[00:00:02.290 --> 00:00:04.212]  Waging war on corruption.
[00:19:36.700 --> 00:19:43.442]  It could be a real mutated flu like he just said, but it's the fact that it came out of nowhere and they weren't tracking anything similar to it.
[00:19:43.702 --> 00:19:45.962]  As he said, it would take years for it to mutate like this.
[00:19:46.242 --> 00:19:47.902]  This just came screaming out of nowhere.
[00:19:48.182 --> 00:19:54.764]  The only place we see something similar to this is in the hundreds of big biotech labs where they're basically cloning.
[00:19:54.784 --> 00:19:57.484]  Let's get back to you in a little while.
[00:19:57.524 --> 00:19:59.425]  Let's talk again to you.
[00:19:59.465 --> 00:20:00.625]  It's the vaccine labs.
[00:20:00.685 --> 00:20:01.805]  It's where it probably came from.
[00:20:02.295 --> 00:20:07.998]  You seem to help me out with the political and socio-economic dimensions to this crisis.
[00:20:08.078 --> 00:20:12.581]  How big is that?
[00:20:12.881 --> 00:20:17.183]  No, I can't say that's in my area of expertise.
[00:20:18.324 --> 00:20:28.790]  You're seeing, I think, generally a reasonable approach around the world that have been caused to clamp down completely on
[00:20:29.130 --> 00:20:38.455]  I think most countries are taking quite a rational approach to try and control the focal instructions of the virus into their countries to try and stop it spreading, to building into
[00:20:52.484 --> 00:20:53.445]  A large epidemic.
[00:20:53.645 --> 00:21:13.506]  At the moment, we have the benefit of the time of the year, at least in the Northern Hemisphere, where it's not the time of year we would expect seasonal flu to normally spread well, and we can hope that with careful control of the introduction in the Northern Hemisphere, we'll be able to probably stop
[00:21:14.548 --> 00:21:21.040]  Dr. Skinner, how long before we actually get there do you think?
[00:21:21.220 --> 00:21:23.925]  Your prediction is that we can contain it, if not confront it?
[00:21:25.948 --> 00:21:28.929]  I don't think one can be into that kind of a game.
[00:21:28.969 --> 00:21:30.109]  We don't know enough about it.
[00:21:30.689 --> 00:21:33.730]  And a lot of what's going to happen is stochastic.
[00:21:33.810 --> 00:21:34.630]  It's down to chance.
[00:21:34.690 --> 00:21:36.250]  Well, it's worldwide already.
[00:21:36.290 --> 00:21:37.991]  I mean, it's already spreading everywhere.
[00:21:38.251 --> 00:21:42.872]  I think we have a good chance to limit it.
[00:21:43.272 --> 00:21:47.133]  It's not rushing out of control in some of the European countries.
[00:21:48.493 --> 00:21:54.615]  It's been introduced but it can go wrong and we have to be on top of it.
[00:21:54.975 --> 00:21:58.055]  This is why people do need to know what's happening.
[00:21:58.075 --> 00:22:01.176]  I think a lot of the reporting has been pretty responsible.
[00:22:01.576 --> 00:22:04.157]  People need to know that there is this threat.
[00:22:05.057 --> 00:22:14.180]  If they have been to areas where they might have been exposed to the virus then they need to know that if they come up with appropriate symptoms they need to alert the authorities.
[00:22:14.700 --> 00:22:15.640]  It's all very important.
[00:22:16.172 --> 00:22:30.591]  Well, I mean if this isn't a bit... Tell me about the ramifications, political ones, and specifically the impact that this crisis will have on global trade on the back of a huge slump in world economy.
[00:22:31.215 --> 00:22:33.236]  Okay, our governments are not stupid.
[00:22:33.276 --> 00:22:49.768]  The Mexican government knows, quote, shutting down all its resorts, telling Americans and Europeans to leave, uh, shutting down their government, uh, you know, their actions say that they think this is really bad, but then they say everything's fine, everything's wonderful, we're just shutting our whole country down.
[00:22:49.948 --> 00:22:52.690]  You know, they normally have 20 plus thousand or more die of flu.
[00:22:54.389 --> 00:22:58.132]  Second, uh, for you guys to, uh, check, uh, sound and audio quality.
[00:22:58.432 --> 00:23:04.116]  Doc, if I could, uh, uh, move on with another dimension.
[00:23:04.317 --> 00:23:06.458]  Okay, but I mean, this will destroy our economy.
[00:23:06.498 --> 00:23:08.100]  The government is destroying our economy.
[00:23:08.260 --> 00:23:08.820]  Can you hear me?
[00:23:08.840 --> 00:23:11.922]  Because you asked a question and now you're, you're, uh, you're choppy.
[00:23:16.966 --> 00:23:23.150]  Okay, you are not in here right now because there is another, uh, maybe phone line or we can hear other sounds.
[00:23:23.170 --> 00:23:24.931]  Maybe for another show, whatever.
[00:23:24.952 --> 00:23:30.976]  Yeah, well that's not us, uh, so, uh, yeah, I mean, there's also feedback from your line.
[00:23:31.876 --> 00:23:34.738]  Okay, oh, oh, maybe you have got a TV out there, yeah?
[00:23:34.978 --> 00:23:37.440]  No, no, we're not sending any audio out or down.
[00:23:37.940 --> 00:23:43.984]  You guys have got a, you guys have got a feedback loop, uh, you're feeding me too much of your audio.
[00:23:44.725 --> 00:23:45.846]  So, so, yes.
[00:23:46.934 --> 00:23:53.877]  Okay, Jess, I want to fix it.
[00:23:58.218 --> 00:23:59.399]  This is Real Radio, folks.
[00:23:59.439 --> 00:24:00.499]  Doesn't get any more real than this.
[00:24:00.559 --> 00:24:03.600]  Man, we're about to go back live on our main transmission here, ladies and gentlemen.
[00:24:03.900 --> 00:24:07.562]  That info wars dot com and on the MNFM stations.
[00:24:07.602 --> 00:24:07.942]  Here we go.
[00:24:10.020 --> 00:24:16.363]  If you have got TV out there and you somehow, the sound is really off.
[00:24:16.423 --> 00:24:17.684]  No ma'am, no ma'am, no ma'am.
[00:24:18.484 --> 00:24:20.025]  We have nothing being fed.
[00:24:20.065 --> 00:24:24.428]  You have a phone line to your studios in England, correct?
[00:24:24.828 --> 00:24:26.589]  And we are not sending anything down.
[00:24:26.909 --> 00:24:31.372]  Your guys are sending too much audio into your board to myself.
[00:24:31.692 --> 00:24:33.673]  Yes, you're hearing your feedback.
[00:24:33.913 --> 00:24:35.074]  I turned it down, alright?
[00:24:35.834 --> 00:24:38.216]  Okay, I'm ready to roll or is the interview done?
[00:24:39.360 --> 00:24:40.181]  Yeah, great.
[00:24:42.082 --> 00:24:43.983]  ...will be for all of us, we don't yet know.
[00:24:44.003 --> 00:24:50.988]  Um, so it, you know, what happens, um, it, we can expect it to die.
[00:24:51.128 --> 00:25:08.580]  People die from... and more people will be infected by... ...in 2006 had another... epidemic... with a surge of avian typhus...
[00:25:09.139 --> 00:25:13.829]  And, uh, I'd like to ask you, how do you assess the response of the public?
[00:25:18.351 --> 00:25:21.794]  All right, again, I'm hooked up with Iranian television internationally.
[00:25:21.854 --> 00:25:23.415]  We've got the British scientist on there.
[00:25:23.435 --> 00:25:30.720]  And just to let the Iranian TV know, I am getting the British audio from that studio.
[00:25:30.760 --> 00:25:32.442]  I am not getting your presenter.
[00:25:33.122 --> 00:25:35.104]  Mr. Jones, I'm awfully sorry.
[00:25:35.384 --> 00:25:37.385]  We are about to finish the show in a few minutes.
[00:25:37.485 --> 00:25:37.886]  No, I know.
[00:25:37.966 --> 00:25:38.486]  I understand.
[00:25:38.686 --> 00:25:42.629]  So the lines were so bad, we somehow cut it off, but you were so great.
[00:25:42.649 --> 00:25:43.150]  I understand.
[00:25:43.270 --> 00:25:44.050]  Thank you very much.
[00:25:44.110 --> 00:25:45.571]  I wish you'd have again our show.
[00:25:45.892 --> 00:25:47.613]  But through SNG, we'll be very great.
[00:25:47.813 --> 00:25:49.114]  Yeah, fantastic.
[00:25:49.154 --> 00:25:50.895]  Next time I'll come down and do it on a satellite feed.
[00:25:50.915 --> 00:25:51.635]  Okay, thank you.
[00:25:52.635 --> 00:25:53.056]  Take care.
[00:25:53.076 --> 00:25:54.396]  Talk to you soon.
[00:25:54.416 --> 00:25:56.057]  All right, let them go.
[00:25:56.077 --> 00:25:56.837]  Oh, man.
[00:25:57.718 --> 00:26:01.900]  Yeah, what was happening was they were either feeding something down the line there.
[00:26:02.140 --> 00:26:03.041]  You could hear that echo.
[00:26:04.081 --> 00:26:05.902]  That was a feedback sound the whole time.
[00:26:06.502 --> 00:26:07.843]  And then the line was going down.
[00:26:07.883 --> 00:26:08.463]  I wonder why.
[00:26:09.204 --> 00:26:11.185]  But yeah, that goes into Africa, all over.
[00:26:13.402 --> 00:26:16.864]  All over the Middle East, all over Central Asia, that is a big channel.
[00:26:17.184 --> 00:26:18.865]  I've been on there probably 12, 13 times, 14 times.
[00:26:19.505 --> 00:26:21.066]  It's quite a few.
[00:26:21.326 --> 00:26:23.848]  They wanted me down there in studio with them today, but I just couldn't do it.
[00:26:23.868 --> 00:26:25.689]  I didn't want to leave the radio audience.
[00:26:25.709 --> 00:26:29.651]  We are simulcasting now at PrisonPlanet.tv.
[00:26:30.792 --> 00:26:34.814]  And I believe that's the Iranians calling back.
[00:26:36.963 --> 00:26:39.264]  Anyways, interesting radio there, ladies and gentlemen.
[00:26:39.565 --> 00:26:47.390]  You know, there's that British scientist saying, oh no, it's, you know, no big deal, this virus probably developed in the last ten years.
[00:26:47.470 --> 00:26:52.873]  Yes, and they tracked the thousands of different viruses, that's what they do, and nothing ever looked anything like this.
[00:26:53.493 --> 00:26:59.057]  This is the kind of stuff they admit, though, they've been testing in labs and creating, splicing all these things together.
[00:27:00.117 --> 00:27:03.798]  And they fear-mongered with the swine flu in 76.
[00:27:04.759 --> 00:27:06.079]  That came out of a military base.
[00:27:06.099 --> 00:27:10.320]  They fear-mongered with the 1918 that did kill over 40 million people that came out of a military base in the U.S.
[00:27:10.680 --> 00:27:12.241]  It always does, inside job.
[00:27:13.081 --> 00:27:15.822]  And meanwhile, Mexico's shutting down all their trade.
[00:27:17.062 --> 00:27:19.323]  Many of their cities, their whole government's shutting down.
[00:27:19.343 --> 00:27:22.124]  And they say, oh, but it's no big deal.
[00:27:22.184 --> 00:27:22.964]  Seven people died.
[00:27:23.224 --> 00:27:24.745]  They're doing this for seven people?
[00:27:24.765 --> 00:27:26.886]  They say, oh, hundreds haven't died, like the U.S.
[00:27:26.926 --> 00:27:27.426]  media is saying.
[00:27:28.405 --> 00:27:29.026]  Only a few have.
[00:27:29.606 --> 00:27:33.350]  And then Joe Biden, everybody say, oh it's no big deal, one kid died from Mexico in the U.S.
[00:27:33.370 --> 00:27:34.931]  No big deal, but don't fly on planes.
