[00:00:03.931 --> 00:00:05.892]  Waging war on corruption.
[00:03:59.312 --> 00:04:01.293]  Looks like he'll probably stage some terror attacks.
[00:04:01.673 --> 00:04:07.435]  Another headline, the Barack backlash, how Obama's presidency has gone from deity to doubtful.
[00:04:08.595 --> 00:04:17.898]  Also, 27,000 pound swine flu bonus for general practitioners in England if they agree to give people the deadly flu shot.
[00:04:18.338 --> 00:04:19.718]  They get 27,000 pounds or roughly
[00:04:22.458 --> 00:04:26.402]  Fifty thousand dollars to carry out the hits.
[00:04:26.983 --> 00:04:28.785]  Hey, they could just become murderers.
[00:04:29.245 --> 00:04:33.609]  Hit men and get ten, twenty thousand pounds or forty thousand dollars per hit.
[00:04:34.691 --> 00:04:35.892]  Go out and just murder people.
[00:04:35.952 --> 00:04:36.613]  I mean, why not?
[00:04:36.653 --> 00:04:37.473]  Get extra money.
[00:04:38.414 --> 00:04:40.837]  Glenn Beck's actually done some good work.
[00:04:41.638 --> 00:04:45.201]  And I've noticed people are attacking him, but I went to the website and checked it yesterday.
[00:04:46.292 --> 00:04:47.013]  And it's true.
[00:04:47.673 --> 00:04:53.498]  The government says they take over your computer when you go to the website to look at cash for clunkers programs.
[00:04:53.518 --> 00:04:57.741]  So I'm not in the business of defending Glenn Beck with facts aren't facts.
[00:04:58.421 --> 00:05:00.703]  So that is coming up after this quick break as well.
[00:05:01.103 --> 00:05:02.524]  Big show lined up today.
[00:05:02.544 --> 00:05:02.584]  888-201-2244.
[00:05:06.067 --> 00:05:09.310]  And we are simulcasting at prismplanet.tv.
[00:05:09.370 --> 00:05:09.791]  Stay with us.
[00:05:09.811 --> 00:05:11.372]  Hello friends, this is Alex Jones.
[00:05:11.492 --> 00:05:14.415]  I've told you for a long time it's important to be self-sufficient.
[00:05:14.475 --> 00:05:16.156]  And today, that's more important than ever.
[00:05:16.237 --> 00:05:17.318]  We need to be independent.
[00:05:17.418 --> 00:05:18.999]  And food and water is the key.
[00:05:19.199 --> 00:05:22.042]  You'll never have to stand in a bread line if you have your own bread.
[00:05:22.262 --> 00:05:28.124]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency if you simply prepare.
[00:05:28.304 --> 00:05:31.245]  No one is going to take care of your family in the final equation but you.
[00:05:31.545 --> 00:05:38.447]  You know, efoodsdirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[00:05:38.547 --> 00:05:41.668]  And they do it at almost half the cost of last year's grocery prices.
[00:05:41.808 --> 00:05:42.008]  Call 1-800-409-5633.
[00:05:42.068 --> 00:05:43.688]  Or on the web, go to efoodsdirect.com.
[00:05:46.949 --> 00:05:53.036]  Visit eFoodsDirect.com and look over the fine list of high-quality, prescribed, and dehydrated foods they have to offer.
[00:05:53.216 --> 00:05:57.061]  Watch the free videos, look at their online catalog, or give them a call at 1-800-409-5633.
[00:05:57.081 --> 00:05:58.703]  Again, 800-409-5633 or on the web at eFoodsDirect.com.
[00:05:58.723 --> 00:05:59.223]  Take action today.
[00:05:59.243 --> 00:06:00.765]  The first step is getting storable food.
[00:06:11.812 --> 00:06:17.839]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:06:18.439 --> 00:06:21.443]  It's Alex Jones and the GCN Radio Network.
[00:06:34.252 --> 00:06:35.732]  Monday through Friday from 11 a.m.
[00:06:35.872 --> 00:06:36.493]  to 3 p.m.
[00:06:36.513 --> 00:06:37.253]  Central Center Time.
[00:06:37.293 --> 00:06:39.473]  We have the weekday syndicated transmission.
[00:06:39.493 --> 00:06:42.374]  Then I come back Sundays 4 to 6 p.m.
[00:06:42.734 --> 00:06:45.575]  blasting out on a growing list of wonderful AM and FM affiliates.
[00:06:46.015 --> 00:06:50.557]  Simulcasting on the web at InfoWars.com and the podcast at InfoWars.com.
[00:06:51.297 --> 00:06:55.278]  And let's not forget that XM picks up some of the show and re-airs at different times.
[00:06:55.298 --> 00:06:57.138]  You can check that on the XM schedule.
[00:06:57.719 --> 00:07:01.119]  And of course we're simulcast on global shortwave WWCR.
[00:07:01.480 --> 00:07:02.400]  Thank you for joining us.
[00:07:03.400 --> 00:07:30.019]  For PrisonPlanet.TV viewers that are watching us live right now at PrisonPlanet.TV, coming up I'm going to put on screen for those of you living in denial, Army National Guard advertises for internment specialists inside the United States for federal prison camps and for relocation of citizens and for quartering the citizens in a corrections type environment.
[00:07:31.138 --> 00:07:46.308]  And not just civilian inmate labor camps, we have that linked in the article, but we also, the first link in the story is correction officers and internment resettlement specialists.
[00:07:47.049 --> 00:07:50.751]  That is the first link in our article.
[00:07:51.312 --> 00:07:52.652]  We also have a link to the
[00:07:54.542 --> 00:07:57.363]  Civilian Inmate Labor Camp Program.
[00:07:57.383 --> 00:08:07.865]  This is the giant archipelago of FEMA camps, concentration camps built in the United States, and that's all going to be sold to the American people.
[00:08:11.405 --> 00:08:20.707]  So we'll be going over that report today, and we'll go directly to the federal government advertising
[00:08:23.080 --> 00:08:26.762]  for internment resettlement specialist.
[00:08:26.902 --> 00:08:29.844]  In fact, there you at the National Guard website.
[00:08:29.924 --> 00:08:36.308]  You can go there and learn all about putting the American people in concentration camps.
[00:08:39.711 --> 00:08:43.493]  And of course, the globalists always do this with amazing skill.
[00:08:44.554 --> 00:08:47.856]  They have the phony right wing come out and attack Barack Obama
[00:08:49.158 --> 00:08:49.358]  We're
[00:09:09.281 --> 00:09:13.847]  Others consider terrorists without due process and under the Patriot Act.
[00:09:14.388 --> 00:09:22.558]  They're being held and now Obama is announcing a giant complex of these all over the United States run by the Army.
[00:09:24.060 --> 00:09:26.483]  So that is coming up today.
[00:09:27.708 --> 00:09:30.609]  Also, we will go over this big bombshell.
[00:09:30.949 --> 00:09:32.550]  Bin Laden worked for U.S.
[00:09:32.690 --> 00:09:38.612]  until 9-11, former FBI translator, translating NSA intercepts.
[00:09:39.012 --> 00:09:42.353]  Sybil Edmonds dropped a bombshell on Mike Molloy Radio Show.
[00:09:44.141 --> 00:09:46.482]  In the interview, Sybil Edmonds says that the U.S.
[00:09:46.522 --> 00:09:53.163]  maintained intimate relations with Bin Laden and the Taliban all the way up until the day of September 11th.
[00:09:53.223 --> 00:09:55.504]  Now, they actually have them after.
[00:09:56.144 --> 00:09:59.505]  This was all staged, but this is a big, big bombshell.
[00:09:59.785 --> 00:10:08.548]  And she told the 9-11 Commission this, and their answer was to put an FBI gag on her, and then start threatening to set her up and arrest her for other reasons.
[00:10:10.886 --> 00:10:29.345]  An army colonel and others inside the Pentagon came out and said this was all true and then the FBI was sicked on them and they would get arrested for things like a $68 phone bill on their army cell phone with calls to their wife that supposedly is authorized but saying they'd stolen from the Pentagon $68.
[00:10:31.930 --> 00:10:33.731]  I mean, this is how you get white-gloved.
[00:10:34.191 --> 00:10:36.091]  That's why I've said I could be set up any time.
[00:10:36.151 --> 00:10:41.053]  I don't commit any crimes other than speeding occasionally, and I've even been stopping that.
[00:10:42.654 --> 00:10:45.674]  But it doesn't matter, ladies and gentlemen.
[00:10:45.714 --> 00:10:46.395]  It doesn't matter.
[00:10:47.795 --> 00:10:50.936]  They can put you in... I mean, I've been researching the FBI lately.
[00:10:51.416 --> 00:10:56.218]  They put the governor of Alabama in prison because Karl Rove ordered them to.
[00:10:57.150 --> 00:10:59.671]  And it came out that they had witnesses lie on the stand.
[00:10:59.751 --> 00:11:00.792]  He did nothing wrong.
[00:11:01.232 --> 00:11:02.432]  All the witnesses have admitted it.
[00:11:02.772 --> 00:11:06.974]  High-level Republican lobbyists have come out now from the White House meetings with Karl Rove.
[00:11:07.674 --> 00:11:10.776]  And he just, he had a consulting firm in Alabama.
[00:11:10.816 --> 00:11:12.396]  He lives there most of the year.
[00:11:12.416 --> 00:11:13.637]  He has a seaside home.
[00:11:14.377 --> 00:11:17.879]  And Karl Rove just said, I want this other guy to win.
[00:11:20.006 --> 00:11:45.313]  start indictments against him and they just completely it's it's all admitted now it's all been released the White House documents and and no one gets in trouble I mean these people are just completely and totally criminal and I'm already going off down a side issue here with Sybil Evans but she has a lot of courage to be coming out and talking about this but I guess if they're going to stage 9-11 attacks why not put governors in prison you don't like?
[00:11:45.893 --> 00:11:47.994]  I mean why not engage in any level of tyranny?
[00:11:49.781 --> 00:11:55.262]  So definitely pray for me, folks, because I'm getting a lot of threats and a lot of heat and a lot of things have been happening.
[00:11:55.922 --> 00:12:00.323]  And they'll wrongfully arrest governors and put them in prison and then openly laugh about it.
[00:12:00.423 --> 00:12:03.763]  I mean, it's just totally criminal.
[00:12:04.103 --> 00:12:06.204]  But so many other governors and U.S.
[00:12:06.264 --> 00:12:09.344]  Attorney Generals and U.S.
[00:12:09.404 --> 00:12:12.485]  Attorneys and others have gone public, and now the eyewitnesses have gone public.
[00:12:12.805 --> 00:12:14.005]  They had to let him out of prison.
[00:12:15.105 --> 00:12:16.646]  But he still spent two years in prison.
[00:12:16.666 --> 00:12:17.806]  He was going to be there for decades.
[00:12:19.013 --> 00:12:20.894]  So I guess the good news is they had to release him.
[00:12:21.394 --> 00:12:26.377]  But, I mean, if they'll frame governors and then they don't even get in trouble, this country's gone.
[00:12:27.617 --> 00:12:37.663]  And that's why they do this, is so they can steal the $23.7 trillion that they've stolen so far in 10 months from the U.S.
[00:12:37.703 --> 00:12:38.103]  Treasury.
[00:12:38.923 --> 00:12:43.866]  We have an armed gang of criminals running both parties at the top,
[00:12:45.103 --> 00:12:48.504]  And Obama is continuing all these operations, so that's some of the other news.
[00:12:48.884 --> 00:12:55.405]  Obama considers military-civilian prison system for suspected terrorists, including U.S.
[00:12:55.445 --> 00:12:58.106]  citizens, according to the Associated Press.
[00:12:59.166 --> 00:13:05.348]  Also on the swine flu, government swine flus are to become ABC medical reporter.
[00:13:05.928 --> 00:13:06.328]  U.S.
[00:13:06.508 --> 00:13:07.568]  food bill, H.R.
[00:13:07.788 --> 00:13:10.249]  2749, passes House on second try.
[00:13:11.366 --> 00:13:20.914]  And this bill basically bans gardens farming, will totally shut down family farms and ranches with regulations and control that the big agribusiness doesn't have to follow.
[00:13:21.414 --> 00:13:23.396]  Of course they lobbied for it, that's why that's happened.
[00:13:24.216 --> 00:13:28.320]  So we'll be going over some of that as well today.
[00:13:30.543 --> 00:13:34.885]  And also, dealing with the flu, they're going to pay U.S.
[00:13:34.925 --> 00:13:43.430]  doctors an unspecified amount of money to participate in giving the experimental, most doctors refuse, deadly, dangerous flu vaccine.
[00:13:45.231 --> 00:13:53.716]  But the British newspapers are reporting today that they're going to get 27,000 pounds.
[00:13:53.736 --> 00:13:54.156]  27,000 pounds.
[00:14:01.187 --> 00:14:11.010]  Or the equivalent of 50 plus thousand dollars in US money to carry out the inoculations, including forced inoculations of the British people.
[00:14:11.070 --> 00:14:13.671]  So how do they get them to carry out these criminal activities?
[00:14:13.711 --> 00:14:15.712]  They just pay them bribe money.
[00:14:17.013 --> 00:14:20.714]  So what I'm going to do is, I'm going to take some of your calls first.
[00:14:21.214 --> 00:14:22.534]  Do things a little bit different today.
[00:14:22.915 --> 00:14:25.776]  So you can chime in and comment on all the different things that are happening.
[00:14:26.796 --> 00:14:29.417]  And then I'm going to get into the swine flu.
[00:14:30.663 --> 00:14:35.525]  And how that dovetails in with military to work with FEMA during swine flu pandemic.
[00:14:36.025 --> 00:14:51.532]  Fox News and CNN both reporting that Homeland Security has told them the Army will lock down entire cities, cordon and quarantine entire populations, and forcibly inoculate door-to-door entire populations.
[00:14:53.851 --> 00:15:03.778]  Now remember, back in January, before the flu even broke out, in April, I was giving you the secret government documents and preparations for mass graves and army lockdowns of cities.
[00:15:05.279 --> 00:15:08.202]  And so I said, get ready for them to hype this up, and they did that in April.
[00:15:09.022 --> 00:15:12.785]  I'm not saying the flu is a real danger or that we'll have a real pandemic.
[00:15:13.045 --> 00:15:15.747]  They already have us under a level 6 global pandemic right now.
[00:15:16.227 --> 00:15:22.172]  With less than 2,000 dead worldwide, less than 200 dead in the United States, most people with serious medical complications.
[00:15:23.939 --> 00:15:26.362]  The issue is, why are they building all this up?
[00:15:26.382 --> 00:15:41.338]  And I think the answer is because they knew, as Joe Biden said in that speech, that the approval rating was very, very low, would be very, very low for Obama once people realized he was a liar, six to ten months into his campaign, into office.
[00:15:42.239 --> 00:15:44.619]  And now his approval rating has dropped like a stone.
[00:15:45.000 --> 00:15:48.600]  They're not going to be able to get through all their police state activities and launch their new wars.
[00:15:48.940 --> 00:15:52.461]  He's continuing the entire Bush agenda because that agenda is the New World Order's agenda.
[00:15:53.041 --> 00:15:59.962]  So they need a crisis, a political crisis as a pretext to shut down and clamp down on our society.
[00:16:00.603 --> 00:16:02.683]  And this flu fear-mongering is certainly it.
[00:16:03.083 --> 00:16:07.384]  Now this may be another beta test coming up in the fall and winter for one in the future.
[00:16:07.604 --> 00:16:08.304]  We'll talk about it.
[00:16:10.540 --> 00:16:14.523]  Hello friends, this is Alex Jones and I want each of you to ask yourself this question.
[00:16:14.783 --> 00:16:16.564]  Do you really know what's in your tap water?
[00:16:16.764 --> 00:16:25.049]  In a recent study conducted by a major environmental auditor, they found that over 260 chemicals and pollutants are present in municipal drinking water.
[00:16:25.289 --> 00:16:30.533]  Many of these chemicals are directly linked to cancer, reproductive, immune, and developmental system diseases.
[00:16:30.853 --> 00:16:32.474]  Now what are you going to do about it?
[00:16:32.694 --> 00:16:39.038]  The Ecola Blue Atmospheric Water Generator is a low-cost way to take back control of you and your family's drinking water.
[00:16:39.218 --> 00:16:49.964]  The Ecola Blue 28 produces up to 7 gallons of water from the humidity in the atmosphere, and uses state-of-the-art carbon filtration, reverse osmosis, and ultra-violent light sterilization techniques.
[00:16:50.264 --> 00:16:50.784]  That's right.
[00:16:51.045 --> 00:16:53.346]  Clean water, right from the air you breathe.
[00:16:53.606 --> 00:16:55.187]  Order today by calling 1-800-691-8255.
[00:16:57.768 --> 00:17:15.637]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[00:17:15.777 --> 00:17:17.737]  Will you continue to be their profit center?
[00:17:17.858 --> 00:17:20.139]  Buying their processed food that makes you sick?
[00:17:20.299 --> 00:17:22.160]  Go to the doctor and buy their drugs?
[00:17:22.580 --> 00:17:23.940]  You don't have to cooperate.
[00:17:24.180 --> 00:17:25.221]  There is a solution.
[00:17:25.461 --> 00:17:33.487]  Inner Health Botanicals, a company that my wife and I just love, have been providing products for the last five years that give you the perfect solution to this madness.
[00:17:33.887 --> 00:17:40.952]  Try their Inner Food with 20 organic ingredients full of dense nutrition that gives you the energy you need and will keep you well.
[00:17:41.352 --> 00:17:46.956]  It even won the award for Best Superfood of 2009 from our friend Mike Adams, the Health Ranger.
[00:17:47.396 --> 00:17:52.980]  I love their Nutri-Cafe, great organic coffee infused with herbal extracts to boost your immune system.
[00:17:53.380 --> 00:17:57.205]  Try all of their truly honest products that will keep you alive and healthy.
[00:17:57.545 --> 00:18:03.752]  Go to enerfood.com or give them a call right now.
[00:18:03.772 --> 00:18:04.713]  866-762-9238.
[00:18:05.014 --> 00:18:08.318]  Click on their banner at infowars.com to see all the available discounts.
[00:18:10.745 --> 00:18:15.730]  This is Alex Jones with five good reasons you should consider buying a solar power generator this summer.
[00:18:15.950 --> 00:18:19.753]  Number one, new climate legislation could easily double or triple your electric bill.
[00:18:19.973 --> 00:18:25.578]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[00:18:25.879 --> 00:18:30.743]  It's true, total government control of electricity in the name of smart grid technology is coming.
[00:18:30.943 --> 00:18:31.464]  Number three,
[00:18:31.864 --> 00:18:37.310]  In some areas of the country, the power grid is dangerously overloaded, especially with the high demand summer months ahead.
[00:18:38.151 --> 00:18:40.814]  The hurricane and dangerous summer storm season is here again.
[00:18:41.054 --> 00:18:45.259]  Every year, thousands of families lose their power from weather-related outages.
[00:18:45.579 --> 00:18:49.183]  A solar power generator provides powerful backup insurance and peace of mind.
[00:18:49.423 --> 00:18:54.905]  Folks, I really believe in the solar power generators offered by Solutions from Science, a longtime sponsor of ours.
[00:18:55.145 --> 00:18:59.706]  You can get more information at www.mysolarbackup.com.
[00:18:59.847 --> 00:19:01.387]  That's mysolarbackup.com.
[00:19:01.607 --> 00:19:03.948]  Remember, the government doesn't own the sun yet.
[00:19:04.188 --> 00:19:06.829]  So go to mysolarbackup.com or call toll free 877-327-0365.
[00:19:10.370 --> 00:19:11.471]  This is Alex Jones.
[00:19:11.752 --> 00:19:13.554]  Have you heard of the Millionaire Patriot?
[00:19:13.754 --> 00:19:14.435]  Well, you should.
[00:19:14.735 --> 00:19:18.980]  He has a free handgun and five days of firearms training waiting for you.
[00:19:19.220 --> 00:19:19.721]  That's right.
[00:19:20.041 --> 00:19:29.952]  You can attend five days of world-class gun training at Front Sight Firearms Training Institute and secure a 30-state concealed weapons permit, all for pennies on the dollar.
[00:19:30.052 --> 00:19:31.214]  Plus, if you act fast,
[00:19:31.394 --> 00:19:37.037]  The Millionaire Patriot will give you a free Springfield Armory XD pistol in the caliber of your choice.
[00:19:37.377 --> 00:19:43.901]  I believe now is the time that you and your family need to be armed and trained to levels that exceed law enforcement and military standards.
[00:19:44.281 --> 00:19:49.484]  Front Sight provides such training without any boot camp mentality or drill instructor attitudes.
[00:19:49.804 --> 00:19:50.945]  This is real.
[00:19:51.265 --> 00:19:52.005]  Don't miss out.
[00:19:52.305 --> 00:19:59.169]  Secure a Front Sight defensive handgun course plus a 30 state concealed weapons permit for pennies on the dollar.
[00:19:59.409 --> 00:20:00.670]  And get your free handgun.
[00:20:00.870 --> 00:20:03.031]  Go to FrontSight.com today.
[00:20:03.231 --> 00:20:06.712]  That's F-R-O-N-T-S-I-G-H-T dot com.
[00:20:06.913 --> 00:20:09.834]  Go to FrontSight.com for your training and free gun.
[00:20:23.120 --> 00:20:25.321]  There is a lot going on coming up.
[00:20:26.062 --> 00:20:29.524]  FBI translator translating NSA intercepts.
[00:20:29.904 --> 00:20:31.285]  Been a lot of work for U.S.
[00:20:31.345 --> 00:20:32.285]  until 9-11.
[00:20:33.746 --> 00:20:47.534]  And we've now confirmed, even CNN's reported, there is a special unit created by Bush, continued by Obama, just to spy on NSA and FBI translators who picked up all the 9-11 info.
[00:20:50.888 --> 00:20:56.452]  Some of them have been killed, I should add, they die mysteriously, who heard how they ran the attacks.
[00:20:56.532 --> 00:21:05.739]  And you can suck your thumb out there and decide not to believe these translators, who by the way told Congress this seven years ago, were gagged.
[00:21:07.100 --> 00:21:11.003]  Why would these government translators come out and say this, like Sybil Edmonds and others?
[00:21:12.144 --> 00:21:15.106]  Well, I want to go over the facts, what Special Forces said,
[00:21:16.411 --> 00:21:18.072]  The airlift of evil, how the U.S.
[00:21:18.112 --> 00:21:21.994]  government flew 6,000 Taliban and Al-Qaeda out to safety.
[00:21:22.234 --> 00:21:23.955]  The whole Afghan war was staged.
[00:21:24.335 --> 00:21:25.256]  It's staged now.
[00:21:25.636 --> 00:21:26.276]  That's coming up.
[00:21:26.296 --> 00:21:27.217]  I'm going to break that down.
[00:21:27.237 --> 00:21:33.861]  What's really happening with the flu, the National Guard admittedly setting up FEMA camps all over the United States.
[00:21:35.141 --> 00:21:37.362]  It is all coming up today.
[00:21:37.683 --> 00:21:41.465]  Barack Obama's ratings falling the farthest of any
[00:21:42.858 --> 00:21:47.945]  President ever this far into their campaign.
[00:21:48.887 --> 00:21:53.153]  This is serious, serious, serious news.
[00:21:54.154 --> 00:21:57.820]  Because the question is, what are they going to try to pull?
[00:21:59.929 --> 00:22:02.470]  They need him as their front man to get their agenda through.
[00:22:02.710 --> 00:22:13.313]  The socialized health care, the anti-gun bills, the open border bills, the carbon tax bill to regulate and control every facet of our lives, the hate speech bills to restrict the First Amendment.
[00:22:13.733 --> 00:22:16.654]  That's the only bill they've gotten through the House and Senate, but it's in conference now.
[00:22:17.775 --> 00:22:27.618]  Their whole agenda, everything they've been trying for 50 years, the big foreign corporations have been trying for 50 years to get through so they can fully dominate this country.
[00:22:29.244 --> 00:22:37.267]  The whole agenda is on the verge of passing, but as he loses all his political steam, he was this big old puffed-up balloon of lies.
[00:22:37.727 --> 00:22:40.068]  But the bigger they are, the harder they fall politically.
[00:22:40.768 --> 00:22:42.909]  So look out, ladies and gentlemen.
[00:22:43.189 --> 00:22:51.412]  He is a cornered rat, and his supporters are a bunch of Kool-Aid-drinking zombies, and the big banks and corporations behind him mean business.
[00:22:52.012 --> 00:22:57.257]  Alright, I'm going to go to Tom, Scott, Kyle, Alex, Michael, Jason, Samson, Dan, Linda, and many others.
[00:22:58.198 --> 00:23:09.950]  I'm now on my phone system out of my studio, so we can have hundreds of calls on the board, but we'll give each person about a minute or so with your question, comment, or point.
[00:23:10.691 --> 00:23:13.794]  Let's go ahead now and go to Tom in West Virginia.
[00:23:14.174 --> 00:23:15.175]  Tom, you're on the air.
[00:23:15.235 --> 00:23:15.556]  Welcome.
[00:23:16.718 --> 00:23:17.579]  Hey, thanks Alex.
[00:23:17.599 --> 00:23:20.202]  You sure have a way of breaking things down real well.
[00:23:20.662 --> 00:23:22.023]  This stuff is overwhelming.
[00:23:22.484 --> 00:23:27.769]  I wanted to tell you that I've given away about 85 Obama deceptions and I don't get any feedback.
[00:23:29.311 --> 00:23:30.292]  What's the matter with them?
[00:23:31.713 --> 00:23:36.998]  Well, most people don't talk to their neighbors, they don't talk at work, they're zombies who only watch television.
[00:23:37.919 --> 00:23:39.261]  And, uh, so...
[00:23:40.731 --> 00:23:41.431]  It doesn't matter.
[00:23:41.511 --> 00:23:45.073]  People down the road will comment.
[00:23:45.153 --> 00:23:46.874]  People down the road will wake up.
[00:23:47.214 --> 00:23:48.754]  Look at Obama's approval rating.
[00:23:49.455 --> 00:23:51.496]  Look at Congress' approval rating plunging.
[00:23:51.556 --> 00:23:52.916]  Both parties are hated.
[00:23:53.236 --> 00:23:54.837]  The people are now waking up.
[00:23:55.657 --> 00:23:57.218]  Look at the Federal Reserve in polls.
[00:23:57.238 --> 00:23:59.019]  75% want to abolish it or audit it.
[00:23:59.439 --> 00:24:00.279]  I mean, 75% of the public
[00:24:04.955 --> 00:24:06.896]  Six months ago didn't know the Fed was private.
[00:24:07.296 --> 00:24:09.816]  Ten percent didn't know it was private five years ago.
[00:24:09.836 --> 00:24:12.137]  I mean, we are having huge victories.
[00:24:12.177 --> 00:24:13.977]  We're identifying the real enemy, Tom.
[00:24:14.718 --> 00:24:15.838]  Yeah.
[00:24:15.898 --> 00:24:19.879]  And another subject, you know, let them get their shot, okay?
[00:24:19.899 --> 00:24:21.139]  They can have my share.
[00:24:21.279 --> 00:24:26.201]  I mean, who wants to even share a space with these people who are, I mean, they're Kool-Aid shots.
[00:24:26.281 --> 00:24:27.101]  That's what they are.
[00:24:28.820 --> 00:24:33.863]  Well, but that's like saying, let the kids at Jim Jones Compound, I appreciate your call, drink the Kool-Aid.
[00:24:33.883 --> 00:24:39.066]  I mean, you know, the Kool-Aid with the cyanide in it.
[00:24:39.906 --> 00:24:43.008]  I understand your sentiment, especially when the Kool-Aid drinkers laugh at you.
[00:24:43.028 --> 00:24:49.531]  I mean, they won't go search out that three flu shots doubles your chances of Alzheimer's.
[00:24:50.172 --> 00:24:55.775]  I mean, if you just search engine Google, flu shot Alzheimer's,
[00:24:57.287 --> 00:24:58.048]  It'll be right there.
[00:24:58.068 --> 00:25:01.030]  They'll tell you, oh, there's no mercury in the shots anymore.
