[00:00:00.029 --> 00:00:01.950]  Waging war on corruption.
[00:01:56.764 --> 00:01:57.964]  At PrisonPlanet.com.
[00:01:58.424 --> 00:02:00.965]  Secret of Bilderberg agenda to microchip Americans leaked.
[00:02:02.085 --> 00:02:04.526]  Elitists want microchip Americans in the name of fighting terrorism.
[00:02:04.586 --> 00:02:06.726]  Europeans universally opposed to attack on Iran.
[00:02:06.746 --> 00:02:08.607]  Globalist fear oil prices rising too quickly.
[00:02:09.187 --> 00:02:14.268]  And you read the area here on page two and it has it all.
[00:02:15.448 --> 00:02:19.489]  So I wanted to get Jim to go back to his memory a year ago.
[00:02:20.942 --> 00:02:22.824]  Remember when it was $149 a barrel?
[00:02:23.425 --> 00:02:24.706]  It was $147 by then.
[00:02:25.607 --> 00:02:27.909]  And now here we are at $40-something bucks a barrel.
[00:02:28.349 --> 00:02:34.736]  And kind of give us any other tidbits, because we kind of glazed over that when he said it at the time from his Bilderberg context.
[00:02:35.116 --> 00:02:36.518]  Jim Tucker, good to have you here with us.
[00:02:37.078 --> 00:02:37.979]  It's always fun.
[00:02:39.140 --> 00:02:40.421]  It's always fun, my friend.
[00:02:40.441 --> 00:02:43.785]  We're going to break in a minute, so you get a cigarette in two minutes, okay?
[00:02:44.560 --> 00:02:44.840]  Okay.
[00:02:45.220 --> 00:02:45.741]  Okay, good.
[00:02:46.141 --> 00:02:48.262]  I'm literally, this is the choo-choo train we're talking to.
[00:02:48.682 --> 00:02:51.143]  The real gumshoe, Jim Tucker.
[00:02:52.303 --> 00:02:58.366]  Jim, Daniel Estill and Danny has come out with new information, as you know, and we'll talk about that after the break.
[00:02:58.386 --> 00:03:01.647]  But first, go back to a year ago, your Bilderberg contacts.
[00:03:02.428 --> 00:03:03.908]  I guess you didn't toot your horn about this.
[00:03:03.928 --> 00:03:06.489]  140-something bucks, now 40 bucks.
[00:03:07.870 --> 00:03:09.791]  What specifically did they say?
[00:03:10.663 --> 00:03:17.767]  Well, we were reported immediately that the Bilderberg people had said that we were going to have to bring the price of oil down.
[00:03:17.967 --> 00:03:20.148]  They had brought it up a few years earlier.
[00:03:20.168 --> 00:03:20.728]  They had brought it up.
[00:03:20.748 --> 00:03:34.055]  Now they said they'd have to bring it down because they were afraid Joe Six-Pack would stick with his small car, stick with the railroads or the public transportation, unless they got the prices down quickly.
[00:03:34.775 --> 00:03:37.737]  They did not want to lose Joe Six-Pack on the highways.
[00:03:40.293 --> 00:03:45.835]  Well, as you said, nobody believed it at the time, and I wasn't writing any predictions.
[00:03:45.895 --> 00:03:50.796]  I was simply writing what Bilderberg was going to try to do, and they normally succeed.
[00:03:51.396 --> 00:04:02.899]  So, as you said, the price was reported immediately that Bilderberg was going to try to bring down the price of oil from $149, almost $150 a barrel, to $40 a barrel.
[00:04:02.919 --> 00:04:07.861]  They got it down briefly below $40, but that started to unfold immediately with the right
[00:04:09.105 --> 00:04:16.831]  Uh, both in the Far East, uh, and in, uh, the United States saying the right things, uh, immediately after Bilderberg.
[00:04:17.451 --> 00:04:34.683]  I mean, so quickly, it reminds me of when, uh, I think it was the Trilateral Commission meeting in California some years ago, where Bilderberg, uh, called, the Trilaterals called for, uh, 10 cent hike in, uh, the federal gasoline tax in the United States, and the following
[00:04:35.359 --> 00:04:35.639]  Okay, Jim.
[00:04:35.679 --> 00:04:36.300]  Tucker, stay there.
[00:04:36.320 --> 00:04:38.923]  We're going to come right back to you in T-minus three minutes.
[00:04:52.281 --> 00:04:54.504]  Jim Tucker, just an amazing icon.
[00:04:54.864 --> 00:05:00.290]  The man who exposed Bilderberg Group over 30 years ago, when the newspaper said he was crazy, it didn't exist.
[00:05:01.171 --> 00:05:05.816]  Now Fox, CNN, BBC all report it and say, hey, world government's good!
[00:05:05.856 --> 00:05:07.038]  Hand in your firearms!
[00:05:07.598 --> 00:05:08.098]  I think so.
[00:05:25.424 --> 00:05:25.904]  I think so.
[00:05:55.066 --> 00:05:58.888]  Ask yourself, why does our government not allow this crop to grow in the U.S.?
[00:05:59.149 --> 00:06:01.490]  This product is also great for pets and animals.
[00:06:01.670 --> 00:06:06.673]  Call 908-691-2608 or go to hempusa.org today.
[00:06:07.654 --> 00:06:12.977]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:06:13.478 --> 00:06:20.502]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well funded.
[00:06:21.036 --> 00:06:27.219]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:06:27.619 --> 00:06:29.440]  Well, Obama's already fudging.
[00:06:29.580 --> 00:06:32.022]  He's fudged since day one in this election.
[00:06:32.102 --> 00:06:43.027]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:06:43.667 --> 00:06:44.948]  It's not about left or right.
[00:06:45.348 --> 00:06:46.709]  It's about a one-world government.
[00:06:47.193 --> 00:06:53.536]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:06:54.096 --> 00:07:01.879]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:07:02.360 --> 00:07:03.520]  The Obama Deception.
[00:07:03.940 --> 00:07:05.121]  The people strike back.
[00:07:06.866 --> 00:07:08.368]  Alex Jones here with a question.
[00:07:08.568 --> 00:07:10.029]  What does humidity mean to you?
[00:07:10.310 --> 00:07:12.532]  Most people think of hot and sticky summer days.
[00:07:12.992 --> 00:07:17.737]  But many people are beginning to realize that humidity can be a valuable source of pure drinking water.
[00:07:18.137 --> 00:07:20.980]  That's why I'd like you to visit acolablue.com.
[00:07:21.321 --> 00:07:24.784]  Acolablue is a state-of-the-art atmospheric water generator.
[00:07:25.211 --> 00:07:37.200]  Producing purified drinking water from the humidity in the air using reverse osmosis and a five-stage carbon and UV light filtration system which produces great tasting water at an unbeatable price.
[00:07:37.760 --> 00:07:39.762]  Finally, drinking water that you control.
[00:07:39.782 --> 00:07:41.083]  I use one every day.
[00:07:41.503 --> 00:07:43.945]  Say goodbye to expensive water delivery services.
[00:07:44.325 --> 00:07:44.745]  Big Brother.
[00:08:13.513 --> 00:08:14.554]  Mainstream media.
[00:08:15.275 --> 00:08:16.376]  Government cover-ups.
[00:08:17.017 --> 00:08:17.838]  You want answers?
[00:08:18.619 --> 00:08:19.520]  Well, so does he.
[00:08:20.180 --> 00:08:23.824]  He's Alex Jones on the GCN Radio Network.
[00:08:24.365 --> 00:08:28.429]  And now, live from Austin, Texas, Alex Jones.
[00:08:41.575 --> 00:08:42.619]  Alright, we're back live.
[00:08:42.639 --> 00:08:44.486]  A few news stories I didn't get to yesterday.
[00:08:44.507 --> 00:08:45.792]  This is the type of stuff I don't get to.
[00:08:46.823 --> 00:08:54.025]  London Telegraph, swine flu, inflatable mortuaries, and express funerals planned for flu pandemic.
[00:08:54.505 --> 00:09:03.288]  He goes on to talk about giant incinerators to burn the dead bodies, how they rolled all this out in the UK and the US, saying we're ready for the pandemic.
[00:09:03.868 --> 00:09:07.670]  All we've ever done is report the mass grave sites they've got ready for pandemics.
[00:09:08.170 --> 00:09:11.511]  The mass incinerators, we've read the executive orders, we've read
[00:09:12.311 --> 00:09:18.255]  The news articles, and then Glenn Beck and Popular Mechanics write articles saying, none of it exists, we made it up.
[00:09:19.536 --> 00:09:25.980]  Well, here's the London Telegraph, I mean, I'm just another article.
[00:09:26.000 --> 00:09:29.842]  I mean, the whole point is this is all set up and they're ready for this.
[00:09:30.282 --> 00:09:31.123]  That's all we're reporting.
[00:09:31.903 --> 00:09:33.524]  But again, what they do is straw men.
[00:09:34.525 --> 00:09:38.087]  They'll go to one site where there isn't mass graves and say, see, it's all discredited.
[00:09:38.668 --> 00:09:40.729]  That'd be like if I said dolphins don't exist.
[00:09:41.664 --> 00:09:43.006]  People said, OK, we'll prove that.
[00:09:43.546 --> 00:09:50.294]  So I took you to the middle of Kansas to a field of wheat and said, look, there's no dolphins here.
[00:09:51.316 --> 00:09:52.237]  Dolphins don't exist!
[00:09:52.277 --> 00:09:53.638]  Proof!
[00:09:53.658 --> 00:09:53.638]  100%!
[00:09:54.820 --> 00:09:56.141]  That's what Glenn Beck and others do.
[00:09:56.962 --> 00:09:57.864]  You can really trust me.
[00:09:57.884 --> 00:09:59.385]  I'm going to get to the bottom of these camps.
[00:10:00.680 --> 00:10:05.565]  I think they're real, and a month later, after all this hype, they're not real, it's a total fraud!
[00:10:05.865 --> 00:10:13.772]  Let me take you to an Amtrak station that isn't a camp, that some kook said 15 years ago was, and then discredit all the serious research documenting that.
[00:10:14.353 --> 00:10:16.795]  Okay, going back to Jim Tucker.
[00:10:17.796 --> 00:10:23.221]  Jim, I would guess that you've seen Daniel Esselstyn's new report.
[00:10:23.241 --> 00:10:24.462]  We've got it up at PrisonPlanet.com.
[00:10:27.921 --> 00:10:50.611]  Right now, I've been trying to find my article, I had it here, they dropped so many articles on my desk, it's buried somewhere, where Bilderberg wants to engineer a depression, feudalism, to bankrupt the world economy, so that they can bring in more control, bring in a new bank of the world, new global currencies, but isn't this just a repeat of what they're always saying, always doing, always pushing, always wanting?
[00:10:51.651 --> 00:10:56.353]  Well, yes, it's all part of their agenda, but now they have, whether it was manufactured or not,
[00:10:57.046 --> 00:10:59.747]  A global economic crisis they're going to exploit.
[00:11:00.147 --> 00:11:02.588]  Now, I have great confidence in Danny Estrin's work.
[00:11:02.608 --> 00:11:05.049]  We've collaborated for years and years at Bilderberg meetings.
[00:11:05.089 --> 00:11:06.589]  We pool our information.
[00:11:07.130 --> 00:11:13.292]  Well, in Europe there's a large number of reporters from major newspapers and outlets, broadcast outlets, attending.
[00:11:14.232 --> 00:11:16.693]  We all meet every evening and pool our information.
[00:11:16.713 --> 00:11:19.294]  We're not competitors, we're collaborators.
[00:11:20.197 --> 00:11:44.248]  And confirm each other's findings as far as possible, and Danny has always been right, and his information received from the Prison Planet account is consistent with and expands upon everything I've found out about trilaterals with their common agenda in Tokyo in late April and in
[00:11:47.760 --> 00:11:48.160]  I don't know.
[00:12:12.301 --> 00:12:29.367]  That old Americans who believe in national sovereignty to agree to a sort of worldwide global Department of the Treasury, which of course would be a big step toward world government, which is the ultimate goal.
[00:12:31.028 --> 00:12:37.470]  But we can take heart in the fact that Bilderberg has been blocked so far in these attempts.
[00:12:38.130 --> 00:12:39.811]  We can be proud of the fact that young Americans
[00:12:40.526 --> 00:12:48.355]  Many of them wearing Ron Paul baseball caps turned out for these various rallies.
[00:12:48.535 --> 00:13:01.790]  They turned out at Bilderberg last year in Chantilly in large numbers, and they're carrying a message back to educate an older, affluent, and couch potato generation.
[00:13:03.661 --> 00:13:04.321]  Absolutely.
[00:13:04.401 --> 00:13:10.264]  Again, your book, Jim Tucker's Bilderberg Diary, is an excellent chronicle of your 30-plus years covering him.
[00:13:10.284 --> 00:13:20.948]  It is available, I should add, at the online bookstore of Infowars.com, or folks can call toll-free to get it at 888-253-3139, 888-253-3139.
[00:13:21.348 --> 00:13:28.791]  Just full of photos and documents and articles and all of the exploits of Bilderberg exposed by Jim Tucker.
[00:13:29.211 --> 00:13:30.652]  Now, Jim Tucker,
[00:13:31.312 --> 00:13:39.515]  What new intel have you gotten since we talked a few weeks ago, building up to the meeting in June in Greece?
[00:13:39.535 --> 00:13:40.696]  Break down the dates of that.
[00:13:41.016 --> 00:13:42.056]  It actually said May.
[00:13:42.457 --> 00:13:43.617]  May, late May, that's right.
[00:13:43.997 --> 00:13:50.400]  Yeah, well I'll go to Greece next Monday by flight to... Oh, it's early May!
[00:13:50.460 --> 00:13:52.521]  Okay, I was wrong, okay.
[00:13:53.081 --> 00:13:54.842]  May 14th, 17th, something like that.
[00:13:55.202 --> 00:13:55.502]  Okay.
[00:13:55.962 --> 00:13:57.743]  So I'll be going prior to...
[00:13:59.985 --> 00:14:14.076]  I don't know how I got it in my head that it was in early June again.
[00:14:14.116 --> 00:14:15.537]  It's normally then or in late May.
[00:14:15.757 --> 00:14:17.479]  They're kind of having it early this year, aren't they?
[00:14:17.799 --> 00:14:19.300]  Well, it's not unprecedented.
[00:14:19.320 --> 00:14:23.703]  I remember they met, I think it was in Munich, about the first weekend in May, wasn't it?
[00:14:23.723 --> 00:14:25.565]  But that was the earliest I've ever known them to meet.
[00:14:27.619 --> 00:14:28.019]  Early May.
[00:14:28.079 --> 00:14:30.420]  It's normally late May to mid-June.
[00:14:31.100 --> 00:14:33.381]  But this year, May 14-17.
[00:14:35.782 --> 00:14:38.243]  Okay Jim, well I want to get reports from you there.
[00:14:38.283 --> 00:14:41.345]  I need to make sure my producer gets your hotel number.
[00:14:41.825 --> 00:14:46.647]  Are you going to have a cell phone or should I get a hold of you also if I lose track of you through the newspaper?
[00:14:47.947 --> 00:14:53.810]  Yeah, you call the newspaper and I think our website has my complete itinerary on it.
[00:14:55.226 --> 00:15:04.229]  Okay, well when should I have my producer nail down times to have you report live for little 10-minute reports for us on that Thursday and Friday?
[00:15:06.310 --> 00:15:16.013]  Let's see, I guess maybe if you give me a call in a little immediate Wednesday.
[00:15:16.053 --> 00:15:22.996]  By that time I'll probably have contacts set up and quite often in recent years as the
[00:15:24.575 --> 00:15:45.844]  We've had good sources inside who would be tarred and feathered and strung up if they were identified, but they sometimes will call me by prearrangement on a secure telephone, and other times we meet in obscure places and pretend we don't know each other.
[00:15:45.864 --> 00:15:48.725]  I'm reading a newspaper, he's reading a newspaper, and we're talking.
[00:15:51.033 --> 00:15:56.711]  Once I get a better handle on when I have to meet these people, then we can figure out a time for you and me to talk.
[00:15:57.541 --> 00:16:02.985]  Absolutely, just so long as we do get you on each day of it, even for ten minutes, to give us the latest intel.
[00:16:03.345 --> 00:16:08.008]  Because you'll hear it here first, folks, the information coming out of Bilderberg.
[00:16:08.888 --> 00:16:12.170]  Ninety-eight percent of the time, they're able to get their agenda through.
[00:16:12.971 --> 00:16:25.339]  Just like a couple years ago, in 2007, Jim said, George Bush is going to come out and endorse man-made global warming and carbon taxes, and everybody didn't believe it, and two weeks later, George Bush came out and embraced it.
[00:16:26.079 --> 00:16:34.163]  And that was the Bilderberg that Governor Rick Perry, treacherously, illegally under the Logan Act, was attending.
[00:16:35.144 --> 00:16:40.306]  Man, time flies already into May and they're meeting in May, meeting there in Greece.
[00:16:40.706 --> 00:16:48.550]  Jim, any other intel ahead of this year concerning what they're planning and what's on their agenda?
[00:16:49.191 --> 00:16:52.232]  Well, as American Free Press readers know by now,
[00:16:54.440 --> 00:17:01.887]  They also plan to exploit the so-called swine flu, hoping to scare the drugs out of everybody.
[00:17:01.907 --> 00:17:20.164]  And again, although they seem to be petering out the swine flu, thank goodness, but they're hoping to use that as a vehicle to scare people into accepting the World Health Organization as a sort of a World Department of Health and Human Services.
[00:17:21.282 --> 00:17:27.424]  Again, another major surrender of sovereignty on the part of all European and North American nations.
[00:17:27.644 --> 00:17:29.905]  In fact, Jim, they've been saying that.
[00:17:29.925 --> 00:17:34.607]  They've been saying this is good for globalism, good for the global community, good to have the UN in control of the regions.
[00:17:35.627 --> 00:17:35.827]  Yes.
[00:17:36.287 --> 00:17:45.571]  Well, in fact, I said North America and Europe, but now that includes South America and, of course, through the Trilateral Commission, the Asian nations, too.
[00:17:46.511 --> 00:17:48.872]  Including, although not directly, Red China.
[00:17:51.983 --> 00:17:57.349]  Now, Jim, final question, and we'll check in with you one more time next week before you leave town, and then once you're there, we're very thankful for your time.
[00:18:02.873 --> 00:18:08.496]  Esalen's on record in Endgame and in the Obama deception that he has two Bilderberg members that are contacts.
[00:18:09.076 --> 00:18:10.777]  You say you go and meet with these people.
[00:18:10.877 --> 00:18:15.059]  I know when the Independent Film Channel crew was with you, you were being followed, you were being chased.
[00:18:15.479 --> 00:18:20.421]  Security services, you had to go into bazaars and through alleyways to shake them to meet your contacts.
[00:18:21.241 --> 00:18:28.625]  Are you generally meeting, I mean this is already out there, but I'm curious, do you have Bilderberg contacts or are your contacts the Secret Services?
[00:18:30.237 --> 00:18:37.103]  I can't go much further than that, otherwise I'd implicate some very important people and lose their services.
[00:18:37.824 --> 00:18:46.372]  I can tell you that one of my favorite contractors, especially good at finding out where they'll meet, is someone who deals in international finance.
[00:18:46.952 --> 00:18:52.317]  He enjoys, it's helpful to him personally to know what Bilderberg's up to because of his business.
[00:18:52.975 --> 00:19:03.515]  He knows them well enough so that he can have casual conversations with certain ones and determine the meeting place and the dates, as he did this year and several years in the past.
[00:19:04.885 --> 00:19:10.450]  But again, if I got closer to identifying him, it could blow the whole thing.
[00:19:10.470 --> 00:19:29.947]  In fact, for a lot of years, I would negotiate with sources, well I can describe them, okay, a man about 40 years old, 6 feet tall, 180 pounds, wears a business suit, but then one of our readers who's retired, law enforcement,
[00:19:30.800 --> 00:19:37.764]  It's quite remarkable to know that there's two Bilderberg group members that don't like what it's doing out of 140 members or so.
[00:19:58.141 --> 00:20:01.743]  Let's do one more segment.
[00:20:01.763 --> 00:20:02.123]  Stay there.
[00:20:02.143 --> 00:20:03.584]  You got a four-minute break.
[00:20:03.844 --> 00:20:04.845]  We'll come right back to you.
[00:20:04.905 --> 00:20:06.325]  One more segment with Jim Tucker, then your calls.
[00:20:07.546 --> 00:20:09.908]  Are you concerned for the safety of your loved ones?
[00:20:10.228 --> 00:20:13.410]  Listen closely to this message from Pepperspray.com.
[00:20:13.850 --> 00:20:16.691]  Every 22 seconds a violent crime is committed.
[00:20:16.992 --> 00:20:21.114]  America has changed and your personal safety is your first priority.
[00:20:21.434 --> 00:20:22.035]  Be smart.
[00:20:22.235 --> 00:20:22.835]  Be safe.
[00:20:23.194 --> 00:20:25.535]  Trust Pepper Spray instead of your luck.
[00:20:25.775 --> 00:20:32.076]  Pepperspray.com is the only website you'll ever need for all of your non-lethal self-defense supplies.
[00:20:32.356 --> 00:20:38.137]  Pepperspray.com carries one of the largest assortments of pepper spray and personal safety products on the web.
[00:20:38.357 --> 00:20:40.798]  From big to small, we have it all.
[00:20:41.038 --> 00:20:44.839]  Pepper spray, mace, animal repellents, stun guns, and tasers.
[00:20:45.059 --> 00:20:51.340]  Pepperspray.com also carries a large assortment of products for personal, home, child, and pet safety.
[00:20:51.340 --> 00:20:55.163]  Have you ever felt like the United States government knows way too much about your financial affairs?
[00:20:55.183 --> 00:21:00.526]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds,
[00:21:17.734 --> 00:21:18.814]  It makes me wonder if the U.S.
[00:21:18.854 --> 00:21:22.916]  citizen will ever again have the right to life, liberty, and the pursuit of happiness.
[00:21:23.556 --> 00:21:36.782]  Unfortunately, with the Drug and Money Laundering Act, the IRS Revenue Ruling 6045 of 1984, and the Trading with the Enemy Act in Franklin D. Roosevelt's Executive Order of 1933, some precious metal holdings are subject to government intervention.
[00:21:37.362 --> 00:21:42.705]  For this reason, Midas Resources has prepared a report explaining the boundaries of trading precious metals privately.
[00:21:42.965 --> 00:21:48.909]  Whether if you have any intention of trading with Midas Resources or not, I have instructed my representatives to give this report out free.
[00:21:49.609 --> 00:21:51.410]  Call for your free copy at 1-800-686-2237.
[00:21:52.471 --> 00:21:55.652]  When investing, always proceed with caution.
[00:21:56.073 --> 00:21:56.673]  Again, call 1-800-686-2237.
[00:21:56.733 --> 00:21:59.495]  Exercise your legal right to trade metals privately.
[00:21:59.515 --> 00:21:59.575]  1-800-686-2237.
[00:22:07.774 --> 00:22:13.007]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:22:13.818 --> 00:22:19.161]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:22:19.681 --> 00:22:25.885]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:22:26.185 --> 00:22:28.006]  Well, Obama's already fudging.
[00:22:28.166 --> 00:22:30.547]  He's fudged since day one of this election.
[00:22:30.627 --> 00:22:41.513]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:22:43.800 --> 00:22:45.061]  It's not about left or right.
[00:22:45.461 --> 00:22:46.862]  It's about a one world government.
[00:22:47.322 --> 00:22:53.685]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:22:54.246 --> 00:23:02.010]  Get your copy of The Obama Deception today at Infowars.com or download it in super high quality at PrisonPlanet.tv.
[00:23:02.510 --> 00:23:03.651]  The Obama Deception.
[00:23:04.071 --> 00:23:05.252]  The people strike back.
[00:23:07.512 --> 00:23:12.975]  Millions of Americans are beginning to realize the enormity of the economic and political problems facing the U.S.
[00:23:13.015 --> 00:23:13.535]  and the world.
[00:23:13.795 --> 00:23:17.257]  And for the first time in their lives, they are feeling the need for preparedness.
[00:23:17.657 --> 00:23:23.901]  Ready Reserve Foods has been in continuous operation, manufacturing the finest and dehydrated foods for almost 40 years.
[00:23:24.161 --> 00:23:25.962]  Ready Reserve is the manufacturer.
[00:23:26.202 --> 00:23:34.146]  Unlike other companies that just broker canned foods, Ready Reserve controls the quality from start to finish with double enameled cans and nitrogen packaging.
[00:23:34.406 --> 00:23:38.847]  When purchasing from Ready Reserve Foods, you are buying factory direct at wholesale prices.
[00:23:39.107 --> 00:23:44.648]  Other companies are quoting delivery times of one to two months, while Ready Reserve ships within five business days.
[00:23:44.929 --> 00:23:46.929]  Many companies do not even offer a catalog.
[00:23:47.109 --> 00:23:50.470]  We will be more than happy to send a catalog to you, free of charge.
[00:23:50.790 --> 00:23:52.890]  Dial 1-800-453-2202, 1-800-453-2202, or visit our website at readyreservefoods.com.
[00:23:59.232 --> 00:24:00.013]  Factory Direct.
[00:24:00.213 --> 00:24:02.195]  Wholesale pricing from Ready Reserve Foods.
[00:24:02.455 --> 00:24:03.216]  Call us at 1-800-453-2202.
[00:24:10.313 --> 00:24:12.774]  Don't worry, this show is documented.
[00:24:13.315 --> 00:24:16.596]  Alex Jones on the GCN Radio Network.
[00:24:18.517 --> 00:24:27.982]  Briefly going back to this one in Telegraph, it says Department of Health projections for the total UK death toll from a pandemic as high as three quarters of a million.
[00:24:28.362 --> 00:24:33.144]  It was confirmed in 2006 that officials have ordered millions of extra body bags as a precaution.
[00:24:34.085 --> 00:24:38.007]  Then it goes into the crematoriums and the mass refrigerators and
[00:24:39.557 --> 00:24:41.938]  All the rest of it for a possible influenza outbreak.
[00:24:42.319 --> 00:24:51.764]  And all we've ever done is in Europe, the United States, Canada, show all these mainstream news articles and then we get called conspiracy theorists for pointing out they've set up for all of this.
[00:24:52.365 --> 00:25:00.710]  You know, we show the different news articles over time, people just sit there living in denial.
[00:25:02.831 --> 00:25:04.252]  John, is Jim back yet?
[00:25:05.713 --> 00:25:09.075]  I'm not joking folks, he runs out every break and smokes cigarettes.
[00:25:10.560 --> 00:25:13.701]  I tell ya, he is certainly an old timer to say the least.
[00:25:15.762 --> 00:25:21.365]  I tell ya folks, somebody left something out in the office and there's fruit flies all over the office.
[00:25:21.385 --> 00:25:24.587]  And they keep landing on my face and it's driving me crazy.
[00:25:24.627 --> 00:25:38.093]  I've killed two of them since we've been live the last 25 minutes and I'm going to kill the rest of them but I may have to be like King Kong in here and they're like... As soon as I put the fly swatter down they come back into the area here.
[00:25:39.383 --> 00:25:41.044]  Jim Tucker is a real treasure, folks.
[00:25:41.084 --> 00:25:49.868]  He has trouble walking, got hip problems and stuff, but he always still goes out there and marches all over through the summer sun, wherever he's at, to get the story.
[00:25:51.929 --> 00:25:52.489]  Hey, Jim!
[00:25:56.110 --> 00:25:56.571]  Got one.
[00:25:56.931 --> 00:25:57.651]  Hey, Jim, you there?
[00:25:57.671 --> 00:26:00.492]  He's still on.
[00:26:00.572 --> 00:26:02.693]  Okay, I heard you open your mic up, so I thought he might have been there.
[00:26:03.153 --> 00:26:03.574]  Another one!
[00:26:04.214 --> 00:26:08.496]  One of his compatriots just attacked me and crashed in my face as I killed one of the others.
[00:26:10.185 --> 00:26:11.125]  Folks, we're under attack.
[00:26:11.145 --> 00:26:12.026]  New World Order attack.
[00:26:12.046 --> 00:26:13.366]  These are probably programmed.
[00:26:14.587 --> 00:26:15.207]  That's a joke.
[00:26:15.367 --> 00:26:20.489]  You know, I try to have gallows humor here, as one listener said, but there really are fruit flies in here.
[00:26:21.590 --> 00:26:22.830]  I can now fan myself.
[00:26:23.771 --> 00:26:25.412]  I'm David Rockefeller.
[00:26:25.812 --> 00:26:32.935]  Except David Rockefeller wouldn't fan himself.
[00:26:33.375 --> 00:26:35.716]  In fact, one of you come in here while I talk to Jim and fan me.
[00:26:37.008 --> 00:26:42.429]  Oh yes, she attended one meeting of Bilderberg and never attended another one and I learned that Bilderberg had decided to punish her
[00:27:05.550 --> 00:27:11.956]  And get her thrown out of his head of state, of his Prime Minister of Britain.
[00:27:12.576 --> 00:27:18.942]  She was replaced by her party's son of a trapeze artist, John Major.
[00:27:19.723 --> 00:27:26.389]  And of course, I forgot who it was within her own party who succeeded her as Prime Minister.
[00:27:27.193 --> 00:27:46.670]  I had the pleasure of talking briefly with her at a reception in Washington a couple of years later, and I asked her about it, and her response, I quote directly, I can roughly paraphrase it now, that she considered it a tribute to be denounced by Bilderberg, and spoke harshly of any head of state who has surrendered any sovereignty to an international organization.
[00:27:47.491 --> 00:27:53.977]  And she was very harsh in her condemnation of Bilderberg, and for her I had a great deal of respect.
