[00:00:00.912 --> 00:00:02.356]  The Alex Jones Show.
[00:02:34.365 --> 00:02:49.709]  So either these guys take over the world through their Ponzi scheme fraud, that's the New World Order, it's tyranny, set up their Bank of the World, which they're now calling for, banks, the private banks to have the regulatory power over all businesses, that's even on Napolitano's Fox News show.
[00:02:49.729 --> 00:02:51.249]  I mean, this is really happening.
[00:02:51.830 --> 00:02:56.531]  I want people to realize the magnitude of, we're not saying the New World Order's coming now.
[00:02:57.627 --> 00:03:00.615]  It's now here, and it's going to get worse and worse and worse.
[00:03:00.635 --> 00:03:04.184]  So I want to lay out what their master plan is, who they are.
[00:03:05.566 --> 00:03:11.330]  What their economic warfare operation is, and what the death of the dollar is going to look like.
[00:03:11.590 --> 00:03:19.134]  Dr. Paul Craig Roberts, former head of the Treasury, former Wall Street Journal editor, the father of Reaganomics, he said he believes it's irreversible.
[00:03:19.534 --> 00:03:21.095]  He now agrees it's by design.
[00:03:21.576 --> 00:03:24.417]  Two years ago he knew they were doing it, but couldn't come to that realization.
[00:03:25.558 --> 00:03:27.980]  They're now openly, Soros is openly bragging.
[00:03:28.580 --> 00:03:33.023]  I mean, this is so incredible, and I want people to realize we are now here.
[00:03:34.103 --> 00:03:40.448]  The hell is now going to begin while they're simultaneously telling us we have a jobless recovery and everything's wonderful.
[00:03:40.488 --> 00:03:40.989]  Bob Chapman.
[00:03:42.189 --> 00:03:43.410]  Everything is not wonderful.
[00:03:44.211 --> 00:03:46.773]  And we're not going to get a recovery.
[00:03:47.534 --> 00:03:49.115]  And it's as simple as that.
[00:03:49.495 --> 00:04:02.485]  If you remember back in January, I said that I thought that by the end of the year, the people in Washington and Wall Street would be talking about another stimulus plan, and now they are.
[00:04:02.847 --> 00:04:04.828]  They're talking in terms of $200 billion.
[00:04:04.948 --> 00:04:06.649]  I projected $2 trillion.
[00:04:07.649 --> 00:04:10.590]  And that's what they need to make this thing continue to hum.
[00:04:11.411 --> 00:04:13.632]  And so let's see what they come up with.
[00:04:13.692 --> 00:04:18.694]  But I think there's a good chance there's going to be another stimulus program.
[00:04:19.034 --> 00:04:24.596]  It'll be larger than the one that they did, which is $787 billion.
[00:04:24.916 --> 00:04:26.157]  We'll say $800 billion.
[00:04:27.777 --> 00:04:30.158]  It just really hasn't done hardly anything.
[00:04:30.659 --> 00:04:31.319]  Two reasons.
[00:04:31.897 --> 00:04:34.978]  They're not really creating anything, they're just throwing money at the problem.
[00:04:35.578 --> 00:04:39.760]  And number two, the layout of the plan was done extremely poorly.
[00:04:39.780 --> 00:04:53.045]  It was done politically, and now they're very afraid that the stimulus plan is not going to carry the economy in a positive mode into the election, and they're scrambling to get more money.
[00:04:53.725 --> 00:04:56.046]  The key to all of this is money.
[00:04:56.724 --> 00:05:05.708]  The key is the control of the production of money, and that's done by the Federal Reserve, the private corporation, and it's also done by the Bank of England.
[00:05:06.528 --> 00:05:12.450]  And yes, as Alex said, they are now expediting into a world currency.
[00:05:12.990 --> 00:05:24.155]  Whether it'll be an SDR, Special Depository Receipt, which is issued by the IMF, or whether it'll be a basket of currencies, say the G20,
[00:05:25.568 --> 00:05:28.550]  With a small gold backing of 10 to 15 percent.
[00:05:28.990 --> 00:05:29.811]  We don't know yet.
[00:05:30.171 --> 00:05:31.172]  But that's where they're headed.
[00:05:31.692 --> 00:05:34.054]  So that they can have an international trading unit.
[00:05:34.494 --> 00:05:40.738]  And they intend to follow that by having an international one world currency.
[00:05:41.144 --> 00:05:49.008]  Now Bob, for new listeners that don't understand, they're not going to see some gold or purple or blue money day one.
[00:05:49.328 --> 00:06:07.176]  We'll still have our regional currencies, euro, dollar, with dollarized Canada and Mexico, but they've announced the G20, the new bank of the world will set currency values which will allow the insiders to even engage in bigger Ponzi schemes and manipulations.
[00:06:07.636 --> 00:06:08.237]  They will set
[00:06:08.997 --> 00:06:09.237]  I think?
[00:06:32.981 --> 00:06:35.683]  Well, it's the Federal Reserve and the Bank of England are the two keys.
[00:06:36.103 --> 00:06:37.524]  But, I look at this from a psycho-political aspect.
[00:06:37.544 --> 00:06:39.645]  They are going to go into inflation, higher inflation.
[00:07:02.245 --> 00:07:05.287]  Real inflation right now is 6.11%.
[00:07:07.908 --> 00:07:11.230]  And those are John Williams' figures, incidentally.
[00:07:12.050 --> 00:07:14.292]  You can look at it as 6.01% as well.
[00:07:14.672 --> 00:07:19.875]  There's two ways of getting to the conclusion of the product.
[00:07:20.175 --> 00:07:21.916]  And so that's going to increase.
[00:07:22.856 --> 00:07:29.860]  We'll probably see over the next year and a half, while they're preparing this international trading unit, they call,
[00:07:30.644 --> 00:07:52.590]  And this evolutionary process will continue to cause inflation until they decide to pull the plug and go to deflation and go to the international unit and to see the dollar go to 40 on the USDX.
[00:07:53.050 --> 00:07:55.811]  Today it's around 75-75.
[00:07:56.291 --> 00:07:59.692]  So you can see that we're not all that far away.
[00:08:00.262 --> 00:08:00.442]  It's
[00:08:30.598 --> 00:08:34.139]  We're on together and we both said two to three years.
[00:08:34.239 --> 00:08:37.120]  Well, I think we're down to one and a half to two right now.
[00:08:37.941 --> 00:08:39.661]  And that's when I think they're going to stick it in.
[00:08:40.282 --> 00:08:41.422]  And so what does that put us?
[00:08:42.502 --> 00:08:46.944]  Mid-2011 to the end of 2011, somewhere in there.
[00:08:47.284 --> 00:08:48.985]  Let me break this down for people.
[00:08:49.365 --> 00:08:50.545]  Let me throw a question in here.
[00:08:53.166 --> 00:08:59.589]  The method to the madness, having big Bilderberg Group, big New World Order owned, Reuters, Financial Times of London.
[00:09:01.946 --> 00:09:11.113]  Wall Street Journal come out and take the shock off so there isn't a big panic and start announcing we've got to devalue the dollar.
[00:09:12.074 --> 00:09:13.475]  It's going to happen incrementally.
[00:09:15.436 --> 00:09:18.899]  National Post reported, New York Post reported yesterday that
[00:09:21.544 --> 00:09:34.550]  You know, the dollar is no longer the world reserve currency, saying that China, India, Russia, Europe and others still have the majority dollars, but now the majority of their new purchases are euros and another basket.
[00:09:34.870 --> 00:09:48.836]  And so it seems they're just acclimating everyone, so Americans just accept the devaluation of the currency, rising prices while we have depression in the real economy, so losing your job, lower wages, while
[00:09:49.756 --> 00:09:55.097]  The economy falls apart.
[00:09:55.157 --> 00:09:59.778]  So that's worse than the Great Depression, where it was a depression in prices and a depression in wages.
[00:10:00.178 --> 00:10:03.839]  We're talking about hyper-stag inflation here.
[00:10:04.339 --> 00:10:07.960]  And so I guess, why are they now announcing, okay, we are getting rid of the dollar?
[00:10:08.000 --> 00:10:09.020]  Is that just to get everybody ready?
[00:10:09.040 --> 00:10:10.841]  Yes, it is.
[00:10:11.121 --> 00:10:17.002]  And I think the piece that was done by Fisk this past week, which dealt with
[00:10:17.481 --> 00:10:27.505]  Secret meetings among those who didn't want the dollar anymore, such as Russia, China, India, the Arab states, Brazil, Venezuela, Iran.
[00:10:28.785 --> 00:10:33.047]  That was deliberately leaked by him, that he was told to do that.
[00:10:33.787 --> 00:10:35.528]  And that was conditioning.
[00:10:36.328 --> 00:10:37.829]  They're going to ease it down.
[00:10:38.289 --> 00:10:39.089]  It's going down.
[00:10:39.929 --> 00:10:44.311]  They'll do the dialectics with it, you know, one step forward, two steps back.
[00:10:44.710 --> 00:10:47.372]  Three steps forward, one step back.
[00:10:47.932 --> 00:10:49.993]  And that's the way they're going to take it down.
[00:10:50.433 --> 00:10:57.217]  And it'll encompass probably about a year and a half before it hits bottom, whether it's at 40 or 55 on the USDX.
[00:10:58.218 --> 00:11:02.420]  And in the meantime, gold and silver are just going to go bonkers.
[00:11:03.021 --> 00:11:11.586]  Gold has already broken out, and we're headed probably, the first major stop will be around
[00:11:12.895 --> 00:11:16.117]  $1,650 to $1,700, and then it'll go higher after that.
[00:11:16.538 --> 00:11:19.760]  And I don't expect any confiscation.
[00:11:19.800 --> 00:11:21.942]  Listen, 3% of Americans own gold.
[00:11:22.642 --> 00:11:23.963]  They wouldn't waste their time.
[00:11:24.304 --> 00:11:29.408]  They can go over and take over the GLD, which is the exchange-traded fund.
[00:11:29.748 --> 00:11:39.916]  They supposedly have 1,058 tons of gold, and there's some other entities that can be grabbed as well, and they can have all the gold that they want doing that.
[00:11:41.567 --> 00:11:44.650]  Yeah, back in 1933, money was gold and silver.
[00:11:44.970 --> 00:11:46.531]  The government says, we're going to give you this paper.
[00:11:46.772 --> 00:11:47.412]  Give us that.
[00:11:48.513 --> 00:11:51.416]  Then they doubled the price of gold a year later, once the people didn't have it.
[00:11:51.636 --> 00:11:53.578]  Of course, my great-grandpa didn't turn his in.
[00:11:54.258 --> 00:11:54.999]  We'll be right back.
[00:11:55.019 --> 00:11:55.920]  Bob Chapman's our guest.
[00:11:57.227 --> 00:12:01.429]  For thousands of years, Native American healing has been practiced in North America.
[00:12:01.730 --> 00:12:05.772]  The Native Americans discovered an astonishing healing plant called Ciaga.
[00:12:06.012 --> 00:12:16.458]  This pesticide-free, wild-crafted, all-natural wonder is hand-picked by a medicine man and effectively combined with other all-natural and sacred ingredients into a product called Defense.
[00:12:16.838 --> 00:12:25.623]  These key ingredients not only supply powerful immune system-building blocks defending your body against natural and man-made viruses, but they also assist your body in healing
[00:12:28.507 --> 00:12:29.287]  We're good to go.
[00:12:56.914 --> 00:12:58.936]  Why are you letting that search engine spy on you?
[00:12:59.096 --> 00:12:59.836]  Spy on me?
[00:12:59.936 --> 00:13:00.216]  Yeah.
[00:13:00.256 --> 00:13:05.180]  Don't you know Google, Yahoo, and other search engines record all your searches and store them in a giant database?
[00:13:05.300 --> 00:13:06.781]  You should use Startpage instead.
[00:13:06.941 --> 00:13:07.582]  Startpage?
[00:13:07.682 --> 00:13:08.022]  Yeah.
[00:13:08.102 --> 00:13:09.083]  Startpage.com.
[00:13:09.203 --> 00:13:12.005]  The new name for Ixquik, the world's most private search engine.
[00:13:12.165 --> 00:13:15.868]  They don't record your searches or your IP address, and the search results are great.
[00:13:16.028 --> 00:13:18.830]  Plus, Startpage is third-party certified, and it's totally free.
[00:13:19.170 --> 00:13:21.512]  I don't want Big Brother watching what I do on the internet.
[00:13:21.772 --> 00:13:23.253]  I'm adding StartPage to my browser.
[00:13:23.373 --> 00:13:23.593]  Right!
[00:13:23.673 --> 00:13:26.675]  Go to StartPage.com and start searching with privacy.
[00:13:26.975 --> 00:13:27.516]  Hello, folks.
[00:13:27.556 --> 00:13:28.516]  This is Alex Jones.
[00:13:28.917 --> 00:13:32.439]  There are some habits you need to break if you want to hold on to your privacy.
[00:13:32.759 --> 00:13:36.402]  That's why I'm inviting you to take the one-week StartPage challenge.
[00:13:36.562 --> 00:13:41.505]  The next time you're about to look something up on Google, Yahoo, or Bing, go to StartPage.com instead.
[00:13:41.705 --> 00:13:44.627]  Try seven days of StartPage and break the Big Brother habit.
[00:13:45.100 --> 00:13:46.642]  Do yourself and your privacy a favor.
[00:13:46.842 --> 00:13:50.767]  Try StartPage.com for 7 days and start protecting your privacy.
[00:13:51.128 --> 00:13:52.329]  That's StartPage.com
[00:13:57.301 --> 00:13:59.122]  Mike Stenerson from Midas Resources.
[00:13:59.342 --> 00:14:02.142]  At no time in history have precious metals been more important.
[00:14:02.303 --> 00:14:04.583]  Certainly not in my 17 years in the industry.
[00:14:04.843 --> 00:14:06.864]  Nearly 100 banks have been shuttered this year.
[00:14:07.264 --> 00:14:10.085]  As many as 200 more banks are suspect by year's end.
[00:14:10.425 --> 00:14:12.566]  The FDIC is operating in the red.
[00:14:12.866 --> 00:14:13.626]  Who pays for that?
[00:14:13.966 --> 00:14:14.806]  Is your money safe?
[00:14:15.146 --> 00:14:18.868]  The dollar has lost over 95% of its value in the last 60 years.
[00:14:19.208 --> 00:14:22.169]  No fiat currency has ever survived the government printing presses.
[00:14:22.549 --> 00:14:23.549]  Ours is not immune.
[00:14:23.849 --> 00:14:25.550]  The time is now to be proactive.
[00:14:26.030 --> 00:14:26.610]  Anything tied
[00:14:29.173 --> 00:14:29.673]  I think so.
[00:14:57.028 --> 00:15:01.312]  We all know that the Berkey water purification systems are the most trusted name in water filtration.
[00:15:01.652 --> 00:15:09.198]  As an authorized Berkey dealer for over four years and serving thousands of satisfied customers, the Berkey Guy offers amazing specials for Berkey water systems.
[00:15:09.438 --> 00:15:24.251]  The revolutionary Berkey light systems include a set of self-sterilizing and re-cleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and removes harmful chemicals such as herbicides and pesticides.
[00:15:24.531 --> 00:15:33.835]  Order the Berkey Light System today, complete with two black Berkey elements for only $209, and the Berkey Guy will include three Sport Berkey water bottles and ship everything to you free of charge.
[00:15:34.055 --> 00:15:40.718]  That's right, three Sport Berkey water bottles and free shipping, an $87 value, yours free, but only for a limited time.
[00:15:40.998 --> 00:15:42.678]  Just call the Berkey Guy at 1-877-886-3653 now to order.
[00:15:42.699 --> 00:15:44.379]  That's 1-877-886-3653, or order online now at GoBerkey.com.
[00:15:44.399 --> 00:15:45.200]  That's GoBerkey.com today!
[00:16:13.804 --> 00:16:16.487]  We've been right about everything.
[00:16:16.527 --> 00:16:17.388]  On every issue.
[00:16:18.069 --> 00:16:19.730]  Because we know the globalist agenda.
[00:16:19.810 --> 00:16:20.812]  It's all written down.
[00:16:21.974 --> 00:16:26.496]  We're like reading a TV guide and telling you what's on television tonight, and you're saying, oh, it's a conspiracy theory.
[00:16:27.177 --> 00:16:28.377]  We have the government textbooks.
[00:16:28.417 --> 00:16:29.478]  We have the government documents.
[00:16:29.838 --> 00:16:30.919]  We have their own admissions.
[00:16:31.239 --> 00:16:33.840]  Private corporate banks are robbing everyone right now.
[00:16:34.280 --> 00:16:35.481]  They're destroying our future.
[00:16:36.041 --> 00:16:38.703]  And they're setting up a police state to make sure we can't resist them.
[00:16:39.123 --> 00:16:39.963]  It's illegitimate.
[00:16:39.983 --> 00:16:40.524]  It's criminal.
[00:16:40.784 --> 00:16:42.185]  We've got to come to realization.
[00:16:42.225 --> 00:16:44.446]  Stop debating left and right, Republican, Democrat.
[00:16:44.926 --> 00:16:48.288]  Stop debating balloon hoaxes and the latest O.J.
[00:16:48.348 --> 00:16:49.909]  Simpson and Michael Jackson crap.
[00:16:50.845 --> 00:16:57.008]  We've got to stop caring so much about Brett Favre and start caring about the real issues, ladies and gentlemen.
[00:16:59.089 --> 00:17:00.270]  I mean, take Jesse Ventura.
[00:17:00.310 --> 00:17:01.431]  He likes Brett Favre, too.
[00:17:01.471 --> 00:17:06.333]  We talked a little bit about football while I was out there shooting this TV show with him this week on Wednesday.
[00:17:06.673 --> 00:17:09.675]  But, you know, he still cares about the other issues of liberty and freedom.
[00:17:09.935 --> 00:17:11.116]  I'm not telling people to
[00:17:12.888 --> 00:17:29.313]  To not spend some of their time in leisure and fun and watching the Yankees or the Dodgers, but you still... I mean, Charlie Sheen, I'm good friends with Charlie Sheen, he still watches football and baseball, but he also spends some time dealing with issues of liberty and freedom.
[00:17:29.633 --> 00:17:33.254]  Ron Paul likes baseball, but he still spends some time fighting tyranny.
[00:17:34.735 --> 00:17:36.475]  And we have total criminals taking over.
[00:17:37.036 --> 00:17:41.417]  I've made the decision to basically have almost no leisure, unless it's with my children, playing with them.
[00:17:42.458 --> 00:17:45.941]  I play football in the backyard with my kids, but that's about it, because they need that.
[00:17:46.621 --> 00:17:47.902]  We've got to get our priorities straight.
[00:17:47.922 --> 00:17:49.904]  Bob, this is a short segment, but a long segment coming up.
[00:17:52.226 --> 00:17:59.412]  I want to explain to people this illusion, and I want you to get into it with them, but also what dollar collapse is going to look like, how this is going to affect the average person.
[00:17:59.792 --> 00:18:05.757]  And then also the record bonuses for Goldman Sachs, JP Morgan, AIG, and others, the ones that change the laws.
[00:18:06.957 --> 00:18:16.981]  With the revolving door of politicians and regulators that are now further raping us with our tax money for bonuses who are now going to set up the new bank of the world that they, the criminals, are going to control.
[00:18:17.341 --> 00:18:21.923]  But Bob Chapman of TheInternationalForecaster.com, people want to check out more.
[00:18:23.652 --> 00:18:25.735]  Gold isn't going up in price.
[00:18:26.035 --> 00:18:33.925]  The dollar is dropping in value and people know it's going, so they're rushing into the safe haven of something that's a real commodity and has true value.
[00:18:34.466 --> 00:18:36.648]  How does that ratio work with the stock market?
[00:18:37.249 --> 00:18:38.511]  I know it's not as pure.
[00:18:39.011 --> 00:18:40.633]  Dollar goes down, gold goes up.
[00:18:41.374 --> 00:18:45.877]  Well, the more that you've seen in the Dow Jones from the low of 6,600 to 10,000 has been propelled by
[00:19:10.666 --> 00:19:11.707]  Two basic reasons.
[00:19:11.867 --> 00:19:13.787]  Short covering in a big way.
[00:19:14.068 --> 00:19:16.649]  People who bet the market was going to go down and were wrong.
[00:19:17.469 --> 00:19:24.753]  And secondly, the enormous amount of money that was put into the hands of banking and brokerage firms and insurance companies.
[00:19:25.173 --> 00:19:26.994]  I mean, we're talking trillions of dollars.
[00:19:27.474 --> 00:19:28.314]  What do they do with it?
[00:19:28.394 --> 00:19:31.436]  Well, the Fed said, look, get in the market, run the thing up.
[00:19:32.016 --> 00:19:34.317]  We have to have some stability in here.
[00:19:34.737 --> 00:19:39.680]  We have to convince the public that we're capable of making the market become $10,000 again.
[00:19:40.785 --> 00:19:46.748]  And making those pension and profit sharing plans go from minus 50% back to even again.
[00:19:47.388 --> 00:19:48.749]  And so that's what they've done.
[00:19:49.209 --> 00:19:54.452]  But the flip side of that is inflation starting to heat up big time.
[00:19:54.492 --> 00:19:56.133]  Look at the PPI since May.
[00:19:56.833 --> 00:20:01.095]  All you had to do was watch that and you know that costs are going to go up.
[00:20:01.155 --> 00:20:09.800]  Now either the producers of goods and services are going to eat the additional cost or they're going to pass it on.
[00:20:10.219 --> 00:20:11.780]  Well, most of them are going to pass it on.
[00:20:12.500 --> 00:20:23.243]  And also, to answer your question about the falling of the dollar, how is it going to affect Americans, everything they buy from a foreign country is going to get more expensive.
[00:20:23.783 --> 00:20:31.066]  So that t-shirt that came from China, and you bought it at retail for a dollar, might cost $1.35 or $1.50.
[00:20:31.106 --> 00:20:35.507]  And so that's one of the main ways that it's going to hit.
[00:20:35.907 --> 00:20:37.468]  It's going to be very inflationary.
[00:20:38.334 --> 00:20:40.355]  And that will go on for a time.
[00:20:40.735 --> 00:20:42.095]  How high will inflation go?
[00:20:42.675 --> 00:20:45.476]  A minimum of 14 to 15 percent.
[00:20:46.096 --> 00:20:47.576]  Perhaps a lot, lot more.
[00:20:47.636 --> 00:20:50.557]  We don't know what they've got in store for us yet.
[00:20:50.577 --> 00:20:51.997]  Well, Bob, what's the real number?
[00:20:52.097 --> 00:20:56.238]  I mean, unemployment, every other private group says 20 percent or more.
[00:20:56.638 --> 00:20:58.419]  The government says 9.5 percent.
[00:20:58.459 --> 00:20:59.419]  What's the real number there?
[00:21:00.459 --> 00:21:03.700]  Well, the only people I know that figure out what the dollar...
[00:21:05.946 --> 00:21:09.247]  The increase in money and credit is John Williams and myself.
[00:21:09.948 --> 00:21:14.710]  And he's got 21.4% and I've got 21.3%.
[00:21:14.750 --> 00:21:19.552]  So I'll bow to his professional expertise because he's better at it than I am.
[00:21:21.252 --> 00:21:23.053]  And so, yes, that's what we've got.
[00:21:23.153 --> 00:21:29.236]  So anything that some politician or businessman says that the unemployment is more than 20%, that's true.
[00:21:32.628 --> 00:21:35.050]  So unemployment's more like 20.
[00:21:35.710 --> 00:21:39.753]  Inflation's... Where's inflation at, Dave?
[00:21:39.833 --> 00:21:46.638]  Real inflation is 6.11%, using a formula before Bill Clinton went to office in the 1980s.
[00:21:46.658 --> 00:21:47.379]  Alright, stay there.
[00:21:47.759 --> 00:21:48.660]  We're on the march.
[00:21:49.140 --> 00:21:50.741]  The empire's on the run.
[00:21:51.682 --> 00:21:54.364]  Alex Jones and the GCN Radio Network.
[00:21:56.903 --> 00:22:00.887]  Hello friends, this is Alex Jones, and I want each of you to ask yourself this question.
[00:22:01.147 --> 00:22:02.929]  Do you really know what's in your tap water?
[00:22:03.149 --> 00:22:11.437]  In a recent study conducted by a major environmental auditor, they found that over 260 chemicals and pollutants are present in municipal drinking water.
[00:22:11.678 --> 00:22:16.903]  Many of these chemicals are directly linked to cancer, reproductive, immune, and developmental system diseases.
[00:22:17.223 --> 00:22:18.845]  Now, what are you going to do about it?
[00:22:19.065 --> 00:22:25.406]  The Ecola Blue Atmospheric Water Generator is a low-cost way to take back control of you and your family's drinking water.
[00:22:25.586 --> 00:22:36.329]  The Ecola Blue 28 produces up to 7 gallons of water from the humidity in the atmosphere and uses state-of-the-art carbon filtration, reverse osmosis, and ultraviolet light sterilization techniques.
[00:22:36.629 --> 00:22:37.149]  That's right.
[00:22:37.409 --> 00:22:39.709]  Clean water, right from the air you breathe.
[00:22:39.969 --> 00:22:41.550]  Order today by calling 1-800-691-8255.
[00:22:44.131 --> 00:23:02.002]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[00:23:02.123 --> 00:23:06.485]  Will you continue to be their profit center, buying their processed food that makes you sick?
[00:23:06.646 --> 00:23:08.507]  Go to the doctor and buy their drugs?
[00:23:08.927 --> 00:23:10.268]  You don't have to cooperate.
[00:23:10.548 --> 00:23:11.589]  There is a solution.
[00:23:11.809 --> 00:23:19.855]  Inner Health Botanicals, a company that my wife and I just love, have been providing products for the last five years that give you the perfect solution to this madness.
[00:23:20.236 --> 00:23:27.301]  Try their Inner Food with 20 organic ingredients full of dense nutrition that gives you the energy you need and will keep you well.
[00:23:27.702 --> 00:23:33.346]  It even won the award for Best Superfood of 2009 from our friend Mike Adams, the health major.
[00:23:33.746 --> 00:23:39.331]  I love their Nutri-Cafe, great organic coffee infused with herbal extracts to boost your immune system.
[00:23:39.731 --> 00:23:43.536]  Try all of their truly honest products that will keep you alive and healthy.
[00:23:43.896 --> 00:23:48.262]  Go to enerfood.com or give them a call right now.
[00:23:48.282 --> 00:23:50.104]  866-762-9238.
[00:23:51.366 --> 00:23:54.670]  Click on their banner at infowars.com to see all the available discounts.
[00:23:57.694 --> 00:24:02.475]  Hi, it's MZ wondering how many of us Alex Jones fans intend to take the swine flu vaccine?
[00:24:02.855 --> 00:24:03.255]  I'm not.
[00:24:03.375 --> 00:24:04.035]  Don't trust it.
[00:24:04.115 --> 00:24:05.996]  But then I don't want to get the disease either.
[00:24:06.356 --> 00:24:11.777]  So I use PureWorks, a unique disinfectant that comes in foam or spray form.
[00:24:12.077 --> 00:24:14.517]  PureWorks is not your typical hand disinfectant.
[00:24:14.637 --> 00:24:18.698]  There is no alcohol to dry your skin and it lasts for hours, not minutes.
[00:24:19.178 --> 00:24:21.899]  Use PureWorks to protect yourself from disease and infection.
[00:24:22.339 --> 00:24:27.785]  You can find out all about it and order it online at NoGerms.info.
[00:24:28.086 --> 00:24:29.988]  That's NoGerms.info.
[00:24:30.328 --> 00:24:38.657]  Don't introduce potentially dangerous chemicals or toxins into your body to keep you well when they could actually cause the sickness you want to avoid.
[00:24:38.898 --> 00:24:39.899]  Don't pick your nose.
[00:24:40.259 --> 00:24:44.545]  Don't shake hands and don't handle banisters, rails, and doorknobs.
[00:24:44.845 --> 00:24:49.751]  Do try PureWorks, available online at wholesale pricing to Alex Jones listeners.
[00:24:49.951 --> 00:24:51.653]  Go to no germs dot info.
[00:24:51.714 --> 00:24:53.416]  That's no germs dot info.
[00:24:53.916 --> 00:24:55.418]  Be well and stay well.
[00:24:55.659 --> 00:24:56.379]  Best MZ.
[00:25:32.890 --> 00:25:33.650]  I have a family.
[00:25:34.910 --> 00:25:35.851]  My parents live here.
[00:25:35.871 --> 00:25:38.671]  I have three children.
[00:25:41.772 --> 00:25:43.132]  I love this country.
[00:25:46.073 --> 00:25:50.034]  I had two relations on my mother's side of the family that came over on the Mayflower.
[00:25:53.215 --> 00:25:56.675]  My family was all over the Revolutionary War in 1776 and in the founding of Texas.
[00:25:59.517 --> 00:26:01.684]  I mean, I really bleed red, white, and blue.
[00:26:01.925 --> 00:26:03.971]  I know we've been the greatest country in history.
[00:26:04.031 --> 00:26:04.974]  I know we're special.
[00:26:05.275 --> 00:26:07.060]  Our Bill of Rights and Constitution is wonderful.
[00:26:11.457 --> 00:26:21.885]  And I'm so sick of watching offshore banks with slick PR firms, who know how to lie to the public, gutting the country, openly announcing at Davos they're setting up a world government.
[00:26:22.665 --> 00:26:28.129]  George Soros and all these guys laughing, saying, I'm having a great crisis, we're finally going to bring down the U.S.
[00:26:28.189 --> 00:26:29.230]  and set up world government.
[00:26:29.650 --> 00:26:31.852]  The Pentagon totally works for them.
[00:26:35.154 --> 00:26:38.417]  They're openly setting up a police state to rob all of us.
[00:26:41.926 --> 00:26:46.290]  And I've still got to argue with people about whether I'm a conspiracy theorist or not.
