[00:00:00.829 --> 00:00:15.854]  It is the 11th day of May 2009.
[00:04:03.761 --> 00:04:05.863]  That's why Hitler took over in a week
[00:04:07.349 --> 00:04:18.536]  Came and did a tour of Paris and then left and then they moved the capital down to the city of Vichy, hence it gets the name the Vichy French government.
[00:04:19.216 --> 00:04:20.497]  They were the collaborators.
[00:04:20.537 --> 00:04:21.497]  It was all staged.
[00:04:22.278 --> 00:04:32.644]  It was meant to be a European Union takeover by Hitler and he would take over Europe and then he would unify Europe as the new Germania to attack
[00:04:36.491 --> 00:04:39.372]  The Russians and the Bolsheviks, and then exterminate most of them.
[00:04:39.772 --> 00:04:42.433]  They were going to do blood tests and other genotypes.
[00:04:43.653 --> 00:04:47.075]  And they had other quack systems of measuring the skull and nose and things.
[00:04:47.755 --> 00:04:51.396]  Of all the Slavs, and those that were Aryan enough would live, the rest would be killed.
[00:04:52.576 --> 00:04:56.978]  Hitler wouldn't bomb once he got betrayed, quote, by the British.
[00:04:58.376 --> 00:05:14.006]  He wouldn't bomb London, and he gave speeches saying this is the most pure Aryans there are because they weren't overrun as much as Germany was, you know, by the Mongols in some of those invasions that went on even into Western Europe.
[00:05:16.570 --> 00:05:26.653]  And so, I don't want to bomb and kill any of our precious Aryans, and so England flew it right into Berlin and bombed it just to get Hitler to attack, and then he did.
[00:05:27.253 --> 00:05:30.114]  But the whole thing is it was a betrayal in quotes.
[00:05:30.154 --> 00:05:32.414]  This is all on record in mainline history books.
[00:05:34.455 --> 00:05:38.016]  They just don't make a big deal out of it on TV, but you get a piece of it here, a piece of it there.
[00:05:39.522 --> 00:06:03.281]  And that's why the Deputy Fuhrer, Rudolf Hess, flew in, you know, he'd been a World War I fighter ace, he flew in on his own plane, parachuted in with all these magical amulets saying, I have the peace treaty, I have the secret deal, you weren't supposed to attack us, you were supposed to let us take Europe, and then, you know, the King of England was going to rule it all, you know, with Hitler being the political leader and Edward VIII being the, you know, the sovereign leader.
[00:06:04.844 --> 00:06:10.128]  And they were going to have the Vatican as the new religious center reborn.
[00:06:10.148 --> 00:06:12.250]  And that was what was in the documents.
[00:06:12.390 --> 00:06:14.552]  And we covered that to some extent in Endgame.
[00:06:15.814 --> 00:06:23.238]  And then, Prince Bernhard of the Netherlands, a German prince, Saxe-Coburg-Gotha, related to the Queen, Anne Edward VIII closely.
[00:06:24.219 --> 00:06:34.104]  He was a Nazi, so then, when they decided to switch and have the House of Orange fight against the Nazis, they had him at a photo-op with a machine gun, shooting at Luftwaffe planes as they came in.
[00:06:34.605 --> 00:06:45.611]  He then ran across the channel, joined the RAF, was good buddies with Prince Philip, the eugenicist as well, who says, you know, blacks aren't humans and get rid of them.
[00:06:48.356 --> 00:07:05.121]  And then you have the eugenics set up in England and the United States that Hitler quotes in Mein Kampf, and quotes in all these speeches, and giving awards to Thomas Watson of IBM, and Margaret Sanger, and the Colgates, and others, and them giving him awards, and, you know, different industrialists in the U.S.
[00:07:05.161 --> 00:07:12.763]  giving Hitler, you know, gifts of two million dollars in gold bars, and just, oh, my, Hitler on the cover of Time magazine.
[00:07:12.783 --> 00:07:14.804]  In fact, pull up Hitler on the cover of Time, 1938.
[00:07:17.705 --> 00:07:18.365]  I think it's the year.
[00:07:18.505 --> 00:07:38.598]  Oh, how great Hitler is, and how wonderful he is, and, you know, at the Olympic Games before that, how he was the savior of the world, and gonna save the environment, and a vegetarian, and for the animals, and biospheres, and eugenics, and the Kaiser Wilhelm Institute, fully funded by the Rockefeller Foundation.
[00:07:38.798 --> 00:07:40.099]  That's all mainline history!
[00:07:44.158 --> 00:07:52.720]  And let me tell you, folks, when I cover this is when I get the death threats and the calls and they turn the Nazis loose on us, claiming we work for Israel and all this other bull.
[00:07:53.140 --> 00:07:56.521]  No, I come on air and admit Israel's part and parcel funded by these people.
[00:07:57.021 --> 00:08:05.563]  Israel took billions of dollars to irradiate 110,000 Jewish children, most of them to death, the ringworm children, mainstream.
[00:08:06.003 --> 00:08:10.924]  You know, and at the top, it's the top Zionists took money from
[00:08:13.373 --> 00:08:21.179]  From Jews trying to get out and did deals where Jews couldn't run to New York or London, where they had to go to Palestine and they had to pay the Zionist groups a million bucks to get out of Germany?
[00:08:21.479 --> 00:08:22.860]  Show people Hitler right here!
[00:08:23.661 --> 00:08:26.042]  I'm telling you, at the top, it's all controlled by these people.
[00:08:26.363 --> 00:08:27.684]  There he is, Time Magazine.
[00:08:28.364 --> 00:08:29.685]  Here, scroll down and read the caption.
[00:08:29.885 --> 00:08:30.546]  It says, Hitler.
[00:08:32.547 --> 00:08:33.208]  I can't read that.
[00:08:33.248 --> 00:08:35.109]  I know you can pull up the actual article.
[00:08:37.050 --> 00:08:37.891]  In fact, just pull up
[00:08:39.434 --> 00:08:45.341]  I mean, there's gardening magazines, Time Life, Time Magazine.
[00:08:45.361 --> 00:08:47.463]  Oh, Hitler, he's so great.
[00:08:47.764 --> 00:08:48.645]  My grandfather...
[00:08:54.119 --> 00:09:00.084]  remembers listening in Dallas, Texas in the thirties to Hitler speeches.
[00:09:00.745 --> 00:09:02.646]  And they were translating them and how great he was.
[00:09:03.087 --> 00:09:06.810]  He remembers listening to WBAP and he's dead now.
[00:09:06.830 --> 00:09:07.851]  I'd love to have him on there.
[00:09:08.731 --> 00:09:13.255]  And he remembers hearing the Hitler speeches and how great Hitler was.
[00:09:13.275 --> 00:09:14.476]  Yeah, there it is, man of the year.
[00:09:16.098 --> 00:09:16.678]  Adolf Hitler, 1938.
[00:09:20.834 --> 00:09:22.075]  It talks about how great he is.
[00:09:23.276 --> 00:09:23.937]  God, print that for me.
[00:09:23.957 --> 00:09:24.758]  Maybe I'll read some of that.
[00:09:25.178 --> 00:09:26.479]  You know, this is what I'm telling you.
[00:09:26.499 --> 00:09:31.304]  Alright, I'm going to go to Paul Watson, then we're going to get to your calls and all the attacks on free speech that are happening.
[00:09:32.637 --> 00:09:41.039]  But I'm telling you, I don't care if they're Chinese, I don't care if they're Jewish, if they're German, if they're British, if they're Venezuelan, Nicaraguan, Japanese.
[00:09:41.139 --> 00:09:42.699]  The Japanese were huge into eugenics.
[00:09:42.719 --> 00:09:44.920]  They loved Hitler, the Japanese leadership.
[00:09:45.200 --> 00:09:48.721]  Elites all believe in breeding and that they're the master group.
[00:09:49.221 --> 00:09:56.183]  And I'm telling you, they're not Catholics, they're not Protestants, they're not Jews, they're not any of this at the top.
[00:09:58.083 --> 00:10:00.684]  They are eugenicists, ladies and gentlemen.
[00:10:01.550 --> 00:10:15.196]  My dad had a famous botanist who was a Jewish professor at UT who was the head of the group when my dad was in high school already at UT and this advanced placement thing who they then of the 125 smartest pulled aside six
[00:10:17.577 --> 00:10:33.304]  And it was Professor Speer running it, and he was Jewish, explaining to them about the master race and all of this, but that Hitler just went too far, and that there are really master strains in most groups, and that they've got to cull the people, basically.
[00:10:36.366 --> 00:10:38.447]  I mean, it's everything, everywhere.
[00:10:38.507 --> 00:10:41.108]  This is what the elites believe, ladies and gentlemen.
[00:10:42.935 --> 00:10:48.960]  And so, if we don't face the full magnitude of what's happening, it's only going to get worse.
[00:10:49.581 --> 00:10:53.764]  So I go to Paul Watson now with these big new developments that are up on PrisonPlanet.com.
[00:10:53.804 --> 00:10:58.228]  And last week he broke when the news came out, which we already knew, but now it's mainstream news, people can't deny it.
[00:10:58.468 --> 00:11:06.855]  With more detail, how Bilderberg brags now in all these papers, they secretly set up the EU, just like we sued and got their documents, they're running the North American Union.
[00:11:07.155 --> 00:11:08.276]  Paul Watson, big news.
[00:11:09.317 --> 00:11:10.618]  Hello Alex, good to be back.
[00:11:11.278 --> 00:11:11.799]  Good to have you here.
[00:11:12.918 --> 00:11:13.959]  Yeah.
[00:11:13.979 --> 00:11:31.186]  First of all, most of what you just talked about regarding the Second World War, Hitler and the Nazis, is all laid out in William Shire's book, The Rise and Fall of the Third Reich, which was written in the early 60s, which is considered the seminal book on the Third Reich.
[00:11:31.406 --> 00:11:38.770]  And all of this stuff's in there, and yet people treat it with suspicion when we talk about it all these years later.
[00:11:40.815 --> 00:11:42.276]  Yeah, well, stay there, Paul.
[00:11:42.656 --> 00:11:44.217]  Let's break down the new info.
[00:11:44.357 --> 00:11:48.899]  And folks, I'm telling you, they're setting up world government to kill most of you listening right now.
[00:11:50.040 --> 00:11:52.241]  Most of us are dead if we don't beat these people.
[00:11:52.701 --> 00:11:53.461]  It's us or them.
[00:11:53.882 --> 00:11:54.822]  They run everything.
[00:11:54.882 --> 00:11:55.883]  We better turn that around.
[00:11:55.903 --> 00:11:56.323]  Stay with us.
[00:11:57.614 --> 00:12:09.124]  Today, we cannot afford to ignore the current state of our country, the economy, job layoffs, mass foreclosures, and now we are all at risk of being exposed to this new flu pandemic.
[00:12:09.324 --> 00:12:13.908]  The Center for Disease Control has declared a public health emergency across the United States.
[00:12:14.168 --> 00:12:15.629]  What can you do to prepare yourself?
[00:12:15.829 --> 00:12:17.991]  The answer is ZeroFlu.com.
[00:12:18.291 --> 00:12:21.852]  ZeroFlu.com offers you the very best at air purifiers.
[00:12:22.052 --> 00:12:34.837]  These revolutionary air purifiers protect up to 3,000 square feet of your home and stop 99.9% of airborne allergens, influenza, bacteria, viruses, pollen, dust, pet dander, black mold, MRSA, and more.
[00:12:35.037 --> 00:12:37.238]  Not only from the air, but from all surfaces.
[00:12:37.438 --> 00:12:37.798]  We're good.
[00:12:57.398 --> 00:13:03.625]  On the average, Americans work between 45 to 50 years hoping to build up enough wealth to retire and live out their golden years.
[00:13:04.086 --> 00:13:11.874]  Unfortunately, with taxation, the rising cost of food, energy, housing, and medical, many retirees are forced to live below the poverty line.
[00:13:12.215 --> 00:13:17.801]  Is this a flaw-free enterprise, or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt
[00:13:18.112 --> 00:13:20.053]  Ensuring inflation and higher taxes.
[00:13:20.354 --> 00:13:25.117]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[00:13:25.457 --> 00:13:30.181]  Congressman Ron Paul states, it's what every American needs to know about central bank power.
[00:13:30.681 --> 00:13:34.544]  A gripping adventure into the secret world of international banking cartel.
[00:13:35.024 --> 00:13:36.045]  Hi, this is Ted Anderson.
[00:13:36.105 --> 00:13:40.188]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[00:13:40.628 --> 00:13:41.549]  Call 1-800-686-2237 and order a copy today.
[00:13:45.501 --> 00:13:48.062]  It's critical that the public be made aware of the system.
[00:13:48.502 --> 00:13:50.183]  Call and order your copy today at 1-800-686-2237.
[00:13:50.263 --> 00:13:50.523]  That's 1-800-686-2237.
[00:13:50.543 --> 00:13:52.964]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:14:03.474 --> 00:14:08.857]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:14:09.338 --> 00:14:15.541]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:14:15.762 --> 00:14:17.663]  Well, Obama's already fudging.
[00:14:17.803 --> 00:14:20.204]  He's fudged since day one of this election.
[00:14:20.264 --> 00:14:31.171]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:14:33.459 --> 00:14:34.740]  It's not about left or right.
[00:14:35.121 --> 00:14:36.522]  It's about a one world government.
[00:14:36.982 --> 00:14:43.328]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:14:43.889 --> 00:14:51.676]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:14:52.156 --> 00:14:53.317]  The Obama Deception.
[00:14:53.738 --> 00:14:54.919]  The people strike back.
[00:14:57.995 --> 00:14:58.875]  Spring is here.
[00:14:59.115 --> 00:14:59.895]  Growing season.
[00:15:00.095 --> 00:15:02.076]  The economy is not getting any better.
[00:15:02.276 --> 00:15:03.676]  In fact, it's getting worse.
[00:15:03.996 --> 00:15:04.656]  Think about it.
[00:15:04.956 --> 00:15:08.817]  At this rate, how will your life be in a month or even a year?
[00:15:09.057 --> 00:15:12.517]  Maybe you've been putting things off, but the time to act is now.
[00:15:12.738 --> 00:15:15.298]  You need to get your seeds before it's too late.
[00:15:15.578 --> 00:15:27.440]  At OrganicaSeed.com, you'll find one of the largest online selections of heirloom seeds, survival seed packs, as well as the giant vegetable seed collections that can feed you and your family for years.
[00:15:27.680 --> 00:15:28.120]  I think so.
[00:16:21.360 --> 00:16:27.825]  Is your life just going to be filled with ball games and partying and mindless stuff that doesn't matter in the end?
[00:16:28.186 --> 00:16:30.888]  Or do you want to discover the mysteries of the universe?
[00:16:30.948 --> 00:16:38.775]  Do you want to know what it is to truly be human and stand up for goodness and honor and decency and for the innocence
[00:16:40.640 --> 00:16:42.883]  You know, the enemy teaches you there is no right and wrong.
[00:16:42.903 --> 00:16:44.144]  They teach you there are no heroes.
[00:16:45.085 --> 00:16:47.107]  But in your gut, you know that's a fraud.
[00:16:48.509 --> 00:16:51.432]  Many of you are not fulfilling your destiny to be heroes.
[00:16:52.253 --> 00:16:53.154]  But you are heroes.
[00:16:54.035 --> 00:16:57.919]  Somebody who puts aside their own petty personal gain to do what's right.
[00:16:58.620 --> 00:17:01.023]  And in the end, gains the world.
[00:17:02.264 --> 00:17:04.865]  Those that are willing to lay down their lives, gain their lives.
[00:17:05.365 --> 00:17:08.406]  Those that try to keep their lives and save their lives, lose them.
[00:17:08.887 --> 00:17:14.889]  Because when you've got a bunch of people who are cowardly, huddling and shaking, the tyranny, the wolves come.
[00:17:15.309 --> 00:17:23.892]  When you're ready to fight and stand up and you know what's going on, tyranny evaporates like phantoms at dawn.
[00:17:24.472 --> 00:17:28.454]  Trying to remember the Thomas Jefferson quote about, if you just educate the whole public about liberty,
[00:17:29.585 --> 00:17:29.985]  Okay, well,
[00:17:56.078 --> 00:18:00.219]  What we already knew before these latest documents came out was this.
[00:18:01.520 --> 00:18:07.942]  As everybody knows, the first couple of years of the Second World War, the Nazis blitzed through Europe.
[00:18:07.982 --> 00:18:08.762]  They were on top.
[00:18:08.822 --> 00:18:18.105]  But from the early 1940s onward, the worm had turned and they knew that military defeat was all but certain.
[00:18:18.425 --> 00:18:23.907]  And so they started to devise ways of how they could preserve their power.
[00:18:24.688 --> 00:18:28.190]  Um, by means of consent over conquest.
[00:18:29.210 --> 00:18:49.279]  And it was during this period that top Nazis, such as Nazi economics minister Walter Funk, wrote about the necessity to create, quote, a central European Union and, quote, a European economic area.
[00:18:49.499 --> 00:18:53.961]  That's what Funk called for in his book, The European Community.
[00:18:55.077 --> 00:19:03.687]  As well as him, his co-authors, Nazi academic Heinrich Hunker wrote in the same book, quote,
[00:19:17.116 --> 00:19:22.446]  Fellow Nazi Gustav Koenig wrote, quote, we have a real European community task before us.
[00:19:22.626 --> 00:19:26.192]  I am convinced that this community effort will last beyond the end of the war.
[00:19:27.426 --> 00:19:34.269]  And that's why they always say that the European Union, the engine of it is Germany, because the German taxpayers pay for it all.
[00:19:34.329 --> 00:19:41.411]  It's because you've got Crump Industries and all of these guys who are right up there on par with the Rothschilds and others in the power structure.
[00:19:41.872 --> 00:19:47.854]  They literally suck all the money out of the German people to buy off the rest of Europe for themselves.
[00:19:47.914 --> 00:19:49.915]  It's just an economic domination.
[00:19:50.775 --> 00:19:51.035]  Right.
[00:19:51.735 --> 00:19:55.517]  And then following the release of this book,
[00:19:56.253 --> 00:20:11.542]  Minister of Propaganda Joseph Goebbels ordered the creation of, quote, large-scale economic unification of Europe, believing that, quote, in 50 years time people would no longer think in terms of countries.
[00:20:12.383 --> 00:20:22.269]  This was in 1940, and in 1993, just 53 years later, the European Union in its current form was born.
[00:20:24.215 --> 00:20:31.899]  And Paul, that's why they're an irresistible force until you consciously realize what they're doing because they move like a glacier.
[00:20:32.480 --> 00:20:34.901]  I mean, it's just that irresistible force.
[00:20:34.981 --> 00:20:36.402]  I'm going to twist you.
[00:20:36.422 --> 00:20:40.284]  I'm going to take my time butchering you real good.
[00:20:40.744 --> 00:20:47.968]  And the general public's thinking on a day-to-day, and the global masterminds, they're thinking on 50-year models.
[00:20:48.008 --> 00:20:48.428]  Go ahead.
[00:20:49.329 --> 00:20:49.649]  Right.
[00:20:50.029 --> 00:20:51.370]  It's a long-term agenda.
[00:20:52.723 --> 00:21:15.895]  Other top Nazis who also called for the creation of a pan-European federal economic super-state were Ribbentrop, Quisling and Stijs Inquart, who he spoke for, quote, the new Europe of solidarity and cooperation among all its people will find rapidly increasing prosperity once national economic boundaries are removed.
[00:21:16.852 --> 00:21:22.936]  And that could have been taken straight out of a CFR meeting or a Trilateral Commission meeting or whatever.
[00:21:23.456 --> 00:21:38.866]  So you've got all these top Nazis in the early 40s saying we need a pan-European economic empire and we need to do it by consent rather than conquest and then we'll get on to the new documents which only solidify that this was second place after the break.
[00:21:39.488 --> 00:21:40.229]  Yeah, it's no doubt.
[00:21:40.289 --> 00:21:46.714]  The entire European Union, to be the center of the new world government, as Wharton Brown has said, is to carry out Nazi policies of mass death.
[00:21:47.655 --> 00:21:48.556]  We're on the march.
[00:21:49.036 --> 00:21:50.637]  The empire's on the run.
[00:21:51.558 --> 00:21:54.401]  Alex Jones and the GCN Radio Network.
[00:21:57.703 --> 00:22:07.772]  With food prices soaring to all-time highs, as the dollar continues to fall in value, what can you and your family do to guarantee that fresh, nutritious vegetables will make it to your dinner table?
[00:22:10.885 --> 00:22:11.285]  I think so.
[00:22:39.190 --> 00:22:42.833]  Stop procrastinating and start preparing with Garden In A Can.
[00:22:43.273 --> 00:22:46.375]  For more details visit GardenInACan.com today.
[00:22:46.755 --> 00:22:48.496]  That's GardenInACan.com.
[00:22:48.897 --> 00:22:49.277]  Or call 866-598-7396.
[00:22:49.297 --> 00:22:49.357]  866-598-7396.
[00:22:49.377 --> 00:22:51.418]  In the new world orders war against humanity.
[00:23:00.310 --> 00:23:02.412]  Barack Obama is the tip of the spear.
[00:23:02.933 --> 00:23:09.921]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:23:10.502 --> 00:23:16.669]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:23:17.089 --> 00:23:18.930]  Well, Obama's already fudging.
[00:23:19.050 --> 00:23:21.472]  He's fudged since day one in this election.
[00:23:21.552 --> 00:23:32.539]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:23:33.140 --> 00:23:34.420]  It's not about left or right.
[00:23:34.821 --> 00:23:36.202]  It's about a one-world government.
[00:23:36.682 --> 00:23:42.886]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:23:43.576 --> 00:23:51.319]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:23:51.839 --> 00:23:52.999]  The Obama Deception.
[00:23:53.400 --> 00:23:54.680]  The people strike back.
[00:23:57.161 --> 00:24:05.904]  IonicZone.com sells virus, bacteria, and mold-killing products that will protect you and your loved ones from airborne pathogens, biological threats, chemtrails, you name it.
[00:24:06.226 --> 00:24:17.832]  For instance, Ionic Zone sells their patented ozone generators from $279, digital water ozonators from $135, and UV-C dual lamp and duct air sanitizers from $279.
[00:24:18.453 --> 00:24:22.495]  Ionic Zone also sells highly effective alternative health products.
[00:24:22.835 --> 00:24:31.420]  For instance, Jim Humble's revolutionary internal virus killing invention, MMS, Miracle Mineral Solution, Canada's nurse Rean Case's Acai XT,
[00:24:32.461 --> 00:24:37.664]  Naturopath recommended Super Zeolite for heavy metal detox, even an ozone handheld bidet.
[00:24:37.924 --> 00:24:41.626]  If you're interested in natural healing, you'll love what Ionic Zone has to offer.
[00:24:41.906 --> 00:24:46.069]  Ionic Zone also offers free home business opportunities that will make you well over $1,000 a month.
[00:24:46.109 --> 00:24:49.091]  Call Mike, toll free at 1-800-549-9535 to inquire, or go to ioniczone.com.
[00:25:08.638 --> 00:25:14.219]  It's hard to believe that reality is what it is, but that doesn't change the facts.
[00:25:16.380 --> 00:25:26.843]  We are in a scientific dictatorship, and they are now moving to shut down free speech and resisting them verbally and physically.
[00:25:28.023 --> 00:25:35.425]  While they built the overall structure and bankrupted the societies to make us independent, to make those of us that were independent dependent on them,
[00:25:38.083 --> 00:25:40.705]  They now move into the final phase of the hot war.
[00:25:42.226 --> 00:25:43.306]  Or the physical tyranny.
[00:25:44.167 --> 00:25:45.227]  And that is now upon us.
[00:25:45.748 --> 00:25:46.648]  Your calls are coming up.
[00:25:46.708 --> 00:25:49.170]  Okay, Paul wants to continue with these articles you've got.
[00:25:49.550 --> 00:25:52.972]  We're Bilderberg Groups now in the news bragging, okay, we set it all up.
[00:25:53.272 --> 00:25:54.593]  Yeah, we really do run things.
[00:25:55.173 --> 00:25:57.395]  And yeah, by the way, we're eugenicists.
[00:25:58.275 --> 00:26:00.957]  And this is what we want to carry out against the world population.
[00:26:02.170 --> 00:26:02.390]  Right.
[00:26:02.910 --> 00:26:05.551]  I'll get to the Bilderberg connection in a second.
[00:26:05.611 --> 00:26:07.092]  Yeah, continue with the Nazis.
[00:26:07.112 --> 00:26:11.333]  So they're saying by 4142, and this was always the rumor.
[00:26:11.573 --> 00:26:14.834]  Well, no, people had read history books that had the documents.
[00:26:15.675 --> 00:26:23.497]  When they would tell people, then folks would say, I heard, and then it became a rumor that, oh, there was a secret Nazi plan to go underground.
[00:26:23.817 --> 00:26:25.258]  The crypto eugenicists.
[00:26:25.298 --> 00:26:25.658]  Go ahead.
[00:26:26.946 --> 00:26:36.493]  Yeah, so by 4142 they were saying it was necessary to roll their failing military agenda into a pan-European economic agenda.
[00:26:37.433 --> 00:26:50.022]  And the new revelations are that an author who was writing a book called Adam Labor was collecting material for a fictional book based around the premise that
[00:26:50.928 --> 00:27:07.701]  Nazis who were seeking to preserve their power and their money at the end of the Second World War conspired to create a Fourth Reich using the infiltration of creating a European Union, which we just talked about.
[00:27:08.582 --> 00:27:16.968]  And in researching and collecting material for this book, because obviously all such books are based loosely on historical fact,
[00:27:17.714 --> 00:27:22.515]  He actually discovered documents which directly proved the plot to be true.
[00:27:23.735 --> 00:27:26.296]  And, uh, this document is called U.S.
[00:27:26.336 --> 00:27:33.057]  Military Intelligence Report EWPA-128, and it's also known as the Red House Report.
[00:27:33.897 --> 00:27:45.380]  And in that document, it talks about how top Nazis met in Strasbourg, France, in 1944, knowing that they were about to lose the war, obviously.
[00:27:46.061 --> 00:27:56.089]  And they conspired to create a fourth Reich based on a pan-European economic empire and a European common market.
[00:27:57.350 --> 00:28:15.205]  And what the plan consisted of was top Nazi SS officers like Dr. Schied ordered wealthy Nazi industrialists and bankers to set up front companies abroad and pose as reformed Democrats
[00:28:15.836 --> 00:28:23.939]  So that they could achieve economic penetration throughout Europe and ultimately lay the foundations for the re-emergence of the Nazis.
[00:28:25.299 --> 00:28:36.783]  Now this consisted primarily of people like Alfred Krupp of Krupp Industries and Friedrich Flick according to these documents as well as front companies
[00:28:37.526 --> 00:28:37.786]  that we
[00:28:57.657 --> 00:29:08.560]  Infiltrating the European business market and creating this foundation for the Nazi ideology to persist even after they were defeated militarily.
[00:29:09.260 --> 00:29:25.705]  And we've got a quote in the article from historian Michael Pinto-Duchinsky, who said, quote, for many leading industrial figures close to the Nazi regime, Europe became a cover for pursuing German national interest after the defeat of Hitler.
[00:29:26.198 --> 00:29:31.359]  The continuity of the economy of Germany and the economies of post-war Europe is striking.
[00:29:31.939 --> 00:29:37.500]  Some of the leading figures in the Nazi economy became leading builders of the European Union."
[00:29:37.880 --> 00:29:38.601]  End quote.
[00:29:39.521 --> 00:29:44.102]  Now, the key man in all this is somebody called Hermann Abs.
