[00:00:00.229 --> 00:00:02.150]  Waging war on corruption.
[00:09:33.358 --> 00:09:37.260]  Is their global game of grand chess board playing out the way they would have wanted to?
[00:09:37.320 --> 00:09:38.161]  How do we block them?
[00:09:39.124 --> 00:09:40.409]  And then what's happening with the economy.
[00:09:40.449 --> 00:09:43.362]  But first, I just want to share the good news with people.
[00:09:44.858 --> 00:09:47.520]  Folks out there have done an incredible job of the Obama deception.
[00:09:47.961 --> 00:09:54.327]  It is on track right now to rival any film ever released as being the most viral film in internet history.
[00:09:54.427 --> 00:10:01.093]  It is just, it is incalculable with the intelligence I have and the systems we have to even gauge it.
[00:10:01.453 --> 00:10:07.759]  Conservatively, again over 15 million views a month and a half ago when I last counted up just a few sites.
[00:10:08.820 --> 00:10:18.403]  Just incalculable the DVDs being copied and given out worldwide, incalculable because it's so accurate and showed all his lies and stuff, what his next lies would be, and it's actually worse than we said.
[00:10:18.483 --> 00:10:27.465]  So the film, people are seeing it almost like revelation, and though it's not real revelation, they reveal what they would do before in their white papers as you know.
[00:10:27.925 --> 00:10:29.066]  So can you speak to
[00:10:30.222 --> 00:10:53.662]  People having faith in themselves, realizing we're at the global crossroads where they're trying to bring in the carbon tax tyranny, the total federalization of all water supply tyranny, the fascistic health care takeover tyranny, just on every front, militarily, you name it, we're at that flashpoint in history and it seems things are only accelerating.
[00:10:53.902 --> 00:10:54.843]  Webster Griffin Tarpley.
[00:10:55.543 --> 00:11:01.253]  Thank you, Alex, and congratulations to you on the tremendous success of this Obama deception.
[00:11:01.373 --> 00:11:07.223]  I think we've just come through a watershed in that I believe Obama has now peaked at least
[00:11:08.423 --> 00:11:15.445]  For the moment in terms of his ability to manipulate the United States population with his demagogy.
[00:11:15.485 --> 00:11:21.826]  You can see that his poll numbers are beginning to fall and in this he repeats the track of Carter.
[00:11:21.886 --> 00:11:31.608]  Now in the middle of that I think the Obama deception has been an important ingredient in catalyzing people to see what was going on in front of their noses.
[00:11:31.768 --> 00:11:33.789]  And one of my favorite
[00:11:35.353 --> 00:11:47.917]  Proverbs, I guess you could call it, is something I learned from a Spanish coal miner from the north of Spain, from the Asturias, and he said you have to remember that in this life you can either be active or you can be radioactive.
[00:11:48.618 --> 00:11:54.120]  In other words, you have to use political action to try to fend off and avoid the worst.
[00:11:54.200 --> 00:11:56.861]  And I believe that remains absolutely valid today.
[00:11:58.459 --> 00:12:24.501]  And the other side of it, I think, is another good quote for people, if you're concerned with being political and continuing a struggle, even when it doesn't look so good, is you can have the pessimism of your intelligence, in other words, you can look around and say that the world is in very, very bad shape, and it often does, and it often looks like things are not very hopeful, shall we say.
[00:12:25.041 --> 00:12:33.122]  So the pessimism of the intelligence is fine, but then don't use that to drop out or, you know, relapse into just a mode of complaining.
[00:12:33.462 --> 00:12:41.044]  The optimism of the will, and I think optimism of the will is what you showed by putting out this Obama deception, right?
[00:12:41.064 --> 00:12:44.964]  At the time we taped that, it was the height of Obama-mania, right?
[00:12:44.984 --> 00:12:50.045]  It was the beginning of December of last year, as I recall, the part that I was in.
[00:12:50.405 --> 00:12:53.546]  Yeah, he had 80% approval ratings, God-like level.
[00:12:53.962 --> 00:13:01.748]  Right, it seemed like, you know, a small group of people going against the biggest demagogical exercise in world history, right?
[00:13:01.788 --> 00:13:08.633]  It seemed like an act of the most grotesque lunacy, but in reality I think it has had a significant effect, and I think it will have more.
[00:13:08.693 --> 00:13:20.002]  I think the audience for this can only grow, because the audience, as long as they were on this hysterical high of Obama-mania and utopian dreams and messianic illusions,
[00:13:20.522 --> 00:13:21.023]  Everywhere.
[00:13:21.923 --> 00:13:34.393]  People are probably not so interested, but I think as the problems become more obvious and as these illusions vanish, you know, it vanishes like at dawn and then comes the hangover.
[00:13:34.693 --> 00:13:38.676]  In the middle of the hangover, I think people are going to want to see exactly what has been done to them.
[00:13:38.756 --> 00:13:39.236]  No, you're right.
[00:13:39.256 --> 00:13:39.697]  That's key.
[00:13:39.757 --> 00:13:42.319]  In fact, that's the only point I meant to make and you're right.
[00:13:43.059 --> 00:13:43.740]  No, no, you're right.
[00:13:44.160 --> 00:13:48.102]  It's growing, it's accelerating in its exponential explosion.
[00:13:48.162 --> 00:13:50.223]  That's what's really taking my breath away.
[00:13:50.243 --> 00:13:51.043]  Go ahead, Webster.
[00:13:52.264 --> 00:14:10.274]  I recommend political action, and I think the people... I got an email the other day from a guy in New York City, in Brooklyn, who is a big Obama supporter, and he'd been in the 9-11 truth movement, and he wrote me an email saying that he had
[00:14:11.201 --> 00:14:23.827]  He had been very wrong about Obama, and I thought this was probably one of the most committed Obama supporters in New York City, and he said, well, you know, I realize now that this was a mistake.
[00:14:24.367 --> 00:14:27.949]  And of course, you can understand why some people would make a mistake, right?
[00:14:27.969 --> 00:14:31.831]  A lot of people hated Hillary Clinton for various reasons, hated other people.
[00:14:31.851 --> 00:14:37.774]  Certainly, just about everybody decent hated Bush, so there were reasons why people made this
[00:14:38.754 --> 00:14:41.475]  And that was really what Obama built on, right?
[00:14:41.495 --> 00:14:48.537]  He was sort of judoing a situation where, you know, the other alternatives all seemed to be totally discredited.
[00:14:48.917 --> 00:14:53.419]  And he was new, and nobody knew anything about him, so why not give it a try?
[00:14:53.479 --> 00:14:56.700]  Well, unfortunately, not a good idea, as we're seeing now.
[00:14:56.800 --> 00:15:06.103]  So I think the resistance is likely to grow, and I think a lot of people are having these moments of epiphany, right, where they realize that this was, that they've been duped, right?
[00:15:11.128 --> 00:15:11.829]  Absolutely.
[00:15:12.890 --> 00:15:17.715]  I want to get back into where you see Obama's future, how you see his crumbling unfolding.
[00:15:18.256 --> 00:15:20.538]  We talked during the break, you have the same concern as mine.
[00:15:22.870 --> 00:15:37.377]  implode until he's discredited as a fraud, a charlatan, a conman, false hope, a scam artist, puppet, unless they stage terror attacks or some type of Iranian crisis or North Korean situation.
[00:15:37.777 --> 00:15:44.261]  So let's start now on the geopolitical spectrum, moving first to Iran.
[00:15:44.841 --> 00:15:46.542]  Right, I think we can start with Iran because
[00:15:47.486 --> 00:15:51.929]  Iran is the big concern of the Carter administration, right?
[00:15:51.969 --> 00:15:59.413]  Remember that the Trilateral Commission is the common denominator of Carter and now of Obama, and indeed some of the people are the same.
[00:15:59.473 --> 00:16:09.539]  Paul Adolph Volcker was put into the Federal Reserve by Carter, and now we've got Paul Adolph Volcker sitting in the White House as the Director of Economic Recovery for Obama.
[00:16:09.559 --> 00:16:11.000]  A real amazing
[00:16:11.760 --> 00:16:12.060]  I think?
[00:16:41.700 --> 00:16:52.668]  Was the Iranian hostage crisis beginning in, what, January of 19... I'm sorry, in November of 1979, and then lasting for more than a year.
[00:16:52.768 --> 00:16:54.489]  That gave him the rally-round effect.
[00:16:54.529 --> 00:17:01.654]  So we've got to remember what Biden said in Seattle on the 19th of October, that there's going to be a crisis in the first six months.
[00:17:01.674 --> 00:17:02.654]  We'll see what that might be.
[00:17:03.135 --> 00:17:05.196]  But let's look for the moment at Iran.
[00:17:05.997 --> 00:17:07.758]  We just had Obama go to Cairo.
[00:17:08.530 --> 00:17:10.493]  And give this speech, right?
[00:17:10.533 --> 00:17:12.636]  It was really the second time Obama had done this.
[00:17:12.676 --> 00:17:24.331]  He had gone to Turkey some months before, in April, and given really the same kind of speech with a little bit less oomph, and with a certain, probably not as much hysteria around it.
[00:17:24.904 --> 00:17:27.847]  But there he was in Cairo, and he made this speech.
[00:17:27.927 --> 00:17:30.449]  Now, forget about the details of the speech.
[00:17:30.489 --> 00:17:36.695]  I think the main thing in the speech that was important was he had no economic perspective to offer.
[00:17:37.156 --> 00:17:46.845]  He had nothing about a Marshall Plan for the Middle East, nothing about rebuilding the war-torn economies of Gaza, of southern Lebanon, of Iraq.
[00:17:47.665 --> 00:17:52.268]  Uh, helping a place like Iran that has been hit by economic sanctions.
[00:18:17.505 --> 00:18:17.925]  None of that.
[00:18:18.005 --> 00:18:22.246]  It's all in the area of just rearranging the counters on the board.
[00:18:22.686 --> 00:18:31.768]  Now, after that, you had this election in Lebanon, where the Hezbollah were thought to be about to take over the Lebanese government, and they didn't.
[00:18:31.888 --> 00:18:40.410]  So it's Hezbollah and General Aoun, a Maronite Christian, a great Lebanese patriot, the guy that I would look to in Lebanese politics.
[00:18:40.470 --> 00:18:45.511]  They didn't quite get the majority, but they remained quite strong, and this was considered to be already
[00:18:46.231 --> 00:18:48.392]  A magical effect of Obama's speech.
[00:18:48.913 --> 00:19:01.240]  The main goal of Obama's speech, though, is to try to turn the Arabs and the Iranians, the Islamic world in the Middle East, against Russia and against China.
[00:19:01.260 --> 00:19:03.361]  Because this is the essence of Obama's policy.
[00:19:04.201 --> 00:19:10.385]  It's an anti-Russian, anti-Chinese policy that tries to address the question of world domination
[00:19:11.146 --> 00:19:20.847]  Using other countries as pawns, kamikaze puppets, expendable assets, proxies, exercises in buck passing, and things like this.
[00:19:21.618 --> 00:19:24.160]  So that, I think, is now what's going on with Iran.
[00:19:24.280 --> 00:19:42.175]  I mean, if you want to just put a headline over the Iranian situation, you could say that if you had regime change in Iran, one of the first things that a new puppet state in Iran, controlled by the US and the British, would do is to cut off the oil to China.
[00:19:42.855 --> 00:19:47.537]  And similarly, if you have a revolution in Saudi Arabia, they might have a revolution in Saudi Arabia.
[00:19:47.557 --> 00:19:52.639]  The goal of that would be to cut off the oil to China, because that is the geopolitical sense of this entire thing.
[00:19:52.679 --> 00:19:53.459]  Yeah, stay there.
[00:19:54.040 --> 00:20:00.542]  Again, they use revolution, whether it's anti-religious or pro-religious, it doesn't matter.
[00:20:00.862 --> 00:20:03.343]  They'll do it to break down and control any group they can.
[00:20:03.363 --> 00:20:07.725]  I want to look at the different characters involved in what's happening in Iran and where you see that going.
[00:20:07.825 --> 00:20:12.227]  Studies have shown that many people do not get the proper vitamins and minerals necessary to maintain
[00:20:19.522 --> 00:20:20.162]  We're good.
[00:20:49.562 --> 00:20:50.243]  We're good.
[00:21:09.233 --> 00:21:10.275]  Hi, this is Ted Anderson.
[00:21:10.695 --> 00:21:16.162]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold for your IRA?
[00:21:16.742 --> 00:21:17.243]  That's right.
[00:21:17.563 --> 00:21:19.846]  Gold has been available to be placed in IRAs since 1986.
[00:21:20.407 --> 00:21:27.335]  Yet still, the financial industry refuses to recognize the value of real hard assets for your retirement.
[00:21:27.876 --> 00:21:35.560]  The truth be told, gold and silver has outperformed paper investments like stocks, bonds, and CDs, yet no word about IRAs.
[00:21:36.020 --> 00:21:40.882]  Perhaps the financial institutions want to maintain control of your assets by keeping you in paper.
[00:21:41.502 --> 00:21:46.524]  If you'd like to take a look at gold for your retirement, call 800-686-2237.
[00:21:47.305 --> 00:21:51.427]  Don't get left behind by rising inflation and low return on your paper investments.
[00:21:51.827 --> 00:21:52.067]  Call 800-686-2237.
[00:21:54.668 --> 00:21:56.869]  Make sure that you secure your future.
[00:21:57.149 --> 00:21:59.490]  Call 800-686-2237.
[00:21:59.630 --> 00:22:01.131]  That's 1-800-686-2237.
[00:22:01.191 --> 00:22:09.094]  It is a big idea.
[00:22:09.114 --> 00:22:11.215]  A new world order.
[00:22:11.935 --> 00:22:16.217]  In the near future, Earth is dominated by a powerful world government.
[00:22:16.837 --> 00:22:19.618]  It's known as the Bilderberg Group.
[00:22:19.658 --> 00:22:21.819]  Could their objective be world domination?
[00:22:22.441 --> 00:22:24.886]  For thousands of years, their dark order grew.
[00:22:25.607 --> 00:22:32.941]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:22:35.953 --> 00:22:40.936]  For the first time in history, the elite's plan for world government is blown wide open.
[00:22:41.397 --> 00:22:44.859]  You will learn the secret that drives the entire New World Order agenda.
[00:22:45.279 --> 00:22:47.761]  Build America is making great progress toward a world government.
[00:22:47.841 --> 00:22:48.982]  Most people have no idea.
[00:22:49.002 --> 00:22:49.782]  They're not after money.
[00:22:49.802 --> 00:22:50.883]  They have all the money they need.
[00:22:51.083 --> 00:22:51.784]  They're after power.
[00:22:52.044 --> 00:22:52.904]  That's what they're after.
[00:22:53.205 --> 00:22:57.748]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:22:57.968 --> 00:23:01.450]  Or watch it online right now at PrisonPlanet.tv.
[00:23:01.910 --> 00:23:04.252]  In Game, blueprint for global enslavement.
[00:23:04.732 --> 00:23:05.773]  You have been warned.
[00:23:06.934 --> 00:23:09.316]  Are you concerned for the safety of your loved ones?
[00:23:09.616 --> 00:23:12.798]  Listen closely to this message from Pepperspray.com.
[00:23:13.239 --> 00:23:16.081]  Every 22 seconds a violent crime is committed.
[00:23:16.381 --> 00:23:20.524]  America has changed and your personal safety is your first priority.
[00:23:20.805 --> 00:23:21.425]  Be smart.
[00:23:21.625 --> 00:23:22.266]  Be safe.
[00:23:22.586 --> 00:23:24.948]  Trust Pepperspray instead of your luck.
[00:23:25.188 --> 00:23:31.433]  Pepperspray.com is the only website you'll ever need for all of your non-lethal self-defense supplies.
[00:23:31.753 --> 00:23:37.536]  Pepper spray dot com carries one of the largest assortments of pepper spray and personal safety products on the web.
[00:23:37.736 --> 00:23:40.198]  From big to small, we have it all.
[00:23:40.438 --> 00:23:44.240]  Pepper spray, mace, animal repellents, stun guns, and tasers.
[00:23:44.460 --> 00:23:50.864]  Pepper spray dot com also carries a large assortment of products for personal, home, child, and pet safety.
[00:23:51.204 --> 00:23:52.645]  Enter safe in the coupon
[00:23:52.725 --> 00:23:53.205]  I'm good.
[00:24:21.789 --> 00:24:26.414]  We are back live with Webster Griffin Tarpley with us well into the final hour.
[00:24:27.215 --> 00:24:30.538]  We'll have open phones coming up in the next hour.
[00:24:31.999 --> 00:24:37.225]  Webster, you get on the air and you're calmly talking about all of this and I think that's important.
[00:24:38.220 --> 00:24:38.941]  To break it down.
[00:24:38.961 --> 00:24:42.223]  I want people to understand you've done deep research on all these subjects.
[00:24:42.784 --> 00:24:51.450]  I've done quite a bit of research as well to be able to even grasp the basics of what's going on.
[00:24:51.791 --> 00:24:53.012]  But I just want listeners to understand
[00:24:53.712 --> 00:24:55.353]  This is again a key crossroads.
[00:24:55.473 --> 00:24:57.755]  Very serious things are happening right now.
[00:24:58.155 --> 00:25:02.158]  Very serious things are being decided right now.
[00:25:02.638 --> 00:25:11.784]  And so I don't want to just talk about what their goals are in Iran or Pakistan or going west in Georgia or going east again in North Korea.
[00:25:13.035 --> 00:25:14.757]  I want to talk about where you see it going.
[00:25:14.777 --> 00:25:17.239]  I mean, is it going well for them?
[00:25:17.879 --> 00:25:23.224]  Just as a layman studying this, it looks like things aren't going well in Iran.
[00:25:23.264 --> 00:25:31.171]  The goal was to demonize Iran for military strikes, perhaps in the future, to kind of sell the outside world on that as one option.
[00:25:31.731 --> 00:25:35.575]  Another option is to try to put in the former
[00:25:36.598 --> 00:25:47.067]  Prime Minister, who was hooked into the CIA and different black ops, who's actually a hardliner and goes with the corrupt intermoolers, versus Ahmed Dinegide.
[00:25:48.671 --> 00:26:00.116]  And that they do want to install him, and he has been anti-Russia in the past, to kind of strike a deal with the Mulas, but certainly that deal has been rebuffed.
[00:26:00.456 --> 00:26:01.736]  It's not being accepted.
[00:26:01.756 --> 00:26:03.297]  I mean, this is very, very murky.
[00:26:03.357 --> 00:26:13.181]  We know the CIA and MI6 are on record in there fomenting this, and coming up with the classic color revolution, and admittedly doing it, but what are the goals?
[00:26:13.341 --> 00:26:14.221]  Are they going well?
[00:26:14.421 --> 00:26:15.261]  Who are the factions?
[00:26:15.441 --> 00:26:16.762]  Because people want to hear that from you.
[00:26:17.642 --> 00:26:23.913]  Well, remember the Brzezinski tradition, and this is just normal imperialism, right?
[00:26:23.933 --> 00:26:28.020]  The neocons make you forget what a normal imperialist looks like.
[00:26:28.897 --> 00:26:34.624]  The Brzezinski tradition is you don't attack anybody, you sit back and play other countries one against the other.
[00:26:34.644 --> 00:26:36.646]  They have a name for this, it's called buck passing.
[00:26:37.107 --> 00:26:42.112]  In other words, if you want to do something bad to China, don't do it yourself, because there might be blowback.
[00:26:42.513 --> 00:26:43.754]  You get somebody else to do it.
[00:26:43.794 --> 00:26:49.421]  So if you can get Iran to cut off the oil to China, or if you can get Iran into some hostile relation,
[00:26:49.941 --> 00:26:51.982]  With Russia, then that's what you want to do.
[00:26:52.062 --> 00:27:00.124]  And I think that's... Destabilization, Balkanization, wind-up toys, the word you use is good, kamikazes.
[00:27:00.684 --> 00:27:02.024]  This is the great game, isn't it?
[00:27:02.464 --> 00:27:03.164]  Yeah, absolutely.
[00:27:03.224 --> 00:27:08.526]  So, as you say, it's a color revolution, it's a people power coup, it's a velvet revolution.
[00:27:08.566 --> 00:27:13.847]  And there was some guy from the Iranian Revolutionary Guard, the Pasteran, who had an article
[00:27:14.591 --> 00:27:23.517]  About in a week before the election saying that what's going to happen is an attempt at a velvet revolution and people power coup by the CIA and we won't let it happen.
[00:27:23.557 --> 00:27:25.638]  No, I think they're not doing well with this.
[00:27:26.198 --> 00:27:28.440]  I think there was a hysterical group
[00:27:29.142 --> 00:27:34.925]  And it's called the Soft Power Group in the US foreign policy community.
[00:27:34.965 --> 00:27:40.968]  The Soft Power Group says, we don't want the neocons and their stupid military methods.
[00:27:41.028 --> 00:27:45.770]  We want to use trickery, guile, subversion, soft power.
[00:27:45.830 --> 00:27:47.191]  We can do more with less.
[00:27:47.651 --> 00:27:54.254]  We can do more imperialist dirty work with less losses and certainly less expense and less
[00:27:54.935 --> 00:27:56.156]  Pure political problems.
[00:27:56.716 --> 00:28:05.162]  And that would be this group around Joseph Nye, who was one of the... He sees Nye as kind of an interface between the Trilaterals and the Bilderbergers.
[00:28:05.522 --> 00:28:06.863]  Big supporter for Obama.
[00:28:06.903 --> 00:28:09.825]  He was blogging for Obama on the Huffington Post.
[00:28:09.845 --> 00:28:11.306]  So, the soft power group.
[00:28:11.326 --> 00:28:13.067]  And now, let's look at what they've got.
[00:28:13.467 --> 00:28:19.431]  If you want to have a color revolution, you've got to have a telegenic demagogue who gets out there and leads.
