[00:00:03.283 --> 00:00:05.184]  Waging war on corruption.
[00:02:47.480 --> 00:02:48.221]  Knocked her door down.
[00:02:48.241 --> 00:02:53.568]  And I had a good friend, Nick, help actually work on America Destroyed by Design.
[00:02:54.827 --> 00:02:57.809]  He and his girlfriend live next door to me in the apartment or a few doors down.
[00:02:58.389 --> 00:02:58.969]  We're friends.
[00:02:59.550 --> 00:03:00.370]  Totally clean cut.
[00:03:00.390 --> 00:03:05.773]  You know, this guy was like zero percent fat, running five miles a day, lifting weights, and we worked out some.
[00:03:06.374 --> 00:03:07.254]  That's why it was so funny.
[00:03:07.294 --> 00:03:12.257]  The guy wouldn't even really drink when his
[00:03:13.992 --> 00:03:14.933]  They knocked his door down.
[00:03:14.973 --> 00:03:20.437]  The SWAT team came because his girlfriend was taking botany at UT and had some little flowers growing with a grow light.
[00:03:21.437 --> 00:03:23.399]  I mean, you can't have a grow light in America.
[00:03:23.419 --> 00:03:24.319]  You're going to be SWAT teamed.
[00:03:24.339 --> 00:03:25.580]  Do you understand that?
[00:03:25.600 --> 00:03:27.862]  I mean, this just happened to JT Coyote.
[00:03:28.402 --> 00:03:30.063]  I've got the police reports and everything right here.
[00:03:30.083 --> 00:03:31.925]  They're up on InfoWars.com.
[00:03:32.685 --> 00:03:34.726]  And it says two firearms were seen.
[00:03:35.587 --> 00:03:37.488]  You don't have firearms in Colorado.
[00:03:37.508 --> 00:03:38.269]  Do you understand that?
[00:03:39.009 --> 00:03:39.990]  It doesn't matter if they're legal.
[00:03:40.150 --> 00:03:40.951]  SWAT teams are coming.
[00:03:42.128 --> 00:03:43.429]  That's how this country operates.
[00:03:43.469 --> 00:03:44.590]  That's why there's billboards up.
[00:03:44.971 --> 00:03:46.892]  I can be in New York, California, Texas.
[00:03:46.932 --> 00:03:48.193]  I've seen them for at least a decade.
[00:03:48.474 --> 00:03:53.118]  These billboards that show a revolver pointed at you threateningly, and it says, report illegal guns.
[00:03:53.638 --> 00:03:58.082]  Well, the slave public that doesn't own guns, half the population, they think guns illegal!
[00:03:58.303 --> 00:04:00.645]  That billboard is false advertising.
[00:04:01.205 --> 00:04:03.167]  It's meant to say revolvers are illegal.
[00:04:03.187 --> 00:04:05.909]  Alright, I'm done talking about that.
[00:04:06.943 --> 00:04:11.707]  Since we're live at PrisonPlanet.tv, I'm going to air this Michael Reagan clip in the next segment and then get into other news.
[00:04:12.748 --> 00:04:18.673]  This Michael Reagan clip is him last year saying, murder Mark Dice, I will pay for the bullets and kill other 9-11 truthers.
[00:04:19.794 --> 00:04:24.479]  And for soliciting murder on air to 8 million people, he should be arrested.
[00:04:25.820 --> 00:04:33.787]  Now, I said earlier that this fool, Roanoke, man charged with making online threats on InfoWars.com, Roanoke newspaper,
[00:04:35.171 --> 00:04:37.960]  He went on there and said, kill this cop, kill that cop.
[00:04:38.000 --> 00:04:40.308]  He went on there and said, go to their house, kill their family.
[00:04:41.283 --> 00:04:43.044]  That's horrible to say kill somebody's children.
[00:04:43.444 --> 00:04:44.665]  And he's now been arrested.
[00:04:44.905 --> 00:04:45.626]  He should get in trouble.
[00:04:46.266 --> 00:04:54.631]  But this was obviously across the country, had some danger, but nothing compared to Michael Reagan, to eight million people saying it, he didn't get in trouble.
[00:04:54.811 --> 00:04:54.951]  Why?
[00:04:54.971 --> 00:04:59.594]  We're going to ask that question when we get back, then I'm going to get into the financial news, what's happening.
[00:05:00.254 --> 00:05:06.197]  Like we warned you, we said this six, seven months ago, the bailout monies actually caused less bank lending.
[00:05:06.377 --> 00:05:07.118]  That's by design.
[00:05:07.378 --> 00:05:07.818]  Stay with us.
[00:05:07.838 --> 00:05:08.239]  PrisonPlanet.tv.
[00:05:10.168 --> 00:05:15.716]  This is Alex Jones and I want to tell you again about a company that has supported us in the truth movement for years.
[00:05:16.017 --> 00:05:17.179]  Inner Health Botanicals.
[00:05:17.339 --> 00:05:21.245]  This company produces the highest quality superfood around called Inner Food.
[00:05:21.584 --> 00:05:23.145]  My wife just loves the stuff.
[00:05:23.445 --> 00:05:29.750]  And now, the Health Ranger Mike Adams has awarded InnerFood his Editor's Choice Award for Best Superfood of 2009.
[00:05:30.911 --> 00:05:33.473]  InnerFood is loaded with 20 great organic ingredients.
[00:05:33.773 --> 00:05:35.254]  No fillers, no sweeteners.
[00:05:35.514 --> 00:05:38.296]  It would be impossible to blend this up for a better price.
[00:05:38.516 --> 00:05:39.978]  And their formula really works.
[00:05:40.238 --> 00:05:42.800]  This is the real thing for the great health you need.
[00:05:43.040 --> 00:05:47.343]  Try the NutriCafe, their great organic coffee infused with polysaccharides.
[00:05:47.363 --> 00:05:48.023]  We're good.
[00:06:10.305 --> 00:06:15.289]  This is Alex Jones with five good reasons you should consider buying a solar power generator this summer.
[00:06:15.509 --> 00:06:19.312]  Number one, new climate legislation could easily double or triple your electric bill.
[00:06:19.532 --> 00:06:25.136]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[00:06:25.436 --> 00:06:25.876]  It's true.
[00:06:26.077 --> 00:06:30.300]  Total government control of electricity in the name of smart grid technology is coming.
[00:06:30.500 --> 00:06:36.864]  Number three, in some areas of the country, the power grid is dangerously overloaded, especially with the high demand summer months ahead.
[00:06:37.045 --> 00:06:37.485]  Number four,
[00:06:37.705 --> 00:06:40.349]  The hurricane and dangerous summer storm season is here again.
[00:06:40.609 --> 00:06:43.874]  Every year, thousands of families lose their power from weather-related outages.
[00:06:43.894 --> 00:06:47.999]  Folks, I really believe in the solar power generators offered by Solutions From Science.
[00:06:53.126 --> 00:06:53.987]  Hi, I'm Steve Schenck.
[00:07:13.945 --> 00:07:17.287]  A wise man once said, if a dog ain't bitin', dogs don't bite.
[00:07:17.807 --> 00:07:21.129]  This means most people don't really believe a disaster will hit them until it does.
[00:07:21.670 --> 00:07:30.395]  The ones who truly understand self-reliance are those who've experienced the devastation of a Midwest ice storm, tornadoes, floods, or the Southeast hurricane season.
[00:07:31.055 --> 00:07:37.439]  No matter where you live in our great country, fearless independence and safety means water, food, and an evacuation plan.
[00:07:38.300 --> 00:07:40.802]  Find efoodsdirect.com on the internet.
[00:07:41.342 --> 00:07:46.066]  They have a two-month grab-and-go kit that provides more than three super meals a day for two months.
[00:07:46.726 --> 00:07:48.667]  The cost is about five dollars a day.
[00:07:49.768 --> 00:07:51.750]  Call 800-409-5633.
[00:07:52.030 --> 00:08:01.597]  It will be tempting to eat these foods right now, but each one of us needs to keep one in the car and one next to the door just in case.
[00:08:02.583 --> 00:08:08.968]  Call 800-409-5633 or look on the web at efoodsdirect.com.
[00:08:10.950 --> 00:08:16.595]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:20.658 --> 00:08:26.583]  Coming up, an AP headline, all businesses bond market route lifts mortgage costs.
[00:08:27.878 --> 00:08:33.843]  The Federal Reserve announced a $1.2 trillion plan three months ago designed to push down mortgage rates and breathe life into the housing market.
[00:08:33.883 --> 00:08:37.647]  But this and other big government spending programs are turning out to have the opposite effect.
[00:08:37.727 --> 00:08:38.928]  Rates in mortgages and U.S.
[00:08:38.948 --> 00:08:45.133]  Treasury debts are now marching higher as nervous bond investors fret about the resurgence of inflation.
[00:08:45.433 --> 00:08:50.718]  Again, I don't have the staff and crew to do this, but it's very effective with new listeners and viewers online.
[00:08:51.419 --> 00:08:52.660]  If listeners will go back to
[00:08:54.392 --> 00:08:57.315]  October 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th.
[00:08:57.535 --> 00:09:00.577]  I said, this will increase on every show.
[00:09:01.138 --> 00:09:04.421]  I said, this will increase the amount of mortgages.
[00:09:04.921 --> 00:09:06.202]  And then I explained why.
[00:09:06.542 --> 00:09:11.587]  We've seen the IMF and World Bank do this hundreds of times in third world countries and in western countries.
[00:09:12.928 --> 00:09:13.889]  This is a shake and bake.
[00:09:13.929 --> 00:09:16.831]  It's like, people go, you're a genius, you know how to make pancakes.
[00:09:17.171 --> 00:09:18.412]  No, it's right here on the box.
[00:09:18.953 --> 00:09:22.356]  I just put some milk and eggs in it, stirred it up, whipped it, and put it on a griddle.
[00:09:23.547 --> 00:09:24.528]  I mean, this is what they do.
[00:09:24.588 --> 00:09:26.408]  It's like, Alex Jones is incredible.
[00:09:26.448 --> 00:09:30.290]  He took me to Africa and took me out in the savanna and said, watch that tiger.
[00:09:30.530 --> 00:09:31.771]  It's going to grab that gazelle.
[00:09:32.191 --> 00:09:33.232]  And sure enough, it did.
[00:09:33.252 --> 00:09:34.852]  This guy's amazing.
[00:09:35.573 --> 00:09:36.693]  I don't know how he does it.
[00:09:37.534 --> 00:09:42.116]  It'd be like, you know, 15 years ago, I took you to a Bulls game and I said, now watch this.
[00:09:42.216 --> 00:09:48.359]  That guy right there, Michael Jordan, sometime in the next hour and a half, he's going to go over and slam dunk a ball.
[00:09:49.195 --> 00:09:52.578]  And then he slam dunks it and they go, how did you know that?
[00:09:52.618 --> 00:09:55.320]  You, oh my God, you're incredible!
[00:09:55.860 --> 00:09:57.722]  No, that's, I mean, it's Michael Jordan!
[00:09:59.543 --> 00:10:00.904]  This stuff is so simple!
[00:10:01.865 --> 00:10:03.286]  It's all stated on record.
[00:10:03.306 --> 00:10:05.988]  They openly run giant eugenics foundations.
[00:10:06.008 --> 00:10:09.851]  They say world government's gonna be put in place to carry out our orderly extermination.
[00:10:10.031 --> 00:10:12.093]  And I give you all the articles and documents every day.
[00:10:15.576 --> 00:10:18.258]  I shoot you straight here, but you don't have to believe me, you can go check it out!
[00:10:19.918 --> 00:10:26.560]  I tell you, biological diversity assessments, what, 89, 95, 96, they all talk about getting rid of 80% of the population.
[00:10:26.761 --> 00:10:28.341]  I put screenshots of it in my films.
[00:10:29.602 --> 00:10:31.522]  You can go to the UN online and read it.
[00:10:35.484 --> 00:10:38.405]  I mean, I'm telling you the truth, but trust but verify.
[00:10:41.006 --> 00:10:41.766]  Trust but verify.
[00:10:42.106 --> 00:10:44.387]  Speaking of Reagan, we're going to get into all that.
[00:10:44.547 --> 00:10:46.848]  Here's Michael Reagan, the adopted son of Ronald Reagan.
[00:10:48.533 --> 00:11:06.520]  Ronald Reagan would never get up on the air and say, go out and buy, you know, I'll buy the bullets, I'll buy the guns, go out and kill Mark Dice, the prominent 9-11 truther that said, mail my DVDs, Terror Storm, to troops overseas to show them the history of government-sponsored terror from the CIA history page.
[00:11:06.900 --> 00:11:09.541]  I mean, that's from CIA.gov in the film.
[00:11:09.801 --> 00:11:11.942]  They bragged they staged terror attacks in Iran.
[00:11:12.830 --> 00:11:13.490]  To overthrow the government.
[00:11:13.510 --> 00:11:15.671]  They staged attacks and blamed it on the government.
[00:11:16.212 --> 00:11:17.873]  And said, kind of a reverse false flag.
[00:11:18.253 --> 00:11:23.175]  That'd be like if the government today, some other government, staged a terror attack and made it look like our government did it.
[00:11:23.235 --> 00:11:24.956]  You know, very sophisticated.
[00:11:25.776 --> 00:11:31.459]  What they did is they shot Mosque, bombed Mosque, killed Imams, because Mosaddegh was trying to keep the Muslim extremists out of control.
[00:11:32.160 --> 00:11:39.283]  He was a secular, you know, person who wanted to build up the country, but he wouldn't give BP, British Petroleum, and Dutch Oil, Shell, all the oil.
[00:11:39.483 --> 00:11:40.664]  And Anglo-American oil at the time.
[00:11:41.860 --> 00:11:46.346]  And so they went in and staged terror attacks and printed up tens of thousands of handbills saying Mosaddegh had done it.
[00:11:46.847 --> 00:11:50.352]  As if it was from Mosaddegh saying, look, I'm attacking the Muslims.
[00:11:51.974 --> 00:11:56.341]  See, you go back to 1953, there are the radical Muslims working for the globalists.
[00:11:57.315 --> 00:11:59.818]  They've radicalized the Middle East to keep them under their control.
[00:12:00.238 --> 00:12:08.086]  Iraq, the women, 60% of doctor and lawyer graduates, and period, 60% across the board, was women.
[00:12:08.407 --> 00:12:09.788]  Women didn't wear the headdresses.
[00:12:09.888 --> 00:12:11.470]  Women had the same rights as men.
[00:12:11.550 --> 00:12:13.492]  Women were in the highest levels of government industry.
[00:12:14.033 --> 00:12:14.493]  Not anymore.
[00:12:14.513 --> 00:12:15.234]  They wear burqas.
[00:12:15.914 --> 00:12:16.815]  You don't see their faces.
[00:12:17.656 --> 00:12:18.998]  It's now an Islamic government.
[00:12:20.117 --> 00:12:23.399]  That's what the Muslim extremists work for the New World Order.
[00:12:23.619 --> 00:12:25.300]  And they think you'll never figure that out.
[00:12:25.720 --> 00:12:26.640]  But it's so obvious.
[00:12:27.001 --> 00:12:32.503]  The White House admits, the last White House, this White House, they have four Al-Qaeda groups attacking Iran.
[00:12:32.784 --> 00:12:37.686]  Bombing dams, bombing police stations, attacking school buses, trying to get the Iranians to attack the U.S.
[00:12:37.926 --> 00:12:38.727]  and to attack the fleet.
[00:12:38.927 --> 00:12:42.869]  The Iranians go on TV and say, please stop staging terror attacks, please stop staging terror attacks.
[00:12:43.289 --> 00:12:43.909]  And the U.S.
[00:12:44.049 --> 00:12:48.932]  admits they're staging, but that isn't the U.S., that's the bankers that control us and are using us.
[00:12:51.172 --> 00:12:53.155]  They publicly used Al Qaeda to attack the Serbs.
[00:12:54.056 --> 00:12:55.198]  Same story over and over again.
[00:12:55.218 --> 00:12:56.340]  The Serbs defend themselves.
[00:12:57.301 --> 00:12:58.964]  All the Serbs are engaged in a massacre.
[00:12:59.304 --> 00:13:00.967]  We've now got to go take the Serbs over.
[00:13:01.007 --> 00:13:02.309]  And the UN comes in and takes over.
[00:13:03.831 --> 00:13:04.952]  So that's what's going on here.
[00:13:05.973 --> 00:13:07.514]  Now, let me just finish with this.
[00:13:07.534 --> 00:13:13.777]  I'm going to do a brief recap as I cover this last hour, then I'm going to get into all the news, then JT Coyote's coming up, and then Joe Bannister in studio.
[00:13:14.417 --> 00:13:21.421]  In the third hour today, I'm going to get into the latest eugenics info, some key info I want to cover there coming up, and your calls.
[00:13:23.241 --> 00:13:25.603]  Roanoke man charged with making online threats.
[00:13:26.243 --> 00:13:30.265]  This is out of the Roanoke Times, the major paper in Roanoke, Virginia.
[00:13:31.551 --> 00:13:33.533]  And it says he went on InfoWars.com.
[00:13:33.553 --> 00:13:34.874]  You can read this at InfoWars.com.
[00:13:34.894 --> 00:13:35.635]  We have links to it.
[00:13:36.275 --> 00:13:43.521]  It says he went on my site and I remember seeing the post and calling Curt Nemo and saying delete it because we don't even have full-time moderators.
[00:13:43.921 --> 00:13:45.002]  We got to get them or shut it down.
[00:13:45.623 --> 00:13:50.547]  I think I'll just maybe shut the forums down until we are able to hire the moderators.
[00:13:50.587 --> 00:13:51.488]  Maybe that's the answer.
[00:13:52.008 --> 00:13:53.569]  But then if the money doesn't come in, I can't do it.
[00:13:53.609 --> 00:13:54.570]  But side issue.
[00:13:59.884 --> 00:14:03.849]  It says, he said, go to the cop's house, get him, get his family.
[00:14:04.090 --> 00:14:05.011]  You think this is a threat?
[00:14:05.111 --> 00:14:05.471]  It isn't.
[00:14:05.511 --> 00:14:06.733]  It's a promise, is what he said here.
[00:14:06.753 --> 00:14:08.976]  And I know, I saw the comments.
[00:14:09.136 --> 00:14:09.777]  I erased them.
[00:14:10.558 --> 00:14:12.801]  And the FBI calls up days later and says, you erased that.
[00:14:12.881 --> 00:14:14.543]  We want you to put that back up.
[00:14:14.583 --> 00:14:15.064]  And I said, look.
[00:14:16.138 --> 00:14:17.079]  I'm not putting that back up.
[00:14:17.099 --> 00:14:18.880]  And they said, OK, well, we're going to subpoena you for it.
[00:14:19.440 --> 00:14:20.201]  And I said, whatever.
[00:14:20.521 --> 00:14:22.523]  And the subpoena came in and then another subpoena.
[00:14:22.563 --> 00:14:24.304]  And they said, well, we can't say it has to do with this.
[00:14:24.884 --> 00:14:26.165]  Tell us about the Obama deception.
[00:14:26.185 --> 00:14:33.350]  They were like messing with me, trying to make me think it was about that and asking my employees about my films and my work and about me.
[00:14:33.390 --> 00:14:36.913]  And I was going, is this about this guy making threats or is this about Alex Jones?
[00:14:36.933 --> 00:14:39.194]  They'd say, sorry, I can't tell you that.
[00:14:40.795 --> 00:14:45.599]  But don't talk about it or you'll be in contempt of federal grand jury.
[00:14:48.362 --> 00:14:50.863]  And I'm like, okay.
[00:14:51.323 --> 00:14:53.264]  So I go talk to my lawyers, gotta pay for that.
[00:14:53.284 --> 00:14:57.126]  And they say, well, you can say they came in there and subpoenaed you, but no, don't say what it's about.
[00:14:57.486 --> 00:14:58.846]  I go, hell, I can't say what it's about!
[00:14:58.866 --> 00:14:59.907]  I don't know what it's about!
[00:15:00.307 --> 00:15:02.368]  Well, now we know, at least one of them, it's this guy.
[00:15:03.248 --> 00:15:08.050]  And, you know, the issue is, what he did is wrong and bad.
[00:15:10.919 --> 00:15:18.165]  But what about the cop that did kill the guy in handcuffs and then lie about it and try to cover up the video surveillance, which then came out of him executing him in handcuffs?
[00:15:19.185 --> 00:15:22.148]  You know, he's now been indicted, he's now been arrested, and he's going to prison.
[00:15:22.168 --> 00:15:24.049]  See, justice is being served!
[00:15:24.990 --> 00:15:29.153]  You don't need to go after the cop or... Then the guy says, go after the guy's family?
[00:15:29.373 --> 00:15:30.134]  How dare you!
[00:15:30.374 --> 00:15:31.815]  This cop's family's done nothing!
[00:15:32.636 --> 00:15:33.997]  We don't torture in America.
[00:15:34.017 --> 00:15:35.798]  We don't go after people's family in America.
[00:15:36.138 --> 00:15:36.979]  We're the good guys.
[00:15:37.299 --> 00:15:39.421]  You start doing that, you descend into total tyranny.
[00:15:40.287 --> 00:15:42.249]  The BATF murdering those children at Waco.
[00:15:42.709 --> 00:15:46.532]  We don't lower ourselves to the level of the Bureau of Alcohol, Tobacco, Firearms, and Explosives.
[00:15:47.833 --> 00:15:49.835]  Formerly the BATF, now the BATFE.
[00:15:50.936 --> 00:15:52.797]  We don't lower ourselves to their level.
[00:15:53.097 --> 00:15:54.158]  We don't kill children.
[00:15:54.338 --> 00:15:55.419]  We don't talk about it.
[00:15:56.520 --> 00:16:01.464]  So, just like don't walk out in front of a bus, do you deserve life in prison like you're probably going to get in a federal prison?
[00:16:03.206 --> 00:16:04.407]  Probably at least deserve 15 years?
[00:16:07.429 --> 00:16:08.230]  You probably don't.
[00:16:09.770 --> 00:16:11.992]  But they're going to go ahead and throw the book at you because the cops are scared.
[00:16:12.232 --> 00:16:13.513]  They know they're carrying out tyranny.
[00:16:13.553 --> 00:16:14.734]  They know the system's imploding.
[00:16:15.074 --> 00:16:18.317]  And they want to intimidate people by throwing the book at them for stuff like this.
[00:16:19.378 --> 00:16:20.059]  Because they're scared.
[00:16:20.859 --> 00:16:21.600]  And I don't blame them.
[00:16:22.541 --> 00:16:24.322]  They're doing a lot of wrong, but a lot of them are doing good.
[00:16:24.342 --> 00:16:25.143]  A lot of them aren't bad.
[00:16:26.164 --> 00:16:28.726]  And this is rule of law, folks.
[00:16:28.806 --> 00:16:29.947]  Rule of law for the globalists.
[00:16:30.187 --> 00:16:30.988]  Rule of law for us.
[00:16:32.256 --> 00:16:34.997]  Now, that said, here is the hypocrite in chief, Michael Reagan.
[00:16:35.017 --> 00:16:38.638]  I'm not going to play the clip of him saying, do things anally to children.
[00:16:39.198 --> 00:16:40.878]  If you want to go watch it on YouTube, you can.
[00:16:40.898 --> 00:16:41.959]  I'm not playing that audio here.
[00:16:41.999 --> 00:16:42.859]  It's too extreme.
[00:16:43.419 --> 00:16:45.059]  This, he said, murder children.
[00:16:45.079 --> 00:16:47.680]  I can't even say how he does it.
[00:16:47.700 --> 00:16:48.620]  This is Jeffrey Dahmer.
[00:16:48.640 --> 00:16:50.801]  But this is him saying, kill 9-11 truthers.
[00:16:51.021 --> 00:16:51.841]  He'll pay for the bullets.
[00:16:52.121 --> 00:16:53.902]  Soliciting murder, and he doesn't get in trouble.
[00:16:54.242 --> 00:16:59.083]  But this guy, across the country, who doesn't have 8 million listeners, he goes on a message board and says it.
[00:17:00.516 --> 00:17:04.239]  And he gets in trouble, which he should, but so should Michael Reagan.
[00:17:04.259 --> 00:17:04.600]  Here it is.
[00:17:06.001 --> 00:17:06.841]  Hopefully you get one.
[00:17:07.702 --> 00:17:11.445]  Well, what's going to be going on, mail calls a little bit different now.
[00:17:11.465 --> 00:17:15.649]  They're going to be getting mail, but they're not going to be care packages.
[00:17:16.690 --> 00:17:25.457]  There is a group that's sending letters to our troops in Iraq, and DVDs, claiming 9-11 was an inside job.
[00:17:26.670 --> 00:17:26.850]  Yeah.
[00:17:27.651 --> 00:17:31.854]  And that they should rethink why they're fighting.
[00:17:32.414 --> 00:17:33.935]  Excuse me folks, I'm going to say this.
[00:17:34.515 --> 00:17:37.998]  We ought to find the people who are doing this, take them out, and shoot them.
[00:17:40.219 --> 00:17:40.459]  Really.
[00:17:40.980 --> 00:17:49.886]  Just find the people who are sending those letters to our troops to demoralize our troops and do what they're doing, you take them out, they are traitors to this country, and shoot them.
[00:17:51.167 --> 00:17:52.087]  You have a problem with that?
[00:17:52.448 --> 00:17:52.948]  Deal with it.
[00:17:54.346 --> 00:17:58.007]  But anybody who would do that doesn't deserve to live.
[00:17:58.267 --> 00:18:03.048]  You shoot them, you call them traitors, that's what they are, and you shoot them dead.
[00:18:04.869 --> 00:18:05.749]  I'll pay for the bullet.
[00:18:07.930 --> 00:18:15.012]  Mark Dice, the founder of the Resistance, which he calls a media watchdog group, says that the U.S.
[00:18:15.032 --> 00:18:19.933]  government was responsible for the September 11th terrorist attacks and that the armed forces should know it.
[00:18:20.936 --> 00:18:21.977]  People want the facts.
[00:18:22.618 --> 00:18:24.399]  The Marines are hungry for the truth.
[00:18:24.720 --> 00:18:26.041]  What got them there in Iraq?
[00:18:26.842 --> 00:18:28.644]  Why are they risking their lives?
[00:18:28.904 --> 00:18:30.966]  And we're going to help them understand that.
[00:18:32.207 --> 00:18:42.958]  So he's going to send letters and declassified government documents that he says can prove the government's responsibility for the terrorist attacks that killed nearly 3,000 people.
[00:18:43.198 --> 00:18:44.960]  And he's urging others to do the same.
[00:18:50.231 --> 00:18:57.040]  Now, Captain Pete Hegseth, Executive Director of Vets for Freedom, you ought to get him on too, Brett.
[00:18:57.541 --> 00:18:57.901]  I'm on it.
[00:18:58.703 --> 00:19:06.313]  He says, you know something, these are going to end up in the trash, or they're going to end up in the toilet, or they're going to end up
[00:19:07.895 --> 00:19:10.296]  Now we know where the Ron Paul supporters went.
[00:19:27.653 --> 00:19:31.996]  The soliciting murder goes on and on from there.
[00:19:32.736 --> 00:19:34.098]  He continues soliciting for murder.
[00:19:34.578 --> 00:19:38.101]  Right-wing military writer, we may have to kill war journalists.
[00:19:38.421 --> 00:19:39.061]  We broke this.
[00:19:39.101 --> 00:19:42.124]  Curtin Emma wrote the original story, seeing this video at a Neocon conference.
[00:19:42.544 --> 00:19:44.465]  Then Raw Story picked it up a few weeks ago.
[00:19:44.826 --> 00:19:47.288]  Right-wing military writer, we may have to kill war journalists.
[00:19:47.308 --> 00:19:48.368]  There's video and audio of it.
[00:19:48.408 --> 00:19:51.471]  He says, kill journalists in America that criticize the government.
[00:19:51.791 --> 00:19:52.852]  Kill them overseas.
[00:19:53.772 --> 00:19:55.554]  So see where this is going with our First Amendment?
[00:19:57.193 --> 00:20:01.337]  So I guess for the FBI, it's okay that he's saying kill us for our free speech.
[00:20:02.519 --> 00:20:07.784]  And Michael Savage says put you in prison for your free speech, but then when he gets his free speech taken, he whines and bitches.
[00:20:08.385 --> 00:20:08.986]  We'll be right back.
[00:20:10.731 --> 00:20:16.636]  How would you like to cook any meal using no electricity or gas and cook your meals off the grid?
[00:20:16.956 --> 00:20:19.358]  Well, now you can, thanks to the Survival Oven.
[00:20:19.578 --> 00:20:27.065]  The Survival Oven is the most amazing off-grid solar oven that can cook anything that a conventional oven can without the energy bills.
[00:20:27.345 --> 00:20:36.893]  By condensing sunlight, the Survival Oven can produce temps up to 350 degrees, cook delicious and nutritious meals, sterilize water, dehydrate food, and so much more.
[00:20:37.313 --> 00:20:39.414]  All at zero operating costs.
[00:20:39.674 --> 00:20:47.416]  The Survival Oven can be used year-round even in the coldest sub-zero temperatures and is a must for emergency preparedness and even everyday use.
[00:20:47.816 --> 00:20:51.537]  Visit survivaloven.com to get your very own Survival Oven.
[00:20:51.837 --> 00:20:57.499]  Order the Survival Oven now and we'll get you started with two cooking pots and a recipe booklet absolutely free.
[00:20:57.619 --> 00:20:58.079]  We're good to go.
