[00:00:04.545 --> 00:00:08.707]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:04:33.032 --> 00:04:58.705]  This is all being whipped into a frenzy and hyped up by the media, so... Yeah, you better have troops marching around in black uniforms, helicopters, face-scanning cameras, because they're zit-faced teenagers, spray-painting, oh no, give up all your rights, they have toy guns, it's all over, only the state will save us, stay there, Steve Watson, Paul Watson coming up, oh, oh, I'm scared, give up all, give up all my rights, please, save me!
[00:05:00.470 --> 00:05:01.311]  Attention gardeners!
[00:05:01.371 --> 00:05:03.733]  This is an urgent GCN self-reliance update.
[00:05:03.973 --> 00:05:08.297]  GCN has just discovered a new bioactive superfood for garden plants, flowers, and herbs.
[00:05:08.497 --> 00:05:16.384]  It's called Proto-Grow and it's so effective at producing rapid plant growth that it seems to almost force plants to grow like crazy under practically any soil and light conditions.
[00:05:16.704 --> 00:05:19.527]  Now here's the best part for our listeners who garden for self-reliance.
[00:05:19.807 --> 00:05:27.350]  Proto-Gro's unique blend of sea nutrients maximizes mineral uptake and dramatically increases bloom set, creating maximum plant growth in minimum time.
[00:05:27.450 --> 00:05:33.033]  Proto-Gro works by providing geometric keys which have the capacity to actually unlock the genetic code for nutritional uptake in plants.
[00:05:33.273 --> 00:05:38.815]  Proto-Gro's full-spectrum plant fertility means fruits and vegetables with extraordinary taste and up to 10 times the nutritional value.
[00:05:39.096 --> 00:05:42.337]  And if you want to double or triple the potency of herbs or wheatgrass, you can.
[00:05:42.637 --> 00:05:45.999]  If you want to grow nutritionalized superfoods with non-hybrids, it's now easy.
[00:05:46.239 --> 00:05:51.282]  GCN listeners who want to grow Dirt Chief superfoods should visit the Proto-Gro website at growlikecrazy.com.
[00:05:51.302 --> 00:05:54.164]  That's www.growlikecrazy.com or call 877-327-0365.
[00:05:54.224 --> 00:05:54.464]  That's 877-327-0365.
[00:05:54.524 --> 00:05:57.446]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:06:06.966 --> 00:06:12.307]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:06:12.848 --> 00:06:19.029]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:06:19.329 --> 00:06:21.150]  Well, Obama's already fudging.
[00:06:21.310 --> 00:06:23.690]  He's fudged since day one in this election.
[00:06:23.770 --> 00:06:34.613]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:06:36.957 --> 00:06:38.218]  It's not about left or right.
[00:06:38.619 --> 00:06:40.020]  It's about a one world government.
[00:06:40.481 --> 00:06:46.808]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:06:47.408 --> 00:06:55.196]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:06:55.657 --> 00:06:56.818]  The Obama Deception.
[00:06:57.239 --> 00:06:58.440]  The people strike back.
[00:06:59.960 --> 00:07:05.081]  Have you ever read the ingredients in your skin creams, personal hygiene products, vitamins, or herbal supplements?
[00:07:05.361 --> 00:07:13.643]  Did you know that most skin creams, body lotions, shampoos, and toothpastes contain chemical additives such as sodium lauryl sulfate, the same type of detergent used in dish soap?
[00:07:13.923 --> 00:07:17.204]  Did you know that many multivitamin supplements are made from synthetic vitamins?
[00:07:17.484 --> 00:07:20.424]  Do your herbal remedies have unwanted additives and fillers?
[00:07:20.724 --> 00:07:22.845]  Have you ever tested your body's pH level?
[00:07:23.205 --> 00:07:25.925]  Make a change to organic health and beauty products.
[00:07:26.205 --> 00:07:28.946]  Visit 2benatural.com and order today!
[00:07:29.226 --> 00:07:29.907]  We're good to go.
[00:07:45.362 --> 00:07:49.748]  Use coupon code RADIO for 15% discount and free alkaline food chart.
[00:07:49.949 --> 00:07:50.209]  Call 1-888-417-1375.
[00:07:50.229 --> 00:07:52.152]  That's 1-888-417-1375 to order or request your free catalog.
[00:08:01.505 --> 00:08:07.507]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:08.127 --> 00:08:11.168]  It's Alex Jones and the GCN Radio Network.
[00:08:11.888 --> 00:08:18.770]  I know we're covering the G20 and the open announcement for world government, but I just can't get over the last hour's interview with our reporters on the ground.
[00:08:19.930 --> 00:08:45.391]  In Central California, in Southern California, at the tent cities, where they're kidnapping their children, taking their Winnebago's, saying, do you have insurance for this, and taking them, but not doing that to illegal aliens, and forcing them into this FEMA camp, and then I've got the LA Times saying the same thing at another camp, in Ontario, California, right outside LA, with the same thing, taking their Winnebago's, taking their RVs, taking their children, taking their dogs,
[00:08:46.132 --> 00:08:47.455]  My God, this is hellish!
[00:08:47.615 --> 00:08:49.579]  I mean, this just is so evil!
[00:08:50.301 --> 00:08:55.691]  This is the predatory, dirtbag, corrupt, stinking state that hates the American people!
[00:08:57.435 --> 00:08:59.676]  I want to bring Paul Watson up here in a moment, and Steve Watson.
[00:08:59.696 --> 00:09:04.238]  Steve Watson, so they've got, as usual, they always have some fake terror plot.
[00:09:04.818 --> 00:09:13.001]  You know, like they said, in Miami, a group of black Muslims are planning to wage war, destroy every capital, an army of death with incredible weapons.
[00:09:13.061 --> 00:09:15.001]  And two days later, they were homeless kids.
[00:09:15.021 --> 00:09:15.682]  The FBI gave $100,000.
[00:09:16.042 --> 00:09:17.822]  They were black Christians.
[00:09:18.743 --> 00:09:26.866]  They told them, the homeless kids, to go videotape teenagers, some as young as 14, that they'd give them $100,000 if they would videotape the FBI building.
[00:09:27.568 --> 00:09:30.009]  And they said, okay, went and videotaped it and then hyped the news.
[00:09:30.409 --> 00:09:34.531]  It's the same story over and over again, but the news, when it's the big headline, terrorists!
[00:09:34.551 --> 00:09:38.452]  They just plotted a, you know, foiled an attack with dirty bombs, my gosh!
[00:09:38.472 --> 00:09:41.373]  It turns out, fireworks at their house and a toy cap gun.
[00:09:42.473 --> 00:09:43.914]  And I've seen this to Patriot groups.
[00:09:43.934 --> 00:09:48.836]  They'll raid some militia guy, they'll walk out on the news and go, look, pipe bombs and hold up jumper cables.
[00:09:48.876 --> 00:09:49.856]  I mean, they don't care!
[00:09:51.877 --> 00:09:54.498]  I mean, this government is completely criminal.
[00:09:55.993 --> 00:09:56.974]  It's illegitimate.
[00:09:57.554 --> 00:10:05.720]  Steve Watson, we've got all these headlines, but I'm turning off the CCTV cameras so people can't see the cops dressed up like anarchists attacking people.
[00:10:06.040 --> 00:10:09.562]  The Foundation-funded anarchists always send us threatening emails saying we're lying about this.
[00:10:09.742 --> 00:10:12.524]  When it's all over the news, they work for the cops and have been caught everywhere.
[00:10:12.544 --> 00:10:15.106]  I made a film ten years ago about it.
[00:10:16.127 --> 00:10:18.028]  We've got all of this going on.
[00:10:18.068 --> 00:10:18.488]  We've got
[00:10:19.489 --> 00:10:22.972]  Okay, so we've got this group of kids with fake guns and fireworks.
[00:10:23.012 --> 00:10:23.832]  This has been hyped up.
[00:10:23.852 --> 00:10:26.914]  And now, as a result of this and the week-long, you know, campaign, seemingly, by the police to
[00:10:47.020 --> 00:10:50.702]  Ensure everyone that it's going to turn violent, because that's what they've been saying.
[00:10:51.203 --> 00:10:56.986]  We've got Gordon Brown coming out today saying that it's going to be violent, but we're going to deal with it swiftly.
[00:10:57.607 --> 00:11:06.212]  We've got 500... Sorry, 5,000 extra police on the streets, under something called Operation Glencoe.
[00:11:06.713 --> 00:11:09.614]  They've armed them all with tasers.
[00:11:10.615 --> 00:11:15.258]  We've got banks boarded up, shops boarded up, bankers being told not to
[00:11:16.127 --> 00:11:22.689]  Dress like bankers because they'll be attacked and strung up and skinned alive and all this kind of thing.
[00:11:22.889 --> 00:11:35.653]  And then meanwhile, the big foundation run Soviet groups, the communist groups having their own conference, they're allowed to openly call for violence and put out websites and pamphlets and nothing's done to them because they're stinking operatives.
[00:11:35.693 --> 00:11:36.113]  Go ahead.
[00:11:37.294 --> 00:11:37.774]  Well, that's right.
[00:11:37.794 --> 00:11:43.776]  We've got a load of stories out today, um, about the, the anarchist, you know,
[00:11:45.049 --> 00:11:47.510]  They're openly telling the press what they're going to do.
[00:11:48.470 --> 00:11:53.133]  They've been handing out flyers and maps and everything of where they're going to go.
[00:11:53.153 --> 00:11:58.115]  They say they're going to pretend to be legitimate protesters.
[00:11:58.135 --> 00:12:10.180]  Then they're going to break off from the group Storm the City, which is a financial district of London, and quote, hold it down for as long as they possibly can.
[00:12:11.403 --> 00:12:12.765]  So let's understand what's happening.
[00:12:12.785 --> 00:12:22.155]  We need to do a blurb off the hundreds of admissions mainstream, you know, Canadian press, US press, French press, Dutch press, where they hire these thugs.
[00:12:22.576 --> 00:12:30.584]  I've got training videos of where they're taken by the foundations and trained in Oregon three months before they then fly them into Seattle in 99s when I learned about all of this.
[00:12:30.985 --> 00:12:32.426]  Now the police on tape admitting it.
[00:12:32.967 --> 00:12:35.988]  Yeah, I mean the last major protest we had in London on this scale was when Bush came over
[00:13:02.958 --> 00:13:21.491]  Last summer, on his farewell tour, and people came out there, and there was a lot of stories then about provocateuring the MP, the anti-war MP, George Galloway, officially accused a police officer of provocateuring him.
[00:13:21.571 --> 00:13:29.196]  No, no, no, exactly, no, it was in mainstream British papers and on YouTube, because folks shot video of
[00:13:30.424 --> 00:13:39.286]  And it came out because some gay guy recognized the gay police officer, his lover, dressed up, that was one of the stories, you can pull it, I forget the name, it was like London Times or something.
[00:13:40.366 --> 00:13:52.128]  He recognized him, dressed up like an anarchist, hitting cops and yelling and calling for fights, and then his gay lover went on the news and said, that's my lover, I recognize him, and then it all came out.
[00:13:52.268 --> 00:13:53.788]  So, go ahead.
[00:13:53.808 --> 00:13:57.229]  You know, there's a whole history of it, you can go to
[00:13:58.363 --> 00:14:09.770]  Uh, Seattle, the World Trade Organization protest in 99, which was in your film Police State 2, um, you know, it's all covered in there.
[00:14:09.790 --> 00:14:22.718]  There's the SPP protest two years, three years ago, two years ago in Montebello, Canada, where we've been over that, where the hired provocateurs were outed as they had to admit that they were
[00:14:23.544 --> 00:14:25.765]  They were police.
[00:14:25.825 --> 00:14:28.886]  Royal Mounted Police, go ahead.
[00:14:29.946 --> 00:14:31.067]  You know, Genoa.
[00:14:32.227 --> 00:14:35.048]  WTO protest in Genoa in 2001.
[00:14:35.789 --> 00:14:52.075]  You got protesters being shot and run over and the Italian police taking over schools and putting people in there and then later admitting that they were claiming to be protesters, anarchists.
[00:14:53.797 --> 00:14:56.699]  Well, they just caught them in Greece a few months ago.
[00:14:57.119 --> 00:15:01.342]  The police directing guys with sledgehammers and baseball bats beating up cars.
[00:15:01.522 --> 00:15:02.242]  And they were cops.
[00:15:02.262 --> 00:15:06.644]  That's on national news in Greece that the cops are doing it.
[00:15:08.105 --> 00:15:11.327]  There was a free trade area of America's protest in 2003 or 2004.
[00:15:13.088 --> 00:15:15.489]  There was a Fortune 599 in Austin with Austin cops I caught doing it.
[00:15:21.363 --> 00:15:23.905]  Yeah, so I mean, there's a long history of it.
[00:15:24.265 --> 00:15:38.116]  So, you know, we've got the police, you know, got bomb squads being detached to houses with kids with fireworks in while these anarchists are all sort of making their plans known in public.
[00:15:38.176 --> 00:15:48.244]  And another thing that's come out of this is demonisation of the internet, because in the media they've been, you know, harping on about how
[00:15:49.091 --> 00:15:59.598]  All these dangerous, sort of, protesters that want violence have been using Twitter and using Facebook and that's how they're gonna, you know, evade the police.
[00:16:00.058 --> 00:16:04.080]  That's right, the terrorists, the terrorist extremists are using the internet.
[00:16:04.140 --> 00:16:06.622]  It must be restricted immediately!
[00:16:07.322 --> 00:16:13.026]  Exactly, and this comes at the same time we've got all these debates going on about the government wanting to monitor
[00:16:13.757 --> 00:16:16.098]  Social networks like Facebook and Twitter.
[00:16:16.578 --> 00:16:22.639]  And we have the head of anti-terrorism, Cybersecurity Resign, saying the Pentagon's running the whole thing illegally.
[00:16:24.460 --> 00:16:38.603]  Yeah, we've got... I mean, they've already virtually got the right to monitor emails and phone calls of everybody in this country if it's deemed to be a security threat, and now they want to do the same for these social networks.
[00:16:38.663 --> 00:16:41.564]  So, if anything kicks off in the next few days,
[00:16:42.782 --> 00:16:46.643]  That's already been hyped to a point where it's going to provide them a perfect pretext.
[00:16:47.663 --> 00:16:51.964]  Steve, can I get you with your cell phone to go down and do some reporting for us perhaps Thursday and Friday?
[00:16:53.625 --> 00:16:55.525]  Well, I can, yeah.
[00:16:56.745 --> 00:17:02.947]  I mean, it's going to be, I think it's going to be intense down there.
[00:17:03.874 --> 00:17:17.906]  Now I want to go from Steve to Paul Watson, his brother also works with us, but specifically, what do you think of the London Telegraph and other articles about how all last week Obama is practicing gifts and etiquette, how to be reviewed by the Queen and to bow to her?
[00:17:21.389 --> 00:17:22.570]  What do I think about that?
[00:17:22.910 --> 00:17:23.191]  Yes.
[00:17:24.692 --> 00:17:29.296]  Well, I haven't seen any of that, but what was in the Telegraph?
[00:17:30.497 --> 00:17:31.578]  The Telegraph, yeah.
[00:17:32.372 --> 00:17:35.053]  That's the kind of thing that they'd print.
[00:17:35.654 --> 00:17:45.298]  Of course, you know, we saw when Bush came to meet the Queen, who is of course distantly related to it, it's all the same bloodlines.
[00:17:46.099 --> 00:17:53.002]  We saw the open sort of pomp and ceremony there, I'm sure it'll be along the same lines as that.
[00:17:53.891 --> 00:17:54.892]  Yeah, here's the article.
[00:17:55.212 --> 00:17:59.154]  Barack Obama's team preparing adequate gifts for President's meeting with the Queen.
[00:17:59.574 --> 00:18:07.858]  Top advisors to Obama are rehearsingly adequate in debating what gifts President will give to Queen Elizabeth when he meets the British monarch in London.
[00:18:08.499 --> 00:18:10.800]  The gifts have been selected with extra care.
[00:18:12.100 --> 00:18:14.962]  Protocol lessons on royal etiquette are being delivered.
[00:18:16.078 --> 00:18:24.063]  And a week's wardrobe of casual and formal attire set aside for the first lady who was an international style icon.
[00:18:24.523 --> 00:18:43.336]  President Obama and his wife Michelle head to London on Tuesday to start their first overseas tour in office, accompanied by an entourage of several hundred aides, advisors, secret service agents and bodyguards, and an imported cavalcade of armoured vehicles and helicopters.
[00:18:44.036 --> 00:18:44.936]  Sounds glorious, doesn't it?
[00:19:07.073 --> 00:19:10.055]  You know, we all have fun doing voices.
[00:19:10.336 --> 00:19:11.917]  Hey, Steve, you want to do your Texas voice?
[00:19:11.937 --> 00:19:13.098]  You do that pretty good.
[00:19:13.418 --> 00:19:14.959]  Get on my land, boys!
[00:19:15.059 --> 00:19:15.740]  My land!
[00:19:15.760 --> 00:19:17.181]  Go ahead and do one for us.
[00:19:18.602 --> 00:19:19.543]  I can't do that now.
[00:19:20.063 --> 00:19:20.964]  Yes, you can do it!
[00:19:20.984 --> 00:19:21.404]  Do it now!
[00:19:21.424 --> 00:19:24.126]  You have to wear the cowboy hat to do it.
[00:19:24.306 --> 00:19:26.308]  It's like an Elmer Fudd cartoon.
[00:19:26.348 --> 00:19:29.270]  I don't have the character to do that.
[00:19:29.290 --> 00:19:30.931]  Imagine a cowboy hat's now on your head.
[00:19:31.292 --> 00:19:31.832]  Take us out.
[00:19:31.852 --> 00:19:32.513]  You're on the spot.
[00:19:32.793 --> 00:19:34.454]  The curtain parts, the spotlight's on.
[00:19:34.474 --> 00:19:35.075]  Steve Watson!
[00:19:36.249 --> 00:19:38.110]  Get off my land, boy!
[00:19:41.851 --> 00:19:42.831]  Gotta have some fun.
[00:19:42.871 --> 00:19:43.591]  We love you, Steve.
[00:19:44.011 --> 00:19:45.151]  Steve, thanks for spending time with us.
[00:19:45.171 --> 00:19:47.592]  We're gonna come back to your brother, Paul Watson, okay?
[00:19:48.292 --> 00:19:49.272]  Okay, thanks a lot, Alex.
[00:19:49.553 --> 00:19:52.613]  Check out his great writing over at Infowars.net.
[00:19:52.633 --> 00:19:53.093]  That's the site.
[00:19:53.133 --> 00:19:54.314]  He completely honchos himself.
[00:19:54.714 --> 00:19:57.635]  Also does work over at PrisonBlinded.com.
[00:19:57.655 --> 00:19:58.935]  Get off my land, boy!
[00:20:00.649 --> 00:20:06.492]  The new World Order Beast is genetically modifying your food.
[00:20:06.832 --> 00:20:12.835]  Mixing vegetables with animals and now experimenting with viruses.
[00:20:13.256 --> 00:20:18.538]  Without a long-term food solution, you will have just two options.
[00:20:18.999 --> 00:20:21.080]  Starve or surrender.
[00:20:21.420 --> 00:20:25.282]  All canned food supplies will eventually run out.
[00:20:25.742 --> 00:20:26.643]  What then?
[00:20:29.366 --> 00:20:32.187]  Grow your own healthy food and feed your family forever.
[00:20:32.427 --> 00:20:36.608]  SurvivalistSeeds.com is now the nation's largest bulk heirloom seed company.
[00:20:36.769 --> 00:20:39.589]  And it's owned by a real patriot, Big John Lipscomb.
[00:20:39.610 --> 00:20:46.672]  You can now have an infinite amount of healthy vegetables like a watermelon, a bundle of carrots, or tomatoes for a little more than a penny each.
[00:20:46.852 --> 00:20:48.633]  SurvivalistSeeds.com.
[00:20:48.753 --> 00:20:54.134]  And now you can go into business with Big John at SurvivalistSeeds.com by becoming an affiliate.
[00:20:54.174 --> 00:20:56.795]  See his link at SurvivalistSeeds.com.
[00:20:56.895 --> 00:20:57.696]  SurvivalistSeeds.com.
[00:21:00.245 --> 00:21:05.552]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:21:06.073 --> 00:21:13.082]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:21:13.630 --> 00:21:19.813]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:21:20.213 --> 00:21:22.054]  Well, Obama's already fudging.
[00:21:22.194 --> 00:21:24.615]  He's fudged since day one in this election.
[00:21:24.695 --> 00:21:35.620]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:21:36.281 --> 00:21:37.561]  It's not about left or right.
[00:21:37.941 --> 00:21:39.302]  It's about a one-world government.
[00:21:39.804 --> 00:21:46.126]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:21:46.706 --> 00:21:54.488]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:21:54.968 --> 00:21:56.109]  The Obama Deception.
[00:21:56.529 --> 00:21:57.809]  The people strike back.
[00:22:00.550 --> 00:22:02.670]  Peter Cranshamble here from Midas Resources.
[00:22:02.971 --> 00:22:05.411]  Are you concerned about uncontrollable government spending?
[00:22:05.991 --> 00:22:07.832]  A banking system on the verge of collapse?
[00:22:08.462 --> 00:22:10.344]  Banks on the edge of being nationalized?
[00:22:10.884 --> 00:22:12.766]  Wall Street in continuous free fall?
[00:22:13.366 --> 00:22:15.688]  Scandal after scandal with hedge funds companies?
[00:22:16.229 --> 00:22:21.113]  If protecting your hard-earned savings or retirement fund is on your mind, the answer is simple.
[00:22:21.633 --> 00:22:24.155]  Secure your assets by purchasing gold and silver.
[00:22:24.696 --> 00:22:32.903]  Since President Nixon took us off the gold standard in 1971, the United States has been operating the longest-running fiat currency in the history of mankind.
[00:22:33.604 --> 00:22:36.686]  Gold has held its purchasing power for over 6,000 years.
[00:22:37.186 --> 00:22:39.388]  Contact me, Peter Kronshnabel, at 1-800-686-2237 ext.
[00:22:39.408 --> 00:22:39.388]  108.
[00:22:39.628 --> 00:22:41.209]  Once again, that's Peter at 1-800-686-2237 ext.
[00:22:41.229 --> 00:22:41.209]  108.
[00:22:41.449 --> 00:22:42.850]  While you can still purchase gold with paper.
[00:22:42.870 --> 00:22:43.531]  That is 1-800-686-2237 ext. 108.
[00:22:59.716 --> 00:23:07.802]  This year, many of us will have to make the tough decision on what to cut back on and what's essential as we prepare for an uncertain future.
[00:23:07.962 --> 00:23:12.365]  In these troubled times, one of the most important things your family can have is good health.
[00:23:12.525 --> 00:23:17.028]  Some of the contributors to poor health are parasites, viruses, toxins, and heavy metals.
[00:23:17.188 --> 00:23:18.589]  It's a documented fact.
[00:23:19.469 --> 00:23:26.072]  80% of all Americans and 85% of people around the world suffer from internal parasites and parasitic infection.
[00:23:26.233 --> 00:23:38.078]  Now, you can fight internal parasites, heavy metals and high cholesterol naturally and safely by mixing fossilized phytoplankton powder, also known as FPP with your favorite beverage, once a day.
[00:23:38.318 --> 00:23:42.000]  FPP is now available to you from FreshWaterOrganics.com.
[00:23:42.600 --> 00:23:45.441]  A two-month supply starts at just $17.
[00:23:45.741 --> 00:23:49.403]  FPP is so affordable you can't afford to do without.
[00:23:49.463 --> 00:23:52.944]  Visit FreshwaterOrganics.com or call them toll-free at 888-949-3570.
[00:23:52.964 --> 00:23:53.205]  That's 888-949-3570.
[00:23:53.225 --> 00:23:54.825]  He's the T-Rex of political talk.
[00:23:54.845 --> 00:23:56.426]  Alex Jones on the GCN Radio Network.
[00:24:27.091 --> 00:24:30.434]  Jason Burmiss just ran up to me during the break and he's like, I've got it on video!
[00:24:31.515 --> 00:24:37.600]  Dick Morris and Sean Hannity last night admitted the New World Order conspiracy and the world currency and that all the conspiracy nuts are right.
[00:24:37.680 --> 00:24:39.142]  See, I'm hearing that everywhere.
[00:24:40.236 --> 00:24:41.616]  Hello Alex, good to be back.
[00:24:41.636 --> 00:24:45.198]  Well, what springs to mind when I read about all these black bloc anarchist groups
[00:25:10.714 --> 00:25:15.675]  Threatening riots and threatening to attack police and buildings and stuff.
[00:25:16.535 --> 00:25:24.877]  And this is targeted specifically at the Black Block Anarchists, which we know are provocateurs, not the legitimate protesters, of which I'm sure there'll be many.
[00:25:25.758 --> 00:25:31.579]  But, you know, the question is, why are they so angry about the economic crisis?
[00:25:31.979 --> 00:25:35.440]  Most of the Black Block Anarchists, the Communists and Marxists,
[00:25:36.596 --> 00:25:40.898]  And we read that they're supposedly protesting against, quote, capitalism.
[00:25:41.859 --> 00:25:55.686]  Well, if that's the case, you know, they should be happy about how the elite have responded to the economic crisis, because everything they've done in response to it has eviscerated any notion of free market capitalism.
[00:25:55.706 --> 00:26:03.190]  You know, you've got Obama effectively firing a CEO of a private company on Sunday afternoon.
[00:26:04.375 --> 00:26:07.056]  How does that represent the interest of capitalism?
[00:26:08.357 --> 00:26:31.848]  And these people are supposedly protesting against Gordon Brown, as if Gordon Brown represents free market capitalism when he comes from a school of political thinking born out of the Labour Party, which is completely entrenched in Marxism and Stalinism, which is what a lot of what these black bloc protesters would themselves embrace.
[00:26:32.679 --> 00:26:43.264]  That's why it doesn't fit right with me, that these individuals are supposedly representative of the anger that's arisen out of the economic crisis.
[00:26:43.965 --> 00:26:57.131]  Because you have to ask yourself, how many of the Black Bloc anarchists, and again I'm talking about these Black Bloc, not the legitimate protesters, how many of them have actually been affected by the economic crisis?
[00:26:57.832 --> 00:27:00.993]  Do the majority of them have jobs and pay taxes?
[00:27:01.594 --> 00:27:02.334]  The answer's no.
[00:27:02.847 --> 00:27:06.430]  Do the majority of them own property that's losing its value every day?
[00:27:06.650 --> 00:27:06.870]  No.
[00:27:08.451 --> 00:27:17.538]  Do the majority of them have savings accounts that are losing value every day as a result of their... Well, the globalists openly finance these groups.
[00:27:17.558 --> 00:27:18.979]  We've caught them over and over again.
[00:27:19.019 --> 00:27:20.520]  They're a disgusting lot of people.
[00:27:21.100 --> 00:27:26.944]  You've got some stupid camp followers of the Anarchists who aren't government agents, but they're government foundation operatives at the top.
