[00:00:00.902 --> 00:00:02.822]  Waging war on corruption.
[00:02:31.870 --> 00:02:35.731]  If we don't want to bow down to Obama, the president of the world.
[00:02:35.851 --> 00:02:36.692]  If we want to say, you know what?
[00:02:36.872 --> 00:02:38.652]  How about we stop giving the banks money?
[00:02:38.873 --> 00:02:42.994]  And maybe it's not a good idea to essentially bail out.
[00:02:44.059 --> 00:02:44.719]  The newspapers.
[00:02:44.859 --> 00:02:45.660]  Let them go down.
[00:02:45.880 --> 00:02:46.901]  Let them go down with the ship.
[00:02:46.921 --> 00:02:49.622]  They've been lying to us and manipulating us for years.
[00:02:49.682 --> 00:02:51.103]  It's time to set sail.
[00:02:51.503 --> 00:02:51.904]  Goodbye.
[00:02:51.924 --> 00:02:54.225]  Au revoir, Boston Globe.
[00:02:54.825 --> 00:02:59.728]  I wouldn't mind the Washington Times going out after that disgusting article they did on this lexicon document.
[00:02:59.948 --> 00:03:03.450]  Again, Dobbs is the only one who's really talking about it with any seriousness.
[00:03:03.790 --> 00:03:04.691]  And it's just fading away.
[00:03:04.911 --> 00:03:07.833]  How many more of these DHS documents have to come our way?
[00:03:08.033 --> 00:03:12.896]  And how much more outrageous do they have to get and broad do they have to get before we step up and say,
[00:03:13.584 --> 00:03:14.485]  No, no more.
[00:03:34.375 --> 00:03:37.477]  I can be and a video game machine with a GPS on it.
[00:03:38.197 --> 00:03:39.838]  Go to AlexJonesRingtones.com.
[00:03:39.858 --> 00:03:41.999]  You get some of Alex's best rants out there.
[00:03:42.019 --> 00:03:44.480]  They're going to be offering some of my little rants as well.
[00:03:44.941 --> 00:03:49.023]  And when that goes off in a bus or maybe at a family event, people are like, what's that?
[00:03:49.063 --> 00:03:50.623]  You know, they think just a show starts.
[00:03:50.924 --> 00:03:51.944]  Oh, that's my phone.
[00:03:51.964 --> 00:03:53.705]  That's AlexJonesInfoWars.com.
[00:03:53.725 --> 00:03:54.706]  Well, that was pretty interesting.
[00:03:55.266 --> 00:03:55.866]  Yeah, yeah.
[00:03:55.986 --> 00:03:57.667]  He gives all his movies away for free.
[00:03:57.687 --> 00:03:58.588]  You should really check it out.
[00:03:58.848 --> 00:04:00.549]  So it's a great way to get the word out there.
[00:04:00.929 --> 00:04:02.750]  You know, it might even be better than wearing a T-shirt.
[00:04:03.450 --> 00:04:05.011]  People hear your ringtones all the time.
[00:04:05.051 --> 00:04:07.512]  It's alexjonesringtones.com.
[00:04:07.532 --> 00:04:08.232]  Go check them out.
[00:04:08.452 --> 00:04:09.873]  They're a great sponsor of this show.
[00:04:10.133 --> 00:04:11.113]  They make it possible.
[00:04:11.173 --> 00:04:11.673]  It helps us out.
[00:04:11.693 --> 00:04:13.174]  And like I said, it promotes Alex Jones.
[00:04:13.234 --> 00:04:14.254]  It promotes what we do here.
[00:04:14.594 --> 00:04:20.197]  I mean, who else is giving you this news literally seven hours a day, sometimes more?
[00:04:21.697 --> 00:04:22.577]  Oh, it's isit.net?
[00:04:22.998 --> 00:04:23.478]  Oh, I'm sorry.
[00:04:23.538 --> 00:04:24.998]  It's alexjonesringtones.net.
[00:04:26.059 --> 00:04:30.220]  You can also just go to Alex Jones Ringtones on Google and that will come up as well.
[00:04:30.441 --> 00:04:31.021]  Just check them out.
[00:04:31.846 --> 00:04:33.107]  Is that the homepage at InfoWars?
[00:04:33.387 --> 00:04:34.467]  Are you hot right now, Paul?
[00:04:34.527 --> 00:04:35.167]  Can people hear you?
[00:04:36.108 --> 00:04:36.668]  Okay, alright.
[00:04:36.908 --> 00:04:37.788]  Yeah, you should go hot.
[00:04:38.069 --> 00:04:42.670]  I always have, you know, Jaren and Paul go hot on my show.
[00:04:42.850 --> 00:04:43.831]  Makes it a little more interesting.
[00:04:44.071 --> 00:04:45.131]  Anyway, we're going to take your calls.
[00:04:45.531 --> 00:04:46.272]  All the latest news.
[00:04:46.372 --> 00:04:48.533]  Alex Jones coming up in about 25 minutes.
[00:04:48.933 --> 00:04:51.274]  Mark Dice at the 1 o'clock hour.
[00:04:51.314 --> 00:04:52.534]  It's the Alex Jones Show.
[00:04:53.154 --> 00:04:53.955]  I'm Jason Bermas.
[00:04:53.975 --> 00:04:54.895]  Go check out the latest.
[00:04:54.975 --> 00:04:59.137]  House bypasses Governor's veto to claim Oklahoma's sovereignty over at InfoWars.
[00:05:08.300 --> 00:05:11.241]  Have you ever thought about what's in your shampoo, soap, or detergent?
[00:05:11.401 --> 00:05:16.643]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[00:05:16.923 --> 00:05:22.285]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[00:05:22.645 --> 00:05:23.765]  Hi, this is Alex Jones.
[00:05:24.125 --> 00:05:33.048]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[00:05:33.448 --> 00:05:35.070]  Now compare a Calben Pure Soap.
[00:05:35.271 --> 00:05:39.456]  All natural, earth friendly, no harsh chemicals, no animal testing.
[00:05:39.496 --> 00:05:44.121]  They're safe and you save 85% of the money you're spending on cleaning products now.
[00:05:44.522 --> 00:05:46.584]  Start saving over $1,000 a year for your family of four.
[00:05:48.346 --> 00:05:49.106]  Keep it natural.
[00:05:49.426 --> 00:05:53.027]  Call Calvin Pure Soap for a free catalog at 1-800-340-7091.
[00:05:53.487 --> 00:05:57.608]  Or log on to 5starsoap.com.
[00:05:57.828 --> 00:06:03.309]  Try Calvin Pure Soaps, and I'll bet you'll never use any other cleaning products again.
[00:06:03.369 --> 00:06:06.990]  Call 1-800-340-7091 for all your cleaning needs.
[00:06:08.871 --> 00:06:14.112]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:06:14.901 --> 00:06:20.263]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:06:20.763 --> 00:06:26.965]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:06:27.285 --> 00:06:29.086]  Well, Obama's already fudging.
[00:06:29.226 --> 00:06:31.627]  He's fudged since day one of this election.
[00:06:31.707 --> 00:06:42.591]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:06:44.890 --> 00:06:46.151]  It's not about left or right.
[00:06:46.552 --> 00:06:47.953]  It's about a one world government.
[00:06:48.414 --> 00:06:54.761]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:06:55.321 --> 00:07:03.109]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:07:03.590 --> 00:07:04.751]  The Obama Deception.
[00:07:05.171 --> 00:07:06.353]  The people strike back.
[00:07:09.409 --> 00:07:10.289]  Spring is here.
[00:07:10.550 --> 00:07:11.330]  Growing season.
[00:07:11.510 --> 00:07:13.491]  The economy is not getting any better.
[00:07:13.691 --> 00:07:15.112]  In fact, it's getting worse.
[00:07:15.412 --> 00:07:16.072]  Think about it.
[00:07:16.392 --> 00:07:20.234]  At this rate, how will your life be in a month or even a year?
[00:07:20.474 --> 00:07:23.955]  Maybe you've been putting things off, but the time to act is now.
[00:07:24.176 --> 00:07:26.737]  You need to get your seeds before it's too late.
[00:07:26.997 --> 00:07:38.862]  At OrganicaSeed.com, you'll find one of the largest online selections of heirloom seeds, survival seed packs, as well as the giant vegetable seed collections that can feed you and your family for years.
[00:07:39.082 --> 00:07:39.542]  I think so.
[00:08:08.109 --> 00:08:13.134]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[00:08:13.515 --> 00:08:15.837]  Because there's a war on for your mind.
[00:08:15.857 --> 00:08:31.012]  You know, speaking of gun rights...
[00:08:32.162 --> 00:08:34.564]  I had Larry Pratt on my program, The Info Warrior.
[00:08:35.064 --> 00:08:36.665]  It's 9 to midnight central time last night.
[00:08:37.006 --> 00:08:38.487]  I forgot to bring this story up.
[00:08:38.567 --> 00:08:43.831]  It's such a great story because it really illustrates how responsible gun owners save lives.
[00:08:43.851 --> 00:08:46.633]  We're going to play the video in a moment.
[00:08:46.653 --> 00:08:47.694]  I'm going to read this right now.
[00:08:47.794 --> 00:08:50.076]  College student shoots, kills home invader.
[00:08:50.636 --> 00:08:56.080]  A group of college students said they are lucky to be alive and they're thanking the quick thinking of one of their own.
[00:08:56.160 --> 00:09:00.203]  Police said a fellow student shot and killed one of two masked men.
[00:09:01.044 --> 00:09:02.425]  Who burst into an apartment.
[00:09:02.965 --> 00:09:07.588]  Channel 2 Action News reporter Tom Jones met with one of the students to talk about the incident.
[00:09:08.068 --> 00:09:10.029]  And this is Charles Bailey he's talking about.
[00:09:10.809 --> 00:09:13.471]  Apparently his intent was to rape and murder us all.
[00:09:14.231 --> 00:09:14.271]  Oh!
[00:09:14.951 --> 00:09:16.632]  But we can't defend ourselves.
[00:09:16.692 --> 00:09:18.193]  We shouldn't have a second amendment.
[00:09:18.213 --> 00:09:22.295]  We should just bow down to the government and just let them take care of us.
[00:09:22.315 --> 00:09:26.017]  And if they can't, just, you know, be raped and killed like the slaves that we are.
[00:09:26.077 --> 00:09:26.658]  That makes sense.
[00:09:27.638 --> 00:09:37.301]  Uh, Bailey said he thought it was the end of his life and the lives of ten people inside his apartment for a birthday party after two masked men with guns burst through the patio door.
[00:09:37.921 --> 00:09:44.844]  They just came in and separated the men from the women and said, give me your wallets and cell phones, said George Williams of the College Park Police Department.
[00:09:46.084 --> 00:09:49.025]  Bailey said to the gunman, started counting bullets.
[00:09:49.045 --> 00:09:50.866]  Can you imagine that nightmare if you're not armed?
[00:09:50.886 --> 00:09:53.767]  They're counting bullets as a guy has a gun to your head?
[00:09:53.887 --> 00:09:54.467]  Oh my God!
[00:09:55.814 --> 00:09:58.436]  The other guy asked how many bullets he had, and he said he had enough.
[00:09:59.477 --> 00:10:00.458]  My God, again.
[00:10:00.878 --> 00:10:06.542]  That's when one of his students grabbed a gun out of his backpack and shot the invader who was watching the men.
[00:10:06.582 --> 00:10:07.983]  The gunman ran out of the apartment.
[00:10:08.264 --> 00:10:16.150]  The student then ran into the room where the second gunman, identified by police as 23-year-old Calvin Levant, was holding the women.
[00:10:17.411 --> 00:10:23.556]  Apparently the guy was getting ready to rape his girlfriend, so he told the girls to get down and started shooting.
[00:10:24.551 --> 00:10:26.372]  The guy jumped out of the window, said Bailey.
[00:10:27.232 --> 00:10:29.694]  A neighbor heard the shots and heard someone running nearby.
[00:10:29.714 --> 00:10:31.455]  I mean, this is incredible!
[00:10:32.375 --> 00:10:33.996]  Really, these people all could have been killed.
[00:10:34.636 --> 00:10:35.177]  Very disgusting.
[00:10:35.197 --> 00:10:36.217]  We have the video yet, guys?
[00:10:36.557 --> 00:10:37.158]  Are we pulled up?
[00:10:37.498 --> 00:10:38.498]  Alright, let's play the video.
[00:10:41.560 --> 00:10:41.880]  We got it?
[00:10:44.072 --> 00:10:48.114]  When masked gunman burst in, but it was one of the robbers who ended up dead.
[00:10:48.554 --> 00:10:54.416]  Police say a man at the party on Lakemont Drive in College Park surprised the home invaders when he pulled his own gun.
[00:10:54.836 --> 00:10:59.018]  Channel 2's Tom Jones live at Grady Hospital where one student is recovering from gunshot wounds.
[00:10:59.078 --> 00:10:59.338]  Tom?
[00:10:59.978 --> 00:11:05.921]  Yeah, John, that female student was caught in the middle of the gunfire and she is lucky to be alive.
[00:11:06.021 --> 00:11:09.262]  Actually, all those students who were at that party are thankful
[00:11:09.912 --> 00:11:13.773]  Thankful that that one student took matters into his own hands.
[00:11:14.593 --> 00:11:16.333]  If they hadn't been there, I don't know what would have happened.
[00:11:16.753 --> 00:11:25.835]  Charles Bailey is talking about the college student who risked his life to save the ten people who were at his party when two masked gunmen burst into his apartment.
[00:11:26.015 --> 00:11:29.756]  I think all of us are really cognizant of the fact that we could have all been killed.
[00:11:30.056 --> 00:11:33.616]  The gunman ordered the men in one room and the women in another.
[00:11:33.636 --> 00:11:36.777]  Apparently, his intent was to rape and then murder us all.
[00:11:37.017 --> 00:11:39.940]  That's when one student urged another to take action.
[00:11:40.220 --> 00:11:46.347]  There was a gun in a backpack and one student grabbed it and started shooting at the gunman watching over the men.
[00:11:46.847 --> 00:11:48.128]  That invader ran away.
[00:11:48.529 --> 00:11:54.635]  The student then kicked in the door where the second gunman, identified as Calvin Levant, held the girls.
[00:11:55.036 --> 00:11:56.737]  Apparently the guy was going to rape his girlfriend.
[00:11:57.178 --> 00:11:59.260]  So he tells the girls to get down and start shooting.
[00:11:59.867 --> 00:12:01.448]  Guy jumps out the window.
[00:12:01.848 --> 00:12:04.830]  Levant died from gunshot wounds to the face and arm.
[00:12:05.191 --> 00:12:08.273]  A female student was hit in the crossfire but survived.
[00:12:08.693 --> 00:12:12.135]  A neighbor told me she thought she heard one of the gunmen run by.
[00:12:12.315 --> 00:12:15.217]  I just heard him say, somebody please help, somebody please help, call the police.
[00:12:15.557 --> 00:12:17.498]  And that was right after I heard the three gunshots.
[00:12:17.679 --> 00:12:23.322]  Bailey, a college student himself, was shocked when I told him Levant lived just a building away.
[00:12:23.502 --> 00:12:23.822]  Building 17.
[00:12:25.263 --> 00:12:25.524]  What?
[00:12:26.744 --> 00:12:27.125]  Building 17.
[00:12:27.165 --> 00:12:27.485]  Oh man.
[00:12:30.331 --> 00:12:35.578]  And Bailey says the gunman told him they had been watching him and now he knows how.
[00:12:35.959 --> 00:12:39.023]  Police say they are close to finding that second gunman.
[00:12:39.603 --> 00:12:43.088]  The student here was hit several times but is expected to survive.
[00:12:43.629 --> 00:12:45.730]  We're live at Grady House Bill in downtown Atlanta.
[00:12:45.750 --> 00:12:46.231]  Tom Jones.
[00:12:46.771 --> 00:12:47.171]  Alright.
[00:12:47.852 --> 00:12:52.475]  I mean, it's just an incredible story and really a reiteration of why we need our Second Amendment.
[00:12:52.535 --> 00:12:57.639]  Not just in incidents like that, but really to protect ourselves from a tyrannical government.
[00:12:58.079 --> 00:13:00.921]  Alright, I promised you I was going to take your calls before Jones came on.
[00:13:01.121 --> 00:13:03.903]  He's coming on in about 18 minutes with a special announcement.
[00:13:04.584 --> 00:13:06.325]  Let's go to Joshua in Florida.
[00:13:06.365 --> 00:13:07.185]  Joshua, you're online.
[00:13:09.167 --> 00:13:09.447]  Yes, sir.
[00:13:13.442 --> 00:13:14.803]  Alright, let's just go to Bill in Wisconsin.
[00:13:14.823 --> 00:13:15.523]  Bill, you're on the line.
[00:13:17.524 --> 00:13:19.185]  Yeah, how are you doing today, Jason?
[00:13:19.206 --> 00:13:19.446]  Good.
[00:13:20.146 --> 00:13:26.310]  Yeah, first of all, I want to tell you I've had your film, Fabled Enemies.
[00:13:26.690 --> 00:13:28.471]  You did a real good job on that.
[00:13:28.851 --> 00:13:29.332]  Oh, thank you.
[00:13:29.812 --> 00:13:39.618]  Yeah, the other thing is, I'm an old guy, Jason, and I am so pleased to see you folks, younger folks, getting involved in this.
[00:13:41.140 --> 00:13:47.145]  I've been a long-time listener of Alex and he got me motivated.
[00:13:47.165 --> 00:13:56.252]  He will probably recognize my voice, but I ran for town chairman years ago, 2005, on a property rights issue.
[00:13:58.516 --> 00:14:03.678]  Got elected and I've been re-elected and re-elected again, so three times.
[00:14:13.703 --> 00:14:14.123]  Absolutely.
[00:14:14.223 --> 00:14:17.165]  And then I got elected to the county board and I bring up all kinds of issues, resolutions,
[00:14:41.724 --> 00:14:54.172]  They passed a resolution against legal and illegal prescription drug abuse, against turning all of our waters over to the federal government under the Clean Water Act.
[00:14:54.592 --> 00:14:56.733]  I had one on depleted uranium.
[00:14:57.213 --> 00:15:01.296]  I got one on these gardens that's going to go through, you know, take away
[00:15:02.243 --> 00:15:04.784]  All of our rights to have gardens.
[00:15:05.084 --> 00:15:06.945]  Yeah, they don't want any kind of organic farming.
[00:15:06.985 --> 00:15:09.926]  They want to force us all to eat GMO food that they poison us with.
[00:15:10.106 --> 00:15:11.366]  They're very loving people.
[00:15:12.007 --> 00:15:12.407]  Oh, yeah.
[00:15:12.887 --> 00:15:18.369]  You know, so anyway, I want to tell people out there that you can do this.
[00:15:18.889 --> 00:15:26.511]  And we've got a local talk call-in show that is on right before Alex, 9 to 11 every day.
[00:15:28.328 --> 00:15:32.151]  And there's three or four of us, and they do not screen the calls.
[00:15:32.751 --> 00:15:36.974]  So you can bring up Bilderberg, you can bring up everything.
[00:15:37.274 --> 00:15:46.561]  And, you know, the hosts, there's a liberal and a conservative on there, we're trying to break the paradigm, but we get tons of information out over this.
[00:15:47.341 --> 00:15:54.146]  And last Saturday, okay, at our town hall, I had advertised, and we put it on
[00:15:55.044 --> 00:15:56.086]  I don't know.
[00:16:14.401 --> 00:16:15.843]  It was just a super deal.
[00:16:38.623 --> 00:16:47.386]  I mean, craziness is upon us and hopefully we can just open up more and more people's minds to the information we present here at InfoWars and Prison Planet.
[00:16:47.426 --> 00:16:48.487]  I thank you for the call, Bill.
[00:16:48.707 --> 00:16:52.188]  There's a great example of how someone's taking action on multiple levels.
[00:16:52.948 --> 00:17:06.913]  You know, going into his local government, holding screenings of films that matter, that expose what's really going on, that show you the larger picture, that get beyond the right-left paradigm that so many people are mentally entrapped in.
[00:17:08.080 --> 00:17:10.063]  All right, let's jump to Craig in Pennsylvania.
[00:17:10.123 --> 00:17:10.783]  Craig, you're on the air.
[00:17:11.685 --> 00:17:12.305]  What's up, Jason?
[00:17:12.385 --> 00:17:13.787]  It's actually Craig from Philadelphia.
[00:17:13.827 --> 00:17:14.748]  We are Change.org.
[00:17:15.069 --> 00:17:15.590]  Oh, excellent.
[00:17:16.431 --> 00:17:16.711]  Hey, man.
[00:17:17.172 --> 00:17:22.098]  I'm actually calling in a promoter on a project that I'm putting together called the Citizens Media Network dot com.
[00:17:23.394 --> 00:17:35.750]  Basically what I'm looking to do with it is go like a state-by-state, trusted admin reporting type of thing, where people can just upload their local corruption that they find out on a day-to-day basis.
[00:17:36.050 --> 00:17:39.735]  Well sir, it sounds like you're trying to start an alternative media organization.
[00:17:39.735 --> 00:17:41.216]  Sounds like you might be a terrorist, man.
[00:17:56.409 --> 00:17:58.550]  Yes, I am proud to call myself a terrorist.
[00:17:58.830 --> 00:18:02.730]  And I'm a gun owner as well, and a carry permit holder, so I'm proud to call myself a terrorist.
[00:18:02.991 --> 00:18:03.871]  You are red level!
[00:18:04.531 --> 00:18:06.911]  You are ultra-burning red level, sir.
[00:18:06.951 --> 00:18:07.912]  I thank you for the call.
[00:18:08.152 --> 00:18:10.232]  Let's go to Joe in Pennsylvania.
[00:18:10.292 --> 00:18:10.972]  Joe, you're on the air.
[00:18:12.293 --> 00:18:12.873]  Hey, Jason.
[00:18:13.253 --> 00:18:13.833]  How you doing, sir?
[00:18:14.593 --> 00:18:15.373]  Doing pretty good.
[00:18:16.274 --> 00:18:22.735]  I just wanted to say real quick, I don't know if you guys missed it during the swine outbreak, but there was a Zionist senator
[00:18:23.482 --> 00:18:27.967]  Uh, here in Pennsylvania, Arlen Specter who changed parties kind of in that shroud.
[00:18:27.987 --> 00:18:29.168]  Oh yeah, yeah.
[00:18:29.208 --> 00:18:33.012]  I just wanted to continue on that and, you know, let a lot of people out there know.
[00:18:33.032 --> 00:18:34.354]  I do listen to your show all the time.
[00:18:45.091 --> 00:18:53.694]  The Republicans forfeited the veto power and filibuster, and that's going to give Obama an opportunity to ram through a Supreme Court Justice.
[00:18:54.394 --> 00:18:56.134]  Yeah, well, you know what they're actually talking about?
[00:18:56.174 --> 00:18:58.935]  Maybe Hillary Clinton becoming the Supreme Court Justice.
[00:18:58.975 --> 00:19:03.697]  I don't know if that's the real deal, but they did make her Secretary of State instead of the Vice President.
[00:19:03.737 --> 00:19:05.857]  I mean, they chose another company man with Biden.
[00:19:06.077 --> 00:19:08.738]  But can you imagine if Hillary is on the Supreme Court?
[00:19:08.758 --> 00:19:11.939]  I mean, she's got maybe 20, 30 good years of tyranny in her.
[00:19:12.714 --> 00:19:14.336]  Right, right, right, right, right.
[00:19:14.856 --> 00:19:15.336]  Absolutely.
[00:19:15.597 --> 00:19:16.858]  And one more thing before I go.
[00:19:16.878 --> 00:19:19.040]  I started my own blog to help out.
[00:19:19.180 --> 00:19:22.763]  It's joestv.blogspot.com.
[00:19:22.823 --> 00:19:27.728]  I kind of stole that from Freeman TV, but I just posted some articles to spread the word.
[00:19:28.028 --> 00:19:28.808]  Alright, thanks man.
[00:19:28.849 --> 00:19:29.829]  Way to be proactive.
[00:19:29.869 --> 00:19:31.431]  Let's jump to Lauren, Ohio.
[00:19:31.491 --> 00:19:32.192]  Lauren, you're on the air.
[00:19:32.212 --> 00:19:34.153]  Hey, Jason.
[00:19:34.534 --> 00:19:34.854]  How are you?
[00:19:35.427 --> 00:19:35.927]  Very well.
[00:19:35.987 --> 00:19:37.508]  I'm really glad you had Stewart on.
[00:19:38.249 --> 00:19:44.413]  People need to understand what the truth is or you're going to take the weapon that this country's been taking.
[00:19:44.753 --> 00:19:47.394]  Freedom is not given and it's not taken.
[00:19:47.815 --> 00:19:48.935]  Freedom is exercised.
[00:19:49.536 --> 00:19:52.397]  A man can never really be both ignorant and truly free.
[00:19:52.838 --> 00:19:56.500]  So the bottom line is, you've got God-made men, and this is even for atheists.
[00:19:56.540 --> 00:19:57.421]  Lauren, hold over.
[00:19:57.621 --> 00:19:58.061]  Hold over.
[00:19:58.081 --> 00:19:59.762]  We'll have you on the other side of the Alex Jones Show.
[00:19:59.802 --> 00:20:02.704]  I'm Jason Burmas, PrisonPlanet.TV, InfoWars.com.
[00:20:08.311 --> 00:20:10.695]  Are you concerned for the safety of your loved ones?
[00:20:10.995 --> 00:20:14.180]  Listen closely to this message from Pepperspray.com.
[00:20:14.621 --> 00:20:21.912]  Every 22 seconds a violent crime is committed, America has changed, and your personal safety is your first priority.
[00:20:22.213 --> 00:20:22.834]  Be smart.
[00:20:23.034 --> 00:20:23.635]  Be safe.
[00:20:23.975 --> 00:20:24.396]  We're good to go.
[00:20:42.759 --> 00:20:45.280]  In the New World Order's war against humanity,
[00:21:11.846 --> 00:21:13.968]  Barack Obama is the tip of the spear.
[00:21:14.469 --> 00:21:21.456]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:21:22.057 --> 00:21:28.224]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:21:28.644 --> 00:21:30.485]  Well, Obama's already fudging.
[00:21:30.605 --> 00:21:33.047]  He's fudged since day one in this election.
[00:21:33.127 --> 00:21:44.073]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:21:44.693 --> 00:21:45.974]  It's not about left or right.
[00:21:46.374 --> 00:21:47.735]  It's about a one-world government.
[00:21:48.215 --> 00:21:54.439]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:21:55.129 --> 00:22:02.894]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:22:03.374 --> 00:22:04.535]  The Obama Deception.
[00:22:04.955 --> 00:22:06.236]  The people strike back.
[00:22:08.377 --> 00:22:11.999]  Have you ever felt like the United States government knows way too much about your financial affairs?
[00:22:12.443 --> 00:22:17.868]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds.
[00:22:18.328 --> 00:22:19.409]  It makes me wonder if the U.S.
[00:22:19.449 --> 00:22:23.513]  citizen will ever again have the right to life, liberty, and the pursuit of happiness.
[00:22:24.153 --> 00:22:37.385]  Unfortunately, with the Drug and Money Laundering Act, the IRS Revenue Ruling 6045 of 1984, and the Trading with the Enemy Act and Franklin D. Roosevelt's Executive Order of 1933, some precious metal holdings are subject to government intervention.
[00:22:37.945 --> 00:22:43.289]  For this reason Midas Resources has prepared a report explaining the boundaries of trading precious metals privately.
[00:22:43.549 --> 00:22:49.493]  Whether if you have any intention of trading with Midas Resources or not, I have instructed my representatives to give this report out free.
[00:22:50.193 --> 00:22:51.995]  Call for your free copy at 1-800-686-2237.
[00:22:53.055 --> 00:22:56.257]  When investing, always proceed with caution.
[00:22:56.658 --> 00:22:57.258]  Again, call 1-800-686-2237.
[00:22:57.318 --> 00:23:00.100]  Exercise your legal right to trade metals privately.
[00:23:00.120 --> 00:23:00.180]  1-800-686-2237.
[00:23:07.848 --> 00:23:19.356]  Today, we cannot afford to ignore the current state of our country, the economy, job layoffs, mass foreclosures, and now we are all at risk of being exposed to this new flu pandemic.
[00:23:19.576 --> 00:23:24.159]  The Center for Disease Control has declared a public health emergency across the United States.
[00:23:24.419 --> 00:23:25.860]  What can you do to prepare yourself?
[00:23:26.060 --> 00:23:28.242]  The answer is ZeroFlu.com.
[00:23:28.542 --> 00:23:32.106]  ZeroFlu.com offers you the very best at air purifiers.
