[00:00:02.572 --> 00:00:04.533]  Waging war on corruption.
[00:02:18.010 --> 00:02:18.831]  No one is above the law.
[00:02:18.871 --> 00:02:28.761]  No one is allowed to, say, kidnap children and roast them as suckling hogs and, you know, put an apple in their mouth on the Thanksgiving Day table.
[00:02:30.083 --> 00:02:30.744]  It's very simple.
[00:02:30.784 --> 00:02:37.171]  The President, the Vice President, Adolf Hitler for that matter, Mao Zedong, they're not above the law.
[00:02:38.271 --> 00:02:39.612]  But the media is spinning this.
[00:02:40.233 --> 00:02:49.282]  Oh, will Obama prosecute the CIA guys that did a drill by somebody's head, threatening to drill their head with it, and blowing smoke in their face?
[00:02:50.023 --> 00:02:55.168]  And then the fake conservatives get on talk radio and say, we're going to do something about this.
[00:02:55.228 --> 00:02:56.369]  How dare Obama?
[00:02:56.689 --> 00:02:57.951]  He's not protecting us.
[00:02:58.011 --> 00:02:59.252]  The terrorists are going to hit us.
[00:03:00.233 --> 00:03:01.734]  Obama is protecting.
[00:03:02.611 --> 00:03:03.212]  The White House.
[00:03:03.613 --> 00:03:11.864]  They've got to burn a few low-level people for petty things like a drill, which is terrorizing and threatening to kill somebody.
[00:03:11.905 --> 00:03:16.151]  I mean, it is a hardcore form of psychological terrorism.
[00:03:18.717 --> 00:03:39.267]  Terrorizing somebody, but it's nothing compared to the Army's own four-year-old report that they raped children with objects dripping with battery acid, and raped women in front of their husbands, and that 97% of people taken to Abu Ghraib and other camps in Iraq were totally innocent, and that the White House memos ordered them to do it.
[00:03:40.549 --> 00:03:46.273]  Congress four years ago saw the footage of this, not just the Army's report, and decided to do nothing.
[00:03:46.313 --> 00:03:51.937]  So see, you better hope they talk about drills all day, and threatening people with a drill.
[00:03:53.498 --> 00:04:00.443]  You better hope they divert you off into that, because if they get into the real stuff, they're going to bring all the real criminals to justice.
[00:04:00.724 --> 00:04:08.369]  So all you little fake neocons who've been busy destroying this country, and now you've handed the baton off to Obama, you guys make me sick.
[00:04:08.509 --> 00:04:09.390]  So we'll talk about that.
[00:04:10.956 --> 00:04:12.838]  And then the other news is just unbelievable.
[00:04:12.959 --> 00:04:15.061]  Huge economic developments.
[00:04:15.762 --> 00:04:18.025]  Huge swine flu developments.
[00:04:20.749 --> 00:04:24.073]  And of course, Bill would give President emergency control of the internet.
[00:04:24.573 --> 00:04:26.276]  I've been talking about this for eight months.
[00:04:28.416 --> 00:04:30.879]  In fact, Bush was proposing this before Obama even got in.
[00:04:30.899 --> 00:04:36.606]  And so, yes, we're going to break down the plan to end free speech in America and to federalize the internet.
[00:04:36.626 --> 00:04:38.888]  But it's finally in CNET News.
[00:04:38.948 --> 00:04:39.990]  It's finally on Drudge.
[00:04:40.030 --> 00:04:41.732]  It's finally on ABC Nightly News.
[00:04:42.172 --> 00:04:45.917]  Finally, people are calling me asking, why aren't you covering this more?
[00:04:47.776 --> 00:04:54.138]  Kind of like asking me why haven't I ever talked about 9-11 when I'm the father of the 9-11 truth movement and talked about it two months before it happened.
[00:04:54.759 --> 00:04:55.959]  Yes, we're going to cover that.
[00:04:56.779 --> 00:05:03.062]  And Media Matters and National Media are attacking me, Rush Limbaugh, and Glenn Beck.
[00:05:03.202 --> 00:05:03.542]  Why?
[00:05:03.902 --> 00:05:06.063]  Why are they mixing me in with those two guys?
[00:05:06.423 --> 00:05:07.303]  We'll explain it all.
[00:05:07.563 --> 00:05:09.304]  Important show lined up!
[00:05:09.744 --> 00:05:10.825]  This is Alex Jones.
[00:05:11.125 --> 00:05:12.906]  Have you heard of the Millionaire Patriot?
[00:05:13.106 --> 00:05:13.767]  Well, you should.
[00:05:14.087 --> 00:05:18.350]  He has a free handgun and five days of firearms training waiting for you.
[00:05:18.590 --> 00:05:19.071]  That's right.
[00:05:19.391 --> 00:05:27.857]  You can attend five days of world-class gun training at Front Sight Firearms Training Institute and secure a 30-state concealed weapons permit.
[00:05:28.057 --> 00:05:29.298]  All for pennies on the dollar.
[00:05:29.418 --> 00:05:30.559]  Plus, if you act fast.
[00:05:30.759 --> 00:05:36.384]  The Millionaire Patriot will give you a free Springfield Armory XD pistol in the caliber of your choice.
[00:05:36.744 --> 00:05:43.270]  I believe now is the time that you and your family need to be armed and trained to levels that exceed law enforcement and military standards.
[00:05:43.630 --> 00:05:48.835]  Front Sight provides such training without any boot camp mentality or drill instructor attitudes.
[00:05:49.155 --> 00:05:50.316]  This is real.
[00:05:50.616 --> 00:05:51.357]  Don't miss out.
[00:05:51.677 --> 00:05:58.543]  Secure a Front Sight defensive handgun course plus a 30 state concealed weapons permit for pennies on the dollar.
[00:05:58.783 --> 00:06:00.044]  And get your free handgun.
[00:06:00.224 --> 00:06:02.385]  Go to FrontSight.com today.
[00:06:02.586 --> 00:06:06.108]  That's F-R-O-N-T-S-I-G-H-T dot com.
[00:06:06.288 --> 00:06:09.270]  Go to FrontSight.com for your training and free gun.
[00:06:11.191 --> 00:06:17.215]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:06:17.816 --> 00:06:20.818]  It's Alex Jones and the GCN Radio Network.
[00:06:24.104 --> 00:06:25.325]  Thank you for joining us.
[00:06:25.465 --> 00:06:29.908]  We're going to have open phones coming up at the bottom of the hour.
[00:06:29.928 --> 00:06:32.589]  We'll give you that toll-free number at that time.
[00:06:32.930 --> 00:06:35.611]  We've got roughly two hours spanning out before us.
[00:06:36.292 --> 00:06:38.693]  I'm here every Sunday, 4 to 6 p.m.
[00:06:38.773 --> 00:06:44.537]  Central Standard Time, coming to you from deep in the heart of Texas, Austin, Texas.
[00:06:44.557 --> 00:06:52.402]  We can be heard on 590 AM, KLBJ here in Austin and other great affiliates from San Francisco, California,
[00:06:52.882 --> 00:06:54.603]  To Buffalo, New York.
[00:06:55.064 --> 00:06:58.026]  From Chicago, Illinois to Miami, Florida.
[00:06:58.406 --> 00:07:00.287]  Again, thank you so much for joining us.
[00:07:00.327 --> 00:07:02.749]  Coming to you via the GCN Radio Network.
[00:07:04.470 --> 00:07:07.152]  Okay, let me just mention the stacks I've got here.
[00:07:07.612 --> 00:07:08.853]  You want to know the bottom line?
[00:07:08.873 --> 00:07:12.315]  What's really happening with all this news about Cheney and torture?
[00:07:14.417 --> 00:07:16.498]  And blocking investigations of torture.
[00:07:16.558 --> 00:07:20.521]  And Obama saying he's going to look into threatening people with power drills.
[00:07:21.360 --> 00:07:22.846]  You want to know what's really happening?
[00:07:23.568 --> 00:07:27.362]  Obama's running a whitewash of this while posing.
[00:07:28.385 --> 00:07:30.567]  As if he's actually trying to prosecute these crimes.
[00:07:30.607 --> 00:07:32.488]  The torture is continuing.
[00:07:32.989 --> 00:07:36.171]  So it's all part of this false left-right paradigm that is coming up.
[00:07:36.691 --> 00:07:37.812]  But I'll do that next hour.
[00:07:38.593 --> 00:07:40.594]  I've got a big stack of economic news.
[00:07:40.614 --> 00:07:45.018]  The head of the New York Business School, Robini, who I want to get back on, by the way.
[00:07:45.038 --> 00:07:46.059]  He's been on this quite a few times.
[00:07:46.639 --> 00:07:52.003]  He's saying governments are already reaching the point where they're borrowing to pay for interest on their borrowing.
[00:07:52.604 --> 00:07:54.085]  A global Ponzi scheme.
[00:07:55.774 --> 00:08:09.658]  Also, Inside Science, big scientific prestigious journal, has done its own computer analysis of who owns the world's derivatives and banks, and it's less than five global banks.
[00:08:09.698 --> 00:08:13.619]  Yes, the New World Order, and they run the entire scam and have more wealth
[00:08:15.094 --> 00:08:17.755]  Hundreds of times more wealth than there is in all the world.
[00:08:18.055 --> 00:08:19.056]  That is real assets.
[00:08:19.576 --> 00:08:23.237]  That's why they have to have a global depression to get your real wealth.
[00:08:23.718 --> 00:08:25.658]  They've made unlimited fake money.
[00:08:26.119 --> 00:08:30.681]  But they're mad because they can't get your house, your farm, your roads, your business.
[00:08:30.721 --> 00:08:32.381]  Well, they are under the New World Order.
[00:08:33.122 --> 00:08:36.223]  So, we're going to be going over the total tyranny of these bastards.
[00:08:37.824 --> 00:08:38.764]  Another headline here.
[00:08:38.944 --> 00:08:39.224]  N.M.
[00:08:39.264 --> 00:08:42.085]  Rothschild pitches motorway privatization plans.
[00:08:42.105 --> 00:08:43.366]  See, they bankrupt government.
[00:08:44.167 --> 00:08:49.890]  And now, just like third world countries, over 90% of the U.S.
[00:08:49.970 --> 00:08:57.633]  and British and other western world countries of your taxes are going to go to private banks to pay interest on fiat money they made up.
[00:08:58.194 --> 00:08:58.714]  You understand?
[00:08:58.894 --> 00:09:05.637]  When we bail the banks out, we got to pay them interest for the money we give them, and then we become their slaves for giving them all our money.
[00:09:06.358 --> 00:09:10.980]  I mean, I always talk about this because just the magnitude of it.
[00:09:12.728 --> 00:09:20.653]  But again, they've got all these yuppies by the short hairs, and they tell them, oh, you won't get your 401k, you won't get your retirement unless you stick with this.
[00:09:20.713 --> 00:09:24.655]  And they hold you all hostage while they devalue your dollar.
[00:09:24.675 --> 00:09:25.296]  But you love it.
[00:09:25.336 --> 00:09:26.196]  That's why you're idiots.
[00:09:26.276 --> 00:09:27.637]  So, fine, have it your way.
[00:09:27.977 --> 00:09:39.124]  Drink some more fluoride, go take the flu shot, you know, drink out of plasticware, you know, wonder why you look like a woman, and, you know, when you're 40 years old.
[00:09:39.164 --> 00:09:39.684]  It's just fine.
[00:09:39.724 --> 00:09:40.185]  You want that?
[00:09:40.225 --> 00:09:40.605]  Go ahead.
[00:09:42.196 --> 00:09:43.938]  So we'll be going over that also.
[00:09:44.038 --> 00:09:48.742]  TSA may hand cash rewards to tipsters about crimes or security violations.
[00:09:49.002 --> 00:09:50.344]  Turning everybody into tattletales.
[00:09:53.366 --> 00:09:56.349]  And a bunch of other important news.
[00:09:56.870 --> 00:09:59.712]  Fluoride linked to arthritis, study shows.
[00:10:00.033 --> 00:10:05.357]  Other major studies show that vaccines are linked to early onset of arthritis.
[00:10:05.397 --> 00:10:07.259]  But again, doesn't matter what the facts are.
[00:10:08.320 --> 00:10:11.601]  We made the Toronto Star front page of their Metro section.
[00:10:12.261 --> 00:10:16.462]  The Obama posters are by the tens of thousands, the reporter told me.
[00:10:16.502 --> 00:10:18.462]  They just said every major street is lined with them.
[00:10:18.903 --> 00:10:21.023]  They asked, I mean, is this some type of invasion?
[00:10:21.483 --> 00:10:22.683]  And I said, yes, of freedom.
[00:10:23.964 --> 00:10:36.987]  The ObamaInfoWars.com, Obama Socialism, Obama Info, New World Order posters are plastering from Tokyo, Japan to Berlin, Germany, from London, England, to Austin, Texas, my sister said St.
[00:10:38.166 --> 00:10:39.366]  Edwards, where she goes to college.
[00:10:39.406 --> 00:10:43.127]  She's a lot younger than me and also talked to her.
[00:10:43.147 --> 00:10:45.807]  She said she was down at UT at a party and they were all over the place.
[00:10:45.827 --> 00:10:47.328]  So good job, Austin.
[00:10:47.348 --> 00:10:48.628]  It's just global.
[00:10:48.728 --> 00:10:56.209]  And again, an example of people taking action, getting involved, going out and saying, I'm not part of the left-right paradigm.
[00:10:56.669 --> 00:10:59.650]  I see through your corporate president, Barack Obama.
[00:11:01.570 --> 00:11:05.591]  So we'll be going over some of that as well today.
[00:11:06.778 --> 00:11:15.261]  I want to direct your attention though to a CNET story, CNET News, put out by Declan McCullough, that we've had him on many times.
[00:11:15.281 --> 00:11:16.261]  Let's get him on this week.
[00:11:16.841 --> 00:11:22.383]  Declan McCullough, Bill would give President emergency control over the internet.
[00:11:23.784 --> 00:11:26.625]  And I was out of town on Wednesday and Thursday.
[00:11:27.947 --> 00:11:33.910]  And I noticed my email box, the comment sections, phone calls were, Alex, are you going to cover this?
[00:11:33.950 --> 00:11:38.232]  Yes, we've been beating our head against a wall covering it every week.
[00:11:38.572 --> 00:11:40.614]  The Cyber Security Act.
[00:11:41.494 --> 00:11:44.496]  Obama for eight months has been giving speeches about it.
[00:11:45.236 --> 00:11:48.838]  The Pentagon, and we've written articles about this, and the Air Force,
[00:11:50.266 --> 00:11:57.496]  And the San Antonio News tried to go out and show one of the big NSA bases they're building, and the cops came out and said, in America you can't show this.
[00:11:57.516 --> 00:11:58.397]  And they said, what's the law?
[00:11:58.417 --> 00:11:59.538]  And they said, we have guns.
[00:11:59.999 --> 00:12:01.000]  That's the law, slave.
[00:12:02.442 --> 00:12:08.050]  But they're building these bases all over the country, and by federal law,
[00:12:09.229 --> 00:12:13.931]  They want to make every internet system, every server, you pay for it.
[00:12:13.951 --> 00:12:16.372]  And you pass it on to your customers, I guess.
[00:12:17.392 --> 00:12:19.773]  Have a piece of government equipment plugged into it.
[00:12:20.153 --> 00:12:33.738]  Just like with the Telecommunications Act of 96, $9 billion was given of taxpayer money to AT&T and others to put whole floors of their buildings, or to build buildings next door to their main buildings.
[00:12:35.148 --> 00:12:42.194]  Where the NSA openly reads every email, every fax, every phone call with keyword software listening.
[00:12:44.036 --> 00:12:49.461]  And of course, that was all in the Telecommunications Act, and people called it a conspiracy theory when I talked about it.
[00:12:49.801 --> 00:12:54.706]  Then, 10 years later, in 2008, I guess more than 10 years later, 12 years later,
[00:13:02.119 --> 00:13:09.183]  They report, oh yes, all over the country, entire floors of every IT building, every phone company, are NSA.
[00:13:10.924 --> 00:13:12.705]  See, the phone company is the NSA.
[00:13:13.206 --> 00:13:19.970]  And that's all this is, but this will cost, they're saying, maybe $100 billion, just to put it in, and tens of billions a year.
[00:13:20.630 --> 00:13:28.655]  Even the smaller IT companies, smaller servers, everything, will have a government-approved pieces of equipment coupled to it
[00:13:29.255 --> 00:13:42.881]  Where they can shut you off, they can spy at will, they have all the codes and back doors to your systems openly with, and they're really already doing most of this, but this is just Microsoft's government front, that's come out totally.
[00:13:43.061 --> 00:13:45.142]  Bill Gates runs nothing, that's just a complete front.
[00:13:45.702 --> 00:13:55.226]  They have the government openly running things, so they set up IBM as a front, Microsoft as a front, and then that's actually part of the corporate records if you go research it, but side issue.
[00:13:57.403 --> 00:13:59.767]  Microsoft's really like a Planned Parenthood front.
[00:13:59.807 --> 00:14:02.953]  It's like a foundation mainly to raise money for Planned Parenthood.
[00:14:02.993 --> 00:14:03.695]  Oh, you didn't know that?
[00:14:03.915 --> 00:14:05.578]  You didn't know that Gates' daddy runs it?
[00:14:05.598 --> 00:14:06.439]  But side issue.
[00:14:08.523 --> 00:14:09.705]  Same with IBM.
[00:14:12.014 --> 00:14:13.535]  The main funders of Hitler, of course.
[00:14:14.015 --> 00:14:19.879]  And then when the old man died in the 50s, he gave his money and said the Tax-Free Foundation had to be for carrying out eugenics.
[00:14:19.899 --> 00:14:22.400]  If you don't know what eugenics is, you better find out!
[00:14:24.402 --> 00:14:26.983]  When you're drinking tap water, you're enjoying a little eugenics.
[00:14:27.003 --> 00:14:28.945]  Let me just, let me give you the lowdown.
[00:14:29.025 --> 00:14:29.845]  The down low.
[00:14:30.806 --> 00:14:32.066]  The DL, baby.
[00:14:33.427 --> 00:14:35.489]  First, a lot stranger than fiction, I'll assure you.
[00:14:36.363 --> 00:14:40.364]  But Bill would give President emergency control of the Internet.
[00:14:40.704 --> 00:14:43.825]  And they've now got a diversity chairman over the Internet.
[00:14:44.385 --> 00:14:46.745]  And they're saying the FCC is going to run the Internet now.
[00:14:47.425 --> 00:14:53.767]  And they've got more than 10 senators I've seen the last few months saying they are going to try to shut down talk radio and free speech.
[00:14:54.067 --> 00:15:05.949]  They're going to have a tax on radio, online radio as well, where you're going to have to fund NPR, which is National Petroleum Radio, not National Public Radio, openly run by the Rockefellers and Rothschilds, the eugenicists.
[00:15:08.171 --> 00:15:10.633]  I mean, this is just incredible.
[00:15:11.114 --> 00:15:18.922]  And so when we get back, I want to go over how they're taking over the internet and how they're going to end the free open internet as you know it.
[00:15:19.803 --> 00:15:22.966]  But before we go to break, a very simple piece of this is Google Phone.
[00:15:23.326 --> 00:15:24.888]  Tens of millions signed up for it.
[00:15:25.168 --> 00:15:27.931]  Basically free phone service in the country you live in.
[00:15:28.291 --> 00:15:28.972]  Very cheap.
[00:15:29.312 --> 00:15:30.934]  Less than a cent a minute overseas.
[00:15:32.642 --> 00:15:39.946]  Well, Apple, iPhone, and AT&T don't allow you to contact any of their phones or their phone system with a Google phone.
[00:15:41.747 --> 00:15:43.188]  That's how they shut the web down.
[00:15:43.228 --> 00:15:46.950]  That's how they shut the internet down, is by just blocking off the addresses.
[00:15:47.230 --> 00:15:51.653]  But they want physical control over the infrastructure itself.
[00:15:52.606 --> 00:16:03.951]  With, quote, the government having the power to kill the internet to save it, and the Pentagon again admitted they've been attacking their own systems and then blaming it on foreign governments as a pretext to pass this bill.
[00:16:03.991 --> 00:16:09.774]  And if this bill doesn't pass, look for a false flag fake internet attack to get it passed in the next few months.
[00:16:10.154 --> 00:16:15.156]  This is Alex Jones with five good reasons you should consider buying a solar power generator this summer.
[00:16:15.376 --> 00:16:19.157]  Number one, new climate legislation could easily double or triple your electric bill.
[00:16:19.397 --> 00:16:24.999]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[00:16:25.299 --> 00:16:30.161]  It's true, total government control of electricity in the name of smart grid technology is coming.
[00:16:30.361 --> 00:16:30.861]  Number three,
[00:16:31.281 --> 00:16:36.724]  In some areas of the country, the power grid is dangerously overloaded, especially with the high demand summer months ahead.
[00:16:37.564 --> 00:16:40.225]  The hurricane and dangerous summer storm season is here again.
[00:16:40.465 --> 00:16:43.907]  Every year, thousands of families lose their power from weather-related outages.
[00:16:44.987 --> 00:16:48.589]  A solar power generator provides powerful backup insurance and peace of mind.
[00:16:48.829 --> 00:16:54.332]  Folks, I really believe in the solar power generators offered by Solutions from Science, a longtime sponsor of ours.
[00:16:54.572 --> 00:16:59.135]  You can get more information at www.mysolarbackup.com.
[00:16:59.275 --> 00:17:00.816]  That's mysolarbackup.com.
[00:17:01.036 --> 00:17:03.378]  Remember, the government doesn't own the sun yet.
[00:17:03.598 --> 00:17:06.239]  So go to mysolarbackup.com or call toll-free 877-327-0365.
[00:17:10.472 --> 00:17:13.075]  Hello, this is Alex Jones with some important questions.
[00:17:13.475 --> 00:17:18.460]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:17:18.820 --> 00:17:20.562]  My answer would be all I can get.
[00:17:20.862 --> 00:17:25.687]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:17:25.867 --> 00:17:26.788]  How much do you want?
[00:17:27.028 --> 00:17:27.789]  When do you want it?
[00:17:28.170 --> 00:17:29.752]  Now or after the battle starts?
[00:17:30.052 --> 00:17:30.873]  When will you need it?
[00:17:31.114 --> 00:17:33.176]  Can you buy it without proper identification?
[00:17:33.316 --> 00:17:34.438]  Will there be any food?
[00:17:34.658 --> 00:17:36.000]  Will it make your children sick?
[00:17:36.200 --> 00:17:41.267]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:17:41.467 --> 00:17:44.592]  You wipe out all these problems if you have a good food supply.
[00:17:45.032 --> 00:17:48.534]  Food is your ammunition to fight for your freedom and your life.
[00:17:48.854 --> 00:17:49.835]  How much will you need?
[00:17:50.075 --> 00:17:50.695]  We don't know.
[00:17:50.976 --> 00:17:51.896]  How much do you want?
[00:17:52.096 --> 00:17:52.817]  All you can get.
[00:17:53.017 --> 00:17:53.857]  I'm Alex Jones.
[00:17:54.117 --> 00:17:56.879]  I want all of you good guys to live to fight another day.
[00:17:57.159 --> 00:17:58.920]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[00:17:58.940 --> 00:17:59.861]  Again, that number 1-800-409-5633.
[00:18:09.500 --> 00:18:13.502]  Hello friends, this is Alex Jones and I want each of you to ask yourself this question.
[00:18:13.742 --> 00:18:15.523]  Do you really know what's in your tap water?
[00:18:15.743 --> 00:18:24.027]  In a recent study conducted by a major environmental auditor, they found that over 260 chemicals and pollutants are present in municipal drinking water.
[00:18:24.267 --> 00:18:29.489]  Many of these chemicals are directly linked to cancer, reproductive, immune, and developmental system diseases.
[00:18:29.809 --> 00:18:31.430]  Now what are you going to do about it?
[00:18:31.670 --> 00:18:38.014]  The Ecola Blue Atmospheric Water Generator is a low-cost way to take back control of you and your family's drinking water.
[00:18:38.194 --> 00:18:48.940]  The Ecola Blue 28 produces up to 7 gallons of water from the humidity in the atmosphere, and uses state-of-the-art carbon filtration, reverse osmosis, and ultra-violent light sterilization techniques.
[00:18:49.240 --> 00:18:49.740]  That's right.
[00:18:50.001 --> 00:18:52.322]  Clean water, right from the air you breathe.
[00:18:52.582 --> 00:18:54.143]  Order today by calling 1-800-691.
[00:18:56.724 --> 00:19:14.529]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[00:19:14.669 --> 00:19:16.630]  Will you continue to be their profit center?
[00:19:16.750 --> 00:19:19.071]  Buying their processed food that makes you sick?
[00:19:19.191 --> 00:19:21.051]  Go to the doctor and buy their drugs?
[00:19:21.471 --> 00:19:22.812]  You don't have to cooperate.
[00:19:23.092 --> 00:19:24.132]  There is a solution.
[00:19:24.352 --> 00:19:32.377]  Inner Health Botanicals, a company that my wife and I just love, have been providing products for the last five years that give you the perfect solution to this madness.
[00:19:32.798 --> 00:19:39.862]  Try their Inner Food with 20 organic ingredients full of dense nutrition that gives you the energy you need and will keep you well.
[00:19:40.242 --> 00:19:45.906]  It even won the award for Best Superfood of 2009 from our friend Mike Adams, the Health Ranger.
[00:19:46.286 --> 00:19:51.870]  I love their Nutri-Cafe, great organic coffee infused with herbal extracts to boost your immune system.
[00:19:52.290 --> 00:19:56.092]  Try all of their truly honest products that will keep you alive and healthy.
[00:19:56.432 --> 00:20:02.655]  Go to enerfood.com or give them a call right now.
[00:20:02.675 --> 00:20:03.115]  866-762-9238.
[00:20:03.895 --> 00:20:07.217]  Click on their banner at infowars.com to see all the available discounts.
[00:20:23.835 --> 00:20:26.338]  Everything is done because of an emergency.
[00:20:26.959 --> 00:20:32.124]  Homeland Security and NORTHCOM was set up to fight Al Qaeda after the emergency of 9-11.
[00:20:32.144 --> 00:20:37.730]  It really was, and it was covertly set up in the early 1990s, close to a decade before.
[00:20:41.539 --> 00:20:56.286]  And now, oh, because the Russians and Chinese are attacking the Internet, they have to take over every local computer network and system by federal law and force everyone to go under government specs and control the architecture of the Internet's development.
[00:20:56.326 --> 00:20:56.846]  And guess what?
[00:20:56.866 --> 00:21:01.928]  They're going to force it onto Internet, too, and shut down the old web and the new Internet.
[00:21:01.948 --> 00:21:06.950]  This is all stated by government and private consortiums in their own Internet, too, yearly meetings.
[00:21:06.970 --> 00:21:07.611]  You can go read the
[00:21:08.291 --> 00:21:10.614]  Minutes of these meetings, if you want, and the transcripts.
[00:21:10.975 --> 00:21:11.536]  It's public.
[00:21:12.457 --> 00:21:15.421]  Their slogan is, the Internet is dead.
[00:21:15.441 --> 00:21:17.183]  The Internet is dead.
[00:21:17.203 --> 00:21:20.267]  Internet 2 lives.
[00:21:20.287 --> 00:21:23.452]  Internet 2 is basically like cable on Internet.
[00:21:24.445 --> 00:21:24.725]  We're good.
[00:21:44.702 --> 00:21:56.452]  ...promotes criminal activity, you know, government libraries, citizen-paid for libraries, and, oh, InfoWars isn't allowed on the European train systems, on the, quote, free government Wi-Fi.
[00:21:57.693 --> 00:21:59.055]  So they're now phasing it in.
[00:21:59.115 --> 00:22:06.281]  They get you addicted to the web, they make the whole system convert to the web, and then they shut off the free web and hoard it all for themselves.
[00:22:08.078 --> 00:22:09.998]  And they're going to do it if you let them.
[00:22:10.078 --> 00:22:20.980]  And they're going to tax and regulate all forms of free speech, and quote, then, use the money to fund government TV and radio and internet.
[00:22:21.560 --> 00:22:23.381]  These are some sick, sick bastards.
[00:22:23.581 --> 00:22:26.541]  See, the parasite needs the alternative media.
[00:22:27.341 --> 00:22:33.142]  And so it's just going to restrict us, attack us, but then everybody will still fight to get to us, so then they're going to tax us.
[00:22:33.222 --> 00:22:34.543]  I mean, this is all introduced.
[00:22:34.823 --> 00:22:35.863]  This is all announced.
[00:22:37.074 --> 00:22:50.609]  The FCC Diversity Chief, is what he's called, Diversitiesar, is on video, we may play this later if we have time, it's up on InfoWars, saying we need systems like Hugo Chavez has, where he just shuts down whenever he wants.
[00:22:51.009 --> 00:22:52.711]  That's the new America!
[00:22:53.372 --> 00:22:54.654]  And it's bipartisan!
[00:22:57.028 --> 00:23:08.214]  You watch, when Obama leaves, all these police state things on free speech are going to be kept by the new fake right-wing government, and suddenly all these right-wing hosts will be, well, the Democrats are the ones that set it up, they don't like their own medicine.
[00:23:08.694 --> 00:23:10.094]  See how they play that game?
[00:23:11.295 --> 00:23:17.278]  Whereas if we would just be for the Bill of Rights and Constitution across the board, and the rule of law across the board, this could all stop.
[00:23:19.859 --> 00:23:24.802]  Bill would give President emergency control of Internet, Internet companies and civil liberties groups.
[00:23:25.828 --> 00:23:27.050]  How about just people who love freedom?
[00:23:27.611 --> 00:23:29.854]  We're alarmed this spring when a U.S.
[00:23:29.894 --> 00:23:37.926]  Senate bill proposed, and by the way, we have the clip of Senator Jay Rockefeller saying, we need to end the internet, we'd be better off without it.
[00:23:37.986 --> 00:23:40.209]  I mean, they're saying they're ending it!
[00:23:41.070 --> 00:23:44.472]  And they say, oh, this is the power to end it, but only to save it.
[00:23:45.192 --> 00:23:46.873]  And they're going to say the Russians attack it.
[00:23:47.153 --> 00:23:54.577]  I mean, like, oh, Air Force One might get hacked or somebody hacked Marine One.
[00:23:54.597 --> 00:24:00.621]  And then it turned out it was the Pentagon and the Pentagon's bragging and consortium meetings in San Antonio.
[00:24:02.154 --> 00:24:06.780]  We've posted the minutes where the Air Force publishes, going, we need to attack U.S.
[00:24:06.820 --> 00:24:07.321]  bloggers.
[00:24:07.341 --> 00:24:08.302]  They're part of the enemy.
[00:24:08.342 --> 00:24:10.886]  And we may need to even kill U.S.
[00:24:10.926 --> 00:24:12.148]  journalists in America.
[00:24:12.588 --> 00:24:13.810]  I mean, these guys get up.
