[00:00:01.155 --> 00:00:03.076]  Waging war on corruption.
[00:03:12.469 --> 00:03:30.193]  We'll be negative and if they get their money out into the system on this stimulus package, it'll probably moderate for a couple of quarters, maybe three, and then it'll head down again.
[00:03:31.373 --> 00:03:39.575]  All the stimulus package is doing is prolonging the agony and it's not creating any permanent jobs.
[00:03:40.356 --> 00:03:42.677]  Very little money is going out to the people.
[00:03:44.177 --> 00:03:57.322]  The reason that politicians don't want people to have money like they had this past year in the $168 billion stimulus package is that they said they'll pay their bills down.
[00:03:58.582 --> 00:04:00.903]  And that, in part, is probably true.
[00:04:00.923 --> 00:04:02.304]  You mean they might get out of debt?
[00:04:02.324 --> 00:04:03.444]  Yeah.
[00:04:03.524 --> 00:04:05.085]  Oh, we can't be happy with that.
[00:04:05.125 --> 00:04:08.426]  Yeah, they might even save it, if you can believe that.
[00:04:09.944 --> 00:04:18.410]  So, the politicians have decided that very little will go into the hands of the public.
[00:04:18.430 --> 00:04:26.897]  It looks like the Obama stimulus package, though, is going to be more like... We had the thing for the Republicans where they gave all the money to Wall Street, right?
[00:04:27.797 --> 00:04:34.202]  And now, the new stimulus package, which they voted in, apparently is going to pass more money out to Joe Schmoe, right?
[00:04:34.242 --> 00:04:35.463]  Isn't that going to be better?
[00:04:36.798 --> 00:04:39.859]  Yeah, but that's not what that package is going to do.
[00:04:41.260 --> 00:04:49.383]  There'll be some tax breaks and a few other things, but it's indirect.
[00:04:50.024 --> 00:04:50.244]  Right.
[00:04:50.784 --> 00:04:52.345]  All right, Bob, hang on right there.
[00:04:52.385 --> 00:04:56.106]  We're going to be back after the break with Bob Chapman of the International Forecaster.
[00:04:56.146 --> 00:05:00.528]  This is Bob Dacey on the Alex Jones Show on the GCN Communications Radio Network.
[00:05:08.573 --> 00:05:13.176]  Phase One of the Insiders' plan for a One World Government has been initiated with the recent bailout.
[00:05:13.496 --> 00:05:20.681]  International bankers and power brokers have engineered the current crisis to create a new currency and a new World Bank to act as savior.
[00:05:20.941 --> 00:05:22.322]  But we've only seen the beginning.
[00:05:22.542 --> 00:05:26.445]  Their next engineered crisis will be on a scale never before seen in modern times.
[00:05:26.705 --> 00:05:30.288]  Shortages and empty shelves will spread fear and panic across the land.
[00:05:30.548 --> 00:05:34.630]  The Insiders have discovered that they must control two things to seize total power.
[00:05:35.011 --> 00:05:38.433]  Phase One is a One World Currency which we are currently being prepared to use.
[00:05:38.473 --> 00:05:39.914]  We're good to go.
[00:06:08.735 --> 00:06:11.288]  TerrorStorm, a history of government-sponsored terror.
[00:06:11.610 --> 00:06:12.857]  Loose change, final cut.
[00:06:15.589 --> 00:06:16.129]  We're good to go.
[00:06:42.008 --> 00:06:43.169]  We're good to go.
[00:07:08.473 --> 00:07:11.855]  More than 700 chemicals have been found in our drinking water.
[00:07:11.996 --> 00:07:17.199]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[00:07:17.399 --> 00:07:22.183]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[00:07:22.543 --> 00:07:33.671]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[00:07:34.071 --> 00:07:39.613]  The KDF Dual Media Shower Filter typically lasts 10,000 gallons or one year, whichever comes first.
[00:07:39.833 --> 00:07:45.895]  Hospitals, restaurants, and water treatment facilities use this media to reduce chlorine, iron, heavy metals, and bacteria.
[00:07:46.095 --> 00:07:46.756]  What about you?
[00:07:47.136 --> 00:07:53.178]  Order your KDF Shower Filter normally, $49 for our special price of only $39.99 with free shipping.
[00:07:53.578 --> 00:07:55.699]  Call the Berkey guy and order now by calling 1-877-886-3653.
[00:07:59.059 --> 00:08:00.399]  That's 1-877-886-3653.
[00:08:02.860 --> 00:08:06.381]  Or simply click on the banner at GCNLive.com to order online now.
[00:08:08.522 --> 00:08:13.583]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:08:13.923 --> 00:08:16.204]  Because there's a war on for your mind.
[00:08:20.934 --> 00:08:26.559]  Yeah, and not only is there a war on for your mind, there's a war on for your money.
[00:08:26.619 --> 00:08:32.204]  And we've got Bob Chapman of the International Forecaster on, and we've been discussing the bailout.
[00:08:32.744 --> 00:08:37.829]  Bob, why won't the economic stimulus package work?
[00:08:39.450 --> 00:08:41.692]  Why is that?
[00:08:41.712 --> 00:08:44.034]  You know, you need consumerism is what you need.
[00:08:44.054 --> 00:08:45.075]  72% of the
[00:08:48.071 --> 00:08:59.460]  Uh, of the economy has been over the last several years, uh, made up, the GDP has been made up of consumer buying things.
[00:09:00.801 --> 00:09:07.165]  And my guess is it's probably dropped back to, uh, something on the order of 70%, maybe 71.
[00:09:08.186 --> 00:09:10.068]  And I think this is going to continue.
[00:09:10.188 --> 00:09:14.371]  And we really need the stimulus is with the public.
[00:09:15.091 --> 00:09:15.912]  Uh, the,
[00:09:17.145 --> 00:09:26.748]  Package is talking about the only thing that directly affects people is tax credits.
[00:09:27.808 --> 00:09:32.730]  And they are going to create government jobs as well as government contract jobs.
[00:09:33.530 --> 00:09:35.290]  But they're all temporary.
[00:09:36.451 --> 00:09:43.333]  And one of the good things about what they're doing is in the educational field.
[00:09:45.407 --> 00:09:57.590]  The previous administration had virtually shut off any increases for education, and that would keep teachers teaching in their classrooms.
[00:09:58.970 --> 00:10:05.651]  But the stimulus among the people is where it has to be, and it's not going to be there.
[00:10:06.391 --> 00:10:09.752]  And, you know, the argument in Congress about
[00:10:11.045 --> 00:10:12.185]  People saving the money.
[00:10:13.185 --> 00:10:15.846]  Dollars that are saved go to the bank, and the bank uses them.
[00:10:16.826 --> 00:10:17.386]  That's good.
[00:10:18.166 --> 00:10:19.647]  It's very good, as a matter of fact.
[00:10:20.667 --> 00:10:24.587]  And maybe that'll get Americans to mend their ways.
[00:10:25.808 --> 00:10:31.709]  Up until about six months ago, there was a negative one-half of one percent in savings.
[00:10:31.809 --> 00:10:34.369]  In other words, people were saving more than they were making.
[00:10:35.189 --> 00:10:38.110]  And now it's plus 2.8 percent, which is a start.
[00:10:39.070 --> 00:10:40.250]  And where would we like to see it?
[00:10:41.071 --> 00:10:42.632]  10 or 15 percent if possible.
[00:10:43.372 --> 00:10:46.554]  There are some nations that save 35 and 40 percent of income.
[00:10:47.375 --> 00:10:54.719]  I'm not saying that America should do that, but paying money into savings is good.
[00:10:54.819 --> 00:11:06.525]  Paying off bills is good because the money goes back to whomever you borrowed it from and they can use it to strengthen their balance sheet and maybe do something constructive with it.
[00:11:08.095 --> 00:11:13.039]  And so, the stimulus package is not bad, it's just not good and lasting.
[00:11:14.260 --> 00:11:25.108]  And Congress and the Presidency continue to try to fix the problem and they're not doing anything to fix it.
[00:11:25.749 --> 00:11:26.970]  Nobody wants any pain.
[00:11:27.310 --> 00:11:29.412]  The money is coming out of thin air, is it not?
[00:11:29.472 --> 00:11:31.874]  I mean, you know, where do they get all this money?
[00:11:32.074 --> 00:11:34.276]  They just print it out of nothing.
[00:11:34.296 --> 00:11:37.098]  Well, they'll try to sell bonds.
[00:11:38.511 --> 00:11:42.794]  And they will be successful up to a certain point.
[00:11:43.715 --> 00:11:50.880]  And then the Treasury is going to have to sell bonds to the Federal Reserve, who creates money out of thin air to do that.
[00:11:51.921 --> 00:12:02.810]  And then they give the money to the Treasury Department, which in turn spends it and immediately monetizes it, which means it's immediately inflationary.
[00:12:03.450 --> 00:12:05.332]  And I suspect that's been going on already.
[00:12:05.372 --> 00:12:06.933]  They just lie about everything.
[00:12:07.543 --> 00:12:14.951]  And you can't really find out what they're doing, so what you have to do is guess what they're doing, you know, on a qualitative basis.
[00:12:16.112 --> 00:12:28.246]  That's the point I was trying to make with Max Keiser, who's a previous guest, is I don't see how you can come up with any accurate data because they lie and they cheat and they manipulate everything, and how do you know what's really going on?
[00:12:28.863 --> 00:12:37.270]  You know, I do have a rudimentary understanding of what causes inflation, and basically, you know, tell me where I'm wrong.
[00:12:37.290 --> 00:12:42.914]  You know, you keep making more and more money without a commensurate rise in the level of goods and services to buy all that money.
[00:12:43.374 --> 00:12:50.420]  It drives down the value of the money, and therefore you have what looks to be increasing prices, which is nothing more than the devaluation of the dollar.
[00:12:50.460 --> 00:12:52.041]  Is that correct, or am I all wet?
[00:12:53.202 --> 00:12:58.426]  You're absolutely correct, and inflation can only be created
[00:12:59.378 --> 00:13:06.061]  By the monetary unit in America known as the Federal Reserve.
[00:13:07.481 --> 00:13:15.104]  It cannot be created any other way by creating more money in credit than what there are revenues coming into the Treasury.
[00:13:15.985 --> 00:13:18.226]  And so that's the end of it.
[00:13:18.266 --> 00:13:19.426]  You're absolutely right.
[00:13:21.607 --> 00:13:26.009]  We are facing hyperinflation and it's going to begin around March or April.
[00:13:26.570 --> 00:13:28.711]  Could be a little later, but it's coming.
[00:13:30.591 --> 00:13:34.392]  Let's define that because, you know, there's hyper, what is hyperinflation?
[00:13:34.412 --> 00:13:37.313]  We're not talking about Zimbabwe yet, we're talking about what?
[00:13:37.373 --> 00:13:38.614]  What percent, you say?
[00:13:38.654 --> 00:13:39.914]  What range are you talking about?
[00:13:40.754 --> 00:13:49.417]  Well, I think, I've seen a number of explanations to that.
[00:13:50.397 --> 00:13:54.059]  And the old classical example was 50% or higher.
[00:13:57.444 --> 00:14:03.028]  I think that anything over 15% is hyperinflationary.
[00:14:04.329 --> 00:14:05.891]  And we were just recently up to 13.58%.
[00:14:06.471 --> 00:14:09.934]  We're now back dabbling around 10%.
[00:14:10.214 --> 00:14:13.997]  And that's because of the drop in commodity prices.
[00:14:14.238 --> 00:14:25.687]  And that has fed into the PPI, the Producer Price Index, which has enabled people who use commodities to make things.
[00:14:26.337 --> 00:14:26.877]  We're good to go.
[00:14:55.478 --> 00:15:05.044]  The truth is, from government, because in 1980 they decided with the CPI, the Consumer Price Index, that they were going to change it.
[00:15:06.125 --> 00:15:08.666]  And it was a political and societal change.
[00:15:10.968 --> 00:15:15.591]  And the change was to not let anybody know
[00:15:16.280 --> 00:15:18.261]  That we were having an inflationary problem.
[00:15:18.541 --> 00:15:19.641]  So this is what's going on since then.
[00:15:35.074 --> 00:15:37.155]  And the other would say, no, we're going to have an inflation.
[00:15:37.956 --> 00:15:42.958]  And I'm trying to figure out where this is going to go out in my own business, a retail hardware business.
[00:15:43.659 --> 00:15:46.320]  I'm the local true value hardware guy in Austin, Texas.
[00:15:46.360 --> 00:15:47.341]  That's what I do for a living.
[00:15:48.241 --> 00:15:55.005]  I have seen for the last year or so these constant price increases coming from our suppliers.
[00:15:55.485 --> 00:16:01.366]  We'll get a printout and it'll show you whatever item you used to buy for X amount of money is now Y amount of money.
[00:16:01.406 --> 00:16:05.047]  And you can look down the column and see what's going up and what's going down.
[00:16:05.067 --> 00:16:11.828]  And what I've seen in the last year and a half is just up, up, up, up, up, mostly 10, 11, 12 percent.
[00:16:12.248 --> 00:16:15.849]  That's just in regular stuff that people buy in a hardware store.
[00:16:16.109 --> 00:16:23.870]  I have this little window that I see into in terms of the whole big picture because I sell a broad variety of what consumer goods are.
[00:16:24.731 --> 00:16:33.276]  And so I wonder what is driving this deflation argument that a lot of financial advisors are talking about?
[00:16:35.177 --> 00:16:41.700]  Well, I think it's an excellent question, and it's not easy to answer, but I'm going to try to make it as simple as possible.
[00:16:42.080 --> 00:16:47.843]  You're good, because that's important, because financial people tend to talk over everybody's head.
[00:16:47.863 --> 00:16:51.165]  Yeah, well, that doesn't help anybody.
[00:16:52.943 --> 00:16:58.084]  In June of 2005, housing began to peak.
[00:16:59.384 --> 00:17:01.525]  And it's been downhill since then.
[00:17:02.845 --> 00:17:06.686]  And as that happened, construction abated.
[00:17:06.706 --> 00:17:15.307]  And we had a general constricting within the building industry and the real estate industry.
[00:17:16.367 --> 00:17:19.268]  And then the price of homes went down.
[00:17:20.599 --> 00:17:23.922]  And Home Depot started laying off employees.
[00:17:50.075 --> 00:17:53.116]  And you had a diminution of assets.
[00:17:54.296 --> 00:17:57.037]  A deflationary flare began.
[00:17:58.278 --> 00:18:06.481]  When that happened, the Federal Reserve started to increase money and credit in a big way.
[00:18:06.541 --> 00:18:14.303]  In fact, they went as high on the M3, which they don't publish anymore and haven't for a couple of years.
[00:18:17.327 --> 00:18:21.209]  Increased M3, the highest I saw, was 17.5%.
[00:18:21.269 --> 00:18:28.174]  And usually that will relegate into about 13.5%.
[00:18:28.234 --> 00:18:37.419]  Now the reason I did that was that they had to offset the effect of the deflation of assets.
[00:18:39.240 --> 00:18:41.302]  The deflationary bent in the economy.
[00:18:42.002 --> 00:18:44.804]  And they've been fighting that for over four years.
[00:18:47.887 --> 00:19:00.895]  The result of that is that the deflationary drag is getting larger and stronger because more and more assets are losing their value.
[00:19:01.875 --> 00:19:05.417]  No, it's not only real estate, it's real estate bonds.
[00:19:07.819 --> 00:19:09.860]  Those are bonds with mortgages inside of them.
[00:19:11.221 --> 00:19:18.264]  And we all know who have been following things that the CDOs and SIVs have gone down precipitously in value.
[00:19:18.985 --> 00:19:23.847]  And then we look at bank balance sheets, and the balance sheets of corporations, the same thing has happened.
[00:19:24.547 --> 00:19:26.648]  Well, that's going on, which is deflationary.
[00:19:27.709 --> 00:19:37.974]  We get the Fed is pumping away, and we get this program and that program, and those banks got to be saved, and those brokerage houses, and those insurance companies.
[00:19:38.883 --> 00:19:42.586]  Even General Electric and General Motors and Chrysler, maybe even Ford.
[00:19:43.987 --> 00:19:45.869]  So that's how they're offsetting it.
[00:19:46.229 --> 00:19:49.051]  So we get the same thing, two things going on at the same time.
[00:19:49.071 --> 00:19:50.352]  A little bit of both.
[00:19:50.472 --> 00:19:52.814]  Okay, Bob Chapman with the International Forecaster.
[00:19:52.834 --> 00:19:54.736]  We'll be back with Bob after this break.
[00:19:55.416 --> 00:20:00.320]  Once again, this is Bob Dacey, substituting for Alex Jones on the Genesis Communications Radio Network.
[00:20:08.658 --> 00:20:15.019]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:20:15.399 --> 00:20:17.360]  The enemy struck America on September 11th.
[00:20:18.040 --> 00:20:19.060]  But who is the enemy?
[00:20:19.580 --> 00:20:20.100]  Bin Laden.
[00:20:20.380 --> 00:20:21.321]  This is his ammo.
[00:20:21.341 --> 00:20:22.681]  We have to look to the Middle East.
[00:20:22.721 --> 00:20:24.421]  We have to look to Osama Bin Laden.
[00:20:24.741 --> 00:20:31.483]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:20:31.883 --> 00:20:32.323]  Some U.S.
[00:20:32.363 --> 00:20:38.004]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:20:38.724 --> 00:20:42.205]  I'm aware that some Israeli citizens have been detained.
[00:20:42.225 --> 00:20:45.206]  Either you are with us, or you are with the terrorists.
[00:21:10.393 --> 00:21:11.434]  Hi, this is Ted Anderson.
[00:21:11.854 --> 00:21:17.318]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold for your IRA?
[00:21:17.899 --> 00:21:18.399]  That's right.
[00:21:18.720 --> 00:21:21.001]  Gold has been available to be placed in IRAs since 1986.
[00:21:21.562 --> 00:21:28.527]  Yet still, the financial industry refuses to recognize the value of real hard assets for your retirement.
[00:21:29.048 --> 00:21:34.732]  The truth be told, gold and silver has outperformed paper investments like stocks, bonds, and CDs.
[00:21:35.188 --> 00:21:36.729]  Yet no word about IRAs.
[00:21:37.169 --> 00:21:42.031]  Perhaps the financial institutions want to maintain control of your assets by keeping you in paper.
[00:21:42.651 --> 00:21:48.074]  If you'd like to take a look at gold for your retirement, call 800-686-2237.
[00:21:48.474 --> 00:21:52.596]  Don't get left behind by rising inflation and low return on your paper investments.
[00:21:52.976 --> 00:21:53.236]  Call 800-686-2237.
[00:21:53.256 --> 00:21:55.177]  Make sure that you secure your future.
[00:21:55.237 --> 00:21:55.557]  Call 800-686-2237.
[00:21:55.837 --> 00:21:56.117]  That's 1-800-686-2237.
[00:22:04.548 --> 00:22:04.608]  2-2-3-7
[00:22:24.864 --> 00:22:30.989]  We have taken real roses, the universal symbols of love, and coated them in eternal and precious 24 karat gold.
[00:22:31.429 --> 00:22:36.032]  These roses, forever preserved in either white or yellow gold, will never wither and never die.
[00:22:36.393 --> 00:22:40.075]  Unlike traditional roses, they will endure as a timeless symbol of your love.
[00:22:40.395 --> 00:22:47.821]  These roses, either singles or bouquets, are sensible and affordable Valentine's Day gifts that will impress and deeply touch that special someone in your life.
[00:22:48.201 --> 00:22:52.785]  Show her that your love will weather the storm by giving her a gold dip rose from Enduring Rose.
[00:22:53.125 --> 00:22:56.027]  We offer military discounts and free shipping on qualified orders.
[00:22:56.368 --> 00:22:58.869]  That's E-N-D-U-R-I-N-G Rose.
[00:22:59.210 --> 00:23:02.672]  EnduringRose.com or call 702-453-7455.
[00:23:02.733 --> 00:23:07.656]  That's 702-453-7455.
[00:23:08.737 --> 00:23:09.258]  You worry.
[00:23:09.638 --> 00:23:11.359]  You see the signs and worry about the future.
[00:23:11.699 --> 00:23:13.921]  You worry about economic turmoil and food shortages.
[00:23:14.342 --> 00:23:16.123]  How to be prepared while preserving your sanity.
[00:23:19.650 --> 00:23:20.371]  Thanks for watching!
[00:23:38.891 --> 00:23:47.073]  Well respected in her field, Linda's approach to teaching this subject includes books, flashcards, and video with an emphasis on health, safety, practicality, and joy.
[00:23:47.533 --> 00:23:51.915]  Learn how to identify it, where and when to find it, how to prepare, use, and store it.
[00:23:52.355 --> 00:23:56.056]  Go to Linda's website, ofthefield.com, and take advantage of special offers.
[00:23:56.376 --> 00:24:00.217]  Or if you're not online, call her 24-hour, toll-free order line at 888-51-EAT-FREE.
[00:24:00.237 --> 00:24:01.757]  That number again, 888-51-EAT-FREE.
[00:24:01.777 --> 00:24:03.498]  A little knowledge makes starvation impossible.
[00:24:14.155 --> 00:24:24.749]  Okay, it's Bob Dacey, back on the Alex Jones Show here on this 30th day of January 2009.
[00:24:24.990 --> 00:24:28.034]  We're talking with Bob Chapman, International Forecaster.
[00:24:29.266 --> 00:24:31.607]  And I've got to admit, Bob, I'm confused.
[00:24:31.667 --> 00:24:34.648]  We've got inflationary pressures all over the place.
[00:24:34.688 --> 00:24:37.729]  We've got some temporary deflation.
[00:24:38.470 --> 00:24:42.411]  And you've got the Chinese don't want to buy our debt anymore.
[00:24:42.511 --> 00:24:45.912]  And we've got people getting thrown out of work like nobody's business.
[00:24:46.733 --> 00:24:49.694]  And what does the average guy do?
[00:24:50.444 --> 00:24:54.948]  Well, we've been doing this and telling people what to do for a long time on the radio.
[00:24:54.968 --> 00:25:04.956]  I've been on Genesis 11 or 12 years and I knew this was coming and we got people out of the stock market in 2000 and got into gold and silver related assets.
[00:25:19.943 --> 00:25:24.005]  They've been there for the last eight or so years, profitably so.
[00:25:24.986 --> 00:25:37.473]  But I want to finish answering that, and I hope that people understand that we simultaneously have deflation and inflation going on.
[00:25:38.193 --> 00:25:48.779]  Enough inflation to smother deflation, to keep it down, to keep it from raising its ugly, irretrievable head.
[00:25:49.284 --> 00:25:52.506]  Because once it takes over, it's dreadful.
[00:25:53.267 --> 00:25:56.209]  I mean, everything just shrivels up and dies.
[00:25:57.050 --> 00:26:09.919]  Ultimately, historically, we find that in inflationary binges like the one we're seeing now, it goes on and all of a sudden, for some reason, it stops.
[00:26:10.860 --> 00:26:16.504]  And usually that reason is borrowers stop borrowing and lenders
[00:26:17.048 --> 00:26:20.869]  You can't really find anybody to borrow, lend to.
[00:26:21.229 --> 00:26:24.390]  And so when that happens, the whole thing goes down into deflation.
[00:26:24.730 --> 00:26:25.651]  And that will happen.
[00:26:26.351 --> 00:26:27.151]  It's a ways away.
[00:26:27.231 --> 00:26:28.292]  I don't know how far.
[00:26:28.972 --> 00:26:37.234]  But what you have is a problem that's being surmounted in the short term, and it's for the last four or five years now.
[00:26:37.975 --> 00:26:41.036]  And that is a short term in economic history.
[00:26:42.236 --> 00:26:43.917]  You have this suppressionary process.
[00:26:45.526 --> 00:27:00.058]  So the deflationists and inflationists are both right, probably for different reasons, but the point is that's the way it is and it will go on that way until the system breaks and then it will go totally into deflation.
[00:27:00.739 --> 00:27:12.008]  Now to answer what people should do, first of all, hopefully people have cleared their credit card and revolving debt and they've done that, they have to get
[00:27:12.688 --> 00:27:15.989]  Food, dehydrated freeze-dried food in a water filter.
[00:27:17.509 --> 00:27:20.470]  They should have a method of defending their family.
[00:27:21.030 --> 00:27:24.331]  And then after that, they should be buying gold and silver coins.
[00:27:26.091 --> 00:27:28.092]  Silver because it's a known value.
[00:27:29.152 --> 00:27:34.754]  Things like the American Eagle or 90% junk silver, as it's called.
[00:27:36.134 --> 00:27:39.575]  And gold coins, because the only true money
[00:27:40.763 --> 00:27:48.685]  Is gold in all the currencies in the world of fiat with the exception of the euro which is about now about 7% backing in gold.
[00:27:48.805 --> 00:27:51.726]  Otherwise, as far as I know, there are no others.
[00:27:52.546 --> 00:27:56.888]  So the whole world essentially has... The euro is 93% fiat, 7% real?
[00:27:56.988 --> 00:27:59.809]  Is that what you're saying?
[00:28:00.489 --> 00:28:01.429]  Yes.
[00:28:02.329 --> 00:28:08.131]  And so anyway, all currencies are going to be devalued and it's going to be massive default.
[00:28:08.883 --> 00:28:10.864]  I don't know when, but it is going to happen.
[00:28:12.045 --> 00:28:14.347]  And we're well on our way to that.
[00:28:14.367 --> 00:28:29.417]  And if you look at charts, to make it simple, you'll see where over a period of time, the last five years, that all currencies have steadily, in different degrees, gone down against gold.
[00:28:30.718 --> 00:28:32.899]  And that is the proof of the pudding right there.
[00:28:33.259 --> 00:28:34.680]  And that is going to continue.
[00:28:35.561 --> 00:28:37.082]  And that's why it's so important.
[00:28:37.597 --> 00:28:38.898]  To be in gold and silver.
[00:28:39.658 --> 00:28:54.007]  And so, beyond keeping your job, trying to get rid of debt, getting prepared for the day that you might lose your job, and I expect 30% or more of Americans will be out of work and 15% are out already.
[00:28:55.177 --> 00:28:57.978]  Again, you can't use the government statistics, because they don't tell you the truth.
[00:28:57.998 --> 00:28:59.098]  You don't believe the government?
[00:28:59.498 --> 00:29:01.799]  The government doesn't say that?
[00:29:01.859 --> 00:29:01.999]  Hardly.
[00:29:02.119 --> 00:29:02.279]  No.
[00:29:02.319 --> 00:29:09.642]  Isn't the rule of thumb, if they want to downplay something, you multiply it by a factor of three, and you're probably about right?
[00:29:10.962 --> 00:29:14.444]  So, what is the official unemployment statistic from the U.S.
[00:29:14.484 --> 00:29:14.824]  government?
[00:29:15.664 --> 00:29:16.504]  Well, they have three of them.
[00:29:17.164 --> 00:29:17.685]  Three of them?
[00:29:17.885 --> 00:29:20.606]  And one of them is the short term that you read about, the 7.2%.
[00:29:22.504 --> 00:29:25.387]  Then I have another one called U3, which is long-term.
[00:29:26.268 --> 00:29:30.593]  And their long-term figure is 15%.
[00:29:31.093 --> 00:29:35.338]  And then you have the intermediate term, which is U6, which they're calling a 12.75%.
[00:29:35.658 --> 00:29:39.061]  And even they're lying about that.
[00:29:39.081 --> 00:29:39.702]  Alright, hang on.
[00:29:39.722 --> 00:29:40.503]  We'll be back in a bit.
[00:29:58.691 --> 00:30:01.693]  We're on the march, the empire's on the run.
[00:30:02.614 --> 00:30:05.456]  Alex Jones and the GCN Radio Network.
[00:30:09.618 --> 00:30:10.719]  Hi, this is Steve Shank.
[00:30:15.512 --> 00:30:17.275]  Healthy, delicious, easy fix food.
[00:30:17.616 --> 00:30:21.924]  The price of the 3-Day Responder is almost ridiculous at $21.95 for actually 12 meals plus snacks.
[00:30:26.280 --> 00:30:33.908]  When you taste the food in the 3-Day Responder, you will understand why families trust eFoods Direct to provide healthy, delicious food for every need.
[00:30:34.329 --> 00:30:40.896]  Whether you're hunting, playing, or responding to an emergency, the food in the 3-Day Responder is easy to fix and ready to go.
[00:30:41.376 --> 00:30:42.838]  Food is an everyday need.
[00:30:43.298 --> 00:30:47.303]  The 3-Day Responder is for the time when food should be the last thing
[00:30:50.322 --> 00:30:54.043]  On September 11, 2001, along with hundreds of my fellow troops, I went to Ground Zero, and we knew what to do.
[00:31:16.613 --> 00:31:17.634]  Or at least we thought we did.
