[00:00:00.150 --> 00:00:00.914]  We're good.
[00:03:23.975 --> 00:03:25.536]  A federal felony
[00:03:26.497 --> 00:03:28.259]  In fact, guys, Google it for folks on screen.
[00:03:28.319 --> 00:03:29.360]  Hannah Montana.
[00:03:32.102 --> 00:03:33.243]  Or use her real name.
[00:03:33.644 --> 00:03:35.465]  Her stage name also pulls it up.
[00:03:35.786 --> 00:03:37.167]  Pushes for Cyberbullying Act.
[00:03:37.427 --> 00:03:38.928]  And then read the Cyberbullying Act.
[00:03:39.028 --> 00:03:40.350]  This is the big enchilada.
[00:03:40.610 --> 00:03:42.391]  This just says no free speech, period.
[00:03:44.754 --> 00:03:47.997]  If you wanted to, I'm sure that Representative King would come on the show.
[00:03:48.497 --> 00:03:52.841]  Because he offered an amendment in committee that same day, this past Monday, I believe.
[00:03:53.635 --> 00:03:59.298]  Which would have excluded pedophiles in particular from having protections under this coming legislation.
[00:04:00.079 --> 00:04:05.202]  What happens, Alex, to the bills, excuse me, to the state laws which prohibit this?
[00:04:05.282 --> 00:04:15.608]  I don't know if there are any federal laws which prohibit child molestation and child abuse sexually, but all 50 states must have strict laws against this.
[00:04:16.148 --> 00:04:19.650]  Is this upcoming hate crimes legislation and Congress wants
[00:04:20.200 --> 00:04:21.221]  It may be approved.
[00:04:21.361 --> 00:04:26.103]  Is it going to supersede and negate the legality of all of the state laws?
[00:04:27.043 --> 00:04:28.384]  Well, that's what the feds are doing.
[00:04:28.544 --> 00:04:30.765]  And look, I didn't ever imagine this.
[00:04:30.845 --> 00:04:38.469]  I never had an inkling that devil worshippers, pedophiles, sickos ran the New World Order.
[00:04:38.509 --> 00:04:42.211]  But when you actually study this, you find out that's who they are.
[00:04:42.811 --> 00:04:47.073]  And so, of course, they're trying to legalize in England sex with children as young as 10.
[00:04:48.614 --> 00:04:51.215]  And they want to arrest you if you criticize them.
[00:04:51.255 --> 00:04:52.216]  See, this is what they do.
[00:04:52.236 --> 00:04:54.176]  They arrest you if you criticize them.
[00:04:54.636 --> 00:04:56.097]  They come after your free speech.
[00:04:56.137 --> 00:05:08.542]  And that's why, you know, whether somebody is a black extremist or a Hispanic extremist or a white, you know, racist or whatever, I don't agree with their views, but I'll fight to the death for their views.
[00:05:09.122 --> 00:05:14.169]  But see, they sell the general public in Europe and the US and Canada and Australia and New Zealand where they're passing all this.
[00:05:14.589 --> 00:05:17.173]  Oh, you're not for Nazis that want to kill Jews, are you?
[00:05:17.413 --> 00:05:20.497]  You're not for Nazis saying that the Holocaust didn't happen.
[00:05:20.818 --> 00:05:24.302]  Well, whether you disagree with that idea or not, and whether it's despicable or not,
[00:05:25.023 --> 00:05:31.648]  Which obviously, you know, Hitler killed a bunch of Jews, and it's, you know, there's an attempt to say he didn't do any of that, which is ridiculous.
[00:05:31.688 --> 00:05:38.072]  But you have to fight to the death for people's rights to say that, because then the precedent's set for everything else.
[00:05:38.132 --> 00:05:43.636]  And we're going to put on screen right now, there's the Curt Nemo, Corporate Media Exploits Teen Idol to Push Cyberbullying Bill.
[00:05:44.436 --> 00:05:49.380]  Put that Infowars.com story up on screen again, then click on the top of the second paragraph where it says Reuters.
[00:05:50.340 --> 00:05:54.361]  Folks will see Infowars watching this on YouTube and BlipTV and say, oh, that's not real.
[00:05:54.861 --> 00:06:00.643]  Well, you click on Reuters and then you can read the article where they say, oh, isn't it great?
[00:06:00.663 --> 00:06:03.164]  She's pushing to do this.
[00:06:03.224 --> 00:06:04.624]  This is going to be so wonderful.
[00:06:05.164 --> 00:06:15.467]  And then you go read the bill itself and it actually says that if you criticize somebody and they say it hurts their feelings and they sign an affidavit, you go to prison.
[00:06:16.388 --> 00:06:17.769]  So this is just outrageous.
[00:06:18.149 --> 00:06:19.289]  Thank you so much for the call.
[00:06:19.789 --> 00:06:21.030]  Let's talk, and there it is.
[00:06:21.210 --> 00:06:22.970]  Miley Cyrus blasts cyberbullies.
[00:06:23.010 --> 00:06:25.211]  That's the real name of the teen idol.
[00:06:26.672 --> 00:06:30.873]  Miley Cyrus has a message for internet critics calling her fat.
[00:06:30.893 --> 00:06:32.414]  See, they write it like it's her personally.
[00:06:32.834 --> 00:06:36.495]  Cyberbullying can seriously scar people, leading them to hurt themselves.
[00:06:36.555 --> 00:06:40.237]  And so they go on to say, anything that hurts someone's feelings will be a federal felony.
[00:06:40.697 --> 00:06:43.038]  You can read that this is actually happening.
[00:06:43.078 --> 00:06:48.439]  They actually have bills introduced where if you're on the no-fly list, it's over a million people and it's being expanded to everything.
[00:06:48.739 --> 00:06:49.599]  No Second Amendment.
[00:06:49.819 --> 00:06:51.019]  See, this is all happening.
[00:06:51.059 --> 00:06:52.079]  No judge, no jury.
[00:06:52.359 --> 00:06:53.900]  Indefinite detention for citizens.
[00:06:54.220 --> 00:06:55.360]  And you think it's for Al Qaeda.
[00:06:55.380 --> 00:06:58.041]  And Obama's saying, I'm going to follow the Bill of Rights.
[00:06:58.101 --> 00:06:58.881]  Indefinite detention.
[00:06:59.301 --> 00:07:00.381]  That's not following the Bill of Rights.
[00:07:00.401 --> 00:07:01.762]  That's a trick he's playing.
[00:07:02.582 --> 00:07:07.143]  Let's go ahead and talk to Dan in Vegas.
[00:07:07.223 --> 00:07:07.963]  Dan, you're on the air.
[00:07:08.003 --> 00:07:08.343]  Go ahead.
[00:07:09.385 --> 00:07:12.926]  Hey Alex, first off, I want to say I love your show and stuff.
[00:07:14.167 --> 00:07:28.292]  I know there's been a lot of problems with YouTube lately and somebody on the Prison Planet forums, another Infowarrior, he bought the domain InfowarsTV.com and he's running it the same as YouTube.
[00:07:28.352 --> 00:07:30.712]  He's having videos on there and stuff.
[00:07:31.833 --> 00:07:35.014]  But I believe that's just YouTube videos they post on there though.
[00:07:35.762 --> 00:07:46.550]  Well, it's all the videos, you know, like, um, it's not just InfoWars videos, like, it's not just, you know, your videos and stuff, but it's, you know, all sorts of videos useful for the InfoWars.
[00:07:46.710 --> 00:07:48.111]  But you're not listening to what I'm saying.
[00:07:48.791 --> 00:07:52.374]  I believe, last time I checked that, it's posting YouTube videos.
[00:07:53.354 --> 00:07:56.497]  Well, no, he actually has the videos stored on the server.
[00:07:57.197 --> 00:07:57.798]  Well, that's good.
[00:07:57.978 --> 00:07:58.298]  That's good.
[00:07:58.318 --> 00:08:01.060]  The problem is, I wonder if we link to that, whether they can handle the traffic.
[00:08:01.600 --> 00:08:04.462]  I mean, can they handle 20, can they handle in one day a video getting 20,000 downloads?
[00:08:05.953 --> 00:08:11.597]  Well, I'm pretty sure they can because, um, you know, uh, sorry, um... Well, send me a link.
[00:08:11.737 --> 00:08:13.118]  Send me a link and I'll check it out, okay?
[00:08:13.158 --> 00:08:14.239]  Alright.
[00:08:14.979 --> 00:08:15.960]  Uh, what's the name of it again?
[00:08:16.781 --> 00:08:18.582]  InfowarsTV.com.
[00:08:19.983 --> 00:08:23.085]  He has, uh, he has a pretty high bandwidth limit and stuff.
[00:08:23.105 --> 00:08:27.088]  He, he put a lot of money into it, so he should be able to handle all the traffic.
[00:08:27.288 --> 00:08:28.288]  Maybe we should talk to him.
[00:08:28.328 --> 00:08:29.990]  Yeah, that's, that's very exciting.
[00:08:30.030 --> 00:08:30.950]  Okay, thank you so much.
[00:08:30.990 --> 00:08:31.411]  Anything else?
[00:08:32.362 --> 00:08:47.314]  Um, and aside from that, just the whole cyberbullying act, like I came across that before, you know, like when it first came around, you know, on all the internet forums and stuff, and it's just absolutely insane how anybody can possibly just turn away from that.
[00:08:47.901 --> 00:08:52.044]  They're seriously trying to put people in prison for two years because you hurt somebody's feelings.
[00:08:53.125 --> 00:08:54.085]  And that's each count.
[00:08:54.205 --> 00:08:55.766]  Yeah, and hundreds of thousands in fines.
[00:08:55.807 --> 00:08:56.707]  I appreciate your call.
[00:08:57.047 --> 00:09:00.930]  Yeah, for about two weeks since we learned of this and then it was racing through Congress.
[00:09:00.950 --> 00:09:06.534]  I mean, it's got White House support and media icon support.
[00:09:07.294 --> 00:09:08.255]  The media is pushing this.
[00:09:08.315 --> 00:09:10.557]  I mean, I watched TV like 30 minutes yesterday.
[00:09:10.577 --> 00:09:16.401]  I said this earlier in the show and saw the news pushing the Cyberbullying Act and Hannah Montana.
[00:09:17.691 --> 00:09:21.194]  I know that's not her real name, but she's pushing it as the character.
[00:09:21.534 --> 00:09:22.635]  This is a PR stunt.
[00:09:23.316 --> 00:09:26.338]  And she's pushing it as Ms.
[00:09:26.378 --> 00:09:33.525]  Cyrus, the real person.
[00:09:35.246 --> 00:09:38.049]  And people keep emailing me going, why aren't you talking about the hate crimes bill?
[00:09:38.529 --> 00:09:38.889]  I am!
[00:09:38.929 --> 00:09:40.331]  We linked to it months ago.
[00:09:40.871 --> 00:09:41.471]  We've covered it.
[00:09:41.512 --> 00:09:42.432]  I covered it last week.
[00:09:42.813 --> 00:09:43.874]  That is nothing!
[00:09:45.294 --> 00:09:46.955]  I don't know how to explain this to people.
[00:09:47.575 --> 00:09:48.435]  That's bad enough.
[00:09:48.515 --> 00:09:57.037]  It says, if you mug a heterosexual, then you get a year in jail.
[00:09:57.877 --> 00:09:58.498]  You know, basically.
[00:09:58.538 --> 00:10:01.378]  But if you mug a homosexual, you can get 20 years in jail.
[00:10:02.179 --> 00:10:03.239]  It's basically boiling it down.
[00:10:03.299 --> 00:10:06.220]  I'm like, well, how about you get 20 years if you mug either person?
[00:10:06.240 --> 00:10:09.141]  You know, let's have equal rights under the law.
[00:10:10.001 --> 00:10:10.941]  Not special rights.
[00:10:11.961 --> 00:10:13.882]  And then also what's going to happen is government
[00:10:14.784 --> 00:10:18.867]  is going to selectively enforce this right here.
[00:10:20.108 --> 00:10:26.172]  They're going to selectively enforce the hate crimes bill on whoever they want.
[00:10:26.192 --> 00:10:33.837]  I mean, it's already hard to get the cops out when you get mugged now, because they're too busy out writing tickets and collecting data and kidnapping kids when under orders.
[00:10:33.857 --> 00:10:37.079]  I mean, they're too busy milking the cows, us the slaves.
[00:10:40.273 --> 00:10:41.714]  That's going on and that's happening.
[00:10:42.135 --> 00:10:46.618]  But, can I please get people concerned about the Cyberbullying Act?
[00:10:46.638 --> 00:10:51.082]  Because I mean, I go around all the other Patriot sites and I mean, I don't see people talking about it.
[00:10:51.102 --> 00:10:53.064]  I'm like, where is the disconnect?
[00:10:53.752 --> 00:10:54.112]  To this.
[00:10:54.252 --> 00:11:01.138]  We're writing articles every two or three days about this for two weeks straight and it's strange.
[00:11:01.479 --> 00:11:06.323]  I'll do some little story or issue and it goes mega viral and everybody talks about it and links to it and covers it.
[00:11:06.643 --> 00:11:14.350]  And then I will be pointing out major stuff, bills, Reuters, MTV pushing it, and people just don't pick up on it.
[00:11:14.790 --> 00:11:16.051]  I don't know what I'm supposed to do.
[00:11:16.431 --> 00:11:18.954]  This bill is racing through Congress.
[00:11:19.534 --> 00:11:25.096]  So is the no-fly, no-buy guns list, where they'll also come out and take your guns.
[00:11:25.937 --> 00:11:26.857]  No judge, no jury.
[00:11:26.877 --> 00:11:28.178]  They just put you on a magic list.
[00:11:28.218 --> 00:11:29.118]  No way to get off of it.
[00:11:29.178 --> 00:11:30.558]  No way to tell you why you got on it.
[00:11:30.879 --> 00:11:32.419]  Just the end of the entire Bill of Rights.
[00:11:33.180 --> 00:11:34.240]  End of habeas corpus.
[00:11:34.340 --> 00:11:35.380]  End of everything.
[00:11:36.081 --> 00:11:38.001]  And that's not even a big deal.
[00:11:38.402 --> 00:11:41.163]  I mean, I think we know what's a big deal and what's not.
[00:11:41.743 --> 00:11:45.645]  So if you want us to, we'll come cover the hate crime bill and repeat the bill number over and over again.
[00:11:46.225 --> 00:11:48.466]  And it's bad, but it's nothing compared to this.
[00:11:49.326 --> 00:11:52.208]  You know, it's like a BB gun compared to a .357 Magnum.
[00:11:52.908 --> 00:11:53.949]  We'll be right back.
[00:11:55.129 --> 00:11:59.112]  Less than a century ago, half of the American public grew much of their own food.
[00:11:59.392 --> 00:12:03.514]  Today, it's been estimated that only 1% of Americans still grow their own food.
[00:12:03.795 --> 00:12:08.077]  During the Great Depression, over 18 million people suffered from starvation.
[00:12:08.277 --> 00:12:14.501]  And as America continues down its current path, for many, the reality of another depression is a very serious concern.
[00:12:15.021 --> 00:12:22.390]  With massive layoffs and unemployment at record levels, growing your own food will help you save money that you'd normally spend at the grocery store.
[00:12:22.690 --> 00:12:28.797]  Invest in your family's future by stocking up with your very own supply of seeds available from GetSeeds.net.
[00:12:29.778 --> 00:12:32.100]  In the New World Order's war against humanity,
[00:12:58.590 --> 00:13:00.732]  Barack Obama is the tip of the spear.
[00:13:01.432 --> 00:13:06.797]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:13:07.317 --> 00:13:13.502]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:13:13.842 --> 00:13:15.644]  Well, Obama's already fudging.
[00:13:15.784 --> 00:13:18.166]  He's fudged since day one in this election.
[00:13:18.246 --> 00:13:27.994]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs
[00:13:28.447 --> 00:13:29.167]  That's fascist.
[00:13:31.428 --> 00:13:32.688]  It's not about left or right.
[00:13:33.089 --> 00:13:34.489]  It's about a one world government.
[00:13:34.949 --> 00:13:41.311]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:13:41.852 --> 00:13:49.634]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:13:50.114 --> 00:13:51.275]  The Obama Deception.
[00:13:51.695 --> 00:13:52.955]  The people strike back.
[00:13:56.377 --> 00:13:57.497]  Hi, this is Ted Anderson.
[00:13:57.932 --> 00:14:03.397]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold for your IRA?
[00:14:03.998 --> 00:14:04.498]  That's right.
[00:14:04.798 --> 00:14:07.681]  Gold has been available to be placed in IRAs since 1986.
[00:14:08.482 --> 00:14:14.627]  Yet still, the financial industry refuses to recognize the value of real hard assets for your retirement.
[00:14:15.148 --> 00:14:22.795]  The truth be told, gold and silver has outperformed paper investments like stocks, bonds, and CDs, yet no word about IRAs.
[00:14:23.263 --> 00:14:28.105]  Perhaps the financial institutions want to maintain control of your assets by keeping you in paper.
[00:14:28.746 --> 00:14:33.468]  If you'd like to take a look at gold for your retirement, call 800-686-2237.
[00:14:34.549 --> 00:14:38.671]  Don't get left behind by rising inflation and low return on your paper investments.
[00:14:39.071 --> 00:14:39.311]  Call 800-686-2237.
[00:14:39.331 --> 00:14:40.812]  Make sure that you secure your future.
[00:14:40.832 --> 00:14:41.032]  Call 800-686-2237.
[00:14:41.052 --> 00:14:41.332]  That's 1-800-686-2237.
[00:14:55.274 --> 00:15:00.740]  Millions of Americans are beginning to realize the enormity of the economic and political problems facing the U.S.
[00:15:00.780 --> 00:15:01.301]  and the world.
[00:15:01.561 --> 00:15:05.025]  And for the first time in their lives, they are feeling the need for preparedness.
[00:15:05.425 --> 00:15:11.672]  Ready Reserve Foods has been in continuous operation, manufacturing the finest and dehydrated foods for almost 40 years.
[00:15:11.932 --> 00:15:13.674]  Ready Reserve is the manufacturer.
[00:15:13.954 --> 00:15:21.940]  Unlike other companies that just broker canned foods, Ready Reserve controls the quality from start to finish with double enameled cans and nitrogen packaging.
[00:15:22.180 --> 00:15:26.624]  When purchasing from Ready Reserve Foods, you are buying factory direct at wholesale prices.
[00:15:26.884 --> 00:15:32.388]  Other companies are quoting delivery times of one to two months, while Ready Reserve ships within five business days.
[00:15:32.688 --> 00:15:33.209]  We're good to go.
[00:16:21.208 --> 00:16:22.189]  Hey, good afternoon.
[00:16:23.050 --> 00:16:23.890]  Hey, buddy.
[00:16:23.910 --> 00:16:27.473]  I had a few things to say that I was just going to get off the air.
[00:16:27.493 --> 00:16:30.976]  The first thing that I wanted to say is, using the information on this show,
[00:16:46.848 --> 00:16:49.870]  I was able to pretty much take over a radio show.
[00:16:49.930 --> 00:17:03.799]  At first everyone laughed at me, but I was able to take over a show to the point where the host started having local organic food farmers on and started talking about, you know, mercury in the vaccines and all that stuff.
[00:17:04.597 --> 00:17:06.258]  And so thanks to you for that.
[00:17:20.828 --> 00:17:24.091]  And that's what's happening is people know the truth in their gut when they hear it.
[00:17:24.651 --> 00:17:26.853]  And this information is explosive right now.
[00:17:27.434 --> 00:17:29.095]  And it's going to continue to be explosive.
[00:17:29.115 --> 00:17:30.376]  And it's going to intensify.
[00:17:30.396 --> 00:17:32.998]  And the people's hunger for it's going to intensify.
[00:17:33.018 --> 00:17:35.901]  That's why they've got counterfeits like Glenn Beck.
[00:17:35.961 --> 00:17:42.126]  But those counterfeits are only going to blow up in the establishment's face and get people to want to then find the real thing.
[00:17:43.638 --> 00:17:44.498]  Yeah, absolutely.
[00:17:44.518 --> 00:18:03.286]  It's kind of like when you get into a new hobby, at first you buy the junky model of something or you think you know about it and you find out you got screwed or you know you didn't fully understand it and then you find out there's a lot better thing and then oh there's even more to know and then somebody claims they've got something even better and you find out no that wasn't real, this was the real McCoy.
[00:18:03.786 --> 00:18:05.127]  It's like wine tasting.
[00:18:05.167 --> 00:18:10.009]  People are, or cigars or things people like, people are developing a taste
[00:18:10.989 --> 00:18:33.206]  Yeah, I got people riled up to the point there was like 80-year-old women calling up saying we needed to march on Washington, but then I had to go to the point you said where, no, we can't march on Washington, you know, and I laid out their whole plan for that with neutron bombs or whatever.
[00:18:34.767 --> 00:18:45.112]  Well, the Pentagon and the British Ministry of Defense have said, and we've shown the documents to the public, London Guardian has reported on it, that they said if people tried to march on Western capitals, that the neutron bomb arsenal is for us.
[00:18:45.252 --> 00:18:55.838]  Or if Congress rebelled, or Parliament rebelled, and got up and had a press conference and said, there's a shadow government, we're arresting them, the neutron bombs are basically already planted in each city, probably right under Parliament, and they just go...
[00:18:57.319 --> 00:18:59.841]  Oh, terrorists too!
[00:19:00.121 --> 00:19:17.576]  So we have to understand, we have to take over the counties, the cities, then be aware, then have intelligence operations expose, they've got the neutron weapons in place, and space-based, the DU-SABO, meteor gun technology, in the encircling
[00:19:19.031 --> 00:19:21.874]  Black Manta Space Planes, that's declassified.
[00:19:21.894 --> 00:19:24.155]  And I talked to the former head of Star Wars admitting that.
[00:19:24.176 --> 00:19:33.864]  So we have to expose globalist decapitation system for elites, the neutron bomb control grid, the financial heart plug, they can pull that and make us collapse and bleed to death.
[00:19:34.524 --> 00:19:36.726]  They can stage nuclear attacks, claim Al Qaeda did it.
[00:19:37.047 --> 00:19:40.370]  You have to fully inoculate the public psychologically to their program.
[00:19:41.241 --> 00:19:49.572]  And then take over the counties, the cities, the states from that perspective and just say no, no, no to all their programs and then that will render them defenseless.
[00:19:49.592 --> 00:19:56.101]  That's why they're trying to shift to their robotic aircraft, robotic tanks, pre-programmed hover control drones.
[00:19:59.331 --> 00:20:07.118]  to carry out the globalist orders so even if their own military says no, they can also then launch fake attacks with their robot aircraft and say humans did it.
[00:20:08.119 --> 00:20:09.921]  You can see the technocracy they're building.
[00:20:10.161 --> 00:20:12.043]  The enemy is weak now if we expose them.
[00:20:12.423 --> 00:20:15.946]  The deeper we get into this the harder it's going to be to stop Skynet.
[00:20:16.647 --> 00:20:20.248]  And by the way, that's what they called it 40 years ago, would be Skynet with the robotic aircraft.
[00:20:20.268 --> 00:20:21.049]  The Air Force said that.
[00:20:21.289 --> 00:20:24.150]  See, when you see movies like Terminator, that's throwing it in your face.
[00:20:24.190 --> 00:20:26.371]  But Skynet doesn't work for the machines.
[00:20:26.611 --> 00:20:31.192]  It works for the eugenicist New World Order, and they plan a Terminator-type scenario for us.
[00:20:32.273 --> 00:20:33.693]  Can I just say two more things real quick?
[00:20:33.973 --> 00:20:34.533]  Sure, go ahead.
[00:20:35.854 --> 00:20:36.874]  I called up my spirits.
[00:20:36.914 --> 00:20:38.875]  We're down a couple weeks ago, but I'm getting them back.
[00:20:39.655 --> 00:20:41.916]  And it's funny you bring up CPS, because it was over that.
[00:20:42.376 --> 00:20:44.217]  I fought CPS for three years.
[00:20:44.844 --> 00:20:55.392]  I lost our kids three times, got them back three times, but the last time my wife threw me under the bus, lied, said I did some things I didn't, and I'm facing jail time, actually.
[00:20:55.432 --> 00:20:56.093]  But I don't care!
[00:20:56.573 --> 00:21:03.998]  Anyway, also, I heard Russia is where the people from Gog and Magog moved to, from my research.
[00:21:04.239 --> 00:21:08.222]  And New World Order, if I do go to jail on false charges, I don't care.
[00:21:08.262 --> 00:21:10.884]  When I get out of jail, I'm going to fight even harder now.
[00:21:10.904 --> 00:21:12.345]  I'm going to fight even harder.
[00:21:13.065 --> 00:21:13.866]  Good day, Alex Jones.
[00:21:14.571 --> 00:21:18.174]  Well, just fight it all the way and don't plea bargain, and 80% of the time you'll beat them.
[00:21:18.214 --> 00:21:19.115]  Yeah, that's what I'm going to do.
[00:21:19.135 --> 00:21:20.275]  I'm going all the way to trial.
[00:21:20.996 --> 00:21:22.577]  Look, these people are all such criminals.
[00:21:22.617 --> 00:21:25.319]  Just start following the CPS workers with a night vision camera.
[00:21:25.620 --> 00:21:29.242]  You'll catch them buying drugs or picking up little kids they're going to rape or whatever.
[00:21:29.543 --> 00:21:34.166]  And then you just put that on YouTube and they all go to jail and you go, ha, ha, ha, ha, you've been defeated again.
[00:21:34.466 --> 00:21:37.028]  Because I'm going to tell you, most of these people are hardcore criminals.
[00:21:37.288 --> 00:21:38.770]  You investigate them, you're going to find the crime.
[00:21:39.050 --> 00:21:39.730]  We'll be right back.
[00:21:39.770 --> 00:21:41.051]  Ladies and gentlemen, I'm Alex Jones.
[00:21:41.071 --> 00:21:41.492]  Stay with us.
[00:21:45.071 --> 00:21:48.077]  We're on the march, the empire's on the run.
[00:21:49.019 --> 00:21:51.684]  Alex Jones and the GCN Radio Network.
[00:21:54.949 --> 00:22:00.252]  What can you do to keep you and your family safe from the resistant new strains of deadly bacteria and viruses?
[00:22:00.792 --> 00:22:09.176]  Check out SupernaturalSilver.com today, or visit the link on InfoWars.com to find out more about this incredible new silver compound.
[00:22:09.376 --> 00:22:16.140]  The new silver solution is a natural antibiotic that is clinically tested to kill viruses, germs, bacteria, and yeast safely.
[00:22:16.480 --> 00:22:21.985]  This new technology has proven itself to be a formidable weapon against bio-threats of today and tomorrow.
[00:22:22.245 --> 00:22:28.211]  The new silver solution gel has been shown to disinfect topically and keep the area sanitized for up to four hours.
[00:22:28.551 --> 00:22:34.777]  The new silver solution is a highly effective potent nanoparticle solution that is lethal to bacteria, yeast, and viruses.
[00:22:35.197 --> 00:22:39.579]  Go to SupernaturalSilver.com and see the amazing line of products they have available.
[00:22:39.859 --> 00:22:42.880]  Check out the patented new silver solution today.
[00:22:43.220 --> 00:22:46.522]  Click on the link and check out the uses for new silver solution.
[00:22:46.902 --> 00:22:51.584]  Order this extra line of defense today by going to SupernaturalSilver.com.
[00:22:51.724 --> 00:22:53.885]  That's SupernaturalSilver.com today.
[00:22:54.785 --> 00:22:57.326]  In the new world orders war against humanity.
[00:22:57.972 --> 00:23:00.096]  Barack Obama is the tip of the spear.
[00:23:00.597 --> 00:23:07.590]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:23:08.169 --> 00:23:14.356]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:23:14.696 --> 00:23:16.598]  Well, Obama's already fudging.
[00:23:16.738 --> 00:23:19.141]  He's fudged since day one in this election.
[00:23:19.241 --> 00:23:30.193]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:23:30.800 --> 00:23:32.081]  It's not about left or right.
[00:23:32.461 --> 00:23:33.863]  It's about a one world government.
[00:23:34.323 --> 00:23:40.668]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:23:41.228 --> 00:23:49.014]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:23:49.495 --> 00:23:50.656]  The Obama Deception.
[00:23:51.076 --> 00:23:52.257]  The people strike back.
[00:23:54.315 --> 00:23:56.618]  Hi, this is Peter Kronschnabel from Midas Resources.
[00:23:56.778 --> 00:24:00.483]  As you know, government spending is at an all-time high and inflation is on the rise.
[00:24:00.583 --> 00:24:03.247]  What are you doing right now to protect yourself financially?
[00:24:03.387 --> 00:24:10.597]  As the economy continues to deteriorate due to corporate greed and government intervention, more people will lose their jobs and worse, their life savings.
[00:24:10.717 --> 00:24:11.397]  Have a great day.
[00:24:27.165 --> 00:24:31.168]  If you've been thinking about investing in the physical possession of precious metals, I can help.
[00:24:31.328 --> 00:24:36.331]  Call me today, Peter Kranchnobel, at 800-686-2237, extension 108.
