[00:00:05.302 --> 00:00:07.466]  Waging war on corruption.
[00:12:08.654 --> 00:12:19.159]  And I saw articles where there's a woman with a wheelbarrow full of four kids saying, I'm coming up there to have the American dream and get on welfare that everything paid for and I'm pregnant and my baby will be a U.S.
[00:12:19.199 --> 00:12:21.200]  citizen and then I'll be taken care of.
[00:12:21.480 --> 00:12:23.441]  That will only collapse us.
[00:12:23.862 --> 00:12:24.362]  Period.
[00:12:25.562 --> 00:12:34.407]  There's 7 billion people on this planet that are basically in third world areas.
[00:12:36.255 --> 00:12:38.117]  Six billion, eight hundred million or so.
[00:12:38.517 --> 00:12:40.999]  And their numbers are about to be ten billion here in about ten years.
[00:12:42.341 --> 00:12:43.441]  Their population's ballooning.
[00:12:43.722 --> 00:12:52.790]  And they're all being taught by the UN and the Ford Foundation and by international media that America's evil, Europe's evil, you deserve it all, come there.
[00:12:53.170 --> 00:12:56.873]  And they don't want to lay down their flags, they want to burn American flags.
[00:12:57.884 --> 00:12:59.186]  This is the leftist culture.
[00:12:59.566 --> 00:13:01.388]  These are the people that can't get jobs.
[00:13:01.648 --> 00:13:03.611]  These are the people that have low IQs.
[00:13:03.871 --> 00:13:07.175]  These are the people that have chips on their shoulders in their own countries!
[00:13:07.635 --> 00:13:15.384]  They're the worst of collapsed Honduras and Nicaragua and San Salvador and Venezuela.
[00:13:15.664 --> 00:13:16.986]  They are the worst!
[00:13:20.157 --> 00:13:21.879]  And many of them are trafficking children!
[00:13:22.059 --> 00:13:23.920]  That was in the, even the Washington Post admitted.
[00:13:24.221 --> 00:13:31.667]  Many children brought across by Obama in his last year of office were delivered and given to child traffickers and put into sex slavery.
[00:13:31.888 --> 00:13:33.769]  That's the Washington Post!
[00:13:36.932 --> 00:13:42.677]  So this country and this world and this planet is in a super high-level emergency right now.
[00:13:43.238 --> 00:13:45.039]  And they plan, listen, we didn't stop
[00:13:46.192 --> 00:13:51.674]  The 35 million illegal aliens that came in from Mexico, which is first world compared to the rest of Central and South America.
[00:13:52.075 --> 00:13:52.375]  Oh yeah.
[00:13:53.755 --> 00:13:57.017]  So don't tell me that we're not losing this war, that we're not under attack.
[00:13:57.277 --> 00:13:58.317]  That's what this is.
[00:13:58.577 --> 00:14:01.579]  But now they're going to open up UN-run migration lanes.
[00:14:02.039 --> 00:14:02.759]  UN directs it.
[00:14:03.079 --> 00:14:04.100]  The foundations fund it.
[00:14:05.882 --> 00:14:17.766]  Into the United States, and our own corporate media shows the images and says we have to accept them all and pay for everything, and Antifa and the left chant, no borders, no walls, no USA at all!
[00:14:18.206 --> 00:14:21.467]  No borders, no walls, no USA at all!
[00:14:21.927 --> 00:14:25.408]  No borders, no walls, no USA at all!
[00:14:27.304 --> 00:14:30.767]  No Trump, no wall, no USA at all!
[00:14:31.187 --> 00:14:34.429]  No Trump, no wall, no USA at all!
[00:14:34.790 --> 00:14:37.131]  No Trump, no wall, no USA at all!
[00:14:45.894 --> 00:14:50.098]  Mexico's got a border patrol because Guatemala's even way worse than Mexico.
[00:14:50.918 --> 00:14:55.342]  They gave you six months to a year in prison for coming illegally, and now that's being blown away.
[00:14:55.923 --> 00:15:07.192]  That southern wall that they have has been swamped and overrun by a UN globalist directed operation, funded right out of Brussels, Belgium, and right out of New York City, and right out of Washington, D.C.
[00:15:07.412 --> 00:15:11.016]  And instead of sitting here and fighting with the big millions that are coming,
[00:15:11.837 --> 00:15:14.280]  Just like they did in Europe, the same way they broke the borders down there.
[00:15:14.660 --> 00:15:16.122]  We have to pull out of the UN.
[00:15:16.162 --> 00:15:17.283]  We have to cut the funding.
[00:15:17.524 --> 00:15:26.935]  We have to have the IRS go after these NGO, leftist, un-American, globalist criminal groups, the Carnegie Foundation, the Ford Foundation, all of them!
[00:15:28.203 --> 00:15:35.649]  We need to see federal marshals with warrants, SWAT teaming every one of these groups, and SWAT teaming CNN.
[00:15:36.029 --> 00:15:46.557]  CNN is a criminal, un-American group, lobbying to have American free speech taken, lobbying for collapsed borders, lobbying for the Chi-Coms to control the country, who buy massive amounts of ads on CNN.
[00:15:46.797 --> 00:15:48.979]  They are clear and present, foreign dangers.
[00:15:49.319 --> 00:15:51.341]  And we are in a national emergency.
[00:15:51.721 --> 00:15:56.411]  And these are outside collaborator groups like Benedict Arnold, guilty of treason!
[00:15:56.672 --> 00:15:57.634]  Now that isn't rhetoric!
[00:15:57.754 --> 00:15:59.197]  That's what's happening!
[00:15:59.297 --> 00:16:00.359]  We must respond!
[00:16:04.172 --> 00:16:08.256]  When you see people like Ted Cruz getting chased out of restaurants by a mob.
[00:16:08.976 --> 00:16:11.499]  Oh, you're not going to use the mob word here.
[00:16:11.559 --> 00:16:12.580]  Oh, it's totally a mob.
[00:16:12.800 --> 00:16:14.261]  It is without a doubt.
[00:16:14.461 --> 00:16:15.702]  There's no other word for it.
[00:16:16.283 --> 00:16:18.485]  It's a mob.
[00:16:18.505 --> 00:16:20.567]  Stop, stop.
[00:16:20.827 --> 00:16:25.091]  A mob is what we saw in Charlottesville, Virginia two Augusts ago.
[00:16:25.471 --> 00:16:29.094]  A mob is not what we saw chasing.
[00:16:29.154 --> 00:16:30.655]  I'm not saying what they did was right.
[00:16:30.715 --> 00:16:35.459]  What about the people who were at the Supreme Court banging on the walls?
[00:16:35.579 --> 00:16:36.400]  What do you call that?
[00:16:37.421 --> 00:16:38.381]  Civil protest?
[00:16:38.701 --> 00:16:39.422]  Or is that a mob?
[00:16:39.462 --> 00:16:40.963]  I think it's easily a mob.
[00:16:41.684 --> 00:16:44.026]  Yeah, and if there were tea partiers, we'd call it a mob for sure.
[00:16:44.046 --> 00:16:47.028]  Come on, let's be serious.
[00:16:47.128 --> 00:16:49.510]  Let me move past the M word.
[00:16:49.890 --> 00:16:52.012]  So if it is an angry mob, it's not an angry mob though.
[00:16:53.206 --> 00:16:59.616]  I'm just trying to figure this out, because I see an angry mob, but Brooke Baldwin said it's not an angry mob.
[00:16:59.876 --> 00:17:04.203]  Hey, Owen, real quickly, I just wanted to say, uh, that's a nice black tie you got there today, man.
[00:17:05.745 --> 00:17:06.086]  What?
[00:17:07.328 --> 00:17:07.849]  Yeah, that one.
[00:17:09.497 --> 00:17:10.938]  This is not a black tie!
[00:17:10.958 --> 00:17:11.778]  What?
[00:17:12.399 --> 00:17:13.459]  They are protesting.
[00:17:13.499 --> 00:17:14.720]  They are not an angry mob.
[00:17:15.361 --> 00:17:19.063]  Answer your question that you asked her.
[00:17:19.363 --> 00:17:20.304]  Is it mob behavior?
[00:17:20.844 --> 00:17:21.905]  No, it's not a mob.
[00:17:21.945 --> 00:17:23.786]  He's created this idea of a mob.
[00:17:28.989 --> 00:17:31.871]  This is not a mob banging on the halls of Congress, come on!
[00:17:32.051 --> 00:17:36.574]  Calling them mobs, in the way that the leader, McConnell, has done, is just wrong.
[00:17:36.594 --> 00:17:37.194]  It's just wrong!
[00:17:37.654 --> 00:17:44.698]  This is not a mob, this is not mob behavior, ripping up signs, hitting women in the face, and hitting men and assaulting them, this is not a mob!
[00:17:44.999 --> 00:17:48.200]  You can protest whenever and wherever you want.
[00:17:48.220 --> 00:17:50.762]  That's right, go into their houses, where they sleep, protest them there.
[00:17:50.922 --> 00:17:57.885]  The angry mob, the angry mob, the angry mob, even though these were just peaceful protesters.
[00:18:18.297 --> 00:18:25.520]  Rushing to the top of the steps of the Supreme Court and now besieging the front door of the Supreme Court.
[00:18:25.560 --> 00:18:47.128]  Well, I'm a little confused right now because I saw an angry mob but I was told it wasn't an angry mob and someone said I had a black tie on but it's not a black tie and so I'm just a little confused and disoriented and it's kind of depressing me because I don't think I'm a racist but they keep saying I'm a racist and all of this stuff so it's kind of got me down.
[00:18:48.661 --> 00:18:49.641]  Now they're trying to censor me.
[00:18:49.681 --> 00:18:59.126]  I'm sorry about what happened last time, man, but I just want to let you know, uh, if you tried, uh, the new Infowars product, uh, Happys, that might help out with your, uh, your issues you got going on right now.
[00:18:59.186 --> 00:19:00.026]  Happys, you said?
[00:19:00.206 --> 00:19:00.746]  Happys.
[00:19:00.986 --> 00:19:02.527]  Where can I find some of this Happys?
[00:19:02.667 --> 00:19:03.788]  Well, maybe to your right.
[00:19:05.242 --> 00:19:07.284]  Look down, up, sit down.
[00:19:07.324 --> 00:19:09.186]  Wait, here it is, from InfoWarsLive, Happies?
[00:19:09.427 --> 00:19:10.248]  I believe that's the one.
[00:19:10.808 --> 00:19:20.579]  Alright, well, I was called a lot of rude names by CNN in the break, and it's just got me feeling a little down, so maybe this Happies here that the crew is telling, let me just, let's see how this works.
[00:19:20.699 --> 00:19:22.461]  Put that on your tongue, swallow it down.
[00:19:23.482 --> 00:19:24.223]  Tastes kind of like honey.
[00:19:24.263 --> 00:19:25.906]  Maybe just one more for good keeping.
[00:19:26.046 --> 00:19:27.088]  One more for good measure, you think?
[00:19:27.128 --> 00:19:27.668]  Yeah, yeah, yeah.
[00:19:27.748 --> 00:19:28.730]  Or for ultimate happies?
[00:19:28.870 --> 00:19:29.771]  Hmm, I'm feeling better.
[00:19:29.791 --> 00:19:30.152]  You know what?
[00:19:30.232 --> 00:19:30.693]  I'm not a racist!
[00:19:30.713 --> 00:19:31.995]  Don't you sound the whole thing while you're at it!
[00:19:32.015 --> 00:19:32.576]  I'm not a bigot!
[00:19:32.596 --> 00:19:34.378]  You want me to drink this whole bottle of happies?
[00:19:34.799 --> 00:19:35.340]  Just do it!
[00:19:37.062 --> 00:19:39.683]  The crew wants me to drink this whole bottle of Happys right now.
[00:19:39.923 --> 00:19:40.523]  Alright, here we go.
[00:19:41.224 --> 00:19:41.584]  Psyche.
[00:19:41.864 --> 00:19:42.584]  But here's the good news.
[00:19:42.744 --> 00:19:50.948]  The entire InfoWars line of products, the entire InfoWars Lifeline of products right now at InfoWarsStore.com is 50% off.
[00:19:51.108 --> 00:19:52.088]  You heard me correctly.
[00:19:52.288 --> 00:19:55.269]  And free shipping store wide.
[00:19:55.790 --> 00:19:58.210]  It is incredible.
[00:20:05.410 --> 00:20:09.935]  You're listening to The Alex Jones Show.
[00:20:15.040 --> 00:20:21.287]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:31.735 --> 00:20:33.176]  No USA at all!
[00:20:33.597 --> 00:20:34.177]  No Trump!
[00:20:34.598 --> 00:20:35.258]  No wall!
[00:20:35.559 --> 00:20:37.020]  No USA at all!
[00:20:37.460 --> 00:20:38.041]  No Trump!
[00:20:38.401 --> 00:20:39.062]  No wall!
[00:20:39.362 --> 00:20:40.703]  No USA at all!
[00:20:41.084 --> 00:20:41.644]  No Trump!
[00:20:42.065 --> 00:20:42.705]  No wall!
[00:20:43.065 --> 00:20:45.408]  No USA at all!
[00:20:45.468 --> 00:20:46.489]  Black and white!
[00:20:47.109 --> 00:20:49.031]  Workers of the world unite!
[00:20:49.471 --> 00:20:51.273]  Workers of the world unite!
[00:20:51.553 --> 00:20:53.455]  Black and white!
[00:20:53.655 --> 00:20:55.577]  Workers of the world unite!
[00:21:07.176 --> 00:21:09.201]  Anti-capitalist!
[00:21:09.401 --> 00:21:10.484]  Anti-capitalist!
[00:21:26.751 --> 00:21:29.774]  No borders, no walls, no USA at all.
[00:21:29.834 --> 00:21:32.275]  That's what they chant all over the United States.
[00:21:32.816 --> 00:21:33.877]  That's what the left does.
[00:21:33.937 --> 00:21:35.057]  That's the Democratic plan.
[00:21:35.458 --> 00:21:37.459]  They say, no ICE, abolish ICE.
[00:21:38.059 --> 00:21:39.761]  Alexander Cortez, abolish ICE.
[00:21:40.401 --> 00:21:44.084]  Nancy Pelosi says, yes, we should cut back ICE or even get rid of it.
[00:21:45.265 --> 00:21:50.969]  The idea that we even have a border that protects our national sovereignty, our land, our people.
[00:21:51.029 --> 00:21:53.951]  It's like saying, how dare you have doors on your house?
[00:21:55.811 --> 00:21:57.471]  But that's the leftist mentality.
[00:21:57.531 --> 00:22:01.933]  They've got walls, they've got security, but you, you're not allowed to even have a border.
[00:22:03.093 --> 00:22:05.513]  And now Mexico has collapsed under this.
[00:22:06.094 --> 00:22:07.914]  Mexico is now really a failed state.
[00:22:08.234 --> 00:22:18.877]  If they can't control their southern border, and they've got hundreds of thousands of dead, they are now officially a failed state like Somalia or Sudan.
[00:22:19.997 --> 00:22:27.340]  Which Trump barred people last year from flying from those countries here, because their passports aren't real, they're issued by Imams.
[00:22:28.901 --> 00:22:33.122]  And he said, no, we don't accept passports from those countries, because you're not safe.
[00:22:33.842 --> 00:22:35.643]  And they went, oh my gosh!
[00:22:36.363 --> 00:22:37.444]  We can't have people...
[00:22:39.522 --> 00:22:46.790]  With visas from Somalia and Sudan, where they sell women into sex slavery, and there's not even electricity in most areas?
[00:22:47.170 --> 00:22:57.241]  Then one of these guys shows up in another Muslim country, maybe Saudi Arabia or wherever, with a little piece of paper from his imam, saying who he is, and that he's allowed to get on your airplane?
[00:22:57.521 --> 00:22:59.283]  And then it turns out he's a terrorist?
[00:22:59.924 --> 00:23:00.945]  And that God forbid,
[00:23:02.680 --> 00:23:13.673]  Trump should do something about that and then we all breathlessly talk about how mean he is and how he takes little kids away from their mommies and daddies when they bring them across hundreds of miles of desert and their parents are dead.
[00:23:13.994 --> 00:23:18.118]  Yes, then some children get put in an area until they figure out who they belong to.
[00:23:18.379 --> 00:23:22.383]  Or if your five or six kids show up with some man and some woman, they know they're smugglers.
[00:23:22.884 --> 00:23:24.065]  They gotta find out who they are.
[00:23:24.285 --> 00:23:27.007]  You're just supposed to, oh, come on into the United States!
[00:23:27.407 --> 00:23:28.548]  Hell, we don't stop you.
[00:23:28.568 --> 00:23:33.090]  Because until Trump got in, Obama had been doing that for at least six years.
[00:23:34.611 --> 00:23:35.892]  About three years into his administration.
[00:23:35.912 --> 00:23:36.613]  About two years in.
[00:23:36.633 --> 00:23:37.413]  Remember, he started it.
[00:23:39.754 --> 00:23:42.936]  So what did I say in the video I shot Friday, Saturday, and Sunday?
[00:23:43.036 --> 00:23:45.258]  I said the caravan is bigger than a couple hundred.
[00:23:45.578 --> 00:23:46.799]  They were saying it was a few hundred on Friday.
[00:23:47.019 --> 00:23:47.959]  I said it's tens of thousands.
[00:23:48.200 --> 00:23:50.021]  And I said others are going to join it.
[00:23:51.377 --> 00:23:54.859]  To smash over wherever they decide to make landfall.
[00:23:54.899 --> 00:23:57.460]  And they're being funded, and they're being protected.
[00:23:57.500 --> 00:24:05.164]  And you watch, like James Woods has said, it would take them 100 days marching 20 miles a day to get up to the U.S.
[00:24:05.204 --> 00:24:05.504]  border.
[00:24:06.925 --> 00:24:08.165]  But strangely, watch.
[00:24:08.666 --> 00:24:12.788]  You're going to see the caravan hit right around Election Day.
[00:24:13.564 --> 00:24:24.215]  Because there's a bunch of other caravans and other UN NGOs shed up already on the California and Arizona border, their two favorite spots to cross.
[00:24:24.976 --> 00:24:26.298]  And again, The Washington Post headline!
[00:24:28.101 --> 00:24:34.606]  Children allowed in by Obama and given to aid groups, trafficked into sex, because they don't even know who the kids are!
[00:24:35.166 --> 00:24:47.915]  The dead of night, you come marching out, ages 17 down to newborns, you have no idea, in some cases it's one adult with six or seven kids, and you just say, you know what, get on this Democratic Party bus!
[00:24:50.217 --> 00:24:52.018]  Get on this Catholic charity bus!
[00:24:52.138 --> 00:24:54.180]  And then some of the kids get found dead later.
[00:24:54.500 --> 00:24:55.621]  Boy, I'm not surprised.
[00:24:56.806 --> 00:24:57.626]  So I'll say it again.
[00:24:58.407 --> 00:25:03.850]  Leadership is saying what's hard but true and raising the alarm.
[00:25:03.990 --> 00:25:08.473]  And I said on Friday, this is a military, UN, NGO, globalist-run invasion.
[00:25:08.493 --> 00:25:16.877]  And I said the President has to declare a national emergency to override the previous emergencies that are still in place that Obama's been using.
[00:25:17.378 --> 00:25:21.060]  And then as soon as he declares the national emergency, he can end the martial law.
[00:25:23.083 --> 00:25:26.825]  But that's how you override it and remove the stay-behind networks that they put in.
[00:25:26.905 --> 00:25:29.527]  Notice I've been talking about this for months and months and now it's here.
[00:25:30.068 --> 00:25:32.669]  Trump is declaring the national emergency.
