[00:00:13.587 --> 00:00:16.228]  Waging War on Corruption.
[00:04:14.942 --> 00:04:21.327]  Oh, look, he's got articles about Tommy Robinson, activist Tommy Robinson, arrested outside UK court.
[00:04:21.327 --> 00:04:23.548]  Jailed for 13 months on the same day.
[00:04:23.548 --> 00:04:25.930]  Third link, judge orders media blackout.
[00:04:25.930 --> 00:04:26.530]  Boom.
[00:04:26.530 --> 00:04:27.091]  Fox News.
[00:04:28.424 --> 00:04:30.164]  Fox News, folks.
[00:04:30.164 --> 00:04:31.985]  Something has gone wrong.
[00:04:31.985 --> 00:04:37.286]  It seems you clicked on a bad link and stumbled upon a 404 error.
[00:04:37.286 --> 00:04:39.666]  So now that's been taken down.
[00:04:39.666 --> 00:04:44.947]  Then they reposted it, but obviously to another link not on servers available in the UK.
[00:04:44.947 --> 00:04:47.927]  They somehow geolocated it or geoblocked it.
[00:04:47.927 --> 00:04:56.489]  This is happening everywhere in live time, and it's all coming up today as the censorship in the West goes into overdrive.
[00:04:59.195 --> 00:05:14.162]  If you needed more proof that Amazon's Alexa device is nothing more than glorified spy tech, a family in Portland, Oregon claims the device allegedly recorded their private conversations and then sent the audio files to a random person in the family's contact list.
[00:05:14.462 --> 00:05:20.526]  When they received a phone call from one of the husband's employees saying, Unplug your Alexa devices right now!
[00:05:20.526 --> 00:05:21.687]  You're being hacked!
[00:05:21.687 --> 00:05:27.952]  The family thought it was a joke, until the employee was able to recount details of their private conversation.
[00:05:27.952 --> 00:05:32.575]  The employee told them that he received audio files of recordings from inside the house.
[00:05:33.055 --> 00:05:39.338]  The family's entire house was connected to Amazon devices that controlled the heat, lights, and security system.
[00:05:39.338 --> 00:05:47.842]  Danielle, who has understandably asked the local news station to keep her last name anonymous at this point, said at first she and her husband thought it was a joke.
[00:05:47.842 --> 00:05:56.065]  After listening to the recorded files for herself, Danielle admitted feeling invaded, saying, I'm never plugging that device in again because I can't trust it.
[00:05:56.065 --> 00:05:57.786]  Leanne McAdoo, InfoWars.com
[00:06:02.774 --> 00:06:05.657]  There's a need for a new world order.
[00:06:05.657 --> 00:06:13.184]  But it has different characteristics in different parts of the world.
[00:06:13.184 --> 00:06:19.450]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:38.459 --> 00:06:52.951]  There's a point where you put the frog in the pot of water, and at first it's cold and nice, and then the temperature slowly, incrementally, the successive approximation goes up.
[00:06:52.951 --> 00:07:00.598]  And once the frog gets to, you know, 104 degrees or so, like a hot tub, it tends to pass out.
[00:07:01.553 --> 00:07:15.340]  It tends to go into a trance and then it never wakes up and ends up as frog legs on somebody's Louisiana or Mississippi or South Texas Cajun plate.
[00:07:15.340 --> 00:07:26.765]  And America and Europe and Australia and Canada are now deep, deep into censorship, deep into globalist control.
[00:07:28.257 --> 00:07:30.818]  And the level is just getting more and more intense every day.
[00:07:30.818 --> 00:07:43.421]  We're seeing some of the death struggles of nationalist and populist movements and the Trump movement here in this country.
[00:07:43.421 --> 00:07:50.183]  The globalists believe, but then,
[00:07:52.492 --> 00:08:04.015]  If we decide to actually take our culture back and realize just how serious the threat is, this won't be our death throes.
[00:08:04.015 --> 00:08:12.777]  This will be our rebirth.
[00:08:12.777 --> 00:08:13.557]  Now, that said,
[00:08:21.761 --> 00:08:34.588]  I'm trying to pick my words here as judiciously as I can, because I really want to be calm about this.
[00:08:34.588 --> 00:08:50.637]  But when you see somebody like Tommy Robinson, who 11 years ago was the first person to expose Muslim grooming and mass sex trafficking rings, that we know are run in Africa, the Middle East, and Central Asia, and are part and parcel
[00:08:51.687 --> 00:08:54.649]  of that Stone Age culture.
[00:08:54.649 --> 00:09:10.963]  There have been slave caravans and slave women and slave children being sold for 6,000 plus years of recorded history in North Africa, in the Middle East, and in Central Asia.
[00:09:10.963 --> 00:09:13.845]  By the way, there are other cultures were selling slaves as well.
[00:09:13.845 --> 00:09:16.267]  It's just those cultures never came up
[00:09:18.032 --> 00:09:18.232]  to the
[00:09:35.509 --> 00:09:38.770]  Recruited and then put into sex slavery by age 9, 10, 11.
[00:09:38.770 --> 00:09:48.234]  And if the parents, the poor parents get up and even say no, the police come and set them up and arrest them and have CPS, Child Protective Services, take their children.
[00:09:48.234 --> 00:09:50.795]  They're now having parliamentary hearings on this.
[00:09:50.795 --> 00:09:56.197]  So they could cover it up for decades.
[00:09:56.197 --> 00:10:03.320]  But because of Tommy Robinson breaking the ice, blowing a hole in the lie, being put in prison for a year, five years ago over this,
[00:10:04.654 --> 00:10:07.598]  And not shutting up, others had the courage to go public.
[00:10:07.598 --> 00:10:15.148]  So the pedophile rings that run England, that's mainstream news, are really angry.
[00:10:15.148 --> 00:10:19.514]  So now they've ordered in the courts that no one report on the trials, period.
[00:10:19.514 --> 00:10:20.456]  Don't even say they exist.
[00:10:21.823 --> 00:10:25.106]  And so Tommy Robinson was arrested on Friday.
[00:10:25.106 --> 00:10:29.789]  He already had a suspended sentence from last year after serving three months in prison.
[00:10:29.789 --> 00:10:36.855]  He had 13 months of it suspended as long as he, quote, wouldn't go into trials and cover them live, which he'd done before.
[00:10:36.855 --> 00:10:40.198]  Like press should be able to do until a few years ago anywhere in the Western world.
[00:10:40.198 --> 00:10:41.659]  They have to protect the pedophilia.
[00:10:41.659 --> 00:10:44.141]  You can go in any other trial you want.
[00:10:44.141 --> 00:10:45.442]  So he just went outside one.
[00:10:45.442 --> 00:10:49.846]  I watched the whole live stream after it was archived and just said they're having a grooming trial here.
[00:10:49.846 --> 00:10:51.367]  Didn't say the details, any of that.
[00:10:54.508 --> 00:11:07.013]  And so they arrested him, took him to jail, and within one hour, I've now talked to some of his crew that's joining us at the bottom of the hour, they said, don't worry, don't call your family, don't call your kids, any of that.
[00:11:07.013 --> 00:11:09.294]  You don't need a lawyer.
[00:11:09.294 --> 00:11:10.774]  You'll be out in an hour.
[00:11:10.774 --> 00:11:12.155]  The judge laughed at him.
[00:11:12.155 --> 00:11:14.515]  It was even caught on video, smiling and laughing.
[00:11:14.515 --> 00:11:17.477]  There's photos and videos of that outside.
[00:11:17.477 --> 00:11:23.739]  And the judge said, you're going to jail for 13 months in a high security prison.
[00:11:24.906 --> 00:11:28.527]  Where the Islamists are the majority in London and have promised to kill you.
[00:11:28.527 --> 00:11:31.047]  He's now in whole prison.
[00:11:31.047 --> 00:11:42.310]  So, by the next day, thousands marched on 10 Downing Street, that's their White House, began climbing the fences, saying, free Tommy Robinson.
[00:11:42.310 --> 00:11:53.673]  There was then a D-notice issued, saying, do not report anywhere in the press on his arrest.
[00:11:55.273 --> 00:11:59.316]  And so more articles on that got pulled.
[00:11:59.316 --> 00:12:01.398]  Now this is all confirmed.
[00:12:01.398 --> 00:12:03.099]  We reported on it Friday and Saturday.
[00:12:03.099 --> 00:12:05.581]  Fox News has a big article that details it.
[00:12:05.581 --> 00:12:09.664]  It's up on Infowars.com because they removed the Fox News article.
[00:12:09.664 --> 00:12:10.525]  It just disappeared.
[00:12:10.525 --> 00:12:11.185]  Not corrected.
[00:12:11.185 --> 00:12:14.028]  The one that drugs is linked to, it's just gone.
[00:12:14.028 --> 00:12:20.853]  Fox News confirms Tommy Robinson sentenced to 13 months for reporting on pedophile grooming trial.
[00:12:20.853 --> 00:12:23.235]  Here's the Fox News article that's been deleted.
[00:12:24.960 --> 00:12:27.002]  The link that Drudge is linked to has been deleted.
[00:12:27.002 --> 00:12:33.467]  Right-wing activist Tommy Robinson reportedly jailed after filming outside child grooming trial.
[00:12:33.467 --> 00:12:35.929]  This is Fox News.
[00:12:35.929 --> 00:12:37.790]  Confirming everything we already told you.
[00:12:37.790 --> 00:12:40.893]  But it says, it's shocking, his lawyer isn't allowed to talk to us.
[00:12:40.893 --> 00:12:44.015]  He says this is a police state.
[00:12:44.015 --> 00:12:47.358]  The grooming trials.
[00:12:47.358 --> 00:12:47.698]  All of it.
[00:12:47.698 --> 00:12:48.859]  You've got to read this article.
[00:12:48.859 --> 00:12:51.361]  We have excerpts of it on Infowars.com.
[00:12:51.361 --> 00:12:52.302]  In Kit Daniel's article.
[00:12:53.424 --> 00:12:57.508]  Fox News confirms Tommy Robinson sentenced to 13 months for reporting on pedophile grooming gangs.
[00:12:57.508 --> 00:13:07.436]  Now in case you just joined us and don't believe all this, because believe me, my own listeners yesterday afternoon, I was shooting live reports, they were like, Alex, there's not a ban on reporting on Tommy Robinson.
[00:13:07.436 --> 00:13:11.059]  And they started commenting in the feeds going, oh, we apologize, there is.
[00:13:11.059 --> 00:13:12.941]  Oh my God, you can do that in England?
[00:13:12.941 --> 00:13:15.143]  Yeah.
[00:13:15.143 --> 00:13:18.366]  If you say you don't like radical Islam, they arrest you now, okay?
[00:13:20.359 --> 00:13:23.700]  Right-wing activist Tommy Robinson reportedly jailed for filming outside a grooming trial.
[00:13:23.700 --> 00:13:28.741]  Fox News.
[00:13:28.741 --> 00:13:31.741]  Now let's look at some of the mainstream news articles even reporting on this.
[00:13:31.741 --> 00:13:33.242]  Vice.
[00:13:33.242 --> 00:13:37.263]  A look back at the pedophile scandals that swallowed Britain whole.
[00:13:37.263 --> 00:13:40.603]  But remember, they just banned free speech after that to shut it down.
[00:13:40.603 --> 00:13:40.823]  That was 2014.
[00:13:40.823 --> 00:13:41.483]  That's Vice saying that.
[00:13:45.922 --> 00:13:48.324]  What was the Rotterham scandal?
[00:13:48.324 --> 00:13:51.167]  All you know about the sickening systematic abuse.
[00:13:51.167 --> 00:13:56.673]  And here's all the Muslim men and the workers they worked with.
[00:13:56.673 --> 00:13:59.595]  That's the sun.
[00:13:59.595 --> 00:14:02.839]  Rotterham sexual exploitation of children scandal.
[00:14:02.839 --> 00:14:03.419]  Wikipedia.
[00:14:03.419 --> 00:14:05.521]  That's a whitewash, but go read about it.
[00:14:05.521 --> 00:14:05.561]  2010.
[00:14:05.561 --> 00:14:07.924]  Who exposed that?
[00:14:07.924 --> 00:14:09.685]  Where was Tommy Robinson from?
[00:14:09.685 --> 00:14:10.046]  That town.
[00:14:11.311 --> 00:14:13.432]  So that's why he's in jail.
[00:14:13.432 --> 00:14:17.894]  Out of a real movie, fighting real pedophile rings, and trying to report on it, and gone.
[00:14:17.894 --> 00:14:20.955]  And the government says you don't report on it.
[00:14:20.955 --> 00:14:22.435]  Telford child abuse.
[00:14:22.435 --> 00:14:28.218]  New victims come forward after a Member of Parliament says she has been inundated with reports from all over the country.
[00:14:28.218 --> 00:14:28.878]  London Independent.
[00:14:30.114 --> 00:14:31.595]  Now the Independent won't even report on this.
[00:14:31.595 --> 00:14:35.377]  That's from earlier this year, but now they're just there covering it up.
[00:14:35.377 --> 00:14:35.957]  Here's another one.
[00:14:35.957 --> 00:14:36.698]  Toronto Sun.
[00:14:36.698 --> 00:14:42.261]  PC cops, social workers ignored Brit pedophilic gang that raped over 1,000 girls in one town.
[00:14:42.261 --> 00:14:43.262]  Don't tell you it's Islamic.
[00:14:43.262 --> 00:14:45.383]  It's not Brit, it's Islamic.
[00:14:45.383 --> 00:14:49.725]  But you've got now, since then it turns out the social workers were working with the whole thing.
[00:14:49.725 --> 00:14:53.848]  Telford social services chief is one of the three counselors exposed as pedos.
[00:14:53.848 --> 00:14:57.250]  The mirror.
[00:14:57.250 --> 00:14:59.131]  And it goes way back to previous governments.
[00:15:00.942 --> 00:15:04.906]  So, that's going on.
[00:15:04.906 --> 00:15:13.475]  You've got the brave activist, the father, the family man, in prison for 13 months, a suspended sentence for covering the last thing last year.
[00:15:13.475 --> 00:15:17.639]  This time he didn't even say names or go in.
[00:15:17.639 --> 00:15:19.300]  And now, oh, well let's go further.
[00:15:19.300 --> 00:15:23.645]  Let's tell everybody they can't report on Tommy Robinson or even say his name.
[00:15:25.489 --> 00:15:28.050]  And later I'm going to read part of the Fox News article.
[00:15:28.050 --> 00:15:28.791]  You should hear it from them.
[00:15:28.791 --> 00:15:30.872]  It sounds like Alex Jones is saying it.
[00:15:30.872 --> 00:15:33.594]  Saying how incredible and how dangerous this is.
[00:15:33.594 --> 00:15:36.435]  And then everybody shows up and starts climbing the fences at 10 Downing.
[00:15:36.435 --> 00:15:40.738]  So then there's a news blackout on that and then more big demonstrations today.
[00:15:42.600 --> 00:15:49.063]  Alright, don't forget for Memorial Day we got free shipping at InfoWarsTore.com on our best-selling nutraceuticals and other mini products.
[00:15:49.063 --> 00:15:51.984]  That's 50% off Brain Force, our nootropic.
[00:15:51.984 --> 00:15:53.265]  You can't beat that deal.
[00:15:53.265 --> 00:15:56.166]  Your purchase of products at InfoWarsTore.com makes it all possible.
[00:15:56.166 --> 00:15:56.506]  We'll be back.
[00:15:58.106 --> 00:16:16.936]  I want to plow into all of this, but I'm going to spend a few minutes here first, just encouraging listeners to understand that when you buy t-shirts, or water filtration systems, or books, or videos, or other material from Infowarsstore.com, you are funding
[00:16:17.276 --> 00:16:18.076]  The revolution.
[00:16:18.076 --> 00:16:20.177]  I mean, I cannot say it any clearer.
[00:16:20.177 --> 00:16:24.179]  And so it is essential that you purchase the products at InfoWarsStore.com.
[00:16:24.179 --> 00:16:31.443]  And I want to thank everybody that has, but we've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine in it.
[00:16:31.443 --> 00:16:33.824]  You cannot beat that for children and adults.
[00:16:33.824 --> 00:16:36.466]  We've got the best mouthwash designed by Dr. Jones.
[00:16:36.466 --> 00:16:37.286]  That's my dad.
[00:16:37.286 --> 00:16:39.267]  With colloidal silver and iodine as well.
[00:16:39.267 --> 00:16:40.848]  InfoWarsLife.com or AAA253-3139.
[00:16:40.848 --> 00:16:42.409]  And you're purchasing the products
[00:16:45.510 --> 00:16:50.941]  Stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[00:16:50.941 --> 00:16:55.410]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[00:16:57.975 --> 00:17:05.625]  Western Europe has already banned free speech, and an iron curtain of censorship is descending down over the UK.
[00:17:05.625 --> 00:17:13.535]  They're set to pass rules, not a law, that if you criticize Islam or gays, you'll get six months in prison.
[00:17:13.535 --> 00:17:16.638]  We know we're only about a year or two behind what's happening in the UK.
[00:17:17.259 --> 00:17:21.903]  CNN and many others are calling for InfoWars to be shut down, taken off the web.
[00:17:21.903 --> 00:17:26.046]  Slate Magazine has a professor and others saying, go beyond censorship.
[00:17:26.046 --> 00:17:29.169]  Brainwash young people against InfoWars.
[00:17:29.169 --> 00:17:33.932]  Psychologically inoculate them with lies so they don't actually hear what we have to say.
[00:17:33.932 --> 00:17:36.975]  We are the most hated news source in the world by globalists.
[00:17:37.395 --> 00:17:52.482]  It is so critical that you go to InfoWars.com forward slash newsletter and sign up for the free newsletter so we can be in contact with you and so the censors can't bully their way in and block us being able to engage in free open dialogue as a society.
[00:17:52.482 --> 00:17:54.003]  That is critical to this fight.
[00:17:54.003 --> 00:17:56.084]  We will prevail if you take action and I know you
[00:18:01.469 --> 00:18:10.915]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:18:10.915 --> 00:18:22.322]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[00:18:22.322 --> 00:18:27.946]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:18:28.246 --> 00:18:39.734]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:18:39.734 --> 00:18:47.940]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[00:18:47.940 --> 00:18:50.422]  It's time to take care of your morning routine.
[00:18:50.422 --> 00:18:56.106]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:18:59.161 --> 00:19:02.843]  Guaranteeing your food independence is a crucial part of prepping.
[00:19:02.843 --> 00:19:10.847]  Between debt crises, natural disasters, or even simple power outages, having a supply of storable meals is crucial.
[00:19:10.847 --> 00:19:17.530]  With InfoWars Life Select Storable Food, you can make sure you and your family are ready for any emergency.
[00:19:17.530 --> 00:19:26.735]  With drinks, snacks, and meals in amounts ranging from 72 hours to a full year, there's no better place to look for healthy, easy, and incredible meals.
[00:19:27.455 --> 00:19:34.617]  Including meals such as Traveler Stew, Homestyle Potato Soup, and a variety of other meals for breakfast, lunch, and dinner.
[00:19:34.617 --> 00:19:39.679]  InfoWars Life Select storable food will help you eat comfortably in a time of need.
[00:19:39.679 --> 00:19:41.639]  They even work great for camping!
[00:19:41.639 --> 00:19:48.401]  Simply pack a 72-hour kit to go and you have easy-to-cook and transport food for you and your loved ones trip.
[00:19:48.401 --> 00:19:50.402]  Don't be caught surprised by an emergency.
[00:19:50.922 --> 00:20:02.240]  Make sure you're stocked up today with all the food you need for an affordable price with InfoWars Life Select storable foods.
[00:20:02.240 --> 00:20:04.904]  You're listening to the Alex Jones Show.
[00:20:19.821 --> 00:20:22.343]  He aligns himself with the truth.
[00:20:22.343 --> 00:20:25.425]  And it's time for you to choose a side.
[00:20:25.425 --> 00:20:32.251]  You're listening to Alex Jones.
[00:20:32.251 --> 00:20:38.215]  So, Fox News is reporting exactly what I've been told by Tommy Robinson's associates.
[00:20:38.215 --> 00:20:42.959]  The British activists exposing giant pedophile rings.
[00:20:42.959 --> 00:20:46.642]  Exposing the UK's government's sellout to radical Islam.
[00:20:48.180 --> 00:21:02.426]  Fox News is confirming by talking to Robinson's lawyer that the British public has been told not to speak his name and not to say that he's been imprisoned and not to discuss why he was in prison.
[00:21:02.426 --> 00:21:07.668]  That is in official newspapers in the U.S.
[00:21:07.668 --> 00:21:08.408]  and Breitbart
[00:21:09.594 --> 00:21:21.043]  And others that have UK offices have complied and now the DrudgeReport.com Fox News link to that article that I printed out has been deleted.
[00:21:21.043 --> 00:21:26.386]  But I went and found a new URL where it's been reposted but not available in the UK.
[00:21:26.386 --> 00:21:30.109]  Do you understand the magnitude of this?
[00:21:30.109 --> 00:21:34.893]  It's about a nine on the Richter scale of tyranny.
[00:21:34.893 --> 00:21:37.695]  When they are arresting people for reporting on corruption
[00:21:39.164 --> 00:21:45.045]  And then disappearing them and then saying, none of you talk about it or you'll be arrested too.
[00:21:45.045 --> 00:21:47.406]  That's Nazi Germany level.
[00:21:47.406 --> 00:21:49.506]  That's Soviet Russia level.
[00:21:49.506 --> 00:21:52.307]  That's Chinese Communist level.
[00:21:52.307 --> 00:21:54.947]  And you look at the universities are anti-free speech.
[00:21:54.947 --> 00:22:03.689]  You look at the left attacking not just me with water, but I saw video over the weekend of two different Fox News reporters having
[00:22:04.793 --> 00:22:07.175]  Coffee and tea thrown on them at restaurants.
[00:22:07.175 --> 00:22:10.738]  People videotape it, they walk over, they throw it on you.
[00:22:10.738 --> 00:22:13.020]  Next person does that, that's assault.
[00:22:13.020 --> 00:22:15.662]  I'm gonna clobber you.
[00:22:15.662 --> 00:22:21.407]  But that's how authoritarian the left's gotten worldwide, trying to force us into their control.
[00:22:21.407 --> 00:22:25.971]  Just got a message from Nizel Farage during the break.
[00:22:25.971 --> 00:22:30.775]  He said, Italy is about to explode.
[00:22:30.775 --> 00:22:31.936]  And we need to send reporters there.
[00:22:34.173 --> 00:22:35.214]  Absolutely.
[00:22:35.214 --> 00:22:36.375]  Humanity is awakening.
[00:22:36.375 --> 00:22:40.518]  So, if you just joined us, I've got a ton of news coming up.
[00:22:40.518 --> 00:22:56.510]  I've got Tommy Robinson's main editor and cameraman joining us, coming up as soon as he gets back in the next few minutes from the huge demonstrations that are ongoing in downtown London at Speaker's Corner at 10 Downing Street, now into day two of thousands
[00:22:57.236 --> 00:23:04.421]  Taking to the streets, running over the police, climbing over the gates, and the mainstream media is only showing close-up shots.
[00:23:04.421 --> 00:23:09.344]  I showed shots yesterday that we found showing the thousands and thousands of people.
[00:23:09.344 --> 00:23:17.430]  In fact, if the crew wants to find it, you can just go to any of my reports from yesterday in studio, and I started each report with those, where you'll see wide shots that are unbelievable.
[00:23:17.430 --> 00:23:25.295]  Now, Colin Robertson, filmmaker, political writer, social commentator,
[00:23:27.557 --> 00:23:30.999]  He was banned by the university for critiquing Islam.
[00:23:30.999 --> 00:23:33.820]  He is a frequent contributor to TommyRobinson.online.
[00:23:33.820 --> 00:23:38.083]  He will be joining us.
[00:23:38.083 --> 00:23:51.129]  But this is the reign of terror going on in the UK and in Europe, where you do not criticize Islam in any way, because they have put the police in, they put the head of the Border Patrol in, and in the UK they've got the major mayors in place.
[00:23:51.129 --> 00:23:51.890]  It is unbelievable.
[00:23:57.113 --> 00:24:09.236]  Now, let's go ahead and go over the Fox News report confirming all this, just so you know, this is mainstream.
[00:24:09.236 --> 00:24:15.098]  But there's a blackout on the reporting, and you think you're reading something about North Korea or the old Soviet Union.
[00:24:15.098 --> 00:24:20.339]  This is going on, and now the story's been deleted.
[00:24:20.339 --> 00:24:26.241]  Right-wing activist Tommy Robinson reportedly jailed after filming outside child grooming trial.
[00:24:28.035 --> 00:24:39.806]  UK right-wing activist and journalist Tommy Robinson was arrested and reportedly jailed Friday after he filmed members of an alleged child grooming gang entering a court for trial.
[00:24:39.806 --> 00:24:42.748]  He's about as radical as your average Fox News report.
[00:24:42.748 --> 00:24:44.690]  Maybe Brian Kilmeade.
[00:24:44.690 --> 00:24:51.056]  But the details of his purported sentence remain murky after the judge ordered the press not to report on the case.
[00:24:52.549 --> 00:24:53.530]  Oh wow!
[00:24:53.530 --> 00:25:04.539]  Robertson, the former head of the English Defense League and a longtime activist against Islam and Islamic migration, was arrested after he was filming men accused of being part of a gang that groomed children.
[00:25:04.539 --> 00:25:07.021]  That's not on the tape, so they just say that.
[00:25:07.021 --> 00:25:13.406]  Britain has been rocked by a series of child sex scandals perpetrated by gangs of predominantly Muslim men.
[00:25:14.892 --> 00:25:24.101]  Video shows Robinson, whose real name is Stephen Lennon, being surrounded by as many as seven police officers as he live-streamed the incident on his phone.
[00:25:24.101 --> 00:25:27.704]  He never puts out his real name because they attack his children, they come to his house.
[00:25:27.704 --> 00:25:31.708]  He's been put in jail for a year for exposing the grooming gangs years ago.
[00:25:31.708 --> 00:25:35.812]  So, there they are outing his real name so they can find out where he lives.
[00:25:35.812 --> 00:25:38.635]  The police informed him he was being arrested for breach of the peace.
[00:25:39.500 --> 00:25:46.905]  But shortly after his arrest, a source with knowledge of the case told Fox News that he had been jailed for 13 months on contempt of court charge.
[00:25:46.905 --> 00:25:55.711]  A court listing indicated the case was closed by Friday afternoon, one hour after his arrest.
[00:25:55.711 --> 00:25:57.912]  One source said he was jailed in Hull Prison.
[00:25:57.912 --> 00:25:59.133]  That's confirmed.
[00:25:59.133 --> 00:26:02.215]  The prison declined to comment to Fox News on whether Robinson was there.
[00:26:02.215 --> 00:26:05.417]  Leeds Crown Court also did not return a request for information.
[00:26:06.889 --> 00:26:11.331]  Won't even tell you where someone is and say don't talk about it.
[00:26:11.331 --> 00:26:12.672]  And don't talk about the pedophiles.
