[00:00:00.430 --> 00:00:06.092]  Waging war on corruption.
[00:02:19.467 --> 00:02:26.291]  Comey told Congress, here's the big one of the 245 occasions that he lied that Trump's talking about.
[00:02:26.291 --> 00:02:28.092]  The big one that's ironclad.
[00:02:29.196 --> 00:02:35.057]  Is Comey saying, I've never leaked and I don't know anyone that's leaked to the media.
[00:02:35.057 --> 00:02:45.120]  And it turned out he was the chief leaker, but he went, well, I gave the information to give it to the press to a professor.
[00:02:45.120 --> 00:02:47.600]  Who would then give it to him?
[00:02:47.600 --> 00:02:53.842]  So I'm a drug dealer and I give them the suitcase full of cocaine.
[00:02:54.830 --> 00:03:00.855]  And then my dealer goes and sells to somebody I'm not involved in the cocaine dealing.
[00:03:00.855 --> 00:03:03.817]  Balderdash, BS, baloney.
[00:03:03.817 --> 00:03:06.880]  And it goes on and on and on.
[00:03:06.880 --> 00:03:10.502]  And to watch the corporate press try to cover it up, it is just mind-blowing.
[00:03:10.502 --> 00:03:17.168]  And two years in, $33 million in, and just this fake investigation, and they have
[00:03:18.410 --> 00:03:23.672]  People pleading guilty for not paying taxes for taxi cab services that Trump has nothing to do with in New York.
[00:03:23.672 --> 00:03:27.173]  Michael Cohen, who did a 180 once, they busted him and other crap like that.
[00:03:27.173 --> 00:03:31.575]  I mean, this is incredibly ridiculous.
[00:03:31.575 --> 00:03:35.316]  For two years, they've been telling President Trump, oh, you're not the target, sir.
[00:03:35.316 --> 00:03:38.677]  We know you're not involved in Russiagate.
[00:03:38.677 --> 00:03:40.258]  In fact, there's nothing there.
[00:03:40.258 --> 00:03:44.179]  But they're just doing their investigation, even though it's all about some people brought in by
[00:03:45.342 --> 00:03:52.226]  Hillary and Obama, when you were president-elect, they were panicking, what were they gonna do?
[00:03:52.226 --> 00:03:55.568]  They'd been in bed with Russia, they'd been in bed with China, they'd sold the nation out.
[00:03:55.568 --> 00:03:59.490]  They're the folks that say having a nation's bad, that America existing.
[00:03:59.490 --> 00:04:01.671]  America was never great, it'll never be great!
[00:04:01.671 --> 00:04:03.973]  Governor Cuomo in New York!
[00:04:03.973 --> 00:04:07.054]  We're not gonna make America great again.
[00:04:07.054 --> 00:04:11.857]  It was never that great.
[00:04:11.857 --> 00:04:14.519]  We have not reached greatness.
[00:04:16.016 --> 00:04:23.981]  We will reach greatness when every American is fully engaged.
[00:04:23.981 --> 00:04:26.523]  Just look at the crazed look of Schiff.
[00:04:26.523 --> 00:04:34.448]  You know, Schiff and Alexander Cortez, you're not just waiting for a weird moment to grab a screenshot that isn't honest.
[00:04:34.448 --> 00:04:40.952]  They always have that power mad lunatic look in their eyes.
[00:04:40.952 --> 00:04:41.453]  And now,
[00:04:42.679 --> 00:04:56.845]  Today, Trump has been wild on Twitter, letting you know that he knows, and he figured out a while ago, but he's now letting you know that he knows the Russia investigation, Russia collusion investigation was fake from the very beginning.
[00:04:59.212 --> 00:05:05.622]  In the last few months, InfoWars has been escalating our sales to clear out inventory of many of our best-selling items.
[00:05:05.622 --> 00:05:07.184]  And then I came up with the idea last week.
[00:05:07.184 --> 00:05:12.091]  Let's not just extend the sale of free shipping storewide, 50-75% off, double Patriot points.
[00:05:12.091 --> 00:05:15.016]  Let's extend that sale, but also add
[00:05:15.556 --> 00:05:18.299]  A free gift with every order.
[00:05:18.299 --> 00:05:27.146]  Even if it's a tube of fluoride-free, colloidal silver, iodine 4 to 5, super blue, you'll get a free gift of a best-selling t-shirt while supplies last.
[00:05:27.146 --> 00:05:30.829]  And what I mean by that is, everyone will get a t-shirt, but these are going to be selling out.
[00:05:30.829 --> 00:05:34.812]  So whatever you order that day, they'll be the shirt of the day.
[00:05:34.812 --> 00:05:38.576]  It's there until it sells out, then there'll be another shirt that goes up for the next group of orders.
[00:05:39.116 --> 00:05:43.978]  In the next 12 days, we are going to have beyond any other sale we've ever had.
[00:05:43.978 --> 00:05:45.519]  So this is a lost leader.
[00:05:45.519 --> 00:05:47.080]  We are losing money on this.
[00:05:47.080 --> 00:05:48.521]  This is our biggest sale ever.
[00:05:48.521 --> 00:05:50.522]  Get your free gift, your free shipping, everything.
[00:05:50.522 --> 00:05:51.862]  And don't fight the crowds.
[00:05:51.862 --> 00:05:53.283]  InfoWarsStore.com, InfoWarsLife.com, or 888-253-3139.
[00:05:53.283 --> 00:05:54.784]  God bless you, and thank you for your support.
[00:06:09.833 --> 00:06:11.517]  You want to stop tyranny?
[00:06:11.517 --> 00:06:13.261]  Well, so does he.
[00:06:13.261 --> 00:06:15.186]  It's Alex Jones.
[00:06:15.186 --> 00:06:18.213]  And now, your host, Owen Troyer.
[00:06:22.185 --> 00:06:37.588]  Here is something that really amazes me about modern society, modern culture here, on this Sunday, December 16th, 2018, Owen Schroer filling in for Alex Jones on the Alex Jones Show.
[00:06:37.588 --> 00:06:44.790]  Tons of news, video clips to get to, plus President Trump has tweeted about 12 times today, so we're going to be reading all those as well.
[00:06:48.945 --> 00:07:07.077]  If it's a new movie, a new comic movie, a new movie with a famous actor or actress in it and it gets a bunch of hype and a bunch of publicity and a bunch of marketing and they show it on the sporting events and they do the interviews on late night TV and they hype this movie up and this movie, it's about a
[00:07:08.217 --> 00:07:15.700]  A deep state civil war, or you know, corruption in government, you know, on the inside, White House intrigue and all this stuff.
[00:07:15.700 --> 00:07:26.964]  And if it's in a movie, well then it's like, you know, pop culture, it's cool, it has human interest, everybody wants to talk about it, people want to go see it, and so then it becomes a thing.
[00:07:26.964 --> 00:07:28.565]  But when it happens in real life,
[00:07:31.772 --> 00:07:32.652]  There's no interest.
[00:07:32.652 --> 00:07:34.173]  There's no big story.
[00:07:34.173 --> 00:07:35.813]  There's no big hype.
[00:07:35.813 --> 00:07:38.034]  There's no big publicity.
[00:07:38.034 --> 00:07:53.078]  And the only thing you really get is the propaganda coming out of one side of it acting like it's just one man that's responsible for all the corruption.
[00:07:53.078 --> 00:07:54.239]  And so there is no real civil war.
[00:07:54.239 --> 00:07:57.100]  It's just we gotta get the one man.
[00:07:57.100 --> 00:08:00.161]  And everybody buys into that.
[00:08:00.161 --> 00:08:01.261]  But what's really going on
[00:08:02.563 --> 00:08:23.229]  Is you have an actual Cold Civil War happening right now, in the White House, in Washington, D.C., with, well, it's a complex group, but at the bottom line, people that have sold out, politicians that are puppets, people in the FBI, CIA that have sold out.
[00:08:23.229 --> 00:08:31.071]  You're learning some of these names, the Peter Strokes, the Andrew McCabe's, the Bob Mueller's, the James Comey's, we know the names now.
[00:08:34.508 --> 00:08:46.510]  So this is all going on, and you have them arresting and raiding innocent men and women's houses, lying about people, censoring the internet.
[00:08:46.510 --> 00:08:49.831]  And this is the real, actual civil war happening in D.C.
[00:08:49.831 --> 00:08:59.453]  This is the real life, cold civil war happening in the United States of America, but that's not the story.
[00:08:59.453 --> 00:09:00.573]  That's not the big hype.
[00:09:02.068 --> 00:09:11.296]  Again though, if it's in a comic book movie, or some new TV show, that's the big hype, that's the big attraction.
[00:09:11.296 --> 00:09:20.584]  But when it actually happens, when it's actually going on, nobody even knows.
[00:09:20.584 --> 00:09:24.107]  And that's basically where we're at right now.
[00:09:24.107 --> 00:09:29.012]  And then it actually comes down to something so simple, so basic,
[00:09:30.547 --> 00:09:37.772]  So fundamental that you can't even believe, really, it's a debate.
[00:09:37.772 --> 00:09:41.014]  And that's the border.
[00:09:41.014 --> 00:09:42.675]  But doesn't it show you the fraud?
[00:09:43.818 --> 00:09:46.619]  Of the Democrat Party, where you can play all the cliffs.
[00:09:46.619 --> 00:09:49.601]  I mean, we've done it a hundred times here.
[00:09:49.601 --> 00:09:58.865]  Chuck Schumer, Nancy Pelosi, Dianne Feinstein, Hillary Clinton, Bill Clinton, Barack Obama, Joe Biden, Chuck Schumer, all of them saying we need borders, we need border security.
[00:09:58.865 --> 00:10:02.526]  They all signed bills to fund walls.
[00:10:02.526 --> 00:10:07.928]  They all have walls in their own houses and gates and private security and guns.
[00:10:07.928 --> 00:10:08.669]  But what do they do now?
[00:10:08.669 --> 00:10:08.989]  They say,
[00:10:10.677 --> 00:10:12.178]  They want an open border.
[00:10:12.178 --> 00:10:16.621]  And then, I mean literally they want an open border.
[00:10:16.621 --> 00:10:18.902]  And so that becomes a debate.
[00:10:18.902 --> 00:10:23.966]  And so now citizens have to go down to the southern border to protect it.
[00:10:26.158 --> 00:10:31.922]  Because that's how politically correct and far to the left our actual government has gone.
[00:10:31.922 --> 00:10:42.189]  Here's a report from Greg Reese highlighting the issue and the concern that just citizens of the United States have with an open southern border.
[00:10:42.189 --> 00:10:53.016]  The United Nations Global Compact for Migration was adopted on Monday by 164 governments at an international conference in Marrakech, Morocco.
[00:10:55.291 --> 00:11:05.942]  The historic event was described by UN Chief Antonio Guterres as the creation of a roadmap to prevent suffering and chaos.
[00:11:05.942 --> 00:11:09.686]  More doublespeak from the failing globalist agenda.
[00:11:11.337 --> 00:11:27.717]  Flooding nations with millions of foreigners who have no intention to assimilate and who are not held accountable for their criminal actions is perhaps the most potent recipe for suffering and chaos the world has ever known.
[00:11:29.736 --> 00:11:36.917]  The French, perhaps history's greatest nationalists, have reached their breaking point.
[00:11:36.917 --> 00:11:49.080]  They have been erecting multiple guillotines in the streets, a tool they invented in the French Revolution to chop off at least 40,000 heads of state.
[00:11:49.080 --> 00:11:56.781]  In Brussels, Belgium, the people have erupted in protest against their government for signing the UN Migration Compact.
[00:11:58.559 --> 00:12:10.906]  And ISIS has called for attacks against the Yellow Vest protest, as if in support of the globalist French government.
[00:12:10.906 --> 00:12:19.571]  While the global elites and the radical left have duped their submissive minions into thinking their open borders agenda is one of peace,
[00:12:20.862 --> 00:12:31.845]  The rest of us struggle to keep the world from falling into the hands of those who seek to gain more power at the expense of global destruction.
[00:12:31.845 --> 00:12:39.466]  Lebanon agreed to the UN Migration Compact, and they are digging tunnels beneath Israel's border wall.
[00:12:39.466 --> 00:12:45.648]  The tunnels are being dug by radical Islamic group Hezbollah, who seeks to destroy Israel.
[00:12:47.455 --> 00:12:51.678]  Mexico agreed to the UN migration compact.
[00:12:51.678 --> 00:13:05.189]  And with over $20 billion a year worth of illicit drug smuggling and tens of thousands of children being trafficked across the border as sex slaves, there is very good reason to secure the U.S.
[00:13:05.189 --> 00:13:07.951]  border into Mexico.
[00:13:07.951 --> 00:13:12.594]  President Trump got elected on his promise to secure the border.
[00:13:12.594 --> 00:13:17.038]  And his deep state opponents are desperately fighting him on this issue.
[00:13:18.766 --> 00:13:27.408]  The black market business of sex and drugs is worth trillions of dollars, tax-free and untraceable.
[00:13:27.408 --> 00:13:35.671]  It is the biggest domestic cash cow of the criminal cabal, which has entrenched itself deep within all branches of the U.S.
[00:13:35.671 --> 00:13:36.071]  government.
[00:13:37.811 --> 00:13:44.776]  Almost halfway through his term, President Trump has failed to secure the border.
[00:13:44.776 --> 00:13:57.225]  Citizen patriots such as the Oath Keepers have taken to the skies, patrolling the border from civilian aircraft, offering reconnaissance to the overwhelmed Border Patrol.
[00:13:59.395 --> 00:14:12.061]  And while there are military aircraft and blimps monitoring the border from the skies, we can clearly see miles of unprotected border along the Rio Grande.
[00:14:12.061 --> 00:14:23.147]  In a single weekend this month, Border Patrol agents arrested 1,900 illegal immigrants in South Texas, including gang members and child predators.
[00:14:24.801 --> 00:14:35.406]  With miles of wide open border and cartel safe houses, one can only guess how many are making it across each and every day.
[00:14:35.406 --> 00:14:39.708]  President Trump says he will shut down the government if he has to.
[00:14:39.708 --> 00:14:47.571]  And Nancy Pelosi says she'll keep the government closed forever rather than fund Trump's wall.
[00:14:47.571 --> 00:14:53.974]  But if a government cannot secure its own borders, then what is the purpose of government at all?
[00:14:55.342 --> 00:15:08.955]  And if the United Nations succeeds at opening up borders worldwide, then national sovereignty will become a thing of the past, and America will be no more.
[00:15:08.955 --> 00:15:12.499]  This is Greg Reese, reporting for NewsWars.com.
[00:15:14.867 --> 00:15:21.472]  And now, Oath Keepers is putting out a call to action to citizens who want to help protect the southern border.
[00:15:21.472 --> 00:15:23.494]  Now, we've had Stuart Rhodes and Studio breaking this down.
[00:15:23.494 --> 00:15:37.805]  You can go to OathKeepers.com and find out exactly what that entails, but when your own government has no interest in preserving the Republic, when your own government has no interest in preserving a southern border, I guess you just have to take matters into your own hands then, don't you?
[00:15:37.805 --> 00:15:39.646]  Now folks,
[00:15:40.546 --> 00:15:42.189]  I didn't even plug this first segment.
[00:15:42.189 --> 00:15:45.233]  Your support at InfoWarsStore.com is everything.
[00:15:45.233 --> 00:15:47.617]  We've got huge specials going on right now for Christmas.
[00:15:47.617 --> 00:15:51.363]  In this short break, jump over to InfoWarsStore.com and shop with the good guys.
[00:15:51.363 --> 00:15:55.690]  Get some Christmas shopping done before it's too late to get your gifts shipped for Christmas Eve.
[00:15:58.493 --> 00:16:00.855]  We all know the importance of fish oils.
[00:16:00.855 --> 00:16:07.439]  While we are sure to provide them for ourselves, it's just as important to make sure your kids get their EPA and DHA too.
[00:16:07.439 --> 00:16:15.264]  Honor Roll is a powerful DHA fish oil formula for your child, built from the ground up to support your child's development.
[00:16:15.264 --> 00:16:24.410]  This formula uses wild anchovy fish oil, ultra-purified krill oil, and wild salmon fish oil with vitamins to boost your child's mind and body.
[00:16:24.910 --> 00:16:36.895]  With this fish oil formula, you can support your child's optimal heart, joint, cognitive, and brain health while providing DHA, which has been shown to be essential for your child's brain growth spurts.
[00:16:36.895 --> 00:16:46.139]  Built on powerful ingredients with 580 mg of high DHA omega-3s, this formula is highly refined to eliminate nearly all heavy metals.
[00:16:46.719 --> 00:16:51.065]  If you're looking for a formula to help your child grow, look no further.
[00:16:51.065 --> 00:16:55.972]  Try Honor Roll from InfoWarsLife at InfoWarsStore.com.
[00:16:55.972 --> 00:17:03.642]  We need to go back and revisit the foundations of our freedom.
[00:17:05.416 --> 00:17:08.537]  Our freedoms don't consist of the things that are enumerated on a piece of paper.
[00:17:08.537 --> 00:17:11.198]  It consists of the things that we're willing to fight for.
[00:17:11.198 --> 00:17:15.499]  The First Amendment, the Bill of Rights, the rest of the Bill of Rights are prohibitions.
[00:17:15.499 --> 00:17:22.861]  They're prohibitions against powerful organizations and individuals taking those God-given rights from us as individuals.
[00:17:22.861 --> 00:17:25.422]  You better understand that, because they're taking them right now.
[00:17:28.852 --> 00:17:31.074]  We have seen what they want to do.
[00:17:31.074 --> 00:17:34.116]  They called it the UN Agenda 21, now they call it the UN 2030 Agenda.
[00:17:34.116 --> 00:17:46.025]  They want everybody off of the rural lands, they want people out of the suburbs, they want to pack everybody into the cities, because that's where it is easiest for them to control everyone.
[00:17:46.025 --> 00:17:48.366]  It's the David Knight Show!
[00:17:48.366 --> 00:17:50.548]  Never miss your show, any day.
[00:17:50.548 --> 00:17:51.208]  I mean, what?
[00:17:51.208 --> 00:17:51.869]  I mean, never!
[00:17:59.065 --> 00:18:02.669]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:18:02.669 --> 00:18:04.431]  Introducing Pollen Block.
[00:18:04.431 --> 00:18:15.702]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:18:16.483 --> 00:18:25.669]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:18:25.669 --> 00:18:31.632]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:18:31.632 --> 00:18:36.735]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:18:36.735 --> 00:18:39.337]  Pollen block is natural and effective.
[00:18:39.337 --> 00:18:41.058]  It is not an antihistamine.
[00:18:41.058 --> 00:18:45.861]  In fact, current research has found that it actually acts by blocking the activity of tryptase,
[00:18:46.101 --> 00:18:51.047]  Which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:18:51.047 --> 00:18:53.691]  Go outside and enjoy the air you breathe.
[00:18:53.691 --> 00:18:58.417]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[00:18:59.002 --> 00:19:07.392]  It's really hard to have the energy at the end of the day to still get to the gym, or to go for a run, or go to the park, or heck, even take your dog for a walk.
[00:19:07.392 --> 00:19:08.854]  Believe me, I know.
[00:19:08.854 --> 00:19:13.559]  I spend hours in front of a screen and then hours in front of bright lights every day.
[00:19:13.559 --> 00:19:16.643]  But thanks to super male vitality at Infowarstore.com.
[00:19:17.103 --> 00:19:18.784]  I still have that energy.
[00:19:18.784 --> 00:19:38.929]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[00:19:39.429 --> 00:19:43.110]  So go to Infowarsstore.com and get Supermail Vitality before it's gone.
[00:19:43.110 --> 00:19:47.112]  This is actually our last run of Supermail Vitality.
[00:19:47.112 --> 00:19:52.094]  So I want you to experience Supermail Vitality before it's too late.
[00:19:52.094 --> 00:19:54.834]  Unleash the Supermail in you.
[00:19:54.834 --> 00:20:01.857]  Supermail Vitality from Infowarsstore.com.
[00:20:01.857 --> 00:20:04.518]  You're listening to the Alex Jones Show.
[00:20:24.351 --> 00:20:38.098]  We have a lot of things to discuss here on the Alex Jones Show today and I'm going to be taking calls in the entire second hour, probably open up the phone lines perhaps in the next segment to discuss everything that's going on.
[00:20:38.098 --> 00:20:40.439]  The total collapse of globalism.
[00:20:43.264 --> 00:20:58.031]  Now, how do you explain to somebody globalism or the threat of globalism?
[00:20:58.031 --> 00:21:06.415]  Because the concept of globalism, it's almost kind of like a vaccine where the science behind a vaccine is there and
[00:21:08.200 --> 00:21:16.608]  You know, with the health industry and technology, inevitably you could have vaccines that are safe and effective, but what's the catch?
[00:21:16.608 --> 00:21:28.460]  Well, the catch is whoever is making the vaccine and mass-producing it and putting it out there, well, they kind of are in charge of what goes into it, right?
[00:21:28.460 --> 00:21:29.101]  And so who is
[00:21:30.444 --> 00:21:32.085]  Checking up on that.
[00:21:32.085 --> 00:21:40.567]  Well, you do a little bit of research, you find out vaccine courts have their own separate justice system and they're never held accountable for the millions of deaths they're responsible for.
[00:21:40.567 --> 00:21:44.209]  And so you say, well, that doesn't seem right.
[00:21:44.209 --> 00:21:45.629]  Well, they never talk about it.
[00:21:45.629 --> 00:21:49.550]  So nobody says that.
[00:21:49.550 --> 00:21:50.471]  Just like globalism.
[00:21:50.471 --> 00:21:50.911]  Well, sure.
[00:21:50.911 --> 00:21:51.191]  Okay.
[00:21:51.191 --> 00:21:51.751]  Globalism.
[00:21:51.751 --> 00:21:56.473]  Well, let's see humans with technology and our, our
[00:21:57.626 --> 00:22:10.813]  Nature to just be social beings and expand our consciousness naturally, you know globalism with the technology and everything Okay, that's probably inevitable But what's the catch?
[00:22:10.813 --> 00:22:16.416]  Who's rolling it out who's deciding what it means who's deciding?
[00:22:16.416 --> 00:22:22.378]  Who gets their fingers on the levers of power?
[00:22:22.378 --> 00:22:27.021]  And so The elite and the establishment right now
[00:22:28.823 --> 00:22:40.109]  Are doing everything they can to entrench themselves and their power structure as the establishment as globalism is being rolled out.
[00:22:40.109 --> 00:22:48.494]  So now their policy, their agenda is entrenched as the global government comes into manifestation.
[00:22:48.494 --> 00:22:50.055]  Except what's happening?
[00:22:50.055 --> 00:22:55.638]  Their plan has been exposed, it's failed in many areas, and now there's total blowback.
[00:22:56.374 --> 00:23:00.936]  You see it politically with the election of a Donald Trump, the election of a Bolsonaro.
[00:23:00.936 --> 00:23:12.881]  You see it physically with the streets of France and the streets of Brussels where there are now riots going on against the EU and the UN.
[00:23:12.881 --> 00:23:22.405]  But that's a sign of the world changing and humanity trying to figure out how to adapt.
[00:23:30.327 --> 00:23:39.515]  So right now, in Brussels, people are in front of the EU headquarters and the police are, looks like getting brutalized up there.
[00:23:39.515 --> 00:23:42.338]  It's symbolic for the rejection of globalism.
[00:23:42.338 --> 00:23:53.507]  In France, you have the, looks like thousands if not hundreds of thousands, perhaps millions of people in the yellow vests, out on the streets.
[00:23:53.507 --> 00:23:54.468]  What does it represent?
[00:23:54.468 --> 00:23:55.149]  The French people.
[00:23:56.510 --> 00:24:02.572]  They don't want to see their country fall to globalism.
[00:24:02.572 --> 00:24:15.137]  And so that's kind of the political, geopolitical, philosophical civil war going on worldwide between nationalism and globalism.
[00:24:15.137 --> 00:24:23.940]  But then right here in the United States, you have the true focus with the cold civil war going on between Donald Trump
[00:24:24.969 --> 00:24:25.229]  I don't know.
[00:24:43.587 --> 00:25:09.817]  It's all about the power structure that has been in power here in the United States, in the West, working with the very power structures established in the East, and in Europe, and in North Africa, and in the Middle East, and you see how they were all pushing for the same thing, globalism, open borders, they entrenched themselves, and then what happened?
[00:25:10.922 --> 00:25:15.544]  The people woke up, and they didn't want to go that way, so they elected Donald Trump.
[00:25:15.544 --> 00:25:17.025]  They elected Bolsonaro.
[00:25:17.025 --> 00:25:18.905]  They put in nationalists in Italy.
[00:25:18.905 --> 00:25:23.927]  They put in nationalists in other countries.
[00:25:23.927 --> 00:25:36.533]  But the biggest pushback now is the media, where they act like none of this is even going on, and the rejection of globalism, which is inevitable and progressive and the best,
[00:25:37.677 --> 00:25:45.839]  Is racist, is bigoted, is homophobic, is just you name it.
[00:25:45.839 --> 00:26:00.283]  When all it is is people just saying, I want to have a country, I don't want to have open borders, and I'm sick of having to pay for it all when it's not in my own best interest.
[00:26:03.550 --> 00:26:07.032]  So that's just an overall picture of everything that's going on.
[00:26:07.032 --> 00:26:08.933]  And I got all the news here again.
[00:26:08.933 --> 00:26:13.476]  Thousands rallying against the UN outside the EU headquarters in Brussels.
[00:26:13.476 --> 00:26:17.878]  Thousands in the yellow jackets again this weekend in France.
[00:26:17.878 --> 00:26:28.944]  Meanwhile in the Middle East, you got places in Syria and Iraq that have been freed from ISIS that are actually celebrating Christmas pretty openly for the first time in years.
[00:26:28.944 --> 00:26:29.965]  Nobody talks about that.
[00:26:32.076 --> 00:26:47.300]  You have Turkey claiming that Trump is working on extraditing Gulen here, who runs all of these education camps in the United States.
[00:26:47.300 --> 00:26:54.862]  In fact, it's been Sabel Edmonds who has been making a big issue of that.
[00:26:54.862 --> 00:26:56.122]  And I've heard these rumors swirling.
[00:26:56.122 --> 00:26:58.583]  We'll see if anything comes of that.
[00:26:58.583 --> 00:26:59.123]  But then you have
[00:27:00.489 --> 00:27:04.272]  Putin says rap should be controlled in Russia, not banned.
[00:27:04.272 --> 00:27:07.154]  But see, isn't that why you love living in the United States?
[00:27:07.154 --> 00:27:13.458]  You can rap about pimping hoes and beating hoes and hoeing hoes and it's all good in the United States.
[00:27:13.458 --> 00:27:19.703]  But if you say, baby, it's cold outside, well, FCC's coming to shut you down.
[00:27:22.495 --> 00:27:27.078]  So, when I come back on the other side of this break, I'm going to hit all the headlines.
[00:27:27.078 --> 00:27:28.659]  I got video clips here.
[00:27:28.659 --> 00:27:32.662]  We got about 12 tweets from President Trump I'm going to read.
[00:27:32.662 --> 00:27:34.944]  SNL seems to be just getting more deranged every week.
[00:27:34.944 --> 00:27:45.372]  But folks, in this break, please go to Infowarsstore.com because unfortunately we were not able to expand the way we wanted to in 2018.
[00:27:45.372 --> 00:27:48.274]  And that's because of different lawsuits and mainly the
[00:27:49.591 --> 00:27:55.174]  Total censorship of Alex Jones and Infowars on social media, which is the best place to expand and market.
[00:27:55.174 --> 00:28:02.397]  They just cut us off from, you know, the biggest highways in the United States when it comes to marketing and communication.
[00:28:02.397 --> 00:28:03.798]  So, unfortunately, we were not able to expand.
[00:28:03.798 --> 00:28:05.759]  But we have plans to expand.
[00:28:05.759 --> 00:28:06.920]  You already have seen the clues.
[00:28:06.920 --> 00:28:07.920]  You've seen the new studios.
[00:28:07.920 --> 00:28:09.161]  You've seen us hiring more people.
[00:28:09.981 --> 00:28:14.482]  So, with your support over this Christmas season, I think we can make that happen in 2019.
[00:28:14.482 --> 00:28:16.203]  But we got great specials going on right now.
[00:28:16.203 --> 00:28:18.583]  Just check out all of them.
[00:28:18.583 --> 00:28:19.824]  We got all of these specials.
[00:28:19.824 --> 00:28:20.684]  I didn't even realize.
[00:28:20.684 --> 00:28:22.824]  So they're all still running.
[00:28:22.824 --> 00:28:26.505]  Basically, every special that we've ran for the 12 days of Christmas, I guess they're still all live.
[00:28:26.505 --> 00:28:27.926]  This is nuts.
[00:28:27.926 --> 00:28:31.427]  So, you got 60% off bodies, 60% off knockouts, 60% off silver bullet, 55% off ultimate bone broth.
[00:28:36.688 --> 00:28:39.529]  Uh, just 55% off Supermail Vitality.
[00:28:39.529 --> 00:28:41.750]  I mean, it's all at InfoWareStore.com.
[00:28:41.750 --> 00:28:42.990]  These are huge specials right now.
[00:28:42.990 --> 00:28:46.012]  Free shipping store-wide.
[00:28:46.012 --> 00:28:47.712]  Free t-shirt with every order.
[00:28:47.712 --> 00:28:49.993]  We'll send you a free t-shirt.
[00:28:49.993 --> 00:28:51.794]  How about the Alexa Pure Breeze half-off?
[00:28:51.794 --> 00:28:55.075]  How about the Alexa Pure water filters at discount?
[00:28:55.075 --> 00:28:57.416]  Get the gift of clean air and clean water this Christmas.
[00:28:59.042 --> 00:29:03.486]  In the last few months, you have seen InfoWars offer the biggest sales in our history.
[00:29:03.486 --> 00:29:08.050]  Now, we've sold out of some of our best-selling items, but we've still gotten most of our best-selling items in.
