[00:00:03.470 --> 00:00:03.711]  Yeah.
[00:16:28.142 --> 00:16:36.265]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[00:16:36.265 --> 00:16:43.027]  With powerful, yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[00:16:43.467 --> 00:16:48.671]  With Super Blue Silver Immune Gargle, staying toxin-free is easy and affordable.
[00:16:48.671 --> 00:16:53.955]  Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[00:16:53.955 --> 00:16:56.617]  Only available at InfoWarsLife.com.
[00:16:56.617 --> 00:16:58.539]  That's InfoWarsLife.com.
[00:16:59.232 --> 00:17:05.494]  Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium.
[00:17:05.494 --> 00:17:09.856]  This powerful combo is perfect for supporting your thyroid and health.
[00:17:09.856 --> 00:17:17.139]  BioTrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[00:17:17.139 --> 00:17:19.320]  Our super high quality nascent iodine
[00:17:19.560 --> 00:17:25.784]  is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[00:17:25.784 --> 00:17:33.549]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue, and organ in the body.
[00:17:33.549 --> 00:17:40.454]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[00:17:40.834 --> 00:17:47.056]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[00:17:47.056 --> 00:17:50.877]  Take control of your chemistry today with this super combo.
[00:17:50.877 --> 00:17:57.920]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com
[00:18:02.453 --> 00:18:11.877]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:18:11.877 --> 00:18:23.302]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[00:18:23.302 --> 00:18:28.964]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:18:29.264 --> 00:18:40.709]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:18:40.709 --> 00:18:48.913]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[00:18:48.913 --> 00:18:51.414]  It's time to take care of your morning routine.
[00:18:51.414 --> 00:18:57.097]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:19:05.106 --> 00:19:07.468]  The Real Red Pill Plus, ladies and gentlemen.
[00:19:07.468 --> 00:19:10.831]  Our team is constantly on the lookout for newer and better ways to improve our products.
[00:19:10.831 --> 00:19:17.276]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[00:19:17.276 --> 00:19:22.781]  The Real Red Pill Plus is an all-new version of the powerhouse preglanone product.
[00:19:22.781 --> 00:19:30.468]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[00:19:30.908 --> 00:19:37.350]  A powerful preglanone base, the Real Red Pill, has quickly become one of our fellow InfoWarriors' favorite products.
[00:19:37.350 --> 00:19:47.753]  Now, with an extra proprietary energy blend inside, including green tea extract, yerba mate leaf extract, and more, you can get that extra pick-me-up, all supporting your mind and body in a healthy way.
[00:19:47.753 --> 00:19:52.435]  It's got all the great stuff that Real Red Pill has, but it's also got the boost in it.
[00:19:52.435 --> 00:19:55.716]  Get the Real Red Pill Plus at InfoWarriorsStore.com.
[00:20:02.856 --> 00:20:05.444]  You're listening to The Alex Jones Show.
[00:20:35.478 --> 00:20:42.784]  There's only 65 days left to what is the most important election in world history.
[00:20:42.784 --> 00:20:44.486]  We're live seven days a week.
[00:20:44.486 --> 00:20:49.950]  I'm here fighting because this is the most critical time in human development.
[00:20:49.950 --> 00:20:50.931]  I'm Alex Jones, your host.
[00:20:50.931 --> 00:20:53.133]  Thank you so much for joining us.
[00:20:53.133 --> 00:20:54.474]  All right.
[00:20:54.474 --> 00:21:00.939]  I have masses and tons of breaking, incredible video clips, news, your phone calls coming up.
[00:21:00.939 --> 00:21:03.702]  So much more here today on this live Sunday edition.
[00:21:05.680 --> 00:21:11.044]  But the first thing I want to just state is, why is Infowars under such attack?
[00:21:11.044 --> 00:21:17.908]  Why is it demonized so much by corporate media, by the Republican establishment, by the Democrat establishment, by foreign governments?
[00:21:17.908 --> 00:21:20.970]  What is it we're covering?
[00:21:20.970 --> 00:21:23.372]  Well, it's that there's a breakaway civilization.
[00:21:23.372 --> 00:21:25.033]  That's not just a statement, it's true.
[00:21:26.880 --> 00:21:32.224]  of the military industrial complex controlled by a technological elite.
[00:21:32.224 --> 00:21:38.549]  Those are quotes from President Eisenhower in his farewell address in 1961.
[00:21:38.549 --> 00:21:47.877]  And a technological elite of eugenicists, that was the big craze up until the end of World War II, they went underground into the U.S.
[00:21:50.242 --> 00:21:52.563]  DARPA development system.
[00:21:52.563 --> 00:21:54.244]  Most of them were pro-Hitler.
[00:21:54.244 --> 00:21:55.825]  The others were pro-communist.
[00:21:55.825 --> 00:22:02.088]  They all believed in command and control, centralization by elites because they're the elites.
[00:22:02.088 --> 00:22:13.975]  And they've now established much of a world government that's based on austerity and based on racial division and based on balkanization and based on divide and conquer.
[00:22:13.975 --> 00:22:18.257]  And so we are coming at it from a position of it's unelected,
[00:22:19.764 --> 00:22:22.407]  It's unaccountable.
[00:22:22.407 --> 00:22:25.210]  It's corrupt.
[00:22:25.210 --> 00:22:27.752]  It doesn't have your interest in mind.
[00:22:27.752 --> 00:22:29.974]  It's very, very evil.
[00:22:29.974 --> 00:22:34.439]  We should say no to this and people around the world are starting to say no to it.
[00:22:34.439 --> 00:22:41.546]  People around the world are starting to understand this and instead of just being tribal about a football team,
[00:22:42.867 --> 00:22:44.428]  Or a baseball team.
[00:22:44.428 --> 00:22:49.491]  Or even your church, which isn't about Christ, but about the community of the church and most of these things.
[00:22:49.491 --> 00:22:51.292]  They're just social clubs.
[00:22:51.292 --> 00:23:02.159]  What about the human ethos of Renaissance and controlling your own destiny and being free that God really tried to build and give you a chance at?
[00:23:02.159 --> 00:23:04.380]  What about that first understanding of free will?
[00:23:08.160 --> 00:23:16.144]  And globalism is about a worldwide social credit score, a mark of the beast, where if you don't behave and do what they say, you're basically blocked off from society.
[00:23:16.144 --> 00:23:17.825]  You can starve to death.
[00:23:17.825 --> 00:23:22.867]  You try to live out in the country like the Amish or something, here come the armored vehicles because they say you're a cult.
[00:23:22.867 --> 00:23:24.628]  This is manifesting.
[00:23:24.628 --> 00:23:26.109]  This is happening.
[00:23:26.109 --> 00:23:37.154]  This is the big issue that we face as a civilization and as a society right now.
[00:23:37.154 --> 00:23:37.354]  So,
[00:23:39.758 --> 00:23:44.042]  That's why they're trying to shut us down.
[00:23:44.042 --> 00:24:02.877]  Is because you can talk about left-wing or right-wing, you can debate fascism versus anti-fascism, you can debate all this window dressing and all the deck chairs and furniture and silverware and cutlery and plates and china and the food being delivered onto the deck of the Titanic right as it hits that iceberg.
[00:24:08.985 --> 00:24:11.026]  But you've hit the iceberg.
[00:24:11.026 --> 00:24:13.567]  And so the question is, what are you going to do about it?
[00:24:13.567 --> 00:24:31.833]  And I'm the one pointing out the ship's listing, and that Trump's trying to save the ship, he's got pumps going, they're trying to put fires out, and the average leftist is trying to sabotage that, saying that, you know, we've got to basically send the ship to the bottom, and that's how we fix things.
[00:24:31.833 --> 00:24:36.935]  And you've got Bill Maher, and you've got the other Democrats saying, let's have a depression, let's teach Americans to submit.
[00:24:38.115 --> 00:24:49.458]  You've got them so freaked out that we have a 4.6% growth rate and they're doing everything they can to sabotage the productivity of this country and of capitalism because they're the globalists.
[00:24:49.458 --> 00:24:50.778]  They already have a rigged economy.
[00:24:50.778 --> 00:24:51.778]  They already have private jets.
[00:24:51.778 --> 00:24:52.799]  They already have money.
[00:24:52.799 --> 00:25:05.222]  They want you to live in a two-party system where you're a communist on the ground having nothing like a poor Chinese serf, but then the political party are all a bunch of billionaires who are above the law and can have you executed like that.
[00:25:06.195 --> 00:25:07.916]  It's called authoritarianism.
[00:25:07.916 --> 00:25:08.896]  It's not fascism.
[00:25:08.896 --> 00:25:09.857]  It's not communism.
[00:25:09.857 --> 00:25:17.680]  It's authoritarianism carried out by an oligarchy, a plutocracy.
[00:25:17.680 --> 00:25:22.923]  And if you don't know what those terms are, look them up and understand what we're facing.
[00:25:22.923 --> 00:25:25.984]  I keep seeing us still using Google as a search engine constantly.
[00:25:25.984 --> 00:25:27.145]  Google is worthless.
[00:25:27.145 --> 00:25:28.666]  It's a broken search engine.
[00:25:28.666 --> 00:25:29.746]  It doesn't work.
[00:25:29.746 --> 00:25:32.548]  Bing is Microsoft, but it's kind of the old Google search thing.
[00:25:32.548 --> 00:25:34.088]  DuckDuckGo is okay.
[00:25:34.088 --> 00:25:35.289]  Just want to point that out for the viewers.
[00:25:36.468 --> 00:25:40.791]  Now, who are the globalists?
[00:25:40.791 --> 00:25:41.711]  What is their aim?
[00:25:41.711 --> 00:25:43.012]  What do they want to do?
[00:25:43.012 --> 00:25:59.162]  And when you find out how monstrous they are, when you find out how bad they are, when you find out how out of control they are, then it becomes exponential understanding that you've got to stop them.
[00:25:59.162 --> 00:26:05.406]  That you've got to do something to block them because they are literally predatory and out to get you.
[00:26:06.613 --> 00:26:11.056]  The New York Times isn't a yellow journalism fake news outfit.
[00:26:11.056 --> 00:26:28.150]  It is a kingpin-owned, anti-American, robber-baron, weaponized, mafia, intimidation, weapons system run by stay-behind networks of Barack Hussein Obama and the foundations and the CIA publicly.
[00:26:30.120 --> 00:26:38.291]  And it freaks them out at the Washington Post, the New York Times, and CNN, that are all part of the same group, that I know this.
[00:26:38.291 --> 00:26:41.836]  Because it's their religion that you're dumb scum.
[00:26:41.836 --> 00:26:46.502]  When they go to a barbecue in flower country, they look at you as dumb idiot bumpkins.
[00:26:48.137 --> 00:26:57.599]  And see, it rubs salt in their wounds that I have a Texas twang, and they've got this idea that Texans wipe their asses with corn cobs, and that, you know, we ride horses to work.
[00:26:57.599 --> 00:27:12.002]  And so the fact that I am alpha male, and I have a gravelly voice, and I am confident, and I am aggressive, and I know more about their criminal operations than they do, that completely and totally flips them out.
[00:27:12.002 --> 00:27:16.323]  Because if you're a pinhead genetic psychopath like Zuckerberg,
[00:27:17.458 --> 00:27:19.319]  Or Eric Smith or Barack Obama.
[00:27:19.319 --> 00:27:24.082]  Chosen because you come from lines of people that are absolutely evil.
[00:27:24.082 --> 00:27:30.907]  And because you operate with no emotion except for domination of the innocent.
[00:27:30.907 --> 00:27:32.327]  And to abort humanity.
[00:27:32.327 --> 00:27:34.329]  The spirit of pure Satanism.
[00:27:34.329 --> 00:27:35.569]  Abort humanity.
[00:27:35.569 --> 00:27:36.830]  Destroy humanity.
[00:27:36.830 --> 00:27:38.111]  Toast the evil.
[00:27:38.111 --> 00:27:38.892]  Dominate.
[00:27:38.892 --> 00:27:39.952]  Destroy creation.
[00:27:39.952 --> 00:27:41.833]  Become God.
[00:27:41.833 --> 00:27:44.975]  Because they come from blasphemous bloodlines.
[00:27:44.975 --> 00:27:45.476]  That's what it is.
[00:27:46.621 --> 00:27:50.853]  Committed to destruction of you and your family with laser hate focus!
[00:27:51.997 --> 00:28:16.389]  The fact that they see humanity struggling free from their spiritual bloodlust enrages them, and they see that I'm not afraid, except for failure, and that I'm moving against them, and that we're building a community of people that care, and use their own instincts and spirit not to worship football, or some facsimile, or some prosthesis, but the real thing, and as we pull away from their system,
[00:28:17.728 --> 00:28:21.369]  They become more and more and more panicked.
[00:28:21.369 --> 00:28:24.670]  And they don't know what to do.
[00:28:24.670 --> 00:28:26.571]  And they're scared.
[00:28:26.571 --> 00:28:28.772]  And so we're on the battlefield now with these people.
[00:28:28.772 --> 00:28:31.953]  But the reason we've been banned is we're talking about the real world.
[00:28:31.953 --> 00:28:32.913]  We're talking about the real system.
[00:28:32.913 --> 00:28:36.414]  We're talking about how it actually operates.
[00:28:36.414 --> 00:28:38.635]  And pointing out who they are.
[00:28:38.635 --> 00:28:39.875]  And that's why they want us destroyed.
[00:28:39.875 --> 00:28:40.996]  Because we have hope.
[00:28:40.996 --> 00:28:42.096]  And we believe in you.
[00:28:42.096 --> 00:28:43.117]  And you believe in us.
[00:28:43.117 --> 00:28:44.077]  And we formed a community.
[00:28:45.609 --> 00:28:50.878]  Now we come back, this whole McCain thing is a giant distraction and sickening, but from this evil we can learn something.
