[00:00:00.000 --> 00:00:22.000]  [Music]
[00:02:35.718 --> 00:02:40.801]  And so the most important message that I have this morning is get your new bivalent booster.
[00:02:41.682 --> 00:02:44.762]   william lees for saying they got their booster and i was like oh i need to get
[00:02:44.762 --> 00:02:50.262]   mine and then i found out they they're talking about the third shot
[00:02:50.262 --> 00:02:53.762]   is that the by the end or is it the fourth booster or does it matter if i
[00:02:53.762 --> 00:02:58.041]   don't worry so much about the number of there's no you have to get it
[00:02:58.115 --> 00:02:59.357]  This new bivalent booster.
[00:02:59.377 --> 00:03:01.360]  You can double or triple stack them.
[00:03:01.380 --> 00:03:04.084]  The new bivalent one is doing a much better job.
[00:03:04.104 --> 00:03:04.825]  You have to get a booster.
[00:03:04.865 --> 00:03:07.148]  You need to get this new bivalent booster.
[00:03:07.188 --> 00:03:08.430]  Bivalent booster for COVID.
[00:03:08.470 --> 00:03:11.635]  But does everyone ages 12 and older need a booster?
[00:03:11.675 --> 00:03:12.676]  The answer is yes.
[00:03:13.658 --> 00:03:23.709]  And by the way, if you're over 15 and have gotten two boosters, and more than two to four months out, you're going to need a third booster as well, a fifth immunization.
[00:03:24.650 --> 00:03:28.175]  I don't think we're going to need an annual booster like flu.
[00:03:28.715 --> 00:03:29.716]  Eventually.
[00:03:29.916 --> 00:03:33.299]  Dr. Hotez supports yearly boosters, just like flu.
[00:03:33.399 --> 00:03:34.701]  But I'm still not done!
[00:03:34.761 --> 00:03:38.704]  It looks as though the boosters are not holding up quite as well as we'd like.
[00:03:39.165 --> 00:03:42.828]  And I think our thinking is going to change.
[00:03:42.908 --> 00:03:48.373]  And that what's going to happen is every, you know, few months, we may need another booster.
[00:03:49.654 --> 00:03:51.775]  Perfect results each and every time!
[00:03:51.795 --> 00:03:55.638]  You know, we just could not overcome that massive disinformation campaign.
[00:03:55.738 --> 00:03:58.800]  These fake concepts of herd immunity and discrediting masks.
[00:03:58.960 --> 00:04:00.761]  Dr. Hotez, you are a national treasure.
[00:04:00.801 --> 00:04:03.443]  It is picking off young people like we've never seen.
[00:04:03.503 --> 00:04:06.204]  Dr. Peter Hotez, that was extremely informative.
[00:04:06.284 --> 00:04:09.887]  Disinformation that you're hearing that kids are fine, it's nonsense.
[00:04:09.947 --> 00:04:11.808]  Kids need to get that vaccination.
[00:04:12.028 --> 00:04:13.890]  You healthcare workers have been our saviors.
[00:04:13.970 --> 00:04:15.652]  Watch out for that misinformation.
[00:04:15.712 --> 00:04:19.336]  Dr. Peter Hotez is probably one of the smartest people on this topic.
[00:04:19.376 --> 00:04:23.741]  If you haven't gotten your five and ups vaccinated yet, now's the time to do that.
[00:04:23.761 --> 00:04:25.864]  Dr. Peter Hotez, thank you for saving the world.
[00:04:25.884 --> 00:04:28.767]  We also support giving that third immunization for the 12 to 17 year olds.
[00:04:29.548 --> 00:04:30.868]  People have to feel safe.
[00:04:30.968 --> 00:04:32.909]  Dr. Hotez, you are a voice of reason.
[00:04:32.949 --> 00:04:34.609]  Take down the fake information.
[00:04:34.629 --> 00:04:36.350]  These fake concepts of herd immunity.
[00:04:36.390 --> 00:04:38.751]  Our last hope is to vaccinate our way through this.
[00:04:38.791 --> 00:04:41.912]  Make certain that everybody's vaccinated, including their kids.
[00:04:41.972 --> 00:04:45.553]  That's the single most important thing right now the American people have to do.
[00:04:45.613 --> 00:04:50.574]  Dr. Peter Hotez is the person that we'd like to go to for this sort of expertise.
[00:04:50.594 --> 00:04:56.196]  The single most impactful thing you can do is make certain that you're fully boosted and preferably too boosted.
[00:04:57.176 --> 00:04:59.537]  Monkeypox is a global emergency.
[00:05:00.097 --> 00:05:07.720]  And it's accelerating among a specific social network of men who have sex with men, not because it's sexually transmitted.
[00:05:07.800 --> 00:05:10.361]  Monkeypox is sexually transmitted.
[00:05:10.622 --> 00:05:12.462]  The globalists have come for our bodies.
[00:05:12.722 --> 00:05:14.983]  They've come for our integrity.
[00:05:15.003 --> 00:05:16.004]  They've come for our children.
[00:05:17.404 --> 00:05:20.966]   And this rat-like creature There he is.
[00:05:21.646 --> 00:05:22.847]  He put that photo out himself.
[00:05:23.807 --> 00:05:25.467]  Stelter put that photo out of himself, too.
[00:05:25.987 --> 00:05:27.207]  Totally unaware demons.
[00:05:28.568 --> 00:05:30.328]  Their evil shining right through.
[00:05:30.348 --> 00:05:33.469]  And these predators want control of your life.
[00:05:33.489 --> 00:05:34.349]  They want your free speech.
[00:05:34.429 --> 00:05:38.750]  Both men agree that they should be able to arrest anyone that disagrees with big corporations.
[00:05:40.370 --> 00:05:41.851]  Brian Stelter has held forums.
[00:05:41.871 --> 00:05:46.632]  He now works for the World Economic Forum, where he openly agrees that we should be arrested for our speech.
[00:05:46.952 --> 00:05:48.332]  We should be forced injected.
[00:05:49.764 --> 00:05:55.229]  That's called rape, ladies and gentlemen, and both these men want your speech and want control of your body.
[00:05:57.351 --> 00:05:59.653]  This is the type of scum the establishment hires.
[00:06:00.473 --> 00:06:03.476]  So I could joke around about this all day, but it's no laughing matter.
[00:06:03.636 --> 00:06:05.838]  I have the quotes and the articles right here.
[00:06:06.899 --> 00:06:15.667]  He says Simon Wiesenthal called for arresting people for their speech, and these people that disagree with these shots are no less bad than Nazis, and they need to be arrested.
[00:06:18.174 --> 00:06:20.116]  Starting to see a pattern here, ladies and gentlemen.
[00:06:21.597 --> 00:06:22.978]  I'm going to read you these quotes coming up.
[00:06:24.159 --> 00:06:26.321]  But this is serious business.
[00:06:27.883 --> 00:06:29.064]  They're planning new pandemics.
[00:06:29.084 --> 00:06:29.764]  They've said they are.
[00:06:29.784 --> 00:06:32.246]  They're planning more moves and world IDs.
[00:06:32.306 --> 00:06:33.107]  I have it right here.
[00:06:33.147 --> 00:06:37.031]  The UN under the auspice of a world medical ID.
[00:06:37.371 --> 00:06:42.636]  They admit officially it will be the new world currency ID with the ESG tracking everything you do.
[00:06:43.696 --> 00:06:45.218]  Here is the actual report.
[00:06:47.216 --> 00:06:53.498]  Our Common Agenda Policy Brief 5, a global digital compact, an open, free, and secure digital future for all.
[00:06:55.158 --> 00:06:56.278]  Yes, we're giving you freedom.
[00:06:56.298 --> 00:06:59.999]  And that's exactly what these other monsters do.
[00:07:00.039 --> 00:07:01.720]  They say, oh, it's all about your freedom.
[00:07:02.800 --> 00:07:05.181]  That's why we want to arrest you if you don't take shots.
[00:07:06.001 --> 00:07:07.441]  That's why we need to make you take shots.
[00:07:07.461 --> 00:07:09.122]  That's why we need these fake quarantine centers.
[00:07:10.396 --> 00:07:11.897]  Oh, it's a conspiracy, this Emmer.
[00:07:11.937 --> 00:07:14.718]  You know, he's a tropical disease expert on government boards.
[00:07:15.199 --> 00:07:18.000]  He's out there, oh, this didn't come out of a lab, preposterous.
[00:07:18.941 --> 00:07:25.264]  And you know he helped develop the SARS so-called vaccines and other cold bug vaccines.
[00:07:25.524 --> 00:07:26.685]  And you know why they always pulled him?
[00:07:28.505 --> 00:07:31.167]  We got him testifying in Congress ten years ago and five years ago.
[00:07:32.438 --> 00:07:37.862]  That it's because in the trials it killed people and it caused the virus to mutate worse!
[00:07:38.822 --> 00:07:38.942]  Oh!
[00:07:39.262 --> 00:07:49.229]  But suddenly, Dr. Peter Hotez, right as the quote pandemic begins, comes out in lockstep with the whole thing.
[00:07:50.229 --> 00:07:53.832]  This is a larger global government agenda.
[00:07:55.573 --> 00:08:05.173]   And it's all run by the deep state intelligence agencies that work and are owned and live in a revolving door With the military-industrial complex, we'll be getting to this more today.
[00:08:05.193 --> 00:08:06.394]  Look at these headlines.
[00:08:07.194 --> 00:08:17.242]  Pentagon program haunts those who embarrass, quote, its generals and treat criticizing any military brass as terrorism and you're listed as a foreign adversary.
[00:08:18.402 --> 00:08:18.983]  Want to go read it?
[00:08:19.403 --> 00:08:26.328]  The document was marked restricted but not classified, but they're very upset it's public and are asking the public not to share it.
[00:08:26.448 --> 00:08:27.249]  Totally illegal.
[00:08:28.385 --> 00:08:30.186]  The military being trained against the people.
[00:08:30.626 --> 00:08:35.707]  State Department's narrative control unit letting highly ideological activists decide discourse.
[00:08:36.127 --> 00:08:43.489]  The State Department decides what's real and what's not, then gives the fact-checking private corporate companies orders on who to censor, all based on frauds.
[00:08:43.930 --> 00:08:46.450]  And they say, if you say the vaccine doesn't work, you're a liar.
[00:08:46.490 --> 00:08:47.170]  But you're right.
[00:08:47.491 --> 00:08:49.951]  If they say it's connected to microcarditis, they say you're a liar.
[00:08:50.051 --> 00:08:50.511]  But it is.
[00:08:52.332 --> 00:08:54.353]  They're there to make sure the truth doesn't get out.
[00:08:54.393 --> 00:08:55.753]  That's a weaponized government.
[00:08:57.308 --> 00:09:02.772]  Against you and your very life and that of your children and everyone around you.
[00:09:04.113 --> 00:09:04.994]  They're mad scientists.
[00:09:05.014 --> 00:09:05.935]  They're coming for our bodies.
[00:09:07.376 --> 00:09:10.939]  Now he tries to walk this around in circular logic.
[00:09:10.999 --> 00:09:12.860]  Well, we don't normally debate in science.
[00:09:12.900 --> 00:09:19.506]  We publish papers and then you work to block other papers you don't agree with, with all the massive funding you've got.
[00:09:20.206 --> 00:09:22.368]  But this guy's been intimately involved with Fauci.
[00:09:23.746 --> 00:09:47.996]  With major universities in Texas developing coronavirus vaccines that are mRNA and virus vector, and they did virus vector and mRNA test in the 2014 through 2016 in Texas, and the University of Texas in a national NIH initiative headed up by Fauci, and this guy was involved in it, they said, don't ever try this on humans.
[00:09:48.576 --> 00:09:49.877]  It killed most of the rats.
[00:09:51.357 --> 00:09:52.358]  I've covered that ad nauseum.
[00:09:53.308 --> 00:09:57.790]  And that's why at the time he went on C-SPAN and said to Congress, this is really dangerous.
[00:09:58.491 --> 00:10:05.694]  We can't be giving these vaccines for the common cold to people because they cause major problems and death.
[00:10:07.435 --> 00:10:15.079]  I played the clip many times, but that's before somebody had a little talking with the children's hospital director.
[00:10:16.239 --> 00:10:20.682]  So, let's go ahead and play a clip of him on MSNBC.
[00:10:20.702 --> 00:10:21.042]  Here it is.
[00:10:23.760 --> 00:10:26.801]  It's sad because I said I'm so fed up with the debate me, debate me.
[00:10:27.421 --> 00:10:28.801]  Because it's not really about the debate.
[00:10:28.821 --> 00:10:33.042]  If it was about finding out information, as you said, you've already written about vaccines and autism.
[00:10:33.082 --> 00:10:36.283]  You've already spoken and written about COVID vaccines.
[00:10:36.303 --> 00:10:45.305]  I think you've been... And it's all been proven lies and we played a five-minute compilation earlier where he changes his story 30-something times in front of your face!
[00:10:49.035 --> 00:10:52.677]  100% effective, 90% effective, 70% effective, 60% effective.
[00:10:52.957 --> 00:10:55.278]  You need one shot, you need three shots, you need four shots, you need five shots.
[00:10:55.538 --> 00:10:58.519]  Worry about, don't even worry about the number of shots, just take all the shots.
[00:10:58.858 --> 00:11:00.138]  Here, go back to the club.
[00:11:00.378 --> 00:11:04.777]   Vaccines and autism. You've already spoken and written about COVID vaccines. I think you've
[00:11:04.777 --> 00:11:09.658]   been on MSNBC and other channels hundreds of times since the start of the pandemic. People can hear
[00:11:09.658 --> 00:11:14.058]   your views and the evidence you bring to this. I'm actually interested in evidence and it saddens me.
[00:11:14.058 --> 00:11:15.257]  While they work to silence us.
[00:11:15.257 --> 00:11:17.258]  She basically is saved.
[00:11:16.587 --> 00:11:18.308]  Well, he's wearing a white lab coat.
[00:11:18.328 --> 00:11:18.948]  Yeah, just guess like.
[00:11:18.968 --> 00:11:20.089]  Don't debate when you're losing.
[00:11:19.908 --> 00:11:20.908]  a white lab coat.
[00:11:20.908 --> 00:11:24.389]   ... contributed to a culture, a vaccine misinformation culture that has led to the deaths, as you
[00:11:24.389 --> 00:11:28.229]   say, of hundreds of thousands of lives, and yet he's the one being celebrated by tech
[00:11:28.229 --> 00:11:32.229]   billionaires like Musk and Jack Dorsey while you're being smeared and defamed.
[00:11:32.229 --> 00:11:35.508]   And I would say, I don't know if you've agreed to debate or not.
[00:11:35.508 --> 00:11:39.149]   My advice is not to, and people might find that surprising because I wrote a book about
[00:11:39.149 --> 00:11:40.149]  debate.
[00:11:40.149 --> 00:11:41.149]  Yeah, just give us light.
[00:11:41.149 --> 00:11:42.149]  Don't debate when you're losing.
[00:11:42.149 --> 00:11:47.188]   I don't think a historian of World War II should debate a Holocaust denier.
[00:11:47.209 --> 00:11:49.472]  That's my analogy here.
[00:11:49.712 --> 00:11:54.658]  I don't think these debates between experts and cranks do anything other than elevate the public.
[00:11:55.586 --> 00:11:56.366]  Well, you're absolutely right.
[00:11:56.386 --> 00:11:58.147]  I mean, there are certain things you debate.
[00:11:58.227 --> 00:12:04.871]  I understand what a debate about 18th century Enlightenment philosophy is, and debating Rousseau and Bishop Berkeley.
[00:12:04.991 --> 00:12:06.732]  I understand what political debates are.
[00:12:07.252 --> 00:12:09.854]  But in science, we don't typically do debates.
[00:12:09.934 --> 00:12:18.799]  What we do is we write scientific papers, we present our findings in front of a critical audience of our peers to solicit their input and suggestions.
[00:12:20.559 --> 00:12:30.922]  One doesn't typically debate science, maybe the one-off discussion of evolution versus creationism and that sort of thing, but that's not what we do in science, and so that's problem number one.
[00:12:30.962 --> 00:12:33.222]  Problem number two is to debate with RFK Jr.
[00:12:33.242 --> 00:12:42.264]  I've discussed this issue with him many times by phone and by email, and the problem is, you know, he just keeps on moving the goalposts.
[00:12:42.304 --> 00:12:46.425]  I mean, first it was the measles, mumps, and Ebola vaccine that caused autism.
[00:12:46.465 --> 00:12:47.125]  That's enough.
[00:12:47.226 --> 00:12:48.886]  I don't want to listen to any more of this guy.
[00:12:49.642 --> 00:12:52.084]  They have been proven to be liars about the whole thing.
[00:12:52.104 --> 00:12:53.345]  They created the virus.
[00:12:53.785 --> 00:12:56.247]  They released it for a giant globalist power grab.
[00:12:56.267 --> 00:12:58.268]  It's called Operation Lockstep.
[00:12:58.548 --> 00:12:59.869]  You're living in the middle of it.
[00:12:59.889 --> 00:13:08.195]  They have a UN world treaty they're trying to push through where the UN controls every major nation state's medical policy and you have no rights under it.
[00:13:08.415 --> 00:13:14.039]  And all your medical privacy and autonomy of your body, bodily autonomy, is stripped.
[00:13:15.083 --> 00:13:19.205]  They are flagrant, clear and present dangers to civilization and society.
[00:13:19.385 --> 00:13:23.547]  They're part of a biomedical, eugenics, transhumanist, power grab people.
[00:13:25.348 --> 00:13:29.150]  Oh, somebody went to his house and talked to him in his yard.
[00:13:29.170 --> 00:13:34.893]  This guy wants to come take your kids, put you in a camp, force inject you, put you in jail for your speech.
[00:13:36.598 --> 00:13:43.603]  He's on Big Pharma's payroll, he's a disgusting blob in his little suit, his little priest suit, his little white outfit.
[00:13:43.884 --> 00:13:45.385]  You don't own me, scumbag!
[00:13:45.765 --> 00:13:47.166]  I own my body, you filth!
[00:13:47.566 --> 00:13:51.389]  There is a disturbance in the Matrix, a glitch in the Force.
[00:13:52.170 --> 00:13:53.291]  I reversed the metaphors there.
[00:13:54.632 --> 00:14:00.376]  I know when I smell New World Order blood in the water, and I've never had it coming this hard and this fast into my face.
[00:14:01.737 --> 00:14:05.060]  And in the allegory, I'm a great white shark and they're a little seal, they're in a lot of trouble.
[00:14:06.296 --> 00:14:10.741]  Ladies and gentlemen, Joe Rogan's probably one of the smartest people I've ever met.
[00:14:10.761 --> 00:14:11.521]  Probably the smartest.
[00:14:12.222 --> 00:14:14.705]  Very cunning, very long-term game guy.
[00:14:15.105 --> 00:14:16.286]  Knows everything I know and more.
[00:14:17.347 --> 00:14:19.009]  And a little inside baseball.
[00:14:20.430 --> 00:14:25.275]  I've been really pushing him to go on the attack and he said, no, I'm gonna wait till they attack more and give them more rope.
[00:14:25.839 --> 00:14:30.821]  He's been quietly getting ready for this, and now the timing, everything is just perfect.
[00:14:31.222 --> 00:14:32.942]  It's the number one story in the world.
[00:14:33.042 --> 00:14:40.646]  It's reignited the murder of the poison shots, them trying to take over our bodies, putting people in these COVID camps, how they created the virus.
[00:14:41.667 --> 00:14:42.607]  All of it.
[00:14:42.627 --> 00:14:46.429]  How they targeted our children, where it's deadly to them, even more so than older people.
[00:14:47.349 --> 00:14:48.590]  The mass deaths going on.
[00:14:49.733 --> 00:14:53.894]  And they had the huevos to now go after him again in RFK Jr.
[00:14:54.434 --> 00:14:56.415]  Billions of views total the last three days.
[00:14:56.775 --> 00:14:59.256]  Hundreds of millions alone, just on what Rogan has said.
[00:14:59.896 --> 00:15:02.777]  Our guest, tens of millions of views of what he just did yesterday.
[00:15:03.117 --> 00:15:06.378]  And there's hundreds of other people just commenting that have 5 million, 10 million.
[00:15:06.578 --> 00:15:07.618]  I can't even keep track of it.
[00:15:07.799 --> 00:15:12.280]  And then I went and checked Instagram and Facebook and there was hundreds of millions of views there for Joe Rogan alone.
[00:15:12.340 --> 00:15:14.100]  I mean, it's beautiful!
[00:15:14.741 --> 00:15:15.321]  Woo!
[00:15:16.241 --> 00:15:21.467]  And it's almost all exposing them and showing the science and how they lied and they're being destroyed.
[00:15:21.647 --> 00:15:26.252]  And then Peter Hotez runs to CNBC to say on science we don't debate.
[00:15:26.272 --> 00:15:31.077]  So I'm going to air this five-minute piece that's the most devastating ever that Joe Rogan tweeted today.
[00:15:32.094 --> 00:15:36.439]  And remember, Hotez called Joe part of a coalition of fascists.
[00:15:36.980 --> 00:15:37.861]  And RFK Jr.
[00:15:37.921 --> 00:15:39.202]  is a racist fascist.
[00:15:39.222 --> 00:15:40.744]  Yes, and of course I am as well.
[00:15:40.764 --> 00:15:43.387]  And of course they were calling our guest a Nazi.
[00:15:43.427 --> 00:15:44.569]  Frequent guest here on air.
[00:15:44.609 --> 00:15:45.289]  Incredible guy.
[00:15:45.309 --> 00:15:48.553]  I wanted him on for a long time, but he goes on Owen and Harrison's all the time.
[00:15:48.593 --> 00:15:49.694]  They go together down to the Capitol.
[00:15:49.915 --> 00:15:51.677]  He's a very famous pedophile battler.
[00:15:52.097 --> 00:15:53.759]  One of the most famous out there, Alex Rosen.
[00:15:53.779 --> 00:15:55.941]  We'll be talking to him in a moment, a little bit in the next hour.
[00:15:56.021 --> 00:16:05.229]  Then, other huge guest today, I should have mentioned this, Daniel Astelin with the Inside Baseball on Russia, the global economy, the Bilderberg Group, the UN, the globalist agenda.
[00:16:05.269 --> 00:16:06.270]  He's got the inside scoop.
[00:16:06.630 --> 00:16:10.934]  And then Owen Benjamin, comedian and all-around fire starter, will be joining us as well.
[00:16:10.974 --> 00:16:13.256]  I'm hosting the fourth hour today as well.
[00:16:14.176 --> 00:16:25.001]  So, that said, follow all of Alex Rosen's material at iFight4Kids on Twitter at iFight4Kids and Rumble.com forward slash c forward slash Predator Poachers.
[00:16:25.561 --> 00:16:27.202]  Just type in Alex Rosen Predator Poachers.
[00:16:27.222 --> 00:16:31.124]  You'll find this guy's literal Death Star destroying information.
[00:16:31.644 --> 00:16:35.085]  I mean, he's like Luke Skywalker in the trench run to the pedophiles.
[00:16:35.105 --> 00:16:36.186]  They run in fear.
[00:16:36.486 --> 00:16:38.167]  He's put massive numbers of them in prison.
[00:16:38.687 --> 00:16:41.933]  And now he's on the guys that want to rape our medical freedoms tale.
[00:16:42.233 --> 00:16:42.874]  So they better look out.
[00:16:42.894 --> 00:16:44.056]  We're going to him in four minutes.
[00:16:44.377 --> 00:16:45.899]  But here is this incredible piece.
[00:16:45.979 --> 00:16:46.260]  Get it.
[00:16:46.600 --> 00:16:46.961]  Share it.
[00:16:47.101 --> 00:16:50.186]  It destroys Big Pharma because they're coming after us again.
[00:16:50.206 --> 00:16:51.148]  This is life and death.
[00:16:51.670 --> 00:16:58.697]  One of the things that we're not hearing a lot about is the unique potential safety problem of coronavirus vaccines.
[00:16:58.917 --> 00:17:00.939]  And then, something changed.
[00:17:01.399 --> 00:17:07.285]  Any vaccine released by emergency use authorization by the FDA is an outstanding vaccine.
[00:17:07.545 --> 00:17:11.108]  J&J's vaccine has a risk of life-threatening blood clots.
[00:17:11.949 --> 00:17:14.812]  When you hear the beep, that's the sound of safety.
[00:17:14.832 --> 00:17:16.213]  So don't overthink it.
[00:17:16.594 --> 00:17:18.996]  They're both really good.
[00:17:19.136 --> 00:17:20.958]  They're all really good vaccines.
[00:17:21.018 --> 00:17:21.979]  Get vaccinated now.
[00:17:21.999 --> 00:17:22.920]  You gotta call now.
[00:17:23.100 --> 00:17:26.043]  If you wait, it's gonna be really too late to protect your child.
[00:17:26.083 --> 00:17:30.087]  If this was your child, what happens next could make it the worst day of your life.
[00:17:30.487 --> 00:17:33.391]  So even though COVID poses zero threat to healthy children.
[00:17:33.511 --> 00:17:34.512]  Vaccinate your children.
[00:17:34.532 --> 00:17:35.533]  Do the right thing.
[00:17:35.914 --> 00:17:37.516]  Be safe and not sorry.
[00:17:37.656 --> 00:17:43.743]  I'm strongly recommending for adolescents to get their two doses of vaccine fully immunized after those two doses.
[00:17:43.823 --> 00:17:46.487]  Advanced technology that can help save lives.
[00:17:46.547 --> 00:17:48.389]  This is going to be a long-lasting vaccine.
[00:17:48.449 --> 00:17:49.570]  A long-lasting vaccine.
[00:17:50.231 --> 00:17:57.182]  A few moments later... We're seeing that two doses is not holding up well for emergency room visits.
[00:17:57.242 --> 00:17:59.485]  It's not holding up well for hospitalizations.
[00:17:59.746 --> 00:18:01.128]  Here we are again!
[00:18:02.310 --> 00:18:03.992]  Everyone's going to need a booster.
[00:18:04.072 --> 00:18:05.754]  You need that third immunization.
[00:18:05.794 --> 00:18:06.615]  Triple the amount!
[00:18:06.655 --> 00:18:08.077]  Get that third immunization.
[00:18:08.097 --> 00:18:11.061]  The two mRNA vaccines were always a three-dose vaccine.
[00:18:11.101 --> 00:18:14.104]  The two mRNA vaccines were always a three-dose vaccine.
[00:18:14.204 --> 00:18:16.387]  I've always said this is a three-dose vaccine.
[00:18:16.407 --> 00:18:18.710]  I've always said this is a three-dose vaccine.
[00:18:18.730 --> 00:18:20.251]  This is a three-dose vaccine.
[00:18:20.372 --> 00:18:21.513]  But I'm not done yet!
[00:18:21.673 --> 00:18:23.054]  Oh, God, not this again.
[00:18:23.074 --> 00:18:23.935]  Oh, boy.
[00:18:23.774 --> 00:18:25.974]  The problem is, it's not holding up.
[00:18:25.974 --> 00:18:29.974]  So we may have to look at sort of innovative solutions.
[00:18:29.974 --> 00:18:31.573]  Oh God, not this again.
[00:18:31.573 --> 00:18:32.774]  A fourth immunization.
[00:18:32.774 --> 00:18:33.574]  Oh boy.
[00:18:33.574 --> 00:18:34.974]  Just to keep them going.
[00:18:34.974 --> 00:18:36.373]  Keep the country going.
[00:18:36.373 --> 00:18:37.974]  We have to consider some out of the box things.
[00:18:37.974 --> 00:18:39.373]  A fourth immunization.
[00:18:39.373 --> 00:18:40.173]  Fourth!
[00:18:40.173 --> 00:18:41.174]  A fourth immunization.
[00:18:41.306 --> 00:18:42.247]  Get that second boost.
[00:18:42.327 --> 00:18:44.647]  A second boost to keep the country going.
[00:18:44.787 --> 00:18:47.608]  I've made that recommendation, a fourth immunization.
[00:18:47.688 --> 00:18:50.649]  But I'm still not done!
[00:18:50.749 --> 00:18:53.270]  Unfortunately, the numbers are starting to trend up again.
[00:18:53.410 --> 00:18:54.890]  So the hospitalizations are up.
[00:18:55.090 --> 00:19:00.212]  And so the most important message that I have this morning is get your new bivalent booster.
[00:19:01.072 --> 00:19:04.533]  Willie and Lise were saying they got their booster, and I was like, oh, I need to get mine.
[00:19:05.033 --> 00:19:08.034]  And then I found out they're talking about the third shot.
[00:19:08.999 --> 00:19:12.962]  And is that the bivalent, or is it the fourth booster, or does it matter?
[00:19:13.462 --> 00:19:16.545]  Don't worry so much about the number of... There's no wrong way to use it!
[00:19:16.565 --> 00:19:17.446]  You have to get it.
[00:19:17.486 --> 00:19:20.708]  This new bivalent booster... You can double or triple stack them!
[00:19:20.728 --> 00:19:23.450]  The new bivalent one is doing a much better job.
[00:19:23.470 --> 00:19:24.191]  You have to get a booster.
