[00:00:00.000 --> 00:00:10.000]  [MUSIC]
[00:05:48.051 --> 00:05:55.716]  I am in Florida where I'm going to be co-hosting some events with the great Pastor Rodney Howard Brown.
[00:05:57.386 --> 00:06:02.970]  And then I'll also be on Patrick Ben David's podcast on Saturday and more.
[00:06:04.131 --> 00:06:12.837]  And I will be hosting the full show tomorrow and Friday out of the incredible studios of Pastor Rodney Howard Brown.
[00:06:14.558 --> 00:06:16.820]  He's got all these incredible satellite uplinks.
[00:06:16.860 --> 00:06:22.364]  He's on DirecTV, Dish Network, cable television around the country, millions of viewers a day.
[00:06:22.384 --> 00:06:23.945]  We're looking forward to that.
[00:06:23.965 --> 00:06:26.567]  The guy is an absolute gentleman.
[00:06:26.647 --> 00:06:36.435]   I've known him For over 14, 15 years, but I've been a big fan that long as well, but we've hung out some in person before, but I just get a chance to meet his wife and his family.
[00:06:36.455 --> 00:06:38.456]  It's just been incredible.
[00:06:38.836 --> 00:06:42.579]  What amazing people here in the Tampa Bay area.
[00:06:43.299 --> 00:06:47.201]  Been mobbed by listeners just since I got here yesterday afternoon.
[00:06:47.281 --> 00:06:48.102]  Everywhere we've gone.
[00:06:48.742 --> 00:06:53.245]  So it's been, it's been really great to see how people are here on the West coast of Florida.
[00:06:53.265 --> 00:06:53.785]  We got Tucker.
[00:06:54.411 --> 00:07:00.315]  There's an hour and a half south of us as well, obviously, in Boca Grande and so many other patriots here in this area.
[00:07:01.636 --> 00:07:04.678]  There's not many other concentrations like this, quite frankly, in the nation.
[00:07:04.698 --> 00:07:09.161]  I'm very proud of Texas and I love my home state, but it's become California in many areas.
[00:07:09.721 --> 00:07:19.428]  The east coast of Florida is overrun by globalists as well, so no state is safe, no town is safe, nobody's safe, while the scourge of the leftist brain rot continues to expand.
[00:07:23.940 --> 00:07:24.420]  Okay.
[00:07:27.241 --> 00:07:29.041]  Look, I'm sick of the Hunter Biden stuff.
[00:07:29.561 --> 00:07:31.682]  We know the man is there to demoralize us.
[00:07:31.742 --> 00:07:33.842]  He's a total crackhead and a pedophile like his father.
[00:07:34.882 --> 00:07:40.504]  We know that he comes from an empty family that are servants of whoever will pay them off.
[00:07:41.244 --> 00:07:43.484]  Whether it's the globalists, the communist Chinese, they don't care.
[00:07:43.504 --> 00:07:46.925]  And we know that there's two sets of justice.
[00:07:48.065 --> 00:07:51.606]  There's the above the law situation that we have with the Bidens.
[00:07:52.327 --> 00:08:04.229]  And all the rest of the minions of the New World Order, and there's people that are totally innocent, like Owen Troyer, or Steve Bannon, or myself, or Donald Trump, who get persecuted.
[00:08:04.550 --> 00:08:10.031]  But that's because our country has been captured, and our country has spiritual, cultural, and economic cancer.
[00:08:10.511 --> 00:08:16.452]  And admitting that is half the battle towards moving forward and being able to cut out that cancer.
[00:08:17.032 --> 00:08:21.393]  But never before have we seen such elitist privilege.
[00:08:22.677 --> 00:08:27.300]  There's a top trending thing on Twitter about Hunter Biden and white privilege.
[00:08:28.120 --> 00:08:32.503]  And it shows him there with a crack pipe, or with a cigarette, or there with a bunch of naked little kids.
[00:08:33.083 --> 00:08:33.784]  They're blurred out.
[00:08:34.524 --> 00:08:36.105]  And it says, this is your white privilege.
[00:08:36.966 --> 00:08:39.547]  Well, it's elitist privilege.
[00:08:39.747 --> 00:08:48.012]  If you're in the Democratic Party, and your dad stole the presidency, I don't think it matters what color you are, you control the Justice Department.
[00:08:48.572 --> 00:08:54.573]   The very people that would prosecute you and your son, You put them in charge, you are above the law.
[00:08:54.593 --> 00:08:59.456]  And that's exactly what is going on here right now.
[00:08:59.476 --> 00:09:08.880]  But I remembered this clip from a few years ago during the 2020 campaign when the laptop first came out and the media said it was all fake, none of it was real, of course it was all real.
[00:09:09.921 --> 00:09:21.479]   And when the FBI was running around with the Department of Defense blocking people and surveilling people and Fact-checking people that tried to show the criminal activity that there was those resurfaced videos.
[00:09:21.539 --> 00:09:44.830]   And there's actually hours of Joe Biden in the Senate and him at KKK members' birthday parties and praising Senator Byrd when I stopped it, calling black people animals, calling them super predators like Hillary did, and saying that if black people get caught with cocaine, They would get three to five times the sentence of a white person with cocaine.
[00:09:45.330 --> 00:09:51.134]  And that was because back then crack was 90% something that was being mainly used by black people.
[00:09:51.695 --> 00:09:55.698]  Because the CIA came up with the ingredients of how to do it and dumped it in there in the early 80s.
[00:09:56.058 --> 00:10:04.143]  And so here's the same CIA complex that on record ran me and Arkansas, the Democrat Party, narcotics trafficking operation, with the Bushes who were involved in it.
[00:10:04.404 --> 00:10:06.145]  It's a bipartisan system.
[00:10:07.205 --> 00:10:11.946]  Here he is saying, if you get caught with a tiny piece of crack, you spend five years in jail.
[00:10:12.126 --> 00:10:27.851]  We'll play the clip in a moment, but I've noticed leftists have kind of created this paradox where they're always like, oh, Jones, we thought you were a Republican, but here you are in the nineties bashing the bushes for war and narcotics trafficking.
[00:10:28.351 --> 00:10:29.412]  Oh, you used to be a liberal.
[00:10:30.092 --> 00:10:33.933]  Oh, look, here's videos of Jones in the nineties being against wars, but now he's a Republican.
[00:10:35.245 --> 00:10:37.926]  In fact, I never got to this yesterday, but there's a clip I'm going to play later in the hour.
[00:10:38.666 --> 00:10:51.271]  This is just one of many where they dig up clips of me being anti-war or anti-surveillance or anti-police state or anti-government drug dealing and anti-huge sentences, you know, for just consuming drugs.
[00:10:51.291 --> 00:10:53.371]  I want to punish those that are actually shipping them in.
[00:10:53.391 --> 00:10:56.152]  And they go, look, Jones has changed who he is.
[00:10:56.212 --> 00:10:57.573]  No, I'm against war right now.
[00:10:58.642 --> 00:11:00.924]  And I'm against government shipping and drugs right now.
[00:11:01.065 --> 00:11:06.270]  And I'm against government stealing private property from old people, like the latest that they've showed.
[00:11:06.330 --> 00:11:11.735]  Oh, here's Jones in 96, showing an old man having his property taken for three inch grass.
[00:11:12.276 --> 00:11:19.683]  But then Jones goes and shows the health department giving him the $5,000 a week fines, and they got three foot grass.
[00:11:20.473 --> 00:11:21.394]  Oh, look, he used to be a liberal.
[00:11:21.494 --> 00:11:23.315]  No, it's the liberals that take people's property.
[00:11:23.595 --> 00:11:25.436]  It's the liberals that ban your gas-powered stoves.
[00:11:25.656 --> 00:11:27.136]  It's the liberals that turn off the pipelines.
[00:11:27.357 --> 00:11:28.937]  It's the liberals that want to euthanize the old people.
[00:11:29.138 --> 00:11:31.018]  It's the liberals that lock us in our houses in lockdowns.
[00:11:31.259 --> 00:11:31.859]  You're not liberals.
[00:11:31.879 --> 00:11:36.381]  You're authoritarian corporate bootleggers who don't care about your own rights and just go along with the system.
[00:11:37.042 --> 00:11:38.782]  And so they're like, oh, look, Jones is over here.
[00:11:38.823 --> 00:11:39.783]  He's anti-drug war.
[00:11:39.823 --> 00:11:40.784]  Well, he used to be a Democrat.
[00:11:42.684 --> 00:11:45.386]  I've always been a freedom-oriented populist.
[00:11:46.169 --> 00:11:47.570]  I don't like the Republican blue bloods.
[00:11:47.650 --> 00:11:50.973]  Trump was a beachhead against that and an imperfect vessel at that.
[00:11:50.993 --> 00:11:52.014]  We've got big news on him.
[00:11:52.455 --> 00:11:56.919]  Senator Paul has called him out rightfully on defending Fauci.
[00:11:57.459 --> 00:12:06.287]  But how does Paul do that when he got on the early man wagon with Warp Speed and has said that these vaccines work for some people?
[00:12:06.447 --> 00:12:06.948]  No, they don't.
[00:12:07.774 --> 00:12:10.677]  So Paul's only partly walked back, but he's doing better than Trump.
[00:12:11.197 --> 00:12:23.449]  But if he's going to sit up there and go after Trump, which I think is good, then let's take Senator Paul, who I really respect and like, to the woodshed on this because we need him to come out and not just be against getting a function or not just against the Wuhan lab.
[00:12:24.043 --> 00:12:28.124]   Or where it came from, and that they blocked therapeutics and the masks for kids.
[00:12:28.124 --> 00:12:29.004]  That's all great.
[00:12:29.004 --> 00:12:31.323]  What about the shot being a fraud, Paul?
[00:12:31.323 --> 00:12:37.482]   But let's go ahead and go to a short clip of Biden saying, throw people in jail for crack cocaine, mainly black folks.
[00:12:37.482 --> 00:12:41.644]   And then we'll cut to Biden's lawyer for Hunter saying, he's not gonna serve any jail time.
[00:12:41.644 --> 00:12:42.124]  Here it is.
[00:12:42.124 --> 00:12:53.082]   If you have a piece of crack cocaine, no bigger than this quarter that I'm holding in my hand,
[00:12:53.359 --> 00:12:54.620]  One quarter of one dollar.
[00:12:55.501 --> 00:12:59.283]  We passed a law through the leadership of Senator Thurman and myself and others.
[00:12:59.964 --> 00:13:06.848]  A law that says, if you're caught with that, you go to jail for five years.
[00:13:07.589 --> 00:13:09.150]  You get no probation.
[00:13:10.000 --> 00:13:14.704]  You get nothing other than five years in jail.
[00:13:15.345 --> 00:13:16.726]  Judge doesn't have a choice.
[00:13:17.126 --> 00:13:23.412]  Under our forfeiture statutes, you can, the government can, take everything you own.
[00:13:24.253 --> 00:13:36.304]  Everything from your car to your house, your bank account, not merely what they confiscate in terms of the dollars from the transaction that you just got caught engaging in.
[00:13:36.724 --> 00:13:37.644]  They can take everything.
[00:13:37.884 --> 00:13:40.305]  I don't care why they become a sociopath.
[00:13:40.925 --> 00:13:45.346]  We have an obligation to cordon them off from the rest of society.
[00:13:45.666 --> 00:13:47.007]  They are in jail.
[00:13:48.887 --> 00:13:52.908]  Away from my mother, your husband, our families.
[00:13:53.588 --> 00:13:57.109]  So I don't want to ask what made them do this.
[00:13:57.809 --> 00:14:00.470]  They must be taken off the street.
[00:14:01.550 --> 00:14:03.251]  Do you have an idea of what the conditions are going to be?
[00:14:03.291 --> 00:14:04.331]  Is he going to be on probation?
[00:14:06.040 --> 00:14:06.640]  It's up to the court.
[00:14:07.861 --> 00:14:13.705]  My expectation, at least with regard to after that proceeding, is he'll be released without conditions.
[00:14:15.127 --> 00:14:18.369]  But what the ultimate disposition of the case is, is gonna be up to the judge.
[00:14:20.431 --> 00:14:23.313]  But the word is, he will not serve any jail time, he'll be on probation.
[00:14:25.294 --> 00:14:30.738]  Illegally having done smoking crack cocaine, laying around in bed with a bunch of little girls naked.
[00:14:32.440 --> 00:14:37.799]   Liberal, it's trendy, it's like, The UN goes in and just slaughters thousands in the village and takes their property.
[00:14:37.819 --> 00:14:39.339]  New York Times even reports on them.
[00:14:39.359 --> 00:14:39.980]  Well, it's the UN.
[00:14:40.020 --> 00:14:41.000]  We just slaughter Africans.
[00:14:41.040 --> 00:14:41.400]  It's liberal.
[00:14:42.821 --> 00:14:48.202]  But if you had an ancestor, maybe 200 years ago, that had a black slave, well, you're guilty and you're going to pay reparations as a white.
[00:14:49.123 --> 00:14:54.244]  But when Biden's saying, those are even the worst clips, calling black men super predators.
[00:14:54.404 --> 00:14:55.365]  You've all seen the clips.
[00:14:56.145 --> 00:14:59.786]  And it just shows everything they claim they're fighting is what they are.
[00:15:00.481 --> 00:15:02.162]  We have no moral authority to lecture any of us.
[00:15:02.202 --> 00:15:02.862]  We'll be right back.
[00:15:02.902 --> 00:15:03.423]  Please stay with us.
[00:15:04.023 --> 00:15:05.143]  All right, ladies and gentlemen.
[00:15:05.444 --> 00:15:31.501]   So while we're busy watching Hunter Biden be completely above the law and all of the patriot, populist, loyal American individuals being harassed, being sued, being indicted, being falsely imprisoned and being tried in kangaroo courts in D.C., remember that Joe Biden has literally sold us out To the globalists, to the multinational corporations, and to Communist China.
[00:15:32.141 --> 00:15:42.943]  And that his son is on tape in the Hunter Biden laptop, not just these new recordings that the FBI admits they have, saying that he and his father took money from China and that they work for Chinese intelligence.
[00:15:43.963 --> 00:15:46.484]  And I've played those clips many, many times, but you know what?
[00:15:46.964 --> 00:15:55.366]  Guys, find that particular one where he's whining about the head of Chinese intelligence that's his handler, has been disappeared, and that the guy's worth billions of dollars, and, you know, what do I do, daddy?
[00:15:56.104 --> 00:16:00.226]  These are the things that he was sending audio memos to his uncle and his dad about.
[00:16:01.126 --> 00:16:11.229]  So it's just flagrant, but it's just like Swallow's Well and Dianne Feinstein hired Chinese spies to work inside their offices at the highest levels.
[00:16:12.270 --> 00:16:23.594]  In the case of Feinstein, it was her booker, it was her producer, it was her manager that set her itinerary, that created her workflow.
[00:16:24.582 --> 00:16:26.683]  I mean, her traffic cop, her handler.
[00:16:27.424 --> 00:16:36.509]  And so we'll play some of the National Pulse coming up next segment, because they dug through the tens of thousands of pieces of material and found that clip and others.
[00:16:36.970 --> 00:16:38.230]  And this came out three years ago.
[00:16:38.711 --> 00:16:41.472]  And people forget, and they don't even get to the incredible stuff.
[00:16:41.512 --> 00:16:42.693]  There's hundreds of these clips.
[00:16:42.713 --> 00:16:44.194]  I'll just play a few of them coming up.
[00:16:44.214 --> 00:16:49.157]  But here's Blinken, the Secretary of State, gets back from China.
[00:16:50.131 --> 00:16:56.314]  After literally groveling to Xi Jinping and says, we do not believe Taiwan is independent and should not have independence.
[00:16:56.334 --> 00:16:59.055]  Now, US policy has been, it's sovereign and independent.
[00:16:59.075 --> 00:17:00.316]  We will defend them of their attack.
[00:17:01.336 --> 00:17:03.137]  And Biden has said that because he's so senile.
[00:17:03.177 --> 00:17:04.198]  That's the old policy.
[00:17:04.258 --> 00:17:07.139]  He's like, oh, we'll attack if they hit Taiwan.
[00:17:07.159 --> 00:17:08.500]  They have a defense deal with them.
[00:17:08.540 --> 00:17:09.681]  They should be sovereign.
[00:17:11.141 --> 00:17:14.283]  Now, the administration said, no, no, no, no.
[00:17:14.323 --> 00:17:15.663]  The old senile guy's wrong.
[00:17:16.344 --> 00:17:18.685]  And publicly said, no.
[00:17:19.941 --> 00:17:23.585]  We are going to let you invade Taiwan.
[00:17:23.945 --> 00:17:25.146]  It is a green light for that.
[00:17:25.206 --> 00:17:26.007]  Incredibly dangerous.
[00:17:26.427 --> 00:17:32.753]  And China's already trying to move into areas in and around the Spratly Islands, in and around all over the South China Sea.
[00:17:33.374 --> 00:17:34.475]  Tens of thousands of square miles.
[00:17:34.495 --> 00:17:36.537]  They're claiming part of Indonesia.
[00:17:37.217 --> 00:17:40.220]  They're claiming parts of islands off the coast of Japan up north.
[00:17:40.541 --> 00:17:41.902]  I mean, this is a power grab.
[00:17:41.922 --> 00:17:42.783]  If I can pull up maps.
[00:17:43.103 --> 00:17:48.674]   Guys, pull up maps of Map of what China claims control of jurisdiction of the South China Sea.
[00:17:48.934 --> 00:17:54.858]  And it's just red all the way past Japan to northern Russia, all the way down past Vietnam.
[00:17:54.938 --> 00:18:02.846]   I mean, this would be like the United States declared jurisdiction of The Caribbean down to Brazil.
[00:18:02.866 --> 00:18:05.468]  I mean, it's just, it's just cuckoo land.
[00:18:05.948 --> 00:18:06.969]  It'd be like the U.S.
[00:18:07.009 --> 00:18:12.794]  declared half the Atlantic Ocean was, you know, a thousand miles out, which is, this is ours.
[00:18:12.834 --> 00:18:16.937]  And by the way, we control the waters of Greenland, Iceland, and Scotland.
[00:18:17.517 --> 00:18:18.958]  You'd be like, what the hell are you talking about?
[00:18:18.978 --> 00:18:20.299]  I mean, that's what China's done.
[00:18:21.380 --> 00:18:23.142]  They've just declared the entire South China Sea.
[00:18:23.162 --> 00:18:24.803]  I mean, here's China, here's Japan.
[00:18:25.875 --> 00:18:27.076]  And then here's the Philippines.
[00:18:27.156 --> 00:18:27.976]  I mean, look at that.
[00:18:28.316 --> 00:18:29.056]  Good job finding it.
[00:18:29.076 --> 00:18:33.177]  I mean, that's as big as China or bigger, folks.
[00:18:33.718 --> 00:18:36.258]  So, total cuckoo land.
[00:18:36.278 --> 00:18:41.980]  And they say, well, 2,000 years ago, the Qin Dynasty declared the control of the... That's why it's called the China Sea.
[00:18:43.401 --> 00:18:46.682]  Well, the Gulf of Mexico is called the Gulf of Mexico, and Mexico never had a claim to it.
[00:18:47.202 --> 00:18:48.202]  That's what the Spanish named it.
[00:18:49.022 --> 00:18:49.843]  So, no.
[00:18:49.903 --> 00:18:54.564]  Does Mexico get the whole Gulf of Mexico, including... Wait, what if Mexico said, we control the waters of Florida?
[00:18:55.470 --> 00:18:56.310]  Everyone would laugh at that.
[00:18:56.750 --> 00:18:58.091]  But nope, this is what's going on.
[00:18:58.151 --> 00:19:00.071]  So that's how cuckoo this is.
[00:19:00.131 --> 00:19:01.572]  Cuckoo, cuckoo, cuckoo.
[00:19:01.852 --> 00:19:03.192]  But now, nope.
[00:19:04.252 --> 00:19:08.893]  Now, because they've got Biden by the short hairs, they are really rolling over.
[00:19:08.933 --> 00:19:10.674]  This is humiliation upon humiliation.
[00:19:10.914 --> 00:19:11.334]  While the U.S.
[00:19:11.354 --> 00:19:15.355]  military trains to take on gun owners and veterans and says we're the number one terror threat, it's populist.
[00:19:16.132 --> 00:19:18.273]  I mean, people keep saying, who will they declare martial law?
[00:19:18.654 --> 00:19:20.355]  Oh, we heard from secret agents.
[00:19:21.035 --> 00:19:24.277]  The Feds are preparing for war with us, but it's all secret double-triple.
[00:19:24.758 --> 00:19:25.838]  No, it's official U.S.
[00:19:25.858 --> 00:19:32.342]  government policy from June 2021 that the American people are the enemy, and the government's occupied, and that white people are inherently bad.
[00:19:32.542 --> 00:19:38.426]  They can criticize open borders, or evil, or lockdowns, or forced shots, or anything the globalists did.
[00:19:38.506 --> 00:19:39.487]  It's all official.
[00:19:40.692 --> 00:19:42.233]  And Congress has debates about it.
[00:19:42.273 --> 00:19:43.173]  It's not even there.
[00:19:43.213 --> 00:19:50.876]  But then the Liberty Movement can't believe things are so bad that I was so right decades ago that they're just like, oh, well, it's speculation.
[00:19:50.916 --> 00:19:52.177]  You know, we're not sure yet.
[00:19:52.397 --> 00:19:54.718]  Oh, I talked to a double, triple Q agent.
[00:19:55.118 --> 00:19:55.959]  You told me this.
[00:19:56.039 --> 00:19:58.460]  And it's just always stays in the realm of speculation.
[00:19:58.760 --> 00:20:00.441]  And as long as we stay in the realm of speculation.
[00:20:01.541 --> 00:20:03.022]  Oh, Chinese troops are coming in next week.
[00:20:03.562 --> 00:20:04.002]  They don't need to.
[00:20:04.022 --> 00:20:04.762]  We're going under a U.N.
[00:20:04.802 --> 00:20:05.103]  treaty.
[00:20:05.243 --> 00:20:06.663]  Our military works for the U.N.
[00:20:06.683 --> 00:20:06.843]  now.
[00:20:07.163 --> 00:20:08.384]  Go to the Texas border.
[00:20:09.410 --> 00:20:14.775]  The blue and green haired leftists and the NGOs of the UN are in command of the military and the feds.
[00:20:15.336 --> 00:20:15.796]  Publicly.
[00:20:16.437 --> 00:20:17.457]  There's no judiciary.
[00:20:18.819 --> 00:20:20.420]  Garland won't let them prosecute anybody.
[00:20:21.241 --> 00:20:22.082]  It's already gone.
[00:20:22.102 --> 00:20:23.763]  I don't want to demoralize you.
[00:20:23.803 --> 00:20:26.145]  I say that so we recognize how much trouble we're in.
[00:20:26.385 --> 00:20:32.131]  So here is the Secretary of State running up the white flag on not just Taiwan, the entire South China Sea.
[00:20:32.171 --> 00:20:32.491]  Here it is.
[00:20:33.576 --> 00:20:36.478]  I reiterated the long-standing US-1-China policy.
[00:20:37.579 --> 00:20:38.860]  That policy has not changed.
[00:20:39.641 --> 00:20:44.544]  It's guided by the Taiwan Relations Act, the three joint communiques, the six assurances.
[00:20:45.605 --> 00:20:47.146]  We do not support Taiwan independence.
[00:20:47.246 --> 00:20:51.229]  We remain opposed to any unilateral changes to the status quo by either side.
[00:20:51.970 --> 00:20:55.873]  We continue to expect the peaceful resolution of cross-strait differences.
[00:20:58.555 --> 00:20:59.876]  Well that was a bunch of spin.
[00:20:59.896 --> 00:21:01.137]  That is not business as usual.
[00:21:01.849 --> 00:21:05.150]  That's what the Communist Chinese have wanted them to say for a long time.
[00:21:07.671 --> 00:21:08.912]  So, there we are.
[00:21:08.932 --> 00:21:10.572]  Now, we're going to go to break here in a few minutes.
[00:21:10.972 --> 00:21:12.193]  I really like Roseanne Barb.
[00:21:13.033 --> 00:21:15.034]  She really opened up when she was on the show a few months ago.
[00:21:16.234 --> 00:21:19.275]  And said, look, I've always been a persona of the bad girl.
[00:21:19.935 --> 00:21:21.396]  Because I went through a lot when I was a little girl.
[00:21:21.416 --> 00:21:22.236]  I went through a lot of trauma.
[00:21:22.696 --> 00:21:23.397]  You heard what she said.
[00:21:23.797 --> 00:21:25.037]  But this is the real me.
[00:21:25.057 --> 00:21:27.378]  And she was very serious, very astute, very smart.
[00:21:28.038 --> 00:21:30.059]  And we love having her, you know, be a fellow Texan now.
[00:21:31.032 --> 00:21:34.253]  I don't know how she moved away from Hawaii, though, it's so beautiful, but she lives outside Austin.
[00:21:34.753 --> 00:21:36.934]  And she said, here's her seeing the more serious Roseanne Barr.
[00:21:38.055 --> 00:21:48.079]  And you hear her come out in this next tape we're going to play, it's only five minutes long, and explain that we've had a coup since Kennedy, which is true.
[00:21:48.819 --> 00:21:51.220]  Not, oh, we're going to be magically saved by White Hats and all this.
[00:21:51.240 --> 00:21:52.281]  She really gets it now.
[00:21:52.661 --> 00:21:56.122]  We have to admit how much trouble we're in, and that's how we're going to turn this around.
[00:21:57.042 --> 00:22:00.764]  We have to admit, though, that we've gone way down the rabbit hole here.
[00:22:02.482 --> 00:22:06.505]  And that's not a negative thing to admit how much trouble you're in.
[00:22:07.725 --> 00:22:10.407]  Oh yeah, there's sealed indictments for all of us, not the criminals.
[00:22:11.348 --> 00:22:13.509]  Oh, there's FEMA camps, not for the globalists, but for us.
[00:22:14.637 --> 00:22:26.502]  Oh, people are getting taken away to be executed through the shots, not the patriots and secret scaffolding set up at the Capitol to hang the New World Order and, oh, Biden will never be inaugurated on the 20th, all this stuff.
[00:22:26.903 --> 00:22:28.263]  The delusion is gone.
[00:22:28.383 --> 00:22:33.626]  All the well-meaning smart patriots that cared and wanted to be optimistic and believed that there was cavalry coming.
[00:22:33.646 --> 00:22:43.854]   No, the cavalry is going to be Roseanne Barr and Ted Nugent and Tucker Carlson and Joe Rogan and Alex Jones and Sally, Soccer Mom, and Joe Sixpack.
[00:22:44.094 --> 00:22:45.015]  It's going to be you.
[00:22:46.177 --> 00:22:47.259]  We're always going to change this.
[00:22:47.419 --> 00:22:49.643]  Like V says in Viva Vendetta, look in the mirror.
[00:22:50.163 --> 00:22:51.325]  You are the answer.
[00:22:51.866 --> 00:22:52.908]  You are the resistance.
[00:22:54.597 --> 00:22:56.098]  Tumor Toothpaste is back in stock.
