[00:00:00.000 --> 00:00:27.000]  [MUSIC]
[00:03:21.128 --> 00:03:21.929]  Thank you for doing this.
[00:03:22.009 --> 00:03:22.729]  Really appreciate it.
[00:03:22.789 --> 00:03:23.629]  I'm Daniel Schmidt.
[00:03:23.729 --> 00:03:25.370]  I'm a freshman at the University of Chicago.
[00:03:25.830 --> 00:03:27.030]  My question is for Ms.
[00:03:27.110 --> 00:03:27.550]  Applebaum.
[00:03:28.091 --> 00:03:36.473]  So in 2020, you wrote, those who live outside the Fox News bubble do not, of course, need to learn any of the stuff about Hunter Biden, referring to his laptop, of course.
[00:03:37.073 --> 00:03:45.056]  A poll later after that found that if voters knew about the content of the laptop, 16% of Joe Biden voters would have acted differently.
[00:03:45.456 --> 00:03:49.157]  Now, of course, we know a few weeks ago, the New York Times confirmed that the content is real.
[00:03:49.577 --> 00:04:03.163]  Do you think the media acted inappropriately when they instantly dismissed Hunter Biden's laptop as Russian disinformation and what can we learn from that in ensuring that what we label as disinformation is truly disinformation and not reality?
[00:04:03.983 --> 00:04:06.884]  My problem with Hunter Biden's laptop is I think totally irrelevant.
[00:04:06.904 --> 00:04:17.311]   I mean it's not whether it's disinformation or I mean I don't think the Hunter Biden's business relationships have anything to do with who should be President of the United States.
[00:04:17.451 --> 00:04:20.433]  So, I don't find it to be interesting.
[00:04:20.634 --> 00:04:24.437]  I mean, that would be my problem with that as a major news story.
[00:04:25.478 --> 00:04:27.439]  Yeah, you didn't answer the question, though, did you?
[00:04:28.700 --> 00:04:29.361]  And notice what you said.
[00:04:29.401 --> 00:04:31.062]  Well, it's not about disinformation.
[00:04:31.082 --> 00:04:32.223]  It was about it was irrelevant.
[00:04:32.643 --> 00:04:34.205]  No, it was about it being disinformation.
[00:04:34.225 --> 00:04:35.205]  That's what we were told to.
[00:04:35.245 --> 00:04:36.006]  That was the lie.
[00:04:36.066 --> 00:04:36.747]  That was the point.
[00:04:37.642 --> 00:04:38.882]  But see, but there's their attitude.
[00:04:39.283 --> 00:04:44.264]  Well, we don't think the Hunter Biden laptop story is relevant, so we're just gonna censor it and make sure nobody sees it.
[00:04:44.664 --> 00:04:49.926]  Well, 60% of voters that voted for Biden thought it was relevant, so why do you get to decide for them too, huh?
[00:04:50.546 --> 00:05:10.998]   You know, I gotta tell ya, it's a real shame that Alex isn't on here right now with us because the theme for today, a lot of the theme for today is going to be how You're not wasting your time here.
[00:05:13.060 --> 00:05:16.462]  Are you tuned in every day now to find out how the world really works?
[00:05:17.163 --> 00:05:26.630]  Are you sharing these links to the live streams and the reports at Banned Out Video with your friends and family so that they can find out how the world really works?
[00:05:26.791 --> 00:05:28.932]  Are you part of the information war yet?
[00:05:29.072 --> 00:05:31.794]  Are you becoming a modern-day Paul Revere yet?
[00:05:35.277 --> 00:05:42.292]   It's not the are you entertained From the gladiator, it's, are you not informed?
[00:05:42.932 --> 00:05:45.314]  Do you not understand how the world works?
[00:05:45.394 --> 00:05:47.335]  Are you not seeing around the corner?
[00:05:49.457 --> 00:05:50.618]  When you tune in here every day?
[00:05:53.960 --> 00:05:54.521]  Of course you are.
[00:05:54.561 --> 00:05:55.361]  That's why you're here.
[00:05:56.342 --> 00:05:59.024]  And that's why the tyrants want it shut down.
[00:05:59.725 --> 00:06:01.326]  They want that vision around the corner.
[00:06:01.366 --> 00:06:05.429]  They don't want you to know so that they can take advantage and leverage it.
[00:06:08.095 --> 00:06:08.935]  That's why we're here.
[00:06:10.456 --> 00:06:12.457]  But why do I say I wish Alex was here?
[00:06:12.617 --> 00:06:31.466]  Because on the Joe Rogan podcast with Russell Brand yesterday, which probably is his biggest of the year, I would say, two heavyweights in podcasting right now, Rogan and Brand, one of their topics of discussion was Alex Jones.
[00:06:31.546 --> 00:06:33.367]  And it wasn't even necessarily Alex Jones.
[00:06:34.426 --> 00:06:54.801]  It's just that the phenomenon of the mainstream media lying to you about everything, and then now, it used to be, you know, next decade's news today, or maybe next year's news today, now it's like, I mean, the spiral, the velocity of the news cycle moves so fast now, it's so tight now where it's just like, a couple months or a couple days.
[00:06:56.522 --> 00:07:05.198]   So they're discussing that, how Alex was ahead of that curve, It has been for decades.
[00:07:07.559 --> 00:07:11.581]  And look at what Alex and us, you in the audience, look at what we've built here.
[00:07:11.621 --> 00:07:16.423]  The mothership of information and human intelligence.
[00:07:18.944 --> 00:07:22.485]  For the people, by the people, all of us together.
[00:07:24.026 --> 00:07:25.667]  And there were a couple news stories today.
[00:07:27.276 --> 00:07:37.165]  That it was like that same phenomenon, where we talked about it on Tuesday, on Wednesday, on Thursday, and now here we are Friday, and boom, they're now saying it in the mainstream news.
[00:07:40.688 --> 00:07:53.320]  All kinds of different examples, from what's going on in Ukraine, to now the lawfare that's about to be launched against Fox News and any other big conservative outlet till they can crush you.
[00:07:54.895 --> 00:07:57.796]  Just like they did to Infowars and Alex Jones.
[00:08:00.198 --> 00:08:01.218]  And they brag about it now.
[00:08:01.338 --> 00:08:02.058]  They don't even hide it.
[00:08:05.700 --> 00:08:08.201]  Or maybe we could look over here.
[00:08:09.342 --> 00:08:13.804]  You know, two Democrat senators are hospitalized right now.
[00:08:16.225 --> 00:08:17.406]  Yeah, can't do their job.
[00:08:18.827 --> 00:08:20.888]  Dianne Feinstein and John Fetterman.
[00:08:22.628 --> 00:08:23.429]  Hope they're getting better.
[00:08:24.178 --> 00:08:25.639]  But right now it's not good.
[00:08:26.699 --> 00:08:27.420]  They're not there.
[00:08:27.540 --> 00:08:28.400]  They're in the hospital.
[00:08:29.141 --> 00:08:31.722]  And Federman is somehow co-sponsoring bills.
[00:08:33.763 --> 00:08:35.864]  The Republicans have demanded proof of life.
[00:08:37.725 --> 00:08:41.788]  And the only proof that has been offered is a co-sponsorship of a bill.
[00:08:42.888 --> 00:08:46.910]  Which they're doubting the legitimacy of.
[00:08:48.011 --> 00:08:48.711]  As they should.
[00:08:49.792 --> 00:08:56.800]   Even Newsweek Even Newsweek has an issue with that.
[00:08:59.663 --> 00:09:00.324]  But how about this?
[00:09:03.286 --> 00:09:17.479]  I felt some relief because after we had the CPS segment yesterday, that was probably the biggest part of that show yesterday, got shared a lot that moment.
[00:09:20.157 --> 00:09:26.760]  In Tennessee, they signed a bill banning drag queen story time for kids and other such things.
[00:09:29.000 --> 00:09:48.238]   And I was on the phone with another local reporter talking about following up on this, thinking, kind of like how it normally is, like, hey, if we don't push the gas on this thing, and if we don't apply the pressure on this thing and stress test this thing all the way, No one else will.
[00:09:48.638 --> 00:09:51.920]  Because that's how it's been here for Alex Jones and Infowars for so long.
[00:09:52.540 --> 00:10:01.663]  And then, one of the biggest stories, Tennessee, Tennessee bill banning transgender story time, banning trans youth surgeries.
[00:10:04.464 --> 00:10:12.567]  And while I'm still going to do the follow-up reporting with this other local reporter here on the issue, it was just such a sense of relief.
[00:10:12.607 --> 00:10:19.764]   It's like, we really do have good people now that are in the government, And are doing the right things that need to be done.
[00:10:20.504 --> 00:10:21.225]  It's really happening.
[00:10:23.085 --> 00:10:34.850]  And granted, we're playing from behind and with a shortened deck, but we're coming on fast and we're much more skilled and agile than our enemy.
[00:10:34.669 --> 00:10:36.669]  They're just a brute force.
[00:10:36.669 --> 00:10:45.669]  So, we'll be covering that today as well.
[00:10:45.669 --> 00:10:55.669]  [BLANK_AUDIO]
[00:10:47.659 --> 00:10:49.601]  You've got infrastructure collapsing all around you.
[00:10:50.342 --> 00:10:52.123]  A stunning video.
[00:10:52.404 --> 00:10:55.787]  And you kind of, again, you're getting this stuff every day, every week.
[00:10:56.648 --> 00:11:02.793]  Whether it is a man getting shot, execution style, in the streets of St.
[00:11:02.833 --> 00:11:06.136]  Louis in broad daylight, with people filming it.
[00:11:08.699 --> 00:11:12.743]  Just that kind of unreal scenery in our cities.
[00:11:15.094 --> 00:11:18.356]  There was a police chase in Baltimore last night.
[00:11:19.517 --> 00:11:28.423]  Cars get out of control, skid into a building, and the building collapses on the vehicles.
[00:11:30.785 --> 00:11:31.245]  Baltimore.
[00:11:34.188 --> 00:11:35.629]  We know who runs Baltimore, don't we?
[00:11:38.411 --> 00:11:42.934]  We know the old party that runs Baltimore and has for so long.
[00:11:45.595 --> 00:11:46.415]  That's wild stuff.
[00:11:48.696 --> 00:12:05.099]  And it's every day, whether it's a massive structure fire, an explosion, a train derailment, plane crash, processing plants, facilities, for food, for metal, for energy.
[00:12:06.180 --> 00:12:07.080]  It's just every day.
[00:12:07.100 --> 00:12:12.041]  And sure, we can sit here and say this is Biden's America, and that's fair.
[00:12:14.585 --> 00:12:15.905]  But it's much deeper than that.
[00:12:17.846 --> 00:12:22.767]  This problem has been building beneath the surface, but really not even beneath the surface.
[00:12:22.787 --> 00:12:25.968]  We've been watching this happen in front of our eyes for decades.
[00:12:26.008 --> 00:12:26.728]  We've been watching this.
[00:12:26.748 --> 00:12:27.808]  We've been watching U.S.
[00:12:27.848 --> 00:12:34.790]  inner cities crumble and collapse right before our very eyes for decades.
[00:12:37.130 --> 00:12:44.342]   And now it's just reached the point where It's literally collapsing on top of you.
[00:12:46.343 --> 00:12:49.705]  The building is literally on fire, blowing up.
[00:12:49.845 --> 00:12:51.847]  The trains are off the tracks.
[00:12:55.189 --> 00:13:06.838]  So sure, this is Biden's America, this is Democrat America, and they can try to distract like Gavin Newsom does, responding to the bill in Tennessee saying, Tennessee?
[00:13:08.462 --> 00:13:10.884]  Has the 8th highest murder rate in the nation?
[00:13:11.465 --> 00:13:25.039]  Well that's funny because we can investigate that and find out that the reason why Tennessee has the 8th highest murder rate is because of Memphis, which is run by Democrats.
[00:13:27.041 --> 00:13:28.983]  Should I remind Gavin Newsom of that?
[00:13:30.836 --> 00:13:36.880]  And we do have Bob Barnes coming up in the third hour today with big news on the legal front with the vaccine issue.
[00:13:36.960 --> 00:13:48.448]  And I also want to cover these bills banning the tranny story time for kids and the chop, the weenie chop for little boys that the liberal progressive Democrats want.
[00:13:48.468 --> 00:13:51.350]  They would probably mandate it if they could.
[00:13:51.710 --> 00:13:54.272]  So all of that coming up on the Alex Jones Show.
[00:13:54.292 --> 00:13:58.315]  But are you not informed?
[00:13:59.591 --> 00:14:02.732]  Are you not tuned in here to find out how the world really works?
[00:14:04.853 --> 00:14:08.074]  See, some people don't want you to know how the world really works.
[00:14:08.114 --> 00:14:15.216]  That way they can beat you at the game of life and take advantage of you and manipulate and deceive you.
[00:14:16.157 --> 00:14:17.897]  And we don't want that to happen to you.
[00:14:19.358 --> 00:14:20.738]  And that's why they want to shut down.
[00:14:20.758 --> 00:14:24.479]  And that's why your support at InfoWarsStore.com is paramount.
[00:14:27.298 --> 00:14:27.998]  We'll be right back.
[00:14:28.719 --> 00:14:30.359]  Have you not been informed?
[00:14:34.260 --> 00:14:45.785]  I feel like we are having our gladiatorial moment in the media landscape right now.
[00:14:47.745 --> 00:14:49.786]  Have you not been informed?
[00:14:52.455 --> 00:14:57.057]  On this Friday, March 3rd, 2023 Alex Jones Show transmission.
[00:14:57.117 --> 00:14:58.098]  Owen Troyer filling in.
[00:14:58.158 --> 00:15:00.219]  Have you not been informed?
[00:15:02.600 --> 00:15:09.103]  I feel that this truly is the InfoWars Gladiator moment.
[00:15:10.523 --> 00:15:11.684]  In the middle of the arena.
[00:15:14.245 --> 00:15:18.327]  Been stabbed, been spit on, been lied about, been set up, been framed.
[00:15:19.847 --> 00:15:21.148]  Been sabotaged.
[00:15:23.098 --> 00:15:27.620]  Standing in the middle of the arena saying, have you not been informed?
[00:15:29.481 --> 00:15:31.522]  Are you not informed?
[00:15:33.283 --> 00:15:35.504]  Do you not see how the world works?
[00:15:38.085 --> 00:15:42.547]  Have you not had the future foretold for you right here?
[00:15:46.368 --> 00:15:46.869]  You have.
[00:15:48.249 --> 00:15:49.670]  And that's why you're tuned in today.
[00:15:50.799 --> 00:15:54.301]  And that's why you spread the links to your friends and family.
[00:15:56.062 --> 00:15:56.783]  And here we are.
[00:15:59.284 --> 00:16:01.165]  Now what examples do I want to use?
[00:16:04.267 --> 00:16:19.837]  Now I came on the first of the year on this show and I said get ready for major economic distress and a volatile market and things to go down economically.
[00:16:21.499 --> 00:16:22.880]  And now it's the Business Insider.
[00:16:23.600 --> 00:16:29.862]  Today, a perfect storm of recession, debt, and out-of-control inflation is coming for markets this year.
[00:16:29.882 --> 00:16:39.446]  Remember when we told you that whatever they do to Alex Jones and Infowars, they're going to be doing to you next?
[00:16:39.526 --> 00:16:40.786]  First it was the censorship.
[00:16:43.267 --> 00:16:44.408]  Now it's the lawsuits.
[00:16:44.988 --> 00:16:47.429]  And we played the video from Robert Fourth Reich.
[00:16:48.622 --> 00:17:03.147]  On Tuesday, where he's just bragging about it now, they don't even lie, they don't even hide it, Robert Reich does an entire video and he says, our way of ending conservative news, our way of silencing our opposition is to sue them, just like we did to Alex Jones.
[00:17:03.587 --> 00:17:04.567]  He said that!
[00:17:07.908 --> 00:17:19.945]   This isn't even us warning you, that's what they want to do anymore, they're doing it and they're celebrating it and they're putting it out as their public blueprint On how to destroy their opposition and silence them.
[00:17:21.367 --> 00:17:22.207]  Robert Forthrike!
[00:17:24.570 --> 00:17:27.813]  And now, Fox News in billion-dollar lawsuits.
[00:17:27.933 --> 00:17:29.935]  Rupert Murdoch in billion-dollar lawsuits.
[00:17:31.757 --> 00:17:41.466]  And now, Nina Jankowicz, who is an expert, they say, on disinformation.
[00:17:44.076 --> 00:17:55.749]  Has just announced and is asking for donations for a lawsuit because she got removed from her Department of Homeland Security job, which they said didn't even exist.
[00:17:56.930 --> 00:17:59.493]  They said they said we're going to make the disinformation.
[00:18:02.486 --> 00:18:03.367]  Team, here.
[00:18:04.368 --> 00:18:07.410]  And then they launched their secret department and she was in it.
[00:18:07.430 --> 00:18:11.093]  Then they said, nope, nope, nope, never mind, we're not doing it, it didn't exist and she never worked here.
[00:18:11.454 --> 00:18:13.916]  And now she's suing and blaming that on Fox News.
[00:18:15.757 --> 00:18:17.279]  Now we know that's totally illegitimate.
[00:18:17.359 --> 00:18:18.480]  It's all totally illegitimate.
[00:18:20.241 --> 00:18:21.883]  It's like Robert Forthright said.
[00:18:22.123 --> 00:18:24.285]  They've found the way to silence their opposition.
[00:18:24.845 --> 00:18:28.068]  They have found the way to censor the people they want censored.
[00:18:29.129 --> 00:18:32.556]   And that is through Legal warfare and lawsuits.
[00:18:32.636 --> 00:18:35.298]  And they know they have enough minions out there to go along with it.
[00:18:35.318 --> 00:18:38.180]  They know they have enough brainwashed fools out there to go along with it.
[00:18:38.400 --> 00:18:41.062]  They know they got enough bought off judges to go along with it.
[00:18:41.182 --> 00:18:43.123]  Soros judges and attorneys to go along with it.
[00:18:44.344 --> 00:18:45.165]  So they're just launching it.
[00:18:45.965 --> 00:18:47.526]  They're just going full public with it.
[00:18:50.168 --> 00:18:51.029]  Told you that was coming.
[00:18:53.710 --> 00:18:56.973]  We told you the situation in Ukraine is not what they claim it to be.
[00:18:57.533 --> 00:19:00.095]  And now we've got the numbers we're going to be going through today.
[00:19:02.602 --> 00:19:06.364]  From the Council on Foreign Relations, how much aid has the U.S.
[00:19:06.404 --> 00:19:07.165]  sent Ukraine?
[00:19:07.205 --> 00:19:08.206]  Here are six charts.
[00:19:08.346 --> 00:19:09.366]  We'll go through those charts.
[00:19:10.707 --> 00:19:11.668]  We'll go through those charts.
[00:19:12.288 --> 00:19:15.450]  But I'm gonna tell you, I don't know how they're gonna keep this under wraps.
[00:19:16.911 --> 00:19:20.994]  Folks, Ukraine is being devastated right now.
[00:19:22.095 --> 00:19:22.675]  Devastated.
[00:19:24.556 --> 00:19:33.130]   And, I mean, it's impossible to know specific details Because I know we can't trust the mainstream news.
[00:19:33.230 --> 00:19:34.511]  I don't trust the US government.
[00:19:36.072 --> 00:19:41.577]  But it looks like at this point, probably hundreds of thousands of Ukrainians have died.
[00:19:43.324 --> 00:19:45.025]  Maybe tens of thousands of Russians.
[00:19:45.785 --> 00:19:50.667]  Again, the numbers, it's hard to get real specific numbers or good details.
[00:19:51.467 --> 00:19:53.048]  But that's what it's looking like.
[00:19:53.929 --> 00:19:59.271]  And we're talking about entire Ukrainian cities destroyed.
[00:20:00.191 --> 00:20:28.785]   And you've got to wonder who's organizing this Ukrainian army, putting their troops, putting their military operations In the middle of critical infrastructure zones and residence zones and community center areas and the Russians just come and mop it all up and then there's nothing left.
[00:20:29.385 --> 00:20:31.887]  And you know what is even sicker about this?
[00:20:32.007 --> 00:20:42.014]   And this is why I think at this point my analysis would be Russia is eventually going to get to the Dnipro River probably Next year.
[00:20:42.034 --> 00:20:48.961]  I mean, it looks like they're accelerating, but I'm still probably thinking next year is when the next big development happens.
[00:20:50.342 --> 00:21:00.373]  And they'll basically give Zelensky one last out to say, resign, remove from power, and we're going to have an election, and then they'll have an election, and then a Russian, a pro-Russian president will be elected.
[00:21:03.234 --> 00:21:11.441]  I mean, that'd be the most peaceful route when it gets to that point, or they can start, try to get a larger war with Ukraine going, but I don't think that's what the Biden administration actually wants.
[00:21:11.461 --> 00:21:34.865]   What I think is going to happen, after Ukraine has been properly destroyed, which is what's going to happen, after Ukraine has been properly destroyed, BlackRock is going to come in and get 300 billion dollars to rebuild Ukraine.
[00:21:35.826 --> 00:21:36.506]  Of your money.
[00:21:38.388 --> 00:21:39.249]  See how it all works?
[00:21:39.770 --> 00:21:42.472]  The weapon manufacturers and contractors get paid.
[00:21:44.074 --> 00:21:47.718]  The Ukrainian assets and rat holes get funded.
[00:21:49.459 --> 00:22:14.688]   And then at the bottom line, BlackRock, the biggest group, the biggest Funding group on the planet gets to come in and gets the hundred billion dollar contracts to rebuild Ukraine That's what's gonna happen So we've got more instances of the theme of the day Alex Jones was right
[00:22:15.734 --> 00:22:18.715]  And other news stories coming up, don't go anywhere.
[00:22:19.436 --> 00:22:24.238]  What is the American media leaving out of the Ukraine story?
[00:22:24.618 --> 00:22:25.758]  What are they not telling you?
[00:22:27.059 --> 00:22:27.999]  What are they getting wrong?
[00:22:29.640 --> 00:22:30.200]  And why?
[00:22:32.021 --> 00:22:36.043]  Well, they're not reporting how devastated Ukraine is right now.
[00:22:36.103 --> 00:22:39.364]  They're not devastated the massive destruction of Ukraine.
[00:22:39.384 --> 00:22:46.536]   They're not properly covering the massive amount of death That's happened in this war.
[00:22:48.157 --> 00:22:54.401]  They're not properly covering the amount of support this war is getting.
[00:22:54.561 --> 00:22:58.803]  They want you to think this is a popular war backed by Europe, backed by other countries.
[00:22:58.884 --> 00:22:59.404]  It's not.
[00:23:00.665 --> 00:23:01.125]  It's not.
[00:23:03.357 --> 00:23:18.325]  And they want you to think that you need to be concerned about Ukraine's border and you need to think Vladimir Putin and Russia is the bad guy that we are going after and saving Ukraine from, which is not accurate either.
[00:23:21.027 --> 00:23:35.016]   And I don't know if we're quite there yet, but I've been around long enough, and I've been the target of censorship, political persecution, and prison enough to know what my enemy has planned for me next.
[00:23:36.636 --> 00:24:20.416]   And so depending on how this all goes, and I think at this point I'm convinced that they're just going to let Russia probably take Ukraine, destroy Ukraine, and then BlackRock come in and build it all up, but If this thing gets more serious, and instead of letting Zelensky resign, or flying him out of there, or saving his ass in about a year from now, and they decide to ramp it up, they will start, the Department of Justice, if it's still run by Democrats, that is, if you still have a Democrat or a controlled opposition in the White House, a controlled asset in the White House, the Department of Justice, the FBI, and others will start rounding up people
[00:24:22.039 --> 00:24:28.402]  That they call Russian assets, Russian spies, what have you, and none of it will be accurate.
[00:24:28.502 --> 00:24:30.383]  It won't be people that are Russian anything.
[00:24:31.183 --> 00:24:37.646]  It'll just be Americans that don't support the war, and they'll start rounding them up, arresting them, and throwing them in gulags.
[00:24:38.686 --> 00:24:43.188]  So, we're not quite there yet, but I see that around the corner.
[00:24:43.208 --> 00:24:43.188]  100%.
[00:24:44.009 --> 00:24:44.389]  Being the case.
[00:24:48.885 --> 00:24:52.727]  So right now it's like low risk level to cover this war accurately.
[00:24:52.747 --> 00:24:56.109]  A year from now might be moderate risk.
[00:24:56.349 --> 00:25:09.475]  And then if another Democrat or Biden wins again in 2024, it will be high risk to cover the war in Ukraine and not be fully on board for it and supporting Zelensky.
[00:25:10.576 --> 00:25:14.438]  You'll be arrested and called a Russian asset is where I see that going.
[00:25:15.879 --> 00:25:16.740]  You think that's crazy?
[00:25:17.600 --> 00:25:27.827]  They still have veterans, doctors, parents rotting in jail cells for walking on grass or walking through velvet ropes at the Capitol.
[00:25:28.147 --> 00:25:29.167]  Years of jail time.
[00:25:31.389 --> 00:25:35.912]  No, they'll lock up your ass 100% and throw away the key for political purposes.
[00:25:36.072 --> 00:25:37.473]  They don't care about you.
[00:25:37.713 --> 00:25:39.394]  Your life means nothing.
[00:25:40.815 --> 00:25:42.456]  Collateral damage to these tyrants.
[00:25:44.497 --> 00:25:51.284]  But let's look at these numbers because when you see it, I think the story hits a little harder.
[00:25:52.745 --> 00:26:16.994]   And this is the Council on Foreign Relations, I mean, I'm not telling you the be-all end-all of truth, but when it comes to a breakdown of the money being spent in Ukraine, I've not found a better resource With the illustrations than this from the Council on Foreign Relations, how much aid has the US sent Ukraine?
[00:26:17.274 --> 00:26:19.196]  Here are six charts.
[00:26:20.497 --> 00:26:23.940]  And let's just review these charts, shall we?
[00:26:25.561 --> 00:26:26.962]  Let's start with the first chart here.
[00:26:28.304 --> 00:26:29.925]  Now again, are these numbers accurate?
[00:26:31.226 --> 00:26:37.831]  It's hard to keep track of and the last time these numbers were updated, this chart that is, was January 15th.
[00:26:40.618 --> 00:26:42.258]  So, are these numbers accurate?
[00:26:42.398 --> 00:26:42.958]  I don't know.
[00:26:43.018 --> 00:26:47.599]  There's so much money being thrown over there and weapons and everything, we can't even keep track.
[00:26:47.619 --> 00:26:53.080]  There's no oversight, but this is what the Council on Foreign Relations is reporting as of January 15th.
[00:26:53.640 --> 00:27:09.263]  Now, what do you notice about this little bar graph that we have here, where military aid is at $46.6 billion, financial aid is at $26.4 billion, and then what is that tiny little sliver at the top there?
[00:27:10.049 --> 00:27:11.330]  Humanitarian aid.
[00:27:12.431 --> 00:27:16.054]  Tiny little humanitarian aid.
[00:27:16.594 --> 00:27:17.515]  I'll give you a little bit.
[00:27:18.096 --> 00:27:19.817]  I'll pinch a little off the top for the people.
[00:27:21.718 --> 00:27:24.300]  So, I mean, you do the math.
[00:27:27.223 --> 00:27:29.204]  According to this, it's just shy of a hundred billion.
[00:27:31.766 --> 00:27:34.709]  And most of it is military aid.
[00:27:38.655 --> 00:27:43.838]  So, do you think if people saw this graph, they might change their mind?
[00:27:45.459 --> 00:27:51.423]  So they're saying total $77 billion as of January 15th, and we know at least another billion has been sent since then.
[00:27:53.464 --> 00:27:56.466]  And the vast majority of that, military.
[00:27:56.966 --> 00:27:57.627]  Military.
[00:27:58.447 --> 00:28:00.008]  Tiny little humanitarian.
[00:28:00.428 --> 00:28:02.870]  And then a little just financial, whatever that means.
[00:28:02.890 --> 00:28:04.431]  We're just sending them cash, I guess.
[00:28:05.051 --> 00:28:07.613]  So that they can pay their pensions, pay their military.
[00:28:08.663 --> 00:28:08.963]  You know.
[00:28:12.406 --> 00:28:15.008]  And then the smallest little sliver so that they can have food and water.
[00:28:16.049 --> 00:28:17.350]  And the biggest being military.
[00:28:17.410 --> 00:28:21.233]  So the military-industrial complex, they're getting their cut.
[00:28:22.935 --> 00:28:27.679]  But you might say, well, how does that stack up, though?
[00:28:28.559 --> 00:28:32.967]   How does that stack up with Aid to other foreign countries.
[00:28:33.007 --> 00:28:36.169]  You know, we give plenty of military aid and we give plenty of aid out to other countries.
[00:28:36.189 --> 00:28:36.910]  How does it stack up?
[00:28:36.930 --> 00:28:37.970]  Maybe it's not much.
[00:28:39.191 --> 00:28:39.311]  Oh!
[00:28:40.092 --> 00:28:42.013]  Actually, it's quite a bit.
[00:28:45.876 --> 00:28:46.156]  U.S.
[00:28:46.536 --> 00:28:52.360]  military assistance to Ukraine since the invasion, compared with that to top recipients in 2020.
[00:28:54.321 --> 00:28:55.802]  Israel being the top at 3.3 billion.
[00:28:58.363 --> 00:29:00.404]  And here's Ukraine since the invasion.
[00:29:01.144 --> 00:29:03.905]  Military aid, not all the aid, just military aid here.
