[00:00:00.000 --> 00:00:08.240]  [Music]
[00:07:35.330 --> 00:07:41.132]  I'm not a pilot, but I did when I was younger, have some video game flight simulation games that I got into a little bit.
[00:07:41.432 --> 00:07:48.575]  So I actually know these answers because I probably played 200 hours of flight simulator video games when I was 12 years old.
[00:07:48.755 --> 00:07:50.036]  Got into it for a little bit.
[00:07:50.056 --> 00:07:55.898]  My dad is a pilot and a lot of family have been pilots, a lot of flying around, but I don't, I'd call myself a novice.
[00:07:56.418 --> 00:07:57.759]  I know more than the new FAA.
[00:08:00.461 --> 00:08:02.622]  nominee who is a high school dropout.
[00:08:03.382 --> 00:08:09.224]  And the reason I raise that is, why do they want somebody that's a high school dropout as the head of the FAA?
[00:08:09.684 --> 00:08:14.126]  Because they can do anything they want and blame the administrator in the end.
[00:08:14.166 --> 00:08:22.949]  That's why they're putting like that crazy guy that robs all the luggage and steals all the stuff at airports that was in control of the whole spent fuel nuclear stockpile.
[00:08:24.189 --> 00:08:26.530]  They want clowns in charge.
[00:08:27.506 --> 00:08:31.709]  And look, they can find plenty of smart black people to be the FAA head that are pilots, okay?
[00:08:31.930 --> 00:08:34.212]  Or that know the history of aviation or know how it all works.
[00:08:34.252 --> 00:08:35.292]  But this guy ain't it.
[00:08:35.993 --> 00:08:42.058]  And so, people like this are emblematic of how they're putting stooges and fools in place.
[00:08:42.839 --> 00:08:48.123]  But the first thing I want to hit on the COVID front is something we saw a year and a half ago, two years ago in Australia.
[00:08:48.623 --> 00:08:53.207]  Fake COVID actors, crisis actors, posing as patients for a PR stunt.
[00:08:53.868 --> 00:08:55.209]  But again, it can get confusing.
[00:08:56.974 --> 00:08:58.355]  People say it's crisis actors.
[00:08:58.395 --> 00:09:00.255]  Then they say, well, it looks like crisis actors.
[00:09:00.275 --> 00:09:01.836]  Well, then no, it's not crisis actors.
[00:09:02.837 --> 00:09:15.942]  Most of the stuff going on is real to a certain extent, but by the media focusing on tiny points of it, they can exacerbate that and make it look like it's actually the biggest story to ever happen.
[00:09:16.523 --> 00:09:18.423]  Just like police officers killing black people.
[00:09:18.984 --> 00:09:19.764]  Look up the numbers.
[00:09:19.844 --> 00:09:26.067]   Maybe 25 black people Are killed wrongly a year by police officers a couple hundred total?
[00:09:26.807 --> 00:09:35.392]  It's a tragedy if you're the person killed wrongly by police, but is it the number one story like it was for several years going back to three years ago?
[00:09:35.552 --> 00:09:35.672]  No.
[00:09:37.972 --> 00:09:46.416]  And it's the same thing with so many of these other issues that they will focus in on COVID deaths and say this child died of COVID.
[00:09:46.436 --> 00:09:47.316]  You should be scared of it.
[00:09:47.636 --> 00:09:53.819]  When you find out the child had cancer or the child had heart defects and they didn't die of COVID.
[00:09:53.839 --> 00:10:06.432]   I saw the news on Friday that the first child to die in the UK of COVID, it turns out that they put the tube down their throat wrong and that the hospital killed
[00:10:06.432 --> 00:10:11.143]   him. That was mainstream news on Friday. But they've created a perception
[00:10:11.143 --> 00:10:15.222]   that everybody was dying of COVID and so they could scare the public. And we
[00:10:15.222 --> 00:10:19.212]   saw this in mainstream news, the US, Canada, the UK, Europe, you name
[00:10:19.212 --> 00:10:26.713]   it, where they admitted that intelligence agencies and governments use
[00:10:26.713 --> 00:10:32.402]   psychological warfare operations and military-grade propaganda, in many cases run
[00:10:32.402 --> 00:10:37.423]   by the military, to scare the public into accepting the lockdowns, the shots,
[00:10:37.423 --> 00:10:40.753]  the masks, all of it.
[00:10:39.108 --> 00:10:41.690]  And now the confirmed smoking gun of smoking guns.
[00:10:42.010 --> 00:10:44.572]  This isn't up for debate whether it's crisis actors or not.
[00:10:47.194 --> 00:10:48.535]  Is out of the London Telegraph.
[00:10:50.037 --> 00:10:51.858]  Project Fear, that's what they called it.
[00:10:52.919 --> 00:10:57.628]   Authors discuss when to deploy New COVID variant.
[00:11:01.450 --> 00:11:11.633]  Man Hancock's plan to, quote, frighten the pants off, close quote, of the public to ensure compliance with lockdown measures exposed in leaked WhatsApp messages.
[00:11:12.933 --> 00:11:26.685]   Man Hancock wanted to deploy a new COVID variant to frighten the pants off the public and ensure they complied with lockdown Leaked Messages Seema The Telegraph Have Revealed.
[00:11:30.047 --> 00:11:40.353]  The lockdown files, more than 100,000 WhatsApp messages sent between ministers, officials and others, show how the government used scare tactics to force compliance and push through lockdowns.
[00:11:40.934 --> 00:11:53.000]  In another message, Simon Case, the Cabinet Secretary, said that the fear and guilt factor was vital in ramping up the messaging during the third national lockdown in January 2021.
[00:11:54.485 --> 00:12:08.803]  The previous month, Matt Hancock, then Health Secretary, appeared to suggest in one message that a new strain of COVID had recently emerged and would be helpful in preparing the ground for the looming lockdown by scaring people into compliance.
[00:12:11.026 --> 00:12:11.987]  Now I'm going to read through.
[00:12:14.858 --> 00:12:15.739]  The things they said.
[00:12:16.379 --> 00:12:18.240]  UK lockdown files.
[00:12:18.280 --> 00:12:26.645]  Text messages reveal how top British health ministers conspire to scare the pants off everyone and asking when do we deploy the new variant.
[00:12:27.405 --> 00:12:37.471]  The Daily Telegraph released WhatsApp messages from ex-UK health minister Matt Hancock who resigned in 2021 over on a so-called affair.
[00:12:38.212 --> 00:12:49.947]   The British Telegram has obtained 100,000 text messages from former UK Secretary Matt Hancock showing how the British government conspired to frighten the pants off everyone and asking, when do we deploy the new variant?
[00:12:52.009 --> 00:12:52.809]  Actual quote.
[00:12:54.751 --> 00:12:55.612]  They're going to say.
[00:12:57.593 --> 00:13:02.217]  Rather than doing too much forward signaling, we can just roll pitch.
[00:13:03.398 --> 00:13:04.239]  With the new strain.
[00:13:05.279 --> 00:13:08.302]  We frightened the pants of everyone with a new strain, Hancock wrote back.
[00:13:08.862 --> 00:13:11.845]  Yep, that's what will get proper behavior.
[00:13:14.221 --> 00:13:14.621]  Change.
[00:13:15.162 --> 00:13:15.822]  Poole replied.
[00:13:16.262 --> 00:13:18.303]  When do we deploy the new variant, Hancock asked.
[00:13:18.503 --> 00:13:22.605]  Been thinking a lot about this and think we need to be more cautious.
[00:13:22.645 --> 00:13:31.850]  The strain is, Poole wrote back, think you made the point earlier, but we need to keep schools off paperwork agenda.
[00:13:32.270 --> 00:13:36.233]  The Christmas lockdown 2020 was surprisingly announced on December 19th.
[00:13:37.577 --> 00:13:46.267]  In January 2021, Hancock was discussing further measures with Cabinet Secretary Simon Case, including more mask-wearing in all settings outside the home.
[00:13:46.627 --> 00:13:51.132]  Case wrote that the fear-guilt factor is vital to getting more lockdown compliance.
[00:13:51.152 --> 00:13:53.475]  So they wanted you locked down to train you.
[00:13:53.775 --> 00:13:55.417]  The masks were key to keep fear going.
[00:13:56.420 --> 00:13:58.901]  Basically, we need to get compliance up, Case wrote.
[00:13:58.941 --> 00:14:08.965]  But since some measures, like a ban on fishing, will be parodied galore, it looks like we have suddenly decided fishing is the next step towards Tier 5.
[00:14:09.205 --> 00:14:13.667]  I honestly wouldn't move on any small things unless we move on a lot of things.
[00:14:14.247 --> 00:14:19.089]  The only big remaining things are nurseries and workplaces, Hancock wrote.
[00:14:19.469 --> 00:14:19.930]  I agree.
[00:14:20.290 --> 00:14:21.511]  I think it's exactly right.
[00:14:21.611 --> 00:14:22.892]  Small stuff looks ridiculous.
[00:14:23.292 --> 00:14:24.333]  Ramping up messaging.
[00:14:24.753 --> 00:14:26.395]  The fear, the guilt is vital.
[00:14:28.256 --> 00:14:30.498]  And they agree to deploy a new variant.
[00:14:30.538 --> 00:14:31.959]  Now, that doesn't mean they released it.
[00:14:32.380 --> 00:14:36.603]  Now, we all know that was done by Peter Daszak and Bill Gates and Fauci and the Wuhan lab.
[00:14:37.384 --> 00:14:44.389]  They're talking about deploying the next variant, which they're just basically making up to scare everyone into submission.
[00:14:45.710 --> 00:14:48.653]  How huge is that?
[00:14:49.773 --> 00:14:53.414]  Let's continue with the COVID news, and there's hundreds of thousands of these released.
[00:14:53.894 --> 00:14:55.154]  I suggest you go read them for yourself.
[00:14:55.795 --> 00:15:00.536]  Doctors, scientists, call on Mississippi officials to take COVID vaccines off the market.
[00:15:00.556 --> 00:15:02.536]  It's already been done in most of Europe.
[00:15:03.617 --> 00:15:07.138]  Big article from Zero Hedge, also up on InfoWars.com.
[00:15:07.718 --> 00:15:10.359]  Another key video that we're going to get to when we come back.
[00:15:11.379 --> 00:15:15.120]  Narrative collapsing, unexplained deaths, a shift in the story is coming.
[00:15:16.020 --> 00:15:19.501]  And that's according to Edward Dowd's sources, which I know have been proven to be dead on.
[00:15:20.359 --> 00:15:26.103]  He said two years ago, we've got statisticians about to come out from biggest insurance companies showing mass die-offs happening from the shots.
[00:15:26.143 --> 00:15:27.064]  He did that a year later.
[00:15:27.904 --> 00:15:33.108]  He says from his source, the White House is preparing a new narrative of sudden death.
[00:15:33.728 --> 00:15:40.453]  It's going to admit sudden death is here as a side effect from COVID, even though statistics show it's those that took the shots.
[00:15:40.493 --> 00:15:41.494]  That's coming up next segment.
[00:15:42.557 --> 00:15:48.160]  Here's one of the top insurance analysts finds a 7% increase in aggregate mortality from just one shot.
[00:15:48.180 --> 00:15:51.422]  35% if you take five doses.
[00:15:53.304 --> 00:15:54.604]  And then a really important report.
[00:15:54.624 --> 00:15:57.606]  I won't air the whole thing, but I'm gonna have it posted on the live show feed.
[00:15:57.626 --> 00:15:58.427]  It's a 20-minute report.
[00:15:58.847 --> 00:16:00.288]  Gates' next pandemic.
[00:16:00.388 --> 00:16:02.109]  And these researchers are dead on.
[00:16:03.157 --> 00:16:05.559]  Then that ties into Russell Brand and the Great Awakening.
[00:16:05.960 --> 00:16:10.824]  Rips the pharmaceutical and military industrial complex and explains how it all works.
[00:16:11.465 --> 00:16:13.627]  Russell Brand shuts down MSNBC Stooge.
[00:16:13.987 --> 00:16:17.651]  Calls network propaganda's nutcrackery for suppressing COVID debate.
[00:16:19.252 --> 00:16:27.220]  Who urges countries to reveal intel on COVID origins after FBI director's statement saying it's China.
[00:16:29.022 --> 00:16:36.650]  That's just some of what we've got coming up here for you today on this broadcast.
[00:16:37.511 --> 00:16:38.973]  But what we know is what they admit.
[00:16:39.033 --> 00:16:40.735]  The shots don't work to protect you.
[00:16:41.115 --> 00:16:44.699]  They make you get more hospitalized, sicker, and die, statistically.
[00:16:45.960 --> 00:16:50.085]  And they knew it the whole time and lied to everyone.
[00:16:51.104 --> 00:16:52.766]  We're going to be laying it all out when we come back.
[00:16:52.846 --> 00:17:01.356]  And then Trump's big announcements declaring war on the New World Order and pledging retribution against the globalists and a lot more.
[00:17:01.896 --> 00:17:03.678]  That's coming up today as well.
[00:17:04.159 --> 00:17:05.020]  Ban.video.
[00:17:05.160 --> 00:17:06.281]  Infowars.com.
[00:17:06.642 --> 00:17:07.823]  Tomorrow's news today.
[00:17:08.143 --> 00:17:08.744]  We'll be right back.
[00:17:08.563 --> 00:17:24.002]  Please stay with us.
[00:17:24.082 --> 00:17:30.425]  We're going to get more into that in a moment with a powerful Russell Brand clip from Bill Maher.
[00:17:32.667 --> 00:17:34.568]  But first, let's play a short clip.
[00:17:34.628 --> 00:17:38.650]  Narrative collapsing, unexplained deaths, a shift, and the story is coming.
[00:17:39.951 --> 00:17:44.994]  Here's stock picker and researcher Edward Dowd on The War Room with Steve Bannon.
[00:17:45.802 --> 00:17:51.707]  In this debacle that's unfolding, I'm privy to a lot of chatter and communication with sources.
[00:17:52.667 --> 00:18:10.941]  And over the weekend, one of my sources in the government told me that there's going to be a narrative change that the White House is potentially preparing to declare an epidemic, an epidemic of sudden death, and that they might blame long COVID and potentially, believe it or not, climate change.
[00:18:12.282 --> 00:18:17.865]   That's being debated now in the In the halls of government, whether they do it or not, it doesn't matter.
[00:18:17.885 --> 00:18:22.751]  But the reason why I put that tweet out, because I hear a lot of chatter, a couple things happened.
[00:18:22.911 --> 00:18:28.337]  One, we had the Monday night football incident, which raised the consciousness of the country.
[00:18:28.378 --> 00:18:37.567]   And then the Rasmussen poll, which came out, which suggests that the awareness of vaccine, sudden death and injuries is going Bigger than I think most people think.
[00:18:37.587 --> 00:18:49.573]  So I think the establishment has to address the issue of sudden death and disability and they're going to likely blame long COVID and if they throw climate change in there that would be even more comical.
[00:18:51.734 --> 00:18:52.634]  Dead on.
[00:18:52.654 --> 00:18:59.878]  Now here's Dr. Martin McCary in must-see congressional hearings that we've got posted in fullwars.com.
[00:19:00.768 --> 00:19:06.635]  He and other doctors and scientists destroying the official narrative that now has admitted a total fraud by design.
[00:19:06.655 --> 00:19:07.216]  Here's the clips.
[00:19:09.258 --> 00:19:10.220]  Misinformation.
[00:19:11.581 --> 00:19:14.905]  The greatest perpetrator of misinformation during the pandemic.
[00:19:15.762 --> 00:19:17.443]  That's been the United States government.
[00:19:18.223 --> 00:19:22.345]  Misinformation that COVID was spread through surface transmission.
[00:19:22.405 --> 00:19:25.367]  That vaccinated immunity was far greater than natural immunity.
[00:19:25.767 --> 00:19:27.128]  That masks were effective.
[00:19:27.168 --> 00:19:29.309]  Now we have the definitive Cochrane review.
[00:19:29.349 --> 00:19:30.429]  What do you do with that review?
[00:19:30.729 --> 00:19:36.412]  Cochrane is the most authoritative evidence body in all of medicine and has been for decades.
[00:19:36.432 --> 00:19:37.312]  Do you just ignore it?
[00:19:37.332 --> 00:19:38.273]  Not talk about it?
[00:19:40.709 --> 00:19:44.952]  That myocarditis was more common after the infection than the vaccine.
[00:19:45.092 --> 00:19:45.633]  Not true.
[00:19:45.793 --> 00:19:50.657]  It's 4 to 28 times more common after the vaccine.
[00:19:50.797 --> 00:19:52.618]  But young people benefit from a booster.
[00:19:52.978 --> 00:19:53.899]  Misinformation.
[00:19:54.159 --> 00:19:56.962]  Our two top experts on vaccines quit.
[00:19:57.722 --> 00:20:05.927]  The FDA in protest over this particular issue, pushing boosters in young, healthy people.
[00:20:06.047 --> 00:20:07.348]  The data was never there.
[00:20:07.768 --> 00:20:13.352]  That's why the CDC never disclosed hospitalization rates among boosted Americans under age 50.
[00:20:14.493 --> 00:20:17.374]  The vaccine mandates would increase vaccination rates.
[00:20:17.435 --> 00:20:21.017]  The George Mason University study shows it didn't.
[00:20:22.153 --> 00:20:22.874]  It did one thing.
[00:20:23.514 --> 00:20:28.838]  It created never-vaxxers who are now not getting the childhood vaccines they need to get.
[00:20:31.921 --> 00:20:37.765]  Over and over again, we've seen something that goes far beyond using your best judgment with the information at hand.
[00:20:37.825 --> 00:20:46.272]  We've seen something which is unforgivable, and that is the weaponization of medical research itself.
[00:20:46.912 --> 00:20:57.779]  The CDC putting out their own shoddy studies, like their own study on natural immunity, looking at one state for two months, when they had data for years on all 50 states.
[00:20:57.859 --> 00:21:01.261]  Why did they only report that one sliver of data?
[00:21:01.281 --> 00:21:03.502]  Why did they salami slice the giant database?
[00:21:03.722 --> 00:21:05.503]  Because it gave them the result they wanted.
[00:21:05.583 --> 00:21:07.164]  Same with masking study.
[00:21:07.184 --> 00:21:10.967]  Well, the data has now caught up in giant systematic reviews.
[00:21:11.932 --> 00:21:15.275]  And the public health officials were intellectually dishonest.
[00:21:15.315 --> 00:21:17.057]  They lied to the American people.
[00:21:17.398 --> 00:21:17.758]  Thank you.
[00:21:18.258 --> 00:21:30.631]  And the same lies were put out in a standardized way all over the world by Big Pharma controlling the United Nations and Big Tech and now everywhere, even on CNN.
[00:21:31.889 --> 00:21:34.171]  They're coming out and admitting that it was a lie.
[00:21:34.631 --> 00:21:36.272]  Because the rats are leaving the sinking ship.
[00:21:36.312 --> 00:21:37.413]  What was the larger plan?
[00:21:37.974 --> 00:21:39.895]  What's coming next in my view and my research?
[00:21:40.315 --> 00:21:41.436]  I'll get to that coming up.
[00:21:41.456 --> 00:21:43.838]  But I wanted to play this Russell Brand clip.
[00:21:44.258 --> 00:21:48.882]  The full Bill Maher interview and debate is posted on InfoWars.com.
[00:21:49.543 --> 00:21:51.264]  But again, Russell Brand.
[00:21:51.284 --> 00:21:52.445]  They're saying it's the new Alex Jones.
[00:21:52.725 --> 00:21:54.366]  Because now it's safe to tell the truth.
[00:21:54.566 --> 00:21:54.947]  Here it is.
[00:21:55.848 --> 00:21:59.431]  I'll just say one more thing about the pharma part of it.
[00:22:00.472 --> 00:22:06.017]  Purdue Pharma, you're familiar, there's a terrific movie, Michael Keaton movie, Dope Sick, that was... Oh yes.
[00:22:06.217 --> 00:22:07.278]  Okay.
[00:22:07.378 --> 00:22:12.943]  If you need an opioid, Purdue Pharma will sell you them at a reasonable price whether you need them or not.
[00:22:17.099 --> 00:22:22.322]  I should add, these opioids can be quite moorish, and even some would say addictive.
[00:22:22.462 --> 00:22:23.343]  So do be cautious.
[00:22:24.824 --> 00:22:26.045]  And you were there, right?
[00:22:26.285 --> 00:22:29.487]  There was a time where I did become a little bit dependent on heroin.
[00:22:29.707 --> 00:22:34.250]  Thankfully, Purdue were not operating in my country, so I may not be here now, and I'm very grateful that I am.
[00:22:35.746 --> 00:22:37.808]  Well, and we are too.
[00:22:39.089 --> 00:22:42.212]  And there's something called Hillbilly Heroin.
[00:22:43.093 --> 00:22:44.454]  That's called OxyContin.
[00:22:44.774 --> 00:22:45.935]  And that's what they were pushing.
[00:22:46.076 --> 00:23:05.633]   But I just, in October 2020, when the Justice Department announced Perdue Farmer pleaded guilty to felony charges of defrauding federal agencies, violating anti-kickback laws, Marketing opioids to hundreds of doctors that it suspected were writing illegal prescriptions and then lying about it to the DEA.
[00:23:06.213 --> 00:23:09.816]  So they got slapped with an $8.3 billion fine.
[00:23:09.856 --> 00:23:13.399]  My last question is just the cognitive dissonance that I see.
[00:23:13.859 --> 00:23:18.423]  That people see, oh my God, the pharmaceutical industry is capable of doing this.
[00:23:19.183 --> 00:23:21.505]  But when it comes to COVID, no questions asked.
[00:23:22.486 --> 00:23:24.207]  It just does seem weird.
[00:23:24.967 --> 00:23:26.628]  Bill, if I may say... Well, let him answer that.
[00:23:26.648 --> 00:23:27.309]  Oh, I'll let John do it.
[00:23:27.429 --> 00:23:28.609]  Yeah, you have a turn.
[00:23:28.769 --> 00:23:32.531]  John, I'll offer you this challenge.
[00:23:33.472 --> 00:23:36.133]  Get the word sputum into your answer for bonus points.
[00:23:38.374 --> 00:23:40.956]  I've been sitting here thinking about that the entire time.
[00:23:41.276 --> 00:23:43.257]  I could tell, because I'm looking below the desk.
[00:23:47.216 --> 00:23:47.817]  Here we go.
[00:23:47.837 --> 00:23:51.701]  You know, look, we have a complicated relation with the pharmaceutical industry.
[00:23:51.761 --> 00:24:02.013]  Anybody who's ever had a family member who's had cancer and seen what life-saving drugs can do for people... It also may have given it to them.
[00:24:02.133 --> 00:24:05.876]  It may have, but that's actually kind of my point.
[00:24:05.916 --> 00:24:11.760]  The reality is, if you have a black and white point of view, the pharmaceutical industry is engaged in a giant conspiracy to fuck us all over.
[00:24:12.080 --> 00:24:15.162]  You are denying the reality that many people have lives been saved by those drugs.
[00:24:15.402 --> 00:24:22.668]  If you say the pharmaceutical industry is incapable of error, or malign behavior, you're equally an idiot.
[00:24:22.848 --> 00:24:34.832]   The reality is that in a capitalist society, there are going to be companies that, seeking profit, will do things that are incredibly innovative and good, and do things that are incredibly incredibly terrible and exploitive. That's just, that seems
[00:24:34.832 --> 00:24:36.232]  like the right position to have.
[00:24:36.232 --> 00:24:38.232]  I agree. Let's just be skeptical.
[00:24:38.232 --> 00:24:38.732]  Great.
[00:24:38.732 --> 00:24:40.232]  Right, okay. And that's across the board.
[00:24:40.232 --> 00:24:40.732]  Sure.
[00:24:40.732 --> 00:24:42.232]  Alright, moving on.
[00:24:42.232 --> 00:24:42.732]  Bill.
[00:24:42.732 --> 00:24:43.232]  Yes.
[00:24:43.232 --> 00:24:47.232]   Out of respect for you and your show, I've brought some facts. Would you...
[00:24:47.232 --> 00:24:49.232]  [laughter]
[00:24:49.232 --> 00:24:51.232]  If you'd like, they're actually...
[00:24:51.232 --> 00:24:54.232]  You just get the f*** out of here. This is not the place.
[00:24:54.232 --> 00:24:55.232]  I thought you liked facts.
[00:24:55.232 --> 00:24:57.232]  No, we do. We love facts. I love facts.
[00:24:57.232 --> 00:24:58.232]  I wouldn't have mentioned it.
[00:24:58.337 --> 00:25:01.097]  I'm English and you know that politeness is our fundamental religion.
[00:25:02.377 --> 00:25:04.138]  But they do pertain to this issue.
[00:25:04.198 --> 00:25:05.478]  So may I say something?
[00:25:05.518 --> 00:25:08.078]  If they inconvenience you, I'll stop saying them.
