[00:00:00.000 --> 00:00:10.000]  [MUSIC]
[00:13:07.302 --> 00:13:11.382]   because again, Ukraine produces about 30% of the grain in the world.
[00:13:11.382 --> 00:13:18.262]   And you then have the Polish farmers who are the biggest block in that nation of...
[00:13:18.262 --> 00:13:19.102]  Yep.
[00:13:19.383 --> 00:13:20.303]  People that have jobs.
[00:13:21.424 --> 00:13:23.024]  It's a major farming country as well.
[00:13:23.725 --> 00:13:30.727]  And they are having all this subsidized, with Western money, subsidized produce and wheat dumped on them.
[00:13:31.187 --> 00:13:35.208]  And then when they complain and say you're bankrupting us, Zelensky says you're Russian agents.
[00:13:35.829 --> 00:13:45.172]  And so insulting the Poles, who have much bigger beefs historically than the Ukrainians with Russians, and then tell them that they're Russian agents, has angered the Poles.
[00:13:45.672 --> 00:13:47.793]  And so this is, again, Zelensky's arrogance.
[00:13:48.793 --> 00:13:53.641]  And it's a very, very good sign this is happening.
[00:13:55.091 --> 00:14:06.120]  The people that control the Black Rock interest, the globalist interest, the WEF human interest, the NATO interest that control Ukraine aren't going to give up easily.
[00:14:06.180 --> 00:14:18.710]  And I believe we're going to try to have more false flags, more staged events to try to escalate the war, continue to give heavier and heavier weapons like tanks and F-16s and cruise missiles to the Ukrainians.
[00:14:19.531 --> 00:14:31.181]  Hoping that as they hit targets inside Russia, they can lure Russia into an expansion of the war and to hitting civilian targets so that there is a pretext to have NATO officially enter the war.
[00:14:31.521 --> 00:14:39.047]  And of course, Russia said it's a red line if NATO accepts Ukraine into NATO.
[00:14:39.447 --> 00:14:43.511]  So we're going to be watching all of this extremely closely as it unfolds.
[00:14:43.871 --> 00:14:47.754]  We'll be right back to break down the incredible domestic news and so much more.
[00:14:47.834 --> 00:14:48.375]  Please stay with us.
[00:14:50.217 --> 00:14:50.938]  And we are back.
[00:14:50.978 --> 00:14:53.119]  Thank you for joining us on this Thursday Transmission.
[00:14:53.139 --> 00:14:54.200]  I'm your host, Alex Jones.
[00:14:55.261 --> 00:15:02.305]  Alright, you're about to hear a major, major Alex Jones was right breaking story.
[00:15:03.166 --> 00:15:05.187]  And this isn't about, oh Alex Jones was right again.
[00:15:05.267 --> 00:15:08.189]  It's about understanding why I'm right 95% of the time.
[00:15:08.690 --> 00:15:12.713]  That's because our enemies use formulas, playbooks to attack us.
[00:15:13.433 --> 00:15:25.748]  And if we know the playbooks, we can recognize the signatures of their operations and we can educate the general public about it, including the courts and government, and we can stop this organized global corporate takeover.
[00:15:26.168 --> 00:15:35.185]   So, last Friday, Russell Brand came out and said, There's a big media report coming out on Channel 4 this weekend.
[00:15:35.205 --> 00:15:37.927]  It accused me of criminal activity.
[00:15:38.548 --> 00:15:40.890]  And what I've been accused of isn't true, but you can give specifics.
[00:15:41.570 --> 00:15:44.052]  I went on air, as you know, and I said it's going to be sexual assault.
[00:15:45.033 --> 00:15:57.883]  And I said, and then the media is going to come out and attack any platform that has Russell Brand on it, even though it's just accusations with no proof by anonymous people 15, 16 years ago.
[00:15:57.903 --> 00:15:59.845]  And then that will be used to deplatform him.
[00:16:01.159 --> 00:16:04.159]  And boom, within a few days, that now has happened.
[00:16:04.159 --> 00:16:06.480]  But it gets more insane.
[00:16:06.480 --> 00:16:13.879]   On Monday and Tuesday, ABC News, NBC News, MSNBC, CNN all attacked me, Tucker Carlson,
[00:16:13.879 --> 00:16:20.919]   and others that saw the signature, saw the formula of censorship manipulation and said,
[00:16:20.919 --> 00:16:22.759]  "We believe Russell Brand is innocent."
[00:16:22.815 --> 00:16:24.337]  That's why there's a statute of limitations.
[00:16:24.718 --> 00:16:26.620]  This supposedly happened 16 years ago.
[00:16:27.481 --> 00:16:28.823]  He's come out against Big Pharma.
[00:16:28.843 --> 00:16:29.925]  He's come out against the war.
[00:16:30.305 --> 00:16:31.827]  He's come out against the surveillance state.
[00:16:31.867 --> 00:16:32.868]  He's come out against them all.
[00:16:33.389 --> 00:16:34.971]  We believe he's innocent.
[00:16:35.732 --> 00:16:36.553]  And we got attacked.
[00:16:37.093 --> 00:16:37.713]  We went further.
[00:16:37.753 --> 00:16:41.036]  We said we believe this is being coordinated by governments.
[00:16:41.656 --> 00:16:43.577]  Because again, we could see the media articles.
[00:16:43.597 --> 00:16:45.418]  We could see how they were all published at the same time.
[00:16:45.739 --> 00:16:46.959]  How they were all written the same.
[00:16:47.380 --> 00:16:48.300]  That's not news.
[00:16:48.340 --> 00:16:49.281]  That's not journalism.
[00:16:49.641 --> 00:16:50.602]  That's propaganda.
[00:16:50.662 --> 00:16:51.723]  That's advertisement.
[00:16:51.763 --> 00:16:55.405]  That's pre-packaged PR operations.
[00:16:55.445 --> 00:16:56.386]  Because I've been through it.
[00:16:56.406 --> 00:16:57.266]  Tucker's been through it.
[00:16:57.286 --> 00:16:58.087]  Trump's been through it.
[00:16:58.127 --> 00:16:59.528]  The American people have been through it.
[00:17:00.635 --> 00:17:03.337]  You're all being demonized every day as a group of horrible people.
[00:17:03.898 --> 00:17:05.719]  So we know what we're looking at.
[00:17:06.500 --> 00:17:07.781]  Well, then it broke yesterday.
[00:17:08.741 --> 00:17:21.832]  That Rumble got a letter from the British government saying we want you to demonetize slash take Russell Moran off the air simply because of unsubstantiated anonymous accusations from 16 years ago.
[00:17:22.392 --> 00:17:23.994]  Guilty until proven guilty.
[00:17:25.331 --> 00:17:27.113]  And Rumble released the letter.
[00:17:27.193 --> 00:17:29.294]  The British government now admits they sent the letter.
[00:17:29.735 --> 00:17:32.137]  They sent letters to YouTube who followed through on it.
[00:17:32.917 --> 00:17:36.820]  And so they're silencing him and trying to cut off his money and cut off his voice.
[00:17:38.302 --> 00:17:46.829]  So they can then demonize him however they want and roll out some of these women that they've been coaching and preparing and paying off slash or blackmailing.
[00:17:47.682 --> 00:17:49.523]  So it's the same formula over and over again.
[00:17:49.543 --> 00:18:00.066]  And look how the corporate media, the prostitutes, as Gerald Celente calls them, attacked me and Tucker and Andrew Tate and everybody else and said, you're crazy.
[00:18:00.166 --> 00:18:03.528]  Jones claims this is a governmental black op.
[00:18:04.687 --> 00:18:10.047]   against Russell Brand and now it's all confirmed I was right, it's all coordinated, it's as
[00:18:10.047 --> 00:18:16.087]   plain as the nose on somebody's face, it's as plain as the trunk on the front of an elephant,
[00:18:16.087 --> 00:18:18.647]  I mean this, or spots on a leopard.
[00:18:18.647 --> 00:18:24.167]   It is the same signature, the same playbook, and now it's confirmed that government, colluding
[00:18:24.167 --> 00:18:30.886]   with corporate media, are putting out these fraudulent, obviously false, cooked up allegations,
[00:18:30.886 --> 00:18:35.687]   and now they're doing it to the man behind the sound of freedom that's bringing to the
[00:18:35.687 --> 00:18:39.207]  world's awareness the giant child trafficking.
[00:18:39.207 --> 00:18:41.927]  Are you starting to get a bit of a headache?
[00:18:41.866 --> 00:18:42.647]  A clear picture here.
[00:18:43.447 --> 00:18:53.535]  And I know how real this is because they tried to do this to me as well, but by the grace of God, they were not able to find a mentally ill person to make up the fact that I abused them or attacked them.
[00:18:54.236 --> 00:19:00.381]  And that's because I've not been a major player like somebody like Russell Brand or Julian Assange.
[00:19:00.421 --> 00:19:05.345]  But with guys like that, who've been with enough women, they can find the people to do it.
[00:19:07.017 --> 00:19:22.145]   And or in the case of Trump just have some woman that had absolutely no proof of anything and Trump's not even allowed to say he's innocent and has to pay five million dollars because a New York jury said He's a bad person for quote saying he's innocent and that it's defamation to say that you are innocent.
[00:19:22.825 --> 00:19:24.386]  This is total weaponization.
[00:19:25.066 --> 00:19:28.187]  It's being run by the federal government here in the US.
[00:19:28.247 --> 00:19:30.168]  It's being run by the federal government in the UK.
[00:19:30.708 --> 00:19:31.688]  It's being run by MI6.
[00:19:31.808 --> 00:19:32.909]  It's being run by CIA.
[00:19:32.989 --> 00:19:35.110]  It's being run by the Justice Department.
[00:19:35.590 --> 00:19:36.950]  And this is their playbook.
[00:19:37.530 --> 00:19:39.191]  This is their operation.
[00:19:39.231 --> 00:19:41.172]  That's why I stand with Russell Brand.
[00:19:42.112 --> 00:19:46.816]  And Tim Ballard, and just everybody else, and Julian Assange, the list goes on and on.
[00:19:46.856 --> 00:19:51.039]  They tried this on Mike Tyson in the last few years, and it turned out it wasn't true.
[00:19:51.579 --> 00:20:04.208]  And nobody's saying Mike Tyson's perfect, but this is a formula where you quote, have to believe a woman, even though the FBI admits more than half the rape allegations in this country alone have been proven to be false.
[00:20:05.649 --> 00:20:06.650]  So why did they do this?
[00:20:06.690 --> 00:20:08.672]  Well, Russell Brand is popular with liberals.
[00:20:09.560 --> 00:20:16.442]  And Russell Brand was not coming after the globalists from a right-wing perspective, and he was being very, very effective, reaching tens of millions of people a week.
[00:20:17.062 --> 00:20:22.164]  He was going on all these different shows and programs and was really exposing their agenda.
[00:20:22.544 --> 00:20:29.426]  So as we go out to break, I want to play a few clips of some of the things Russell Brand has said recently that put him on the target list.
[00:20:29.886 --> 00:20:31.826]  The good news is people are seeing through this.
[00:20:32.306 --> 00:20:33.347]  Most people aren't buying it.
[00:20:34.927 --> 00:20:41.031]  They are trying to destroy Russell Brand and myself and many others to make examples out of us to intimidate you.
[00:20:41.491 --> 00:20:44.753]  So the question is, do you think you're going to be safer rolling over to these people?
[00:20:45.213 --> 00:20:46.654]  Or will you be safer standing up to them?
[00:20:46.694 --> 00:20:48.615]  I think you know the answer is stand up to them.
[00:20:48.876 --> 00:20:50.156]  Here's a few Russell Brand clips.
[00:20:50.176 --> 00:20:50.857]  We'll go to break.
[00:20:51.357 --> 00:20:52.798]  Come back with some more Russell Brand clips.
[00:20:53.138 --> 00:20:59.622]  Then I'm going to get to the Attorney General breaking down crying and basically saying he has to save America from Nazis.
[00:21:00.182 --> 00:21:02.444]  And that's why he's got to basically turn us into Nazi Germany.
[00:21:03.459 --> 00:21:10.941]  The Democrats who have been saying that there are rigged elections, problematic machines, problems with voting systems for a long time now.
[00:21:11.121 --> 00:21:12.101]  But who are you going to believe?
[00:21:12.161 --> 00:21:14.522]  The mainstream media or your own lying eyes?
[00:21:14.622 --> 00:21:15.262]  Let's have a look.
[00:21:15.442 --> 00:21:20.383]  Virginia just stopped using touchscreen computer voting because it's so vulnerable.
[00:21:20.683 --> 00:21:22.404]  We need to look at all the voting machines.
[00:21:22.644 --> 00:21:29.805]  Every secretary of state needs to be, you know, assisted in making sure that they are not being hacked and attacked.
[00:21:29.885 --> 00:21:32.346]  I continue to think that our voting machines are too vulnerable.
[00:21:32.486 --> 00:21:38.428]  The researchers have repeatedly demonstrated that ballot recording machines and other voting systems are susceptible to tempering.
[00:21:38.528 --> 00:21:40.449]  So you don't like the voting machines?
[00:21:40.709 --> 00:21:41.949]  What about the Dominion ones?
[00:21:42.269 --> 00:21:48.272]  Even hackers with limited prior knowledge, tools and resources are able to breach voting machines in a matter of minutes.
[00:21:48.432 --> 00:21:54.934]  So you see, in microcosm, democracy means we get a mandate for what we want to do anyway.
[00:21:55.154 --> 00:21:58.136]  In the event we lose, we complain about the system.
[00:21:58.236 --> 00:21:59.177]  The Republicans do it.
[00:21:59.277 --> 00:22:02.439]  And plainly, as you just saw, the Democrats do it.
[00:22:02.519 --> 00:22:09.243]  In 2018, electronic voting machines in Georgia and Texas deleted votes for certain candidates, or switched votes from one candidate to another.
[00:22:09.263 --> 00:22:14.927]  The biggest seller of voting machines is doing something that violates Cybersecurity 101.
[00:22:15.748 --> 00:22:22.592]  Directing that you install remote access software, which would make a machine like that, you know, a magnet for fraudsters and hackers.
[00:22:22.632 --> 00:22:25.094]  These voting machines can be hacked quite easily.
[00:22:25.234 --> 00:22:31.418]  So the legitimacy of elections and the results of elections is something that's been queried for a long time.
[00:22:31.638 --> 00:22:37.723]  Here are voices of the Democrat Party in various settings making the exact same claim.
[00:22:37.763 --> 00:22:39.764]  You could easily hack into them.
[00:22:40.164 --> 00:22:46.329]  It makes it seem like all these states are doing different things but in fact three companies are controlling this.
[00:22:46.409 --> 00:22:51.417]   It is the individual voting machines That some pose, that pose some of the greatest risk.
[00:22:51.598 --> 00:22:54.826]  There are a lot of states that are dealing with antiquated machines.
[00:22:55.919 --> 00:22:56.139]  Right?
[00:22:56.399 --> 00:22:58.140]  Which are vulnerable to being hacked.
[00:22:58.380 --> 00:23:00.602]  So basically they just say stuff unless they win.
[00:23:00.702 --> 00:23:03.684]  Unless they win, they say the problem is the machine.
[00:23:03.724 --> 00:23:10.748]  You don't see anymore politicians going, listen, we lost fair and square, but ultimately we all love America and we want American people to succeed.
[00:23:10.808 --> 00:23:14.110]  Workers were able to easily hack into an electronic voting machine.
[00:23:14.230 --> 00:23:15.511]  It was possible to switch votes.
[00:23:15.531 --> 00:23:27.955]   43% of American voters use voting machines That researchers have found have serious security flaws, including backdoors.
[00:23:28.075 --> 00:23:28.915]  Backdoors!
[00:23:29.135 --> 00:23:31.576]  I think that Dominion needs to look into Ron Wyden.
[00:23:31.656 --> 00:23:34.416]  He hates... Bill Gates epitomizes this trend.
[00:23:34.456 --> 00:23:38.677]  I've got no particular thing against Bill Gates, but he does represent a certain mentality.
[00:23:39.017 --> 00:23:40.157]  I'll do what I want to do.
[00:23:40.437 --> 00:23:42.398]  You do what I want you to do.
[00:23:42.558 --> 00:23:44.078]  That's the Bill Gates way.
[00:23:44.238 --> 00:23:49.899]  And today, we're going to work out who's contributing more to climate change, you or Bill Gates?
[00:23:50.339 --> 00:23:50.939]  Let's see!
[00:23:51.099 --> 00:23:56.881]  Bill Gates has shrugged off allegations that he's a hypocrite for climate campaigning while travelling by private jet.
[00:23:57.761 --> 00:24:05.704]  In an interview with BBC's Amol Rajan, Gates addressed the accusation by saying he offset his family's carbon footprint and contributes to solutions.
[00:24:05.724 --> 00:24:07.124]  Oh, I didn't realise that.
[00:24:07.144 --> 00:24:07.644]  That's cool.
[00:24:07.704 --> 00:24:08.184]  Let's have a look.
[00:24:08.345 --> 00:24:16.267]  What do you say to the charge that if you are a climate change campaigner, but you also travel around the world on a private jet, you're a hypocrite?
[00:24:17.199 --> 00:24:31.042]  Well, I buy the gold standard of funding Climeworks to do direct air capture that far exceeds my family's carbon footprint.
[00:24:31.382 --> 00:24:38.124]  So, you know, should I stay at home and not come to Kenya and learn about farming and malaria?
[00:24:38.284 --> 00:24:38.524]  Yeah.
[00:24:38.684 --> 00:24:42.965]  You know how you're just making up a reason for why you should be able to do what you want to do?
[00:24:43.305 --> 00:24:44.285]  Everyone feels like that.
