[00:00:01.863 --> 00:00:04.007]  Waging war on corruption.
[00:05:13.131 --> 00:05:17.754]  Western countries are on form of this sort of thing because we're actually concerned about it.
[00:05:17.794 --> 00:05:19.735]  But places like China and India just don't care.
[00:05:20.136 --> 00:05:24.099]  And there's no way that we can compel them to care about the amount of pollutants they're putting out into the atmosphere.
[00:05:25.569 --> 00:05:41.427]  I watched just last night an old, like three, four-year-old documentary by RT Documentaries that was showing shipwrecking in India and how these people are treated worse than slaves 500 years ago and how they're paid $3 a day, no health care, no nothing.
[00:05:41.467 --> 00:05:42.408]  It was just nightmarish.
[00:05:43.038 --> 00:05:47.279]  Yeah, it's, um, that's the neoliberal corporate consensus for you.
[00:05:47.840 --> 00:05:55.402]  It's okay to exploit these people in foreign countries as long as Nike gets to produce shoes at ridiculously cheap prices that Colin Kaepernick can get offended over.
[00:05:56.643 --> 00:06:10.988]  How did we, as a nation, it seems, stop caring about slave labor or goods being produced by slaves, and then embrace communist China and not care about total surveillance grids?
[00:06:11.008 --> 00:06:20.144]   I mean, it just seems like During the Obama era, there seemed to be a point where we went off a cliff where we just didn't even pay lip service to basic Western values anymore.
[00:06:20.484 --> 00:06:21.445]  It's quite wild, isn't it?
[00:06:21.505 --> 00:06:29.709]  Because after Edward Snowden and the rest showed that we were having everything surveilled, everyone just carried on as if it wasn't happening.
[00:06:30.049 --> 00:06:33.170]  I mean, it's still going on and no one complains.
[00:06:33.230 --> 00:06:34.711]  It just is normal now.
[00:06:35.151 --> 00:06:47.237]  It's just part of reality that everything you say on the internet or via phones or anything, I mean like Facebook the other day was revealed to be transcribing, paying contractors to transcribe voice calls made over Facebook.
[00:06:47.837 --> 00:06:48.157]  Why?
[00:06:49.076 --> 00:06:57.836]   Well, Paul Watson and I in 2005 found corporate perspectives put out by Google to shareholders
[00:06:57.836 --> 00:07:02.637]   that they were listening over microphones and sending it back to corporate headquarters
[00:07:02.637 --> 00:07:06.356]  and then designing advertising programs for people.
[00:07:06.356 --> 00:07:10.915]   But we were called conspiracy theorists even though we had the corporate document directly
[00:07:10.915 --> 00:07:11.915]  from them.
[00:07:11.915 --> 00:07:16.036]  So see, that's really old news, but now it's coming out.
[00:07:16.143 --> 00:07:18.944]  Now it's coming out that fluoride is causing lower IQs.
[00:07:19.344 --> 00:07:23.026]  Now it's coming out that cell phone radiation is giving people cancer.
[00:07:23.546 --> 00:07:25.067]  I think that's all pretty much settled.
[00:07:25.367 --> 00:07:27.688]  So the question is, what do you think happens next?
[00:07:29.008 --> 00:07:33.651]  I mean, the least scary option is that this is just a marketing ploy.
[00:07:34.172 --> 00:07:45.779]  Because one of the things that people notice, and you see a lot of people talking about it, go in front of your Alexa or something and start talking about something that you've never mentioned before, some weird foreign product or something like that.
[00:07:46.079 --> 00:07:50.522]  And you'll see it in your Facebook recommendations or the adverts, you know, the tailored advertising.
[00:07:50.922 --> 00:07:54.384]  So, there definitely is something going on there.
[00:07:54.444 --> 00:07:55.504]  Oh, they admit they're doing that!
[00:07:55.804 --> 00:07:57.805]  Well, yeah, but hopefully it's just for advertising.
[00:07:57.845 --> 00:07:59.426]  Hopefully it's just trying to get money out of you.
[00:07:59.786 --> 00:08:02.287]  That's the least nefarious thing that they could be doing.
[00:08:02.347 --> 00:08:27.103]   Well, sure, that's just the Trojan Horse itself, but it's all really about total power, total surveillance, and that's why Facebook's now saying, whatever you do, Even outside of Facebook, we're monitoring it and we will affect your social credit score if you don't behave and do what we want for even stuff you did in the past that we may later change and say is now politically incorrect.
[00:08:28.326 --> 00:08:30.028]  Well, yeah, that's what happened to me with Patreon.
[00:08:30.468 --> 00:08:38.854]  I wasn't using Patreon when I was arguing with Nazis, incidentally, and that was what got me banned from Patreon.
[00:08:38.895 --> 00:08:44.519]  So, yeah, they're laying claim to your behaviour off of their platforms, which is rather terrifying.
[00:08:44.719 --> 00:08:47.621]  You brought up Epstein first and then I kind of took you down a rabbit trail.
[00:08:48.221 --> 00:08:49.582]  What else on your radar screen?
[00:08:50.002 --> 00:08:58.007]  What would you say your core issues are that made you so successful and so famous online and so loved by a lot of people and then made the left jealous of you?
[00:08:58.848 --> 00:09:02.850]  Is it because you were able to convince the left because I wouldn't call you a right winger?
[00:09:03.411 --> 00:09:05.332]  How would you describe yourself and what are your main tenets?
[00:09:06.433 --> 00:09:10.475]  I'm an English liberal, so I guess you'd call me a centrist over here.
[00:09:11.175 --> 00:09:14.437]  I think that the right has some things that are correct and the left has some things that are correct.
[00:09:14.777 --> 00:09:31.147]  But the problem is at the moment, the right has committed to its republican values, but the left has failed to acknowledge that these are worthy values and they've actually decided that radical left-wing values, socialism and communism, are actually more morally superior.
[00:09:32.728 --> 00:09:35.356]  And so they've shifted dramatically to the left.
[00:09:35.175 --> 00:09:37.494]  left. There's lots of studies and data that show this.
[00:09:37.494 --> 00:09:46.215]  We've had this in for two weeks.
[00:09:46.226 --> 00:09:50.687]  I've been so busy, I haven't talked about it because I've been covering news, but it's very exciting.
[00:09:50.848 --> 00:09:53.088]  It's Super Silver Skin Cream.
[00:09:53.168 --> 00:09:56.869]  It's got all of these benefits, too many to mention, but it's revolutionary.
[00:09:57.029 --> 00:09:57.889]  It's brand new.
[00:09:57.969 --> 00:09:58.750]  People are going to love it.
[00:09:58.830 --> 00:10:00.890]  Introducing the new Super Silver Skin Cream.
[00:10:00.990 --> 00:10:02.311]  Exclusively at Inforestore.com.
[00:10:02.331 --> 00:10:03.731]  25% off introductory price.
[00:10:04.071 --> 00:10:06.512]  Super Silver Skin Cream is the best of both worlds.
[00:10:06.532 --> 00:10:08.652]  It helps reduce wrinkles and keep your skin healthy.
[00:10:08.752 --> 00:10:12.534]  Super Silver Skin Cream is infused with patented Silver Sol Technology.
[00:10:12.634 --> 00:10:17.555]  It's used by top hospitals and health clinics to kill off everything from MRSA to Candida fungus.
[00:10:17.695 --> 00:10:28.678]  It's also loaded with the best natural ingredients for your skin, like coconut oil, vitamin E. Unlike most skin creams, Super Silver Skin Cream is free of BPA, parabens, harsh preservatives, and sulfates.
[00:10:28.778 --> 00:10:33.482]   It's got the highly sought-after hyaluronic We have acid, we have little tubes of it, we have big tubes of it.
[00:10:33.542 --> 00:10:34.563]  This stuff is the real deal.
[00:10:34.583 --> 00:10:38.829]  Get Super Silver Skin Cream exclusively at Inforestore.com while supplies last.
[00:10:38.849 --> 00:10:41.332]  So please, check it out, the new products at Inforestore.com.
[00:10:41.752 --> 00:10:42.653]  25% off as an introductory.
[00:10:44.122 --> 00:11:01.250]  And now you've got this chasm in American politics, but politics across the English-speaking world, where the right and the left, the right is still using the original sort of classically liberal values that our countries are founded on, whereas the left has decided that no, they're a revolutionary force.
[00:11:01.310 --> 00:11:03.871]  They don't agree with the right-wing values.
[00:11:04.211 --> 00:11:12.515]  In fact, they are white supremacy, they are racist, and that's because they don't produce the exact equal outcome that the left is looking for.
[00:11:13.575 --> 00:11:17.017]  We're going to play this clip right now and when we come back I'll get your response to it.
[00:11:17.357 --> 00:11:27.923]  This is CNN over the weekend saying that Donald Trump has killed more people than Hitler, Stalin and other dictators combined.
[00:11:27.983 --> 00:11:28.383]  Here it is.
[00:11:29.019 --> 00:11:33.880]  Well, I think that medicalizing politics has three very dire consequences.
[00:11:34.901 --> 00:11:38.001]  The first is that it stigmatizes the mentally ill.
[00:11:38.542 --> 00:11:44.783]  I've known thousands of patients, almost all of them have been well-behaved, well-mannered, good people.
[00:11:45.063 --> 00:11:46.124]  Trump is none of these.
[00:11:46.824 --> 00:11:53.506]  Lumping the mentally ill with Trump is a terrible insult to the mentally ill, and they have enough problems and stigma as it is.
[00:11:54.446 --> 00:12:05.428]  The second issue is that calling Trump crazy hides the fact that we're crazy for having elected him, and even crazier for allowing his crazy policies to persist.
[00:12:06.108 --> 00:12:12.449]  Trump is as destructive a person in this century as Hitler, Stalin, and Mao were in the last century.
[00:12:12.889 --> 00:12:16.190]  He may be responsible for many more million deaths than they were.
[00:12:16.890 --> 00:12:22.931]  He needs to be contained, but he needs to be contained by attacking his policies, not his person.
[00:12:23.271 --> 00:12:24.732]  Now the full clip's five minutes long.
[00:12:24.772 --> 00:12:27.013]  It's up on Infowars.com if you'd like to go watch it.
[00:12:27.073 --> 00:12:28.014]  They didn't challenge him.
[00:12:28.474 --> 00:12:37.839]  They let him continue to go on with a statement that is, talk about insane, it is the biggest lie yet I've seen from mainstream media.
[00:12:38.359 --> 00:12:45.823]  And now it's obviously only going to be a new milestone on the frontier, a new record to be broken, obviously.
[00:12:46.663 --> 00:12:48.584]  Hitler killed more than 20 million people.
[00:12:48.664 --> 00:12:50.144]  Stalin, tens of millions.
[00:12:50.224 --> 00:12:51.145]  Lenin, tens of millions.
[00:12:51.645 --> 00:12:57.567]  The Chinese government itself says over 100 million people died during the last 70 years of what they've been doing in their experiment.
[00:12:58.427 --> 00:13:01.228]  How do you respond to a statement like that?
[00:13:01.508 --> 00:13:03.288]  And where do you think that means we're going?
[00:13:03.809 --> 00:13:04.469]  It's idiotic.
[00:13:05.129 --> 00:13:06.410]  It's really idiotic.
[00:13:07.551 --> 00:13:10.514]  Donald Trump doesn't have an agenda to kill millions of people.
[00:13:11.195 --> 00:13:12.936]  I don't think he's going to do it accidentally.
[00:13:13.076 --> 00:13:30.992]  And I find it very interesting how he begins with, oh, we shouldn't, what was it, medicalise, or something like that, our politics or our news, and then goes on to do exactly that, bring Donald Trump's mental health into question, which seems really irresponsible to me, because I'm sure that psychologists say that you've got to have a one-on-one, at least some sort of one-on-one time with the person.
[00:13:31.012 --> 00:13:32.053]  It's called the Goldwater Rule.
[00:13:32.173 --> 00:13:33.194]  Is that right?
[00:13:33.214 --> 00:13:33.634]  There we go.
[00:13:33.714 --> 00:13:35.875]  And so for him to then... You'd actually lose your license for it.
[00:13:36.075 --> 00:13:36.355]  Really?
[00:13:36.475 --> 00:13:37.635]  I didn't know that.
[00:13:37.976 --> 00:13:42.278]  And so for him to then go and do it in such a blasé fashion, it's actually quite incredible.
[00:13:42.338 --> 00:13:44.479]  It's like, doesn't he realize that that's what he's doing?
[00:13:44.519 --> 00:13:49.841]  Doesn't he realize that there are going to be millions of people watching that thinking, well, you just did it.
[00:13:50.741 --> 00:13:51.282]  Oh, that's it.
[00:13:51.702 --> 00:14:07.310]   Because if you, like you said, study basic psychology, They're saying that we're Nazis and that we're invoking war and civil war and death, but they're saying that we are that and weak-minded people are going to then respond as if they're fighting Hitler and it's going to bring the very thing they say they're fighting.
[00:14:07.350 --> 00:14:08.672]  They know exactly what they're doing.
[00:14:08.792 --> 00:14:12.035]  Yeah, it's a deliberate kind of radicalization.
[00:14:13.516 --> 00:14:22.900]  I don't know how much they're self-aware about this, but the leftists are radicalising and they are consciously aware that they're doing it, I think.
[00:14:23.000 --> 00:14:35.705]  I think that they have come to the point where they've delegitimised right-wing morality and the right-wing worldview to the point where they just see nothing legitimate in it and all good is with them and all bad is with you.
[00:14:35.725 --> 00:14:38.906]  Well, that was my next question, but I interrupted it with another.
[00:14:40.054 --> 00:14:44.697]  The radicalization, you read the WikiLeaks from Hillary, they said we've got to have more culture war, that's the answer.
[00:14:45.217 --> 00:14:59.764]   Clearly all the race baiting and all the sexist demonization and all of this culture war, divide and conquer, hasn't worked so they're going to keep upping it, but I mean at what point Do they have to stop?
[00:14:59.784 --> 00:15:08.488]  Because at a certain point they're going to foment so much violence, at a certain point it's going to get out of hand, and clearly that's where they're pushing, but it hasn't worked so far.
[00:15:08.868 --> 00:15:10.129]  So where do you think it's going?
[00:15:11.610 --> 00:15:16.472]  I don't really want to speculate for fear of pushing the cart further down the tracks.
[00:15:18.213 --> 00:15:19.113]  It's not good.
[00:15:19.514 --> 00:15:26.677]  It's not good to declare half of the population to be the enemy, to declare them to be racists, to declare them to be white supremacists.
[00:15:28.058 --> 00:15:31.160]  There should be some compassion for your fellow countrymen.
[00:15:31.180 --> 00:15:38.886]  I mean, if you don't agree on at least something about your nation, then how can you continue to be a nation?
[00:15:39.306 --> 00:15:40.187]  This is the real problem.
[00:15:40.207 --> 00:15:43.990]  Like, for example, I mean, the open border stuff I find most pernicious.
[00:15:44.010 --> 00:15:49.614]  Because if you go back to, like, the 90s, listen to Bill Clinton building a wall and Obama deporting immigrants.
[00:15:50.374 --> 00:15:51.015]  Illegal immigrants.
[00:15:51.335 --> 00:15:51.995]  That's normal.
[00:15:52.176 --> 00:15:55.178]  And let's be clear, we've got Obama just four years ago, Sam.
[00:15:55.618 --> 00:15:56.518]  Yeah, it's not even long!
[00:15:56.538 --> 00:15:58.559]  We got anti-Pelosi five years ago!
[00:15:58.579 --> 00:16:10.485]  Yeah, the radicalization of the left has happened really, really quickly, because the resistance to the arguments that they were making has just collapsed in left-wing politics, and so they're just shooting as far left as they can now.
[00:16:10.985 --> 00:16:19.830]   The Republicans are staying fairly moderate, because The Democrats have never excised the radical leftists from their own party.
[00:16:20.090 --> 00:16:23.272]  The Republicans do not let the Nazis in.
[00:16:23.392 --> 00:16:25.393]  They do not let the Richard Spencers in.
[00:16:25.633 --> 00:16:27.554]  They actually reject it actively.
[00:16:27.974 --> 00:16:32.717]  Whereas the leftists at this point are just embracing the communists and embracing the socialists.
[00:16:32.777 --> 00:16:35.559]  And they've even embraced MS-13 earlier this year.
[00:16:35.579 --> 00:16:38.360]  Nancy Pelosi is saying, oh no, they're all God's children.
[00:16:38.841 --> 00:16:39.161]  Did she?
[00:16:39.901 --> 00:16:42.063]  Oh yeah, she would not condemn MS-13.
[00:16:42.804 --> 00:16:44.166]  She wouldn't condemn MS-13.
[00:16:44.186 --> 00:16:45.827]  She actually said we're all God's children.
[00:16:46.488 --> 00:16:48.250]  Well, I mean, I suppose that's true.
[00:16:48.810 --> 00:16:52.034]  I suppose, in a way, even MS-13 are God's children.
[00:16:52.414 --> 00:16:57.620]  But what I'm saying is, it proves your point that it's just a coalition of lawless crazies.
[00:16:58.120 --> 00:16:58.960]  I mean, look at Antifa!
[00:16:59.140 --> 00:17:00.060]  It is wild, yeah.
[00:17:00.240 --> 00:17:04.421]  And Antifa get an amazing amount of coverage and defence from the media as well.
[00:17:05.262 --> 00:17:07.642]  And the argument is always, well, Antifa haven't killed anyone.
[00:17:07.962 --> 00:17:12.583]  Well, honestly, I think that's generally because the leftists are just less proficient.
[00:17:13.083 --> 00:17:21.785]  I think that when they're hitting people and, you know, attacking them, trying to blow up ICE facilities and things like that, I don't think it's a lack of intent that's the problem.
[00:17:22.126 --> 00:17:23.606]  I think it's a lack of proficiency.
[00:17:24.497 --> 00:17:26.038]  That leads to my next question.
[00:17:26.819 --> 00:17:35.527]  Why do you think the left all over the world, not just here, is following the same playbook of lying and violence and stirring people up and bullying?
[00:17:35.807 --> 00:17:37.349]  And A, why are they doing it?
[00:17:37.389 --> 00:17:37.949]  You just answered it.
[00:17:38.289 --> 00:17:38.830]  They're desperate.
[00:17:39.350 --> 00:17:44.999]   But B, Don't they know historically that that will actually harden people against them?
[00:17:46.419 --> 00:17:52.122]  They think that the end justifies the means, and they think that the people who failed before them were just doing it wrong, and that they'll do it better.
[00:17:52.782 --> 00:17:55.143]  Jordan Peterson actually really nails it.
[00:17:55.423 --> 00:18:15.751]   You know, you are not competent enough to enact a system that is as all-controlling as it needs to be to achieve your dream, because they do have a utopian goal in mind, and it's I mean, centralizing an entire country, an entire economy, the entire civilization is such an arrogant thing to want to do.
[00:18:15.771 --> 00:18:24.834]  Because even if you had computers that could do it, the humans won't be able to program it or control it, and then it removes us from the decision-making process, which will only make us more domesticated.
[00:18:25.074 --> 00:18:27.135]  Well yeah, but even then, why should we agree with it?
[00:18:27.235 --> 00:18:28.416]  You know, that why should we?
[00:18:28.636 --> 00:18:33.278]  And it is, as you say, you are actually giving up your freedom, your liberty, by allowing that to happen.
[00:18:33.318 --> 00:18:33.939]  I don't agree.
[00:18:33.999 --> 00:18:35.520]  I think that I should be able to own property.
[00:18:35.379 --> 00:18:40.768]   I think that it's not the domain of someone else to take that property off of me, and I don't see why I should give
[00:18:40.768 --> 00:18:41.379]  that up.
[00:18:41.379 --> 00:18:47.379]  [Explosion]
[00:18:48.379 --> 00:18:57.379]   Donald Trump presents Real Stable Genius Real Stable Genius
[00:18:57.351 --> 00:19:01.233]  Today, we salute you, Mrs. Social Justice Warrior.
[00:19:04.174 --> 00:19:06.835]  What do you do with a master's degree in gender studies?
[00:19:07.295 --> 00:19:11.797]  Put on a vagina hat and go fight fascism on the internet.
[00:19:12.057 --> 00:19:14.898]  As soon as you wake up each day, the outrage begins.
[00:19:15.318 --> 00:19:16.478]  What the f*** did you just say?
[00:19:16.758 --> 00:19:18.179]  Your privilege is showing, and...
[00:19:19.753 --> 00:19:24.074]  Armed with only a keyboard, you tirelessly protect America from fake racism.
[00:19:24.374 --> 00:19:25.555]  And fake sexism.
[00:19:25.715 --> 00:19:28.396]  And fake, some other word we've never even heard of, ism.
[00:19:28.536 --> 00:19:30.916]  I need a trigger warning, please!
[00:19:30.936 --> 00:19:35.157]  So, crack open a nice soy latte, Miss Purple Haired Vagina Costume Wearer.
[00:19:35.458 --> 00:19:41.039]  You live by life's two greatest rules, punch Nazis, and everyone I don't like is a Nazi.
[00:19:41.099 --> 00:19:42.340]  Mr. Social Justice Warrior!
[00:19:42.380 --> 00:19:46.941]  Donald Trump, President Forever, Washington D.C.
[00:19:47.387 --> 00:19:51.067]   What is your view of the whole situation happening right now in Hong Kong?
[00:19:51.067 --> 00:19:55.586]  I'm very worried about what's going to happen in Hong Kong.
[00:19:55.586 --> 00:20:02.826]   I'm sure that the protesters, there has been occasion where the protesters have done something
[00:20:02.826 --> 00:20:09.147]   that's maybe on the wrong side of the law, like cutting down the monitoring, the facial
[00:20:09.147 --> 00:20:10.746]  recognition cameras and things like this.
[00:20:10.822 --> 00:20:12.063]  You could argue that this is illegal.
[00:20:12.083 --> 00:20:13.525]  Well, I suppose technically it is.
[00:20:13.965 --> 00:20:23.473]  But the consequences from the Chinese government are going to be a lot worse than anything the protesters have done or will have been able to justify from what the protesters have done.
[00:20:24.094 --> 00:20:26.316]  Frankly, I wouldn't trust the Chinese government at all.
[00:20:27.790 --> 00:20:38.818]  Well I agree with that statement 100% and I want to just clarify for viewers because I've made a study of history because it's so interesting, not so I can sit around and show off having a general understanding of a wide range of things.
[00:20:40.083 --> 00:20:59.297]  Hong Kong, Taiwan, going back to World War II, and the British were there before, and China had all been divided, and then the Japanese invaded and killed probably 10 million, they estimate, Chinese, and then Mao Zedong, the communist, rises, and the left double-crosses the right wing here in the U.S.
[00:20:59.357 --> 00:21:05.001]  and actually funds him, and then all the entrepreneur Chinese with Shanghai Shek run to Taiwan, run to Hong Kong.
[00:21:05.461 --> 00:21:09.124]  So 70 years later, this year, is when Mao took over China.
[00:21:10.524 --> 00:21:15.867]  The people that didn't want to be under it fled down to Hong Kong and down to Taiwan.
[00:21:16.267 --> 00:21:19.729]  Now the Chinese just finished the biggest bridge in the world a year ago.
[00:21:19.749 --> 00:21:23.191]  They're already planning to use it as an invasion force.
[00:21:23.811 --> 00:21:29.534]  And they're saying we're going to secretly arrest you, take you away, get rid of your representative democracy.
[00:21:30.094 --> 00:21:35.595]  And so the people are there flying American flags saying, hey, we know you got independence from the British.
[00:21:35.735 --> 00:21:37.096]  We want independence as well.
[00:21:37.396 --> 00:21:43.237]  And I see it as very legitimate because they never voted to be part of communist China.
[00:21:43.537 --> 00:21:44.558]  It's a dictatorship.
[00:21:44.598 --> 00:21:46.058]  And so I don't want to stir them up.
[00:21:46.558 --> 00:21:49.839]  I know that certain elements, even Hillary said, OK, we're with the democracy people.
[00:21:50.579 --> 00:21:54.520]  And, you know, Hillary, you see something to cut away from China now because she knows that's U.S.
[00:21:54.560 --> 00:21:55.020]  policy.
[00:21:55.461 --> 00:21:57.041]  But I'm not for regime change.
[00:21:57.401 --> 00:21:58.602]  But this isn't regime change.
[00:21:58.642 --> 00:22:14.489]  This is an autonomous, free group of people who ran for their lives, their parents, their grandparents, 70 years ago, so I can only support what they're doing and their courage and the incredible footage that Paul Watson from InfoWars and the rest of our crew has gotten there, has just been just incredible.
[00:22:14.509 --> 00:22:15.149]  I know I'm ranting, but...
[00:22:15.629 --> 00:22:18.770]  Oh no, I mean, no one voted to be part of Communist China.
[00:22:19.150 --> 00:22:20.310]  That's the problem with it, isn't it?
[00:22:20.410 --> 00:22:26.312]  So, I mean, I don't think there's anything good that's going to come of being given to China.
[00:22:26.352 --> 00:22:27.712]  No one wants to be ruled by China.
[00:22:28.133 --> 00:22:30.053]  No one wants to be part of that system.
[00:22:30.753 --> 00:22:33.894]  It genuinely is Orwell's nightmare sprung to life.
[00:22:34.394 --> 00:22:42.196]  And now the people of Hong Kong, who have, like you say, for the last 50 or so years, have had liberty in their country, are about to lose that because of a treaty.
[00:22:42.236 --> 00:22:44.277]  Wasn't it like a 99-year lease or something like that?
[00:22:44.417 --> 00:22:44.597]  Yes.
[00:22:44.897 --> 00:22:45.298]  That's right.
[00:22:45.318 --> 00:22:48.721]  And by the way, we're getting old.
[00:22:48.741 --> 00:22:50.943]  1949 to 2019?
[00:22:51.804 --> 00:22:52.705]  That's a long time.
[00:22:52.745 --> 00:22:53.666]  Yeah, absolutely.
[00:22:53.786 --> 00:23:00.031]  And so they're about to lose that because of a treaty that was made before they were even born.
[00:23:00.712 --> 00:23:05.596]  And through no fault of their own, and they don't appear to have any democratic means of resisting it.
[00:23:05.937 --> 00:23:07.098]  It's really terrible, actually.
[00:23:08.151 --> 00:23:13.212]  Well, like you said, if people think Tiananmen Square was bad, this is going to be explosive.
[00:23:13.252 --> 00:23:21.834]  And like you said, they're massing hundreds of thousands of troops, thousands of armored vehicles, and showing drills on TV, saying they could invade in the next few weeks.
[00:23:22.595 --> 00:23:25.675]  Yeah, I'm honestly really worried about what's going to happen.
[00:23:27.196 --> 00:23:32.117]  I've been asking a lot of questions here, but in the 20 minutes or so we have left, let's get into an issue.
[00:23:33.382 --> 00:23:37.730]  That obviously affects everybody watching and listening to this and that's censorship.
[00:23:37.750 --> 00:23:38.912]  But I don't even call this censorship.
[00:23:38.952 --> 00:23:43.380]  The documents we've gotten from Google and Facebook and others is it's total information management.
[00:23:44.502 --> 00:23:45.443]  Of what everybody can see.
