[00:00:00.000 --> 00:00:11.000]  [music]
[00:02:24.196 --> 00:02:27.478]  We have crossed the Rubicon and there is no turning back.
[00:02:28.699 --> 00:02:30.860]  We must push through to victory.
[00:02:31.980 --> 00:02:35.381]  And so now more than ever, we need your support.
[00:02:36.822 --> 00:02:40.863]  Our products at Infowarsstore.com are like war bonds.
[00:02:41.664 --> 00:02:44.545]  Make a purchase today and support the fight.
[00:02:46.265 --> 00:02:49.687]  There is now open talk of repealing the Second Amendment.
[00:02:49.747 --> 00:02:54.349]  The NRA is being designated as a terrorist organization.
[00:02:55.749 --> 00:03:00.391]  People are being arrested for personal opinions they post online.
[00:03:01.795 --> 00:03:05.537]  We will continue to question everything and fight until the end.
[00:03:06.897 --> 00:03:10.579]  So go to Infowarsstore.com and keep the fight alive.
[00:03:10.599 --> 00:03:13.801]  I mean, you must be a threat if they call you out by name.
[00:03:14.241 --> 00:03:15.802]  They didn't call out Fox News by name.
[00:03:15.822 --> 00:03:17.682]  They didn't call out anyone else by name.
[00:03:17.723 --> 00:03:19.563]  He's specifically calling you out.
[00:03:21.484 --> 00:03:23.724]  Hell yes, we're gonna take your AR-15.
[00:03:23.724 --> 00:03:26.044]  Hell yes, we're gonna take your AR-15.
[00:03:26.044 --> 00:03:29.163]  Hell yes, we're gonna take your AR-15.
[00:03:29.163 --> 00:03:33.963]  I've got a message for the scumbag anti-American Beto O'Rourke.
[00:03:34.134 --> 00:03:38.679]  You're down here thinking you can tame Texas and conquer us and destroy us like California.
[00:03:38.979 --> 00:03:42.342]  You think you can turn us into your disarmed slaves?
[00:03:43.163 --> 00:03:47.448]  Beto O'Rourke, you're well known for fantasizing and writing essays about murdering children.
[00:03:47.748 --> 00:03:50.631]  And you even got away with a hit-and-run and burglary.
[00:03:51.232 --> 00:03:52.814]  You're a dirty criminal.
[00:03:53.274 --> 00:03:56.998]  You've got your own bodyguards because you're hooked into that billionaire wife of yours.
[00:03:57.439 --> 00:03:59.921]  How dare you try to demonize American gun owners.
[00:04:00.342 --> 00:04:04.967]  Just in case you didn't know, this country was founded when the Redcoats came to take the guns in 1775.
[00:04:05.027 --> 00:04:06.589]  That's why we got July 4th.
[00:04:08.010 --> 00:04:12.455]  So I'm going to tell you what George Washington and the Continental Congress told King George III.
[00:04:12.815 --> 00:04:16.699]  You're not getting our firearms because we're free men, you little piece of crap!
[00:04:17.260 --> 00:04:23.326]  America and the world's glad, though, that you finally got the guts to admit your plan with the rest of those scumbag Democrats.
[00:04:23.866 --> 00:04:25.828]  Beto O'Rourke, you're on notice!
[00:04:26.028 --> 00:04:28.668]  You're not getting our firearms ever scumbag!
[00:04:28.668 --> 00:04:37.228]  For decades we warned you.
[00:04:37.415 --> 00:04:40.977]  The Democratic Party, working for the globalists, wants your guns.
[00:04:41.978 --> 00:04:43.959]  That's always been their goal.
[00:04:44.119 --> 00:04:49.742]  In 150 other plus nations, they've all taken them through the same formula.
[00:04:50.643 --> 00:04:56.726]  Take a few mass shootings, demonize gun owners, start registration, and then confiscation of all semi-autos.
[00:04:57.006 --> 00:04:58.287]  That's about 90% of guns.
[00:04:58.587 --> 00:05:01.769]  Then, they ban the single shot.
[00:05:02.918 --> 00:05:06.842]  And the public lives under increased crime, and of course, tyrannical governments.
[00:05:07.663 --> 00:05:15.551]  On your journey to slavery, the number one signpost is that they take your speech, and then they take your right to defend yourself.
[00:05:16.131 --> 00:05:21.477]  Well, Beto O'Rourke is the champion of, hell yes, I'll confiscate your semi-automatics.
[00:05:22.377 --> 00:05:27.576]   But all the Democrats on the stage at the last debate said, We're coming for your guns.
[00:05:27.596 --> 00:05:28.477]  We're going to confiscate them.
[00:05:28.837 --> 00:05:35.266]  They're normalizing this after denying it for decades, when again, it's been their plan all along.
[00:05:35.886 --> 00:05:37.769]  Their own white papers and internal documents show.
[00:05:39.051 --> 00:05:42.435]   Well, the day after this happened, I went to our graphics department.
[00:05:42.455 --> 00:05:44.637]  I said, we've got to have some shirt countering Beto.
[00:05:44.917 --> 00:05:47.619]  He's come out with a shirt saying, hell yes, I'm going to confiscate your guns.
[00:05:47.999 --> 00:05:49.820]  Hell yes, I'm going to start a civil war, basically.
[00:05:50.101 --> 00:05:52.823]  Hell yes, I'm going to say your right to defend yourself is criminal.
[00:05:53.403 --> 00:05:54.724]  He's got all the bodyguards in the world.
[00:05:55.405 --> 00:05:56.445]  His wife's a billionaire.
[00:05:57.566 --> 00:05:58.907]  His family's a bunch of scammers.
[00:05:58.987 --> 00:06:00.628]  His father-in-law's worth $28 billion.
[00:06:02.170 --> 00:06:03.751]  He's got private security.
[00:06:05.052 --> 00:06:06.193]  But see, the average person doesn't.
[00:06:07.213 --> 00:06:10.476]  So to counter that shirt, I couldn't figure out what to come up with.
[00:06:11.792 --> 00:06:13.081]  So then one of my old buddies...
[00:06:14.281 --> 00:06:15.262]  Great patriot veteran.
[00:06:15.582 --> 00:06:22.868]  He texted me this design, and it's even made right here in Austin, Texas, by a patriot-owned group called Pie Pitters.
[00:06:23.148 --> 00:06:23.948]  Beto not.
[00:06:24.289 --> 00:06:24.989]  Yes, it's a pun.
[00:06:25.149 --> 00:06:25.690]  Better not.
[00:06:25.890 --> 00:06:26.691]  Beto not.
[00:06:26.791 --> 00:06:27.791]  It says it all.
[00:06:28.092 --> 00:06:29.132]  It's a simple message.
[00:06:29.553 --> 00:06:33.035]  It's got the AR-15 or the M4 variant.
[00:06:33.336 --> 00:06:35.758]  It's got the Texas of the Army star right there on the back.
[00:06:36.018 --> 00:06:37.979]  It's got a big, nice square.
[00:06:38.420 --> 00:06:39.921]  Infowars.com.
[00:06:40.441 --> 00:06:43.343]  Now, this is a limited edition shirt, just like the Betsy Ross shirt.
[00:06:44.384 --> 00:06:46.325]  And your purchase funds the operation.
[00:06:46.405 --> 00:06:51.808]  They're only $19.95 and they're being printed as we speak on this Friday while I'm shooting this.
[00:06:52.469 --> 00:06:54.430]  They'll be shipping out early next week.
[00:06:54.490 --> 00:06:58.772]  Again, made and printed right here in the USA in Austin, Texas.
[00:06:59.172 --> 00:07:02.474]   You'll definitely One, this Beto Notch shirt.
[00:07:02.794 --> 00:07:06.655]  We have it in dark gray, light gray, and super light gray.
[00:07:06.675 --> 00:07:07.375]  It's almost white.
[00:07:07.735 --> 00:07:08.656]  They're all excellent.
[00:07:09.236 --> 00:07:12.457]  I'm also going to have them print up some that are in army olive green.
[00:07:13.037 --> 00:07:16.638]  That'll get out of the shopping cart probably by the time you visit it, because that's the next thing I'm going to do.
[00:07:17.239 --> 00:07:23.341]  And this will help fund our First Amendment battle to defend the Second Amendment and all the other basic rights.
[00:07:23.441 --> 00:07:28.644]   So again, Take action with the First Amendment and let these scumbags know.
[00:07:29.385 --> 00:07:34.810]  And let the collapsed California invasion force that's taken over Texas know that we're not backing down.
[00:07:35.030 --> 00:07:36.992]  But regardless of where you live, in the U.S.
[00:07:37.032 --> 00:07:41.396]  or outside of it, Beto is now a worldwide symbol of disarming the people.
[00:07:42.016 --> 00:07:43.958]  Hell yes, we're gonna take your AR-15.
[00:07:44.098 --> 00:07:50.463]  Just like Mao Zedong, Hitler, or Stalin, Mao Zedong said political power grows out of the barrel of a gun.
[00:07:51.164 --> 00:07:55.608]  That's why the UN says they only want governments to be armed so they have a power monopoly.
[00:07:56.108 --> 00:07:57.910]  A power monopoly is called a dictatorship.
[00:07:59.048 --> 00:08:01.949]  Now, you just saw Beto say, hell yeah, I'm gonna take your guns.
[00:08:02.329 --> 00:08:04.830]  But let's play Kamala Harris.
[00:08:05.530 --> 00:08:11.973]  In recent days, former Vice President Biden has said about executive orders, some really talented people are seeking the nomination.
[00:08:11.993 --> 00:08:13.954]  They said, I'm going to issue an executive order.
[00:08:14.014 --> 00:08:19.936]  Biden's saying there's no constitutional authority to issue that executive order when they say, I'm going to eliminate assault weapons.
[00:08:19.956 --> 00:08:21.416]  Does the Vice President have a point there?
[00:08:21.717 --> 00:08:27.879]  Well, I mean, I would just say, hey, Joe, instead of saying, no, we can't, let's say, yes, we can.
[00:08:32.653 --> 00:08:37.499]  They're calling Donald Trump a dictator all day, but they're the ones.
[00:08:38.359 --> 00:08:43.943]  That are calling for overturning the courts and the Congress and making the president a dictatorship.
[00:08:44.664 --> 00:08:47.746]  Now we know why the founders had the Second Amendment.
[00:08:48.086 --> 00:08:49.507]  It's not just to stop criminals.
[00:08:50.108 --> 00:08:51.429]  It's not just to kill your dinner.
[00:08:52.209 --> 00:08:54.451]  It's to protect against tyranny.
[00:08:54.992 --> 00:08:57.173]  And that's why they try to take our firearms, ladies and gentlemen.
[00:08:57.874 --> 00:08:59.175]  1776 will commence again.
[00:08:59.195 --> 00:09:02.817]  So be sure and get your Beto Knott shirt.
[00:09:03.698 --> 00:09:04.878]  We've got it in all sizes.
[00:09:04.938 --> 00:09:05.818]  Fits men and women.
[00:09:06.198 --> 00:09:09.099]  And again, it funds InfoWars while the Globos are trying to shut us down.
[00:09:09.379 --> 00:09:10.699]  A total 360 win.
[00:09:10.739 --> 00:09:13.120]  The only way you lose is not taking action.
[00:09:13.320 --> 00:09:21.481]  And you better believe, I'm so sick of seeing Beto stickers in Austin, Texas, I'm going to wear this sucker out there to trigger some Libtards in a big way.
[00:09:22.001 --> 00:09:24.682]  Exercise your free speech in the face of these bullies.
[00:09:24.962 --> 00:09:26.042]  In the face of these tyrants.
[00:09:26.342 --> 00:09:30.803]  Get your Beto Not shirt at InfoWarsStore.com.
[00:09:31.523 --> 00:09:33.184]  A lot of shirts are coming out to counter him.
[00:09:33.244 --> 00:09:33.724]  I've seen them.
[00:09:33.864 --> 00:09:36.965]  This is heads above the rest.
[00:09:37.065 --> 00:09:37.665]  It's awesome.
[00:09:37.885 --> 00:09:43.246]  So get yours at MFWarsTore.com today or call toll-free 24 hours a day, 888-253-3139.
[00:09:43.767 --> 00:09:48.768]  Get the Beto Knot.
[00:09:49.368 --> 00:09:53.689]  Put your hands on our damn guns, you dirty scumbag.
[00:09:54.130 --> 00:09:56.970]  I'm Alex Jones for MFWars.com and NewsWars.com.
[00:09:57.351 --> 00:09:58.411]  Thanking you all for your support.
[00:09:59.051 --> 00:10:04.277]  And telling you, it's a real pleasure to fight alongside other fellow Americans for liberty.
[00:10:04.678 --> 00:10:05.459]  God bless you all.
[00:10:05.839 --> 00:10:08.122]  One more note, you little buck-toothed psychopath.
[00:10:08.583 --> 00:10:13.308]  I know you're stupid, but the controllers that pull your strings, they know what they're doing.
[00:10:13.449 --> 00:10:16.452]  They're trying to cause a civil war in this nation, dirtbag.
[00:10:17.563 --> 00:10:19.584]  And so I'm putting you and your controllers on notice.
[00:10:20.184 --> 00:10:22.266]  You will be held accountable for what you're trying to do.
[00:10:22.806 --> 00:10:29.610]  How the media hypes up mass shootings, all the studies show, actually causes the mass shootings, you've got the blood on your filthy hands.
[00:10:30.110 --> 00:10:35.773]  And I know you instinctively want to dominate the American people, the only country you basically haven't disarmed, but you're going to fail.
[00:10:35.793 --> 00:10:46.439]  And we're going to expose big pharma that you and others are hooked into, whose own drugs, their so-called antidepressants, cause people to commit mass murder, and the inserts even say it, and almost every mass shooter is on it.
[00:10:47.319 --> 00:10:55.601]  So in between the media putting the idea out there and the drugs that turn people into these zombies... Well, you get a few of these events, you can then try to pin on us.
[00:10:56.461 --> 00:10:57.141]  You know what, mister?
[00:10:57.741 --> 00:10:59.002]  We're not buying your bull.
[00:10:59.562 --> 00:11:01.342]  And Texas sees right through you.
[00:11:01.782 --> 00:11:04.003]  Despite all the election fraud, you still lost.
[00:11:04.323 --> 00:11:05.623]  Because you're a loser.
[00:11:06.163 --> 00:11:06.843]  You're a puppet.
[00:11:07.744 --> 00:11:08.624]  And you have failed.
[00:11:08.824 --> 00:11:09.944]  And you will continue to fail.
[00:11:09.983 --> 00:11:16.983]  because America is waking up to pieces of filth like you.
[00:11:16.983 --> 00:11:23.983]  Big Brother, mainstream media, government cover-ups.
[00:11:23.983 --> 00:11:25.983]  Government cover-ups.
[00:11:25.983 --> 00:11:26.983]  cover-ups.
[00:11:27.196 --> 00:11:28.677]  You want to stop tyranny?
[00:11:28.897 --> 00:11:30.518]  Well, so does he.
[00:11:30.579 --> 00:11:35.302]  Live from the InfoWars.com studios, it's Alex Jones.
[00:11:36.122 --> 00:11:39.264]  And ladies and gentlemen, we are live.
[00:11:39.624 --> 00:11:41.426]  It's 2-11 Central Standard Time.
[00:11:42.947 --> 00:11:46.249]  I have talked about this, oh really, for a decade.
[00:11:47.189 --> 00:11:50.552]  But I've more intensely done it the last year and actually prepared it and lined it up.
[00:11:51.491 --> 00:12:12.270]  And that is starting to host shows at least once a week where we make the broadcast about not just our regular great callers and first-time callers that call in when we open the phones, but a show made up of some of the most interesting callers who call in during the week or the month.
[00:12:13.051 --> 00:12:15.093]  And some of these callers have been calling in for years.
[00:12:15.313 --> 00:12:21.678]   I remember John in Wyoming, who's at least been calling in for 15 years or more, he can correct me.
[00:12:22.158 --> 00:12:23.438]  Might be 18, 19.
[00:12:25.118 --> 00:12:29.139]  And I think he was one of the first people I thought about having guest host a show.
[00:12:29.179 --> 00:12:33.500]  There's another doctor, a medical doctor, like in Montana, Wyoming, named Mark.
[00:12:34.920 --> 00:12:36.000]  We've got his number somewhere.
[00:12:36.020 --> 00:12:40.461]  Talked about him co-hosting a show and bringing up topics each week.
[00:12:40.941 --> 00:12:50.225]   He wanted to, but over the years and all the wars we've been in, all the things we've done, I had a plan going back two years ago.
[00:12:50.245 --> 00:12:52.666]  I wanted to be 24 hours a day live.
[00:12:54.467 --> 00:13:21.718]   And we built the infrastructure and put the satellite systems in and the websites and the crew and the globalists then, and I'm not complaining, but we're a target because we're effective, sued us 30-something times and financed other folks to literally try to take my children away and you've seen them try to plant child porn on us and we've marched down to Congress and gotten right in the face of Sundar Pichai, you know, call him the lion, Chi Com agent he is.
[00:13:21.758 --> 00:13:24.522]  We've got him in the face of the head of Twitter and all of them.
[00:13:25.043 --> 00:13:30.690]  We've really, really, really been fighting as hard as we possibly can.
[00:13:32.401 --> 00:13:44.111]  And we reach still a core large audience of great activists that really care about freedom, understand the stakes, and are putting out the only talking point that's reality-based, Americanism versus globalism.
[00:13:44.631 --> 00:13:45.972]  That's why our work is so special.
[00:13:46.032 --> 00:14:02.020]   It's why the infrastructure that we have built together is so precious, and it's why they want to shut this infrastructure down, because They know we're developing other shows like Firepower with Bill Johnson and Tom Papert.
[00:14:02.420 --> 00:14:04.421]  And they know we've got other programs we're getting ready to launch.
[00:14:04.461 --> 00:14:08.084]  And they know we're getting a lot of local TV and cable affiliates and radio affiliates.
[00:14:08.404 --> 00:14:10.085]  And that's really where we still reach people.
[00:14:10.125 --> 00:14:16.069]  So, when you are watching on those, please be sure and spread the word because it's not just Paramount.
[00:14:16.109 --> 00:14:17.130]  It's not just number one.
[00:14:17.830 --> 00:14:18.691]  It's the whole point of it.
[00:14:19.764 --> 00:14:23.487]  I know you know this, but big tech thinks they can beat human intelligence.
[00:14:23.507 --> 00:14:26.849]  They think we're all only Facebook and Twitter and Google.
[00:14:27.230 --> 00:14:37.377]  And if they shut down Alex Jones and everybody else after that who's a nationalist or a Christian or a patriot, they then believe that they're going to win.
[00:14:37.497 --> 00:14:40.099]  That's why the left's coming out and saying, yeah, we keep babies alive.
[00:14:40.139 --> 00:14:41.240]  And yeah, we consider them babies.
[00:14:41.260 --> 00:14:42.801]  We're killing inside the womb and we like it.
[00:14:43.282 --> 00:14:44.463]  And yeah, we like pedophilia.
[00:14:44.983 --> 00:14:45.904]  We like world government.
[00:14:45.964 --> 00:14:47.165]  Yeah, we want to end the family.
[00:14:47.978 --> 00:14:50.259]  We want to end national sovereignty and we hate Christians.
[00:14:51.059 --> 00:14:55.641]  Because it's not just us now that was shadow banned three years ago and totally banned 13 months ago.
[00:14:56.301 --> 00:14:58.102]  It's now happening to everyone.
[00:14:58.722 --> 00:15:01.023]  And the Attorney Generals are taking action in the 50 states.
[00:15:01.563 --> 00:15:02.824]  Trump's getting ready to take action.
[00:15:02.844 --> 00:15:03.984]  He already has through the 50 states.
[00:15:05.645 --> 00:15:08.366]  But this is so draconian we have to have action now.
[00:15:08.506 --> 00:15:10.507]  The biggest thing I can do is stay on the air.
[00:15:11.277 --> 00:15:15.221]  And the biggest thing you can do is, hey, you've heard about Alex Jones, he's all demonized, he's lied about.
[00:15:15.721 --> 00:15:17.202]  Folks don't want you tuning into it.
[00:15:17.563 --> 00:15:18.384]  I wonder why.
[00:15:19.244 --> 00:15:23.388]  You see the facsimiles, you see the straw men, but what are we really covering here?
[00:15:24.509 --> 00:15:27.252]  Because it's the American people they don't want people to communicate.
[00:15:27.812 --> 00:15:34.919]  And it's the American people that love freedom and love justice and love our country's rich history that they want to silence and make feel alone.
[00:15:35.947 --> 00:15:41.131]  They want air superiority so that they can roll out and try to normalize all the lemmings.
[00:15:42.452 --> 00:15:45.274]  Textbook evil right out of the Bible and right out of your history books.
[00:15:45.934 --> 00:15:46.695]  So that's where we are.
[00:15:46.775 --> 00:15:51.879]  So I'm going to have John from Wyoming and Carlos for the next 30 minutes.
[00:15:52.439 --> 00:15:58.824]  I'm going to get Laura and Chase on for 30 minutes and then Jim and Charles on as well.
[00:16:00.316 --> 00:16:02.537]  Probably 20 minutes each, because I started a little bit late today.
[00:16:02.557 --> 00:16:03.718]  We've got a skeleton crew.
[00:16:03.738 --> 00:16:10.462]  We're training here to operate at skeleton crews, so we can expand more shows that don't have six, seven people running them, but that have three running them.
[00:16:11.103 --> 00:16:15.785]  And so there'll be a few little things we dial in and test, like turning the guest lights off and things like that.
[00:16:16.886 --> 00:16:21.269]  But this is a show, again, that's about callers that we found to be particularly interesting.
[00:16:22.549 --> 00:16:24.170]  And I won't be hosting it every week.
[00:16:24.190 --> 00:16:24.771]  It'll be Owen.
[00:16:24.811 --> 00:16:25.992]  It'll be Tom Pappert.
[00:16:26.012 --> 00:16:28.393]  It'll be Harrison Smith.
[00:16:28.493 --> 00:16:29.814]  It'll be Savannah Hernandez.
[00:16:31.325 --> 00:16:39.908]  And we may move the times and things as well, but it's also a model of having some hours of my regular show that reaches millions every day still being hosted by listeners.
[00:16:40.168 --> 00:16:41.969]  They've got something maverick nobody else really does.
[00:16:42.989 --> 00:16:48.631]  And we're also going to, again, add other broadcasts.
[00:16:49.552 --> 00:16:58.835]  And nothing will make you just go ahead and do it like staring into InfoWars Oblivion, because they thought we'd already be shut down by now.
[00:16:59.778 --> 00:17:00.759]  We have to have security.
[00:17:00.819 --> 00:17:02.120]  We've got to pay for our own bandwidth.
[00:17:02.641 --> 00:17:06.184]  We've got to not even be able to advertise on third-party platforms.
[00:17:06.204 --> 00:17:08.866]  They block us on those systems because we're effective.
[00:17:08.986 --> 00:17:09.967]  I mean, it's a badge of honor.
[00:17:09.987 --> 00:17:14.391]  We're targeted like this, and they don't think you'll celebrate the fact that InfoWars is the underdog.
[00:17:14.411 --> 00:17:21.296]  They think you won't paint InfoWars.com on the side of your barn and just say, forbid InfoWars.com.
[00:17:21.317 --> 00:17:23.859]  They don't think you'll put it on the back of your car, but you keep doing it.
[00:17:23.899 --> 00:17:27.382]  You know, one of our security guys went in to see the chiropractor.
[00:17:28.390 --> 00:17:39.444]  Just a few weeks ago, and the individual said to him, the doctor said, hey man, you see Alex Jones the other day?
[00:17:39.924 --> 00:17:40.705]  He's really funny.
[00:17:40.725 --> 00:17:43.289]  He had a tinfoil hat on with an antenna.
[00:17:43.329 --> 00:17:47.033]  We were having some fun, making fun of the stereotypes they put out about us.
[00:17:48.209 --> 00:17:50.131]  And, uh, he goes, yeah, actually I work for him.
[00:17:50.691 --> 00:17:56.135]  And then they had a discussion with the assistants and people in the waiting room about the show and informed other people.
[00:17:56.375 --> 00:18:03.020]  And that's all the chiropractor, God bless him, was doing was understanding that that's the currency he's got to beat these bastards.
[00:18:03.440 --> 00:18:04.221]  I'll take the hits.
[00:18:04.301 --> 00:18:05.362]  I'll take the demonization.
[00:18:05.742 --> 00:18:06.523]  I'll take the attacks.
[00:18:06.563 --> 00:18:09.405]  I'll take them trying to put me in prison because I want to beat these people.
[00:18:11.411 --> 00:18:13.032]  But I want to do it and win.
[00:18:13.872 --> 00:18:15.533]  So I'm willing to be the battering ram.
[00:18:15.573 --> 00:18:17.554]  You've just got to throw me at him and I'll do it.
[00:18:17.574 --> 00:18:19.495]  So we're going to go to John and Carlos.
[00:18:20.616 --> 00:18:29.060]  Carlos will talk about the glaring 9-11 contradictions and also Epstein, something I want to talk about, and Fluoride and Second Amendment with John in Wyoming.
[00:18:29.100 --> 00:18:36.624]  So we'll have both of you on together so that John can comment on what Carlos has to say and so Carlos can comment on what John has to say.
[00:18:36.644 --> 00:18:39.586]  We'll go to John first, but I wanted to start the broadcast with this.
[00:18:41.138 --> 00:18:42.439]  I wanted to get to this right now.
[00:18:45.280 --> 00:18:49.603]  I wanted to play three clips here and ask you, what is the most insane?
[00:18:49.743 --> 00:18:50.903]  What is the most dangerous?
[00:18:51.724 --> 00:18:52.824]  And what is the most doable?
[00:18:53.885 --> 00:19:08.673]  And first is AOC just came out and said, Miami will disappear in a few years if we don't pass carbon taxes and literally pay the Rothschilds, the Rockefellers, Bill and Melinda Gates, Al Gore, Hillary Clinton, Obama, trillions.
[00:19:10.054 --> 00:19:11.376]  I mean, of course they're all hyping it.
[00:19:11.416 --> 00:19:13.438]  It's a surveillance system of everything you do.
[00:19:14.939 --> 00:19:17.803]  And the West will then have to pay a carbon tax to these monsters.
[00:19:17.963 --> 00:19:22.388]  She's telling you don't have kids, we're all dead in 12 years, and Beto's no, it's 11 years.
[00:19:24.190 --> 00:19:28.514]  Meanwhile, Obama just bought a house right at almost sea level in Martha's Vineyard.
[00:19:28.535 --> 00:19:30.357]  It's like, what, 8 feet above sea level.
[00:19:30.377 --> 00:19:31.177]  It's right there on the coast.
[00:19:32.208 --> 00:19:34.689]  Al Gore, you know, said that the ice caps would all be melted by 2013.
[00:19:34.989 --> 00:19:36.570]  He said that in 2003.
[00:19:37.050 --> 00:19:38.851]  I mean, it's always the same crap.
[00:19:38.871 --> 00:19:40.372]  We're going to play that clip.
[00:19:41.072 --> 00:19:42.913]  I'm going to ask the callers first because they're into their topics.
[00:19:42.953 --> 00:19:43.713]  I want them to respond.
[00:19:43.993 --> 00:19:45.594]  What's the craziest and most dangerous clip?
[00:19:46.495 --> 00:19:48.936]  Bernie Sanders, we're going to cancel the student debt.
[00:19:49.336 --> 00:19:51.597]  That's the most dangerous because it sounds doable.
[00:19:52.157 --> 00:19:54.979]  That's the path to communism, socialism, buying people's votes.
[00:19:55.479 --> 00:19:57.540]  To me, that's the most dangerous and the most doable.
[00:19:58.160 --> 00:20:01.763]  Beto saying, hell yes, we're taking 90% of the guns, all semi-autos.
[00:20:02.144 --> 00:20:03.185]  That'll cause a civil war.
[00:20:03.225 --> 00:20:06.728]  That could definitely be the most dangerous.
[00:20:07.069 --> 00:20:09.671]  I mean, in a way, I don't know which one of these is the most dangerous.
[00:20:10.552 --> 00:20:12.133]  AOC and her total fear-mongering.
[00:20:12.874 --> 00:20:14.055]  Bernie Sanders and Beto.
[00:20:14.095 --> 00:20:15.577]  But it shows where they're going.
[00:20:16.137 --> 00:20:18.379]  So we're going to play these right now, back-to-back.
[00:20:18.399 --> 00:20:22.623]  And we're going to go right to the new InfoWars Roundtable.
[00:20:23.717 --> 00:20:24.497]  Caller Show.
[00:20:24.617 --> 00:20:25.578]  That won't be the official name.
[00:20:25.618 --> 00:20:28.299]  We'll have intros for it that have the callers saying great things.
[00:20:29.040 --> 00:20:33.002]  And again, I intend to, you know, have a whole crew of, say, 20 callers that are awesome.
[00:20:33.482 --> 00:20:34.482]  Some come, some go.
[00:20:34.502 --> 00:20:37.364]  You know, every week we'll have different topics.
[00:20:37.424 --> 00:20:38.885]  This is embryonic right now.
[00:20:39.265 --> 00:20:40.345]  We're very, very excited about it.
[00:20:40.425 --> 00:20:51.611]  Remember, if you're watching on NewsWars.com or InfoWars.com, if you spread links on InfoWars.com, Facebook, Twitter, other platforms, automatically shadowban it or we'll punish you.
[00:20:52.953 --> 00:20:54.675]  NewsWars isn't as blackballed.
[00:20:54.835 --> 00:20:57.437]  In fact, it's not even 1% as blackballed, but still some of that happens.
[00:20:57.457 --> 00:21:00.059]  But NewsWars.com is a great way to share the live article link.
[00:21:01.280 --> 00:21:02.441]  Even better is Band.Video.
[00:21:02.982 --> 00:21:04.843]  We're going to add a lot of pages in the next few weeks.
[00:21:04.903 --> 00:21:10.328]  Right now, it's me, the rest of the crew, and it's kind of all the videos we do, the full shows, and it's a lot of content.
[00:21:10.808 --> 00:21:14.972]  We're going to have a promo page, a meme page, a clips page.
[00:21:16.433 --> 00:21:17.914]  It already works on all your devices.
[00:21:19.776 --> 00:21:20.937]  It's already a first-rate site.
[00:21:21.730 --> 00:21:22.670]  Modern first race up.
[00:21:22.710 --> 00:21:24.091]  It's about to have a lot more added.
[00:21:24.111 --> 00:21:25.192]  Paul's going to have his own area.
[00:21:25.212 --> 00:21:27.513]  And we're going to add other contributors as well.
[00:21:27.993 --> 00:21:29.714]  So this is something that's great to share.
[00:21:29.754 --> 00:21:31.274]  Hey, band.video.
