[00:00:00.000 --> 00:00:05.000]  [Music]
[00:03:07.560 --> 00:03:11.560]   This is Iran responding to U.S. airstrikes against their forces that are carrying out
[00:03:11.560 --> 00:03:13.639]  military operations inside Iraq yesterday.
[00:03:13.639 --> 00:03:17.439]  And this is a direct attack on the United States of America.
[00:03:17.439 --> 00:03:22.319]   And as usual, traitors and terrorists inside our government are trying to sabotage the
[00:03:22.319 --> 00:03:24.079]  best interests of America and the rest of the world.
[00:03:24.079 --> 00:03:25.998]  It is nothing short, but absolute.
[00:03:25.918 --> 00:03:27.159]  Absolute outright treason.
[00:03:27.619 --> 00:03:34.324]  In closing, we won't be on the air to counter the Globalist's talking points unless you spread the word about the broadcast and unless you buy the products.
[00:03:34.404 --> 00:03:37.986]  And right now is the end of 2019, end of 2020.
[00:03:38.787 --> 00:03:43.050]  For the next week only, it's the biggest sale to sell out of everything in the New Year's.
[00:03:43.090 --> 00:03:48.954]  We're going to have to pay inventory tax, up to 70% off, InfoWareStore.com, storewide free shipping and double Patreon points.
[00:03:49.214 --> 00:03:55.418]  So again, take action, get great products you need, sign up for auto-ship, an additional 10% off and fund this critical opportunity.
[00:03:55.218 --> 00:03:57.098]  operation at InfoWareStore.com.
[00:03:57.098 --> 00:04:00.178]  (electronic beeping)
[00:04:00.178 --> 00:04:05.778]  Just during the break, I went and got a delicious cup.
[00:04:05.714 --> 00:04:06.735]  My second cup of the day.
[00:04:06.855 --> 00:04:07.716]  It's really strong.
[00:04:07.756 --> 00:04:08.516]  I shouldn't do this.
[00:04:08.716 --> 00:04:11.719]  Because all work and no play makes Jack a really aggressive boy.
[00:04:11.739 --> 00:04:13.060]  And the coffee adds to it, but mmm.
[00:04:13.180 --> 00:04:14.741]  Wake Up America Coffee there by Love's.
[00:04:14.861 --> 00:04:15.502]  Highest rated.
[00:04:15.562 --> 00:04:16.583]  From the Chiapas Mountains.
[00:04:16.703 --> 00:04:17.904]  It's beyond Mexican coffee.
[00:04:17.924 --> 00:04:18.884]  Beyond Guatemalan coffee.
[00:04:18.904 --> 00:04:19.865]  It's the best coffee in the world.
[00:04:19.945 --> 00:04:21.446]  It's right on the border between the two countries.
[00:04:21.546 --> 00:04:22.367]  In those rainforests.
[00:04:22.487 --> 00:04:23.408]  Hand selected.
[00:04:23.448 --> 00:04:24.308]  It's beyond organic.
[00:04:24.388 --> 00:04:25.069]  Wild crafted.
[00:04:25.229 --> 00:04:26.650]  Wake Up America Coffee.
[00:04:26.730 --> 00:04:28.011]  People are blown away by how good it is.
[00:04:28.111 --> 00:04:29.833]  Same stuff sold in Whole Foods under another name.
[00:04:29.933 --> 00:04:30.994]  For $30.
[00:04:31.034 --> 00:04:32.435]  For the same size container.
[00:04:32.515 --> 00:04:32.875]  Yes folks.
[00:04:33.195 --> 00:04:34.236]  We've been selling it 10 years.
[00:04:34.276 --> 00:04:35.077]  Never raised the price.
[00:04:35.097 --> 00:04:37.178]  $19.95 for that big ol' bag.
[00:04:37.759 --> 00:04:39.060]  99% reviews.
[00:04:39.080 --> 00:04:40.481]  598 reviews.
[00:04:40.741 --> 00:04:42.223]  4.9 stars on third-party sites.
[00:04:42.423 --> 00:04:43.283]  Sign up for auto-ship.
[00:04:43.323 --> 00:04:43.844]  Additional 10% off.
[00:04:43.864 --> 00:04:45.145]  Get it at Auto Deliberties.
[00:04:45.165 --> 00:04:47.046]  Don't forget to get it each month or every two months.
[00:04:47.066 --> 00:04:50.069]  You can click out to nine months whenever you want the new order coming in.
[00:04:50.089 --> 00:04:51.390]  15 days to nine months.
[00:04:51.510 --> 00:04:57.935]  Patriot Blend Medium Roast only has a 98% out of 814 reviews.
[00:04:58.095 --> 00:04:59.296]  It's not as popular.
[00:05:00.397 --> 00:05:02.459]  Anyways, it's all at InfoWarsTore.com.
