[00:00:04.810 --> 00:00:08.993]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:13:38.050 --> 00:13:54.374]  In the case of the World Trade Center, they of course trained them first with non-real explosives and then later substituted real explosives for that first attempted World Trade Center bombing and that's unfortunately what the FBI has been involved in when it comes to counterterrorism over the past many, many years.
[00:13:54.394 --> 00:13:56.654]  1993, that's coming up on 18 years now, so.
[00:14:00.239 --> 00:14:01.721]  Just absolutely absurd.
[00:14:01.801 --> 00:14:03.063]  Kurt Nemo's got that report.
[00:14:03.083 --> 00:14:06.868]  There's lots of other reports on the latest FBI entrapment.
[00:14:07.614 --> 00:14:10.176]  And it's just, I don't know, what else can you say?
[00:14:10.716 --> 00:14:16.440]  Meanwhile, in Libya, experts are suddenly concerned about the growing militant activity.
[00:14:16.981 --> 00:14:24.026]  And we've also got 20,000 anti-aircraft missiles stolen in Libya, only because they decided not to protect them.
[00:14:24.066 --> 00:14:32.012]  Well, what do you expect when you arm al-Qaeda, when al-Qaeda, who were allegedly fighting in the Middle East, is suddenly our ally just to take down Gaddafi?
[00:14:32.552 --> 00:14:33.933]  And of course they're going to come to power.
[00:14:34.313 --> 00:14:38.095]  Of course those radical elements are at least going to attempt to come to power.
[00:14:38.935 --> 00:14:42.737]  And they refer, of course, to the National Transition Council as if they're legitimate.
[00:14:43.637 --> 00:14:45.018]  They're filled with al-Qaeda as well.
[00:14:45.058 --> 00:14:46.218]  It's the same old story.
[00:14:46.699 --> 00:14:50.961]  So we've got exclusive concern grows over militant activity in Libya.
[00:14:51.101 --> 00:14:54.302]  As the dust settles after six months of fighting in Libya, U.S.
[00:14:54.362 --> 00:15:02.046]  officials are stepping up efforts to identify Islamic militants who might pose a threat in the post-Qaddafi power vacuum.
[00:15:03.672 --> 00:15:03.912]  U.S.
[00:15:03.952 --> 00:15:14.421]  counterterrorism and intelligence agencies have recently produced classified papers examining the strength, role, and activities of militant activists and factions in post-Qaddafi Libya.
[00:15:16.482 --> 00:15:24.386]  More after-the-fact nonsense because they knew all along that it was more than a thousand Al-Qaeda members who were part of the rebel forces in Libya.
[00:15:24.406 --> 00:15:27.387]  That was reported in The Guardian and many other papers long ago.
[00:15:28.307 --> 00:15:42.354]  And as for the 20,000 anti-aircraft missiles stolen in Libya, a survey of weapon depots in Libya shows 20,000 shoulder-fired anti-aircraft missiles now missing because Obama refused to send troops to guard the weapon depots.
[00:15:43.595 --> 00:15:47.619]  We were quite disappointed after talking to administration officials that nothing more was done.
[00:15:48.720 --> 00:15:51.583]  So, yeah, you can guess who those weapons are going to fall into.
[00:15:52.043 --> 00:15:55.967]  The major impediment to action is that the administration doesn't want boots on the ground.
[00:15:56.348 --> 00:16:01.213]  If these weapons get in the wrong hands, any civilian aircraft operating in the region will be threatened.
[00:16:02.159 --> 00:16:04.722]  So probably just another call for more boots on the ground.
[00:16:05.122 --> 00:16:18.617]  As we again reported in the early summer, due to Army and intelligence and other military sources who called into the show and contacted Alex behind the scenes, we were able to predict that they would have boots on the ground and there are at least some now.
[00:16:19.338 --> 00:16:22.620]  Libya media front no NATO success without Al Jazeera.
[00:16:23.020 --> 00:16:27.123]  And then we have John McCain claims Al Qaeda thugs have inspired the world.
[00:16:27.143 --> 00:16:30.305]  That's a Tony Cartalucci article at Infowars.com.
[00:16:30.685 --> 00:16:35.167]  Arizona senator touches down in Tripoli for celebratory stroll through ruined nation.
[00:16:35.968 --> 00:16:44.193]  Saying as Libya's rebels under the cover of NATO verifiably exterminate entire cities, cut off others from essential supplies including water,
[00:16:45.350 --> 00:16:48.392]  Creating humanitarian disasters to starve cities into submission.
[00:16:48.452 --> 00:17:01.679]  John Cain, an avid supporter of Benghazi terror brigades, now sowing chaos through the North African nation, reported to be in Tripoli recently, praising the rebels who've inspired the world and turned cynics into supporters.
[00:17:02.279 --> 00:17:04.000]  Well, what do you expect?
[00:17:04.281 --> 00:17:05.121]  800 additional U.S.
[00:17:05.161 --> 00:17:08.003]  military trainers to be sent to Afghanistan by March.
[00:17:09.096 --> 00:17:09.917]  Oh, that's interesting.
[00:17:09.957 --> 00:17:22.227]  Walter Pincus from the Washington Post, the guy who Gary Webb said was a CIA asset and tried to kill his reporting on the government shipping drugs and working with drug cartels, but that's another story altogether.
[00:17:22.907 --> 00:17:30.593]  Now, shifting to political news, as we mentioned before, there's a new poll that shows Ron Paul, quote, surprisingly,
[00:17:31.636 --> 00:17:34.777]  Head-to-head with Obama in a dead heat in Florida.
[00:17:35.337 --> 00:17:49.061]  Paul trailing Obama only by one point, 45 to 44, in a hypothetical general election matchup with Romney at nearly the same number, 46-45, also trailing Obama by one point.
[00:17:49.821 --> 00:17:52.202]  Perry, on the other hand, has a seven-point deficit, 40 to 53.
[00:17:54.622 --> 00:17:59.426]  Well, that just shows once again that Ron Paul is definitely top tier and he may even be leading the race.
[00:18:00.127 --> 00:18:04.370]  Meanwhile, Florida has threatened to move its primary up, so four U.S.
[00:18:04.390 --> 00:18:07.813]  states may leapfrog Florida if it decides to move.
[00:18:09.295 --> 00:18:11.397]  This is in Reuters and all the other mainstream press.
[00:18:11.457 --> 00:18:11.957]  Four U.S.
[00:18:11.977 --> 00:18:17.202]  states holding contests in early 2012 choose the Republican presidential nominee
[00:18:18.015 --> 00:18:23.817]  Threatened on Thursday to leapfrog Florida if it goes ahead with the primary election date of January 31.
[00:18:24.317 --> 00:18:32.320]  That is Iowa, New Hampshire, Nevada, and South Carolina who may move up as early as January 2nd, I believe.
[00:18:32.920 --> 00:18:35.281]  Right after Christmas, so they're saying that would be interesting.
[00:18:35.921 --> 00:18:40.763]  And of course, that just hurts anyone's ability to raise money who's not already promoted by the media.
[00:18:41.824 --> 00:18:42.584]  You know who that would be.
[00:18:43.624 --> 00:18:46.426]  GOP starting line inches towards New Year's Day.
[00:18:47.286 --> 00:18:48.927]  More about moving the primaries up.
[00:18:49.488 --> 00:19:02.275]  Meanwhile, Rick Perry, greeted by protesters in Charlotte, greeted, in other words, protested over his support for illegal immigrants and his allowing in-state tuition for the children of illegal immigrants.
[00:19:02.736 --> 00:19:07.899]  William Gein, who's been on the show before, the president for Americans for Legal Immigration, or ALIPAC.
[00:19:08.579 --> 00:19:18.406]  So the reason states have to, well, sorry, unquote, said Rick Perry's the only candidate that signed in state tuition for illegal immigrants and they protested him there.
[00:19:18.826 --> 00:19:26.592]  And Rick Perry once again showed he is totally on board for the North American Union agenda, whatever it may be called.
[00:19:27.172 --> 00:19:34.037]  Although he stated on camera in the little soundbite that it's a failure of the federal government and they should simply seal the border.
[00:19:34.578 --> 00:19:40.002]  Now we're going to get more into that and on the other hoax candidates Romney and Herman Cain.
[00:19:40.602 --> 00:19:42.424]  We also have economic news coming up.
[00:19:42.584 --> 00:19:44.085]  Alex again scheduled to join us.
[00:19:44.125 --> 00:19:47.007]  Paul Watson coming up just after the next segment.
[00:19:47.327 --> 00:19:48.568]  Bob Chapman in the third hour.
[00:19:48.608 --> 00:19:49.169]  Stay tuned.
[00:19:49.189 --> 00:19:50.610]  Infowars.com.
[00:19:50.750 --> 00:19:54.913]  Infowars Nightly News coming up tonight with a very special report we'll get into later.
[00:20:01.783 --> 00:20:04.925]  Hi, I'm Mark Craighead, founder of Crossbreed Holsters.
[00:20:05.146 --> 00:20:13.172]  I designed our top-selling holster, the SuperTuck Deluxe, to solve the problems of being poked, pinched, and gouged while carrying concealed.
[00:20:13.352 --> 00:20:18.476]  The SuperTuck Deluxe is the most comfortable, most concealable holster on the market today.
[00:20:18.656 --> 00:20:21.558]  We offer a two-week free trial and a lifetime warranty.
[00:20:21.638 --> 00:20:24.060]  Visit us at crossbreedholsters.com.
[00:20:25.541 --> 00:20:29.844]  Don't forget, crossbreedholsters.com.
[00:20:30.024 --> 00:20:31.965]  We want to know, how do you use Webex?
[00:20:32.425 --> 00:20:34.686]  Last week I started a meeting on my office computer.
[00:20:34.706 --> 00:20:36.668]  I had to go across town for another meeting.
[00:20:36.888 --> 00:20:42.251]  So Mike drove and I was able to finish my Webex meeting using the Webex app on my smartphone.
[00:20:42.611 --> 00:20:44.072]  This is how you do business.
[00:20:44.412 --> 00:20:47.597]  Connect online and share what's on your computer screen with others.
[00:20:47.937 --> 00:20:49.139]  Anytime, anywhere.
[00:20:49.539 --> 00:20:52.123]  On their desktop, on their laptop, or mobile device.
[00:20:52.363 --> 00:20:55.808]  Go to WebEx.com right now and try WebEx free.
[00:20:56.149 --> 00:20:57.430]  WebEx from Cisco.
[00:20:58.011 --> 00:20:59.654]  WebEx.com
[00:21:00.234 --> 00:21:07.418]  HempUSA.org has a revolutionary wonder food for detoxing the body and rebuilding the immune system.
[00:21:07.578 --> 00:21:15.923]  Microplant powder can help unclog arteries and soften heart valves while removing heavy metals, virus, fungus, bacteria and parasites.
[00:21:16.103 --> 00:21:19.645]  Plus, it cleans and purifies the blood, lungs, stomach and colon.
[00:21:19.825 --> 00:21:22.807]  Keep your body clean with Microplant Powder.
[00:21:23.107 --> 00:21:26.328]  Visit us at HempUSA.org or call 908-691-2608 today!
[00:21:29.824 --> 00:21:30.905]  Hi, this is Ted Anderson.
[00:21:31.065 --> 00:21:35.448]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:21:35.648 --> 00:21:41.332]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:21:41.452 --> 00:21:44.854]  Gold has outperformed paper investments, yet no word about IRAs.
[00:21:45.094 --> 00:21:47.696]  If you would like to have gold for your retirement, call 800-686-2237.
[00:21:47.916 --> 00:21:52.719]  Don't get left behind by rising inflation and low returns.
[00:21:52.859 --> 00:21:53.100]  Call 800-686-2237.
[00:21:53.120 --> 00:21:54.501]  Secure your future and call 1-800-686-2237.
[00:22:00.044 --> 00:22:00.385]  We're good.
[00:22:14.701 --> 00:22:22.146]  You may already know OpticsPlanet.com has the best selection of weapon lights, holsters, night vision, binoculars, and tactical gear on the planet.
[00:22:22.266 --> 00:22:31.932]  With incredibly low prices, free shipping on most orders, and USA-based phone support, OpticsPlanet is the online retailer of choice for discerning gun owners and outdoor enthusiasts.
[00:22:31.952 --> 00:22:38.176]  Featuring Leupold, Blackhawk, Eotech, Crimson Trace, Nightforce, Trijicon, Surefire, over 700 top brands.
[00:22:39.537 --> 00:22:47.722]  For a limited time, head to OpticsPlanet.com slash GCN to get a free Streamlight KeyMate, the world's most powerful keychain light, with purchase.
[00:22:47.942 --> 00:22:56.647]  That's OpticsPlanet.com slash GCN, or call 800-332-OPTICS right now to speak with an OpticsPlanet product specialist.
[00:22:56.667 --> 00:22:57.007]  800-332-6784.
[00:22:57.628 --> 00:23:01.530]  They're poisoning the water with fluoride.
[00:23:01.630 --> 00:23:03.591]  They're spraying the air with heavy metals.
[00:23:03.791 --> 00:23:06.253]  Why and what can you do to defend your family?
[00:23:06.493 --> 00:23:13.474]  This week at WaterWebinar.com, in an all new free live online webinar, Earth's most powerful cleansing secret is being revealed.
[00:23:13.634 --> 00:23:15.735]  A secret they don't want you to know about.
[00:23:15.895 --> 00:23:19.615]  Find out how to take fluoride and heavy metals out of your water and your body.
[00:23:19.795 --> 00:23:26.897]  Use it to neutralize deadly inorganic particles like lead, aluminum, even mercury, and remove these accumulated poisons from your body.
[00:23:26.977 --> 00:23:28.717]  Go to WaterWebinar.com.
[00:23:28.837 --> 00:23:34.098]  A water secret so powerful, some have called it the number one threat to the entire New World Order health agenda.
[00:23:34.258 --> 00:23:37.641]  It was even used during Chernobyl to clean up nuclear contamination.
[00:23:37.741 --> 00:23:46.489]  Go to WaterWebinar.com now and sign up for free to find out how to turn the worst water on this planet into pristine, clear drinking water which heals your body.
[00:23:46.749 --> 00:23:52.454]  You can take your water freedom into your own hands and defend yourself and your family from the globalist health agenda.
[00:23:52.474 --> 00:23:53.615]  Don't get left behind.
[00:23:53.795 --> 00:23:56.077]  It's your life, your water, your freedom.
[00:23:56.237 --> 00:23:56.778]  Fight for it.
[00:23:56.818 --> 00:23:58.980]  Go to WaterWebinar.com now.
[00:24:16.645 --> 00:24:20.906]  Ladies and gentlemen, we're back again at InfoWars.com, the Alex Jones Show.
[00:24:21.006 --> 00:24:22.727]  Once again, I'm Aaron Dyke, sitting in.
[00:24:23.247 --> 00:24:26.228]  And it's a great day for freedom, because we got another terrorist.
[00:24:26.769 --> 00:24:27.309]  He's dead.
[00:24:28.257 --> 00:24:34.503]  Ding dong, the witch is dead and now we can just choose between our pre-selected presidential puppets.
[00:24:34.923 --> 00:24:49.716]  Now just before the break we were discussing how Ron Paul, who the media repeatedly tells us can't win, is again in a dead heat with Obama in polls in Florida and he's equal in standing with Romney while Perry continues to fall in the polls.
[00:24:50.497 --> 00:24:52.739]  But they're just going to keep on with the same mantra.
[00:24:53.179 --> 00:24:55.161]  Meanwhile, Steve Watson wrote,
[00:24:55.681 --> 00:25:04.386]  On September 27th, hypocrite Romney, just as elitist as Obama, his attempt to appear as a man of the people falls flat.
[00:25:04.426 --> 00:25:15.233]  The corporate media declared GOP frontrunner Mitt Romney, who wrote the Massachusetts health care bill and is basically just as liberal as Obama or just as liberal as Rick Perry.
[00:25:15.973 --> 00:25:22.257]  You choose which liberal puppet candidates you want or you could choose for no more big government or at least less big government.
[00:25:22.717 --> 00:25:35.617]  The corporate media declared GOP frontrunner Mitt Romney has been attempting to win over voters recently by painting himself as a man of the people, arguing Obama's Ivy League education and elitism serves as a distinct disconnect.
[00:25:36.747 --> 00:25:42.994]  Also in the disconnect is the fact that Romney is part of the centuries-old Pratt-Romney U.S.
[00:25:43.054 --> 00:25:44.515]  political family dynasty.
[00:25:45.096 --> 00:25:47.318]  Just in case you didn't know that, it's on Wikipedia.
[00:25:47.378 --> 00:25:48.179]  You can look it up.
[00:25:48.659 --> 00:25:56.247]  His father was governor of Michigan and his brothers run for political office and going at least back to the 1760s,
