[00:00:00.530 --> 00:00:01.631]  Government cover-ups.
[00:02:35.412 --> 00:02:37.274]  He was just this far away from me.
[00:02:38.234 --> 00:02:43.858]  And I'll tell you how it ended coming up in the next segment.
[00:02:44.909 --> 00:02:47.671]  But that was undoubtedly very, very interesting.
[00:02:47.691 --> 00:02:49.051]  It was pretty dark in the steakhouse.
[00:02:49.111 --> 00:02:54.755]  We did have one iPhone that shot some horrid video, my iPhone video.
[00:02:56.135 --> 00:02:58.397]  The lens is basically broken.
[00:02:58.457 --> 00:03:01.879]  It's fogged permanently because I got it partially wet a few months ago.
[00:03:01.899 --> 00:03:02.859]  I've just got to get a new one.
[00:03:03.940 --> 00:03:05.321]  I should never go anywhere without a camera.
[00:03:06.361 --> 00:03:11.785]  But I'll tell you what ended up happening with the whole Karl Rove situation.
[00:03:13.084 --> 00:03:30.036]  Obviously, we'll continue to discuss the fact that on Friday evening, not only the George Soros media matters, but the White House itself responded to our PrisonPlanet.com article from Thursday about Obama policies dealing with energy triggering the rolling blackouts nationwide.
[00:03:30.876 --> 00:03:33.178]  And the White House did respond to that.
[00:03:34.479 --> 00:03:36.642]  So we know we're on the White House enemies list.
[00:03:36.662 --> 00:03:38.763]  That's been reported on by mainstream news.
[00:03:38.804 --> 00:03:42.547]  But this is a new level in them countering us.
[00:03:42.567 --> 00:03:46.090]  So certainly we need your prayers, all of you out there.
[00:03:47.332 --> 00:03:50.495]  Also, Obama has, in the last 30 minutes, been giving a press conference.
[00:03:51.707 --> 00:03:53.768]  Or really a speech last press conference.
[00:03:54.328 --> 00:03:57.070]  Obama calls for bipartisan effort to fight for U.S.
[00:03:57.130 --> 00:03:57.550]  jobs.
[00:03:58.070 --> 00:04:01.131]  While he tries to shut down our power plants and put the carbon taxes on us.
[00:04:01.612 --> 00:04:03.973]  See, we think of it as a president fighting for us.
[00:04:04.953 --> 00:04:09.055]  The globalists that run our country like using our military to dominate the planet.
[00:04:09.075 --> 00:04:10.916]  That's as far as their love of America goes.
[00:04:11.356 --> 00:04:12.717]  The rest is nothing but hatred.
[00:04:13.868 --> 00:04:18.591]  And the stated goal on record is the deindustrialization of this country.
[00:04:18.631 --> 00:04:21.413]  So I thought I would go over some of that.
[00:04:21.953 --> 00:04:24.735]  I mentioned this yesterday, but I will play it today.
[00:04:24.755 --> 00:04:29.978]  An interview on CNN, Bill Gates vaccine autism link, an absolute lie.
[00:04:30.458 --> 00:04:31.479]  And he gave no proof.
[00:04:32.700 --> 00:04:38.944]  Also, we're going to be getting in to the latest situation and developments that are unfolding.
[00:04:41.943 --> 00:04:47.834]  In the Middle East and North Africa in Egypt, and we're going to get into the Huffington Post being bought by AOL.
[00:04:47.874 --> 00:04:49.117]  We'll be right back.
[00:04:49.137 --> 00:04:49.598]  Stay with us.
[00:04:52.639 --> 00:04:56.882]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:04:57.202 --> 00:04:57.822]  Number one.
[00:04:58.103 --> 00:05:01.265]  New climate legislation could easily double or triple your electric bill.
[00:05:01.545 --> 00:05:02.105]  Number two.
[00:05:02.406 --> 00:05:06.949]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:05:07.289 --> 00:05:07.729]  It's true.
[00:05:08.029 --> 00:05:12.592]  Total government control of electricity in the name of smart grid technology is coming.
[00:05:12.913 --> 00:05:13.453]  Number three.
[00:05:13.733 --> 00:05:17.015]  In some areas of the country, the power grid is dangerously overloaded.
[00:05:17.315 --> 00:05:20.998]  And now, new socialist legislation is only compounding the problem.
[00:05:21.218 --> 00:05:21.759]  Number 4.
[00:05:22.019 --> 00:05:24.382]  Dangerous weather is always a threat to local grids.
[00:05:24.782 --> 00:05:28.147]  Every year, thousands of families lose their power from weather-related outages.
[00:05:28.467 --> 00:05:28.667]  Number 5.
[00:05:29.248 --> 00:05:33.173]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:05:33.393 --> 00:05:38.159]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:05:38.439 --> 00:05:42.461]  You can get more information at www.mysolarbackup.com.
[00:05:42.601 --> 00:05:44.162]  That's mysolarbackup.com.
[00:05:44.402 --> 00:05:46.484]  Remember, the government doesn't own the sun.
[00:05:46.644 --> 00:05:48.985]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:05:53.723 --> 00:05:57.344]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:05:57.744 --> 00:06:00.745]  This is our last chance to not relive history.
[00:06:00.985 --> 00:06:05.766]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:06:05.786 --> 00:06:12.008]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:06:12.168 --> 00:06:14.409]  I think it's incumbent upon all of us
[00:06:14.949 --> 00:06:15.229]  Tim Geithner?
[00:06:15.249 --> 00:06:15.689]  Bernanke?
[00:06:15.769 --> 00:06:16.530]  They're arsonists!
[00:06:16.570 --> 00:06:17.690]  They're asking for more matches!
[00:06:17.710 --> 00:06:19.971]  And the Congress is saying, who do we make the check out to?
[00:06:33.857 --> 00:06:35.699]  Today, it seems like nobody does care.
[00:06:35.999 --> 00:06:40.743]  And right now in Washington, D.C., we have seen a fall of the Republic.
[00:06:41.144 --> 00:06:50.252]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[00:06:54.161 --> 00:06:57.784]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[00:06:58.124 --> 00:07:06.251]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[00:07:06.991 --> 00:07:11.014]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[00:07:11.615 --> 00:07:22.444]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[00:07:23.044 --> 00:07:32.066]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[00:07:32.566 --> 00:07:37.627]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[00:07:37.988 --> 00:07:45.169]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[00:07:45.469 --> 00:07:47.890]  That's www.silverlungs.com.
[00:07:53.792 --> 00:07:55.976]  He's the T-Rex of political talk.
[00:07:56.557 --> 00:07:59.362]  Alex Jones on the GCN Radio Network.
[00:08:07.165 --> 00:08:10.848]  It is Monday, the 7th day of February, 2011.
[00:08:10.888 --> 00:08:25.097]  Ray McGovern, former top CIA analyst to George Herbert Walker Bush and Ronald Reagan, who of course famously confronted at a press conference Donald Rumsfeld about his lies about WMDs.
[00:08:25.117 --> 00:08:32.302]  He's going to be joining us to deal with Bush Fears Arrest, Scrapped Swiss Visit.
[00:08:33.422 --> 00:08:34.142]  Former U.S.
[00:08:34.202 --> 00:08:42.166]  President George W. Bush has reportedly cancelled a visit to Switzerland amid concerns that it could be arrested for allegedly authorizing the torture of prisoners.
[00:08:43.266 --> 00:08:44.187]  There's no allegedly.
[00:08:44.227 --> 00:08:52.911]  We have the White House memos ordering it and saying that Bush had ordered it from then Attorney General Alberto Gonzalez and John Yoo White House Counsel.
[00:08:54.534 --> 00:09:01.102]  And of course Cheney doesn't travel to many European countries like Spain because there have been indictments there as well.
[00:09:01.703 --> 00:09:12.016]  And Bush has openly in the last six months written a book about it and given two different speeches where he's bragged about ordering torture.
[00:09:13.089 --> 00:09:20.332]  And our media has tried to sell us that torture is cool and sexy and a great thing when we do it, but not when others do it.
[00:09:20.412 --> 00:09:23.834]  I mean, this is truly the American people being sold on evil.
[00:09:24.374 --> 00:09:28.536]  And so if the government can order things that are illegal, then the sky's the limit.
[00:09:28.876 --> 00:09:29.897]  Why not ship in drugs?
[00:09:29.937 --> 00:09:30.597]  Well, they do that.
[00:09:31.077 --> 00:09:33.358]  Why not run giant child kidnapping rings worldwide?
[00:09:33.378 --> 00:09:34.019]  Well, they do that.
[00:09:34.859 --> 00:10:03.134]  uh... why not steal veterans death benefits which they now admit they're doing why not go and steal your pension funds why not go ahead uh... and add things like uh... uranium to the tap water which texas newspapers have been reporting on the last two months why not why not have the troops use depleted uranium that they know is going to basically soft kill the troops why not if uh... it isn't illegal when the president does it remember what uh... nixon said he said well
[00:10:04.289 --> 00:10:06.250]  It's not illegal when the president breaks the law.
[00:10:06.670 --> 00:10:09.851]  And that's what they argued under Bush for those eight years.
[00:10:09.931 --> 00:10:18.554]  And now the media has hailed Obama for continuing to do the same thing and say he's above the law and do things that are illegal and unconstitutional.
[00:10:19.054 --> 00:10:23.955]  And Cheney has recently praised Obama saying, now he sees that what we did was right.
[00:10:24.436 --> 00:10:28.057]  Continuing the torture, the secret arrest, all of it.
[00:10:28.857 --> 00:10:35.624]  The drone attacks targeting quote unknown terrorist is well that guy's got a gun in Pakistan or Afghanistan.
[00:10:35.644 --> 00:10:37.587]  Go ahead and blow up that whole group of people there.
[00:10:38.908 --> 00:10:43.793]  This is incredible so we'll talk about that coming up with Ray McGovern in the third hour today.
[00:10:43.813 --> 00:10:49.700]  We'll also pick his brain dealing with the whole situation in
[00:10:52.674 --> 00:10:54.156]  The Middle East and North Africa.
[00:10:55.338 --> 00:10:58.422]  Obviously, I'll cover Egypt before we have him on.
[00:10:58.462 --> 00:11:02.708]  We'll get into the latest economic developments and police state developments.
[00:11:03.590 --> 00:11:05.212]  Forget Super Bowl pat-downs.
[00:11:05.292 --> 00:11:08.336]  Big Sis wants interrogations and behavior tests.
[00:11:08.917 --> 00:11:14.241]  And they're training private security guards, the police, you name it, how to be basically secret police.
[00:11:14.301 --> 00:11:16.562]  New report from Paul Joseph Watson.
[00:11:16.862 --> 00:11:18.704]  Some good news on the police state front.
[00:11:19.064 --> 00:11:24.027]  Two of five FCC commissioners, FCC doesn't have legal authority to regulate the Internet.
[00:11:24.087 --> 00:11:30.491]  The problem is the FCC is still declaring that they are taking over the Internet and have the power to control it.
[00:11:30.511 --> 00:11:32.193]  So we're going to be breaking that down.
[00:11:32.533 --> 00:11:36.556]  Obviously, if you didn't join us yesterday, you don't know about it.
[00:11:36.596 --> 00:11:38.717]  But obviously, if you did join us, you know about it.
[00:11:40.238 --> 00:11:49.562]  Fox News, Drudge Report, Rush Limbaugh, Media Matters, and a whole bunch of other publications on the controlled left and right.
[00:11:50.663 --> 00:11:53.665]  I wouldn't say Drudge is on the control left or right, but certainly Fox News is.
[00:11:54.986 --> 00:12:06.835]  But Media Matters and others on Friday came out and attacked us for our Thursday report dealing with Obama's blocking of new power plants triggers nationwide blackouts.
[00:12:07.175 --> 00:12:16.742]  The White House responded Friday afternoon with a press release by Dan Pfeiffer, White House Communications Director, and I went through that yesterday, but I'll be recapping
[00:12:17.082 --> 00:12:18.724]  The latest developments on that front.
[00:12:18.764 --> 00:12:20.165]  We have our counter story to it.
[00:12:20.505 --> 00:12:24.269]  WhiteHouseAttacksPrisonPlanet.com report on blackouts.
[00:12:25.250 --> 00:12:36.821]  Also the Heritage Foundation concurred with our analysis and did point out that Drudge's top storyline for the morning featured the connection to Obama's policies and blackouts.
[00:12:37.701 --> 00:12:39.623]  Again, linking through what we were covering.
[00:12:40.524 --> 00:12:42.744]  There, we're going to be going over all of that.
[00:12:42.764 --> 00:12:53.867]  And the so-called global warming, Al Gore, of course, last week and then again today, is saying in press releases that this is global warming causing these extremely cold temperatures across the United States.
[00:12:54.647 --> 00:13:00.208]  Mexico, 35 zoo animals are froze to death in northern Mexico because they're just not prepared for it.
[00:13:00.768 --> 00:13:05.209]  Also, northern Mexico, cold snap paralyzes Juarez.
[00:13:05.909 --> 00:13:09.090]  So those are just some of the reports that we have.
[00:13:10.250 --> 00:13:11.211]  on that front
[00:13:25.024 --> 00:13:44.966]  And yes, the poles of the planet have moved and are always moving a little bit, but now they're moving a lot more than they've been recorded in the last 80 years or so, since the 1920s, when the establishment, the scientific establishment around 1910, 1920s, see the studies begin following the poles.
[00:13:45.386 --> 00:13:46.147]  They've really only got about 50,
[00:13:47.168 --> 00:13:48.829]  years or so of accurate readings.
[00:13:49.490 --> 00:13:52.472]  But in the last 50 years, these are the biggest movements ever recorded.
[00:13:52.852 --> 00:13:57.295]  So I've done a lot of research on it, but I dove back into it last night and this morning.
[00:13:58.115 --> 00:14:03.799]  And we have an article up at PrisonPlanet.com linked through to the Salem-News.com.
[00:14:04.259 --> 00:14:07.762]  Magnetic polar shifts causing massive global super storms.
[00:14:08.762 --> 00:14:24.383]  And there is some evidence to that, that it's confirmed it's shifted quite a bit compared to previous readings, but it's not like a complete flip where suddenly the poll is in, you know, South Africa and Brazil.
[00:14:25.532 --> 00:14:38.121]  You know, where suddenly the whole planet moves around, or the magnetic field moves around, because the moving of the magnetic field can also change the planet's overall orientation of the Sun.
[00:14:38.161 --> 00:14:48.909]  And yes, that would be a cataclysm, and scientists do believe that sometimes the Earth has massive pole shifts, but no doubt it's moving right now, and every year in the last
[00:14:51.161 --> 00:15:07.270]  Twelve years or so, I wouldn't hear about this my first four or five years on air, but the last ten, twelve years, I constantly hear, next week, poll shift, next month, and people set dates and never give any proof and it creates all this hysteria and people say, why aren't you covering it?
[00:15:07.610 --> 00:15:08.791]  Why aren't you going over it?
[00:15:08.831 --> 00:15:10.412]  Why aren't you discussing it?
[00:15:11.232 --> 00:15:35.290]  I'll spend 10 minutes or so next hour getting into PulseShift, and you're welcome to call in and talk about PulseShift, or even more importantly, big changes that are always going on in the sun and its magnetic field, bathing the Earth in solar radiation, the main driver, obviously, of the climate of the planet, even though the UN says the sun has no effect on climate or weather.
[00:15:36.192 --> 00:15:38.776]  If you believe that, I've got a bridge I'm happy to sell you on the moon.
[00:15:39.437 --> 00:15:42.261]  Magnetic polar shifts causing massive global super storms.
[00:15:42.941 --> 00:15:43.983]  And here's Fox News.
[00:15:44.043 --> 00:15:48.609]  Magnetic north pole shifts forces runway closures at Florida airport.
[00:15:49.938 --> 00:15:56.003]  Continuing, we'll go over the overall cataclysmic pulse shift hypothesis and what people are saying.
[00:15:56.644 --> 00:15:57.224]  Here's another one.
[00:15:57.264 --> 00:15:59.046]  Scientists give human extinction warning.
[00:15:59.946 --> 00:16:00.607]  Here's another one.
[00:16:00.687 --> 00:16:05.951]  Why is BGS reestablishing a magnetic observatory on South Georgia?
[00:16:06.972 --> 00:16:09.234]  That's out of the British Geological Survey.
[00:16:10.354 --> 00:16:12.416]  Also, a report here from NASA.
[00:16:12.476 --> 00:16:15.378]  Magnetic portals connect Earth to the Sun.
[00:16:16.519 --> 00:16:19.120]  Satellites spy changes to Earth's magnetic field.
[00:16:19.180 --> 00:16:20.261]  Scientific American.
[00:16:21.002 --> 00:16:23.163]  This is just some of what we're going to be covering.
[00:16:23.183 --> 00:16:26.425]  And I think the bottom line here is, we don't know what's happening.
[00:16:26.866 --> 00:16:29.988]  Change is the only constant in this universe.
[00:16:30.408 --> 00:16:32.690]  And hence, on terra firma, our little
[00:16:33.510 --> 00:16:39.373]  Blue-green jewel orbiting the Sun two-thirds of the way out on the spiral arm of the Milky Way galaxy.
[00:16:39.714 --> 00:16:48.479]  And I wonder if we could pay Al Gore or the UN or the Rothschilds a tax and they'll wave a magic wand and stop any pole shifts from happening.
[00:16:49.539 --> 00:16:50.820]  Or asteroids from hitting us.
[00:16:51.881 --> 00:16:58.985]  Or the Sun shooting out a massive coronal ejection directly at the Earth and blowing out all of our communications.
[00:16:59.705 --> 00:17:00.886]  And we know these events happen.
[00:17:02.110 --> 00:17:05.914]  We know the cataclysmic asteroid impacts happen routinely.
[00:17:06.254 --> 00:17:10.338]  They estimate now, not every million years or so, but perhaps every 10,000 years.
[00:17:11.058 --> 00:17:17.124]  And that's why many other previous human civilizations, going back over 6,000 years, just disappeared.
[00:17:17.724 --> 00:17:18.285]  I don't know.
[00:17:18.885 --> 00:17:21.067]  Do we have the technology to put weapons systems in space?
[00:17:21.168 --> 00:17:21.568]  Stop it.
[00:17:21.888 --> 00:17:22.309]  Probably.
[00:17:22.509 --> 00:17:27.613]  But the establishment will then just use those and wheel those guns around, those missiles, around on the Earth.
[00:17:28.573 --> 00:17:36.242]  And the globalists have been caught admitting they want to use an anti-asteroid weapon system as a cover for further weaponizing space.
[00:17:36.923 --> 00:17:39.667]  So these are all issues we deal with, but that's just part of life.
[00:17:40.047 --> 00:17:41.509]  Driving down the highway is dangerous.
[00:17:41.829 --> 00:17:43.792]  Swimming in a swimming pool or a lake is dangerous.
[00:17:44.292 --> 00:17:46.794]  Walking around, you know, in the woods is dangerous.
[00:17:47.395 --> 00:17:50.877]  You could, you know, get attacked by a bear or a wolf or a rattlesnake.
[00:17:51.658 --> 00:18:01.546]  Anytime the government sells you that you should not ever be in any danger and that they're going to protect you, A, under law they don't have to protect you, B, historically they don't want to protect you, they want to feed off of you,
[00:18:02.096 --> 00:18:07.941]  And it's like that woman I covered two weeks ago here in Austin getting a $48,000 settlement with the Travis County.
[00:18:08.381 --> 00:18:13.906]  She's out with a bike riding group on rural, one lane each way, two lane road.
[00:18:14.406 --> 00:18:21.492]  She's on the shoulder, the broken shoulder, and flips off the bike and broke her jaw, and they settled with her.
[00:18:21.513 --> 00:18:26.597]  You know, the message is, you fall off your bicycle, you sue the government.
[00:18:27.708 --> 00:18:32.812]  Or, oh my gosh, the sea levels are going to rise from carbon dioxide, which by the way, they're not rising.
[00:18:33.733 --> 00:18:35.194]  Let's pay Al Gore some money.
[00:18:36.195 --> 00:18:36.735]  It's a joke.
[00:18:38.877 --> 00:18:43.220]  So I'm going to get into that coming up as well.
[00:18:43.520 --> 00:18:53.068]  But the first thing I want to get to when we come back from break, because I mentioned it earlier at the kickoff of the transmission, is that
[00:18:55.677 --> 00:19:06.126]  George W. Bush, it is confirmed, was to be the keynote speaker, former President George W. Bush, at an event in Switzerland, and it's cancelled due to fears that he may be arrested.
[00:19:08.468 --> 00:19:18.457]  Or that there's going to be scenes there, and that a local magistrate may try to have him arrested, and then he'll have to use diplomatic power to block it, and that will further focus people on his admitted crimes.
[00:19:20.519 --> 00:19:29.303]  And it's funny because we were discussing people being arrested for torture and admittedly ordering torture that's illegal and other war crimes last night.
[00:19:30.103 --> 00:19:40.108]  The reason it popped up in our debate was we went out to eat after the radio show and Karl Rove is in town and they sat us down two feet from him.
[00:19:40.728 --> 00:19:42.049]  Karl Rove was right over my shoulder.
[00:19:42.069 --> 00:19:43.049]  I could reach out and touch him.
[00:19:45.410 --> 00:19:48.292]  He was gibbering and giggling like a goblin.
[00:19:48.352 --> 00:19:50.314]  I mean, it was literally like I was sitting next to Satan.
[00:19:53.676 --> 00:20:05.526]  Skip the long lines and high prices at the florist because right now at ProFlowers.com you can get two dozen assorted roses with a free glass vase and a free box of chocolates for just $29.99.
[00:20:05.766 --> 00:20:07.467]  Just visit ProFlowers.com.
[00:20:07.587 --> 00:20:09.869]  Look for the radio microphone in the upper right corner
[00:20:10.089 --> 00:20:12.170]  And enter the secret code, 4444.
[00:20:13.291 --> 00:20:23.878]  Unlike overpriced flowers at the florist which sit in the cooler for days, our flowers are sent fresh cut from the fields and are guaranteed to stay fresh and beautiful for at least seven full days.
[00:20:24.118 --> 00:20:31.342]  Just visit proflowers.com today to get two dozen assorted roses with a free glass vase and free chocolates for only $29.99.
[00:20:32.723 --> 00:20:34.984]  Order now and pick the delivery date you want.
[00:20:35.145 --> 00:20:36.085]  It's guaranteed.
[00:20:36.245 --> 00:20:38.947]  But hurry, because Valentine's Day is this Monday.
[00:20:39.147 --> 00:20:41.188]  And our special offer ends this Friday.
[00:20:41.368 --> 00:20:45.429]  The only way to get this amazing deal is to visit ProFlowers.com.
[00:20:45.469 --> 00:20:49.129]  Look for the radio microphone in the upper right corner and enter the secret code 4444.
[00:20:49.570 --> 00:20:53.711]  I'm Roger Rao at Midas Resources.
[00:20:54.011 --> 00:21:00.932]  If you are going through a financial rollercoaster because of your investment in stocks, bonds and other paper assets, perhaps you're ready for a change.
[00:21:01.072 --> 00:21:04.113]  You have an opportunity to change your financial security.
[00:21:04.273 --> 00:21:08.094]  Get the stability and peace of mind you deserve by investing in precious metals.
[00:21:08.354 --> 00:21:12.998]  Gold and silver have been a form of wealth protection for over 5,000 years all over the world.
[00:21:13.118 --> 00:21:19.284]  If you have seen your hard-earned money lose value because of inflation, sliding dollar, etc., it's time you stop the bleeding.
[00:21:19.344 --> 00:21:20.945]  The answer to your problems is simple.
[00:21:21.065 --> 00:21:24.629]  Gold and silver will protect your assets and your purchasing power.
[00:21:24.729 --> 00:21:28.012]  Physical possession of precious metals, IRA rollover, etc.
[00:21:28.312 --> 00:21:29.753]  Call me, Roger Rao, at 1-800
[00:21:30.754 --> 00:21:32.156]  Call 1-800-686-2237 Extension 178.
[00:21:32.216 --> 00:21:38.382]  Take action today when we are still accepting paper dollars for gold and silver.
[00:21:38.722 --> 00:21:39.623]  Ready for a change?
[00:21:40.004 --> 00:21:41.886]  Call Roger Raw at 1-800-686-2237 Extension 178.
[00:21:42.286 --> 00:21:43.527]  Again, it's 1-800-686-2237 Extension 178.
[00:21:51.781 --> 00:21:52.941]  A very wealthy U.S.
[00:21:52.981 --> 00:21:59.683]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[00:21:59.943 --> 00:22:02.244]  He says it will change everything about our lives.
[00:22:02.504 --> 00:22:07.725]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[00:22:07.925 --> 00:22:10.706]  Now this man has made some outrageous predictions over the years.
[00:22:10.866 --> 00:22:12.986]  The crazy part is, he's usually right.
[00:22:13.186 --> 00:22:19.148]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[00:22:19.468 --> 00:22:19.908]  In fact,
[00:22:20.188 --> 00:22:22.691]  Barron's called his work a dire prophecy.
[00:22:22.871 --> 00:22:28.416]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[00:22:28.677 --> 00:22:29.998]  And it's a real eye-opener.
[00:22:30.338 --> 00:22:31.499]  I can't stress this enough.
[00:22:31.640 --> 00:22:34.182]  You should at least watch this free video online today.
[00:22:34.322 --> 00:22:35.744]  He explains everything you need to know.
[00:22:36.024 --> 00:22:38.366]  Including simple steps you can take to protect yourself.
[00:22:51.690 --> 00:22:53.252]  Looking for the ultimate superfood?
[00:22:53.552 --> 00:22:57.976]  One that will give you lasting energy, improve your sense of well-being, and help you build lean muscle?
[00:22:58.417 --> 00:23:02.481]  One World Way is the first ever unheated whey protein powder on the market.
[00:23:02.721 --> 00:23:05.804]  Virtually all other whey protein powders on the market are heated.
[00:23:06.025 --> 00:23:10.149]  This damages 15% or more of the proteins, making them unusable to the body.
[00:23:10.569 --> 00:23:14.653]  Fresh raw whey has been used for hundreds of years to alleviate many health problems.
[00:23:15.033 --> 00:23:19.096]  The life-giving properties in raw whey are now available in One World Whey.
[00:23:19.357 --> 00:23:27.924]  Whether you want to build immunity, strength, endurance, muscles, slow down aging, or just feel a lot better, One World Whey may be the perfect food for you.
[00:23:28.364 --> 00:23:31.547]  One World Whey is also an ideal emergency preparedness food.
[00:23:31.767 --> 00:23:37.232]  Simply mix with water and you'll have a delicious, life-giving protein food in vanilla, chocolate, or strawberry.
[00:23:37.492 --> 00:23:46.698]  For your free report on the benefits of unheated whey, call 888-988-3325 or visit OneWorldWHEY.com.
[00:23:46.919 --> 00:23:49.821]  That's OneWorldWHEY.com.
[00:23:59.047 --> 00:24:04.091]  Okay, I'll get into the latest developments on Egypt, the economy, the Huffington Post being bought by AOL.
[00:24:05.427 --> 00:24:09.969]  The police state developments at the Super Bowl and a lot more coming up and your phone calls.
[00:24:10.009 --> 00:24:17.894]  I'd love to hear from you on any issue you'd like to discuss.
[00:24:17.914 --> 00:24:18.214]  800-259-9231.
[00:24:18.234 --> 00:24:18.634]  800-259-9231.
[00:24:18.954 --> 00:24:23.677]  So two or three times a year, I like to take the Sunday crew out to eat.
[00:24:24.517 --> 00:24:28.359]  And we just, on off chance, I said, hey, we're not watching the Super Bowl.
[00:24:29.820 --> 00:24:31.241]  And my wife's out doing stuff with the kids.
[00:24:31.301 --> 00:24:32.181]  I said, let's go eat.
[00:24:32.301 --> 00:24:33.262]  I said, what do you guys want to eat?
[00:24:34.198 --> 00:24:35.359]  My sister's a vegetarian.
[00:24:35.379 --> 00:24:38.322]  She didn't want to go eat steak, so she didn't go.
[00:24:38.402 --> 00:24:44.348]  But the rest of us went, and we tried to go to one place, but it's closed because the economy is so great.
[00:24:44.949 --> 00:24:48.673]  And so we said, well, let's try this steakhouse, or should we try that steakhouse?
[00:24:49.394 --> 00:24:50.875]  And we said, we haven't been there.
[00:24:50.935 --> 00:24:51.516]  Let's go there.
[00:24:53.438 --> 00:24:55.160]  So we go in.
[00:24:56.818 --> 00:25:16.332]  And, uh, because we hadn't been there in a while, and the place is about a third full, and on one end of the dining area, there's a table by itself with some folks at it, and they walk us over and sit us down, and then I look because I hear gibbering behind me.
[00:25:16.472 --> 00:25:18.754]  It was four of us at a table.
[00:25:19.935 --> 00:25:22.496]  And I was seated with my back to Karl Rove.
