[00:00:00.879 --> 00:00:01.419]  We've got it.
[00:03:04.610 --> 00:03:07.711]  This is a scientifically designed takeover system.
[00:03:08.491 --> 00:03:14.694]  But what was interesting about it being in the news this weekend, it actually hit the news on Friday,
[00:03:16.636 --> 00:03:27.419]  Was that listening to Kim Commando today, the digital goddess, I happened to catch her in the car, she was saying it's an Orwellian takeover and will not make your ID safe.
[00:03:28.719 --> 00:03:41.263]  Then when I went and read all the news articles Friday, Saturday, and Sunday dealing with this, they all said it's total 1984, it's total takeover of society, it is a government-run surveillance grid.
[00:03:42.199 --> 00:03:48.301]  That in the face of the White House putting out a PR video via the Commerce Department and NIST.
[00:03:50.161 --> 00:03:55.603]  NIST has tried to change the laws of physics on 9-11.
[00:03:55.843 --> 00:04:06.045]  They're lying about what it does because in their own document that they're circling or circulating out around with the Chamber of Commerce and others.
[00:04:10.467 --> 00:04:11.407]  They admit in here
[00:04:13.942 --> 00:04:15.383]  That this is what they're setting up.
[00:04:15.603 --> 00:04:22.366]  So, the exciting good news is even the mainstream media is getting this right.
[00:04:22.406 --> 00:04:23.127]  It's so horrible.
[00:04:23.827 --> 00:04:25.208]  Here is the CNET News.
[00:04:25.248 --> 00:04:26.488]  That's a division of CBS.
[00:04:26.908 --> 00:04:28.990]  Obama moves forward with Internet ID plan.
[00:04:30.510 --> 00:04:31.631]  Here's the Herald Sun.
[00:04:31.791 --> 00:04:33.512]  Sick of remembering your online passwords?
[00:04:34.012 --> 00:04:35.913]  Let the White House manage it for you.
[00:04:37.374 --> 00:04:38.514]  Here's Wired.
[00:04:38.974 --> 00:04:41.736]  Obama calls for secure online identity system.
[00:04:43.223 --> 00:04:47.368]  And if you criticize it, the Secretary of Commerce calls you a conspiracy theorist.
[00:04:48.189 --> 00:04:49.650]  So we'll be right back with this.
[00:04:50.091 --> 00:04:52.934]  We've got Election 2012 heating up.
[00:04:52.954 --> 00:04:54.055]  We'll be breaking that down.
[00:04:54.075 --> 00:04:58.821]  I got a bunch of Libya news, financial news, earthquake news, Japan news.
[00:05:01.081 --> 00:05:04.702]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:05:05.102 --> 00:05:08.103]  This is our last chance to not relive history.
[00:05:08.343 --> 00:05:13.124]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:05:13.144 --> 00:05:19.366]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[00:05:19.526 --> 00:05:21.767]  I think it's incumbent upon all of us
[00:05:22.307 --> 00:05:22.607]  Tim Geithner?
[00:05:22.627 --> 00:05:23.047]  Bernanke?
[00:05:23.127 --> 00:05:23.748]  They're arsonists!
[00:05:23.808 --> 00:05:25.068]  They're asking for more matches!
[00:05:25.088 --> 00:05:27.329]  And the Congress is saying, who do we make the check out to?
[00:05:41.215 --> 00:05:43.056]  Today, it seems like nobody does care.
[00:05:43.336 --> 00:05:48.139]  And right now in Washington, D.C., we have seen a fall of the Republic.
[00:05:48.480 --> 00:05:58.426]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[00:06:00.627 --> 00:06:06.010]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:06:06.050 --> 00:06:08.332]  Because there's a war on for your mind.
[00:06:27.614 --> 00:06:37.958]  We have a completely jam-packed transmission lined up for you on this live Sunday edition, the 17th day of April, this Palm Sunday, 2011.
[00:06:37.998 --> 00:06:38.998]  Let me just do this.
[00:06:42.383 --> 00:06:47.807]  Let me just give you a smattering of the news headlines because this is my greatest frustration in life.
[00:06:50.068 --> 00:07:07.720]  Is that there is so much incredible news that totally proves the scientifically organized social engineering of our society into an absolute control freak paradise for the corrupt parasitic ruling class.
[00:07:09.232 --> 00:07:11.833]  Now, this has been on the books for years.
[00:07:12.193 --> 00:07:19.196]  Homeland Security, the Pentagon, the Fortune 100, Microsoft, they've been setting it up for a long, long time.
[00:07:19.236 --> 00:07:22.257]  But now they're rolling it out next year.
[00:07:23.766 --> 00:07:27.327]  And the government already listens to your phones without wiretaps, totally illegal.
[00:07:27.347 --> 00:07:29.747]  They torture people to death, totally illegal, and don't get in trouble.
[00:07:30.688 --> 00:07:34.869]  The foreign banks steal tens of trillions of dollars and won't tell Congress where it went.
[00:07:35.309 --> 00:07:48.592]  And when finally lawsuits get filed and it comes out who got the money, it's newspapers, TV networks, MSNBC, your tax money, direct secret payments to engage in propaganda.
[00:07:49.012 --> 00:07:52.933]  I mean, that itself is an incredible level of brazen tyranny.
[00:07:53.775 --> 00:07:55.016]  And it goes on and on.
[00:07:55.516 --> 00:07:57.518]  But then I see news like this.
[00:07:58.259 --> 00:08:02.742]  Now, again, we covered this in Police State 4, The Rise of FEMA, that we released last year.
[00:08:02.762 --> 00:08:05.764]  And I'm not going, oh, we covered this.
[00:08:05.844 --> 00:08:06.945]  We're on top of things.
[00:08:07.065 --> 00:08:09.647]  I don't territorialize information.
[00:08:10.088 --> 00:08:11.989]  My goal is to get it out to everybody.
[00:08:12.630 --> 00:08:19.355]  The problem is, as bad as this news is, it's only one small quadrant of a larger animal.
[00:08:20.714 --> 00:08:30.557]  Because when I read a headline like this, I also then understand the internet kill switch, and the know-your-customer system, and the total control.
[00:08:30.577 --> 00:08:34.858]  You know, when you talk about a cashless society, that doesn't just mean that you don't have cash.
[00:08:35.258 --> 00:08:42.080]  It means everything you're doing is being tracked and controlled, and taxes can be raised to a level that's basically unlimited.
[00:08:42.920 --> 00:08:49.122]  To fully control all commerce, and to only let insiders basically engage in commerce.
[00:08:50.424 --> 00:08:52.125]  Now, what is the news I'm ranting about here?
[00:08:52.645 --> 00:08:56.728]  Obama moves forward with Internet ID plan.
[00:08:57.449 --> 00:08:58.349]  CNET News.
[00:08:59.510 --> 00:09:00.491]  Here's the Herald Sun.
[00:09:00.971 --> 00:09:03.112]  Sick of remembering your online passwords?
[00:09:03.553 --> 00:09:05.854]  Let the White House manage it for you.
[00:09:06.394 --> 00:09:07.395]  That's an actual headline.
[00:09:08.216 --> 00:09:09.656]  Here's another one out of Wired Magazine.
[00:09:10.257 --> 00:09:14.420]  Obama calls for secure online identity system.
[00:09:18.188 --> 00:09:28.977]  Number one, it was the federal government six years ago that began to, with the REAL ID Act, force the states to put RFID chips in their driver's license.
[00:09:29.057 --> 00:09:30.278]  Almost every state's complied.
[00:09:31.459 --> 00:09:35.482]  It was the federal government that in federal workers IDs put RFID chip.
[00:09:36.323 --> 00:09:40.787]  It was the federal government and big industry working together in collusion because
[00:09:42.145 --> 00:09:43.566]  Big business is the government now.
[00:09:44.306 --> 00:09:44.927]  They run things.
[00:09:44.967 --> 00:09:47.248]  They write rules that shut down their competition.
[00:09:47.288 --> 00:09:51.671]  They write rules that gives themselves the corporate welfare.
[00:09:51.691 --> 00:09:54.773]  We're going to get to bona fide evidence of that in a moment.
[00:09:56.835 --> 00:10:03.219]  But with this system, they come out
[00:10:04.628 --> 00:10:04.768]  Yes.
[00:10:20.871 --> 00:10:25.292]  Interview the top security specialist in the world repeatedly as we've done.
[00:10:25.632 --> 00:10:38.976]  They all agree it's government and the Fortune 100 that are adopting systems that are made to be penetrated and hacked and controlled because then they can come in with even greater draconian controls.
[00:10:39.956 --> 00:11:07.402]  All over the world, going back a decade ago, before this stuff even got adopted by government, thieves could go around, sometimes from hundreds of yards away, other times from a few feet away, depending on what type of system they had, and scan your RFID-based passport, your RFID-based smart card, your RFID-based keychain or cell phone, whatever system you're using for digital wireless commerce.
[00:11:09.679 --> 00:11:18.143]  And so the government's answer now is make somebody thumbprint or face scan to be able to even get online.
[00:11:18.223 --> 00:11:23.085]  And you notice almost all the new laptops coming out, almost all the new keyboards have the thumbprint on them.
[00:11:23.465 --> 00:11:30.308]  Microsoft, what was it, four years ago, had built into their new operating system a internet ID by thumbprint.
[00:11:30.848 --> 00:11:31.788]  It's there waiting.
[00:11:32.508 --> 00:11:33.389]  Well, here it is.
[00:11:35.598 --> 00:11:38.700]  And that's just some of the news that's going to be coming up today.
[00:11:38.720 --> 00:12:02.057]  I want to give you my take on Donald Trump, my take on Ron Paul, Mitt Romney, these different Republican candidates that all have their exploratory committees going for the 2012 election season that is basically already kicked off with Obama's speech last week.
[00:12:03.123 --> 00:12:21.315]  I want to go over that and I've already done research over the years on Donald Trump a little bit but I wanted to refresh my research on him in the last week or so because it looks like now he may not just be engaged in a publicity stunt he may really be getting ready to run and I've got some issues with that.
[00:12:23.041 --> 00:12:31.205]  He may be popular with kind of trendy women voters and people that want a tough guy, a sugar daddy to fix everything for them.
[00:12:31.245 --> 00:12:35.327]  But in Donald Trump's world, he ends up with more, you end up with less.
[00:12:36.628 --> 00:12:38.889]  And he's not talking about abolishing the Federal Reserve.
[00:12:39.469 --> 00:12:44.051]  He's not talking about the corruption of Wall Street, because he's neck deep in it.
[00:12:44.071 --> 00:12:49.494]  You know, he's talking about, when we go over and help them Iraqis, let's take their oil.
[00:12:50.677 --> 00:12:52.437]  People are like, yeah, give us some money.
[00:12:52.957 --> 00:12:54.878]  The oil companies already got the oil.
[00:12:55.218 --> 00:12:56.138]  The globalists got it.
[00:12:56.198 --> 00:12:58.298]  We paid for the war, they already got the oil.
[00:12:58.378 --> 00:12:58.978]  Comprende?
[00:12:59.819 --> 00:13:09.000]  And it goes back to this idiot level, very simple psychological understanding that the general public has that we get something out of the empire.
[00:13:09.820 --> 00:13:12.481]  And let's get that oil, that'll get us some money.
[00:13:12.501 --> 00:13:18.622]  The political ruling class steals whatever money comes into the treasury and then some.
[00:13:20.287 --> 00:13:27.431]  And that's what the Republican leadership wants to scapegoat unions and teachers and illegal aliens and people.
[00:13:28.532 --> 00:13:47.003]  When you could get rid of all those folks today, ship them to the moon, and it wouldn't even put a dent in the 1.5 quadrillion in derivatives created by the big six megabanks that they've paid Congress off and threatened through threatening to implode the economy three years ago if we didn't sign on to it.
[00:13:47.967 --> 00:13:57.193]  Now that said, the illegal alien crowd, over 90% of them, when they do end up voting or become citizens, I've seen the Gallup numbers, vote to take my guns.
[00:13:57.914 --> 00:14:00.896]  Over 90% vote to take my private property.
[00:14:02.437 --> 00:14:05.039]  Because the moment they get here, they're put on welfare.
[00:14:06.655 --> 00:14:12.459]  The teacher crowd, most of them vote to take my guns and my private property and tell me what I can and can't do with my life.
[00:14:12.859 --> 00:14:20.284]  They're a collectivist, socialist, control freak, communistic, dangerous group.
[00:14:20.504 --> 00:14:29.450]  Most of these unions are full of good people, but their money is taken, and almost every dime of it given to the most socialistic Democrats and anti-gun groups.
[00:14:29.810 --> 00:14:34.093]  I've been to anti-gun rallies, victim disarmament rallies, and all you see is union people there.
[00:14:34.904 --> 00:14:36.509]  And so, let's get one thing straight.
[00:14:37.312 --> 00:14:41.204]  I don't like this group of domesticated hogs.
[00:14:42.264 --> 00:14:52.126]  Who are on the government dole, or on the government trough, and who think they want to collectivize the world so I can be part of their nanny state.
[00:14:52.366 --> 00:14:53.647]  Let's get that straight.
[00:14:54.127 --> 00:14:55.187]  I don't like you.
[00:14:55.207 --> 00:14:57.127]  I don't like what you're doing.
[00:14:57.267 --> 00:15:00.028]  I don't like your overall general position.
[00:15:00.648 --> 00:15:02.909]  Does that mean all the illegal aliens are bad?
[00:15:02.989 --> 00:15:03.229]  No.
[00:15:03.249 --> 00:15:04.649]  Does that mean all the teachers are bad?
[00:15:04.689 --> 00:15:04.909]  No.
[00:15:05.249 --> 00:15:06.630]  Does that mean all the unions are bad?
[00:15:06.690 --> 00:15:06.810]  No.
[00:15:09.721 --> 00:15:17.512]  The big union heads, the Mecha, the La Raza, all those groups from on every issue are the opposite of freedom.
[00:15:17.773 --> 00:15:18.654]  So, I'm your enemy.
[00:15:19.155 --> 00:15:19.936]  Just get that straight.
[00:15:22.866 --> 00:15:29.770]  If I could have my Second Amendment and my taxes left alone and have my liberty left alone, I'd put a sombrero on and change my name to Sanchez.
[00:15:29.810 --> 00:15:31.650]  I could care less what color somebody is.
[00:15:32.011 --> 00:15:43.316]  But I don't want the giant whore hordes of people from Mexico coming up here and being turned into political slaves to then become citizens and vote to take my guns because they think they're going to get some more handouts from the government.
[00:15:43.356 --> 00:15:44.296]  Same thing with the unions.
[00:15:44.736 --> 00:15:45.096]  All of it.
[00:15:45.397 --> 00:15:50.219]  I'd go join a union today if they would actually come out with a Bill of Rights and Constitution.
[00:15:51.239 --> 00:15:52.420]  We'll be right back with all the news.
[00:15:52.460 --> 00:15:53.121]  There's so much of it.
[00:15:53.141 --> 00:15:57.503]  I'm going to get into this whole internet, ID, cashless society system.
[00:16:01.046 --> 00:16:07.710]  Over the last year, Alex has told you about and many of you have experienced emergencies and disasters in unprecedented numbers.
[00:16:07.991 --> 00:16:10.352]  People have had to literally run for their lives.
[00:16:10.632 --> 00:16:12.854]  Folks, this is Steve Shank with eFoods Direct.
[00:16:13.074 --> 00:16:17.257]  I'm not here to scare you, but when disaster strikes, you won't have time to think.
[00:16:17.457 --> 00:16:18.938]  You must act automatically.
[00:16:19.158 --> 00:16:22.339]  What does a pilot do when the helicopter engine fails in flight?
[00:16:22.659 --> 00:16:25.120]  No time to think, just act automatically.
[00:16:25.420 --> 00:16:33.403]  When the alert is broadcast, the alarm sounds, or the knock comes on your door, you'll need to be ready to act without thinking of what to do or what you need.
[00:16:33.783 --> 00:16:36.564]  You need a 5-Day Extreme Emergency Kit.
[00:16:36.824 --> 00:16:46.489]  With serious supplies and real food to secure two adults for five days, this powerful $300 Extreme Emergency Kit is free with an order of at least $995 from eFoodsDirect.
[00:16:46.509 --> 00:16:48.570]  Go to eFoodsDirect.com slash Alex or call 800-409-5633.
[00:16:48.590 --> 00:16:51.091]  That's eFoodsDirect.com slash Alex, 800-409-5633.
[00:17:00.656 --> 00:17:08.483]  A very wealthy US citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[00:17:08.743 --> 00:17:11.045]  He says it will change everything about our lives.
[00:17:11.305 --> 00:17:16.509]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[00:17:16.690 --> 00:17:19.452]  Now this man has made some outrageous predictions over the years.
[00:17:19.732 --> 00:17:21.794]  The crazy part is, he's usually right.
[00:17:22.034 --> 00:17:27.959]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[00:17:28.279 --> 00:17:31.482]  In fact, Barron's called his work a dire prophecy.
[00:17:31.662 --> 00:17:37.187]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[00:17:37.447 --> 00:17:38.748]  And it's a real eye-opener.
[00:17:39.088 --> 00:17:40.249]  I can't stress this enough.
[00:17:40.389 --> 00:17:42.932]  You should at least watch this free video online today.
[00:17:43.052 --> 00:17:44.473]  He explains everything you need to know.
[00:17:44.633 --> 00:17:45.234]  We're good to go.
[00:18:00.333 --> 00:18:04.275]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[00:18:04.515 --> 00:18:10.538]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[00:18:10.918 --> 00:18:18.001]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[00:18:18.301 --> 00:18:22.864]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[00:18:23.184 --> 00:18:25.305]  Get a free, detailed catalog by calling 800-340-7091.
[00:18:28.126 --> 00:18:31.651]  Or see them online at FiveStarSoap.com or InfoWars.com.
[00:18:31.831 --> 00:18:35.556]  Let's talk to the owner of Five Star Soap, Marty Schachter, and see what he has to say.
[00:18:36.095 --> 00:18:42.281]  As founder and owner for over 63 years, people keep asking me, how's business?
[00:18:42.862 --> 00:18:46.285]  I'm happy to say our business is going down the drain.
[00:18:46.745 --> 00:18:53.052]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying a 1-2 month soap sampler.
[00:18:53.132 --> 00:18:53.912]  Thank you.
[00:19:00.950 --> 00:19:15.424]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:19:16.425 --> 00:19:20.109]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:19:21.109 --> 00:19:33.122]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:19:33.883 --> 00:19:41.151]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:19:41.832 --> 00:19:51.414]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[00:19:52.195 --> 00:19:55.455]  As well, we are always ready to answer any questions you may have.
[00:19:56.116 --> 00:19:59.316]  That's www.SilverLungs.com.
[00:20:01.617 --> 00:20:02.777]  Coast to Coast.
[00:20:03.157 --> 00:20:04.458]  Direct from Austin.
[00:20:05.198 --> 00:20:08.419]  You're listening to the Alex Jones Broadcasting Network.
[00:20:15.868 --> 00:20:21.414]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[00:20:21.895 --> 00:20:24.558]  You're listening to the Alex Jones Show.
[00:20:26.280 --> 00:20:27.281]  Look, here's the deal.
[00:20:28.362 --> 00:20:36.371]  Some days I get in here and I'm so frustrated and angry because I've studied history, I've studied our system of government.
[00:20:37.501 --> 00:20:46.374]  And I sit there and I look at my children, my three dear, sweet, intelligent children, I look at my wife, and I think about what type of future do they have?
[00:20:47.035 --> 00:20:54.345]  I mean, currently we're seeing the wages of globalism, the wages of a global corporate government, is horrible.
[00:20:57.099 --> 00:21:10.704]  And then I see the general public, I listen to mainline talk radio, Republicans calling in, Democrats, Libertarians, and very few of them really get it and understand what's happening, and that's what's frustrating.
[00:21:11.164 --> 00:21:13.625]  I don't then sit up here and feel like I'm really smart.
[00:21:14.485 --> 00:21:23.668]  It freaks me out that the system has done such a good job of deception and of dumbing people down that even though this information is really pretty simple,
[00:21:25.660 --> 00:21:28.803]  The public doesn't have much of a chance of ever understanding it.
[00:21:29.423 --> 00:21:32.786]  And that's why the globalists are doing such outrageous things.
[00:21:33.887 --> 00:21:39.111]  That's why they now admittedly take your baby's blood at birth for almost 40 years and kept it secret.
[00:21:39.751 --> 00:21:44.295]  That's why the UN gets caught and admits they add sterilants to vaccines worldwide.
[00:21:45.296 --> 00:21:52.862]  That's why governments, in their own handbooks that we've covered here, put the sodium fluoride in the water to reduce your fertility and give you bone cancer.
[00:21:53.942 --> 00:22:02.627]  And they write, again, all these books about why they're doing it to you, and they think it's funny, and they laugh that you'll never read their own publications, like the White House science czar, John P. Holdren.
[00:22:04.469 --> 00:22:08.951]  And the Pentagon announces that they are building the grid to take over the Internet.
[00:22:09.452 --> 00:22:19.218]  And then two months ago, Obama comes out with an announcement through the Department of Commerce that they're going to start breaking in over radio and TV.
[00:22:20.950 --> 00:22:31.592]  With government announcements and that the emergency alert system isn't just over radio and TV now, but that they have control over the internet and the kill switch is in place.
[00:22:32.112 --> 00:22:34.052]  They're just trying to get the accompanying law now.
[00:22:36.713 --> 00:22:43.194]  But when I do get frustrated and angry, then I see things like these reports.
[00:22:43.914 --> 00:22:45.195]  And this is just three of many.
[00:22:45.635 --> 00:22:47.575]  Every report I looked at this weekend was negative.
[00:22:50.017 --> 00:23:07.744]  I've got CNET News, Herald Sun, Wired Magazine, Associated Press here somewhere, and I also, driving in to do the show today, out of my own studios, I was listening to our local affiliate, 590 AM, with the vignette
[00:23:08.547 --> 00:23:08.907]  I don't think so.
[00:23:23.581 --> 00:23:30.306]  But to see the White House come out with a straight face and say, uh, yeah, there's a problem with identity theft.
[00:23:31.026 --> 00:23:40.714]  And so the IRS is going to hold your passcodes and is going to look at and watch everything you buy, sell, and do.
[00:23:40.734 --> 00:23:44.096]  And we're going to have your health records there.
[00:23:44.776 --> 00:23:50.661]  And every other federal agency is going to have access along with trusted major institutions.
[00:23:52.591 --> 00:24:15.811]  Now, you see, when you read a North American Union document, or you read a European Union document, we cover this in my film Endgame, the bibliography online is whatistheendgame.com if you want to see these documents, the Treaty of Rome and others, the deal Bush signed that on record was treason, up in Waco six years ago with
[00:24:18.294 --> 00:24:18.574]  I think?
[00:24:30.481 --> 00:24:32.202]  It was a North American Union agreement.
[00:24:32.783 --> 00:24:34.644]  Well, right after that happened, Bush didn't care.
[00:24:34.744 --> 00:24:35.825]  And we have this in Endgame.
[00:24:36.205 --> 00:24:40.248]  He came out on C-SPAN with Merkel of Germany and Barroso, the head of the EU at the time.
[00:24:40.688 --> 00:24:43.210]  Now it's Herman Von Ruppe.
[00:24:44.231 --> 00:24:53.838]  But Barroso gets up there and Bush says, we've signed the North American Treaty merging the EU with the North American Union.
[00:24:55.683 --> 00:24:57.544]  2007 we were merged.
[00:24:57.644 --> 00:24:59.505]  I mean, we're in a global government.
[00:24:59.865 --> 00:25:02.186]  The UN operates under 10 regions publicly.
[00:25:02.646 --> 00:25:04.687]  It's in all the official government documents.
[00:25:05.968 --> 00:25:11.690]  My Texas Department of Labor documents are filled out and sent to the North American Union.
[00:25:11.710 --> 00:25:18.714]  If you read on the forms to the Office of the North American Union, it's all official.
[00:25:19.874 --> 00:25:23.716]  And when they sued, and Judicial Watch didn't get the SPP documents,
[00:25:25.367 --> 00:25:39.091]  From their meeting in Banff, Canada in 2006, the year after the deal in Texas, and the executives didn't have the power to circumvent the Congress in Mexico, the Congress here, the Parliament in Canada, but they did it!
[00:25:39.971 --> 00:25:52.054]  The executives signed it, and a year later, there's about 112, I'm going from memory, a little over 100, CEOs of Mexico, Canada, and the U.S.,
[00:25:54.093 --> 00:26:05.605]  And they were there in a five-day conference, and the minutes are public now, and the first meeting point was, for trusted members of the media here, you're not, you know, you've signed agreements not to talk about this.
[00:26:06.826 --> 00:26:11.651]  We've got to integrate North America through stealth, and so the number one rule is secrecy.
[00:26:13.519 --> 00:26:39.550]  And then, for the next few days, the Fortune 100 and Change literally wrote agreements, and then they had working committees with the government heads from the different departments, the different bureaucracies under the executives of the three countries, and then they agreed to use each other's troops to suppress insurrections, and that's now come out in the AP.
[00:26:40.951 --> 00:26:47.034]  Ottawa Citizen, headline, US and Canada use each other's troops to suppress insurrections.
[00:26:47.474 --> 00:26:48.434]  I mean, it's on.
[00:26:49.595 --> 00:26:51.656]  And Mexico signed on to that too.
[00:26:54.357 --> 00:27:04.201]  But see, that one issue is so massive that our government is completely run, not by Congress.
[00:27:05.222 --> 00:27:07.683]  I mean, Congress all the time has to see Homeland Security documents.
[00:27:08.976 --> 00:27:10.198]  And they're told you're not allowed to see it.
[00:27:10.498 --> 00:27:12.041]  Bush signed executive orders.
[00:27:12.481 --> 00:27:14.344]  Obama signed executive orders on record.
[00:27:14.705 --> 00:27:16.668]  And the Homeland Security Committees...
[00:27:17.765 --> 00:27:19.026]  Co-equal with the President!
[00:27:19.526 --> 00:27:21.848]  Say, we'd like to see those, and they say, no, national security.
[00:27:22.449 --> 00:27:27.313]  I mean, ladies and gentlemen, that's because you couldn't get them through government, but through lawsuits.
[00:27:28.013 --> 00:27:44.927]  Bloomberg, two months ago, as you know, got the documents on the trillions of dollars that have been paid out, and almost all of it was to foreign banks, private companies, private individuals, media, thousands of newspapers, MSNBC, CNN,
[00:27:46.454 --> 00:27:49.155]  Direct payments from the Federal Reserve.
[00:27:49.396 --> 00:27:57.060]  The private Federal Reserve gets your money and gives it to Muammar Gaddafi, the German government, the Chinese government, British, Irish.
[00:27:57.840 --> 00:27:59.501]  Everybody's getting this money but us.
[00:28:00.382 --> 00:28:00.702]  Okay?
[00:28:01.042 --> 00:28:08.786]  And I gotta listen to these Republicans sit up there and tell me about some welfare mom is the reason I've got all these taxes going up?
[00:28:13.128 --> 00:28:14.049]  I mean, this is amazing.
[00:28:15.171 --> 00:28:20.633]  And then the AP's got another disinfo article saying super-rich see taxes drop dramatically.
[00:28:21.733 --> 00:28:22.394]  That's a lie!
[00:28:24.995 --> 00:28:27.175]  Unless you're talking about the ultra-offshore rich.
[00:28:27.235 --> 00:28:31.697]  See, the Republicans tell you that all the rich are perfect and wonderful and did nothing wrong.
[00:28:32.317 --> 00:28:37.579]  No, there's the ultra-rich that get their money out of corporate welfare and using government to shut down their competition.
[00:28:37.859 --> 00:28:41.621]  And it's those rich teamed up with the illegal aliens, the labor unions,
[00:28:42.461 --> 00:28:43.381]  They're coming for the guns.
[00:28:43.901 --> 00:28:47.963]  They're going to tell the unwashed masses, we'll give you whatever you want, just take down the rich.
[00:28:48.243 --> 00:28:57.666]  And the poor people think the middle class is the rich, and they're going to shut down the middle class, not because they don't even want their money, so there's no competition to them in the future, and the poor will go on being poor.
