[00:00:30.765 --> 00:00:37.167]  Good evening and welcome to the Friday, September 30th, 2011 edition of InfoWars Nightly News.
[00:06:06.616 --> 00:06:25.566]  Now, on the other side of the same coin, you have today in the news, or this week in the news rather, Reswan Firdaus, the man accused of trying to blow up the Capitol and Pentagon using a remote-controlled airplane, and he was once again, admittedly, set up by the FBI.
[00:06:25.586 --> 00:06:34.870]  They provocateured him, lured him into extremist action, gave him what appeared to be the bomb and the other weapons, including phony AK-47s and so forth.
[00:06:36.531 --> 00:06:55.895]  And this is the pattern we have seen repeatedly, especially since 9-11, but also long before it, where the FBI is directly behind setting up random patsies they find on the streets, these mentally low-IQ people, and so-called extremists, to use them to advance the public agenda.
[00:06:56.295 --> 00:06:58.596]  So the public believes these plots are always happening.
[00:06:58.956 --> 00:07:00.977]  Meanwhile, the FBI is admittedly behind them.
[00:07:01.097 --> 00:07:05.218]  Even Geraldo was on Fox News talking about how bogus this whole paradigm is.
[00:07:05.498 --> 00:07:18.542]  And remember too, the FBI was admittedly behind the 1993 World Trade Center bombing, cooking the bomb, giving it to those people, and encouraging them to carry out their attempted act of terrorism, which killed four people.
[00:07:20.543 --> 00:07:21.463]  Let's go to this clip now.
[00:07:22.572 --> 00:07:30.135]  They say that just today, the operatives, the undercover operatives gave Ferdows material that was supposed to be the explosive material C4.
[00:07:30.455 --> 00:07:32.736]  They say only a small amount of it was the real thing.
[00:07:33.136 --> 00:07:38.898]  A law enforcement official also tells us they gave him AK-47s and grenades, but those were not functional.
[00:07:39.258 --> 00:07:41.459]  We have to stress one very important point, Wolf.
[00:07:41.759 --> 00:07:42.159]  A U.S.
[00:07:42.219 --> 00:07:50.522]  law enforcement official CNN spoke with today said there was no danger to the public since undercover operatives were involved very early on.
[00:07:51.837 --> 00:07:56.840]  There's at least 20 plots I've read about where the FBI admittedly used entrapment techniques.
[00:07:57.241 --> 00:08:04.025]  These people may have hated the country, they may have even been radical in their minds, but they had no means to carry out the things they were accused of.
[00:08:04.365 --> 00:08:09.349]  They only became dangerous once they were set up through these FBI systems.
[00:08:09.889 --> 00:08:13.992]  And it's all just a fraud meant to trick the public and we've had enough of it.
[00:08:14.032 --> 00:08:22.598]  We need to learn what's going on and say no to this entire phony war on terrorism because they are clamping down on our freedoms as ordinary Americans.
[00:08:23.179 --> 00:08:31.885]  Now as we're talking about the police state domestic terrorism clampdown in this country, there's an entirely different kind of clampdown that continues to go on.
[00:08:32.285 --> 00:08:34.486]  You've heard about lemonade stands being shut down.
[00:08:34.526 --> 00:08:38.808]  You've heard about Gibson guitars not able to manufacture in the US.
[00:08:39.108 --> 00:08:42.249]  You've heard about lemon trees being seized and quarantined.
[00:08:42.650 --> 00:08:47.732]  Now in Wisconsin, a very controversial and important ruling where a judge has said
[00:08:48.172 --> 00:08:52.975]  You do not have a right to produce your own food or even eat the foods of your own choice.
[00:08:53.976 --> 00:09:13.388]  He specifically ruled that plaintiffs do not have a fundamental right to own and use a dairy cow, they do not have a fundamental right to consume the milk from their own cow, do not have a fundamental right to board their cow at a farm or with a certain farmer, and that private contracts don't fall outside the scope of the state's police power.
[00:09:14.188 --> 00:09:20.896]  And furthermore that there's no fundamental right to even produce or consume foods of their own choice.
[00:09:20.976 --> 00:09:31.068]  That is absolutely radical and they've used the FDA and the other arms of the federal government, just agencies with policies, to try to tell Americans that
[00:09:31.508 --> 00:09:39.453]  The government will tell them what to eat, when and where, but that making your own choices, using raw dairy, you've seen the raids on Rawsome Foods and others.
[00:09:39.953 --> 00:09:42.775]  It's just incredible, but it continues to happen.
[00:09:42.795 --> 00:09:46.457]  The raids on the Amish dairy farmers and all the rest of it.
[00:09:46.957 --> 00:09:57.083]  Here's a video we put together highlighting some of the past clamped down on what should really be ordinary American behavior that even the founding fathers warned tyrannical government would control.
[00:09:57.563 --> 00:09:58.664]  Remember Julie Bass?
[00:09:58.864 --> 00:10:03.769]  She's the Oak Park mom who's being prosecuted for putting a vegetable garden in her front yard.
[00:10:03.989 --> 00:10:04.289]  Why?
[00:10:04.630 --> 00:10:10.235]  Because the city's ordinance says a front yard has to have suitable live plant material.
[00:10:10.495 --> 00:10:11.496]  Get off my property!
[00:10:11.536 --> 00:10:12.297]  I don't want you here!
[00:10:15.839 --> 00:10:16.940]  I'm shutting my garage!
[00:10:16.980 --> 00:10:17.980]  Get out of my garage!
[00:10:18.000 --> 00:10:23.583]  Listen, so now we get the right to interrogate you if I'm not interrogating you, but we... I got the right to remain silent.
[00:10:23.683 --> 00:10:28.365]  Alright, listen... I have both the right to remain silent, so... I'll wave that at you.
[00:10:29.769 --> 00:10:30.590]  Hey, how's it going?
[00:10:31.190 --> 00:10:32.251]  And you call me a Nazi?
[00:10:32.351 --> 00:10:34.253]  Why are you calling me a Nazi?
[00:10:34.453 --> 00:10:35.293]  Because you're acting like one.
[00:10:35.313 --> 00:10:36.574]  You need to get off my property.
[00:10:36.594 --> 00:10:37.435]  I need to see your ID.
[00:10:37.955 --> 00:10:39.196]  I'm standing in my garage.
[00:10:39.276 --> 00:10:39.957]  Yes sir, you are.
[00:10:40.377 --> 00:10:43.119]  You are violating my fourth amendment.
[00:10:43.259 --> 00:10:44.380]  Show me a search warrant.
[00:10:45.481 --> 00:10:46.662]  You're in my property.
[00:10:47.002 --> 00:10:47.402]  No, no, no.
[00:10:47.462 --> 00:10:48.663]  You're not welcome here.
[00:10:49.244 --> 00:10:49.944]  You're not welcome here.
[00:10:49.984 --> 00:10:50.945]  So I need your driver's license.
[00:10:51.185 --> 00:10:52.066]  I need some form of ID.
[00:10:53.314 --> 00:10:54.355]  I'm handing him my ID.
[00:10:54.415 --> 00:10:56.296]  This is not constitutionally allowed.
[00:10:56.556 --> 00:10:59.458]  This guy is violating my Fourth Amendment right.
[00:10:59.819 --> 00:11:01.340]  Both of y'all should be ashamed of yourselves.
[00:11:01.380 --> 00:11:06.003]  You're violating your oath to the Constitution right now.
[00:11:06.103 --> 00:11:07.244]  We are not slaves.
[00:11:07.284 --> 00:11:08.304]  You work for me, buddy.
[00:11:08.324 --> 00:11:08.785]  For what?
[00:11:11.663 --> 00:11:12.063]  For what?
[00:11:12.944 --> 00:11:13.724]  Am I under arrest?
[00:11:14.325 --> 00:11:15.325]  I'm under arrest.
[00:11:15.445 --> 00:11:17.787]  Don't be intimidated.
[00:11:17.867 --> 00:11:18.788]  Don't be intimidated.
[00:11:26.574 --> 00:11:28.595]  Whoa, whoa!
[00:11:28.655 --> 00:11:29.856]  Hey, hey, hey!
[00:11:29.936 --> 00:11:31.217]  Leave these people alone!
[00:11:31.237 --> 00:11:32.918]  I'm sorry, you're under arrest.
[00:11:32.978 --> 00:11:34.179]  Leave these people alone!
[00:11:34.199 --> 00:11:35.921]  Leave them alone!
[00:11:35.941 --> 00:11:38.963]  I am getting arrested for selling lemonade.
[00:11:39.023 --> 00:11:40.304]  Do I have certainty?
[00:11:40.324 --> 00:11:42.206]  Ten cents, guys, we've got a few cups left.
[00:11:42.226 --> 00:11:44.547]  So what happens when you sell lemonade?
[00:11:44.828 --> 00:11:46.209]  I'm selling lemonade.
[00:11:49.651 --> 00:11:52.735]  Stop using force against peaceful people.
[00:11:52.895 --> 00:11:56.339]  I spent 14 months in Baghdad and I can't even
[00:12:10.401 --> 00:12:14.426]  These foods that have now been made illegal, raw goat milk, raw cheese, raw anything, especially
[00:12:25.981 --> 00:12:26.722]  We're good to go.
[00:12:41.897 --> 00:12:43.058]  And this is tyranny.
[00:12:43.098 --> 00:12:47.481]  Again, we're seeing a clampdown on really what should be some of the most wholesome behavior in America.
[00:12:47.862 --> 00:12:49.043]  That's classic America.
[00:12:49.123 --> 00:12:51.184]  Lemonade stands and the rest of it.
[00:12:51.525 --> 00:12:53.806]  Then, the coup d'etat on top of it.
[00:12:53.866 --> 00:12:56.108]  You see them repeatedly pushing away the cameras.
[00:12:56.148 --> 00:12:57.329]  Don't even show what they're doing.
[00:12:57.369 --> 00:12:58.110]  Don't document it.
[00:12:58.150 --> 00:12:59.010]  No First Amendment.
[00:12:59.391 --> 00:13:01.052]  No right to consume your own foods.
[00:13:01.092 --> 00:13:04.054]  The Founding Fathers warned about this and it's disgusting.
[00:13:04.455 --> 00:13:11.000]  Then, you've seen the news where they're going to start doing TSA-style pat-downs at all the NFL stadiums, but
[00:13:11.500 --> 00:13:24.532]  One small step in the right direction, Lambeau Field, home of the Green Bay Packers at least, has decided for the time being to only use metal detectors rather than the full pat-downs and the touching of private parts.
[00:13:24.973 --> 00:13:30.498]  The National Football League is pushing for enhanced security and starting with Sunday's game at Lambeau.
[00:13:30.878 --> 00:13:35.642]  All fans will be subjected to a handheld metal detecting wand before being admitted.
[00:13:36.263 --> 00:13:37.924]  That's from the Green Bay Press Gazette.
[00:13:38.324 --> 00:13:45.248]  Now, I think all this security is overdone, but at least they've said no for the time being to the full-on TSA style deal.
[00:13:45.628 --> 00:13:48.109]  We know Homeland Security has been working with the NFL.
[00:13:48.129 --> 00:13:53.812]  They did the past Super Bowl that took place in Dallas, and I guarantee you they're behind this overall agenda.
[00:13:54.412 --> 00:14:01.419]  And we just need to say no, they're not going to stop the mobs who get drunk and celebrate after victories or losses alike and tear up public property.
[00:14:01.860 --> 00:14:07.466]  This is just about training the public, of course, as Alex always says, to be the slaves that society is becoming.
[00:14:07.966 --> 00:14:13.432]  Now, on the other side of the news, we have vaccines and coming up in a few minutes, fluoride.
[00:14:13.852 --> 00:14:22.297]  But just last week, a couple days ago, Dr. Merkula wrote how vaccines have serious side effects and the Institute of Medicine says so.
[00:14:22.357 --> 00:14:27.840]  That is, they're now admitting that vaccines are not free from side effects or adverse effects.
[00:14:28.260 --> 00:14:32.943]  They're admitting that the admission came after a review of more than a thousand vaccine studies.
[00:14:33.903 --> 00:14:43.552]  Which found convincing evidence of 14 health outcomes including seizures, inflammation of the brain and fainting that could be caused by certain vaccines.
[00:14:44.253 --> 00:14:48.136]  The truth is nobody knows how many vaccine victims there are in America.
[00:14:48.917 --> 00:15:04.720]  And how many of the 1 in 6 learning disabled children, or 1 in 9 with asthma, or the 1 in 100 who develop autism, or the 1 in 100 and 450 who become diabetic, can trace it to the chronic inflammation disease and disability back to the vaccine reactions?
[00:15:06.107 --> 00:15:07.787]  And yet, we know it's going on.
[00:15:08.228 --> 00:15:17.910]  Now, of course, with public health coming up to speed in the 50s, we've seen most of the worst kinds of infectious diseases go way, way down.
[00:15:18.310 --> 00:15:24.632]  And yet, these vaccines are being pushed by the establishment with the perception that it's mandatory, when of course it isn't.
[00:15:25.252 --> 00:15:29.173]  We all have a right to our own freedom and health, despite what the Wisconsin judge would say.
[00:15:29.553 --> 00:15:34.314]  But these vaccines are admittedly causing more problems than the diseases they attempt.
[00:15:34.674 --> 00:15:35.855]  To cut down on.
[00:15:36.135 --> 00:15:45.022]  Now at the same time, we have a clip about the whooping cough out of New Zealand, where they've again made it seem like it's mandatory, and people are getting hurt by it.
[00:15:45.062 --> 00:15:46.423]  Here's one of those clips right now.
[00:15:46.763 --> 00:15:49.925]  Brittany Collins is the hidden face of vaccinations.
[00:15:50.345 --> 00:15:51.346]  There you go, Brittany.
[00:15:51.706 --> 00:15:54.228]  Wheelchair bound, brain damaged.
[00:15:54.649 --> 00:15:55.789]  She's severely disabled.
[00:15:56.090 --> 00:15:56.890]  I mean, she's lovely.
[00:15:57.411 --> 00:15:59.072]  She was crippled by a vaccine.
[00:15:59.292 --> 00:16:03.255]  She can't stand or sit or hold anything.
[00:16:04.136 --> 00:16:09.582]  The 20-year-old is on accident compensation for an adverse reaction to the whooping cough vaccine.
[00:16:11.303 --> 00:16:18.631]  Since Brittany's elder brother had an adverse reaction to the whooping cough vaccine, Cherie asked her specialist if she should vaccinate Brittany.
[00:16:19.272 --> 00:16:19.972]  And he said, yes.
[00:16:20.133 --> 00:16:21.054]  I mean, I threw it at normal.
[00:16:21.074 --> 00:16:22.575]  There's no chance of a reaction.
[00:16:22.615 --> 00:16:23.076]  She'll be fine.
[00:16:23.655 --> 00:16:24.576]  What occurred after that?
[00:16:25.416 --> 00:16:26.437]  She became very unhappy.
[00:16:26.457 --> 00:16:31.040]  She basically was screaming night and day.
[00:16:32.081 --> 00:16:34.382]  It was quite a strange cry.
[00:16:34.582 --> 00:16:46.470]  That's enough, but you notice how this poor girl who was damaged, permanently disabled for the rest of her life, they told her to get the vaccine even after her own brother was damaged by it, and the same disgusting Tdap
[00:16:46.890 --> 00:16:48.792]  What's happening in America?
[00:16:48.832 --> 00:17:12.555]  You saw in California Natoma school officials go door-to-door to find unvaccinated students and this ignorant just hateful little bootlicking system lover had the audacity to go to people's doors and tell them it's required to get vaccines when it's been on record for years that there's a waiver for religious or even just personal conscientious objection and again
[00:17:13.055 --> 00:17:16.559]  These vaccines are doing more harm than the diseases they try to stop.
[00:17:16.879 --> 00:17:23.046]  You also saw Mike Adams of Natural News reporting that the CDC is now calling homes in the U.S.
[00:17:23.086 --> 00:17:31.815]  and demanding that they provide their child's immunization records as part of a vaccine surveillance and tracking program.
[00:17:32.255 --> 00:17:33.597]  And it's just pure intimidation.
[00:17:33.617 --> 00:17:34.358]  There's no law.
[00:17:34.838 --> 00:17:41.282]  We have a right to our own bodies and to at least attempt to make responsible decisions, yet they persist in this.
[00:17:41.502 --> 00:17:42.702]  I believe we have another clip.
[00:17:42.722 --> 00:17:43.623]  Let's go to that right now.
[00:17:44.183 --> 00:17:45.824]  This is Jasmine Renata.
[00:17:45.924 --> 00:17:47.865]  She was just 18 when she died.
[00:17:48.205 --> 00:17:50.867]  Her family suspect a vaccine was to blame.
[00:17:51.127 --> 00:17:57.871]  Her parents believe the Gardasil vaccine, aimed to combat cervical cancer, took her life almost two years ago.
[00:17:58.451 --> 00:18:02.375]  After the first injection, she said she had the tinglings in her hands.
[00:18:02.435 --> 00:18:05.197]  She said her hands had pins and needles in them.
[00:18:05.277 --> 00:18:15.606]  She's getting stomach pains, warts on her hands, and then the chest pains that she was having, and the racing heart, and it was just one thing after another.
[00:18:15.966 --> 00:18:22.332]  A year later, and six months after her third injection, Rhonda would have her last conversation with Jasmine.
[00:18:22.452 --> 00:18:25.595]  She put her hand out, and she goes, look, these warts are coming back again.
[00:18:26.164 --> 00:18:29.465]  The next day they found their girl dead in bed.
[00:18:29.865 --> 00:18:35.226]  The Renatas have sent Jasmine's tissue samples to a Canadian neuroscientist for further testing.
[00:18:35.606 --> 00:18:48.710]  He says he happens to share my belief that aluminium and other toxic compounds in the vaccine may have been the key causal factors in Jasmine's health problems and death.
[00:18:50.086 --> 00:18:51.687]  And of course, that is not the only clip.
[00:18:51.707 --> 00:19:00.794]  Both of these are from foreign media news services, but we have CBS here in America with dozens of reports on the harm that Gardasil's done to girls.
[00:19:01.174 --> 00:19:02.955]  Now they're pushing it on boys as well.
[00:19:03.316 --> 00:19:15.524]  And of course, right now in the GOP primary, we have globalist Bilderberg attendee, pimp Rick Perry, who gave the perception that it was mandated in Texas, which really got the ball rolling for the Gardasil in particular.
[00:19:15.544 --> 00:19:17.726]  Of course, he had Merck donations and the rest of it.
[00:19:18.086 --> 00:19:18.927]  And you heard Russell
[00:19:19.167 --> 00:19:44.809]  Blaylock last week on InfoWars Nightly News talking about how well under 2% of people even report the adverse reactions and yet more than 18,000 adverse reactions have been reported far more than the annual deaths from cervical cancer which Gardasil is expected to treat or supposedly would treat and there's been many deaths as well at least 30 reported but I know it's much more than that it is so sad
[00:19:45.189 --> 00:19:47.031]  So, paralysis from Guillain-Barre Syndrome.
[00:19:47.051 --> 00:19:47.331]  Four cases.
[00:20:10.590 --> 00:20:10.950]  Serious?
[00:20:11.551 --> 00:20:12.712]  Guilin-Barre can be serious.
[00:20:12.752 --> 00:20:13.452]  It's a spectrum.
[00:20:13.573 --> 00:20:15.374]  It can be very mild to really serious.
[00:20:15.714 --> 00:20:22.680]  So if you have a Guilin-Barre case, you'll pay out on ACC because it may have been associated with the vaccine and we will never know.
[00:20:23.402 --> 00:20:29.586]  So, why don't I, when I pick up my leaflet, it says, caution, this vaccine could paralyse your child.
[00:20:29.726 --> 00:20:38.491]  Yes, well it does in the data sheets, but your pamphlet would need to be more than two pages long because of all the possibilities of what any medication or vaccine could possibly be related to.
[00:20:38.931 --> 00:20:42.894]  In New Zealand we have no recorded deaths from vaccination.
[00:20:43.174 --> 00:20:46.575]  It's really important that we report everything that happens after a vaccination.
[00:20:46.776 --> 00:20:54.499]  You'll see a lot of reports related to children who have died after vaccinations were given, but we are vaccinating pretty well every child in the population.
[00:20:54.879 --> 00:20:56.159]  You're going to see deaths happening.
[00:20:56.259 --> 00:21:00.821]  And my understanding from the data is none of them have been shown to be caused by the vaccine.
[00:21:01.081 --> 00:21:02.902]  It says medicine may be contributory.
[00:21:03.002 --> 00:21:08.264]  Yeah, that would be the standard way of saying it, because in science you would never say never appropriately.
[00:21:08.385 --> 00:21:11.546]  But if we do get a case, or a second case, or a third case,
[00:21:12.383 --> 00:21:19.365]  Yeah, no confirmed deaths, but of course deaths will happen, and isn't it annoying how long the adverse reaction sheet is and the warnings?
[00:21:19.865 --> 00:21:24.647]  Well, coming up, we have a full second half of the show, a Floride special.
[00:21:24.727 --> 00:21:27.588]  Again, we have the in-studio guests from the Floride Action Network.
[00:21:27.928 --> 00:21:33.829]  They're coming up, and the special reports, but I want to remind you to please subscribe to InfoWars Nightly News.
[00:21:34.170 --> 00:21:35.570]  We depend on your support.
[00:21:35.590 --> 00:21:38.311]  We're not corporate supported, and we want to make this show
[00:21:39.031 --> 00:21:40.251]  Obama is notoriously a liar.
[00:22:04.895 --> 00:22:12.968]  We need to go to where the real architecture of government is and it's not in a precedent.
[00:22:13.829 --> 00:22:16.614]  Wall Street has hijacked Washington in broad daylight.
[00:22:20.041 --> 00:22:26.008]  While Obama's already fudging.
[00:22:26.628 --> 00:22:29.051]  He's fudged since day one in this election.
[00:22:29.332 --> 00:22:39.524]  The elite are using Obama to pacify the public, so they can usher in the North American Union by stealth, launch a new Cold War, and continue the occupation of Iraq and Afghanistan.
[00:22:40.267 --> 00:22:41.929]  The globalists are outside all the nations.
[00:22:41.949 --> 00:22:44.672]  That gives them safety, and they play countries off against each other.
[00:22:44.692 --> 00:22:49.837]  You've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:22:50.358 --> 00:22:53.941]  Partnership and cooperation among nations is not a choice.
[00:22:56.780 --> 00:23:09.248]  What they're doing is using the existence of the United States to act out their Wall Street fantasies of world domination and maintaining their capital structures and maintaining their system of looting.
[00:23:09.588 --> 00:23:17.833]  The fight that this country has been waging since its inception is for the central bankers not to take over the country.
[00:23:17.893 --> 00:23:21.896]  President Barack Obama is only the tool of a larger agenda.
[00:23:23.021 --> 00:23:25.984]  Senator Obama had a desire to do some meetings.
[00:23:26.064 --> 00:23:30.469]  Others have a desire to meet with him tonight in a private way, and that's what we're doing.
[00:23:32.131 --> 00:23:41.722]  Presidential candidate Barack Obama was publicly criticizing the North American Free Trade Agreement in a bid for votes, but privately telling Canadian officials not to worry about it.
[00:23:42.671 --> 00:23:51.177]  If you talk to our generals, they are desperate for is a civilian counterpart to our military force.
[00:23:51.518 --> 00:23:58.203]  What do you call this thing where you get this false sense of gratification, but because a black man is in office, everything's going to be alright.
[00:23:58.663 --> 00:24:00.144]  No, everything's not going to be alright.
[00:24:01.085 --> 00:24:08.771]  So I know how unpopular it is to be seen as helping banks right now, especially when everyone is suffering in part from their bad decisions.
[00:24:09.231 --> 00:24:10.332]  I promise you, I get it.
[00:24:11.581 --> 00:24:12.821]  The Obama Deception.
[00:24:13.262 --> 00:24:14.662]  The truth strikes back.
[00:24:16.223 --> 00:24:23.326]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv
[00:24:31.974 --> 00:24:34.276]  Okay, ladies and gentlemen, we're back from break again.
[00:24:34.296 --> 00:24:35.678]  I'm Aaron Dyk sitting in.
[00:24:35.758 --> 00:24:45.127]  Alex is going to be back on Monday, but we want to take you now to a special Fluoride Report we've put together just for this episode of the InfoWars Nightly News, and there's several segments.
[00:24:45.147 --> 00:24:46.268]  You're going to see them coming up.
[00:24:46.809 --> 00:24:53.856]  Now, the first one is hidden footage never before seen from the Austin Water Treatment Plant where they add the fluoride
[00:24:54.296 --> 00:25:03.244]  After the filtration process, I went on this tour and we also sat through a lecture along with some of the fluoride action people from here in the area, and it's incredible.
[00:25:03.284 --> 00:25:15.034]  They have a pretty reasonable water treatment facility, several stages of filtration, and then they just add the corrosive, deadly, and harmful fluoride on top of it after cleaning the rest of the water.
[00:25:15.475 --> 00:25:21.380]  It's shameful, but we're going to take you now to that report so you can see for yourself what really goes on to your water.
[00:25:21.860 --> 00:25:37.174]  For more than 60 years, the federal government in the United States, as well as many other governments across the planet, have carried out an elaborate hoax designed to convince the public that fluoride is added to most water supplies to improve oral hygiene.
[00:25:37.975 --> 00:25:39.876]  This report will examine the facts.
[00:25:40.376 --> 00:25:46.058]  Hundreds of chemicals are added to municipal water supplies, all under the name fluoride.
[00:25:46.418 --> 00:25:55.281]  Sodium fluoride and its variants are the chemical byproducts of aluminum fertilizer, cement, steel, and nuclear weapons manufacturing.
[00:25:57.281 --> 00:26:02.963]  Children who ingest fluoride will actually get a form of tooth decay called dental fluorosis.
[00:26:03.503 --> 00:26:05.724]  Dark brown stains and tooth decay.
[00:26:06.940 --> 00:26:10.745]  The American Dental Association recently put out a nationwide alert.
[00:26:11.086 --> 00:26:17.034]  In the memo, they warned parents not to make baby formula using fluoridated water.
[00:26:18.018 --> 00:26:22.660]  Fluoride is the active ingredient in many pesticides, like rat poison.
