[00:00:00.089 --> 00:00:00.689]  We're good.
[00:04:26.389 --> 00:04:31.891]  The guy that knows where everything is is Rob Due, but I told him go ahead and take today off because he hadn't seen his children in three days.
[00:04:32.491 --> 00:04:37.432]  So Rob Due, who I took to do camera work and who heads up InfoWars Nightly News, he's not here.
[00:04:37.452 --> 00:04:44.314]  And we've kind of got a skeleton crew today, but we're going to try to dig through all that incredible footage and bring that to you on the Nightly News tonight.
[00:04:44.434 --> 00:04:47.855]  And of course, more by tomorrow here on the radio.
[00:04:48.735 --> 00:04:54.345]  I have a correction to make also and I'll play the video again.
[00:04:55.067 --> 00:05:01.458]  The headline is police admit that the Federal Reserve is private.
[00:05:02.452 --> 00:05:09.936]  But after I watched the video, you know, you're there, you do the interview, I told Dew, hey, get it ready when we got back yesterday afternoon to do the Sunday show.
[00:05:10.416 --> 00:05:13.758]  I said, go get the footage of those cops ready and make the Federal Reserve's private.
[00:05:14.518 --> 00:05:21.101]  And then by the time I watched it for the first time when we aired it, I watched it for the first time through a camera, not through my own eyes.
[00:05:22.082 --> 00:05:24.023]  The cops, like, I don't know if it's federal or not.
[00:05:25.233 --> 00:05:26.535]  And he goes, is it Captain?
[00:05:27.456 --> 00:05:30.179]  And the Captain says, yeah, it is private.
[00:05:30.199 --> 00:05:30.840]  We are private.
[00:05:31.240 --> 00:05:33.283]  That was the head of Federal Reserve Security.
[00:05:33.683 --> 00:05:35.185]  I've since checked his name.
[00:05:35.785 --> 00:05:36.887]  And so that wasn't a cop.
[00:05:36.947 --> 00:05:40.050]  The Federal Reserve Security admits they're private.
[00:05:40.311 --> 00:05:41.472]  We'll be right back.
[00:05:41.492 --> 00:05:41.853]  Stay with us.
[00:05:44.975 --> 00:05:48.597]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:05:48.998 --> 00:05:52.000]  This is our last chance to not relive history.
[00:05:52.240 --> 00:05:57.003]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:05:57.023 --> 00:06:03.247]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:06:03.407 --> 00:06:05.669]  I think it's incumbent upon all of us
[00:06:06.049 --> 00:06:06.289]  Tim Geithner?
[00:06:06.309 --> 00:06:06.469]  Bernanke?
[00:06:06.509 --> 00:06:06.930]  They're arsonists!
[00:06:07.010 --> 00:06:07.670]  They're asking for more matches!
[00:06:07.731 --> 00:06:09.412]  And the Congress is saying, who do we make the check out to?
[00:06:25.106 --> 00:06:32.050]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the Republic.
[00:06:32.370 --> 00:06:41.495]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:06:44.690 --> 00:06:46.191]  Hi folks, this is Alex Jones.
[00:06:46.411 --> 00:06:51.435]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:06:51.715 --> 00:06:53.076]  Saving means to make money.
[00:06:53.256 --> 00:07:02.043]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:07:02.763 --> 00:07:09.869]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:07:10.309 --> 00:07:17.916]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:07:18.316 --> 00:07:23.240]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[00:07:23.540 --> 00:07:25.702]  Getting a free catalog is easy by calling 800-340-7091.
[00:07:28.484 --> 00:07:31.387]  Or see Calvin on the web at 5StarsSoap.com.
[00:07:31.687 --> 00:07:34.009]  Take charge of your health now by calling 800-340-7091.
[00:07:34.069 --> 00:07:36.191]  Or see Calvin on the web at 5StarsSoap.com.
[00:07:43.220 --> 00:07:47.443]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:07:47.763 --> 00:07:48.384]  Number one.
[00:07:48.684 --> 00:07:51.826]  New climate legislation could easily double or triple your electric bill.
[00:07:52.107 --> 00:07:52.687]  Number two.
[00:07:52.967 --> 00:07:57.531]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:07:57.851 --> 00:07:58.311]  It's true.
[00:07:58.611 --> 00:08:03.155]  Total government control of electricity in the name of smart grid technology is coming.
[00:08:03.475 --> 00:08:04.015]  Number three.
[00:08:04.296 --> 00:08:07.598]  In some areas of the country, the power grid is dangerously overloaded.
[00:08:07.878 --> 00:08:11.561]  And now, new socialist legislation is only compounding the problem.
[00:08:11.781 --> 00:08:12.341]  Number 4.
[00:08:12.581 --> 00:08:14.942]  Dangerous weather is always a threat to local grids.
[00:08:15.342 --> 00:08:18.724]  Every year, thousands of families lose their power from weather-related outages.
[00:08:19.024 --> 00:08:19.224]  Number 5.
[00:08:19.804 --> 00:08:23.726]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:08:23.966 --> 00:08:28.708]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:08:29.008 --> 00:08:33.031]  You can get more information at www.mysolarbackup.com.
[00:08:33.171 --> 00:08:34.732]  That's mysolarbackup.com.
[00:08:34.973 --> 00:08:37.054]  Remember, the government doesn't own the sun.
[00:08:37.214 --> 00:08:39.696]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:08:39.736 --> 00:08:41.017]  He's the T-Rex of political talk.
[00:08:41.037 --> 00:08:42.038]  Alex Jones on the GCN Radio Network.
[00:08:59.547 --> 00:09:05.969]  Ladies and gentlemen, it is Columbus Day 2011 on this 1010 transmission.
[00:09:05.989 --> 00:09:08.950]  We're going to be live here for the next three hours.
[00:09:09.050 --> 00:09:11.431]  Obviously, I am your host, Alex Jones.
[00:09:12.011 --> 00:09:17.853]  I want to run down some of the top stories and big developments taking place in our nation and across the globe.
[00:09:17.873 --> 00:09:22.234]  We're going to have Kurt Haskell popping in for about one segment today.
[00:09:22.294 --> 00:09:25.896]  He's the lawyer who survived the Christmas Day underwear bombing.
[00:09:26.795 --> 00:09:36.602]  Now almost two years ago, along with his wife, and saw the underwear bomber being gotten on the plane by the sharp-dressed man and ordering them to let him on without credentials.
[00:09:37.603 --> 00:09:40.926]  Of course, then it came out a month and a half later that indeed the U.S.
[00:09:40.946 --> 00:09:46.189]  State Department had been ordered to give him a visa and get him on the aircraft without a passport.
[00:09:47.190 --> 00:09:48.811]  That was confirmed.
[00:09:49.392 --> 00:09:52.794]  The underwear bomber was gotten on the plane by the U.S.
[00:09:52.854 --> 00:09:53.235]  government.
[00:09:54.159 --> 00:10:08.568]  And he has now been at the trial and has talked to the standby lawyers and others who do believe it is a staged event and that Muttalib is either completely mentally ill, under mind control, or has had his family threatened.
[00:10:09.289 --> 00:10:10.710]  He's saying, I don't want the lawyers.
[00:10:11.470 --> 00:10:11.890]  I did it.
[00:10:11.970 --> 00:10:12.731]  That's the way it is.
[00:10:12.751 --> 00:10:14.932]  I don't want to discuss the people that got me on the plane.
[00:10:15.373 --> 00:10:16.413]  I don't want to talk about it.
[00:10:18.835 --> 00:10:20.036]  Just like McVeigh told
[00:10:22.020 --> 00:10:23.522]  Other people on death row with him.
[00:10:23.542 --> 00:10:25.864]  Yeah, they're going to kill my family if I don't say I did this.
[00:10:25.884 --> 00:10:38.997]  And of course we have Jane Graham from the federal building, the head of HUD, who saw McVeigh with known federal agents putting what she thought was telephone wire in the day before the attack, along with a bunch of other witnesses.
[00:10:39.017 --> 00:10:44.984]  Of course, those witnesses had to be killed, police officers and others like Terrence Yakey.
[00:10:46.092 --> 00:10:49.313]  Oh, but the government holder wouldn't do something like that.
[00:10:49.773 --> 00:10:53.614]  He was the deputy head of the Justice Department at the time.
[00:10:53.634 --> 00:10:59.895]  His emails and lawsuits have been released where he talks about this is a D-Day situation.
[00:11:00.276 --> 00:11:01.236]  Maximum alert.
[00:11:01.576 --> 00:11:04.697]  We've got to get down to Oklahoma City and cover this up.
[00:11:05.237 --> 00:11:06.677]  I've shown those emails here on air.
[00:11:06.717 --> 00:11:09.138]  They've come out in major newspapers a few years ago.
[00:11:09.898 --> 00:11:15.961]  Thanks to lawsuits by Jesse Trinidou, the lawyer, trying to find out why they tortured his brother to death.
[00:11:16.581 --> 00:11:17.901]  Well, they thought it was John No.
[00:11:17.921 --> 00:11:17.901]  2.
[00:11:17.941 --> 00:11:18.622]  He looked just like him.
[00:11:19.982 --> 00:11:24.944]  Picked up at a border, internal border checkpoint, and drug off to be tortured to death.
[00:11:25.885 --> 00:11:35.249]  And the same holder caught now shipping, in one case, 2,000 guns directly to the Sinaloa cartel.
[00:11:41.098 --> 00:11:45.522]  Of course, you remember, let me just turn off this fan.
[00:11:50.426 --> 00:11:54.730]  They put a nice air filter in here, even though I didn't request it, and it's always on when I start the show.
[00:11:55.150 --> 00:11:57.152]  I don't know, it must automatically turn on on its own.
[00:11:57.912 --> 00:12:01.756]  Because every day I gotta like go turn that off.
[00:12:01.776 --> 00:12:03.937]  I hear like Darth Vader breathing in the background.
[00:12:03.997 --> 00:12:05.539]  It's that air filter over there.
[00:12:06.379 --> 00:12:09.222]  Going back to what I was saying here,
[00:12:15.950 --> 00:12:21.472]  This is the same Eric Holder who has been caught.
[00:12:22.152 --> 00:12:37.216]  You see, when they started getting caught six months ago or so, when their own agents said, I'm angry, something's fishy here, we were ordered to go tell gun shops to set up cameras and then surveil people coming in and buying guns.
[00:12:38.216 --> 00:12:42.838]  When CBS News broke that, it was because they knew that there was a whole rebellion going on.
[00:12:43.948 --> 00:13:03.592]  Inside the ATF to these crimes, and that it was starting to come out in federal courts separately, that it was really an Iran-Contra type deal with cocaine allowed to be shipped in and guns shipped in to Sinaloa and others for a drug war by the Federal Reserve against cartels not laundering their money through the big globalist banks.
[00:13:03.612 --> 00:13:09.093]  I mean, if you go back over six months ago, if you go back in
[00:13:10.598 --> 00:13:26.651]  February, I guess eight months ago, you will read PrisonPlanet.com articles by Paul Watson about the federal court hearings where the feds were declaring national security concerning cocaine and different drug cartels authorized to bring the cocaine in.
[00:13:27.172 --> 00:13:33.217]  And then separately, the media reports, oh by the way, the same cartels that are being sent
[00:13:34.514 --> 00:13:35.895]  The guns.
[00:13:36.796 --> 00:13:38.257]  And this is really starting to come out.
[00:13:38.277 --> 00:13:46.043]  I was listening to Beyond the Beltway, big syndicated Sunday night news show with, what is his name, Bruce Dumont or whatever.
[00:13:46.103 --> 00:13:46.684]  I met him once.
[00:13:46.824 --> 00:13:47.464]  Pretty nice guy.
[00:13:48.045 --> 00:13:52.308]  And he was saying, oh, this Fast and Furious, it goes a lot deeper than just guns.
[00:13:52.789 --> 00:13:56.452]  As we've seen in some of the Chicago papers, this is going to be coming out.
[00:13:56.752 --> 00:13:59.274]  The White House isn't going to get away with this one.
[00:14:00.196 --> 00:14:07.785]  But he didn't go forward and tell you what's in the El Paso Times or the Houston Chronicle or the Honolulu Advertiser.
[00:14:08.285 --> 00:14:12.910]  These are a few of the papers that have had the courage to report on this stuff six, eight months after we did.
[00:14:14.272 --> 00:14:15.413]  And I'm not tooting our horn.
[00:14:15.974 --> 00:14:19.097]  The Narcosphere, NarcoNews, there's all these other sites that
[00:14:19.844 --> 00:14:35.800]  We're reporting on it at the same time as us as well and our listeners ferreting through the federal court cases and sending us emails pointing out the different filings in the federal docket and the Homeland Security Justice Department declaring national security.
[00:14:35.920 --> 00:14:38.383]  So, we have a president.
[00:14:39.895 --> 00:14:44.936]  With an attorney general who, quote, said, get down to Oklahoma and cover this up.
[00:14:46.456 --> 00:14:53.017]  Cover it up because cops showed up in the Oklahoma Police Department and said, why are you ATF 30 seconds after the blast?
[00:14:53.757 --> 00:14:55.498]  Why are you all in your bomb gear?
[00:14:56.258 --> 00:15:02.739]  And why are you ordering ambulances that are showing up to put bandages on you and say you were on the ninth floor?
[00:15:07.320 --> 00:15:08.200]  What's going on here?
[00:15:09.264 --> 00:15:11.465]  By the way, you guys were doing a drill here yesterday.
[00:15:13.026 --> 00:15:13.766]  What's going on?
[00:15:14.026 --> 00:15:21.329]  And the cops all saw the bombs being removed that didn't go off, because McVeigh and others didn't wire them right, inside the building.
[00:15:25.871 --> 00:15:27.192]  McVeigh, of course, was angry.
[00:15:27.932 --> 00:15:29.073]  He knew he was deep covered.
[00:15:29.807 --> 00:15:32.208]  It was supposed to be setting up militias and right-wing groups.
[00:15:32.548 --> 00:15:34.169]  He'd been sheep-dipped special forces.
[00:15:35.390 --> 00:15:42.953]  And he wasn't as smart as Ahmad Salam, who a few years before Oklahoma City was hired by the CIA.
[00:15:43.013 --> 00:15:47.295]  He was an Egyptian security force agent trained in the U.S.
[00:15:48.536 --> 00:15:49.957]  to cook the bomb, train the driver.
[00:15:50.017 --> 00:15:51.417]  First, it was going to be a fake bomb.
[00:15:52.038 --> 00:15:58.921]  Then it was going to be a real bomb with fake detonators, then real detonators, because they needed that to really bust the group.
[00:16:00.396 --> 00:16:14.922]  He was leading the group and then he found out they were going to set him up so he recorded them saying go ahead with the bombing and was smart enough the day after the first World Trade Center bombing to come out and say this was all a big shut up and to release the tapes and it was in CBS News and New York Times.
[00:16:16.602 --> 00:16:23.145]  Or he would have been on the news as the mastermind, as the McVeigh, as the Bin Laden, as the Lee Harvey Oswald.
[00:16:23.545 --> 00:16:25.666]  Remember that when you work for these globalists.
[00:16:26.496 --> 00:16:29.519]  They're always going to set patsies up, usually their own agents.
[00:16:30.119 --> 00:16:30.940]  Like Muhammad Atta.
[00:16:30.960 --> 00:16:32.521]  We know he was trained at U.S.
[00:16:32.561 --> 00:16:32.982]  bases.
[00:16:33.482 --> 00:16:39.167]  The head of the Defense Language School went public and said, this guy trained in my school out in Monterey, California.
[00:16:39.207 --> 00:16:41.529]  Colonel Butler was told to shut up or he'd be court-martialed.
[00:16:42.130 --> 00:16:44.332]  We know even Time Magazine reported they were trained at bases.
[00:16:44.672 --> 00:16:48.736]  We know they were taking part in security drills in the months before getting on and off planes.
[00:16:49.636 --> 00:16:53.360]  We know James Woods, the actor, saw it and reported it and was told, don't talk about this.
[00:16:56.920 --> 00:16:57.701]  It's always the same.
[00:16:59.602 --> 00:17:04.626]  And so you've got the same Attorney General, who was the Deputy Attorney General at the time, caught.
[00:17:05.767 --> 00:17:12.352]  They only had the cameras inside the gun shops to later claim that it was drug cartel people coming in to buy guns.
[00:17:13.213 --> 00:17:17.056]  And they were just tracking it and showing how the Second Amendment was causing the problems in Mexico.
[00:17:17.537 --> 00:17:24.922]  The truth was, it was ATF agents and informants from other branches, unknown to the other ATF, coming in and buying thousands
[00:17:25.876 --> 00:17:35.541]  And delivering them, as we reported six months ago, and as the Mexican TV reported three months ago, it's been all over Mexican national TV.
[00:17:36.081 --> 00:17:38.983]  Their own police coming out now and saying this cartel works for the U.S.
[00:17:39.003 --> 00:17:43.605]  government, they're being protected, they ship the guns directly into Mexico.
[00:17:48.308 --> 00:17:59.991]  So see, they hope that Issa can control this and just keep this about, oh my goodness, they screwed up on this sting and Holder lied to us.
[00:18:02.492 --> 00:18:08.173]  And about the fact that he knew, of course he knew, he gave a speech two years ago about Fast and Furious.
[00:18:09.494 --> 00:18:12.814]  The memos have come out, the minutes of his meetings, of course he lied.
[00:18:13.075 --> 00:18:14.555]  And Holder is going to continue to lie.
[00:18:17.438 --> 00:18:26.745]  Because Sinaloa has filed in federal court that five and a half years ago, they had this deal going with the FBI, ATF, DEA, Coast Guard, Border Patrol.
[00:18:27.625 --> 00:18:38.673]  That's why when I drive through a Border Patrol checkpoint, 98 miles into the U.S., like I did two weeks ago, week and a half ago, and the guy says, mind if I search your car?
[00:18:38.693 --> 00:18:42.016]  And I go, I look at him and I say, it's well known, the U.S.
[00:18:42.036 --> 00:18:43.357]  government ships in the drugs.
[00:18:44.025 --> 00:18:50.458]  I mean, I'm not playing along with your stupid games anymore, where you're all pulling me over and you got me drugs.
[00:18:50.699 --> 00:18:51.481]  Gee, I don't know!
[00:18:52.642 --> 00:19:02.446]  Do I have any of what the government ships in, hoping I'm dumb enough to use it, so you can throw me in a big private bank owned, private prison, owned by drug dealers?
[00:19:02.766 --> 00:19:03.646]  You gotta love this thing.
[00:19:03.787 --> 00:19:17.012]  The drug dealers ship the drugs in, they make it illegal to jack up the price, the public goes out and robs everything to buy the overpriced drugs, to pay the tax money for the drugs into the Federal Reserve, it's unofficial tax, and then if you're dumb enough to be caught using it,
[00:19:18.697 --> 00:19:29.764]  They put you in one of their private prisons, and there's been big studies we've covered here on air, where the big four private prisons are owned and subsidiaries of the big Federal Reserve megabanks that are the drug launderers!
[00:19:31.075 --> 00:19:33.317]  Man, these drug dealers have got it figured out!
[00:19:33.758 --> 00:19:48.173]  They sell you their product, they keep it illegal to keep the price up, and then they put you in their prisons, and then SWAT teams bust down doors and go to the wrong houses and kill people all the time, looking for drugs that the federal government shipped in through client cartels!
[00:19:48.934 --> 00:19:50.736]  That's how you bring down a society!
[00:19:51.036 --> 00:19:52.558]  That's full-spectrum dominance!
[00:19:55.851 --> 00:19:57.352]  That's just how terrorism works.
[00:19:57.372 --> 00:20:02.416]  A lot of times the terrorists don't even know they're funded by Western corporations and the Pentagon.
[00:20:02.456 --> 00:20:04.338]  But it comes out over and over again, they are.
[00:20:05.979 --> 00:20:12.304]  Pentagon Federal Reserve money goes directly to jihadis and little villages, where their mommy and daddy got killed by a drone.
[00:20:13.085 --> 00:20:13.926]  And they're ready to kill.
[00:20:14.106 --> 00:20:18.429]  And they never know, their whole attack is financed right through to the point
[00:20:19.423 --> 00:20:19.623]  Why?
[00:20:19.683 --> 00:20:25.449]  Because the globalists need to have a tax on the West to take our liberties and to have a pretext to keep invading these countries.
[00:20:26.290 --> 00:20:29.833]  Now you see full-spectrum dominance, not this side against that side.
[00:20:30.093 --> 00:20:32.336]  Full-spectrum, three-dimensional analysis.
[00:20:32.636 --> 00:20:33.997]  That's how the whole world works.
[00:20:34.838 --> 00:20:37.601]  It's all a big play, and I'm not taking part in it.
[00:20:37.621 --> 00:20:38.742]  You understand that?
[00:20:38.762 --> 00:20:42.345]  I'll give you the rest of the news, the phone number to call in, and more when we come back.
[00:20:42.385 --> 00:20:42.886]  Stay with us.
[00:20:44.289 --> 00:20:47.490]  Smokers, are you still smoking traditional cigarettes?
[00:20:47.830 --> 00:20:53.231]  Are you still smelling up your clothes and car interior, staining your teeth, and getting ashes everywhere?
[00:20:53.852 --> 00:20:54.152]  Why?
[00:20:54.492 --> 00:20:58.473]  When you can be smoking or vaping with e-cigarettes by Le Cig.
[00:20:58.813 --> 00:21:09.876]  With Le Cig e-cigarettes revolutionary microelectronic technology, rechargeable battery, and unique replacement cartridges, you'll get all the satisfaction of smoking, but no smoking hazards.
[00:21:10.416 --> 00:21:22.205]  Choose from a wide variety of our new American-made Vapriate e-liquid flavors at lecig.com spelled L-E-C-I-G dot com or call 870-518-4307.
[00:21:23.046 --> 00:21:25.988]  That's 870-518-4307.
[00:21:26.028 --> 00:21:29.431]  Lecig e-cigarettes for today's modern smoker.
[00:21:29.711 --> 00:21:36.657]  Warning, e-cigs may contain nicotine, an addictive substance known to the state of California to cause birth defects or cancer.
[00:21:36.857 --> 00:21:40.140]  Please be aware of the risks associated with e-cigs prior to use.
[00:21:40.340 --> 00:21:42.742]  You must be 18 years or older to purchase.
[00:21:43.383 --> 00:21:47.186]  HempUSA.org brings you Pure Kamu Berry Powder.
[00:21:47.426 --> 00:21:58.736]  This revolutionary powder contains 50 times the vitamin C of an orange, mixes with any juice or liquid, has 227 servings per container, and is made from naturally grown Kamu berries.
[00:21:59.336 --> 00:22:11.224]  Hi, this is Ted Anderson.
[00:22:11.564 --> 00:22:18.349]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:22:18.509 --> 00:22:24.253]  They've been available since 1986, yet the financial industry won't recognize the value of gold before your retirement.
[00:22:24.333 --> 00:22:27.715]  Gold has outperformed paper investments, yet no word about IRAs.
[00:22:27.955 --> 00:22:30.559]  If you would like to have gold for your retirement, call 800-686-2237.
[00:22:30.679 --> 00:22:35.586]  Don't get left behind by rising inflation and low returns.
[00:22:35.726 --> 00:22:35.966]  Call 800-686-2237.
[00:22:35.986 --> 00:22:37.388]  Secure your future and call 1-800-686-2237.
[00:22:44.013 --> 00:22:48.295]  Alex Jones here with vital information concerning our nation's fragile food supply.
[00:22:48.715 --> 00:22:54.577]  Folks, there are some truly dangerous trends forming, and I think it's important for my listeners to do three things right away.
[00:22:55.137 --> 00:22:56.898]  Number one, study the past.
[00:22:57.418 --> 00:22:59.179]  History really does repeat itself.
[00:22:59.819 --> 00:23:03.541]  Number two, learn to spot the dangerous food shortage trends.
[00:23:04.662 --> 00:23:06.923]  Number three, take decisive action.
[00:23:07.744 --> 00:23:11.026]  A perfect storm is brewing for a global food crisis.
[00:23:11.606 --> 00:23:20.111]  That's why I'm telling everyone to read the new book, Rising Prices, Empty Shelves, warning signs that trigger the deadliest famines in history.
[00:23:20.651 --> 00:23:23.513]  Don't get caught unprepared when the crisis hits.
[00:23:24.073 --> 00:23:27.636]  This book is only available at risingpricesemptyshelves.com.
[00:23:28.536 --> 00:23:32.781]  You'll also get a free copy of Supermarket Survival, How to Cut Your Grocery Bills in Half.
[00:23:33.462 --> 00:23:37.588]  Again, that website is risingpricesemptyshelves.com.
[00:23:38.088 --> 00:23:40.792]  That's risingpricesemptyshelves.com.
[00:23:42.386 --> 00:23:47.407]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:23:47.607 --> 00:23:56.729]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:23:56.969 --> 00:24:11.012]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:24:11.292 --> 00:24:15.137]  Order the Berkey Light System today, complete with two black Berkey elements for only $231.
[00:24:15.678 --> 00:24:19.242]  And the Berkey Guy will ship your order free of charge.
[00:24:19.442 --> 00:24:24.989]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only $39.99.
[00:24:26.431 --> 00:24:28.553]  That's over 30% off the retail price.
[00:24:28.774 --> 00:24:29.695]  Call the Berkey guy at 1-877-886-3653.
[00:24:29.715 --> 00:24:29.975]  That's 1-877-886-3653.
[00:24:29.995 --> 00:24:31.096]  Or order online at GoBerkey.com.
[00:24:31.196 --> 00:24:32.217]  That's GoBerkey.com today!
[00:24:45.702 --> 00:24:48.584]  All right, I'm going to finish up with Fast and Furious.
[00:24:49.145 --> 00:25:01.595]  Then I'm going to get into some other news and give the phones out, the phone number out for people that have been at In The Fed demonstrations or at Occupy Wall Street demonstrations to give us your take on what's happening in this country.
[00:25:02.636 --> 00:25:07.860]  Now, I got criticized back when I said, look, the mainline Republicans are trying to take over the Tea Party.
[00:25:09.013 --> 00:25:23.389]  And then when they were somewhat successful, not totally successful, I would then be, you know, told by the official Tea Party people, Alex Jones, you're not welcome in a movement that myself and other Ron Paul supporters started more than four years ago.
[00:25:24.943 --> 00:25:29.745]  That's the type of garbage that I put up with on a routine basis, and it's the same thing here.
[00:25:30.565 --> 00:25:33.466]  I understand Wall Street's been taken over by corrupt interest.
[00:25:33.846 --> 00:25:36.367]  That is who dominates this country in a general sense.
[00:25:36.767 --> 00:25:48.812]  Most of Wall Street's free market and great, and it's preyed upon by the big brokerage firms, the mega insurance companies that are openly owned by the big six mega banks and their subsidiaries.
[00:25:49.781 --> 00:25:54.584]  So, the establishment's very good, though, at spinning what we've said and what we've done.
