[00:00:00.091 --> 00:00:00.480]  Yeah.
[00:04:35.358 --> 00:04:46.543]  Fed Reserve Occupy Movement was our event to basically counter the George Soros attempt to take control of any protest against what corrupt elements of Wall Street are doing.
[00:04:46.823 --> 00:04:57.768]  They wanted to make it about a wealth transference issue instead of debating how the big mega banks are shutting down the free market and using government to create crony capitalist monopolies.
[00:04:58.768 --> 00:05:00.529]  And basically shut down their competition.
[00:05:00.829 --> 00:05:06.451]  We're all for people creating a widget or a book or a new musical instrument and making a billion bucks.
[00:05:06.831 --> 00:05:08.032]  That's what makes the world go round.
[00:05:08.352 --> 00:05:11.493]  And that's what honors individual creativity.
[00:05:11.893 --> 00:05:16.915]  But this idea that our problems have been caused because of the free market and private property, no.
[00:05:17.075 --> 00:05:21.537]  We're getting away from the free market and private property and the Bill of Rights and Constitution.
[00:05:21.797 --> 00:05:24.618]  That's the oxygen being sucked out of the room.
[00:05:25.699 --> 00:05:29.359]  So number 10 is the establishment knowing that revolution was coming.
[00:05:30.868 --> 00:05:37.430]  That Revolution was calling, as the Queen's Rite song says, Revolution calling, Revolution calling.
[00:05:37.790 --> 00:05:47.793]  They knew that that was happening, so they tried to basically trigger it preemptively, like Redder blowing up an oil well on fire with a stick of dynamite.
[00:05:48.093 --> 00:05:51.755]  But it didn't work, so now they're trying to clean that experiment off the street.
[00:05:52.155 --> 00:05:56.216]  Al Gore, of course, called for their own Arab Spring here in America, and it failed.
[00:05:56.676 --> 00:06:02.019]  That's their attempt to steer public anger into giving the globalists more power, and it failed.
[00:06:02.239 --> 00:06:11.185]  Doesn't mean the individual Occupy people are bad, but the overall control and the spin, and what the dinosaur whore media labeled it as, that is a fraud.
[00:06:13.670 --> 00:06:15.432]  Al-Qaeda-NATO alliance.
[00:06:15.672 --> 00:06:18.314]  NATO helping the Al-Qaeda rebels.
[00:06:18.834 --> 00:06:22.738]  Rebels are Al-Qaeda led and now they're exporting it on to Syria.
[00:06:23.118 --> 00:06:28.783]  We reported with Webster Tarpley and other valiant investigative journalists while it was under bombardment.
[00:06:29.463 --> 00:06:32.905]  Two months into the six-month peace bomb attack.
[00:06:33.366 --> 00:06:34.606]  The birth of the peace bomb.
[00:06:35.047 --> 00:06:38.209]  This is not a military action, we're just bombing all your cities.
[00:06:38.769 --> 00:06:55.980]  Now that the Arab fighters brought in out of Saudi Arabia, Iraq, Afghanistan, well that's Central Asian folks, not really Arab, but the point is, they're in Afghanistan with the Arab fighters, were slaughtering black people all over Libya because it was known that they tended to side with Gaddafi.
[00:06:56.580 --> 00:07:01.521]  And since then, the BBC and many others have admitted, okay, they've probably killed 40,000 black people.
[00:07:01.561 --> 00:07:02.542]  But, you know what?
[00:07:02.622 --> 00:07:05.042]  It's liberal because Obama did it and NATO did it.
[00:07:05.662 --> 00:07:11.604]  So, hacking up black folks with machetes and shooting little kids in the head, I mean, that's liberal.
[00:07:12.204 --> 00:07:21.907]  Now, if you had tens of thousands of newsletters and nine lines of, you know, semi kind of right-wing bigoted statements, well, then you can't be elected president like Ron Paul.
[00:07:23.627 --> 00:07:27.053]  Who actually fought against hacking up black people with machetes because he's racist.
[00:07:27.133 --> 00:07:29.517]  So, there you go.
[00:07:30.559 --> 00:07:36.990]  That's all been proven accurate there now that our reporters first told us here on the show from Syria.
[00:07:38.171 --> 00:07:41.753]  But hey, being right's a bad thing in the modern age of insanity.
[00:07:41.793 --> 00:07:42.933]  What did George Orwell say?
[00:07:43.654 --> 00:07:47.835]  In a world of universal deceit, telling the truth is a revolutionary act.
[00:07:48.356 --> 00:07:52.918]  Moving on along from Al-Qaeda, who's always worked for the big banks and the CIA.
[00:07:54.938 --> 00:07:56.179]  Let's go to number eight.
[00:07:56.659 --> 00:08:07.205]  Ron Paul surging in not just Iowa at number one, but in other states, despite the out-of-control attacks that I already mentioned.
[00:08:07.805 --> 00:08:17.211]  And one reason the system is so scared of Ron Paul is in major national polls, he is the number one Republican amongst, quote, minorities, blacks, Hispanics, Asians, and others.
[00:08:18.985 --> 00:08:34.652]  And so that's why the system is going after him because they need the Republicans and Democrats to continue this whole racial divide and conquer where they play everybody off against each other while offshore banks rob the living daylights out of us through their control of the taxation system that's paid to them in banker bailouts.
[00:08:35.092 --> 00:08:40.034]  The Democratic Party, the Republican Party, Mitt Romney has said it's his mission to defeat Ron Paul.
[00:08:40.854 --> 00:08:42.496]  I thought he was somebody that couldn't win.
[00:08:42.576 --> 00:08:46.800]  I thought he was somebody you ignored and gave 89 seconds in the CBS debate.
[00:08:47.600 --> 00:08:52.485]  But now the American people want Ron Paul, so they're saying, well, you're kooks, you're dangerous.
[00:08:53.926 --> 00:08:55.608]  They're saying his supporters are cult members.
[00:08:56.208 --> 00:09:00.352]  So the corrupt establishment is saying, we're cult members because we want Ron Paul.
[00:09:00.392 --> 00:09:02.234]  Because the majority wants Ron Paul.
[00:09:03.154 --> 00:09:09.316]  And so now they're trying to say, well, if you let him win the Iowa caucuses, it discredits the caucus system.
[00:09:09.336 --> 00:09:12.857]  So now our electoral process is discredited if we elect Ron Paul.
[00:09:13.717 --> 00:09:21.480]  And it's those trying to discredit the electoral process who are then blaming those of us who haven't discredited it for what's happened.
[00:09:22.060 --> 00:09:27.882]  They say it will discredit it, the governor of Iowa and others, when they're the ones trying to discredit it.
[00:09:28.482 --> 00:09:28.862]  Amazing.
[00:09:29.713 --> 00:09:36.158]  But now the Republican leadership has said, because of hacker threats, they'll have to count the caucus ballots.
[00:09:36.198 --> 00:09:43.584]  It's known he would win because it's the only fair vote in the country where it's hands being raised in each precinct and written down, and then you just tally them publicly in the state.
[00:09:43.984 --> 00:09:54.353]  But now that will be secretive, the Republicans have said, and it will be sent to a secret location, and no one is allowed to see it, to keep us safe from hackers, a.k.a.
[00:09:54.653 --> 00:09:55.894]  boogeymen, a.k.a.
[00:09:56.074 --> 00:09:56.855]  Al-Cieda.
[00:09:57.735 --> 00:10:02.957]  So clearly they're getting ready to try to steal Iowa because they know he's turbo-surging and it's just more fraud.
[00:10:03.297 --> 00:10:05.218]  So some would say, well then why don't we even try?
[00:10:05.518 --> 00:10:07.759]  Because by resisting, we educate people.
[00:10:08.059 --> 00:10:09.840]  By resisting, we show the fraud.
[00:10:10.280 --> 00:10:14.042]  By resisting, more people learn the truth about the New World Order.
[00:10:14.342 --> 00:10:23.266]  As Ron Paul will tell you, great patriot and historian and doctor and economist, he is only a focal point for revolution against tyranny.
[00:10:24.389 --> 00:10:25.932]  A restoration of the Republic.
[00:10:26.473 --> 00:10:28.236]  And by fighting, we get stronger.
[00:10:28.256 --> 00:10:32.684]  You know, the first time I went and lifted weights, I couldn't bench press 340 pounds.
[00:10:33.565 --> 00:10:36.671]  But, after five, six years of lifting weights, I could do it.
[00:10:37.506 --> 00:10:39.989]  The first time I tried to jog, I could only run a mile.
[00:10:40.309 --> 00:10:44.353]  Now I can run eight miles, even though I'm a lard butt, as people well know.
[00:10:45.675 --> 00:10:51.301]  It takes a process of working out, mentally, physically, spiritually, on any issue.
[00:10:51.541 --> 00:10:52.322]  Playing an instrument.
[00:10:52.342 --> 00:10:55.245]  You pick up a guitar the first time, or a piano.
[00:10:56.346 --> 00:10:57.828]  You can't play it.
[00:10:58.829 --> 00:11:04.691]  You learned to play Mary Had a Little Lamb, next you're playing Strauss, Beethoven, and other classics.
[00:11:05.171 --> 00:11:21.755]  Okay, continuing away from Ron Paul, I didn't cover all the points, it's just that he shows that the resistance is rising, and that the dinosaur-dying media, that's not mainstream media, that is fraud, globalist, corporate, propaganda media, is dying.
[00:11:22.375 --> 00:11:28.560]  They tried to defeat Rand Paul by saying he kidnapped women, worshipped Buddhas, every other bizarre form you can imagine.
[00:11:28.820 --> 00:11:31.583]  They hired people to dress up as hayseeds and have racist signs.
[00:11:31.903 --> 00:11:32.603]  They got caught.
[00:11:33.884 --> 00:11:39.389]  Now, that remains to be seen nationally what will happen to Ron Paul, but we're definitely in the fight.
[00:11:39.449 --> 00:11:45.434]  This is a big deal that's happening right now, and it's only a foreshadowing of things to come.
[00:11:46.874 --> 00:11:50.257]  Let's move on now to number seven, FEMA camp activation.
[00:11:50.317 --> 00:11:52.118]  Does that mean they're going to throw us all in them tomorrow?
[00:11:52.759 --> 00:12:05.990]  No, but it means they're actually putting the bids out, as we showed you earlier in the year, just a few weeks ago actually, that the government is putting out public bids to now man the emergency centers that they've built at former military bases across the country.
[00:12:06.030 --> 00:12:12.856]  And the FEMA camps are admitted, and the NDAA is passed, and they admit they're going to put troops on the streets, and it's all happening.
[00:12:13.556 --> 00:12:23.480]  And it just shows you that the criminal class that's robbed tens of trillions of dollars and thinks the American people are going to be signed on to all the derivatives fraud, it shows that they're scared.
[00:12:24.100 --> 00:12:28.862]  And we're going to be talking with Ray McGovern about that here in just a moment.
[00:12:28.882 --> 00:12:38.966]  In fact, speaking of Ray McGovern, that takes us now from number seven, FEMA camp activation, to number six, Iran war buildup.
[00:12:39.526 --> 00:12:39.766]  Fake
[00:12:40.931 --> 00:12:43.713]  Ron Paul, a few weeks ago, was on my radio show.
[00:12:56.111 --> 00:13:02.616]  And again, the system's trying to dictate reality and saying, Ron Paul shouldn't go on that show because it's so extreme.
[00:13:02.677 --> 00:13:08.461]  No, because we're so extremely accurate and teleprompter free and hardcore about freedom.
[00:13:08.861 --> 00:13:24.034]  They hate the fact that he has so much credibility and he's linking up with us over 16 years and that that gives us more credibility and then we give him more credibility and it creates this grassroots synergy of saying, hey, Chris Matthews, all of you, you're a bunch of
[00:13:24.714 --> 00:13:34.266]  Jokes, little, degenerate, lying, teleprompter reading scumbags who think you sit up there in this air of respectability and authority.
[00:13:35.307 --> 00:13:37.470]  Last night on hard on on slimeball.
[00:13:40.206 --> 00:13:41.446]  I think
[00:13:59.691 --> 00:14:01.292]  Lazy-eyed woman they had on there.
[00:14:01.312 --> 00:14:04.093]  I mean, she looked like my dogs have more life in their eyes than her.
[00:14:04.153 --> 00:14:05.113]  I mean, a thousand times.
[00:14:05.433 --> 00:14:07.714]  This dead-eyed woman, this one-way eyes, you know.
[00:14:07.734 --> 00:14:08.714]  There's nothing behind them.
[00:14:08.734 --> 00:14:10.155]  It's just one-way, like doll eyes.
[00:14:10.635 --> 00:14:13.996]  Their eyes were unfocused and looking around like she was having a seizure or something.
[00:14:15.517 --> 00:14:16.357]  Or having a stroke.
[00:14:16.377 --> 00:14:18.898]  I mean, I actually feel sorry for her, talking about her now, but I have to discuss it.
[00:14:19.178 --> 00:14:20.899]  He looks to her as this appeal to authority.
[00:14:21.639 --> 00:14:25.501]  We had a time that we played a clip, put it on the radio, and she's sitting there all, like, a little ragged.
[00:14:26.312 --> 00:14:28.994]  I can't really focus.
[00:14:29.014 --> 00:14:33.278]  And he goes, is it credible that Ron Paul says that this Iran threat wasn't credible?
[00:14:33.298 --> 00:14:35.560]  She's like, I guess not.
[00:14:36.560 --> 00:14:38.222]  I mean, her hair is disheveled.
[00:14:38.262 --> 00:14:40.283]  She's like in some clown suit.
[00:14:40.764 --> 00:14:45.568]  I mean, she looks like an amoeba is powering her brain or something.
[00:14:45.588 --> 00:14:48.050]  They got an amoeba on a treadmill powering her brain.
[00:14:48.090 --> 00:14:48.790]  I'm trying to be mean.
[00:14:49.371 --> 00:14:50.792]  And here is Chris Matthews.
[00:14:51.072 --> 00:14:51.733]  Is this credible?
[00:14:54.144 --> 00:15:03.252]  And then she says it's not credible, so you're supposed to go, oh well, someone who has an IQ around room temperature is telling me that it's not credible, so it must be.
[00:15:03.612 --> 00:15:05.093]  Think for yourself!
[00:15:05.854 --> 00:15:09.296]  Don't believe me, don't believe them, look into it!
[00:15:09.696 --> 00:15:11.378]  Please, holy mackerel!
[00:15:12.439 --> 00:15:15.221]  I mean, the globalists are a bunch of stilted idiots.
[00:15:15.841 --> 00:15:18.203]  We just sit here and buy into their con game.
[00:15:18.263 --> 00:15:20.425]  It can end whenever you're ready to wake up to it.
[00:15:22.242 --> 00:15:24.184]  Okay, I'm ranting, I understand that.
[00:15:25.605 --> 00:15:31.570]  Getting back to this, I mean, we have seen them try to just set up everything they can, and they are just steamrolling towards war with Iran.
[00:15:31.590 --> 00:15:34.773]  And I'm not saying Iran is some wonderful place and the Mullahs are great people.
[00:15:35.273 --> 00:15:44.681]  The point is, our criminal government has overthrown them repeatedly, and has bombed their country and done all this horrible stuff to them in the last 60-plus years, since 1953.
[00:15:46.122 --> 00:15:47.644]  And what's happening there is wrong.
[00:15:49.096 --> 00:15:49.537]  It's wrong.
[00:15:50.379 --> 00:15:57.051]  And they want a political diversion for all the crimes that the ruling class is committing here, and we do not need this war.
[00:15:58.874 --> 00:16:08.679]  And with more on the drumbeat for war with Iran, we're joined by veteran intelligence analyst Ray McGovern, who of course served in the U.S.
[00:16:09.179 --> 00:16:11.700]  Army before joining the CIA.
[00:16:11.760 --> 00:16:22.806]  He was the chief warning briefer of Ronald Reagan and George Herbert Walker Bush, and he of course famously has confronted Rumsfeld and others about their lies about WMDs.
[00:16:23.806 --> 00:16:26.988]  I remember, I guess it was five years ago now, time flies,
[00:16:28.369 --> 00:16:36.855]  He pointed out that if he was Dick Cheney, he would stage some crisis in the Strait of Hormuz, like the Gulf of Tonkin.
[00:16:37.295 --> 00:16:47.483]  And then Seymour Hersh of New Yorker Magazine came out about two years later, after Bush had left office three years ago, and said, oh, by the way, I talked to White House high-level people.
[00:16:47.783 --> 00:16:49.084]  It was only Bush that stopped him.
[00:16:49.144 --> 00:16:52.026]  Cheney already had them painting up the U.S.
[00:16:52.066 --> 00:16:56.550]  boats like Iranian patrol boats to actually stage an attack on our ships.
[00:16:57.350 --> 00:17:00.152]  Well now, as you know, two days ago the U.S.
[00:17:00.192 --> 00:17:03.913]  sent an aircraft carrier through the Strait of Hormuz during the Iranian drill.
[00:17:04.254 --> 00:17:10.997]  The Iranians have said they will try to shut down the Strait of Hormuz if the blockade against their oil supplies takes place.
[00:17:11.037 --> 00:17:14.239]  About 51% of their gasoline is imported.
[00:17:14.259 --> 00:17:16.300]  They have lots of oil but not a lot of refineries.
[00:17:17.500 --> 00:17:18.201]  Israel, the U.S.
[00:17:18.241 --> 00:17:23.363]  and others are reportedly blowing up missile bases and assassinating people, launching Stuxnet attacks.
[00:17:23.644 --> 00:17:25.925]  So the war is already going on covertly.
[00:17:26.685 --> 00:17:35.475]  The question is, why is the former head of Mossad, who Netanyahu got fired a year ago, come out and said it would, quote, be a catastrophe two weeks ago to attack Iran?
[00:17:35.936 --> 00:17:38.799]  Why are so many other people saying it inside the Pentagon?
[00:17:39.560 --> 00:17:46.788]  But then separately, the chairman of the Joint Chiefs of Staff came out last week and said, oh, we can take care of Iran easily, they just don't know it yet.
[00:17:47.148 --> 00:17:51.910]  I mean, is this just more saber-rattling, or is it moving towards the real green light?
[00:17:52.350 --> 00:17:57.132]  We couldn't probably have a more informed expert on this than former CIA analyst Ray McGovern.
[00:17:57.372 --> 00:17:58.993]  Ray, thank you for joining us today, sir.
[00:17:59.013 --> 00:18:00.993]  Most welcome, Alex.
[00:18:02.354 --> 00:18:03.094]  Wow!
[00:18:03.194 --> 00:18:05.035]  So how close to midnight are we here?
[00:18:07.247 --> 00:18:09.508]  Well, things are pretty dicey there.
[00:18:09.769 --> 00:18:14.452]  There's a game of chicken going on in the Persian Gulf in the Strait of Hormuz.
[00:18:15.092 --> 00:18:15.893]  We have U.S.
[00:18:16.353 --> 00:18:27.941]  aircraft carriers and other naval vessels testing the Strait amid an exercise being conducted by the Iranian Navy.
[00:18:28.959 --> 00:18:55.744]  Now, one doesn't have to be a student of international relations to realize what potential there is for volatility here, what potential there is for an incident, either an accident or an accidental, unpurposed incident, which would set Israel and Iran and perhaps the United States as well into armed conflict.
[00:18:56.664 --> 00:18:58.064]  This is very, very serious.
[00:18:58.725 --> 00:19:06.407]  When you quoted the Chairman of the Joint Chiefs recently on this subject, you know, we used to have a real pro.
[00:19:06.867 --> 00:19:08.107]  His name was Mike Mullen.
[00:19:09.028 --> 00:19:09.788]  And he knew.
[00:19:09.808 --> 00:19:20.371]  I mean, he knew, like Admiral Fallon before him as head of CENTCOM, what it would mean, what it would mean to be getting engaged in a war with Iran.
[00:19:21.651 --> 00:19:21.791]  I think.
[00:19:38.616 --> 00:19:45.320]  One was particularly dicey, and he needed to summon all his strength to dissuade the Israelis from going through with it.
[00:19:45.360 --> 00:19:46.040]  This is 2008.
[00:19:46.300 --> 00:19:47.921]  You know what he did?
[00:19:48.481 --> 00:19:51.423]  He raised the issue of the USS Liberty.
[00:19:52.932 --> 00:20:11.403]  That terrible, accidental, but on purpose attack by, it was a deliberate attack we know from the intercepts, by the Israeli Air Force and Navy on June 8th, 1967, which killed 34 American service people and wounded 174 more.
[00:20:11.423 --> 00:20:15.045]  They tried to sink the USS Liberty knowing that it was a US ship.
[00:20:15.866 --> 00:20:20.749]  Now, that has never been mentioned in diplomatic discourse with the Israelis before,
[00:20:21.209 --> 00:20:26.632]  But Mullen pulled it out of his quiver and said, look, you know, I'm a naval officer.
[00:20:27.232 --> 00:20:30.454]  I know what happened on June the 8th, 1967.
[00:20:30.914 --> 00:20:41.159]  Don't even think, don't even think of perpetrating an incident in the Persian Gulf or anywhere else and think I'm going to support a retaliatory strike by the United States.
[00:20:42.019 --> 00:20:46.302]  Now, the reason I mentioned Mullen is partly because his successor,
[00:20:49.418 --> 00:20:54.883]  It's really hard to describe his successor because he's sort of a non-entity.
[00:20:55.844 --> 00:21:07.274]  He was just in place as Army Chief of Staff for a couple of months before all of a sudden the fellow who was slated to become Joint Chiefs of Staff was judged to be not very malleable.
[00:21:07.895 --> 00:21:08.576]  He had his own
[00:21:10.639 --> 00:21:18.045]  They'll tell you about it, but he had his own views on things, and he would give the President independent analysis on things like Afghanistan, okay?
[00:21:18.825 --> 00:21:24.029]  Now, he was shunted aside, partly because Robert Gates thought he was an unreliable person.
[00:21:24.789 --> 00:21:27.712]  And this fellow comes in, this new Chief of Staff.
[00:21:28.152 --> 00:21:33.676]  Now, I was writing about him yesterday, and his name is Dempsey.
[00:21:34.918 --> 00:21:43.081]  And he made his career by being 20 years seized with the issue of Iraq.
[00:21:43.942 --> 00:21:55.166]  He was active in Desert Storm and then he was in Iraq during the war that we engaged in when Bush decided to attack Iraq.
[00:21:55.726 --> 00:21:57.327]  Now, he was interviewed.
[00:21:58.027 --> 00:22:04.230]  This is relevant because what I'm about to say reflects on the kind of advice that President Obama is getting.
[00:22:05.362 --> 00:22:21.617]  When Debsie was interviewed actually by a Washington Post reporter, his name is Greg Jaffe, he referred to his 20-year involvement with Iraq and then he acknowledged that he and the U.S.
[00:22:21.698 --> 00:22:26.362]  Army didn't ever quite get to understand the nature of the conflict in Iraq.
[00:22:27.643 --> 00:22:30.284]  And then he added this comment, one sentence.
[00:22:31.164 --> 00:22:40.787]  People say to me, says General Dempsey, now chair of our Joint Chiefs of Staff, people say to me, for God's sake, you were a two-star general.
[00:22:41.648 --> 00:22:44.008]  How could you say that you didn't understand?
[00:22:44.649 --> 00:22:45.329]  You were there 20 years.
[00:22:48.575 --> 00:22:52.338]  I don't know how I can say that, but I lived it, and I mean it.
[00:22:53.179 --> 00:22:53.439]  Wow.
[00:22:54.239 --> 00:22:54.720]  Hello?
[00:22:55.120 --> 00:23:01.625]  Now this is the guy that's advising the President of the United States on what might happen in the Persian Gulf?
[00:23:03.091 --> 00:23:13.321]  One of the other things that Admiral Mullen did when he saw, remember that incident in January of 2008 where there were patrol boats sort of swarming and U.S.
[00:23:13.481 --> 00:23:15.423]  vessels in the Strait of Hormuz?
[00:23:15.703 --> 00:23:15.763]  Yes.
[00:23:15.783 --> 00:23:17.585]  And there was a sort of fake incident?
[00:23:18.065 --> 00:23:20.707]  Well, right after that, Mullen proposed, you know,
[00:23:21.388 --> 00:23:27.049]  What's lacking here is any military-to-military contacts between Iran and the United States.
[00:23:27.670 --> 00:23:28.650]  There aren't any, of course.
[00:23:28.670 --> 00:23:29.990]  There aren't any contacts at all.
[00:23:30.010 --> 00:23:33.511]  Yeah, let's set up a hotline, but that went over like a lead balloon.
[00:23:34.351 --> 00:23:38.792]  Well, they suggested it subtly, and it never got to first base.
[00:23:38.892 --> 00:23:40.793]  And people said, oh, the Iranians weren't interested.
[00:23:40.873 --> 00:23:41.633]  I don't believe that.
[00:23:41.653 --> 00:23:43.133]  I don't believe that for a minute.
[00:23:43.353 --> 00:23:45.114]  It was Dick Cheney that wasn't interested.
[00:23:45.774 --> 00:23:49.955]  So Mullen, even though he raised that trial balloon, never got to first base.
[00:23:50.315 --> 00:24:10.659]  Well, our recommendation, we wrote an op-ed today, and our recommendation is simply this, that number one, you set up military communications to avoid mistakes, to avoid things that go bump in the night, to avoid things that can get out of hand rather quickly, whether accidentally or on purpose.
[00:24:11.860 --> 00:24:12.280]  Number two,
[00:24:13.200 --> 00:24:31.577]  What our president needs to do is make a published statement saying, look, with all due respect to Israeli leaders, if you think that we will, in a knee-jerk fashion, jump to your aid if you provoke an armed conflict with Iran, think again because we're not going to do that.
[00:24:32.518 --> 00:24:35.360]  Now that, Alex, that's all it would take.
[00:24:36.181 --> 00:24:45.224]  If the president committed himself publicly not to be provoked into supporting Israel in such a conflict, Israel really would have to take heed.
[00:24:45.865 --> 00:24:47.905]  Now, people say, oh, the president couldn't do that.
[00:24:47.965 --> 00:24:50.686]  Look at the Israel lobby that smothered him.
[00:24:51.087 --> 00:24:52.587]  Well, that's not my concern.
[00:24:53.267 --> 00:25:02.191]  My concern is an accidental or an on purpose incident there in the Persian Gulf and the Strait of Hormuz that would lead to this kind of conflict.
[00:25:03.151 --> 00:25:05.132]  We have two other recommendations for the president.
[00:25:06.184 --> 00:25:10.187]  One is, it's exactly what we suggested to President Bush.
[00:25:11.068 --> 00:25:24.457]  You know, the first issuance that Veteran Intelligence Professionals for Sanity, VIPS, the first issuance we made as a corporate entity was on the 5th of February 2003.
[00:25:25.058 --> 00:25:27.219]  And you'll remember immediately what happened that day.
[00:25:27.279 --> 00:25:30.222]  That was the day of Colin Powell's speech before the UN.
[00:25:31.547 --> 00:25:36.957]  Now, we did a four page memorandum for the president by five o'clock that afternoon.
[00:25:37.932 --> 00:25:46.475]  Among other things, we pointed out that our intelligence analysts, our former colleagues, were under great pressure to distort the intelligence.
[00:25:47.416 --> 00:25:58.260]  We gave Colin Powell an A for delivery and a C- for context and for substance.
[00:25:59.060 --> 00:26:02.241]  But what I'm getting at is the final sentence we raised.
[00:26:02.301 --> 00:26:03.161]  I have it right here.
[00:26:03.181 --> 00:26:06.923]  I don't have it right here, but I have it committed to memory.
[00:26:07.744 --> 00:26:19.086]  We said, Mr. President, we strongly urge you to widen the circle of your advisors beyond those who are hell-bent on starting a war.
[00:26:20.171 --> 00:26:29.440]  For which we see no imperative and from which we believe the unintended consequences are likely to be catastrophic.
[00:26:29.781 --> 00:26:39.610]  Well, Ray McGovern, let me stop you right there because I've been interviewing you now for close to a decade and so much of what you've said has come true and it's not like you and your organization are being pretentious.
[00:26:39.630 --> 00:26:40.792]  You guys have advised
