[00:00:03.899 --> 00:00:04.059]  I'm good.
[00:07:50.322 --> 00:07:53.704]  I know a lot of you have, that's why you're watching the show, but I mean, this is real.
[00:07:53.764 --> 00:07:55.385]  We're not here hyping all this stuff.
[00:07:56.366 --> 00:07:57.987]  I mean, this is dangerous!
[00:07:58.407 --> 00:07:59.428]  This is dangerous!
[00:08:00.209 --> 00:08:05.853]  They've got the army patrolling all over the country now, getting ready for martial law to protect the criminals that took over.
[00:08:06.493 --> 00:08:09.755]  We've got to write this debt off, and the people that invest in it, that's their problem.
[00:08:09.935 --> 00:08:12.217]  Because there's no way, it's going to bring the whole system down.
[00:08:15.083 --> 00:08:17.246]  It's like the government is Bane or something.
[00:08:17.826 --> 00:08:20.009]  Not Bane Capital, but Bane from Batman.
[00:08:20.049 --> 00:08:21.911]  I mean, they're that dangerous.
[00:08:22.952 --> 00:08:23.893]  What an incredible clip.
[00:08:24.966 --> 00:08:25.666]  Let's shift gears.
[00:08:25.706 --> 00:08:27.947]  Speaking of the military now, from Megabank to U.S.
[00:08:27.987 --> 00:08:33.710]  military and local police working together on American streets all over the country.
[00:08:33.850 --> 00:08:36.011]  Regular Army, Marines, National Guard.
[00:08:36.532 --> 00:08:42.694]  They are at the football games, the basketball games, the Little League games, checkpoints all over the highways.
[00:08:43.235 --> 00:08:43.355]  U.S.
[00:08:43.395 --> 00:08:45.536]  military and local police working together on American streets.
[00:08:47.295 --> 00:08:50.176]  And they've been ready for deployment with brigades in every city.
[00:08:50.596 --> 00:08:57.157]  And we've got in this article at Infowars.com all the statements by the generals, the Secretary of the Army, all of them.
[00:08:57.577 --> 00:08:59.057]  Why are they getting this ready now?
[00:09:00.438 --> 00:09:03.658]  This was built in the shadows for a long time.
[00:09:04.838 --> 00:09:12.860]  And again, it's about the criminal interests that have hijacked this country, trying to make sure we do what they say and stay signed on to their debt worldwide.
[00:09:15.316 --> 00:09:19.299]  We always think of being enslaved as like a foreign government comes and takes over.
[00:09:19.339 --> 00:09:20.580]  No, this is corporate.
[00:09:20.680 --> 00:09:21.801]  They wear suits and ties.
[00:09:22.742 --> 00:09:24.123]  They go to jail or we're slaves.
[00:09:24.203 --> 00:09:25.444]  It's a real simple equation.
[00:09:26.265 --> 00:09:27.466]  Okay, let's continue.
[00:09:27.846 --> 00:09:31.309]  British deployed 36,000 for Olympic security, police and military.
[00:09:31.650 --> 00:09:34.772]  We broke this months ago that there was no real security.
[00:09:34.812 --> 00:09:36.774]  They were planning an all fake Al-Qaeda attack.
[00:09:37.174 --> 00:09:38.015]  Now that's admitted.
[00:09:38.615 --> 00:09:41.398]  The Seattle Times reports on all of that.
[00:09:43.010 --> 00:09:47.374]  Speaking of the Olympics, this is being used as a pretext for full martial law.
[00:09:47.895 --> 00:09:58.224]  Whether it's the Super Bowl, Kentucky Derby, or other events in Europe, we're sold that military and police have got to be on the streets to keep us safe, and missile batteries, because we're under attack by, I guess,
[00:09:58.945 --> 00:10:08.334]  The Germans or something have to be on top of the buildings because of Muslim jihadis who our own government's fund to attack Libya and Syria are about to attack us any minute.
[00:10:08.854 --> 00:10:15.260]  And our own Patrick Henningsen has shot some exclusive video of the missile batteries on rooftops.
[00:10:15.540 --> 00:10:16.341]  Here's that clip.
[00:10:41.990 --> 00:10:43.592]  London 2012 Olympics.
[00:10:44.152 --> 00:10:45.914]  All the athletes are here in East London.
[00:10:46.334 --> 00:10:54.421]  It's all about football, tennis, basketball, decathlons, pentathlons, and also surface-to-air missiles on your rooftop.
[00:10:55.021 --> 00:10:56.903]  This footage of a British
[00:10:56.903 --> 00:11:02.284]  The British Army contingent on the rooftop of Fredwig Tower in Leytonstone, East London.
[00:11:02.724 --> 00:11:13.667]  And we can see they have a radar system on top, SAM missiles, and they're also the complete 16th floor of the building has been commandeered by the armed forces or the Ministry of Defence.
[00:11:14.327 --> 00:11:16.768]  And we're going to have a closer look at that right now.
[00:11:18.271 --> 00:11:20.473]  There doesn't really seem to be much security.
[00:11:20.533 --> 00:11:23.335]  The police van that was initially here has gone.
[00:11:24.095 --> 00:11:35.903]  There's no one actually looking after the adjacent tower, which strikes me as odd because I assume that if you're on the top of the other tower, you have a kind of direct line to that tower.
[00:11:36.424 --> 00:11:44.509]  So we were told by a resident in the John Walsh Tower that the only thing that they've done is just put a lock on the
[00:11:45.510 --> 00:11:49.172]  On the top flats there, blocking the access to the roof.
[00:11:49.733 --> 00:11:54.736]  So, yeah, I think there's two men on the roof there.
[00:11:57.558 --> 00:12:00.499]  Whether those missiles are real or not, we don't know.
[00:12:00.539 --> 00:12:12.307]  The MOD said that the missiles left outside Lexington Tower were dummy missiles, which also strikes me as odd, because if they're dummy, well, why would they use them or need them, or why would there be this whole fiasco?
[00:12:13.700 --> 00:12:27.850]  On the 27th of April this year, the residents of this very ordinary block of flats received a leaflet through their door one Friday afternoon to say that the Ministry of Defence would be installing a ground-to-air missile system on their roofs.
[00:12:28.450 --> 00:12:30.331]  Obviously they were very concerned about that.
[00:12:31.252 --> 00:12:41.958]  The Ministry of Defence invited them to a show-and-tell at a local primary school the following Wednesday, where they put on a display of the ground-to-air missiles they were going to put on the roofs.
[00:12:42.639 --> 00:12:46.141]  The residents went there and were incredibly concerned, obviously.
[00:12:47.061 --> 00:12:54.606]  Any private person would be deeply concerned if their home was to be militarised and become a forward operating base for the military.
[00:12:56.269 --> 00:13:02.690]  Unfortunately, the Ministry of Defence didn't ask their permission and did not consult them about the missiles.
[00:13:03.531 --> 00:13:15.553]  They also failed to offer them any form of redress, for example, to provide alternative accommodation for those people who are most afraid of having the missile system on their roof.
[00:13:16.973 --> 00:13:24.075]  The residents went to their local Member of Parliament who contacted us and asked us if we could represent those people.
[00:13:25.208 --> 00:13:30.511]  We met with them and we heard their fears and they were the normal fears that any person would have.
[00:13:31.752 --> 00:13:45.901]  Their fears were exacerbated actually by the fact that their block of flats had almost burnt to the ground just six months previously and they had been evacuated in the dead of night amongst billowing smoke, elderly, disabled people, children.
[00:13:46.842 --> 00:13:54.427]  So you can certainly understand their additional concerns that they were now to have a high-powered ground-to-air missile base on their roof.
[00:13:56.472 --> 00:14:00.193]  We've got two members of the army upstairs looking directly at us.
[00:14:00.293 --> 00:14:12.418]  No one's really willing to speak on camera about how they feel, although a lot of people have told us off record that, you know, this is a residential area, not a war zone, so people are understandably angry about it.
[00:14:13.879 --> 00:14:28.059]  We are being watched as we speak actually there's a pair of binoculars looking directly at us on the 1 to I think 16th floor so yes we're hopefully going to try and speak to some people but
[00:14:29.161 --> 00:14:46.896]  But everyone we've spoken to is just worried, obviously, about being evicted after the Brian Whelan case, where he went publicly on camera and he filmed the missiles being unattended, and he was promptly evicted from his flat in Bow, so obviously people here are worried the same things will happen to them.
[00:14:49.529 --> 00:14:54.831]  I think, personally, it's very dangerous.
[00:14:55.051 --> 00:14:58.553]  You know what I'm saying?
[00:14:59.133 --> 00:15:01.494]  Because I really think that there's no need for this, really.
[00:15:01.514 --> 00:15:02.114]  You know what I'm saying?
[00:15:02.134 --> 00:15:06.916]  Because I understand it's for security reasons, but not to this level, if you understand what I mean.
[00:15:06.936 --> 00:15:09.097]  Because there's children living there, you know?
[00:15:09.117 --> 00:15:13.839]  And it's not very pleasant knowing that you're going to sleep and there's a bomb on top of your house, you know?
[00:15:13.999 --> 00:15:14.919]  Accidents do happen.
[00:15:15.499 --> 00:15:16.900]  So I think, to me, it's very dangerous.
[00:15:17.975 --> 00:15:21.798]  I didn't find out until I think I heard it on the news, ITV3.
[00:15:21.838 --> 00:15:25.880]  That's when I saw the flat and I said, nah, they can't be putting bombs on a flat.
[00:15:26.621 --> 00:15:33.846]  Alternatively, they could have built a gantry behind the block of flats on the huge area of parkland that exists there.
[00:15:34.546 --> 00:15:39.749]  The Ministry of Defence had established missile bases in a number of parks across London.
[00:15:40.210 --> 00:15:44.833]  If they could do it there, why not at this park, rather than on their roofs?
[00:15:46.052 --> 00:15:52.576]  This is basically a landmark ruling that suggests that any home in this country could be turned into a military base.
[00:15:52.956 --> 00:15:55.017]  Yes, well it doesn't suggest, it is.
[00:15:55.298 --> 00:15:55.878]  It is.
[00:15:56.078 --> 00:16:02.142]  It has been confirmed that the Ministry of Defence now have this extraordinary new power that they have never had before.
[00:16:02.202 --> 00:16:09.726]  We have never had the militarisation of private residences in the United Kingdom except in wartime.
[00:16:12.537 --> 00:16:29.083]  The Ministry of Defence has submitted and the court accepted that they do have the right to militarise your home, to put a tank on your lawn or troops in your front sitting room or a ground air missile base on your roof, without asking, without consulting, just so long as they say that national security is engaged.
[00:16:30.083 --> 00:16:37.867]  David Forstic, who appeared on behalf of the MOD, said, quote, Now, did that statement strike you as odd, when he said that?
[00:16:50.046 --> 00:16:51.448]  Well, yes it did, actually.
[00:16:51.468 --> 00:17:01.805]  The fact of the matter is that during the course of the case, the Ministry of Defence made it absolutely clear that they would be providing no perimeter security at all.
[00:17:09.202 --> 00:17:10.184]  I don't know.
[00:17:10.424 --> 00:17:13.990]  Do you know?
[00:17:14.090 --> 00:17:15.432]  You don't know?
[00:17:15.452 --> 00:17:16.814]  No, I do know.
[00:17:25.961 --> 00:17:28.422]  There's no law against talking to the residents.
[00:17:28.442 --> 00:17:31.003]  But if you do go inside, you'll be trespassed.
[00:17:31.284 --> 00:17:33.024]  I'm a member of the press.
[00:17:33.044 --> 00:17:35.786]  We're doing this in full and open public view.
[00:17:35.806 --> 00:17:36.586]  There's nothing to hide.
[00:17:36.667 --> 00:17:38.087]  Yeah, that's what you can do outside here.
[00:17:39.008 --> 00:17:42.350]  So you don't mind if we speak to residents outside the building?
[00:17:42.370 --> 00:17:42.570]  Yeah.
[00:17:43.190 --> 00:17:43.851]  Is that OK?
[00:17:43.871 --> 00:17:45.571]  That's fine, absolutely.
[00:17:45.591 --> 00:17:47.813]  But if I go in there, what are you going to do?
[00:17:48.763 --> 00:17:51.764]  Are you going to call the police or are you going to tackle me or beat me up?
[00:17:52.524 --> 00:17:53.384]  Under whose authority?
[00:17:53.765 --> 00:17:54.985]  The councils or the police?
[00:17:55.545 --> 00:17:57.846]  It's a bit of a legal grey area.
[00:17:57.866 --> 00:18:02.007]  I don't think there's anything that can actually keep me from going in the building and talking to residents.
[00:18:02.027 --> 00:18:03.988]  But do you live there in the building?
[00:18:04.128 --> 00:18:04.488]  I don't.
[00:18:04.648 --> 00:18:05.809]  So then why do you want to go inside?
[00:18:05.829 --> 00:18:07.149]  Because I'm a resident of London.
[00:18:07.189 --> 00:18:08.309]  I can go into any borough I want.
[00:18:08.409 --> 00:18:10.110]  I can speak to any citizen I want.
[00:18:10.470 --> 00:18:11.470]  About a public matter.
[00:18:11.490 --> 00:18:12.091]  No, no, no.
[00:18:12.131 --> 00:18:13.691]  But you're trespassing.
[00:18:13.751 --> 00:18:16.133]  If you're going somewhere, you don't live there.
[00:18:16.153 --> 00:18:16.953]  So, you're trespassing.
[00:18:16.973 --> 00:18:19.434]  No, knocking on the door is not trespassing.
[00:18:19.454 --> 00:18:20.494]  Yeah, but that's what I'm saying.
[00:18:20.514 --> 00:18:22.055]  When someone comes out, you can talk to them.
[00:18:22.115 --> 00:18:23.856]  You can communicate with them.
[00:18:23.876 --> 00:18:24.816]  It's not trespassing.
[00:18:24.916 --> 00:18:25.917]  This is a commons area.
[00:18:26.077 --> 00:18:31.619]  Each of these are individual properties, either leased or owned via the council.
[00:18:31.999 --> 00:18:33.160]  So, the building itself
[00:18:33.760 --> 00:18:39.185]  If you go to www.ashamholmes.co.uk there is a number of Asham Homes.
[00:18:39.545 --> 00:18:41.567]  You can contact them and make an appointment.
[00:18:42.107 --> 00:18:43.348]  And you can do it the official way.
[00:18:44.509 --> 00:18:44.809]  OK?
[00:18:45.530 --> 00:18:46.070]  That's the best.
[00:18:46.090 --> 00:18:46.771]  That's the best.
[00:18:47.671 --> 00:18:48.212]  Obviously best.
[00:18:49.844 --> 00:18:52.186]  But we've told you what the score is now.
[00:18:52.266 --> 00:18:55.169]  It's up to you if you want to follow that or you don't want to follow that.
[00:18:55.489 --> 00:18:56.670]  That's entirely your decision.
[00:18:57.171 --> 00:19:08.362]  Well, I'm going to respect what you said, but I'm going to tell you that the majority of residents in this building did not want that so badly that they took the MOD to court, OK?
[00:19:08.942 --> 00:19:12.706]  And you guys are running cover for somebody
[00:19:13.166 --> 00:19:14.847]  Who you don't even know, okay?
[00:19:14.887 --> 00:19:17.369]  We still live in a free country, right?
[00:19:19.610 --> 00:19:25.694]  Unless someone's paying you to do a job, then I guess you have a different angle on it, and I respect that.
[00:19:25.714 --> 00:19:29.196]  But this is still a free country, and there's still a free press.
[00:19:29.898 --> 00:19:39.928]  So we had problems getting into the Fredwig Tower, but we're now on the adjacent tower, which is the John Walsh Tower, and we're on the ninth floor, and we've got a clear view of the roof.
[00:19:40.248 --> 00:19:44.913]  Obviously we can't see what's on it, but we can actually see the Fredwig Tower.
[00:19:45.726 --> 00:19:50.350]  The residents of Fred Wigtower are very ordinary people.
[00:19:50.690 --> 00:19:52.792]  Many of them are on benefits, they're unemployed.
[00:19:53.333 --> 00:19:55.314]  Some have very limited use of English.
[00:19:55.534 --> 00:19:57.616]  They are not at the top end of society.
[00:19:57.636 --> 00:20:02.801]  And they are very fearful about the consequences to them of speaking out.
[00:20:03.541 --> 00:20:09.126]  A number have said to me that they are afraid to go on camera to voice their concerns because they are afraid that they will be evicted.
[00:20:09.626 --> 00:20:16.288]  But you have referred to Mr. Whelan who has lost his home and they have those genuine fears whether or not they are real or imagined.
[00:20:17.049 --> 00:20:17.949]  My name is Brian Whelan.
[00:20:18.109 --> 00:20:30.333]  I'm a journalist who was living in Bow Quarter up until last Saturday when unfortunately I've had my tenancy terminated for speaking out in the press about this missile plan so I've had to move home.
[00:20:32.114 --> 00:20:38.716]  From the moment that I found out about this plan via a leaflet pushed under the door late at night I've had questions
[00:20:39.637 --> 00:20:42.240]  Well, I've had a lot of questions for the MOD.
[00:20:42.541 --> 00:20:45.584]  We're two months down the line and the MOD have still failed to answer any of them.
[00:20:46.205 --> 00:20:49.969]  The first thing is, why didn't you consult with anyone who lives in these buildings?
[00:20:50.310 --> 00:20:52.332]  Why didn't you consult with anyone who lives in the community?
[00:20:52.732 --> 00:20:53.633]  Who did you speak to?
[00:20:54.034 --> 00:20:55.435]  Why did you think this was okay?
[00:20:56.212 --> 00:21:05.381]  This might be the thin end of the wedge whereby the government sets a precedent and then the powers only grow from here.
[00:21:05.781 --> 00:21:10.166]  Well, I wouldn't describe it as the thin end of the wedge, I'd describe it as the thick end of the wedge.
[00:21:11.287 --> 00:21:11.887]  There has been a...
[00:21:12.668 --> 00:21:16.549]  A complete change as a result of this case in British society.
[00:21:17.249 --> 00:21:33.273]  We now have on record the fact that the Ministry of Defence has a new power and that is to militarise any private home without asking permission, without consulting, simply on the basis that they consider that national security is engaged.
[00:21:33.773 --> 00:21:34.893]  Now how is that judged?
[00:21:36.016 --> 00:21:37.397]  Is National Security engaged?
[00:21:37.837 --> 00:21:40.119]  Do you have any input into that as a resident?
[00:21:40.339 --> 00:21:40.819]  No you don't.
[00:21:41.559 --> 00:21:44.421]  You simply have to take their word for it and give up your home to them.
[00:21:44.921 --> 00:21:52.086]  Let's be clear, whenever a government takes a new power over the civilian population, they never give it back.
[00:21:53.866 --> 00:22:07.278]  All we've had is the promise that, you know, we'll make you safer, having missiles on your roof, having armed police in the corridor, having 10 soldiers, you know, at the top of the water tower, 24 hours a day, we'll make you safer.
[00:22:07.298 --> 00:22:09.139]  But it doesn't make me feel safer.
[00:22:09.159 --> 00:22:12.983]  It makes me feel like that they've made the building I lived in a target.
[00:22:13.630 --> 00:22:19.353]  It feels to me that rather than actually secure the Olympics and do their job, they're flexing some muscle.
[00:22:19.833 --> 00:22:24.235]  They're using the roof of the building as a shop window to showcase military hardware.
[00:22:25.916 --> 00:22:33.800]  The evidence was given to the court that the Ministry of Defence believed that there was a serious risk of a potential air attack.
[00:22:34.180 --> 00:22:35.220]  We can't discount that.
[00:22:35.300 --> 00:22:38.042]  That has happened before with 9-11, for example.
[00:22:38.702 --> 00:22:41.964]  But London is one of the world's great capitals.
[00:22:42.944 --> 00:22:51.733]  To suggest for a moment that London is not already ringed with ground to air security to prevent foreign attack would be ludicrous.
[00:22:52.974 --> 00:22:57.639]  I wonder at the need for these additional measures within London.
[00:22:58.279 --> 00:23:00.722]  Are we really going to shoot down planes over London?
[00:23:00.942 --> 00:23:01.763]  Where are they going to land?
[00:23:02.577 --> 00:23:10.660]  During the Beijing Olympics, just four years ago, they also had ground-to-air systems, but they did not place them on residential homes.
[00:23:10.840 --> 00:23:11.941]  They placed them in parks.
[00:23:12.541 --> 00:23:23.025]  So if the Chinese are able to develop a substantive air defence system that does not require the militarisation of private homes, surely we here in Britain can do the same.
[00:23:31.488 --> 00:23:35.294]  So it looks like a bit of an eminent domain situation here at Frederick Tower.
[00:23:35.314 --> 00:23:45.588]  Looks like today we're not going to be able to get into the building, but we do know that the 15th floor, or the 16th floor, I believe the top floor, the residents have been cleared out.
[00:23:48.188 --> 00:24:11.240]  So I think it might have been a case of the MOD coming in saying we need your flats and you've got to go and so they have been cleared out and also we got some footage earlier of the military setup up on the roof again there's there's been mentions and other reports that the missiles are actually dummies
[00:24:12.360 --> 00:24:24.831]  They have blanks up there, which makes sense because if this was live ammunition on the roof of Frederick Tower right now, there would be probably military police around the perimeter.
[00:24:24.991 --> 00:24:27.473]  It would have to be, the whole area would have to be secured.
[00:24:28.174 --> 00:24:34.143]  So, and if it's not secured, then that is a problem if there was live ammunition up on top.
[00:24:34.163 --> 00:24:42.516]  So again, no matter how you cut it, this is a catch-22 for the military and the police because they're not ensuring public safety.
[00:24:43.257 --> 00:24:46.801]  Or, on the other hand, they're just projecting security theater.
[00:24:47.401 --> 00:24:47.741]  Okay?
[00:24:48.082 --> 00:24:53.267]  So, and based on a threat assessment that they have not allowed the public to know about or see.
[00:24:53.907 --> 00:24:58.232]  So, the only reason you need surface-to-air missiles is to shoot down a jet.
[00:24:58.932 --> 00:25:16.537]  And London is one of the most heavily enveloped and secure cities in the world with missile defences in perimeter areas all around the city, so it seems to me a bit over the top and completely unjustified to put military hardware on the roof of a residential block with hundreds of residents living inside.
[00:25:16.777 --> 00:25:19.538]  I'm not the only person to lose my home because of the Olympics.
[00:25:20.258 --> 00:25:25.340]  Plenty of people have been forced out because of increased rents and their stories don't end up on the BBC News.
[00:25:26.238 --> 00:25:27.759]  It's not just missiles either.
[00:25:28.119 --> 00:25:29.780]  We're getting snipers and helicopters.
