[00:00:00.287 --> 00:00:00.867]  We've got it.
[00:11:08.922 --> 00:11:11.304]  Tyranny is still tyranny by any other name.
[00:11:11.304 --> 00:11:12.806]  Now, this is a long-term program.
[00:11:12.806 --> 00:11:28.301]  This is going on before we went into the depression in 2008, with all the Cook numbers, how we left the recession four years ago, and, you know, the fake Nielsen ratings, and the fake Gallup poll, and just this whole fake system they spew at us.
[00:11:31.854 --> 00:11:45.448]  But if you look at what's happening with the Euro, if you look at what's happening around the world, the 1.5 quadrillion, 1,500 trillion plus, in fake derivatives that make Bernie Madoff and Ken Lay blush, if you look at all of that,
[00:11:47.208 --> 00:11:51.652]  It is hundreds of times what we owe or what we could ever pay back.
[00:11:51.652 --> 00:12:01.240]  The banksters that run the six megabanks that have bragged that they've cance- uh, uh, I just had a Freudian slip called them cancer, that they have conquered the world.
[00:12:01.240 --> 00:12:03.462]  This cancer has taken over and-
[00:12:03.982 --> 00:12:10.307]  As Max Keiser said a few weeks ago on my show, I'm always pointing out these people are cancer, they want to take over.
[00:12:10.307 --> 00:12:20.594]  If cancer had a consciousness, it would, you know, think that it was survival of the fittest, social Darwinism, it's its right to take over, when really it kills the host.
[00:12:20.594 --> 00:12:24.217]  And Keiser said, yeah, cancer is programmed to take it all.
[00:12:25.779 --> 00:12:27.580]  They're programmed to take it all.
[00:12:27.580 --> 00:12:28.481]  They will take it all.
[00:12:28.481 --> 00:12:34.224]  They've got the mainstream media up there shilling for them, the establishment facade.
[00:12:34.224 --> 00:12:45.812]  Now that that facade is crumbling, they're coming in with internet censorship and control of the new media and presidential alerts breaking in over radio and TV and your cell phone.
[00:12:45.812 --> 00:12:50.355]  But bottom line, before we go to break and come back and I really break this down, system-wide,
[00:12:52.130 --> 00:13:02.616]  Not just here, but all over the world, because it's a global system these Ponzi scheme operators got the planet to buy into, based on the dollar.
[00:13:02.616 --> 00:13:09.919]  They are preparing for a total collapse, from which the banksters are going to pose as the saviors.
[00:13:09.919 --> 00:13:12.541]  And a big telltale sign of when they're getting ready to drop the hammer,
[00:13:14.304 --> 00:13:32.160]  ...is when you start seeing news articles in Fox News, Chicago Tribune, Reuters, Washington Times, I mean I've got them all here, about martial law, about highway checkpoints, about financial collapse, but just starting to report on it like it's not a bad thing.
[00:13:32.160 --> 00:13:33.941]  The Washington Times is saying it is a bad thing.
[00:13:34.864 --> 00:13:37.468]  But the others are talking about how great this is.
[00:13:37.468 --> 00:13:40.032]  Hey, gee, I wish our city had some troops marching around.
[00:13:40.032 --> 00:13:41.814]  I've actually played newscast here in St.
[00:13:41.814 --> 00:13:49.706]  Louis where they have regular army driving around in tanks arresting people and running checkpoints and they got guys in the news going, gee, I think it's really great!
[00:13:49.706 --> 00:13:50.407]  Wish they'd stay!
[00:13:51.613 --> 00:13:53.494]  Well, don't worry, they will!
[00:13:53.494 --> 00:13:57.695]  So, this is the conversion of our economy into the Ponzi scheme.
[00:13:57.695 --> 00:14:12.920]  They sign on your pensions, the country, everything, to too big to fail, and it's designed to black hole everything into it, with the bankers regulating it, with a total centralized system picking winners and losers, aka monopoly cronyism.
[00:14:12.920 --> 00:14:15.421]  Mafia kleptocrat government.
[00:14:15.421 --> 00:14:18.182]  Fascism, corporatism is not a good enough word for it.
[00:14:20.057 --> 00:14:29.553]  With socialism at the bottom of it to keep the public through socialism that leads into communism dependent on systems that offshore banks run.
[00:14:29.553 --> 00:14:31.657]  Because they've got to have groups.
[00:14:32.659 --> 00:14:38.824]  That'll burn the cities down if they don't get their welfare checks, or if the welfare checks stop having purchasing power.
[00:14:38.824 --> 00:14:40.486]  And that's the question I want to pose here.
[00:14:40.486 --> 00:14:51.475]  I'm going to write an article with Watson in the next few days, dealing with historically other empires, Rome and others, bringing in large immigrant populations, creating large welfare populations, the exact same thing's been done before.
[00:14:52.680 --> 00:14:59.089]  All of those ancient civilizations, and even modern ones, end up collapsing and large swaths burning.
[00:14:59.089 --> 00:15:02.715]  So, Rome burned, will the West?
[00:15:02.715 --> 00:15:08.122]  There's already fires and riots and police shooting people all over Europe.
[00:15:08.909 --> 00:15:18.355]  Once beautiful bastions of wealth are pitted out husk, Argentina just 15 years ago was the richest country south of the United States.
[00:15:18.355 --> 00:15:21.798]  A hundred years ago, the saying was as rich as an Argentine.
[00:15:21.798 --> 00:15:23.579]  They were even richer than the people in the U.S.
[00:15:23.579 --> 00:15:24.580]  per capita.
[00:15:24.580 --> 00:15:26.241]  All of that's gone, totally.
[00:15:26.861 --> 00:15:30.864]  ...enslaved, disheveled, because they signed on to the Ponzi scheme.
[00:15:30.864 --> 00:15:31.725]  Here's the point.
[00:15:31.725 --> 00:15:38.550]  The globalists want to implode things to buy everything up for pennies on the global digital currency.
[00:15:38.550 --> 00:15:43.613]  Strategic reserves, special drawing rights, SDRs.
[00:15:43.613 --> 00:15:45.595]  So when we come back, Ron Paul's warning of it!
[00:15:46.115 --> 00:15:46.356]  I'm good.
[00:16:00.014 --> 00:16:06.517]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:16:06.517 --> 00:16:09.118]  78% of the Midwest corn belt is in drought conditions.
[00:16:09.118 --> 00:16:14.500]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:16:14.500 --> 00:16:19.463]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:16:19.463 --> 00:16:26.786]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods or meat foods direct now.
[00:16:27.106 --> 00:16:30.987]  As the price of raw ingredients increases, eFoods will have to raise prices, too.
[00:16:30.987 --> 00:16:32.767]  Now is the time to get your supply.
[00:16:32.767 --> 00:16:35.047]  I recently increased my supply from eFoods, correct?
[00:16:35.047 --> 00:16:36.788]  Because we have all known this was coming.
[00:16:36.788 --> 00:16:39.688]  You know about their delicious, long-term, storable foods.
[00:16:39.688 --> 00:16:42.469]  The fact is, you can eat at any time to save money today.
[00:16:42.469 --> 00:16:47.030]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food costs.
[00:16:47.030 --> 00:16:47.690]  Don't wait!
[00:16:47.690 --> 00:16:47.930]  Call 800-409-5633.
[00:16:47.930 --> 00:16:49.570]  Or go to eFoodsDirect.com forward slash Alex.
[00:16:49.570 --> 00:16:49.710]  Call 800-409-5633.
[00:16:55.171 --> 00:16:57.433]  Or eFoodsDirect.com forward slash Alex.
[00:16:57.433 --> 00:16:59.814]  You can bet your life on eFoodsDirect.
[00:16:59.814 --> 00:17:05.318]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:17:05.318 --> 00:17:07.720]  Start purifying your water with ProPure.
[00:17:07.720 --> 00:17:13.444]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[00:17:13.444 --> 00:17:16.826]  And it's available discounted at InfoWars.com.
[00:17:16.826 --> 00:17:20.268]  Its filters are silver impregnated to prevent bacterial growth.
[00:17:20.268 --> 00:17:21.950]  There's no priming required.
[00:17:21.950 --> 00:17:22.770]  It's NSF 42 certified.
[00:17:24.211 --> 00:17:27.513]  Optional fluoride filters can reduce fluoride up to 95%.
[00:17:27.513 --> 00:17:29.315]  Easy to set up and use.
[00:17:29.315 --> 00:17:30.735]  Doesn't require electricity.
[00:17:30.735 --> 00:17:33.898]  Purify water from lakes, streams, ponds, and wells.
[00:17:33.898 --> 00:17:37.300]  This filter system leaves in beneficial minerals, which is key.
[00:17:37.300 --> 00:17:41.422]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:17:41.422 --> 00:17:44.164]  ProPure is the best gravity-fed filter out there.
[00:17:44.164 --> 00:17:45.745]  It's what my family uses.
[00:17:45.745 --> 00:17:46.426]  Infowars.com
[00:17:47.026 --> 00:17:49.050]  Already has the lowest price on Propeer.
[00:17:49.050 --> 00:17:54.900]  But if you add the promo code WATER at checkout, you get an additional 10% off at InfoWars.com.
[00:17:54.900 --> 00:17:56.082]  You can also call to order.
[00:17:56.082 --> 00:17:56.122]  888-253-3139.
[00:17:59.645 --> 00:18:05.110]  American gardeners and fellow Patriots make the right choice with your money, time, and your family food supply.
[00:18:05.110 --> 00:18:10.314]  Choose 100% pure heirloom seeds in the Survival Seed Vault from MyPatriotsupply.com.
[00:18:10.314 --> 00:18:11.295]  Why spend more?
[00:18:11.295 --> 00:18:19.041]  The Survival Seed Vault from MyPatriotsupply.com is only $37.95 and includes 20 varieties of pure, hearty, easy-to-grow heirloom seeds.
[00:18:19.321 --> 00:18:19.841]  Yes, only $37.95.
[00:18:19.841 --> 00:18:23.484]  That's 70% less than our competitors.
[00:18:23.484 --> 00:18:26.887]  You could buy three Survival Seed Vaults for less than one of theirs.
[00:18:26.887 --> 00:18:33.512]  The Survival Seed Vault from MyPatriotsupply.com includes detailed planting and seed saving instructions and ships same day.
[00:18:33.512 --> 00:18:34.933]  Plus, all orders over $49 ship free.
[00:18:36.334 --> 00:18:42.219]  MyPatriotSupply.com is American-owned by Patriots like you, passionate about freedom and preparedness.
[00:18:42.219 --> 00:18:46.103]  Call now, 866-229-0927.
[00:18:46.103 --> 00:18:49.486]  That's 866-229-0927.
[00:18:49.486 --> 00:18:54.251]  Or discover more emergency preparedness items when you order at MyPatriotSupply.com.
[00:18:54.251 --> 00:18:55.352]  Choose the original.
[00:18:55.352 --> 00:18:58.895]  Choose the survival seed vault at MyPatriotSupply.com.
[00:19:01.613 --> 00:19:09.720]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:19:09.720 --> 00:19:13.804]  Alex and his staff have used these pure soap products for years.
[00:19:13.804 --> 00:19:21.090]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:19:21.090 --> 00:19:23.913]  See them on the web at 5starsoap.com.
[00:19:24.113 --> 00:19:28.956]  Or call 800-340-7091 for a free catalog.
[00:19:28.956 --> 00:19:34.900]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:19:34.900 --> 00:19:40.304]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:19:40.304 --> 00:19:42.285]  This is an amazing deal.
[00:19:42.285 --> 00:19:47.529]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[00:19:47.529 --> 00:19:50.671]  See them on the web at 5starsoap.com or call
[00:19:51.271 --> 00:20:00.857]  800-340-7091 for a free catalog.
[00:20:00.857 --> 00:20:02.398]  Coast to Coast.
[00:20:02.398 --> 00:20:04.440]  Direct from Austin.
[00:20:04.440 --> 00:20:07.662]  You're listening to the Alex Jones Broadcasting Network.
[00:20:13.598 --> 00:20:14.599]  Big Brother.
[00:20:14.599 --> 00:20:16.261]  Mainstream media.
[00:20:16.261 --> 00:20:17.642]  Government cover-ups.
[00:20:17.642 --> 00:20:18.904]  You want answers?
[00:20:18.904 --> 00:20:20.986]  Well, so does he.
[00:20:20.986 --> 00:20:24.830]  It's Alex Jones on the GCN Radio Network.
[00:20:36.515 --> 00:20:43.058]  Alright Alex Jones, here we are back live on this Sunday broadcast.
[00:20:52.199 --> 00:21:05.290]  Well, a lot of people are really excited because Mainline Neocon Radio told them that Paul Ryan is so conservative that George Washington basically worships him from the grave.
[00:21:05.290 --> 00:21:11.876]  The problem is his record, not his rhetoric, but his record.
[00:21:11.876 --> 00:21:17.120]  He supported No Child Left Behind, the federal takeover of education, the prescription drug benefit known
[00:21:18.642 --> 00:21:27.248]  As the largest expansion of welfare states since Lyndon Johnson's Transportation Security Administration.
[00:21:27.248 --> 00:21:32.572]  He helped set that up as well, the TSA, to grope everybody.
[00:21:32.572 --> 00:21:35.053]  That harasses all the travelers and gropes your family.
[00:21:35.053 --> 00:21:39.316]  He supported the Patriot Act, giving government enhanced powers for warrantless snooping.
[00:21:39.316 --> 00:21:43.359]  The Troubled Asset Relief Program that bailed out the too-big-to-fail.
[00:21:43.359 --> 00:21:46.181]  Trillions of dollars of your money to the foreign banks.
[00:21:47.918 --> 00:21:56.461]  He supported bailing out General Motors and using her tax money to ship it to China, and the National Defense Authorization Act, the secret arrest and killing of U.S.
[00:21:56.461 --> 00:21:58.302]  citizens.
[00:21:58.302 --> 00:22:01.543]  In short, he is a typical Bush-era Republican.
[00:22:01.543 --> 00:22:04.063]  That's what Jack Kenney, New American Magazine, wrote.
[00:22:04.063 --> 00:22:07.925]  We've got a story I put in fullwars.com, and I agree with those statements.
[00:22:07.925 --> 00:22:09.645]  Paul Ryan's Tea Party problem.
[00:22:09.645 --> 00:22:12.506]  Voted for bailouts before he was against it.
[00:22:12.506 --> 00:22:14.227]  Yes.
[00:22:14.227 --> 00:22:15.807]  And again, people say, well, then what are you going to do?
[00:22:15.807 --> 00:22:16.828]  Vote for Obama?
[00:22:16.828 --> 00:22:16.988]  No.
[00:22:18.035 --> 00:22:20.036]  I'm just saying, let's get honest here.
[00:22:20.036 --> 00:22:26.399]  The global offshore banks that are financing Mitt Romney and financing Obama get what they want.
[00:22:26.399 --> 00:22:31.101]  And these guys are puppets at the end of the day.
[00:22:31.101 --> 00:22:40.846]  Sure, with Obama you get some really nasty anti-Second Amendment Chicago crime syndicate people who are really dangerous.
[00:22:40.846 --> 00:22:43.087]  But Mitt Romney has supported
[00:22:44.773 --> 00:22:51.939]  Banning semi-autos before, and you notice we've seen Fox News promoting banning, banning the owning of semi-autos.
[00:22:51.939 --> 00:22:59.085]  We've seen Bill Kristol, we've seen Rupert Murdoch, we've seen Bill O'Reilly, we've seen Michael Savage come out and say, you know what?
[00:22:59.085 --> 00:23:02.748]  Ban semi-autos.
[00:23:02.748 --> 00:23:07.973]  And if that doesn't concern so-called conservatives, you know, I'm just a constitutionalist.
[00:23:09.372 --> 00:23:11.717]  Thomas Jefferson was called a classical liberal.
[00:23:11.717 --> 00:23:12.498]  Well, you know what?
[00:23:12.498 --> 00:23:14.141]  I like Thomas Jefferson.
[00:23:14.141 --> 00:23:15.244]  I've read his writings.
[00:23:15.244 --> 00:23:16.626]  I like what he had to say.
[00:23:16.626 --> 00:23:18.891]  You want to call me right-winger, left-winger, whatever.
[00:23:18.891 --> 00:23:20.193]  I want freedom.
[00:23:20.193 --> 00:23:20.333]  Okay?
[00:23:21.667 --> 00:23:29.173]  And when foreign banks, in hundreds of publications, we wrote an article a few weeks ago titled, Banks Declare They've Conquered the U.S.
[00:23:29.173 --> 00:23:30.014]  and Europe.
[00:23:30.014 --> 00:23:40.302]  And it has all the video clips of the head of the EU, and the head of Goldman Sachs, and CNBC, and The Economist magazine bragging that they've conquered us.
[00:23:40.302 --> 00:23:43.565]  And that they're going to use the crisis that Herman Von Ruppe
[00:23:46.949 --> 00:23:56.195]  At that time, head of the EU, now he's head of the Council, saying, we're going to use this crisis to bring in the world government, and we're going to use the crisis to take over.
[00:23:56.195 --> 00:24:02.579]  In fact, I've got articles here today where the Federal Reserve Chief was on National News, what, Friday?
[00:24:02.579 --> 00:24:10.143]  And then again this morning, Bernanke of the private Federal Reserve saying, Europe needs more centralization and more power and more taxes.
[00:24:10.143 --> 00:24:13.305]  And then lectures the people, says they're lazy.
[00:24:13.305 --> 00:24:14.546]  Folks, the Europeans aren't lazy.
[00:24:15.862 --> 00:24:19.524]  I mean, what, are Americans working three jobs on average a piece, lazy, too?
[00:24:19.524 --> 00:24:20.765]  No.
[00:24:20.765 --> 00:24:22.326]  Most of the money doesn't even go to welfare.
[00:24:22.326 --> 00:24:24.727]  It goes to these cronies.
[00:24:24.727 --> 00:24:28.029]  And the Fed Chief is talking about all this dictatorial control they want.
[00:24:28.029 --> 00:24:29.951]  There's two articles up at DrugsReport.com.
[00:24:29.951 --> 00:24:31.532]  These are also at Infowars.com.
[00:24:32.904 --> 00:24:34.225]  Right there in the middle column.
[00:24:34.225 --> 00:24:36.447]  They've moved down from the top.
[00:24:36.447 --> 00:24:41.010]  One of them is something we reported on a week ago, but it's finally getting out there, and that's good news.
[00:24:41.010 --> 00:24:42.151]  The Civil War of 2016.
[00:24:42.151 --> 00:24:43.492]  U.S.
[00:24:43.492 --> 00:24:49.177]  military officers are told to plan to fight Americans in a, quote, Tea Party insurrection.
[00:24:54.603 --> 00:25:04.646]  And it just goes on to talk about how they believe the main threat is going to be the Tea Party and linking up with Al-Qaeda.
[00:25:04.646 --> 00:25:05.907]  And you're like, that's ridiculous.
[00:25:05.907 --> 00:25:08.027]  The Tea Party is so Islamophobic.
