[00:00:03.715 --> 00:00:04.036]  We're good.
[00:04:49.167 --> 00:04:52.051]  And here's one from Americans for Tax Reform.
[00:04:52.171 --> 00:04:56.758]  Well, I have 50 plus crew members and contractors and people, so we're now mandated.
[00:05:04.013 --> 00:05:05.974]  None of my crew wants me to get them insurance.
[00:05:05.994 --> 00:05:06.894]  They all want their own.
[00:05:07.154 --> 00:05:08.895]  They'd rather be paid the money and make their own decision.
[00:05:09.556 --> 00:05:12.157]  But we're, you know, now here in America, got to do this.
[00:05:12.537 --> 00:05:13.557]  So we're looking into it.
[00:05:13.957 --> 00:05:16.639]  And yeah, our HR people have looked at it.
[00:05:16.659 --> 00:05:17.039]  It's true.
[00:05:18.119 --> 00:05:28.364]  All of us, with the tax returns, will have to file our ID, our health ID, and then it's basically a waiver for the IRS to go in and look at all your medical records.
[00:05:28.784 --> 00:05:30.825]  The IRS has been used to go after political enemies.
[00:05:30.845 --> 00:05:33.046]  The IRS, that the government puts people on enemy lists.
[00:05:34.344 --> 00:05:49.460]  Now the entire federal government, when there's federal laws to protect your privacy, when you waive your rights of self-incrimination to the IRS, they make you sign the form waiving your right, under threat of them coming and taking your house, to let them have all your medical records.
[00:05:49.921 --> 00:05:54.445]  And the article breaks all of that down and links to it, and I can confirm, I've read the legislation.
[00:05:54.766 --> 00:05:55.587]  This is what it does.
[00:05:56.187 --> 00:06:01.370]  Now the IRS, the collection agency for the private Federal Reserve that we pay all our banker bailout money to.
[00:06:01.790 --> 00:06:03.972]  That's where most of our tax money goes, these foreign banks.
[00:06:04.392 --> 00:06:09.975]  The foreign bankers that have been bragged that they've occupied America on CNBC and in the news.
[00:06:10.416 --> 00:06:14.498]  You've seen the clips where they say, oh, we're slaves to global government under banks.
[00:06:14.958 --> 00:06:16.739]  You know, Goldman Sachs conquered Europe.
[00:06:16.819 --> 00:06:19.601]  I mean, they now install leaders in Italy.
[00:06:20.587 --> 00:06:23.988]  And places like that, Greece, that are bankers.
[00:06:24.728 --> 00:06:25.968]  They call themselves technocrats.
[00:06:26.288 --> 00:06:31.090]  This is illegitimate, it's fraudulent, and it's only getting worse.
[00:06:31.650 --> 00:06:39.612]  Worldwide, global government, with a bunch of crooks, with dogs coming up to our door randomly and saying they smell something, so the cops come in.
[00:06:40.152 --> 00:06:47.434]  And cameras in the backyard of your house, with no warrants, and all of this.
[00:06:47.634 --> 00:06:49.194]  Enough is enough!
[00:06:50.737 --> 00:06:51.117]  Okay?
[00:06:51.177 --> 00:06:52.358]  It's time to say no!
[00:06:53.019 --> 00:06:54.780]  And don't give me that crap about Al-Qaeda.
[00:06:54.800 --> 00:06:59.963]  It was all over Reuters today when I reported a year ago that our government's funding Al-Qaeda in Libya and Syria.
[00:07:00.223 --> 00:07:01.544]  That's who that is, is Al-Qaeda.
[00:07:01.924 --> 00:07:05.887]  Just murdering people and blowing stuff up, and the Peace Prize President's up there.
[00:07:06.247 --> 00:07:07.168]  I've had enough of it!
[00:07:08.089 --> 00:07:10.430]  Socialism is nothing but fascism.
[00:07:10.450 --> 00:07:11.671]  They try to say they're two different things.
[00:07:12.051 --> 00:07:12.972]  It's all the same thing.
[00:07:13.032 --> 00:07:14.193]  Authoritarianism.
[00:07:14.693 --> 00:07:17.575]  They just rearranged deck chairs on the Titanic a little bit different.
[00:07:18.203 --> 00:07:21.808]  I'll be covering this all, of course, right here on InfoWars Nightly News.
[00:07:22.489 --> 00:07:25.292]  And then, of course, back on the radio tomorrow, 11 a.m.
[00:07:25.572 --> 00:07:25.953]  to 2 p.m.
[00:07:26.013 --> 00:07:28.276]  Central, InfoWars.com and PrisonPlanet.com.
[00:07:28.928 --> 00:07:32.111]  We are the front lines of the resistance, and I want to thank all of you for your support.
[00:07:32.151 --> 00:07:34.173]  You're standing right beside us, not behind us.
[00:07:34.413 --> 00:07:37.376]  We couldn't have done any of this without your support and without your prayers.
[00:07:37.436 --> 00:07:41.360]  But now is the time to redouble our efforts against the globalists.
[00:07:41.740 --> 00:07:45.284]  Because they know humanity's waking up, so they are accelerating their operation.
[00:07:45.524 --> 00:07:47.626]  Zbigniew Brzezinski even wrote a book this year admitting that.
[00:07:47.646 --> 00:07:53.672]  He's one of their top technicians, one of their top overlords, or dark
[00:07:54.753 --> 00:07:55.814]  I don't know what the term is.
[00:07:55.894 --> 00:07:57.435]  Sorcerers of political evil.
[00:07:57.876 --> 00:07:58.957]  Alright, that's it.
[00:07:59.197 --> 00:07:59.898]  This is wrong.
[00:07:59.978 --> 00:08:01.279]  This is not for your security.
[00:08:01.700 --> 00:08:07.526]  The state is the ultimate threat to security and we got a big, bad, cancerous one that is out of control.
[00:08:07.566 --> 00:08:09.388]  The biggest government the world's ever seen.
[00:08:10.148 --> 00:08:11.289]  One last article right here.
[00:08:11.690 --> 00:08:12.451]  Daily Mail.
[00:08:12.471 --> 00:08:14.493]  Remember a few years ago I had scientists on?
[00:08:15.894 --> 00:08:29.968]  and reported off of their own admissions that bisphenol a another plastic additives that that they chose to put in we have a government documents last two years are making girls at age three not just six going to puberty all over the world and they admit
[00:08:30.905 --> 00:08:33.547]  Junk food, plastic packaging, the list goes on and on.
[00:08:33.747 --> 00:08:36.889]  They allow these chemicals to be in additives of the junk food.
[00:08:37.289 --> 00:08:39.750]  And they don't want you to be able to have it labeled to get away from it.
[00:08:40.151 --> 00:08:46.474]  And ladies and gentlemen, this makes women go hyper-feminine, makes men feminine, and that's why breast cancer is exploding, one of the biggest factors.
[00:08:46.734 --> 00:08:50.917]  And remember George Soros outfits attacked me, and it was all over the news.
[00:08:50.977 --> 00:08:54.899]  It said, Alex Jones says juice boxes make you gay.
[00:08:55.119 --> 00:08:55.620]  Do you remember that?
[00:08:56.320 --> 00:09:03.322]  You know, something silly, and they had all the gay and lesbian groups come out and attack me, saying I was bashing them, and I don't even get into those issues.
[00:09:03.823 --> 00:09:06.443]  No, we are chemically being attacked.
[00:09:06.804 --> 00:09:08.764]  They are killing us, okay?
[00:09:09.524 --> 00:09:11.585]  I told you this a long time ago.
[00:09:11.645 --> 00:09:13.586]  This has been known since the frickin' 50s.
[00:09:14.935 --> 00:09:21.722]  Okay, but they take one little clip of me going, that's why you see so many people having sexual confusion and not knowing.
[00:09:22.202 --> 00:09:23.724]  Some people are born like that naturally.
[00:09:24.264 --> 00:09:24.584]  Okay?
[00:09:24.625 --> 00:09:25.746]  And no hate towards those people.
[00:09:25.786 --> 00:09:31.872]  The point is, when the streams and rivers have the runoff of this, the frogs and the fish are bisexual.
[00:09:32.805 --> 00:09:33.025]  Okay?
[00:09:33.065 --> 00:09:35.285]  It's not that I'm obsessed with gay fish.
[00:09:35.625 --> 00:09:37.406]  It's that we're being chemically killed.
[00:09:37.646 --> 00:09:44.187]  It's not that, you know, this poor little girl, you know, going into puberty at age six, ladies and gentlemen, that's Brave New World.
[00:09:44.227 --> 00:09:53.329]  That's what Aldous Huxley wrote about in Brave New World, which he later admitted in 62, and in Brave New World Revisited Nonfiction, that was a real plan.
[00:09:53.629 --> 00:09:53.869]  Okay?
[00:09:53.889 --> 00:09:57.349]  This is all a frickin' plan of the eugenicist.
[00:09:57.889 --> 00:10:01.350]  You gotta get angry, you gotta get out of your trance, you gotta take action!
[00:10:02.190 --> 00:10:04.154]  You gotta wake people up for heaven's sakes!
[00:10:05.077 --> 00:10:08.484]  Please, for humanity's sake, break out of your trance!
[00:10:09.105 --> 00:10:11.290]  Alright, I'm signing off for InfoWars.com.
[00:10:11.490 --> 00:10:12.473]  The rest is up to you.
[00:10:14.707 --> 00:10:16.588]  Top story tonight on InfoWars Nightly News.
[00:10:17.028 --> 00:10:20.230]  Gun sales surge in fear of Obama re-election.
[00:10:20.270 --> 00:10:24.272]  This is an InfoWars.com story, and it's also posted up on the Drudge Report.
[00:10:24.852 --> 00:10:37.399]  Fears that Barack Obama would use a lame-duck second term to eviscerate gun rights are fueling record firearm sales once again, with gun store owners labeling Obama, quote, the best gun salesman we've had.
[00:10:37.899 --> 00:10:40.761]  Despite a new law allowing carrying without a permit,
[00:10:41.221 --> 00:10:50.085]  Concealed firearm permits in the fiercely independent state of Wyoming in the last quarter have smashed records set in previous years.
[00:10:50.685 --> 00:10:56.048]  Quote, people are definitely scared of a president who has voted against guns when he was a senator.
[00:10:56.128 --> 00:11:02.370]  Anthony Bouchard, director of the Wyoming Gun Owners Association in Cheyenne, told the Wyoming Star Tribune.
[00:11:02.871 --> 00:11:08.293]  Quote, if Obama gets re-elected, he's in a lame duck session and he can do the things he wants to.
[00:11:08.653 --> 00:11:10.014]  That's what we're afraid of.
[00:11:10.993 --> 00:11:14.415]  So gun sales basically continue through the roof.
[00:11:15.035 --> 00:11:23.059]  Ruger just announced 188 billion sales for the previous quarter, just smashing all expectations.
[00:11:23.519 --> 00:11:29.382]  Smith & Wesson are showing similar numbers, you know, thriving even amidst this economic collapse.
[00:11:29.742 --> 00:11:31.443]  And the trend looks set to continue.
[00:11:31.903 --> 00:11:37.212]  So we've got the threat of mayhem from Obama supporters who have promised to riot if he loses.
[00:11:37.673 --> 00:11:43.002]  We've got the example of Hurricane Sandy, of course, widespread looting of homes in several different areas.
[00:11:43.973 --> 00:11:46.354]  Well, of course, gun control is the most strict.
[00:11:46.894 --> 00:11:51.156]  Only the criminals can own guns, so they enjoy a target-rich environment.
[00:11:51.176 --> 00:11:54.458]  That's why you wouldn't get as much looting if the hurricane had hit other areas.
[00:11:55.138 --> 00:12:00.200]  And of course, as mentioned, the major threat posed by a lame-duck Obama administration.
[00:12:00.560 --> 00:12:08.364]  So all these factors play into the fear that the Second Amendment will be restricted, which is why gun sales continue to climb.
[00:12:09.224 --> 00:12:23.231]  And let's not forget that just a month before the Fast and Furious scandal broke, Barack Obama was promising Sarah Brady that he was working on something, quote, under the radar to eviscerate gun rights.
[00:12:23.832 --> 00:12:30.095]  So is Obama going to come after the Second Amendment during a lame duck term if he's victorious?
[00:12:30.695 --> 00:12:33.197]  Gun owners certainly think so, and of course,
[00:12:33.837 --> 00:12:46.111]  Mitt Romney's record on gun control fails to instill much confidence either so a lot of fears over gun control and that's why you see the sales continuing to surge in many different areas of the country.
[00:12:47.358 --> 00:12:52.604]  Republican National Committee alleges voting machine troubles in Nevada, other swing states.
[00:12:52.664 --> 00:12:54.566]  This is out of the Reno Gazette-Journal.
[00:12:55.026 --> 00:13:04.737]  Secretary of State Ross Miller called claims of voting machine irregularities in Nevada by the Republican National Committee, quote, irresponsible and unfortunate.
[00:13:05.237 --> 00:13:23.380]  Miller, a Democrat, was responding to a letter sent to his office and election officials in five other states on Thursday in which the RNC alleged voting machines cast ballots for President Barack Obama, a Democrat, when the vote was intended for his Republican challenger, former Massachusetts Governor Mitt Romney.
[00:13:24.341 --> 00:13:37.935]  So Miller's dismissing these examples of voting irregularities as quote, rumour, media reports and hearsay, despite the fact that they've been admittedly taking place in several different states.
[00:13:37.955 --> 00:13:39.917]  We've seen the stories over the past week or two.
[00:13:40.956 --> 00:13:50.724]  And so the people attempting to draw attention to this, to express concern about it, are being called, quote, reprehensible, merely for expressing concern.
[00:13:51.144 --> 00:13:59.791]  And yet we've had voters in Marion County, just a week ago, they vote for Romney, the electronic voting machine flips it for Obama.
[00:14:00.532 --> 00:14:05.376]  We've had voters in Guilford County, North Carolina, experiencing the exact same problem.
[00:14:05.916 --> 00:14:11.200]  And these people literally had to vote three times before the machine actually displayed the right result.
[00:14:12.021 --> 00:14:13.822]  So, of course there are problems.
[00:14:14.263 --> 00:14:17.525]  And attacking the people drawing attention to them is just asinine.
[00:14:17.966 --> 00:14:24.431]  I mean, you know, electronic voting machines have been plagued with problems at every major election since they were first used.
[00:14:24.931 --> 00:14:29.055]  So to attack the people drawing attention to these problems is reprehensible.
[00:14:29.635 --> 00:14:34.339]  And then, furthermore, to claim that their examples are based on hearsay
[00:14:34.699 --> 00:14:42.506]  When the election officials in those very counties have admitted that the errors are taking place, that is reprehensible.
[00:14:43.647 --> 00:14:53.275]  And of course, Nevada is the same county where, if you remember the constitutionalist, the woman who tried to get the fluoride out of the water, she actually ran on that as part of her platform.
[00:14:53.836 --> 00:14:59.060]  Sharon Angle, narrowly lost to Harry Reid after all the polls showed her beating him,
[00:15:01.022 --> 00:15:10.710]  When the electronic voting machines had had Reid's name pre-checked on the screen, so there was a massive furore about that.
[00:15:11.090 --> 00:15:16.595]  Reid ended up being the victor, and actually Sharon Angle later wrote in a book that he stole the election.
[00:15:18.516 --> 00:15:26.238]  In this same county, these people are calling the RNC reprehensible merely for drawing attention to the fact that these problems are happening once again.
[00:15:26.258 --> 00:15:43.821]  And you know, we've endorsed neither candidate, but the fact that these voting machines are still in use with no requirement that they produce a paper receipt, that's what's really reprehensible, not the people who are merely trying to draw attention to what is an admitted problem.
[00:15:44.980 --> 00:15:50.582]  Real Clear Politics reports James Baker not entirely unlikely that we might have a recount.
[00:15:51.662 --> 00:15:58.384]  Quote, there are three or four states today that require a recount if the result is within a certain number of percentage points.
[00:15:59.324 --> 00:16:03.086]  This is from Secretary of State James Baker, former Secretary of State.
[00:16:03.206 --> 00:16:06.447]  This is what he said about the possibility of a recount.
[00:16:06.467 --> 00:16:07.267]  Let's go to the clip.
[00:16:07.927 --> 00:16:11.470]  You headed up the effort during the recount.
[00:16:11.670 --> 00:16:12.491]  I remember well.
[00:16:12.971 --> 00:16:22.118]  If this is as close as it may be, you know very well that there are lawyers gearing up for plane flights to whatever state they may have to go to.
[00:16:22.138 --> 00:16:32.546]  There are three or four states today, Brett, that require a recount if the result is within a certain number of percentage points.
[00:16:33.426 --> 00:16:37.990]  And so it's not entirely unlikely that we might have a recap.
[00:16:38.991 --> 00:16:48.678]  Now you might have seen the story yesterday where actor Richard Belzer predicted that quote, America would explode if Mitt Romney were to win by a slender margin.
[00:16:49.238 --> 00:16:56.944]  And given the fact that hundreds of Obama supporters are threatening to riot if Romney does win, I mean this is obviously a very concerning issue.
[00:16:57.905 --> 00:17:00.346]  The national polls are virtually neck and neck now.
[00:17:00.846 --> 00:17:07.087]  The swing states are also tight, but they show that Obama is the slender favorite.
[00:17:07.688 --> 00:17:15.150]  And of course in Ohio they're saying that it could be a 10-day wait because of the tightness of the race until we actually find out the winner.
[00:17:15.690 --> 00:17:15.870]  So...
[00:17:16.790 --> 00:17:23.095]  It's a very good point that Baker makes, that it could be a recount, it could be a disputed election.
[00:17:23.516 --> 00:17:34.605]  And I mean, police departments across the United States in an article, I believe it was in Politico a couple of weeks ago, said they had no concerns about unrest on election night or in the days following.
[00:17:35.698 --> 00:17:42.482]  Even though, as we said, hundreds of Obama supporters were on Twitter threatening to riot if Obama lost.
[00:17:43.022 --> 00:17:51.047]  So that gap between voting and any potential recount is certainly going to be tension-filled, and if there is going to be any trouble,
[00:17:51.567 --> 00:17:54.309]  I mean, that's the fertile ground for when it's going to take place.
[00:17:54.809 --> 00:18:07.357]  And of course, the Department of Homeland Security has been preparing for such unrest for many months now, with the riot gear, the massive bullet buys that we've seen from the DHS in recent months.
[00:18:07.417 --> 00:18:09.278]  So that's definitely one to watch.
[00:18:10.179 --> 00:18:13.941]  Blue Rockwell blog reports, out of the mouths of babes.
[00:18:14.321 --> 00:18:16.203]  Asked why she is crying, this sad
[00:18:17.023 --> 00:18:24.889]  Little four-year-old girl Abigail Evans expresses the heartfelt feelings of millions the mainstream media will never interview.
[00:18:24.949 --> 00:18:25.710]  Let's see the clip.
[00:18:26.670 --> 00:18:30.814]  Um, just because... I'm tired.
[00:18:31.454 --> 00:18:35.277]  I'm tired of Punk Obama and Mitt Romney.
[00:18:35.357 --> 00:18:36.458]  That's why you're crying?
[00:18:36.478 --> 00:18:39.620]  Oh, it'll be over soon, Abby.
[00:18:39.640 --> 00:18:41.181]  Okay?
[00:18:42.402 --> 00:18:44.244]  The election will be over soon, okay?
[00:18:47.998 --> 00:18:51.120]  And I think we can all sympathise with what she's going through.
[00:18:51.801 --> 00:19:04.330]  Max Larvo of SHCF Plan reports shock 72 hours after grid down, starvation, supply shortages, food lines, no clean water, no gas, transportation, standstill.
[00:19:04.710 --> 00:19:07.471]  He's of course talking about the aftermath of Hurricane Sandy.
[00:19:07.932 --> 00:19:20.538]  A recent study noted that the majority of people have enough food in their pantries to feed their household for about three days, and that seemingly stable societies are really just nine meals from anarchy.
[00:19:21.058 --> 00:19:26.621]  With most of us dependent on just-in-time transportation systems to always be available,
[00:19:27.581 --> 00:19:31.245]  Few ever consider the worst-case scenario.
[00:19:31.745 --> 00:19:37.570]  For tens of thousands of East Coast residents, that worst-case scenario is now playing out in real time.
[00:19:37.931 --> 00:19:43.496]  No longer are images of starving people waiting for government handouts restricted to just the Third World.
[00:19:44.216 --> 00:19:53.104]  In the midst of crisis, once-civilised societies will very rapidly descend into chaos when essential infrastructure systems collapse.
[00:19:54.005 --> 00:19:59.973]  So, obviously we've got the horrible situation now, just a few days post-Hurricane Sandy.
[00:20:00.374 --> 00:20:10.647]  We already see images of Americans, you know, dumpster diving, getting into fistfights over gas, begging for food, looting homes and businesses in many different areas.
[00:20:11.568 --> 00:20:16.810]  And according to the latest reports, which I was just reading before we came on air, the situation's only getting worse.
[00:20:17.491 --> 00:20:19.992]  There are reports of people defecating in hallways.
[00:20:20.572 --> 00:20:24.653]  They're saying it could be at least another week until the power is restored.
[00:20:25.014 --> 00:20:33.517]  And all this chaos that we've seen over the past 48 hours, of course, occurred in just the first three, four days after the hurricane hit.
[00:20:34.337 --> 00:20:39.860]  So, I mean, just imagine what a crisis that lasted weeks or months would do to a major metropolitan area.
[00:20:40.796 --> 00:20:50.601]  And of course we had the pathetic images of people crowded around Starbucks outlets because they couldn't live for a day without their Wi-Fi access.
[00:20:50.721 --> 00:20:52.241]  That was the most important thing to them.
[00:20:53.102 --> 00:20:57.304]  And that video, those images of people picking through trash for rotten food,
[00:20:58.084 --> 00:21:08.033]  Is of course a stinging rebuttal to all those who the establishment characterizes as paranoid or crazy for buying storable food.
[00:21:08.393 --> 00:21:09.934]  Those people are laughing right now.
[00:21:10.215 --> 00:21:19.303]  In fact, there were many people featured on that National Geographic program, doomsday preppers that were living in New York and had months and months of storable food.
[00:21:20.123 --> 00:21:22.405]  You're not going to see them picking through dumpsters.
[00:21:23.526 --> 00:21:29.792]  Remember, this is a government that characterises preppers who buy food in bulk as terrorists.
[00:21:30.073 --> 00:21:41.223]  We had the FBI putting out the Community Action Programme flyers characterising people who buy bulk from military surplus stores as potential terrorists.
[00:21:41.543 --> 00:21:47.870]  Those terrorists are now feeding themselves while a lot of people in New York and other areas are picking through trash.
[00:21:49.130 --> 00:22:10.174]  So despite the fact that many commentators have ludicrously claimed that this hurricane fallout shows the need for more power to be concentrated into federal hands, it's the very people who chose to live their lives in a way diametrically opposed to that whole idea of dependence on the state that have coped the best.
[00:22:10.574 --> 00:22:12.054]  They're the ones thriving.
[00:22:12.074 --> 00:22:13.934]  They're the ones that are able to feed their families.
[00:22:14.974 --> 00:22:18.115]  So as this article out of SHTF Plan points out,
[00:22:19.244 --> 00:22:28.109]  You know it sounds harsh but you really can have no sympathy for these people who have been forced to pick through trash simply to feed themselves.
[00:22:28.589 --> 00:22:32.271]  They refused to get prepared and now they're reaping the consequences.
[00:22:32.431 --> 00:22:33.111]  They were warned.
[00:22:33.211 --> 00:22:34.072]  They didn't listen.
[00:22:35.080 --> 00:22:43.610]  And we've been warning for years that when society breaks down, even temporarily, as it is in this case, you cannot rely on the government to feed you.
[00:22:44.011 --> 00:22:46.594]  That's why we promote storable food.
[00:22:46.654 --> 00:22:49.077]  That's why everybody else in this movement does.
[00:22:49.457 --> 00:22:54.543]  And I think they've been proven accurate, they've been vindicated by the events of the past week.
[00:22:55.544 --> 00:23:16.114]  So Hurricane Sandy has been a major poster child for self-sufficiency, but it's also been a benchmark for illustrating how dependent Americans are in these major cities on the status quo, when that status quo is only going to be upset to an even greater degree in the years to come.
[00:23:17.014 --> 00:23:27.760]  So the preppers were vindicated, the crazy paranoid terrorists who bought all the storable food are able to feed themselves and are not picking through trash.
[00:23:28.080 --> 00:23:35.724]  If you listened to your government and said, you know, nothing's going to happen, government's going to take care of you, then you'd be out on the street like the rest of them.
[00:23:37.110 --> 00:23:40.151]  British hospitals make millions euthanizing patients.
[00:23:40.171 --> 00:23:41.332]  This is out of the New American.
[00:23:42.212 --> 00:23:43.553]  Who says crime doesn't pay?
[00:23:43.613 --> 00:23:51.677]  According to London's Daily Telegraph, British hospitals are euthanizing patients at ever-increasing rates and raking in big bucks as a result.
[00:23:52.317 --> 00:24:02.122]  Documents obtained by the newspaper under the Freedom of Information Act reveal nearly two-thirds of National Health Service trusts, regional authorities that administer hospitals,
[00:24:02.882 --> 00:24:12.868]  I've received millions of pounds for hitting targets related to the use of Liverpool Care Pathway, LCP, a controversial end-of-life care programme.
[00:24:13.268 --> 00:24:23.794]  Developed by Liverpool Hospice to relieve the suffering of terminally ill cancer patients during their final days, the LCP is essentially a death sentence meted out by doctors.
[00:24:24.315 --> 00:24:26.036]  A physician who considers a patient
[00:24:26.656 --> 00:24:35.384]  To be near death may put the patient on the pathway after which the patient will be heavily sedated and may have food and water with help.
[00:24:35.784 --> 00:24:42.149]  So it's like a Terri Schiavo kind of situation that we saw, you know, six, seven years ago where she was basically starved to death.
[00:24:42.770 --> 00:24:47.354]  On average, patients die within 33 hours of being put on the LCP.
[00:24:48.755 --> 00:24:53.918]  So there, again, is your wonderful socialist healthcare system.
[00:24:54.578 --> 00:25:00.982]  You know, I constantly hear these Obamacare supporters lauding the virtues of the British state-run healthcare system.
[00:25:02.503 --> 00:25:04.924]  And my response is, what planet are you living on?
[00:25:05.485 --> 00:25:06.265]  It's dreadful.
[00:25:06.746 --> 00:25:12.749]  Every single experience I've ever had with it, anyone I've ever talked to has had with it, has been dreadful.
[00:25:14.070 --> 00:25:15.711]  Why are you trying to emulate this?
[00:25:16.291 --> 00:25:17.372]  But, you know, I guess since
[00:25:18.615 --> 00:25:24.361]  A lot of these leftists also support drastic population reduction measures.
[00:25:25.702 --> 00:25:28.445]  Then, you know, where's the harm in letting Granny die?
[00:25:28.565 --> 00:25:30.767]  It's a drain on the system, isn't it, in their eyes?
[00:25:31.468 --> 00:25:36.512]  I mean, why not institute Bill Gates' death panel suggestion and just spend the money on teachers instead?
[00:25:37.639 --> 00:25:39.100]  That's new liberalism, apparently.
[00:25:39.881 --> 00:25:47.526]  Of course, first it's granny, then it's a disabled person, then it's someone with a low IQ, and down the rabbit hole we go.
[00:25:48.427 --> 00:25:52.190]  Neo-eugenics is not something that should be aspired to.
[00:25:52.210 --> 00:26:04.339]  Now we're going to go to this video with Melissa Melton about how the media, on that same subject of population reduction, how the media is pushing overpopulation myths.
[00:26:04.419 --> 00:26:05.300]  Let's go to the clip.
[00:26:06.002 --> 00:26:14.368]  Every day the mainstream media inundates us with articles talking about how the Earth is overpopulated and humans need to die in order to save the world.
[00:26:15.029 --> 00:26:24.276]  They throw out the number 7 billion like it's an accusation and a curse, talking about how we're basically parasites and we're sucking the Earth's resources.
[00:26:24.816 --> 00:26:29.000]  Every day you see these stories come out, like in Time, where they talk about how to die.
[00:26:29.020 --> 00:26:34.285]  In the LA Times, they asked the question, the world's biggest problem, and they answered it with, too many people.
[00:26:34.906 --> 00:26:42.393]  One Washington Post op-ed even said, living within our global means will require a radical drop in the Earth's population starting now.
