[00:00:03.527 --> 00:00:03.888]  We're good.
[00:04:10.171 --> 00:04:11.832]  That's right, only in America.
[00:04:11.872 --> 00:04:14.815]  I mean, you know, remember, she got groped first.
[00:04:14.955 --> 00:04:17.677]  They physically put their hand down her bra.
[00:04:17.917 --> 00:04:19.859]  They put their hands up and down her breast.
[00:04:19.919 --> 00:04:21.580]  They went up and down her legs.
[00:04:22.761 --> 00:04:23.822]  You know, they touched her junk.
[00:04:24.483 --> 00:04:27.005]  And, um, but you know, we're supposed to accept that.
[00:04:28.186 --> 00:04:32.510]  Meanwhile, Carol Price has been found guilty of battery.
[00:04:33.868 --> 00:04:40.253]  For conducting what thousands of Americans are subjected to every single day, you know, a TSA-style pat-down.
[00:04:41.093 --> 00:04:50.340]  The jury, probably anxious to get back home and, you know, watch American Idol, they only took 20 minutes to deliver a verdict.
[00:04:52.830 --> 00:04:55.574]  So Price is now on probation for the next six months.
[00:04:56.075 --> 00:04:58.598]  She was issued a $500 fine.
[00:04:59.279 --> 00:05:07.931]  So I guess the TSA has some kind of divine power that makes them immune to carrying out sexual assaults against the public.
[00:05:08.252 --> 00:05:09.153]  I don't know what else to say.
[00:05:10.796 --> 00:05:24.882]  Hey, yesterday one of our top stories on Infowars.com was the coverage of a viral video that's on YouTube right now, and this is where a man refuses to comply with internal checkpoints.
[00:05:26.001 --> 00:05:31.947]  You know, Border Patrol agents, you know, they set up a network of unconstitutional checkpoints all over the United States.
[00:05:32.527 --> 00:05:44.839]  And in this video clip, informed citizen Steven Anderson gives a sterling example of how to stand up for your rights and teach the cops a thing or two at the same time.
[00:05:44.979 --> 00:05:46.060]  That's always fun.
[00:05:47.242 --> 00:05:49.524]  So, score one for the Fourth Amendment.
[00:05:49.904 --> 00:05:50.485]  Let's take a look.
[00:05:53.132 --> 00:05:54.633]  What's up man?
[00:05:55.053 --> 00:05:55.393]  Good.
[00:05:56.274 --> 00:05:57.975]  That's my business.
[00:05:57.995 --> 00:05:59.696]  You can ask, that's fine.
[00:05:59.716 --> 00:06:04.078]  Well, I don't have to answer you because I have rights as an American.
[00:06:04.098 --> 00:06:04.399]  No thanks.
[00:06:04.419 --> 00:06:05.679]  I'd like to just go on my way.
[00:06:18.157 --> 00:06:20.698]  You can go anyway, as soon as you tell me if you're a citizen.
[00:06:21.138 --> 00:06:25.239]  Well, you know, I didn't know that I have to go around proving that I'm a citizen.
[00:06:25.259 --> 00:06:28.661]  Do I need to, like, show my papers, like the Nazis?
[00:06:29.121 --> 00:06:30.941]  I'm not, am I immigrating somewhere?
[00:06:31.521 --> 00:06:33.522]  Is this Mexico?
[00:06:34.863 --> 00:06:39.704]  Well, let me ask you this, you know, is this Nazi Germany now, to show my papers?
[00:06:50.674 --> 00:06:51.735]  It's a simple yes or no.
[00:06:52.495 --> 00:06:55.658]  You can either answer it or we can detain you here until we figure out whether you're a citizen.
[00:06:56.819 --> 00:07:01.884]  Well, you know what's more simple is the fact that my freedom is a little more important than you seem to think.
[00:07:02.465 --> 00:07:08.771]  And that, you know, setting up checkpoints where people have to prove that they're a citizen is not something that America is supposed to be about.
[00:07:09.811 --> 00:07:11.653]  So, I'm not sure if you understand that.
[00:07:14.698 --> 00:07:16.300]  He doesn't want to tell me he's a citizen.
[00:07:16.320 --> 00:07:16.961]  Split secondary sir.
[00:07:16.981 --> 00:07:17.922]  I want you to pull up secondary sir.
[00:07:30.099 --> 00:07:39.783]  I'm, you know, here I am just going about my own business and, you know, I don't need to stop at a checkpoint where I have to prove who I am because this is America.
[00:07:40.243 --> 00:07:45.165]  You know, correct me if I'm wrong, did I stumble into Mexico or is this still the United States?
[00:07:46.086 --> 00:07:47.006]  This is the United States.
[00:07:47.106 --> 00:07:52.809]  Okay, well then therefore I should have the freedom to travel unmolested because I'm in America here.
[00:07:53.969 --> 00:07:55.710]  So... Go ahead, go.
[00:07:56.390 --> 00:07:57.210]  Go ahead and go where?
[00:07:57.871 --> 00:07:58.431]  Go on the road.
[00:07:59.048 --> 00:07:59.829]  Okay, see you later.
[00:08:03.391 --> 00:08:15.620]  You know, if more people would just follow that example by simply standing up for their rights and refusing to obey unconstitutional demands, freedom might still be salvaged in this country.
[00:08:16.280 --> 00:08:24.026]  We're joined now by the star of the video, Pastor Steven Anderson, joins us from my hometown, Phoenix, Arizona.
[00:08:25.166 --> 00:08:27.248]  Steven Anderson, it's good to have you on the show today.
[00:08:28.285 --> 00:08:29.006]  Yeah, it's good to be here.
[00:08:29.046 --> 00:08:29.768]  Thanks for having me.
[00:08:30.088 --> 00:08:32.573]  So tell us a little bit more about what happened that day.
[00:08:32.593 --> 00:08:38.864]  You know, those officers, they looked a little bit shocked and surprised when you refused their orders.
[00:08:39.305 --> 00:08:39.906]  What went down?
[00:08:41.397 --> 00:08:47.939]  Well, I was on my way to work in California, and I ended up going through three checkpoints within about 90 minutes.
[00:08:48.439 --> 00:08:56.042]  The first checkpoint was the agricultural inspection, which I didn't get that on video, unfortunately, but they wanted to search the trunk of my car.
[00:08:56.462 --> 00:09:02.224]  I told them I wasn't a commercial vehicle, I wasn't hauling any produce, but they tried to insist on searching my car.
[00:09:02.264 --> 00:09:08.126]  Finally, they let me go after a few minutes, and then I showed up at the second checkpoint where the video starts.
[00:09:08.986 --> 00:09:13.208]  And they asked me if I was a citizen and, you know, I've been going through these checkpoints for years.
[00:09:13.268 --> 00:09:17.870]  I never answer any of their questions because, frankly, I don't feel like I should have to.
[00:09:18.230 --> 00:09:20.631]  I'm just traveling around doing my own business.
[00:09:20.691 --> 00:09:24.733]  I shouldn't have to be stopped and interrogated at these things.
[00:09:25.293 --> 00:09:30.655]  And then the third checkpoint I went to, they just instantly, they didn't even ask me if I was a citizen.
[00:09:30.675 --> 00:09:35.157]  They just instantly said, go to secondary so that your car can be inspected.
[00:09:35.397 --> 00:09:37.258]  And they were just planning on searching my vehicle.
[00:09:38.178 --> 00:09:48.229]  So I think the reason why they look so shocked that I'm telling them no is that thousands of people are going through these things every day and I think very few people are telling them no.
[00:09:48.749 --> 00:09:50.531]  I think everybody just goes along with it.
[00:09:51.172 --> 00:09:56.618]  Maybe they're afraid to stand up to them or maybe they just don't understand how serious this is.
[00:09:56.658 --> 00:09:59.200]  They might think it's just a really minor inconvenience.
[00:09:59.901 --> 00:10:02.785]  But the scary part is where this is going.
[00:10:03.345 --> 00:10:14.479]  It might seem small now, a small inconvenience, but these checkpoints are the infrastructure being set up for even more invasive checkpoints that are going to be used in the future.
[00:10:14.519 --> 00:10:17.023]  They're just getting us used to it, getting us acclimated to it.
[00:10:18.038 --> 00:10:19.179]  Well, it's getting ridiculous.
[00:10:19.299 --> 00:10:27.926]  And you know, even the border patrols in California, for example, where you were stopped, they are set up miles and miles away from the actual border.
[00:10:28.726 --> 00:10:36.833]  You know, even in San Bernardino County, I've even heard reports where actual military are on the street to assist in DUI checkpoints.
[00:10:37.533 --> 00:10:42.377]  And here in Texas, you know, even Alex Jones, we've got a video where Alex was stopped
[00:10:42.937 --> 00:11:01.872]  100 miles from the border of Mexico where he was stopped and the border patrol they wanted to board the vehicle and he kind of had the same reaction that you had and that video is available on the internet and now we've even got you know the TSA has even announced that they're going to expand their Viper program.
[00:11:02.232 --> 00:11:03.693]  It's going to include
[00:11:04.714 --> 00:11:10.198]  Train stations, bus terminals, and even roadside checkpoints of commercial vehicles.
[00:11:10.518 --> 00:11:13.901]  So this is obviously spreading out of control, don't you think?
[00:11:15.094 --> 00:11:24.801]  Absolutely, and it's like you said, it's all part of a larger system that includes the TSA, it includes VUI checkpoints, narcotics checkpoints, border patrol checkpoints.
[00:11:25.041 --> 00:11:26.782]  It doesn't matter what the excuse is.
[00:11:27.503 --> 00:11:34.748]  These checkpoints are setting up an infrastructure to control the American people and to slowly take away our liberties.
[00:11:35.209 --> 00:11:43.695]  And so regardless of what people's view are, what their view is of the border security issue or of illegal immigration, that's not the point.
[00:11:44.255 --> 00:11:47.560]  The point is that these checkpoints are unconstitutional.
[00:11:47.600 --> 00:11:49.603]  They're a violation of our natural rights.
[00:11:50.464 --> 00:11:57.874]  And something's wrong when you're going through three of them within 90 minutes of just driving westbound on I-8.
[00:11:58.415 --> 00:11:59.757]  I mean, that's pretty extreme.
[00:12:00.137 --> 00:12:03.818]  Well, it's almost, it reminds me of not only an inconvenience, but it's also conditioning.
[00:12:03.898 --> 00:12:09.239]  It's almost like they're conditioning us to go through these random stops and kind of get used to it.
[00:12:09.779 --> 00:12:17.380]  Before you joined us, we showed the first half of the video where you went through, you finally managed to get through the first checkpoint.
[00:12:17.761 --> 00:12:21.821]  Now we're quickly going to take a look at checkpoint number two.
[00:12:21.861 --> 00:12:22.461]  Let's take a look.
[00:12:26.762 --> 00:12:27.203]  No.
[00:12:27.503 --> 00:12:28.963]  No, thank you.
[00:12:29.063 --> 00:12:29.624]  No.
[00:12:29.824 --> 00:12:35.846]  You know, I don't know why you've held me up in this traffic jam for the last 20 minutes.
[00:12:35.866 --> 00:12:38.788]  This is the third checkpoint I've been through in the last couple hours.
[00:12:42.929 --> 00:12:43.510]  No, thank you.
[00:12:43.530 --> 00:12:45.311]  I'd like to go free on my way, please.
[00:12:50.173 --> 00:12:53.834]  What's up, man?
[00:12:54.415 --> 00:12:54.795]  What's up?
[00:12:56.101 --> 00:12:57.641]  Can we have you pull in secondary, please?
[00:12:57.842 --> 00:12:58.362]  No, thank you.
[00:12:58.402 --> 00:12:59.602]  I'd like to go free on my way.
[00:13:01.042 --> 00:13:03.643]  Why don't you want to go secondary?
[00:13:03.843 --> 00:13:10.885]  Maybe it's because I've just sat in traffic for the last 20 minutes and I'm already running late and I don't have time to stop at your Nazi checkpoint and show my papers today.
[00:13:11.505 --> 00:13:12.826]  You know, I thought this is America.
[00:13:12.846 --> 00:13:17.467]  I thought I had some freedom to travel unmolested and I'm just trying to go about my business here.
[00:13:17.907 --> 00:13:19.608]  You know, I don't have time to play games with you guys.
[00:13:21.184 --> 00:13:23.145]  I don't know what you think you're doing here.
[00:13:23.945 --> 00:13:25.266]  Stopping me for no reason.
[00:13:25.286 --> 00:13:26.646]  Heather, can you run this car really quick?
[00:13:27.246 --> 00:13:28.507]  You know, you stop me for no reason.
[00:13:28.547 --> 00:13:32.308]  I've waited in traffic for the last 20-30 minutes that you guys created this traffic jam.
[00:13:32.588 --> 00:13:33.508]  I got places to go.
[00:13:33.528 --> 00:13:34.929]  I have to go make an honest living.
[00:13:35.349 --> 00:13:35.909]  Alright, hold on.
[00:13:36.189 --> 00:13:38.530]  You know, and you guys want to screw around with me.
[00:13:39.651 --> 00:13:40.031]  Alright, man.
[00:13:51.291 --> 00:14:00.173]  Well, as sad as it is to see America finally getting to this point, it's also encouraging to see patriotic individuals like yourself, you know, standing up to these thugs.
[00:14:00.733 --> 00:14:04.214]  And I wanted to ask you about your camera setup.
[00:14:04.274 --> 00:14:07.074]  I noticed you had your camera set up there on the passenger side.
[00:14:07.394 --> 00:14:08.755]  What kind of camera did you use?
[00:14:08.795 --> 00:14:09.695]  How did you mount it?
[00:14:10.115 --> 00:14:19.517]  And the reason why I ask, I think it would be a good idea for more citizens to kind of do the same thing for their own protection as they, you know, go against these guys.
[00:14:20.666 --> 00:14:23.809]  Right, well the good news is there's nothing fancy about my setup.
[00:14:23.909 --> 00:14:26.411]  It was just a basic JVC camcorder.
[00:14:26.651 --> 00:14:31.155]  Just a little typical handy cam like anybody would pick up at the electronics store.
[00:14:31.636 --> 00:14:39.603]  And you know my fancy mount was basically, I just had a sweater sitting on the passenger seat and I just kind of bunched up the sweater to get the right angle.
[00:14:39.643 --> 00:14:40.664]  Well that's good, that's good.
[00:14:42.688 --> 00:14:44.849]  I don't really have a fancy camera mount or anything.
[00:14:45.409 --> 00:15:02.477]  I just like to carry a camera everywhere I go because, you know, I want to document this stuff because of the fact there are a lot of people who live in other parts of the country and they might hear about something like this and think it's exaggerated and it doesn't really hit home with them until they actually see what these checkpoints are like.
[00:15:02.517 --> 00:15:05.138]  So that's why I like to video it and put it online.
[00:15:05.666 --> 00:15:08.908]  And I'm hoping that people will see what I did and do the exact same thing.
[00:15:09.569 --> 00:15:18.515]  Because even if just a small percentage of people acted the way that I do when I go through these checkpoints, I think it would back them down.
[00:15:19.116 --> 00:15:21.257]  Yeah, and when you post them on YouTube, it catches on.
[00:15:21.317 --> 00:15:25.300]  People kind of see how they could react to a similar situation.
[00:15:26.201 --> 00:15:28.102]  Now, you're a pastor there in Tempe.
[00:15:28.122 --> 00:15:30.704]  Do you discuss this in church at all?
[00:15:30.724 --> 00:15:33.326]  Do you tell people at church what happened and what you went through?
[00:15:34.716 --> 00:15:35.096]  I do.
[00:15:35.496 --> 00:15:37.578]  It's not a huge emphasis of my ministry.
[00:15:37.658 --> 00:15:41.179]  Obviously, I focus mostly on preaching the Bible and on spiritual things.
[00:15:41.520 --> 00:15:45.301]  But definitely before and after the services, we'll talk about stuff like this.
[00:15:45.341 --> 00:15:50.124]  And I've gotten into it from the pulpit as well when it was applicable to the part of the Bible that I was preaching.
[00:15:50.744 --> 00:15:55.567]  But most of the people at my church are pretty up on these type of things.
[00:15:55.607 --> 00:15:56.847]  They're pretty smart people.
[00:15:56.927 --> 00:16:01.830]  And so, you know, I enjoy talking to them about it because they understand exactly what I'm talking about.
[00:16:02.150 --> 00:16:05.973]  Well, if I still lived in Phoenix, I'd probably definitely be going to your church.
[00:16:06.433 --> 00:16:08.234]  So, hey, let me ask you this.
[00:16:08.795 --> 00:16:15.039]  Before we go, what is your message to police and military who might be watching this right now?
[00:16:15.139 --> 00:16:20.303]  How do you explain to them that what they're doing is wrong, and how do we get them to join the good side?
[00:16:22.025 --> 00:16:38.803]  Well I guess they just need to read a history book would probably be where they need to start because that's that's really when I started waking up to these things back in around 2008 with the Ron Paul campaign and just a lot of things that kind of got my attention you know I started doing a lot of reading of history and
[00:16:39.924 --> 00:16:44.966]  I think that the problem is people just don't know history, so they don't realize that these checkpoints are just the beginning.
[00:16:45.446 --> 00:16:51.187]  And they're very naive to think that it's just going to stop with what's going on with the TSA at the airport, these checkpoints.
[00:16:51.588 --> 00:16:59.090]  They don't realize that this is just the beginning of a program of total enslavement and a totalitarian government.
[00:16:59.770 --> 00:17:08.196]  And then I also have a message for Christians who basically look at something like this and say that we shouldn't be fighting this battle.
[00:17:08.697 --> 00:17:15.482]  You know, I don't see how you can be a Bible-believing Christian and not understand that the Bible clearly says that there's going to be a one-world government.
[00:17:15.922 --> 00:17:19.383]  That there's going to be a mark of the beast in people's right hand and their forehead.
[00:17:19.883 --> 00:17:30.727]  And these checkpoints are just a setting up of that police state that's going to make that possible to control people and make sure that they, you know, bow down and worship the Antichrist and what have you.
[00:17:31.363 --> 00:17:34.084]  Well, well said, and thank you for joining us.
[00:17:34.364 --> 00:17:37.425]  Keep that camera rolling, because I'm sure there will be other incidences.
[00:17:37.745 --> 00:17:39.906]  This isn't your first incident.
[00:17:40.006 --> 00:17:42.606]  I know you've ran into, you've actually got tased.
[00:17:42.626 --> 00:17:47.848]  Tell us about the time you got tased, because weren't you on the Alex Jones Show before, because of another incident?
[00:17:48.447 --> 00:17:48.667]  Right.
[00:17:48.687 --> 00:17:53.188]  That was back in 2009, and I've gone through there hundreds of times without complying.
[00:17:53.228 --> 00:17:54.448]  I haven't got them all on video.
[00:17:54.488 --> 00:17:56.589]  Some of them just weren't that interesting, so I didn't upload them.
[00:17:57.109 --> 00:18:10.312]  But the time in 2009, you know, they would not take no for an answer, and after about an hour and a half of a standoff, they ended up busting out my windows, tasering me for 22 seconds, and shoving my face in broken glass.
[00:18:10.392 --> 00:18:13.533]  I ended up in the hospital having to get stitches in my head, and
[00:18:14.993 --> 00:18:21.558]  Spent the night in jail, but later a jury found me not guilty on all charges, and now we're taking them to court in a federal lawsuit.
[00:18:21.918 --> 00:18:24.720]  So, hopefully we'll have an update on that by the end of the year.
[00:18:24.740 --> 00:18:27.943]  That's a pretty slow process, but I'm looking forward to that.
[00:18:28.043 --> 00:18:28.443]  Sure, sure.
[00:18:28.463 --> 00:18:33.527]  We'll keep us updated on that as well, and obviously you're not too intimidated because you're still standing up to these guys.
[00:18:34.047 --> 00:18:34.988]  Thanks for joining us.
[00:18:35.048 --> 00:18:36.168]  Keep that camera rolling.
[00:18:36.449 --> 00:18:38.230]  The next incident, we'll be looking out for it.
[00:18:39.331 --> 00:18:40.031]  Sounds good, thanks.
[00:18:40.051 --> 00:18:40.652]  Alright bud, thank you.
[00:18:41.690 --> 00:18:42.691]  All right.
[00:18:42.711 --> 00:18:45.473]  We're going to continue with some Obamacare news.
[00:18:45.974 --> 00:18:51.518]  Hey, did you know that sterilization will not cost women a penny under Obamacare?
[00:18:51.878 --> 00:18:52.419]  That's right.
[00:18:52.659 --> 00:19:02.687]  A new regulation that goes into effect on August 1st requires that health plans cover sterilization for all women with reproductive capacity.
[00:19:03.388 --> 00:19:06.730]  How much you want to make a bet that that includes teenage girls?
[00:19:07.773 --> 00:19:08.413]  Well, guess what?
[00:19:08.854 --> 00:19:10.615]  It does include teenage girls.
[00:19:11.495 --> 00:19:11.935]  It's true.
[00:19:12.456 --> 00:19:15.758]  Maybe Texas Governor Rick Perry will make it mandatory.
[00:19:15.978 --> 00:19:16.318]  I don't know.
[00:19:16.538 --> 00:19:20.480]  So, you know, just like that stunt he pulled with the dangerous Gardasil shot.
[00:19:20.801 --> 00:19:21.241]  Who knows?
[00:19:21.781 --> 00:19:28.265]  But, of course, the sterilization mandate will make health insurance more expensive for all of us.
[00:19:29.046 --> 00:19:31.967]  But the social engineers in Washington, D.C.
[00:19:32.107 --> 00:19:32.468]  love it.
[00:19:33.128 --> 00:19:34.329]  Because they love death.
[00:19:35.134 --> 00:19:42.004]  They want you to think that they are saving the planet by reproducing, or excuse me, by reducing human population.
[00:19:43.145 --> 00:19:50.215]  So, you know, welcome to Agenda 21, Making the World a More Sustainable Place in the 21st Century.
[00:19:52.082 --> 00:20:04.248]  Now up next, I've been looking forward to this one because we have a new video from Luke Rudowski from We Are Change as he confronts Newt Gingrich again about his attendance at the Bohemian Grove.
[00:20:04.789 --> 00:20:09.711]  And this time, Luke brought proof of Newt's attendance.
[00:20:10.071 --> 00:20:10.692]  Let's check it out.
[00:20:19.016 --> 00:20:21.197]  Can I get a quick autograph here?
[00:20:22.349 --> 00:20:23.286]  What's this picture of?
[00:20:24.463 --> 00:20:25.703]  I actually don't remember.
[00:20:25.963 --> 00:20:27.184]  See you at the Bohemian Grove.
[00:20:27.344 --> 00:20:29.404]  He told me that I'm delusional.
[00:20:29.724 --> 00:20:32.344]  You know, it's nice to know that there's some people who have fantasy lives.
[00:20:32.784 --> 00:20:33.885]  That have nothing to invest in.
[00:20:34.265 --> 00:20:35.665]  Nice to have you here.
[00:20:35.685 --> 00:20:36.445]  Bye-bye.
[00:20:36.465 --> 00:20:37.065]  So you were there.
[00:20:37.145 --> 00:20:40.306]  Can we talk to you about it, sir?
[00:20:40.386 --> 00:20:42.946]  No questions at all?
[00:20:42.986 --> 00:20:44.987]  Any questions, any answers on the Bohemian Grove?
[00:20:45.427 --> 00:20:46.667]  You never want to talk to me about it.
[00:20:46.687 --> 00:20:48.047]  I'm not going to stop asking the questions.
[00:20:48.087 --> 00:20:52.028]  Who do you think might be a good person to consider for a VQ?
[00:20:53.012 --> 00:20:54.633]  When are you going to open up on the Bohemian Grove?
[00:21:00.114 --> 00:21:01.335]  You might as well just answer the question.
[00:21:01.355 --> 00:21:02.295]  It's going to be a lot easier.
[00:21:02.515 --> 00:21:03.975]  It's going to be on YouTube.
[00:21:03.995 --> 00:21:07.336]  People are just going to speculate that there's something wrong unless you tell us there's nothing wrong.
[00:21:09.517 --> 00:21:14.238]  I'm just trying to be transparent and open.
[00:21:14.258 --> 00:21:15.219]  That's all I'm trying to do to you.
[00:21:15.379 --> 00:21:19.080]  And you're kind of making yourself look kind of guilty.
[00:21:22.620 --> 00:21:32.051]  There's an elephant in the room behind him.
[00:21:32.091 --> 00:21:33.193]  What the heck?
[00:21:34.314 --> 00:21:37.017]  We thought, you know, it looks like there's not a lot of people here.
[00:21:37.057 --> 00:21:39.120]  We could at least, you know, have a conversation.
[00:21:40.361 --> 00:21:41.503]  Talk to you, if that's okay.
[00:21:43.449 --> 00:21:45.870]  We just want to end all the speculation and theories.
[00:21:46.430 --> 00:21:47.131]  We want to end that.
[00:21:47.471 --> 00:21:49.992]  But by not answering, you kind of make it look bad.
[00:21:50.012 --> 00:21:50.913]  Thank you very much.
[00:21:50.933 --> 00:21:51.733]  It's just a question.
[00:21:51.853 --> 00:21:53.354]  I understand.
[00:21:54.234 --> 00:21:55.815]  Thank you.
[00:21:56.095 --> 00:21:56.535]  I try.
[00:21:57.356 --> 00:22:00.517]  We don't know what's happening at the Bohemian Grove.
[00:22:00.537 --> 00:22:01.878]  There's all these theories out there.
[00:22:02.058 --> 00:22:05.860]  The only way to get the truth is to go to somebody and to ask them the question.
[00:22:06.200 --> 00:22:09.202]  But when they don't answer the question, it's kind of sad.
[00:22:09.883 --> 00:22:10.706]  I don't think so.
[00:22:14.674 --> 00:22:18.396]  And I just noticed my favorite graphic right there, Marcos.
[00:22:18.436 --> 00:22:19.076]  Thank you very much.
[00:22:19.136 --> 00:22:20.577]  That is one of my all-time favorites.
[00:22:21.097 --> 00:22:29.001]  You know, I was watching that, and I was wondering if Newt ever told his Stepford wife, you know, tales, adventures of the Bohemian Grove.
[00:22:29.021 --> 00:22:33.683]  I wonder if she found out or if she knows about, you know, because she obviously can't go.
[00:22:33.763 --> 00:22:41.086]  It's males only, because they like to walk around naked in the woods together and dress up in black robes and worship the
[00:22:42.407 --> 00:22:43.408]  Moloch God.
[00:22:43.628 --> 00:22:45.009]  So, how creepy is that?
[00:22:45.469 --> 00:22:50.372]  Once again, proving that truth is definitely stranger than fiction.
[00:22:51.192 --> 00:22:52.533]  And, oh, that's the graphic.
[00:22:52.593 --> 00:23:01.278]  Okay, I found... I was doing some Bohemian Grove research today, and I found this on a website called truthortoys.com.
[00:23:02.059 --> 00:23:03.440]  Now, is that cool or what?
[00:23:04.060 --> 00:23:06.942]  That is a Bohemian Grove set.
[00:23:08.743 --> 00:23:09.964]  And I gotta have one of those.
[00:23:10.264 --> 00:23:12.685]  They even have an Alex Jones bobblehead.
[00:23:12.765 --> 00:23:13.786]  Could you show one of those?
[00:23:14.446 --> 00:23:16.127]  And, uh, okay, this is satire.
[00:23:16.167 --> 00:23:17.908]  I've just been told that this is satire.
[00:23:17.948 --> 00:23:25.933]  That's too bad, because, well, if it was real, we'd all have these by now, so... And, um, well, how... That is cool.
[00:23:27.130 --> 00:23:31.174]  Hey, while we're on the subject of Bohemian Grove, you know that George Bush Sr.
[00:23:31.254 --> 00:23:39.543]  and George W., they were regular attendees, and so they liked to dress up in the robes and worship Moloch as well.
[00:23:39.803 --> 00:23:43.627]  But not everybody who attended Bohemian Grove liked it.
[00:23:44.147 --> 00:23:49.333]  And that brings us to our quote of the day, and this one from Tricky Dick.
[00:23:50.973 --> 00:24:00.910]  As he says, Bohemian Grove, that I attend from time to time, is the most faggy, G-Deed thing you could ever imagine.
[00:24:02.396 --> 00:24:05.918]  And that was an elegant quote by Richard Nixon.
[00:24:05.938 --> 00:24:09.180]  I apologize for the foul language in that one, but he actually said that.
[00:24:09.520 --> 00:24:12.002]  And you can actually, somewhere you can find the audio recording.
[00:24:12.062 --> 00:24:13.063]  I've heard it before.
[00:24:13.083 --> 00:24:19.707]  It actually goes on after that, talking about not wanting to shake hands with people from San Francisco, and it's whacked, man.
[00:24:19.727 --> 00:24:20.467]  You gotta check it out.
[00:24:20.907 --> 00:24:29.533]  Hey, we're gonna take a quick break, but when we come back, we're going to, well, Aaron Dykes has a special report, so when we go to break,
[00:24:30.273 --> 00:24:36.021]  We're going to throw to this, and this is about a UN gun control, Aaron Dykes.
[00:24:36.382 --> 00:24:37.884]  I just found out about this just now.
[00:24:38.344 --> 00:24:47.357]  After that, we go to break, and then when we come back, we're going to have Ed Haslam in studio, and he is the author of Dr. Mary's Monkey.
[00:24:47.757 --> 00:24:48.178]  Right here.
[00:24:48.698 --> 00:25:01.953]  It's about the unsolved murder of a doctor, a secret laboratory in New Orleans, and cancer-causing monkey viruses that are linked to Lee Harvey Oswald, the JFK assassination, and emerging global epidemics.
[00:25:02.433 --> 00:25:03.955]  Ed Haslam when we come back.
[00:25:04.255 --> 00:25:07.319]  But first, a special report from Aaron Dykes.
[00:25:14.955 --> 00:25:19.504]  The world is overarmed and peace is underfunded.
[00:25:19.744 --> 00:25:24.874]  I have dedicated my life to persuading other young people to give up their arms.
