[00:00:25.549 --> 00:00:26.810]  Welcome, ladies and gentlemen.
[00:03:31.460 --> 00:03:32.601]  They're totally irrelevant.
[00:03:32.901 --> 00:03:43.565]  Both of those groups probably have either CIA or FBI informants embedded at the highest level of the organization in order to steer their radical agendas.
[00:03:44.144 --> 00:03:58.251]  Yeah, I want to make that clear out of the gates because history shows, particularly these neo-Nazi groups, always are steered by these FBI informants, these provocateurs, get a couple of yokels in the group to make it look like something's happening.
[00:03:58.932 --> 00:04:09.117]  In fact, in the Orlando area back in 2006, there was a big splash over a neo-Nazi rally where they deliberately marched through the black community to try to stir up sentiments.
[00:04:09.477 --> 00:04:20.065]  And it turned out the leader of the group was this guy David Glede, an FBI agent, an informant, a provocateur, and yet many of these neo-Nazis continued to support him even when he was exposed.
[00:04:20.765 --> 00:04:23.587]  And I saw a similar thing actually at a rally in Austin.
[00:04:23.908 --> 00:04:33.815]  I saw footage of it from a few years ago where you had a handful of these neo-Nazis and thousands of people in the crowd shouting them down, really buying into the very division they're trying to sell us.
[00:04:34.824 --> 00:04:48.422]  Sure, you have the same thing with the anarchist groups that they bust out to the G20 or to the G8 protests and these are people who wear balaclavas over their face and also some of them are police officers.
[00:04:48.462 --> 00:04:52.368]  You can see the police issue boots and also military
[00:04:52.808 --> 00:04:53.369]  We're good to go.
[00:05:12.026 --> 00:05:33.104]  So, our good friend Bill Ayers, who has built up this beautiful reputation as a radical leftist, the people like Sean Hannity, who have no brain activity at all, are buying into the Bill Ayers radical left myth, when in fact Bill Ayers, most likely, I'll bet the car and the house, that Bill Ayers is an informant.
[00:05:33.464 --> 00:05:44.977]  He's an embedded individual, because if he wasn't for the bombings and the horrible crimes that he's taken part in conspiring, he'd be doing back-to-back life sentences in a place like Terre Haute, Indiana Federal Penitentiary.
[00:05:45.318 --> 00:05:53.187]  And of course, there's documentaries on The Weather Underground showing that numerous, numerous people inside that group were informants, others, I guess, useful idiots.
[00:05:53.547 --> 00:06:01.069]  But yeah, as you say, it's not that he's truly radical left or pushing the kind of class war or racial division that the Weather Underground pushed in those days.
[00:06:01.449 --> 00:06:03.210]  They're actually basically elitist.
[00:06:03.230 --> 00:06:09.331]  They're connected with Wall Street bankers and yeah, part of this Ford Foundation system that Obama eventually grew out of.
[00:06:09.351 --> 00:06:19.234]  And you've got skull and bones people like McGeorge Bundy running the Ford Foundation programs where they deliberately chose to fund radical black groups and other minority groups instead of
[00:06:19.975 --> 00:06:24.167]  Much more tame groups who may have actually been able to accomplish some good things.
[00:06:25.120 --> 00:06:29.242]  Yeah, they're obsessed with controlling both sides of the conversation.
[00:06:29.542 --> 00:06:33.064]  They're obsessed with controlling both sides of the paradigm.
[00:06:33.164 --> 00:06:39.648]  It's a lot like, you know, when you go into a casino and you go to play at the blackjack table or whatever.
[00:06:40.688 --> 00:06:41.149]  That's us.
[00:06:41.229 --> 00:06:44.790]  We're the guys making the bets.
[00:06:44.911 --> 00:06:46.271]  They run both sides of the game.
[00:06:46.591 --> 00:06:49.433]  The casino, the house, is the only person who ever makes a profit.
[00:06:49.813 --> 00:07:05.374]  In that equation and that's exactly what we have with what unfortunately we have in America is a total society that's run and directed by dozens in fact hundreds of foundations and NGOs and this is now spread all over the world.
[00:07:05.914 --> 00:07:06.435]  We're good to go.
[00:07:26.246 --> 00:07:34.191]  And we know how this Beckmanism works because we've studied history, but back to the Trayvon shooting case, why did this become such a media outburst?
[00:07:34.271 --> 00:07:38.854]  I mean, you had the Oscar Grant killing on the train system over there.
[00:07:38.914 --> 00:07:41.196]  There was outrage over that, but not
[00:07:41.636 --> 00:07:48.144]  Anywhere near the same level, and we saw that cop serve, I think, one year at the most, maybe two years, and go off scot-free.
[00:07:48.865 --> 00:07:54.671]  The black community and the community at large forgot all about him, but they're up in arms over this Trayvon thing.
[00:07:54.711 --> 00:08:01.179]  We know it's been socially engineered, but let's get back into specifically why, what have you found, and what happened when you talked to Mark Potok.
[00:08:03.151 --> 00:08:10.135]  Well, you know, the reason I got into this story at the beginning, Aaron, is because I'm on the mailing list.
[00:08:10.155 --> 00:08:16.979]  I get news alerts from the right wing political side of the spectrum and also from the left wing.
[00:08:17.019 --> 00:08:20.741]  And I sign up to everybody's alerts because I want to see what's going on.
[00:08:21.321 --> 00:08:22.103]  At all times.
[00:08:22.323 --> 00:08:32.096]  And I got this one news alert from an incredibly Democrat Party oriented supposedly news website out of Los Angeles called LA Progressive.
[00:08:32.677 --> 00:08:34.920]  Okay, they're very nice people who run this site.
[00:08:35.220 --> 00:08:37.063]  They're very well intentioned, very well meaning.
[00:08:37.623 --> 00:08:53.989]  Anyway, Julie Driscoll, who is this fire-breathing liberal blogger and a gatekeeper of sorts, and I chronicled this in my article at InfoWars.com today, she ran with the neo-Nazis, the armed neo-Nazis, patrolling the streets of Sanford.
[00:08:54.389 --> 00:08:56.451]  And I had a bit of an argument with the editor.
[00:08:56.471 --> 00:08:59.493]  I said, you know, you guys should be ashamed of yourself.
[00:08:59.733 --> 00:09:01.554]  You're helping to promote a race war.
[00:09:01.874 --> 00:09:04.396]  And this is one journalist talking to another, OK?
[00:09:04.656 --> 00:09:07.858]  We had this private conversation over the weekend.
[00:09:08.238 --> 00:09:11.441]  And he said, well, it's because of racial profiling.
[00:09:11.661 --> 00:09:16.584]  This is an opportunity to bring the issue of racial profiling to the fore.
[00:09:16.824 --> 00:09:19.606]  And I'm saying to myself, what racial profiling?
[00:09:21.267 --> 00:09:27.789]  How can the media or the mob, the populist mob, decide what the elements are of any criminal case?
[00:09:28.149 --> 00:09:31.130]  This should be something for the police and for the courts.
[00:09:31.510 --> 00:09:38.731]  And then the liberal will come back to you and say, well, the police didn't do anything, the courts didn't do anything, it was only because of public outrage.
[00:09:39.091 --> 00:09:40.972]  Aaron, what this is, quite simply,
[00:09:41.492 --> 00:09:48.418]  It was an easy target because there was a young teenage boy and they've got all his child pictures.
[00:09:48.458 --> 00:09:51.961]  They don't have any pictures of how old he was when he actually was shot.
[00:09:52.141 --> 00:09:56.385]  And that's another thing on its own is the media presentation of this case.
[00:09:56.665 --> 00:10:02.590]  But it's an easy opportunity for the real detritus of the political world.
[00:10:02.650 --> 00:10:05.132]  I'm talking about people like Al Sharpton.
[00:10:05.792 --> 00:10:13.896]  Or some of these other liberal pundits, or the Chris Matthews of the world, in election year in order to score cheap points.
[00:10:13.976 --> 00:10:14.816]  And look what they've done.
[00:10:15.176 --> 00:10:19.758]  They're pushing America towards, in the direction of a race war.
[00:10:20.218 --> 00:10:24.420]  And I think shame on anybody in the media who's contributing to that.
[00:10:24.740 --> 00:10:26.421]  There's old ladies getting tasered.
[00:10:26.781 --> 00:10:34.905]  Infowars.com has hundreds of examples over the last year of old ladies getting tasered, people getting beaten, pulled out of wheelchairs,
[00:10:35.445 --> 00:10:36.466]  Abused by police.
[00:10:36.486 --> 00:10:38.747]  This is happening to all of us, Aaron, in America.
[00:10:39.027 --> 00:10:40.107]  It's not just black people.
[00:10:40.348 --> 00:10:41.408]  It's not just Hispanics.
[00:10:41.728 --> 00:10:42.208]  It's whites.
[00:10:42.289 --> 00:10:42.949]  It's everybody.
[00:10:43.169 --> 00:10:45.230]  This is our new police state.
[00:10:46.110 --> 00:10:46.531]  That's true.
[00:10:46.591 --> 00:10:47.631]  It's coming home to roost.
[00:10:47.671 --> 00:10:52.994]  But specifically, they were caught pushing this fake neo-Nazi story and the media ran with it.
[00:10:53.214 --> 00:10:58.557]  They not only played the race card, they stuffed the deck with so many race cards you can't look any other direction.
[00:10:59.177 --> 00:10:59.537]  Sure.
[00:10:59.777 --> 00:11:03.259]  And actually, I phoned the Southern Poverty Law Center.
[00:11:04.408 --> 00:11:12.332]  And I spoke to Mark Potak, who's in charge there, and he's the Grand Master of the Southern Poverty Law Center.
[00:11:12.672 --> 00:11:14.893]  And I said to him, what's going on down there in Sanford?
[00:11:14.913 --> 00:11:16.173]  Are there neo-Nazis or not?
[00:11:16.573 --> 00:11:22.576]  I wanted to get confirmation from Mark, because I had seen this on the Southern Poverty Law Center's website.
[00:11:23.206 --> 00:11:28.912]  And he told me, and quite rightly, I have to give him credit, he said, no, there's no reports of that.
[00:11:29.613 --> 00:11:32.315]  He was kind of muffled about that rebuttal there.
[00:11:33.357 --> 00:11:38.222]  That original story has since been retracted by the Miami New Times, by the way.
[00:11:38.842 --> 00:11:46.250]  And anybody can just call the police department in Sanford, Florida, and they'll tell you if there's been any reports, and there haven't.
[00:11:46.810 --> 00:12:02.556]  So, and I said to Mr. Botak, I said, hey, we had a good conversation about legal aspects of what's going on and also about the history of neo-Nazis, and he filled me in on quite a few interesting characters and so forth that they keep track of.
[00:12:03.036 --> 00:12:05.537]  And I said, well, what about the new Black Panther movement?
[00:12:06.443 --> 00:12:10.109]  I said, they've gone on Miami radio, they're calling for blood in the streets.
[00:12:10.590 --> 00:12:14.816]  We're going to get sued and we're going to get booted and we're going to see blood on the streets.
[00:12:15.337 --> 00:12:21.507]  They are calling for a race war, literally, and also have put a bounty on George Zimmerman's head.
[00:12:22.208 --> 00:12:22.548]  Okay.
[00:12:22.808 --> 00:12:24.750]  So I said, is this hate speech?
[00:12:25.270 --> 00:12:27.311]  Can we arrest these people?
[00:12:27.351 --> 00:12:28.472]  This is a bit dangerous.
[00:12:29.052 --> 00:12:35.396]  And Mark Potok's exact words to me were, there's no such thing as hate speech.
[00:12:36.197 --> 00:12:39.299]  And that was a quote that just blew me away, Aaron.
[00:12:39.379 --> 00:12:40.219]  I don't know what to say.
[00:12:40.239 --> 00:12:43.561]  He said that it would have to be an immediate threat.
[00:12:43.682 --> 00:12:44.182]  In other words,
[00:12:44.822 --> 00:12:59.517]  Hate speech in their eyes, as he referred to my question, only applies to when you're standing across the road at a, like if I was a Black Panther across the road and there were Ku Klux Klan across the road and someone yelled,
[00:13:00.798 --> 00:13:03.099]  Some remark that incited violence.
[00:13:03.119 --> 00:13:11.220]  And of course you're discussing hate speech to point out the hypocrisy because it's this issue they're trying to brew up to pass ridiculous laws to restrict the First Amendment.
[00:13:11.461 --> 00:13:17.162]  There's already laws on the books about making threats against someone's life, threatening violence, trying to carry it out.
[00:13:17.902 --> 00:13:23.723]  Here's one of the posters they brought up for the murder of Trayvon Martin, $10,000 reward, dead or alive.
[00:13:23.763 --> 00:13:24.604]  Isn't that what they said?
[00:13:24.624 --> 00:13:26.164]  Yep, that's what they said.
[00:13:26.824 --> 00:13:29.286]  You know, I think it's pretty good indication, Aaron, here.
[00:13:29.966 --> 00:13:32.127]  Let's use our powers of deductive reasoning.
[00:13:32.728 --> 00:13:51.839]  If the Black Panther leader, Mr. Malik, whatever his last name is, if he's calling for this on radio, and this is on record, and he's not being arrested, I think that's a pretty certain indication that he is a federal
[00:13:52.299 --> 00:13:52.639]  We're good.
[00:14:07.197 --> 00:14:12.281]  And they would be put in jail and there would be protests on the streets like you've never seen.
[00:14:12.761 --> 00:14:13.161]  Okay?
[00:14:13.281 --> 00:14:17.104]  And not to mention everyone else speaking out against this just say, hey, don't go there.
[00:14:17.144 --> 00:14:19.866]  You're going to discredit the critique we're trying to make.
[00:14:19.926 --> 00:14:23.488]  It just shows how much of it is disingenuous from the start.
[00:14:24.088 --> 00:14:26.290]  Now, I just want to shift gears, though, because
[00:14:26.710 --> 00:14:31.855]  If Zimmerman did something wrong, he should have justice, but they pretty much decided not to go with a grand jury.
[00:14:32.336 --> 00:14:43.427]  At the same time, you found from your sources inside the police department in Sanford, they really want to go after the Stand Your Ground Second Amendment defense clause in Florida.
[00:14:43.927 --> 00:14:45.209]  Can you flesh that out for us?
[00:14:45.589 --> 00:14:49.073]  Yeah, it's not exactly my sources in the police department.
[00:14:49.954 --> 00:14:55.400]  That is from a judge in the Central Florida court who is very close to the prosecutor's office.
[00:14:55.721 --> 00:15:02.468]  I won't mention their name because I'd like to keep their identity anonymous for obvious reasons, but they indicated to me that
[00:15:04.350 --> 00:15:09.772]  Zimmerman trial in a grand jury, according to inside sources, is too tough a sell.
[00:15:10.132 --> 00:15:12.173]  In other words, it's almost impossible.
[00:15:12.593 --> 00:15:22.316]  Not only that, Florida law stipulates that only a first-degree murder charge can warrant a grand jury investigation.
[00:15:22.676 --> 00:15:24.777]  So, it doesn't look like it's going to happen.
[00:15:24.797 --> 00:15:31.199]  You know, within the parameters of the law, George Zimmerman is not getting off scot-free.
[00:15:32.259 --> 00:15:35.321]  It is what it is, and it would have been the same with any other incident.
[00:15:35.621 --> 00:15:48.327]  The public fervor behind and around all of this incident makes it something else, so there will be political pressure put to bear on that special prosecutor there, and also on the Florida legal system.
[00:15:48.647 --> 00:15:58.318]  That political pressure will most likely result, according to my source who's a judge in this court system, is that they will revisit the Stand Your Ground law.
[00:15:58.819 --> 00:16:07.328]  In other words, they're going to probably have to rewrite this law because of public pressure, which is a kind of a sad thing in itself that has come to that.
[00:16:07.408 --> 00:16:08.810]  But it'll be retreat first.
[00:16:09.784 --> 00:16:11.725]  Retreat first and then stand your ground.
[00:16:12.186 --> 00:16:14.207]  So it's a new way to define self-defense.
[00:16:14.567 --> 00:16:16.469]  That's where the conversation is going.
[00:16:16.909 --> 00:16:19.971]  The higher-ups, the engineers, that's where they're taking it.
[00:16:20.311 --> 00:16:22.853]  We're giving you a little insight into that now.
[00:16:23.173 --> 00:16:27.476]  So just wait in the weeks and months to come and you'll see these exact talking points coming out.
[00:16:27.897 --> 00:16:29.698]  So we've done that here at InfoWars.
[00:16:29.718 --> 00:16:33.382]  We already have, but Obama has promised to sneak attack the Second Amendment.
[00:16:33.942 --> 00:16:37.306]  He was quoted telling the Brady Center, something very close to that effect.
[00:16:37.606 --> 00:16:46.776]  We've seen the Fast and Furious stuff unfold, but if they do pursue staying your ground, especially leading up to an election, it's just A plus B is C for Obama to...
[00:16:47.897 --> 00:17:02.347]  To cite Trayvon, who has already said would have been his son if he had a son, to cite the stay on your ground, how wrong he thinks it is, and to push for some form of gun control, whatever it is they think they can get their hands around, around that issue.
[00:17:02.387 --> 00:17:02.868]  What do you think?
[00:17:03.820 --> 00:17:19.125]  You know, you're absolutely correct in that analysis, and what this will be is if there will be enough pressure to kind of redefine self-defense laws in America, that is a nice entree into restricting the use of firearms.
[00:17:19.505 --> 00:17:23.546]  And of course, that is even knocking on the door of the Second Amendment right there.
[00:17:23.947 --> 00:17:30.809]  And that is something that Obama can only really go for in his second term when he is re-elected.
[00:17:31.569 --> 00:17:37.514]  And by the looks of the GOP circus at the moment, it's almost a certainty Obama- Almost a certainty.
[00:17:38.415 --> 00:17:40.496]  Almost a certainty he will get his second term.
[00:17:40.896 --> 00:17:55.488]  So this Trayvon Martin thing has really softened the ground around the Second Amendment in order to make that possible and for the federal executive order signing statement machine to be sprung into action.
[00:17:56.028 --> 00:17:56.969]  We're good to go.
[00:18:12.529 --> 00:18:13.289]  It's sick, Patrick.
[00:18:13.309 --> 00:18:15.530]  They always go after the First Amendment, the Second Amendment.
[00:18:15.570 --> 00:18:17.871]  They've done so much to the Fourth, Fifth, on and on.
[00:18:18.191 --> 00:18:18.691]  What's next?
[00:18:18.771 --> 00:18:20.371]  A return to quartering of troops?
[00:18:20.431 --> 00:18:21.252]  The Third Amendment?
[00:18:21.832 --> 00:18:26.573]  I mean, it's just sick how much they attack our basic principles under the Bill of Rights.
[00:18:27.114 --> 00:18:28.234]  Your words in closing here.
[00:18:28.734 --> 00:18:30.975]  Well, my words in closing was one of the most
[00:18:31.995 --> 00:18:42.638]  One of the most worrying things I've seen was when I was watching PBS, the public broadcasting systems, and there was a special program on called Finding Your Roots.
[00:18:43.358 --> 00:18:47.419]  And this was in a, I believe it was a New England high school classroom.
[00:18:47.839 --> 00:18:52.860]  And we had white children and black children together in class and a black professor.
[00:18:53.280 --> 00:19:03.349]  Who was focusing on this history of the Founding Fathers and really highlighting George Washington and Thomas Jefferson, and these were all slave owners.
[00:19:04.324 --> 00:19:09.766]  And he was giving this information to the children and they said, what do you think about your founding fathers now?
[00:19:10.186 --> 00:19:12.988]  And the kids were like, well, they're not very good.
[00:19:13.068 --> 00:19:14.248]  They're part of the problem.
[00:19:14.548 --> 00:19:16.169]  Quote, they're part of the problem.
[00:19:16.269 --> 00:19:23.832]  Anybody can watch this kind of disturbing PBS program that's made dressed up to be a nice kind of happy
[00:19:24.512 --> 00:19:25.093]  Yeah, I think so.
[00:19:43.386 --> 00:19:52.350]  And, you know, using white and black again is a divisive tool to divide people into their respective social quarters.
[00:19:52.810 --> 00:19:53.951]  It's disgusting.
[00:19:53.991 --> 00:20:03.455]  This country has come a long way in 250 years and there are a few people who are determined who I think they hate America or something because they want to bring us right back
[00:20:03.775 --> 00:20:19.634]  Definitely a lot of wrong stuff happened to the black community in particular and lots of people, but the first laws to restrict the Second Amendment were to keep black people from owning guns, to keep them disarmed as they got out of slavery and moved through that terrible Jim Crow period and the rest of it.
[00:20:19.994 --> 00:20:22.417]  Anyway, a big topic, we won't get all into it here.
[00:20:22.777 --> 00:20:28.399]  Keep your eye on this issue, Patrick, because we can see the ways they're trying to develop it, and we'll speak to you in the near future.
[00:20:28.439 --> 00:20:30.840]  Thanks for joining us tonight on the InfoWars Nightly News.
[00:20:31.200 --> 00:20:35.142]  We'll be back after this with the rest of the news, and we'll throw in a break here.
[00:20:35.782 --> 00:20:39.023]  We're going to show you some of the Police State 4 footage during these breaks.
[00:20:39.043 --> 00:20:43.465]  We're going to show you contest entries later, as well as our regular stuff, so watch the breaks too.
[00:20:43.825 --> 00:20:44.686]  Thanks for tuning in.
[00:20:44.806 --> 00:20:50.488]  The InfoWars Nightly News, we need your support to stop everything they're trying to do to destroy our way of life.
[00:20:57.788 --> 00:21:00.510]  I'm announcing our biggest contest ever.
[00:21:01.570 --> 00:21:07.713]  And we're looking for people who love freedom and who want to be all in in the resistance to tyrants.
[00:21:11.476 --> 00:21:13.737]  So you say you want to fight the New World Order.
[00:21:14.497 --> 00:21:20.660]  Why, if you were on the radio, if you were Alex Jones, you'd really kick some globalist ass.
[00:21:21.961 --> 00:21:22.982]  Well, here's your chance.
[00:21:23.826 --> 00:21:34.917]  We're hiring not one, but two new reporters whose reports are going to be on the radio, whose reports are going to be on the nightly news, who will even anchor the show.
[00:21:36.038 --> 00:21:36.619]  If you're ready.
[00:21:37.378 --> 00:21:43.023]  Here's your chance to step into my shoes, and I hope you surpass what I've done.
[00:21:43.983 --> 00:21:52.550]  Two winners, $10,000 in prizes, and a shot to be a reporter inside the InfoWars.com command center.
[00:21:53.150 --> 00:21:57.194]  We're looking to hire one male reporter and one female reporter.
[00:21:58.402 --> 00:22:14.617]  And when you win, you win $5,000, your video gets seen by hundreds of thousands if not millions of people on YouTube, and you get put into the very front of the running to be hired as a reporter slash anchor right here in our operation.
[00:22:16.991 --> 00:22:19.413]  Do you have what it takes to be the next Info Warrior?
[00:22:20.313 --> 00:22:24.457]  The rules are posted below me here and at InfoWars.com.
[00:22:24.797 --> 00:22:25.818]  This is a big deal.
[00:22:26.438 --> 00:22:28.980]  You know, the globalists are expanding their global empire.
[00:22:29.360 --> 00:22:32.262]  But at the same time, the people are waking up all over the world.
[00:22:33.443 --> 00:22:35.605]  We've expanded our operations in the last year.
[00:22:35.945 --> 00:22:37.826]  We've added the nightly news five nights a week.
[00:22:38.147 --> 00:22:39.568]  We're making more special reports.
[00:22:39.988 --> 00:22:42.990]  We're reaching 15 million people every week.
[00:22:43.711 --> 00:22:45.192]  In a year, I want that to be 30 million.
[00:22:46.738 --> 00:22:48.379]  This is your chance to join the team.
[00:22:49.039 --> 00:22:50.539]  I want to see what you can do.
[00:22:51.300 --> 00:22:52.600]  But a big hint is this.
[00:22:53.340 --> 00:22:55.861]  Can your news piece make the news?
[00:22:57.162 --> 00:22:59.823]  Does it get people's attention?
[00:23:00.143 --> 00:23:01.463]  Does it educate people?
[00:23:01.683 --> 00:23:03.044]  Does it open minds?
[00:23:03.644 --> 00:23:09.906]  That's more important than being beautiful or speaking with perfect eloquence as an orator.
[00:23:11.146 --> 00:23:12.687]  All of that is important.
[00:23:13.823 --> 00:23:18.727]  But we're looking for people that have that magic spark, that fire of liberty in their heart.
[00:23:19.467 --> 00:23:21.169]  Because I want you to join our team.
[00:23:21.549 --> 00:23:26.753]  I want to give you a launch pad so you can really take off and engage the globalists.
[00:23:27.293 --> 00:23:33.198]  And if this works, we'll have contests all the time and we'll continue to build this operation.
[00:23:33.718 --> 00:23:40.843]  I'm involved in a talent search looking for people who have the fires of liberty burning in their hearts and their minds.
[00:23:42.065 --> 00:23:45.147]  You've got until April 30th to complete your news report.
[00:23:45.788 --> 00:23:48.029]  And then we'll announce the winners one week later.
[00:23:48.890 --> 00:23:50.991]  Are you going to join the InfoWar?
[00:23:51.612 --> 00:23:52.933]  Do you have what it takes?
[00:23:52.953 --> 00:23:54.734]  It's up to you.
[00:23:57.131 --> 00:24:00.554]  All serious entries will be posted on InfoWars.com.
[00:24:01.274 --> 00:24:02.155]  So everybody wins.
[00:24:02.895 --> 00:24:06.238]  You're getting the message of liberty out, and that's what really matters.
[00:24:06.998 --> 00:24:10.501]  But in the final equation, it's not about showing Alex Jones what you got.
[00:24:10.901 --> 00:24:17.846]  It's about showing the world and the globalist that no army can stop an idea whose time has come.
[00:24:18.707 --> 00:24:20.568]  Join me in the InfoWar.
[00:24:26.292 --> 00:24:28.596]  So you say you want to fight the Info War.
[00:24:29.417 --> 00:24:32.161]  You say you want to go head up against the New World Order.
[00:24:32.902 --> 00:24:34.685]  You can do a better job than Alex Jones?
[00:24:35.746 --> 00:24:36.608]  I know you can.
[00:24:37.489 --> 00:24:38.811]  And here's your chance to
[00:25:07.679 --> 00:25:13.744]  I really enjoy it when the globalists try to poison us and, well, we resist them via a free market system.
[00:25:14.687 --> 00:25:21.636]  Hello my fellow info warriors, Alex Jones here introducing you to the ProPure family of gravity-fed filters.
[00:25:22.077 --> 00:25:29.046]  Now, you know that the globalists are filling our water with radioactive isotopes, fluoride, lead, mercury, arsenic.
[00:25:29.727 --> 00:25:41.798]  And one of the few systems that can efficiently and economically remove or reduce down to non-detectable levels these poisons are gravity-fed filters and ProPure is the top of the line.
[00:25:42.298 --> 00:25:46.843]  Their filters are impregnated with silver, a natural antibiotic,
[00:25:47.543 --> 00:25:50.907]  On top of that, they're bigger so they filter faster.
[00:25:51.207 --> 00:25:54.311]  You don't have to prime these the first time you use them.
[00:25:54.692 --> 00:25:55.352]  It's amazing!
[00:25:55.392 --> 00:26:01.179]  Go to InfoWars.com and click on the shopping cart link to see the entire family of these babies.
[00:26:02.208 --> 00:26:07.210]  Now, the fluoride they add to our water is so tiny that most filters can't cut it out.
[00:26:07.470 --> 00:26:13.412]  But ProPure has their system that will, again, reduce it to non-detectable levels.
[00:26:13.552 --> 00:26:15.413]  Almost get all of it out of there.
[00:26:15.753 --> 00:26:16.713]  That's also available.
[00:26:17.054 --> 00:26:29.018]  And if you look at the different systems they offer, the ProPure Big Brush Finish is on a stand, so it's easier on a table or at your restaurant or wherever you have it to go up with a glass or a mug and fill it up.
[00:26:29.138 --> 00:26:33.182]  Then there's this big baby right here, the Pro-Pure King large version.
[00:26:33.422 --> 00:26:35.524]  Got a lot of different options that come with it.
[00:26:35.884 --> 00:26:40.208]  Also, they have the Pro-Pure Big, probably one of the best values out there.
[00:26:40.468 --> 00:26:42.470]  And of course, it's burnished stainless steel.
[00:26:42.830 --> 00:26:50.237]  And then, what I use on my RV, something that's great for your hunting cabin or the back porch, is the Pro-Pure Traveler.
[00:26:50.657 --> 00:26:50.777]  Yes.
[00:27:07.877 --> 00:27:09.618]  Obviously you're hitting us through our water.
[00:27:09.918 --> 00:27:11.599]  It's time to take control of our lives.
[00:27:11.859 --> 00:27:15.060]  It's time to not give our children and families these poisons.
[00:27:15.280 --> 00:27:19.762]  And these systems cut it down to non-detectable levels across the board.
[00:27:20.122 --> 00:27:22.343]  ProPure is the name.
[00:27:22.883 --> 00:27:24.864]  I only promote what I believe in.
[00:27:25.504 --> 00:27:29.068]  And I use ProPure in my home and my office.
[00:27:29.369 --> 00:27:33.634]  And I recommend that you check out the information on ProPure at InfoWars.com.
[00:27:33.854 --> 00:27:40.081]  We already have the lowest price at InfoWars.com on the ProPure gravity filter system.
[00:27:40.862 --> 00:27:48.849]  But when you add in the 10% off when InfoWarriors use the product code WATER at InfoWars.com, nobody can top it.
[00:27:49.230 --> 00:27:50.591]  So again, it's a win-win-win.
[00:27:50.651 --> 00:27:59.339]  Stop drinking the poison water, checkmate the globalists when it comes to your health, and support InfoWars.com and the work we're doing here.
[00:27:59.659 --> 00:28:03.961]  You know, many revolutionaries rob banks and things and kidnap people for funds.
[00:28:04.361 --> 00:28:08.942]  We promote in the free market the products we use that are about preparedness.
[00:28:09.282 --> 00:28:16.145]  That's how we fund this revolution against the New World Order in our move to restore our constitutional republic.
[00:28:16.565 --> 00:28:19.467]  And a spirit of 1776 worldwide.
[00:28:19.847 --> 00:28:21.448]  Check it out at InfoWars.com.
[00:28:21.888 --> 00:28:22.528]  Pro-Pure.
[00:28:23.008 --> 00:28:23.929]  Top of the line.
[00:28:24.409 --> 00:28:25.149]  Number one.
[00:28:25.510 --> 00:28:30.552]  Most powerful and effective and economical gravity-fed water system in the world.
[00:28:30.872 --> 00:28:31.453]  Pro-Pure.
[00:28:31.793 --> 00:28:34.594]  Available discounted at InfoWars.com.
