[00:00:01.212 --> 00:00:01.772]  We've got it.
[00:02:01.700 --> 00:02:08.847]  Because you can again see the videos, see the documents, see the articles and see our guest that is going to be coming up joining us via video Skype.
[00:02:09.307 --> 00:02:11.489]  Adds a whole nother dimension to it.
[00:02:11.809 --> 00:02:17.234]  Just want to say the crew on top of training in the ways of InfoWars, six new reporters.
[00:02:18.496 --> 00:02:28.584]  And doing the nightly news and everything else they do have done a great job working with the construction crew last weekend and now some this weekend to try to get the studio up to speed.
[00:02:28.604 --> 00:02:37.091]  Because when I built this into this little office place we have five and a half years ago when I moved over here, I never really properly designed it.
[00:02:37.711 --> 00:02:38.291]  I designed it.
[00:02:38.331 --> 00:02:39.131]  That was the problem.
[00:02:39.492 --> 00:02:42.653]  We now had professionals in to soundproof it a little bit better.
[00:02:42.673 --> 00:02:43.793]  It's a side issue.
[00:02:43.873 --> 00:02:45.193]  I've now belabored that point.
[00:02:45.213 --> 00:02:47.954]  I always give too much information on things that don't matter.
[00:02:48.815 --> 00:02:52.516]  Look, I intro'd things with the Obamaphone lady here today.
[00:02:53.616 --> 00:02:57.759]  Because, well, the Washington Post is saying it's racist.
[00:02:57.879 --> 00:03:02.543]  It's racist to show someone who's been victimized and domesticated by big government.
[00:03:03.324 --> 00:03:08.488]  You're not supposed to show the, well, the ugly face of dependency.
[00:03:09.898 --> 00:03:37.532]  So I thought, well wait a minute, since the media, the corporate media that has almost no viewers or readers now, but still is so self-important, they lecture us all on how things really work, I thought since they're saying this is out of context and not indicative of many Obama domesticated supporters, well this only validates, I'm not defending him overall, but validates what Mitt Romney said about 47% are totally dependent and would vote for the government to basically feed the rest of us into a meat grinder.
[00:03:38.052 --> 00:03:46.914]  For the government bureaucrats and for the big banks that feed off of us and for the welfare hordes, those of us that produce are the food.
[00:03:48.254 --> 00:03:49.375]  We're the food.
[00:03:50.035 --> 00:03:51.195]  We're the milk cows.
[00:03:51.895 --> 00:03:55.936]  And they get tired of just milking us, they actually use us up.
[00:03:56.636 --> 00:03:58.957]  And the empire uses up our young men in all these wars.
[00:04:00.191 --> 00:04:05.799]  So I've put together with the crew a compilation, and there's going to be even more tomorrow.
[00:04:05.819 --> 00:04:10.125]  There's so many of these that we haven't even had time to download them all and get them all ready for air.
[00:04:10.145 --> 00:04:14.951]  I don't know, here's seven, eight clips coming up after the break that we're going to show you here.
[00:04:16.047 --> 00:04:17.447]  And these are domesticated people.
[00:04:18.027 --> 00:04:20.068]  Some black, some white, some Hispanic.
[00:04:20.108 --> 00:04:25.749]  But this is what the system has turned us into.
[00:04:25.789 --> 00:04:26.889]  And this is the plan.
[00:04:26.909 --> 00:04:28.110]  It's not my opinion.
[00:04:28.150 --> 00:04:31.731]  It's in the big social engineer handbooks and things that are out there.
[00:04:31.791 --> 00:04:32.111]  It's agenda 21.
[00:04:32.151 --> 00:04:34.191]  So we're going to get into that.
[00:04:34.231 --> 00:04:36.712]  We're going to get into a bunch of economic news.
[00:04:38.192 --> 00:04:39.793]  Incredible police state news.
[00:04:39.833 --> 00:04:44.817]  You know, we reported over a year ago the federal government funding streetlights that watch and listen to you.
[00:04:45.118 --> 00:04:50.241]  Well, they've come to the town where I live, so it's this country is deep down the rat hole of tyranny.
[00:04:50.602 --> 00:04:51.723]  That's coming up as well.
[00:04:51.743 --> 00:04:52.703]  Strap yourselves in.
[00:04:52.984 --> 00:04:54.405]  Back in 60 seconds.
[00:04:54.465 --> 00:04:58.308]  The news websites are PrisonPlanet.com and InfoWars.com.
[00:04:58.328 --> 00:04:59.469]  You found the tip of the spear.
[00:05:00.655 --> 00:05:10.820]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[00:05:11.280 --> 00:05:21.486]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[00:05:22.426 --> 00:05:29.772]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[00:05:29.992 --> 00:05:36.858]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[00:05:37.198 --> 00:05:41.622]  This product was designed to be an invaluable part of your vital preparations.
[00:05:41.982 --> 00:05:49.288]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing,
[00:05:49.468 --> 00:05:59.330]  Please visit our website at www.SilverLungs.com for more information on why you should be producing your own silver solutions right from your home forever.
[00:06:04.011 --> 00:06:08.032]  You are listening to an InfoWars.com Frontline Report.
[00:06:10.593 --> 00:06:14.514]  If you are receiving this transmission, you are the resistance.
[00:06:22.088 --> 00:06:30.735]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[00:06:33.885 --> 00:06:43.507]  Well, I am extremely thankful and glad and humbled by the fact that millions of people don't just join me every weekday, 12 noon to 3 p.m.
[00:06:43.627 --> 00:06:54.149]  Eastern, on over 120 AM and FM affiliates, including in big cities like Chicago and Dallas, Texas, Chicago, Illinois and Dallas, Texas, also XM, Channel 166.
[00:06:54.649 --> 00:07:02.291]  I'm very honored and blessed that millions of people, over a million and a half a day, visit InfoWars.com and PrisonPlanet.com.
[00:07:03.371 --> 00:07:03.971]  Respectfully.
[00:07:04.712 --> 00:07:11.494]  And we are here again on the Sunday transmission, the 30th day of September 2012.
[00:07:12.835 --> 00:07:17.877]  We're here every Sunday, so I'm live on the radio six days a week.
[00:07:18.257 --> 00:07:29.162]  We're also streaming, simulcasting video at PrisonPlanet.tv right now of myself, the documents, the articles, and the guest that's coming up in the next hour.
[00:07:30.003 --> 00:07:32.966]  Speaking of the next hour, GMO victory within reach.
[00:07:33.447 --> 00:07:37.292]  Proposition 37 is likely to pass, declares LA Times.
[00:07:38.353 --> 00:07:43.880]  That will simply ask that all the food be labeled if it has genetically modified organisms in it.
[00:07:44.441 --> 00:07:47.064]  And that means basically cross-species chimeras.
[00:07:47.995 --> 00:08:01.926]  It's one thing to breed plants and to even hybridize them with other similar species, but to put, say, insect genes into them or to add a pesticide into it where the plant grows a pesticide so bugs can't eat it?
[00:08:02.346 --> 00:08:04.167]  If they do, they die, but then you eat it?
[00:08:04.488 --> 00:08:11.793]  I mean, no wonder in all the lab studies the rats are dying of being poisoned and getting cancer and dying young and becoming sterile.
[00:08:11.813 --> 00:08:17.238]  I mean, there's literally hundreds of big studies, and this is all coming to a head right now.
[00:08:17.918 --> 00:08:25.969]  We'll be talking coming up for part of the next hour with Dr. Peter Glidden, always informative.
[00:08:26.330 --> 00:08:28.312]  We'll be looking at that in depth.
[00:08:28.473 --> 00:08:32.578]  So a big victory that all the major polls show, 2-1.
[00:08:33.880 --> 00:08:40.426]  Out in California, of course, Stalin said, I don't care how you vote, because I count the things.
[00:08:41.566 --> 00:08:44.369]  So don't hold your breath too long.
[00:08:44.929 --> 00:08:57.440]  Because even if you love GMO, I mean, even if you love salmon mixed with insects that's extincting the regular salmon in the Pacific Ocean, even if you think that's a great thing, can we just have it labeled?
[00:08:57.500 --> 00:08:59.862]  I mean, can I just know if milk has
[00:09:00.402 --> 00:09:05.050]  Has a bovine growth hormone in it that's got girls going into puberty when they're about seven years old.
[00:09:05.430 --> 00:09:09.096]  Can I just know if the plastic has bisphenol A that's an estrogen mimicker?
[00:09:10.057 --> 00:09:12.501]  Because, you know, our male sperm count in Europe and the U.S.
[00:09:12.541 --> 00:09:12.922]  is down by 87%.
[00:09:14.808 --> 00:09:25.475]  Can I just know, can I just find out why even the glands in men's brains are flipping during adolescence and becoming basically female?
[00:09:25.495 --> 00:09:27.296]  That can happen in fish and reptiles too.
[00:09:27.316 --> 00:09:35.462]  If you're exposed to certain chemicals and hormones, the glands in your body will flip to putting out hormones for a female.
[00:09:35.482 --> 00:09:43.007]  You know, that's why you hear about the streams and rivers, the fish are becoming bisexual, the amphibians, the froggies are.
[00:09:44.329 --> 00:09:50.393]  We're being chemically manipulated, and I have the government documents where they're doing it by design, Dr. Glidden, coming up.
[00:09:50.793 --> 00:09:56.896]  Okay, that said, we're also going to get into, well, all over the country.
[00:09:57.357 --> 00:09:58.877]  Austin is now getting theirs.
[00:09:58.937 --> 00:10:02.039]  In fact, it's in the federal announcements.
[00:10:02.600 --> 00:10:06.562]  I'm going to be doing print articles on it later in the week, and I'm sure I'll make national news.
[00:10:06.962 --> 00:10:11.325]  Hint, hint to other media, if you wonder why you have no readers or viewers,
[00:10:12.085 --> 00:10:14.687]  You could scoop me, you could go look this up and find out it's true.
[00:10:15.067 --> 00:10:16.949]  I probably won't get around to it until Tuesday or Wednesday.
[00:10:17.489 --> 00:10:34.583]  But I have confirmed Austin, where I live, is putting in the Intellistreets-type systems with the new streetlights with microphones and cameras hidden in them, hooked into the cable boxes back to the Threat Fusion Center.
[00:10:34.703 --> 00:10:38.587]  So, big brother, eat your heart out.
[00:10:39.487 --> 00:10:50.955]  So, we're going to be going over that and tying it into some announcements here where, well, you're not going to be able to get insurance soon unless you put satellite tracker boxes that, by the way, tax you by the mile in your car.
[00:10:51.415 --> 00:10:57.759]  And they're mandated to get car insurance, so now they just mandate that the car insurance, to get it, you've got to be tracked.
[00:10:58.379 --> 00:11:00.361]  And, of course, they'll control and tax you.
[00:11:00.821 --> 00:11:01.902]  That's the official plan.
[00:11:01.942 --> 00:11:04.003]  It's been the global plan for about 15 years.
[00:11:04.383 --> 00:11:06.004]  And now, well, here it comes.
[00:11:06.304 --> 00:11:08.386]  You might want to fight it, or maybe not!
[00:11:08.906 --> 00:11:15.574]  It's so cool to just give in to tyranny and be domesticated and take your Prozac even if you don't drink your shitty water.
[00:11:16.094 --> 00:11:29.009]  AP a few years ago did a study finding that every major municipal water supply, even water supplies that weren't out of reservoirs, that didn't have sewage runoff in them, had high levels of generic serotonin reuptake inhibitor.
[00:11:29.730 --> 00:11:30.431]  What does that mean?
[00:11:31.132 --> 00:11:32.314]  It wasn't runoff.
[00:11:32.394 --> 00:11:33.837]  It didn't accidentally get in there.
[00:11:33.937 --> 00:11:38.063]  And it wasn't a Luvox or a Prozac.
[00:11:38.103 --> 00:11:42.270]  It wasn't a particularly tweaked designer serotonin reuptake inhibitor.
[00:11:42.751 --> 00:11:44.113]  It's being added!
[00:11:45.954 --> 00:11:48.836]  Oh you're not upset right now are you?
[00:11:49.396 --> 00:11:57.859]  Just like Harvard study last month admitted one part per million of sodium fluoride and they even took an electron out to make it even more deadly and more psychoactive.
[00:11:58.919 --> 00:12:02.821]  Just a little bit of that in your in your drinking water and you get a massive
[00:12:02.841 --> 00:12:08.443]  Massively lowered IQ and you're more mentally and physically flaccid.
[00:12:08.463 --> 00:12:09.424]  You're more passive.
[00:12:09.684 --> 00:12:12.685]  That's why the Soviets used it in their water supplies in the 30s.
[00:12:13.166 --> 00:12:14.506]  And then Hitler picked it up from them.
[00:12:14.546 --> 00:12:16.387]  That's even in Pulitzer Prize winning book.
[00:12:16.907 --> 00:12:18.228]  It came out in the Nuremberg trials.
[00:12:18.288 --> 00:12:20.849]  But so what if the Nazis put it in the water?
[00:12:20.889 --> 00:12:23.290]  I mean our government does it because they're good people.
[00:12:23.830 --> 00:12:27.071]  Our government shot up the black people with the syphilis because they're good people too.
[00:12:27.171 --> 00:12:31.293]  And atomic soldiers irradiated thousands of foster children to death.
[00:12:31.353 --> 00:12:36.315]  And you've heard about all the tests that are still ongoing that they declassify, including U.S.
[00:12:36.335 --> 00:12:41.697]  Code Title 50, Chapter 32, Subsection 1528, Paragraph B. You remember that?
[00:12:41.717 --> 00:12:48.599]  Where they say, we can't do any secret testing on you unless it's experimental, and then we can do lethal tests on you.
[00:12:48.619 --> 00:12:51.040]  And see, they say they're studying you.
[00:12:53.430 --> 00:12:55.052]  They're the scientific controllers.
[00:12:55.673 --> 00:12:57.955]  So that's coming up in the next hour.
[00:12:58.075 --> 00:13:03.862]  But as we get ready to go to break here in a few minutes, let me tell you what's coming up today.
[00:13:05.504 --> 00:13:09.689]  Everybody has heard the Elmo lady.
[00:13:12.532 --> 00:13:15.675]  This woman is now an international sensation.
[00:13:15.715 --> 00:13:17.656]  No one has discovered her name.
[00:13:17.796 --> 00:13:20.239]  I'm putting out a $5,000 bony, uh, bony.
[00:13:20.499 --> 00:13:22.400]  Uh, that's how excited I am about her.
[00:13:22.460 --> 00:13:24.422]  I am putting out a $5,000 bounty.
[00:13:40.538 --> 00:13:47.701]  Bounty, the Quicker Picker Upper, to the first person that gets me her name and phone number and gets her on the show.
[00:13:48.261 --> 00:13:59.526]  In fact, I've told the crew that, that I believe this woman, if given stand-up lines, would probably be bigger than Bill Hicks and Richard Pryor combined.
[00:14:00.226 --> 00:14:04.468]  This woman's comedic genius is, well, bordering on godlike.
[00:14:05.328 --> 00:14:07.309]  In fact, I'm telling her right now I'd like to be her manager.
[00:14:08.792 --> 00:14:11.574]  And I mean, everybody I know cannot quit talking about her.
[00:14:12.815 --> 00:14:18.760]  And I want to say this, Obama and the government says that if you see a rainbow, you didn't build that, God didn't build that, they built that.
[00:14:19.100 --> 00:14:21.602]  If you build a log cabin, you didn't build that, government built that.
[00:14:22.903 --> 00:14:27.067]  If you even think something's beautiful, even your own thoughts aren't yours, government built that.
[00:14:27.187 --> 00:14:35.173]  But I do have to give government and the Great Society and the domestication process, I do
[00:14:36.474 --> 00:14:37.836]  Have to give you the credit.
[00:14:38.296 --> 00:14:42.180]  You did build the Obama lady, as she is now known.
[00:14:42.761 --> 00:14:43.482]  Now here's the deal.
[00:14:43.502 --> 00:14:48.547]  The Washington Post and others are saying it's racist to make fun of this lady.
[00:14:49.749 --> 00:14:53.593]  You know, I've played some goofy white people on air, and I've played goofy Hispanics on air.
[00:14:53.613 --> 00:14:55.015]  You know, people are funny.
[00:14:56.183 --> 00:14:57.563]  But I admit, it is sad.
[00:14:58.364 --> 00:15:00.304]  It's painful, but also funny at the same time.
[00:15:00.324 --> 00:15:04.205]  But we should talk about government domestication and what it does to people.
[00:15:04.705 --> 00:15:09.386]  And the fact that I've got other news articles here saying, well, this is just a bad example, you know, this is cherry picking.
[00:15:09.706 --> 00:15:18.887]  Really, I have unlimited clips, I'm going to play like eight of them when we come back, of people just as sad and pitiful and ridiculous as this woman.
[00:15:19.367 --> 00:15:22.408]  Obama gave us all a phone, he gonna do more.
[00:15:23.615 --> 00:15:25.117]  And again, I'm not sure who she is.
[00:15:25.137 --> 00:15:28.222]  I mean, it's like a cross between Oscar the Grouch, Cookie Monster, and Elmo.
[00:15:28.242 --> 00:15:32.048]  Uh, fast forward 50 years, a lot of wear and tear.
[00:15:32.990 --> 00:15:35.714]  And then worship of big government, reflected glory.
[00:15:37.526 --> 00:15:41.389]  Look, you can't criticize Mitt Romney when he said, hey, 47% don't care.
[00:15:41.710 --> 00:15:42.811]  They'll do whatever they're told.
[00:15:42.851 --> 00:15:45.493]  They love big government because they are on the dole.
[00:15:46.254 --> 00:15:48.536]  And that's always been the plan.
[00:15:48.716 --> 00:15:49.957]  And it's working like a charm.
[00:15:50.437 --> 00:15:51.719]  Public schools are meant to dummy.
[00:15:52.339 --> 00:15:54.261]  The Department of Education documents on that.
[00:15:54.701 --> 00:15:55.102]  Get ready.
[00:15:55.142 --> 00:15:56.383]  We'll be back with more.
[00:16:01.021 --> 00:16:07.166]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:16:07.526 --> 00:16:09.928]  78% of the Midwest corn belt is in drought conditions.
[00:16:10.128 --> 00:16:15.232]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:16:15.512 --> 00:16:20.235]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:16:20.476 --> 00:16:27.801]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[00:16:28.101 --> 00:16:31.824]  As the price of raw ingredients increases, eFoods will have to raise prices, too.
[00:16:31.984 --> 00:16:33.565]  Now is the time to get your supply.
[00:16:33.765 --> 00:16:37.648]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[00:16:37.788 --> 00:16:40.430]  You know about their delicious, long-term, storable foods.
[00:16:40.710 --> 00:16:43.352]  The fact is, you can eat at any time to save money today.
[00:16:43.472 --> 00:16:47.895]  And because it stores for 25 years, you're locking in today's prices and avoiding the rising food cost.
[00:16:48.035 --> 00:16:48.576]  Don't wait!
[00:16:48.696 --> 00:16:50.557]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[00:16:50.577 --> 00:16:50.717]  Call 800-409-5633.
[00:16:56.181 --> 00:16:58.282]  Or eFoodsDirect.com forward slash Alex.
[00:16:58.442 --> 00:17:00.282]  You can bet your life on eFoodsDirect.
[00:17:00.823 --> 00:17:06.084]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:17:06.325 --> 00:17:08.525]  Start purifying your water with ProPure.
[00:17:08.745 --> 00:17:14.267]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[00:17:14.447 --> 00:17:17.668]  And it's available discounted at InfoWars.com.
[00:17:17.829 --> 00:17:21.030]  Its filters are silver impregnated to prevent bacterial growth.
[00:17:21.290 --> 00:17:22.730]  There's no priming required.
[00:17:22.970 --> 00:17:23.771]  It's NSF 42 certified.
[00:17:25.231 --> 00:17:27.733]  Optional fluoride filters can reduce fluoride up to 95%.
[00:17:28.513 --> 00:17:30.154]  Easy to set up and use.
[00:17:30.334 --> 00:17:31.655]  Doesn't require electricity.
[00:17:31.755 --> 00:17:34.617]  Purify water from lakes, streams, ponds, and wells.
[00:17:34.917 --> 00:17:38.099]  This filter system leaves in beneficial minerals, which is key.
[00:17:38.299 --> 00:17:40.100]  Save money by not buying bottled water.
[00:17:40.200 --> 00:17:42.261]  And avoid BPA that leaches from the plastic.
[00:17:42.441 --> 00:17:45.044]  ProPure is the best gravity-fed filter out there.
[00:17:45.184 --> 00:17:46.486]  It's what my family uses.
[00:17:46.746 --> 00:17:49.969]  Infowars.com already has the lowest price on ProPure.
[00:17:50.070 --> 00:17:55.696]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:17:55.896 --> 00:17:57.077]  You can also call to order.
[00:17:57.097 --> 00:17:57.137]  888-253-3139.
[00:18:00.646 --> 00:18:04.030]  For thousands of years, silver has been used as both a medicine and a preservative.
[00:18:04.310 --> 00:18:05.752]  But not all silver is equal.
[00:18:06.073 --> 00:18:12.540]  SilverSol is an amazing new technology that has been clinically shown to be several hundred times more effective than colloid or ionic silvers.
[00:18:12.821 --> 00:18:16.225]  It can destroy thousands of times more pathogens than older silver technology.
[00:18:16.565 --> 00:18:24.048]  Silversol resonates at the same frequency as germicidal light used in labs to kill bacteria and viruses, enabling it to kill without direct contact.
[00:18:24.388 --> 00:18:31.171]  Silversol is a broad-spectrum microbial that creates no resistance and does not harm beneficial bacteria, making it ideal for daily use.
[00:18:31.511 --> 00:18:36.693]  It can be used internally as well as topically, and is highly effective against viruses, bacterias, molds, and yeasts.
[00:18:37.153 --> 00:18:43.176]  With threats like West Nile virus, colds, flus, or any other emergency situation, arm yourself with Supernatural Silver.
[00:18:43.676 --> 00:18:49.260]  Silver Soul Liquid and Gel are perfect for on-the-go emergency preparedness and can provide protection at home, school or work.
[00:18:49.620 --> 00:18:52.803]  Go to SupernaturalSilver.com and be prepared for any emergency.
[00:18:53.203 --> 00:18:55.605]  Remember the promo code AlexSays for 20% off.
[00:18:56.105 --> 00:18:59.948]  That's www.SupernaturalSilver.com and like us on Facebook.
[00:19:02.654 --> 00:19:10.322]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:19:10.762 --> 00:19:14.386]  Alex and his staff have used these pure soap products for years.
[00:19:14.847 --> 00:19:21.654]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:19:22.134 --> 00:19:24.957]  See them on the web at 5starsoap.com.
[00:19:25.157 --> 00:19:29.660]  Or call 800-340-7091 for a free catalog.
[00:19:30.000 --> 00:19:35.663]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:19:35.923 --> 00:19:41.046]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:19:41.346 --> 00:19:42.967]  This is an amazing deal.
[00:19:43.327 --> 00:19:47.930]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:19:48.550 --> 00:19:51.712]  See them on the web at 5starsoap.com or call
[00:19:51.852 --> 00:19:56.193]  800-340-7091 for a free catalog.
[00:20:01.855 --> 00:20:03.015]  Coast to Coast.
[00:20:03.376 --> 00:20:04.756]  Direct from Austin.
[00:20:05.436 --> 00:20:08.757]  You're listening to the Alex Jones Broadcasting Network.
[00:20:09.257 --> 00:20:17.720]  Big Brother.
[00:20:19.040 --> 00:20:20.201]  Mainstream Media.
[00:20:21.898 --> 00:20:28.063]  Oh, you bet I do!
[00:20:28.543 --> 00:20:33.207]  I love it!
[00:20:35.569 --> 00:20:39.512]  Coming to you from deep in the heart of Texas!
[00:20:40.152 --> 00:20:45.937]  Blasting out across my beloved America and beyond!
[00:20:47.638 --> 00:20:51.181]  We thank you so much for joining us on this Worldwide Sunday Transmission.
[00:20:53.362 --> 00:21:00.127]  How do you take the freest, wealthiest nation in the world, founded and built on rugged individualism and enslave it?
[00:21:00.147 --> 00:21:01.468]  Well, you domesticate its people.
[00:21:01.988 --> 00:21:03.789]  What's happened in our country is not new.
[00:21:03.849 --> 00:21:06.871]  It happened in Rome, going back about 2,000 years ago.
[00:21:07.472 --> 00:21:13.816]  Took about 300 years, but Rome became, well, the most decadent system the world's ever seen, and I've studied a lot of history.
[00:21:14.657 --> 00:21:16.118]  And the same thing's now happened here.
[00:21:17.407 --> 00:21:31.610]  And there is a $1.6 billion program to hand out, well some people have gotten over 200 phones, and sure the program was there if you were poor and in a rural area and had a medical problem for a landline.
[00:21:33.410 --> 00:21:37.291]  But now it's been expanded and Obama has advertised it.
[00:21:37.311 --> 00:21:46.633]  They're now advertising an Obama e-card for women saying you can borrow $18,000 to help pay for birth control.
[00:21:47.984 --> 00:21:52.328]  I mean, Obama is emailing out e-cards to people saying you're going to get free goodies.
[00:21:52.348 --> 00:21:58.854]  You hear the ads everywhere going, it doesn't matter if you've got jobs and a house and a car, you can get electronic food stamps.
[00:21:59.594 --> 00:22:02.637]  And then you can get up to $50 cash a day with that.
[00:22:02.797 --> 00:22:04.479]  People walk up, they swipe it.
[00:22:05.520 --> 00:22:07.321]  Folks don't even know this, even though it's in the ads.
[00:22:07.381 --> 00:22:07.882]  It's online.
[00:22:07.902 --> 00:22:10.664]  When you follow the ad to the online area for the
[00:22:12.563 --> 00:22:17.669]  Federal websites, it tells you, you can't buy cigarettes and liquor with this, but you can get cash.
[00:22:17.949 --> 00:22:18.990]  You get cash back.
[00:22:19.551 --> 00:22:30.764]  So you're buying your different welfare goodies, your food and stuff, and then you just get some cash and go back through line and buy your carton of cigarettes and your whiskey or whatever it is you're buying.
[00:22:32.267 --> 00:22:36.830]  So my point is that the globalists, they want you dependent on government.
[00:22:37.371 --> 00:22:50.500]  Because you've got mega-banks, crony capitalists, who get, on average, about 3 to 1 welfare, corporate welfare, to themselves for every dollar of welfare, every euro of welfare, that goes to the welfare class.
[00:22:50.901 --> 00:22:57.486]  And the welfare class will riot if the government ever gets cut back, or if they don't get their goodies, and if they don't get their welfare check.
[00:22:58.396 --> 00:22:59.757]  It's not even a welfare check now.
[00:22:59.837 --> 00:23:03.260]  It's if the credits aren't put on their little welfare card.
[00:23:06.042 --> 00:23:11.667]  And then people that have worked their whole lives, their money is taken and put in a government account and spent immediately.
[00:23:11.707 --> 00:23:12.828]  It's called Social Security.
[00:23:13.128 --> 00:23:14.289]  And then that's a Ponzi scheme.
[00:23:14.309 --> 00:23:16.751]  And then you're held hostage for your money.
[00:23:17.972 --> 00:23:20.915]  So see, they make you dependent even if you don't want to be dependent.
[00:23:22.116 --> 00:23:26.458]  Now they've got one way or another, more than half this country, is getting a government check.
[00:23:27.258 --> 00:23:28.379]  It's not just 47%.
[00:23:28.779 --> 00:23:29.479]  It's worse than that.
[00:23:30.299 --> 00:23:35.282]  And I've got the Washington Post here today with the headline, Racism Could Sway the Election.
[00:23:35.922 --> 00:23:37.523]  And it basically says that
[00:23:39.488 --> 00:23:43.812]  The implication that people don't like the welfare state, well, that's just racist.
[00:23:44.512 --> 00:23:45.893]  And that's what I'm hearing now.
[00:23:46.394 --> 00:23:51.738]  I've seen all sorts of articles flat out saying, if you play the Obama lady, you're racist.
[00:23:51.818 --> 00:23:52.098]  Really?
[00:23:53.279 --> 00:23:53.520]  Really?
[00:23:53.560 --> 00:23:58.524]  So if I play anybody saying funny stuff or embarrassing stuff here on air, I'm bad?
[00:23:59.044 --> 00:23:59.705]  Oh, no, no, no, no, no.
[00:23:59.765 --> 00:24:04.609]  It's just if it's a quote minority, which if you put them all together are the majority in this country basically now.
[00:24:05.655 --> 00:24:07.337]  So here are a bunch of these clips.
[00:24:07.377 --> 00:24:09.280]  It'll take more than just this segment to get to them.
[00:24:09.700 --> 00:24:12.344]  Here's the famous Obama phone lady.
[00:24:12.944 --> 00:24:14.566]  Tens of millions of views online.
[00:24:14.626 --> 00:24:16.329]  Every talk show in the country playing it.
[00:24:16.809 --> 00:24:18.411]  Drudge Report launched this Thursday.
[00:24:20.233 --> 00:24:23.858]  Let's go ahead and go to this clip one more time.
