[00:00:05.469 --> 00:00:05.570]  Yeah.
[00:06:08.496 --> 00:06:11.637]  He's got a small caliber handgun with him in his seat.
[00:06:12.118 --> 00:06:13.519]  How did he shoot himself in the back?
[00:06:14.319 --> 00:06:16.900]  They went ahead and released a video, and we can roll some of that video.
[00:06:17.060 --> 00:06:24.523]  They showed, you know, different officers getting in, getting double cuffed, and that's supposed to be so they can't pick the lock.
[00:06:25.023 --> 00:06:34.826]  They get in the car, you know, you have a quote here from the police chief, it's very possible and it's quite easy to shoot yourself in the back of a police car while handcuffed.
[00:06:35.487 --> 00:06:38.788]  And what I think is interesting, and this is coming up here, the guy gets in,
[00:06:39.728 --> 00:06:44.372]  And then, okay, he doesn't have the gun in his pocket, he's got it hidden somewhere in the car.
[00:06:44.792 --> 00:06:53.139]  So apparently what they're saying is he stashed the weapon in the car at some point, and then pulled it out after he was searched twice.
[00:06:53.399 --> 00:06:54.801]  Not once, but twice.
[00:06:54.841 --> 00:06:57.623]  And, oh yeah, see, look, everybody's able to do it.
[00:06:58.103 --> 00:07:00.045]  I mean, the cops can do it, you know?
[00:07:00.902 --> 00:07:01.603]  Is it dark?
[00:07:01.683 --> 00:07:04.284]  What were the situations that he got stopped at?
[00:07:04.304 --> 00:07:05.305]  But now there he is.
[00:07:05.365 --> 00:07:07.686]  And they show, you know, other people doing it, getting in.
[00:07:07.726 --> 00:07:09.047]  Here's a lady getting in.
[00:07:09.107 --> 00:07:09.988]  She's a little smaller.
[00:07:10.308 --> 00:07:11.809]  They show a six-foot-two guy.
[00:07:13.830 --> 00:07:19.413]  And I want to go over a couple things that the family said before we get into the meat of this article.
[00:07:19.833 --> 00:07:21.394]  The family says, I think they killed him.
[00:07:21.414 --> 00:07:24.116]  My son wasn't suicidal, said Carter's mother, Teresa Carter.
[00:07:24.716 --> 00:07:29.860]  She also noted that Chavez was shot in the right temple, yet he is left-handed.
[00:07:30.700 --> 00:07:36.945]  Carter also points out that Chavez called his girlfriend while pulled over and assured her that he would contact her again when he got to jail.
[00:07:36.965 --> 00:07:39.708]  So that sounds like a guy who's about ready to kill himself.
[00:07:39.848 --> 00:07:41.229]  He's making future plans.
[00:07:41.750 --> 00:07:43.011]  He's not suicidal.
[00:07:43.111 --> 00:07:44.092]  He's happy.
[00:07:44.892 --> 00:07:46.193]  And so we go to the story here.
[00:07:46.213 --> 00:07:47.294]  This is from Steve Watson.
[00:07:47.675 --> 00:07:52.279]  Arkansas police released suicide reenactment video of handcuffed man who shot himself in the head.
[00:07:52.899 --> 00:08:02.124]  The story hit headlines earlier this month as officers claimed that 21-year-old Chavis Carter killed himself after being searched on suspicion of possession of marijuana.
[00:08:03.105 --> 00:08:13.691]  Officers double-locked the handcuffs, making it harder for the lock to be picked, but claimed that Carter was able to pull out a hidden gun, raise it to his head, and pull the trigger while they were temporarily away from the car.
[00:08:14.753 --> 00:08:30.362]  Moving on, it says, as part of the investigation into his death and perhaps in response to the claims of foul play, yeah, police released a video depicting several officers of different heights and builds being cuffed and still being able to raise a concealed replica gun to their heads.
[00:08:32.823 --> 00:08:33.243]  I don't know.
[00:08:33.323 --> 00:08:34.104]  I call BS.
[00:08:34.984 --> 00:08:37.065]  I mean, that's really all I can say.
[00:08:37.766 --> 00:08:41.968]  I find it very hard to believe that they searched the guy and did not find a gun on him.
[00:08:42.708 --> 00:08:45.589]  They searched him twice and did not find the gun on him.
[00:08:46.049 --> 00:08:52.050]  And the fact that they say this guy would shoot himself in the head, this just stinks to high heaven.
[00:08:52.450 --> 00:08:58.672]  So hopefully there will be an official investigation that doesn't involve the police, it's outside sources, and we do get to the bottom of it.
[00:08:58.972 --> 00:09:05.413]  But I think the community is doing the right thing by being out there protesting and saying what's on their minds and especially the parents.
[00:09:05.453 --> 00:09:11.995]  Because, you know, when somebody dies and they say it's suicide and nobody else that knows the guy says he was suicidal,
[00:09:14.645 --> 00:09:15.085]  It's murder.
[00:09:15.585 --> 00:09:16.545]  But we'll see what happens.
[00:09:16.886 --> 00:09:17.706]  We'll see what happens here.
[00:09:18.106 --> 00:09:19.666]  Moving on to more police state news.
[00:09:20.286 --> 00:09:22.207]  Unblinking surveillance stair.
[00:09:22.347 --> 00:09:25.487]  Army's seven-story flying football field sized blimp.
[00:09:26.068 --> 00:09:28.928]  And this is by Miss Smith out of Network World.
[00:09:29.948 --> 00:09:30.709]  And we link to it.
[00:09:31.649 --> 00:09:41.151]  The Long Endurance Multi-Intelligence Vehicle, or the LEMUV, is almost the size of a seven-story football field.
[00:09:42.003 --> 00:09:48.687]  It's meant to fly at speeds between 30 and 80 knots without ceasing for 28 straight days while providing an unblinking eye of surveillance.
[00:09:49.187 --> 00:09:55.990]  Northrop Grumman has a $500 million contract to build three of these 21st century robot airships for the U.S.
[00:09:56.090 --> 00:09:56.351]  Army.
[00:09:58.232 --> 00:10:01.093]  And, uh, very interesting story.
[00:10:01.593 --> 00:10:05.575]  And it takes me back to this book that Aaron's had in his office for a long time.
[00:10:05.595 --> 00:10:08.557]  It's called, uh, Future Government, and it shows a little triangular
[00:10:09.218 --> 00:10:12.140]  Spaceship with the words United World Federation on it.
[00:10:12.700 --> 00:10:14.842]  And it talks about how things are going to be different in the future.
[00:10:14.962 --> 00:10:20.846]  This book was published, let's see in this book, 1980.
[00:10:22.187 --> 00:10:22.467]  Wow.
[00:10:22.948 --> 00:10:24.409]  That's before I was even in grade school.
[00:10:25.029 --> 00:10:26.530]  And I was in grade school a long time ago.
[00:10:27.351 --> 00:10:30.393]  So let's go to the future weapons section.
[00:10:32.414 --> 00:10:37.538]  One weapon of the future that will be used a lot, if wars continue, is pilotless drone planes.
[00:10:38.877 --> 00:10:40.178]  And then you flip the page.
[00:10:41.098 --> 00:10:46.200]  Control planes will be able to stay up in the air up to 24 hours without having to land to refuel.
[00:10:46.380 --> 00:10:50.081]  They'll be most important serving as decoys to draw anti-aircraft fire away from the real planes.
[00:10:50.101 --> 00:10:51.882]  They could also be used for suicide missions.
[00:10:52.702 --> 00:10:55.183]  And they could also be used to kill American citizens without warrants.
[00:10:55.403 --> 00:10:56.464]  They didn't add that in there.
[00:10:56.484 --> 00:10:57.064]  That's interesting.
[00:10:57.304 --> 00:11:05.107]  The drones, as they recall, can also carry bombs, short-range missiles deep into enemy territory where it would be too dangerous for a conventional bomber to go.
[00:11:06.980 --> 00:11:08.020]  And it goes on from there.
[00:11:08.520 --> 00:11:13.141]  But very interesting, they've been talking about this for years, so this is obviously stuff that's been in the works.
[00:11:13.741 --> 00:11:23.403]  It is not there for our safety, and these are going to be for the Army, but they're going to be used for, we know eventually they will be used for domestic purposes.
[00:11:23.483 --> 00:11:24.344]  That's always the case.
[00:11:24.364 --> 00:11:31.145]  They roll things out with the Army first to see if they work, and then after that, it's time to bring them here, and they'll be won over every city.
[00:11:32.347 --> 00:11:42.009]  Looking at you, staring at you, a giant unblinking eye, tracking every move you make, and if you get caught by the cops, well, you're just going to commit suicide in the back of a car, because that's the way it works.
[00:11:42.469 --> 00:11:44.269]  Moving on to another piece of propaganda.
[00:11:45.370 --> 00:11:48.310]  The Mail Online reports, is the U.S.
[00:11:48.330 --> 00:11:51.971]  sending SEAL Team 6 to capture top drug cartel kingpin?
[00:11:52.431 --> 00:11:55.872]  American military plotting military mission similar to bin Laden mission.
[00:11:56.492 --> 00:11:57.812]  And this is an interesting piece.
[00:11:59.372 --> 00:12:01.993]  And, um, it's a very interesting piece here.
[00:12:02.455 --> 00:12:07.378]  So they mentioned, you know, it mainly seems like a big propaganda piece, talk about the drug war.
[00:12:07.659 --> 00:12:10.601]  It mentions SEAL Team 6 in the article twice.
[00:12:11.758 --> 00:12:15.179]  And they don't say who's saying that they're going to be sending SEAL Team 6.
[00:12:15.460 --> 00:12:17.220]  They're not quoting any government official.
[00:12:17.240 --> 00:12:19.381]  They're just saying, you know, will they send it?
[00:12:19.721 --> 00:12:28.225]  And they talk about this guy, El Chapo, who escaped from prison in 2001 and he's been on the run and he's head of the biggest drug cartel.
[00:12:29.346 --> 00:12:36.189]  It's a $1 billion drug empire and is accused of firing the first shot in the bloody cartel war that has killed nearly 50,000 people.
[00:12:40.225 --> 00:12:40.905]  Very interesting.
[00:12:41.105 --> 00:12:48.368]  What I find most interesting is, towards the bottom of the article, they go to this photo.
[00:12:48.408 --> 00:12:49.348]  We have it right over here.
[00:12:52.630 --> 00:12:53.090]  There it is.
[00:12:53.370 --> 00:12:53.710]  There it is.
[00:12:54.090 --> 00:12:57.111]  This is the fake Bin Laden room video.
[00:12:57.171 --> 00:12:57.832]  There's Hillary.
[00:12:57.872 --> 00:12:59.752]  She's got her hand over her mouth.
[00:13:00.032 --> 00:13:04.494]  There's Obama, not looking at the same place that everybody else is looking, which is very interesting.
[00:13:04.534 --> 00:13:06.975]  He seems to be looking above where everyone else is looking.
[00:13:07.924 --> 00:13:17.728]  So they put that in there along with some propaganda about, you know, a member of SEAL Team 6 shot and killed Osama Bin Laden during the elite squad's raid during his compound in Pakistan.
[00:13:20.329 --> 00:13:22.410]  So I don't know why MailOnline would put this in here.
[00:13:22.430 --> 00:13:25.111]  I just want to ask them a couple questions.
[00:13:25.131 --> 00:13:35.815]  Do they not see our article May 5, 2011, which states, by Paul Joseph Watson, staged White House Situation Room photos, part of Bin Laden fable?
[00:13:37.475 --> 00:13:49.223]  And the photos were described by many as having historical significance and forming a captivating record of Obama's greatest success and his defining moment in his presidency.
[00:13:49.563 --> 00:13:53.826]  We're also told by the media that the leader of the free world saw the terror chief shot in the eye!
[00:13:53.846 --> 00:13:54.886]  U.S.
[00:13:54.906 --> 00:14:05.173]  President Barack Obama along with his high-level team watched coverage in the White House as commandos gunned down the world's most wanted terrorist, Osama Bin Laden, via a video camera fixed to the helmet of a Navy SEAL.
[00:14:06.607 --> 00:14:24.580]  Along with this crumbling official narrative of the operation to kill bin Laden, it has emerged that Obama, Clinton, and the staff saw virtually nothing whatsoever of the mission that allegedly led to the assassination of bin Laden, because according to the CIA, Director Leon Panetta, there was a 25-minute blackout of the live feed, which was cut off before the U.S.
[00:14:24.600 --> 00:14:26.101]  Navy SEALs even entered the building.
[00:14:28.243 --> 00:14:29.704]  So let's go back to this photo real quick.
[00:14:30.384 --> 00:14:31.265]  Why was Hillary
[00:14:32.577 --> 00:14:33.517]  Having her hand over her mouth.
[00:14:33.597 --> 00:14:36.778]  Is it possible that she saw the helicopter crash?
[00:14:36.798 --> 00:14:38.118]  That top secret helicopter?
[00:14:39.138 --> 00:14:42.659]  That was seen in the compound?
[00:14:43.199 --> 00:14:43.820]  That's possible.
[00:14:45.460 --> 00:14:47.640]  In fact, it says the situation room is actually unfolded.
[00:14:47.820 --> 00:14:52.501]  They had little knowledge of what was happening in the compound and that was reported by the London Telegraph.
[00:14:53.022 --> 00:14:55.802]  So we're learning a little lesson in how the propaganda trail works.
[00:14:57.203 --> 00:14:59.203]  You know, a big newspaper puts out an article
[00:14:59.983 --> 00:15:07.372]  Talking about SEAL Team 6, trying to get people into, you know, they're going to help us out with the drug war and go down to Mexico and get El Chapo.
[00:15:07.912 --> 00:15:09.814]  Let's go to the Army Times and see what they had to say.
[00:15:10.495 --> 00:15:13.459]  Administration won't release Bin Laden records.
[00:15:14.300 --> 00:15:15.121]  And this is from March 15, 2012.
[00:15:15.181 --> 00:15:15.962]  Ain't going down there.
[00:15:19.372 --> 00:15:27.240]  The Pentagon told the AP this month that it could not locate any photographs or video taken during the raid or showing Bin Laden's body.
[00:15:27.600 --> 00:15:37.010]  It also said it could not find any images of Bin Laden's body on the Navy aircraft carrier where the Al-Qaeda leader was taken and later buried at sea because that's Muslim tradition.
[00:15:37.030 --> 00:15:38.031]  Oh wait, it's not.
[00:15:38.559 --> 00:15:45.545]  The Pentagon said it could not find any death certificate, autopsy report or results of DNA identification test for Bin Laden.
[00:15:45.585 --> 00:15:55.413]  Because, you know, when you put out the most daring rescue and the most daring kill mission in the world in the history of all terrorism, you know, you don't take pictures.
[00:15:55.573 --> 00:15:56.473]  You don't do any of that.
[00:15:56.714 --> 00:15:59.156]  You just, oh, we don't know where it is.
[00:15:59.316 --> 00:16:00.036]  We put him out to sea.
[00:16:00.076 --> 00:16:00.877]  We don't know where he's at.
[00:16:01.297 --> 00:16:01.898]  Well, let's continue.
[00:16:01.918 --> 00:16:02.759]  I'm getting a little mad here.
[00:16:02.799 --> 00:16:03.159]  I'm sorry.
[00:16:05.947 --> 00:16:09.651]  Pre-raid materials discussing how the government planned to dispose of Bin Laden's body if he were killed.
[00:16:10.051 --> 00:16:15.297]  It said it search files at the Pentagon U.S.
[00:16:16.258 --> 00:16:23.485]  Special Operations Command in Tampa, Florida and the Navy Command in San Diego that controls the aircraft carrier Carl Vinson used in the mission.
[00:16:23.505 --> 00:16:24.846]  So nobody has files of this.
[00:16:25.467 --> 00:16:42.095]  The Defense Department told AP in late February it cannot find any emails about the Bin Laden mission or his Geronimo codename that were sent or received in the year before the raid by Vice Admiral William McRaven, head of Joint Special Operations Command, who organized and oversaw the mission.
[00:16:42.475 --> 00:16:46.697]  It also cannot find any emails from senior officers who would have been involved in the mission's planning.
[00:16:47.521 --> 00:16:57.779]  It found only three such emails written to then Defense Secretary Robert Gates, and a consistent 12 pages sent to Gates, summarizing news reports after the raid.
[00:16:58.600 --> 00:16:59.041]  Wow!
[00:17:00.805 --> 00:17:11.334]  So the greatest, the most amazing, daring, SEAL Team 6 mission ever undertaken where they went into Pakistan with helicopters, one of which was experimental and crashed.
[00:17:11.814 --> 00:17:16.217]  They managed to get in there, shoot bin Laden in the eye after he was cowering in front of one of his wives.
[00:17:16.237 --> 00:17:17.158]  Well, wait, no he didn't.
[00:17:17.178 --> 00:17:18.019]  He had an AK-47.
[00:17:18.239 --> 00:17:19.380]  No, wait, he didn't have that.
[00:17:19.740 --> 00:17:21.442]  He was in his underwear.
[00:17:21.722 --> 00:17:28.988]  Yeah, he was in his underwear and we shot him in the eye and we carried him out and we took a bunch of tapes and stuff and now we're releasing photos that he wanted
[00:17:29.719 --> 00:17:31.080]  He liked Obama.
[00:17:31.140 --> 00:17:35.202]  I mean, there's all kind of just crap out there about this raid.
[00:17:36.042 --> 00:17:38.323]  And yet, we're still talking about it.
[00:17:40.024 --> 00:17:43.566]  Organizations like MailOnline is still putting out that fable that it's still true.
[00:17:43.786 --> 00:17:52.211]  People are putting out this image that's been already proven to be fake many times over, and they're trying to keep selling you that narrative.
[00:17:52.531 --> 00:17:54.432]  That's all they want to do is keep the lie going.
[00:17:55.052 --> 00:17:57.894]  And if you're too stupid to realize that, I'm sorry.
[00:17:57.994 --> 00:17:58.674]  I feel for you.
[00:18:00.086 --> 00:18:01.426]  Take some Prozac and some Ritalin.
[00:18:02.747 --> 00:18:07.748]  Moving on to our final story, guess what's more dangerous than Al-Qaeda?
[00:18:07.808 --> 00:18:10.989]  It's, it's, what did you call it?
[00:18:12.829 --> 00:18:13.709]  Al-Egg-Hida?
[00:18:15.830 --> 00:18:17.330]  Al-Qaida, I'm sorry.
[00:18:17.350 --> 00:18:21.331]  Now eggs are more dangerous than terrorists out there.
[00:18:21.371 --> 00:18:25.052]  That's right, the Los Angeles Times is reporting Al-Qaida
[00:18:26.209 --> 00:18:29.853]  No yolk, eating the whole egg as dangerous as smoking!
[00:18:31.794 --> 00:18:33.036]  I can't believe they printed this.
[00:18:35.838 --> 00:18:50.192]  Just as you're ready to tuck into a nice three-egg omelette, comforted by reassuring news that eggs are not bad for you, here comes a study warning you that those over 40, the number of egg yolks consumed per week accelerates the thickening of the arteries almost severely as does cigarette smoking.
[00:18:52.105 --> 00:19:03.093]  For those whose consumption of whole eggs was in the highest 20%, the narrowing of the carotid artery was, on average, two-thirds of that of the study's heaviest smokers.
[00:19:04.874 --> 00:19:08.997]  Well, we've had Dr. Wallach on this show.
[00:19:09.697 --> 00:19:13.020]  He eats four eggs at every meal.
[00:19:14.841 --> 00:19:16.382]  He's in his 70s.
[00:19:16.402 --> 00:19:17.563]  He looks like he's 50.
[00:19:18.544 --> 00:19:19.004]  And today,
[00:19:19.867 --> 00:19:23.450]  Oh my God, that scares me every time I see Bin Laden poking out of the egg.
[00:19:23.570 --> 00:19:30.956]  Today we have Ben Fuchs on the show talking about the Ingevity family of products, which you can get at Infowarsteam.com.
[00:19:31.417 --> 00:19:39.103]  But Alex also brought up the hogwash on the eggs out there, so we're going to go to that and let's check out that video now.
[00:19:39.324 --> 00:19:40.064]  It's pretty funny.
[00:19:42.546 --> 00:19:43.707]  Why are they attacking
[00:19:44.995 --> 00:19:47.098]  Eggs and even whey protein.
[00:19:47.118 --> 00:19:48.220]  I guess they don't want us healthy.
[00:19:48.801 --> 00:19:56.672]  LA Times says eating whole eggs is dangerous as smoking, but then our brain is mainly made out of these good cholesterols.
[00:19:56.732 --> 00:19:59.697]  Is it true that we should be on a low-fat diet?
[00:20:00.433 --> 00:20:12.856]  Well, even Ancel Keys, who's the father of the so-called fat and cholesterol hypothesis, has come out saying that we've known all along that dietary cholesterol has nothing to do with the amount of cholesterol in your body.
[00:20:12.876 --> 00:20:18.417]  This whole thing on eggs, I'm going to talk about this on my program tomorrow, this whole thing on eggs is absolutely tragic.
[00:20:18.457 --> 00:20:20.858]  If anybody listens to this silliness that's coming out of this
[00:20:21.859 --> 00:20:24.963]  It's very, very unfortunate.
[00:20:25.003 --> 00:20:37.760]  First of all, if you look at the numbers, and you've got to be very careful with how the press reports things, if you look at the numbers right out of the study, as it turns out, people who ate the highest amount of eggs had exactly the same cholesterol.
[00:20:38.941 --> 00:20:43.044]  Higher cholesterol levels than people who ate less eggs.
[00:20:43.444 --> 00:20:48.568]  So this whole idea of eating egg yolks and causing cancer, this is just a bunch of hooey.
[00:20:48.868 --> 00:20:53.691]  The egg yolk is nature's richest source of nutrients next to human mother's milk.
[00:20:54.311 --> 00:20:55.492]  And not in the white.
[00:20:55.592 --> 00:20:57.413]  The nutrients are not in the white when it comes to an egg.
[00:20:57.433 --> 00:20:58.374]  They're in the yolk.
[00:20:58.394 --> 00:21:00.976]  And I'm talking vitamin A. I'm talking the B-complex.
[00:21:01.056 --> 00:21:04.238]  I'm talking vitamin K. I'm talking essential fatty acids.
[00:21:04.278 --> 00:21:08.601]  Magnesium, calcium, vitamin D, copper, iron, manganese, selenium, zinc.
[00:21:08.641 --> 00:21:09.802]  These are all in the yolk.
[00:21:09.822 --> 00:21:14.325]  Well, they even tell people that have epilepsy, eat more eggs because it's been associated with helping the brain.
[00:21:14.345 --> 00:21:15.866]  I mean, this is known.
[00:21:16.246 --> 00:21:17.307]  So why are they...
[00:21:18.087 --> 00:21:21.988]  I mean, if they're going to put taxes on cigarettes, I guess now they're saying eggs are bad.
[00:21:22.268 --> 00:21:23.829]  Bloomberg wants to tax salt.
[00:21:24.329 --> 00:21:28.870]  He wants to tax soft drinks.
[00:21:29.131 --> 00:21:32.792]  Again, making themselves the good guys while ignoring all the real problems.
[00:21:32.812 --> 00:21:33.652]  Are they doing that?
[00:21:34.152 --> 00:21:38.514]  Knowing they're killing us with an anti-state so that they can selectively take control?
[00:21:40.194 --> 00:21:40.714]  Yeah.
[00:21:40.734 --> 00:21:42.995]  You know, that's a point that's well taken, but you know what?
[00:21:43.015 --> 00:21:44.335]  We've got to take the control back.
[00:21:44.775 --> 00:21:51.658]  This idea of nutritional supplementation is one of the best ways that you can take charge of your health and not depend on the doctor.
[00:21:51.698 --> 00:22:02.661]  And Alex, what's going to happen if we end up with this Obamacare thing, with managed care, government mandated managed care, government mandated HMOs, this is going to be an
[00:22:02.941 --> 00:22:07.964]  Unmitigated health disaster and our best protection is to understand how to use nutritional supplementation.
[00:22:07.984 --> 00:22:26.334]  And by the way, as far as this study goes on, egg yolks, look to see who the scientists who came up with this study, Dr. David Spence, the Canadian authors, David Spence and David Jenkins and Gene Davignon, see who these guys get paid for, and guess who you will find is writing the checks?
[00:22:27.114 --> 00:22:30.297]  So you heard it from Ben Fuchs, it's a bunch of hooey.
[00:22:30.317 --> 00:22:30.697]  Alright?
[00:22:57.980 --> 00:22:59.301]  Oh, there it is again.
[00:23:00.302 --> 00:23:01.783]  Al-Qaeda is in every egg now.
[00:23:01.803 --> 00:23:03.004]  We've got to be afraid of eggs.
[00:23:03.024 --> 00:23:04.105]  And that's what they're going to go after.
[00:23:04.125 --> 00:23:16.876]  They're going to start regulating eggs and getting rid of the family farmers who grow natural eggs, who don't feed their chickens antibiotics, who let them run around and eat the bugs and grass and things on the ground, which is what chickens are supposed to do.
[00:23:16.896 --> 00:23:19.178]  That's why they call it chicken scratching, because they scratch the ground.
[00:23:19.218 --> 00:23:20.779]  They eat the bugs in your ground.
[00:23:20.839 --> 00:23:22.681]  I have friends who have chickens.
[00:23:23.390 --> 00:23:26.531]  And they're great, and they have eggs every day, and they're fresh eggs, and there's nothing better.
[00:23:26.551 --> 00:23:28.572]  Let me tell you, there's nothing better than fresh eggs.
[00:23:28.612 --> 00:23:34.615]  You can taste the difference between eggs that you get from a farm and eggs that you get from the grocery store.
[00:23:34.835 --> 00:23:39.777]  So be afraid of your eggs if you want to be a lemming and a slave and unhealthy.
[00:23:40.597 --> 00:23:45.219]  And with that, we're going to go to our Daily Quote, which is from one of our Founding Fathers, Thomas Jefferson.
[00:23:46.039 --> 00:23:49.501]  An enemy generally says and believes what he wishes.
[00:23:50.316 --> 00:23:55.478]  So, the New World Order out there wants you to think eggs are bad, so they're going to tell you what they wish.
[00:23:55.578 --> 00:23:57.058]  They wish those eggs were bad.
[00:23:57.599 --> 00:24:08.742]  And they wish you believed that SEAL Team 6 took out Osama Bin Laden, and then a month later, all those members were killed in a helicopter crash after flying with the National Guard, something that they never do.
