[00:00:04.000 --> 00:00:04.324]  Yeah.
[00:03:56.251 --> 00:04:00.893]  They not only touch your private areas, but they actually try to hurt you.
[00:04:01.293 --> 00:04:07.295]  We see the many cases of the Congressmen and Senators having their, let's say, their testicles grabbed.
[00:04:08.175 --> 00:04:18.219]  And so we see very childish behavior from this TSA, I don't want to call him an agent, TSA guy, who chose to inflict bodily harm on this man.
[00:04:18.259 --> 00:04:20.600]  And people say, hey, he just tapped him in the, you know,
[00:04:21.400 --> 00:04:24.122]  But still, I mean, that's highly inappropriate.
[00:04:24.822 --> 00:04:26.704]  The guy should be fired as far as I'm concerned.
[00:04:27.644 --> 00:04:29.686]  It's like something that used to happen in the locker room.
[00:04:29.706 --> 00:04:32.427]  Some guy would tap you and then you have to get it on.
[00:04:32.848 --> 00:04:35.530]  But, fist fight I'm talking about, get it on.
[00:04:35.910 --> 00:04:38.792]  So, yeah, there you go.
[00:04:38.832 --> 00:04:42.594]  Your twisted sexual assault at your local TSA hub.
[00:04:43.155 --> 00:04:43.575]  Next story.
[00:04:44.693 --> 00:04:46.093]  Nothing artificial ever.
[00:04:46.594 --> 00:04:49.194]  Whole Foods caught in GMO marketing deception.
[00:04:49.374 --> 00:04:49.675]  Proof.
[00:04:50.215 --> 00:05:02.919]  Now this is from our good friend Mike Adams and he talks about the investigation of Melissa Melton and Aaron Dykes who went out to Whole Foods last week and they found out maybe things weren't as whole as they seem to be.
[00:05:02.999 --> 00:05:03.419]  Whole-ish.
[00:05:04.139 --> 00:05:04.219]  It's
[00:05:34.579 --> 00:05:37.380]  That there's nothing that isn't whole in Whole Foods.
[00:05:37.420 --> 00:05:38.900]  But you see the sign right there?
[00:05:38.960 --> 00:05:41.221]  Aaron Dykes is standing in front of the sign.
[00:05:41.481 --> 00:05:44.222]  You can clearly see nothing artificial ever.
[00:05:44.642 --> 00:05:45.762]  That's not Photoshop.
[00:05:45.802 --> 00:05:46.943]  That's not a green screen.
[00:05:47.203 --> 00:05:51.444]  That's something that's really painted on the side of that building right here in Austin, Texas.
[00:05:51.764 --> 00:05:57.346]  And we're actually going to throw to that video now so you guys can see the investigation that Melissa Melton and Aaron Dykes did.
[00:05:57.566 --> 00:05:58.506]  So let's take a look at that now.
[00:06:07.654 --> 00:06:10.235]  I'm Melissa Melton reporting for InfoWars Nightly News.
[00:06:10.275 --> 00:06:23.197]  We're here at a Whole Foods grocery store where we're trying to find out if people know about genetically modified food, about the dangers of that, and if they realize that Whole Foods is actually selling unlabeled genetically modified foods here at the store.
[00:06:23.697 --> 00:06:25.358]  Do you mind if I ask you a few questions?
[00:06:25.478 --> 00:06:26.718]  No, I don't have time.
[00:06:26.738 --> 00:06:27.258]  Oh, okay.
[00:06:27.398 --> 00:06:29.599]  I don't really even know what GMO is, to be honest with you.
[00:06:29.959 --> 00:06:31.799]  Have you ever heard of genetically modified food?
[00:06:32.379 --> 00:06:32.839]  Not much.
[00:06:33.219 --> 00:06:34.140]  GMO, have you heard of that?
[00:06:34.420 --> 00:06:36.060]  I've heard of that regarding corn.
[00:06:36.488 --> 00:06:37.509]  Have you heard of GMO?
[00:06:37.649 --> 00:06:38.309]  Absolutely.
[00:06:38.830 --> 00:06:39.910]  Are you concerned about it?
[00:06:40.150 --> 00:06:40.791]  Absolutely.
[00:06:41.131 --> 00:06:42.652]  Do you support the labeling initiative?
[00:06:43.092 --> 00:06:43.673]  Absolutely.
[00:06:43.993 --> 00:06:49.397]  Would you be surprised if I told you that Whole Foods is selling unlabeled genetically modified organisms?
[00:06:49.857 --> 00:06:50.097]  Yes.
[00:06:50.577 --> 00:06:52.739]  Aaron Dykes here for InfoWars.com.
[00:06:52.759 --> 00:07:00.264]  We're here to talk to members of the public today to find out if they're aware of GMO dangers and if they know what's inside this Whole Foods store.
[00:07:00.304 --> 00:07:06.308]  We have their latest press release which admits that they do sell ingredients that include genetically modified foods.
[00:07:06.568 --> 00:07:11.150]  Have you heard about the recent study where they fed GM corn to rats and they developed tumors?
[00:07:11.330 --> 00:07:11.810]  Yes, I have.
[00:07:11.990 --> 00:07:15.231]  Are you shopping here partly to avoid genetically modified foods?
[00:07:15.371 --> 00:07:15.591]  Yes.
[00:07:15.972 --> 00:07:16.192]  Yes.
[00:07:16.572 --> 00:07:23.214]  I haven't had a problem with genetically modified foods and no, that wouldn't be why I was coming to Whole Foods.
[00:07:23.234 --> 00:07:25.195]  So now, do they sell it or they dump some?
[00:07:25.755 --> 00:07:28.436]  This Whole Foods truck says, what's cooking?
[00:07:29.036 --> 00:07:32.938]  And unfortunately to the dismay of most people, according to this press release they just put out,
[00:07:33.695 --> 00:07:36.238]  It's GMO, genetically modified organisms.
[00:07:36.958 --> 00:07:37.779]  Do you know what you're eating?
[00:07:38.300 --> 00:07:41.884]  Were you aware that Whole Foods actually sells unlabeled GMOs?
[00:07:42.564 --> 00:07:43.145]  I was not.
[00:07:43.886 --> 00:07:45.147]  And we're surprised about that?
[00:07:46.288 --> 00:07:48.110]  I think a lot of people probably are.
[00:07:48.450 --> 00:07:50.152]  Are you familiar with genetically modified food?
[00:07:50.593 --> 00:07:51.213]  Well, I've heard of it.
[00:07:52.546 --> 00:08:00.189]  Have you heard they've done studies recently that have shown that rats that are fed exclusive diets of genetically modified food actually get cancer, get tumors?
[00:08:00.569 --> 00:08:01.729]  Uh, that makes sense.
[00:08:01.749 --> 00:08:02.850]  You gotta mess around with nature.
[00:08:02.890 --> 00:08:03.910]  Some weird things are gonna happen.
[00:08:04.470 --> 00:08:05.571]  That's probably just the beginning of it.
[00:08:06.311 --> 00:08:06.831]  Probably.
[00:08:06.851 --> 00:08:08.271]  Do you ever shop at Whole Foods?
[00:08:09.112 --> 00:08:10.452]  Uh, you mean Whole Paycheck?
[00:08:10.592 --> 00:08:12.013]  Do you ever shop at Whole Foods here?
[00:08:12.253 --> 00:08:12.993]  Yeah, I work there.
[00:08:14.033 --> 00:08:19.815]  Are you familiar that Whole Foods put out a press release saying there's genetically modified organisms being sold in the store?
[00:08:20.116 --> 00:08:21.036]  No, I wasn't aware of that.
[00:08:21.656 --> 00:08:27.799]  While talking to the public, we were unknowingly approached by Whole Foods Media Relations spokesperson Libba Letton.
[00:08:28.140 --> 00:08:35.043]  And as an employee of Whole Foods, do you find it concerning that Whole Foods has admitted in their press release that they're selling unlabeled genetically modified organisms?
[00:08:36.104 --> 00:08:47.050]  No, I think that unless a store is all organic, every store in the country sells unlabeled genetically modified organisms.
[00:08:47.538 --> 00:08:59.865]  Do you think that it's fair to say that most people who come here come in search of organic whole foods and they think that what they're buying is probably not genetically modified and so to have unlabeled GMO is kind of against that whole advertisement?
[00:09:00.946 --> 00:09:02.467]  You know, I don't know what people think.
[00:09:02.987 --> 00:09:04.568]  I think they come here for organic food.
[00:09:04.608 --> 00:09:06.389]  I think they come here for healthy food.
[00:09:07.069 --> 00:09:13.333]  And again, I think the issue of people not knowing how pervasive GMOs are is a problem.
[00:09:15.735 --> 00:09:23.400]  But I don't think that Whole Foods does anything to try and make people think that we don't have food with GMOs in them.
[00:09:24.224 --> 00:09:24.564]  You don't?
[00:09:24.785 --> 00:09:30.190]  You see behind me they have the slogan on this new store location, nothing artificial ever.
[00:09:30.610 --> 00:09:35.775]  However, that's not the case, which is why we also have to now put the spotlight on Whole Foods.
[00:09:35.915 --> 00:09:38.938]  Now I think we're very clear about marking which foods are non-GMO.
[00:09:39.339 --> 00:09:46.766]  Only later did we discover in research that Libba also represented Whole Foods investor relations and food safety.
[00:09:47.452 --> 00:09:55.455]  Ninety percent of the corn and canola and cottonseed and soy in this country is actually genetically modified through companies like Monsanto and DuPont.
[00:09:55.955 --> 00:09:57.936]  And the derivatives of that are put into the food.
[00:09:58.056 --> 00:10:04.959]  And Whole Foods, you know, they market themselves as a whole food organization, and yet a lot of the stuff in here has unlabeled genetically modified.
[00:10:04.979 --> 00:10:05.019]  So.
[00:10:05.839 --> 00:10:11.722]  So where would you get food that's, where would you buy the food that's not genetically?
[00:10:12.382 --> 00:10:13.382]  Well, that's the question.
[00:10:13.402 --> 00:10:16.824]  Would it be surprising to you to find out that Whole Foods also sells GMOs?
[00:10:17.597 --> 00:10:17.797]  No.
[00:10:18.537 --> 00:10:19.218]  I'm aware of that.
[00:10:19.718 --> 00:10:25.039]  If I have the facts, and if they're labeled, then that's fair.
[00:10:25.099 --> 00:10:25.960]  I'm educated.
[00:10:26.580 --> 00:10:28.740]  If they're not labeled, then I'm concerned.
[00:10:29.020 --> 00:10:34.682]  GMOs are one of the banes of our society right now, of our globe.
[00:10:34.702 --> 00:10:36.063]  I'm not really opposed to it.
[00:10:36.183 --> 00:10:41.144]  I mean, I think that most genetically modified food out there is actually safe and tested.
[00:10:41.364 --> 00:10:43.105]  A lot of it's going under FDA review.
[00:10:43.985 --> 00:10:45.806]  As long as the science is down, I'm okay with it.
[00:10:45.886 --> 00:10:47.026]  What does the FDA say about this?
[00:10:48.345 --> 00:11:00.330]  Well, the FDA is kind of hard to gauge because Obama put Michael Taylor in, who was actually a Monsanto lobbyist for years and years, and now he's the food safety czar, so... Well, that's... Oh well, it's the net politics as usual, huh?
[00:11:00.770 --> 00:11:04.232]  If it is linked to cancer, I'd certainly like to know about it and stay away from it.
[00:11:04.252 --> 00:11:07.233]  Uh, we don't know if it's genetically modified unless we test it.
[00:11:08.198 --> 00:11:09.839]  Is there any plans to maybe do some testing?
[00:11:09.859 --> 00:11:12.599]  To test every product in the store and see if there's GMOs in them?
[00:11:13.179 --> 00:11:13.359]  Yeah.
[00:11:14.120 --> 00:11:19.381]  Wouldn't it be easier to try and get some sort of federal requirement that all foods with GMOs have a label on them?
[00:11:20.341 --> 00:11:20.862]  Here we go.
[00:11:21.522 --> 00:11:21.982]  Are you rolling?
[00:11:22.002 --> 00:11:26.663]  Hi folks, how are you?
[00:11:26.723 --> 00:11:26.763]  Hi.
[00:11:26.803 --> 00:11:27.823]  Everything okay?
[00:11:28.324 --> 00:11:32.645]  Yep, we're just asking people what they think about genetically modified organisms and Proposition 37.
[00:11:32.745 --> 00:11:32.925]  Okay.
[00:11:32.965 --> 00:11:37.026]  Just make sure we're three feet from the curb at all times.
[00:11:37.671 --> 00:11:37.951]  Okay.
[00:11:38.632 --> 00:11:40.294]  We're on the public sidewalk here, aren't we?
[00:11:40.354 --> 00:11:41.976]  Uh, three feet from the curb is public sidewalk.
[00:11:42.456 --> 00:11:42.756]  Yes, ma'am.
[00:11:43.077 --> 00:11:43.317]  Okay.
[00:11:43.557 --> 00:11:43.777]  Okay?
[00:11:43.937 --> 00:11:45.639]  Pretty sure I am three feet from the curb.
[00:11:46.560 --> 00:11:46.941]  Am I not?
[00:11:46.961 --> 00:11:48.262]  Do you have a ruler?
[00:11:50.734 --> 00:11:58.416]  I think they're standing over there having a little meeting about how they would really like to kick us off this public sidewalk that we have a First Amendment right to be on right now.
[00:11:59.217 --> 00:12:05.999]  And they can stand there all day with their badge and a little walkie-talkie and make as many phone calls as they want, but legally we have every right to be here.
[00:12:06.539 --> 00:12:19.063]  Just like, I think, as consumers we have every right to know whether or not we're eating genetically modified frankenfood science projects when we feed ourselves and our children and when we go to a store that labels themselves as organic but then turns around and sells us GMO.
[00:12:19.463 --> 00:12:21.184]  ...off to them, but you can't just be out in front of the store.
[00:12:21.605 --> 00:12:22.705]  Well, can we talk to those people?
[00:12:23.166 --> 00:12:26.668]  Yeah, let's call them.
[00:12:26.768 --> 00:12:26.888]  Okay.
[00:12:27.549 --> 00:12:29.851]  Well, and maybe what I should do is call the shopping center.
[00:12:30.511 --> 00:12:30.611]  Okay.
[00:12:30.651 --> 00:12:31.772]  It's really up to them.
[00:12:31.832 --> 00:12:33.173]  I mean, this is their private space.
[00:12:33.213 --> 00:12:34.374]  This is not a public space.
[00:12:34.494 --> 00:12:37.296]  This is a private property owned by the shopping center.
[00:12:37.936 --> 00:12:38.897]  But not by Whole Foods.
[00:12:39.818 --> 00:12:40.738]  No, not this one, no.
[00:12:41.199 --> 00:12:43.941]  We're just concerned to find out they also sell GMOs, so...
[00:12:44.853 --> 00:12:47.737]  Um, actually, GMOs are in almost everything.
[00:12:47.757 --> 00:12:52.083]  Like, it would be really hard to find completely non-GMO anything.
[00:12:52.624 --> 00:12:55.207]  And so, I mean, I don't think there's ever been...
[00:12:56.499 --> 00:12:58.760]  Like, we've never claimed that we don't sell GMOs.
[00:12:59.120 --> 00:13:04.601]  There's a truck from Whole Foods coming this way, and it actually says, 100% real ingredients.
[00:13:05.001 --> 00:13:12.243]  I just think that's really ironic because I don't think genetically modified and real are synonymous in any possible way.
[00:13:12.263 --> 00:13:16.504]  I mean, a unicorn pegasus is real because I wrote about it in a book, but is it real?
[00:13:16.624 --> 00:13:18.204]  Something I created in a lab?
[00:13:18.265 --> 00:13:21.405]  It's a genetically modified frankenfood science experiment.
[00:13:21.445 --> 00:13:22.125]  That's not real.
[00:13:22.346 --> 00:13:23.946]  And it's not food, at least it shouldn't be.
[00:13:24.286 --> 00:13:33.693]  Whole Foods was like one of the last large bastions of organic food, whole food, safe food, and that's why I think most consumers shop here.
[00:13:33.873 --> 00:13:49.385]  And then to quietly admit in a press release that isn't posted anywhere in the store, you have to go and search for it on their website to get it, that, oh yes, our food does contain genetically modified organisms, is just hypocritical to the nth degree, and it's dishonest, and it's wrong.
[00:13:49.865 --> 00:13:51.867]  Do you think that maybe Whole Foods might consider
[00:13:52.507 --> 00:13:54.889]  Supporting Proposition 37 financially?
[00:13:55.970 --> 00:13:59.652]  We support Proposition 37 in a number of ways.
[00:14:01.674 --> 00:14:05.396]  You know, you can look at it that Whole Foods hasn't written a check to that yet.
[00:14:06.017 --> 00:14:14.403]  Well, are you familiar with the fact that some of the higher-ups in Whole Foods have written a check to Christy Vilsack, Tom Vilsack's wife, who's the head of the USDA that's pretty much in bed with Monsanto?
[00:14:14.843 --> 00:14:18.626]  Out of their personal bank accounts and not on behalf of Whole Foods Market, they can do whatever they want.
[00:14:18.646 --> 00:14:19.927]  It's listed as Whole Foods Market, though.
[00:14:20.728 --> 00:14:24.191]  Whole Foods Market to, well, I'm not aware of any of those.
[00:14:25.292 --> 00:14:34.080]  He's also financially bankrolling Obama who put, you know, Michael Taylor, who's a FDA food safety czar, and that guy's been a Monsanto lobbyist for years.
[00:14:34.400 --> 00:14:36.082]  What about the donations to Gary Johnson?
[00:14:37.239 --> 00:14:40.403]  I don't think it's like tit-for-tat, one good donation, one evil donation.
[00:14:40.423 --> 00:14:41.204]  I mean, that doesn't make any sense.
[00:14:41.224 --> 00:14:42.246]  Only the bad ones matter.
[00:14:42.386 --> 00:14:44.268]  Just, it sends the wrong message, don't you think?
[00:14:44.749 --> 00:14:46.772]  No, I think our actions send the message.
[00:14:46.912 --> 00:14:52.039]  I think private donations made by executives sends messages from them personally about what they're doing.
[00:14:52.199 --> 00:14:54.560]  So what's all the fuss about Whole Foods and GMO?
[00:14:54.940 --> 00:15:04.184]  Well, it seems the bigwigs over there got pretty chummy with the USDA when they were hammering out the deal over Monsanto's deregulation of GE Alfalfa.
[00:15:04.524 --> 00:15:11.708]  Now, Walter Robb from Whole Foods is donating to Christy Vilsack, the wife of Tom Vilsack, who heads the USDA department.
[00:15:11.768 --> 00:15:19.151]  Tom Vilsack bent over backwards for cloning, pushed GMOs into the mainstream, opened all the doors for Big Agra,
[00:15:19.591 --> 00:15:26.376]  And even stood up for the open-air experimentation of GMOs that had biopharmaceuticals blowing in the wind.
[00:15:26.876 --> 00:15:33.821]  Then, Obama appointed Tom Vilsack to be Secretary of Agriculture, so he could help fast-track GMOs big-time.
[00:15:34.082 --> 00:15:37.404]  Now Tom Vilsack's wife, Christy, is running for Congress there.
[00:15:37.864 --> 00:15:43.789]  But don't worry, her opponent, Steve King, is also bought out by Big Agra and the biotech industry.
[00:15:44.349 --> 00:15:59.006]  The only question is, why would Walter Raab, or any organic industry executive, want to cut checks to the wife of someone who's fought Monsanto's fight every step of the way, and done nothing but deceive the organic industry about regulating GMOs?
[00:15:59.462 --> 00:16:16.337]  Well, what's really kind of troubling about Whole Foods also is that while they won't back Proposition 37 financially, some of their higher-ups have financially backed and donated to the political campaigns of people like Obama, who put in Michael Taylor as our food safety czar, who was a Monsanto lobbyist for years.
[00:16:16.377 --> 00:16:18.199]  He's now the FDA food safety czar.
[00:16:18.519 --> 00:16:25.646]  You've got them financially backing Tom Vilsack's wife, and he's the USDA Secretary of Agriculture who's totally in bed with Monsanto.
[00:16:25.666 --> 00:16:25.986]  So it's like,
[00:16:26.326 --> 00:16:33.210]  You won't give money to Proposition 37, but some of your higher-ups are personally giving money to people they should be 100% against.
[00:16:34.010 --> 00:16:35.671]  So I completely agree with that.
[00:16:35.711 --> 00:16:37.672]  I mean, they're all corrupt.
[00:16:37.732 --> 00:16:38.432]  It's disappointing.
[00:16:38.652 --> 00:16:45.456]  They're a really big business, and they're getting bigger all the time, and Mackey has a pretty good history of not straight-dealing.
[00:16:46.456 --> 00:16:47.157]  Mr. Mackey?
[00:16:48.516 --> 00:16:51.877]  I would tell him to go straight south.
[00:16:52.738 --> 00:17:14.646]  As we try to protect ourselves through organic food and avoid GMOs, are we making Whole Foods a sacred cow, hoping they're an ally for our cause of eating natural, wholesome, organic foods, when in fact, their leadership has sold out to the USDA, has met at the table with Monsanto, and has compromised with them, and in fact, stocked GMOs on their shelf.
[00:17:15.100 --> 00:17:16.101]  The science is in.
[00:17:16.501 --> 00:17:22.805]  The recent GMO study on rats serves as a stark reminder that what we don't know can hurt us.
[00:17:23.645 --> 00:17:28.308]  And duping an already uninformed public is just plain dangerous and evil.
[00:17:28.708 --> 00:17:43.197]  While we agree that labeling non-GMO is a start, it simply does not follow that Whole Foods knowingly selling GMO products without at least warning the public, not just with some quiet press release, but with actual signage on store shelves, is wrong.
[00:17:43.877 --> 00:17:53.710]  Waiting for bought and paid for politicians to fix the problem is nothing short of leaving customers to fend for themselves against the clear and present danger while raking in the profits.
[00:17:54.370 --> 00:17:56.573]  For InfoWars Nightly News, I'm Melissa Melton.
[00:17:56.874 --> 00:17:57.715]  And I'm Aaron Dykes.
[00:18:07.987 --> 00:18:13.970]  So there you go, you can check out that article from Mike Adams, and also check out the video from Melissa Milton and Aaron Dykes.
[00:18:14.470 --> 00:18:14.950]  Next story.
[00:18:15.470 --> 00:18:20.893]  Cold-hearted cops charge mom of dead son for dent in NYPD car.
[00:18:21.813 --> 00:18:22.233]  Wow!
[00:18:22.334 --> 00:18:28.616]  I guess they finally left the Apple Store and decided to get out there and do some work, but when they did, they happened to run over their suspect.
[00:18:28.636 --> 00:18:29.537]  Let's take a look at the article.
[00:18:30.157 --> 00:18:32.758]  Taman Robinson tried to outrun the cops but couldn't.
[00:18:33.278 --> 00:18:38.479]  The 27-year-old coffee barista died in April after being struck by an NYPD squad car.
[00:18:38.879 --> 00:18:45.621]  The city has ordered his mother to pay the $710 repairing of the police car that killed her boy.
[00:18:46.041 --> 00:18:51.643]  So not only did they kill the guy, they sent a note to his mom saying, hey, you have to pay for the death of your son.
[00:18:52.023 --> 00:18:58.928]  Now you're saying, now hold on, you're saying, hey, this guy was running from the cops, he got ran over, he deserved what he got, right?
[00:18:59.068 --> 00:18:59.988]  That's probably what you're saying.
[00:19:00.008 --> 00:19:07.934]  Alright, now let's just take a second and think of what crime you think is worthy to be run over and killed by the police.
[00:19:08.114 --> 00:19:10.255]  Okay, so do you have that crime in your head?
[00:19:10.295 --> 00:19:10.736]  Are you ready?
[00:19:11.156 --> 00:19:12.137]  This is what the guy did.
[00:19:12.797 --> 00:19:14.998]  He stole decorative stones.
[00:19:15.859 --> 00:19:16.540]  That's right.
[00:19:30.425 --> 00:19:42.877]  Anybody who knows anything about firearms, if you have any type of firearm training, like I've taken concealed handgun classes, they say you can't fire your handgun at somebody who's running away from you unless they're trying to get repositioned or whatever.
[00:19:43.238 --> 00:19:47.242]  But you can't fire upon somebody who's not a threat to you.
[00:19:47.262 --> 00:19:48.643]  But you say, hey, they didn't shoot this guy.
[00:19:48.663 --> 00:19:49.324]  They ran him over.
[00:19:49.384 --> 00:19:50.204]  It's the same deal.
[00:19:52.166 --> 00:19:58.952]  I mean, they use their car as a lethal weapon to run over this guy and now they're sending a bill to the mom saying, hey, you need to pay for this.
[00:19:59.393 --> 00:20:05.758]  It would have been the same thing had the cops shot the guy in the back of the head and they sent a note to the mom saying, hey, you have to buy us more bullets.
[00:20:05.818 --> 00:20:06.959]  That would have been the same deal.
[00:20:07.379 --> 00:20:09.722]  So we see just ridiculous
[00:20:10.782 --> 00:20:11.283]  I think?
[00:20:41.583 --> 00:20:42.683]  Decorative stones, yeah.
[00:20:42.703 --> 00:20:49.646]  So, you know, if you, I don't know, maybe next somebody stole a yard gnome and they'll run him over with a tractor or something.
[00:20:50.107 --> 00:20:50.507]  Next story.
[00:20:52.208 --> 00:20:58.951]  This is something that I'm going to talk about in a little bit with Alex Jones after our next break, but I'll read the headline to you now.
[00:20:59.551 --> 00:21:03.413]  Mental health suicide risk screening program available to students.
[00:21:04.033 --> 00:21:10.180]  Teen Screen Schools and Communities is a national mental health and suicide risk screening program for young people.
[00:21:10.621 --> 00:21:17.789]  Now, if you take a look at that article, you'll see that it goes on to say that you have to have a waiver to participate in the Teen Screen Program.
[00:21:18.510 --> 00:21:19.111]  And people say, hey,
[00:21:19.631 --> 00:21:20.451]  What's wrong with that?
[00:21:20.511 --> 00:21:31.737]  You know, I definitely do recognize that there are teen suicides and mental illnesses and things such as that, but the way Teenscreen handles it, they send home what is known as a passive waiver.
[00:21:32.177 --> 00:21:38.521]  Okay, what this means is as long as they give a waiver to your student, you the parent, you don't have to see it, you don't have to sign it.
[00:21:38.921 --> 00:21:46.725]  If you do not return this waiver saying that, no, I don't want Johnny to participate in Teenscreen, Johnny's going to be in Teenscreen.
[00:21:47.345 --> 00:21:48.486]  And we all know, I mean,
[00:21:49.386 --> 00:21:55.248]  With any program, you always have a few good people, maybe more than a few, who are there for the well-being of the patients.
[00:21:55.548 --> 00:21:57.608]  But this, they're really trying to get your kids on drugs.
[00:21:57.889 --> 00:22:02.510]  So, I mean, they... Johnny, you don't like to play with the other kids, you need to take this drug.
[00:22:02.970 --> 00:22:05.691]  Or Johnny, you have trouble sleeping at night, you need to take this drug.
[00:22:06.031 --> 00:22:07.051]  And that's really what it is.
[00:22:07.491 --> 00:22:12.093]  And Teenscreen even admits that their own program doesn't do very much.
[00:22:12.133 --> 00:22:15.974]  They have no proof that their program has actually reduced suicides.
[00:22:17.168 --> 00:22:17.868]  So there you go.
[00:22:17.908 --> 00:22:19.029]  They admit it themselves.
[00:22:19.369 --> 00:22:23.391]  I don't have the article pulled up, but I definitely guarantee you that it is there.
[00:22:23.451 --> 00:22:27.633]  They guarantee that they say that their program does not even reduce suicide.
[00:22:27.973 --> 00:22:28.793]  So be aware of that.
[00:22:28.854 --> 00:22:31.055]  And that actually ties into another article that we have.
[00:22:31.655 --> 00:22:34.016]  Suicide screening coming to Comanche.
[00:22:34.036 --> 00:22:35.717]  Now this is another teen screening program.
[00:22:36.317 --> 00:22:49.561]  Bridgeview Community Mental Health Center's Teen Screen Program received a grant from the United Way of Clinton County that will allow the program to continue at several local schools, as well as expand to include Comanche Middle School.
[00:22:49.941 --> 00:22:51.662]  So there you go, there's your teen screen.
[00:22:51.742 --> 00:22:52.942]  They're screening the teens.
[00:22:53.883 --> 00:23:04.686]  And one of the things they talk about in teen screens, potential, I guess, alarming behavior, is people who have a fear of public speaking.
[00:23:05.765 --> 00:23:10.507]  You know, so public speaking, isn't that the number one phobia in America, public speaking?
[00:23:10.827 --> 00:23:14.629]  So if you have a fear of public speaking, that's a potential red flag.
[00:23:14.909 --> 00:23:24.574]  And also, if you get nervous before a sporting event, you're the quarterback and you have a big game and you're, oh man, I'm kind of nervous, oh well, that's potential.
[00:23:25.474 --> 00:23:26.995]  Suicidal behavior right there.
[00:23:27.436 --> 00:23:33.940]  So, teen screen and actually, like I said, we'll be talking about that with Mr. Alex Jones right after this.
[00:23:34.300 --> 00:23:36.262]  That brings us now to our quote of the day.
[00:23:37.423 --> 00:23:38.884]  Big Brother is on the march.
