[00:00:03.643 --> 00:00:03.863]  We're good.
[00:02:53.278 --> 00:02:58.702]  It's a very sad turn of events, what's going on in Syria, but many people on the ground say that this
[00:02:59.602 --> 00:03:12.385]  A force that's trying to overthrow al-Assad is not much better, and we're providing these individuals with over 200 million dollars in funding, and they seem to be committing atrocities themselves.
[00:03:13.126 --> 00:03:16.386]  This could obviously spark a regional war as well.
[00:03:16.566 --> 00:03:18.787]  Iran is obviously next door as well.
[00:03:19.147 --> 00:03:26.429]  So we'll continue to see how these turn of events unfold, but obviously this individual who they're meeting with, al-Khatib,
[00:03:27.069 --> 00:03:31.632]  Is supposedly a good guy, although many people would question that.
[00:03:31.672 --> 00:03:32.753]  So let's keep our eye on that.
[00:03:33.073 --> 00:03:45.722]  Now in more Syrian news, in another article posted today on Infowars.com by Paul Joseph Watson, the headline reads, Video Syrian rebels make child beheaded prisoner video.
[00:03:46.142 --> 00:03:50.665]  A disturbing YouTube video shows Syrian rebels making a child behead an unarmed prisoner.
[00:03:51.508 --> 00:03:53.070]  No, it's very graphic footage.
[00:03:53.831 --> 00:03:58.417]  The clip shows a child hacking away at the head of a bound prisoner with a machete.
[00:03:58.818 --> 00:04:04.405]  The video then cuts to militants displaying the man's severed head while chanting, Allahu Akbar.
[00:04:04.986 --> 00:04:08.691]  Other beheaded prisoners can also be seen in the footage and once again,
[00:04:09.111 --> 00:04:13.516]  These individuals are supposedly supposed to be the good guys, these Syrian rebels.
[00:04:13.816 --> 00:04:23.385]  The Obama administration has given them about $200 million to help them try and overthrow the Al-Assad regime.
[00:04:23.846 --> 00:04:30.272]  And the article also notes that the New York Times reports that many of these Syrian rebels are members of Al-Qaeda.
[00:04:31.133 --> 00:04:33.074]  So, I thought Al-Qaeda was the bad people.
[00:04:33.134 --> 00:04:34.394]  I thought we were going to war with them.
[00:04:34.414 --> 00:04:40.556]  But, you know, ten years after the sham of a war, the Iraq War, now Al-Qaeda, we're funding them as well.
[00:04:41.156 --> 00:04:44.817]  So, it's a very disturbing turn of events.
[00:04:44.937 --> 00:04:52.899]  And in another article posted today on Infowars.com and also The Independent, there is a reporter by the name of
[00:04:53.859 --> 00:05:10.149]  Robert Fisk and he posted an article that that says Bashar al-Assad Syria and the truth about chemical weapons Bashar's father Hafez al-Assad was brutal but never used chemical arms and do you know which was the first army to use gas in the Middle East?
[00:05:10.189 --> 00:05:18.534]  Basically what this article talks about is that he is a journalist who was in Syria in the early 1980s when supposedly the current regime
[00:05:19.034 --> 00:05:19.214]  Yes.
[00:05:38.695 --> 00:05:46.320]  Are saying that unnamed military intelligence sources are saying that this can happen, that chemical weapons could be used.
[00:05:46.701 --> 00:05:51.464]  And the article also points out that this reeks of the Iraq war all over again.
[00:05:51.484 --> 00:05:56.628]  This weapons of mass destruction charge that was used 10 years or so ago.
[00:05:57.188 --> 00:05:59.990]  And he's saying when he was in Syria in the early 1980s,
[00:06:01.591 --> 00:06:09.557]  He never saw chemicals unleashed and he was living there so those reports could be false but according to the US government that doesn't matter.
[00:06:10.998 --> 00:06:17.623]  Chemicals could be used and that's all that needs to be said and so therefore we need to go in there and topple the Syrian government.
[00:06:17.963 --> 00:06:18.784]  That's what makes sense.
[00:06:20.086 --> 00:06:34.657]  Now, speaking of the Syrian conflict also, there is another article that was posted on Infowars.com today that talks about a potential anti-Islam video that may very well be released on December the 14th.
[00:06:34.997 --> 00:06:39.581]  According to the article, Spain threatens to deport filmmaker over anti-Islam film.
[00:06:39.941 --> 00:06:43.284]  There is a gentleman by the name of Imran Farasat
[00:06:43.704 --> 00:07:04.305]  Who's currently living in Spain and he's working with the controversial pastor Terry Jones I believe down in Florida to unveil a video on December the 14th that demonizes the Muslim religion and Allah and the Spanish government is basically saying if you do that we will imprison you and we will also deport you and bring you back to Pakistan
[00:07:05.131 --> 00:07:11.153]  And currently that individual is already facing the death penalty in Pakistan for other issues.
[00:07:11.213 --> 00:07:17.916]  So, you know, be mindful on December the 14th, there may be a supposed anti-Islamic video unveiled.
[00:07:18.276 --> 00:07:21.357]  And if that happens, all Hades can once again occur.
[00:07:21.978 --> 00:07:27.860]  So, again, it's all part of the rollout plan, in my estimation, to get us to war with Iran.
[00:07:28.895 --> 00:07:38.705]  And we have to keep our eye on that because this can very easily become a regional conflict and Syria also has very close ties as does Iran with Russia.
[00:07:39.106 --> 00:07:42.029]  So the situation can really spiral out of control.
[00:07:42.449 --> 00:07:43.150]  Let's hope that
[00:07:44.761 --> 00:07:46.583]  They get the situation resolved.
[00:07:46.863 --> 00:07:59.852]  Now, speaking of military conflicts and speaking of unnecessary military force, this past weekend we held a rally against drone usage, against the abuse of drone usage.
[00:07:59.892 --> 00:08:03.574]  And we obviously know that in the Middle East, the United States has used drone airplanes.
[00:08:04.254 --> 00:08:12.260]  A recent article posted on InfoWars.com shows that in Pakistan, about 80% of the people who are killed by drones in Pakistan were innocent
[00:08:12.800 --> 00:08:14.102]  We're innocent victims.
[00:08:14.402 --> 00:08:19.627]  About 2300 people have been killed as a result of US drone use in Pakistan.
[00:08:20.183 --> 00:08:25.826]  And I believe only 2% of them, the article says, were military, were militant leaders.
[00:08:26.406 --> 00:08:27.446]  So, but it doesn't matter.
[00:08:27.646 --> 00:08:30.708]  You know, a 2%, that's good enough to, you know, attack people.
[00:08:30.768 --> 00:08:35.450]  TSA hasn't caught any terrorists, but it's okay, let's fund an $8 billion agency.
[00:08:36.190 --> 00:08:47.175]  But speaking of drone usage, once again, and our country's continual use of it, we had a rally this past weekend, rallying against the unnecessary use of drones, and we're now going to go to a story.
[00:08:48.123 --> 00:08:50.190]  That focuses on what occurred this past weekend.
[00:09:00.313 --> 00:09:02.736]  Melissa Melton here at the Drone Mob with Jakari Jackson.
[00:09:04.037 --> 00:09:04.718]  It was a good day.
[00:09:04.758 --> 00:09:08.964]  I think we had about 100 people show up at various times since we got out here.
[00:09:08.984 --> 00:09:12.488]  It was actually pretty good because we had to move from our original location.
[00:09:12.989 --> 00:09:14.271]  So people still found us.
[00:09:14.291 --> 00:09:15.192]  We had a good time.
[00:09:15.732 --> 00:09:16.914]  A few people brought drones.
[00:09:16.954 --> 00:09:18.216]  I think we broke most of ours.
[00:09:18.616 --> 00:09:19.076]  Yeah, we did.
[00:09:19.257 --> 00:09:21.939]  Some of those are not going to be repairable.
[00:09:22.359 --> 00:09:23.800]  Or other people, but that's okay.
[00:09:23.900 --> 00:09:29.985]  It's all good fun and we had a good crowd and a lot of people, most people came out were pretty up on drone issues.
[00:09:30.025 --> 00:09:32.547]  They at least knew about domestic drone use.
[00:09:33.067 --> 00:09:34.308]  It's a great time to come out here.
[00:09:34.328 --> 00:09:37.511]  We had people, I met people from San Antonio, some people came from Dallas.
[00:09:37.991 --> 00:09:40.053]  So it's definitely a great time and people do have power.
[00:09:40.293 --> 00:09:41.034]  You have power!
[00:09:42.055 --> 00:09:42.675]  You have power!
[00:09:42.735 --> 00:09:46.078]  And remember, they're about to set to fill our skies with 30,000 drones at FASA by 2015.
[00:10:00.950 --> 00:10:03.391]  People say, why do you use drones to protest drones?
[00:10:03.432 --> 00:10:04.472]  I mean, these are toys.
[00:10:05.173 --> 00:10:08.995]  I mean, if it survived today, which I don't know, Alex would probably shoot it anyway.
[00:10:09.015 --> 00:10:14.658]  I don't know about that.
[00:10:14.678 --> 00:10:15.879]  Mallory, you were flying one of our drones.
[00:10:15.919 --> 00:10:16.679]  What are your thoughts on that?
[00:10:17.920 --> 00:10:18.841]  It wasn't easy.
[00:10:19.621 --> 00:10:25.205]  And I think my take on it, when I was noticing the one with the iPad, is that there was a camera on it.
[00:10:25.305 --> 00:10:27.406]  And I was seeing everything really close up.
[00:10:27.606 --> 00:10:30.308]  And I noticed, if I can see that, what can they see?
[00:10:36.014 --> 00:10:38.316]  So, Stephen, tell us, why'd you decide to come out here today?
[00:10:39.456 --> 00:10:48.722]  Well, uh, my concern about the drones, especially now that they're being armed, or, you know, it's just all bad news.
[00:10:48.862 --> 00:10:52.924]  I don't like anything about it.
[00:10:53.965 --> 00:10:58.848]  What do you think about the growing surveillance state?
[00:10:59.972 --> 00:11:16.350]  I think that it's unfortunate that people consider it necessary and especially with the technology that's available with our phones, it's ever more prevalent and the emails that people are getting, I would consider it being hacked into almost.
[00:11:19.903 --> 00:11:25.366]  Came out here, actually came out here from Dallas visiting my girlfriend.
[00:11:25.406 --> 00:11:26.447]  It's her anniversary this weekend.
[00:11:26.467 --> 00:11:27.208]  She goes to UT.
[00:11:27.948 --> 00:11:31.371]  And just took the opportunity to come out here and check out the drone mob.
[00:11:32.692 --> 00:11:35.033]  That's $300!
[00:11:37.079 --> 00:11:38.521]  Go to InfoWars to learn more.
[00:11:38.541 --> 00:11:40.223]  It's taught me so much.
[00:11:40.383 --> 00:11:48.713]  I'm completely fluoride free, GMO free, I eat organic, I don't take medications, I don't get sick, and I'm 42 years old.
[00:11:48.813 --> 00:11:49.534]  Thank you very much.
[00:11:49.934 --> 00:11:51.196]  Why'd you decide to come out here today?
[00:11:51.396 --> 00:11:52.237]  Because of you guys.
[00:11:52.437 --> 00:11:53.538]  Because you're spreading the word.
[00:11:56.403 --> 00:12:04.289]  And that was a great event, and we also have a contest that's going on right now for those who attended the event, the drone event.
[00:12:04.750 --> 00:12:17.500]  Basically, you know, edit a video that talks about the event and what you saw, and if you submit it to contest at InfoWars.com, we're giving a $1,000 prize for the best drone video filmed at the event.
[00:12:18.040 --> 00:12:23.825]  So once again, if you were at the event, you have two weeks to upload and send a video.
[00:12:25.718 --> 00:12:33.161]  At contests at Infowars.com and if we like your video of the events that occurred on that day, you can win a thousand dollars.
[00:12:33.562 --> 00:12:44.506]  Also speaking of contests here at Infowars, Alex has obviously been highly critical of Bob Costas and his ridiculous, ludicrous comments that demonize the Second Amendment.
[00:12:44.526 --> 00:12:52.410]  So there's another contest going on in which we're encouraging you to send a spoon, mail a spoon to Bob Costas and the reason why is
[00:12:53.030 --> 00:12:58.073]  Obviously he's blaming the tragic murder that occurred recently on gun use.
[00:12:58.433 --> 00:13:00.734]  So we're saying that's like blaming obese people.
[00:13:00.754 --> 00:13:04.516]  That's like blaming a spoon for why people are obese.
[00:13:04.916 --> 00:13:14.721]  So we want you to send a spoon, and there's the address, to Bob Costas along with a letter, a kind letter, I mean not a kind letter, a stern but not a vulgar letter, saying how you feel.
[00:13:15.581 --> 00:13:29.966]  And, uh, you know, film a video of that, and if you send it to us, there's also going to be a $1,000 grand prize winner for the person who, uh, has the best video that shows him writing the letter to Mr. Costas and sending the spoon to Mr. Costas.
[00:13:30.046 --> 00:13:31.166]  There you go, there's the address.
[00:13:31.206 --> 00:13:41.270]  And again, we're trying to mock Mr. Costas, who's demonizing the Second Amendment and saying that that murder that occurred last week with that football player was because of guns.
[00:13:41.857 --> 00:13:45.980]  That's like saying again that you're obese because we have too many spoons in this world.
[00:13:46.841 --> 00:13:47.702]  So there you go.
[00:13:47.722 --> 00:13:48.983]  We like to mock the system here.
[00:13:49.143 --> 00:13:49.863]  It's okay to do that.
[00:13:50.924 --> 00:13:52.706]  And in other news and domestic news...
[00:13:53.658 --> 00:14:07.562]  In an article posted today on Infowars.com by Anthony Gucciardi, the headline reads, Toothpaste blasts kids with 5,000% more IQ-crushing fluoride than heavily fluoridated areas.
[00:14:08.063 --> 00:14:15.585]  The article reads, fluoride exposure at typical water fluoridation levels is known to decrease IQ across the board.
[00:14:16.005 --> 00:14:20.928]  And leading medical heads have confirmed it is fueling cancer and other diseases as well.
[00:14:21.248 --> 00:14:25.811]  But what about fluoride levels around 5,000 times that found in most drinking water?
[00:14:26.231 --> 00:14:42.521]  With one of the most popular doctor-recommended extra fluoride toothpaste brands by Colgate, according to the author, you can get a massive sodium fluoride blast of 5,000 ppm, around 5,000% increase from the average water fluoridation levels.
[00:14:43.980 --> 00:14:59.915]  And he notes the Harvard study that was recently published that shows that the Harvard study says quote the children in high fluoride areas had significantly lower IQ than those who lived in low fluoride areas and
[00:15:00.775 --> 00:15:07.080]  The study also detailed how fluoride attacks developing babies and may permanently damage growing brains.
[00:15:07.440 --> 00:15:10.522]  It says, quote, fluoride readily crosses the placenta.
[00:15:10.943 --> 00:15:23.632]  Fluoride exposure to the developing brain, which is much more susceptible to injury caused by toxicants than is the mature brain, may possibly lead to damage of a permanent nature.
[00:15:23.932 --> 00:15:26.614]  And we also have a video to go with that story.
[00:15:26.634 --> 00:15:27.715]  Let's go to that video right now.
[00:15:27.895 --> 00:15:28.255]  We're good to go!
[00:15:59.130 --> 00:15:59.770]  So there you go.
[00:15:59.851 --> 00:16:09.437]  Again, the Harvard study states that it could lower IQ rates and that's just one of about 24 studies that is highly critical of fluoride use.
[00:16:09.818 --> 00:16:13.860]  About 75% of drinking water here in the United States has fluoride in it.
[00:16:14.421 --> 00:16:19.604]  Pinellas County is the largest region in the country that does not have fluoridated water.
[00:16:20.425 --> 00:16:21.506]  However, recently
[00:16:21.826 --> 00:16:31.049]  The council members that supported not fluoridating the water were voted out, and new council members are being put in that say they support fluoridating the water.
[00:16:31.369 --> 00:16:39.452]  So we encourage those in Pinella County, Florida to fight these council representatives, and we thank InfoWarriors in that area who were able to
[00:16:40.152 --> 00:16:42.915]  Not put fluoride in the water because of their activism.
[00:16:43.255 --> 00:16:53.945]  Also, those in the Portland area, the Portland, Oregon area, there's going to be a referendum being held next year to see if residents want to fluoridate their water or not.
[00:16:54.325 --> 00:16:55.206]  We wish you the best.
[00:16:55.686 --> 00:17:02.248]  As well out there, and we hope that you obviously don't fluoridate the water, but three-quarters of our drinking water is fluoridated.
[00:17:02.288 --> 00:17:03.348]  It's a sad turn of events.
[00:17:03.948 --> 00:17:09.569]  Now, in other story, in other news, here in the United States, it seems that the welfare state continues.
[00:17:10.289 --> 00:17:14.110]  According to an article posted also on Infowars.com, food stamps soar.
[00:17:14.230 --> 00:17:14.691]  Shocking.
[00:17:15.071 --> 00:17:20.432]  By most in 16 months, over one million Americans enter poverty in last two months alone.
[00:17:20.972 --> 00:17:24.873]  The article reads, and we thought last month's delayed food stamp data was bad.
[00:17:26.229 --> 00:17:35.452]  The just reported food stamp number for September was a doozy, with over 600,000 Americans becoming eligible for food stamps.
[00:17:36.153 --> 00:17:41.034]  It's about 600,000 started taking food stamps in September and about another 400,000 in August.
[00:17:41.314 --> 00:17:43.575]  Those are the latest government figures that have been released.
[00:17:43.855 --> 00:17:47.537]  So over a million additional Americans now on food stamps.
[00:17:48.337 --> 00:17:49.098]  Change is coming.
[00:17:49.878 --> 00:17:59.624]  Now it's about 47.7 million Americans are now on food stamps, and that doesn't include all those that are also on Social Security and are on Medicare and on Medicaid.
[00:17:59.664 --> 00:18:05.347]  It seems that liberals aren't going to be happy until everyone is completely dependent on the government.
[00:18:05.727 --> 00:18:10.730]  The GDP numbers, the unemployment numbers show that things are just barely getting better.
[00:18:11.050 --> 00:18:12.451]  So we're rooting for our president.
[00:18:12.851 --> 00:18:17.115]  But we know that sadly, regrettably, socialism just doesn't work.
[00:18:17.456 --> 00:18:19.177]  Free market economy works.
[00:18:19.778 --> 00:18:22.660]  That doesn't mean crony capitalism, but true free market economy works.
[00:18:22.700 --> 00:18:23.161]  But there you go.
[00:18:23.181 --> 00:18:27.005]  You've got an additional 1 million Americans now on food stamps.
[00:18:27.805 --> 00:18:32.410]  That means that over 47 million Americans are now on food stamps alone.
[00:18:32.770 --> 00:18:36.794]  And that doesn't include those on Social Security and Medicare and Medicaid.
[00:18:37.955 --> 00:18:40.695]  Change is definitely coming, as Barack Obama says.
[00:18:41.176 --> 00:18:54.058]  Now, in other news, in an article posted today by the Daily Mail, the headline reads, was CIA financier turned Wall Street banker assassinated by the bearded bag lady?
[00:18:54.478 --> 00:18:58.258]  New evidence may solve mystery of 1985 shooting.
[00:18:58.899 --> 00:19:07.200]  Essentially, there was a gentleman, I'll read the first couple of paragraphs of the article, but nearly 30 years ago, after a former
[00:19:07.800 --> 00:19:08.240]  C.I.A.
[00:19:08.300 --> 00:19:10.821]  Money Changer was murdered by a homeless bag lady.
[00:19:11.201 --> 00:19:14.943]  New details have emerged that suggest he may actually have been assassinated.
[00:19:15.423 --> 00:19:23.626]  Nicholas Deak was nicknamed the James Bond of money for his suave confident air and his central role in the black ops world of clandestine.
[00:19:24.406 --> 00:19:24.946]  C.I.A.
[00:19:25.206 --> 00:19:28.267]  operations from World War Two until the 1980s.
[00:19:28.667 --> 00:19:30.147]  Following the war, the C.I.A.
[00:19:30.207 --> 00:19:41.250]  helped him found Dieck Pereira as a front company to help it move money around the world, funding armed coups and friendly regimes, all while insulating the U.S.
[00:19:41.310 --> 00:19:41.710]  government.
[00:19:42.410 --> 00:19:46.031]  Dieck also built it into a legitimate bank.
[00:19:47.296 --> 00:19:54.962]  Uh, offering foreign currency trades, including American families who often bought its bundled packs of French francs and German marks.
[00:19:55.343 --> 00:20:06.412]  But in 1985, when 80-year-old Deke and his secretary were shot at close range by Lois Lange, his company had been investigated for laundering money and the CIA had abandoned him.
[00:20:06.992 --> 00:20:19.255]  Officially, Lange acted alone when she traveled 4,500 miles by bus and shot Deke with a .38 special revolver at his office in New York City, but now it has been claimed that there was more to the crime.
[00:20:20.035 --> 00:20:30.138]  According to Salon.com, they report that the death came as Deke was under investigation for money laundering and felt that the CIA, who had once celebrated him, had turned
[00:20:30.638 --> 00:20:59.120]  against him so basically you have a money changer and the story was that he just died in nineteen eighty five because a homeless woman just randomly came to his office and shot him and his secretary it turns out that this guy according to salon dot com and many people that contributed to that article who they uh... questioned it turns out that he was heavily involved with the cia and he helped the united states government move money around to appropriate regimes and to uh... you know
[00:20:59.700 --> 00:21:01.261]  Help them out with their dirty work.
[00:21:01.521 --> 00:21:18.270]  And according to a former co-worker of his, according to the article, it also reports that the woman, Mrs. Lange, had connections to one, possibly two, psychologists who were conducting CIA-sponsored research into mind control techniques.
[00:21:18.751 --> 00:21:24.794]  The woman who shot him, Arkady Kolman, the CEO of ING Direct, had worked with Deke
[00:21:25.538 --> 00:21:28.641]  And has hired private investigators to dig into the case.
[00:21:28.661 --> 00:21:31.683]  He says, quote, I never believed that the whole thing was random.
[00:21:32.624 --> 00:21:37.128]  We were the CIA's paymaster and that got to be a little embarrassing for them.
[00:21:37.548 --> 00:21:41.772]  Our time had passed and the usefulness of doing things our way had vanished.
[00:21:42.152 --> 00:21:43.794]  The world was changing in the 80s.
[00:21:44.214 --> 00:21:46.116]  You couldn't just accept bags of cash.
[00:21:46.516 --> 00:21:48.658]  Deke was slow at making those changes.
[00:21:48.998 --> 00:21:52.181]  And when you lose your sponsorship, you're out of the game.
[00:21:53.191 --> 00:22:00.453]  So basically the article again just basically refutes the accusation that this man was just randomly shot.
[00:22:00.773 --> 00:22:03.654]  It turns out that he was really a money launderer for the CIA.
[00:22:04.154 --> 00:22:09.335]  And what do you know, the story that was given to the public was not real.
[00:22:09.775 --> 00:22:11.636]  This woman who shot him had ties.
[00:22:12.256 --> 00:22:17.098]  Um, to CIA-sponsored research individuals who focused on mind control techniques.
[00:22:17.539 --> 00:22:18.919]  You know, he had to shut his mouth.
[00:22:19.320 --> 00:22:28.424]  He was being investigated for money laundering, and you know darn well, uh, the CIA, uh, his involvement with the CIA, and, um, what they do was about to spill out.
[00:22:28.504 --> 00:22:30.185]  So, they had to take care of him.
[00:22:30.205 --> 00:22:33.407]  That's how the CIA often, uh, you know, how they often operate.
[00:22:33.727 --> 00:22:37.809]  So, there you go, another, another article that refutes what our beloved government tells us.
[00:22:38.629 --> 00:22:39.710]  Now, in other news,
[00:22:40.490 --> 00:22:51.398]  In an article posted today on Infowars.com by Carlos Miller, the headline reads, Female Fullerton Cop Accused of Ripping Film Out of Witness Camera After Kelly Thomas Beating Death.
[00:22:52.079 --> 00:23:06.250]  So far, three cops have been charged in the beating death of Kelly Thomas, a homeless, mentally ill man whose death sparked an outrage in the normally sleepy community of Fullerton last year, and a nationwide outrage once the surveillance video of his murder
[00:23:06.730 --> 00:23:08.391]  was released earlier this year.
[00:23:08.811 --> 00:23:15.193]  But there is one cop that has yet to be exposed and her hands are just as dirty as the rest of them.
[00:23:16.193 --> 00:23:26.536]  We don't know her name, but we do know she confronted a photographer who had been taking pictures of the grisly scene after the beating and ripped the film out of her camera.
[00:23:26.556 --> 00:23:29.157]  So basically, Kelly Thomas is a male.
[00:23:29.437 --> 00:23:31.938]  He was a homeless individual who was brutally beaten
[00:23:32.678 --> 00:23:59.117]  And a lot of officers are basically being investigated right now for that, but there is, according to Mr. Miller, he says that when he was in Fullerton recently, he was speaking to the father, Ron Thomas, the father of Kelly Thomas, and Ron Thomas said that he had heard that there was a woman officer, a female officer, who had ripped the camera out of the hand of an individual who was taking pictures of the crime scene.
[00:23:59.897 --> 00:24:10.024]  And later on, Mr. Miller visited the bus stop where all this happened, and he spoke to a homeless man, and the homeless man said he was there when it occurred.
[00:24:10.564 --> 00:24:16.748]  And yes, in fact, a female officer did take the camera out of the hands of the person who was filming.
[00:24:17.688 --> 00:24:19.189]  So, he's making a plea.
[00:24:19.409 --> 00:24:31.195]  If anyone knows what happened, you know, if you know who this female officer was who took the camera from the person who was taking photos of the grisly scene, you know, please make authorities aware of the issue.
[00:24:31.455 --> 00:24:32.396]  Now, we obviously know...
[00:24:32.916 --> 00:24:41.223]  I've done stories, bad cop, good cop, that say that there are good cops, but there are also officers who are thugs with badges.
[00:24:41.524 --> 00:24:43.866]  We don't think the majority of officers are bad people.
[00:24:43.906 --> 00:24:46.108]  We think the majority of officers are good people.
[00:24:46.408 --> 00:24:52.553]  But we have to keep an eye and demonize those officers that abuse their position.
[00:24:52.593 --> 00:24:56.657]  It's very difficult to fire an officer, to prosecute an officer.
[00:24:57.177 --> 00:25:00.799]  And that's why we do these exposés, because they're not above the law.
[00:25:01.080 --> 00:25:02.300]  They are public servants.
[00:25:02.681 --> 00:25:08.524]  We salute those who are good officers, but if you're a bad officer, you're a thug with a badge, and we're not going to salute you.
[00:25:08.845 --> 00:25:09.725]  We're not going to salute you.
[00:25:09.745 --> 00:25:10.586]  We think you're trash.
[00:25:11.026 --> 00:25:16.650]  So, if you're from that area, and you know anything about that, please report that to the authorities.
[00:25:16.670 --> 00:25:18.491]  And now we're going to go to our daily quote.
[00:25:20.169 --> 00:25:28.232]  And our daily quote is from none other than Dwight D. Eisenhower, our former president, who knew a whole lot about the military-industrial complex.
[00:25:28.272 --> 00:25:42.417]  And the quote reads, Every gun that is made, every warship launched, every rocket fired signifies, in the final sense, a theft from those who hunger and are not fed, those who are cold and are not clothed.
[00:25:43.101 --> 00:25:50.912]  And Mr. Eisenhower warned us about the growing military-industrial complex and it wound up being quite prophetic.
[00:25:52.273 --> 00:25:55.538]  That military-industrial complex continues to grow and grow.
[00:25:55.918 --> 00:25:57.360]  Now stay tuned, we're going to have a
[00:25:58.121 --> 00:26:10.628]  A very interesting interview with David Knight, where he will be interviewing local activists in the North Carolina area, the Raleigh area, who are against fluoride use in their water.
[00:26:10.668 --> 00:26:16.311]  And they were actually mocked by city council members who dismissed their request.
[00:26:16.611 --> 00:26:18.332]  So stay tuned for that hard-hitting interview.
[00:26:23.024 --> 00:26:34.099]  Recently, the Harvard School of Health looked at more than a dozen scientific studies concerning fluoride and confirmed what countless other scientists have been documenting for decades.
[00:26:34.960 --> 00:26:40.408]  Sodium fluoride in the body reduces IQ and increases cancers.
[00:26:40.928 --> 00:26:47.533]  You see, the aluminum industry and the fertilizer industries would have to pay to store all the toxic waste they produce.
[00:26:47.813 --> 00:26:52.116]  But instead, they get our counties and cities to pay to put the poison in our water.
[00:26:52.456 --> 00:26:57.640]  It's not just fluoride we're getting, but lead, mercury, arsenic, the list goes on and on.
[00:26:57.940 --> 00:27:00.482]  And a lot of this toxic waste comes from China.
[00:27:00.902 --> 00:27:07.965]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[00:27:08.265 --> 00:27:10.706]  We're battling the globalists on so many fronts.
[00:27:11.006 --> 00:27:17.048]  Health is an area where we can all take control of our lives, and it all starts with that basic building block of water.
[00:27:17.728 --> 00:27:20.490]  It is time to purify our family's water.
[00:27:20.771 --> 00:27:27.436]  The ProPure filtration system with added fluoride filters is the best system from my research to protect you and your family.
[00:27:27.636 --> 00:27:32.740]  Infowarshstore.com already has the lowest prices on ProPure water filtration.
[00:27:32.940 --> 00:27:38.625]  But until December 10th, we are going to offer 15% off the already lowest price.
[00:27:38.985 --> 00:27:41.026]  I know what I'm giving my family this Christmas.
[00:27:41.286 --> 00:27:41.846]  ProPure.
[00:27:42.026 --> 00:27:47.989]  Go to InfowarsStore.com and get 15% off the already lowest price out there with the code WATER15.
[00:27:48.009 --> 00:27:50.330]  WATER15 and you get 15% off at InfowarsStore.com.
[00:28:01.934 --> 00:28:06.439]  Alex Jones here with a message that could revolutionize health in this country.
[00:28:06.739 --> 00:28:12.585]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:28:12.985 --> 00:28:16.769]  Erin Dykes lost 92 pounds.
[00:28:16.789 --> 00:28:18.591]  We're going to show you some before and afters.
[00:28:19.011 --> 00:28:20.773]  Aaron, break down what happened.
[00:28:20.813 --> 00:28:21.373]  Your story.
[00:28:21.653 --> 00:28:26.717]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:28:26.757 --> 00:28:27.638]  It just didn't happen.
[00:28:27.938 --> 00:28:30.520]  Then I saw what you were doing with Infowarsteam.com.
[00:28:31.001 --> 00:28:34.804]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:28:34.844 --> 00:28:35.784]  I wanted that nutrition.
[00:28:35.825 --> 00:28:36.425]  Didn't even understand
