[00:00:00.640 --> 00:00:01.480]  We're good to go.
[00:03:47.326 --> 00:03:50.629]  That's by Saman Mohammadi, who's one of our contributors here.
[00:03:52.765 --> 00:03:53.486]  Here's a good quote.
[00:03:53.526 --> 00:04:04.297]  Judicial Watch has also sued the White House seeking documents showing the administration's collaboration with Hollywood filmmakers, including Hurt Locker director Catherine Bigelow and screenwriter Mark Boyle.
[00:04:05.196 --> 00:04:14.744]  Who have been planning a big-budget studio film from Sony, recounting the raid that killed Bin Laden, and oh-so-coincidentally scheduled for release in October 2012, just before the election.
[00:04:15.124 --> 00:04:21.469]  So we have our war hero president up there, who's ordering the raid, and he's in that Danger Room photo.
[00:04:21.529 --> 00:04:23.210]  Oh wait, that wasn't the Situation Room.
[00:04:23.250 --> 00:04:25.052]  That was all fake.
[00:04:25.072 --> 00:04:27.394]  That was just like a studio, just like a Hollywood production.
[00:04:27.434 --> 00:04:28.855]  But, you know, we believed it.
[00:04:29.015 --> 00:04:33.279]  We believed in our president, who's there to help us with hope and change.
[00:04:34.639 --> 00:04:37.340]  Here's another great quote from Saman.
[00:04:37.680 --> 00:04:40.941]  The film will be terror propaganda on steroids.
[00:04:40.981 --> 00:04:49.003]  The magicians in Hollywood and their masters at the Pentagon are inventing reality for the big screen, transforming President Obama into a post-modern war hero.
[00:04:49.603 --> 00:04:53.664]  After the movie, people will go away thinking, not that the raid never happened,
[00:04:54.164 --> 00:04:57.805]  But even more brainwashed into buying the official story of Bin Laden's death.
[00:04:58.165 --> 00:04:59.346]  Yeah, they shot this guy.
[00:05:00.186 --> 00:05:01.586]  First, he was holding guns on him.
[00:05:01.606 --> 00:05:04.927]  He was using one of his wives as a human shield.
[00:05:05.347 --> 00:05:06.428]  But then that never happened.
[00:05:06.448 --> 00:05:09.409]  But then there's the helicopter that blew up, but don't pay attention to that.
[00:05:09.809 --> 00:05:16.931]  Then we took his body and quickly flew it by helicopter over the sea and dumped it in there in a coffin in an unmarked area.
[00:05:16.991 --> 00:05:23.193]  No one's ever going to find it, although there's a treasure hunter out there looking for it who's now afraid of his life that he may be
[00:05:24.754 --> 00:05:28.154]  Singled out by the Obama administration maybe for one of those drone attacks.
[00:05:29.121 --> 00:05:29.982]  That we're going to have out there.
[00:05:30.022 --> 00:05:31.603]  We'll stay tuned to that.
[00:05:32.023 --> 00:05:42.130]  Meanwhile, this is a story that came out of Austin, and surprisingly a very balanced piece, even though I think they shouldn't even show the other side of the story because it's been proven to be fraudulent.
[00:05:42.650 --> 00:05:46.072]  Fluoridated city water, is it worth the added expense?
[00:05:46.613 --> 00:05:48.834]  And that's out of KITV.
[00:05:49.635 --> 00:05:57.560]  And this report is definitely thanks to the work of a lot of the great patriots and activists at fluoridefreeaustin.com.
[00:05:58.040 --> 00:05:58.661]  But you won't find
[00:05:59.241 --> 00:06:01.542]  Fluoride in his practice, talking about Dr. Gent.
[00:06:01.683 --> 00:06:06.986]  After much research, Dr. Gent has concluded fluoride isn't the anti-cavity magic bullet taught in dental school.
[00:06:07.386 --> 00:06:12.069]  Instead of taught, they should say beaten, because that's definitely a foreign fact.
[00:06:12.149 --> 00:06:13.330]  I'm going to erase that right there.
[00:06:13.790 --> 00:06:15.151]  They implant that...
[00:06:15.791 --> 00:06:18.814]  Into the student's minds all the time that fluoride is good for you.
[00:06:18.834 --> 00:06:19.575]  Fluoride is good for you.
[00:06:19.595 --> 00:06:20.356]  Fluoride is good for you.
[00:06:20.376 --> 00:06:21.076]  Fluoride is good for you.
[00:06:21.096 --> 00:06:21.817]  Fluoride is good for you.
[00:06:21.837 --> 00:06:22.558]  Fluoride is good for you.
[00:06:22.798 --> 00:06:24.840]  So if I stay at enough times, you're going to believe me, right?
[00:06:25.100 --> 00:06:26.262]  Fluoride is good for you.
[00:06:26.362 --> 00:06:26.962]  Good for your teeth.
[00:06:27.303 --> 00:06:31.066]  Oh, but if you drink it, your thyroid is going to get all messed up.
[00:06:31.427 --> 00:06:33.048]  Your bones are going to become brittle.
[00:06:33.509 --> 00:06:35.431]  It's going to embed in your pineal gland.
[00:06:36.607 --> 00:06:37.008]  It's crazy.
[00:06:37.028 --> 00:06:53.265]  We're going to go to a quick clip of that, and it coincides with, I put Dr. Jentz's comments and contrasted them with our current mayor, who's obviously a stooge for Agenda 21 and mass mind control, because he's definitely for the practice of fluoridation.
[00:06:53.285 --> 00:06:54.626]  Let's go to that clip now.
[00:06:55.407 --> 00:07:02.730]  After much research, Dr. Gent has concluded fluoride is not the anti-cavity magic bullet taught in dental school.
[00:07:03.230 --> 00:07:05.411]  In fact, he believes it's bad for you.
[00:07:05.591 --> 00:07:11.193]  It is a byproduct of fertilizer production and it's contaminated with arsenic, lead, all sorts of bad stuff.
[00:07:11.773 --> 00:07:16.176]  And we put that in our water with the idea that it does reduce tooth decay.
[00:07:16.396 --> 00:07:31.424]  A lot of people, including I have to say my dentist, believes that it's a very good thing to have fluoride in the water and it's been a major factor in reducing tooth decay in children especially.
[00:07:31.764 --> 00:07:40.729]  It's a drug that's being put in our water to act as a drug, but it's never gone through the proper FDA approval process to ensure that it is safe and effective.
[00:07:41.237 --> 00:07:48.770]  So we have an educated professional and then an ignorant public servant, each showing you their side of the story.
[00:07:50.703 --> 00:07:51.824]  I'm going to show you a clip here.
[00:07:51.984 --> 00:07:56.748]  This is 20 minutes of an over-hour piece we did with Dr. Conant, who's here in the studio.
[00:07:56.788 --> 00:07:57.949]  He's been here several times.
[00:07:58.269 --> 00:08:05.475]  He's spoken to that particular mayor and city council in Austin, telling them that this is an arcane practice.
[00:08:05.495 --> 00:08:09.879]  This is the equivalent of flat-earth belief in water fluoridation.
[00:08:09.919 --> 00:08:11.420]  I don't care what the CDC says.
[00:08:11.540 --> 00:08:12.381]  They're paid off.
[00:08:12.861 --> 00:08:15.163]  Okay, the FDA has not approved this as a food
[00:08:16.164 --> 00:08:16.645]  I think so.
[00:08:29.468 --> 00:08:37.749]  So we're going to roll that Dr. Conant piece, and please show this to your uneducated, your dumbed down, your sleepy zombie friends, and maybe you can wake a few of them up.
[00:08:37.789 --> 00:08:38.510]  Let's roll the clip.
[00:08:38.970 --> 00:08:44.131]  I think the most important thing to recognize about fluoride is that it's extremely toxic.
[00:08:44.611 --> 00:08:50.252]  It is very active biologically, interfering with many basic biochemical processes.
[00:08:51.012 --> 00:08:54.612]  Enzymes, G-proteins, hydrogen bonds, and so on.
[00:08:54.652 --> 00:08:57.833]  So it shouldn't surprise us that there's a wide range
[00:08:58.553 --> 00:09:01.975]  of health effects that are attributed to fluoride.
[00:09:02.576 --> 00:09:18.206]  But the bottom line is that fluoride is extremely active biologically, that the first opponents of fluoridation, going back to the 1950s, were biochemists, including scientists like James Sumner, who won a Nobel Prize for enzyme chemistry.
[00:09:18.886 --> 00:09:31.332]  And incidentally, there is no doubt that fluoride damages health because millions of people in India, China and parts of Africa have had their health ruined by fluoride.
[00:09:31.352 --> 00:09:35.194]  The people have been crippled by fluoride and many other health effects.
[00:09:35.534 --> 00:09:36.275]  The argument
[00:09:36.815 --> 00:09:55.808]  As far as fluoridation is concerned, is there an adequate margin of safety between the doses which cause this known harm, and incidentally, documented in this report by the National Research Council, published in 2006, here in a fairly independent, balanced panel, looked at the literature for three years,
[00:09:57.088 --> 00:10:12.558]  And in this 507 page report and 1100 references, indicated that the EPA safe drinking water standard for fluoridation, for fluoride, is 4 parts per million, it's not safe, it's not protective of health, and needs to be lowered.
[00:10:13.118 --> 00:10:20.523]  But before I get into the health effects, let me explain my first concern, which remains my top concern.
[00:10:21.123 --> 00:10:23.465]  The level of fluoride in mother's milk
[00:10:24.085 --> 00:10:28.267]  Mother's breast milk, baby's first meal, is extremely low.
[00:10:28.987 --> 00:10:33.189]  It's .004 parts per million.
[00:10:33.970 --> 00:10:48.716]  That means a bottle-fed baby in a fluoridated community in the United States, where we fluoridate the water at one part per million, is getting 250 times higher dose of fluoride than a breast-fed baby.
[00:10:49.337 --> 00:10:51.978]  And that is extremely disturbing.
[00:10:52.728 --> 00:10:54.109]  This is a hazardous waste.
[00:10:54.669 --> 00:10:55.510]  No question about it.
[00:10:55.730 --> 00:10:59.773]  It's not only hexafluorosilicic acid, but it's a lot of crap that Neil was talking about.
[00:11:00.193 --> 00:11:05.757]  It's got lead and arsenic and mercury and radioactive isotopes, Moby Tracer amounts.
[00:11:06.497 --> 00:11:10.260]  They can't dump that into the sea by international law.
[00:11:11.630 --> 00:11:15.132]  They can't dump it locally because it's too concentrated.
[00:11:15.613 --> 00:11:16.473]  But wait for it.
[00:11:17.054 --> 00:11:24.779]  If someone buys it from them, you take away the label, hazardous waste, and it becomes a product.
[00:11:26.140 --> 00:11:26.860]  Becomes a product.
[00:11:28.141 --> 00:11:30.362]  And who's going to buy this stuff from them?
[00:11:30.542 --> 00:11:32.003]  Oh, our water department!
[00:11:32.784 --> 00:11:40.289]  So the water departments buy this hazardous waste, it becomes a product, and now they put it in our drinking water.
[00:11:41.232 --> 00:11:44.757]  And now, let me go through the list of health concerns.
[00:11:45.498 --> 00:11:47.640]  Some of them are more certain than others.
[00:11:47.981 --> 00:11:49.683]  Let me begin with the certain one.
[00:11:50.424 --> 00:11:51.465]  Dental fluorosis.
[00:11:51.966 --> 00:11:57.473]  Fluoride causes a discoloration, mottling of the tooth enamel.
[00:11:58.494 --> 00:12:09.577]  When this practice began in 1945, the promoters of fluoridation thought they could limit dental fluorosis to 10% of the children in its very mild form.
[00:12:10.137 --> 00:12:17.839]  And the very mild form has little specks of white opaque patches on the cusp of the teeth, up to 25%.
[00:12:19.260 --> 00:12:21.940]  And they thought that only dentists would notice this.
[00:12:22.441 --> 00:12:27.262]  And was an acceptable trade-off with what they thought would be a lowering of tooth decay.
[00:12:28.305 --> 00:12:42.544]  Well, in November of 2010, the Center for Disease Control told us that children aged 12 to 15 in the United States, 41% of them now have dental fluorosis.
[00:12:43.305 --> 00:12:45.528]  And not only the very mild,
[00:12:46.269 --> 00:13:02.176]  But the mild, which impacts up to 50% of the tooth surface, moderate, which impacts up to 100% of the tooth surface, and severe, where you not only have the whole surface impacted, but indentations, chipping of the teeth, and so on.
[00:13:02.956 --> 00:13:12.460]  And 3.6% of children aged 12 to 15 in the United States have either moderate or severe dental fluorosis.
[00:13:13.240 --> 00:13:24.290]  So that trade-off between lowering tooth decay and producing dental fluorosis but holding it only to 10% clearly was a failure.
[00:13:24.310 --> 00:13:29.816]  We have four times more dental fluorosis as intended and as desired.
[00:13:30.496 --> 00:13:41.201]  Our attitude is that when you see this dental fluorosis, it means the child has been overexposed to fluoride, and the question is, what other tissues have been affected?
[00:13:41.641 --> 00:13:45.863]  So let's start with the bone, because the teeth are a window into the bone.
[00:13:45.923 --> 00:13:50.004]  In fact, the teeth actually grow out of the jaw, the jawbone.
[00:13:50.425 --> 00:13:55.727]  And by the time the permanent teeth have come out, the jawbone has been loaded up with fluoride.
[00:13:56.207 --> 00:14:05.030]  And so, if you can see the damage to the growing tooth cells, what did the fluoride do to the growing bone cells during this 8, 9, 10 period?
[00:14:05.690 --> 00:14:21.156]  In fact, the first study that was published on this in 1955 indicated that the children in the fluoridated community, which was Newburgh, New York, had twice as much cortical bone defects as the children in the non-fluoridated community.
[00:14:21.616 --> 00:14:25.020]  Now the cortical bone is the outside layer of the bone.
[00:14:25.520 --> 00:14:27.743]  And that's the layer, it's a lamellar structure.
[00:14:28.203 --> 00:14:32.007]  And that part of the bone is meant to protect against fractures.
[00:14:32.908 --> 00:14:37.533]  And so the concern then is whether we're increasing bone fractures in children.
[00:14:38.194 --> 00:14:53.602]  Well, we had to wait until 2001 before someone investigated this, and researchers in Mexico found a linear correlation as the severity of dental fluorosis went up.
[00:14:54.102 --> 00:14:59.107]  Meaning the amount of fluoride the child had been exposed to before the permanent teeth had erupted.
[00:14:59.447 --> 00:15:03.531]  As that went up, so did bone fractures in the children.
[00:15:03.971 --> 00:15:05.213]  And it was quite striking.
[00:15:05.273 --> 00:15:10.297]  When you go from no dental fluorosis to very mild dental fluorosis, it doubled.
[00:15:11.058 --> 00:15:12.139]  The bone fractures doubled.
[00:15:12.480 --> 00:15:14.381]  Very mild to mild, doubled again.
[00:15:14.702 --> 00:15:16.663]  Mild to moderate, doubled again.
[00:15:17.104 --> 00:15:18.445]  The next concern about bone
[00:15:19.546 --> 00:15:25.231]  is that the first symptoms of bone poisoning in an adult are just like arthritis.
[00:15:26.191 --> 00:15:30.415]  Stiff joints, pains in the joints, pains in the bone.
[00:15:31.356 --> 00:15:35.739]  In the United States, we have one in three adults now with some form of arthritis.
[00:15:36.179 --> 00:15:43.085]  And if you ask a doctor what's causing it, they will say, well, we don't really know, but we think it's got something to do with aging.
[00:15:44.761 --> 00:15:51.307]  Well, what also parallels aging, of course, is the number of years you spent in a fluoridated community.
[00:15:51.327 --> 00:15:56.672]  10 years, 20 years, 30 years, 40 years, 50 years, eventually 60, 70, and so on.
[00:15:57.613 --> 00:16:06.842]  The next concern is, as the fluoride continues to build up in the bone, and I should say that up to 50% of all the fluoride that we take in each day accumulates in the bone.
[00:16:06.882 --> 00:16:08.543]  The fluoride is bioaccumulative.
[00:16:09.644 --> 00:16:10.645]  The bones get more brittle.
[00:16:11.506 --> 00:16:15.588]  And another major concern is increased hip fractures in adults.
[00:16:16.069 --> 00:16:30.839]  The studies done in China, as documented in this National Research Council report, and we further elaborated in our book, The Case Against Fluoride, indicates that levels as low as 3 mg per day
[00:16:33.180 --> 00:16:40.122]  That's 3 litres of fluoridated water per day may increase hip fractures in the elderly.
[00:16:41.516 --> 00:16:45.879]  Now, my major concern is not the bones, although I think that's significant.
[00:16:45.919 --> 00:16:53.505]  My major concern is the brain, because when the baby is born, the blood-brain barrier is not fully formed.
[00:16:54.106 --> 00:17:03.513]  We think the blood-brain barrier keeps fluoride out of the brain most of the time, but for the first half year of the baby's life, the fluoride can get into the brain.
[00:17:04.805 --> 00:17:14.408]  And this is not the time, in my view, and the view of many other scientists, that a baby should be exposed to fluoride at 250 times the level in mother's milk.
[00:17:15.288 --> 00:17:20.430]  There have now been over a hundred animal studies which show that fluoride damages the brain.
[00:17:20.970 --> 00:17:34.724]  There have also been 23 IQ studies, most of them from China, but one from India, one from Iran, and one from Mexico, which show an association between moderate exposure to fluoride and lowered IQ in children.
[00:17:35.165 --> 00:17:39.169]  And I actually visited the villages where one of these studies was done.
[00:17:39.189 --> 00:17:40.850]  It was a very good study.
[00:17:40.950 --> 00:17:43.833]  They controlled for lead, they controlled for iodine,
[00:17:44.774 --> 00:17:52.377]  Most of the two villages were almost identical, except for the fact that their well water was different.
[00:17:52.958 --> 00:17:58.940]  And the author of this study estimated that the IQ would be lowered at 1.9 parts per million.
[00:17:59.741 --> 00:18:04.903]  And that offers no adequate margin of safety for children drinking
[00:18:05.643 --> 00:18:05.783]  I think?
[00:18:24.901 --> 00:18:39.806]  Between the 30s and the 50s, doctors in Argentina, France and Germany were giving patients with hyperthyroidism, overactive thyroid gland, sodium fluoride tablets to lower thyroid function.
[00:18:40.746 --> 00:18:51.117]  And the doses that they were using were between 2.5 and 4.5 milligrams per day, which is exceeded by many people drinking fluoridated water.
[00:18:51.337 --> 00:18:56.182]  For example, the Institute of Medicine actually advises people to drink 3 liters of water a day.
[00:18:56.602 --> 00:19:01.025]  So clearly then, they would be in the range for lowered thyroid function.
[00:19:01.505 --> 00:19:09.090]  And once again, as in many of these other issues, the fluoridating countries, including the United States, are simply not doing the studies.
[00:19:09.410 --> 00:19:19.417]  They're not investigating to see if there's a relationship between fluoridation and lowered IQ, fluoridation and arthritis, fluoridation and hyperthyroidism.
[00:19:20.393 --> 00:19:24.418]  Key health studies have not been done in fluoridated countries.
[00:19:25.280 --> 00:19:27.222]  If you don't look, you don't find.
[00:19:27.763 --> 00:19:32.129]  They would like to imply, because they don't see anything, there's nothing wrong.
[00:19:32.169 --> 00:19:34.292]  But if they're not looking, they won't find.
[00:19:35.393 --> 00:19:39.396]  You often hear the promoters say things like, oh, we've been doing this for 60 years.
[00:19:39.416 --> 00:19:42.098]  If there's any problem, we would know about it by now.
[00:19:42.398 --> 00:19:45.360]  Oh, no, you wouldn't, unless you were doing the studies.
[00:19:45.980 --> 00:19:56.727]  Another issue that came out in 1997 was a researcher in England found that fluoride accumulated in the human pineal gland.
[00:19:56.787 --> 00:20:02.611]  And the pineal gland is a little gland between the two parts of the brain, the two hemispheres of the brain.
[00:20:03.011 --> 00:20:05.093]  It's not protected by the blood-brain barrier.
[00:20:05.593 --> 00:20:12.982]  It is a high perfusion rate of blood and it also is a calcifying tissue like the teeth and the bones.
[00:20:13.563 --> 00:20:19.470]  And so this researcher hypothesized that fluoride would be attracted to this
[00:20:20.831 --> 00:20:44.304]  Tissue this little gland like a magnet and sure enough when she investigated the average level of fluoride on these little calcium hydroxyapatite crystals Was 9,000 parts per million up to 21,000 parts per million Which means that this little gland has a higher concentration of fluoride than any other tissue in the body including the bone
[00:20:45.560 --> 00:21:01.128]  This researcher, Jennifer Luke, also did animal studies, and in the animal studies, she found that fluoride lowered the production of melatonin, the hormone that this little gland makes, and incidentally, it only makes it at night, the hormone of darkness.
[00:21:01.828 --> 00:21:04.650]  This pineal gland reacts to light.
[00:21:05.810 --> 00:21:08.612]  Descartes called it the seat of the soul.
[00:21:09.750 --> 00:21:18.318]  Not only did it lower melatonin levels in these animals, but also shorten the time to puberty, which is absolutely consistent.
[00:21:19.319 --> 00:21:32.210]  Melatonin is thought to act like a biological clock, involved with timing, timing of puberty, timing of aging, timing of jet lag and sleeping patterns and so on.
[00:21:32.230 --> 00:21:33.611]  It controls all kinds of things.
[00:21:34.332 --> 00:21:49.850]  And what I think happens with the child at birth, the melatonin levels are high and with childhood they gradually lower and at a certain point the lowered melatonin levels trigger the production of the sex hormones leading to puberty.
[00:21:52.142 --> 00:22:09.120]  Ironically, that first study that was published, which I already referred to in The Bones, also recorded that the young girls in the floridated community, Newburgh, were menstruating on average five months earlier than the young girls in the non-floridated community.
[00:22:09.400 --> 00:22:11.562]  Now, they didn't think that was significant at the time.
[00:22:12.123 --> 00:22:13.545]  Now, with Jennifer Luke's work,
[00:22:14.085 --> 00:22:17.167]  It is clearly, it takes on a new perspective.
[00:22:17.587 --> 00:22:19.208]  Kids now are reaching puberty 7, 8, 9.
[00:22:20.268 --> 00:22:22.870]  It has people very, very worried.
[00:22:23.430 --> 00:22:32.294]  But once again, the Floridating countries have made absolutely no effort to reproduce Jennifer's, Luke's work.
[00:22:32.335 --> 00:22:34.716]  It's not difficult, they could have done it easily.
[00:22:35.276 --> 00:22:45.283]  The Department of Health and Human Services has adopted to this, quote, sacred policy of fluoridation is to deny, deny, deny,
[00:22:47.202 --> 00:22:52.627]  Critique the methodologies, but don't attempt to reproduce the studies.
[00:22:53.108 --> 00:22:55.430]  If you don't look, you don't find.
[00:22:56.351 --> 00:23:08.022]  And they're using the absence of study as if it was the same as the absence of harm, which is absolutely ridiculous, utterly irresponsible.
[00:23:08.542 --> 00:23:19.185]  So now they're giving every indication, particularly the Center of Disease Control that avidly promotes fluoridation around the United States and around the world for that matter.
[00:23:20.046 --> 00:23:32.289]  The impression that they give is that it's more important now to protect this practice than to protect the health of the American people and our babies and our children.
[00:23:32.729 --> 00:23:34.150]  It's almost as if the teeth
[00:23:34.750 --> 00:23:46.419]  have become the most important tissue, the most important organ in the body instead of our brains, instead of our thyroid glands, instead of our pineal glands, instead of our kidneys.
[00:23:47.460 --> 00:23:47.920]  There you go.
[00:23:47.940 --> 00:23:59.989]  So you can search on Prison Planet TV or on YouTube for the other Dr. Conant interviews and videos that we shot with him and get them out to people you know because it is time that we stop fluoridating our water.
[00:24:00.029 --> 00:24:01.350]  This is an arcane practice.
[00:24:01.370 --> 00:24:03.712]  This is like leaching and bloodletting.
[00:24:04.790 --> 00:24:10.732]  And we still do it, and we still promote it, and we let people promote it and put it in our water, and they use our tax money to do it.
[00:24:10.752 --> 00:24:11.493]  So let's stop it.
[00:24:12.513 --> 00:24:18.556]  Or let's at least get a hardcore scientific review of this practice, because it needs to stop.
[00:24:19.556 --> 00:24:20.176]  Moving on.
[00:24:20.416 --> 00:24:22.057]  Europe, are you ready for a bank holiday?
[00:24:22.077 --> 00:24:26.419]  We've got Bilderberg members and former Bilderberg members calling for a bank holiday.
[00:24:26.439 --> 00:24:33.902]  In an article for the Financial Times entitled, We Must Break Up the Failing Euro, former Bilderberg attendee, Sir Martin Jacom,
[00:24:34.502 --> 00:24:43.749]  Concedes that all efforts to rescue the euro have been in vain, calling for all 17 members to decide at once to revert to national currencies.
[00:24:44.190 --> 00:24:49.874]  And that's in an article by Paul Joseph Watson called Five-Day Bank Holiday to Prepare for Collapse of Euro.
[00:24:50.635 --> 00:24:59.682]  Jacob is a former chairman of the Canary Wharf Group and argues that a five-day bank holiday should be imposed to allow financial markets to absorb the shock of the collapse of the euro.
[00:25:00.202 --> 00:25:01.003]  So they're calling for it.
[00:25:01.023 --> 00:25:02.504]  The elites have said it's going to happen.
[00:25:03.610 --> 00:25:12.536]  Experience shows that currency breakups, like devaluations, have to be handled as to avoid anticipatory speculative activity.
[00:25:13.096 --> 00:25:22.643]  The essential requirement is a single, unequivocal decision to revert to national currencies, reached confidently by all 17 governments and announced without prior notice, he writes.
[00:25:23.612 --> 00:25:25.472]  That's why you got people in Greece pulling their money out.
[00:25:26.192 --> 00:25:27.313]  They know what's going on.
[00:25:27.773 --> 00:25:44.956]  And you remember, we covered this in Aaron's piece yesterday and in Police State for the Rise of FEMA, that Etienne D'Avignon, the Bilderberg chairman, said back in, I think it was the late 90s or early 2000s, that back in the early 90s they came up with a plan for the Euro.
[00:25:45.256 --> 00:25:47.456]  And now they came up with a plan to destroy the Euro.
[00:25:47.756 --> 00:25:52.697]  And they brought the Euro together to bring all the European nations so they could control them all at once.
[00:25:53.137 --> 00:25:58.698]  With different ways of controlling the currency, putting in different laws, and these are all unelected members.
[00:25:58.738 --> 00:26:01.439]  They're all appointed by these various weird technocratic groups.
[00:26:01.959 --> 00:26:16.122]  Anyway, it goes on, Bilderberg Chairman Etienne d'Avignon bragged that Bilderberg helped create the euro by first introducing the policy agenda for a single currency back in the early 90s, which was later formalized into the 1992 Maastricht Treaty.
[00:26:17.463 --> 00:26:22.604]  So you can read more about that in Paul Joseph Watson's article, Five-Day Bank Holiday to Prepare for the Collapse of the Euro.
[00:26:23.780 --> 00:26:24.701]  The Greeks are preparing.
[00:26:24.721 --> 00:26:25.742]  They're pulling their money out.
[00:26:26.082 --> 00:26:34.170]  Let's see if news like this doesn't get the rest of the people in Europe pulling out their money, which would collapse the whole system, which wouldn't be a bad thing.
[00:26:34.971 --> 00:26:38.235]  Moving on to another local story that's going to have national implications.
[00:26:38.455 --> 00:26:43.079]  Revolt against vaccines leads to mass exodus from Texas colleges.
[00:26:43.820 --> 00:26:47.883]  Hundreds of classes canceled as ACC loses 10,000 students.
[00:26:47.983 --> 00:26:57.011]  And this has to do with a talk that Alex Jones had with an ACC administrator who said that over 10,000 students have refused to enroll because of their refusal to take inoculations.
[00:26:57.591 --> 00:27:05.558]  Although waivers for religious or personal objections are available, the ACC source said students were being given the impression that the inoculations were compulsory.
[00:27:06.428 --> 00:27:15.504]  This has led to a staggering 15% decline in students enrolling since January and forced ACC to cancel 500 classes over the next semester alone.
[00:27:16.946 --> 00:27:19.668]  This is out of this world, and I love it.
[00:27:19.748 --> 00:27:24.772]  I love seeing young people who are getting awake to the truth that they don't need to be taking vaccines.
[00:27:25.212 --> 00:27:29.756]  There's another, uh, that this is going to be a huge loss in revenue for the university.
[00:27:30.076 --> 00:27:32.258]  There's teachers that are going to get cut as a result of this.
[00:27:32.378 --> 00:27:33.539]  I mean, 500 classes?
[00:27:33.959 --> 00:27:37.042]  That is a lot of people that are going to be affected by this.
[00:27:37.582 --> 00:27:43.707]  But, you know, these students won't be going into debt that they probably can't pay off anyway because there won't be any jobs left for the degrees they're getting.
[00:27:44.824 --> 00:27:48.508]  So let's go, let's roll this graphic here of Austin Community College.
[00:27:48.528 --> 00:27:49.008]  There it is.
[00:27:49.068 --> 00:27:50.109]  Stop meningitis!
[00:27:50.250 --> 00:27:50.970]  It's gonna get you.
[00:27:51.030 --> 00:27:52.092]  It's everywhere!
[00:27:52.792 --> 00:27:54.874]  Click on that link and it tells you how to get started.
[00:27:54.934 --> 00:27:56.176]  You must get this vaccine.
[00:27:56.576 --> 00:28:01.061]  Over to the right of the webpage, they do have a conscientious objection exemption.
[00:28:01.842 --> 00:28:03.363]  But what's happening is these kids...
[00:28:04.386 --> 00:28:07.788]  Most of which are taught in the public school system aren't thinking for themselves.
