[00:00:09.771 --> 00:00:10.871]  Government cover-ups.
[00:10:09.625 --> 00:10:17.310]  I hope that people don't do anything crazy today, though people are always doing things that are crazy.
[00:10:18.371 --> 00:10:30.940]  Obviously we had predicted it wasn't hard that the Mayan prophecy, which really wasn't even a Mayan prophecy, that the world would end was a fraud.
[00:10:31.140 --> 00:10:33.662]  And we of course predicted that it was not hard to do.
[00:10:35.063 --> 00:10:45.050]  Though the Globalist and many of their Illuminati writers, we had a special report on this last week that's online titled
[00:10:46.702 --> 00:11:04.526]  2012 Doomsday Secrets revealed that Terrence McKenna and many others in the last 30-40 years put out this idea, and they actually say it's the beginning of the Luciferian Age, or as New Agers would call it, the Age of Aquarius.
[00:11:04.586 --> 00:11:08.227]  So, this is a very important date to the Illuminist.
[00:11:09.913 --> 00:11:15.119]  And they believe this is the kickoff of their big takeover.
[00:11:15.239 --> 00:11:19.064]  And you can notice they're moving very, very quickly on a lot of different fronts.
[00:11:19.084 --> 00:11:19.625]  Yeah, there it is.
[00:11:20.426 --> 00:11:22.268]  2012 Doomsday Secrets Revealed Special Report.
[00:11:23.169 --> 00:11:29.757]  Just type that into your NSA two-way spy system and it will come up for you there on Google.
[00:11:31.604 --> 00:11:37.726]  All right, ladies and gentlemen, David Icke, because, I mean, you gotta have David Icke on on 2012.
[00:11:38.006 --> 00:11:39.566]  He's been saying it's a fraud for decades.
[00:11:40.287 --> 00:11:49.309]  But he believes that by 2016, the New World Order will be reversed, that there will be a true awakening, and that this is a counterfeit awakening that they're pushing.
[00:11:49.489 --> 00:11:51.270]  And he's a very intelligent person.
[00:11:51.670 --> 00:11:58.052]  Doesn't mean I agree with everything he says, but he'll be on with us coming up in the second hour.
[00:11:59.344 --> 00:12:15.605]  Today and then we will continue with open phones as well Okay, let me just stop here for a moment and just read to you a few headlines Communist Chinese government calls for Americans to be disarmed
[00:12:17.932 --> 00:12:19.613]  We covered this at the end of the show yesterday.
[00:12:19.653 --> 00:12:27.620]  We're going to continue today because the story is just off the charts incredible and people know it's amazing and it's getting a lot of attention, which is good.
[00:12:27.660 --> 00:12:33.925]  We could use this to really destroy this big anti-Second Amendment push that's going on.
[00:12:34.506 --> 00:12:42.072]  The enemy's arrogance in saying that the Communist Chinese, the biggest owners of the private Federal Reserve debt,
[00:12:43.530 --> 00:12:52.392]  Are now influencing our movies, our television, buying up our media, ordering films to not be released or re-edited like Red Dawn, the new release.
[00:12:53.172 --> 00:12:54.892]  That was postponed by almost two years.
[00:12:56.153 --> 00:13:08.555]  And telling Obama, do whatever it takes, there's quotes here, wage a war on the Second Amendment and use the massacre to get the guns.
[00:13:09.435 --> 00:13:12.236]  I mean, this is an authoritarian enemy
[00:13:13.274 --> 00:13:27.882]  The number one threat to what's left of the U.S., according to the Pentagon, and I agree, that has been basically set up as a globalist command base to leverage out the U.S., de-industrialize us, and then bring this nation finally down to its knees.
[00:13:28.162 --> 00:13:42.491]  And the CFR and others that push it as the Chinese century, 21st century, it's not the Chinese century, it's the New World Order, leveraging the Chinese people as a military and economic mercenary system.
[00:13:43.695 --> 00:13:48.276]  Leverage that slave block against the rest of the world, bringing in slavery worldwide.
[00:13:48.296 --> 00:13:49.977]  And I'm going to break that down today.
[00:13:50.017 --> 00:13:51.117]  It's very, very important.
[00:13:53.158 --> 00:13:55.558]  And explain how the globalists are playing the U.S.
[00:13:55.598 --> 00:13:56.939]  and China off against each other.
[00:13:56.959 --> 00:14:00.000]  They want the nations to be degraded, the people to be poor.
[00:14:00.640 --> 00:14:05.061]  We have everything in common with the Chinese people and the Russian people.
[00:14:06.272 --> 00:14:08.333]  And the people of Europe and the people of Latin America.
[00:14:08.433 --> 00:14:16.855]  It's the globalist using a worldwide corporate system of playing what's left of the nation states off against each other to bring in their world government.
[00:14:17.235 --> 00:14:20.376]  So I will be explaining some of that coming up.
[00:14:20.436 --> 00:14:22.456]  It's of the paramount importance.
[00:14:22.516 --> 00:14:30.578]  But first off, let me show you some Second Amendment news here that is just, again, absolutely off the charts.
[00:14:30.958 --> 00:14:32.359]  The Secret Service is here.
[00:14:32.639 --> 00:14:33.539]  We'll bring them in here.
[00:14:34.738 --> 00:14:36.359]  Bring him in here or I need a live mic.
[00:14:36.980 --> 00:14:37.260]  Okay?
[00:14:37.280 --> 00:14:41.403]  Uh, I mean, I... I mean, if they want me, they can come in here.
[00:14:43.164 --> 00:14:46.686]  Anyways, ladies and gentlemen, this is not the first time the Secret Service has been here.
[00:14:47.267 --> 00:14:48.448]  Just nobody talk to them.
[00:14:48.468 --> 00:14:49.788]  They gotta come in here if they wanna talk.
[00:14:50.709 --> 00:14:52.330]  Or they can go get a warrant or whatever they want.
[00:14:52.771 --> 00:14:54.512]  Anyways, getting back to what I was saying.
[00:14:56.018 --> 00:15:01.001]  The globalists are scared right now because they know that you're aware of their program.
[00:15:01.761 --> 00:15:06.544]  And New York governor, gun confiscation and forced buyback, an option.
[00:15:09.025 --> 00:15:13.588]  And they're saying, oh it's no big deal, you have a right to guns, we're going to ban them and make you turn them in but we'll pay you for them.
[00:15:14.988 --> 00:15:16.989]  So that's being announced, Cuomo and the New York Times.
[00:15:17.330 --> 00:15:19.511]  Our article breaking it down is on DrugsReport.com.
[00:15:21.059 --> 00:15:21.600]  Here's the article.
[00:15:21.640 --> 00:15:23.601]  Cuomo says he'll outline gun proposals next month.
[00:15:23.621 --> 00:15:27.044]  The proposal is, yeah, we may just ban your guns and make you turn them in.
[00:15:27.865 --> 00:15:30.507]  Okay, so we've got that information.
[00:15:30.907 --> 00:15:39.474]  Also, we've now put out a petition at the White House, InfoWars.com has, to sign a petition to deport Piers Morgan for his attack on the Constitution.
[00:15:41.475 --> 00:15:42.256]  The Secret Service here?
[00:15:44.758 --> 00:15:45.538]  Well, bring him in here.
[00:15:46.119 --> 00:15:47.220]  Get him some chairs right here.
[00:15:51.122 --> 00:15:53.184]  Usually when they show up, we don't show video of it.
[00:15:53.204 --> 00:15:55.225]  Everybody's like, oh yeah, I bet the Secret Service showed up.
[00:15:55.665 --> 00:15:58.707]  Until later, it's in the news, or whatever, the FBI.
[00:15:59.387 --> 00:16:01.168]  Anyways, we're broadcasting live here.
[00:16:01.489 --> 00:16:05.991]  It's probably over some idiot on a message board or something.
[00:16:07.152 --> 00:16:08.053]  What do you guys need?
[00:16:09.293 --> 00:16:10.234]  Come on in, what do you need?
[00:16:10.574 --> 00:16:11.655]  I'm broadcasting live.
[00:16:11.695 --> 00:16:12.435]  If you're here, what's going on?
[00:16:12.475 --> 00:16:15.978]  Are you have questions for us, or is it... Are you wanting...
[00:16:18.123 --> 00:16:23.286]  I mean, I'm on like 140 stations and XM and everything.
[00:16:24.327 --> 00:16:27.709]  Well, the Secret Service is here and I don't know what I'm supposed to do.
[00:16:27.749 --> 00:16:29.329]  Talk about radio cliffhangers here.
[00:16:31.311 --> 00:16:34.812]  Well, at least come in here and show the cameras you're here at Secret Service so they'll say I'm not.
[00:16:35.313 --> 00:16:36.233]  Can I have the guy's card?
[00:16:36.273 --> 00:16:36.573]  Do that.
[00:16:36.633 --> 00:16:38.154]  Can I have the card, Rob?
[00:16:38.775 --> 00:16:41.436]  It's always nice to have a visit by the federal government.
[00:16:43.117 --> 00:16:43.657]  Oh, boy.
[00:16:44.678 --> 00:16:46.619]  Secret Service guys that come over here are always pretty nice.
[00:16:47.932 --> 00:16:51.793]  The FBI people, though, one time were asking me, what's that poster of Obama on the wall?
[00:16:51.833 --> 00:16:53.053]  And I'm like, what's it say?
[00:16:53.093 --> 00:16:53.673]  It's a film.
[00:16:57.134 --> 00:17:01.694]  Anyways, I got a lot of news to cover, obviously, here today.
[00:17:01.774 --> 00:17:03.215]  We're going to break in about three minutes.
[00:17:03.595 --> 00:17:04.995]  Then I can go out and talk to the Secret Service.
[00:17:05.015 --> 00:17:05.875]  Can I have his card?
[00:17:06.475 --> 00:17:09.076]  See, that's why I'm saying, guys, we need to be able to wire in.
[00:17:09.096 --> 00:17:10.776]  Oh, wait, you have a camera out there.
[00:17:11.636 --> 00:17:12.596]  You guys have a camera.
[00:17:12.916 --> 00:17:13.696]  Rotate it over there.
[00:17:13.716 --> 00:17:14.637]  You've got a camera out there.
[00:17:15.697 --> 00:17:16.137]  Oh, he left?
[00:17:17.216 --> 00:17:18.917]  Okay, well, I'm not going to have time.
[00:17:18.977 --> 00:17:19.397]  Here's the deal.
[00:17:19.737 --> 00:17:20.878]  This is our longest break of the hour.
[00:17:20.918 --> 00:17:21.658]  It's four minutes long.
[00:17:22.139 --> 00:17:26.521]  By the time I go find him in the building, I'm going to have to get back on air.
[00:17:27.161 --> 00:17:28.642]  Whatever the Secret Service is here for.
[00:17:30.003 --> 00:17:31.824]  There's never an end to any of this, I tell you.
[00:17:31.844 --> 00:17:37.266]  I forgot we do have a camera mounted out there.
[00:17:37.667 --> 00:17:41.408]  Yeah, what we'll do is when we come back, we'll play the piece Rob Dew and Darren McBrain put together.
[00:17:42.769 --> 00:17:45.511]  The Federal Reserve's message to
[00:17:47.830 --> 00:17:50.654]  The Federal Reserve's message to Americans
[00:18:03.172 --> 00:18:04.733]  Cuomo says he's pro-Second Amendment.
[00:18:04.973 --> 00:18:07.934]  That means you have a right to have all your guns taken New York City style.
[00:18:08.495 --> 00:18:17.499]  That's in what the Associated Press and we also again have now Cuomo saying, hey, let's just ban everybody's guns and have them turn them in.
[00:18:17.519 --> 00:18:18.019]  We'll give you money.
[00:18:19.727 --> 00:18:21.948]  But at the same time, no one wants your guns.
[00:18:21.988 --> 00:18:35.097]  Remember, that's a conspiracy theory, ladies and gentlemen, because Obama, you know, is a really, really nice person who's running all these predator drone attacks, killing people all over the world and signing the death orders.
[00:18:35.897 --> 00:18:38.299]  So, we're going to go to break here in a moment.
[00:18:38.319 --> 00:18:39.980]  I get to find out what's going on with the Secret Service.
[00:18:40.000 --> 00:18:43.482]  You know, we could go out to break right here with a message from the Federal Reserve.
[00:18:43.502 --> 00:18:44.663]  Do you have that queued up?
[00:18:46.510 --> 00:18:47.730]  Let's go ahead and go out to break with that.
[00:18:47.950 --> 00:18:48.691]  Here it is, folks.
[00:18:49.111 --> 00:18:54.212]  The message to the... And now, a special Christmas message from the Federal Reserve.
[00:18:55.793 --> 00:19:02.374]  This Christmas, the Federal Reserve would like to wish all of our slaves a very merry quantitative easing four.
[00:19:03.175 --> 00:19:11.197]  Our current chair, Ben Bernanke, has perfected the art of giving money to foreign banks for many years, as seen in this rare home movie.
[00:19:11.797 --> 00:19:14.978]  Ben is currently giving these banks $85 billion per month.
[00:19:15.718 --> 00:19:16.699]  Excellent work, Ben.
[00:19:16.719 --> 00:19:26.552]  Once again, this is the Federal Reserve wishing you and yours a very merry Quantitative Easing 4, and we hope to destroy your economy in the new year.
[00:20:03.416 --> 00:20:08.220]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[00:20:08.941 --> 00:20:11.664]  The most devastating economic condition since the Great Depression.
[00:20:12.104 --> 00:20:14.426]  America's worst drought in agricultural history.
[00:20:14.886 --> 00:20:17.389]  And now the economic results of the presidential election.
[00:20:17.829 --> 00:20:20.792]  This perfect storm is a huge threat to everyone's food supply.
[00:20:21.272 --> 00:20:25.837]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[00:20:26.397 --> 00:20:28.519]  It's time to get your own supply from eFoodsDirect.
[00:20:29.020 --> 00:20:32.043]  I know I won't be standing in a bread line trading my freedom for food.
[00:20:32.624 --> 00:20:36.287]  I'm taking control of my future, and you're nuts if you don't do the same.
[00:20:36.307 --> 00:20:39.891]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[00:20:40.171 --> 00:20:43.474]  And you can start with a holiday gift pack that's normally $80, now under $50.
[00:20:44.515 --> 00:20:47.658]  Remember, I can warn you, but I can't feed you.
[00:20:47.678 --> 00:20:51.862]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:20:52.343 --> 00:20:55.405]  Would you rather prepare six months too early or one day too late?
[00:20:55.425 --> 00:20:56.987]  409-5633 or efoodsdirect.com forward slash Alex.
[00:21:01.721 --> 00:21:06.742]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:21:06.942 --> 00:21:16.063]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:21:16.304 --> 00:21:30.346]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:21:30.626 --> 00:21:34.467]  Order the Berkey Light System today, complete with two black Berkey elements for only $231.
[00:21:35.007 --> 00:21:38.549]  And the Berkey Guy will ship your order free of charge.
[00:21:38.749 --> 00:21:44.311]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only $39.99.
[00:21:45.751 --> 00:21:47.872]  That's over 30% off the retail price.
[00:21:48.092 --> 00:21:49.012]  Call the Berkey guy at 1-877-886-3653.
[00:21:49.032 --> 00:21:49.232]  That's 1-877-886-3653.
[00:21:49.252 --> 00:21:50.033]  Or order online at GoBerkey.com.
[00:21:50.053 --> 00:21:50.733]  That's GoBerkey.com today!
[00:22:01.337 --> 00:22:07.318]  HempUSA.org has a newly designed website and a new and improved detoxification product.
[00:22:07.518 --> 00:22:16.360]  Order our new Micro-Plant Powder Gold loaded with vitamins, minerals, iodine and probiotics and we'll send you our travel size Micro-Plant Powder absolutely free.
[00:22:16.600 --> 00:22:19.260]  Micro-Plant Powder only at HempUSA.org.
[00:22:19.360 --> 00:22:19.560]  Call 908-691-2608.
[00:22:19.580 --> 00:22:19.900]  That's 908-691-2608.
[00:22:19.960 --> 00:22:22.561]  And see what our powders, seeds and oil can do for you.
[00:22:22.581 --> 00:22:23.201]  Only at HempUSA.org.
[00:22:31.056 --> 00:22:32.117]  Hi, this is Ted Anderson.
[00:22:32.297 --> 00:22:36.680]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:22:36.860 --> 00:22:42.564]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:22:42.664 --> 00:22:46.086]  Gold has outperformed paper investments, yet no word about IRAs.
[00:22:46.306 --> 00:22:48.928]  If you would like to have gold for your retirement, call 800-686-2237.
[00:22:49.028 --> 00:22:53.951]  Don't get left behind by rising inflation and low returns.
[00:22:54.091 --> 00:22:54.372]  Call 800-686-2237.
[00:22:54.392 --> 00:22:55.733]  Secure your future and call 1-800-686-2237.
[00:23:02.417 --> 00:23:04.018]  Time and time again.
[00:23:04.038 --> 00:23:06.840]  You need to come here and help us.
[00:23:06.940 --> 00:23:08.040]  We need assistance.
[00:23:08.401 --> 00:23:08.941]  Please!
[00:23:09.201 --> 00:23:12.523]  Those we should be able to depend on let us down.
[00:23:12.783 --> 00:23:18.887]  Federal and state and local officials saying help is on the way, while the folks here in Bell Harbor say show me.
[00:23:19.187 --> 00:23:21.509]  Don't depend on the government to save you.
[00:23:21.709 --> 00:23:28.095]  Take action now so that you're prepared for the next disaster with MyPatriotsupply.com.
[00:23:28.355 --> 00:23:40.646]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[00:23:40.686 --> 00:23:41.107]  Call 866-229-0927.
[00:23:44.710 --> 00:23:48.751]  We are hurting down here and we need help immediately.
[00:23:48.871 --> 00:23:53.272]  Before it's time to survive, it's time to prepare.
[00:23:53.652 --> 00:23:56.032]  MyPatriotSupply.com.
[00:23:56.413 --> 00:23:58.813]  MyPatriotSupply.com.
[00:24:01.934 --> 00:24:03.634]  We will not be forgotten.
[00:24:04.314 --> 00:24:06.615]  We won't be left behind.
[00:24:06.795 --> 00:24:07.975]  Our memories live on.
[00:24:18.766 --> 00:24:20.467]  Alright, we even got it on video.
[00:24:20.487 --> 00:24:32.216]  I don't have any personal beef with the individual Secret Service people, but they left saying, we'll just come back with a subpoena and wouldn't tell us basically what it was about.
[00:24:32.296 --> 00:24:33.077]  Totally ridiculous.
[00:24:33.477 --> 00:24:36.739]  You guys just come back at 2 o'clock or you can waste your time and get a subpoena.
[00:24:37.300 --> 00:24:38.120]  We've had those before.
[00:24:38.761 --> 00:24:42.424]  I'm sure it's going to be, let me just guess, an idiot commenter.
[00:24:42.444 --> 00:24:43.344]  I bet money.
[00:24:44.585 --> 00:24:47.768]  On PlanetInfoWars.com or on InfoWars.com.
[00:24:47.788 --> 00:24:49.329]  And I've tried to tell you trolls this.
[00:24:50.590 --> 00:24:54.254]  If you go on there and threaten somebody, I don't know what it's about yet.
[00:24:55.515 --> 00:24:59.879]  I mean, I'm gonna love it if they're here asking me about what I think about Obama as some intimidation.
[00:25:00.259 --> 00:25:03.261]  That is, lets me know I'm really starting to get to him.
[00:25:03.522 --> 00:25:04.583]  That could be it too.
[00:25:06.544 --> 00:25:11.549]  But, you know, four years ago they were here asking, what's this about the Obama deception?
[00:25:13.288 --> 00:25:17.494]  And that was in March, three days before it was supposed to come out, and I'm like, aren't you here about something else?
[00:25:18.054 --> 00:25:19.056]  Well, that was FBI.
[00:25:20.237 --> 00:25:23.461]  So, I'm sure it was routine, because...
