[00:00:00.029 --> 00:00:01.695]  Waging War on Corruption.
[00:03:27.702 --> 00:03:45.757]  Intellectually, this has been like a bomb being dropped on us, and I'm so angry that I even sarcastically made fun of the fake UT bomb threat for the first 45 minutes of the show, instead of really talking about the full magnitude of this unlimited QE.
[00:03:46.878 --> 00:03:53.244]  But as Ron Paul just said, this means that this is all they've got, and they're going to use it to transfer wealth.
[00:03:53.644 --> 00:03:55.686]  You know, Ron Paul says they're trying to fix it.
[00:03:56.246 --> 00:04:01.971]  Look, the globalists admit they've engineered this, so it's time to stop saying they don't know what they're doing.
[00:04:02.311 --> 00:04:03.232]  They're in control.
[00:04:03.312 --> 00:04:04.573]  They run a global government.
[00:04:04.914 --> 00:04:06.595]  They know exactly what they're doing.
[00:04:06.875 --> 00:04:11.039]  Ted, I'm not knocking Ron Paul here, but he gives them this thing that they don't know what they're doing.
[00:04:11.379 --> 00:04:14.742]  I've been saying for over a decade this was coming exactly as it has.
[00:04:15.223 --> 00:04:18.105]  George Humphrey's been saying it for 14 years, economist, friend of mine.
[00:04:18.405 --> 00:04:19.907]  This is an engineered collapse, Ted.
[00:04:20.669 --> 00:04:24.072]  I know, you've been talking about that, and I've alluded to that as well.
[00:04:24.432 --> 00:04:32.959]  The very system that's set up creates debt, you know, money from debt is going to just mean more debt as the economy grows, we're going to get further into the hole.
[00:04:32.979 --> 00:04:33.800]  And they hold the debt.
[00:04:33.840 --> 00:04:36.202]  Listen, can you do a full hour with us and take calls?
[00:04:36.622 --> 00:04:39.144]  Yeah, we'll go ahead and do that on the third hour.
[00:04:39.364 --> 00:04:40.405]  I'll see you back in 55 minutes, Ted.
[00:04:41.479 --> 00:04:42.219]  Alright, sounds good.
[00:05:06.889 --> 00:05:12.874]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:05:13.054 --> 00:05:15.797]  78% of the Midwest corn belt is in drought conditions.
[00:05:16.017 --> 00:05:21.101]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:05:21.401 --> 00:05:26.105]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:05:26.366 --> 00:05:33.672]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods or meat foods direct now.
[00:05:33.992 --> 00:05:37.694]  As the price of raw ingredients increases, eFoods will have to raise prices, too.
[00:05:37.874 --> 00:05:39.435]  Now is the time to get your supply.
[00:05:39.655 --> 00:05:43.517]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[00:05:43.677 --> 00:05:46.298]  You know about their delicious, long-term, storable foods.
[00:05:46.578 --> 00:05:49.219]  The fact is, you can eat it anytime to save money today.
[00:05:49.359 --> 00:05:53.781]  And because it stores for 25 years, you're locking in today's prices and avoiding the rising food cost.
[00:05:53.921 --> 00:05:54.442]  Don't wait!
[00:05:54.582 --> 00:05:56.442]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[00:05:56.462 --> 00:05:56.683]  Call 800-409-5633.
[00:06:03.666 --> 00:06:13.515]  Alex Jones here with a great way to beat the blackouts, get off the grid, and generate your own supply of electrical power.
[00:06:13.875 --> 00:06:18.800]  Folks, with what's been going on in this country, I don't have to tell you about the power grid and just how vulnerable it is.
[00:06:19.120 --> 00:06:20.902]  That's in the mainstream news every day.
[00:06:21.362 --> 00:06:28.849]  Millions of people have lost their power in the last few weeks because of dangerous storms and killer heat that's pushing the grid beyond its capacity.
[00:06:29.349 --> 00:06:32.770]  I've always said that every family needs to be ready for blackouts.
[00:06:33.150 --> 00:06:37.090]  And if you don't have a backup system in place, I've got a great opportunity for you.
[00:06:37.490 --> 00:06:43.912]  Right now, our good friends at Solutions from Science are offering huge savings on their best-selling Power Hub unit.
[00:06:44.352 --> 00:06:46.992]  In fact, I think it's the best deal I've ever seen them make.
[00:06:47.392 --> 00:06:49.973]  It's literally thousands of dollars in savings.
[00:06:50.513 --> 00:06:53.953]  Remember, these backup systems don't need gas because they're solar-powered.
[00:06:54.234 --> 00:06:56.714]  That means there's no dangerous fumes and no noise.
[00:06:57.254 --> 00:07:02.082]  InfoWars listeners can get all the details at BeatTheBlackouts.com.
[00:07:02.362 --> 00:07:04.085]  That's BeatTheBlackouts.com.
[00:07:06.934 --> 00:07:17.120]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[00:07:17.560 --> 00:07:27.766]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[00:07:28.726 --> 00:07:36.052]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[00:07:36.272 --> 00:07:43.138]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[00:07:43.478 --> 00:07:47.902]  This product was designed to be an invaluable part of your vital preparations.
[00:07:48.242 --> 00:07:55.588]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing,
[00:07:55.768 --> 00:08:05.593]  Please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home forever.
[00:08:31.772 --> 00:08:36.876]  From the front lines of the information war, it's Alex Jones.
[00:08:38.257 --> 00:08:48.426]  What we are looking at is good and evil, right and wrong.
[00:08:48.446 --> 00:08:49.106]  A new world order.
[00:08:49.126 --> 00:08:49.527]  A new world order.
[00:08:53.356 --> 00:09:01.290]  Well, I tell ya, we are really excited to have this fellow on because last year or so, he has exploded on the scene with Fox 19 television.
[00:09:05.146 --> 00:09:18.469]  And he's also worked at other TV stations around the country, and he just absolutely knocks it out of the park on pro-Second Amendment stuff, on covering how Ron Paul and the Liberty Movement were shafted by the Republican establishment.
[00:09:19.309 --> 00:09:28.951]  He got an interview with President Obama last week, that we're going to play a clip of later, where he really nails him down on the NDAA and secret arrests of American citizens.
[00:09:29.352 --> 00:09:30.372]  By the way, a federal court
[00:09:31.272 --> 00:09:34.255]  Two days ago, did a permanent injunction.
[00:09:34.275 --> 00:09:37.938]  Of course we had Chris Hedges on, the Pulitzer Prize winning journalist, who was part of that suit.
[00:09:38.298 --> 00:09:40.360]  Now Obama is appealing to the Supreme Court.
[00:09:41.642 --> 00:09:49.308]  He also has looked at some of the anomalies of the shootings there in Colorado.
[00:09:50.293 --> 00:09:59.501]  So basically, he's like a professional focused, you know, kind of news style Alex Jones, which I love.
[00:09:59.541 --> 00:10:01.782]  We need more people that have courage.
[00:10:02.283 --> 00:10:06.226]  And I think this guy's going places, let me tell you, because he's got it all.
[00:10:06.386 --> 00:10:10.229]  And it is so exciting to see reporters like this.
[00:10:10.269 --> 00:10:16.534]  Now I'll say this, I remember Bill O'Reilly on Fox Television 13 years ago interviewing people
[00:10:17.435 --> 00:10:23.357]  Like Tony Brown about the Illuminati and the New World Order, and I saw him on Extra, was it hard copy?
[00:10:23.377 --> 00:10:31.979]  20-something years ago, we have the tape, we played it, exposing how the government and E. Howard Hunt basically killed JFK.
[00:10:32.099 --> 00:10:40.222]  So I hope that Ben Swan, if he ends up on national television, doesn't turn over to the dark side like Bill O'Reilly.
[00:10:40.422 --> 00:10:44.343]  But I gotta tell you, it's just great to have him on, and I know there's other people out there.
[00:10:45.163 --> 00:10:49.564]  In fact, if you're a radio listener, if you could see him, we bring him up on Skype, you know who I'm talking about.
[00:10:49.604 --> 00:10:54.245]  But in a few minutes, we'll play some clips and you'll know who we're talking about.
[00:10:54.285 --> 00:10:57.846]  But Ben, it is great to have you on with us here today.
[00:10:57.866 --> 00:10:59.847]  Alex, thanks for having me on.
[00:10:59.867 --> 00:11:00.387]  I appreciate it.
[00:11:00.967 --> 00:11:03.228]  So, tell us about your awakening.
[00:11:03.308 --> 00:11:07.629]  I mean, how they allow you in mainstream television to tell the truth.
[00:11:09.087 --> 00:11:12.849]  You know, a lot of people are asking that question and how we get to cover the things that we do.
[00:11:12.909 --> 00:11:14.370]  And I'm really blessed.
[00:11:14.810 --> 00:11:17.472]  I work at a TV station that is not owned by Fox.
[00:11:17.532 --> 00:11:18.492]  We're a Fox affiliate.
[00:11:18.893 --> 00:11:21.554]  And because of that, a lot of people assume that we're owned by Fox.
[00:11:21.594 --> 00:11:21.974]  We're not.
[00:11:21.994 --> 00:11:23.175]  We're owned by Raycon Media.
[00:11:24.356 --> 00:11:28.038]  And I work for guys who are just interested in getting out factual information.
[00:11:28.098 --> 00:11:29.839]  And so we've had a tremendous response.
[00:11:30.439 --> 00:11:36.444]  I think the response that we've gotten from people has been just beyond expectation, far above and beyond expectation.
[00:11:37.145 --> 00:11:38.346]  And people are really hungry for it.
[00:11:38.386 --> 00:11:43.150]  They're hungry for someone who will look beyond, you know, the typical mainstream narrative.
[00:11:43.750 --> 00:11:56.301]  And obviously, I mean, this is no surprise to you because clearly, you know, the issue with alternative media is it is growing so fast right now versus what's happening with national media or mainstream media, which is essentially dying right now.
[00:11:56.641 --> 00:11:57.562]  And there's a reason for that.
[00:11:57.602 --> 00:12:04.329]  I mean, people have already heard all these same types of narratives before, and they're tired of them, and they're moving beyond them.
[00:12:04.369 --> 00:12:08.834]  And so we're fortunate to be kind of a bridge, I think, between alternative media and mainstream media.
[00:12:09.114 --> 00:12:16.682]  By the way, I should add, they give you leeway because you have won both the Edward R. Murrow Award and two Emmys.
[00:12:17.743 --> 00:12:20.684]  That you got, I guess, reporting from Texas.
[00:12:21.885 --> 00:12:26.746]  So, I mean, you are quite the journalist, and so you're actually really doing real research.
[00:12:26.806 --> 00:12:28.167]  It's just, it's amazing.
[00:12:28.507 --> 00:12:33.769]  And again, mainstream media would still be dominant if people like you were on the national scene.
[00:12:35.049 --> 00:12:36.650]  How long have you been there in Cincinnati?
[00:12:37.270 --> 00:12:40.191]  For about a year and a half, just a little over a year and a half.
[00:12:40.471 --> 00:12:50.393]  And about two to three months after I came to this station, we had this idea that we were going to try something different because it was time to kind of rebrand ourselves a little bit.
[00:12:50.433 --> 00:12:55.734]  We moved towards a balanced news brand, which again, sounds very much like the Fox brand.
[00:12:55.774 --> 00:13:04.116]  And so there are advantages to that, but then there are some disadvantages because there are some people who go into it automatically thinking, well, you're just, you know, little mini Fox News.
[00:13:04.756 --> 00:13:04.876]  And
[00:13:05.836 --> 00:13:13.223]  Part of the goal of that balanced brand was to do this segment called Reality Check, where we look beyond headlines and actually hold politicians accountable.
[00:13:13.844 --> 00:13:21.992]  I'm not sure my bosses realized how accountable we were going to hold them, but so far they've been extremely supportive of it, and we're doing our best to get out there and get to the facts.
[00:13:23.064 --> 00:13:25.005]  How did you get the Obama interview?
[00:13:25.145 --> 00:13:26.645]  And then give us some of the behind the scenes.
[00:13:26.665 --> 00:13:28.165]  We're going to play a clip of it in a moment.
[00:13:28.685 --> 00:13:30.166]  But I mean, pretty amazing.
[00:13:30.566 --> 00:13:35.547]  Out of a sea of journalists and so-called mainstream media, no one will ever ask him a hard question.
[00:13:35.567 --> 00:13:39.208]  We know now, for the first time ever, they're vetting the questions beforehand.
[00:13:39.868 --> 00:13:41.349]  They're in the press briefing room.
[00:13:42.629 --> 00:13:49.751]  And also, when Obama goes out and gives official press conferences, you obviously got off script there and actually did your job.
[00:13:50.711 --> 00:13:53.553]  Well, you know, with the Obama interview, it's pretty simple.
[00:13:53.613 --> 00:13:59.196]  I mean, he's been very good about doing these interviews with local media everywhere he goes.
[00:13:59.517 --> 00:14:05.641]  And it's actually a very good strategy, because what you wind up having are reporters who will go out and ask a number of questions.
[00:14:05.921 --> 00:14:08.202]  Typically, they're locally focused.
[00:14:08.262 --> 00:14:11.224]  So in the case of Ohio, they'll ask about the auto industry.
[00:14:11.244 --> 00:14:16.347]  They're going to ask about jobs in Ohio, the economy, which is actually doing better than a lot of places in the nation.
[00:14:16.367 --> 00:14:18.469]  And so it's really a good place for him to do those interviews.
[00:14:18.769 --> 00:14:19.730]  But he does them everywhere.
[00:14:20.510 --> 00:14:21.951]  And we were just next on the list.
[00:14:22.731 --> 00:14:26.954]  And as we went down the list and they gave us the call and said, you know, send somebody up and it was us.
[00:14:27.494 --> 00:14:34.719]  I think one of the advantages that I had was the week before we had done a one-on-one with Mitt Romney and Paul Ryan together.
[00:14:35.259 --> 00:14:38.081]  And when we sat down with them, you know, we weren't easy on them.
[00:14:38.221 --> 00:14:42.904]  And one of the questions we asked Romney about was how, you know, his campaign along with the RNC
[00:14:43.584 --> 00:14:44.745]  We're good to go.
[00:15:07.112 --> 00:15:09.374]  Uh, you know, they allowed us to come in and do the interview.
[00:15:09.414 --> 00:15:11.296]  They put no prerequisites on it.
[00:15:11.316 --> 00:15:14.578]  Just told us you have five minutes and when your five minutes is up, you know, you're done.
[00:15:14.618 --> 00:15:16.440]  And so we went from there.
[00:15:17.805 --> 00:15:18.266]  Incredible.
[00:15:18.286 --> 00:15:20.167]  We're going to play a clip of that right now.
[00:15:20.227 --> 00:15:22.610]  In fact, here it is from the intro of the news piece.
[00:15:23.090 --> 00:15:25.933]  Folks can go to Fox19.com and watch the whole thing.
[00:15:26.393 --> 00:15:33.299]  And I should add, other Fox affiliates around the country who are on YouTube are lucky to get a few thousand views, even on big stories.
[00:15:33.319 --> 00:15:41.447]  Your stories are getting hundreds of thousands and millions of views, again, showing that the future is real reporting,
[00:15:41.767 --> 00:15:42.387]  Real questions.
[00:15:42.427 --> 00:15:44.708]  There's no debate the NDAA is unconstitutional.
[00:15:45.008 --> 00:15:45.948]  The courts have already ruled it.
[00:15:46.168 --> 00:15:46.868]  There's no debate.
[00:15:46.968 --> 00:15:48.889]  It's super scary right out of Nazi Germany.
[00:15:49.449 --> 00:15:53.670]  So media though just acts like, oh, we're going to be, you know, non-biased.
[00:15:53.770 --> 00:15:56.090]  Well, I mean, a ham sandwich is a ham sandwich.
[00:15:56.211 --> 00:15:59.051]  A draconian piece of legislation is draconian.
[00:15:59.671 --> 00:16:01.212]  And that's the end of it.
[00:16:01.252 --> 00:16:02.712]  I mean, you have to report the facts.
[00:16:02.752 --> 00:16:03.432]  You've done that.
[00:16:03.892 --> 00:16:05.713]  And the media can take a cue from this.
[00:16:05.753 --> 00:16:06.113]  Here it is.
[00:16:07.062 --> 00:16:09.364]  Mr. President, first of all, thank you for taking the time to talk with us.
[00:16:10.264 --> 00:16:17.969]  When you signed the National Defense Authorization Act into law, you issued a signing statement at that time that said you would not use that power for indefinite detention on Americans.
[00:16:18.009 --> 00:16:19.550]  You understood the concerns that people had.
[00:16:20.231 --> 00:16:25.614]  A judge earlier this year issued that the administration couldn't use those powers because it's unconstitutional.
[00:16:26.435 --> 00:16:30.758]  So why are the government's own lawyers fighting that judge's order, the injunction in particular?
[00:16:31.238 --> 00:16:36.281]  Well, look, the basic principle here is, number one, my first job is to keep the American people safe.
[00:16:36.902 --> 00:16:43.086]  Number two, we've got to do it in a way that respects our values and our traditions of rule of law.
[00:16:43.406 --> 00:16:45.247]  That's why I banned torture.
[00:16:45.888 --> 00:16:49.170]  That's why I've argued that we should actually close Guantanamo.
[00:16:49.951 --> 00:16:59.117]  But I've also said that, you know, we've got some bad guys who are down there who we may not be able to try in a traditional court.
[00:16:59.637 --> 00:17:07.338]  But I have pledged to try to hurt Americans and so that's something that we inherited that we're dealing with and it's complicated.
[00:17:07.478 --> 00:17:13.219]  On the other hand what I also said was a US citizen can never be subject to that kind of detention.
[00:17:13.339 --> 00:17:20.901]  Congress disagreed with me and I didn't want us to not be able to finance our military and pay our soldiers and our troops.
[00:17:21.621 --> 00:17:26.782]  So I signed the bill but what I also said was look that I'm never going to use this power and
[00:17:27.762 --> 00:17:36.907]  You know, what I would suspect is that the courts are going to agree with us over the long term that that is not something that you can use when it comes to U.S.
[00:17:36.927 --> 00:17:37.247]  citizens.
[00:17:37.327 --> 00:17:44.171]  Well, let me ask you then also about the so-called presidential kill list that's gotten a lot of attention and this list of folks who have been targeted for assassination.
[00:17:44.451 --> 00:17:45.853]  And on that list have been U.S.
[00:17:45.873 --> 00:17:48.456]  citizens who have not been afforded trial, including Anwar al-Assad.
[00:17:48.476 --> 00:17:49.397]  Let's stop right there.
[00:17:49.457 --> 00:17:56.366]  How do you, as president, or any president for that matter... Yeah, we've got Anwar al-Awlaki who dined secretly at the Pentagon.
[00:17:56.766 --> 00:17:58.188]  We've got all that going on.
[00:17:58.208 --> 00:18:02.673]  And we've got the fact that Obama, it turns out, demanded...
[00:18:03.354 --> 00:18:21.161]  That it be added to the bill, the indefinite detention of Americans, and he's got his Justice Department fighting to defend the legislation of the NDAA and his signing of it, and then he just sat there, Ben, and told you that, oh, he knew that the courts would overturn it.
[00:18:21.582 --> 00:18:24.583]  I mean, that makes Bill Clinton look like he's honest.
[00:18:26.189 --> 00:18:39.961]  Well, you know, look, this story, especially on the kill list, has gotten so much attention nationally and to the point where it was picked up by the Atlantic and Huffington Post and a lot of liberal, even the UK Guardian, liberal publications ran that interview.
[00:18:40.001 --> 00:18:44.205]  And it was really interesting to me to go through and to read the comment section.
[00:18:44.485 --> 00:18:46.847]  Not so much what they were writing, but the comment section afterward.
[00:18:47.047 --> 00:18:51.091]  There were a couple of things that were very interesting there, because I think you alluded to a minute ago,
[00:18:51.311 --> 00:18:53.613]  We're not really breaking ground here in terms of those questions.
[00:18:53.913 --> 00:18:56.555]  And those questions are not conspiratorial.
[00:18:57.276 --> 00:18:59.938]  They're not, you know, these kind of off-in-the-weeds questions.
[00:19:00.238 --> 00:19:03.401]  This is stuff that's pretty much out there and it's pretty easy to find.
[00:19:03.421 --> 00:19:04.582]  Any reporter can find it.
[00:19:05.362 --> 00:19:09.226]  The discussion on the NDAA or the kill list or the situation with Awolaki.
[00:19:09.606 --> 00:19:10.347]  The problem is,
[00:19:11.354 --> 00:19:19.117]  I believe the problem really stems from the fact that media won't talk about these things because it does require some real effort to dig into it.
[00:19:19.738 --> 00:19:23.059]  I got a couple of interviews with reporters who asked me about it.
[00:19:23.079 --> 00:19:24.240]  Why would you ask those questions?
[00:19:24.320 --> 00:19:25.780]  And how could you even ask that?
[00:19:25.800 --> 00:19:27.701]  I mean, how would you even have the background on it?
[00:19:27.941 --> 00:19:29.702]  Well, because we've been covering it for a year.
[00:19:30.262 --> 00:19:31.623]  We've covered all of these issues.
[00:19:31.663 --> 00:19:33.844]  You mentioned about the Obama administration asking for it.
[00:19:33.904 --> 00:19:36.605]  We've covered extensively that statement by Carl Levin.
[00:19:37.543 --> 00:19:38.763]  I'll say.
[00:19:38.783 --> 00:19:40.144]  I'll tell you what, stay there.
[00:19:40.164 --> 00:19:40.464]  Stay there.
[00:19:40.484 --> 00:19:42.964]  We're going to come right back after break and continue.
[00:19:43.004 --> 00:19:47.045]  Yeah, the Senator Carl Levin and others came out and said, hey, don't blame us for this.
[00:19:47.685 --> 00:19:48.685]  You asked for this.
[00:19:48.725 --> 00:19:49.886]  And then they released the letter.
[00:19:49.906 --> 00:19:53.286]  I mean, the whole time Obama says, I don't want it.
[00:19:53.346 --> 00:19:54.907]  And then he says, don't worry, I'll veto it.
[00:19:55.167 --> 00:19:56.627]  So opposition can't form.
[00:19:57.707 --> 00:20:00.148]  And then he gets it passed.
[00:20:00.188 --> 00:20:01.448]  And then he says, I won't sign it.
[00:20:01.768 --> 00:20:02.568]  But then he does.
[00:20:03.068 --> 00:20:04.869]  I mean, this is incredible deception.
[00:20:04.909 --> 00:20:05.789]  Stay there, Ben Swan.
[00:20:06.778 --> 00:20:10.801]  September is National Preparedness Month, or as we like to call it, PrepTember.
[00:20:11.722 --> 00:20:14.884]  So cash in on PrepTember savings at BePrepared.com.
[00:20:15.084 --> 00:20:18.747]  Going on now, save 21% on freeze-dried mozzarella cheese.
[00:20:19.067 --> 00:20:22.790]  Save 25% on five of Mountain House's most popular freeze-dried meals.
[00:20:23.030 --> 00:20:27.173]  Save 30% and learn how to make bread from scratch with the Wheat Cooking Starter Kit.
[00:20:27.373 --> 00:20:30.276]  Save 36% on the new LRP Entree Combo.
[00:20:30.437 --> 00:20:34.821]  And save a whopping 46% when you buy 10 or more packages of MRE Peanut Butter.
[00:20:35.122 --> 00:20:36.704]  All at BePrepared.com.
[00:20:36.924 --> 00:20:41.289]  Plus, new for PrepTember, freeze-dried yogurt bites in five delicious flavors.
[00:20:41.629 --> 00:20:45.073]  And Provident Pantry Non-Fat Dry Milk is specially priced this month.
[00:20:45.393 --> 00:20:50.878]  As always, check out the Emergency Essentials Group Specials during the Prep Temper Sale now through September 30th.
[00:20:51.018 --> 00:20:57.704]  Call 800-999-1863 for exceptional customer service and BePrepared.com's low price guarantee.
[00:20:57.864 --> 00:20:58.144]  That's 800-999-1863.
[00:20:58.164 --> 00:20:58.765]  The choice is clear.
[00:20:58.785 --> 00:20:59.766]  Be unprepared or BePrepared.com.
[00:21:07.071 --> 00:21:11.215]  What do you do when your propane runs out and you don't have a large amount of wood for cooking?
[00:21:11.636 --> 00:21:15.059]  That's when you need a Grover Rocket Stove from StockStorage.com.
[00:21:15.319 --> 00:21:22.386]  The Grover Rocket Stove starts easily with any combustible material like junk mail, small twigs, leaves, weeds or dry sagebrush.
[00:21:22.707 --> 00:21:26.751]  Then just add a small amount of kindling wood and you'll be cooking entire meals in minutes.
[00:21:27.071 --> 00:21:35.937]  Grover Rocket Stoves are made right here in the USA and are built to last a lifetime using heavy-duty thick gauge steel and are painted with high temp paint to withstand heat.
[00:21:36.278 --> 00:21:46.925]  Go to StockStorage.com and see three great Grover Rocket Stoves, stainless steel, heavy-duty or our original Grover Rocket Stove for only $135 and get free shipping to the lower 48.
[00:21:46.965 --> 00:21:49.407]  For phone orders call 801-361-6984 or go to StockStorage.com.
[00:21:49.587 --> 00:21:49.888]  That's 801-361-6984.
[00:21:59.174 --> 00:22:10.123]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[00:22:10.783 --> 00:22:12.925]  I want you to know some very important information.
[00:22:13.826 --> 00:22:22.132]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[00:22:22.779 --> 00:22:27.700]  Now, 27 years later, carnivore capsules are used around the world to keep people healthy.
[00:22:28.320 --> 00:22:39.303]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[00:22:39.703 --> 00:22:46.705]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[00:22:47.385 --> 00:22:51.649]  Call 1-866-VENUSFLY or order from carnivora.com.
[00:22:51.689 --> 00:22:54.852]  That's C-A-R-N-I-V-O-R-A dot com.
[00:22:55.293 --> 00:23:02.239]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[00:23:02.560 --> 00:23:03.540]  Protect your immune system.
[00:23:03.821 --> 00:23:04.862]  It's the only one you've got.
[00:23:05.322 --> 00:23:10.667]  American gardeners and fellow Patriots make the right choice with your money, time, and your family food supply.
[00:23:10.787 --> 00:23:15.832]  Choose 100% pure heirloom seeds in the Survival Seed Vault from MyPatriotsupply.com.
[00:23:15.992 --> 00:23:16.813]  Why spend more?
[00:23:16.973 --> 00:23:24.740]  The Survival Seed Vault from MyPatriotsupply.com is only $37.95 and includes 20 varieties of pure, hearty, easy-to-grow heirloom seeds.
[00:23:25.000 --> 00:23:25.501]  Yes, only $37.95.
[00:23:25.541 --> 00:23:26.542]  That's 70% less than our competitors.
