[00:00:06.138 --> 00:00:06.379]  I'm good.
[00:04:03.994 --> 00:04:05.414]  Almost exactly the same thing.
[00:04:05.454 --> 00:04:08.635]  That's, of course, where the phrase bread and circuses came from.
[00:04:08.655 --> 00:04:10.076]  There's actually a poem
[00:04:11.064 --> 00:04:15.609]  Or a quote in this article written by the poet Juvenal from 100 AD.
[00:04:15.670 --> 00:04:18.373]  He was talking about Rome at the time.
[00:04:19.194 --> 00:04:28.465]  And he wrote about how people had sacrificed their involvement in real affairs, you know, which directly impacted their lives and substituted them for bread and circuses.
[00:04:28.565 --> 00:04:31.008]  Exactly the same thing happening in America today.
[00:04:32.179 --> 00:04:49.854]  Just as in Rome, we've got in America a situation where an overwhelming number of illegal immigrants have flooded in and refused to assimilate to the point where they're now trying to actually claim their own territory, just as the tribes that flooded into Rome did all those centuries ago.
[00:04:50.715 --> 00:05:00.981]  Again, same parallel, you know, we've got these La Rasa movements, we've got the Mexican flag being flown above the American flag in places over on the West Coast, we've got race being played off against race.
[00:05:01.482 --> 00:05:03.243]  Exactly what happened in Rome.
[00:05:03.523 --> 00:05:16.551]  You can go through all the scholarly texts about how Rome collapsed, and in almost every instance in society, in the economy, in culture, America parallels Rome in every sense.
[00:05:16.791 --> 00:05:17.552]  It's scary.
[00:05:18.723 --> 00:05:20.644]  So, you know, where's it all leading?
[00:05:21.865 --> 00:05:23.427]  It might take a couple of hundred years.
[00:05:23.487 --> 00:05:33.234]  The Roman Empire lasted, for what, nearly a thousand years, so... We don't know the time frame, but what we do know is, short term, all this is going to lead to riots and civil unrest.
[00:05:33.714 --> 00:05:38.898]  And eventually, it's going to lead to the collapse of America, just as Rome collapsed 1,600 years ago.
[00:05:40.419 --> 00:05:44.001]  So basically, this article's about the ruling class.
[00:05:44.201 --> 00:05:53.745]  Are they so consumed by their avarice and lust for power that their actions could lead to the actual collapse of Western civilization?
[00:05:54.626 --> 00:06:01.169]  Because it's happened before in history with the Roman Empire and other empires, and there's no reason it can't happen again.
[00:06:01.629 --> 00:06:02.950]  So Rome burned.
[00:06:03.090 --> 00:06:03.730]  Will we?
[00:06:04.090 --> 00:06:07.732]  Important article up at Infowars.com that I put together with Alex Jones.
[00:06:08.472 --> 00:06:08.933]  Moving on.
[00:06:09.989 --> 00:06:14.153]  National Weather Service follows DHS in huge ammo purchase.
[00:06:14.433 --> 00:06:18.837]  And this is my article at InfoWars.com, also linked on DrudgeReport.com today.
[00:06:19.458 --> 00:06:24.502]  Why would the National Weather Service need to purchase large quantities of powerful ammo?
[00:06:24.842 --> 00:06:35.993]  That's the question many are asking after the Federal Agency followed in the footsteps of the Department of Homeland Security in putting out a solicitation for 46,000 rounds of hollow point bullets.
[00:06:36.593 --> 00:06:49.958]  A solicitation which appears on the FedBizOpps website asks for 16,000 rounds of S&W jacketed hollow point bullets noted for their strength to be delivered to locations in Ellsworth, Maine and New Bedford, Massachusetts.
[00:06:50.358 --> 00:07:01.002]  A further 6,000 rounds of S&W hollow point bullets will be sent to Wall, New Jersey with another 24,000 rounds of the same bullets heading to a weather station in St.
[00:07:01.062 --> 00:07:02.023]  Petersburg, Florida.
[00:07:03.430 --> 00:07:11.961]  And this solicitation, which is on the FedBizOpps website, also asks for 500 paper targets to be delivered to these same locations.
[00:07:12.022 --> 00:07:19.371]  So you've got hollow point bullets, which rip apart organs on impact with the human body, and then paper targets.
[00:07:19.572 --> 00:07:20.653]  Doesn't quite make sense.
[00:07:21.494 --> 00:07:50.834]  But, since this story was picked up by the Drudge Report earlier today, no less than the Washington Post waded in and quoted the NOAA, that's the federal organization above the National Weather Service, as claiming that this solicitation for all these thousands of rounds of hollow point bullets was a quote, clerical error, and that the ammo is not going to the National Weather Service, but instead to the NOAA Fisheries Office of Law Enforcement.
[00:07:51.860 --> 00:08:02.549]  So basically they've come out and said it was an error, it was a mistake, that they never intended to send them to the National Weather Service, but they're going to this other office under the same branch of the federal government.
[00:08:03.290 --> 00:08:12.338]  But whoever it's going to, and remember this is the same government that ships guns to Mexican drug cartels and the Fast and Furious, you know, they've proven they can't be trusted.
[00:08:12.979 --> 00:08:13.960]  The question remains,
[00:08:14.620 --> 00:08:21.043]  Why do they need such powerful bullets if they're shooting at paper targets for training drills?
[00:08:21.543 --> 00:08:22.423]  Doesn't make sense.
[00:08:22.843 --> 00:08:31.907]  Why do you need to buy bullets that are designed to expand on impact with the human body and tear open organs if you're shooting at paper targets?
[00:08:32.347 --> 00:08:34.068]  You know, why not just buy cheaper bullets?
[00:08:35.182 --> 00:08:40.085]  Well, it's the same question, of course, that's being asked of the Department of Homeland Security.
[00:08:40.105 --> 00:08:55.113]  450 million rounds of hollow point bullets purchased back in March, followed by another 750 million rounds of assorted bullets in a current solicitation that's about to expire in the next few days.
[00:08:55.153 --> 00:09:00.876]  So we're talking over a billion rounds of bullets that the DHS has or is about to purchase.
[00:09:01.596 --> 00:09:05.377]  And again, they're telling us it's for training and target practice.
[00:09:05.617 --> 00:09:09.939]  Why are they buying these massively powerful bullets for shooting at targets?
[00:09:09.979 --> 00:09:11.339]  It makes no sense whatsoever.
[00:09:11.959 --> 00:09:19.822]  Of course, we know that the DHS is also buying large quantities of riot gear and telling us that civil unrest is right around the corner.
[00:09:21.155 --> 00:09:25.839]  But why, amidst all these mass shootings, is the Second Amendment being demonized?
[00:09:26.099 --> 00:09:32.104]  You know, we've got legislation introduced by the Democrats to ban the sale of ammo in large quantities online.
[00:09:33.005 --> 00:09:44.955]  Why, when that's happening, is the federal government consecutively arming itself to the teeth with ammo, and then claiming it's a clerical error when it's being sent to the weather service, in fact it's going somewhere else?
[00:09:46.110 --> 00:09:52.774]  Why is the NOAA buying bullets that rip apart internal organs if it's just for target practice?
[00:09:53.734 --> 00:09:59.077]  I mean, the DHS has refused to answer questions as to why they're buying these hollow-point bullets.
[00:09:59.518 --> 00:10:01.979]  Remember, they're actually banned in warfare.
[00:10:02.399 --> 00:10:09.023]  They're considered that deadly and dangerous that they're banned under the Geneva Convention in the context of warfare.
[00:10:10.185 --> 00:10:20.111]  And another aspect to this, as the denials flood in, is an article out of the Hill, Obama administration, UN Arms Treaty shouldn't regulate ammunition.
[00:10:20.431 --> 00:10:24.994]  So while they're trying to ban it, the large purchase of ammunition online for American citizens,
[00:10:25.794 --> 00:10:41.217]  They don't want the UN to do the same thing, because, as this article states, the Department of State Conventional Weapons Destruction Program has funded the destruction of over 90,000 tons of excess loosely secured or at-risk ammunition since 2003.
[00:10:41.657 --> 00:10:42.718]  So there's another question.
[00:10:43.598 --> 00:10:47.258]  The DHS has bought over a billion rounds of ammo.
[00:10:47.779 --> 00:10:54.040]  You know, is this merely about trying to keep it out of the hands of the American people, or are they actually planning on using it?
[00:10:55.325 --> 00:11:03.491]  And in fact, there was another interesting aspect to this article thrown up by a commenter on the article that was linked on drugreporter.com from Infowars.
[00:11:04.411 --> 00:11:14.758]  And he talks about the fact that these bullets are being delivered to an address which shares its location with the National Endowment for Democracy.
[00:11:15.118 --> 00:11:24.645]  And if you actually go and look on the solicitation, the NED is listed as the recipient for these bullets under the same banner as the NOAA.
[00:11:26.007 --> 00:11:32.272]  So why is the government buying bullets for a non-governmental organization?
[00:11:32.512 --> 00:11:37.256]  It's quasi-governmental, of course it's a CIA front, but officially it's non-governmental.
[00:11:38.377 --> 00:11:41.360]  And then getting all shifty about where these bullets are going.
[00:11:42.128 --> 00:12:02.483]  Could it be that the weather service, the fact that they were being sent to the weather service, which was in the original solicitation before they came out today and said no, that was a clerical error, could it be a cover for the fact that they're sending ammo to the National Endowment for Democracy, which is one of these regime change shadowy groups run by the CIA?
[00:12:02.963 --> 00:12:10.129]  Could these bullets be going to the Syrian rebels that have openly been supported by the National Endowment for Democracy?
[00:12:10.729 --> 00:12:14.712]  As the US denies sending any arms to the rebels whatsoever.
[00:12:15.932 --> 00:12:22.676]  So we'll continue to have updates on this story as they come in, but very interesting shifting explanations as to where these bullets are going.
[00:12:22.997 --> 00:12:28.100]  And the DHS refuses to say anything about why they've purchased over a billion rounds of ammo.
[00:12:28.540 --> 00:12:36.965]  And actually, just 10 minutes ago I got a Facebook message with a link to another solicitation where Social Security is ordering 177,000 rounds of bullets.
[00:12:40.507 --> 00:12:50.793]  So the federal government across the board is arming to the teeth while it tells the American people that they should disarm, and as it gears up for riots and civil unrest.
[00:12:50.853 --> 00:12:51.694]  Very interesting.
[00:12:52.534 --> 00:12:53.215]  Next story.
[00:12:53.495 --> 00:12:58.338]  FAA documents show drones over US pose huge safety risk.
[00:12:58.398 --> 00:13:00.519]  This is Steve Watson, Infowars.com.
[00:13:01.140 --> 00:13:08.064]  Recently released FAA documents have raised yet more questions surrounding the opening up of US Geisse unmanned surveillance drones.
[00:13:08.544 --> 00:13:23.199]  Thousands of pages of FAA experimental drone flight records that were obtained by the Center for Investigative Reporting detail just how complicated it would be to operate thousands of unmanned aerial vehicles safely without spending billions of dollars.
[00:13:23.880 --> 00:13:24.000]  So...
[00:13:25.248 --> 00:13:41.217]  As we know, the FAA recently relaxed the rules on drones operating in US skies, which as we have seen, you know, it's opened up this feeding frenzy of private companies trying to make drones for the government, trying to secure contracts with law enforcement agencies.
[00:13:42.250 --> 00:13:43.811]  All to spy on you and me.
[00:13:43.831 --> 00:13:56.415]  And of course, this was all accompanied by an admitted propaganda campaign run by the drone industry, which sought to create the fallacy that drones were safe, secure and beneficial.
[00:13:57.136 --> 00:13:59.817]  Well, the truth turns out to be quite the opposite.
[00:14:00.337 --> 00:14:03.018]  Because in these tests which these documents expose,
[00:14:04.167 --> 00:14:09.393]  Of course, which led to the FAA green-lighting the use of surveillance drones in American skies.
[00:14:10.174 --> 00:14:12.036]  The drones kept crashing.
[00:14:12.877 --> 00:14:17.883]  And that was without any other aircraft even being in the vicinity during these tests.
[00:14:18.789 --> 00:14:30.815]  Here's from the article continuing, the FAA strictly confined the testing to areas of space where there were no other aircraft, precisely because the drones have no capabilities to avoid collisions.
[00:14:31.556 --> 00:14:37.699]  They're talking about 30,000 of them, just for starters, and they've got no capability to avoid collisions.
[00:14:38.299 --> 00:14:42.842]  In numerous tests, the drones still crashed into other objects.
[00:14:43.567 --> 00:14:56.897]  Despite such warnings, FAA Acting Administrator Michael Hurter noted last week during the Association for Unmanned Vehicle Systems International Conference in Las Vegas that over the next three years, drones will begin rolling out.
[00:14:57.901 --> 00:15:06.443]  He added that building, this is a quote, building human consensus is an equally important task and unbelievably complicated.
[00:15:06.983 --> 00:15:19.146]  So in other words, you know, keeping the PR on message, that it's all safe and secure, is more important than the fact that, according to the FAA's own tests, these things are going to kill people.
[00:15:19.166 --> 00:15:21.167]  They're going to crash into airliners.
[00:15:23.376 --> 00:15:32.084]  You know, even though these drones in the test run by the FAA have proven to be completely unsafe crashing into objects, they've green-lighted them anyway.
[00:15:32.505 --> 00:15:34.887]  I mean, this is a huge public safety issue.
[00:15:35.868 --> 00:15:42.914]  And they've come out in the aftermath of this exposé and said, don't worry, we're gonna spend another two billion dollars to fix this.
[00:15:43.815 --> 00:15:47.776]  Even though they've already green-lighted it, knowing that it's a massive safety risk.
[00:15:47.816 --> 00:16:00.638]  But don't worry, another $2 billion that America can't afford is going to go into perfecting these drones so they can be used to, you know, spy on cattle ranches in Nebraska and Iowa and wherever else.
[00:16:02.098 --> 00:16:04.159]  So, massive public safety issue.
[00:16:04.259 --> 00:16:04.839]  Cover up.
[00:16:05.379 --> 00:16:10.360]  The FAA green-lighted it anyway, even though they knew the drones were crashing into other objects.
[00:16:10.420 --> 00:16:11.560]  They gave the go-ahead.
[00:16:13.035 --> 00:16:15.357]  Black box standards coming for cars.
[00:16:15.977 --> 00:16:16.978]  This is out of the Hill.
[00:16:17.938 --> 00:16:24.583]  New federal standards for black boxes that record information leading up to auto accidents will take effect September 1st.
[00:16:24.643 --> 00:16:27.645]  The National Highway Traffic Safety Administration rule on Tuesday.
[00:16:28.186 --> 00:16:34.250]  The decision means the new standards for the devices will not be delayed by one year as automakers had requested.
[00:16:34.750 --> 00:16:42.052]  The federal standards will apply only to cars that are voluntarily outfitted with event data recorders, also known as black boxes.
[00:16:42.512 --> 00:16:52.335]  But while the government does not yet require all cars to have black boxes installed, NHTSA is still thought to be considering a federal mandate as an next step, possibly this year.
[00:16:53.499 --> 00:17:09.638]  Now, back in July, Obama already signed the MAC 21 bill into law, which initially mandated black boxes in all vehicles from 2015 onwards, and I believe that was later, in the final version of the bill, restricted to just commercial vehicles.
[00:17:10.836 --> 00:17:15.640]  But now it's going to be voluntary, don't worry, to begin with, and then they'll review it a year down the line.
[00:17:16.100 --> 00:17:19.443]  So like most things, it's going to be voluntary, eventually it's going to be mandatory.
[00:17:19.963 --> 00:17:27.409]  And this, of course, is about taking the first step to the tax-by-the-mile system, a de facto carbon tax.
[00:17:27.949 --> 00:17:35.735]  And most new cars already have these black boxes installed when they come fresh out of the factory, so they're already in there, they've just got to switch them on.
[00:17:36.716 --> 00:17:47.942]  But the ultimate goal, of course, is not only to tax you by the mile in the name of saving Mother Earth while all the money goes to, you know, the Rothschild family in Al Gore because they own the carbon trading systems.
[00:17:49.042 --> 00:17:54.745]  It's also about this process of having to obtain government permission merely to start your vehicle.
[00:17:54.765 --> 00:17:57.606]  It's about strangling the right to mobility.
[00:17:58.007 --> 00:18:04.270]  Because they've already developed the technology, the face-scanning camera, that will decide whether or not you're allowed to drive.
[00:18:05.242 --> 00:18:13.929]  And when that's hooked into the police database, or, you know, the domestic extremist database, then if the government says no, you can forget about driving.
[00:18:14.049 --> 00:18:20.394]  This is all about permission to exercise your God-given rights, which should require no permission whatsoever.
[00:18:21.115 --> 00:18:26.977]  So that's the Plandopolis scenario, you know, where only the ultra-rich will be allowed to drive cars.
[00:18:27.037 --> 00:18:34.681]  Everybody else has to, you know, book them in advance and maybe a taxi will come and pick you up, but you'll have no rights to even drive your own car.
[00:18:34.961 --> 00:18:36.601]  That's what they're aiming for.
[00:18:37.942 --> 00:18:38.962]  And this is the start of it.
[00:18:39.042 --> 00:18:42.564]  Tax by the mile system, which they're already now trying to mandate.
[00:18:43.578 --> 00:18:51.789]  And while on the topic of face scanning technology, Face Deals scans your face to customise deals by Adon Salazar.
[00:18:51.809 --> 00:18:53.030]  This is Infowars.com.
[00:18:53.391 --> 00:19:01.461]  Check in with your face is the motto of a US marketing company which is using to preface its new face scan deal linking technology.
[00:19:02.182 --> 00:19:06.465]  Red Pepper out of Nashville, Tennessee has developed technology that says it will save you money.
[00:19:06.605 --> 00:19:11.088]  However, the methods they engage are much more intrusive than your standard grocery store coupon.
[00:19:11.689 --> 00:19:25.319]  The process starts when a face deal's camera, mounted at a venue's front door, scans and matches your face's likeness to your Facebook profile, generating customized deals for your area according to your likes.
[00:19:26.943 --> 00:19:32.167]  And it's all about making Big Brother sound trendy, as we've seen before.
[00:19:32.527 --> 00:19:46.838]  Well, encouragingly, when I actually went and watched the video, the promo video, with this really trendy guy selling it in a really trendy voice, for all the hipsters out there, the response was unenthusiastic, to say the least.
[00:19:47.714 --> 00:19:48.675]  Here's some comments.
[00:19:49.435 --> 00:19:51.696]  No thank you makes me want to delete my Facebook.
[00:19:52.337 --> 00:19:56.499]  Stupid mainstream hipsters thinking this kind of privacy invasion is so cool.
[00:19:57.339 --> 00:20:00.161]  Starts with this and graduates to the chip.
[00:20:00.801 --> 00:20:05.544]  These trendy emo retro hipsters need to just move to California and build a wall around it.
[00:20:07.543 --> 00:20:10.406]  It's all about pressure from above and pressure from below.
[00:20:10.446 --> 00:20:17.134]  You know, we've got Big Brother being forced on us by the state with these face-scanning cameras for law enforcement.
[00:20:17.595 --> 00:20:20.077]  We've got the license plate scanners going in everywhere.
[00:20:21.035 --> 00:20:22.236]  That's pressure from above.
[00:20:22.897 --> 00:20:29.342]  Of course, the recently exposed trackwire system is going to be the central fulcrum of that face-scanning database system.
[00:20:29.783 --> 00:20:42.834]  But then, we've also got it being imposed from below by all these hipsters who, you know, push for their privacy to be completely eviscerated in the name of convenience and trendiness.
[00:20:43.755 --> 00:20:50.298]  And sharing all their likes with Big Brother so Big Brother can sell them nice little deals and incentives.
[00:20:50.959 --> 00:20:54.240]  So it's pressure from above from the state, it's pressure from below.
[00:20:54.260 --> 00:20:58.342]  This artificially generated trendy culture.
[00:20:59.203 --> 00:21:06.126]  You of course remember the microchips embedded for entrance to the Baja Beach Clubs that came out back in, what was it, 2004.
[00:21:06.266 --> 00:21:06.406]  Again,
[00:21:08.627 --> 00:21:17.074]  All very trendy to be in the system in the Matrix, have your arm scanned by Barco so you can get into the trendy VIP area of the club.
[00:21:18.254 --> 00:21:21.457]  And all the hipsters are right behind it, so, you know, good luck with that.
[00:21:22.157 --> 00:21:31.885]  I'm not going to be a part of it, and a lot of people aren't, according to the response, which was devastating to say the least to this YouTube promo video, which got completely trashed.
[00:21:34.042 --> 00:21:40.068]  Moving on now, Paul Ryan sold shares on same day as private briefing of banking crisis.
[00:21:40.108 --> 00:21:41.189]  This is out of The Guardian.
[00:21:41.790 --> 00:21:53.321]  Paul Ryan, Mitt Romney's vice presidential running mate, sold stock in US banks on the same day he attended a confidential meeting where top level officials disclosed the sector was heading for a deep crisis.
[00:21:53.942 --> 00:22:07.827]  The congressman on Monday denied profiting from information gleaned from the meeting on 18 September 2008, when Federal Reserve Chairman Ben Bernanke, then Treasury Secretary Hank Paulson, and others outlined their fears for the banking sector.
[00:22:08.428 --> 00:22:10.549]  His office said he had no control over the trades.
[00:22:10.929 --> 00:22:21.813]  Public records show that on the same day as the meeting, Ryan sold stock in troubled banks, including Wachovia and Citigroup, and bought shares in Goldman Sachs, Paulson's old employer,
[00:22:22.133 --> 00:22:25.157]  And a bank that had been disclosed to be stronger than many of its rivals.
[00:22:25.437 --> 00:22:27.540]  The sale was not illegal at the time.
[00:22:28.521 --> 00:22:30.443]  So, you know, what a surprise.
[00:22:30.483 --> 00:22:32.206]  Yet another compromised politician.
[00:22:32.226 --> 00:22:34.428]  He's now going to be Mitt Romney's running mate.
[00:22:35.182 --> 00:22:39.585]  You know, another insider on the take, another water carrier for the banking elite.
[00:22:39.625 --> 00:22:47.912]  He's got his dirty hands involved in these little insider deals before they know the bank's going to go down selling shares, buying shares in others.
[00:22:49.133 --> 00:22:54.397]  And as we exposed last night on the show, I mean, Paul Ryan is just another big government
[00:22:55.441 --> 00:22:57.383]  You know, wolf in sheep's clothing.
[00:22:57.403 --> 00:22:59.046]  He's not a real Conservative.
[00:22:59.746 --> 00:23:06.134]  But the talking heads have told us that, you know, the Conservative movement is all happy and excited about him running as a VP.
[00:23:07.677 --> 00:23:09.579]  So what exactly are they excited about?
[00:23:09.659 --> 00:23:12.782]  Is it, you know, the fact he said yes to No Child Left Behind?
[00:23:13.203 --> 00:23:14.885]  The expansion of Medicare?
[00:23:15.305 --> 00:23:17.307]  He really loves all that kind of socialism.
[00:23:17.868 --> 00:23:21.392]  Is it the fact that he continually supports all the unconstitutional wars?
[00:23:21.992 --> 00:23:23.434]  Your guess is as good as mine.
[00:23:23.754 --> 00:23:26.817]  But now, Paul Wright, he's got his hand in the till.
[00:23:27.498 --> 00:23:30.980]  And he's being exposed as another water carrier for the banking league.
[00:23:31.520 --> 00:23:37.443]  So, don't expect a lot of change with him if Mitt Romney gets in as president.
[00:23:37.824 --> 00:23:39.765]  Quote of the day now from Thomas Paine.
[00:23:40.005 --> 00:23:45.128]  If there must be trouble, let it be in my day that my child may have peace.
[00:23:46.332 --> 00:23:51.314]  So he's basically saying, you know, if there's trouble, if there's a cancer in society, let's deal with it now.
[00:23:51.354 --> 00:23:53.935]  Let's not lump it on the next generation.
[00:23:54.415 --> 00:24:07.220]  Well, unfortunately, as you know, a lot of people have not followed that advice and have instead, with their obsession with bread and circuses, as we talked about earlier in comparison to Rome, have chosen to pass these troubles on to the next generation.
[00:24:07.821 --> 00:24:15.624]  So, you know, I guess that's our job to make them face reality and realise that if you ignore a cancer, then it only gets worse.
[00:24:16.015 --> 00:24:25.950]  We're going to go to break now on InfoWars Nightly News, but stick around because we've got quite a feisty interview with Webster Tarplay talking to Alex Jones about the coming economic collapse.
[00:24:25.990 --> 00:24:26.550]  Stay tuned.
[00:24:52.737 --> 00:24:57.259]  Alex Jones here with a message that could revolutionize health in this country.
[00:24:57.539 --> 00:25:06.364]  Going back about a year and a half ago, I began to learn from friends like Ted Anderson about the incredible health effects of longevity products.
[00:25:07.204 --> 00:25:12.527]  And I started promoting him some because I'd seen his weight loss, his health, all the things that happened for him.
[00:25:13.187 --> 00:25:17.730]  Now, I've only stuck my toe in the water and lost a little over 40 pounds, and I'm still big.
[00:25:18.730 --> 00:25:25.954]  Aaron Dykes, who you know has been working here for six years at InfoWars.com, lost 92 pounds.
[00:25:25.974 --> 00:25:27.814]  We're going to show you some before and afters.
[00:25:28.255 --> 00:25:30.976]  He began to hear the guest on my show a year and a half ago.
[00:25:31.256 --> 00:25:38.740]  He began to do his own research and he implemented the information that Longevity and InfoWarsTeam.com is promoting.
[00:25:39.600 --> 00:25:41.661]  And had dramatic results.
[00:25:42.061 --> 00:25:53.045]  And that's why I'm telling our listeners and viewers, you need to go to Infowarsteam.com and try just the Essential Fatty Acids, the Beyond Tangy Tangerine, and the Polymers Plus.
[00:25:53.425 --> 00:25:58.387]  And I believe you'll be blown away by the dramatic results that I've had and Aaron's had.
[00:25:58.407 --> 00:26:00.528]  Aaron, break down what happened.
[00:26:00.568 --> 00:26:01.068]  Your story.
[00:26:01.408 --> 00:26:03.971]  I've been overweight in my life for far too long.
[00:26:04.352 --> 00:26:08.717]  Years ago, I lost a lot of weight, more than 50 pounds, but it came right back.
[00:26:08.757 --> 00:26:09.879]  I wasn't able to keep it off.
[00:26:10.299 --> 00:26:16.367]  More recently, I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:26:16.407 --> 00:26:20.472]  It just didn't happen, and I wasn't able to stay motivated long enough to reach my goals.
[00:26:20.632 --> 00:26:27.057]  Then I saw what you were doing with Infowarsteam.com and the great products, Tangy Tangerine, kind of the base one to start with.
[00:26:27.437 --> 00:26:32.220]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy, I wanted that nutrition.
[00:26:32.260 --> 00:26:37.784]  Didn't even understand how that could kickstart my own weight loss goals, but the products did that for me.
[00:26:38.124 --> 00:26:43.849]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods.
[00:26:43.949 --> 00:26:45.870]  And they don't even advertise it as weight loss!
[00:26:45.970 --> 00:26:51.873]  They don't, but pharmacist Ben Fuchs explains that's what happens if you're overweight because you're no longer hungry because you're getting what you need.
[00:26:52.053 --> 00:26:58.837]  When you start taking their proprietary formulation of essential fatty acids, it blows the competition away.
[00:26:59.217 --> 00:27:06.861]  When you start taking Beyond Tangy Tangerine and Polymbers Plus and the other key longevity products, it is incredible.
[00:27:07.301 --> 00:27:13.625]  It was so easy to lose weight and regain health for myself, barely without trying, just from taking the products.
[00:27:14.005 --> 00:27:29.258]  I want to challenge our radio listeners to go to Infowarsteam.com so you can see for yourselves the incredible results Aaron and others have achieved with longevity products that are discounted at wholesale prices at Infowarsteam.com.
[00:27:29.939 --> 00:27:35.103]  Sign up as a distributor and get wholesale pricing discounts at Infowarsteam.com.
[00:27:36.164 --> 00:27:39.829]  The revolution against tyranny starts individually with our bodies.
[00:27:40.290 --> 00:27:42.172]  There is a global awakening happening.
[00:27:42.533 --> 00:27:45.617]  The sleeping giant that is humanity is awakening.
[00:27:45.857 --> 00:27:49.302]  And a big part of that fight starts at InfoWarsTeam.com.
[00:27:53.675 --> 00:27:56.396]  Alex Jones here with a message to fellow freedom lovers.
[00:27:56.696 --> 00:28:01.539]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:28:01.719 --> 00:28:08.902]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:28:09.062 --> 00:28:14.464]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:28:14.684 --> 00:28:18.465]  These are items that I did research on, that I personally use.
[00:28:18.745 --> 00:28:23.286]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:28:23.486 --> 00:28:28.728]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:28:28.988 --> 00:28:32.069]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:28:32.209 --> 00:28:34.490]  When Disaster Strikes by Matthew Stein.
[00:28:34.750 --> 00:28:39.371]  Therosafe, used by Homeland Security to protect yourself during any radiological event.
[00:28:39.511 --> 00:28:41.972]  Hand-cranked shortwave AM FM radios.
[00:28:42.412 --> 00:28:49.474]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our Info War possible.
[00:28:49.654 --> 00:28:50.694]  We're getting prepared.
