[00:00:05.230 --> 00:00:05.593]  Yeah.
[00:10:32.640 --> 00:10:36.261]  They're obviously folks, statistically, that know your globalist takeover system.
[00:10:36.661 --> 00:10:39.102]  So, they've got to be targeted because they're informed.
[00:10:40.382 --> 00:10:44.083]  Continuing, U.S.-Israel hold largest ever joint military drill.
[00:10:44.143 --> 00:10:45.224]  CBS News.
[00:10:46.554 --> 00:10:46.834]  I think?
[00:11:16.617 --> 00:11:20.979]  Yesterday, just as the real ones, a fire from Gaza exploded in southern Israel.
[00:11:21.479 --> 00:11:21.559]  U.S.
[00:11:21.599 --> 00:11:37.825]  military officials, not servants, but officials, insisted the joint exercise, called Austere Challenge 2012, was planned long before the latest flare-up between Israel and Hamas-ruled Gaza and long-running debate over how to deal with Iran, unrelated to specific threats facing Israel.
[00:11:38.365 --> 00:11:44.828]  And I'm sure all the threats to attack Iran are unrelated, or the three aircraft carriers stacking up in the Persian Gulf.
[00:11:45.148 --> 00:11:46.909]  I'm sure it's all related.
[00:11:47.249 --> 00:11:55.853]  Be sure and drink your diet Coke with aspartame, be sure and eat your GMO, be sure and take all your vaccines, and be sure and worship the government.
[00:11:56.194 --> 00:12:01.896]  Because after all, they want to arrest evil people that are trying to prepare themselves for the economic collapse.
[00:12:01.936 --> 00:12:02.477]  God bless.
[00:12:03.817 --> 00:12:05.958]  Well, I'm not going to be sarcastic saying God bless.
[00:12:06.218 --> 00:12:07.859]  God bless those fighting the New World Order.
[00:12:07.899 --> 00:12:12.760]  I was going to say God bless the tyrants, but I'm just not even going to be sarcastic in that area.
[00:12:13.401 --> 00:12:17.742]  Here's a quote before we come back with some bombshell information.
[00:12:18.102 --> 00:12:25.805]  The Parliament of the UK is looking at investigations into giant pedophile networks through the children charities.
[00:12:25.925 --> 00:12:28.406]  I mean, you can take one look at the CPS workers in England and here.
[00:12:28.926 --> 00:12:32.049]  Just go to a family court case and watch them snatching kids.
[00:12:32.349 --> 00:12:33.970]  They don't take the real at-risk kids.
[00:12:34.010 --> 00:12:39.234]  They want your healthy child to sell off to the highest bidder after they have a little demonic fun with them.
[00:12:39.755 --> 00:12:47.541]  I mean, you want to look at a bunch of people that look like Jerry Sandesky crossed with this British top pedophile with the BBC.
[00:12:48.661 --> 00:12:49.422]  Mr. Savelle.
[00:12:50.803 --> 00:12:51.664]  I mean, it's incredible.
[00:12:51.704 --> 00:12:54.628]  These people literally lick their lips when they drag kids away from their parents.
[00:12:55.008 --> 00:12:58.172]  And they literally look like pot-bellied versions of that man on your screen.
[00:12:58.752 --> 00:13:00.574]  That's not Emperor Palpatine, ladies and gentlemen.
[00:13:00.594 --> 00:13:02.857]  That's the BBC pervert master.
[00:13:02.877 --> 00:13:07.662]  So we're going to be covering these demonic people right out of hell, straight ahead.
[00:13:08.283 --> 00:13:12.766]  But first, let me read Paul Volcker, who's announced he wants to destroy America and bring in a world government.
[00:13:13.286 --> 00:13:13.867]  Former U.S.
[00:13:13.907 --> 00:13:17.569]  Federal Reserve Chair, a global economy requires a global currency.
[00:13:18.050 --> 00:13:20.711]  So there is your quote right there today.
[00:13:20.751 --> 00:13:26.135]  And I didn't even get to Paul Watson's top story today, which is so incredible.
[00:13:26.155 --> 00:13:27.516]  Can we pull that up and play that?
[00:13:28.116 --> 00:13:29.157]  He has an excerpt of it.
[00:13:29.177 --> 00:13:31.739]  Can we go there to InfoWars.com, folks?
[00:13:32.399 --> 00:13:33.140]  Two days ago,
[00:13:34.158 --> 00:13:35.099]  Two and a half days ago.
[00:13:35.679 --> 00:13:36.400]  Tuesday night.
[00:13:37.060 --> 00:13:37.921]  It's Thursday night.
[00:13:38.601 --> 00:13:39.582]  Almost forgot about this.
[00:13:41.323 --> 00:13:49.969]  Ted Turner went on CNN that he created with the British Intel master, who's in all this deep trouble right now.
[00:13:49.989 --> 00:13:51.750]  We're going to play audio of that in just a second, guys.
[00:13:51.770 --> 00:13:52.190]  Get it ready.
[00:13:53.131 --> 00:13:55.932]  And he said that it's a good thing
[00:13:58.354 --> 00:13:59.775]  That the troops are committing suicide.
[00:13:59.815 --> 00:14:04.338]  He almost says fantastic, but he says it's good they're killing themselves.
[00:14:04.779 --> 00:14:06.640]  And that the UN should run everything.
[00:14:06.660 --> 00:14:09.582]  Yeah, the murdering criminal United Nations.
[00:14:09.602 --> 00:14:10.442]  So I'm glad that we're...
[00:14:11.698 --> 00:14:19.662]  Adding that to here, I mean this is just so amazing because it's not just that he's a eugenicist who calls the public useless eaters who need to be killed and all this other stuff.
[00:14:20.162 --> 00:14:36.910]  It's the fact that the media and our culture is so broken that he can get up there and say it's a good thing the troops are killing themselves in record numbers and it's not even a news issue and it took our listeners, great people they are, two days to get us an email and we reported on it.
[00:14:37.190 --> 00:14:38.031]  Thanks to our listeners.
[00:14:38.671 --> 00:14:40.692]  It took two days for somebody to report on this.
[00:14:41.676 --> 00:14:43.857]  And it just shows the absolute decadence.
[00:14:43.897 --> 00:14:47.078]  This guy has five kids and he says you shouldn't be able to have kids.
[00:14:47.578 --> 00:14:50.199]  This guy is a pig who talks about peace.
[00:14:51.360 --> 00:14:51.660]  Peace.
[00:14:51.700 --> 00:14:53.801]  The UN is a mass murder organization.
[00:14:54.101 --> 00:14:57.322]  Here is an excerpt of some of those disgusting clips.
[00:14:57.762 --> 00:15:00.644]  More American servicemen are dying now.
[00:15:01.165 --> 00:15:01.745]  Suicide.
[00:15:01.965 --> 00:15:05.308]  Are from suicide over there than are dying in combat.
[00:15:05.348 --> 00:15:06.369]  I mean that's shocking isn't it?
[00:15:06.669 --> 00:15:10.452]  Well, what, no I think it's good.
[00:15:10.852 --> 00:15:14.575]  Ted, what do you think America's place in the New World Order should be?
[00:15:14.635 --> 00:15:17.217]  It's always been seen as the global policeman.
[00:15:17.357 --> 00:15:20.260]  I think the global policeman should be the United Nations.
[00:15:21.656 --> 00:15:23.037]  And that's a briefer excerpt.
[00:15:23.097 --> 00:15:29.380]  The entire thing, unedited, is linked in that story at InfoWars.com and PrisonPlanet.com.
[00:15:30.161 --> 00:15:32.662]  So again, we're bad because we like George Washington.
[00:15:32.682 --> 00:15:34.223]  We're bad because we like Second Amendment.
[00:15:34.623 --> 00:15:37.725]  I mean, it feels so good to be asleep in my house at night knowing I got guns.
[00:15:37.805 --> 00:15:40.006]  I'm not scared of robberies coming to my house.
[00:15:40.046 --> 00:15:41.707]  It's like invading the Alamo or something.
[00:15:42.087 --> 00:15:44.448]  It's like invading a badger's nest.
[00:15:46.149 --> 00:15:47.350]  I mean, I've just had enough of it.
[00:15:47.950 --> 00:15:49.971]  And it's time to end this tyranny.
[00:15:49.991 --> 00:15:58.496]  All right, we're going to go to break and we're going to go deep into the demonic rabbit hole of globalist pedophile satanic networks that is now breaking worldwide.
[00:15:58.536 --> 00:16:04.580]  You think Jerry Sandusky running a child's advocacy group of at-risk youth is bad?
[00:16:04.820 --> 00:16:05.301]  Get ready.
[00:16:05.581 --> 00:16:10.424]  But first we're going to break down how NGOs and Agenda 21 work worldwide.
[00:16:10.724 --> 00:16:12.065]  How this criminal mafia
[00:16:13.326 --> 00:16:21.694]  of just burrowing globalists are in your area, but how the light of truth will burn these vampires to a crisp.
[00:16:22.575 --> 00:16:23.916]  Keep the faith, my friends.
[00:16:24.036 --> 00:16:26.699]  We will be right back after this quick break.
[00:16:39.335 --> 00:16:46.878]  While we fight to retain our liberty, while we fight to expose globalism, we have to realize we're talking about a very powerful combination of power.
[00:16:47.338 --> 00:16:55.121]  Renowned author and expert, Joel Skousen, breaks down the globalist plan to shut down America and stage a new world war.
[00:16:55.821 --> 00:16:59.183]  In one day, America will go from day to night.
[00:17:00.723 --> 00:17:07.786]  And if you haven't prepared in advance, there's not enough time to prepare in 24 hours, even if you saw it that early.
[00:17:09.696 --> 00:17:15.121]  Coming to the Info War in November is our new documentary film presentation.
[00:17:15.862 --> 00:17:22.168]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard.
[00:17:22.588 --> 00:17:25.231]  Joel Skousen, Strategic Relocation.
[00:17:27.915 --> 00:17:34.859]  The freeways are going to be crowded, they're going to run out of gasoline, they're going to run out of food, and then they're going to start to go north and south of those freeways.
[00:17:35.079 --> 00:17:41.182]  Joel Skousen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[00:17:41.542 --> 00:17:46.845]  We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[00:17:47.205 --> 00:17:50.087]  My personal experience about being in every one of these states.
[00:17:50.507 --> 00:17:56.350]  Government is digging in for the organized, incremental collapse of society and world war.
[00:17:56.670 --> 00:17:57.010]  The U.S.
[00:17:57.070 --> 00:18:01.353]  isn't building huge underground bases and bunkers because of some terrorist threat.
[00:18:01.753 --> 00:18:04.674]  They know that a massive nuclear attack is coming.
[00:18:05.055 --> 00:18:06.415]  They want that attack to come.
[00:18:06.836 --> 00:18:11.398]  Most people won't even be ready and won't be able to get out of town when any of these nuclear weapons fall.
[00:18:11.958 --> 00:18:13.559]  Because there'll be absolute panic.
[00:18:13.899 --> 00:18:16.401]  There is no preparedness without strategy.
[00:18:16.821 --> 00:18:19.643]  What I tell people is that you do have time.
[00:18:20.063 --> 00:18:21.704]  Prepare wisely in advance.
[00:18:21.884 --> 00:18:24.586]  This Christmas, give the gift of preparedness.
[00:18:25.407 --> 00:18:29.710]  Strategic Relocation the Film with Joel Skelton and Alex Jones.
[00:18:50.509 --> 00:18:55.138]  I may not agree with you, but I'll defend to the death your right to make an ass of yourself.
[00:18:55.699 --> 00:18:56.621]  Thank you, Oscar Wilde.
[00:18:57.631 --> 00:19:00.452]  I'm Christy Hightower here with a quick Planet InfoWars update.
[00:19:01.152 --> 00:19:10.495]  Now, I want to talk to you about the first article titled, The New Terrorism, Strangling Free Speech, by Planet InfoWars user Prometheus Unchained.
[00:19:11.215 --> 00:19:14.216]  Now, as I'm sure you do, you consider yourself a patriot.
[00:19:14.656 --> 00:19:21.618]  Well, Prometheus goes to point out that the government is picking and choosing which ideologies and philosophies are good and which ones are bad.
[00:19:22.298 --> 00:19:23.238]  That is not their place.
[00:19:23.878 --> 00:19:25.539]  It's a rule by fear of force.
[00:19:26.618 --> 00:19:32.684]  Now, we all have friends that disagree with us, but keep in mind Oscar Wilde's quote, whenever you want to get angry with them.
[00:19:33.585 --> 00:19:42.194]  You know, this is the plan, and it's a great one, to divide the people, keep us fighting amongst ourselves, and completely ignorant to what lies ahead of us.
[00:19:43.359 --> 00:19:51.123]  Now, people are always asking Alex this question, you know, what do I do when my family isn't awake, when my friends and my family don't pay attention, don't seem to care?
[00:19:51.143 --> 00:19:53.184]  And he always answers the same way.
[00:19:53.964 --> 00:19:58.706]  He says, be persistent, be patient, and most importantly, be full of love.
[00:19:59.206 --> 00:20:02.088]  And this is a big thing to remember, because it's really easy to get angry.
[00:20:03.925 --> 00:20:08.869]  So, moving on, changing gears here, we're going to talk about the upcoming collapse.
[00:20:09.390 --> 00:20:12.052]  So, do you think you could survive on 500 bucks?
[00:20:12.573 --> 00:20:17.577]  Well, PlanetInfoWare's user, GiovalyReport, explains exactly how to do that.
[00:20:18.098 --> 00:20:22.362]  In his article, Live While They Die, How to Survive the Coming Collapse with 500 Bucks.
[00:20:23.763 --> 00:20:31.550]  He provides a practical guide, starting with situational awareness, all the way to a prepared checklist and medical kit, etc.
[00:20:32.310 --> 00:20:35.293]  So go check that out, because it's quite catchy there.
[00:20:35.973 --> 00:20:39.576]  And the last article I kind of want to touch on is our food.
[00:20:39.636 --> 00:20:41.538]  Now we all obviously have to eat to survive.
[00:20:41.878 --> 00:20:46.021]  And this is actually a repost, but it's by Planet InfoWare's user Mia Kay.
[00:20:46.702 --> 00:20:49.624]  And she's titled it, Rethinking the Dollar Hamburger.
[00:20:50.819 --> 00:20:54.881]  So, did you know that there's four companies that control over 80% of the U.S.
[00:20:54.921 --> 00:20:55.161]  beef?
[00:20:55.902 --> 00:20:58.543]  And they run only a couple dozen processing plants.
[00:20:59.184 --> 00:21:08.109]  These cows are injected with antibiotics and hormones their whole lives, they live in filth, and then they're killed with a bolt to the head and mechanically disassembled.
[00:21:08.869 --> 00:21:10.671]  At a rate of hundreds per hour.
[00:21:11.311 --> 00:21:22.040]  Now, I just want to remind you, we all vote with our dollars, and we all have a right to do so, so keep that in mind the next time you go to the grocery store, the next time you go to that McDonald's Happy Meal, whatever.
[00:21:22.420 --> 00:21:27.164]  Just keep in mind that what you're doing is actually giving a voice to those people.
[00:21:27.824 --> 00:21:32.508]  So, visit PlanetInfoWars.com and join the fight today.
[00:21:34.009 --> 00:21:36.251]  Patriots, keep talking, because we're listening.
[00:21:41.960 --> 00:21:44.821]  My friends, Alex Jones here with a very important announcement.
[00:21:45.221 --> 00:21:51.064]  We are launching a new salvo in the info war, because there is a war on for your mind.
[00:21:51.704 --> 00:22:01.968]  You know that the globalists are trying to get everybody online, and only online, so they can control and surveil information, and also erase books, videos, whatever they want to, en masse.
[00:22:02.748 --> 00:22:07.851]  That's why we're launching our answer to the internet kill switch, InfoWars Magazine.
[00:22:08.291 --> 00:22:14.735]  The first issue, we printed over 90,000 copies of the September issue, and it sold out in less than two days.
[00:22:15.315 --> 00:22:20.378]  So get your copy of the new technocratic elite issue today before it sells out.
[00:22:20.898 --> 00:22:31.364]  Again, we cover from the technocratic social engineers' own words, their own admissions, their plan to take over our society and replace us with robots.
[00:22:31.664 --> 00:22:37.970]  But we don't just stop with the rise of the robots and the end of humanity, or will humanity survive the singularity?
[00:22:38.410 --> 00:22:43.635]  We get into the government buying now 1.6 billion bullets against the American people.
[00:22:43.976 --> 00:22:49.641]  We get into big sister surveillance of this magazine and my website, Infowars.com.
[00:22:50.101 --> 00:22:54.686]  We cover QE3 and what hyperinflation means to you and your family.
[00:22:55.126 --> 00:22:59.411]  Whatever you do, don't look back later and wish that you would have taken action.
[00:22:59.871 --> 00:23:00.992]  Take action now.
[00:23:01.113 --> 00:23:04.576]  People have never been more ready for this information.
[00:23:04.656 --> 00:23:08.561]  People have never been this hungry, starving for the truth.
[00:23:09.221 --> 00:23:13.346]  And it is contained in the new issue of InfoWars Magazine.
[00:23:13.806 --> 00:23:15.067]  This is a time capsule.
[00:23:15.647 --> 00:23:17.427]  It is so important to get it out to everyone.
[00:23:17.828 --> 00:23:23.750]  If you subscribe now for 12 issues, we will give you the first issue absolutely free.
[00:23:23.810 --> 00:23:27.331]  So that's 13 issues for our 13 colonies.
[00:23:27.752 --> 00:23:29.772]  Part of restoring the spirit of 1776 worldwide.
[00:23:31.886 --> 00:23:39.348]  Again, go to Infowarsstore.com and order 10 packs, up to 100 packs, at cost, and give them out to people in your area.
[00:23:39.628 --> 00:23:41.849]  The response last month was incredible.
[00:23:42.149 --> 00:23:46.490]  People are hungry to actually hold this information in their hands.
[00:23:47.530 --> 00:23:53.812]  You can also subscribe and get 12 issues delivered to your door and get the first inaugural issue free.
[00:23:54.752 --> 00:24:00.234]  I'm Alex Jones, thanking all of you for your support and making our operation a huge success.
[00:24:14.949 --> 00:24:17.291]  Welcome back to InfoWars Nightly News.
[00:24:18.192 --> 00:24:21.254]  You know, we go wherever the truth leads us.
[00:24:21.775 --> 00:24:36.207]  And the globalists operate basically in the dark to the general public only because the general public is so focused on sports, entertainment, the latest tabloid garbage.
[00:24:37.048 --> 00:24:42.032]  So the establishment pretty much operates in plain view of everyone who is awake.
[00:24:42.953 --> 00:24:46.295]  The problem is the general public is so naive.
[00:24:46.916 --> 00:24:48.877]  We saw this with Nazi Germany and things.
[00:24:48.897 --> 00:24:50.398]  People couldn't believe what they were doing.
[00:24:52.059 --> 00:24:59.984]  Mass murder of tens of millions went on from 1917 up into the late 40s in the Soviet Union and people called it a conspiracy theorist.
[00:25:00.585 --> 00:25:09.471]  J. Edgar Hoover, the head of the FBI, in 1951 testified before Congress that there was no such thing as organized crime or lacosa nostra.
[00:25:09.531 --> 00:25:12.153]  We now know that's ridiculous today.
[00:25:12.953 --> 00:25:16.717]  And it is this naivete that allows evil to operate.
[00:25:16.757 --> 00:25:33.654]  Now, we're going to break down with one of the leading fighters for liberty over in England in a moment, Brian Garish, how the tax-free foundations and so-called charity takeover of the West ties into some very, very dark areas of intelligence gathering, surveillance, you name it.
[00:25:34.555 --> 00:25:39.240]  And how children's charities are at the heart of this.
[00:25:39.661 --> 00:25:40.722]  In Europe, in England.
[00:25:40.762 --> 00:25:42.383]  I've had members of Parliament on from England.
[00:25:42.764 --> 00:25:47.569]  Same story as Congress people I've had on from state legislatures and federal.
[00:25:47.589 --> 00:25:48.390]  It's the same story.
[00:25:48.950 --> 00:25:52.113]  CPS, very high levels of pedophiles on record.
[00:25:53.094 --> 00:25:54.695]  Uh, highest level of pedophilia.
[00:25:54.715 --> 00:25:57.157]  Even the Justice Department says it's in CPS.
[00:25:57.818 --> 00:25:59.819]  Uh, just incredible information.
[00:25:59.839 --> 00:26:01.080]  Child Protective Services.
[00:26:01.721 --> 00:26:08.666]  And more and more we understand this is what you have to be involved in to get into the highest levels.
[00:26:08.686 --> 00:26:11.608]  We're dealing with a pedophile cult.
[00:26:12.608 --> 00:26:15.391]  At the heart, there's also a lot of occultism and Satanism.
[00:26:16.252 --> 00:26:26.301]  We've seen, of course, you know, the big sex orgy type stuff that Dominique Strauss-Kahn admits with the prostitutes that was described by the New York Times as eyes wide shut.
