[00:00:02.034 --> 00:00:03.955]  Waging war on corruption.
[00:03:53.520 --> 00:04:11.791]  So I was just kind of positioning that to you, that maybe if you were to do just a portion of your broadcast to Obamacare and consolidate all of the information, that we the listeners could spread the word that it's happening and get more people to tune in who wouldn't otherwise
[00:04:12.851 --> 00:04:16.215]  No, you're right.
[00:04:16.876 --> 00:04:26.967]  On issues of Obamacare, gun restrictions, anything, we should, and we do write articles about it, but that boil it all down, but I think we posted an article this morning
[00:04:29.147 --> 00:04:33.491]  You know, basically titled, you know, 20 Reasons Why Obamacare is a Disaster.
[00:04:34.071 --> 00:04:35.632]  And I think that's a good article to go read.
[00:04:35.672 --> 00:04:39.896]  It's now scrolled off into the featured archive, but there's that red link that says Breaking.
[00:04:39.936 --> 00:04:41.177]  That's the RSS feed.
[00:04:41.297 --> 00:04:44.820]  Key to click on that red link at the top of InfoWars.com.
[00:04:44.840 --> 00:04:46.762]  Just see everything that's been up there in that day.
[00:04:46.782 --> 00:04:52.827]  And there's also Top Story Archive, because there's so much that's going up there, it just scrolls off, scrolls off.
[00:04:53.707 --> 00:04:54.608]  But that's a great point.
[00:04:54.648 --> 00:04:55.328]  Thank you so much.
[00:04:55.668 --> 00:05:04.134]  Frank Serpico, a legendary police officer, whistleblower, is going to be with us to talk about his experiences with corruption and ways to turn it around.
[00:05:04.154 --> 00:05:07.376]  And we're going to have Wayne Madsen pop in briefly at the end.
[00:05:09.500 --> 00:05:14.903]  When you're out on the road, the last place you want to be is on the road.
[00:05:16.164 --> 00:05:20.926]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:05:21.307 --> 00:05:28.090]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:05:30.031 --> 00:05:32.253]  They sew pride in every stitch.
[00:05:34.094 --> 00:05:36.055]  Guarantee you'll love the way they fit.
[00:05:48.172 --> 00:05:50.053]  We turn jeans inside out.
[00:05:50.313 --> 00:05:51.813]  Diamond Gusset Jeans.
[00:05:52.113 --> 00:05:54.674]  Made in the USA with unparalleled quality.
[00:05:54.994 --> 00:05:59.055]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[00:05:59.235 --> 00:06:01.255]  So you can ride all day with confidence.
[00:06:01.615 --> 00:06:03.836]  Order yours at gusset.com.
[00:06:04.316 --> 00:06:05.736]  Diamond Gusset Jeans.
[00:06:05.896 --> 00:06:06.337]  Got it.
[00:06:06.677 --> 00:06:07.177]  Others don't.
[00:06:08.735 --> 00:06:13.978]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:06:14.238 --> 00:06:16.439]  Start purifying your water with ProPure.
[00:06:16.639 --> 00:06:22.182]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[00:06:22.362 --> 00:06:25.584]  And it's available discounted at InfoWars.com.
[00:06:25.744 --> 00:06:28.946]  Its filters are silver impregnated to prevent bacterial growth.
[00:06:29.166 --> 00:06:30.627]  There's no priming required.
[00:06:30.867 --> 00:06:32.908]  It's NSF-42 certified.
[00:06:33.148 --> 00:06:35.629]  Optional fluoride filters can reduce fluoride up to 95%.
[00:06:36.710 --> 00:06:38.051]  Easy to set up and use.
[00:06:38.231 --> 00:06:39.531]  Doesn't require electricity.
[00:06:39.651 --> 00:06:42.513]  Purify water from lakes, streams, ponds, and wells.
[00:06:42.813 --> 00:06:45.974]  This filter system leaves in beneficial minerals, which is key.
[00:06:46.195 --> 00:06:47.975]  Save money by not buying bottled water.
[00:06:48.116 --> 00:06:50.177]  And avoid BPA that leaches from the plastic.
[00:06:50.337 --> 00:06:52.918]  ProPure is the best gravity-fed filter out there.
[00:06:53.058 --> 00:06:54.379]  It's what my family uses.
[00:06:54.639 --> 00:06:57.860]  Infowars.com already has the lowest price on ProPure.
[00:06:57.940 --> 00:07:03.503]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:07:03.803 --> 00:07:05.007]  You can also call to order 888-253-3139.
[00:07:08.496 --> 00:07:12.719]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:07:13.039 --> 00:07:13.660]  Number one.
[00:07:13.960 --> 00:07:17.102]  New climate legislation could easily double or triple your electric bill.
[00:07:17.383 --> 00:07:17.943]  Number two.
[00:07:18.243 --> 00:07:22.787]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:07:23.127 --> 00:07:23.567]  It's true.
[00:07:23.867 --> 00:07:28.431]  Total government control of electricity in the name of smart grid technology is coming.
[00:07:28.751 --> 00:07:29.291]  Number three.
[00:07:29.572 --> 00:07:32.854]  In some areas of the country, the power grid is dangerously overloaded.
[00:07:33.154 --> 00:07:36.837]  And now, new socialist legislation is only compounding the problem.
[00:07:37.057 --> 00:07:37.557]  Number 4.
[00:07:37.858 --> 00:07:40.219]  Dangerous weather is always a threat to local grids.
[00:07:40.620 --> 00:07:43.982]  Every year, thousands of families lose their power from weather-related outages.
[00:07:44.302 --> 00:07:44.502]  Number 5.
[00:07:45.083 --> 00:07:49.005]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:07:49.226 --> 00:07:53.989]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:07:54.269 --> 00:07:58.296]  You can get more information at www.mysolarbackup.com.
[00:07:58.456 --> 00:08:00.019]  That's mysolarbackup.com.
[00:08:00.239 --> 00:08:02.303]  Remember, the government doesn't own the sun.
[00:08:02.483 --> 00:08:04.847]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:08:13.786 --> 00:08:17.990]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:18.631 --> 00:08:19.452]  You want answers?
[00:08:20.233 --> 00:08:21.694]  Well, so does he.
[00:08:21.754 --> 00:08:25.378]  He's Alex Jones on the GCN Radio Network.
[00:08:25.959 --> 00:08:30.023]  And now, live from Austin, Texas, Alex Jones.
[00:08:35.407 --> 00:08:38.108]  Eric Blair, a.k.a.
[00:08:38.208 --> 00:08:47.774]  George Orwell, wrote that in a world of universal deceit, telling the truth is a revolutionary act.
[00:08:47.794 --> 00:08:52.877]  And Frank Serpico is probably one of the most famous police officers in U.S.
[00:08:52.937 --> 00:08:53.838]  or world history.
[00:08:54.078 --> 00:08:58.861]  Of course, he's had big movies made about him with Al Pacino playing the part of Frank Serpico.
[00:08:59.941 --> 00:09:05.526]  And he joined us last year for a visit, and we've got him for about 45 minutes or so today.
[00:09:05.566 --> 00:09:11.512]  The last few minutes we're going to have an update on the secret wiretaps of Eric Holder being revealed.
[00:09:12.152 --> 00:09:19.039]  That story at the Hill crash, we were able to find a blog copy of it and posted it up at InfoWars.com if you want to read that.
[00:09:19.399 --> 00:09:22.001]  This is really coming to a head very, very quickly.
[00:09:23.102 --> 00:09:33.371]  With talk of the House going to the grand jury in the District of Columbia and calling for criminal charges, this is getting very Nixonian.
[00:09:34.312 --> 00:09:35.793]  And we'll talk about general corruption.
[00:09:36.034 --> 00:09:43.460]  You know, I wanted to get Frank Cerbico on about police corruption, what he witnessed in general society, because last time we talked mainly about his story.
[00:09:44.461 --> 00:09:46.262]  But there's so much happening.
[00:09:46.282 --> 00:09:49.725]  I just want to get his view overall on the state of the world today.
[00:09:50.816 --> 00:09:56.057]  He doesn't really need any introduction, but he joined the Newark Police Department in 59, a police officer for 12 years.
[00:09:56.477 --> 00:10:05.438]  His attempts to report police corruption to his superiors and the department fell on deaf ears until he was shot, but basically over to boil it all down.
[00:10:05.959 --> 00:10:13.620]  And then he moved to Switzerland for a while, and I could say a lot more about him, but best-selling books have been written about him, big blockbuster Hollywood films.
[00:10:14.420 --> 00:10:16.300]  But he's a pretty humble guy.
[00:10:17.160 --> 00:10:19.081]  Frank, good to have you back on with us today.
[00:10:19.101 --> 00:10:20.061]  I appreciate you joining us.
[00:10:20.481 --> 00:10:32.592]  Hi Alex, it's a pleasure and the first thing I want to do is apologize for the last show when my phone went bust and I found myself screaming into the wall phone there.
[00:10:32.612 --> 00:10:34.353]  So how's the transmission today?
[00:10:35.014 --> 00:10:39.458]  It is good sir, the transmission is super duper and it's good to have you.
[00:10:39.858 --> 00:10:40.138]  Frank,
[00:10:41.352 --> 00:10:47.993]  I want to ask you out of the gates, instead of asking questions, what is front and center on your radar screen right now?
[00:10:48.814 --> 00:10:50.094]  We haven't talked before this interview.
[00:10:50.914 --> 00:10:53.295]  What is front and center in your mind right now?
[00:10:53.735 --> 00:10:58.876]  Well, first of all, when you started the show, you mentioned the name Orwell?
[00:11:01.276 --> 00:11:01.596]  Yes, sir.
[00:11:02.217 --> 00:11:05.617]  Did you mean George Orwell, the guy who wrote 1984?
[00:11:06.137 --> 00:11:06.597]  Yes, sir.
[00:11:06.897 --> 00:11:08.958]  Okay, so we know where we're at, you know?
[00:11:10.667 --> 00:11:23.054]  And foremost on my mind is that you can't trust the government, you can't trust the media, and you can't trust the medical profession.
[00:11:23.074 --> 00:11:37.522]  I want to say, I mean, there are always exceptions to the rule, but, you know, what happens is you have these pundits, they get their degrees and they write their books, and they change history.
[00:11:37.562 --> 00:11:39.203]  They're revisionists.
[00:11:39.989 --> 00:11:47.073]  So you gotta be careful, you know, what you're reading, and who wrote it, and what their intention is.
[00:11:47.653 --> 00:12:08.804]  So, um, we were talking about Fast and Furious, and I was wondering how many of your listeners remember the Iran-Contra affair with Ali North and Israel, you know, delivering guns to Iran, and then also Israel
[00:12:09.677 --> 00:12:16.619]  Seeking an American, the USS Liberty, and then all kinds of cover-ups were written.
[00:12:16.679 --> 00:12:25.282]  They didn't know it was an American ship, but I heard one of the men on board saying he could see the pilots as they flew by.
[00:12:25.302 --> 00:12:38.006]  And the amazing thing is, is what this government allows others to get away with when they slaughter Americans and they claim to have our best interests at heart.
[00:12:38.823 --> 00:12:42.066]  So what I'm saying is, no, you can't trust the government.
[00:12:42.126 --> 00:12:46.511]  If they told me the sun was shining, I'd bring my umbrella out.
[00:12:49.433 --> 00:12:54.839]  You know, you make the parallel to Iran-Contra that's guns out of the country, drugs into the country.
[00:12:55.339 --> 00:13:00.764]  Now even the Washington Post is having a report on the fact that Fast and Furious has connections to narcotics.
[00:13:01.565 --> 00:13:07.829]  Came out in federal court, they were authorizing cartels to bring drugs in, that the feds are arming street gangs in the U.S.
[00:13:08.269 --> 00:13:12.131]  I mean, literally, Fast and Furious is the tip of the iceberg.
[00:13:12.391 --> 00:13:20.316]  From your decades of studying this and living it, and I mean, your words last time, you said almost all the detectives around you were on the take or corrupt.
[00:13:20.356 --> 00:13:21.316]  I said, what was the percentage?
[00:13:21.336 --> 00:13:26.139]  You said, basically, all but I. What would you call this system?
[00:13:27.027 --> 00:13:28.668]  You said tip of the iceberg.
[00:13:29.248 --> 00:13:31.589]  I want to make that the tip of the dung heap.
[00:13:33.711 --> 00:13:43.796]  But like I say, I hear sometimes cops, they say to me, oh you're, it's just like if you speak up, they say you're anti-American.
[00:13:43.856 --> 00:13:45.797]  I say no, I'm just anti-corruption.
[00:13:46.237 --> 00:13:48.458]  I'm not anti-police, I'm anti-corruption.
[00:13:48.978 --> 00:13:54.401]  Just last week, a New York City police detective gave me
[00:13:55.382 --> 00:14:05.686]  His shield, his detective shield and his patrolman shield that was awarded to him by his narcotics squad when he retired.
[00:14:06.827 --> 00:14:11.589]  And I don't know how many of your listeners know about the Palladium murder.
[00:14:12.897 --> 00:14:25.850]  And the gentlemen that I'm speaking of and others that I will speak of, I say they are truly worthy of the title of New York's finest and the world's best detectives.
[00:14:26.551 --> 00:14:29.754]  But it seems there are, at a minimum,
[00:14:30.604 --> 00:14:38.311]  Or if they're not, their buddies are afraid to speak up because they will be made examples of.
[00:14:38.471 --> 00:14:47.600]  And in this case, the detective I'm speaking of, and your listeners can go online, his name is Bobby Adelarado.
[00:14:48.601 --> 00:14:53.946]  And he found that two men were charged with murder.
[00:14:53.966 --> 00:14:56.028]  They were even at the scene.
[00:14:57.125 --> 00:15:03.831]  And they served ten years and then two years more in a penitentiary.
[00:15:04.692 --> 00:15:07.675]  And he fought not to keep them in there.
[00:15:08.376 --> 00:15:09.577]  I have to get him out of there.
[00:15:09.597 --> 00:15:11.618]  And that's what he did.
[00:15:11.638 --> 00:15:14.399]  So there are good police out there.
[00:15:14.419 --> 00:15:23.664]  But the problem is that at the top, like with Bobby's case, he becomes the victim.
[00:15:24.285 --> 00:15:34.650]  And in cases that are going on in New York City today, that cops that are exposing these illegal search and seizures, where last year alone, 700
[00:15:37.712 --> 00:15:38.432]  We're good.
[00:16:08.115 --> 00:16:09.816]  An unlicensed dog.
[00:16:09.836 --> 00:16:12.657]  The guy said he doesn't even have a dog.
[00:16:14.278 --> 00:16:18.779]  You know, who's going to contest it when a cop gives you a ticket?
[00:16:19.340 --> 00:16:21.621]  What are you going to do, bring your dog to court?
[00:16:21.741 --> 00:16:29.224]  And, you know, so the system is broken and the men that want to speak out, they become the victims.
[00:16:29.324 --> 00:16:33.986]  And there's others, I don't want to talk too much about them because
[00:16:35.507 --> 00:16:38.891]  Only the worst will happen to him.
[00:16:55.563 --> 00:17:08.549]  Compared to the incredible corruption you saw in the New York Police Department, now with your sources, people that obviously come to you, is it worse today or how is the corruption different?
[00:17:11.178 --> 00:17:14.979]  Well, this is what I'm told by men in the street.
[00:17:15.019 --> 00:17:21.042]  The corruption is different in that cops don't want to be cops, and bosses don't want to be bosses.
[00:17:21.102 --> 00:17:22.862]  Nobody wants to take any chances.
[00:17:23.062 --> 00:17:24.643]  Nobody wants to stick their neck out.
[00:17:25.043 --> 00:17:27.684]  They just want to collect their paycheck and go home.
[00:17:28.244 --> 00:17:31.065]  True, in my day, they had what they called a pad.
[00:17:31.085 --> 00:17:39.428]  That was actually a pad with a list of all the numbers, runners, and the banks, and the dealers, you know, who paid off.
[00:17:39.729 --> 00:17:40.849]  And if you didn't pay off,
[00:17:41.668 --> 00:17:43.829]  Uh, you'd get arrested and sometimes worse.
[00:17:44.690 --> 00:17:46.270]  And, uh, intimidated.
[00:17:46.351 --> 00:17:54.855]  And if they found that you didn't have all your employees listed, I'm talking about the underworld, you would get fined.
[00:17:54.875 --> 00:17:56.996]  They ran it like a, like a business.
[00:17:57.876 --> 00:18:04.279]  Now, there are a lot of police that say, oh, come on, a cop would never do that, drugs, that's horrible.
[00:18:05.040 --> 00:18:08.942]  And, but, what happened, to show you how the line is so thin,
[00:18:11.257 --> 00:18:13.179]  I started out in plain clothes.
[00:18:13.219 --> 00:18:14.800]  That was bison gambling.
[00:18:15.881 --> 00:18:21.046]  And you would get an envelope every month without doing anything.
[00:18:21.326 --> 00:18:22.728]  In fact, for doing nothing.
[00:18:23.989 --> 00:18:28.193]  For not arresting the people that were violating the law.
[00:18:29.312 --> 00:18:45.920]  So, the rule in the police department at the time was you had to serve four years in plainclothes, and then they said if you keep your nose clean, you will be automatically made a detective.
[00:18:46.881 --> 00:18:47.861]  So here's what happened.
[00:18:48.322 --> 00:18:52.364]  They had this expression, the grass eaters and the meat eaters.
[00:18:53.263 --> 00:18:56.045]  And the grass eaters were the ones that just grazed.
[00:18:56.685 --> 00:19:12.034]  You know, like, uh, they might take, uh, traffic money, or, uh, gambling money, or prostitution money, and they'd say, well, you know, that's, you know, that's just, uh, vices that people want anyway, but never touch that dirty drug money.
[00:19:12.715 --> 00:19:13.735]  So here's what happened.
[00:19:13.976 --> 00:19:15.997]  After four years of grazing,
[00:19:16.895 --> 00:19:21.838]  On a salary that a police officer isn't accustomed to.
[00:19:22.018 --> 00:19:25.720]  And these guys would hire yachts on the weekend.
[00:19:26.221 --> 00:19:30.223]  They would come to work, as in the case of a Dowd and a Dirty 30.
[00:19:30.603 --> 00:19:33.265]  They would sell guns, shields, narcotics.
[00:19:33.865 --> 00:19:40.209]  One guy sniffed cocaine off his cruiser, off his police car.
[00:19:40.770 --> 00:19:42.911]  And he would never have been caught
[00:19:43.411 --> 00:19:54.145]  If it wasn't for a sting operation by another agency in another county where he left the city limits to go and squeeze some more drug dealers.
[00:19:54.946 --> 00:19:58.912]  So this isn't something that was caught by the NYPD themselves.
[00:19:59.739 --> 00:20:07.228]  And what I'm saying is, after you get used to that lifestyle, for four years, all of a sudden, you're in narcotics.
[00:20:07.969 --> 00:20:11.513]  Now you think all of a sudden you're going to change your lifestyle?
[00:20:12.033 --> 00:20:20.223]  So now you've become the meat-eater, and the meat-eaters are bloodthirsty, carnivorous, and they'll do anything for a buck.
[00:20:21.957 --> 00:20:35.927]  And now our government is converting from being good old boy Boss Hogg, or what I would term a Boss Hogg is what you call a grass eater, to now just savage, out of control, eyes bugging out.
[00:20:35.947 --> 00:20:40.990]  Listen, I've been to New York quite a few times and I've seen people ask for directions who aren't from New York and be screamed at.
[00:20:41.651 --> 00:20:44.453]  Just the example of a corruption accelerating.
[00:20:45.373 --> 00:20:45.874]  And I've had
[00:20:46.434 --> 00:21:04.666]  I mean, I've seen videos of our reporters and in one case, Luke Rodowski was protesting out front building 7, talking about Larry Silverstein's involvement in 9-11, and the security guards come out looking like guys out of Goodfellas smoking pipes.
[00:21:05.407 --> 00:21:13.212]  You know, the classic thug with a pipe thinking he's a gentleman, and going with a cartoon gangster accent, going,
[00:21:14.349 --> 00:21:15.930]  You know what's going to happen?
[00:21:16.171 --> 00:21:19.373]  We're going to call the police and say your camera's a bomb.
[00:21:19.734 --> 00:21:21.555]  You're going to get charged with terrorism.
[00:21:21.836 --> 00:21:26.019]  And I know you're not a terrorist, but you're going to get 30 days in the hole.
[00:21:26.700 --> 00:21:30.563]  The cops show up, the gangsters, literally out of central casting.
[00:21:30.924 --> 00:21:33.666]  If I was a Hollywood director, I would hire them for Sopranos.
[00:21:34.427 --> 00:21:39.991]  Then commands 20 police or so, who grab him and take his camera and say it's a gun and a bomb.
[00:21:41.032 --> 00:21:43.313]  I mean, listen, I have this on tape.
[00:21:43.713 --> 00:21:45.934]  They didn't even bother to erase the tape.
[00:21:46.334 --> 00:21:50.236]  They frame him on tape and don't even care and don't even erase the tape.
[00:21:50.616 --> 00:21:54.118]  That, to me, showed such incredible...
[00:21:55.063 --> 00:22:14.260]  It's such incredible hubris that they, and now I see footage that our correspondents shoot in New York, where the police walk around with cigarettes and cigars arresting ABC News reporters, there's footage of that online, with their hats on sideways.
[00:22:14.781 --> 00:22:17.123]  I mean, now it's becoming comical.
[00:22:17.943 --> 00:22:30.469]  And now I'm seeing in other parts of the country, take Seattle, where I saw articles, even in their local paper, where the police in some areas own half the bars because they will sell themselves drugs in the bathroom and then take the people's bars.
[00:22:30.769 --> 00:22:36.351]  So now they're not even shaking down criminals, which is the old excuse, as you know, for grazers or whatever.
[00:22:37.212 --> 00:22:39.653]  So they're becoming survival of the fittest.
[00:22:40.153 --> 00:22:43.294]  The bigger the meat eater, the more power they get.
[00:22:43.394 --> 00:22:46.556]  And so now what a meat eater would have been
[00:22:47.596 --> 00:22:49.338]  20 years ago is now a grazer.
[00:22:49.358 --> 00:22:50.198]  Do you see what I'm saying?
[00:22:50.218 --> 00:22:51.199]  Yeah, yeah.
[00:22:51.580 --> 00:22:55.863]  There was one precinct commander.
[00:22:56.363 --> 00:23:04.410]  He even complained to this guy and said if it wasn't for that FN Sokoko, I would have been a millionaire today.
[00:23:05.150 --> 00:23:25.925]  So, it shows you the amount of money that's floating out there, and in the New York Times op-ed Monday, June 18th of this year, there's an article there called Policing by the Numbers, and it's written by a John Eterno, who is a retired New York City police captain.
[00:23:25.945 --> 00:23:32.170]  He's a professor of criminal justice and all that stuff, but he says,
[00:23:34.466 --> 00:23:47.057]  An officer assigned to an impact zone, a high crime area, told me that the Constitution, quote, the Constitution has been thrown out the window when it comes to stops.
[00:23:47.638 --> 00:23:53.483]  He is given strict daily quotas and asked at the end of his tour about his numbers.
[00:23:54.003 --> 00:23:57.026]  An officer who fails to meet the required number
[00:23:57.866 --> 00:24:07.073]  For the day is berated sometimes in front of peers, not allowed time off, and given unpalatable work assignments.
[00:24:07.594 --> 00:24:15.319]  Nothing is asked about maintaining order, interacting with the community, or other kinds of police works.
[00:24:15.940 --> 00:24:18.582]  The result of this performance culture
[00:24:19.764 --> 00:24:35.996]  Needless summonses for minor violations, putting one's feet on the subway seats, playing chess in a park, failing to wear a seatbelt, another quota-driven activity, this does not make for efficient policing, etc.
[00:24:36.797 --> 00:24:39.299]  So, that's where it is today.
[00:24:39.439 --> 00:24:48.246]  Another police officer said to me, our cop today is nothing more than an armed tax collector.
[00:24:49.419 --> 00:24:59.588]  I mean, these people who have legitimate permits, these vendors on the street trying to make a living, they're given fines at times up to $1,000.
[00:24:59.748 --> 00:25:03.432]  How are they ever going to pay these fines?
[00:25:04.427 --> 00:25:13.253]  And the crazy thing is, if you go out of the city, you can make a turn, you can make a right turn on a red light, when it's safe.
[00:25:13.973 --> 00:25:18.016]  In the city, you try that, and the ticket is like $100.
[00:25:18.056 --> 00:25:23.660]  They tow your cars away, it's just... Now listen, I've talked to people that I've known for like 16 years.
[00:25:24.100 --> 00:25:26.382]  He owned a couple dump trucks, made a decent living.
[00:25:27.162 --> 00:25:29.785]  Now he's just out of business because of the fines and fees.
[00:25:29.805 --> 00:25:35.070]  They'll even pull a new truck over and say there's dirt on the bumper here in Austin and the cops just don't care.
[00:25:35.951 --> 00:25:36.992]  People are going bankrupt.
[00:25:37.133 --> 00:25:41.497]  Only big companies can come in and then pass on the expenses to people that hire them.
[00:25:41.878 --> 00:25:44.681]  It's destroying the economy and the government loves it.
[00:25:44.981 --> 00:25:45.481]  They love it.
[00:25:45.561 --> 00:25:47.704]  I mean, they're going to kill this country.
[00:25:48.541 --> 00:25:49.141]  Yeah, yeah.
[00:25:49.602 --> 00:25:54.805]  This guy goes on to say, policing in a democracy is not easy, nor is it meant to be.
[00:25:54.825 --> 00:26:04.973]  Reducing crime numbers is simple if you disregard basic rights, ignore victims, mandate quotas, and manipulate numbers.
[00:26:05.533 --> 00:26:23.896]  The lunacy of this policy performance culture can end only with stranger leadership, greater transparency, uh, stronger leadership that is, uh, which would be strange, uh, greater transparency and more meaningful relationships with the community.
[00:26:23.916 --> 00:26:32.578]  And then it says it is worth heeding what Detective Frank Serpico testified on police corruption told the Knapp Commission in 1971.
[00:26:35.208 --> 00:26:46.461]  Quote, the department must realize that an effective, continuing relationship between the police and the public is more important than an impressive arrest record.
[00:26:48.247 --> 00:26:51.489]  Uh, and that's what I became a cop for.
[00:26:51.530 --> 00:26:53.031]  Frank, where is it all going?
[00:26:53.531 --> 00:26:54.472]  Where is it all going?
[00:26:54.512 --> 00:27:14.826]  Because you're in one jurisdiction, and the police are changing flat tires, helping people, actually going after bad guys, but that's more and more rare, and you go in another jurisdiction, I don't care if it's in the South, the North, the West, and the police are crazed, wild-eyed thugs, who instinctively, I can just, by their bearing, automatically tell her the enemy of
[00:27:15.026 --> 00:27:21.588]  Well, it's not going good if it's not stopped because this kind of activity doesn't happen if it's not condoned at the top.
[00:27:35.863 --> 00:27:44.426]  For example, the commissioner in New York in charge of press relations, he commented about me.
[00:27:44.446 --> 00:27:51.229]  He says my comments are born out of ignorance from being away for 40 years.
[00:27:52.069 --> 00:27:54.731]  And my response to him is, well, what's his excuse?
