[00:00:04.224 --> 00:00:04.404]  I think.
[00:04:19.189 --> 00:04:24.091]  And so let's take a look at the clip that George shot of the TSA agents in Southern California.
[00:04:25.435 --> 00:04:25.856]  Hey guys, what's up?
[00:04:25.876 --> 00:04:34.187]  Hey, this is G for T. I'm at Oceanside Metrolink Station Transit Center and behind me you have TSA agents.
[00:04:34.227 --> 00:04:39.934]  There's about six, seven of them with some drug sniffing dogs too as well and I talked to them.
[00:04:40.435 --> 00:04:45.139]  Apparently you can take photographs and video at the train station.
[00:04:45.179 --> 00:04:45.720]  You're still allowed.
[00:04:45.740 --> 00:04:48.162]  You may get questioned for it, but I did speak to them.
[00:04:48.422 --> 00:04:52.206]  It's a relatively new thing here, but I just wanted to show you guys that it is happening.
[00:04:53.007 --> 00:04:56.510]  There are TSA at the train stations in California.
[00:05:00.071 --> 00:05:03.632]  Fox News Channel questions narrative of Batman Massacre.
[00:05:03.672 --> 00:05:14.937]  A local Fox News Channel came off sounding more like InfoWars than the mainstream media when it listed a series of unanswered questions that challenge the official narrative of the Batman Massacre and suggest a wider plot.
[00:05:15.797 --> 00:05:20.339]  And basically in this clip, which you can see on Infowars.com, it's out of Cincinnati.
[00:05:20.379 --> 00:05:21.140]  It's Fox News 19.
[00:05:22.600 --> 00:05:40.188]  And it's intriguing because it shows how the establishment media increasingly is being forced to act more like the alternative media in order to retain its viewership and remain relevant because they're having to ask the questions that the likes of the New York Times or Washington Post are asking to retain their viewers.
[00:05:40.788 --> 00:05:43.610]  And basically in this clip, the reporter, Ben Swan,
[00:05:44.190 --> 00:05:49.680]  Lists all the questions surrounding the tragic shooting in Colorado last week.
[00:05:50.856 --> 00:05:54.919]  And they're the same questions that have been shared by the alternative media community.
[00:05:55.459 --> 00:06:07.928]  Multiple eyewitnesses we know saw the shooter, the alleged shooter, James Holmes, talking to somebody on a cell phone, standing in the emergency exit and beckoning someone to come towards him.
[00:06:07.968 --> 00:06:15.493]  Of course, we have the initial police reports of two shooters that quickly dissipated as the lone wolf theory was aggressively pushed.
[00:06:16.584 --> 00:06:24.555]  And then of course we've got how he was able to arm himself with this arsenal of weapons given the fact that he was an unemployed graduate student.
[00:06:24.956 --> 00:06:25.877]  Then of course you've got the...
[00:06:27.557 --> 00:06:42.561]  The compelling fact that, you know, he's laid out his apartment with this intricate and professionally set up booby-trapped network of bombs, and then the first thing he does when he's arrested is tells the police that his apartment is booby-trapped.
[00:06:42.921 --> 00:06:52.144]  I mean, if he's trying to kill as many people as possible, and he's spent all this time and effort and money booby-trapping his apartment to a professional degree that they said was
[00:06:52.964 --> 00:06:54.966]  Reminiscent of a war-like situation.
[00:06:55.046 --> 00:06:57.529]  Why is he telling the police as soon as he's arrested?
[00:06:58.390 --> 00:07:01.993]  Then of course you've got the fact that he's a neuroscience student.
[00:07:02.734 --> 00:07:10.341]  How on earth has he obtained professional level explosive skills that would be more typical of an expert?
[00:07:11.062 --> 00:07:12.363]  None of this makes sense.
[00:07:13.024 --> 00:07:16.508]  And it's interesting that Fox News Channel, this local Fox News Channel,
[00:07:17.876 --> 00:07:23.604]  In Cincinnati, he's now being forced to ask these questions because the mainstream media just isn't asking them.
[00:07:24.585 --> 00:07:29.712]  So, more unfolding developments, more unanswered questions with the shooting in Colorado last week.
[00:07:30.053 --> 00:07:34.319]  But now we're going to hand back to Austin, Texas for another story from our reporter, Linda West.
[00:07:38.854 --> 00:07:39.434]  Thanks, Paul.
[00:07:39.814 --> 00:07:42.355]  This is Linda West reporting for InfoWars Nightly News.
[00:07:43.155 --> 00:07:46.636]  The Batman massacre just keeps raising more and more questions.
[00:07:47.676 --> 00:08:01.979]  Just recently, the Colorado police have recovered from the Colorado University, where James Holmes attended, a notebook that was sent to his professor over a week before the massacre actually occurred.
[00:08:02.932 --> 00:08:11.579]  They have no idea why the notebook was not delivered to the professor and why it sat languishing around the mailroom for over a week.
[00:08:12.219 --> 00:08:17.243]  It raises some questions as to if this could have been averted if it had actually been found.
[00:08:17.764 --> 00:08:23.328]  Because the notebook details the massacre and actually shows pictures.
[00:08:23.829 --> 00:08:31.054]  He drew stick figure pictures of stick figures being blown away by bullets and stick figures shooting.
[00:08:31.971 --> 00:08:32.411]  The people.
[00:08:32.972 --> 00:08:40.576]  And when I say figures, I am speaking plural, which again raises the question, did this man act alone?
[00:08:41.256 --> 00:08:48.921]  And also, why in the world would he send this notebook to somebody which could have stopped the massacre from happening if it had been read?
[00:08:50.001 --> 00:08:54.224]  Which then also goes to say, why did he tell the police that his apartment was rigged?
[00:08:55.344 --> 00:08:59.126]  So let's start with some more questions that keep coming up around this event.
[00:08:59.567 --> 00:09:00.047]  Number one.
[00:09:01.198 --> 00:09:12.341]  If this gentleman was a Joker fan, and that's the reason he went and pulled off this horrible massacre, then why did he dye his hair red?
[00:09:12.961 --> 00:09:15.261]  The Joker rarely appears with red hair.
[00:09:15.441 --> 00:09:17.782]  Only in one movie did he have red hair.
[00:09:17.822 --> 00:09:19.582]  In all the other movies, he has green hair.
[00:09:19.883 --> 00:09:21.463]  So why would he choose red hair?
[00:09:21.483 --> 00:09:24.084]  It doesn't make any sense if that was his motive.
[00:09:24.824 --> 00:09:27.244]  And for that matter, where is the motive?
[00:09:28.104 --> 00:09:29.685]  There doesn't seem to be a revenge motive.
[00:09:30.834 --> 00:09:37.080]  Drugs have been seemingly brought into play, but he didn't seem to be a drug addict beforehand.
[00:09:37.300 --> 00:09:40.783]  He just seems to be recovering from drugs now that he's in the courtroom.
[00:09:41.524 --> 00:09:47.149]  And then finally, what exactly was this guy's plan on escape?
[00:09:48.129 --> 00:09:51.012]  Obviously, he couldn't go back to his apartment because he had it rigged to blow up.
[00:09:51.993 --> 00:09:56.016]  And he wasn't going to go out with a bang after shooting all these people or he would have killed himself.
[00:09:56.837 --> 00:09:56.977]  So,
[00:09:58.246 --> 00:10:01.108]  His plan was to go back and hang out by his car?
[00:10:02.229 --> 00:10:04.691]  It just didn't make any logical sense.
[00:10:05.311 --> 00:10:09.434]  So here we are, once again, sitting with more and more questions and no answers.
[00:10:10.034 --> 00:10:13.457]  But for certain, tighter gun controls are not the answer.
[00:10:14.638 --> 00:10:22.984]  So, for our quote of the day, let's go to George W. Bush, who says, it will take time to restore chaos.
[00:10:24.158 --> 00:10:25.980]  We actually have that clip by George Bush.
[00:10:26.620 --> 00:10:27.181]  You're free.
[00:10:27.821 --> 00:10:28.942]  And freedom is beautiful.
[00:10:29.763 --> 00:10:33.306]  And, uh, you know, it'll take time to restore chaos.
[00:10:33.806 --> 00:10:35.688]  It'll take time to restore chaos.
[00:10:36.268 --> 00:10:42.974]  Now I'm sending you back to Paul Watson in England, and I'm Linda West signing off with InfoWars Nightly News.
[00:10:47.526 --> 00:10:48.307]  Thanks, Linda.
[00:10:48.347 --> 00:10:55.954]  And again, just more amazing unanswered questions, inconsistencies with this massacre, this Batman massacre last week.
[00:10:56.275 --> 00:11:02.120]  As the political elite and the media try to exploit it, which is the subject of our next story, Bloomberg.
[00:11:02.220 --> 00:11:05.904]  Cops should go on strike until Americans surrender their guns.
[00:11:05.944 --> 00:11:07.766]  This is Kurt Nimmo in 4Wars.com.
[00:11:08.306 --> 00:11:18.639]  New York's gun-grabbing Mayor Michael Bloomberg told Piers Morgan the other night that police around the country should go on strike until the American people stop practicing their right to own firearms.
[00:11:19.439 --> 00:11:24.385]  I don't understand why the police officers across this country don't stand up
[00:11:24.986 --> 00:11:28.008]  Collectively and say we're going to go on strike.
[00:11:28.149 --> 00:11:38.357]  We're not going to protect you unless you the public through your legislature Do what's required to keep us safe after all police officers want to go home to their families
[00:11:39.534 --> 00:11:54.758]  And of course it was within hours, even before that appearance by Bloomberg, that he was on national radio, even before the EMTs had left the scene of the tragedy, exploiting it for political purposes and his gun control agenda.
[00:11:55.298 --> 00:12:04.040]  And of course we had Michael Moore, who appeared on the same show, by Piers Morgan, who himself had tweeted again just hours after the shooting
[00:12:04.640 --> 00:12:09.905]  Uh, trying to exploit it, hijack it, politicize it for gun control.
[00:12:10.425 --> 00:12:12.747]  And, you know, Piers Morgan, I mean, come on.
[00:12:13.107 --> 00:12:19.833]  This is somebody who should stick to doing what he knows, which is judging talent shows involving morons.
[00:12:20.333 --> 00:12:21.895]  I mean, he's not even American.
[00:12:22.455 --> 00:12:25.097]  And he's insulting God-given American rights.
[00:12:25.497 --> 00:12:28.099]  And then he has Bloomberg on, he has Michael Moore on.
[00:12:28.700 --> 00:12:30.961]  Moore goes on and attacks Obama.
[00:12:31.001 --> 00:12:35.985]  Yes, Michael Moore attacked Obama for not hijacking the tragedy quick enough.
[00:12:36.085 --> 00:12:45.612]  Of course, we also had the article out of Time Magazine where they slammed Obama for not immediately seizing upon this shooting to push the gun control agenda.
[00:12:46.809 --> 00:12:52.694]  So you've got Bloomberg on, Moore goes on and pushes, you know, his old collectivist socialist line.
[00:12:53.334 --> 00:13:00.780]  And then he says he believes he's in the majority pushing for gun control, when actually all the polls show that he's not.
[00:13:00.840 --> 00:13:01.881]  He's in the minority.
[00:13:02.241 --> 00:13:09.187]  Indeed, even after the shooting, the latest polls show that the majority of Americans support gun rights over gun restrictions.
[00:13:09.967 --> 00:13:13.791]  And it comes back to this stupefying twisted logic again and again.
[00:13:14.471 --> 00:13:40.938]  with socialists like Moore and Bloomberg which is they believe the state should have the monopoly on force and you know when cops shoot at unarmed innocent people like in Anaheim over the past few days you know there's no call to disarm the police it's only the victim public that gets disarmed you know it was the victim public in Norway which has one of the strictest set of gun control laws in the world that was disarmed Anders Breivik
[00:13:41.858 --> 00:13:45.641]  Is allowed to purchase all his weapons, he kills 77 people.
[00:13:46.141 --> 00:13:49.404]  Gun control did not stop that massacre in Norway.
[00:13:49.464 --> 00:13:50.724]  It's not gonna stop this one.
[00:13:51.945 --> 00:13:58.270]  So, after a brief lull, but not in Bloomberg's case, he was on the air within hours exploiting the tragedy.
[00:13:58.310 --> 00:14:05.315]  It now seems that Obama is gonna seize upon what his supporters demand and push for more gun control.
[00:14:05.335 --> 00:14:07.997]  Of course, he admitted he was working, quote, under the radar
[00:14:08.397 --> 00:14:16.680]  on gun control about 18 months ago in a White House meeting and that is now going to come to fruition by exploiting this tragedy last week.
[00:14:17.260 --> 00:14:25.423]  And now we're going to throw to Alex Jones a special comment on Mayor Michael Bloomberg's agenda to hijack this tragedy for gun control.
[00:14:25.443 --> 00:14:25.943]  Here's a clip.
[00:14:30.831 --> 00:14:32.551]  You better strap yourselves in!
[00:14:33.192 --> 00:14:36.572]  Because our worst fears and analysis is coming true.
[00:14:36.892 --> 00:14:40.133]  They have dropped the hammer and they are coming for our guns.
[00:14:40.393 --> 00:14:49.255]  They're calling for open, complete banning of handguns, rifles, and anything that is not black ball and powder.
[00:14:49.975 --> 00:14:51.615]  They are calling for it everywhere.
[00:14:51.635 --> 00:14:54.176]  They are hitting, and they are hitting hard.
[00:14:55.543 --> 00:15:03.645]  The seditious treason by the foreign banks that have seized our country is being spewed on CNN, MSNBC, everywhere.
[00:15:04.405 --> 00:15:10.806]  They have had, again, gaggles of foreigners like Piers Morgan and others come on and say, ban our guns.
[00:15:10.886 --> 00:15:16.347]  Michael Moore has desecrated the Constitution Bill of Rights and said, basically, get rid of it.
[00:15:16.827 --> 00:15:20.288]  Bloomberg, ladies and gentlemen, and nobody's calling him on this,
[00:15:20.908 --> 00:15:25.929]  Curt Nemo has an article just went up, Bloomberg, cops should go on strike, Americans surrender their guns.
[00:15:26.369 --> 00:15:35.771]  That's saying government, you're separate from the people, you force the public to do what you want, you force the government, that's a paramilitary coup.
[00:15:36.311 --> 00:15:38.932]  Bloomberg is calling for a coup.
[00:15:40.252 --> 00:15:41.692]  That's what that is.
[00:15:41.752 --> 00:15:44.853]  Now understand, the only place this is going to cause a big problem,
[00:15:46.596 --> 00:15:52.398]  A serious problem is New York, Chicago, L.A., cesspits of big government, and victim disarmament.
[00:15:52.678 --> 00:15:57.960]  In areas where people can't keep and bear arms, it will release hell on earth!
[00:15:58.180 --> 00:16:00.261]  Hey, I'm calling your bluff, Bloomberg!
[00:16:01.421 --> 00:16:04.562]  Turn your cops off for a week while they're out there shaking down the public!
[00:16:05.783 --> 00:16:10.204]  And turn loose your criminal brethren, and watch New York and Chicago and L.A.
[00:16:10.364 --> 00:16:10.904]  burn!
[00:16:12.005 --> 00:16:12.445]  Burn it!
[00:16:13.695 --> 00:16:14.856]  That's what anarchy is!
[00:16:14.896 --> 00:16:17.857]  He's calling for what Bane in Batman calls for!
[00:16:18.258 --> 00:16:22.580]  Lock up the cops in the subterranean pit and let them have their French Revolution!
[00:16:22.920 --> 00:16:28.744]  Listen, you authoritarian scum that hates this country and wants to use homeland security on people like me!
[00:16:29.044 --> 00:16:30.665]  Get out of my country, Bloomberg!
[00:16:30.865 --> 00:16:32.166]  And you too, Piers Morgan!
[00:16:32.386 --> 00:16:33.707]  And you too, Michael Moore!
[00:16:34.267 --> 00:16:37.469]  You're a bunch of radicals that want to take over and re-educate this country!
[00:16:37.509 --> 00:16:40.451]  You are criminal, filthy despots!
[00:16:41.411 --> 00:16:43.232]  With all your armed guards and the rest of it.
[00:16:43.533 --> 00:16:44.613]  You need to go to prison!
[00:16:45.174 --> 00:16:49.797]  Your cohorts ship guns into Mexico to blame the Second Amendment to try to get our guns.
[00:16:50.017 --> 00:16:51.258]  And listen to me well, folks.
[00:16:51.538 --> 00:16:55.020]  There's nothing these terrorists won't do to try to destroy the Republic.
[00:16:55.260 --> 00:16:57.042]  They've already gotten their health care plan.
[00:16:57.542 --> 00:16:59.423]  It's so unconstitutional, it's a joke.
[00:16:59.883 --> 00:17:03.946]  They've already got their drones, their secret arrest, and everything else getting lined up.
[00:17:04.206 --> 00:17:09.230]  They want to fight with the American people, and they plan on organizing the police against us.
[00:17:09.550 --> 00:17:11.191]  Well, let me just tell the police something.
[00:17:12.131 --> 00:17:16.393]  I've seen the polls that over 95% of you claim you're pro-Second Amendment.
[00:17:16.673 --> 00:17:17.593]  Well, that's good!
[00:17:18.454 --> 00:17:26.696]  Because if you're stupid enough to start a civil war with the American people, you know in your gut right now, the American people will smash you to hell!
[00:17:27.697 --> 00:17:29.217]  They will take you to hell!
[00:17:29.597 --> 00:17:30.658]  And you know it!
[00:17:32.078 --> 00:17:34.899]  Now I'm going to tell the criminals like Bloomberg and the rest of them something.
[00:17:34.959 --> 00:17:36.220]  You're on notice, scum!
[00:17:37.253 --> 00:17:46.076]  You've picked on the spirit of 1776 and you may think it's because you've drugged and dumbed down and got half the public in a trance that you're going to win this.
[00:17:46.316 --> 00:17:54.418]  But you don't have at least 70 to 80 million people in this country that know exactly who and what you are criminal.
[00:17:55.059 --> 00:17:59.140]  And it is going to be your arrogant, chutzpah-filled evil.
[00:17:59.540 --> 00:18:02.825]  Your bravado that is going to bring down your New World Order.
[00:18:02.845 --> 00:18:07.211]  That goes for Obama and the globalists and the big mega banks that run this country.
[00:18:08.783 --> 00:18:14.789]  People aren't gonna give you the guns, and you think that's gonna start a civil war, and you're just gonna sit it out.
[00:18:15.149 --> 00:18:17.031]  We are gonna identify who did this.
[00:18:17.552 --> 00:18:18.212]  You understand?
[00:18:18.333 --> 00:18:23.197]  If you get what you want and trigger this civil war, you are gonna be brought to justice, okay?
[00:18:23.878 --> 00:18:25.820]  Everybody understands who the enemy is.
[00:18:26.200 --> 00:18:28.563]  Everybody knows it's the offshore banks that have taken over.
[00:18:28.803 --> 00:18:32.186]  We knew it was coming, but it is a full-on, direct,
[00:18:32.947 --> 00:18:39.042]  Total assault on the right to keep and bear arms, the heart of our republic, one of the few rights still left.
[00:18:40.131 --> 00:18:43.413]  They've turned our property under property taxes into rented from the government.
[00:18:43.873 --> 00:18:45.634]  They have decimated family rights.
[00:18:45.674 --> 00:18:49.575]  They are starting forced inoculations at government training centers all over the country.
[00:18:50.476 --> 00:19:05.003]  They are arming to the teeth and creating swarms of new bureaucracies and sending out just huge torrential cacophonies of government locusts who eat our sustenance down to the bone.
[00:19:07.054 --> 00:19:07.915]  It is incredible.
[00:19:07.955 --> 00:19:22.011]  Ladies and gentlemen, the news I have this morning is so over-the-top that it has shaken me to my very core because it confirms everything yet again of what we're facing.
[00:19:22.131 --> 00:19:27.457]  An authoritarian, despot, tyranny-driven,
[00:19:28.636 --> 00:19:41.062]  Organized evil of foreign megabanks that in thousands of publications now in the last three years publicly brag they have conquered us through fractional reserve banking and derivatives fraud.
[00:19:41.622 --> 00:19:45.845]  They crow from the rooftops that we are their chattel slaves.
[00:19:48.326 --> 00:19:51.127]  The military has been captured by NATO and the UN.
[00:19:51.427 --> 00:19:54.609]  Congress has been told to stand down and they have followed orders.
[00:19:55.863 --> 00:19:58.957]  Our country is seized at the federal level.
[00:19:59.775 --> 00:20:03.056]  The states have been predominantly federalized.
[00:20:03.396 --> 00:20:11.438]  The last vestiges of the old republic are being dismantled by globalist wrecking balls as we speak.
[00:20:12.058 --> 00:20:18.219]  The republic is down in flames, exploding in front of us.
[00:20:18.819 --> 00:20:20.740]  The old republic is gone.
[00:20:21.380 --> 00:20:22.260]  We are captured.
[00:20:22.600 --> 00:20:23.660]  We are overrun.
[00:20:24.041 --> 00:20:25.321]  Warning worldwide.
[00:20:26.241 --> 00:20:38.667]  The Global Crime Syndicate intends to use the military arsenal accrued by the Republic during the banker takeover transition period as a exploit weapon against the planet.
[00:20:38.727 --> 00:20:42.588]  We will then, of course, take the blame, be militarily destroyed down the road.
[00:20:42.949 --> 00:20:44.729]  That is the plan from the highest levels.
[00:20:45.430 --> 00:20:47.811]  And all of our analysts agree on that.
[00:20:49.912 --> 00:20:58.774]  We are a suicide kamikaze empire, attacking everything good, attacking everything independent, everything sovereign.
[00:20:59.374 --> 00:21:10.456]  From the family to human DNA itself, we are under unmitigated, unprecedented, sustained, vicious, total core of evil attack.
[00:21:11.336 --> 00:21:13.796]  The general public medically is in a trance.
[00:21:14.697 --> 00:21:16.537]  Mainline journals, you can look that up.
[00:21:17.927 --> 00:21:21.349]  Every disease and neurological disorder is exploding.
[00:21:21.749 --> 00:21:23.310]  We are under soft kill.
[00:21:23.891 --> 00:21:24.431]  Mayday.
[00:21:24.831 --> 00:21:25.391]  Mayday.
[00:21:25.772 --> 00:21:26.292]  Mayday.
[00:21:26.592 --> 00:21:28.613]  Worldwide emergency transmission.
[00:21:29.214 --> 00:21:30.935]  The United States is no more.
[00:21:31.015 --> 00:21:34.417]  The Republic has been smashed and overrun and taken.
[00:21:35.270 --> 00:21:44.274]  They are now beginning the preparation for re-education mop-up phase of what's left of the states, counties, and cities that could be organized into a resistance.
[00:21:44.815 --> 00:21:45.335]  Mayday!
[00:21:45.755 --> 00:21:46.275]  Mayday!
[00:21:46.636 --> 00:21:47.156]  Mayday!
[00:21:47.516 --> 00:21:48.036]  Mayday!
[00:21:48.376 --> 00:21:48.837]  Mayday!
[00:21:48.917 --> 00:21:52.258]  The Republic is in an emergency situation.
[00:21:52.538 --> 00:21:55.380]  People inside the NSA, ATF, FBI,
[00:21:55.780 --> 00:22:05.745]  Are leaking the criminal plans, the re-education camps, the gun confiscation plans, the military's response at the top is to say, yes, those are real documents, big deal.
[00:22:06.866 --> 00:22:08.547]  Or to try to arrest the whistleblowers.
[00:22:08.847 --> 00:22:10.248]  We need more whistleblowing.
[00:22:10.288 --> 00:22:19.133]  We need everybody to choose what side they're on and to start going public if you can, if not, getting the info out or at least
[00:22:20.131 --> 00:22:23.213]  Not executing these orders that you're being given.
[00:22:23.253 --> 00:22:30.897]  That is treason, it is lawlessness, and it is the gutting of our country and our families.
[00:22:31.457 --> 00:22:37.861]  It is the delivery of our sad republic into the hands of the slaughterhouse of the New World Order.
[00:22:38.861 --> 00:22:43.244]  The republic has already been cut a thousand times and lies in a coma.
[00:22:44.775 --> 00:22:52.057]  And the globalists are now preparing to use our near-lifeless corpse to launch World War III.
[00:22:53.198 --> 00:22:54.818]  It is beyond saddening.
[00:22:57.239 --> 00:23:10.923]  To see Mayor Bloomberg engage in absolute criminal rebellion and sedition against the skeleton of the old republic
[00:23:12.062 --> 00:23:22.710]  To see him openly call for military coup in the United States with the traitor, phone hacker, criminal, Piers Morgan.
[00:23:24.151 --> 00:23:35.139]  While that demonic banker, globalist, enforcer, Michael Moore denigrates our founders and our republic and calls for scrapping the Constitution.
[00:23:35.359 --> 00:23:41.204]  And they call for banning all guns and saying maybe you can have a single shot black powder gun.
[00:23:42.930 --> 00:23:44.091]  And of course they'll get those as well.
[00:23:45.451 --> 00:23:49.793]  It is unspeakable just how evil these people are.
[00:23:50.474 --> 00:23:52.955]  You notice they're billionaires, they're hundred millionaires.
[00:23:53.415 --> 00:23:56.977]  They get their money from the power structure that is monopolistic.
[00:23:57.517 --> 00:23:58.698]  They're not communist folks.
[00:23:58.738 --> 00:24:02.880]  They use communists at the ground level as their siege force, as their jihadis.
[00:24:03.340 --> 00:24:06.802]  Just like they're using Al-Qaeda in Libya and Syria as their shock trips.
[00:24:08.510 --> 00:24:21.019]  They use the communists the same way and I am reeling right now by the just brazen attack and the fact that people don't understand law or the Constitution or the Bill of Rights.
[00:24:21.560 --> 00:24:37.252]  That what Bloomberg as a sitting mayor, it's one thing if a citizen called for this, but a sitting mayor calling for police nationwide to stand down and not respond to fires, robberies, rapes, killings.
[00:24:38.132 --> 00:24:41.894]  Is a call for anarchy and holding us hostage.
[00:24:43.175 --> 00:24:49.139]  And is a call to bring the country to its knees, in his view.
[00:24:50.740 --> 00:24:51.841]  To hold us hostage.
[00:24:52.081 --> 00:24:54.102]  And that gives you an idea into his mindset.
[00:24:54.402 --> 00:24:56.124]  Why do these people stage these shootings?
[00:24:56.584 --> 00:24:59.486]  Or stage Fast and Furious that caused thousands of shootings and deaths?
[00:25:00.487 --> 00:25:05.409]  So they can have enough chaos, that's what the memos show, with Fast and Furious.
[00:25:05.649 --> 00:25:08.570]  Here is a method out in the open, because they think you're in a trance.
[00:25:09.051 --> 00:25:10.631]  And most of their audience is, literally.
[00:25:11.492 --> 00:25:15.794]  Watching television, they're in a daydream state.
[00:25:16.314 --> 00:25:17.614]  That's a medical fact, folks.
[00:25:17.814 --> 00:25:21.316]  When you suspend disbelief, you've now gone into a dream state.
[00:25:22.950 --> 00:25:28.671]  Now continuing here, he's open, just like they write memos saying we need a new Oklahoma or 9-11 or mass shooting.
[00:25:28.951 --> 00:25:33.313]  We published that article yesterday with all their quotes to reconnect and be able to take over.
[00:25:33.673 --> 00:25:36.613]  They think you're stupid so they communicate out in the open.
[00:25:38.334 --> 00:25:43.315]  And he was communicating with police chiefs on the show last night when he said, imagine,
[00:25:44.952 --> 00:25:56.627]  Your servants, under the state constitutions, under the city charters and county charters, to go out, hired by the people, to protect and serve, and he says, oh, cops are being killed by guns.
[00:25:56.787 --> 00:25:58.569]  Actually, the number one cause is automobile accident.
[00:25:58.830 --> 00:26:00.812]  Numbers of cops getting killed is actually about flat.
[00:26:01.053 --> 00:26:02.194]  It's higher in the 70s and 80s.
[00:26:02.214 --> 00:26:02.615]  Look it up.
[00:26:03.541 --> 00:26:08.202]  You got a better chance of, you know, a cop, I think it's like a 6 to 1 dying in a car wreck than being shot.
[00:26:08.522 --> 00:26:10.303]  Just being shot, not dying from the shot.
[00:26:10.323 --> 00:26:11.983]  And we, Kurt Nemo has a big article on that.
[00:26:12.063 --> 00:26:13.204]  Actually, guys, I didn't bring that in.
[00:26:14.004 --> 00:26:14.404]  Oh, no, here it is.
[00:26:14.664 --> 00:26:17.305]  Something to keep in mind is hysterical gun grabbers attack the Second Amendment.
[00:26:17.545 --> 00:26:22.526]  And it goes over, you've got a 0.1 chance of being involved in a mass shooting of five or more victims.
[00:26:22.986 --> 00:26:25.307]  Out of the shooting statistics, you've got a 0.1 chance.
[00:26:27.927 --> 00:26:33.571]  The most common death by gun that they put in here is people breaking in your house or gangbangers killing each other.
