[00:00:03.496 --> 00:00:03.816]  We're good.
[00:05:17.549 --> 00:05:22.872]  He then extracted the barbs from the child's chest, leaving scarring that looked, quote, like cigarette burns.
[00:05:23.413 --> 00:05:30.637]  And instead of calling emergency medical personnel, Officer Webb pulled out the barbs and took the boy to the school's principal's office.
[00:05:31.377 --> 00:05:41.484]  Now, I guess it's just really hard to understand how a cop could be that calloused that he could do that to a 10-year-old boy.
[00:05:41.504 --> 00:05:45.466]  I mean, what kind of a power trip has a sociopath got to be on to do something like that?
[00:05:46.238 --> 00:05:50.982]  The amazing thing to me is that there's nothing about the police department disciplining this person.
[00:05:51.162 --> 00:05:52.243]  I mean, he shouldn't be disciplined.
[00:05:52.263 --> 00:05:53.704]  He shouldn't be suspended.
[00:05:53.744 --> 00:05:56.866]  He needs to be fired, if not jailed, for doing something like that.
[00:05:56.927 --> 00:06:06.174]  But what we have, it also states in the article, police guidelines on tasers state that the weapons must only be used as a last resort when an officer is under direct threat.
[00:06:07.000 --> 00:06:08.881]  But, we're seeing this constantly.
[00:06:08.901 --> 00:06:20.524]  Earlier this month, here in Austin, we had a man who was having a seizure, tasered by the police, and that sent him into cardiac arrest, and he has permanent brain damage from that.
[00:06:21.024 --> 00:06:22.825]  Another lawsuit is being fired with that.
[00:06:23.445 --> 00:06:35.389]  But is it too much to ask that we have rules of engagement that are actually enforced against police officers that these tasers not be used like electronic whips on those of us who aren't police officers?
[00:06:36.866 --> 00:06:40.629]  And finally today, we have a report on Gary Johnson.
[00:06:42.331 --> 00:06:52.280]  Gary Johnson is the subject of a poll in Colorado, and it looks like he may actually be hurting Obama in Colorado.
[00:06:52.987 --> 00:06:59.933]  Part of the reason for that is a very popular ballot initiative in Colorado on marijuana.
[00:06:59.953 --> 00:07:00.894]  It's not medical marijuana.
[00:07:00.914 --> 00:07:08.860]  There's been a lot of ballot issues on medical marijuana, but this one is actually on marijuana itself and would allow the use of marijuana even for recreational purposes.
[00:07:09.481 --> 00:07:16.467]  It's such a popular ballot issue in Colorado that pollsters believe that it may hurt Obama with young people.
[00:07:17.131 --> 00:07:24.697]  And of course, Gary Johnson is expected to pull support from many Republicans and Libertarians who supported Ron Paul.
[00:07:25.537 --> 00:07:30.501]  The thing that makes this interesting is that Colorado is one of the closest races in the nation.
[00:07:30.901 --> 00:07:34.103]  Both Obama and Romney are tied at 48% each.
[00:07:34.644 --> 00:07:37.146]  So Gary Johnson is going to have a big effect on that.
[00:07:37.826 --> 00:07:45.952]  And we have an interview with Gary Johnson and David Ortiz is talking to him about the election and what their goals are for this election.
[00:07:46.502 --> 00:07:49.806]  We'll be going to that interview with Gary Johnson after our interview with Wade Hicks.
[00:07:50.547 --> 00:07:51.989]  And that brings us to our quote of the day.
[00:07:52.770 --> 00:07:59.258]  Ideas are the great warriors of the world, and a war that has no idea behind it is simply a brutality.
[00:07:59.278 --> 00:08:01.361]  That's James A. Garfield.
[00:08:02.478 --> 00:08:13.425]  Well, today is October 31st, and we've got zombies on the cover of the new InfoWars magazine, so we've got our second installment of our zombie footage here.
[00:08:13.445 --> 00:08:16.247]  We've actually got hidden cameras of real zombies.
[00:08:16.928 --> 00:08:20.030]  We're going to go to that video, and then we'll be right back after a short break.
[00:08:35.509 --> 00:08:36.549]  Fluoride is good.
[00:08:36.589 --> 00:08:37.769]  The chemtrails are great.
[00:08:38.150 --> 00:08:39.530]  Mainstream media.
[00:08:40.050 --> 00:08:40.970]  They tell the truth.
[00:08:41.670 --> 00:08:43.071]  Fluoride is good for you.
[00:08:44.071 --> 00:08:45.911]  The Federal Reserve is good for us.
[00:08:46.731 --> 00:08:47.811]  Chemtrail big.
[00:08:48.472 --> 00:08:49.312]  They smell good.
[00:08:49.932 --> 00:08:50.732]  Good for air.
[00:08:51.952 --> 00:08:53.013]  GMO food good.
[00:08:53.073 --> 00:08:54.213]  Obama tell truth.
[00:08:54.513 --> 00:08:55.653]  Romney save country.
[00:08:56.573 --> 00:08:57.974]  Mainstream media tell truth.
[00:08:59.074 --> 00:08:59.914]  Obama.
[00:09:00.834 --> 00:09:01.734]  Romney.
[00:09:02.554 --> 00:09:03.515]  Vaccines.
[00:09:04.155 --> 00:09:04.835]  Good.
[00:09:05.626 --> 00:09:06.407]  Good!
[00:09:07.108 --> 00:09:08.750]  Television, good!
[00:09:10.011 --> 00:09:11.192]  Rob Domney!
[00:09:12.273 --> 00:09:13.455]  Vaccines!
[00:09:14.356 --> 00:09:15.577]  GMO!
[00:09:16.859 --> 00:09:18.120]  Good!
[00:09:18.841 --> 00:09:20.142]  Good!
[00:09:20.663 --> 00:09:21.504]  Obama!
[00:09:22.164 --> 00:09:23.686]  He buy me phone!
[00:09:24.727 --> 00:09:26.670]  Obama buy me phone!
[00:09:29.659 --> 00:09:31.080]  I vote Obama!
[00:09:31.500 --> 00:09:32.860]  He give us phone!
[00:09:33.701 --> 00:09:34.801]  He gonna do more!
[00:09:35.441 --> 00:09:37.782]  Keep Obama in President, you know?
[00:09:37.802 --> 00:09:40.363]  Obama phone you!
[00:09:40.383 --> 00:09:41.284]  Disability?
[00:09:41.964 --> 00:09:44.905]  You welfare, food stamp, you get free phone!
[00:09:45.065 --> 00:09:46.545]  Obama another four year!
[00:09:47.226 --> 00:09:48.306]  Romney sucks!
[00:09:49.046 --> 00:09:49.567]  Bad!
[00:09:50.267 --> 00:09:52.148]  Obama good!
[00:09:52.388 --> 00:09:53.828]  Romney good!
[00:09:54.568 --> 00:09:56.069]  GMO good!
[00:09:56.630 --> 00:09:58.112]  Fluoride good for teeth.
[00:09:58.733 --> 00:10:01.857]  TSA gropey good.
[00:10:01.957 --> 00:10:04.781]  TSA stick hand in my pants for safety.
[00:10:05.241 --> 00:10:08.065]  Drones overhead good.
[00:10:08.386 --> 00:10:11.009]  Vaccine in arm good.
[00:10:11.530 --> 00:10:13.291]  Good.
[00:10:13.492 --> 00:10:15.954]  Mainstream media tell you truth.
[00:10:16.534 --> 00:10:17.575]  Nuke Iran.
[00:10:18.216 --> 00:10:19.637]  Good.
[00:10:19.817 --> 00:10:21.158]  Romney nuke Iran.
[00:10:21.518 --> 00:10:24.661]  Obama support Unconstitutional Patriot Act.
[00:10:25.081 --> 00:10:27.223]  Romney support NDAA.
[00:10:27.403 --> 00:10:28.984]  Good.
[00:10:29.185 --> 00:10:31.466]  Obama support that too.
[00:10:32.447 --> 00:10:35.289]  Romney Medicare good.
[00:10:35.349 --> 00:10:37.431]  Obama Medicare good.
[00:10:37.771 --> 00:10:40.574]  Drones Romney good.
[00:10:40.654 --> 00:10:42.495]  Drones Obama good.
[00:10:42.595 --> 00:10:45.077]  Romney good.
[00:10:45.578 --> 00:10:46.478]  Romney good.
[00:10:46.739 --> 00:10:47.519]  Romney good.
[00:10:48.780 --> 00:10:49.981]  Romney good.
[00:10:50.121 --> 00:10:51.602]  Romney good.
[00:10:51.803 --> 00:10:52.623]  Romney good.
[00:10:52.643 --> 00:10:53.744]  Romney good.
[00:11:05.647 --> 00:11:08.257]  The presentation you have just witnessed is a test.
[00:11:09.402 --> 00:11:10.145]  Are you conscious?
[00:11:11.511 --> 00:11:13.472]  Are you aware that you are being manipulated?
[00:11:14.192 --> 00:11:20.014]  Or have you descended into a dream-like zombie state that much of the public is suffering from?
[00:11:20.734 --> 00:11:32.958]  In the power-packed November issue of InfoWars Magazine, we detail, with the scientific facts in four separate articles, the proof that the public is being brainwashed.
[00:11:33.418 --> 00:11:40.801]  Our brainwaves are lowering, our IQs are dropping, and we are being turned into nothing more than biological androids.
[00:11:41.221 --> 00:11:48.245]  You can buy copies of InfoWars Magazine at cost in bundles of 10 up to 100 and give them to your friends and family.
[00:11:48.885 --> 00:11:52.107]  It's time to shake humanity out of the trance that they're in.
[00:11:52.548 --> 00:11:56.910]  And the November issue of InfoWars Magazine is designed to do just that.
[00:11:57.550 --> 00:12:02.713]  Sign up for a subscription or secure copies at cost in bulk today at InfoWarsStore.com
[00:12:29.508 --> 00:12:30.028]  Welcome back.
[00:12:30.589 --> 00:12:34.012]  Our next story ties in pretty well with our guest that follows it.
[00:12:34.752 --> 00:12:38.776]  Big Brother is encroaching farther and farther on your private property.
[00:12:39.456 --> 00:12:43.960]  An amazing article today, the court has okayed warrantless use of hidden surveillance cameras.
[00:12:44.740 --> 00:12:52.707]  This is a case where the DEA installed multiple covert digital surveillance cameras on private property in order to spy and without getting a warrant.
[00:12:53.664 --> 00:12:53.884]  U.S.
[00:12:53.924 --> 00:13:04.213]  District Judge William Griesbach ruled that warrants aren't necessary because it upheld, and listen to this, the use of technology as a substitute for ordinary police surveillance.
[00:13:05.054 --> 00:13:08.677]  Now, technology is not a substitute for police surveillance.
[00:13:09.718 --> 00:13:15.523]  Just because we're using a different technology doesn't mean that we give up our rights to be searched, and surveillance is a search.
[00:13:16.324 --> 00:13:21.228]  But the Supreme Court has already rejected in January warrantless GPS tracking
[00:13:22.098 --> 00:13:25.241]  They rejected prior to that warrantless thermal imaging.
[00:13:25.301 --> 00:13:26.782]  They have it coming up before them.
[00:13:26.843 --> 00:13:33.448]  They've yet not yet determined whether warrantless cell phone tracking is going to be allowed.
[00:13:33.548 --> 00:13:35.470]  So they will be also reviewing this case.
[00:13:35.530 --> 00:13:36.871]  I'm sure it will go to the Supreme Court.
[00:13:38.413 --> 00:13:47.621]  In this particular case there were no trespassing signs that were posted throughout the heavily wooded 22-acre property and it also had a heavy gate.
[00:13:48.911 --> 00:13:55.073]  Now, the legal fiction of all this is based on a 1984 Supreme Court ruling called Oliver vs. United States.
[00:13:55.713 --> 00:14:02.376]  And it found, amazingly, that open fields could be searched without warrants because they're not covered by the Fourth Amendment.
[00:14:03.116 --> 00:14:07.697]  Well, you might want to look at your copy of the Fourth Amendment because mine doesn't have any exceptions for open fields.
[00:14:08.358 --> 00:14:11.839]  And this is all based on a legal fiction called curtilage.
[00:14:12.519 --> 00:14:15.440]  That's a term for the area that immediately surrounds your home.
[00:14:16.317 --> 00:14:19.398]  But what we're seeing here is a gradual encroachment.
[00:14:19.658 --> 00:14:31.720]  First, they say that if they don't need a warrant to put surveillance cameras or to spy on you on the outer edges of your property, they only need it to go under the curtilage or if they're going to go inside of your house.
[00:14:32.420 --> 00:14:35.121]  And that's just a creeping encroachment on your rights.
[00:14:35.181 --> 00:14:40.622]  It's the same sort of thing as if your neighbor were to put their fence on your property and leave it there for a while.
[00:14:40.742 --> 00:14:45.923]  If we don't say something about these encroachments, then we basically lose our rights.
[00:14:46.701 --> 00:14:50.646]  And that's exactly what's going on with Wade Hicks' case.
[00:14:50.726 --> 00:14:52.789]  Now, Wade Hicks, if you remember, we've covered him twice.
[00:14:53.846 --> 00:14:58.730]  On the nightly news, and he was on radio news earlier today with Alex Jones.
[00:14:59.150 --> 00:15:14.022]  Wade is the fellow who was put on a no-fly list without being notified, and midway through his journey to see his wife, who's in the military in Japan, he was taken off the plane in Hawaii and told that he couldn't fly.
[00:15:14.342 --> 00:15:21.848]  So he was basically stranded in Hawaii, and he was stranded there from a Sunday to a Thursday until that restriction was lifted.
[00:15:22.569 --> 00:15:24.190]  And Wade is on his way home now.
[00:15:24.250 --> 00:15:25.971]  He finally was able to get back home.
[00:15:26.711 --> 00:15:34.315]  And he's on his way home, and he's a long-time listener, and he was kind enough to swing by Austin on his way home to Mississippi from California.
[00:15:35.055 --> 00:15:39.797]  And I had him in the studio earlier with Alex Jones, and we've got him in the studio right now.
[00:15:40.658 --> 00:15:43.299]  Well, Wade, thank you for coming in and seeing us here at the station.
[00:15:43.699 --> 00:15:49.162]  You're on your way home, and we really appreciate you taking the time to come by and tell people more about your story.
[00:15:50.222 --> 00:15:51.543]  You know, it's the sort of thing where
[00:15:52.327 --> 00:16:00.538]  A lot of people's instinct would just be to kind of hunker down and try to keep a low profile and just hope that this goes away, but you kind of met it head on and that's a good thing to do.
[00:16:00.858 --> 00:16:01.899]  Well, that's the thing.
[00:16:02.520 --> 00:16:05.123]  If you're in that type of situation, you have to keep your head screwed on straight.
[00:16:05.144 --> 00:16:06.125]  Don't get emotional and just...
[00:16:07.526 --> 00:16:10.449]  Do whatever you know or what you think is the best thing to do.
[00:16:11.049 --> 00:16:17.835]  And for me, it was going to the media, going to my friends, because those were really the only people that were going to be able to help me.
[00:16:18.695 --> 00:16:20.477]  The government wasn't going to do anything to help me.
[00:16:20.517 --> 00:16:24.080]  They were just doing their whole bureaucratic nightmare stuff.
[00:16:25.014 --> 00:16:29.556]  So I could have been there three months had I not been as proactive as I was trying to get this story out.
[00:16:29.576 --> 00:16:37.238]  That's right, and they still to this day have not given you any information as to why you were put on the list or what your current status is, whether you're on the list or whether you're off of the list.
[00:16:37.398 --> 00:16:49.943]  No, they've never, I've asked Ford in writing, they've never given me anything in writing to say that I was on the list, they never gave me anything that says I was off the list, and it completely throws everything we know about the Constitution and due process out the window.
[00:16:50.819 --> 00:16:52.259]  Yeah, it's a very dangerous situation.
[00:16:52.739 --> 00:16:54.120]  Not just for you, but for everybody.
[00:16:54.440 --> 00:17:00.421]  Because when the government can secretly accuse somebody of something, you still have no idea what they thought was wrong.
[00:17:01.041 --> 00:17:01.821]  And they won't tell you.
[00:17:01.841 --> 00:17:08.102]  When they can secretly accuse you, and then secretly impose penalties on you, they can do that to anybody.
[00:17:08.263 --> 00:17:09.063]  Well, absolutely.
[00:17:09.423 --> 00:17:20.085]  And what's really scary is there's a lot of members of the military that their spouses do use military aircraft to fly space available when they're on deployment to go meet their loved ones that are deployed.
[00:17:21.045 --> 00:17:22.306]  Um, and that's what I was doing.
[00:17:22.326 --> 00:17:26.449]  I was going, using a travel authorization from the military to go see my wife.
[00:17:27.390 --> 00:17:35.156]  And, you know, if I could be stopped mid-flight, put on a no-fly list, and detained in Hawaii basically indefinitely until they decided to let me go...
[00:17:36.075 --> 00:17:39.818]  This could happen to any military member's spouse or children even.
[00:17:40.639 --> 00:17:56.331]  And that's something that's extremely alarming, that they're going after not only people that are outspoken like myself, but going after military spouses and military members directly, basically saying, oh well, you know, you're questionable, so you can't fly because we said so.
[00:17:56.351 --> 00:17:57.172]  Right, right.
[00:17:57.910 --> 00:17:59.291]  So where do you go from here?
[00:17:59.391 --> 00:18:00.292]  What are your plans?
[00:18:00.312 --> 00:18:06.376]  Because you said you're not going to let this just go and let it drop since you're able to move now, presumably.
[00:18:06.616 --> 00:18:07.176]  Well, I can't.
[00:18:07.296 --> 00:18:11.479]  I mean, art of war states if your enemy is retreating, attack them.
[00:18:12.180 --> 00:18:16.362]  And of course, I mean that, of course, in all legal remedies, attack.
[00:18:18.154 --> 00:18:38.941]  But basically, what I'm going to do is I'm going to engage my Senators and my Congressmen in Mississippi, and I'm going to demand that they have some dialogue on this on the floor of the House, on the floor of the Senate, to revamp this entire no-fly program, because obviously the system's broken, and it needs to be fixed, and Congress has the power and the authority to fix this complete thing.
[00:18:39.856 --> 00:18:52.969]  It's shameful when you go to an airport that the TSA that has no sworn oath to defend the Constitution or anything, they're no different than mall security guards except they get to put your hands down your pants when the mall security guards don't.
[00:18:53.149 --> 00:18:53.690]  Right, right.
[00:18:54.090 --> 00:18:58.975]  And your case takes it to another level because we're back to something like the Spanish Inquisition where they say
[00:18:59.876 --> 00:19:03.397]  We can't tell you what's going on with this because that would violate national security.
[00:19:03.417 --> 00:19:05.338]  Well, they can make that claim about anything, right?
[00:19:05.458 --> 00:19:08.739]  Anything can be national security because nobody's able to answer that.
[00:19:08.819 --> 00:19:15.002]  If you don't get your day in court, if they don't accuse you of anything, you don't have a chance to dispute that national security is involved.
[00:19:16.142 --> 00:19:24.264]  If due process is involved, you get your day in court, and then you get to go in front of a jury of your peers if they don't rig the juries like they do in a lot of federal cases.
[00:19:25.145 --> 00:19:30.086]  I don't know any other country that has a 95% conviction rating besides China and Russia.
[00:19:30.686 --> 00:19:34.427]  And, well, if you look at them, they're not nowhere near as free as the United States is.
[00:19:34.767 --> 00:19:35.288]  Right, right.
[00:19:35.428 --> 00:19:39.929]  Yeah, that's something else we're talking about tonight is jury nullification and the importance of juries.
[00:19:40.729 --> 00:19:50.793]  You know, I guess the key thing is, is we really appreciate the fact that you're speaking out, that you're continuing to pursue this, and that you're just not going to let this drop, because we're not going to let it drop either here.
[00:19:50.933 --> 00:19:59.637]  You know, we're not going to, we'll cover your case, we'll cover other cases, because I'm sure there are going to be other, we've already had a lot of cases where people falsely been, wrongly been put on a no-fly list.
[00:19:59.677 --> 00:20:01.898]  Children even, you know, who could not be a threat to anybody.
[00:20:01.958 --> 00:20:04.939]  So this is, this is something of a bureaucracy that
[00:20:05.540 --> 00:20:14.598]  is just not answerable to anybody and like anyone they can make mistakes but you know they're they're not owning up to their mistakes and we can't see the mistakes because they're keeping them secret
[00:20:15.245 --> 00:20:18.806]  Yeah, there's no reason that the no-fly list cannot incorporate due process.
[00:20:19.506 --> 00:20:33.731]  One way that they could easily fix this entire problem is to place someone under investigation, have the due process tell them that you can't fly because you're an investigation for this, let them lawyer up, and let a judge decide ultimately whether or not they get put in this no-fly list.
[00:20:34.572 --> 00:20:35.372]  Everything else, I mean,
[00:20:36.815 --> 00:20:43.325]  If a child molester and a murderer has a right to due process, why doesn't an average American citizen that hasn't even been accused with a crime?
[00:20:43.505 --> 00:20:44.426]  Good point, good point.
[00:20:45.047 --> 00:20:52.038]  Now, today we have the ongoing Hurricane Sandy that's happening up in the northeast and everything.
[00:20:52.618 --> 00:21:06.388]  And being in Mississippi, one of the things that got you possibly on their radar, as you said, was the fact that you're in the Mississippi Preparedness Organization, and you're suspicious that perhaps somebody might have been thinking that this is some kind of militia or something.
[00:21:06.789 --> 00:21:06.969]  Right.
[00:21:07.809 --> 00:21:14.075]  Well, the Mississippi Preparedness Project really started after Hurricane Katrina when the federal government failed in their response to Katrina.
[00:21:14.635 --> 00:21:18.659]  In Mississippi, we didn't have half the issues that they had in Louisiana because the people took care of themselves.
[00:21:18.679 --> 00:21:22.042]  A lot of people in Mississippi are relatively self-sufficient.
[00:21:22.082 --> 00:21:24.304]  They have a week's worth of food stockpiled.
[00:21:25.282 --> 00:21:30.810]  Normally, they may not even be preppers, but that's just the way that the culture and the environment is in Mississippi.
[00:21:31.270 --> 00:21:36.838]  We know that hurricanes come, and when hurricanes come, we know that we're probably going to go without power for three or more weeks.
[00:21:37.238 --> 00:21:41.805]  So we have to have at least a month of non-perishable foods sitting there waiting
[00:21:42.854 --> 00:21:44.494]  Just for that event and keep it out.
[00:21:44.514 --> 00:21:45.455]  Well, it's a reasonable thing.
[00:21:45.535 --> 00:21:46.935]  I mean, most people used to be that way.
[00:21:47.035 --> 00:21:50.156]  It's like having a bank account so that you're not living from paycheck to paycheck.
[00:21:50.236 --> 00:22:00.738]  I mean, you know, if people are going to do that and be responsible, having food and being able to protect themselves during an emergency, because you never know when that's going to happen, that's a reasonable thing for people to do, too.
[00:22:00.838 --> 00:22:07.460]  People in Mississippi are just not as dependent on the government as a lot of people who live in, say, cities are, that sort of thing.
[00:22:07.640 --> 00:22:13.103]  Well, what the government's really scared of, as far as preparedness is concerned, is they understand that our founders were preppers.
[00:22:13.843 --> 00:22:18.005]  They were prepared for any foreseen or unforeseen event that would happen in their lives.
[00:22:18.625 --> 00:22:19.525]  They had firearms.
[00:22:19.565 --> 00:22:20.386]  They had food.
[00:22:20.786 --> 00:22:22.267]  They had honest money.
[00:22:22.807 --> 00:22:24.628]  They had ways to provide for their families should
[00:22:25.743 --> 00:22:27.544]  Work not happen or our crop would fail.
[00:22:27.564 --> 00:22:29.184]  They had ways to provide for their families.
[00:22:29.845 --> 00:22:34.807]  And now what the government seems to be wanting to do to us is to make us completely dependent on them for everything.
[00:22:35.287 --> 00:22:40.509]  So we'll just bow down in blind subservience and say, oh, thank you for that meal.
[00:22:40.849 --> 00:22:43.350]  You know, oh, we'll do whatever you say as long as you feed us.
[00:22:44.111 --> 00:22:50.213]  And we're getting to that point right now that people are so willing to trade their liberty for security it's not even funny.
[00:22:50.413 --> 00:22:51.214]  Oh yeah.
[00:22:51.714 --> 00:22:53.495]  As a matter of fact, when they moved the
[00:22:54.415 --> 00:22:56.016]  Scanners out of Boston Airport.
[00:22:56.056 --> 00:23:00.118]  I saw mainstream media reports where they were talking to people and saying, you know, do you like these things?
[00:23:00.218 --> 00:23:01.498]  Oh, yeah, they make me feel safe.
[00:23:02.018 --> 00:23:02.959]  They make them feel safe.
[00:23:02.999 --> 00:23:04.319]  They don't provide any safety.
[00:23:04.339 --> 00:23:08.881]  They don't, you know, they actually are irradiating them, right, which they've admitted now.
[00:23:08.941 --> 00:23:14.504]  But, you know, even though it's not doing anything to enhance their security, even though it's exposing them to dangerous radiation,
[00:23:15.333 --> 00:23:17.375]  The idea is that it makes them feel safe.
[00:23:17.615 --> 00:23:24.000]  Well, I'm not a terrorist, and I'm sure the people that are walking through the body scanners that are looking at this interview say, well, I'm not a terrorist.
[00:23:24.420 --> 00:23:25.261]  Why do you keep doing it?
[00:23:25.761 --> 00:23:30.525]  Why do you keep just walking through those machines like, well, I don't want to make any waves.
[00:23:30.545 --> 00:23:31.086]  Well, guess what?
[00:23:31.326 --> 00:23:31.986]  I made waves.
[00:23:32.287 --> 00:23:32.787]  I'm still here.
[00:23:32.807 --> 00:23:33.728]  They didn't kill me yet.
[00:23:34.508 --> 00:23:35.789]  And I'm going to be vocal about it.
[00:23:35.809 --> 00:23:36.330]  That's right.
[00:23:36.810 --> 00:23:42.937]  And I just hope that me being vocal about this doesn't have any sort of negative retaliatory impact on my wife's naval career.
[00:23:43.498 --> 00:23:48.243]  Because if it would, I mean, it just shows completely how messed up our country has become.
[00:23:48.764 --> 00:23:50.506]  And we have the right to fix it.
[00:23:50.526 --> 00:23:51.647]  We have the ballot box.
[00:23:52.108 --> 00:23:53.389]  As long as we have the ballot box,
[00:23:54.150 --> 00:23:55.371]  We do have some means.
[00:23:55.871 --> 00:23:59.333]  But if they take the ballot box away from us, as our founder said, there's only one thing left.
[00:23:59.453 --> 00:23:59.834]  That's right.
[00:23:59.894 --> 00:24:00.274]  That's right.
[00:24:00.694 --> 00:24:01.675]  Well, you have to speak out.
[00:24:02.415 --> 00:24:04.257]  And, you know, you've done the right thing.
[00:24:04.397 --> 00:24:11.261]  And certainly, once they pull you out of the crowd for no apparent reason, I think your best defense is to be public about it.
[00:24:11.641 --> 00:24:12.442]  You've done the right thing.
[00:24:13.463 --> 00:24:14.583]  Thank you for stopping by here.
[00:24:14.623 --> 00:24:17.646]  We really appreciate you coming by, and we really appreciate you fighting this.
[00:24:18.246 --> 00:24:22.009]  And we want to, you know, keep in touch with you and let us know what's going on.
[00:24:22.029 --> 00:24:25.972]  We want to know if you get any answers, and we want to know if you don't get any answers.
[00:24:26.052 --> 00:24:26.672]  Oh, absolutely.
[00:24:26.752 --> 00:24:29.134]  I'm going to keep you all advised the whole process.
[00:24:29.214 --> 00:24:29.694]  Great, great.
[00:24:29.754 --> 00:24:30.415]  Thank you very much, Wayne.
[00:24:30.455 --> 00:24:30.755]  Thank you.
[00:24:31.155 --> 00:24:32.056]  We sure appreciate it, Wade.
[00:24:32.737 --> 00:24:33.237]  Wade Hicks.
