[00:00:03.945 --> 00:00:04.645]  We're good to go.
[00:02:16.438 --> 00:02:17.298]  Listen to this crap.
[00:02:17.959 --> 00:02:22.102]  In America's gun culture, I believe the NRA is the new KKK.
[00:02:22.302 --> 00:02:22.422]  Wow.
[00:02:23.123 --> 00:02:26.205]  And that the arming of so many black youth
[00:02:27.496 --> 00:02:37.326]  Uh, and blowing up our communities with drugs and then just having an open shooting gallery is the work of people that, you know, obviously don't have our best interest.
[00:02:38.147 --> 00:02:40.789]  I've listened to the full interview.
[00:02:40.809 --> 00:02:43.131]  You can go listen to it for yourself.
[00:02:44.184 --> 00:02:45.325]  This is incredible.
[00:02:46.186 --> 00:02:55.813]  And you're racist if you want the Second Amendment, and it's our fault there's a gangster culture in rap, and pit bulls, and Michael Vick, I guess, did that with those dogs.
[00:02:56.633 --> 00:02:57.894]  It's our fault, ladies and gentlemen.
[00:02:58.234 --> 00:03:02.017]  In fact, it's Rob Due right there, here working at 8 o'clock at night.
[00:03:02.758 --> 00:03:03.719]  It's my fault.
[00:03:04.539 --> 00:03:07.481]  It's our fault, because I don't want to turn my guns in because I'm racist!
[00:03:07.501 --> 00:03:08.002]  That's right!
[00:03:08.622 --> 00:03:11.303]  I mean, this is their religion, the Democratic Party.
[00:03:11.323 --> 00:03:12.463]  And I'm not even a Republican.
[00:03:12.783 --> 00:03:15.064]  But these people are sick.
[00:03:15.904 --> 00:03:16.864]  Sick, sick, sick.
[00:03:16.924 --> 00:03:20.565]  And this is who Bob Costas quotes and agrees with.
[00:03:21.345 --> 00:03:22.426]  Unbelievable.
[00:03:22.666 --> 00:03:26.927]  Hey, what about the NFL player that was admittedly on all those psychotropic prescription drugs?
[00:03:27.187 --> 00:03:28.247]  What about all the concussions?
[00:03:28.347 --> 00:03:28.647]  No!
[00:03:29.227 --> 00:03:30.968]  No, it's guns and racist.
[00:03:32.560 --> 00:03:36.002]  This is divide-and-conquer crap, and I'm tired of your political correctness.
[00:03:36.182 --> 00:03:38.344]  They're even trying to ban Christmas all over the country now.
[00:03:38.804 --> 00:03:39.264]  Anything!
[00:03:39.524 --> 00:03:41.646]  It's all about control, you control freaks!
[00:03:41.926 --> 00:03:45.408]  Because the globalists and their minions and the collectivists don't produce.
[00:03:45.988 --> 00:03:53.913]  And they want to get everybody in this country, no matter what color you are, who doesn't like big government, they want to say you're a racist with their political correctness.
[00:03:54.514 --> 00:03:56.115]  And it's really blowing up in their faces.
[00:03:56.155 --> 00:04:00.858]  They hate the gun culture, because everybody's figuring out that guns means less crime.
[00:04:02.449 --> 00:04:03.870]  This guy looks like he's a little bit overweight.
[00:04:03.910 --> 00:04:05.130]  Should we ban spoons?
[00:04:06.051 --> 00:04:07.311]  Because that's what made him fat?
[00:04:07.631 --> 00:04:08.652]  I mean, unbelievable.
[00:04:08.672 --> 00:04:10.973]  Should we ban all dog ownership?
[00:04:11.413 --> 00:04:13.794]  Because Michael Vick mistreated dogs?
[00:04:14.454 --> 00:04:16.415]  That's how authoritarians work, ladies and gentlemen.
[00:04:17.155 --> 00:04:19.276]  They blame everybody around them.
[00:04:20.997 --> 00:04:26.599]  Everybody, except the person that commenced the crime, is blamed and everybody loses their rights collectively.
[00:04:27.199 --> 00:04:28.440]  Right there, ladies and gentlemen,
[00:04:30.014 --> 00:04:32.555]  PlanetInfoWars.com, InfoWars.com.
[00:04:33.375 --> 00:04:35.216]  Put on the glasses like they live.
[00:04:35.496 --> 00:04:37.596]  See the real world all around you.
[00:04:38.237 --> 00:04:42.798]  Incredible anti-gun sports columnist, Jason Whitlock.
[00:04:42.818 --> 00:04:45.059]  The NRA is the new KKK.
[00:04:45.459 --> 00:04:48.520]  Folks, you've got to stand up against these people, these race pimps.
[00:04:49.400 --> 00:04:51.781]  Unbelievable, the scapegoating of our Second Amendment.
[00:04:52.901 --> 00:04:56.003]  You know this guy probably lives in a big mega urban center where they've banned guns.
[00:04:56.224 --> 00:04:56.784]  Unbelievable.
[00:04:56.924 --> 00:04:57.605]  Just these people.
[00:04:59.046 --> 00:05:04.270]  He's so brainwashed in that culture, he may actually think that the Second Amendment is racist.
[00:05:04.730 --> 00:05:07.232]  The Second Amendment, by the way, you know what's so rich about this?
[00:05:07.292 --> 00:05:09.313]  The first anti-gun laws in this country.
[00:05:10.094 --> 00:05:15.719]  were passed after the Civil War when blacks gained their freedom so they couldn't own guns to protect themselves from the Ku Klux Klan.
[00:05:16.059 --> 00:05:19.702]  You are a piece of trash to your, quote, race.
[00:05:20.102 --> 00:05:21.063]  The human race, buddy.
[00:05:21.343 --> 00:05:23.065]  You are a joke and a race pimp.
[00:05:23.625 --> 00:05:29.570]  Hey, you know Hitler used race to manipulate people, claiming this group was racist, that group was racist, but he was going to protect the Germans.
[00:05:29.950 --> 00:05:31.091]  It's the same crap!
[00:05:31.772 --> 00:05:33.013]  You are a race pimp!
[00:05:33.133 --> 00:05:34.254]  You are a sicko!
[00:05:34.874 --> 00:05:35.675]  Unbelievable!
[00:05:36.536 --> 00:05:38.738]  Yeah, it's racist that blacks can get guns!
[00:05:40.135 --> 00:05:41.096]  Unbelievable!
[00:05:41.376 --> 00:05:43.737]  The KKK got the first gun laws passed.
[00:05:44.158 --> 00:05:47.840]  But he says if you're against more gun laws for law-abiding citizens, you're a racist.
[00:05:48.720 --> 00:05:49.901]  Go to hell, Whitlock!
[00:05:49.921 --> 00:05:50.882]  You're a sick joke!
[00:05:51.202 --> 00:05:51.902]  You freak!
[00:05:52.382 --> 00:05:53.503]  Why don't you move to North Korea?
[00:05:53.903 --> 00:05:55.604]  They don't let you on guns there, punk.
[00:05:57.846 --> 00:05:58.506]  Would you catch that?
[00:05:58.886 --> 00:06:06.871]  He said that arming, I'm kind of paraphrasing him here, but he says arming of our black youths and loading up the community with drugs is creating a shooting gallery.
[00:06:07.722 --> 00:06:09.824]  Well, he's right about the war on drugs.
[00:06:10.304 --> 00:06:15.088]  The war on drugs is very racist, and prohibition creates a lot of violence.
[00:06:15.588 --> 00:06:17.530]  But that's not coming from private citizens.
[00:06:17.550 --> 00:06:18.871]  That's not coming from the NRA.
[00:06:18.911 --> 00:06:20.512]  That's coming from our government.
[00:06:21.107 --> 00:06:29.090]  You know, those are government policies, and he wants to give that same government that's created the racist war on drugs, that's created all the violence associated with prohibition.
[00:06:29.110 --> 00:06:37.493]  Now remember, the violence associated with prohibition in the drug war is no different from the violence associated with prohibition in alcohol prohibition.
[00:06:37.773 --> 00:06:48.237]  But he wants to give the government that's created those policies, the government that brings the drugs into his neighborhoods, the CIA that sends those in, he wants to give that government a monopoly of force.
[00:06:48.377 --> 00:06:50.778]  He wants to have them be the only ones who have guns.
[00:06:51.926 --> 00:06:57.989]  Well, if you want to talk about racism and gun laws, the place you want to look at first is Jews for the Preservation of Firearms Ownership.
[00:06:58.449 --> 00:07:05.812]  In an article by Richard Stevens, he points out that free black people had honorably served with distinction in the Revolutionary War, yet in 1792,
[00:07:07.973 --> 00:07:10.775]  By federal law, black men could not serve as part of state militias.
[00:07:10.835 --> 00:07:14.577]  And in Louisiana, slaves were forbidden to use firearms, even in self-defense.
[00:07:15.337 --> 00:07:21.960]  Florida laws empowered white citizen patrols to invade and search blacks' homes for guns or other weapons.
[00:07:22.661 --> 00:07:24.802]  None of these policies, of course, applied to white people.
[00:07:25.823 --> 00:07:33.870]  But these gun control laws disarmed most black people, and the Ku Klux Klan and others could freely terrorize black families without fear.
[00:07:34.391 --> 00:07:35.812]  And that's exactly what they did.
[00:07:35.832 --> 00:07:42.058]  In an article from the Detroit Metro Times, entitled Brothers in Arms,
[00:07:42.718 --> 00:07:49.548]  Detroit's last gun shop owner talks about what it's like, how gun laws have been used against black people.
[00:07:50.169 --> 00:07:53.974]  He tells people, do you remember the case of Dr. Sweet?
[00:07:54.354 --> 00:07:54.955]  This was back in 1925.
[00:07:57.309 --> 00:08:04.976]  He was a black physician who, with his family, was tried and eventually acquitted for shooting into a mob that attacked their home when they moved into an all-white neighborhood.
[00:08:05.957 --> 00:08:12.743]  Soon after, the state passed stringent gun control laws known as Public Act 372 of the year 1927.
[00:08:13.264 --> 00:08:22.752]  And Laney, that's the black fellow who owns the gun shop, the last gun shop in Detroit, says these laws were aimed squarely at blacks and they were a reaction to the verdict.
[00:08:23.280 --> 00:08:29.444]  He said, after the sweet case, the Michigan legislature said we couldn't allow black people to have guns and that's how Michigan gun laws came about.
[00:08:30.245 --> 00:08:32.606]  Gun control is race control.
[00:08:33.086 --> 00:08:35.368]  It's been that way to keep blacks in servitude.
[00:08:36.108 --> 00:08:39.791]  That's a black gun shop owner, Mr. Laney.
[00:08:40.471 --> 00:08:44.354]  And this last bit of news here, Martin Luther King and his guns.
[00:08:44.894 --> 00:08:52.619]  You may not know that in 1956, after Martin Luther King's house was bombed, he applied for a concealed carry permit in Alabama.
[00:08:53.399 --> 00:09:05.241]  The local police had the discretion to determine who was a suitable person to carry firearms, and although King was a clergyman whose life was threatened daily, you would think he would meet the requirements of the law, but no, he was rejected.
[00:09:06.030 --> 00:09:07.752]  ...is rejected for a gun control permit.
[00:09:07.792 --> 00:09:14.900]  So yes, there is a good deal of racism involved with guns, but it is on the side of regulation.
[00:09:15.280 --> 00:09:23.549]  And it has typically been used to put black people in jeopardy, not the way that Costas and Whitlock are talking.
[00:09:24.272 --> 00:09:32.058]  Now, along those lines, Alex, I'm sure you've seen, has called for a boycott of the NFL, the NBC, and Bob Costas.
[00:09:32.539 --> 00:09:37.943]  Now, Bob Costas says that he didn't hijack the NFL game show by talking about politics.
[00:09:38.583 --> 00:09:38.844]  Really?
[00:09:39.985 --> 00:09:41.986]  I think, in fact, he did.
[00:09:42.407 --> 00:09:48.832]  As a matter of fact, you know, calls for his dismissal are not unjustified, considering what happened to Hank Williams Jr.
[00:09:49.685 --> 00:09:59.548]  Yeah, he went on to the Fox News political program and talked about his opinion of Obama, and he was not only fired, but his theme song for Monday Night Football was flushed down the memory hole.
[00:10:00.128 --> 00:10:04.630]  So, there seems to be... Bob Costas is looking for, I think, a little bit different standard.
[00:10:04.670 --> 00:10:08.271]  And also, you know, he did this on a sports show.
[00:10:08.311 --> 00:10:10.372]  He's using sports for propaganda.
[00:10:10.952 --> 00:10:12.653]  And Alex has a great rant about that.
[00:10:12.673 --> 00:10:13.753]  Let's take a look at that.
[00:10:18.246 --> 00:10:23.789]  People who have credibility with young people should be on the television telling these youngsters that it's wrong to carry a gun.
[00:10:24.329 --> 00:10:26.030]  Ultimate tragedy, bloodied and dead.
[00:10:26.050 --> 00:10:27.190]  Javon Belcher's action.
[00:10:27.250 --> 00:10:29.111]  Handguns do not enhance our safety.
[00:10:29.572 --> 00:10:34.074]  And just really brainwash people into thinking about guns in a vastly different way.
[00:10:34.094 --> 00:10:36.595]  The assault weapons ban made sense.
[00:10:37.215 --> 00:10:44.019]  Well, the establishment's war against the right to keep and bear arms and the rest of our Bill of Rights is now reaching a high tide mark.
[00:10:44.679 --> 00:10:52.666]  And you can make no mistake, Bob Costas, during Sunday Night Football on NBC, was declaring war on the Second Amendment.
[00:10:52.906 --> 00:10:54.607]  You want some actual perspective on this?
[00:10:55.328 --> 00:10:59.131]  Well, a bit of it comes from the Kansas City-based writer Jason Whitlock.
[00:10:59.471 --> 00:11:06.317]  Our current gun culture, Whitlock wrote, ensures that more and more domestic disputes will end in the ultimate tragedy.
[00:11:06.917 --> 00:11:13.886]  And that more convenience store confrontations over loud music coming from a car will leave more teenage boys bloodied and dead.
[00:11:14.327 --> 00:11:21.436]  And make no mistake, he was reading off a teleprompter at that time, and his remarks had all been pre-approved.
[00:11:22.048 --> 00:11:23.869]  Handguns do not enhance our safety.
[00:11:24.369 --> 00:11:31.712]  They exacerbate our flaws, tempt us to escalate arguments, and bait us into embracing confrontation rather than avoiding it.
[00:11:32.313 --> 00:11:39.816]  Turning the NFL into even more of a propaganda tool of the authoritarians that control Washington, D.C.
[00:11:40.256 --> 00:11:45.719]  If Javon Belcher didn't possess a gun, he and Cassandra Perkins would both be alive today.
[00:11:46.920 --> 00:11:57.667]  Leave it to NBC and Bob Costas to take a tragic event and try to capitalize on it to destroy the Second Amendment of our Bill of Rights and Constitution.
[00:11:58.488 --> 00:12:06.013]  Coming out and blaming a tragic shooting on the Second Amendment is asinine.
[00:12:06.534 --> 00:12:12.318]  It's like blaming obesity on spoons and forks, but that's exactly what he did.
[00:12:13.138 --> 00:12:18.339]  Costas really thinks we're stupid when he says, you know, there's a gun culture in the NFL.
[00:12:18.739 --> 00:12:22.160]  You mean the thug culture that's in the NFL?
[00:12:22.520 --> 00:12:24.301]  Pit bull fights and all the rest of it?
[00:12:24.621 --> 00:12:25.821]  You mean that culture?
[00:12:26.181 --> 00:12:33.763]  They're trying to claim that the American gun culture is the thug culture that's in the NFL.
[00:12:34.423 --> 00:12:50.084]  Don't blame us for your culture of drugged out of their mind athletes on pain pills and psychotropic drugs like Prozac known to cause psychotic breaks and men who have had concussions after concussions after concussions going home and killing their families.
[00:12:50.785 --> 00:12:58.391]  And you notice, Bob Costas says, I know in the days to come the NFL may get blamed, but you can't deny it's guns.
[00:12:58.651 --> 00:13:00.713]  If there wouldn't have been guns, this wouldn't have happened.
[00:13:00.993 --> 00:13:03.114]  He's saying, let's blame the Second Amendment.
[00:13:03.295 --> 00:13:05.536]  Let's blame one of the few rights left in this country.
[00:13:06.057 --> 00:13:10.720]  Let's not blame the NFL and the decadent gladiatorial spectacle it's become.
[00:13:11.801 --> 00:13:17.368]  The bureaucracy that's hijacked this country admits they're coming after our firearms.
[00:13:17.848 --> 00:13:20.171]  They have told us that they are doing this.
[00:13:20.512 --> 00:13:27.720]  Part of it is seeing if we can get an assault weapons ban reintroduced.
[00:13:27.921 --> 00:13:29.623]  An assault weapons ban reintroduced.
[00:13:29.743 --> 00:13:30.944]  Obama four years ago.
[00:13:32.031 --> 00:13:34.913]  Told supporters that he doesn't like bitter clingers.
[00:13:35.353 --> 00:13:37.035]  People that cling to their Second Amendment.
[00:13:43.499 --> 00:13:45.941]  Think of how stupid the gun grabbers think you are.
[00:13:46.621 --> 00:13:58.150]  They point out the violence that's going on in the youth of this country in places like Chicago and New York that have the highest crime rates in the United States where they've completely banned guns for the general public.
[00:13:58.590 --> 00:14:04.732]  And then they point at Chicago and New York and say that's the reason that we need to turn our guns in, in places like Texas.
[00:14:05.072 --> 00:14:07.473]  Frankly, in my hometown of Chicago, there's an awful lot of violence.
[00:14:07.493 --> 00:14:10.054]  And they're not using AK-47s, they're using cheap handguns.
[00:14:10.334 --> 00:14:10.974]  It's incredible.
[00:14:11.314 --> 00:14:23.518]  They take the guns, the crime rates explode in those areas, while the crime rates drop in areas all over the United States where you have a high rate of legal, lawful gun ownership.
[00:14:24.518 --> 00:14:29.220]  I expected the victim disarmament anti-defense crowd to come out and use this tragedy.
[00:14:29.900 --> 00:14:43.626]  But to see the NFL, NBC, via their frontman Bob Costas do it, lets you know that they are blowing the bugle, that they are charging in on our Second Amendment, and all the facts prove that that is what is now happening.
[00:14:43.866 --> 00:14:49.448]  None of us were under any illusion that reinstating that ban would be easy.
[00:14:50.618 --> 00:14:54.101]  And so what we focused on is existing laws.
[00:14:54.301 --> 00:15:04.208]  If the President would stage Fast and Furious, shipping guns into Mexico to demonize the Second Amendment and call for a gun ban, they will use any crisis out there to restrict our guns.
[00:15:04.549 --> 00:15:09.613]  Trafficking illegal firearms, sending them across the border, is illegal.
[00:15:10.653 --> 00:15:11.954]  That's something that we can stop.
[00:15:12.555 --> 00:15:17.599]  And so our focus is to work with Secretary Napolitano,
[00:15:20.484 --> 00:15:21.444]  Attorney General Holder.
[00:15:21.785 --> 00:15:28.567]  And now the reports are beginning to come out that Obama may use executive orders to restrict the Second Amendment because he can't get Congress to do it.
[00:15:28.967 --> 00:15:30.568]  He's already done that on cybersecurity.
[00:15:30.588 --> 00:15:32.168]  He's already done that shutting down power plants.
[00:15:32.488 --> 00:15:34.789]  He's already said NATO and the UN command our military.
[00:15:35.089 --> 00:15:37.190]  He is becoming a dictator more and more.
[00:15:37.210 --> 00:15:41.952]  They have asked the media to go out and blame everything on our right to keep and bear arms.
[00:15:42.532 --> 00:15:48.035]  People who have credibility with young people should be on the television telling these youngsters that it's wrong to carry a gun.
[00:15:48.436 --> 00:15:57.441]  So what you're seeing is part of the brainwashing that Attorney General Holder called for more than 15 years ago and is calling for again.
[00:15:57.641 --> 00:16:02.124]  And just really brainwashed people into thinking about guns in a vastly different way.
[00:16:02.404 --> 00:16:11.410]  And the fact that Costas would be authorized to do something like this during Sunday football when the NFL lets you know they mean business.
[00:16:11.770 --> 00:16:15.392]  A corporate company man like Costas, you know he got it approved.
[00:16:15.673 --> 00:16:24.919]  So this is the NFL and NBC endorsing an attack on one of the few basic liberties that America has left.
[00:16:25.679 --> 00:16:27.601]  Unbelievably outrageous.
[00:16:28.141 --> 00:16:32.504]  And signals a coordinated attack on the Second Amendment.
[00:16:32.964 --> 00:16:43.687]  And if we won't speak out against this now, if we won't demand that Bob Costas at least apologize for using this tragedy, we're going to lose our Second Amendment.
[00:16:44.427 --> 00:16:45.647]  Now Hank Williams Jr.
[00:16:45.987 --> 00:16:48.868]  said this country was turning into a dictatorship and he was fired.
[00:16:49.188 --> 00:16:51.989]  You mean when John Boehner played golf with President Obama?
[00:16:53.430 --> 00:16:54.271]  Oh yeah!
[00:16:54.711 --> 00:16:57.153]  It'd be like Hitler playing golf with Netanyahu.
[00:16:57.553 --> 00:16:57.893]  Okay?
[00:16:58.333 --> 00:16:58.754]  Okay.
[00:16:58.814 --> 00:16:59.374]  Not hardly.
[00:16:59.634 --> 00:17:08.560]  All we're asking for is that Bob Costas apologize and that the NFL repudiate what was said as well as NBC.
[00:17:09.460 --> 00:17:15.943]  But if that is not done, I promise you this, and over 150 million other gun owners in this country do as well.
[00:17:16.504 --> 00:17:26.829]  We are not going to rest until the NFL loses a large portion of their audience and NBC sponsors are boycotted.
[00:17:27.129 --> 00:17:28.830]  It's time to turn off the NFL.
[00:17:29.310 --> 00:17:30.791]  It's time to turn off NBC.
[00:17:31.431 --> 00:17:36.314]  And it's time to stop watching that little globalist front man, Bob Costas.
[00:17:36.694 --> 00:17:40.576]  It's time to take it personal when they try to take our guns.
[00:17:41.116 --> 00:17:53.302]  That's why I'm calling for everyone to mail spoons with a note explaining to NBC that blaming guns for crime is like blaming spoons for fat people.
[00:17:53.662 --> 00:17:55.984]  And it's time to mail Bob Costas spoons.
[00:17:56.324 --> 00:18:00.026]  We're gonna put the address under this video in the links below.
[00:18:00.566 --> 00:18:07.172]  And it's time to call the sponsors of NBC and the NFL and to let them know you're not going to support them either.
[00:18:07.632 --> 00:18:09.834]  It's time for the American people to stand up.
[00:18:10.194 --> 00:18:17.260]  It's time for the sleeping giant that is the United States of America to rediscover the Bill of Rights and Constitution.
[00:18:17.500 --> 00:18:20.763]  These are our rights and you are not going to steal them.
[00:18:21.083 --> 00:18:22.384]  Do you understand this?
[00:18:22.744 --> 00:18:25.827]  The Second Amendment is the line in the sand.
[00:18:26.447 --> 00:18:29.370]  I'm Alex Jones signing off for InfoWars.com.
[00:18:32.048 --> 00:18:37.312]  Well, it seems like every time they come for our liberty, they use our safety or our security as an excuse.
[00:18:38.133 --> 00:18:44.718]  And along those lines, we have a Deputy Police Chief right here in Texas calling for permanent DWI checkpoints.
[00:18:45.378 --> 00:18:49.401]  That's right, he wants permanent DWI checkpoints in order to save lives.
[00:18:49.982 --> 00:18:53.985]  This is down in San Antonio and the police there say that they want
[00:18:54.997 --> 00:19:02.264]  To set up permanent hotspots where they will check people, I guess, presumably close to bars and things.
[00:19:02.304 --> 00:19:05.827]  But this is nothing more than just a violation of our Fourth Amendment.
[00:19:06.808 --> 00:19:14.595]  And it has a special problem in San Antonio because San Antonio enforces a no-refusal blood draw.
[00:19:15.115 --> 00:19:23.777]  That means that you can't refuse a breathalyzer test so Texans could find themselves with a needle stuck in their arm for simply exercising their right to mobility.
[00:19:24.277 --> 00:19:31.099]  This is something that I find particularly obnoxious because they're not going to get me for drunk driving because I don't even drink.
[00:19:31.539 --> 00:19:35.240]  But I have to submit to these audits, these roadside audits.
[00:19:35.260 --> 00:19:37.160]  And you know, this is really, I think,
[00:19:37.890 --> 00:19:43.354]  The slippery slope where we started losing our freedoms quite some time ago in the name of drunk driver arrests.
[00:19:43.735 --> 00:20:04.031]  You know, if we submit to any kind of traffic stop that they want to set up as we're just going about our business, they have absolutely no reasonable cause to think that we're drunk, then it's a short step from that to the types of things that we're seeing in the airports, the TSA, where everybody is presumed to be guilty until you prove your innocence to them with an unconstitutional search.
[00:20:04.691 --> 00:20:10.414]  Along those lines, the TSA is now seeking permission to conduct security assessments on highways.
[00:20:10.454 --> 00:20:11.055]  Yes, that's right.
[00:20:11.075 --> 00:20:13.336]  They're not going to limit themselves just to airports.
[00:20:13.576 --> 00:20:16.818]  Remember, they're the Transportation Security Administration.
[00:20:16.878 --> 00:20:20.260]  Right there, that tells you they're not the Airport Security Administration.
[00:20:20.760 --> 00:20:23.682]  And they've already been moving these things out in the last year.
[00:20:24.762 --> 00:20:33.226]  In Paul Watson's article, I think he said they had 9,000, yes, 9,000 checkpoints across the United States on highways just this last year.
[00:20:33.246 --> 00:20:34.907]  And they're looking to expand that.
[00:20:34.987 --> 00:20:44.612]  And as part of this security assessment, they're going to go in and take a look at what things they could do to improve security and get this list.
[00:20:44.632 --> 00:20:48.414]  140 highways as well as 140 other public transportation hubs including
[00:20:48.994 --> 00:20:56.619]  Bus depots, train stations, cable cars, inclined planes, funiculars, automated guideways.
[00:20:56.759 --> 00:20:57.860]  Have they left anything out?
[00:20:57.960 --> 00:20:58.821]  I can't think of anything.
[00:20:58.861 --> 00:21:00.182]  Maybe tricycles, I don't know.
[00:21:01.483 --> 00:21:02.784]  But it's pretty amazing.
[00:21:02.824 --> 00:21:07.967]  And under the VIPER program, that's the Visible Intermodal Prevention and Response.
[00:21:08.007 --> 00:21:10.229]  Now isn't that a phony acronym if you ever heard one?
[00:21:10.609 --> 00:21:14.592]  You know, that they just wanted to put something there that had a snake, because they probably have a great logo.
[00:21:15.132 --> 00:21:16.933]  Well, you know, we have a snake logo that I like.
[00:21:17.093 --> 00:21:18.694]  It's the don't tread on me snake.
[00:21:19.114 --> 00:21:20.034]  They need to remember that.
[00:21:21.395 --> 00:21:32.080]  Well, as the TSA is working on creating, I guess, their no-drive list, equivalent to the no-fly list, ask yourself, are you on their naughty or their nice list?
[00:21:32.460 --> 00:21:37.402]  They're now creating and maintaining a watch list of Americans who violate their policies.
[00:21:38.122 --> 00:21:40.684]  Now, remember, this isn't people who are violating laws.
[00:21:40.864 --> 00:21:43.745]  These are people who are violating TSA policies.
[00:21:44.471 --> 00:21:48.033]  Well, the TSA is already on my list of people who violate the Constitution.
[00:21:49.473 --> 00:21:53.635]  And they've got, as part of this program, it's the TSA PreCheck.
[00:21:53.875 --> 00:21:57.457]  And they've actually trademarked their little logo there that they've got.
[00:21:58.137 --> 00:22:12.944]  And it says, as Homeland Security notes, that as part of the effort to identify individuals that are low risk, TSA is also screening and maintaining a watch list of individuals who are disqualified from eligibility from TSA PreCheck.
[00:22:13.689 --> 00:22:22.192]  For some period of time, or permanently, because they've been involved in violations of security, regulations of sufficient severity, or frequency.
[00:22:22.212 --> 00:22:26.614]  That's right, they're creating a nice list, as well as a naughty list.
[00:22:27.762 --> 00:22:29.264]  Well, how is that really going to work?
[00:22:29.945 --> 00:22:33.169]  We already know the government has a couple of lists that they're keeping.
[00:22:33.409 --> 00:22:35.391]  One of those, of course, is the no-fly list.
[00:22:35.892 --> 00:22:37.454]  We've seen how the no-fly list works.
[00:22:37.514 --> 00:22:44.683]  We've seen people like Wade Hicks, who was stopped halfway in his journey from California to Japan to see his wife.
[00:22:45.123 --> 00:22:53.366]  He was booted off the plane in Hawaii in spite of the fact that he had been thoroughly vetted by the TSA as part of the Transportation Worker Identity Card program.
[00:22:53.726 --> 00:22:58.968]  It also just recently been cleared by the FBI for enhanced extended concealed carry.
[00:22:59.748 --> 00:23:02.449]  He had no criminal record, but his case is not unique.
[00:23:02.509 --> 00:23:08.931]  We see that happening to children and to babies and to people who work for American Airlines all the time.
[00:23:08.951 --> 00:23:10.771]  You know, we see these types of cases.
[00:23:11.311 --> 00:23:12.512]  Now that's just the no-fly list.
[00:23:13.072 --> 00:23:18.613]  There's also a terrorist watch list that reportedly now has over a million names on it.
[00:23:19.373 --> 00:23:29.136]  And the TSA has admitted to the fact that most of these lists, most of the people on these lists are there incorrectly, that they're false positives essentially.
[00:23:29.596 --> 00:23:40.238]  Now the thing that's really annoying about this and very dangerous for all of us is that, as in the case of Wade Hicks, as in the case of everybody who's on the no-fly list, you don't know that you're on the no-fly list.
[00:23:40.991 --> 00:23:43.612]  No formal charges are ever given to you.
[00:23:44.292 --> 00:23:46.253]  You're not notified that you've been put on the list.
[00:23:46.353 --> 00:23:50.275]  You're just secretly charged with something and secretly punished.
[00:23:50.655 --> 00:23:55.777]  And you find out about it only when you begin your journey or, in the case of Wade Hicks, when you're in the middle of the journey.
[00:23:57.358 --> 00:23:59.779]  But this is also interesting to look at.
[00:24:00.019 --> 00:24:07.562]  Recent revelations show that anyone can print out a boarding pass and alter just one number on it to make it appear that they're enrolled in a pre-check.
[00:24:08.450 --> 00:24:12.551]  And it goes to show that the program is just another layer of security theater.
[00:24:13.891 --> 00:24:17.432]  It's intrinsically flawed and it threatens to make flying less safe.
[00:24:18.092 --> 00:24:20.472]  Because it gives us all a false sense of security.
[00:24:20.512 --> 00:24:28.614]  Not only about flying, but it gives us a false sense of security to think that we live in a government that is completely different from what it really is.
