[00:00:04.997 --> 00:00:05.178]  Yeah.
[00:02:50.188 --> 00:02:55.730]  My deal is when you try to force this on other people, when you say, hey, they're just testing out, it's going to get to that point.
[00:02:56.130 --> 00:03:02.453]  Just like with the students in San Antonio, they were, you know, at first, it wasn't a big deal.
[00:03:02.493 --> 00:03:03.374]  We're not going to force it on you.
[00:03:03.414 --> 00:03:09.397]  Now they're saying, oh, you're going to get kicked out of school if you don't wear this dog tag with your information that can be easily hacked.
[00:03:09.637 --> 00:03:11.418]  I mean, I bet kids in that school could hack it.
[00:03:12.328 --> 00:03:14.189]  I mean, it's completely ridiculous stuff.
[00:03:14.230 --> 00:03:15.090]  Oh, there it is right there.
[00:03:15.570 --> 00:03:20.034]  So there you see the letter that got her expelled, Ms.
[00:03:20.054 --> 00:03:22.576]  Hernandez, down there in San Antonio.
[00:03:22.956 --> 00:03:24.297]  So hey, just keep thinking it.
[00:03:24.377 --> 00:03:25.257]  It's not coming to you.
[00:03:25.297 --> 00:03:28.280]  Just think it's for those who want it, because it's not always going to be.
[00:03:28.340 --> 00:03:29.501]  We'll move on to our next story.
[00:03:30.001 --> 00:03:33.143]  Black Friday gun sales hit new record high.
[00:03:33.543 --> 00:03:35.265]  Now, I remember watching the Info Wars.
[00:03:35.945 --> 00:03:42.048]  Nightly News last year and Alex Jones was talking about how gun sales hit record highs on Black Friday, but we've done it again.
[00:03:42.088 --> 00:03:42.628]  Let's take a look.
[00:03:43.209 --> 00:03:57.716]  Fueled by fears that the Obama administration will go after gun rights during a lame-duck term, the FBI reported over 150,000 background check requests on Friday, a 20% increase on last year's record total of 120,000 checks.
[00:03:59.717 --> 00:04:03.639]  Now, this actually ties into an article that Kurt Nemo did a few days ago.
[00:04:04.119 --> 00:04:08.961]  FBRC chairman dubs 22 caliber rifles terrorist weapons.
[00:04:09.001 --> 00:04:13.082]  They're saying a 22 caliber rifle is a terrorist weapon.
[00:04:13.422 --> 00:04:22.626]  The people who have drones and walking tanks and all these kinds of deals, I mean, keep in mind these aren't called herbivore drones, they're called predator drones.
[00:04:22.866 --> 00:04:24.867]  They're out to kill people, but they're saying, hey,
[00:04:25.887 --> 00:04:32.192]  If you have a .22 caliber rifle and you get 200 yards away, you could possibly take out a power grid.
[00:04:34.523 --> 00:04:36.864]  Oh man, I mean, come on, a .22 caliber bullet.
[00:04:36.944 --> 00:04:38.745]  I know not everybody's real gun savvy.
[00:04:38.765 --> 00:04:42.326]  I wish I actually had a .22 caliber bullet to show you.
[00:04:42.746 --> 00:04:47.068]  I mean, yeah, you could kill anybody with any bullet if you shoot them in the head or shoot them in the right spot.
[00:04:47.449 --> 00:04:51.470]  But still, they're saying you're going to take down a power grid with a .22 caliber rifle.
[00:04:51.831 --> 00:04:56.072]  Meanwhile, the government's arming itself to the teeth with a .40 or .45 caliber.
[00:04:56.092 --> 00:04:59.254]  They got, what, five bullets for every man, woman, and child in the U.S.? ?
[00:04:59.961 --> 00:05:02.983]  But if you have a 22, hey, you're a terrorist.
[00:05:03.043 --> 00:05:04.444]  So, there you go.
[00:05:04.964 --> 00:05:05.405]  Next story.
[00:05:05.845 --> 00:05:09.828]  Why parents with disabilities are losing custody of their children.
[00:05:10.588 --> 00:05:15.532]  It was sickening that they assumed because we were blind, we can't take care of her, said a family.
[00:05:15.552 --> 00:05:16.452]  This is a family story.
[00:05:17.233 --> 00:05:17.953]  And we'll go on here.
[00:05:18.234 --> 00:05:28.961]  Two-thirds of state child welfare laws list some type of disability as grounds for removing a child from his home and allowing parental rights to be terminated.
[00:05:29.461 --> 00:05:29.982]  So there you go.
[00:05:30.002 --> 00:05:32.104]  They're saying, hey, you can't take care of your own kids.
[00:05:32.144 --> 00:05:36.689]  The state knows best if you have a disability, if you're sick, if you're blind.
[00:05:37.109 --> 00:05:45.258]  I mean, I think it's very ridiculous to say that a blind person cannot care for their own children when you keep in mind most parents don't watch their kids anyway.
[00:05:45.918 --> 00:05:52.421]  I mean, mama's at the casino and daddy's at the strip club and little 12-year-old is raising the other two little kids.
[00:05:52.862 --> 00:06:02.366]  I mean, parents don't watch their kids anyway, so I'd rather have a blind parent in my home than a parent with two good eyes out somewhere else not doing what they're supposed to do.
[00:06:02.406 --> 00:06:03.347]  They're too busy watching.
[00:06:03.367 --> 00:06:04.848]  I don't even know what shows are on anymore.
[00:06:05.228 --> 00:06:06.889]  Watching TV, watching SportsCenter.
[00:06:07.109 --> 00:06:09.390]  Nothing wrong with watching SportsCenter, but watch your kids too.
[00:06:10.334 --> 00:06:11.716]  And actually I blew through that pretty quick.
[00:06:11.756 --> 00:06:13.077]  That was amazing.
[00:06:13.357 --> 00:06:15.359]  But that brings us now to our quote of the day.
[00:06:15.900 --> 00:06:17.341]  This one by Justice Scalia.
[00:06:29.133 --> 00:06:31.777]  And that's it for this segment of the InfoWars Nightly News.
[00:06:32.118 --> 00:06:35.723]  Now we're going to go to a piece that Alex Jones did earlier today on the radio show.
[00:06:36.023 --> 00:06:41.010]  He had a chance to speak to John McAfee, you know of McAfee Computer Antivirus Software.
[00:06:41.311 --> 00:06:43.875]  He had a chance to, you know, state his claim.
[00:06:44.375 --> 00:06:45.677]  On the Alex Jones Radio Show.
[00:06:45.977 --> 00:06:46.738]  So we'll throw it to that.
[00:06:46.778 --> 00:06:48.481]  But after that, stay tuned.
[00:06:48.501 --> 00:06:50.283]  We'll be back with two additional segments.
[00:06:50.543 --> 00:06:54.849]  We'll have a segment where I break down the use of autonomous drones and other killing robots.
[00:06:55.229 --> 00:06:59.575]  And also my interview with Climate Depot's Mark Moreno.
[00:06:59.655 --> 00:07:01.157]  So let's go to that piece from Alex right now.
[00:07:03.837 --> 00:07:12.330]  And he's offering a huge reward to find out who really killed the person in Belize that they're saying he's the main suspect in.
[00:07:12.350 --> 00:07:18.799]  And of course he's the inventor of one of the most well-known antivirus software, John McAfee.
[00:07:19.780 --> 00:07:31.405]  And he worked for Lockheed until 87, then ventured into the antivirus business as one of the first people to understand that that was an obvious problem out there with the viruses.
[00:07:31.485 --> 00:07:32.825]  And he joins us now.
[00:07:35.575 --> 00:07:36.475]  Well, thank you, Alex.
[00:07:36.616 --> 00:07:38.236]  I'm really happy to be here.
[00:07:38.677 --> 00:07:40.518]  This breaks my boredom tremendously.
[00:07:40.618 --> 00:07:46.120]  I've been living in a very constrained environment for a while, so this is quite a thrill for me.
[00:07:46.901 --> 00:07:47.921]  Okay, where did it start?
[00:07:47.981 --> 00:08:02.049]  It started the last day of April of this year when, at six in the morning, I was woken up to the sound of bull horns, dogs barking, and gunfire, and got out of bed stark raving naked.
[00:08:03.059 --> 00:08:09.584]  Went out on my porch and saw 42 armed soldiers with automatic weapons in full ride gear storming my property.
[00:08:10.883 --> 00:08:15.706]  When I heard the commotion, I picked up a handgun, which I keep for protection.
[00:08:15.726 --> 00:08:22.050]  I put the handgun down on the step, went back inside, put my pants on, woke up my girlfriend.
[00:08:22.571 --> 00:08:25.072]  She got up calmly, got dressed, sat on the edge of the bed.
[00:08:25.092 --> 00:08:35.699]  I went outside, was grabbed by a bunch of people, slammed up against the wall, and told that they were there with a search warrant for an illegal meth lab, meth meaning methamphetamines.
[00:08:37.016 --> 00:08:40.599]  I was handcuffed, held in the sun for 14 hours without food and water.
[00:08:40.619 --> 00:08:46.423]  At one point, I did ask for some water and some food for the people who were arrested with me.
[00:08:47.724 --> 00:08:51.427]  The soldier standing nearby said, do I look like a chef to you?
[00:08:52.408 --> 00:08:54.870]  Indeed, he did not look like a chef, so it was my mistake.
[00:08:55.290 --> 00:08:58.412]  In any case, they hauled me off to the Belize City Jail.
[00:08:59.453 --> 00:09:04.817]  I spent six hours sleeping on a concrete floor and was finally released with no charges being filed.
[00:09:05.912 --> 00:09:15.602]  The following day, I asked for publicly an apology from the Prime Minister, who privately responded, who does he think he is, to his close confidants.
[00:09:16.843 --> 00:09:18.224]  That was the beginning of my story.
[00:09:18.264 --> 00:09:22.929]  Since that time, I've had nothing but harassment from the authorities here.
[00:09:24.170 --> 00:09:26.612]  They've attempted to charge me with a variety of charges.
[00:09:26.632 --> 00:09:30.456]  The very first was running an antibiotics laboratory without a license.
[00:09:31.629 --> 00:09:38.109]  Uh, that didn't go very far because what I was working on was actually a topical antiseptic, not an antibiotic.
[00:09:39.659 --> 00:09:42.742]  And by the way, before this interview, I did some more research on you.
[00:09:42.762 --> 00:09:45.424]  They've had national TV shows here in the U.S.
[00:09:46.025 --> 00:09:54.152]  about the little laboratory you've got that's discovering things in the rainforest and patenting plant derivatives and things.
[00:09:54.192 --> 00:10:01.758]  So you're an entrepreneur down there, well-respected, because I did a lot of research before we did this interview, and it really does look like they're targeting you.
[00:10:02.139 --> 00:10:04.481]  Why do you think they began to come after you?
[00:10:05.820 --> 00:10:07.181]  I have not played by the rules.
[00:10:07.501 --> 00:10:16.064]  The rules in Belize are, if you're a rich foreigner, you have to pay your dues, and you pay them to the higher-ups in the government, the high officials.
[00:10:17.084 --> 00:10:28.529]  I've donated about $7 million worth of gear to every aspect of the Belizean economy, the Belizean police force, to schools, to charity organizations, you name it.
[00:10:29.578 --> 00:10:38.745]  But my donations, rather than giving the money to the government and letting them go without, where 90% of it goes to the families of the officials, I donate directly.
[00:10:38.765 --> 00:10:42.948]  For example, I bought boots for the entire Orange Walk Police Department.
[00:10:43.389 --> 00:10:48.833]  I got their sizes first, bought them, and requested an inventory of who they went to.
[00:10:49.313 --> 00:10:52.195]  Now, there's no way for the government to skim anything from that.
[00:10:52.656 --> 00:10:54.097]  I built a police station.
[00:10:54.737 --> 00:10:59.484]  For the village of Carmelita, a very nice police station.
[00:11:00.825 --> 00:11:05.892]  They did not like that because I should have given the government the money and let the government build the police station.
[00:11:06.232 --> 00:11:07.494]  So I'm not playing by the rules.
[00:11:07.895 --> 00:11:10.178]  I refuse to donate to either political party.
[00:11:10.918 --> 00:11:23.205]  The current party sent, just prior to the last election, just a few months before I was rated, by the way, an envoy demanding a large sum of money in exchange for which I would be treated very nicely.
[00:11:24.286 --> 00:11:25.987]  I ordered them off of my property.
[00:11:26.007 --> 00:11:27.468]  That was a serious mistake.
[00:11:27.988 --> 00:11:28.529]  Foolishness.
[00:11:28.549 --> 00:11:30.890]  You can attribute it to my advancing age.
[00:11:31.330 --> 00:11:32.551]  But that was the beginning of my trouble.
[00:11:33.849 --> 00:11:34.329]  Amazing.
[00:11:34.409 --> 00:11:58.193]  So, you're a well-known inventor, well-known businessman, started all sorts of tourist businesses, tours, you name it, all over the islands, and you were not being shaken down, kind of like our founding fathers didn't want it to be shaken down, and so they've started trying to set you up, and now there was a murder, and it's convenient, and they want to basically send you down the river.
[00:11:58.273 --> 00:12:01.514]  I mean, is that a fair assumption of what your side of the story is?
[00:12:03.118 --> 00:12:04.680]  It's exactly my side of the story.
[00:12:04.720 --> 00:12:07.262]  And basically, they're opportunists.
[00:12:07.322 --> 00:12:09.464]  Somebody's murdered right next door to me.
[00:12:09.504 --> 00:12:12.647]  Well, not right next door, but a few hundred yards down the beach.
[00:12:13.067 --> 00:12:13.468]  Perfect.
[00:12:13.928 --> 00:12:14.809]  Let's grab the bastard.
[00:12:16.676 --> 00:12:17.196]  Amazing.
[00:12:17.737 --> 00:12:19.798]  Absolutely amazing.
[00:12:20.118 --> 00:12:22.400]  I mean, most people know the story.
[00:12:22.420 --> 00:12:24.281]  It's been one of the biggest stories the last few weeks.
[00:12:25.042 --> 00:12:25.722]  And here you are.
[00:12:25.782 --> 00:12:27.703]  You've been communicating via text and things.
[00:12:27.743 --> 00:12:28.584]  Now you're on the air.
[00:12:29.064 --> 00:12:31.826]  Obviously, national media is going to be tuning into this.
[00:12:32.526 --> 00:12:34.688]  A, what do you want to say to the national media?
[00:12:34.788 --> 00:12:40.712]  B, what do you want to say to the Belizean authorities, if you can call the CD operators that?
[00:12:41.072 --> 00:12:42.713]  What would you like to say to them as well?
[00:12:42.833 --> 00:12:45.015]  And then, where do you want to see all this go?
[00:12:46.578 --> 00:12:58.906]  Well, first of all, what I'd like to say to the national media is, number one, I'd like to make an apology to Jeff Wise, the intrepid reporter who has been bulldogging my ass for two and a half years now for unknown reasons.
[00:12:59.867 --> 00:13:10.134]  In an effort to understand his animosity, I confused him with yet another reporter that reported on my flying activities in New Mexico.
[00:13:10.775 --> 00:13:13.897]  During that time, I did probably 20 magazine interviews.
[00:13:15.637 --> 00:13:22.299]  I publicly stated that Jeff had acted improperly to one of the women, unfortunately, when I was going to actually post the picture.
[00:13:22.319 --> 00:13:25.260]  When I got the picture, it was a different reporter.
[00:13:25.320 --> 00:13:26.481]  Okay, so you're correcting that.
[00:13:26.521 --> 00:13:27.001]  That's good.
[00:13:27.021 --> 00:13:27.641]  It's horrifying.
[00:13:27.661 --> 00:13:29.081]  Go ahead, sir.
[00:13:29.101 --> 00:13:30.422]  No, no, so you're correcting that now.
[00:13:31.408 --> 00:13:32.608]  I'm correcting that, not my apology.
[00:13:32.648 --> 00:13:35.309]  To the rest of the media, I would say, get a life.
[00:13:35.569 --> 00:13:36.850]  Let's do some real reporting.
[00:13:36.870 --> 00:13:46.613]  Everything in national media is basically regurgitating what somebody else has said, so we're not getting the news third hand, we're getting it 50th hand.
[00:13:47.633 --> 00:13:48.473]  So, get a life.
[00:13:48.893 --> 00:13:49.473]  Get a job.
[00:13:49.694 --> 00:13:50.294]  A real job.
[00:13:51.074 --> 00:13:53.895]  To the Belizean authorities, please, take a look in the mirror.
[00:13:54.735 --> 00:13:56.836]  As to where this is heading, sir, I have no clue.
[00:13:56.896 --> 00:14:01.157]  I'm flying this by the seat of my pants and taking this a moment at a time.
[00:14:02.222 --> 00:14:07.843]  Now, what's the best website for people to visit to find your side of the story in text and also find out about the reward?
[00:14:09.003 --> 00:14:12.364]  The best website is whoismacafe.com.
[00:14:12.584 --> 00:14:13.444]  It's my blog.
[00:14:14.125 --> 00:14:16.145]  Also, we have an official Twitter site.
[00:14:16.165 --> 00:14:18.245]  This is called Official MacAfee.
[00:14:19.586 --> 00:14:27.247]  I very strongly would advise people to go to my blog site, whoismacafe.com, to get my side of the events.
[00:14:27.767 --> 00:14:30.068]  And also, three of my best friends,
[00:14:30.128 --> 00:14:32.671]  They have nothing whatsoever to do with anything.
[00:14:52.267 --> 00:14:54.788]  Well, again, sir, I want to believe you.
[00:14:54.908 --> 00:14:56.328]  You sound legitimate to me.
[00:14:56.608 --> 00:14:57.649]  I already knew who you were.
[00:14:57.669 --> 00:14:58.709]  I did some research.
[00:14:59.289 --> 00:15:12.814]  I also, again, have been to Belize many times since I was a child, and my father's been down there even more to scuba dive with my mother, and he researched the area and talked to friends that live down there over the years who left, saying that even if you don't have a lot of money,
[00:15:13.374 --> 00:15:14.995]  Now, the government tries to shake you down.
[00:15:15.055 --> 00:15:22.440]  The people overall are pretty good folks, but it is a famous, you know, kind of pirate cove archipelago of islands down there.
[00:15:22.880 --> 00:15:33.687]  And so that's why I tend to lean towards believing what you're saying, knowing what I know about the so-called Belizean government that might as well have the Jolly Roger as their official symbol.
[00:15:36.255 --> 00:15:38.060]  Any other points you'd like to make on that front?
[00:15:38.701 --> 00:15:45.338]  And, I mean, obviously you don't want to get into how you're evading specifically, but first tell us about the reward.
[00:15:46.992 --> 00:15:54.238]  I've offered a $25,000 police reward for any information leading to the arrest and conviction of the real killer, Mr. Fault.
[00:15:54.278 --> 00:15:55.959]  That's obviously in my interest.
[00:15:56.219 --> 00:15:58.962]  I'm not doing it out of altruism.
[00:15:59.102 --> 00:16:02.965]  I don't quite believe in altruism, but I'm a man of my word.
[00:16:03.025 --> 00:16:06.688]  If someone provides information which does get the real killer, you will get the money.
[00:16:07.688 --> 00:16:09.510]  That's your first question about Ms.
[00:16:09.570 --> 00:16:10.170]  Ali Roger.
[00:16:10.210 --> 00:16:12.893]  Keep in mind, police was founded as a pirate colony.
[00:16:13.813 --> 00:16:15.534]  I said that, yeah.
[00:16:15.554 --> 00:16:18.475]  And for 200 years, it had no flag other than the Jolly Roger.
[00:16:19.256 --> 00:16:22.978]  The British, when they took it over, didn't really take it over as a country.
[00:16:23.098 --> 00:16:30.802]  They were actually helping the pirates because the pirates attacked the Spanish galleons coming from South America that had to go right by the reef outside.
[00:16:31.702 --> 00:16:36.484]  And so they were of belief it was a benefit to the British and continued to be a benefit up until the 1950s.
[00:16:38.625 --> 00:16:40.566]  And that's when England abandoned it.
[00:16:41.246 --> 00:16:47.609]  As with many colonies that England has abandoned, self-governance is not as easy as it first appears.
[00:16:49.249 --> 00:16:49.930]  No kidding.
[00:16:50.370 --> 00:16:57.433]  Continuing here, I could ask so many questions, and I will, but what else do you... I mean, obviously, you're now just not writing on your blog.
[00:16:57.753 --> 00:17:01.594]  You've reached out to Infowars.com to speak to folks.
[00:17:02.174 --> 00:17:03.315]  Why did you reach out to us?
[00:17:05.198 --> 00:17:06.278]  I'll be really frank with you, sir.
[00:17:06.318 --> 00:17:09.279]  My advisor suggested it.
[00:17:09.319 --> 00:17:11.660]  This is the very first time I've had contact with you, sir.
[00:17:12.040 --> 00:17:18.222]  Not because of disinterest, but because the bandwidth here in this country does not support podcasts by and large.
[00:17:18.282 --> 00:17:18.962]  No, no, I understand.
[00:17:18.982 --> 00:17:20.302]  Okay, I just knew that you'd reached out to us.
[00:17:20.322 --> 00:17:22.363]  I'm surprised you have not asked about drug use.
[00:17:25.180 --> 00:17:39.827]  Okay, well, no, I mean, it's not that.
[00:17:40.227 --> 00:17:49.592]  It's just that we've seen all the demonization in the media, and so I always go with the little guy, because it's better that ten guilty men go free than one innocent man go to jail.
[00:17:50.032 --> 00:17:53.414]  So I kind of take the defense attorney position in life, because I...
[00:17:54.114 --> 00:17:59.437]  Because I grew up seeing the system posing as good guys, generally being the bad guys.
[00:17:59.497 --> 00:18:03.680]  Now, maybe my life experiences skewed me towards always being for the underdog.
[00:18:04.040 --> 00:18:15.426]  I just wanted to, since you contacted us, I wanted to give you a chance to basically lay out all your points before we got into any hardball questions, as you call them.
[00:18:16.507 --> 00:18:17.067]  All right.
[00:18:17.468 --> 00:18:21.450]  I think my points have been laid out and I have appreciated that opportunity.
[00:18:22.355 --> 00:18:26.338]  Well, okay, let's get into the standard media questions, then.
[00:18:26.639 --> 00:18:27.800]  Where are you right now?
[00:18:27.900 --> 00:18:29.121]  How are you hiding now?
[00:18:29.181 --> 00:18:30.562]  How dare you kill that man?
[00:18:30.602 --> 00:18:33.424]  I mean, if you want those type of questions, you know you did it, McAvee!
[00:18:33.685 --> 00:18:35.686]  Just turn yourself in, it'll go easier on you.
[00:18:35.886 --> 00:18:36.887]  Come out with your hands up.
[00:18:36.927 --> 00:18:37.248]  Sure, sure.
[00:18:37.428 --> 00:18:38.108]  No, no, seriously.
[00:18:38.929 --> 00:18:41.071]  How are you evading these guys so successfully?
[00:18:42.188 --> 00:18:43.970]  Number one, I did not kill Mustafa.
[00:18:44.010 --> 00:18:46.432]  That's the most absurd allegation of my entire life.
[00:18:47.292 --> 00:18:55.619]  Number two, I really cannot say anything about where I am, how I've evaded detection, what I look like, or anything else.
[00:18:55.920 --> 00:19:04.267]  I apologize for being evasive, but by saying something on a show of your size, I know for a fact the Iblisian authorities are listening as we speak.
[00:19:06.056 --> 00:19:08.538]  Oh, no, no, and listen, I was playing devil's advocate.
[00:19:08.778 --> 00:19:13.502]  I mean, obviously, you are an innocent man until proven guilty, and I don't think you would do this.
[00:19:13.542 --> 00:19:20.648]  I don't think you'd go down the beach and, you know, kill somebody, you know, when you have so much to lose, and I don't trust the Belizean
[00:19:22.950 --> 00:19:52.516]  Authorities but obviously people are wondering well you told me off-air you just said somebody of quote your age who's been around Certainly knows how to to hide out, and I guess your point is you know that you're streetwise I am streetwise the first half of my life was spent sort of on the streets, so I've 33 or 34 years ago my life changed radically hopefully for the better when I stopped using drugs I stopped drinking alcohol and
[00:19:53.998 --> 00:20:00.121]  I have not had a sip of wine, beer, or anything else in over 30 years, and neither have I taken drugs in that period of time.
[00:20:00.141 --> 00:20:06.985]  I will be honest, I have started smoking cigarettes again, which some people call a drug, and I will fess up soon.
[00:20:07.705 --> 00:20:10.306]  Why do you think they're claiming in the media... Yes, sir.
[00:20:10.686 --> 00:20:11.186]  Sure, sure.
[00:20:11.706 --> 00:20:23.828]  And I also drink coffee, which contains caffeine, which if you have four or five espressos is a pretty speedy hit, but beyond that, that's the extent of my drug use.
[00:20:25.049 --> 00:20:31.250]  What would you like to see, best case scenario, them start a real investigation instead of just saying, you did it?
[00:20:33.929 --> 00:20:35.331]  Well, I would love a real investigation.
[00:20:35.391 --> 00:20:37.174]  However, it's not in the government's interest.
[00:20:37.634 --> 00:20:48.088]  If the real murderer is found, then suddenly this whole opportunity to remove McAfee as a major thorn in the government's side simply disappears.
[00:20:49.417 --> 00:20:52.479]  Now again, you've had national media in your lab.
[00:20:52.780 --> 00:20:53.640]  I've seen the newscast.
[00:20:53.660 --> 00:20:55.282]  You're very proud of what you've developed.
[00:20:56.643 --> 00:21:05.930]  You've told the press that you believe it's when you came up with this tropical antiseptic, or a topical antiseptic, that they came after you.
[00:21:07.231 --> 00:21:13.416]  Well, at that point, obviously, had I continued and been successful, it would have been a multi-billion dollar company.
[00:21:15.063 --> 00:21:15.423]  I don't know.
[00:21:29.963 --> 00:21:30.244]  I don't know.
[00:21:45.883 --> 00:21:49.366]  After you leave us in five minutes, you'll undoubtedly wish you would have said something.
[00:21:49.686 --> 00:21:50.747]  Let's say that now.
[00:21:51.168 --> 00:22:01.076]  What do you most importantly want to transmit to the Belizean authorities in their little, greasy, tight-fitting police uniforms?
[00:22:01.316 --> 00:22:02.497]  I mean, I've seen the Belizean police.
[00:22:02.517 --> 00:22:06.060]  They look like something directly out of central casting of Third World.
[00:22:06.640 --> 00:22:09.863]  Seedy people, but I'm not trying to be mean, but it is a fact.
[00:22:10.223 --> 00:22:11.224]  What would you like to say to them?
[00:22:11.384 --> 00:22:12.385]  I'm sure, but you know what?
[00:22:12.445 --> 00:22:14.927]  Maybe just because they're bad, I'm thinking you're good.
[00:22:15.307 --> 00:22:16.187]  I mean, how do we know?
[00:22:38.615 --> 00:22:41.157]  Oh, you don't think there's any narcotics?
[00:22:41.177 --> 00:22:43.119]  Are you related to Rob Zombie?
[00:23:06.477 --> 00:23:09.879]  Rob Zombie, the rock and roll star, you look a lot like him, or he looks like you.
[00:23:09.899 --> 00:23:15.362]  I don't think I'm related, but then, you know, much of my family background I don't know about, so who knows.
[00:23:15.702 --> 00:23:17.183]  You're not really his father, are you?
[00:23:17.824 --> 00:23:18.464]  God, I hope not.
[00:23:19.165 --> 00:23:19.965]  I'm just joking.
[00:23:20.045 --> 00:23:21.266]  I'm going to stop right now.
[00:23:22.086 --> 00:23:24.027]  Listen, it's really interesting talking to you.
[00:23:24.388 --> 00:23:30.851]  Do you know about the New World Order, the global government, the NSA spying on people, the cancer viruses and the vaccines?
[00:23:30.911 --> 00:23:31.512]  Ever heard about that?
[00:23:34.335 --> 00:23:35.616]  Well, there is a new world order.
[00:23:35.656 --> 00:23:36.316]  We all know that.
[00:23:36.417 --> 00:23:41.120]  But I think that I would point my finger first at the global press, not yourself, sir.
[00:23:41.600 --> 00:23:51.928]  I'm talking about the classical press that is interested in making money and making it as quickly as possible and making it through sensationalism and perversion of the facts.
[00:23:52.648 --> 00:23:54.750]  I think that we first get our idea
[00:24:10.651 --> 00:24:20.559]  Insider billionaire investors like George Soros and John Paulson have recently made massive moves into gold, purchasing what Bloomberg News described as gold hordes.
[00:24:20.960 --> 00:24:23.602]  Soros alone doubled his holdings in a single day.
[00:24:23.922 --> 00:24:26.424]  Russia's Vladimir Putin has doubled down on gold.
[00:24:26.624 --> 00:24:31.928]  Increasing the country's holdings by over 100%, with $1.8 trillion under management.
[00:24:32.128 --> 00:24:40.434]  The bond king, Bill Gross, the world's preeminent bond fund manager at PIMCO, has warned investors of the dangers of QE3 and inflation.
[00:24:40.754 --> 00:24:41.735]  And what's he betting on?
[00:24:42.035 --> 00:24:43.176]  You guessed it, gold.
[00:24:43.656 --> 00:24:46.459]  Friends, this is Alex Jones for MidasResources.com.
[00:24:46.659 --> 00:24:51.803]  For more than 15 years, I have exclusively used Midas Resources for all my precious metal needs.
[00:24:52.063 --> 00:24:57.047]  Whether it's bullion or collectibles you're looking for, Midas Resources is simply the best.
[00:24:57.468 --> 00:24:59.570]  I own my gold as a hedge against inflation.
[00:24:59.870 --> 00:25:05.695]  This Federal Reserve fiat currency could go the way of the Deutsche Mark and the Weimar Republic any time.
[00:25:06.015 --> 00:25:10.499]  In these historically dangerous times, it makes sense to physically hold gold and silver.
[00:25:10.859 --> 00:25:13.481]  Midas already has some of the best deals in the industry.
[00:25:13.541 --> 00:25:18.643]  But if you give them a call and mention the radio special, they will give you a list of the day's super specials.
[00:25:19.064 --> 00:25:24.907]  Midas brokers are standing by to answer all your questions at 800-686-2237.
[00:25:25.087 --> 00:25:31.010]  They also have a lot of informative free literature explaining the opportunities and risk of holding precious metals.
[00:25:31.430 --> 00:25:33.331]  They are ready to answer your questions at 800-686-2237.
[00:25:33.351 --> 00:25:33.652]  Again, that's 800-686-2237.
