[00:00:03.198 --> 00:00:03.538]  We're good.
[00:03:20.338 --> 00:03:30.506]  Well, later they found the Rockefellers and the Rothschilds and went from just being a backwater Nazi agent to being a major political dynasty here in the United States.
[00:03:30.986 --> 00:03:33.227]  And all of the idiot Obama supporters
[00:03:34.108 --> 00:03:39.674]  They constantly call my radio show, and I see you on the YouTube video, saying, aha, your guy lost, Mitt Romney lost.
[00:03:39.834 --> 00:03:41.556]  Mitt Romney was designed to lose.
[00:03:42.036 --> 00:03:43.558]  Mitt Romney was a placeholder.
[00:03:44.098 --> 00:03:51.766]  The fact that you chose Obama, and not even the fake conservatism, shows you bought into socialism, collectivism that's bankrupt and destroyed every country.
[00:03:51.946 --> 00:03:53.467]  But that's what the robber barons want.
[00:03:53.648 --> 00:03:54.509]  They want you dependent.
[00:03:55.029 --> 00:03:57.491]  They want to consolidate control of this society.
[00:03:58.425 --> 00:04:17.427]  And until you figure that out and stop thinking the government's your friend when it's run by a bunch of foreign banks that brag that they've conquered this country, until you realize what the New World Order is in their definition in the Times of London and the Associated Press when they brag a corporate, global, anti-free market, monopoly government that wants to shut you and your family down.
[00:04:18.666 --> 00:04:26.616]  George Herbert Walker Bush, what a disgusting dynasty, and his son, and all of it, to destroy the idea of constitutional libertarian ideas.
[00:04:26.936 --> 00:04:31.702]  And it's worked like a charm to drive people into the arms of the peace.
[00:04:31.822 --> 00:04:38.029]  President Obama launching all his wars, and trillions in banker bailouts, and NDAA, and expanding the Patriot Act, and all of it.
[00:04:38.590 --> 00:04:42.235]  That's how they manipulate a shallow, dumbed-down population.
[00:04:42.595 --> 00:04:44.117]  So there it is, ladies and gentlemen.
[00:04:44.578 --> 00:04:46.621]  Disgusting monuments all over the place.
[00:04:46.881 --> 00:04:47.502]  Oh, look at him.
[00:04:47.742 --> 00:04:49.985]  He came to Texas and worked hard.
[00:04:50.205 --> 00:04:50.966]  Come over here, Richard.
[00:04:51.447 --> 00:04:53.850]  He came to Texas for his CIA front.
[00:04:54.551 --> 00:05:01.074]  And started his little fake oil company, Zapata Oil, CIA Front, and the Bay of Pigs and all the rest of it.
[00:05:01.814 --> 00:05:03.535]  Oh, and then let's go right over here.
[00:05:03.555 --> 00:05:13.139]  Oh, they helped bring down the Berlin Wall, pure crap, Gorbachev, other New World Order guy, the Presidio, all of it, this disgusting garbage right here.
[00:05:13.559 --> 00:05:15.140]  And then let's go right over here.
[00:05:15.361 --> 00:05:23.687]  Oh, his son being sworn in so the megabanks could stage 9-11 and bring in their police state when the public now knows they run al-Qaeda against Libya and Syria.
[00:05:24.428 --> 00:05:27.651]  And oh, the number one terror threat is conservatives, gun owners, returning veterans.
[00:05:28.031 --> 00:05:30.613]  This is how you manipulate people and the dialectic.
[00:05:30.933 --> 00:05:31.414]  So funny.
[00:05:31.914 --> 00:05:32.595]  Alright, that's it.
[00:05:32.675 --> 00:05:38.180]  Alex Jones signing off for InfoWars.com and I'm here at the George Herbert Walker
[00:05:38.860 --> 00:05:44.083]  Bush memorial to tyranny and the destruction of America and driving a stake through our heart.
[00:05:44.363 --> 00:05:46.064]  Congratulations Republican Party.
[00:05:46.364 --> 00:05:47.785]  Congratulations Democrats.
[00:05:48.125 --> 00:06:00.713]  You've helped America become totally conquered by foreign fascistic mega banks to carry out their agenda of euthanasia against this population via the soft kill program of genetic and chemical and biological warfare.
[00:06:01.053 --> 00:06:03.774]  What is at stake is more than one small country.
[00:06:03.794 --> 00:06:04.994]  It is a big idea.
[00:06:05.014 --> 00:06:05.774]  A new world order.
[00:06:05.794 --> 00:06:06.194]  A new world order.
[00:06:06.214 --> 00:06:06.834]  A new world order.
[00:06:06.854 --> 00:06:07.294]  A new world order.
[00:06:33.405 --> 00:06:36.826]  Well, the police state continues to grow and grow.
[00:06:37.246 --> 00:06:46.229]  According to an article posted today on Infowars.com by Paul Joseph Watson, the header reads, Drivers Question on Guns at Federal Checkpoint.
[00:06:46.829 --> 00:06:58.272]  The article says drivers were quizzed about their shooting habits and had their vehicles searched by Forest and National Park rangers at a checkpoint in Reddington Pass, Arizona this past weekend.
[00:06:59.440 --> 00:07:05.528]  Citing the problem of firearms enthusiasts shooting their guns near the main road and leaving empty bullet casings.
[00:07:06.049 --> 00:07:10.114]  The Fed stopped and searched vehicles to check if the empty rounds had been picked up.
[00:07:11.138 --> 00:07:15.300]  Quote, a driver admitted shooting, but did not have the empty casings.
[00:07:16.200 --> 00:07:20.862]  A Game and Fish officer turned him around and told him to pick up his empty rounds.
[00:07:21.022 --> 00:07:22.843]  End quote, reports KVOA.
[00:07:23.243 --> 00:07:32.027]  The article also says the officials also searched vehicles for other illegal items, including marijuana, alcohol, and in one case, an illegally killed deer.
[00:07:32.487 --> 00:07:39.970]  Four people were arrested on outstanding warrants, and officers issued 11 citations, including one for underage drinking.
[00:07:40.690 --> 00:07:43.031]  So there you go, the police state continues to grow and grow.
[00:07:43.431 --> 00:07:53.255]  You've got Americans who are law-abiding citizens just, you know, at the shooting range, and now they have to be subjected to being pulled over and being asked questions.
[00:07:54.036 --> 00:07:59.238]  What the news report also states is that they were also questioned about their gun habits.
[00:07:59.838 --> 00:08:02.421]  They're gun purchasing habits and things of that nature.
[00:08:02.822 --> 00:08:06.005]  Obviously this is all part of the rollout plan.
[00:08:06.025 --> 00:08:10.650]  The government is trying to condition us to get used to continually being asked questions.
[00:08:11.451 --> 00:08:14.154]  And for those that say, oh come on David, don't be so skeptical.
[00:08:15.135 --> 00:08:19.959]  They just want to make sure that there's no loitering going on and they're trying to keep the environment cleanly.
[00:08:20.419 --> 00:08:28.225]  I wonder why they don't try to do that at the border for illegal immigrants that leave trash throughout miles and miles of border.
[00:08:29.626 --> 00:08:31.888]  So they're very selective with this enforcement.
[00:08:31.968 --> 00:08:38.954]  It's our opinion here at InfoWars that this is just their horrible attempt to try to restrict our Second Amendment rights.
[00:08:39.694 --> 00:08:41.676]  They're very selective with their enforcement.
[00:08:41.696 --> 00:08:44.979]  They don't do this with illegal immigrants who leave trash on the border.
[00:08:45.680 --> 00:08:49.203]  But yeah, they're going to bother you if you're a gun owner at a shooting range.
[00:08:49.483 --> 00:08:51.906]  And that took place at Reddington Pass, Arizona.
[00:08:52.566 --> 00:08:56.270]  And this comes on the heels of record sales, record gun sales.
[00:08:56.670 --> 00:08:57.111]  We're good to go.
[00:09:13.979 --> 00:09:17.122]  Now in other news, not everything is all bad.
[00:09:17.202 --> 00:09:29.231]  Liberty Lovers are achieving a lot of great things, and one of the things they achieved recently is they're going to, in Portland, they haven't yet decided, the city council, to put fluoride in the water.
[00:09:29.271 --> 00:09:38.838]  They can't yet implement that, and that's because petitions were signed, 35,000 signatures were submitted, and as a result of anti-fluoride activists,
[00:09:40.079 --> 00:09:43.961]  They submitted a petition and now it has to go for a referendum.
[00:09:44.301 --> 00:09:57.926]  If the city of Portland wants to put fluoride in the water they now have to go to a referendum and that referendum is going to take place in May of 2014 as a result of activists who once again submitted signatures.
[00:09:59.086 --> 00:09:59.706]  It's great to see.
[00:09:59.766 --> 00:10:06.729]  So now the residents of Portland won't have to drink fluoridated water for at least another two years and now there's a shot
[00:10:07.549 --> 00:10:10.571]  That their water will not be fluoridated.
[00:10:11.631 --> 00:10:16.594]  Portland is the largest city in America that does not have fluoride in their water, so let's wish them luck.
[00:10:17.274 --> 00:10:23.798]  If you're in the Portland area, obviously, you know, be activists and make the public aware of the ills of fluoride.
[00:10:24.098 --> 00:10:30.682]  There's a Harvard study that shows that fluoride reduces IQ by as much as 20 points in people.
[00:10:31.102 --> 00:10:35.865]  About 25% of the country does not have fluoride in their water, so this is a
[00:10:36.625 --> 00:10:38.186]  A beacon of hope out there in Portland.
[00:10:38.226 --> 00:10:39.027]  Let's wish them well.
[00:10:39.107 --> 00:10:50.355]  Again, the referendum is going to be taking place in May of 2014, and that's as a result of info warriors and activists who said, no, no, no, City Council, you have to go through us, the people.
[00:10:50.936 --> 00:10:51.476]  You have to go through
[00:10:51.496 --> 00:10:51.796]  Thank you.
[00:11:09.867 --> 00:11:17.071]  Stated that it does not want to fluoridate their water, and Wichita, Kansas is a very large city as well, so we commend the people of Wichita, Kansas.
[00:11:18.372 --> 00:11:24.256]  Look, the elite, the power structure wants to fluoridate your water, and we have to keep an eye on them.
[00:11:24.696 --> 00:11:30.780]  Now in global news, it seems that some military action is taking place between Israel and Syria.
[00:11:31.140 --> 00:11:35.523]  According to an article posted by the AP today, it reads, Israel strikes Syria armor,
[00:11:36.451 --> 00:11:37.872]  Hiking spillover fears.
[00:11:38.412 --> 00:11:52.439]  The article reads, an Israeli tank struck a Syrian army vehicle Monday after a mortar shell landed on Israeli-held territory, the military said, in the first direct confrontation between the countries since the Syrian uprising broke out.
[00:11:53.507 --> 00:11:56.829]  Sharpening fears that Israel could be drawn into the civil war next door.
[00:11:57.490 --> 00:12:07.417]  Israel has steadfastly tried to avoid getting sucked into the Syrian conflict, but it has grown increasingly worried after a series of motor shells have struck territory.
[00:12:08.553 --> 00:12:11.094]  And the Israeli-controlled Golan Heights in recent days.
[00:12:11.154 --> 00:12:12.334]  So, there you go.
[00:12:12.394 --> 00:12:15.055]  Look, this is just a ticking time bomb that's taking place.
[00:12:16.136 --> 00:12:19.737]  According to several high-ranking military officials, it's on.
[00:12:20.137 --> 00:12:20.577]  It's on.
[00:12:21.477 --> 00:12:23.618]  It's just a matter of when there's going to be a war.
[00:12:23.638 --> 00:12:27.539]  We don't know if the war is going to be between Israel and Syria, between Israel and Iran.
[00:12:29.600 --> 00:12:32.642]  If the United States is going to be dragged into this, but it's on.
[00:12:32.662 --> 00:12:36.604]  It's just a matter of time, in my estimation, that this is going to happen.
[00:12:37.425 --> 00:12:44.029]  Again, you've got high-ranking military officials saying that, you know, they've been giving the green light to take action against Iran.
[00:12:44.469 --> 00:12:49.613]  Obviously, the situation with Syria is not helpful, so we just need to pray and be mindful
[00:12:50.373 --> 00:13:03.746]  That the globalists are trying to get us into a war, into a regional war, so that they can impoverish the globe, impoverish the nations, and ultimately come in and push in one world government posing as the saviors.
[00:13:04.387 --> 00:13:13.636]  So this is just more saber-rattling, and we pray that the Israeli people do not get into a military confrontation, but according to several military
[00:13:14.477 --> 00:13:16.979]  A respected individuals and military officials.
[00:13:17.500 --> 00:13:23.465]  It's just a matter of time as to when Israel will get into a military conflict, whether it be with Syria, whether it be with Iran.
[00:13:23.845 --> 00:13:28.129]  So let's keep an eye on that and let's pray for the people of Israel and Syria as well.
[00:13:29.250 --> 00:13:36.437]  Now in other news in the Middle East, the BBC reports that Egypt's baby trafficking ring has been broken up in Cairo.
[00:13:37.197 --> 00:13:46.060]  According to the article, two nurses and a doctor at a Cairo hospital are among five people arrested and police say they are still searching for the hospital manager.
[00:13:46.841 --> 00:13:55.944]  The babies were reportedly sold to childless couples after cesarean sections were performed on a woman carrying unwanted children.
[00:13:57.204 --> 00:14:01.986]  Babies were said to have been sold for up to 3,500 Egyptian pounds.
[00:14:02.466 --> 00:14:13.170]  According to Egyptian media reports, women who had come forward too late for an abortion were offered a cesarean section and their babies were then sold on, apparently at a profit.
[00:14:14.190 --> 00:14:21.714]  There you go, you've got the globalists, you have the elite, and it's just this continual push to demonize people, to minimize life.
[00:14:22.174 --> 00:14:27.856]  You see that with the eugenicists, with people like Ted Turner, Bill Gates, saying that we need depopulation.
[00:14:27.896 --> 00:14:30.037]  You see that with Agenda 21.
[00:14:30.638 --> 00:14:33.019]  They continue to insinuate that we need to
[00:14:33.859 --> 00:14:39.101]  Bring the public together, and we need to, you know, not develop too far away from one another.
[00:14:39.181 --> 00:14:49.984]  We want everyone in close quarters so that they can be controlled, if you will, despite the fact that studies show that the world's population could fit inside of California and Texas.
[00:14:51.124 --> 00:14:57.926]  You've got these eugenicists continuing to push Agenda 21, continue to promote abortion, and continuing
[00:14:58.846 --> 00:15:00.147]  To demonize life.
[00:15:00.768 --> 00:15:06.792]  So that's just further evidence that this is continuing and that was in Cairo a baby trafficking ring.
[00:15:07.072 --> 00:15:10.334]  Of course that's not being picked up by many mainstream outlets.
[00:15:11.315 --> 00:15:20.462]  Now, speaking of complete tyranny and complete evil, we're going to go over to Eric Holder, who according to an article by Fox News, his wife
[00:15:21.932 --> 00:15:25.637]  It says that his wife seems to be involved in an abortion clinic.
[00:15:26.018 --> 00:15:38.055]  According to the article, the revelations about Attorney General Eric Holder and his connection to an abortion clinic are becoming worse as new information has come to light showing he failed to disclose his wife's co-owning of an abortion business.
[00:15:39.156 --> 00:15:50.586]  Just before the election, human events broke the news that Holder's wife and sister-in-law co-owned, through a family trust, owned the building where a controversial abortion practitioner operates.
[00:15:51.127 --> 00:16:01.736]  The Holder family transferred ownership to a family trust in 2009, eight months after President Barack Obama's inauguration, and indeed names Holder's wife and sister-in-law as trustees.
[00:16:01.776 --> 00:16:02.277]  So there you go.
[00:16:03.507 --> 00:16:07.570]  As if we didn't already know that the people in Washington were completely evil.
[00:16:07.971 --> 00:16:29.248]  We're not saying that obviously he's practicing the abortions, but it's all part of this culture of demonizing life and obviously Eric Holder will probably be put back in the hot seat as a result of more information that is coming forward regarding Fast and Furious, the illegal gun smuggling ring that occurred.
[00:16:29.689 --> 00:16:31.210]  So let's hope that he resigns.
[00:16:31.250 --> 00:16:32.251]  There's been reports that
[00:16:32.851 --> 00:16:36.114]  He will resign, and let's hope that that happens.
[00:16:36.214 --> 00:16:38.176]  Once again, Eric Holder on the hot seat.
[00:16:39.317 --> 00:16:53.210]  Now in other news, Hurricane Sandy news, in an article posted today on Infowars.com by Adan Salazar, it reads, it says, residents of New Jersey, whose homes were ravaged by Superstorm Sandy,
[00:16:54.224 --> 00:17:05.740]  Are now having to endure yet another wintry storm and revealing through first-hand accounts that at least one tent camp, FEMA, is providing more strongly, is providing more strongly resembles a prison.
[00:17:06.849 --> 00:17:18.493]  According to the Asbury Park Press, some displaced New Jersey residents have had to relocate to FEMA tent camps in the northeastern part of the state in efforts to secure better shelter, running hot water, and washing machines.
[00:17:18.573 --> 00:17:22.955]  But members of at least one camp are saying that none of what was promised is available.
[00:17:23.295 --> 00:17:31.018]  According to later on in the article, it reads, at Pine Belt, the Red Cross made an announcement that they were sending us to permanent structures up here.
[00:17:31.638 --> 00:17:39.521]  That had just been redone, that had washing machines and hot showers and steady electric, and they sent us to tent city.
[00:17:39.641 --> 00:17:42.361]  We got blank, reports one person.
[00:17:43.082 --> 00:17:43.602]  So there you go.
[00:17:43.942 --> 00:17:50.124]  The federal government is always trying to pose as the saviors, saying that, you know, FEMA is wonderful, that FEMA will take care of you.
[00:17:50.684 --> 00:17:57.709]  By the way, the liberals out there who used to demonize Bush and Katrina, it doesn't seem like your beloved President Barack Obama is doing much better.
[00:17:58.350 --> 00:18:19.526]  So you've got these ten cities that are going on, and sadly there are still people, I'm from that neck of the woods from New Jersey, there are still people without electricity, there are still people without heat, and it's amazing how people can become, and it's not that they're bad, but how we can all become savages without having heat and electricity and food for seven days.
[00:18:20.727 --> 00:18:24.670]  Obviously, things became pretty hellish after a couple of days.
[00:18:25.430 --> 00:18:29.854]  It's good to see that things are getting back to normal, but we still have problems in the Northeast.
[00:18:30.274 --> 00:18:31.115]  We wish them well.
[00:18:31.475 --> 00:18:34.797]  And again, this just goes to prove that FEMA is inept.
[00:18:34.898 --> 00:18:36.299]  They're an inept agency.
[00:18:36.639 --> 00:18:44.005]  Ron Paul said in an interview recently that he saw that FEMA had actually closed some of their offices in New Jersey.
[00:18:44.845 --> 00:18:48.727]  During Hurricane Sandy, because it was due to inclement weather.
[00:18:49.247 --> 00:18:53.529]  So FEMA actually closed some of their branches due to inclement weather.
[00:18:53.849 --> 00:18:56.431]  Now aren't these the individuals who we're paying taxes to?
[00:18:57.211 --> 00:19:01.753]  Isn't this the agency that Barack Obama says we should look to when things are bad?
[00:19:03.774 --> 00:19:06.175]  You know, and obviously it took days to get food down there.
[00:19:06.195 --> 00:19:07.076]  It's just a big mess.
[00:19:07.136 --> 00:19:12.038]  We wish the people of the Northeast, you know, the best of luck with that.
[00:19:13.075 --> 00:19:27.582]  And speaking of the government and how they're always trying to pose as the saviors and saying that we need them to protect our health, a couple of weeks ago, Dan Bodondi showed Part 1 of his series on flu shots and flu vaccines and why they are dangerous.
[00:19:28.242 --> 00:19:35.045]  Well, coming up right now, we're going to go to Part 2 of Dan's hard-hitting news story on flu vaccines.
[00:19:35.206 --> 00:19:35.786]  Over to you, Dan.
[00:19:38.231 --> 00:19:41.733]  Hi, Dan Bodondi reporting here for the InfoWars Nightly News.
[00:19:42.094 --> 00:19:53.021]  In Part 2 of our special in-depth report on the flu season, we are going to reveal real statistics that both the Centers for Disease Control and the federal government lie about.
[00:19:53.961 --> 00:20:03.648]  And we will expose how vaccinations are used for more of a diabolical purpose, such as global depopulation, as openly stated by Bill Gates.
[00:20:11.676 --> 00:20:24.381]  A article by Paul Joseph Watson, which is also in the InfoWars monthly magazine of October of 2012 edition, and the article is, new study finds link between flu shot and the H1N1 pandemic.
[00:20:25.161 --> 00:20:38.867]  A new study has found that people who received a flu shot before the outbreak of 2009 H1N1 pandemic were more likely to catch the swine flu virus, a startling discovery given the fact that the experts have blamed the pharmaceutical industry
[00:20:39.307 --> 00:20:39.948]  We're good to go.
[00:21:00.643 --> 00:21:07.886]  And the article states that vaccines are often chock full of harmful ingredients and ingredients that might get us sicker than the illness itself.
[00:21:08.746 --> 00:21:16.730]  Chemicals found in the flu vaccines include aluminum, a neurotoxic linked to Alzheimer's disease, formaldehyde, a carcinogen,
[00:21:18.820 --> 00:21:25.945]  PrisonPlanet.com reports a bombshell that 18 people died of the flu, not 36,000 as claimed by the CDC.
[00:21:26.445 --> 00:21:34.711]  The flu season is approaching and of course we will see the Center for Disease Control urge all parents to act like good little robots and have the whole family jab with flu shots.
[00:21:35.271 --> 00:21:39.134]  The usual warnings and predictions will be trumped by the CDC and their compliant media.
[00:21:39.394 --> 00:21:40.795]  In other words, propaganda.
[00:21:41.195 --> 00:21:49.100]  And according to the CDC statistics, influenza pneumonia took 62,000 lives in 2001, 61,000 of which were attributed to pneumonia and 257 to the flu.
[00:21:49.200 --> 00:21:51.801]  And only in 18 cases was the flu virus positively identified.
[00:21:59.486 --> 00:22:05.270]  As you can see, the CDC had created one category that combined both the flu and pneumonia deaths.
[00:22:06.391 --> 00:22:11.875]  And Natural News reports 30 stunning facts they don't want you to know about Godusil and HPV vaccines.
[00:22:12.155 --> 00:22:16.699]  And we don't have time to go over all 30, so we highlighted just a few of the very important ones.
[00:22:18.106 --> 00:22:22.368]  It has never been proven that HPV vaccine prevents cervical cancer.
[00:22:22.469 --> 00:22:24.790]  There is no scientific evidence of any kind.
[00:22:25.610 --> 00:22:27.371]  All the mockery and assertions are false.
[00:22:27.611 --> 00:22:31.073]  It is one of the largest, most harmful medical hoaxes of our time.
[00:22:32.074 --> 00:22:38.978]  Officially, the vaccine has been associated with approximately 100 deaths and 500 have been permanently disabled.
[00:22:40.799 --> 00:22:43.840]  Papschmers prevent over 80% of cervical cancer.
[00:22:44.060 --> 00:22:49.822]  A yearly Papschmer reduces your chance of getting cervical cancer up to .002%.
[00:22:50.683 --> 00:23:01.407]  And finally, the FDA website has no mention that the vaccine was ever tested on males, yet the CDC says the vaccine is recommended for all boys and men through the ages of 21.
[00:23:03.462 --> 00:23:07.789]  And for more information on vaccines and their side effects, right here is the nail in the coffin.
[00:23:08.450 --> 00:23:15.760]  Right from the CDC, the Center for Disease Control themselves, reporting the dangerous side effects of all the listed vaccines.
[00:23:19.509 --> 00:23:26.914]  Cryptogon reports that Gates Foundation funds unmanned aerial vehicles known as drones that distribute vaccines.
[00:23:27.914 --> 00:23:39.942]  And the article states that George Barbatius of the Harvard-MIT Division of the Health Sciences and Technology in the USA will lead a team to develop unmanned aerial vehicles that can be deployed by healthcare workers
[00:23:40.442 --> 00:23:52.025]  ...via cell phones to swiftly transport vaccines to rural locations and alleviate last-mile delivery problems and improve cost, quality, and coverage of vaccine supplies.
[00:23:53.426 --> 00:24:05.829]  The Bill and Melinda Gates Foundation is funding plenty of the vaccines-related programs, as usual, giving away the larger attempt to fight back against vaccine skeptics and push for total global saturation of vaccines.
[00:24:08.194 --> 00:24:14.977]  Infowars.com reports a leading World Bank demograph of vaccination campaigns part of population reduction policy.
[00:24:15.957 --> 00:24:25.461]  And it states on October 2nd, a retired demographer at the World Bank admitted that vaccination campaigns are a part of the World Bank's population policies.
[00:24:26.101 --> 00:24:45.550]  The World Health Organization, the World Bank, the UN Environmental Department, the UN Population Fund, the Bill and Melinda Gates Foundation, and all of the arms of the creature we call the scientific dictatorship are closing in on humanity with mass-scale vaccination programs and genetically engineered food.
[00:24:47.571 --> 00:24:53.493]  And the elite's psychotic vision, they say if you eradicate the human, you eradicate the disease.
[00:24:53.753 --> 00:24:54.774]  Problem solved, they say.
[00:24:56.513 --> 00:25:02.676]  Bill Gates goes on to ask, can fertility reduction be an integral element of a disease eradication campaign?
[00:25:03.337 --> 00:25:14.083]  Well the answer to that question is given by Bill Gates in the 2010 TED conference meeting when he promoted using vaccines to lower the population by 10 to 15 percent as you see in this video.
[00:25:14.723 --> 00:25:19.426]  So let's look at each one of these and see how we can get this down to zero.
[00:25:20.226 --> 00:25:23.168]  Probably one of these numbers is going to have to get pretty near to zero.
[00:25:24.324 --> 00:25:26.785]  That's back from high school algebra.
[00:25:26.805 --> 00:25:28.966]  But let's take a look.
[00:25:29.027 --> 00:25:30.507]  First we've got population.
[00:25:31.268 --> 00:25:33.529]  The world today has 6.8 billion people.
[00:25:34.009 --> 00:25:35.630]  That's headed up to about 9 billion.
[00:25:36.230 --> 00:25:44.595]  Now if we do a really great job on new vaccines, health care, reproductive health services, we could lower that by perhaps 10 or 15 percent.
[00:25:47.748 --> 00:25:51.791]  Thank you for joining us in part two of this special in-depth report on the flu season.
[00:25:52.091 --> 00:25:56.275]  Remember folks, avoid the propaganda and just say no.
[00:25:56.755 --> 00:26:00.118]  And this is Dan Bodondi reporting for the InfoWars Nightly News.
[00:26:03.855 --> 00:26:10.201]  And back home, it seems that the state of Texas is pretty much fed up with the TSA.
[00:26:10.541 --> 00:26:23.252]  A legislator has drafted legislation to significantly reduce the TSA's power, the controversial TSA's power, according to a bill drafted by Representative David Simpson.
[00:26:23.292 --> 00:26:24.714]  He's a Republican from Longview.
[00:26:26.122 --> 00:26:29.445]  He prefiled a bill to stop aggressive TSA groping in the Lone Star State.
[00:26:29.725 --> 00:26:43.938]  The Texas Travel Freedom Act, House Bill 80, would make it a criminal act to intentionally touch, quote, the anus, breast, buttocks, or sexual organ of the other person, including touching through clothing, end quote.
[00:26:44.318 --> 00:26:45.639]  Without probable cause.
[00:26:46.460 --> 00:26:48.461]  What in the world is probable cause?
[00:26:48.801 --> 00:26:52.344]  So it's nice to see that we have a legislator in Texas who's a patriot.
[00:26:52.364 --> 00:26:54.866]  He's pretty much fed up with these gropers.
[00:26:54.966 --> 00:26:57.248]  We're not saying that all TSA agents are gropers.
[00:26:57.608 --> 00:27:01.111]  I'm sure the majority of TSA agents, I speak for myself, are good people.
[00:27:01.411 --> 00:27:02.992]  But a large minority are not.
[00:27:03.372 --> 00:27:04.513]  A large minority are not.
[00:27:04.753 --> 00:27:06.194]  And this is not based on hearsay.
[00:27:06.234 --> 00:27:10.778]  This is based on case after case after case of people getting groped.
[00:27:11.238 --> 00:27:22.766]  And recently, here on Infowars.com, on our website, we posted an article about how a woman was actually pulled aside because the TSA fondler said she had a bulge in her pants.
[00:27:23.807 --> 00:27:28.110]  I guess they thought she had a penis, I mean, and she obviously did not.
[00:27:28.610 --> 00:27:30.772]  But according to the TSA agents, they thought she did.
[00:27:31.272 --> 00:27:31.933]  They thought she did.
[00:27:31.973 --> 00:27:34.475]  They thought Bin Laden was in her pants or something.
[00:27:34.795 --> 00:27:35.936]  It just goes on and on.
[00:27:36.197 --> 00:27:40.060]  Whether it be her, Miss Universe, it's just ridiculous.
[00:27:40.380 --> 00:27:45.445]  So we also want to take this moment to remind you that next week, from November the 19th to the 26th,
[00:27:46.906 --> 00:27:52.168]  We are sponsoring, if you want to call it that, the TSA Opt Out and Film Campaign.
[00:27:52.528 --> 00:27:55.109]  That's going to be taking place from November the 19th to the 26th.
[00:27:55.750 --> 00:28:03.473]  We encourage you, if you're watching, to go to your local airport and just film these individuals, many of whom are gropers, doing their job.
[00:28:03.773 --> 00:28:04.813]  It's completely legal.
[00:28:05.153 --> 00:28:06.594]  It's completely constitutional.
[00:28:07.074 --> 00:28:20.883]  If you look online, there is a link on one of our articles that shows the TSA saying on their website that you can film them so you can print that off and send it to them when they try to act like god-like figures and say, what are you doing?
[00:28:21.403 --> 00:28:22.084]  So, there you go.
[00:28:22.104 --> 00:28:23.825]  And you don't even have to be flying that week.
[00:28:24.085 --> 00:28:25.146]  It's public property.
