[00:00:04.582 --> 00:00:04.762]  Yeah.
[00:04:16.335 --> 00:04:19.137]  Basically, the reporter asked if Arlene Holmes was...
[00:04:20.188 --> 00:04:23.691]  My son, James Holmes, this is Arlene talking, who lives in Aurora, Colorado.
[00:04:24.052 --> 00:04:25.793]  I answered, yes, you have the right person.
[00:04:25.893 --> 00:04:27.415]  I was referring to myself.
[00:04:27.875 --> 00:04:36.663]  Then they ran with that headline, you have the right person, trying to imply that she knew that this guy could explode at any minute and they finally caught him.
[00:04:37.103 --> 00:04:40.346]  Well, in that very same article that ABC listed that information,
[00:04:41.167 --> 00:04:47.010]  They initially suggested the suspect might have connections with the Colorado Tea Party Patriots.
[00:04:47.430 --> 00:04:52.132]  The report was based off a single web profile of a man with the same name and was inaccurate.
[00:04:52.392 --> 00:04:56.874]  ABC News and one of its reporters, Brian Ross, later apologized for the mistake.
[00:04:57.274 --> 00:05:07.319]  So they're really quick to run out there and say, oh, he's at a tea party, his mother knew that he was crazy, trying to keep that narrative alive and going forward so no one would question the initial story.
[00:05:07.859 --> 00:05:22.609]  And then you have the cops coming out saying no one else is involved, but you have eyewitnesses saying there were second shooters, there was a gas canister that came from another location, the lights and the projector went off at the same time while the shooter was in the process of shooting people.
[00:05:23.755 --> 00:05:25.496]  So this thing, of course, thanks to high heaven.
[00:05:25.996 --> 00:05:32.180]  Now, the one same piece of news here is gun sales spike almost double after Batman massacre.
[00:05:32.561 --> 00:05:34.162]  And this is out of the Denver Post.
[00:05:34.622 --> 00:05:39.165]  Said Friday through Sunday, Colorado approved a total of 2,800, over 2,800 background checks.
[00:05:39.205 --> 00:05:40.305]  Again, a 43% rise in the same period.
[00:05:44.528 --> 00:05:48.330]  So you've got a lot of people saying, I didn't think I needed a gun, but I do now.
[00:05:49.070 --> 00:05:51.831]  From Jake Myers, he works at the Parker Gun Store.
[00:05:52.112 --> 00:05:56.694]  What happens in your backyard, when it happens in your backyard, people start reassessing.
[00:05:56.974 --> 00:05:58.094]  Hey, I go to the movies.
[00:05:58.334 --> 00:05:59.135]  Should I have a gun?
[00:06:00.484 --> 00:06:01.544]  And here's another piece of news.
[00:06:01.705 --> 00:06:05.486]  Ice-T defends gun rights, saying they're the last form of defense against tyranny.
[00:06:05.526 --> 00:06:06.526]  And that's from Ice-T.
[00:06:06.586 --> 00:06:10.548]  He's been a big proponent of guns ever since he came out rapping back in the 80s.
[00:06:10.588 --> 00:06:16.050]  He says it's legal in the United States, the right to bear arms is, because that's the last form of defense against tyranny.
[00:06:16.130 --> 00:06:18.791]  Not to hunt, it's to protect yourself from police.
[00:06:19.712 --> 00:06:20.952]  Okay, let's go to that clip now.
[00:06:22.252 --> 00:06:24.033]  It's part of our Constitution.
[00:06:24.353 --> 00:06:28.315]  You know, the right to bear arms is because that's the last form of defense against tyranny.
[00:06:29.446 --> 00:06:31.728]  Well, I give up my gun when everybody else does.
[00:06:33.170 --> 00:06:33.690]  There you go.
[00:06:33.770 --> 00:06:37.914]  So when everybody else gives up their guns, and he's talking about military and police, he'll give up his.
[00:06:38.495 --> 00:06:39.816]  Which leads us to our next story.
[00:06:40.276 --> 00:06:44.080]  Houston cop arrested for handcuffing and raping woman after traffic stop.
[00:06:44.600 --> 00:06:50.546]  And here we have a guy, Adan Carranza, who was on duty when there was a small fender bender.
[00:06:50.987 --> 00:06:53.249]  He handcuffed this woman, put her in the back of his car.
[00:06:54.488 --> 00:07:00.569]  And then allegedly raped her with his gun and badge on the entire time after everybody left the scene.
[00:07:01.029 --> 00:07:04.190]  So this is a gross example of why we need an armed citizenry.
[00:07:04.530 --> 00:07:09.871]  To basically hold in check those tyrannical forces that could become the police at any time.
[00:07:10.892 --> 00:07:11.792]  Well, we're not done there.
[00:07:12.172 --> 00:07:16.013]  Man with Tourettes says cops beat him for their own amusement.
[00:07:16.755 --> 00:07:23.697]  This is a Georgia man suffers from Tourette's Syndrome, says police deactivated a device that controls his symptoms and then beat him for their own amusement.
[00:07:23.737 --> 00:07:28.238]  He's suing Chatham County Sheriff's Office for negligence and infliction of emotional distress.
[00:07:29.158 --> 00:07:40.701]  Upon being brought to the Chatham County Jail for processing, Ray alleges he was warning officers that passing through the facility's metal detector would deactivate the battery-powered deep brain stimulator that helps him control his Tourette's Syndrome.
[00:07:41.181 --> 00:07:42.762]  If the device was not work, Ray's
[00:07:43.302 --> 00:07:45.363]  So there we've just shown you a couple instances of cops just overstepping their bounds.
[00:07:45.383 --> 00:07:50.987]  So we've just shown you a couple instances where police, these are just regular domestic police, have abused their authority and
[00:08:11.149 --> 00:08:13.431]  Rape people, or at least allegedly rape people.
[00:08:13.512 --> 00:08:15.574]  They're beating people with Tourette's Syndrome.
[00:08:16.074 --> 00:08:25.304]  Later on in the show, Melissa Melton is going to cover the situation in Anaheim, where after a young man was shot, people wanted to find out why they shot this unarmed man.
[00:08:25.744 --> 00:08:29.729]  Well, the cops started, they claimed it was a riot and started shooting rubber bullets into children.
[00:08:29.749 --> 00:08:32.451]  They released a dog on people and they claimed it was an accident.
[00:08:33.052 --> 00:08:36.596]  You know, the dog accidentally climbed out of the car and went chasing people down.
[00:08:37.177 --> 00:08:39.339]  You know, I guess that's how it works in the police world.
[00:08:39.860 --> 00:08:46.668]  But now we're going to move to the military training inside domestically.
[00:08:46.708 --> 00:08:47.809]  So here's the article.
[00:08:48.735 --> 00:08:52.459]  Marine Corps Law Enforcement Battalions to Control Civil Disturbances.
[00:08:52.479 --> 00:08:53.800]  And this is from Steve Watson.
[00:08:54.280 --> 00:08:56.943]  Troops to assist local authorities in criminal investigations.
[00:08:57.844 --> 00:09:08.755]  Units of hundreds of military police officers trained to investigate crimes have been created by the Marine Corps and will assist local authorities in securing crime scenes and building cases, reports the Associated Press.
[00:09:09.738 --> 00:09:20.238]  The report notes that the battalions will be capable of helping control civil disturbances, handling detainees, carrying out forensic work, and using biometrics to identify suspects.
[00:09:21.041 --> 00:09:30.187]  So we've been showing you this for a long time, and I'm about to go over some examples, because I'm sure there's people in denial out there that the military is going to be working with civilians.
[00:09:30.227 --> 00:09:33.269]  And it kind of leads us to this last quote here in the article.
[00:09:33.990 --> 00:09:47.219]  Indeed, back in 2008, Washington Post reported 20,000 troops returning from Iraq would be stationed inside America under NORTHCOM for purposes of domestic security from September 11th onwards.
[00:09:48.447 --> 00:09:51.710]  Well, that was the Washington Post in 2008.
[00:09:51.990 --> 00:09:53.432]  By 2009, it had jumped to 400,000.
[00:09:53.732 --> 00:09:56.735]  We're going to go to a quick video here of Alex.
[00:09:57.195 --> 00:10:05.002]  This is from Police State for the Rise of FEMA discussing just a few articles of the different troops that are being deployed all over the United States.
[00:10:05.022 --> 00:10:10.147]  So they may not be in your area today, but we're about to document a bunch of stuff in case you're in denial out there.
[00:10:10.167 --> 00:10:10.948]  Here's that first video.
[00:10:12.659 --> 00:10:15.764]  Now let's go ahead and go over these articles.
[00:10:16.645 --> 00:10:19.249]  Brigade Homeland Tour starts October 1st.
[00:10:19.790 --> 00:10:24.697]  3rd Infantry's 1st BCT trains for new dwell time mission.
[00:10:25.338 --> 00:10:28.202]  Helping people at home may become a permanent part of active army.
[00:10:28.863 --> 00:10:31.965]  And then you read this, the Washington Post reported it, everybody else did.
[00:10:32.326 --> 00:10:37.710]  It says, for riot control and civil unrest during a collapse of society.
[00:10:38.030 --> 00:10:42.594]  Then the Army War College came out a month later and said, yes, we're preparing to engage the American people.
[00:10:42.974 --> 00:10:44.075]  So there's that going on.
[00:10:44.375 --> 00:10:46.276]  So they'd have troops to take you to the FEMA camps.
[00:10:47.097 --> 00:10:49.220]  Washington Post, 20,000 more U.S.
[00:10:49.240 --> 00:10:51.662]  troops to be deployed for domestic security.
[00:10:52.263 --> 00:10:55.166]  They then expanded and said, it won't be 4,000 troops, it'll be 20,000.
[00:10:55.967 --> 00:10:58.990]  Now they're saying, oh, it'll be 40,000 regular Army troops.
[00:11:00.011 --> 00:11:04.657]  The very troops that were in Baghdad doing gun confiscation, the very best troops they've got.
[00:11:05.786 --> 00:11:06.326]  Here's another one.
[00:11:06.567 --> 00:11:09.889]  Marines admit security force to operate inside U.S.
[00:11:10.449 --> 00:11:13.551]  This directly from the Marine Corps' own website.
[00:11:13.871 --> 00:11:18.173]  And they did it with role players practicing confiscating people's guns.
[00:11:18.574 --> 00:11:19.154]  Here's another one.
[00:11:19.274 --> 00:11:21.555]  Unit learned skills to fight different enemy.
[00:11:22.796 --> 00:11:25.598]  And this is out of the American Force Press Service.
[00:11:27.071 --> 00:11:28.974]  See, this is all part of acclimation.
[00:11:29.014 --> 00:11:41.951]  And then, in a four-state area in the Midwest a few months ago, there was a report about the Army suddenly locking down parts of cities and doing... And then the disgraced Governor Blagojevich announced...
[00:11:43.188 --> 00:11:51.370]  About five months ago before he had that big scandal when we played the newscast here where he said we're going to have the army go door-to-door confiscating guns in Illinois.
[00:11:52.190 --> 00:11:59.371]  So that's just a few articles and that's just one section of the film Police State for the Rise of FEMA which we have at our InfoWars shop.
[00:12:00.111 --> 00:12:03.612]  And I just want to go over a few more articles here in case you're still in denial.
[00:12:04.072 --> 00:12:06.573]  Florida Guard to support Super Bowl security.
[00:12:06.593 --> 00:12:07.113]  This is in 2007.
[00:12:09.193 --> 00:12:11.834]  Okay, and that's the American Force Press Service.
[00:12:12.355 --> 00:12:15.336]  Here's another one tangled up in blue, posted March 5th, 2009.
[00:12:16.357 --> 00:12:21.759]  And this is about Marines conducting sobriety checkpoints in California.
[00:12:22.520 --> 00:12:26.662]  Okay, so then the Marines are helping, teaming up with the police all to keep us safe.
[00:12:27.182 --> 00:12:27.842]  Here's another one.
[00:12:28.262 --> 00:12:30.303]  Military police at Kentucky Derby.
[00:12:30.783 --> 00:12:31.844]  Okay, they were stationed there.
[00:12:31.864 --> 00:12:36.485]  They were helping pull people off the tracks because those guys could be terrorists, people who run on the tracks.
[00:12:37.025 --> 00:12:38.166]  And we have to have the police there.
[00:12:38.186 --> 00:12:42.207]  And basically that's all conditioning to get you to look at, you know,
[00:12:42.967 --> 00:12:45.289]  To basically acclimate you to having police on the streets.
[00:12:45.329 --> 00:12:47.591]  Here's that article that was just in the video you saw.
[00:12:47.931 --> 00:12:52.435]  The Pentagon wants the authority to post almost 400,000 military personnel in the United States.
[00:12:52.815 --> 00:12:54.756]  That came out August 12, 2009.
[00:12:55.577 --> 00:12:58.840]  So it's been going on for a while, and it's not going to stop.
[00:12:58.860 --> 00:13:00.101]  They're going to keep ratcheting it up.
[00:13:00.561 --> 00:13:05.445]  That's why, you know, anytime we see these articles, we post them, just to let you know that it's still happening.
[00:13:05.985 --> 00:13:22.465]  Now, the next piece we're going to go to, this is a news report that was also in Police State for the rise of FEMA, and this has to do with police and National Guard training together to fight domestic civil disturbances, terrorism, anything that may crop up.
[00:13:22.505 --> 00:13:24.187]  So this is out of Shreveport, Louisiana.
[00:13:24.227 --> 00:13:25.089]  Here we go with that clip.
[00:13:26.104 --> 00:13:27.645]  Let's go ahead and get to this.
[00:13:27.665 --> 00:13:32.906]  I mean, you want to see what goes with FEMA camps like a horse and carriage.
[00:13:33.406 --> 00:13:38.928]  Troops, militarized police, training with the Army to take over your cities and towns.
[00:13:39.608 --> 00:13:41.909]  Let's go ahead and play this YouTube clip.
[00:13:41.949 --> 00:13:44.850]  Marshall Law is coming from News 7 at 11.
[00:13:45.030 --> 00:13:52.913]  The scenario was a fake, but the pepper spray and billy clubs used to break up this riot were definitely real.
[00:13:54.130 --> 00:13:55.591]  Good evening, I'm Miranda Stevens.
[00:13:55.711 --> 00:14:01.896]  Whether it's terrorism, riots, or any major disaster, local agencies will be the first to respond.
[00:14:02.256 --> 00:14:06.879]  That's why Roanoke City wants its disaster training to be as real as possible.
[00:14:07.320 --> 00:14:08.620]  Jeremy Butterfield has more.
[00:14:12.844 --> 00:14:18.448]  It's supposed to look like a riot, and the scene at William Fleming High School had all the elements.
[00:14:18.988 --> 00:14:23.171]  I'm one of the rioters that the guard and the police force had to take down and arrest.
[00:14:23.869 --> 00:14:25.250]  And did very successfully.
[00:14:26.530 --> 00:14:29.111]  In this scenario, everyone has a role to play.
[00:14:29.451 --> 00:14:40.515]  The rioters were ready to fight back as Roanoke Police, Roanoke Fire, local National Guard troops, and members of the Virginia Defense Force secured perimeters and moved in to make the arrests.
[00:14:42.835 --> 00:14:47.537]  Prior to 9-11, these organizations couldn't communicate and did not work together.
[00:14:48.017 --> 00:14:50.358]  They worked to support each other, but not together.
[00:14:50.996 --> 00:14:58.287]  And with the recent events of the last three to five years, we've become very good at working together, which is very important.
[00:14:59.201 --> 00:15:05.627]  It's very important to have military and police working together, and they always, anytime you question them, they go, well it's National Guard, they're here for the states.
[00:15:06.167 --> 00:15:13.814]  Well, they're not here to come out and quell civil disturbances, because these are also the same troops that we do send to Iraq, and we do send to Afghanistan.
[00:15:14.214 --> 00:15:21.020]  And so these people are coming back with a whole different mentality of working in a hostile environment to coming to America.
[00:15:21.080 --> 00:15:22.701]  So, it's setting a bad precedent.
[00:15:23.382 --> 00:15:25.484]  But I'm sure you're still not convinced, so we're going to move on.
[00:15:25.825 --> 00:15:39.059]  Here's one out of a Tennessee checkpoint, a seatbelt checkpoint that was being set up by the military police out of Tennessee, along with Homeland Security and a few other local agencies.
[00:15:39.119 --> 00:15:43.844]  So we're just going to roll that, and this is with a state rep out of Tennessee, Johnny Shaw.
[00:15:44.565 --> 00:15:44.885]  You bet.
[00:15:44.965 --> 00:15:49.667]  Now, we played the clip earlier of you on a local news station talking about army checkpoints.
[00:15:50.427 --> 00:15:53.489]  The governor found out, thanks to you and others, and canceled it.
[00:15:53.789 --> 00:15:58.691]  Can you, just in a nutshell, tell us exactly, specifically, what was going on?
[00:15:59.674 --> 00:16:00.555]  Uh, yes I can.
[00:16:00.755 --> 00:16:03.697]  First of all, I, you know, I have got to check now.
[00:16:03.717 --> 00:16:10.062]  I don't have concrete facts, but I don't think the military has, first of all, in the jurisdiction to be checking seatbelts.
[00:16:10.983 --> 00:16:22.031]  When you look at the fact of a military unit being out, your daughter, my wife, or someone driving through a roadblock with all of these local officials, they arming everybody out there.
[00:16:22.051 --> 00:16:23.913]  I think it's just going to scare people to death.
[00:16:24.313 --> 00:16:26.435]  I think our local and state officials
[00:16:26.975 --> 00:16:34.339]  Have the staff, when needed, to check seatbelts, to do a seatbelt check without the army getting involved.
[00:16:34.419 --> 00:16:36.020]  And I just don't think it's a good idea.
[00:16:36.740 --> 00:16:38.001]  Well, obviously, sir.
[00:16:38.862 --> 00:16:41.703]  I don't know if you've heard, but yes, it still violates posse comentaris.
[00:16:41.723 --> 00:16:44.765]  They haven't completely removed that 1878 law.
[00:16:45.025 --> 00:16:47.906]  We know in Mexico and Communist China, they have troops on the streets.
[00:16:48.247 --> 00:16:51.929]  This is a sign of a banana republic of a third world police state.
[00:16:52.269 --> 00:16:53.549]  So that, we don't want that.
[00:16:54.090 --> 00:16:55.571]  But the larger issue here,
[00:16:56.571 --> 00:17:03.177]  Is that they've announced Homeland Security wants to put 20,000 regular Army troops to patrol America.
[00:17:03.217 --> 00:17:11.685]  The Naval War College, the Army War College has said their new job will be engaging us in combat with the American people to stop an insurrection against the banks.
[00:17:12.486 --> 00:17:13.687]  So, A, are you aware of that?
[00:17:13.787 --> 00:17:20.354]  B, can you tell us specifically what units, how we, why the Army was going to be out running checkpoints?
[00:17:20.794 --> 00:17:30.177]  Well, I got this news late on Friday, and when I got the news, I immediately jumped on it to try to call some local authorities that I knew first to see what was going on.
[00:17:30.818 --> 00:17:39.501]  And when I made the call, I found out at that point in time that the governor had already made the decision to cancel this, and which I was very proud of that.
[00:17:39.961 --> 00:17:42.922]  But I am not aware of Homeland Security doing this.
[00:17:43.642 --> 00:17:48.084]  I did hear that they would be involved in this roadblock issue on last Friday.
[00:17:48.604 --> 00:17:52.047]  But I am not aware of the other part of the question that you asked.
[00:17:53.808 --> 00:17:54.469]  So there you go.
[00:17:54.489 --> 00:17:59.753]  They had the Army going out and conducting seat belt checkpoints because of course it's there for your safety.
[00:18:01.104 --> 00:18:02.565]  Now we're going to move on to another one.
[00:18:02.585 --> 00:18:04.065]  And these are all in Police State 4.
[00:18:04.125 --> 00:18:05.666]  You can watch the whole thing.
[00:18:06.686 --> 00:18:07.866]  We cover it from top to bottom.
[00:18:07.886 --> 00:18:08.907]  We cover the FEMA camps.
[00:18:08.987 --> 00:18:10.227]  We cover the executive orders.
[00:18:10.267 --> 00:18:11.568]  We cover the troops on the streets.
[00:18:11.628 --> 00:18:13.828]  We cover the military and police working together.
[00:18:15.249 --> 00:18:19.270]  We spotlight G20, where they use the sound cannon on people for the first time.
[00:18:19.290 --> 00:18:20.711]  We cover the underwear bomber.
[00:18:21.331 --> 00:18:25.132]  We know we were calling it a false flag from day one, and of course we were right.
[00:18:25.232 --> 00:18:28.393]  Once again, just like this shooter in Colorado, and that's already coming out.
[00:18:28.793 --> 00:18:34.115]  Let's move to Arcadia, Iowa, where the guardsmen there were actually conducting drills where they were going house to house.
[00:18:34.195 --> 00:18:36.355]  They had different areas set up.
[00:18:36.375 --> 00:18:38.856]  This guy was a gun dealer, so they were questioning him.
[00:18:38.916 --> 00:18:39.816]  He may have been adventurous.
[00:18:39.856 --> 00:18:45.578]  But they say, this is training, so when we go into Iraq, you know, we're used to working in domestic locations.
[00:18:46.218 --> 00:18:58.447]  Even though probably a little town in Arcadia, Iowa is not going to look the same as some town in Iraq, but that's their excuse, of course, to just continue this training to get people used to seeing troops on the streets.
[00:18:58.467 --> 00:18:59.527]  So let's go to that clip now.
[00:19:00.828 --> 00:19:02.029]  So that's part of the preparation.
[00:19:02.129 --> 00:19:05.412]  Guardsmen to conduct urban training at Arcadia in April.
[00:19:05.692 --> 00:19:07.213]  This is going on scale back now.
[00:19:07.293 --> 00:19:12.056]  It says in this article, going door to door asking if they can search homes looking for weapons.
[00:19:13.397 --> 00:19:15.299]  And they practice raiding the local gun shop.
[00:19:16.161 --> 00:19:17.802]  This is for domestic operations.
[00:19:21.685 --> 00:19:24.827]  Lieutenant Colonel, I really appreciate you coming on on such short notice, sir.
[00:19:25.587 --> 00:19:26.148]  My pleasure.
[00:19:26.168 --> 00:19:27.088]  Thanks for the invitation.
[00:19:27.529 --> 00:19:27.849]  You bet.
[00:19:28.109 --> 00:19:32.552]  I saw this article out of the Daily Times Herald in Carroll, Iowa.
[00:19:32.752 --> 00:19:33.392]  Have you seen that?
[00:19:34.153 --> 00:19:36.575]  I sure have.
[00:19:36.595 --> 00:19:41.518]  And it's telling us about an urban warfare drill to be held in several towns.
[00:19:41.538 --> 00:19:42.819]  Can you tell us about that?
[00:19:43.769 --> 00:20:01.709]  Sure, it's actually a planned training event to provide our soldiers with greater proficiency at what we call Coordinate Search, which is a mission that, just for a little background, we've deployed nearly 13,000 members of the Iowa National Guard in the Global War on Terror.
[00:20:02.572 --> 00:20:14.837]  And the vast majority of those have been in Iraq and Afghanistan, and one of the missions that they perform in Iraq and Afghanistan on multiple occasions is coordinate search, where basically you are trying to get to an area.
[00:20:15.587 --> 00:20:25.016]  Uh, coordinate off to make sure everything's safe and then actually search for caches of weapons or other kinds of contraband which could harm, um, American forces and other forces.
[00:20:25.116 --> 00:20:27.158]  Like Fallujah, what we saw in Fallujah.
[00:20:27.719 --> 00:20:28.079]  Correct.
[00:20:28.519 --> 00:20:28.960]  Exactly.
[00:20:29.560 --> 00:20:38.369]  So, because of where we're located in Iowa, there are no active duty bases in Iowa, so we kind of have to create our own urban training environments.
[00:20:39.313 --> 00:20:44.856]  So the plan on this particular training event was to actually use a small town of about 450 people.
[00:20:45.937 --> 00:20:56.203]  The town has actually kind of adopted the unit, which is called Company A, 1st Battalion, 168th Infantry, and they were more than willing to participate in the exercise.
[00:21:02.489 --> 00:21:08.893]  Going through this article, I mean, explaining exactly what they're going to do door to door with the houses, what the checkpoints are going to be simulating.
[00:21:09.833 --> 00:21:10.134]  Sure.
[00:21:10.454 --> 00:21:16.758]  When you're talking about cordon and search operations, you've got several different rings of security that you've got to provide in a particular area.
[00:21:17.458 --> 00:21:29.685]  And then it's important that people are treated respectfully as you go house to house, as you're looking for certain items, particularly in our experience in Afghanistan and Iraq, looking for weapon caches, whether those have AK-47s,
[00:21:30.998 --> 00:21:35.084]  Um, RPGs, Rock, Paper, Scissors, Rock, Paper, Scissors, Rock, Paper, Scissors, Rock, Paper, Scissors, Rock, Paper, Scissors,
[00:21:47.020 --> 00:21:49.381]  That coalition forces want to talk to or apprehend.
[00:21:49.401 --> 00:21:50.681]  Well, let's just boil it down to this.
[00:21:50.801 --> 00:21:56.863]  I have video of Army and Marines with role players screaming, I'm an American, please don't put me in the camp.
[00:21:57.983 --> 00:22:00.104]  And the military trying to confiscate their firearms.
[00:22:00.124 --> 00:22:09.906]  I mean, certainly you've heard the Army Times and the new director from Secretary of Defense, Robert Gates, that they will use the National Guard under federal control for civil insurrection.
[00:22:10.046 --> 00:22:11.027]  Are you saying you're not aware of that?
[00:22:11.667 --> 00:22:12.807]  No, I'm certainly aware of that.
[00:22:12.887 --> 00:22:13.367]  Absolutely.
[00:22:13.387 --> 00:22:16.128]  But I think you have to look at the role of the National Guard historically.
[00:22:16.810 --> 00:22:30.887]  is that historically we are used in states for disasters overwhelmingly and our job is to number one be ready for our mission federally which is to go to war
[00:22:31.491 --> 00:22:35.172]  And number two is to help our fellow citizens here in the United States of America.
[00:22:35.192 --> 00:22:37.532]  Those are the things that we prepare for and train for.
[00:22:37.852 --> 00:22:49.255]  The Army War College, three weeks ago, issued a report saying they're shifting a lot of their focus to engaging the American people and directives on engagement with the American people under NORTHCOM.
[00:22:49.875 --> 00:22:59.277]  Well, you've got to remember that the National Guard, 99% of the time, if you're talking about peacetime, belongs to the state in which they are located.
[00:23:00.127 --> 00:23:02.328]  Only on occasion do they become federalized.
[00:23:02.448 --> 00:23:08.451]  One of those examples, of course, is being mobilized and deployed to go to war or peacekeeping or other kinds of federalized missions.
[00:23:08.971 --> 00:23:13.573]  But other than that, the National Guard generally in peacetime belongs to the governor of that state.
[00:23:14.178 --> 00:23:15.818]  Well, you're pretty informed on all these issues.
[00:23:15.878 --> 00:23:16.839]  Obviously, you're right in the middle of it.
[00:23:16.899 --> 00:23:23.921]  Do you hear about the mainstream news articles about Marines in California and other places helping at DWI checkpoints with citizens?
[00:23:23.961 --> 00:23:25.661]  Would that violate posse comitatus?
[00:23:26.321 --> 00:23:27.222]  I'm not aware of that.
[00:23:28.082 --> 00:23:40.065]  With respect to active-duty military, that's called Title 10 when you're on active duty, and they're not allowed to participate in certain kinds of operations under the Posse Comitatus Act.
[00:23:40.675 --> 00:23:41.856]  Does that sound like freedom to you?
[00:23:41.916 --> 00:23:46.918]  All over the country to have the National Guard at big events like the Kentucky Derby and the Super Bowl searching bags?
[00:23:47.198 --> 00:23:52.861]  So you can see from that clip, Alex is asking him direct questions and the Lieutenant Colonel is tap dancing around him.
[00:23:52.901 --> 00:23:53.722]  He's evading him.
[00:23:53.762 --> 00:23:58.744]  He tries to just play it off as, oh, we're here for peacetime operations and just to assist the state there.
[00:23:59.144 --> 00:24:02.346]  But they're practicing going around confiscating your weapons.
[00:24:02.386 --> 00:24:05.768]  We showed that before that they've done it last week with Katrina.
[00:24:06.708 --> 00:24:09.692]  And that they're preparing to do it again, and it could be any disaster.
[00:24:09.732 --> 00:24:16.281]  And what they'll do is they will cordon off the area, block all exits out, and go house by house until they get all the guns.
[00:24:16.361 --> 00:24:17.603]  And they're not going to be nice about it.
[00:24:17.623 --> 00:24:21.868]  They're going to kick in your door at night as they're asking, do you need assistance?
[00:24:22.970 --> 00:24:28.831]  So now, just a year and a half ago, I went to Chicago to film Operation Vigilant Guard.
[00:24:29.231 --> 00:24:32.952]  We went in, we told them, you know, we were doing a piece on this, we wanted to discuss it.
[00:24:32.972 --> 00:24:34.452]  It was a five-day exercise.
[00:24:34.493 --> 00:24:37.773]  They had a terrorist attack on an airplane that blew up over Chicago.
[00:24:37.793 --> 00:24:40.154]  There were dead bodies everywhere, which were fake.
