[00:00:07.403 --> 00:00:11.785]  Waging war on corruption.
[00:02:38.221 --> 00:02:42.143]  So I put it up there and it's behind there.
[00:02:42.143 --> 00:02:43.164]  It's it's behind here.
[00:02:43.164 --> 00:02:43.604]  I'll show you.
[00:02:43.604 --> 00:02:45.766]  I'll just come over there.
[00:02:45.766 --> 00:02:47.266]  It must be behind that television.
[00:02:47.266 --> 00:02:48.047]  You can walk in front of it.
[00:02:49.107 --> 00:02:49.467]  No, no, no.
[00:02:49.467 --> 00:02:49.767]  It's fine.
[00:02:49.767 --> 00:02:50.648]  I've got to have it.
[00:02:50.648 --> 00:02:52.128]  I've just absolutely got to have it.
[00:02:52.128 --> 00:02:52.989]  You can walk in front of it.
[00:02:52.989 --> 00:02:54.489]  It's alright.
[00:02:54.489 --> 00:02:56.610]  Yeah, it must have fallen off the wall.
[00:02:56.610 --> 00:02:58.371]  And there it is, hiding back there.
[00:02:58.371 --> 00:03:04.134]  So when we go to break, we're going to come back and we'll review that coming up in the second hour.
[00:03:04.134 --> 00:03:04.914]  Here.
[00:03:04.914 --> 00:03:07.275]  I love it so much, I can just... Thank you.
[00:03:07.275 --> 00:03:08.255]  I can just have it right there.
[00:03:08.255 --> 00:03:09.236]  There you go.
[00:03:09.236 --> 00:03:09.736]  Mine.
[00:03:09.736 --> 00:03:10.797]  Now I feel good.
[00:03:10.797 --> 00:03:11.617]  I tell you, it's weird.
[00:03:12.037 --> 00:03:16.440]  I'm somebody who can get up and speak to 10,000 people, not even get upset or have butterflies anymore.
[00:03:16.440 --> 00:03:19.561]  I can go on national TV, be totally calm.
[00:03:19.561 --> 00:03:32.028]  And I've never really been an obsessive-compulsive type person, but so many thousands of times, looking at the camera, talking into the microphone, and having the clock on the wall, I absolutely could not continue on.
[00:03:32.028 --> 00:03:33.989]  It's like the lucky rabbit's foot or something.
[00:03:33.989 --> 00:03:36.091]  I didn't realize that until I looked over there and it wasn't there.
[00:03:36.091 --> 00:03:38.032]  And I just knew it had fallen behind.
[00:03:38.772 --> 00:03:39.753]  You see there and it was.
[00:03:39.753 --> 00:03:49.118]  I even knew it was resting over there behind that big giant television we use as a computer monitor so I can see the calls and stuff that are coming in.
[00:03:49.118 --> 00:03:55.481]  So it is October 14, 2012 and it is 4.03 and 53 seconds.
[00:03:55.481 --> 00:04:02.425]  We will officially start the broadcast when we come back in the next segment now that I have my teddy.
[00:04:04.104 --> 00:04:07.045]  Lovey, I need my clock!
[00:04:07.045 --> 00:04:08.666]  Thurston Howell III!
[00:04:08.666 --> 00:04:10.206]  What do you expect me to do?
[00:04:10.206 --> 00:04:15.007]  A radio show without my trusty clock?
[00:04:15.007 --> 00:04:18.108]  It's even got the weather on it if I hit the programming button!
[00:04:18.108 --> 00:04:20.649]  How else do we get reports from the mainland?
[00:04:20.649 --> 00:04:23.050]  Here on Gilligan's Island?
[00:04:23.050 --> 00:04:26.851]  Thurston Howell III?
[00:04:26.851 --> 00:04:30.172]  Okay, we're gonna come right back after this quick break.
[00:04:31.468 --> 00:04:35.070]  In fact, I think the new thing I'm going to do is just have it right here with me while I broadcast.
[00:04:35.070 --> 00:04:39.293]  It's right next to me, just... Alright, I'm going to get serious.
[00:04:39.293 --> 00:04:41.735]  Hey, race riots, are they coming?
[00:04:41.735 --> 00:04:52.381]  Thomas Sowell and many others say yes, and Twitter and Facebook are alive, flooded with threats that America will burn if Barry Sotero, a.k.a.
[00:04:52.381 --> 00:04:56.084]  Barack Obama, isn't elected our savior.
[00:04:56.844 --> 00:04:58.825]  And it looks bad because Romney's pulled ahead.
[00:05:26.824 --> 00:05:28.624]  Easy to set up and use.
[00:05:28.624 --> 00:05:30.045]  Doesn't require electricity.
[00:05:30.045 --> 00:05:33.205]  Purify water from lakes, streams, ponds, and wells.
[00:05:33.205 --> 00:05:36.586]  This filter system leaves in beneficial minerals, which is key.
[00:05:36.586 --> 00:05:40.726]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:05:40.726 --> 00:05:43.467]  ProPure is the best gravity-fed filter out there.
[00:05:43.467 --> 00:05:45.047]  It's what my family uses.
[00:05:45.047 --> 00:05:48.348]  Infowars.com already has the lowest price on ProPure.
[00:05:48.348 --> 00:05:54.189]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:05:54.189 --> 00:05:55.349]  You can also call to order.
[00:05:55.469 --> 00:05:55.689]  888-253-3139.
[00:05:55.689 --> 00:06:04.551]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:06:27.082 --> 00:06:31.066]  Monday through Friday from 11 a.m.
[00:06:31.066 --> 00:06:31.787]  to 2 p.m.
[00:06:31.787 --> 00:06:33.228]  Central, 12 noon to 3 p.m.
[00:06:33.228 --> 00:06:34.009]  Eastern.
[00:06:34.009 --> 00:06:36.972]  We're on the radio live, but that is enough for me.
[00:06:36.972 --> 00:06:46.002]  I come in Sunday with my trusty crew and we come to you live 4 to 6 Central, 5 to 7 Eastern, 2 to 4 Pacific, 3 to 5 Mountain.
[00:06:50.186 --> 00:06:57.608]  And it is the 14th day of October 2012 on this live Sunday broadcast.
[00:06:57.608 --> 00:07:05.611]  And we're only, I don't know, three weeks or so away now in the true final stretch of election 2012.
[00:07:05.611 --> 00:07:10.132]  And the whole world is watching because both men are globalists.
[00:07:10.132 --> 00:07:12.733]  Both men have stated they're anti-gun.
[00:07:13.633 --> 00:07:17.994]  Both men have stated they like corporate welfare and promise people all sorts of free goodies.
[00:07:17.994 --> 00:07:24.917]  But at least Mitt Romney has to say, as a supposed Republican, that he's pro-free market and that small businesses are good.
[00:07:24.917 --> 00:07:26.917]  And that cutting taxes is good.
[00:07:26.917 --> 00:07:29.838]  Yeah, unless you want to wreck an economy to consolidate it.
[00:07:29.838 --> 00:07:31.359]  Everybody knows you raise taxes.
[00:07:32.539 --> 00:07:39.464]  Long-term, 100% of the time, if you raise taxes long-term too much, it will reduce tax revenue.
[00:07:39.464 --> 00:07:43.607]  So why do they raise taxes every year in California for the last 50 years straight?
[00:07:43.607 --> 00:07:49.071]  Because it's about only the big boys who write the laws being exempt from that.
[00:07:49.071 --> 00:07:50.252]  Same thing in France.
[00:07:50.252 --> 00:07:53.814]  You don't think everybody's paying 80-something percent taxes, do you?
[00:07:53.814 --> 00:07:55.095]  No, no, no, no, no, no.
[00:07:55.095 --> 00:07:57.757]  Globalists have written the laws where they are exempt.
[00:07:58.945 --> 00:08:00.966]  Okay, that's what we're talking about here.
[00:08:00.966 --> 00:08:04.748]  That's what other mainline conservative talk show hosts won't tell you.
[00:08:04.748 --> 00:08:07.849]  Liberals say get rid of all money, all private property.
[00:08:07.849 --> 00:08:10.410]  Communism is wonderful at their core.
[00:08:10.410 --> 00:08:12.291]  That's what they push.
[00:08:12.291 --> 00:08:14.292]  And that all corporations are bad.
[00:08:14.292 --> 00:08:20.254]  Right-wingers, they say all corporations are good and wonderful and no, that's not true either.
[00:08:20.254 --> 00:08:23.236]  A lot of corporations are predatory and work with government.
[00:08:23.236 --> 00:08:25.837]  So we'll never change things when the terms are all scrambled.
[00:08:26.724 --> 00:08:30.606]  Well, this is going to be a very important broadcast today.
[00:08:30.606 --> 00:08:42.692]  Our top story I'm getting to in a moment has also been the top story the last day and a half at DrudgeReport.com, and it's now moved to the middle of DrudgeReport.com, the middle top story.
[00:08:42.692 --> 00:08:53.017]  I say that because it's already scrolled off the main page of InfoWars.com, but I had the Sunday webmaster, Adon Salazar, repost it in the guest
[00:08:54.073 --> 00:09:15.798]  radio box, you know, show, guide, area, is a link to the report from the Economic Collapse blog and Michael Schneider that we syndicated at Infowars.com and it covers, will the election results cause massive riots to erupt all over America?
[00:09:17.450 --> 00:09:24.673]  And I did a little research to add to the article at the bottom in a video I shot yesterday.
[00:09:24.673 --> 00:09:37.419]  And I found, I don't know, professor, researcher, journalist, Thomas Sowell over at Creator Syndicate writing, are race riots coming?
[00:09:37.419 --> 00:09:45.643]  We have a clip of him on the syndicated radio, we'll play it in a little while, breaking all of that down.
[00:09:46.743 --> 00:09:56.791]  Going over the fact that he believes if Obama loses that there will be racially motivated riots in this country.
[00:09:56.791 --> 00:10:01.916]  So we are going to be going over that here today.
[00:10:01.916 --> 00:10:03.217]  And guys, I know you printed me.
[00:10:03.837 --> 00:10:04.177]  Here it is.
[00:10:04.177 --> 00:10:06.198]  I just wanted to give credit to it.
[00:10:06.198 --> 00:10:10.979]  He was on a KABC talk show covering that.
[00:10:10.979 --> 00:10:13.359]  That's the source of that that's coming up in the next segment.
[00:10:13.359 --> 00:10:14.580]  I'll play a few minutes of this.
[00:10:14.580 --> 00:10:18.480]  Thomas Sowell race riots while Obama loses the Western Journalism Center.
[00:10:18.480 --> 00:10:33.184]  I found that clip from three days ago and posted that because, you know, it's not just the article that we ran by Michael Schneider that's excellent, showing on Twitter and Facebook where people are saying, you know, we're going to go out and riot and burn stuff, basically, if Obama doesn't
[00:10:33.644 --> 00:11:00.490]  When I went out myself and searched it and found it all over and when I shot a video about it yesterday with the headline threats of riots if Obama loses flood the internet there were a bunch of commenters there and you go to their channels they're real people saying we're going to burn stuff we're going to riot if Obama doesn't win
[00:11:02.742 --> 00:11:19.233]  You know, I'm not saying you should riot ever, but what about rioting over the NDAA, the government saying they'll secretly kill citizens whenever they want, or the NSA publicly spying on us illegally and not getting in trouble, or the government ordering the torture of children in front of their parents, that's in the Army's own report, or...
[00:11:22.099 --> 00:11:29.041]  Why don't black folks riot over 52% of black babies never being born since Roe v. Wade and being aborted?
[00:11:29.041 --> 00:11:33.242]  I'm not saying you should riot, but I mean, I'm upset about it and I'm not black.
[00:11:33.242 --> 00:11:35.603]  I think it's pretty darn horrible.
[00:11:35.603 --> 00:11:45.206]  But let me tell you, this is a real issue because you've already got all sorts of racially motivated attacks increasing in this country because it's politically correct and cool to do black on white.
[00:11:45.486 --> 00:12:02.103]  That's all over local news here and there, never really makes it to national news, but you've seen the cases that mainstream media can't block out, increasing at public events, at city events, at events in downtown areas, all over the country.
[00:12:03.599 --> 00:12:09.044]  Racially motivated mobs of people attacking mainly, well, the white devils whenever they're out on the streets.
[00:12:09.044 --> 00:12:15.570]  And Thomas Sowell writes about that in his article at Creators Syndicate, that's syndicated.
[00:12:15.570 --> 00:12:18.332]  You know, going over examples of this.
[00:12:18.332 --> 00:12:21.535]  And now even members of newspapers and TV have been attacked.
[00:12:21.535 --> 00:12:26.119]  And the TV stations and newspapers say, we cannot report, that's politically incorrect.
[00:12:26.119 --> 00:12:28.662]  So you've got that component, you've got the depression.
[00:12:30.089 --> 00:12:30.289]  I think?
[00:12:51.135 --> 00:13:08.538]  You add the economic worldwide meltdown that's happening, you add the gangbanger culture that's got poor people in urban areas, predominantly black, killing each other at record numbers, even per square mile, more dangerous than Mexico, most dangerous place in the world.
[00:13:09.739 --> 00:13:10.740]  Is now Chicago.
[00:13:10.740 --> 00:13:14.082]  The most dangerous country in the world is Mexico.
[00:13:14.082 --> 00:13:15.883]  Per capita, more dangerous than Syria.
[00:13:15.883 --> 00:13:18.244]  It's in the middle of a proxy war.
[00:13:18.244 --> 00:13:19.444]  Staged civil war.
[00:13:19.444 --> 00:13:21.205]  We've got that coming up in the news.
[00:13:21.205 --> 00:13:27.108]  So you've got all of these ingredients percolating around.
[00:13:27.108 --> 00:13:32.931]  And the police in Detroit putting up signs saying, enter Detroit at your own risk.
[00:13:32.931 --> 00:13:34.812]  We cannot maintain law and order.
[00:13:34.812 --> 00:13:35.653]  Things are imploding.
[00:13:37.145 --> 00:13:41.849]  But you still got federal grants for your anti-gun program to go after law-abiding citizens with guns.
[00:13:41.849 --> 00:13:44.532]  Just like Chicago has a gun ban.
[00:13:44.532 --> 00:14:01.088]  And then you got the gangster-in-chief there, Rahm Emanuel, of Chicagoland Gangsterville, running around saying, oh, we want the public to go online to the city website, he said two weeks ago, and tell us why you think things are so violent.
[00:14:03.678 --> 00:14:12.563]  Well, you've hung out signs saying criminals nationwide, come to a big city, get free welfare, beat up whoever you want on the subways.
[00:14:12.563 --> 00:14:22.669]  All the famous videos that they post on the gangster type sites, beating up old people, walking up to old men and sucker punching them and knocking them out.
[00:14:22.669 --> 00:14:23.330]  You get extra...
[00:14:25.791 --> 00:14:33.940]  You know, media attention if the person happens to be white, but they also beat up black people, Hispanics, and predominantly it's young black males doing it.
[00:14:33.940 --> 00:14:43.910]  You've got this culture being force-fed and pushed by the media, by MTV, by all of it, and now it's spilling out into all racial groups.
[00:14:44.691 --> 00:14:51.653]  And it's despicable what's happened, and it's disgusting, and it's bad for every community in this country.
[00:14:51.653 --> 00:14:59.414]  And now we've got open calls, and this is linked in the article at InfoWars.com.
[00:14:59.414 --> 00:15:05.296]  Will the election results cause massive riots to erupt all over America?
[00:15:05.296 --> 00:15:09.997]  And again, that's Michael Schneider, The Economic Collapse Blog.com, I think is the
[00:15:11.167 --> 00:15:13.208]  Address of that, but I'll give that to you after the break.
[00:15:13.208 --> 00:15:16.869]  If you want to go to the site itself, I'll also have it linked there.
[00:15:16.869 --> 00:15:18.410]  Yes, blog.com.
[00:15:18.410 --> 00:15:27.213]  TheEconomicLessBlog.com, but we have it up at InfoWars.com with a bunch of examples linking to Twitter where it's being saying, if Romney wins, I'm starting a riot.
[00:15:27.213 --> 00:15:27.754]  Who's with me?
[00:15:27.754 --> 00:15:29.574]  You know, stuff like that with the links.
[00:15:29.574 --> 00:15:32.776]  And I've got Watson doing a big article with a bunch of other examples.
[00:15:32.776 --> 00:15:35.837]  Then we've got Thomas Sowell saying the same thing.
[00:15:36.517 --> 00:15:48.403]  And then we've got the chicagonow.com riots to follow the election and Examiner, newspaper, Twitter explodes with threats of riots with all the links to it.
[00:15:48.403 --> 00:15:58.869]  That is just some of the reports we're going to be going over and it looks like it may happen because Mitt Romney and a whole bunch of major polls has now pulled ahead of Obama, clearly.
[00:16:00.287 --> 00:16:02.769]  Cold and flu season is upon us.
[00:16:02.769 --> 00:16:09.013]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial.
[00:16:09.013 --> 00:16:20.120]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, as well as help improve wound healing.
[00:16:20.700 --> 00:16:33.749]  Silver salt technology is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases, like strep throat, staph, pneumonia, colds, flus, and other harmful pathogens.
[00:16:33.749 --> 00:16:45.998]  This new technology is much more effective than colloidal or ionic silvers, and has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of older solutions.
[00:16:46.698 --> 00:16:50.361]  Supernatural Silver is what you need for any emergency.
[00:16:50.361 --> 00:16:57.627]  Go to SupernaturalSilver.com today and use the promo code AlexSays for 20% off and like us on Facebook.
[00:17:02.094 --> 00:17:10.198]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:17:10.198 --> 00:17:14.260]  Alex and his staff have used these pure soap products for years.
[00:17:14.260 --> 00:17:21.564]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:17:21.564 --> 00:17:24.385]  See them on the web at 5starsoap.com.
[00:17:24.605 --> 00:17:29.429]  Or call 800-340-7091 for a free catalog.
[00:17:29.429 --> 00:17:35.374]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:17:35.374 --> 00:17:40.799]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:17:40.799 --> 00:17:42.781]  This is an amazing deal.
[00:17:42.781 --> 00:17:48.005]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:17:48.005 --> 00:17:51.148]  See them on the web at 5starsoap.com or call
[00:17:51.388 --> 00:17:52.612]  Call 800-340-7091 for a free catalog.
[00:17:59.673 --> 00:18:05.818]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:18:05.818 --> 00:18:08.800]  78% of the Midwest corn belt is in drought conditions.
[00:18:08.800 --> 00:18:14.184]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:18:14.184 --> 00:18:19.148]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:18:19.148 --> 00:18:28.575]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods or meat foods direct now, as the price of raw ingredients increases.
[00:18:28.855 --> 00:18:29.356]  We're good to go.
[00:18:54.853 --> 00:18:57.114]  Or eFoodsDirect.com forward slash Alex.
[00:18:57.114 --> 00:18:58.975]  You can bet your life on eFoodsDirect.
[00:18:58.975 --> 00:19:00.516]  Aaron Fullin here.
[00:19:00.516 --> 00:19:12.122]  As the food police shut down food co-ops, the Amish, and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[00:19:12.122 --> 00:19:15.944]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[00:19:16.164 --> 00:19:18.925]  But frankly, I'm not sure what the food police are so afraid of.
[00:19:18.925 --> 00:19:26.808]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[00:19:26.808 --> 00:19:34.311]  Even today, Japanese eat miso, Africans eat fermented porridges, Koreans eat kimchi, and in India, fermented milk is a staple for healthy living.
[00:19:34.611 --> 00:19:35.752]  But here's some good news.
[00:19:35.752 --> 00:19:41.957]  Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[00:19:41.957 --> 00:19:45.280]  Since it's still legal to make these foods as long as you can make them yourself.
[00:19:45.280 --> 00:19:48.143]  For more information, check out fermentationfactor.com.
[00:19:48.143 --> 00:19:50.144]  That's fermentationfactor.com.
[00:19:50.144 --> 00:19:52.566]  It's easy to create your own powerful fermented foods.
[00:19:52.566 --> 00:19:56.290]  And you can do it by going to www.fermentationfactor.com.
[00:19:56.290 --> 00:19:58.992]  That's www.fermentationfactor.com.
[00:20:01.266 --> 00:20:04.848]  Coast to coast, direct from Austin.
[00:20:04.848 --> 00:20:10.512]  You're listening to the Alex Jones Broadcasting Network.
[00:20:10.512 --> 00:20:15.496]  From the front lines of the information war, it's Alex Jones!
[00:20:18.598 --> 00:20:22.200]  Yes, my friends, we are back and thank you so much for joining us.
[00:20:22.200 --> 00:20:26.984]  Journalist John Rappaport will be joining us coming up in the second hour.
[00:20:26.984 --> 00:20:44.275]  We'll open the phones up then as well to break down in the last week hundreds of articles, including five different ones I saw in the New York Times this week saying drug all kids in school with Ritalin, Prozac and other speed and psychotropic type drugs.
[00:20:44.275 --> 00:20:45.756]  And of course, Big Pharma wrote this.
[00:20:45.756 --> 00:20:48.278]  They were just going to say half the kids are now mentally ill.
[00:20:48.838 --> 00:20:53.000]  But people said, well, half of them aren't mentally ill because they got 20% on drugs right now.
[00:20:53.000 --> 00:20:56.401]  We'll just say you all need to be on drugs and statins.
[00:20:56.401 --> 00:21:03.864]  And of course, sudden infant death syndrome, I've got studies here, they've done this for 20 years more, is mainly caused by vaccines.
[00:21:03.864 --> 00:21:05.464]  They do autopsies and find it out.
[00:21:05.464 --> 00:21:09.346]  The federal government quietly pays people off.
[00:21:09.346 --> 00:21:10.826]  But they've got some news on that.
[00:21:10.826 --> 00:21:12.787]  Now they shoot the babies up and then they die.
[00:21:13.607 --> 00:21:19.692]  Their heart rate goes up, their breathing goes up, and well, they die, but vaccines are good because Big Pharma says so.
[00:21:19.692 --> 00:21:32.221]  So we're going to be breaking all of that down as well in the serious situation in Syria, where they're now doing a no-fly zone over parts of it and over Turkey.
[00:21:32.221 --> 00:21:37.205]  They're grabbing and forcing down Russian aircraft, passenger liners.
[00:21:38.285 --> 00:21:38.566]  U.S.
[00:21:38.566 --> 00:21:48.391]  troops are fighting under NATO against Russian troops in Syria, and our troops are fighting alongside Al-Qaeda, that is the main jihadi force that our government's brought into the area.
[00:21:48.391 --> 00:21:50.753]  It is off the charts immoral.
[00:21:50.753 --> 00:21:51.774]  And it's in the newspaper.
[00:21:51.774 --> 00:21:55.116]  They've, oh, Al-Qaeda's helping.
[00:21:55.116 --> 00:21:57.197]  Just totally immoral.
[00:21:57.197 --> 00:21:58.878]  Off the charts evil.
[00:21:58.878 --> 00:22:00.639]  We're going to be looking at all of that.
[00:22:00.639 --> 00:22:06.022]  I want to play a clip here from KABC with Larry Elder interviews.
[00:22:07.643 --> 00:22:21.071]  Thomas Sowell, again, journalist, professor, you name it, who predicts that if Obama loses, just because people are dependent on welfare, they're going to perceive the fact that they are being cut off the gravy train.
[00:22:22.315 --> 00:22:24.717]  Folks, you know that I don't demonize the welfare people.
[00:22:24.717 --> 00:22:25.778]  I think they're pitiful.
[00:22:25.778 --> 00:22:27.920]  They've de-industrialized this country.
[00:22:27.920 --> 00:22:30.002]  They've tried to force people onto food stamps.
[00:22:30.002 --> 00:22:35.126]  The food stamp program has doubled from 20-something million to almost 50 million.
[00:22:35.126 --> 00:22:38.789]  It's like 49 million and change since Obama got in.
[00:22:38.789 --> 00:22:43.673]  He has the nerve to say that you didn't build your own small business.
[00:22:43.673 --> 00:22:46.556]  I mean, it's like having Fidel Castro as president.
[00:22:49.130 --> 00:22:52.392]  It's just incredible the things we hear coming out of a U.S.
[00:22:52.392 --> 00:22:54.694]  President's mouth.
[00:22:54.694 --> 00:23:00.598]  I'm not predicting there will be racially motivated riots in this country, but I certainly hope there isn't.
[00:23:00.598 --> 00:23:04.440]  And I think we do have the atmosphere there where this could happen.
[00:23:04.440 --> 00:23:06.422]  I know of the police, like we saw in the L.A.
[00:23:06.422 --> 00:23:15.788]  riots a few decades ago, if they stand down, if there's any looting, or if a car gets dumped over or something, then it will spread.
[00:23:15.788 --> 00:23:18.950]  If the police pull back, like they do, politically correct,
[00:23:20.131 --> 00:23:21.532]  We're good to go.
[00:23:44.212 --> 00:23:50.534]  And I've watched MSNBC sometimes and all it is is race baiting and race card and you're a racist if you don't like government healthcare and you're a racist if you don't vote for Obama and
[00:24:04.904 --> 00:24:13.831]  It is so despicable that in the name of fighting racism that I think is just, you know, racism is just mindless and stupid and is used to control us.
[00:24:13.831 --> 00:24:14.711]  It's divide and conquer.
[00:24:14.711 --> 00:24:18.554]  I'm totally against racism, tribalism, all this garbage.
[00:24:18.554 --> 00:24:28.181]  But when people are politically correct and think they can be racist against you because, well, you're the bad guy, you're the white guy, it forces you into the debate.
[00:24:28.181 --> 00:24:30.403]  And that's what the globalists want.
[00:24:30.403 --> 00:24:32.825]  But if you look at the poverty pimp types,
[00:24:35.316 --> 00:24:36.416]  All of them.
[00:24:36.416 --> 00:24:41.618]  Slimeball, Chris Matthews, Mr. Maddow, I mean, Ms.
[00:24:41.618 --> 00:24:43.019]  Maddow, Rachel Maddow.
[00:24:43.019 --> 00:24:46.940]  You look at those people, all they're doing is injecting racial division.
[00:24:46.940 --> 00:24:49.301]  All day long, they're making everything racial.
[00:24:49.301 --> 00:24:56.724]  And so, people then watch that and believe that, well, I've got a get-out-of-jail-free card.
[00:24:56.724 --> 00:24:58.345]  I should go out and riot.
[00:24:58.345 --> 00:25:00.265]  I should go out and engage in these things.
[00:25:00.265 --> 00:25:03.126]  And look who used to call for riots in New York City.
[00:25:03.126 --> 00:25:04.227]  And who used to stir stuff up.
[00:25:04.941 --> 00:25:09.522]  Al Sharpton, well he's now one of the biggest hosts on MSNBC.
[00:25:09.522 --> 00:25:12.343]  And it doesn't empower anybody.
[00:25:12.343 --> 00:25:16.965]  In fact, all it does is create more division and make groups of people be afraid of each other.
[00:25:16.965 --> 00:25:25.047]  And that's exactly what big government wants, to keep everybody in their ghettos, in their barrios, in their neighborhoods.
[00:25:25.047 --> 00:25:30.049]  The white people running to the suburbs, you know, gentrification, hiding out there.
[00:25:31.857 --> 00:25:34.018]  This is exactly what we see getting pushed.
[00:25:34.018 --> 00:25:39.519]  And folks, if you look at Twitter and Facebook and all over, we've got big reports coming out on this.
[00:25:39.519 --> 00:25:43.420]  We've already got some up at Infowars.com.
[00:25:43.420 --> 00:25:50.861]  But we've got a big one coming out tomorrow morning, maybe even tonight by Paul Watson, because there's a lot of examples of this and a lot of people calling for it.
[00:25:50.861 --> 00:25:52.602]  And I think that, unfortunately,
[00:25:54.648 --> 00:26:01.515]  Researcher and journalist Thomas Sowell may be right about this happening, especially if it gets encouraged.
[00:26:01.515 --> 00:26:08.262]  And remember, and here's the key, I cover this in my film, The Obama Deception, made three and a half years ago.
[00:26:08.262 --> 00:26:17.351]  If Obama, when he was US Senator, would tell his cousin over in Kenya, Odinga,
[00:26:18.240 --> 00:26:29.608]  When he lost the election against the Christian majority, Odinga is a Muslim, he said, have your Muslim constituents, the letters public, riot and demand you be given a seat in government.
[00:26:29.608 --> 00:26:33.291]  And he did, and they made the prime ministership for Odinga.
[00:26:34.153 --> 00:26:50.339]  So, don't think when Obama, and then this came out in the news, sent Justice Department people down with the Trayvon Martin tragedy to try to stir up people and get some type of race war going and they had some attacks going on and stores being looted.
[00:26:50.339 --> 00:26:51.660]  Remember that?
[00:26:51.660 --> 00:26:58.143]  Don't think they won't pull something like that now and play blacks and whites and others off against each other.
[00:26:58.143 --> 00:26:58.963]  That's pointless.
[00:27:00.735 --> 00:27:06.716]  Rioting will only, in fact, I saw some of the emails I got, I saw some of the comments on the YouTube video.
[00:27:06.716 --> 00:27:09.697]  They said, yeah, you better be afraid, you know, Jones.
[00:27:09.697 --> 00:27:12.818]  You know you're racist, you know you're a white racist, all this type of stuff.
