[00:00:01.050 --> 00:00:02.212]  Coast to coast.
[00:05:12.021 --> 00:05:16.824]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:05:17.024 --> 00:05:24.209]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:05:24.349 --> 00:05:29.756]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:05:29.976 --> 00:05:33.720]  These are items that I did research on, that I personally use.
[00:05:34.001 --> 00:05:38.526]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:05:38.727 --> 00:05:43.953]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:05:44.193 --> 00:05:47.275]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:05:47.416 --> 00:05:49.657]  When Disaster Strikes by Matthew Stein.
[00:05:49.938 --> 00:05:54.501]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[00:05:54.701 --> 00:05:57.143]  Hand crank shortwave AM FM radios.
[00:05:57.583 --> 00:06:04.609]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:06:04.789 --> 00:06:05.810]  We're getting prepared.
[00:06:06.050 --> 00:06:06.470]  Are you?
[00:06:06.730 --> 00:06:07.811]  Infowarshop.com
[00:06:12.466 --> 00:06:14.688]  You're listening to the Alex Jones Show!
[00:06:23.663 --> 00:06:45.270]  Welcome my friends listening across the United States on the AM and FM dial and all of you out there across the world listening on Global Shortwave WWCR World Service 100,000 watts heard planetary wide and of course all the people listening at PrisonPlanet.com, Infowars.com on the free audio streams and later on the giant
[00:06:45.470 --> 00:06:48.412]  I want to thank you all for joining us on this November 4th Sunday transmission.
[00:06:48.452 --> 00:06:49.533]  Now 48 hours out from the thick
[00:07:07.945 --> 00:07:08.705]  of the election.
[00:07:09.105 --> 00:07:15.767]  48 hours from now, we're going to be, you know, Tuesday evening, right in the middle of this.
[00:07:15.947 --> 00:07:23.048]  And this is an election to remember, even though both candidates are bought and paid for by big mega banks and globalist institutions.
[00:07:23.468 --> 00:07:31.810]  There are some real differences in the management style, the globalist management teams that are behind them, and Obama
[00:07:32.370 --> 00:07:38.555]  He's saying all churches will hire non-Christians and you will pay for insurance and abortions.
[00:07:38.995 --> 00:07:40.677]  Total violation of the First Amendment.
[00:07:41.017 --> 00:07:47.242]  Congress shall make no law respecting an establishment of religion or prohibiting a free exercise thereof.
[00:07:48.226 --> 00:07:51.568]  Separation of church and state means the government has no jurisdiction over religion.
[00:07:51.908 --> 00:07:55.150]  Not religion can't be involved in public life.
[00:07:55.790 --> 00:08:01.453]  But that's because I am a person that studies history and has historians and constitutional lawyers on.
[00:08:02.074 --> 00:08:07.777]  They use the pure ignorance of the public to think that churches can't have any political speech.
[00:08:09.136 --> 00:08:13.860]  No, the government cannot have a religious position that you're forced to follow.
[00:08:14.600 --> 00:08:21.285]  This country was founded by Christians who believed in free will and said you don't have to be a Christian.
[00:08:22.786 --> 00:08:30.332]  But now they've turned it around backwards to wage war against Christians and tell Catholic churches nationwide you will pay for abortions.
[00:08:30.672 --> 00:08:31.893]  Travis County, where I live,
[00:08:33.339 --> 00:08:37.980]  Travis County, where I live in Austin, this transmission is coming to you from Austin, Texas.
[00:08:38.380 --> 00:08:40.341]  I run into people all the time that are visiting Austin.
[00:08:40.361 --> 00:08:41.601]  They go, you live in Austin?
[00:08:41.621 --> 00:08:42.921]  I thought it was New York or LA.
[00:08:43.241 --> 00:08:44.301]  That's where all the media lives.
[00:08:44.922 --> 00:08:46.642]  I listen and watch every day, they say.
[00:08:46.982 --> 00:08:51.043]  Well, listen, I'm in Austin, Texas, right here in the middle of the country.
[00:08:51.603 --> 00:08:52.543]  So we're coming to you from here.
[00:08:52.803 --> 00:08:59.665]  Travis County is the only county in Texas, great state of Texas, my beloved state, where they take your tax money
[00:09:00.942 --> 00:09:04.785]  In the hospital district money and make you pay for people's abortions.
[00:09:06.266 --> 00:09:09.588]  You know, they're 400 bucks, they're subsidized because the elite don't want you being born.
[00:09:10.368 --> 00:09:12.349]  If you want one, you pay for it, okay?
[00:09:12.630 --> 00:09:13.730]  Don't make me pay for it.
[00:09:15.171 --> 00:09:15.992]  It's real simple.
[00:09:16.932 --> 00:09:17.693]  Alright, continuing.
[00:09:17.713 --> 00:09:19.254]  You ever heard of separation of church and state?
[00:09:19.774 --> 00:09:21.635]  I hope that you would actually live by it.
[00:09:21.736 --> 00:09:23.777]  Oh, but you use it to eradicate religion.
[00:09:23.977 --> 00:09:25.138]  The point is, under Obama,
[00:09:26.104 --> 00:09:37.652]  He said, in the last debate, he said, I will come after, it was the middle debate, I will come after, we've played the clips, we will come after, he goes, I don't want to just ban semi-autos, he goes, I want to ban handguns.
[00:09:38.853 --> 00:09:47.559]  And that's what his Attorney General has supported, that's what he's supported, that's why they ship guns into Mexico, to blame the Second Amendment, CBS News even got those internal memos, okay?
[00:09:47.699 --> 00:09:51.862]  That was a false flag frame-up on the Second Amendment, an inside job.
[00:09:52.223 --> 00:09:55.205]  Fully autos, hand grenades, not just stuff out of gun shops.
[00:09:56.175 --> 00:09:58.757]  And you're going to get over 1,000 power plants shut down.
[00:09:58.817 --> 00:10:00.878]  That's now been reported on by the Associated Press.
[00:10:01.098 --> 00:10:06.242]  They've only shut down 200-and-something massively increasing power prices, coal power plants.
[00:10:06.262 --> 00:10:07.343]  They're going to shut down over 1,000.
[00:10:07.563 --> 00:10:12.306]  Of course, the big insider ones that are giving waivers, like General Electric, their profits are going up.
[00:10:12.326 --> 00:10:13.767]  You're going to pay a lot more for less.
[00:10:14.087 --> 00:10:19.932]  That's the old Enron scam out of California and Oregon, where they were making $2 billion a day sometimes running scams.
[00:10:20.732 --> 00:10:22.053]  So that's what you're going to get.
[00:10:22.374 --> 00:10:26.778]  Now, again, am I saying Mitt Romney is a good, great guy and I love him or I'm running out to vote for him?
[00:10:27.178 --> 00:10:30.541]  Well, number one, Texas is going to go Republican anyways by a landslide.
[00:10:30.561 --> 00:10:33.323]  So if you knew anything about the Electoral College, you'd know it doesn't matter.
[00:10:33.584 --> 00:10:36.526]  Plus, Travis County, again, where I live, has been proven and certified.
[00:10:36.987 --> 00:10:42.191]  Back in 1998, I was there at the county commissioners where I proved fraud and a fraudulent election.
[00:10:43.973 --> 00:10:47.614]  With a county commissioner and the state said it is fraud, but we still certify it.
[00:10:47.955 --> 00:10:49.355]  That was in the Austin American-Statesman.
[00:10:49.555 --> 00:10:51.476]  So I don't have voting, okay?
[00:10:52.176 --> 00:10:59.959]  That's why they'll probably pass Prop 1 to make UT that's got, what, $4 billion in its permanent fund and oil wells everywhere?
[00:10:59.979 --> 00:11:12.484]  To make me pay them billions of dollars, the average taxpayer, $200 and something a year, forever, to pay for a new medical school for them when it's the richest university in the world!
[00:11:13.899 --> 00:11:15.300]  That's why they can get away with anything here.
[00:11:15.340 --> 00:11:16.520]  I'm sorry, I'm now ranting.
[00:11:17.321 --> 00:11:18.601]  That's why we're an official U.N.
[00:11:18.661 --> 00:11:19.542]  city under U.N.
[00:11:19.582 --> 00:11:20.022]  control.
[00:11:20.262 --> 00:11:21.082]  Look it up on the U.N.'
[00:11:21.062 --> 00:11:21.643]  's website.
[00:11:22.043 --> 00:11:23.463]  Just type in Austin, Texas on the U.N.
[00:11:23.483 --> 00:11:23.864]  website.
[00:11:24.084 --> 00:11:25.784]  We are the city worldwide.
[00:11:26.065 --> 00:11:26.765]  The example.
[00:11:28.595 --> 00:11:31.917]  Because the parasites all come where the wealth and liberty is and take it over.
[00:11:32.058 --> 00:11:32.938]  Austin is wonderful.
[00:11:32.978 --> 00:11:35.260]  It's the best of worlds, the worst of worlds.
[00:11:35.500 --> 00:11:37.081]  The best of times, the worst of times.
[00:11:37.341 --> 00:11:40.183]  But none of that is what... That's not the big news here today.
[00:11:40.203 --> 00:11:43.366]  I want you to call your friends and family right now.
[00:11:43.806 --> 00:11:44.346]  Right now.
[00:11:44.787 --> 00:11:53.073]  Whether you're listening on NewsRadio 590 here in Austin, Texas, or the big station there in Knoxville.
[00:11:55.043 --> 00:11:56.223]  All of our great affiliates.
[00:11:56.263 --> 00:11:57.484]  What is it, WNOX?
[00:11:57.544 --> 00:11:59.044]  I can't keep track of all these affiliates.
[00:11:59.064 --> 00:12:01.745]  By the way, they gave me the affiliate list the other day, and it's not even updated.
[00:12:01.765 --> 00:12:03.506]  It was like 140-something stations.
[00:12:03.846 --> 00:12:08.487]  So I'm just trying to get my mind around that and try to get all the stations down.
[00:12:08.527 --> 00:12:19.651]  The point is, whether you're listening in Chicago on 1530, or whether you're listening in Rochester, New York on 1320, or whether you're listening in Los Angeles, San Diego on that station,
[00:12:20.751 --> 00:12:27.815]  This is a big show, and you need to... It's WNOX, thank you.
[00:12:28.316 --> 00:12:29.256]  100.3, a huge station.
[00:12:29.577 --> 00:12:37.842]  The point is, however you're listening to us, whether it's shortwave, satellite, internet, terrestrial radio, which is 90 plus percent of the radio audience,
[00:12:38.482 --> 00:12:50.722]  I want you to call your friends and family and tell them to tune in right now because we're going to cover some hard core information that is so incredibly important on so many fronts.
[00:12:51.282 --> 00:12:51.923]  Where to start?
[00:12:53.183 --> 00:12:54.684]  All I want is fair elections.
[00:12:55.164 --> 00:12:55.505]  Okay?
[00:12:56.245 --> 00:12:57.446]  I hated Al Gore.
[00:12:57.806 --> 00:12:59.147]  Cannot stand Al Gore.
[00:12:59.607 --> 00:13:03.890]  As much as I don't like the mainline Republicans, Al Gore is probably my least favorite person on earth.
[00:13:04.010 --> 00:13:04.310]  Okay?
[00:13:05.271 --> 00:13:07.112]  But clearly there was some fraud against him in 2000.
[00:13:08.093 --> 00:13:08.753]  I mean, it was there.
[00:13:09.554 --> 00:13:11.895]  It got certified in Ohio that was fraud in 2004.
[00:13:12.576 --> 00:13:14.117]  Later, with Bush-Kerry.
[00:13:14.437 --> 00:13:15.418]  People went to jail over that.
[00:13:15.718 --> 00:13:16.578]  This stuff is real.
[00:13:16.618 --> 00:13:17.139]  This goes on.
[00:13:18.015 --> 00:13:24.600]  I'm here to tell you we've got reports of people voting multiple times all over the country for Obama.
[00:13:24.960 --> 00:13:29.984]  Of mentally ill people being lined up and they're putting voting machines in the mental institutions.
[00:13:30.764 --> 00:13:32.165]  This is coming out all over the country.
[00:13:32.185 --> 00:13:34.387]  I have that in my stack to have them vote for Obama.
[00:13:35.669 --> 00:13:43.478]  New York is announcing they are going to keep election polls open, I knew there was a scam going, past Tuesday.
[00:13:43.838 --> 00:13:46.461]  There you go, that is postponing the election.
[00:13:46.942 --> 00:13:53.289]  CBS 2 New York, New York City Board of Elections, it's possible voting may be permitted beyond Tuesday.
[00:13:54.090 --> 00:13:55.732]  In that key swing state.
[00:13:57.156 --> 00:14:09.145]  Romney, according to multiple scientific university breakdowns that have been proven to be totally accurate, like University of Colorado at Boulder, with their computers, is set 76% to win the popular vote.
[00:14:09.405 --> 00:14:09.725]  What is it?
[00:14:09.745 --> 00:14:13.247]  59% they're saying to win the electoral.
[00:14:14.128 --> 00:14:21.253]  Romney is beginning to go ahead in Michigan, Ohio, Minnesota, and Colorado in all the major polls.
[00:14:21.793 --> 00:14:23.635]  He is either tied or surging.
[00:14:24.015 --> 00:14:26.096]  Romney, if you look at this,
[00:14:27.082 --> 00:14:32.170]  Mitt Romney is set to win and be president.
[00:14:32.970 --> 00:14:35.931]  But, in the Electoral College and also in the popular vote.
[00:14:36.031 --> 00:14:40.211]  It's hands down he's going to win in the popular vote, but Electoral College is what matters.
[00:14:40.512 --> 00:14:42.032]  So all I do is go with the facts.
[00:14:42.552 --> 00:14:52.294]  And I'm here to tell you, you've got the bookies in Vegas, in Ireland, and in England, all over the news, and the media's carrying this, already paying out.
[00:14:52.514 --> 00:14:56.435]  And I'm going to get to this with the proof and the articles, give you the headlines, all of it, coming up after break.
[00:14:56.995 --> 00:15:01.596]  The bookies are already paying out money Friday, Saturday, and Sunday, tonight.
[00:15:02.256 --> 00:15:04.257]  They're already paying out on Obama.
[00:15:05.057 --> 00:15:06.037]  There's Business Insider.
[00:15:06.137 --> 00:15:07.658]  Irish betting site calls race early.
[00:15:07.958 --> 00:15:09.078]  Pays out Obama vote.
[00:15:09.938 --> 00:15:11.439]  A victory bet's two days early.
[00:15:11.519 --> 00:15:17.080]  It's already starting all over the world with one of the most famously seedy industries.
[00:15:17.100 --> 00:15:22.022]  I mean, beyond that, trying to tell us what's going on, okay?
[00:15:22.898 --> 00:15:24.059]  We've got that going on.
[00:15:24.079 --> 00:15:25.099]  We've got that happening.
[00:15:25.940 --> 00:15:27.441]  We've got Kramer.
[00:15:27.541 --> 00:15:28.582]  I mean, you know, give me a break.
[00:15:28.622 --> 00:15:30.263]  How many times has that guy suckered people?
[00:15:30.603 --> 00:15:32.884]  He's saying Obama with a landslide.
[00:15:33.685 --> 00:15:36.486]  The media, the New York Times is running some questionable poll.
[00:15:36.787 --> 00:15:43.171]  Sweethearts of the Democrats saying 85% chance, you know, huge victory with Obama.
[00:15:44.011 --> 00:15:45.732]  All of this happening.
[00:15:45.932 --> 00:15:50.675]  Meanwhile, thousands of tweets going out saying burn cities, kill white people.
[00:15:53.107 --> 00:16:04.885]  If Obama loses, and when we come back, Bill Maher, we're going to cover this first, is saying black people are going to attack white people, calling for racial division and race war if Obama loses.
[00:16:05.045 --> 00:16:06.267]  And so is Michael Moore.
[00:16:06.587 --> 00:16:07.449]  We have the proof.
[00:16:07.469 --> 00:16:07.929]  Stay with us.
[00:16:12.193 --> 00:16:19.860]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:16:20.300 --> 00:16:23.924]  Alex and his staff have used these pure soap products for years.
[00:16:24.384 --> 00:16:31.190]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:16:31.690 --> 00:16:34.513]  See them on the web at 5starsoap.com.
[00:16:34.713 --> 00:16:39.196]  Or call 800-340-7091 for a free catalog.
[00:16:39.536 --> 00:16:45.199]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:16:45.479 --> 00:16:50.582]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:16:50.882 --> 00:16:52.503]  This is an amazing deal.
[00:16:52.863 --> 00:16:57.486]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:16:58.106 --> 00:17:01.188]  See them on the web at 5starsoap.com or call
[00:17:01.828 --> 00:17:05.751]  800-340-7091 for a free catalog.
[00:17:09.815 --> 00:17:10.575]  Aaron Fullin here.
[00:17:10.836 --> 00:17:22.205]  As the food police shut down food co-ops, the Amish, and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy, home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[00:17:22.425 --> 00:17:26.268]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[00:17:26.468 --> 00:17:28.970]  But frankly, I'm not sure what the food police are so afraid of.
[00:17:29.230 --> 00:17:36.875]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[00:17:37.116 --> 00:17:44.621]  Even today, Japanese eat miso, Africans eat fermented porridges, Koreans eat kimchi, and in India, fermented milk is a staple for healthy living.
[00:17:44.921 --> 00:17:45.841]  But here's some good news.
[00:17:46.041 --> 00:17:51.903]  Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[00:17:52.263 --> 00:17:55.304]  Since it's still legal to make these foods as long as you can make them yourself.
[00:17:55.584 --> 00:17:58.265]  For more information, check out fermentationfactor.com.
[00:17:58.425 --> 00:18:00.185]  That's fermentationfactor.com.
[00:18:00.445 --> 00:18:02.786]  It's easy to create your own powerful fermented foods.
[00:18:02.866 --> 00:18:06.467]  And you can do it by going to www.fermentationfactor.com.
[00:18:06.567 --> 00:18:09.288]  That's www.fermentationfactor.com.
[00:18:10.313 --> 00:18:20.481]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[00:18:20.922 --> 00:18:31.150]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[00:18:32.071 --> 00:18:39.416]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[00:18:39.636 --> 00:18:46.501]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[00:18:46.841 --> 00:18:51.265]  This product was designed to be an invaluable part of your vital preparations.
[00:18:51.605 --> 00:18:58.950]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing,
[00:18:59.130 --> 00:19:08.997]  Please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home forever.
[00:19:09.518 --> 00:19:15.502]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:19:16.022 --> 00:19:18.424]  78% of the Midwest corn belt is in drought conditions.
[00:19:18.624 --> 00:19:23.668]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:19:24.008 --> 00:19:28.732]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:19:28.973 --> 00:19:36.360]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[00:19:36.620 --> 00:19:40.323]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[00:19:40.483 --> 00:19:42.025]  Now is the time to get your supply.
[00:19:42.265 --> 00:19:46.128]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[00:19:46.288 --> 00:19:48.929]  You know about their delicious, long-term, storable foods.
[00:19:49.189 --> 00:19:51.831]  The fact is, you can eat it anytime to save money today.
[00:19:51.971 --> 00:19:56.394]  And because it stores for 25 years, you're locking in today's prices and avoiding the rising food cost.
[00:19:56.534 --> 00:19:57.054]  Don't wait!
[00:19:57.175 --> 00:19:59.536]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[00:19:59.636 --> 00:20:02.238]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[00:20:02.658 --> 00:20:04.259]  You can bet your life on eFoods Direct.
[00:20:10.990 --> 00:20:18.678]  From the coast to coast, direct from Austin, you're listening to the Alex Jones Broadcasting Network.
[00:20:20.360 --> 00:20:25.406]  From the front lines of the information war, it's Alex Jones.
[00:20:29.370 --> 00:20:31.272]  Monday through Friday
[00:20:32.728 --> 00:20:34.410]  From 11 a.m.
[00:20:34.571 --> 00:20:35.352]  until 2 p.m.
[00:20:35.392 --> 00:20:40.879]  Central Standard Time, that's 12 noon to 3 p.m., we are live on the Radio Weekdays and...
[00:20:42.176 --> 00:20:43.697]  There's a lot of news happens on the weekend.
[00:20:43.717 --> 00:20:49.019]  There's a lot of people out there who are just at the mercy of the mainstream globalist media.
[00:20:49.679 --> 00:20:54.262]  And so we like to invade the airwaves Sundays, 4 to 6 Central, 5 to 7 Eastern.
[00:20:54.982 --> 00:21:04.746]  Okay, let me go ahead and get into the nastiest stuff I've seen in this 2012 election cycle, as we are only 48 hours out now from election night.
[00:21:05.367 --> 00:21:07.468]  We're not even 48 hours out from election day.
[00:21:08.840 --> 00:21:16.183]  We are 48 hours out, probably by 8 or 9 central, the mainstream media will be trying to project their winner.
[00:21:17.564 --> 00:21:27.508]  So we can say about 48 to 50 hours from now, 51 hours from now to be technical, we're going to be hearing who the winner is probably.
[00:21:27.969 --> 00:21:30.530]  Unless, this is the big news, there's a lot of it here.
[00:21:32.435 --> 00:21:34.135]  New York City Board of Elections.
[00:21:34.195 --> 00:21:37.796]  It's possible voting may be permitted beyond Tuesday.
[00:21:38.136 --> 00:21:45.498]  Romney's been surging in all polls the last three weeks, but a little bit of slowing in the surge and some reversals now.
[00:21:45.878 --> 00:21:49.059]  They're chalking up to Obama looking presidential with the hurricane.
[00:21:49.719 --> 00:21:51.719]  We're going to be getting into all that in a moment.
[00:21:53.079 --> 00:21:54.620]  But this is big because
[00:21:56.243 --> 00:22:02.117]  Postponing election allows more rigging, especially by the incumbent.
[00:22:03.687 --> 00:22:14.894]  And, you know, that way then machines can be reprogrammed, people can vote repeatedly, they can run voter rolls again, because they'll have a data tape or they'll have a computer program that they can then flip.
[00:22:15.674 --> 00:22:26.640]  We've got Bev Harris, the expert in election fraud, made the HBO documentary about her hacking democracy, and she points out both parties do it.
[00:22:26.960 --> 00:22:28.762]  She's going to be on with us tomorrow.
[00:22:29.793 --> 00:22:35.097]  And then, on the election and the aftermath of the election, all three days, tracking this with us on the weekday show.
[00:22:35.157 --> 00:22:44.985]  Now, you know, two and a half weeks ago, we began to track Twitter comments saying that if Obama loses, that people are going to riot.
[00:22:45.025 --> 00:22:50.890]  And these are Twitter accounts, some of them with 8,000 plus tweets, real accounts up for years.
[00:22:51.711 --> 00:22:56.895]  Some of them are new, might be spoofs, but there have been some Secret Service visits, some arrests.
[00:22:57.395 --> 00:23:04.101]  But Weekly Standard and others are pointing out that a lot of the accounts have been left up and are still saying they're going to kill Romney.
[00:23:04.461 --> 00:23:07.364]  They're going to go to wherever he's at and kill him, close quote.
[00:23:07.384 --> 00:23:09.085]  Before the media clips that out.
[00:23:09.105 --> 00:23:09.606]  I didn't say that.
[00:23:09.646 --> 00:23:10.407]  I'm reading the tweets.
[00:23:11.408 --> 00:23:12.689]  Believe me, they'll do anything, folks.
[00:23:12.729 --> 00:23:13.569]  We've got to be careful here.
[00:23:14.410 --> 00:23:15.411]  It just goes on and on.
[00:23:15.671 --> 00:23:16.652]  Now, we broke that.
[00:23:17.273 --> 00:23:19.395]  DrudgeReport.com blasted it out.
[00:23:20.612 --> 00:23:29.555]  To make it a national story, and I was attacked by the Media Matters group run by George Soros in the White House, publicly funded by Soros, run by the former White House transition director.
[00:23:30.435 --> 00:23:38.237]  And they just said it doesn't exist or I'm evil or I'm bad, and they had ThinkProgress, run by the Soros group, publicly come out and attack us and say we were being racist.
[00:23:38.777 --> 00:23:39.958]  Now, let's get one thing straight.
[00:23:41.059 --> 00:23:42.481]  I am only 38 years old.
[00:23:42.622 --> 00:23:43.803]  I grew up in Dallas, Texas.
[00:23:44.004 --> 00:23:45.325]  So I have no guilt.
[00:23:45.906 --> 00:23:49.451]  I didn't grow up during the Civil Rights Movement or all the stuff that came before.
[00:23:49.752 --> 00:23:52.355]  And I'm sick of being told I'm racist because I'm white.
[00:23:53.095 --> 00:23:54.916]  And it also makes me uncomfortable.
[00:23:54.956 --> 00:23:55.797]  It makes me angry.
[00:23:56.357 --> 00:24:04.984]  Because I have black friends, we got black folks that work here at Infowars.com, and it's just, it's the system trying to get everybody at each other's throats.
