[00:00:03.339 --> 00:00:03.579]  I'm good.
[00:08:38.680 --> 00:08:41.161]  And this is a small clip from a very powerful film.
[00:08:41.481 --> 00:08:46.943]  Of course, I want you to pay attention to the fact that they were talking about putting birth control supplies in the water supply.
[00:08:46.963 --> 00:08:50.745]  Do you really think that just affects one particular ethnic group?
[00:08:51.025 --> 00:08:52.805]  That's going to trickle down to everyone.
[00:08:52.825 --> 00:09:01.289]  We're going to get back to that, but first I want you to look at some of the modern-day people buying into their own enslavement, their own hate, celebrating the abortion of the black community.
[00:09:01.329 --> 00:09:02.169]  Can we please roll that?
[00:09:03.450 --> 00:09:06.031]  He f***ed this country all the way up.
[00:09:06.091 --> 00:09:08.832]  But you expect Barack Obama to fix it in four years?
[00:09:08.852 --> 00:09:11.373]  It don't work like that, motherf***er.
[00:09:11.493 --> 00:09:13.033]  It don't work like that.
[00:09:13.514 --> 00:09:16.855]  Then you want to get rid of, uh, you want to make abortion legal.
[00:09:16.875 --> 00:09:18.936]  That don't make sense, motherf***er.
[00:09:19.016 --> 00:09:23.417]  What we gonna have all these little ugly-ass, nappy-headed kids running around here hungry for?
[00:09:23.457 --> 00:09:26.558]  That don't even sound attractive.
[00:09:26.798 --> 00:09:30.660]  Why would you get rid of... Come on Mitt Romney, you need your ass whipped.
[00:09:32.383 --> 00:09:33.704]  Look, I've known a lot of black people.
[00:09:33.764 --> 00:09:35.564]  I grew up next door to a black family.
[00:09:35.585 --> 00:09:38.986]  I had a lot of black friends in school, a lot of other acquaintances that weren't my friend.
[00:09:39.326 --> 00:09:42.248]  Some bad people who are black, but different people all around.
[00:09:42.328 --> 00:09:45.429]  Everyone's unique, including in any ethnic group.
[00:09:45.469 --> 00:09:46.330]  We're all people.
[00:09:46.670 --> 00:09:51.332]  We can all flourish under individual freedom, under the enshrinement of the Bill of Rights.
[00:09:51.352 --> 00:09:57.915]  We want to try to bring everyone up to that freedom, not reduce all of society to a dependent class by a centralized government.
[00:09:58.315 --> 00:10:02.537]  What if the real racism is these cramped urban centers they're fitting everyone into?
[00:10:03.058 --> 00:10:11.822]  Yesterday it happened to minorities in these tightly compacted cities, that horrible dependency you see in big inner-city situations.
[00:10:12.162 --> 00:10:16.885]  Tomorrow it's going to be Agenda 21 trying to cram everyone, including the yuppies, into those centers.
[00:10:17.285 --> 00:10:24.008]  What if the real racism is turning your back on the right to freedom of speech, the right to bear arms?
[00:10:26.069 --> 00:10:28.211]  Excuse me, some of the first gun control laws in the U.S.
[00:10:28.251 --> 00:10:30.993]  were aimed at blacks who had been freed after slavery.
[00:10:31.434 --> 00:10:34.676]  What if this is all about control?
[00:10:34.996 --> 00:10:36.237]  Well, let's look at this memo.
[00:10:36.337 --> 00:10:36.618]  It's from 1969.
[00:10:36.738 --> 00:10:39.220]  It's from Bernard Burleson.
[00:10:39.280 --> 00:10:44.064]  He's the president of the Population Council, funded by the Rockefeller Foundation.
[00:10:44.584 --> 00:10:48.367]  It is sent by Frederick Jaffe, who comes from Planned Parenthood.
[00:10:48.707 --> 00:10:49.568]  World population.
[00:10:49.608 --> 00:10:51.669]  These are dyed in the wool eugenicists.
[00:10:52.029 --> 00:10:53.970]  Both received Margaret Sanger Awards.
[00:10:54.310 --> 00:10:56.151]  And here's what they have in 1969.
[00:10:56.231 --> 00:10:58.673]  Proposed measures to reduce U.S.
[00:10:58.713 --> 00:10:59.273]  fertility.
[00:10:59.813 --> 00:11:02.995]  And it shows in this document that I know we have a graphic of.
[00:11:03.055 --> 00:11:03.976]  I hope we can show that.
[00:11:04.436 --> 00:11:06.817]  How they wanted to encourage homosexuality.
[00:11:06.857 --> 00:11:10.159]  How they talked about fertility controls in the water slide.
[00:11:10.219 --> 00:11:11.740]  Just like you saw in that documentary.
[00:11:12.100 --> 00:11:12.760]  But look at this.
[00:11:13.121 --> 00:11:15.682]  They wanted to discourage private home ownership.
[00:11:15.842 --> 00:11:20.649]  I thought it was a burden to the taxpayers, all these extra people, all this overpopulation.
[00:11:21.070 --> 00:11:23.553]  No, they want to discourage private home ownership.
[00:11:23.834 --> 00:11:31.145]  They want you part of their collective system so they can control you, so they can enact the other stuff on this list where they want payments.
[00:11:31.505 --> 00:11:32.586]  To encourage abortion.
[00:11:32.946 --> 00:11:34.826]  Payments to encourage contraception.
[00:11:35.127 --> 00:11:40.249]  They want compulsory sterilization if you have more than two kids, except for a few who they prefer.
[00:11:40.549 --> 00:11:44.991]  They want to confine childbearing to only a limited number of selected adults.
[00:11:45.351 --> 00:11:50.633]  And they want all kinds of other benefits reduced and tied to how many children you have.
[00:11:50.954 --> 00:11:51.674]  This has happened.
[00:11:51.994 --> 00:11:53.955]  It's documented in MAFA 21.
[00:11:54.315 --> 00:12:00.718]  It's documented in books like War on the Weak by Edwin Black, which covers the eugenics tragedy in detail.
[00:12:01.218 --> 00:12:03.220]  And this is just part of history, but look at this.
[00:12:03.240 --> 00:12:06.322]  1969, again, this memo comes out.
[00:12:06.682 --> 00:12:09.444]  Only a couple years later, Roe vs. Wade becomes law.
[00:12:09.725 --> 00:12:14.548]  They talk about policy for abortion and sterilization on demand.
[00:12:14.668 --> 00:12:23.475]  Just a snapshot of how they control everyone, starting with some of the most underprivileged and targeted minority groups first, because they're vulnerable populations.
[00:12:23.815 --> 00:12:25.236]  But again, this is about everyone.
[00:12:25.296 --> 00:12:28.779]  Just as Jesus said, what you do unto the least of these, you do unto me.
[00:12:29.259 --> 00:12:32.042]  If you put sterilants in the water, it's going to trickle down.
[00:12:32.062 --> 00:12:34.304]  And that brings me to the modern-day example.
[00:12:34.644 --> 00:12:41.371]  The Detroit columnist, who earlier this year in February called for sterilants in the drinking water to curve poverty numbers.
[00:12:41.711 --> 00:12:45.455]  This guy, Nolan Finley, really disgusting from the Detroit News, writes,
[00:12:45.795 --> 00:12:49.818]  Since the national attention is focused on birth control, here's my idea.
[00:12:49.918 --> 00:12:59.926]  If we want to fight poverty, reduce violent crime, and bring down our embarrassing dropout rate, we should swap contraceptives for fluoride in Michigan's drinking water.
[00:12:59.946 --> 00:13:07.092]  And unfortunately, this is part of the larger belief that you can control things from the top down and engineer society.
[00:13:07.132 --> 00:13:09.334]  It's only going to cause a spike in the cancer rate.
[00:13:09.654 --> 00:13:11.115]  It's going to spread to everyone.
[00:13:11.175 --> 00:13:12.616]  White populations, you name it.
[00:13:12.896 --> 00:13:14.317]  These gender-bending compounds.
[00:13:14.397 --> 00:13:16.858]  It's going to trickle down the pure evil that it is.
[00:13:17.298 --> 00:13:20.740]  And then you've got these bioethicists who we're getting to in just a minute.
[00:13:21.080 --> 00:13:25.102]  You've got the Oxford professor bioethicist who said, fluoride's not enough.
[00:13:25.162 --> 00:13:28.324]  We need to have cognitive enhancers in the water of all kinds.
[00:13:28.644 --> 00:13:33.366]  We need to add lithium next to control the population and other drugs down the line.
[00:13:33.626 --> 00:13:41.971]  You've got another bioethics professor from New York University arguing we should mass drug the population to make them more environmentally conscious.
[00:13:42.391 --> 00:13:48.694]  Meanwhile, we should start genetically engineering smaller babies so they reduce their carbon footprints.
[00:13:49.034 --> 00:13:51.035]  Does that sound like a society you want to live in?
[00:13:51.375 --> 00:13:56.858]  You've got, of course, the bioethicists who argued that newborn babies can be allowed to be killed.
[00:13:57.418 --> 00:14:02.020]  Saying that both fetuses and newborns are not actual persons.
[00:14:02.040 --> 00:14:04.821]  They don't have the same moral status as regular human beings.
[00:14:05.221 --> 00:14:11.003]  And that killing a newborn up to age three should be allowed anywhere where abortion is allowed.
[00:14:11.103 --> 00:14:13.424]  And you see how they ratcheted that in over the years.
[00:14:13.764 --> 00:14:15.185]  It's not as if that was accepted.
[00:14:16.585 --> 00:14:18.826]  Some time ago in this particular society.
[00:14:19.087 --> 00:14:32.795]  You've also got the same Julian Salvesco bioethicist arguing that engineering ethical babies is a moral obligation and they just want to use the emerging genetics, the new sciences to create greater control.
[00:14:33.055 --> 00:14:35.097]  Which brings me to the article I published today.
[00:14:35.417 --> 00:14:38.719]  The system announces it will use DNA stolen from babies.
[00:14:39.119 --> 00:14:55.512]  This is part of a larger controversy where for decades and decades they were secretly taking those blood samples when babies are born in hospitals and putting them in a database so they could compile the genetic info, study you, and lead to a paradigm where they could control your actual genetic makeup.
[00:14:55.912 --> 00:15:02.437]  And so now you've got bioethicists after lawsuits were filed and they were forced to destroy much of the blood sample records.
[00:15:02.777 --> 00:15:03.317]  We're good to go.
[00:15:27.910 --> 00:15:32.234]  We're going to get into that in detail on the other side of this break with Twyla Braze.
[00:15:32.615 --> 00:15:35.678]  She is from Minnesota and has fought this issue heavily.
[00:15:36.078 --> 00:15:40.702]  Only Minnesota and Texas have really owned up to this issue and we'll get into that momentarily.
[00:15:41.877 --> 00:15:43.457]  But who are these bioethicists?
[00:15:43.497 --> 00:15:45.238]  They're nothing but neo-eugenicists.
[00:15:45.618 --> 00:15:47.059]  I've studied the issue in depth.
[00:15:47.159 --> 00:15:52.000]  It goes back to the people who brought us eugenics proper in the late 1800s.
[00:15:52.740 --> 00:15:56.781]  Charles Darwin, who wrote the theory of evolution, or who popularized it.
[00:15:57.081 --> 00:15:58.662]  His cousin, Sir Francis Galton.
[00:15:59.102 --> 00:16:00.663]  And his bulldog, T.H.
[00:16:00.703 --> 00:16:05.605]  Huxley, the grandfather of Aldous Huxley and of UNESCO founder Julian Huxley.
[00:16:05.925 --> 00:16:17.110]  And they believed, it's a trickle down from this elitist belief, that you can ethically, in a biological sense you see, you could bio-ethically replace inferior beings with superior beings.
[00:16:17.190 --> 00:16:19.330]  And that is a morally righteous move.
[00:16:19.791 --> 00:16:22.772]  And it's just a little piece of what all of this eugenics is about.
[00:16:23.192 --> 00:16:27.534]  Speaking of substances in the water, the population has been waking up to fluoride.
[00:16:27.814 --> 00:16:43.603]  We've seen citizen movements across the country lobbying their local governments to take out this toxic sludge that comes from aluminum production, byproducts from nuclear waste production, which is incredibly damaging to thyroid, to IQ, to all kinds of systems in the body, to bone structures.
[00:16:44.063 --> 00:16:49.726]  And just last year we had an activist, an InfoWars listener, and a Tea Party activist named Tony Cosso
[00:16:50.086 --> 00:16:50.386]  We've got
[00:17:15.998 --> 00:17:19.361]  While he did favor removing the fluoride, he's seen the light.
[00:17:19.401 --> 00:17:24.725]  He'll not be talking that way again, and he's ready to endorse putting the fluoride back in as soon as possible.
[00:17:25.085 --> 00:17:27.747]  Within about two weeks, they say, when they have their first session.
[00:17:28.167 --> 00:17:31.410]  And you've got the people replacing them just cheering on fluoride.
[00:17:31.730 --> 00:17:33.931]  Cheering on any kind of population control.
[00:17:34.351 --> 00:17:40.412]  Paul Craig Roberts has an interesting article on the whole affair over General Petraeus and his sex scandal.
[00:17:40.772 --> 00:17:47.594]  He writes, while evil continues to envelop America, the public is focused on CIA Director General Petraeus' resignation.
[00:17:47.934 --> 00:17:53.716]  The FBI spied on him and found that he was having an affair with his biographer, a woman 20 years younger than his 60 years.
[00:17:54.176 --> 00:17:55.757]  What is it with Americans and sex?
[00:17:55.877 --> 00:18:00.701]  Why is an illicit affair the only reason for removing someone from political office?
[00:18:01.041 --> 00:18:04.824]  Why is it that political governments, presidents, vice presidents can violate U.S.
[00:18:04.844 --> 00:18:09.268]  statutory law, torture people, spy on Americans without necessary warrants?
[00:18:09.688 --> 00:18:10.268]  Murder U.S.
[00:18:10.308 --> 00:18:13.390]  citizens without due process, confine U.S.
[00:18:13.430 --> 00:18:33.358]  citizens to dungeons for life without evidence or due process of law, start multi-trillion dollar wars on the basis of completely contrived allegations, with no basis in fact, by the way, murder civilians in seven countries, overthrow legitimate governments, and none of this is a good enough reason to remove any of those politicians from office.
[00:18:33.778 --> 00:18:35.339]  Only a sex scandal can do it.
[00:18:35.719 --> 00:18:37.800]  That brings us to our quote of the day.
[00:18:38.780 --> 00:18:42.524]  Every dictator is an enemy of freedom, an opponent of law.
[00:18:43.145 --> 00:18:45.407]  Words to think about from Demosthenes.
[00:18:45.787 --> 00:18:52.455]  We'll be back on the other side of this break again with more on that baby's blood scandal, how they're databasing DNA.
[00:18:52.495 --> 00:18:53.075]  Stay tuned.
[00:18:53.416 --> 00:18:55.097]  This is the InfoWars Nightly News.
[00:18:55.157 --> 00:18:59.382]  We need your support in spreading this message so we can turn things around and save this country.
[00:19:03.070 --> 00:19:13.001]  Insider billionaire investors like George Soros and John Paulson have recently made massive moves into gold, purchasing what Bloomberg News described as gold hordes.
[00:19:13.402 --> 00:19:16.025]  Soros alone doubled his holdings in a single day.
[00:19:16.365 --> 00:19:18.828]  Russia's Vladimir Putin has doubled down on gold.
[00:19:19.068 --> 00:19:24.354]  Increasing the country's holdings by over 100%, with $1.8 trillion under management.
[00:19:24.574 --> 00:19:32.884]  The bond king, Bill Gross, the world's preeminent bond fund manager at PIMCO, has warned investors of the dangers of QE3 and inflation.
[00:19:33.204 --> 00:19:34.185]  And what's he betting on?
[00:19:34.485 --> 00:19:35.627]  You guessed it, gold.
[00:19:36.107 --> 00:19:38.888]  Friends, this is Alex Jones for MidasResources.com.
[00:19:39.109 --> 00:19:44.231]  For more than 15 years, I have exclusively used Midas Resources for all my precious metal needs.
[00:19:44.491 --> 00:19:49.473]  Whether it's bullion or collectibles you're looking for, Midas Resources is simply the best.
[00:19:49.914 --> 00:19:52.015]  I own my gold as a hedge against inflation.
[00:19:52.315 --> 00:19:58.118]  This Federal Reserve fiat currency could go the way of the Deutsche Mark and the Weimar Republic any time.
[00:19:58.438 --> 00:20:02.940]  In these historically dangerous times, it makes sense to physically hold gold and silver.
[00:20:03.300 --> 00:20:05.921]  Midas already has some of the best deals in the industry.
[00:20:05.981 --> 00:20:11.083]  But if you give them a call and mention the radio special, they will give you a list of the day's super specials.
[00:20:11.503 --> 00:20:17.345]  Midas brokers are standing by to answer all your questions at 800-686-2237.
[00:20:17.525 --> 00:20:23.447]  They also have a lot of informative free literature explaining the opportunities and risks of holding precious metals.
[00:20:23.867 --> 00:20:25.768]  They are ready to answer your questions at 800-686-2237.
[00:20:25.788 --> 00:20:26.148]  Again, that's 800-686-2237.
[00:20:34.255 --> 00:20:42.079]  As we saw in Katrina, and as we are watching now in New York and New Jersey, the federal government can't and won't help you in a crisis.
[00:20:42.699 --> 00:20:45.341]  FEMA ran out of water and MREs in days.
[00:20:45.881 --> 00:20:48.602]  Electricity is still off to over 1 million people.
[00:20:49.182 --> 00:20:53.405]  The Red Cross, who is quick to beg for money, is now slow to react.
[00:20:54.225 --> 00:20:55.986]  Don't put it off any longer.
[00:20:56.746 --> 00:20:57.827]  Get prepared today.
[00:21:00.433 --> 00:21:05.457]  The Info Wars shop is the largest distributor of ProPure water filter systems.
[00:21:05.977 --> 00:21:11.341]  And now, get 15% off your ProPure order with the promo code WATER15.
[00:21:12.202 --> 00:21:16.545]  While you're on InfoWarshop.com, check out these other great preparedness items.
[00:21:17.646 --> 00:21:21.928]  The Aquapod Kit lets you store up to 65 gallons of water in your bathtub.
[00:21:22.968 --> 00:21:28.010]  Pocket Socket provides you with manual electricity for small electronics like your cell phone.
[00:21:29.210 --> 00:21:31.391]  The LifeStraw is great for your bug out bag.
[00:21:32.611 --> 00:21:39.254]  And check out our complete line of inner food products for great tasting and nutritionally dense foods that have a great shelf life.
[00:21:40.294 --> 00:21:51.737]  If you are looking to secure your home in a crisis, you can order Strategic Relocations The Film, a great companion to the book Strategic Relocations Third Edition, and The Secure Home by Joel Skousen.
[00:21:52.877 --> 00:21:57.278]  When the time to perform arrives, the time to prepare has already passed.
[00:21:57.638 --> 00:22:02.939]  Get prepared now, so if a crisis strikes your home, you and your family will be secure.
[00:22:03.599 --> 00:22:07.320]  Go to infowarshop.com, and don't forget the promo code WATER15.
[00:22:40.990 --> 00:22:51.672]  We are back on the InfoWars Nightly News, and we covered in the last segment how bioethicists are arguing for the right to steal newborns' blood for the Global DNA Database.
[00:22:52.112 --> 00:22:58.394]  And to further flesh out that issue, we're bringing up one of the experts on that issue, is Twyla Braze.
[00:22:58.454 --> 00:23:02.675]  She's head of the Citizens Council on Healthcare, CCHB.
[00:23:03.695 --> 00:23:07.716]  You're also involved in so many other citizens' health issues.
[00:23:07.736 --> 00:23:09.336]  Thanks for joining us, Twila.
[00:23:09.396 --> 00:23:10.157]  I'm glad to be here.
[00:23:31.987 --> 00:23:34.843]  So, we've got the latest journal paper here.
[00:23:36.377 --> 00:23:58.909]  We've got the latest journal paper here from these bioethicists, and they're really complaining about all these lawsuits, the movements by parents who say, no, you don't have a right to automatically take my child's blood, without consent by the way, and store it in a database, study it, research it, and do whatever kind of testing and screening you're going to do, without proper disclosure, without the right process.
[00:23:58.929 --> 00:24:01.870]  They don't even have a legal statute, as I understand it.
[00:24:01.910 --> 00:24:02.911]  Can you tell us more about this?
[00:24:04.212 --> 00:24:16.402]  Yes, every state, in every state, every child, well almost every child, about 98% of the 4.3 million children that are born every year are tested and it's called newborn screening.
[00:24:16.482 --> 00:24:27.091]  It used to be called PKU and it's when the hospital comes in and they prick the heel of the baby and they take several drops of blood out of the heel and put them on a special filter paper.
[00:24:27.691 --> 00:24:33.835]  Now what a lot of people don't understand is that that filter paper does not go to the hospital lab for testing.
[00:24:34.395 --> 00:24:52.086]  It goes directly to the state health department and a lot of health departments have decided that this is very valuable information, the DNA of the child, and they are keeping those cards with the special filter paper for the purpose of genetic research and other research in the future.
[00:24:52.566 --> 00:24:57.370]  And a lot of parents don't have any idea, first of all, that the screening is even happening.
[00:24:57.830 --> 00:25:03.474]  Second of all, that it is actually a genetic testing process that the government is doing.
[00:25:04.035 --> 00:25:07.097]  Or third, that it's not the hospital at all.
[00:25:07.177 --> 00:25:14.182]  It's the government that's finding out this information about their child, entering it into a database, and then keeping the children's DNA.
[00:25:15.043 --> 00:25:18.366]  So that's the process that's going on across the country.
[00:25:18.926 --> 00:25:31.215]  It's been going on with the PKU since the mid-60s, but newborn screening really started to advance in 2001 when they added a whole bunch of new conditions in 2002 and 2003.
[00:25:31.695 --> 00:25:35.678]  A lot of new conditions beyond the PKU test and eventually
[00:25:36.599 --> 00:25:52.047]  Excuse me, eventually researchers really want to look at the possibility of doing a full genomic scan of every baby at birth, which means their entire genetic profile, part of a government record, as well as perhaps part of a medical record of that child.
[00:25:52.688 --> 00:26:05.715]  All without really the parent's knowledge and in the future, of course, this child grows up to be an adult who doesn't and didn't know that their entire DNA has been opened up by the state government at birth.
[00:26:06.929 --> 00:26:09.071]  It's incredible, and you said it in that statement.
[00:26:09.192 --> 00:26:11.334]  Alex has covered it for well over a decade.
[00:26:11.354 --> 00:26:13.376]  This has been going on for many decades.
[00:26:13.796 --> 00:26:14.938]  People didn't know about it.
[00:26:14.978 --> 00:26:16.199]  There was a lot of denials.
[00:26:16.640 --> 00:26:24.148]  Finally, because of a lot of lawsuits going on, they had to admit and they had to, in many cases, institute genetic privacy laws.
[00:26:24.568 --> 00:26:28.793]  But tell us what happened once those laws got on the books and how the system tried to get around it.
[00:26:30.011 --> 00:26:53.863]  Well I guess what I would say is we discovered this issue in 2003 just kind of by happenstance here in Minnesota and we started going after it because we realized that parents had no idea about the screening and then we discovered the DNA warehouse and we knew parents had no idea about that but it took us eight years to come to the point where we successfully got this to the Minnesota Supreme Court and ruled in favor of the parents.
[00:26:54.483 --> 00:27:08.289]  And previous to that, because of our work, Texas had also discovered, actually a Texas reporter had discovered this on her own after listening to what was happening in Minnesota and did several articles, and several lawsuits have been filed down there.
[00:27:08.649 --> 00:27:14.192]  And 5.3 million of those special filter cards had to be destroyed in Texas.
[00:27:14.372 --> 00:27:19.354]  And the ones here in Minnesota are soon going to be destroyed as a result of winning the case a year ago.
[00:27:20.154 --> 00:27:26.621]  So, but now what you have to understand is this is only two states out of 50.
[00:27:27.161 --> 00:27:35.610]  Several states, as a result of our efforts, have changed their laws to allow consent or what we call dissent.
[00:27:36.070 --> 00:27:39.574]  And the researchers really want it to be dissent.
