[00:00:01.210 --> 00:00:02.031]  You want answers?
[00:04:21.181 --> 00:04:22.481]  And then you just could combine them together.
[00:04:22.501 --> 00:04:25.283]  And that's relatively simple, isn't it?
[00:04:25.483 --> 00:04:26.563]  It's actually very simple.
[00:04:27.764 --> 00:04:34.007]  The entire project took... Well, once I had the idea and actually working on it, the entire project took me two weeks.
[00:04:34.984 --> 00:04:36.466]  Stay there, my friend.
[00:04:36.526 --> 00:04:37.948]  This is just incredible.
[00:04:38.008 --> 00:04:47.241]  Another example of how whatever they do for tyranny's sake, we have independent freedom lovers out there that are sabotaging them every step of the way.
[00:04:47.742 --> 00:04:49.985]  We'll be right back with Virgil Griffith.
[00:04:53.254 --> 00:05:02.322]  Now you can upgrade your existing gravity filter to remove chemicals such as triamethylenes, atrazine, benzene, chlorine, chloroform, and MTBE to below detectable limits.
[00:05:02.583 --> 00:05:13.813]  Black quirky elements are so powerful, they remove pathogenic bacteria, cysts and parasites to non-detectable levels, and transform water, even raw stagnant pond water, into delicious crystal clear drinking water.
[00:05:14.153 --> 00:05:18.978]  Nitrates, nitrites, radon-222, unwanted heavy metals like lead, mercury, and aluminum,
[00:05:19.198 --> 00:05:19.358]  I think?
[00:05:38.012 --> 00:05:41.316]  Let's get a 2-pack, only $99, or a 4-pack, only $188.
[00:05:42.137 --> 00:05:42.978]  Call New Millennium, 888-803-4438.
[00:05:43.058 --> 00:05:43.398]  That's 888-803-4438.
[00:05:43.539 --> 00:05:45.161]  Or order on the web at Berkeywater.com.
[00:05:55.120 --> 00:05:58.325]  It's here, after a year in production and traveling to distant lands.
[00:05:58.665 --> 00:06:00.568]  My new film Terror Storm is complete.
[00:06:00.969 --> 00:06:08.620]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:06:09.309 --> 00:06:16.350]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:06:16.750 --> 00:06:28.152]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[00:06:28.492 --> 00:06:32.013]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:06:32.453 --> 00:06:34.373]  It's an anthology of government crimes.
[00:06:34.713 --> 00:06:38.554]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:06:39.155 --> 00:06:46.148]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[00:06:52.100 --> 00:06:53.481]  This is a special bulletin.
[00:06:53.681 --> 00:06:55.862]  The Holy Tea Club is about ready to launch.
[00:06:56.082 --> 00:06:58.563]  A few founding member positions are still available.
[00:06:58.763 --> 00:07:02.824]  If self-employment income is important to you, go to holyteaclub.com.
[00:07:03.104 --> 00:07:12.468]  Formulated by Dr. Bill Miller, Holy Tea is a unique herbal blend of safe, all-natural ingredients designed to gently cleanse the digestive tract and detoxify the body.
[00:07:12.708 --> 00:07:19.411]  Dr. Miller's Holy Tea may also be used as an element in any weight loss program and is much more effective than Chinese Green Tea.
[00:07:19.691 --> 00:07:35.253]  Also with continued use of holy tea, one may experience clear, healthier, and younger looking skin, increased energy, increased mental clarity and focus, a better memory, more resistance to diseases, better overall health, more comfort with the body, and a happier outlook on life.
[00:07:35.493 --> 00:07:39.796]  Holy Tea has been helping people for over 20 years, and now Holy Tea can help you.
[00:07:40.016 --> 00:07:44.658]  Here's your chance to help others while creating financial stability for yourself at the same time.
[00:07:44.858 --> 00:07:45.519]  Join the club.
[00:07:45.659 --> 00:07:47.500]  Go to holyteaclub.com.
[00:07:47.640 --> 00:07:51.362]  That's H-O-L-Y-T-E-A-C-L-U-B dot com.
[00:07:52.263 --> 00:07:54.444]  He's the T-Rex of political talk.
[00:07:55.024 --> 00:07:57.806]  Alex Jones on the GCN Radio Network.
[00:07:59.128 --> 00:08:16.044]  If you go up to Infowars.com and prisonpundit.com, you can link over to the Wired Magazine that's kind of teamed up with Caltech graduate student Virgil Riveth, who built a search tool that traces IP addresses of those who make Wikipedia changes.
[00:08:16.705 --> 00:08:18.727]  And you can go through at the wiki
[00:08:19.731 --> 00:08:22.213]  Scanner, and then you can even submit stuff to Wired.
[00:08:22.233 --> 00:08:40.807]  We're asking people to do that on our message board at PrisonPlanet.com as well, just to show what they're doing for the truth movement, the 9-11 truth movement, the anti-war movement, and even looking on Wired, the thousands of submissions that have been made there on Wikiscans, because you still need human intelligence to really look at this and pick out what we think is most interesting.
[00:08:41.107 --> 00:08:45.430]  It's CIA, it's American Airlines going in and saying 9-11 didn't happen on a page.
[00:08:45.990 --> 00:08:46.791]  I mean, it's just...
[00:08:47.737 --> 00:08:49.939]  It's anti-war groups getting removed.
[00:08:50.900 --> 00:08:54.423]  It's Republicans vandalizing Cindy Sheehan.
[00:08:54.443 --> 00:09:03.572]  I mean, it just goes... You have opened a Pandora's box here, and as you said earlier, I mean, I couldn't do this, but for a programmer like yourself, it's a pretty simple application.
[00:09:04.072 --> 00:09:05.413]  Has this been cloned yet?
[00:09:06.734 --> 00:09:07.315]  No, it has not.
[00:09:08.627 --> 00:09:12.388]  So I could go out and get a good programmer like yourself, pay a thousand smackers and create a clone?
[00:09:34.662 --> 00:09:38.226]  Well, I think this is such an important thing you've done in case your site went down or something.
[00:09:38.246 --> 00:09:39.347]  I think there should be clones.
[00:09:39.647 --> 00:09:40.568]  Do you agree with that statement?
[00:09:40.888 --> 00:09:41.129]  Yes.
[00:09:42.030 --> 00:09:46.674]  I'm very pleased because the Wikimedia Foundation, the people who own Wikipedia, they actually agree.
[00:09:46.854 --> 00:09:51.219]  And they're talking about incorporating something like Wikiscanner into the main code base.
[00:09:55.102 --> 00:10:08.232]  Well, there are comments on our message board right now in defense of Wikipedia, and I've gotten mad at them because they've let little trolls who have administration power delete hundreds of pages of serious material that other people put up that I happen to be mentioned in.
[00:10:08.932 --> 00:10:18.421]  And they're just vandalizing everything, and on their pages they snicker and laugh and admit it's politically motivated and worship George Bush and his fascism.
[00:10:19.543 --> 00:10:28.231]  And the people that were posting my material and other important stuff and research we'd done, they were doing it very dryly in the proper format of Wikipedia.
[00:10:28.691 --> 00:10:31.214]  And so I'm mad at Wikipedia about that, but I want to make this clear.
[00:10:32.553 --> 00:10:41.623]  The same manipulation of information, the same failures of information, the same spinning of info is in Webster's dictionary.
[00:10:42.244 --> 00:10:43.946]  It's in Encyclopedia Britannica.
[00:10:44.246 --> 00:10:51.755]  It's just now, because this is open source, and people are now looking at it, we're able to see manipulation that's always been there in other formats.
[00:10:51.775 --> 00:10:52.696]  Would you agree with that statement?
[00:10:53.056 --> 00:10:53.637]  Yeah, I would.
[00:10:55.862 --> 00:11:06.130]  Now, I know you're not going to make value judgments on this because you're just dryly putting out this technology, but just randomly then, what are some of the points of interest for you?
[00:11:06.150 --> 00:11:17.078]  I mean, when you were first there looking at this and seeing who was going in and changing the encyclopedia, who was removing stuff about themselves, who was adding things?
[00:11:17.879 --> 00:11:19.860]  My favorite ones were actually from the media themselves.
[00:11:20.281 --> 00:11:24.544]  So, the first ones I looked at were the New York Times, Fox News, and Al Jazeera.
[00:11:25.069 --> 00:11:25.630]  I don't think so.
[00:11:46.727 --> 00:11:48.748]  So, those were very special.
[00:11:49.088 --> 00:11:53.131]  But see, those are petty, so that's why they advertise it like it was some employee doing it.
[00:11:53.411 --> 00:12:02.997]  The more serious stuff, and I know you're not making a judgment on this, but I mean the CIA computers going in, Republican computers going in, what type of stuff did you find?
[00:12:03.737 --> 00:12:06.519]  The CIA was actually not very interesting.
[00:12:06.579 --> 00:12:07.900]  I mean, I was very sad about this.
[00:12:08.581 --> 00:12:11.905]  Um, the CIA, they're mostly just people just being lazy at work.
[00:12:12.066 --> 00:12:17.313]  Like, starting to tell the CIA's favorite subject was, is arcane lightsaber fighting style.
[00:12:18.014 --> 00:12:18.875]  Uh, from Star Wars.
[00:12:19.396 --> 00:12:20.818]  That was one of their favorite subjects.
[00:12:22.741 --> 00:12:25.663]  So, I did not detect anything serious in the CIA.
[00:12:25.703 --> 00:12:29.066]  Yeah, but real CIA edits are going to be done from separate IPs.
[00:12:29.086 --> 00:12:30.406]  Yeah, that's probably true.
[00:12:31.067 --> 00:12:34.870]  Yeah, no, I'll say it's just the ones that were of bias in the CIA.
[00:12:35.210 --> 00:12:40.674]  There were some people who were writing huge personal memoirs on the pages.
[00:12:40.714 --> 00:12:42.175]  They'll go into this huge detail.
[00:12:42.815 --> 00:12:44.436]  It wouldn't be like a psychopedic entry.
[00:12:44.716 --> 00:12:48.159]  It's something like a personal biography, like a first-hand account.
[00:12:48.840 --> 00:12:51.523]  And I don't know if those accounts are true or not.
[00:12:51.723 --> 00:12:52.864]  Well, I think that's interesting.
[00:12:52.904 --> 00:12:55.406]  As long as they admit it's themselves writing it, let them put it up.
[00:12:55.687 --> 00:12:56.307]  Yeah, certainly.
[00:12:57.889 --> 00:13:06.076]  And from Fox News, one of the things you most commonly saw, they liked adding the word liberal in front of anyone who criticized them.
[00:13:06.217 --> 00:13:07.398]  Yeah, that's right.
[00:13:07.418 --> 00:13:14.004]  I mean, I'm so conservative in a classic sense, I make Fox look like communist, and they call me hardcore liberal.
[00:13:14.364 --> 00:13:18.608]  Yeah, well, they only have, for them it's kind of a binary thing.
[00:13:18.688 --> 00:13:20.630]  It's either George Bush or liberal.
[00:13:21.951 --> 00:13:34.041]  Well, yeah, they're going for lowest common denominator, literally like a chant, a Vedic chant of just liberal, liberal, liberal, whacked out liberal, liberal, liberal, nutcase crazy liberal, liberal, liberal, yeah.
[00:13:34.767 --> 00:13:35.848]  Yeah.
[00:13:35.968 --> 00:13:42.952]  So yeah, so it's in their case that they were always adding this mere adjective, liberal, in front of anyone they didn't like.
[00:13:43.072 --> 00:13:46.474]  And this was most common for NPR radio commentators.
[00:13:46.494 --> 00:13:48.335]  Were they doing this on an industrial level?
[00:13:48.375 --> 00:13:51.436]  Just liberal, liberal everywhere?
[00:13:52.897 --> 00:13:55.679]  Not quite industrial level, but it was a very common theme.
[00:13:56.933 --> 00:13:58.495]  But that's just the scans you did.
[00:13:58.515 --> 00:14:05.983]  I mean, what, you would just randomly check liberal reporters and it would generally be a Fox News liberal comment in there?
[00:14:06.043 --> 00:14:06.664]  Yeah, usually.
[00:14:06.704 --> 00:14:08.887]  Like, I mean, actually, let me see how many edits.
[00:14:10.168 --> 00:14:10.929]  I think there was something like
[00:14:12.201 --> 00:14:15.224]  Well, there was only a few thousand edits from Fox News.
[00:14:15.524 --> 00:14:16.625]  Only a few thousand, oh.
[00:14:16.685 --> 00:14:17.666]  Yeah, only a few thousand.
[00:14:19.947 --> 00:14:25.031]  Another very strong one, from Diebold, the people who make the voting machines.
[00:14:25.872 --> 00:14:30.135]  They removed a whole section from their pages where their security was being criticized.
[00:14:30.856 --> 00:14:32.097]  And that one's like, ugh.
[00:14:32.117 --> 00:14:33.057]  That one made everyone...
[00:14:35.871 --> 00:14:42.149]  Well, that one should make us all quite unhappy because, well, voting machines are important.
[00:14:44.409 --> 00:14:49.033]  Here's another example of censorship, separate from Wikipedia, because of its open source nature, you're able to do this.
[00:14:51.034 --> 00:14:55.298]  But, obviously I'm not telling you that, I'm just telling folks that don't understand computers, like myself.
[00:14:56.218 --> 00:14:57.579]  Here's a question from our message board.
[00:14:57.839 --> 00:15:02.523]  Hey Alex, the Google video censoring is way worse than just your video, and I'm sure you know.
[00:15:02.963 --> 00:15:12.411]  Loose Change, Terror Storm, 9-11 Mysteries are consistently watched enough to be put in the top 100, but as you probably noticed, the top 100 is now, fairly recently, full of sexy type videos.
[00:15:13.011 --> 00:15:15.693]  Yeah, there's been a fat lady on a treadmill for 10 years.
[00:15:16.173 --> 00:15:18.694]  And they have the views that some of these documentaries have.
[00:15:18.734 --> 00:15:21.356]  They are purposely promoting mindlessness on the top 100.
[00:15:22.096 --> 00:15:28.160]  I also have screenshots from last October where they deleted views and versions of Terror Storm Loose Change.
[00:15:28.440 --> 00:15:34.904]  They froze counters for 5 days in one case, deleted the Loose Change version that had 7 million views and was constantly in the top 10.
[00:15:35.284 --> 00:15:39.066]  It seems within the last 4 or 5 months they've been deliberately censoring
[00:15:39.746 --> 00:15:42.308]  Before that, you would see five or six truth movies in the top 100.
[00:15:42.548 --> 00:15:44.609]  Now it's all naked ladies.
[00:15:44.649 --> 00:15:50.232]  For example, Loose Change has 8,000 views yesterday, says it ranks at number 30, but it's not even in the top 100.
[00:15:50.953 --> 00:15:54.495]  And Google admits they're accidentally doing this, but only to us.
[00:15:55.035 --> 00:15:57.177]  And then say, Marshall Law is big news a month ago.
[00:15:57.237 --> 00:15:59.399]  It's in the National News, Bush wants Marshall Law.
[00:15:59.879 --> 00:16:00.960]  And, you know, it's a major paper.
[00:16:00.980 --> 00:16:05.784]  So, the number three search on Google was my film, Marshall Law, from three years ago.
[00:16:06.184 --> 00:16:08.466]  And so it gets 700,000 views in three days.
[00:16:08.526 --> 00:16:09.286]  It's number one.
[00:16:09.586 --> 00:16:11.128]  They just disable it.
[00:16:11.468 --> 00:16:12.989]  And it's been disabled for more than a month.
[00:16:14.050 --> 00:16:20.515]  I mean, we need programmers and smart guys like you to look at that, too, sir, because we're getting sick of it.
[00:16:21.064 --> 00:16:25.008]  Yeah, that's actually kind of interesting.
[00:16:25.028 --> 00:16:31.536]  I know several people who do work at Google, and I'll say that most of them are very nice.
[00:16:31.616 --> 00:16:34.499]  You would like them as people, I promise.
[00:16:35.505 --> 00:16:38.569]  No, I know they're big Ron Paul supporters, and most of them really are good.
[00:16:38.609 --> 00:16:41.152]  It started out as a really libertarian, dynamic thing.
[00:16:41.212 --> 00:16:47.980]  It's why it's been so successful, but now you know they've made deals with China, they've been doing MIT mergers with CIA, that's all come out.
[00:16:48.040 --> 00:16:54.988]  It seems like they are, kind of like they were a young Anakin Skywalker, and now they're becoming, you know, seduced by Lord Palpatine.
[00:16:55.388 --> 00:16:57.630]  Yeah, no, I know this view.
[00:16:58.170 --> 00:17:08.418]  In short, I think Google is discovering that as they get bigger, and they're becoming more of a global player, they have to make some concessions for them to even survive.
[00:17:08.558 --> 00:17:11.140]  Yeah, but look, they're doing censorship right here, bro.
[00:17:11.480 --> 00:17:14.042]  We caught them red-handed, and I'm sick of it.
[00:17:14.062 --> 00:17:20.187]  By the way, I had Google Ads up, and I removed 95% of their ads, and I'm going to remove them all if they don't quit.
[00:17:21.700 --> 00:17:26.942]  I know they don't care, but the point is that I'm even turning down advertising money because I'm getting so sick of them.
[00:17:39.016 --> 00:17:52.822]  Basically, I mean, they agree all the things we're doing are bad, so they agree with you, but they basically say, you know what, these bad things we have to do, we have to do them in order to even continue to exist, so we aren't sued to oblivion.
[00:17:52.842 --> 00:18:02.486]  Yeah, but we've got to let China use our data to grab their dissidents and execute them, or we won't be able to have our own private 777s with party rooms.
[00:18:04.027 --> 00:18:04.627]  Something like that.
[00:18:05.931 --> 00:18:11.324]  Well, look, I mean, I hope they make a trillion dollars, but they better do it free market and liberty oriented, and people are getting mad at them.
[00:18:11.524 --> 00:18:13.769]  I mean, does Google know that they're really getting a bad rep now?
[00:18:15.196 --> 00:18:17.838]  They know that it isn't nearly as good as it used to be.
[00:18:18.438 --> 00:18:22.261]  But they're certainly so much better than most companies.
[00:18:22.282 --> 00:18:27.065]  Like, for example, when the NSA... No, I'm sorry.
[00:18:27.406 --> 00:18:30.949]  When the Department of Justice wanted data, Google was the only one that said no.
[00:18:31.509 --> 00:18:33.791]  While MSN and Yahoo immediately said yes.
[00:18:34.051 --> 00:18:34.531]  No, I know.
[00:18:34.592 --> 00:18:35.072]  I saw that.
[00:18:35.112 --> 00:18:36.953]  No, listen, I want to do business with Google.
[00:18:37.013 --> 00:18:37.634]  I like Google.
[00:18:38.231 --> 00:18:40.273]  I think they're the best product out there for info.
[00:18:40.874 --> 00:18:42.095]  But I mean, I'm getting sick of it.
[00:18:42.135 --> 00:18:44.958]  Man, my movies are winning the info war.
[00:18:45.178 --> 00:18:46.540]  They'd be number one all the time.
[00:18:46.600 --> 00:18:50.024]  I'd reach 100 million instead of, you know, Terror Storm reaching 10 million now.
[00:18:50.284 --> 00:18:51.845]  And I don't appreciate them doing that.
[00:18:52.306 --> 00:18:53.227]  Yeah, no, I understand.
[00:18:53.267 --> 00:18:59.714]  I mean, I really have no idea where everything goes into their rankings and whether or not those are all good things to use.
[00:19:00.634 --> 00:19:09.118]  Well, what they do is their counter will show, let's say I've had 8,000, 7,000, 10,000 views, and if you look at the rankings, number 22 has 10,100, and number 23 has 10,050 views, well then I've got 15,000 views, I'm not even in the top 100.
[00:19:25.306 --> 00:19:30.388]  That actually would be very nice to do an analysis of, and I'll think about a good way to do that.
[00:19:31.208 --> 00:19:40.391]  You can get some objective measurements of traffic stats, and if you could just correlate that with Google ranking and see places where it doesn't make any sense, that would be very, very nice.
[00:19:40.411 --> 00:19:42.472]  Well, they seem to do it and then stop and then do it.
[00:19:42.492 --> 00:19:49.975]  I mean, what they do is, when we go up in the top ten, they knock us out for a few weeks until we settle back down so there's no viral spread.
[00:19:49.995 --> 00:19:50.335]  Stay there.
[00:19:52.248 --> 00:19:57.473]  Nuclear reactors provide economical energy, but would you be prepared during an accident?
[00:19:57.613 --> 00:20:05.700]  During nuclear disasters, great amounts of radioactive iodine are released into the atmosphere, which are then readily absorbed into the body.
[00:20:05.960 --> 00:20:13.026]  Medical course potassium iodate gives you virtually complete protection from the most feared consequence of a nuclear accident.
[00:20:13.166 --> 00:20:13.806]  We're good to go!
[00:20:45.299 --> 00:20:56.667]  As many people know, ever since President Nixon took us off the gold standard, the U.S.
[00:20:56.707 --> 00:20:57.948]  dollar has been devaluating.
[00:20:58.108 --> 00:21:01.691]  What people don't know, however, is how this directly affects your personal finances.
[00:21:01.991 --> 00:21:04.493]  Is there a way to prevent your portfolios from losing value?
[00:21:04.893 --> 00:21:06.655]  The answer to all of this is gold and silver.
[00:21:06.975 --> 00:21:09.276]  They've both maintained their purchasing power for 6,000 years.
[00:21:10.317 --> 00:21:24.746]  If you had $100,000 in cash and $100,000 in gold and silver back in 1913 and kept them both until now, your cash would actually have the buying power of only $4,800, but your gold and silver would have the buying power of $3,000,000.
[00:21:24.806 --> 00:21:27.908]  The answer to protecting your assets is simple.
[00:21:28.108 --> 00:21:30.569]  Call me, John Ballman, today at 1-800-686-2237, extension 169.
[00:21:30.649 --> 00:21:33.251]  Get all your questions answered before your money is worth zero.
[00:21:33.331 --> 00:21:33.611]  Call 1-800-686-2237.
[00:21:39.735 --> 00:21:42.056]  David J. Smith for Newswatch Magazine.
[00:21:42.076 --> 00:21:55.223]  Did you know that those seeking to destroy America and merge us into an all-powerful, one-world government said that they support every movement to centralize all authority in Washington, D.C., and therefore bypass the state governments?
[00:22:08.704 --> 00:22:12.366]  That way they would have only one battle to win, Washington, D.C.
[00:22:13.226 --> 00:22:19.390]  Have we witnessed the accumulation of power in Washington and bypassing the states over the last 50 years?
[00:22:20.010 --> 00:22:27.674]  We'd like to help you understand how these things are coming to pass by offering you an absolutely free one-year subscription to Newswatch Magazine.
[00:22:28.514 --> 00:22:30.014]  Just call our toll-free number 1-800-516-8736.
[00:22:30.035 --> 00:22:31.255]  That's 1-800-516-8736 to request your subscription.
[00:22:31.275 --> 00:22:31.875]  Call now.
[00:22:31.895 --> 00:22:34.396]  Operators are standing by to receive your call.
[00:22:49.915 --> 00:22:51.136]  Want to know my little secret?
[00:22:51.697 --> 00:22:56.141]  I have rich, delicious chocolate as much as I want, every single day.
[00:22:56.602 --> 00:22:58.223]  And I never feel bad about it.
[00:22:58.724 --> 00:23:03.489]  Cocoa Pure Chocolate Tea gives you real, natural cocoa, without any fat or sugar.
[00:23:04.287 --> 00:23:11.252]  Even better, Coco Pure is made with nutrients that keep my heart healthy, my energy levels up, and my body looking great.
[00:23:11.813 --> 00:23:16.897]  I'm having smooth, tasty chocolate every single day, and it's helping me stay healthier than ever.
[00:23:17.577 --> 00:23:21.740]  You can give yourself the gift of health by calling for a bottle of Coco Pure Chocolate Tea.
[00:23:22.281 --> 00:23:25.023]  The only thing better than chocolate is healthy chocolate.
[00:23:25.483 --> 00:23:29.006]  Here's how you can get a bottle of delicious Coco Pure Chocolate Tea.
[00:23:29.927 --> 00:23:35.530]  For your wrist-free bottle of Coco Pure Chocolate Tea, call 1-800-894-3596.
[00:23:36.150 --> 00:23:40.613]  And if you call now, you can find out how to get a free bottle of Coco Pure with your order.
[00:23:40.753 --> 00:23:40.993]  Call 1-800-894-3596.
[00:23:41.013 --> 00:23:41.293]  That's 1-800-894-3596.
[00:23:54.492 --> 00:24:00.895]  Well, I hope to get Virgil Griffith on from time to time as new developments come out with his wiki scanner.
[00:24:01.755 --> 00:24:08.639]  We have links to it up on InfoWars.com and PresentPlanet.com.
[00:24:24.754 --> 00:24:31.758]  Just in closing, in the few minutes we've got, sir, any other key points you want to make, or other interesting discoveries that people should be directed to look at?
[00:24:31.778 --> 00:24:33.939]  Yeah, there are two things.
[00:24:33.959 --> 00:24:39.602]  Some people keep asking, saying, hey, with Wikiscan, won't this make those companies just more clever?
[00:24:39.902 --> 00:24:46.186]  They'll be more sneaky about how they edit Wikipedia, and so they'll think they've done a bad thing by it, because now they're just going to be sneakier now.
[00:24:46.826 --> 00:24:48.287]  And I would say, the answer to that is no.
[00:24:48.917 --> 00:24:51.881]  Um, and I use the analogy of fingerprints.
[00:24:52.042 --> 00:24:57.629]  So like, you know, dusting for fingerprints when we all know police do, and they've done it, you know, for like decades, maybe.
[00:24:58.130 --> 00:24:58.991]  Yeah, at least decades.
[00:24:59.972 --> 00:25:06.441]  However, every time police come to a crime scene, they still dust for prints, and lo and behold, it still often works.
[00:25:07.542 --> 00:25:11.404]  So, I'll look through WikiScanner, kind of like that.
[00:25:11.604 --> 00:25:22.672]  So, yes, there may be some people, maybe some criminals that are very clever and they use gloves to prevent things like WikiScanner from working, but by and large, I think it'll still work.
[00:25:23.933 --> 00:25:24.513]  So, yeah.
[00:25:25.017 --> 00:25:32.040]  So, in short, by a year from now, the entire thing could be done all over again.
[00:25:32.060 --> 00:25:39.823]  Now, for those that don't know, Wikipedia is like rated, what, number 8th by the two big web rating services last time I checked, up from number 9.
[00:25:39.863 --> 00:25:41.843]  That's about right, yeah.
[00:25:42.323 --> 00:25:47.585]  So, for those that don't know, we've tracked some of our stories and websites.
[00:25:47.605 --> 00:25:49.026]  10% of our traffic is from Wiki.
[00:25:49.927 --> 00:26:07.408]  And so it's a wonderful thing, and I get millions of visitors a month on article sites, and they are little compared to Wiki, but it makes me angry that they let people have personal user pages where they say they're there to destroy information, and they say they're there to shut down alternative info.
[00:26:08.168 --> 00:26:11.869]  And then they're just allowed to break all the rules because they're old Wiki users.
[00:26:12.209 --> 00:26:13.290]  They need to be shut down.
[00:26:13.330 --> 00:26:20.191]  I mean, Wiki does need to clean house and get all the people that are trying to destroy true information out of there.
[00:26:20.712 --> 00:26:22.312]  Well, I'll be sure to mention it to them.
[00:26:22.452 --> 00:26:25.313]  I mean, yeah, I'll mention it.
[00:26:25.333 --> 00:26:28.934]  The Wikimedia Foundation has, I mean, we're talking fairly often now.
[00:26:29.374 --> 00:26:30.474]  So I'll mention it.
[00:26:30.654 --> 00:26:31.434]  I mean, here's an example.
[00:26:31.454 --> 00:26:33.635]  There's some high school kid named Davishire.
[00:26:34.139 --> 00:26:34.279]  I see.
[00:27:04.439 --> 00:27:08.603]  As I know you are, and it's just to see somebody basically burn books makes me mad.
[00:27:09.124 --> 00:27:09.905]  No, I understand.
[00:27:09.925 --> 00:27:15.971]  This one user you refer to, is that an admin of Wikipedia?
