[00:00:00.569 --> 00:00:01.670]  Government cover-ups.
[00:03:17.906 --> 00:03:20.127]  And we didn't have the funds to expand or do anything.
[00:03:21.061 --> 00:03:23.942]  And then I realized about three years ago, I said, we better grow!
[00:03:23.962 --> 00:03:30.763]  I mean, we're already the tip of the spear, the biggest thing in media, in the fight against the New World Order, and that wasn't saying much.
[00:03:31.284 --> 00:03:37.325]  And so we have expanded, we're now about to expand even more, and yes, your support is needed more than ever.
[00:03:37.785 --> 00:03:43.427]  Spread the word about InfoWars.com and PrisonPlanet.com on the message boards and MySpace and YouTube.
[00:03:44.147 --> 00:03:45.467]  To buy the books and videos.
[00:03:45.887 --> 00:03:47.167]  To support the sponsors.
[00:03:48.128 --> 00:03:49.168]  You know, people complain
[00:03:50.026 --> 00:03:50.887]  And we're not perfect.
[00:03:51.227 --> 00:03:56.430]  Every day, Kurt Nemo's in there banning different ads on Infowars.com.
[00:03:56.490 --> 00:04:00.833]  He's banned it, I think, eight different times the last week, these anti-Barack Obama ads.
[00:04:01.173 --> 00:04:06.797]  I'm not for Barack Obama, but I don't want to have anti-Barack Obama, pro-John McCain ads on.
[00:04:07.257 --> 00:04:12.681]  And Google continues to change the URL address that that advertiser wants to be on our site.
[00:04:13.281 --> 00:04:16.043]  And so I'm at the point I'm about to have to dump Google Advertising.
[00:04:16.063 --> 00:04:16.703]  Well, that's $6,000 a month!
[00:04:18.416 --> 00:04:20.880]  That pays for almost two employees.
[00:04:21.681 --> 00:04:23.323]  We won't be able to operate without that.
[00:04:23.704 --> 00:04:24.705]  So what will I have to do?
[00:04:24.846 --> 00:04:26.107]  I'm about to dump Google Ads.
[00:04:26.568 --> 00:04:27.970]  I mean, I'm thinking about it.
[00:04:28.251 --> 00:04:29.993]  I'll have to get other sponsors.
[00:04:30.073 --> 00:04:33.739]  I'll have to beg for you to buy my videos, which I don't like doing.
[00:04:34.685 --> 00:04:39.767]  So, support us, and we'll be able to have less ads and less commercialism and all of it.
[00:04:39.987 --> 00:04:43.428]  But, hey, I gotta get the money to fund this operation somewhere, ladies and gentlemen.
[00:04:43.768 --> 00:04:44.608]  So, support us.
[00:04:44.628 --> 00:04:44.908]  Alright.
[00:04:45.188 --> 00:04:47.809]  Ton of news, wide open phones for the next four hours.
[00:04:48.650 --> 00:04:50.430]  I am going to take hundreds of calls today.
[00:04:50.450 --> 00:04:50.510]  1-800-259-9231.
[00:04:53.451 --> 00:05:06.209]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:05:06.610 --> 00:05:10.435]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[00:05:10.775 --> 00:05:17.301]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:05:17.661 --> 00:05:20.844]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:05:21.084 --> 00:05:28.590]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:05:28.971 --> 00:05:36.237]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[00:05:36.437 --> 00:05:44.180]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:05:44.601 --> 00:05:46.861]  We're in a no-holds-barred information war.
[00:05:47.222 --> 00:05:52.544]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:05:53.888 --> 00:05:55.790]  Gas prices are out of control!
[00:05:56.231 --> 00:05:59.895]  Fight back by doing what thousands of listeners to the Alex Jones Show have done.
[00:06:00.095 --> 00:06:02.858]  Developed by a major oil company, a product that really works.
[00:06:03.158 --> 00:06:06.783]  Introducing SFR's Protect-to-Complete fuel system and engine treatment.
[00:06:06.923 --> 00:06:09.486]  Just one bottle increases mileage for up to six months.
[00:06:09.686 --> 00:06:13.210]  Fleet tested by major oil companies showing improvements in every car tested.
[00:06:13.450 --> 00:06:16.951]  Stop paying mechanics your hard-earned money to have your injection system cleaned.
[00:06:17.131 --> 00:06:22.813]  Protector cleans up to 95% of new injector condition in just one tankful and is safe for all cars.
[00:06:23.013 --> 00:06:30.196]  Tests conducted by General Motors conclude fuel injectors can partially plug in as little as 5,000 miles due to poor gasoline quality.
[00:06:30.476 --> 00:06:37.299]  Fight high fuel prices by purchasing a Protector fuel system treatment for only $9.95 and receive an engine treatment free at $12.95 value.
[00:06:38.519 --> 00:06:40.460]  Satisfaction guaranteed, or your money back.
[00:06:40.580 --> 00:06:44.923]  Go to oilcompanysecret.com, that's oilcompanysecret.com, or call 888-USE-SFR1.
[00:06:44.964 --> 00:06:45.144]  That's 888-873-7371.
[00:06:54.514 --> 00:07:01.698]  Even terrible gas prices don't come close to the disaster of food costs from shortages already destroying millions of American families.
[00:07:01.958 --> 00:07:05.481]  Wheat for flour is already four times more expensive than it was about a year ago.
[00:07:06.001 --> 00:07:09.643]  Food costs continue to double because there's no food worldwide.
[00:07:10.043 --> 00:07:19.369]  The only solution is to use now and store for later great flavored super bulk foods that cost half as much as your groceries cost last year.
[00:07:19.969 --> 00:07:24.011]  Get on the web at efoodsdirect.com and find a two-month grab-and-go kit.
[00:07:24.512 --> 00:07:28.934]  This easy-fix supply gives you two months worth of three great meals a day.
[00:07:29.355 --> 00:07:29.875]  The cost?
[00:07:30.095 --> 00:07:31.156]  About five dollars a day.
[00:07:31.756 --> 00:07:38.840]  efoodsdirect.com also has a complete bulk supply of superfood at half the cost of last year's groceries.
[00:07:39.260 --> 00:07:40.881]  Call 800-409-5633.
[00:07:41.762 --> 00:07:47.045]  The rest of the world is starving, but what happens in your piece of America is up to you.
[00:07:47.512 --> 00:07:48.232]  Call 800-409-5633.
[00:07:49.573 --> 00:07:54.794]  I don't have to tell you things are bad.
[00:07:55.274 --> 00:07:56.434]  Everybody knows things are bad.
[00:07:57.055 --> 00:07:57.795]  It's a depression.
[00:07:58.995 --> 00:08:01.936]  Everybody's out of work or scared of losing their job.
[00:08:03.276 --> 00:08:04.817]  The dollar buys a nickel's worth.
[00:08:05.277 --> 00:08:06.317]  Banks are going bust.
[00:08:06.377 --> 00:08:08.298]  Shopkeepers keep a gun under the counter.
[00:08:08.938 --> 00:08:10.498]  Punks are running wild in the street.
[00:08:10.558 --> 00:08:13.099]  There's nobody anywhere who seems to know what to do and there's no end to it.
[00:08:14.767 --> 00:08:15.149]  We know.
[00:08:15.611 --> 00:08:17.198]  The air is unfit to breathe.
[00:08:17.299 --> 00:08:18.685]  Our food is unfit to eat.
[00:08:19.465 --> 00:08:27.991]  We sit watching our TVs while some local newscaster tells us that today we had 15 homicides and 63 violent crimes as if that's the way it's supposed to be.
[00:08:28.271 --> 00:08:30.333]  We know things are bad, worse than bad.
[00:08:30.933 --> 00:08:31.634]  They're crazy.
[00:08:31.654 --> 00:08:34.896]  It's like everything everywhere is going crazy so we don't go out anymore.
[00:08:35.296 --> 00:08:42.201]  We sit in the house and slowly the world we're living in is getting smaller and all we say is, please, at least leave us alone in our living rooms.
[00:08:42.241 --> 00:08:46.604]  Let me have my toaster and my TV and my steel-belted radios and I won't say anything.
[00:08:46.804 --> 00:08:47.625]  Just leave us alone.
[00:08:47.865 --> 00:08:49.206]  Well, I'm not gonna leave you alone.
[00:08:50.103 --> 00:08:51.264]  I want you to get mad!
[00:08:51.284 --> 00:08:53.365]  I don't want you to protest.
[00:08:53.485 --> 00:08:54.486]  I don't want you to riot.
[00:08:54.506 --> 00:08:57.468]  I don't want you to write to your congressmen because I wouldn't know what to tell you to write.
[00:08:57.828 --> 00:09:02.131]  I don't know what to do about the depression and the inflation and the Russians and the crime in the street.
[00:09:02.471 --> 00:09:04.993]  All I know is that first, you've got to get mad!
[00:09:05.453 --> 00:09:07.334]  You've got to say, I'm a human being!
[00:09:07.574 --> 00:09:08.775]  My life has value!
[00:09:10.396 --> 00:09:12.958]  I want you to get up now.
[00:09:13.858 --> 00:09:15.920]  I want all of you to get up out of your chairs.
[00:09:17.262 --> 00:09:27.586]  I want you to get up right now, and go to the window, open it, and stick your head out and yell, I'M AS MAD AS HELL AND I'M NOT GONNA TAKE THIS ANYMORE!
[00:09:27.606 --> 00:09:41.312]  I want you to get up right now, get up, go to your windows, open them and stick your head out and yell, I'M AS MAD AS HELL AND I'M NOT GONNA TAKE THIS ANYMORE!
[00:09:49.646 --> 00:10:05.482]  Welcome back ladies and gentlemen.
[00:10:05.522 --> 00:10:10.487]  We are now 10 minutes and 15 seconds into this worldwide transmission.
[00:10:11.937 --> 00:10:12.878]  You want open phones.
[00:10:12.918 --> 00:10:15.180]  You want to bring up every issue under the sun.
[00:10:15.220 --> 00:10:16.081]  You want to attack me.
[00:10:16.101 --> 00:10:16.982]  You want to disagree with me.
[00:10:17.002 --> 00:10:17.743]  You want to agree.
[00:10:18.083 --> 00:10:18.824]  You've got a question.
[00:10:18.844 --> 00:10:19.805]  You've got a news item.
[00:10:20.185 --> 00:10:25.350]  We've got Blackwater involved in now anti-marijuana, medical marijuana raids.
[00:10:25.390 --> 00:10:26.711]  The evidence shows from the L.A.
[00:10:26.751 --> 00:10:27.152]  Times.
[00:10:28.093 --> 00:10:30.235]  We've got them gearing up for an attack on Iran.
[00:10:30.275 --> 00:10:32.377]  We have what's happening to the dollar and the economy.
[00:10:33.440 --> 00:10:39.545]  It's now coming out with top bioweapons experts that worked with this latest Patsy saying he didn't have access to it.
[00:10:39.565 --> 00:10:40.346]  He couldn't have made it.
[00:10:40.826 --> 00:10:41.787]  It's a cover-up.
[00:10:42.207 --> 00:10:44.089]  Huge news on the Anthrax front.
[00:10:44.429 --> 00:10:45.310]  There is so much.
[00:10:45.370 --> 00:10:50.113]  Whatever you want to discuss today, you are welcome to call in with it.
[00:10:50.133 --> 00:10:50.714]  800-259-9231.
[00:10:51.014 --> 00:10:55.277]  I got a bunch of news coming up, but let's go ahead and go to your calls.
[00:10:55.297 --> 00:10:55.898]  But here's the deal.
[00:10:56.667 --> 00:11:02.949]  If I'm going to get to your calls, no matter how interesting or informative they are, I have to move on after a few minutes.
[00:11:03.069 --> 00:11:04.830]  So, have your points ready.
[00:11:05.350 --> 00:11:08.271]  Be ready to go because you're not going to be holding long today.
[00:11:08.291 --> 00:11:13.093]  I am going to take... I've only been able to do this a few times when I put my mind to it.
[00:11:13.133 --> 00:11:25.298]  We can take unlimited calls here, millions of listeners, but I'm always bad about getting diverted, distracted, but it's always great when I'm able to force myself to not linger on a caller or not get off on one of my tirades
[00:11:26.495 --> 00:11:30.057]  And we're actually able to take your calls because it brings up so many issues, so many angles.
[00:11:30.538 --> 00:11:33.179]  Spinning the wheel of fortune, reaching into the hat.
[00:11:33.260 --> 00:11:34.200]  What will we pull out?
[00:11:34.560 --> 00:11:36.302]  Jay in Florida, you're on the air.
[00:11:36.522 --> 00:11:36.882]  Welcome.
[00:11:37.383 --> 00:11:38.583]  Hey Alex, thank you very much.
[00:11:38.623 --> 00:11:38.924]  How are you?
[00:11:39.204 --> 00:11:39.444]  Good.
[00:11:39.884 --> 00:11:40.065]  Good.
[00:11:40.385 --> 00:11:43.207]  Listen, I want to first say, I've been listening to your show every day.
[00:11:43.227 --> 00:11:45.148]  The last couple days, the news is just ugly.
[00:11:45.208 --> 00:11:46.489]  They're hitting us at all angles.
[00:11:46.549 --> 00:11:47.350]  It's depressing.
[00:11:47.770 --> 00:11:49.592]  I feel like I'm in the Twilight Zone sometimes.
[00:11:49.612 --> 00:11:50.833]  I feel like I'm watching a movie.
[00:11:51.753 --> 00:11:54.055]  But I just want to say something real positive, if I could, real quick.
[00:11:54.865 --> 00:11:57.326]  A couple years ago, somebody told me the government did 9-11.
[00:11:57.406 --> 00:11:59.247]  I probably would have been ready to fight them.
[00:11:59.927 --> 00:12:00.908]  But it's because of you.
[00:12:02.188 --> 00:12:03.108]  You've opened my eyes.
[00:12:03.669 --> 00:12:06.870]  I understand, you know, everything now, how the world works, basically.
[00:12:06.890 --> 00:12:08.711]  And I want to thank you for that.
[00:12:09.291 --> 00:12:10.472]  I'm 38 years old.
[00:12:10.612 --> 00:12:12.532]  I had a baby daughter 11 months ago.
[00:12:12.552 --> 00:12:15.974]  And it's because of you, she's now poisoned with vaccines.
[00:12:15.994 --> 00:12:21.036]  A couple years ago, if I had that, my girl, I probably would have marched her right into the doctor's office and shot her up.
[00:12:21.755 --> 00:12:22.837]  I wanted to thank you for that.
[00:12:22.917 --> 00:12:24.020]  Keep up the good work, Alex.
[00:12:24.060 --> 00:12:24.701]  You're doing great.
[00:12:25.242 --> 00:12:28.128]  And I think more and more people, as time goes on, as bad as things get.
[00:12:28.849 --> 00:12:32.990]  Are not looking at this as a crazy conspiracy and they're saying, hey, maybe there's something there.
[00:12:33.370 --> 00:12:43.352]  Well, once you figure out there's a global government and a global scientific dictatorship and you read their own army reports, their own white papers, their own university papers, it's all there.
[00:12:43.472 --> 00:12:48.573]  We're not, I'm not even analyzing or bringing you this great revelation myself.
[00:12:48.713 --> 00:12:54.234]  They have declared total war on humanity and on the subject of government sponsored terror.
[00:12:55.077 --> 00:13:03.803]  In the last nine months it's come out, declassified, that yes, Israel premeditatedly attacked USS Liberty to try to sink it to blame it on Egypt.
[00:13:04.443 --> 00:13:11.848]  It has come out that Dick Cheney wanted to have Navy SEALs dress up like Iranians in fake Iranian patrol boats and attack U.S.
[00:13:11.928 --> 00:13:12.249]  ships.
[00:13:12.329 --> 00:13:14.650]  I mean, it's all coming out.
[00:13:14.730 --> 00:13:16.191]  We're telling the truth.
[00:13:16.351 --> 00:13:17.972]  We know the score.
[00:13:18.072 --> 00:13:20.054]  We know what's going on.
[00:13:20.694 --> 00:13:23.096]  And we are beginning to win the info war.
[00:13:23.156 --> 00:13:24.877]  But believe me, the enemy's going to counterattack.
[00:13:25.658 --> 00:13:33.381]  And whether that's going after people in the Truth Movement, or staging more terror attacks, or all of the above, or releasing a bioweapon, God only knows.
[00:13:34.161 --> 00:13:36.002]  We just have to do the right thing and get the word out.
[00:13:36.062 --> 00:13:37.282]  Jay, I appreciate your call.
[00:13:37.342 --> 00:13:47.246]  And on the subject of babies and vaccines, we put out the information, and then it's up to you to decide if you're going to put your child in a government training camp.
[00:13:47.765 --> 00:13:57.008]  Where they turn your family against each other, where they turn your children against you, where they try to get them into the prison system, where they try to lie and force vaccines on you.
[00:13:57.628 --> 00:14:12.752]  It's up to you to go read the drug insert on the HPV human papilloma live virus shot and find out how many people it's killed and find out that it says it doesn't protect you from the cancer and actually gives you a 45% increase in getting the cancer
[00:14:13.352 --> 00:14:14.693]  If you already happen to have the virus.
[00:14:14.753 --> 00:14:15.934]  I mean, that's there.
[00:14:16.335 --> 00:14:18.617]  It's up to you before you go on Prozac.
[00:14:18.657 --> 00:14:22.440]  If you're in a car wreck now, your insurance company tries to put you on Prozac.
[00:14:22.680 --> 00:14:23.781]  They want us drugged out.
[00:14:24.081 --> 00:14:31.227]  It's up to you to go read that the serotonin reuptake inhibitor family massively increases psychotic breaks, suicide, violent actions.
[00:14:31.928 --> 00:14:36.912]  I mean, it's up to you to go verify what I'm telling you and then make your own decision.
[00:14:37.472 --> 00:14:40.815]  In a perfect world, could they make clean vaccines that would help children?
[00:14:42.324 --> 00:14:46.145]  Uh, there's a lot of dangers associated with it, even if it's done right.
[00:14:46.445 --> 00:14:52.167]  But with what they're doing by design trying to hurt you, I mean, who would give it to their children?
[00:14:52.847 --> 00:14:57.748]  Does that mean your child might actually get, um, an earache?
[00:14:57.768 --> 00:15:00.049]  You know, they have vaccines for that, but they've had to recall them.
[00:15:01.509 --> 00:15:02.810]  Could, in a perfect world, it help?
[00:15:02.950 --> 00:15:03.290]  Maybe.
[00:15:03.310 --> 00:15:06.251]  Uh, could a flu shot in a perfect world help you?
[00:15:06.411 --> 00:15:06.731]  Maybe.
[00:15:08.012 --> 00:15:08.953]  But here's an example.
[00:15:09.053 --> 00:15:09.853]  Don't believe me?
[00:15:10.013 --> 00:15:11.634]  I demand you look it up for yourself.
[00:15:12.035 --> 00:15:25.924]  Last time I checked, about a year ago, the last five years in a row, they had guesstimated, with dead reckoning, a year before, what the dominant flu would be in the United States and Canada.
[00:15:26.885 --> 00:15:35.030]  And in the five years previous, they missed it entirely, and people went out and took a flu shot that didn't even protect them from that year's flu.
[00:15:35.822 --> 00:15:37.804]  Because they have to guess how it's going to mutate.
[00:15:38.704 --> 00:15:46.311]  So right there, it doesn't even protect you because the last five years in a row, and I haven't checked in a year, I don't know if they got it right this year.
[00:15:46.331 --> 00:15:47.632]  I guess I can look it up right now.
[00:15:48.733 --> 00:15:51.175]  But again, the average person doesn't know how a vaccine works.
[00:15:51.515 --> 00:15:58.280]  They don't know that there's all these federal studies that if you take three flu shots, it doubles your chance of getting Alzheimer's.
[00:15:58.561 --> 00:16:00.042]  Don't believe me, just Google that.
[00:16:00.786 --> 00:16:03.108]  Hey Alex, how are you doing?
[00:16:25.700 --> 00:16:35.927]  Hey, I've recently heard that the Ministry of Japan had turned over the production of their yen to the same people who own our Federal Reserve System.
[00:16:36.567 --> 00:16:43.491]  And when asked why he did that, he said that they had been threatened with an earthquake-making machine.
[00:16:43.511 --> 00:16:44.832]  I didn't see that.
[00:16:44.872 --> 00:16:45.913]  Was that in a mainstream story?
[00:16:46.813 --> 00:16:50.676]  No, I just picked that story up on the Internet, but I thought, well... Well, here's the problem.
[00:16:51.385 --> 00:16:54.286]  The biggest problem we face is our own movement.
[00:16:54.707 --> 00:17:05.112]  Just because the mainstream media spins and lies and gets things wrong and sometimes gets it right, because they're not all government operatives, stuff slips through, doesn't mean that the alternative media is telling the truth.
[00:17:05.672 --> 00:17:08.473]  And there is just so much insanity out there on the web.
[00:17:09.994 --> 00:17:19.479]  I agree, but I wanted to prove if there wasn't an earthquake-making machine, so I went to USGS.gov, looked at
[00:17:20.052 --> 00:17:31.797]  at patterns in earthquakes and how they've been coming up and see if I can recognize any proof that there is an earthquake machine and it seems like I have the proof.
[00:17:32.478 --> 00:17:38.380]  The tsunami that killed all those people, the earthquake recently in China.
[00:17:38.581 --> 00:17:45.924]  Yes, the Age newspaper in Australia did report a secret government program for a quote tsunami bomb.
[00:17:46.642 --> 00:17:53.226]  Uh-huh, and all of these earthquakes all originate from 10 kilometers under the Earth's surface.
[00:17:53.846 --> 00:18:00.349]  And when you look at that 10 kilometers, and you look, you can see they're using the Earth as target practice.
[00:18:01.450 --> 00:18:14.297]  Well, there are a lot of real earthquakes, and I appreciate your call, but there are government documents and mainstream news reports of seismic tectonic weapons, but they're so classified that I don't even really cover them.
[00:18:14.995 --> 00:18:19.939]  Other than some of the declassified stuff from decades ago where they had developed it.
[00:18:19.979 --> 00:18:40.554]  Now, in the April issue of Army Times in 1997, they covered a Pentagon press conference by Secretary of Defense William Cohen, where he stated, you can pull this quote up, just type William Cohen quote on
[00:18:41.542 --> 00:19:03.549]  earthquake weapons and it'll pop up mainstream news and he said states have developed tectonic earthquake weapons and this is one of the greatest threats we face so army times i just gave you the date of the magazine and they have a magazine and a newspaper and i'm going back eleven years but
[00:19:04.959 --> 00:19:08.722]  I know it was in Army Times, and it was in April of 1997.
[00:19:08.862 --> 00:19:22.211]  I know it was in the magazine or the newspaper, but April and 97 pops up, and I can pretty much quote his... He talked about weather weapons and tectonic earthquake weapons that he said could dwarf the power of nuclear weapons.
[00:19:22.952 --> 00:19:24.293]  That's a paraphrased quote.
[00:19:25.193 --> 00:19:25.774]  Tell you what I'll do.
[00:19:25.794 --> 00:19:26.834]  I'll show you the power of Google.
[00:19:27.695 --> 00:19:32.118]  During the break, I will try to pull up
[00:19:33.678 --> 00:19:42.725]  The correlation between flu shots and Alzheimer's and the William Cohen tectonic weapon quote.
[00:19:43.525 --> 00:19:43.946]  Okay?
[00:19:44.166 --> 00:19:45.747]  We'll show you how we document here.
[00:19:46.307 --> 00:19:46.928]  We'll be right back.
[00:19:53.120 --> 00:19:54.081]  Ted Anderson for Midas.
[00:19:54.161 --> 00:19:55.242]  August 6, 2008.
[00:19:55.522 --> 00:19:55.802]  Gold 880.40.
[00:19:56.583 --> 00:20:02.928]  Ounce gold coins can be purchased for 906.17, 446.40 for half, 223.20 for quarter.
[00:20:03.008 --> 00:20:05.811]  That's 906.17, 446.40, and 223.20.
[00:20:06.071 --> 00:20:10.454]  Hedge funds caught in the malaise of mortgage bankruptcies.
[00:20:10.514 --> 00:20:12.296]  The bond market continues to slump.
[00:20:12.496 --> 00:20:13.677]  JP Morgan gets caught in
[00:20:14.097 --> 00:20:15.798]  10 billion bad deal for Chrysler.
[00:20:15.818 --> 00:20:18.039]  Housing sales fell 6.6 percent.
[00:20:18.099 --> 00:20:23.001]  Mortgage giant Countrywide showed mortgage payment was spreading to the middle and upper class.
[00:20:23.041 --> 00:20:25.482]  Investors cast doubt on investment banks.
[00:20:25.602 --> 00:20:30.044]  Credit protection insurance for mortgage lenders are skyrocketing due to the increased risk.
[00:20:30.384 --> 00:20:30.765]  The U.S.
[00:20:30.805 --> 00:20:35.187]  dollar is free-falling against foreign currencies and countries that previously financed the U.S.
[00:20:35.267 --> 00:20:37.067]  are now seeking safer alternatives.
[00:20:37.508 --> 00:20:40.249]  Economist Rudy Boyd published the report, Bubble Leaking,
[00:20:40.529 --> 00:20:41.690]  Call for the report today, 800-686-2237.
[00:20:41.850 --> 00:20:47.432]  The value of your hard-earned money is being lost in a global game of chess.
[00:20:47.512 --> 00:20:47.753]  Call 800-686-2237.
[00:20:47.773 --> 00:20:47.953]  That's 800-686-2237.
[00:20:53.177 --> 00:20:55.219]  May I have everybody's attention, please?
[00:20:55.319 --> 00:20:57.721]  I've come with a message of information.
[00:20:57.741 --> 00:20:59.982]  9-11 was an inside job.
[00:21:00.022 --> 00:21:01.564]  Do you like being a puppet, sir?
[00:21:01.584 --> 00:21:03.205]  Do you like being a puppet for the New World Order?
[00:21:03.285 --> 00:21:06.127]  How do the American people know that 9-11 was a stage?
[00:21:06.187 --> 00:21:10.511]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR, or you?
[00:21:13.152 --> 00:21:17.256]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:21:28.146 --> 00:21:29.207]  How dare you?
[00:21:29.387 --> 00:21:35.631]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:21:35.651 --> 00:21:38.273]  All hell is breaking loose on 6th Avenue.
[00:21:38.333 --> 00:21:44.737]  And if the government has not told the truth in 5 years, we will be here on the 10th anniversary of 9- Truth Rising.
[00:21:44.757 --> 00:21:47.539]  Download the film at PrisonPlanet.tv right now.
[00:21:47.859 --> 00:21:49.821]  Or get the DVD at Infowars.com.
[00:21:50.121 --> 00:21:52.583]  It's now time to take the revolution to the next level.
[00:21:53.582 --> 00:21:58.646]  If this is your paycheck and this is your debt, what are your options?
[00:21:59.007 --> 00:22:02.230]  File bankruptcy and tread water the next seven years?
[00:22:04.071 --> 00:22:09.696]  Or make a call for Care One Credit Counseling Services and start getting out of debt today!
[00:22:10.437 --> 00:22:15.821]  A Care One Credit Counseling Agency can help you get immediate relief from stress caused by debt.
[00:22:15.981 --> 00:22:19.885]  And you'll have one lower monthly payment instead of the pile you have right now.
[00:22:20.265 --> 00:22:25.949]  Call a CARE One agent today and you can start saving hundreds of dollars in fees and interest payments.
[00:22:26.269 --> 00:22:31.192]  CARE One agencies have helped over 4 million people get out of debt and they can help you too.
[00:22:31.492 --> 00:22:31.792]  Call 800-498-2981.
[00:22:31.812 --> 00:22:31.852]  800-498-2981.
[00:22:36.215 --> 00:22:40.358]  Call 800-498-2981 and find out how you can lower your monthly payments up to 57%.
[00:22:40.398 --> 00:22:42.599]  One 15-minute phone call can change your life.
[00:22:42.639 --> 00:22:42.839]  Call 800-498-2981.
[00:22:42.859 --> 00:22:42.899]  800-498-2981.
[00:22:42.939 --> 00:22:45.241]  Provider and licensing details are available.
