[00:00:00.070 --> 00:00:00.596]  We're good to go.
[00:07:12.160 --> 00:07:15.822]  The NSA doesn't tap the phone companies, they are the phone companies.
[00:07:16.223 --> 00:07:26.008]  Nine billion dollars of whole hubs in 96, 97, 98, 99 put in everywhere and then it came out a year and a half ago and now it's on Frontline, breaking news, oh my gosh.
[00:07:26.449 --> 00:07:29.690]  Whole floors at AT&T and everybody else are NSA.
[00:07:31.011 --> 00:07:32.152]  Everything runs through it.
[00:07:33.793 --> 00:07:36.875]  All I did was read the Telecommunications Act, the Deregulation Act.
[00:07:37.751 --> 00:07:44.273]  I mean, it's said by October 1st, every cell phone would be tracked in live time off GPS triangulation.
[00:07:45.933 --> 00:07:55.556]  Not GPS on the phone, GPS on the cell towers, triangulating you down to three feet, listening to you, tracking you, and they even, people denied that was happening when I had all the documents, and then they advertise it to you.
[00:07:55.576 --> 00:07:58.357]  Oh, track your kids, track yourself, track your husband!
[00:08:00.083 --> 00:08:10.209]  So now they're even making money off of the government tracking system that's on you, but someone who even knows that their phone tracks them will still deny that the government designed it, or by law, ordered that be put in.
[00:08:11.029 --> 00:08:14.611]  You see, this is the mega, massive, complete denial.
[00:08:14.931 --> 00:08:21.255]  I mean, I have the government documents where they put cancer viruses in your vaccines, where they said they wanted to kill you and your family, where they said they want to brain damage you.
[00:08:21.395 --> 00:08:23.016]  We've made films, we've covered them, we've read them.
[00:08:23.276 --> 00:08:24.377]  I read some on the air yesterday.
[00:08:24.417 --> 00:08:25.517]  People just say, not true!
[00:08:26.678 --> 00:08:27.999]  Usually it's not my opinion.
[00:08:29.428 --> 00:08:31.008]  People say, well you shouldn't get so upset.
[00:08:31.348 --> 00:08:38.310]  How can I rationally not get upset by what's happening when I know it's destroying our whole future?
[00:08:38.690 --> 00:08:42.110]  That I know that I'm living in a false reality.
[00:08:42.471 --> 00:08:44.691]  By that, the general public is in a false reality.
[00:08:44.971 --> 00:08:51.032]  They have no idea the magnitude of what the global engineers have built and are building around them.
[00:08:53.553 --> 00:08:55.013]  Okay, so I'm going to get more into that later.
[00:08:56.696 --> 00:08:59.137]  It's just completely diabolical.
[00:08:59.837 --> 00:09:04.819]  The average cop can't see it, the average FBI guy, the average school teacher, the average banker can't see it.
[00:09:06.120 --> 00:09:07.740]  It is so diabolical.
[00:09:07.900 --> 00:09:16.403]  It is at the scientist, think tank level, and there are thousands of people that plan this, who do know the full picture, and then a few hundred owners.
[00:09:16.763 --> 00:09:25.807]  And that's it, and they control it, they guide the whole thing, it's institutionalized, they do it in upgrades, globally, you'll see the same system, even have the same name put in,
[00:09:26.650 --> 00:09:30.693]  With the welfare workers, and the surveillance, and it's all being put into place.
[00:09:30.733 --> 00:09:33.275]  And every step they said they'd follow, they're following.
[00:09:33.795 --> 00:09:44.263]  Towards releasing controlled bioweapons releases, which they'll then use to claim that terrorists hit us, they need more security, tighten down us more, hit us even harder a few years later, tighten down more.
[00:09:44.903 --> 00:09:48.106]  And as the last of you are being killed in your compact bunker cities,
[00:09:49.042 --> 00:09:52.363]  The cops dying around you out in the streets won't even know it's their government doing it.
[00:09:52.883 --> 00:09:53.904]  It's their global system.
[00:09:54.144 --> 00:09:54.864]  It's their masters.
[00:09:55.504 --> 00:10:01.827]  They'll be looking under beds for Osama, or for whatever new terror group it is, never knowing it's their masters killing them.
[00:10:02.427 --> 00:10:10.690]  Now, I don't want to spend a lot of time on this right now, because we don't have a lot of time.
[00:10:13.021 --> 00:10:24.048]  We're going to take this clip right now and put it onto the Barry Jennings video and then put that out because I want to expand on the points that Vermus made in the video that's up on InfoWars and Prison Planet.
[00:10:26.257 --> 00:10:33.279]  There have been major new developments, and if you go to Infowars.com, you can see those big new developments in the 9-11 Truth Movement.
[00:10:33.640 --> 00:10:39.262]  Emergency official witnessed dead bodies in the World Trade Center by Paul Joseph Watson.
[00:10:39.782 --> 00:10:43.663]  At Infowars.com, Curt Nimmo has the story, bodies in WTC7.
[00:10:44.063 --> 00:10:46.804]  Jennings' interview demolishes official version.
[00:10:47.084 --> 00:10:51.546]  Let me briefly tell you what happened, then I'm going to throw it over to Burmese, and we're going to play the clip of Barry Jennings.
[00:10:52.895 --> 00:10:57.356]  Barry Jennings was the Deputy Head of Emergency Management there for New York City.
[00:10:58.717 --> 00:10:59.977]  He went into Building 7.
[00:11:00.157 --> 00:11:03.198]  There were steaming coffee sandwiches.
[00:11:03.718 --> 00:11:05.839]  They were told, get out of the building with a phone call.
[00:11:06.139 --> 00:11:06.799]  They get out.
[00:11:06.839 --> 00:11:08.399]  There's explosions that have gone off.
[00:11:08.599 --> 00:11:10.060]  He's stepping over dead bodies.
[00:11:11.200 --> 00:11:15.581]  And this is before either North or South Tower, the 110-story towers, had fallen.
[00:11:18.999 --> 00:11:22.760]  He had told some local news that, on record that day.
[00:11:24.220 --> 00:11:29.662]  So Jason Burmiss and Dylan Avery and Corey Rove, they go out a year ago for Loose Change Final Cut.
[00:11:29.942 --> 00:11:30.502]  They interview him.
[00:11:31.022 --> 00:11:33.283]  They play little clips on air but don't say who he is.
[00:11:35.063 --> 00:11:36.863]  And suddenly he gets threats.
[00:11:36.883 --> 00:11:37.884]  They threaten to fire him.
[00:11:37.944 --> 00:11:38.844]  All this stuff happens.
[00:11:40.000 --> 00:11:48.836]  And so, even though he agrees that we can use it, and we have that contractually, him agreeing to use it, and whether it be important for the movement, important to get it out, we didn't put it out.
[00:11:50.719 --> 00:11:53.204]  I was one of the executive producers on Lose Change Final Cut.
[00:11:54.520 --> 00:12:03.768]  Then, the BBC backtracks who it is, this Guy Smith guy, who came and interviewed me and did this hit piece, a previous hit piece on 9-11, and I'd say, what about Northwoods?
[00:12:03.788 --> 00:12:04.269]  What about U.S.
[00:12:04.289 --> 00:12:06.431]  troops massing to invade Afghanistan the weeks before?
[00:12:06.831 --> 00:12:09.093]  And he would, no, no, that's not going in the piece.
[00:12:09.494 --> 00:12:10.054]  Total hit piece.
[00:12:10.114 --> 00:12:11.956]  And at the end of it, he said it was fair and balanced.
[00:12:11.996 --> 00:12:14.478]  At the end, he just laughed at me and told me I was a nut.
[00:12:15.563 --> 00:12:16.324]  It was a big joke.
[00:12:16.364 --> 00:12:18.005]  I mean, totally disingenuous.
[00:12:18.645 --> 00:12:29.174]  Then, about a month ago, I was on BBC Radio debating him, and he said he was involved in this new Building 7 piece that's coming out, and they interviewed Barry Jennings for it, and we've seen the trailer.
[00:12:30.034 --> 00:12:33.037]  Now, a few months ago, they interviewed Dylan Avery in Denver for this.
[00:12:34.304 --> 00:12:38.086]  And the same guy, Smith, and he comes over and says, I hear it's a lie.
[00:12:38.227 --> 00:12:45.951]  I hear that you guys are making it up that Barry Jennings said that he was stepping over bodies in Building 7 or there were explosions.
[00:12:46.532 --> 00:12:47.953]  And I hear there's not video of him.
[00:12:48.313 --> 00:12:49.674]  Well, Dylan happened to have it on his phone.
[00:12:50.754 --> 00:12:51.234]  And played it!
[00:12:51.854 --> 00:12:52.935]  And tried to play it for the cameras.
[00:12:53.035 --> 00:12:58.696]  I'll bet bottom dollar unless they pull it and re-edit it and we expose the History Channel when they did delay it a few weeks and did change some stuff.
[00:12:58.996 --> 00:13:05.738]  Because I pointed out that Hearst Publishing owned it and that I had heard they had an ad for the book not letting them know it was conflict of interest.
[00:13:06.238 --> 00:13:07.859]  And so they did have to go cut that out of the...
[00:13:08.579 --> 00:13:08.839]  Of course!
[00:13:24.881 --> 00:13:27.324]  You know, and Dylan says, no, here's the clip.
[00:13:27.724 --> 00:13:28.645]  So we want it on record.
[00:13:28.705 --> 00:13:29.806]  They were shown this clip.
[00:13:30.307 --> 00:13:31.668]  They were shown what you're about to hear.
[00:13:32.629 --> 00:13:36.433]  Jason, you did a great job on that YouTube video you and Aaron put up.
[00:13:36.493 --> 00:13:42.179]  It's up on InfoWars, but in the next six, seven hours, we're going to get a new video up with this info, and this is what's important.
[00:13:42.199 --> 00:13:43.660]  People need to understand that
[00:13:45.393 --> 00:13:51.156]  We had to put this video out because now they're going to try to misrepresent or spin what Jennings has been saying.
[00:13:51.356 --> 00:13:56.199]  When all along, you guys saw him on the news say something similar, you just went and got the interview with him.
[00:13:58.140 --> 00:14:03.163]  The BBC is also going to try to cover up why they announced Building 7 fell.
[00:14:03.503 --> 00:14:04.324]  A lot of stuff's happening.
[00:14:04.364 --> 00:14:04.644]  Jason?
[00:14:05.264 --> 00:14:05.724]  Absolutely.
[00:14:05.965 --> 00:14:07.725]  We got this interview last year.
[00:14:08.846 --> 00:14:09.706]  In June, actually.
[00:14:10.746 --> 00:14:12.067]  And he was a really nice guy.
[00:14:12.607 --> 00:14:14.207]  He had seen the loose change 2nd edition.
[00:14:14.227 --> 00:14:16.528]  He'd even played it in his office for other co-workers.
[00:14:17.428 --> 00:14:18.988]  He didn't believe the official version at all.
[00:14:19.048 --> 00:14:23.509]  It's very apparent in the interview that we do, even in the little bits and pieces we put out there.
[00:14:24.109 --> 00:14:28.190]  And he did say that those explosions happened prior to either building collapse.
[00:14:28.230 --> 00:14:32.491]  He was trapped on the 8th floor until about 12.30, 1 in the afternoon.
[00:14:32.511 --> 00:14:34.171]  And when they did get him down into the lobby,
[00:14:34.751 --> 00:14:36.012]  He was stepping over bodies.
[00:14:36.072 --> 00:14:37.353]  I mean, it's as clear as day.
[00:14:37.393 --> 00:14:43.618]  And we know that the official version, the 9-11 Commission report, and 9-11 commissioners have said there was no loss of life in that building.
[00:14:43.938 --> 00:14:45.820]  Well, we know there was loss of life in that building.
[00:14:46.020 --> 00:14:47.781]  It was just an excuse for them not to cover it.
[00:14:47.801 --> 00:14:50.984]  But it came out years later that Secret Service agents and others did die.
[00:14:51.124 --> 00:14:51.564]  That's right.
[00:14:51.625 --> 00:14:55.528]  And there's bombs going off, explosions, nothing in any of the other buildings.
[00:14:55.669 --> 00:14:56.910]  The other towers are smoking.
[00:14:56.930 --> 00:14:57.831]  They haven't collapsed.
[00:14:57.851 --> 00:15:01.875]  And there's explosions going off, I guess to clear people out of there.
[00:15:02.175 --> 00:15:03.476]  And they're saying, don't look down.
[00:15:04.277 --> 00:15:06.219]  And there's bodies that he's stepping over.
[00:15:06.239 --> 00:15:12.726]  And the larger issue here is, when we said we had this interview, the debunkers who were congenital liars admit that they lie.
[00:15:13.626 --> 00:15:14.427]  to fool the public.
[00:15:14.487 --> 00:15:16.770]  They said we were liars and said that we didn't have this tape.
[00:15:17.190 --> 00:15:18.692]  Then they said Jennings didn't say that.
[00:15:18.972 --> 00:15:24.097]  Now they've got the BBC coming out and saying that, so we have to set the record straight and put this out.
[00:15:24.137 --> 00:15:29.643]  But it's not just Jennings, it's other firefighters, police, emergency workers saying there was a countdown to bring seven down later.
[00:15:30.183 --> 00:15:30.683]  Yeah, absolutely.
[00:15:30.703 --> 00:15:32.525]  That's the Kevin McPadden story.
[00:15:33.385 --> 00:15:36.927]  But when you look at it, I mean, this is a 47-story skyscraper.
[00:15:37.187 --> 00:15:38.488]  It is a ultra-spook house.
[00:15:38.548 --> 00:15:40.870]  We have the largest CIA base outside of Langley.
[00:15:40.890 --> 00:15:42.791]  We have the largest Secret Service office in the world.
[00:15:43.751 --> 00:15:52.017]  And the two emergency workers that went up there, Barry Jennings and Michael Hess, went to an abandoned Office of Emergency Management.
[00:15:53.012 --> 00:15:53.992]  This should have been fully manned.
[00:15:54.693 --> 00:15:59.054]  They were both shocked to see that there was, you know, still hot coffee, half-eaten sandwiches.
[00:15:59.314 --> 00:16:03.935]  Michael Hess was actually there to meet Giuliani, who had gotten a warning to get out that morning.
[00:16:04.676 --> 00:16:12.378]  Although that's not on the YouTube clip, Barry Jennings does mention that Hess was there to see Giuliani and was freaking out because he couldn't get a hold of the mayor.
[00:16:13.278 --> 00:16:17.980]  So, why was this Office of Emergency Management totally evacuated?
[00:16:18.380 --> 00:16:25.663]  And why is it that someone called Barry, and once he found out he was in Seven, told him to immediately leave if there was no threat?
[00:16:25.843 --> 00:16:27.783]  Yeah, we need another article at Prison Planet.
[00:16:29.324 --> 00:16:37.146]  Basically headline, you know, emergency manager says bombs and buildings, dead bodies, you know, why this is an important interview.
[00:16:37.407 --> 00:16:39.387]  You know, A, they're trying to suppress it and spin it.
[00:16:39.727 --> 00:16:41.048]  B, they said it didn't exist.
[00:16:41.248 --> 00:16:43.708]  C, he corroborates what other people are saying.
[00:16:43.748 --> 00:16:45.809]  He's an emergency manager, deputy head.
[00:16:45.829 --> 00:16:55.132]  I mean, you start adding all this together, he's corroborating the bombs, he's corroborating big explosions and dead bodies before either of the two towers, you know, hundreds of yards away collapse.
[00:16:56.272 --> 00:16:58.033]  It's just absolutely amazing.
[00:16:58.473 --> 00:17:06.760]  And now they've obviously pressured him and gone and interviewed him, but watching some of the clips online, it sounds like he almost says the same thing, but then they just tell you, oh, that's not what you really heard.
[00:17:07.140 --> 00:17:19.149]  Kind of like the spin that the producer of this new hit piece, Guy Smith, when I was debating him on radio, he said, well, they knew the building was going to come down all day, so BBC just got it wrong and said that it had already come down.
[00:17:19.390 --> 00:17:21.752]  Yeah, magically, three buildings never collapsed from fire.
[00:17:22.492 --> 00:17:31.195]  Modern Steel Buildings, now three of them do, and then magically BBC and CNN say it's collapsed in its own footprint, a total collapse, and then they give the official collapse.
[00:17:31.775 --> 00:17:45.819]  I mean, it's like them trying to make excuses about New Zealand, Australian, and Thailand newspapers reporting before Lee Harvey Oswald was even captured, before his name was out in the U.S., having it printed that Lee Harvey Oswald shot the President.
[00:17:45.879 --> 00:17:47.540]  Well, they got a time zone off by an hour.
[00:17:48.220 --> 00:17:49.001]  And that's admitted.
[00:17:49.281 --> 00:17:50.984]  I mean, you guys can't get away with this stuff.
[00:17:51.484 --> 00:17:53.467]  I mean, you run your black ops, you're going to be exposed.
[00:17:53.507 --> 00:17:54.187]  Stay there, Jason.
[00:17:54.428 --> 00:17:54.948]  Let's come back.
[00:17:54.988 --> 00:17:56.210]  Folks, this is huge news.
[00:17:56.691 --> 00:17:58.413]  Make sure this video gets out to everybody.
[00:17:58.753 --> 00:17:59.174]  Stay with us.
[00:18:00.825 --> 00:18:13.556]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:18:13.976 --> 00:18:20.742]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions.
[00:18:21.082 --> 00:18:24.625]  And the true perpetrators of this horrendous crime are brought to justice.
[00:18:50.902 --> 00:18:57.047]  Another untold story, here it comes Another untold story, here it comes Another untold story that you have not been told from Another untold story dot com
[00:19:21.570 --> 00:19:27.912]  Did you go and see the picture of the amazing recent discovery at website anotheruntoldstory.com?
[00:19:28.092 --> 00:19:30.412]  We told you the story in the last broadcast.
[00:19:30.973 --> 00:19:34.494]  Story of an astonishing discovery, a thousand-year-old book.
[00:19:35.074 --> 00:19:40.815]  Leather book perfectly preserved by the tannic acid in the dark, damp potting soil bog in Ireland.
[00:19:41.576 --> 00:19:42.776]  The very book, U.S.
[00:19:42.836 --> 00:19:50.458]  Public Law 97-280, says you and I need to read, says our nation and government was based on.
[00:19:51.394 --> 00:19:53.455]  What are the chances of the discovery?
[00:19:53.935 --> 00:19:56.696]  The chances of the backhoe operator spotting it?
[00:19:57.296 --> 00:20:00.657]  The chances of it being open to the page it was open to?
[00:20:01.277 --> 00:20:03.758]  A prophetic prayer page, a prophecy.
[00:20:04.198 --> 00:20:11.901]  National Geographic used the word potentiously, potentiously open to, to the very page it was open to.
[00:20:12.321 --> 00:20:17.943]  The word potentious means ominous, threatening, fateful, menacing, foreboding, ill omen.
[00:20:18.263 --> 00:20:20.884]  And what were the words on that page?
[00:20:21.304 --> 00:20:22.585]  That page of prophecy?
[00:20:22.745 --> 00:20:26.667]  You can read them at the website anotheruntoldstory.com.
[00:20:26.907 --> 00:20:33.571]  The words are Another Untold Story that may explain the suspicious strange storms that the world is seeing.
[00:20:33.751 --> 00:20:39.795]  See the book and read the words on that open page of the book at website anotheruntoldstory.com.
[00:20:41.056 --> 00:20:48.300]  For another untold story go to anotheruntoldstory.com, anotheruntoldstory.com
[00:20:49.958 --> 00:20:57.210]  Another Untold Story dot com Another Untold Story dot com
[00:21:14.701 --> 00:21:16.062]  We're back live, ladies and gentlemen.
[00:21:17.103 --> 00:21:18.504]  Huge 9-11 developments.
[00:21:18.524 --> 00:21:20.185]  We need your help getting this story out.
[00:21:21.345 --> 00:21:24.828]  Barry Jennings, deputy head of the Office of Emergency Management in New York City.
[00:21:27.475 --> 00:21:33.199]  On the day of 9-11, he came out and said, man, there were bombs, things going off, dead people in Building 7 before either tower fell.
[00:21:33.579 --> 00:21:34.679]  The media covered that up.
[00:21:35.340 --> 00:21:38.862]  Jason Burma, Dylan Avery, the Loose Change crew, they went, they interviewed him.
[00:21:38.882 --> 00:21:40.723]  They were going to put it in Loose Change Final Cut.
[00:21:41.143 --> 00:21:45.546]  They just made noises about somebody high up in the emergency system saying this.
[00:21:46.107 --> 00:21:50.990]  The establishment figured out who it was and went and threatened him, threatened his job, things like that.
[00:21:51.010 --> 00:21:52.651]  He called Dylan and others and told them that.
[00:21:53.651 --> 00:21:56.353]  Said, I know I said you could use it, but please don't put it in your film.
[00:21:58.214 --> 00:22:06.619]  And even though we had a moral responsibility to put it out to everybody, I argued against it, but I wasn't going to try that, even though I was the executive producer and could probably have, you know, made them do it.
[00:22:06.659 --> 00:22:08.080]  I said, fine, but this is a big mistake.
[00:22:09.160 --> 00:22:24.169]  And then the neocons came out and said we were liars, we didn't have this interview, it didn't exist, Barry Jennings had never said that, and then there's this BBC guy who did this big disingenuous hit piece, told me it wasn't a hit piece, but then a few days into the interview with him,
[00:22:25.011 --> 00:22:27.832]  This is a part two he's doing on Building 7 last year.
[00:22:27.852 --> 00:22:30.893]  He just starts laughing at me and saying, I think you're nuts.
[00:22:31.313 --> 00:22:33.313]  And I mean, literally just laughing with his crew.
[00:22:33.353 --> 00:22:35.194]  And I was like, whoa, I've never had this happen.
[00:22:35.734 --> 00:22:37.595]  I mean, literally just like giggling.
[00:22:37.615 --> 00:22:40.095]  And I'd say, but what about Building 7?
[00:22:40.936 --> 00:22:42.596]  What about Operation Northwoods?
[00:22:43.617 --> 00:22:44.917]  What about how the U.S.
[00:22:45.017 --> 00:22:48.538]  masked all these troops to invade Afghanistan in the months before?
[00:22:48.578 --> 00:22:50.419]  And he just said, we're not putting that in the film.
[00:22:50.439 --> 00:22:51.359]  And he just would laugh at me.
[00:22:52.359 --> 00:23:02.665]  And then they went and said that the Loose Change guys had said that there was paper found in a lake that was only a mile away, but that we used MapQuest and it showed four miles.
[00:23:03.086 --> 00:23:07.208]  When we never said that, the Associated Press and others said eight miles away.
[00:23:07.688 --> 00:23:09.630]  Eyewitnesses said that who people have interviewed.
[00:23:10.050 --> 00:23:11.471]  There was news footage of it.
[00:23:11.791 --> 00:23:14.072]  So it was all straw men, just made up.
[00:23:14.152 --> 00:23:14.713]  That's what they do.
[00:23:14.733 --> 00:23:16.174]  They make up stuff we haven't said.
[00:23:16.934 --> 00:23:23.899]  Or they go get kooky 9-11 truth groups who are operatives or mentally ill and then say that we are saying what they say.
[00:23:24.999 --> 00:23:33.224]  And so I again debated Guy Smith on the radio and he said, told me a few months ago, yeah I got a BBC piece on Building 7 coming out.
[00:23:34.065 --> 00:23:36.687]  And I said, oh yeah, and BBC says they've lost the tapes.
[00:23:37.782 --> 00:23:47.287]  uh... of uh... that day when they announced that the building fell, building seven before it did, twenty five minutes and he said real slightly, oh we found them again and giggled.
[00:23:47.327 --> 00:23:48.768]  We ought to get those clips off that interview.
[00:23:49.448 --> 00:23:50.209]  See how funny it is?
[00:23:50.229 --> 00:23:57.833]  They had five to one debating me on that show and would fade me down and wouldn't give me any time but but that's the point when people demanded the tapes
[00:23:58.649 --> 00:24:00.630]  Because at first, BBC was denying it was real.
[00:24:01.051 --> 00:24:03.132]  Then they said, OK, it is real, but we don't have the tapes.
[00:24:03.753 --> 00:24:05.794]  And they said, oh, we found them, and then he giggles.
[00:24:06.294 --> 00:24:09.697]  It's very funny, you know, to manipulate the slaves, to be on a power trip.
[00:24:10.377 --> 00:24:10.617]  And then...
[00:24:12.881 --> 00:24:18.324]  They're now putting this out, and they supposedly have Barry Jennings debunking in that.
[00:24:18.464 --> 00:24:20.125]  So, we've just put the video out.
