[00:00:01.991 --> 00:00:04.233]  You want answers?
[00:02:43.861 --> 00:02:45.122]  Report on everyone.
[00:02:45.622 --> 00:02:46.743]  Everyone is a terrorist.
[00:02:49.091 --> 00:02:54.235]  Well, good old Hayden, the guy that says there's no such thing as a Fourth Amendment.
[00:02:55.877 --> 00:02:59.500]  Before the Congress, he said that they don't need warrants to spy on the American people.
[00:03:01.541 --> 00:03:05.664]  Intel sources, Al-Qaeda recruiting Westerners, possibly U.S.
[00:03:05.805 --> 00:03:06.365]  citizens.
[00:03:06.785 --> 00:03:09.287]  New Al-Qaeda agents look Western.
[00:03:09.347 --> 00:03:13.871]  New headline out of Reuters today by Hayden.
[00:03:13.931 --> 00:03:18.415]  He went on Meet the Press this weekend and he said Al-Qaeda is
[00:03:19.062 --> 00:03:19.823]  Everywhere.
[00:03:21.604 --> 00:03:24.446]  He said Al-Qaeda is everywhere.
[00:03:24.506 --> 00:03:26.748]  Recruiting Westerners.
[00:03:27.968 --> 00:03:29.249]  It's unbelievable.
[00:03:29.289 --> 00:03:30.350]  Don't trust your neighbors.
[00:03:30.390 --> 00:03:31.511]  Don't trust the mailman.
[00:03:32.031 --> 00:03:33.132]  Don't trust anyone.
[00:03:34.813 --> 00:03:35.994]  Only trust the government.
[00:03:36.414 --> 00:03:38.055]  Only trust the face scanning cameras.
[00:03:38.476 --> 00:03:40.157]  Only trust the national ID card.
[00:03:40.197 --> 00:03:41.478]  Never mind the borders are wide open.
[00:03:42.228 --> 00:03:44.490]  Just totally give up all of your freedoms.
[00:03:44.850 --> 00:03:46.892]  We've got to convert to domestic checkpoints.
[00:03:47.292 --> 00:03:49.634]  Life on the streets will be like life in an airport.
[00:03:49.994 --> 00:03:51.255]  We've got to do it now.
[00:03:52.096 --> 00:03:53.917]  They're announcing that it's already in England.
[00:03:53.937 --> 00:04:02.444]  They're going to have loudspeakers just announcing, look for terrorists, look for bombs, look for weapons, watch your neighbors, spy on everyone, just like at an airport.
[00:04:03.425 --> 00:04:04.706]  Don't leave bags unattended.
[00:04:06.098 --> 00:04:16.386]  Here in Austin, it happens every week, there'll be a paper box on the side of the highway that blows out of the back of a truck and they'll have the bomb squad and robots will scoot up next to it and blow it up.
[00:04:17.407 --> 00:04:19.588]  Just, just wriggling with fear, everyone.
[00:04:22.670 --> 00:04:24.272]  Land of the cowards, home of the slaves.
[00:04:24.992 --> 00:04:27.914]  We really are land of the cowards, home of the slaves.
[00:04:28.515 --> 00:04:33.799]  And if you don't like hearing that, some of you don't like it, I'm sorry, we really are the dumbest.
[00:04:34.870 --> 00:04:39.612]  The most unhealthy, the most cowardly, the stupidest people on earth.
[00:04:40.552 --> 00:04:45.494]  Now, I'm not saying all of us are, but we have to admit what we've become.
[00:04:45.934 --> 00:04:50.476]  There's a paper box on the side of I-35!
[00:04:50.496 --> 00:04:51.096]  It is a big idea.
[00:04:51.116 --> 00:04:53.397]  A new world order in the near future.
[00:05:00.720 --> 00:05:03.301]  Earth is dominated by a powerful new world government.
[00:05:03.801 --> 00:05:05.942]  It's known as the Bilderberg Group.
[00:05:06.622 --> 00:05:08.763]  Put their objective being world domination.
[00:05:09.423 --> 00:05:11.864]  For thousands of years, their dark order grew.
[00:05:12.604 --> 00:05:19.927]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[00:05:22.964 --> 00:05:27.907]  For the first time in history, the elite's plan for world government is blown wide open.
[00:05:28.388 --> 00:05:31.850]  You will learn the secret that drives the entire New World Order agenda.
[00:05:32.270 --> 00:05:34.752]  Build America is making great progress for the world government.
[00:05:34.832 --> 00:05:35.993]  Most people have no idea.
[00:05:36.013 --> 00:05:36.773]  They're not after money.
[00:05:36.793 --> 00:05:37.874]  They have all the money they need.
[00:05:38.054 --> 00:05:38.795]  They're after power.
[00:05:39.055 --> 00:05:39.855]  That's what they're after.
[00:05:40.196 --> 00:05:44.739]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:05:44.959 --> 00:05:48.461]  Or watch it online right now at PrisonPlanet.tv.
[00:05:48.901 --> 00:05:49.282]  In Game.
[00:05:49.682 --> 00:05:51.243]  Blueprint for global enslaving.
[00:05:51.723 --> 00:05:52.824]  You have been warned.
[00:05:52.944 --> 00:05:53.024]  Yeah.
[00:05:53.765 --> 00:05:54.045]  Fact.
[00:05:54.245 --> 00:06:00.149]  Rapid industrialization has resulted in environmental pollution and its curse on world health is staggering.
[00:06:00.269 --> 00:06:04.532]  We live in a toxic world that is bombarded by seven new chemicals each day.
[00:06:04.632 --> 00:06:12.117]  The human body is amazing and efficient in design, but because of the polluted world in which we live, is unable to remove all toxins.
[00:06:12.338 --> 00:06:12.978]  The solution.
[00:06:13.118 --> 00:06:17.081]  Detoxification integrated with Electro Chi Premier Energy Foot Spa.
[00:06:17.321 --> 00:06:26.355]  The LectroChi Premier Energy Foot Spa helps to aid in cleansing the body of harmful toxins while energizing and oxygenating your entire body at the cellular level.
[00:06:26.475 --> 00:06:32.505]  Detoxification works with the LectroChi Premier Energy Foot Spa because it addresses the needs of individual cells.
[00:06:32.765 --> 00:06:34.446]  The building blocks of human life.
[00:06:34.646 --> 00:06:41.651]  For mental clarity, restored vitality, a stronger immune system, clear skin, and health in every aspect of your being.
[00:06:41.831 --> 00:06:48.215]  Order your Lectro Chi Premier Energy Foot Spa by visiting NutraMedical.com or call Dr. William Deagle at 888-212-8871.
[00:06:48.235 --> 00:06:48.275]  888-212-8871.
[00:06:54.226 --> 00:06:55.687]  Hi, this is Brother Michael Dimon.
[00:06:56.047 --> 00:07:01.549]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:07:02.029 --> 00:07:09.933]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[00:07:10.473 --> 00:07:14.097]  The package contains six DVDs that contain ten different programs.
[00:07:14.437 --> 00:07:18.040]  Two books that combined are over a thousand pages and other information.
[00:07:18.361 --> 00:07:21.464]  Order now at our website, mostholyfamilymonastery.com.
[00:07:21.704 --> 00:07:25.668]  That's mostholyfamilymonastery.com.
[00:07:25.928 --> 00:07:29.732]  The last word monastery is spelled M-O-N-A-S-T-E-R-Y.
[00:07:30.132 --> 00:07:30.612]  Or call us at 1-800-275-1126.
[00:07:30.632 --> 00:07:30.832]  That's 1-800-275-1126.
[00:07:30.852 --> 00:07:33.613]  Or mail in your order to us at 4425 Schneider Road, Fillmore, NY 14735.
[00:07:34.013 --> 00:07:37.695]  The total cost for this massive package of information is only $10.
[00:07:37.735 --> 00:07:39.235]  $15 for UPS ground or $30 outside the U.S.
[00:07:55.390 --> 00:08:01.419]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:02.020 --> 00:08:04.985]  It's Alex Jones and the GCN Radio Network.
[00:08:22.936 --> 00:08:24.537]  Reuters Today!
[00:08:25.098 --> 00:08:28.361]  Now, I told you three months ago that it was a talking point.
[00:08:30.482 --> 00:08:47.997]  We have seen every major host from Chris Matthews to Glenn Beck, Bill O'Reilly, Sean Hannity, Joe Scarborough, all of them.
[00:08:50.265 --> 00:09:16.293]  have gone on their TV shows repeatedly and said that people protesting the government, people going to public events and standing up and asking tough questions, our domestic terrorists need to have the military used against them, need to be taken to secret camps, need to be tortured at secret camps, need to be tasered, need to be beaten, need to be killed.
[00:09:20.982 --> 00:09:38.027]  And then they had official Fox reports that they spun out of nothing, where a British anti-terror expert said, in a British newspaper, he believed there could be evidence, it was very sketchy, put out to be propaganda, you can always tell the MO, that they could be.
[00:09:38.527 --> 00:09:39.948]  There's evidence that they could be.
[00:09:40.268 --> 00:09:42.528]  Not that they could be, there's evidence that they could be.
[00:09:43.969 --> 00:09:45.829]  And then didn't give the evidence.
[00:09:46.930 --> 00:09:47.570]  Recruiting
[00:09:48.508 --> 00:09:57.655]  Thousands of blonde-haired, blue-eyed Westerners to carry out terror attacks in the West.
[00:09:59.856 --> 00:10:02.138]  No evidence, totally made up, completely.
[00:10:03.199 --> 00:10:13.906]  Now, they understand that the public, still about 30%, at the time of the war about 55% in major polls, believed that Saddam Hussein is Bin Laden.
[00:10:13.926 --> 00:10:14.507]  They couldn't even
[00:10:15.248 --> 00:10:16.168]  Tell the difference.
[00:10:16.989 --> 00:10:18.989]  I'm not joking for sane, rational people.
[00:10:19.369 --> 00:10:20.530]  Go pull up the reports.
[00:10:21.210 --> 00:10:23.050]  They believed it was the same person.
[00:10:23.730 --> 00:10:43.076]  The average individual just drives along thinking about how they want fancier clothes, to act cool at work, to look like a peacock, who they want to have sex with, a bigger house, how they want to get chrome on their truck, or how much they hate their boss, or
[00:10:43.777 --> 00:10:59.025]  How much they like their secretary, or how do they save enough money to buy a $10,000 bag of golf clubs to look cool on the golf course, and maybe then they'll get the raves.
[00:11:01.887 --> 00:11:07.289]  I'll never forget working on the golf course, watching those guys kiss up to their bosses on the golf course, and all the monkey behavior.
[00:11:07.309 --> 00:11:08.250]  It makes me so sick.
[00:11:10.173 --> 00:11:13.595]  Just a nation of plastic fake people, but I'm already digressing.
[00:11:15.416 --> 00:11:17.917]  They just have no idea about anything.
[00:11:18.037 --> 00:11:18.437]  Nothing.
[00:11:20.579 --> 00:11:26.161]  Only their little niche at work, whether it's auto parts or eye surgery.
[00:11:28.803 --> 00:11:37.127]  And so they still think and they still say that Saddam attacked us on 9-11, while at the same time they claim Iran is Al-Qaeda and attacked us and is Sunni.
[00:11:41.605 --> 00:11:42.946]  No connection to reality.
[00:11:43.126 --> 00:11:44.007]  I'm not joking.
[00:11:44.067 --> 00:11:45.689]  I'm not overplaying this when I say it.
[00:11:46.830 --> 00:11:48.031]  You need to talk to these people.
[00:11:48.071 --> 00:11:49.232]  You need to read their writings.
[00:11:49.272 --> 00:11:51.493]  You need to listen to them on talk radio.
[00:11:51.874 --> 00:11:54.236]  They really believe this.
[00:12:33.336 --> 00:12:40.261]  You can stand me up at the gates of hell, but I won't back down.
[00:12:41.662 --> 00:12:44.504]  No, I'll stand my ground.
[00:12:44.524 --> 00:12:48.667]  I won't be turned around.
[00:12:50.208 --> 00:12:54.171]  And I'll keep this world from dragging me down.
[00:13:02.847 --> 00:13:05.008]  So we have massive scripting going on.
[00:13:05.148 --> 00:13:07.249]  We have the talking points going out.
[00:13:07.269 --> 00:13:07.610]  Previous
[00:13:33.331 --> 00:13:58.702]  to the intelligence agency announcements that yes there might be some truth to thousands of blonde-haired blue-eyed al-qaeda fighters that are just in every city all around us about to attack any minute and then Fox even showed some training videos
[00:14:00.476 --> 00:14:06.859]  of British commandos doing terrorist role-playing, white guys dressed up as terrorists.
[00:14:08.920 --> 00:14:14.183]  And they even show you a training simulation video and then say, look, there's the white Al-Qaeda there.
[00:14:16.304 --> 00:14:24.868]  Remember almost three years ago, they had a big press conference and said, ladies and gentlemen, Al-Qaeda was about to blow up the Liberty Tower in Los Angeles.
[00:14:26.525 --> 00:14:37.536]  And then they cut to video from Independence Day of a giant black flying saucer firing an energy beam into the building and blowing it up.
[00:14:42.181 --> 00:14:50.409]  And Fox had this up within two minutes of President Bush's press conference announcing how they'd thwarted Al Qaeda
[00:14:51.198 --> 00:14:58.543]  Within two minutes they'd already scrambled and had video of the building from a science fiction movie being blown up.
[00:15:01.766 --> 00:15:02.987]  There was just one problem.
[00:15:04.628 --> 00:15:08.591]  The building was never called Liberty Tower, is not called Liberty Tower.
[00:15:09.472 --> 00:15:13.975]  So how did Fox, even in two minutes, if it was the proper name, scramble
[00:15:14.753 --> 00:15:22.195]  And figure out that there was a movie that showed the Liberty Tower being blown up, but then it turned out that wasn't even its name.
[00:15:24.136 --> 00:15:29.138]  And then the little controversy erupted, and a few national media outlets said, why did you call it the Liberty Tower?
[00:15:29.178 --> 00:15:31.618]  And the White House just said, well, that's what we like to call it.
[00:15:32.019 --> 00:15:37.720]  So they had to have that propaganda image of, Al-Qaeda wanted to blow up our Liberty Tower.
[00:15:38.441 --> 00:15:39.741]  They wanted to blow up our liberty.
[00:15:40.939 --> 00:15:44.901]  Meanwhile, it's the federal government taking our liberties so fast.
[00:15:45.121 --> 00:15:49.723]  Don't blink, because if you do blink, you'll miss that last look at your freedom.
[00:15:54.385 --> 00:16:02.709]  I mean, this is a massive military build-up, bigger than World War II or World War I or Vietnam or any of the wars.
[00:16:02.749 --> 00:16:07.251]  I mean, it's just a huge, hundreds of billions of dollars being spent to turn the U.S.
[00:16:07.271 --> 00:16:09.092]  into a giant prison grid.
[00:16:09.884 --> 00:16:25.692]  With agents and spies and tattletales and every industry being ordered to spy on their customers from major bookstores to libraries to doctors to lawyers to just spooks everywhere.
[00:16:26.833 --> 00:16:27.713]  Borders wide open.
[00:16:29.034 --> 00:16:29.754]  Cities burning.
[00:16:29.814 --> 00:16:31.215]  Rocket attacks on our borders.
[00:16:31.575 --> 00:16:32.476]  Never makes the news.
[00:16:32.596 --> 00:16:33.396]  Keep that real quiet.
[00:16:36.934 --> 00:16:40.236]  And so it's the same thing here, just all of this scripting.
[00:16:43.818 --> 00:16:47.840]  Al-Qaeda recruiting Western fighters, CIA boss.
[00:16:51.082 --> 00:16:56.965]  And so, the Feds bombed the Murrah building, because it was a big move against the UN and the build-up of the police state.
[00:17:04.690 --> 00:17:20.719]  And then they tried to set up that whole apparatus, and the FBI put out training manuals saying gun owners, people that talk about the Constitution, frequent references, land rights groups, they're all terrorists, and then you go to Marine Corps and Army drills, and that's who they're training to fight?
[00:17:22.980 --> 00:17:23.920]  They admit it's for U.S.
[00:17:23.960 --> 00:17:25.541]  citizens, and it's land rights groups.
[00:17:25.581 --> 00:17:28.043]  They train mowing farmers and ranchers down.
[00:17:28.083 --> 00:17:30.984]  They train to kill men, women, and children.
[00:17:31.024 --> 00:17:32.105]  That's their main mission.
[00:17:32.385 --> 00:17:34.106]  Preparing quietly for decades.
[00:17:37.848 --> 00:17:39.549]  Al-Qaeda recruiting Western fighters.
[00:17:39.949 --> 00:17:54.817]  And so now the CIA boss, the criminal, Mr. Hayden, who ran the NSA criminally, they had to go into Congress and retroactively, which by the way is illegal, and the Constitution says you can't do it, but they did it.
[00:17:54.837 --> 00:17:57.938]  It says you can't spy on people without warrants either, but they did it.
[00:17:59.499 --> 00:18:07.303]  They admitted they had to pass this retroactively, just so he wouldn't go to jail and others wouldn't go to jail.
[00:18:09.232 --> 00:18:23.881]  So this criminal, this felon, now runs the CIA, and all the atrocities they're engaged in, and he comes out and says, yep, they're recruiting
[00:18:24.682 --> 00:18:26.544]  People, and they're just, they're everywhere.
[00:18:26.564 --> 00:18:27.586]  They're gonna get you any minute.
[00:18:28.146 --> 00:18:34.634]  Al-Qaeda recruiting Western fighters, CIA boss, Al-Qaeda is training fighters that look Western, could easily cross U.S.
[00:18:34.654 --> 00:18:38.399]  borders without attracting attention, CIA Director Michael Hayden said on Sunday.
[00:18:38.639 --> 00:18:43.785]  Let's go back to the Fox News Pentagon piece right now, and we'll play the rest after the break.
[00:18:43.805 --> 00:18:44.126]  Here it is.
[00:18:46.434 --> 00:18:52.856]  Have you heard about this new thing going on in Great Britain, that Al-Qaeda rotten up all these Britons, essentially.
[00:18:52.876 --> 00:18:58.597]  1,400 strong, apparently, in a new, what's being called a new white Al-Qaeda army.
[00:18:59.397 --> 00:19:01.018]  Tougher to detect, potentially.
[00:19:01.038 --> 00:19:02.278]  Yeah, because they're not Muslims.
[00:19:02.338 --> 00:19:04.519]  They look just like regular British people.
[00:19:04.539 --> 00:19:05.259]  They're converts.
[00:19:06.337 --> 00:19:11.001]  Also, we're going to talk more about the controversial subject regarding Al-Qaeda.
[00:19:11.081 --> 00:19:13.904]  Are they recruiting a white army now in Great Britain?
[00:19:13.924 --> 00:19:16.726]  Some people say it's 1,400 people strong, and why is that important?
[00:19:16.746 --> 00:19:18.127]  Because this is what we've always talked about.
[00:19:18.407 --> 00:19:19.989]  We're going to come back and finish the rest of it.
[00:19:20.009 --> 00:19:22.331]  So see, they build up this massive system.
[00:19:23.272 --> 00:19:27.856]  One in ten college graduates for homeland security-related fields, they've got to have jobs.
[00:19:28.236 --> 00:19:29.277]  There is no Al-Qaeda.
[00:19:29.777 --> 00:19:30.878]  There is no real threat.
[00:19:31.939 --> 00:19:33.861]  And so, they've got to flip it now.
[00:19:35.566 --> 00:19:41.969]  And by the way, here it is in the Associated Press, Mukasey, Attorney General, terrorist behind copyright violations.
[00:19:42.570 --> 00:19:43.851]  Copyright violations.
[00:19:44.111 --> 00:19:44.911]  Terrorism.
[00:19:46.052 --> 00:19:49.554]  See, all white-collar civil stuff is now terrorist.
[00:19:50.254 --> 00:19:51.755]  Forget misdemeanor, civil!
[00:19:52.935 --> 00:19:53.836]  Terrorists everywhere!
[00:19:55.526 --> 00:19:57.568]  Do you know the truth about cancer treatments?
[00:19:58.208 --> 00:20:07.117]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:07.677 --> 00:20:14.783]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:15.484 --> 00:20:20.991]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:21.472 --> 00:20:32.266]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:32.827 --> 00:20:33.428]  It is a big idea.
[00:20:33.448 --> 00:20:34.188]  A new world order.
[00:20:34.428 --> 00:20:35.769]  In the near future.
[00:21:00.686 --> 00:21:03.388]  Earth is dominated by a powerful world government.
[00:21:03.748 --> 00:21:05.890]  It's known as the Bilderberg Group.
[00:21:06.590 --> 00:21:08.811]  Could their objective be world domination?
[00:21:09.372 --> 00:21:11.813]  For thousands of years, their dark order grew.
[00:21:12.554 --> 00:21:19.879]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:22.912 --> 00:21:27.875]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:28.356 --> 00:21:31.818]  You will learn the secret that drives the entire New World Order agenda.
[00:21:32.198 --> 00:21:34.700]  Build America is making great progress toward a world government.
[00:21:34.800 --> 00:21:35.941]  Most people have no idea.
[00:21:35.961 --> 00:21:36.721]  They're not after money.
[00:21:36.741 --> 00:21:37.802]  They have all the money they need.
[00:21:38.022 --> 00:21:38.723]  They're after power.
[00:21:39.003 --> 00:21:39.823]  That's their aphrodisiac.
[00:21:40.144 --> 00:21:44.687]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:44.907 --> 00:21:48.389]  Or watch it online right now at PrisonPlanet.tv.
[00:21:48.869 --> 00:21:49.230]  In Game.
[00:21:49.610 --> 00:21:51.271]  Blueprint for global enslaving.
[00:21:51.671 --> 00:21:52.752]  You have been warned.
[00:21:53.652 --> 00:21:59.474]  Hey ladies, if you love to shop, then visit HerbalHealer.com to browse through their online catalog.
[00:21:59.574 --> 00:22:05.016]  You'll find thousands of effective, alternative, and natural products for you and the whole family.
[00:22:05.196 --> 00:22:10.497]  Besides the amazing products you'll find, this shopping is guilt-free because you're investing in your health.
[00:22:10.677 --> 00:22:12.498]  And your health is priceless.
[00:22:12.818 --> 00:22:19.880]  While online, sign up to receive the Herbal Healer Newsletter, which will keep you informed on the latest and greatest products and education.
[00:22:20.160 --> 00:22:32.305]  Did you know that Herbal Healer offers not only natural medicine, but also tension relieving herbal teas, cookbooks, aromatherapy, products for pampering, and more great products to help you soothe and relax after a long day.
[00:22:32.325 --> 00:22:35.387]  Want to learn more for yourself and to help others in the future?
[00:22:35.647 --> 00:22:38.008]  Join the Herbal Healer Correspondence Program.
[00:22:38.148 --> 00:22:40.929]  You can work at your own pace from the comfort of your own home.
[00:22:41.209 --> 00:22:45.195]  This accredited, exciting program can help you gain skills and knowledge.
[00:22:45.355 --> 00:22:47.679]  Can you believe you can find all this at one stop?
[00:22:47.899 --> 00:22:49.442]  HerbalHealer.com.
[00:22:49.762 --> 00:22:52.386]  Celebrating 18 years of dedication.
[00:22:53.533 --> 00:22:55.213]  Our beloved Republic is on her knees.
[00:22:55.514 --> 00:22:58.975]  The forces of globalism are destroying national sovereignty worldwide.
[00:22:59.135 --> 00:23:00.975]  But in Liberty's darkest hour, there is hope.
[00:23:01.615 --> 00:23:04.356]  The first time in modern history, the people are beginning to wake up.
[00:23:04.676 --> 00:23:10.178]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:23:10.458 --> 00:23:14.379]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:23:14.739 --> 00:23:19.661]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:23:19.941 --> 00:23:22.721]  PrisonPlanet.tv is a vault of forbidden information.
[00:23:23.022 --> 00:23:29.904]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:23:30.284 --> 00:23:36.126]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:23:36.306 --> 00:23:40.847]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:23:41.147 --> 00:23:43.668]  The Info War is waiting for you to set it free.
[00:23:44.008 --> 00:23:45.689]  Join PrisonPlanet.tv.
[00:23:46.089 --> 00:23:47.850]  Burn the info bombs to disk.
[00:23:48.070 --> 00:23:49.891]  Put them on the file sharing networks.
[00:23:50.231 --> 00:23:51.671]  Bring down the New World Order.
[00:23:52.031 --> 00:23:53.412]  PrisonPlanet.tv.
[00:24:03.036 --> 00:24:06.357]  I'm going to finish up with this Pentagon propaganda, and that's what it is.
[00:24:06.417 --> 00:24:07.498]  Taxpayer paid for it.
[00:24:08.504 --> 00:24:10.985]  Fox is an organ of the private banks that own our government.
[00:24:11.005 --> 00:24:15.566]  I'm going to be getting into the new financial bailout, the latest military news.
[00:24:15.726 --> 00:24:18.627]  We're going to get into Gary Hart being confronted by We Are Change Colorado.
[00:24:19.007 --> 00:24:20.168]  Play some of that in the third hour.
[00:24:20.188 --> 00:24:29.811]  In the second hour we're going to be breaking down the illegal DNA databases that everyone has put in at birth, just to again illustrate the total criminality.
[00:24:31.090 --> 00:24:33.031]  And the organization of the government.
[00:24:33.051 --> 00:24:34.092]  This is all organized.
[00:24:34.112 --> 00:24:37.173]  This isn't haphazard or, oh, they accidentally did it.
[00:24:37.213 --> 00:24:38.674]  This is going on for decades.
[00:24:42.516 --> 00:24:54.362]  But understand, just as I told you they would do, they're building this giant mechanism to track everything you do, trace everything you do, micromanage you, turn your national ID card off.
[00:24:56.340 --> 00:25:07.869]  Your pharmacist, your doctor, your lawyer, school teachers, everyone spying publicly, truck drivers, neighbors, neighborhood tattletale squads recruiting the high schoolers.
[00:25:07.949 --> 00:25:09.110]  I mean, it's massive.
[00:25:11.392 --> 00:25:14.235]  Hiring the former head of the Stasi to train the feds how to do this.
[00:25:14.615 --> 00:25:16.296]  Hiring the former head of the KGB.
[00:25:16.356 --> 00:25:17.958]  I mean, they're really doing it.
[00:25:19.299 --> 00:25:20.159]  Going for broke.
[00:25:21.380 --> 00:25:25.744]  And always... Afghanistan.
[00:25:29.676 --> 00:25:31.117]  It's to kill the Middle Easterners.
[00:25:31.277 --> 00:25:33.178]  Don't tell them that they're not Middle Easterners.
[00:25:33.198 --> 00:25:34.659]  That can't get into the Middle East, boys.
[00:25:35.640 --> 00:25:37.061]  It's all for you.
[00:25:39.222 --> 00:25:45.146]  It's all for you, so when they take your ranch and you say no, they can bring the SWAT team up and burn your house down with you in it.
[00:25:49.648 --> 00:25:50.629]  And you know what they're gonna say?
[00:25:50.649 --> 00:25:52.930]  You know what they're gonna do?
[00:25:52.950 --> 00:25:56.973]  You know what they're gonna push?
[00:26:03.254 --> 00:26:14.299]  They're just going to come right in there and burn your house down, burn your farm down, and they're going to announce on the news that they were fighting Al Qaeda.
[00:26:14.319 --> 00:26:18.040]  That's what it's all about.
[00:26:18.760 --> 00:26:20.941]  You are Al Qaeda.
[00:26:21.561 --> 00:26:23.122]  You are the terrorists.
[00:26:25.183 --> 00:26:26.904]  You go in the criminal database.
[00:26:26.964 --> 00:26:30.065]  A million Americans in the terrorist database.
[00:26:31.238 --> 00:26:41.160]  Head Marshals resigning, going public, telling the Denver Post that they're ordered to put families in it for no reason, just to create the image of a false threat.
[00:26:44.761 --> 00:26:48.422]  You, my friends, you the American people, are the terrorists.
[00:26:50.003 --> 00:26:51.703]  Let's finish up with this Fox News clip.
[00:26:53.624 --> 00:26:58.286]  Also, we're going to talk more about the controversial subject regarding Al-Qaeda.
[00:26:58.346 --> 00:27:01.168]  Are they recruiting a white army now in Great Britain?
[00:27:01.208 --> 00:27:03.989]  Some people say it's 1,400 people strong, and why is that important?
[00:27:04.009 --> 00:27:15.355]  Because this is what we've always talked about, that if you have people in one country transplanting to another religion, and they maybe aren't exactly what you think they are, that can be more difficult to fight.
[00:27:15.395 --> 00:27:19.117]  Yeah, they're converting them in prison to extremist Muslims.
[00:27:19.157 --> 00:27:19.457]  To kill us!
[00:27:19.477 --> 00:27:19.638]  Yeah.
[00:27:19.838 --> 00:27:20.258]  Okay, great.
[00:27:21.482 --> 00:27:23.004]  Now, here's Mr. Happy Burry Kilman.
