[00:00:00.529 --> 00:00:01.629]  Government cover-ups.
[00:07:08.881 --> 00:07:19.884]  Instead of paying a mechanic as much as $300 to clean your injection system, Protecta Complete Fuel System Treatment cleans to 95% of new engine condition, improving mileage in only one tank full.
[00:07:20.104 --> 00:07:22.465]  Protecta Engine Treatment not only reduces friction,
[00:07:22.865 --> 00:07:24.606]  But it extends the life of your engine.
[00:07:24.906 --> 00:07:25.567]  Let's face it.
[00:07:25.827 --> 00:07:28.369]  With the high price of gasoline, it's time to take action.
[00:07:28.669 --> 00:07:36.214]  Purchase a protective fuel system treatment for only $9.95 and receive a free engine treatment which is a $12.95 value free.
[00:07:36.674 --> 00:07:38.756]  Call 888-USE-SFR1.
[00:07:38.976 --> 00:07:41.858]  That number again is 888-USE-SFR1.
[00:07:42.118 --> 00:07:45.860]  Or check them out online at oilcompanysecret.com.
[00:07:46.181 --> 00:07:47.882]  That's oilcompanysecret.com.
[00:07:48.342 --> 00:07:50.744]  Satisfaction is guaranteed or your money back.
[00:07:51.184 --> 00:07:52.545]  And it's safe for all cars.
[00:07:54.428 --> 00:08:00.459]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:01.060 --> 00:08:04.045]  It's Alex Jones and the GCN Radio Network.
[00:08:19.600 --> 00:08:20.781]  Welcome, ladies and gentlemen.
[00:08:20.821 --> 00:08:26.503]  Big show lined up for you on this June 2nd, 2008 edition of the InfoWarb.
[00:08:27.123 --> 00:08:29.504]  Dr. Stephen Jones hadn't been on with us for about a year.
[00:08:30.164 --> 00:08:36.287]  The physicist who was run out of Brigham Young for going through the physics of the collapse of the towers.
[00:08:37.367 --> 00:08:42.309]  They just basically paid him off to leave under threat of going after him.
[00:08:43.400 --> 00:08:50.845]  And he has now traveled the world, traveled the country, exposing the fact that the towers were destroyed in controlled demolition.
[00:08:51.406 --> 00:09:01.133]  He and others have had peer-reviewed scientific studies published in some of the most prestigious journals in physics and engineering in the world.
[00:09:01.773 --> 00:09:04.935]  All the little debunkers kept trying to claim that we could never do that.
[00:09:04.995 --> 00:09:05.696]  Well, it's happened.
[00:09:06.557 --> 00:09:12.721]  And at the same time, NIST was supposed to release, four years ago, why the towers fell.
[00:09:13.314 --> 00:09:14.954]  Then they said it would be in 2005.
[00:09:15.235 --> 00:09:17.855]  Then they said they'd do it in 2006.
[00:09:18.576 --> 00:09:19.736]  Then they said they'd do it in late 2006.
[00:09:19.916 --> 00:09:21.196]  Then they said early 2007.
[00:09:21.256 --> 00:09:23.117]  Then they said mid 2007.
[00:09:23.317 --> 00:09:25.277]  Then they said late 2007.
[00:09:25.517 --> 00:09:27.038]  Then they said early 2008.
[00:09:27.518 --> 00:09:30.619]  And they just will not release.
[00:09:30.679 --> 00:09:35.900]  Now they put out five different reasons that Building 7 fell and had to retract each one.
[00:09:37.441 --> 00:09:41.302]  It was not the oil tank, the kerosene tank.
[00:09:42.057 --> 00:09:45.739]  Uh, in the building for the backup generator for the CIA and command center that was in there.
[00:09:45.919 --> 00:09:46.900]  Oh yeah, that's what was in there.
[00:09:46.920 --> 00:09:50.101]  Uh, and the Army Intelligence and the FBI and the rest of them.
[00:09:50.161 --> 00:09:50.742]  Spookville.
[00:09:51.662 --> 00:09:55.244]  It was not one of the towers falling into it, which it didn't complete lie.
[00:09:55.564 --> 00:09:57.305]  We have the photos and video of the front of the building.
[00:09:57.505 --> 00:09:58.145]  And they admit that.
[00:09:58.906 --> 00:10:02.688]  Uh, it wasn't that it was shoddily built, uh, not to specs.
[00:10:02.788 --> 00:10:03.788]  They had to retract that.
[00:10:03.808 --> 00:10:06.530]  Uh, it wasn't that fire weakened it and did it.
[00:10:07.390 --> 00:10:08.731]  Uh, it wasn't any of that.
[00:10:10.612 --> 00:10:17.974]  So, remember, when the disinfo people are all over the web and TV and in print saying, why, the government says it collapsed from weakened steel.
[00:10:19.374 --> 00:10:20.954]  Just remember, NIST doesn't even say that.
[00:10:21.275 --> 00:10:24.015]  They can't even get the government scientists to lie.
[00:10:25.696 --> 00:10:28.956]  Just like they couldn't get the CIA to lie about Saddam's WMDs.
[00:10:29.476 --> 00:10:31.577]  So they created a special office of plans
[00:10:32.478 --> 00:10:36.900]  With a bunch of foreign agents that work for foreign governments, not even Americans, most of them.
[00:10:37.481 --> 00:10:40.683]  And they just cooked up lies, and they're doing the same thing with Iran right now.
[00:10:42.784 --> 00:10:43.704]  It's what they do.
[00:10:43.744 --> 00:10:45.125]  They're a pack of liars.
[00:10:46.466 --> 00:10:48.567]  So Dr. Stephen Jones joining us in about 50 minutes.
[00:10:49.768 --> 00:10:54.990]  We've got Dr. Meyer Hillman, who came up with the idea 18 years ago.
[00:10:55.331 --> 00:10:57.712]  He popularized it, I saw it before that.
[00:10:58.388 --> 00:11:00.349]  He's pushing for a global carbon tax.
[00:11:00.369 --> 00:11:05.951]  You'll have your global carbon ID card to track everything you do, and you get your certain amount of creds.
[00:11:06.572 --> 00:11:08.593]  After that, you pay taxes.
[00:11:10.013 --> 00:11:12.374]  Can't have children unless you're below your cred level.
[00:11:12.835 --> 00:11:18.457]  Well, you can't raise a child living in a thatch hut with no running water, so it's over.
[00:11:18.477 --> 00:11:19.277]  You're not authorized.
[00:11:20.218 --> 00:11:27.261]  So he'll be joining us, and then Major General Stubblebine,
[00:11:29.221 --> 00:11:34.704]  He ran Fort Bragg, ran Special Operations for many years, and he will come on.
[00:11:35.464 --> 00:11:38.906]  There's a big movie coming out, being produced right now, with George Clooney.
[00:11:38.966 --> 00:11:41.327]  George Clooney bought the book, and stars in it.
[00:11:41.887 --> 00:11:48.771]  Men Who Stare at Goats, the fellow that wrote the hit piece, and later apologized about it, John Ronson, he wrote Them.
[00:11:49.571 --> 00:11:55.594]  That, by the way, got bought by Jack Black, who is now about to start production.
[00:11:56.545 --> 00:12:05.630]  If it's not already in production, I'm told of the book, Them, and I'm told I'm a central character being made fun of in it.
[00:12:07.991 --> 00:12:19.818]  Adventures with Extremists, that was a New York Times bestseller, about my infiltration of Bohemian Grove and other escapades, and other, quote, extremists, though I'm one of the central extremists, along with David Icke.
[00:12:21.118 --> 00:12:24.260]  And then Ian Paisley, of all people, is just a Protestant.
[00:12:26.388 --> 00:12:30.789]  But men who stare at goats is about stubble buying.
[00:12:31.949 --> 00:12:38.991]  Because the military believes that with their minds they did indeed kill animals with their minds.
[00:12:40.251 --> 00:12:43.032]  And whether you believe in this or not, the government does.
[00:12:44.632 --> 00:12:46.012]  And the special forces do.
[00:12:47.492 --> 00:12:49.413]  And so we'll have stubble buying on.
[00:12:49.433 --> 00:12:50.213]  We've had them on before.
[00:12:54.973 --> 00:12:56.254]  Very, very bizarre.
[00:12:58.775 --> 00:13:00.776]  But Stubblebine believes in remote viewing.
[00:13:00.796 --> 00:13:03.397]  Stubblebine believes, I guess you call it astral projection.
[00:13:05.878 --> 00:13:07.459]  I don't get into these type of things normally.
[00:13:07.499 --> 00:13:09.120]  This is not kind of our genre.
[00:13:09.140 --> 00:13:10.481]  It's more of a George Norrie type thing.
[00:13:10.561 --> 00:13:22.807]  But when it is the former head of special forces, when it is a major general, when it is someone who believes in this stuff, and they're making a major movie about it, I thought, hey, we ought to have him on about this.
[00:13:24.417 --> 00:13:30.179]  We will have the man who the upcoming George Clooney movie is about, men who stare at goats.
[00:13:30.219 --> 00:13:40.563]  We're not sure what they're going to call the movie, but maybe we can have some special forces for the decade they did this, plus call in.
[00:13:40.604 --> 00:13:41.904]  Did you kill the goat with your mind?
[00:13:44.185 --> 00:13:46.926]  We'll find out coming up.
[00:13:47.046 --> 00:13:48.827]  We know the Soviets believe in this stuff too.
[00:13:48.847 --> 00:13:52.528]  Well, I bet that throws the atheists for a loop.
[00:13:52.588 --> 00:13:54.069]  I mean, what do they think this is?
[00:13:56.269 --> 00:14:00.292]  See, I would totally discount stubble buying, but I've told you I've had quite a few dreams that come true.
[00:14:01.493 --> 00:14:03.675]  And other experiences I won't get into on air.
[00:14:07.138 --> 00:14:08.820]  But I mean, this is stuff where I tell people about it.
[00:14:11.942 --> 00:14:13.363]  And I know a lot of you have had that happen.
[00:14:13.964 --> 00:14:18.588]  I mean, there's the classic case of... I kept saying, we gotta go see my grandmother.
[00:14:18.608 --> 00:14:19.448]  We gotta go see my grandmother.
[00:14:19.468 --> 00:14:20.749]  I haven't seen her in about four or five months.
[00:14:21.290 --> 00:14:22.431]  She'd been real sick, but
[00:14:23.157 --> 00:14:28.702]  She was getting up and around and she got a stroke years before and had trouble eating, but she was doing fine.
[00:14:28.862 --> 00:14:30.723]  And I told my dad, I said, we got to go see her this week.
[00:14:30.763 --> 00:14:32.024]  I got a really bad feeling about her.
[00:14:32.765 --> 00:14:35.407]  He goes, no, she's doing real, real well, but okay, we'll go this Saturday.
[00:14:36.348 --> 00:14:41.572]  And then he, he showed up at my house and I've been up on some radio show to about 4 a.m.
[00:14:41.592 --> 00:14:45.395]  This is about five years ago or four years ago that she died.
[00:14:45.415 --> 00:14:47.997]  That's four years ago.
[00:14:48.057 --> 00:14:50.279]  My son was about a year old or less than a year.
[00:14:51.778 --> 00:14:52.479]  He shows up about 7.30.
[00:14:53.599 --> 00:14:54.360]  Bangs on the door.
[00:14:54.380 --> 00:14:55.481]  I'm asleep.
[00:14:55.961 --> 00:14:57.242]  He's drinking coffee downstairs.
[00:14:57.282 --> 00:14:58.063]  I've been up all night.
[00:14:58.563 --> 00:14:59.624]  He's standing over me in the bed.
[00:14:59.664 --> 00:15:00.645]  He goes, I'm just going.
[00:15:00.685 --> 00:15:01.265]  I'll see you there.
[00:15:03.027 --> 00:15:08.671]  He gets halfway to East Texas, halfway to Buffalo slash Fairfields, where my dad's folks are from.
[00:15:08.691 --> 00:15:11.774]  And he calls me up on the phone.
[00:15:13.415 --> 00:15:15.477]  And he says, uh, yeah, my mother just died.
[00:15:15.497 --> 00:15:16.417]  Your grandmother just died.
[00:15:16.437 --> 00:15:18.539]  And he was almost there.
[00:15:20.661 --> 00:15:20.861]  So.
[00:15:22.458 --> 00:15:29.643]  And they talk about this in the Diamond Mines, in the Emerald Mines, and the... Oh, what's the other big thing they dig out there in Australia?
[00:15:29.683 --> 00:15:30.423]  The Opal Mines.
[00:15:30.823 --> 00:15:34.746]  They'll have those Aborigines down in the mines, and then they're never wrong.
[00:15:34.846 --> 00:15:36.427]  This has even been in the news over there.
[00:15:37.267 --> 00:15:38.008]  Mainstream news.
[00:15:38.028 --> 00:15:40.909]  They'll come out of the mine, they'll say, put me on a helicopter, put me on a plane.
[00:15:41.590 --> 00:15:43.791]  My mother's just died, or my father just died.
[00:15:43.811 --> 00:15:48.534]  They say their connection to their mothers is even stronger, just because they grew inside of them.
[00:15:50.583 --> 00:15:52.605]  They'll get on, and they'll call.
[00:15:53.746 --> 00:15:57.609]  This even happened in the 30s, 40s, 50s, where a lot of times they even had telephones up in the rural areas.
[00:15:58.229 --> 00:15:59.070]  Still some areas don't.
[00:15:59.630 --> 00:16:01.011]  And when they get there, mama's dead.
[00:16:04.534 --> 00:16:12.620]  But I guess when you grow inside another creature, and you're actually timed, your whole metabolic rate is timed to their heartbeat.
[00:16:12.640 --> 00:16:14.341]  I mean, there's something going on.
[00:16:14.382 --> 00:16:15.222]  It's like wavelengths.
[00:16:15.282 --> 00:16:16.703]  You can't see radio waves.
[00:16:17.324 --> 00:16:18.765]  You can't see television waves.
[00:16:19.777 --> 00:16:21.658]  You can't see the cell phone waves.
[00:16:22.318 --> 00:16:25.059]  You can't see most of the spectrum of light.
[00:16:26.539 --> 00:16:29.800]  You can see the bright sun or you can see rays of sun in dust.
[00:16:30.760 --> 00:16:32.221]  There's dust or pollen in the air.
[00:16:32.241 --> 00:16:36.502]  You can see the rays in your house when the sunlight's shooting through.
[00:16:37.902 --> 00:16:43.304]  That's only one tiny spectrum of everything that's being projected.
[00:16:43.984 --> 00:16:44.524]  So I don't know.
[00:16:45.618 --> 00:16:54.002]  The problem is, looking into this stuff, there's a lot of quacks, kooks, nuts, con artists that gravitate towards it, so you can't believe 99% of what you hear out there.
[00:16:54.022 --> 00:16:54.742]  99% of it is bull.
[00:16:55.783 --> 00:16:56.303]  That's the thing.
[00:16:56.323 --> 00:17:09.268]  That's why so many police agencies believe in psychics and go out and hire them and end up having good results, if it's with the few that have actually proven themselves, because the police know there's something to it.
[00:17:09.829 --> 00:17:10.849]  I don't know what it is.
[00:17:13.820 --> 00:17:14.781]  Alright, I'm already digressing.
[00:17:14.801 --> 00:17:17.322]  I've got a bunch of news I want to cover and a bunch of audio clips I want to play.
[00:17:18.943 --> 00:17:20.764]  Let's go ahead and play this first.
[00:17:20.844 --> 00:17:24.926]  Now, as bad as this report sounds, it's a complete and total whitewash.
[00:17:25.707 --> 00:17:29.009]  So we'll play the clip, come back, play the rest of the clip, and then I'll comment on it.
[00:17:29.609 --> 00:17:32.271]  And then I'll get into a story I covered Friday and Sunday, but not enough.
[00:17:33.151 --> 00:17:39.815]  They're coming with forced injections for you and your family, and if you don't take them, they're going to take you by armed force and forcibly do it.
[00:17:39.835 --> 00:17:41.036]  If you resist, they're going to kill you.
[00:17:42.056 --> 00:17:43.077]  But here's a woman,
[00:17:44.065 --> 00:17:46.186]  Who, uh, six months before had been in a car wreck.
[00:17:47.507 --> 00:17:52.190]  And then they, on her medical history, it said that her doctor had put her on some painkillers, but she was no longer on them.
[00:17:52.610 --> 00:17:54.712]  They blood tested her, didn't show any of the drugs.
[00:17:55.232 --> 00:17:56.273]  They still took her child.
[00:17:56.673 --> 00:18:00.936]  Because, quote, they ask questions, and they take your child when you ask questions.
[00:18:00.976 --> 00:18:03.778]  So, you should know how dangerous the hospitals are.
[00:18:03.818 --> 00:18:08.120]  You should know, when you go into them, that they've got a quota of children to seize.
[00:18:08.501 --> 00:18:08.881]  Here it is.
[00:18:09.497 --> 00:18:14.601]  Well, the birth of a baby should be one of the most exciting moments that a couple will ever experience.
[00:18:15.001 --> 00:18:21.365]  But an aggressive campaign to screen newborn infants turned that moment into a nightmare for one Indianapolis couple.
[00:18:21.826 --> 00:18:23.787]  It's a story that you'll see only on 24 Hour News 8.
[00:18:26.761 --> 00:18:28.222]  This is little Kate Ellis.
[00:18:28.422 --> 00:18:32.484]  She's healthy and normal, but her birth was traumatic for her parents.
[00:18:32.784 --> 00:18:36.005]  It started just minutes after little Kate was born.
[00:18:36.225 --> 00:18:41.988]  A doctor walked in and told her that he was going to have to administer methadone.
[00:18:42.448 --> 00:18:44.289]  Methadone for a newborn baby?
[00:18:44.769 --> 00:18:50.232]  New dad Mike Ellis was shocked and then worried about giving such a powerful drug to his daughter.
[00:18:50.252 --> 00:18:55.034]  A new methadone, I've heard in the past that that is for people that have a heroin habit.
[00:19:00.668 --> 00:19:02.551]  Mike Ellis was in a panic.
[00:19:02.611 --> 00:19:07.976]  His baby had just been born at the Methodist Towers and a doctor had suggested the baby be placed on methadone.
[00:19:08.317 --> 00:19:10.019]  He wanted to talk to his pediatrician.
[00:19:10.399 --> 00:19:15.605]  His wife Shannon was in a panic too, but it was her medical history that triggered that methadone suggestion.
[00:19:16.005 --> 00:19:22.930]  Shannon Ellis says her doctor had prescribed hydrocodone for her after she suffered injuries in a February car accident.
[00:19:23.311 --> 00:19:26.853]  She and Mike trusted that the prescribed drug wouldn't affect the baby.
[00:19:26.973 --> 00:19:31.016]  Why would you prescribe this to her if this was going to be an issue?
[00:19:31.477 --> 00:19:33.738]  Which she didn't have an answer for any time I asked that.
[00:19:34.279 --> 00:19:35.840]  I said, I'm very upset about this.
[00:19:35.940 --> 00:19:38.642]  If I had to do it all over again, I would have dealt with the pain.
[00:19:39.062 --> 00:19:44.985]  It turns out, anytime a mother is on a drug, prescription or not, a doctor can order her newborn be screened.
[00:19:45.445 --> 00:19:51.068]  And if a parent questions or protests, which Mike Ellis did, Child Protective Services can be alerted.
[00:19:54.482 --> 00:19:56.524]  Do you know the truth about cancer treatments?
[00:19:57.164 --> 00:20:06.091]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.651 --> 00:20:13.737]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.457 --> 00:20:19.940]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.440 --> 00:20:31.226]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:32.026 --> 00:20:32.767]  We're good to go.
[00:20:53.490 --> 00:21:06.286]  And now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:21:06.726 --> 00:21:10.551]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[00:21:10.891 --> 00:21:17.394]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:21:17.774 --> 00:21:20.715]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:21:21.175 --> 00:21:28.679]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:21:29.079 --> 00:21:36.302]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[00:21:36.542 --> 00:21:44.286]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:21:44.706 --> 00:21:46.967]  We're in a no-holds-barred information war.
[00:21:47.347 --> 00:21:52.650]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:21:53.405 --> 00:21:53.846]  Gold.
[00:21:54.186 --> 00:21:55.467]  It's like nothing else on Earth.
[00:21:55.727 --> 00:22:01.813]  From the Romans through the Renaissance, from the Industrial Age to the Space Age, gold has weathered the test of time.
[00:22:01.993 --> 00:22:05.837]  For 6,000 years, gold has remained the ultimate store of wealth.
[00:22:06.177 --> 00:22:08.059]  According to the World Gold Council and the U.S.
[00:22:08.119 --> 00:22:10.401]  Mint, demand is at an all-time high.
[00:22:10.561 --> 00:22:17.227]  The stage is being set for the reemergence of gold as the common-sense alternative to a fiat paper currency that gets weaker
[00:22:17.247 --> 00:22:17.647]  We're good.
[00:22:32.364 --> 00:22:39.051]  As good as gold, call 1-800-686-2237 for the report of Fed hopes you'll never see.
[00:22:39.351 --> 00:22:41.894]  As good as gold can be yours by calling 800-686-2237.
[00:22:41.914 --> 00:22:48.301]  If you have ever thought about owning gold, you must read this report.
[00:22:48.441 --> 00:22:49.482]  Call Midas today at 800-686-2237.
[00:22:54.423 --> 00:23:00.148]  Did you know the accumulation of acidic waste in the body is the single largest cause of disease such as cancer or diabetes?
[00:23:00.508 --> 00:23:06.112]  Acidic waste is created by the types of food we eat, what we drink, the environment, and our high-stress lifestyles.
[00:23:06.453 --> 00:23:10.296]  It's these choices that cause decreased energy, weight gain, and eventually disease.
[00:23:10.596 --> 00:23:15.500]  The easiest way to reduce disease-causing acidic waste is by drinking alkaline ionized water.
[00:23:15.760 --> 00:23:23.907]  At SnyderHealth.com we offer a full line of alkaline water ionizers from Jupiter Science, the leader in water ionization technology for over 25 years.
[00:23:24.247 --> 00:23:34.275]  Instantly transform ordinary tap water into clean, living, energized water containing alkaline minerals, disease-fighting antioxidants, and highly absorbable oxygen.
[00:23:34.515 --> 00:23:39.339]  Now you can easily and effectively rid your body of harmful acidic waste with alkaline ionized water.
[00:23:39.719 --> 00:23:43.760]  Let SnyderHealth.com provide the water ionizer that's right for you and your family.
[00:23:44.060 --> 00:23:49.282]  Call us today at 877-356-2508 and visit us online at SnyderHealth.com.
[00:23:49.562 --> 00:23:51.903]  That's S-N-Y-D-E-R-Health.com.
[00:23:54.563 --> 00:24:06.247]  Now while you're listening to this newscast,
[00:24:09.815 --> 00:24:13.177]  I want to tell you what the real policies are.
[00:24:14.238 --> 00:24:29.367]  When you go into any hospital, and it's 50 times worse if you're doing it on welfare, and you're white, because that baby's worth between $300,000 and $500,000 to them, and you better just look out.
[00:24:29.487 --> 00:24:30.248]  And they admit that.
[00:24:31.208 --> 00:24:34.930]  They can take that child and the different agencies and adoption agencies.
[00:24:35.451 --> 00:24:38.913]  In some cases now, it's up to half a million, or even higher.
[00:24:41.812 --> 00:24:42.672]  Just amazing.
[00:24:42.993 --> 00:24:45.034]  And they love middle class families.
[00:24:45.074 --> 00:24:46.054]  They love that.
[00:24:46.855 --> 00:24:51.157]  But if it's a healthy white trash baby, guaranteed.
[00:24:51.417 --> 00:24:55.719]  Because they love it when the parents don't know how to fight and go, it ain't right, I ain't done nothing!
[00:24:56.179 --> 00:24:58.140]  And they understand they don't know their rights, the system.
[00:24:58.780 --> 00:25:01.962]  They just tell them, okay, it's alright, just sign the papers, we're taking the baby.
[00:25:02.662 --> 00:25:03.702]  Just don't say anything.
