[00:00:00.009 --> 00:00:00.269]  We're good.
[00:03:10.834 --> 00:03:17.499]  The merit of Mrs. Clinton is that she's not McCain and she's not Obama, and I think there is going to be a movement to try to
[00:03:17.970 --> 00:03:22.714]  Get her nominated and perhaps even to change the outcome of the convention.
[00:03:22.774 --> 00:03:26.696]  But I think the principle idea is you've got to build a movement.
[00:03:27.597 --> 00:03:33.982]  The way you build a movement is figure out what the financiers want most and oppose them.
[00:03:34.502 --> 00:03:36.604]  I would not say that the state is always the enemy.
[00:03:36.664 --> 00:03:38.085]  My analysis of history is different.
[00:03:38.525 --> 00:03:47.752]  I would say financier oligarchs, feudal aristocrats in the more distant past, financiers, finance oligarchs, bankers,
[00:03:48.497 --> 00:04:14.647]  are the enemy and if you look at the origin of the modern state under somebody like John Gagliazzo Visconti in Milan in the fourteen early about fourteen hundred uh... if you look at it louis the eleventh of france in the fourteen seventies fourteen eighties and henry the seventh of england the earl of richmond the guy who got rid of richard the third what you see there is an alliance of the king that is the state with the bourgeoisie the cities
[00:04:15.180 --> 00:04:16.625]  And the peasantry against what?
[00:04:16.946 --> 00:04:20.718]  Against feudal oligarchs who are already transforming themselves.
[00:04:21.184 --> 00:04:23.885]  Into banking oligarchs and financiers.
[00:04:23.905 --> 00:04:28.266]  Well, Webster, my point is that big states are the most abusive throughout history.
[00:04:28.886 --> 00:04:29.966]  It breeds corruption.
[00:04:29.986 --> 00:04:31.667]  The corrupt come in to suck out of it.
[00:04:32.327 --> 00:04:35.508]  And then look at what the oligarchs always want.
[00:04:35.548 --> 00:04:43.570]  They always want a big state as their tool to control populations, destroy middle classes, wage war on the bourgeoisie using the commie terms.
[00:04:44.350 --> 00:04:49.371]  We'll be right back with Webster Tarpley and your phone calls, right here on the one, the only,
[00:04:49.631 --> 00:04:50.772]  On September 11, 2001, along with
[00:05:01.826 --> 00:05:03.987]  Hundreds of my fellow troops, I went to ground zero.
[00:05:04.347 --> 00:05:05.548]  And we knew what to do.
[00:05:05.608 --> 00:05:07.809]  And then look at what the oligarchs always want.
[00:05:07.849 --> 00:05:15.853]  They always want a big state as their tool to control populations, destroy middle classes, wage war on the bourgeoisie using the commie terms.
[00:05:16.634 --> 00:05:23.957]  We'll be right back with Webster Tarpley and your phone calls right here on the one, the only Genesis Communications Radio Network.
[00:05:24.477 --> 00:05:25.278]  I'm Alex Jones.
[00:05:30.837 --> 00:05:36.303]  On September 11, 2001, along with hundreds of my fellow troops, I went to ground zero.
[00:05:36.564 --> 00:05:37.865]  And we knew what to do.
[00:05:37.885 --> 00:05:39.667]  Or at least we thought we did.
[00:05:39.887 --> 00:05:46.314]  Truth Rising is a breakthrough 9-11 film that finally gives first responders a platform to tell their story.
[00:05:46.915 --> 00:05:52.101]  Whitman, EPA director on the 18th, made a statement.
[00:05:53.049 --> 00:05:55.450]  That the air was safe to breathe.
[00:05:55.810 --> 00:06:02.614]  This film follows the growing momentum of 9-11 truth as brave souls throughout the world take action against their global masters.
[00:06:02.914 --> 00:06:05.956]  He had his hand over the radio while he was getting a countdown.
[00:06:06.076 --> 00:06:11.318]  He takes his hand off and you hear three, two, one, and it was boom, boom, boom, boom, boom.
[00:06:11.858 --> 00:06:14.480]  This is an emergency transmission worldwide.
[00:06:14.940 --> 00:06:20.783]  Download Truth Rising at PrisonPlanet.tv and aggressively spread it worldwide.
[00:06:20.983 --> 00:06:22.824]  Or order the DVD at InfoWars.com.
[00:06:23.887 --> 00:06:28.798]  If we don't expose the government-sponsored terror, they're going to commit more acts and bring in martial law.
[00:06:30.425 --> 00:06:34.688]  Are you fed up with all the side effects of chemicals in your shampoos and detergents?
[00:06:34.949 --> 00:06:39.832]  Even fragrances can signal some 4,000 separate ingredients, most of which are synthetic.
[00:06:40.052 --> 00:06:41.373]  Hi folks, Alex Jones here.
[00:06:41.554 --> 00:06:45.036]  Why not go back to basics and be safe with Calbin Pure Soaps?
[00:06:45.156 --> 00:06:50.320]  They're all natural and you'll save some 85% the money you're spending for your cleaning products now.
[00:06:50.561 --> 00:06:56.345]  Marty Schachter founded Calbin Soap Company in 1947 and provided products for health institutions.
[00:06:56.665 --> 00:06:59.127]  Now, Calvin Soaps are available to you and me.
[00:06:59.187 --> 00:07:01.488]  Triple concentrated for all your cleaning needs.
[00:07:01.709 --> 00:07:03.850]  From bathing and laundry to dishes, hair and more.
[00:07:04.130 --> 00:07:05.111]  No harsh chemicals.
[00:07:05.331 --> 00:07:06.252]  No animal testing.
[00:07:06.532 --> 00:07:07.833]  I use them and love them.
[00:07:07.853 --> 00:07:09.454]  Knowing they're all natural and safe.
[00:07:09.754 --> 00:07:10.815]  And I say big time.
[00:07:11.155 --> 00:07:12.756]  Call Calvin Pure Soap at 1-800-340-7091.
[00:07:12.876 --> 00:07:13.217]  That's 1-800-340-7091.
[00:07:13.237 --> 00:07:15.738]  Or log on to 5starsoap.com now for a free catalog.
[00:07:22.643 --> 00:07:25.305]  Again, that number 1-800-340-7091 or 5starsoap.com for all your cleaning needs.
[00:07:30.367 --> 00:07:33.750]  More than 700 chemicals have been found in our drinking water.
[00:07:33.870 --> 00:07:39.095]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[00:07:39.295 --> 00:07:44.060]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[00:07:44.440 --> 00:07:48.204]  The KDF Dual Media Shower Filter works with both hot and cold water.
[00:07:48.404 --> 00:07:52.187]  And it's de- That's 1-877-886-3653.
[00:07:52.548 --> 00:07:56.011]  Or simply click on the banner at GCNlive.com to order online now.
[00:07:59.432 --> 00:08:05.455]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:06.056 --> 00:08:09.098]  It's Alex Jones and the GCN Radio Network.
[00:08:17.942 --> 00:08:25.447]  Okay, we've got Webster Tarpley with us for the rest of the hour, an in-depth interview today with him on the economy, the election,
[00:08:26.843 --> 00:08:29.885]  Almost happened in Russia in future actions.
[00:08:33.486 --> 00:08:43.111]  Before we go any further, Webster, is there anything else you want to add concerning the geopolitical climate we're in right now before we go to calls?
[00:08:43.191 --> 00:08:43.611]  Certainly.
[00:08:44.432 --> 00:08:52.196]  I think right now you've got to also look at the situation in Europe because one of Brzezinski's main goals, of course, is to play Europe against Russia, too.
[00:08:52.836 --> 00:08:56.358]  Normally, Europe would gravitate towards Russia right now because of the oil
[00:08:56.946 --> 00:09:05.912]  The natural gas, the epicenter of the current world economic breakdown crisis, the Bush economic depression, is of course London and New York.
[00:09:05.952 --> 00:09:12.117]  They've been hit hardest, and other people have been hit hard because they've gotten into bed with London and New York.
[00:09:12.157 --> 00:09:24.646]  There's a whole school of opinion in France, Germany, Italy, on the continent that it's time now to orient towards the Russians, East-West trade, oil for technology, mutually beneficial economic development.
[00:09:24.666 --> 00:09:26.347]  So Brzezinski's got to destroy that.
[00:09:26.815 --> 00:09:38.920]  And what he wants to use is that cordon sanitaire, or that unsanitary cordon of Latvia, Lithuania, Estonia, Poland, and Ukraine to begin cutting off the natural gas.
[00:09:39.000 --> 00:09:52.465]  The Russians, of course, are going around that by building a pipeline down the middle of the Baltic so that they can deliver guaranteed energy without the Ukrainians and the Poles skimming or cutting it off or provoking or the rest of this stuff.
[00:09:52.972 --> 00:10:12.564]  Remember, we have to thank, ironically enough, in this terrible situation, we have to thank Sarkozy, of all people, and Merkel for blocking the attempt by Brzezinski to bring Georgia and Ukraine into NATO as members, or at least get that going, at the last NATO meeting back in April.
[00:10:12.604 --> 00:10:17.347]  Remember, Obama wants Georgia in NATO, the Washington Post want them in there.
[00:10:17.647 --> 00:10:20.989]  We've got to say no, no NATO membership for this bandit.
[00:10:21.608 --> 00:10:24.169]  Thug, kleptocrat regime.
[00:10:24.589 --> 00:10:30.731]  The other thing is, the Italian position right now, the Italian government is Berlusconi.
[00:10:30.791 --> 00:10:33.592]  This just shows you what kind of a situation we're in.
[00:10:34.072 --> 00:10:49.917]  Berlusconi, of course, is this dirty character that everybody knows, but he's also a friend of the Russians, and the Italians have gone very, very far in this East-West trade, oil for technology kind of stuff, and they've got a history of building
[00:10:50.325 --> 00:10:52.066]  You know, huge automobile plants, right?
[00:10:52.086 --> 00:10:56.168]  The Togliatti Fiat plant that built all those Ladas that are still running.
[00:10:57.468 --> 00:11:05.712]  The Italians are saying, the Foreign Minister Frattini is saying, we cannot transform the European Union into an anti-Russian bloc.
[00:11:06.172 --> 00:11:08.753]  So Georgia, get lost, stay out there.
[00:11:09.234 --> 00:11:14.776]  I've also been in touch with my friend Giulietto Chiesa, a member of the European Parliament in Brussels.
[00:11:14.816 --> 00:11:19.098]  You remember, he's the one who did the Zero documentary.
[00:11:20.279 --> 00:11:22.821]  I was in Milan last November.
[00:11:22.881 --> 00:11:31.766]  We had, oh, 500 people in an auditorium with Dario Fo, Nobel Prize for Literature and probably the most read playwright in the world today.
[00:11:31.826 --> 00:11:39.009]  There's an anthology also called Zero with essays by all sorts of people, among them yours truly.
[00:11:39.410 --> 00:11:47.434]  So Giulietto Chiesa is leading a publicity effort in Europe to try to show people that Georgia is this
[00:11:48.158 --> 00:11:49.479]  I don't know.
[00:12:06.496 --> 00:12:07.396]  In the middle of Berlin.
[00:12:07.497 --> 00:12:10.879]  Don't go with that, but rather dump Obama.
[00:12:10.919 --> 00:12:27.511]  I'm very glad to say my book, Obama the Postmodern Coup, is coming out in a German edition in the KOPP, which will be hitting the newsstands fairly soon, in time for the Frankfurt Book Fair, among other things.
[00:12:28.092 --> 00:12:30.834]  I'm also coming out in Japan, because there's another place.
[00:12:31.374 --> 00:12:32.195]  The Japanese
[00:12:32.870 --> 00:12:38.573]  ...have said very clearly, it was a successful summit of Prime Minister Fukuda with President Hu of China.
[00:12:38.893 --> 00:12:43.355]  The Japanese Defense Minister said, the biggest threat to us is chaos in China.
[00:12:43.635 --> 00:12:48.638]  This is a way of saying, dear Big New, we will not be a staging area for your attacks on China.
[00:12:49.058 --> 00:12:59.243]  In Taiwan, the KMT, the Kuomintang Party, has made a comeback, kicking out the US puppets, the DPP, Green Party, or Democratic Progressive Party.
[00:12:59.662 --> 00:13:07.969]  Get rid of them, put in people who are reasonable, who realize that their future is a rapprochement with China and mutually beneficial trade.
[00:13:08.109 --> 00:13:11.492]  Okay, well I'm sure I've got to stop you there because I want to give some time to callers.
[00:13:12.073 --> 00:13:14.995]  I have to say, everything you're saying is accurate about what's happening in the world.
[00:13:15.776 --> 00:13:18.799]  I don't disagree with about 95% of what you're saying.
[00:13:18.839 --> 00:13:22.102]  The problem is, there's more to all of this.
[00:13:23.143 --> 00:13:24.904]  It is a fact that the CIA
[00:13:27.458 --> 00:13:29.959]  Back the Communists against the Japanese in China.
[00:13:30.660 --> 00:13:42.846]  It is a fact now declassified that the CIA, and David Rockefeller's written editorials in the New York Times saying this, wanted the Communist Chinese to come to power so that they could use them in China.
[00:13:43.967 --> 00:13:52.892]  It is a fact that Armand Hammer and the Rockefellers and the big foundation monies pumped billions into Russia from its founding, overthrowing the czars,
[00:13:54.102 --> 00:13:54.382]  I think
[00:14:12.196 --> 00:14:18.883]  Which leaves all nation states weak and vulnerable and basically starving and infighting with regional and religious conflicts.
[00:14:19.283 --> 00:14:23.607]  I just want to point out that we're not saying China's good or Russia's good or anybody's good here.
[00:14:25.149 --> 00:14:26.270]  You can disagree if you want.
[00:14:26.450 --> 00:14:34.538]  It's that you have this evil global corporate management system that was developed out of London, the city of London.
[00:14:37.423 --> 00:14:44.229]  I just don't want to oversimplify this where America and England and Israel are the bad guys and everybody else are the good guys.
[00:14:44.630 --> 00:14:47.852]  All these countries are engaging in oppression and corruption.
[00:14:48.153 --> 00:14:57.141]  That's the nature of society and I'm just trying to get people to see the bigger picture of how these big tectonic forces are colliding into each other.
[00:14:57.642 --> 00:15:05.168]  Well, let's look at the heart of the world problem right now is this mass of derivatives, this cancerous mass of kited derivatives.
[00:15:05.448 --> 00:15:10.512]  And that was a financial weapons system by the central banks while the dollar was still the world reserve currency.
[00:15:10.772 --> 00:15:20.240]  They made a mad dash to buy up all the real infrastructure of the world, buy up the defense contractors, media of the world, to set up their global corporate empire off of the yoke
[00:15:20.680 --> 00:15:25.542]  You know, like an egg off of the sustenance that was the United States.
[00:15:25.602 --> 00:15:47.190]  Now they want to leave us holding the financial bag for that collapse while they've moved into safe havens, then bring in a third world police state here and use the United States as a military enclave to produce modern Hessian soldiers for the new global corporate state that has shucked any connection to any original nation state.
[00:15:47.890 --> 00:15:55.373]  But remember now, if we use my estimate of 1 quadrillion, it's probably 1.5 quadrillion, or maybe a lot more.
[00:15:55.813 --> 00:15:57.774]  Well, it's 6,000 trillion that we know of.
[00:15:58.554 --> 00:16:03.556]  Well, yes, but I'm saying 1... Well, you want to say 2 quadrillion.
[00:16:03.596 --> 00:16:06.317]  Fine, 2 quadrillion is ballpark, perfectly good.
[00:16:06.897 --> 00:16:07.818]  Where is that centered?
[00:16:07.858 --> 00:16:11.199]  Well, about a quarter of that is just JPMorgan Chase.
[00:16:11.699 --> 00:16:13.480]  And when you add up the rest of the U.S.,
[00:16:14.045 --> 00:16:16.287]  You'll get up to well over half.
[00:16:16.327 --> 00:16:20.490]  You'll get up to probably two-thirds of the derivatives, and the rest are in London.
[00:16:20.991 --> 00:16:24.694]  So there you see where the center of this cancer is.
[00:16:24.774 --> 00:16:28.597]  To say that Russia is the same as this... No, no, no, no, no, no.
[00:16:28.697 --> 00:16:30.879]  I'm saying they're just not as powerful.
[00:16:30.999 --> 00:16:31.479]  Absolutely.
[00:16:31.499 --> 00:16:36.363]  The Anglo-American establishment flooded the world with this liquidity to get everybody in debt and get real assets.
[00:16:36.383 --> 00:16:37.865]  Now they're going to leave us holding the bag.
[00:16:38.405 --> 00:16:39.846]  So I don't, quote, see the U.S.
[00:16:39.906 --> 00:16:41.707]  now becoming a sub-player in all this.
[00:16:42.047 --> 00:16:43.508]  That was a foregone conclusion.
[00:16:44.009 --> 00:17:00.459]  I'm saying now the New World Order, the Anglo-American Empire, as you call it, is moving to that transcendent point where they sit above all the nation-states with their private intelligence networks in Russia, in China, in Israel, in the U.S., just playing us all off against each other.
[00:17:01.497 --> 00:17:03.499]  I don't believe that they have total world control.
[00:17:03.559 --> 00:17:04.059]  No, I don't.
[00:17:04.119 --> 00:17:05.881]  I think that there are real conflicts in the world.
[00:17:05.901 --> 00:17:07.362]  I don't think they have total world control.
[00:17:07.402 --> 00:17:09.303]  I'm saying they are dominant.
[00:17:10.745 --> 00:17:13.187]  Dominant up to a point, but fading fast.
[00:17:13.367 --> 00:17:19.452]  And Obama is really a flight forward, a desperate bid to give this a facelift, to give it a new lease on life.
[00:17:19.512 --> 00:17:23.435]  And if you block Obama, you're going to be dealing with a severely weakened imperialism.
[00:17:23.897 --> 00:17:27.980]  Under conditions of much greater difficulty in organizing mass protests.
[00:17:54.477 --> 00:17:59.921]  What is better for the American people, for the empire to crumble and fall apart, or for us to mindlessly support it?
[00:17:59.981 --> 00:18:08.187]  Obviously, I believe mindlessly supporting it, they will only rape us that much more financially and physically, and so it is good to let this fall apart.
[00:18:09.548 --> 00:18:18.714]  I would go with the populists, those prairie farmers back in 1890 meeting in Omaha, and they formulated the Populist Party program, which basically said,
[00:18:19.173 --> 00:18:27.038]  A mass movement needs to take over the government and turn it against Rockefeller, Morgan, and the Wall Street group, and I don't think that has changed.
[00:18:27.699 --> 00:18:28.780]  That's what we should be doing.
[00:18:28.800 --> 00:18:31.782]  So he's a Golden Cross speech?
[00:18:32.962 --> 00:18:35.484]  Yes, although that's William Jennings Bryan.
[00:18:35.544 --> 00:18:38.646]  He's not really an organic representative of this.
[00:18:38.686 --> 00:18:45.291]  He is at least a politician who grew up in that milieu, and he's trying to fight Wall Street.
[00:18:45.331 --> 00:18:48.733]  Again, maybe he's not a good example, but if you want to think, who's like us?
[00:18:49.232 --> 00:18:53.560]  Who's isolated like we are, or relatively, with not that much money?
[00:18:53.880 --> 00:18:57.747]  Take those populists of 1890, and I think their strategy is valid.
[00:18:57.787 --> 00:19:00.492]  Now, you want to oppose the empire, you also want to construct
[00:19:01.736 --> 00:19:04.338]  An economic alternative to this, and for me this is clear.
[00:19:04.598 --> 00:19:07.460]  The New Deal methods worked then, they will work now.
[00:19:07.680 --> 00:19:11.083]  Oh yeah, it's turned us into a bunch of dependents, broken down the family.
[00:19:11.103 --> 00:19:13.225]  The same foundations you talk about.
[00:19:13.565 --> 00:19:15.046]  But this is not the New Deal.
[00:19:15.126 --> 00:19:17.148]  The New Deal has been gone for 40 years.
[00:19:17.248 --> 00:19:22.432]  Hey Webster, a hundred years ago the big foundations, as you know, wrote how they were going to get us addicted to government.
[00:19:22.813 --> 00:19:23.613]  But see, you've got to...
[00:19:24.834 --> 00:19:29.376]  Look, I tell you, the populace in Omaha said, the government is going to belong to us.
[00:19:29.756 --> 00:19:31.616]  The goal is not get government out of your life.
[00:19:31.876 --> 00:19:33.357]  The goal is you take over the government.
[00:19:33.637 --> 00:19:39.759]  Now Milton Friedman, of course, from the Rockefeller Chicago School, says, government is always the problem.
[00:19:39.899 --> 00:19:40.679]  I don't buy that.
[00:19:40.999 --> 00:19:42.520]  Wall Street, finance oligarchs.
[00:19:42.540 --> 00:19:44.521]  See, that's only one hand of the elite.
[00:19:44.561 --> 00:19:45.481]  That's only one hand.
[00:19:45.701 --> 00:19:51.483]  They claim they don't want government, but in truth they do want big government to suck off us with corporate welfare.
[00:19:52.751 --> 00:19:55.452]  Again, I don't... I don't... Hold on, Webster.
[00:19:55.472 --> 00:19:56.472]  We're going to behind the scenes.
[00:19:56.512 --> 00:19:57.273]  I want to abbreviate this.
[00:19:57.293 --> 00:19:57.853]  We'll be right back.
[00:19:58.673 --> 00:19:59.053]  Go ahead now.
[00:19:59.073 --> 00:19:59.714]  We've got four minutes.
[00:20:01.094 --> 00:20:04.095]  I don't see that as the meaningful distinction.
[00:20:04.135 --> 00:20:08.977]  In other words, right now, you've got the question of foreclosures.
[00:20:09.377 --> 00:20:18.981]  If you leave this to the market, or if you leave it to the stuff we've got in place right now, we're going to have millions and millions of people thrown out of their homes, and we're going to have
[00:20:19.444 --> 00:20:22.181]  Millions and millions of domestic refugees and homeless.
[00:20:22.201 --> 00:20:22.945]  How do you stop that?
[00:20:23.294 --> 00:20:24.855]  You do it with a uniform federal law.
[00:20:25.115 --> 00:20:26.116]  No foreclosures.
[00:20:26.376 --> 00:20:27.497]  Foreclosures are over.
[00:20:27.797 --> 00:20:29.438]  You foreclose, you go to Leavenworth.
[00:20:29.758 --> 00:20:33.801]  On a home, on a farm, on a business, a taxi company, a trucking company.
[00:20:33.821 --> 00:20:38.083]  Well then people just stop paying completely and then things really implode.
[00:20:38.463 --> 00:20:40.785]  And then we owe interest on all that debt to the bankers.
[00:20:41.065 --> 00:20:42.326]  But no, we're going to wipe them out.
[00:20:42.346 --> 00:20:46.568]  In other words, what do you do with the quadrillion or two quadrillion of derivatives is you wipe them out.
[00:20:46.849 --> 00:20:47.769]  You can do it two ways.
[00:20:48.129 --> 00:20:52.292]  You can do it with a law that simply says derivatives are illegal because they are.
[00:20:52.998 --> 00:20:58.159]  As they were up until the early 1990s, or my method, tax them out of existence.
[00:20:58.199 --> 00:21:09.681]  Put a 1% Tobin tax or... And because they're blind shorting, naked shorting, and there's no real money behind it, they won't even belly up for a 1%?
[00:21:11.201 --> 00:21:18.842]  Well yeah, we're paying, you know, I don't know what the sales tax in Texas is, it's 5% in Maryland, and you don't pay it on groceries.
[00:21:18.902 --> 00:21:22.263]  In Virginia it's 5 to 7 and you pay it on groceries.
[00:21:22.853 --> 00:21:23.174]  I think so.
[00:21:38.556 --> 00:21:45.219]  You're up to about 1.2... Well, derivatives are predominantly global, and so the global government will have to implement that.
[00:21:45.539 --> 00:21:46.119]  But no, wait!
[00:21:46.259 --> 00:21:47.780]  There's no global government.
[00:21:48.440 --> 00:21:59.305]  The United States government, using sovereign economic powers, can tax JPMorgan Chase and say, well, you have 500 million... Well, you said the Tobin tax, and that was introduced as a world tax.
[00:22:00.065 --> 00:22:03.987]  I have a better way to do it, which is to not just to tax foreign exchange transactions,
[00:22:04.437 --> 00:22:07.339]  But to tax all financial turnover.
[00:22:07.419 --> 00:22:09.000]  It would be a speculation tax.
[00:22:09.500 --> 00:22:15.023]  Right now, 40% of the price of oil, or 50%, is pure speculation.
[00:22:15.283 --> 00:22:16.164]  What are you going to do about that?
[00:22:16.484 --> 00:22:19.626]  If you want the market, that speculation will get even worse.
[00:22:19.926 --> 00:22:24.289]  Because even the regulatory regime we have, which is a joke, will be gone.
[00:22:24.309 --> 00:22:27.270]  They'll be gouging you without surcease.
[00:22:27.650 --> 00:22:31.072]  What you've got to do is to say, alright, you want to speculate, you're going to pay a 1%
[00:22:32.453 --> 00:22:39.161]  Well, you can also make it illegal to engage in all this leveraging where they don't even put money in.
[00:22:39.181 --> 00:22:40.743]  Well, here's an example, Webster.
[00:22:40.763 --> 00:22:42.706]  Look at government education and what it's done.
[00:22:52.711 --> 00:22:55.793]  Before we didn't have government education, we had the smartest, most educated people in the world.
[00:22:56.193 --> 00:22:59.616]  Now I hear people in stores talking about Russians attacking Georgia in the U.S.
[00:22:59.636 --> 00:23:01.917]  This is a political watershed that you've got to be aware of.
[00:23:02.418 --> 00:23:05.820]  In 1968, the New Deal came to an end.
[00:23:06.360 --> 00:23:10.743]  And this was by the folly of Johnson, by the Vietnam War, and all the rest.
[00:23:11.084 --> 00:23:15.427]  What we've had for 40 years after that is the rule of the reactionary Republicans.
[00:23:15.447 --> 00:23:17.208]  It's the social engineering is what we've had.
[00:23:17.228 --> 00:23:17.888]  We've had the eugenicist
[00:23:20.390 --> 00:23:23.632]  Carrying this out while the bleeding-heart liberals run around saying, help the poor people.
[00:23:23.692 --> 00:23:27.115]  This is all relevant, but the thing you've got to focus on is production.
[00:23:28.743 --> 00:23:34.747]  I'm telling you this, any government system you come up with, no matter how well-meaning, will be hijacked by the oligarchs, and it always is.
[00:23:34.887 --> 00:23:37.629]  Well then, it sounds like we live in a hopelessly fallen world.
[00:23:37.709 --> 00:23:49.777]  No, if we remove a lot of the taxation mechanisms against us, I'm all for taxing them, but you notice we'll never get that, then... It has been done in the past, and the New Deal was essentially that, and it can be done again.
[00:23:49.877 --> 00:23:51.999]  Okay, we're coming back to the main transmission right now.
[00:23:52.019 --> 00:23:54.280]  I want to come in with intro music, folks.
[00:23:54.320 --> 00:23:55.281]  I want to take phone calls.
[00:23:55.301 --> 00:23:56.582]  We're talking to Webster Tarpley.
[00:23:56.602 --> 00:23:56.862]  Here we go.
[00:24:04.867 --> 00:24:10.031]  Well, I'm not the kind to kiss and tell, but I've been seen with Farrah.
[00:24:10.451 --> 00:24:15.475]  I've never been with anything less than a dime, so fine.
[00:24:15.956 --> 00:24:20.559]  I've been on fire with Sally Field, gone fast with a girl named Bo.
[00:24:21.360 --> 00:24:24.983]  But somehow they just don't end up as mine.
[00:24:26.813 --> 00:24:29.616]  It's a death-defying life I lead.
[00:24:30.397 --> 00:24:31.918]  I take my chances.
[00:24:32.439 --> 00:24:36.062]  I'd die for a living in the movies and TV.
[00:24:37.804 --> 00:24:48.054]  But the hardest thing I ever do is watch my leading ladies kiss some other guy while I'm bandaging my knee.
[00:24:48.654 --> 00:24:49.015]  I might
[00:24:50.888 --> 00:24:56.606]  He is the author of Obama, the Postmodernist Coup, available at InfoWars.com.
[00:24:56.626 --> 00:24:57.830]  Your phone calls right now.
[00:24:59.406 --> 00:25:13.939]  Steve in Chicago, you're on the air worldwide as we blast out on AM and FM dial across the country, global shortwave at WWCR, the internet at Infowars.com, and of course with now more than 60,000 people a day pulling our free podcast.
[00:25:14.339 --> 00:25:22.506]  If you haven't done it, check it out, listen how you want, when you want, where you want, and of course number one on Shoutcast, number one on the internet for radio listeners.
[00:25:23.227 --> 00:25:25.129]  Webster Tarpley continuing
[00:25:26.129 --> 00:25:29.531]  With your analysis, let's get the take of the callers.
[00:25:29.952 --> 00:25:32.533]  Steve, in Chicago, you're on the air worldwide.
[00:25:33.254 --> 00:25:37.076]  Well, first of all, I want to say I'm talking to two fine men.
[00:25:37.817 --> 00:25:43.440]  Secondly, I think that you guys have been turned around backwards on this situation with Russia.
[00:25:43.760 --> 00:25:52.906]  You didn't even report that last month, it was July 25th, that Putin had threatened the United States with stationing atomic bombers in Cuba.
[00:25:54.551 --> 00:25:56.733]  Look, Putin has been warning the U.S.
[00:25:57.233 --> 00:26:03.740]  loyally all through 2007 at that Munich Werkunde meeting in the springtime.
[00:26:04.361 --> 00:26:07.324]  He talked about this neocon striving for U.S.
[00:26:07.344 --> 00:26:07.845]  Stop, stop, Tarbly.
[00:26:07.865 --> 00:26:09.026]  I'm going to let you get to it in a minute.
[00:26:09.266 --> 00:26:12.250]  Because this is, Steve, you can't listen to four hours every day.
[00:26:12.270 --> 00:26:12.950]  I don't believe it.
[00:26:13.451 --> 00:26:14.792]  I have been saying for the last
