[00:00:00.669 --> 00:00:04.150]  You want answers?
[00:02:24.409 --> 00:02:33.892]  You tend to be so close to a problem, so close to an issue, it's common knowledge to me and to you, the listeners, to I and everybody out there listening.
[00:02:36.492 --> 00:02:49.936]  And so, we become aware of this to a point to where, as it becomes common knowledge, it's old hat and we don't warn the people
[00:02:52.085 --> 00:03:03.009]  When they begin to find out about what's happening, because it is old hat, we need to, when this type of stuff is in the news, point it out to people.
[00:03:03.510 --> 00:03:18.196]  When it's in the Associated Press and when it's in the Atlanta Journal-Constitution and hundreds of other publications in the last two days, you need to print that off and show it to your co-workers and then tell them, hey, find out the rest of the story.
[00:03:18.776 --> 00:03:21.277]  Watch in-game blueprint for global enslavement.
[00:03:22.822 --> 00:03:25.163]  That film needs to be seen.
[00:03:25.243 --> 00:03:26.464]  It needs to be understood.
[00:03:26.484 --> 00:03:30.405]  I believe it is the most important film ever made about the New World Order.
[00:03:30.425 --> 00:03:46.652]  And not because I made it, but because in the 2 hours and 20 minutes in the film proper, in the 40 plus minutes of extras, we give you the history of the global elite, how they operate, the political system they're setting up, how they've broken the world into unions, how they're now merging those unions.
[00:03:47.577 --> 00:03:56.783]  How they're setting up a control grid, and then why they want to strap us down, why they want the police state grid in place, so they can have an orderly extermination of the population.
[00:03:58.344 --> 00:04:12.293]  Through bio-weapons, mainly, they will release, and then they will pose as the saviors during each cycle, trying to keep us safe from the new bio-attack, administering vaccines and other drugs that are only the precursor to the next attack.
[00:04:15.075 --> 00:04:16.476]  So it's free on Google Video.
[00:04:17.125 --> 00:04:22.848]  And I know you know that, but I'm asking you to get the link, to get it out to everyone you know, and to not stop.
[00:04:24.108 --> 00:04:33.452]  I've seen a lot of hype for books and things that are out right now on 9-11, and that's fine and dandy, but the public doesn't really read anymore.
[00:04:33.772 --> 00:04:35.693]  Film is what is more effective.
[00:04:36.413 --> 00:04:37.374]  It's like loose change.
[00:04:39.329 --> 00:04:43.432]  And of course, my hounding helped wake up Jesse Ventura.
[00:04:43.832 --> 00:04:46.034]  All right, I'll give you a preview of what's coming up today.
[00:04:46.074 --> 00:04:47.014]  It's very important.
[00:04:47.535 --> 00:04:49.356]  On the other side, stay with us.
[00:04:54.519 --> 00:04:55.900]  It is a big idea.
[00:04:55.920 --> 00:04:59.723]  A new world order in the near future.
[00:05:00.569 --> 00:05:03.032]  Earth is dominated by a powerful world government.
[00:05:03.653 --> 00:05:05.415]  It's known as the Builder Bird.
[00:05:05.595 --> 00:05:08.718]  Could their objective be world domination?
[00:05:09.259 --> 00:05:11.722]  For thousands of years, their dark order grew.
[00:05:12.442 --> 00:05:19.771]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:05:22.796 --> 00:05:27.759]  For the first time in history, the elite's plan for world government is blown wide open.
[00:05:28.240 --> 00:05:31.702]  You will learn the secret that drives the entire New World Order agenda.
[00:05:32.102 --> 00:05:34.564]  Bill Murray is making great progress toward a world government.
[00:05:34.664 --> 00:05:35.825]  Most people have no idea.
[00:05:35.845 --> 00:05:36.605]  They're not after money.
[00:05:36.625 --> 00:05:37.706]  They have all the money they need.
[00:05:37.886 --> 00:05:38.486]  They're after power.
[00:05:38.507 --> 00:05:39.707]  That's what they're after these years.
[00:05:40.028 --> 00:05:44.551]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:05:44.791 --> 00:05:48.313]  Or watch it online right now at PrisonPlanet.tv.
[00:05:48.773 --> 00:05:51.075]  Endgame, blueprint for global enslavement.
[00:05:51.555 --> 00:05:52.596]  You have been warned.
[00:05:53.476 --> 00:05:58.498]  HempUSA.org is now offering free shipping worldwide to better serve our customers.
[00:05:58.818 --> 00:06:05.040]  Our goal is to get these fine hemp products to you in the least amount of time so you can enjoy what the powder seeds and oil can do for you.
[00:06:05.260 --> 00:06:12.903]  HempUSA.org has a warning that the US food supplies are dangerously low and we urge you to protect your family with hemp storable foods today.
[00:06:13.083 --> 00:06:14.343]  Tomorrow may be too late.
[00:06:14.503 --> 00:06:15.224]  Call 908-691-2608 or visit HempUSA.org.
[00:06:19.005 --> 00:06:23.346]  This incredible food source is loaded with enzymes so your body can digest the food you eat.
[00:06:23.566 --> 00:06:28.007]  And it creates an alkaline environment where cancer can't grow and parasites cannot live.
[00:06:28.227 --> 00:06:31.668]  And brings funguses, viruses, and bacterial levels down and to a halt.
[00:06:31.868 --> 00:06:33.528]  Try our powder seeds and oil today.
[00:06:33.708 --> 00:06:37.849]  Call 908-691-2608 or visit hempusa.org.
[00:06:38.049 --> 00:06:40.690]  If the body has the proper nutrition, it will heal itself.
[00:06:41.030 --> 00:06:44.851]  Ask yourself, why does our government not allow this crop to grow in the U.S.?
[00:06:45.111 --> 00:06:47.452]  This product is also great for pets and animals.
[00:06:47.632 --> 00:06:52.633]  Call 908-691-2608 or go to hempusa.org today.
[00:06:53.373 --> 00:06:59.734]  Hi neighbor, no matter when the time comes to survive on our food supply, every single one of us who have prepared will have two regrets.
[00:07:00.375 --> 00:07:06.076]  Even those who haven't wasted a single penny on Christmas, birthdays, and vacations in order to store all the food possible.
[00:07:06.856 --> 00:07:10.119]  Even those who have sold stuff and taken on part-time jobs to buy food.
[00:07:10.759 --> 00:07:14.062]  Even those who have traded their gold while it will still buy food.
[00:07:14.662 --> 00:07:18.024]  Yes, we will have been called stupid, crazy, and foolish.
[00:07:18.645 --> 00:07:23.148]  When folks won't be able to afford food and there won't be any food for any amount of money.
[00:07:23.869 --> 00:07:25.850]  We will still have two regrets.
[00:07:26.511 --> 00:07:29.853]  We will regret that we didn't get more serious about more food sooner.
[00:07:30.533 --> 00:07:33.376]  We will deeply regret that we didn't get enough food.
[00:07:34.176 --> 00:07:41.041]  Putting off emergency food preparations to celebrate the holidays will be the most dangerous decision that some of us will ever make.
[00:07:41.782 --> 00:07:42.042]  Call 800-409-5633.
[00:07:42.062 --> 00:07:42.743]  On the web, efoodsdirect.com.
[00:07:42.763 --> 00:07:42.803]  800-409-5633.
[00:07:42.823 --> 00:07:46.465]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:07:46.485 --> 00:07:48.067]  Because there's a war on for your mind.
[00:08:15.905 --> 00:08:29.779]  I was making the point that we have Ted Turner running around talking about how there's too many people and how we need to have a global one-child policy.
[00:08:32.518 --> 00:08:46.961]  And I suggest that if people are so bad and we all need to die, that Mr. Ted Turner, that he and his five children go out and find a large cliff at the Grand Canyon, they can all hold hands and say, one, two, three, and jump off together and plunge to their deaths.
[00:08:47.801 --> 00:09:01.324]  Now, I don't want that to happen, and there's plenty of room for all of us to live in peace with the globalist Ted Turner, but if he insists on pushing his eugenics policies and funding hardcore eugenics ops in Africa and other places,
[00:09:02.074 --> 00:09:08.036]  I would like him and his disgusting family of degenerate scum to go ahead and jump off of the cliff.
[00:09:08.937 --> 00:09:09.877]  It's real simple.
[00:09:11.077 --> 00:09:27.963]  Or he can go out on his yacht, as I said on Coast to Coast AM last night, and he can tie some bowling balls to his legs, and he can jump off the side of his yacht into the Atlantic Ocean, off the coast of Georgia there at his home, and he can go to the bottom.
[00:09:30.442 --> 00:09:31.702]  No, he needs to live.
[00:09:31.782 --> 00:09:33.443]  He needs to oversee the eugenics.
[00:09:33.623 --> 00:09:34.363]  Oh, no.
[00:09:35.063 --> 00:09:37.244]  Ted Turner is very important.
[00:09:37.824 --> 00:09:40.125]  Ted Turner, his life matters.
[00:09:41.485 --> 00:09:43.445]  We're gonna let everybody know you're the enemy, Turner.
[00:09:44.746 --> 00:09:48.827]  And if you and your buddies are dumb enough to release a bioweapon, everybody's gonna know who did it.
[00:09:49.127 --> 00:09:49.607]  You understand?
[00:09:49.627 --> 00:09:57.289]  Doesn't matter how many microbiologists get double-capped in the head or run over by trucks or drowned or tortured to death.
[00:10:00.302 --> 00:10:02.824]  When that bioweapon gets released, they weren't able to stop ya.
[00:10:04.405 --> 00:10:06.546]  Everybody's gonna know who's behind it, scumbag.
[00:10:06.586 --> 00:10:15.372]  You can have some ADL grandson on television, uploaded by the Intel Center, saying he did it, but it ain't gonna fly, you understand?
[00:10:16.593 --> 00:10:17.433]  It ain't gonna fly.
[00:10:21.116 --> 00:10:22.917]  Yeah, that's what I think about when I go to bed at night.
[00:10:22.977 --> 00:10:24.198]  Very serious issues.
[00:10:24.218 --> 00:10:25.719]  We live in a very serious world.
[00:10:26.779 --> 00:10:29.001]  This isn't a joke, it isn't a game, it isn't a drill.
[00:10:30.538 --> 00:10:31.618]  This is for all the marbles.
[00:10:33.239 --> 00:10:50.945]  And people in the FBI and in the CIA and others who don't want to die and who don't want to be culled, you better get up off of your hind ends and stop living in denial or stop rationalizing what the elites are doing and saying it's good and realize it is a nightmare.
[00:10:51.766 --> 00:10:55.007]  It stinks to high heaven, you group of freaks.
[00:10:56.305 --> 00:10:59.106]  A lot of you are control freaks, but you think you're going to be on the top of the pyramid.
[00:10:59.366 --> 00:11:00.667]  Let me just give you logic here.
[00:11:01.147 --> 00:11:01.787]  Look at history.
[00:11:02.087 --> 00:11:02.788]  Study the numbers.
[00:11:03.868 --> 00:11:05.649]  You are not going to be at the top of the pyramid.
[00:11:05.829 --> 00:11:10.411]  You, in fact, are the first group they're going to target, because you know where the bodies are buried.
[00:11:11.851 --> 00:11:14.472]  Better extricate yourself from the situation.
[00:11:15.933 --> 00:11:17.253]  It's never too late to turn back.
[00:11:18.434 --> 00:11:26.097]  If you've got any inkling of conscience right now, any inkling of a tingle in your spine, know when I'm telling the truth.
[00:11:26.980 --> 00:11:28.620]  That means you haven't lost your soul yet.
[00:11:28.640 --> 00:11:32.261]  It means you haven't burned off your psychic feelers yet.
[00:11:32.761 --> 00:11:34.022]  You haven't hardened your heart yet.
[00:11:34.042 --> 00:11:36.482]  You haven't been totally turned over to wickedness yet.
[00:11:36.922 --> 00:11:46.564]  And if you have any feelings now, of remorse, or any feelings of wanting to join us, and if you feel drawn towards the light, then come towards it.
[00:11:47.525 --> 00:11:50.265]  You can still come back, no matter how far you've gone into darkness.
[00:11:52.126 --> 00:11:53.986]  I've taken my own forays into darkness.
[00:11:55.495 --> 00:11:57.495]  And I'm telling you, you can come back from that.
[00:11:59.016 --> 00:12:00.276]  Some ways it makes you stronger.
[00:12:00.296 --> 00:12:06.477]  A lot of people who have never seen the dark side are in some levels blind.
[00:12:09.278 --> 00:12:14.539]  But those of us that have in our lives seen the dark side, it's much easier to see it.
[00:12:16.379 --> 00:12:17.379]  Much easier to see it.
[00:12:20.180 --> 00:12:20.540]  Okay.
[00:12:21.482 --> 00:12:22.362]  We're going to get into Turner.
[00:12:22.402 --> 00:12:23.043]  That's my point.
[00:12:23.083 --> 00:12:24.183]  I meant to get to it yesterday.
[00:12:24.203 --> 00:12:29.305]  I was on Coast to Coast AM last night for 45 minutes, but still didn't have time to get into all the points I wanted to make.
[00:12:29.325 --> 00:12:35.807]  I really appreciate George having me on to talk to 16 million people an hour in the first hour of his show.
[00:12:35.827 --> 00:12:36.688]  That's the biggest hour.
[00:12:37.388 --> 00:12:40.109]  Because this is big medicine.
[00:12:40.129 --> 00:12:41.129]  This is the big issue.
[00:12:41.730 --> 00:12:43.050]  This is what it all hinges on.
[00:12:43.090 --> 00:12:47.252]  This is the ideology that drives the mindset of the globalists.
[00:12:47.272 --> 00:12:50.173]  Their every waking moment is dedicated to this dark
[00:12:51.667 --> 00:12:52.167]  Crucible.
[00:12:54.469 --> 00:12:56.090]  Let me just read you the headlines.
[00:12:57.071 --> 00:12:59.913]  Federal cops continue roundups in Juarez, Mexico.
[00:13:01.955 --> 00:13:05.658]  State fusion centers and Pentagon-run FBI programs spy on Americans.
[00:13:06.298 --> 00:13:07.399]  How many years have I told you?
[00:13:07.439 --> 00:13:16.186]  The FEMA emergency management centers, the threat fusion centers that they built in the late 90s, those are all federalization centers.
[00:13:16.206 --> 00:13:18.708]  And I want to get into some today how they integrate the police
[00:13:20.197 --> 00:13:21.778]  Into the Marshall Lock Grid.
[00:13:23.238 --> 00:13:24.658]  That's now in the mainstream news.
[00:13:26.979 --> 00:13:32.521]  Secret DOJ memos says Fourth Amendment has no application after 9-11 inside the United States.
[00:13:32.561 --> 00:13:37.763]  So, we're now getting the memos where senior White House officials were ordering torture.
[00:13:38.023 --> 00:13:45.185]  Not just saying, use pliers on children's testicles in front of their parents, but senior White House officials going to Abu Ghraib
[00:13:47.278 --> 00:13:49.620]  They've had the tape sent to the White House and poured over them.
[00:13:49.860 --> 00:13:51.301]  They like it, ladies and gentlemen.
[00:13:52.021 --> 00:13:54.503]  I remember hearing 12 years ago that Cheney was into torture.
[00:13:54.523 --> 00:13:59.307]  I never believed it, but now it starts making me believe Kathy O'Brien and others.
[00:14:00.348 --> 00:14:01.328]  These people are sick.
[00:14:02.809 --> 00:14:04.050]  See, they do this because they like it.
[00:14:04.471 --> 00:14:06.792]  They want the power so they can do it and get away with it.
[00:14:06.812 --> 00:14:07.253]  You understand?
[00:14:08.133 --> 00:14:10.255]  Stalin getting into power, it was a means to an end.
[00:14:13.357 --> 00:14:14.678]  Lenin, Mao, Hitler.
[00:14:16.565 --> 00:14:20.988]  Secret DOJ memo says Fourth Amendment has no application after 9-11.
[00:14:24.270 --> 00:14:26.512]  The Department of Justice says there's no Fourth Amendment.
[00:14:27.973 --> 00:14:36.559]  Now get ready for the Supreme Court to rule that you don't have a Second Amendment, but it will be heralded as you do have a Second Amendment.
[00:14:38.901 --> 00:14:39.321]  Get ready.
[00:14:39.941 --> 00:14:44.304]  They didn't triple the size of the BATF and build the biggest federal building in the U.S.
[00:14:44.364 --> 00:14:44.705]  and D.C.
[00:14:45.888 --> 00:14:47.349]  Bush broke ground on that four years ago.
[00:14:47.389 --> 00:14:50.190]  It's been completed because they wanted to be sweet to you.
[00:14:50.871 --> 00:14:51.371]  They're coming.
[00:14:54.813 --> 00:14:58.435]  And they got drug dealing lawyers at the BATF who rule.
[00:15:00.036 --> 00:15:02.477]  Topless bars and yachts on the weekend.
[00:15:03.498 --> 00:15:07.460]  Slapping you around and dragging you to prison for your firearms during the week.
[00:15:09.921 --> 00:15:12.462]  Devil tat shaved heads rocking and rolling.
[00:15:13.383 --> 00:15:15.064]  Hundred thousand dollar Corvettes.
[00:15:16.280 --> 00:15:19.402]  As long as they're given that by their masters, they'll gut this country.
[00:15:20.703 --> 00:15:22.564]  They'll slit this country's throat ear to ear.
[00:15:24.605 --> 00:15:33.671]  They got the knife pressing into the soft flesh of her neck, blood's trickling down, and they're just saying to the government, give me the order, I'm ready to slice!
[00:15:34.071 --> 00:15:35.692]  Just like you saw in New Orleans.
[00:15:37.113 --> 00:15:39.775]  They're just begging, please let me lay this neck open.
[00:15:40.535 --> 00:15:42.997]  And their master's saying, hold that, hold that.
[00:15:43.559 --> 00:15:45.420]  Get ready, we've masked your force.
[00:15:45.460 --> 00:15:46.781]  You're going to get your go-go.
[00:15:46.841 --> 00:15:47.722]  Don't worry, men.
[00:15:49.083 --> 00:15:50.964]  They're just going to turn us loose on these people.
[00:15:51.004 --> 00:15:52.605]  We hate them and we hate this country.
[00:15:54.666 --> 00:15:56.648]  By the way, I'm not joking when I say that.
[00:15:56.688 --> 00:15:57.648]  That's the spirit of them.
[00:16:00.170 --> 00:16:05.053]  NAFTA countries to introduce simultaneous legislation to stop SPP.
[00:16:05.093 --> 00:16:05.954]  That's some good news.
[00:16:08.616 --> 00:16:10.397]  Lawmakers have 196 million invested in the defense industry.
[00:16:12.978 --> 00:16:13.838]  Congressional study.
[00:16:14.219 --> 00:16:15.319]  That's the tip of the iceberg.
[00:16:16.800 --> 00:16:18.581]  Air Force veteran was at a U.S.
[00:16:18.621 --> 00:16:20.782]  college that only flies the Mexican flag.
[00:16:21.303 --> 00:16:22.083]  He took it down.
[00:16:23.344 --> 00:16:24.525]  And he has been convicted.
[00:16:26.266 --> 00:16:29.007]  And there's not a mention of why does the school fly the Mexican flag.
[00:16:29.768 --> 00:16:31.168]  It's only about how he's evil.
[00:16:32.189 --> 00:16:32.729]  I'm telling you.
[00:16:34.310 --> 00:16:34.811]  Unbelievable.
[00:16:35.631 --> 00:16:37.212]  No global warming since 1998.
[00:16:37.352 --> 00:16:38.333]  His planet cools off.
[00:16:38.353 --> 00:16:38.893]  We'll get into that.
[00:16:40.194 --> 00:16:42.715]  Really funny satire piece from the spoof.
[00:16:43.116 --> 00:16:45.897]  Alex Jones ventures into children's toy market.
[00:16:47.858 --> 00:16:49.999]  Good article from Paul Craig Roberts.
[00:16:50.619 --> 00:16:51.660]  What do we stand for?
[00:16:54.261 --> 00:16:55.262]  Ritter says U.S.
[00:16:55.322 --> 00:16:56.783]  war with Iran is in the offing.
[00:16:57.783 --> 00:16:58.023]  U.S.
[00:16:58.083 --> 00:17:01.305]  Army toyed with telepathic mind control rays.
[00:17:01.945 --> 00:17:02.666]  New scientists.
[00:17:02.686 --> 00:17:03.406]  They didn't toy with it.
[00:17:03.426 --> 00:17:04.286]  They use it all the time.
[00:17:06.267 --> 00:17:09.029]  Gadget recycling may be poisoning China's children.
[00:17:10.413 --> 00:17:14.495]  Robotic cargo ship docks flawlessly with Space Station.
[00:17:16.036 --> 00:17:17.356]  Murdoch support for Clinton.
[00:17:17.656 --> 00:17:18.997]  New Yorkers read between the lines.
[00:17:19.797 --> 00:17:22.839]  New Yorkers hate Clinton because they know Rupert Murdoch controls her.
[00:17:23.579 --> 00:17:24.580]  Got bad news for you.
[00:17:24.600 --> 00:17:25.880]  They're also behind Obama.
[00:17:25.900 --> 00:17:26.581]  They own it all.
[00:17:29.202 --> 00:17:32.643]  Also, once a dollar bulls, he's long-term decline.
[00:17:34.304 --> 00:17:36.905]  Chertow, once a dollar bulls, he's a dollar decline.
[00:17:37.526 --> 00:17:38.006]  Bloomberg.
[00:17:39.401 --> 00:17:41.623]  Oil edges up as dollar slumps again.
[00:17:42.303 --> 00:17:44.605]  Gold goes back up as dollar slumps.
[00:17:44.645 --> 00:17:45.646]  Traders await U.S.
[00:17:45.686 --> 00:17:46.507]  payroll data.
[00:17:47.447 --> 00:17:49.569]  Fed's interest rate gains could destroy the dollar.
[00:17:52.331 --> 00:17:54.433]  Dollar peg poses risk to economy.
[00:17:55.434 --> 00:17:56.134]  Gulf news.
[00:17:57.215 --> 00:18:00.337]  Top Democrats demand Attorney General provide 9-11 memorandum.
[00:18:01.558 --> 00:18:04.080]  New York gold futures turn higher on weak U.S.
[00:18:04.180 --> 00:18:04.661]  payrolls.
[00:18:08.433 --> 00:18:10.734]  Air America host suspended for Clinton remarks.
[00:18:13.396 --> 00:18:20.080]  That's right, I can't talk bad about the Queen over there as the Liberals wake up to the fact that they've been controlled all along.
[00:18:20.441 --> 00:18:21.181]  Can't allow that.
[00:18:26.524 --> 00:18:30.907]  Alright, that's just some of what is coming up today.
[00:18:31.668 --> 00:18:32.648]  And your phone calls at 1-800-259-9231.
[00:18:32.668 --> 00:18:33.149]  But I'll say it again.
[00:18:38.999 --> 00:18:52.144]  The public doesn't know there's been tens of thousands of admitted chemical and biological and radiological tests on the American people, hundreds of times designed to kill us and to see how citizens would die.
[00:18:52.164 --> 00:19:00.027]  Endgame covers that, and tells you why they do it, and then gets into the eugenics larger program.
[00:19:02.548 --> 00:19:03.989]  Endgame needs to be seen.
[00:19:05.214 --> 00:19:10.877]  And I'm asking you, the listeners, I'm trying to enlist you to help me get the free Google video out to everyone.
[00:19:11.797 --> 00:19:16.300]  I'm not asking you to, you know, go buy a book or something.
[00:19:20.542 --> 00:19:22.283]  Films will wake people up.
[00:19:23.923 --> 00:19:25.184]  Films are effective.
[00:19:27.045 --> 00:19:33.028]  And if you want the high-quality DVD, which I suggest you get, get it at InfoWars.com, make copies of it for non-profit,
[00:19:34.662 --> 00:19:35.643]  Educational purposes.
[00:19:35.884 --> 00:19:38.908]  We're seeing super high quality at PrisonPlanet.tv.
[00:19:39.849 --> 00:19:42.953]  Bottom line, I want in-game blueprint for Global Enslavement out.
[00:19:42.973 --> 00:19:44.355]  We need a major push.
[00:19:46.418 --> 00:19:51.244]  I'm seeing huge pushes for books and things and it's a PR campaign and it's almost pointless.
[00:19:51.264 --> 00:19:51.825]  We'll be right back.
[00:19:55.390 --> 00:19:57.432]  Do you know the truth about cancer treatments?
[00:19:58.072 --> 00:20:06.979]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:07.539 --> 00:20:14.645]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:15.365 --> 00:20:20.847]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:21.347 --> 00:20:32.131]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:32.711 --> 00:20:33.271]  It is a big idea.
[00:20:33.311 --> 00:20:34.051]  A new world order.
[00:20:34.291 --> 00:20:35.632]  In the near future.
[00:21:00.672 --> 00:21:03.134]  Earth is dominated by a powerful world government.
[00:21:03.754 --> 00:21:05.876]  It's known as the Bilderberg Group.
[00:21:06.576 --> 00:21:08.758]  Could their objective be world domination?
[00:21:09.358 --> 00:21:11.800]  For thousands of years, their dark order grew.
[00:21:12.541 --> 00:21:19.866]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:22.898 --> 00:21:27.861]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:28.322 --> 00:21:31.544]  You will learn the secret that drives the entire New World Order agenda.
[00:21:31.564 --> 00:21:34.706]  The Bill of Merit is making great progress toward a world government.
[00:21:34.766 --> 00:21:35.907]  Most people have no idea.
[00:21:35.927 --> 00:21:36.707]  They're not after money.
[00:21:36.727 --> 00:21:37.788]  They have all the money they need.
[00:21:37.968 --> 00:21:38.729]  They're after power.
[00:21:38.989 --> 00:21:39.649]  That's what they need.
[00:21:40.130 --> 00:21:44.653]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:44.893 --> 00:21:48.395]  Or watch it online right now at PrisonPlanet.tv.
[00:21:48.855 --> 00:21:49.236]  In Game.
[00:21:49.596 --> 00:21:51.237]  Blueprint for global enslaving.
[00:21:51.657 --> 00:21:52.698]  You have been warned.
[00:21:54.204 --> 00:21:55.369]  I'm Dr. Bill Deagle, MD.
[00:21:55.389 --> 00:21:57.519]  I'm the Nutramedical Report here on Genesis.
[00:21:57.887 --> 00:22:00.888]  Allison's Natural Antibiotic from Allomax Nutraceuticals U.S.
[00:22:00.928 --> 00:22:01.608]  is the real thing.
[00:22:01.688 --> 00:22:08.570]  This amazing molecule is a stabilized antimicrobial antipathogenic killer from fresh, never before available garlic.
[00:22:08.690 --> 00:22:19.574]  Allison molecule is biologically active against all bacterial pathogens, viruses, fungi, parasites, TB, and it kills fleshy bacteria, MRSA, mesonitobacter infections that ravage our everyday health.
[00:22:19.714 --> 00:22:22.995]  Taken daily, it removes these stealth pathogens, clearing our bodies and
[00:22:23.115 --> 00:22:28.379]  Disease activators that cause chronic health issues and means a much higher level of wellness for you and your family.
[00:22:28.559 --> 00:22:40.809]  Order today for fighting disease, turning on your immune system, activating infection-fighting properties against sinus, lung, bowel, skin, Lyme disease, nail fungus, colds, flu, ringworm, gum disease, diarrhea, athlete's foot, and cholesterol.
[00:22:40.969 --> 00:22:44.431]  Secure online ordering is available at NutraMedical.com or call 888-212-8871.
[00:22:44.491 --> 00:22:48.054]  That number again, 888-212-8871 for the most powerful natural antimicrobial available.
[00:22:53.538 --> 00:23:06.368]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:23:06.688 --> 00:23:17.375]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:23:17.756 --> 00:23:19.997]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:23:21.158 --> 00:23:22.859]  From hijackers being trained at U.S.
[00:23:22.899 --> 00:23:28.663]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:23:29.043 --> 00:23:34.246]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[00:23:34.467 --> 00:23:44.253]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:23:44.693 --> 00:23:46.954]  We're in a no-holds-barred information war.
[00:23:47.315 --> 00:23:52.658]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:24:00.903 --> 00:24:10.709]  The elite don't respect you, when in plain view they poison you with the sodium fluoride, and the mercury, and the shots, and everything else they do.
[00:24:12.657 --> 00:24:14.298]  They do respect you when you fight back.
[00:24:14.318 --> 00:24:16.899]  And this is a message to them.
[00:24:19.360 --> 00:24:20.600]  Yeah, I'm taking the fight!
[00:24:40.248 --> 00:24:41.829]  If you think I'll sit around...
[00:24:57.939 --> 00:25:00.120]  All right, I need to make a correction yesterday.
[00:25:01.001 --> 00:25:08.284]  I get on air and literally get so excited that I'm not very good at basic math.
[00:25:08.784 --> 00:25:09.605]  Everybody knows that
[00:25:10.948 --> 00:25:19.730]  One digit is one, and two digits is ten, and three is a hundred, and four is a thousand, and so on, up to a trectogillions and to infinity.
[00:25:21.331 --> 00:25:30.873]  But yesterday I was reading Colorado Department of Public Health and Environment and the New York Department of Health and Environment School Fluoride Program.
[00:25:33.414 --> 00:25:38.515]  And I was reading where different states have pills and drinks and mouthwashes
[00:25:39.281 --> 00:25:41.103]  that they make the kids take that are 0.2, 0.3, 0.4, 0.5.
[00:25:42.724 --> 00:25:46.788]  They're all 0.2 or above.
