[00:00:00.009 --> 00:00:01.870]  Waging war on corruption.
[00:01:33.197 --> 00:01:35.059]  We ran out of time, so I wanted to have him back up today.
[00:01:35.439 --> 00:01:37.020]  Right now, let's continue with your phone calls.
[00:01:37.040 --> 00:01:40.643]  We'll have calls, by the way, throughout this final hour as well.
[00:01:40.703 --> 00:01:42.764]  Well, the next two hours as well.
[00:01:42.804 --> 00:01:43.525]  We have two hours left.
[00:01:44.901 --> 00:01:46.722]  Or an hour and 58 minutes, to be precise.
[00:01:47.722 --> 00:01:52.243]  Up next is Susan in Minnesota.
[00:01:52.303 --> 00:01:53.323]  You're on the air, Susan.
[00:01:54.344 --> 00:01:54.964]  Hi, Alex.
[00:01:55.064 --> 00:01:59.245]  I just wanted to tell you, you did a great job with Coast to Coast yesterday.
[00:01:59.265 --> 00:02:13.729]  I found it to be so inspiring to find out that maybe there might be more than 20 states already drawing that line in the sand, telling the federal government, no, we will not allow the FEMA camp for the gun confiscations or
[00:02:14.780 --> 00:02:19.902]  As you pointed out, the forced vaccinations, this is so critical and so important.
[00:02:20.883 --> 00:02:24.744]  I think it should encourage a lot of people to revisit the 9th and 10th Amendment.
[00:02:25.945 --> 00:02:28.786]  The information that you gave was just so amazing.
[00:02:28.926 --> 00:02:32.187]  I was so impressed with how articulate you were on the show.
[00:02:33.147 --> 00:02:41.791]  And I think it should hopefully be encouraging for a lot of people to call their representatives and remind them and encourage them to also do the same thing.
[00:02:42.949 --> 00:02:47.232]  I just wanted to briefly also say something about Larry Pratt, who you've had on there many times.
[00:02:47.752 --> 00:02:55.517]  I think that should also be a reminder of people that if they're in the NRA, they should get out and get into Gun Owners of America with Larry Pratt.
[00:02:56.257 --> 00:02:59.919]  I don't know if you're familiar, I think you are, I've talked about David Olufsen.
[00:03:00.540 --> 00:03:11.086]  He's the individual who was recently charged with having a semi-automatic weapon that misfired that they decided to define as an automatic weapon.
[00:03:11.570 --> 00:03:20.197]  Which of course, a lot of people should be alarmed by the fact that if they have a gun that misfires, it suddenly may be defined as an automatic weapon.
[00:03:20.805 --> 00:03:28.050]  And the BATF admitted that, you know, he sold somebody a gun that had a gun range, misfired and fired two rounds.
[00:03:28.511 --> 00:03:30.692]  And they admitted it was a legal AR-15 he bought.
[00:03:30.732 --> 00:03:32.294]  He was currently in the Army.
[00:03:33.114 --> 00:03:35.316]  He'd just been honorably discharged in the National Guard.
[00:03:35.916 --> 00:03:41.060]  And he's now serving, what is it, a 10-year prison sentence.
[00:03:41.601 --> 00:03:44.883]  And in fact, I meant to play a Lou Dobbs clip on that Monday.
[00:03:44.943 --> 00:03:46.745]  John, you have that clip I sent you, don't you?
[00:03:47.285 --> 00:03:48.366]  That we never got to yesterday?
[00:03:49.690 --> 00:03:52.394]  Yeah, it was the Lou Dobbs on the Mr. Olson case.
[00:03:52.614 --> 00:03:59.644]  Folks can go to GunOwners.org and they've got the video on their main page, at least they did Sunday, and you can see that clip right there.
[00:03:59.704 --> 00:04:00.145]  But no, no, no.
[00:04:00.485 --> 00:04:02.568]  They want to go after American gun owners.
[00:04:02.728 --> 00:04:04.951]  They've got bills introduced all over different states.
[00:04:05.532 --> 00:04:15.514]  Those scores of states where the ammo is stamped and registered to you every time you buy it, and then you have to turn it in every two years to four years, depending on the state.
[00:04:16.775 --> 00:04:18.255]  You know, you can't keep your ammo.
[00:04:18.315 --> 00:04:19.695]  I mean, you know, this is insane.
[00:04:20.175 --> 00:04:21.776]  They're coming after our Second Amendment.
[00:04:22.476 --> 00:04:23.096]  Right, that's right.
[00:04:23.156 --> 00:04:27.457]  And the poor people that don't know this, when you do join Gun Owners of America,
[00:04:27.964 --> 00:04:34.313]  They also, not only do they provide you with a lot of the information, but they do have a legal staff and support for you.
[00:04:35.294 --> 00:04:39.279]  They're actually defending Mr. Olsen and they've got the Supreme Court case and all that.
[00:04:39.680 --> 00:04:40.561]  I mean, they're it.
[00:04:40.601 --> 00:04:41.602]  They're the real gun group.
[00:04:41.943 --> 00:04:44.666]  The real Second Amendment group, the NRA, is an enemy.
[00:04:45.447 --> 00:04:49.570]  Cloaked operation, a double agent, there's no doubt, and Larry Pratt's laid all that out on air.
[00:04:50.011 --> 00:04:52.873]  And I'm the one that pushed Pratt to go public with all the history of the NRA.
[00:04:52.913 --> 00:04:53.514]  He finally did it.
[00:04:53.874 --> 00:04:55.696]  That's been defeating our enemy, the NRA.
[00:04:56.096 --> 00:04:57.037]  All right, good to hear from you.
[00:04:57.057 --> 00:05:06.184]  We'll come back and take more phone calls, ladies and gentlemen, right here on the one and the only GCN Radio Network, simulcasting with InfoWarsPrisonPlanet.tv.
[00:05:07.285 --> 00:05:12.951]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[00:05:13.131 --> 00:05:18.276]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[00:05:18.556 --> 00:05:23.641]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[00:05:23.941 --> 00:05:27.505]  People who alkalize the water they drink experience normalized blood sugar.
[00:05:27.785 --> 00:05:29.506]  Mental clarity and loss of weight.
[00:05:29.826 --> 00:05:32.568]  It was intended for human beings to drink alkaline water.
[00:05:32.768 --> 00:05:35.829]  But due to modern way of life, most people are overly acidic.
[00:05:36.049 --> 00:05:39.591]  The fact is that disease simply cannot exist in an alkaline environment.
[00:05:39.831 --> 00:05:44.394]  Fat accumulates if a person consumes too much acid on a regular basis and doesn't neutralize it.
[00:05:44.654 --> 00:05:45.454]  Do your part.
[00:05:45.714 --> 00:05:47.976]  Alkalize and supercharge your body now!
[00:05:48.316 --> 00:05:54.459]  AlkaVision Plasma pH Drops contain a special mineral salt concentrate that raises the pH of the water you drink
[00:05:54.759 --> 00:05:57.184]  Up to the pH of 10, with only 10 drops.
[00:05:57.525 --> 00:06:03.736]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to alkavision.com.
[00:06:04.017 --> 00:06:05.420]  Again, that's alkavision.com.
[00:06:06.872 --> 00:06:09.393]  Terror Storm, a history of government-sponsored terror.
[00:06:09.733 --> 00:06:10.994]  Loose Change, Final Cut.
[00:06:11.294 --> 00:06:13.275]  Endgame, Blueprint for Global Enslavement.
[00:06:13.435 --> 00:06:15.196]  The True Story of the Bilderberg Group.
[00:06:15.336 --> 00:06:16.576]  The Late Great USA.
[00:06:16.836 --> 00:06:18.237]  America, Freedom to Fascism.
[00:06:18.597 --> 00:06:25.420]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:06:25.620 --> 00:06:29.541]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:06:29.682 --> 00:06:33.083]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:06:33.383 --> 00:06:33.863]  We're good to go.
[00:06:53.388 --> 00:07:03.640]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:07:03.980 --> 00:07:05.522]  Join the info war today!
[00:07:06.383 --> 00:07:08.986]  Companies continue to lay off thousands of people.
[00:07:09.600 --> 00:07:12.561]  Unemployment is the highest it's been in over 30 years.
[00:07:12.921 --> 00:07:16.342]  Statistics prove that in a recession, crime rates go up.
[00:07:16.702 --> 00:07:22.883]  Everyone needs something for that extra edge to prevent becoming a victim in these difficult and trying times.
[00:07:23.283 --> 00:07:28.324]  You need to prepare yourself with DPS pepper spray, available at MrDefense.com.
[00:07:28.504 --> 00:07:35.206]  DPS is the strongest pepper spray in the market and is the same spray used by hundreds of law enforcement agencies from around the world.
[00:07:35.546 --> 00:07:36.406]  Need something more?
[00:07:36.606 --> 00:07:40.268]  The Scorpion Stun Gun is a great way to take down a potential attacker.
[00:07:40.568 --> 00:07:48.631]  Mr. Defense also carries the largest selection of air tasers, knives, self-defense keychains, swords, batons, survival, spy, and tactical gear.
[00:07:48.871 --> 00:07:53.213]  Mention this ad and receive 10% off of your order and a free self-defense keychain.
[00:07:53.433 --> 00:07:59.174]  Visit MrDefense.com, that's MRDefense.com, or call 1-800-313-6400.
[00:07:59.434 --> 00:08:05.575]  That's 1-800-313-6400 for all of your self-defense needs today.
[00:08:08.736 --> 00:08:14.757]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:15.357 --> 00:08:18.338]  It's Alex Jones and the GCN Radio Network.
[00:08:21.209 --> 00:08:23.830]  We are back live simulcasting at PrisonPlanet.tv.
[00:08:23.850 --> 00:08:27.832]  Let me blitz through some of the headlines we haven't covered and recap some of the other top stories.
[00:08:27.872 --> 00:08:30.533]  We're going to our guest for the balance of the hour and taking your phone calls.
[00:08:31.093 --> 00:08:33.614]  Clinton says don't blame him for the economic crisis.
[00:08:34.375 --> 00:08:35.956]  This is from Yahoo News.
[00:08:36.896 --> 00:08:43.299]  Of course, in Time Magazine, the bigger issue here is that it was actually, if you want to mete out blame,
[00:08:44.648 --> 00:08:55.991]  Bush is involved, they're all working together, Obama's involved, but it was the Clinton administration that did get rid of the Glass-Steagall Act and did change the laws, and is most to blame for what the bankers have done.
[00:08:56.371 --> 00:09:05.093]  And then Time Magazine has another story, 25 people to blame for the financial crisis, and they don't blame any of the real people.
[00:09:06.374 --> 00:09:10.395]  They go after the top 25 people, they don't blame any of the real ones.
[00:09:11.471 --> 00:09:14.652]  They got Madoff and George Bush and people like that.
[00:09:14.692 --> 00:09:16.093]  These are not the real architects.
[00:09:16.113 --> 00:09:18.494]  These are high-level criminals involved in it.
[00:09:19.494 --> 00:09:21.475]  So we'll get into that.
[00:09:21.535 --> 00:09:26.217]  Also, Leahy is under a lot of pressure to at least probe Bush wrongdoings.
[00:09:26.558 --> 00:09:32.980]  The problem is he won't be lined up with his party's own president, who has now endorsed the torture, the secret arrest, everything else.
[00:09:33.861 --> 00:09:36.742]  Leahy's plan to probe Bush-era wrongdoings, the right
[00:09:37.282 --> 00:09:41.908]  Screams that it's a witch hunt, the left complains it's a cop-out, and President Obama wishes it would just go away.
[00:09:42.168 --> 00:09:42.308]  Aww.
[00:09:42.629 --> 00:09:46.974]  But Senator Patrick Leahy isn't about to drop his proposal for a truth commission, that's like a U.N.
[00:09:46.994 --> 00:09:49.197]  thing, to investigate wrongdoing in the Bush administration.
[00:09:49.557 --> 00:09:53.823]  We would be making a mistake for history's purpose if we walk away from this, the Vermont Democrats said.
[00:09:56.226 --> 00:09:58.867]  that dovetails with this report here today.
[00:09:58.887 --> 00:10:06.151]  Now the Associated Press, Obama's Justice Department, standing by George Bush's secrecy and the things that he's doing.
[00:10:06.711 --> 00:10:08.992]  I said I would get to this a little bit earlier.
[00:10:09.573 --> 00:10:14.815]  If you just Google, call or ask about Tony Blair and Francois Mitterrand, all these world leaders involved in the occult.
[00:10:16.336 --> 00:10:20.838]  You just Google Tony Blair occult and witchcraft and nail clippings, the weird world of Sherry Blair.
[00:10:22.319 --> 00:10:24.360]  Even by the standards of the alternative therapist,
[00:10:25.353 --> 00:10:34.018]  Uh, said to be used by Sherry Blair, submitting her husband's toenail clippings to a health guru's pendulums, uh, is taking her alleged new age obsession to a higher level.
[00:10:34.038 --> 00:10:34.178]  Ms.
[00:10:34.218 --> 00:10:43.844]  Blair's human rights lawyer has long been the subject of claims about a fondness for weird and wonderful treatments, ranging from Mayan rebirthing ceremony to eating strawberry leaves to cure swollen ankles.
[00:10:44.424 --> 00:10:49.868]  So they kind of whitewash it and then they get into bizarre, uh, occult practices here in the article.
[00:10:50.928 --> 00:10:56.614]  And you can find articles about him channeling the spirit of the light and all the rest of this craziness.
[00:10:58.036 --> 00:11:02.240]  We've got it up on screen at PrisonPlanet.tv for folks.
[00:11:02.260 --> 00:11:03.061]  That's just one of the articles.
[00:11:04.643 --> 00:11:06.785]  Type in Francois Mitterand.
[00:11:11.531 --> 00:11:21.281]  Louvre Pyramid 666 with 666 pieces of glass and him doing rituals when it was completed right before he left the presidency before Jacques Chirac.
[00:11:22.302 --> 00:11:26.666]  And then now we have the Nicolas Sarkozy.
[00:11:27.682 --> 00:11:28.783]  Not even French, as usual.
[00:11:29.624 --> 00:11:31.486]  But right now, let's go to D.H.
[00:11:31.586 --> 00:11:32.007]  Williams.
[00:11:32.027 --> 00:11:34.790]  He wrote the story for the Daily Newscaster.
[00:11:35.671 --> 00:11:36.992]  Inside Source Reels, FEMA and D.H.
[00:11:37.032 --> 00:11:39.315]  are preparing for mass graves in Marshall Law.
[00:11:39.635 --> 00:11:43.740]  He confirmed they have the tape, but we're not saying.
[00:11:44.100 --> 00:11:46.503]  I've learned the county and who it is.
[00:11:47.003 --> 00:11:55.546]  But for his, he doesn't want to be public at this time, you know, telling him about mass graves, hardening of government facilities in a rural area of cornfields.
[00:11:56.006 --> 00:11:57.066]  They want to know where everything is.
[00:11:57.106 --> 00:12:01.508]  And the city official, the county official of emergency management thought that this was a preparation for martial law.
[00:12:01.988 --> 00:12:02.748]  But I had D.H.
[00:12:02.788 --> 00:12:15.092]  Williams on with us and he was very, very informative about what Doug Williams, and he'd also been in special forces, so he talked about how they were, you know, they trained
[00:12:16.365 --> 00:12:18.466]  I'm happy to be here, and thanks for having me back on, Alex.
[00:12:18.506 --> 00:12:18.806]  You bet.
[00:12:18.826 --> 00:12:22.448]  I was cutting in a lot in those short segments on the weekend Sunday show.
[00:12:22.488 --> 00:12:25.409]  Recap the total picture here, what's happening, and why this is such a concern.
[00:12:46.038 --> 00:12:52.447]  Well, what's happened recently is there's been a municipal official in a county in Indiana, not far from Chicago.
[00:12:52.487 --> 00:12:54.610]  You'll pull out a map, you can kind of locate the area.
[00:12:55.604 --> 00:13:19.022]  And they're required, each county is required to have at least six meetings with FEMA officials and or Department of Homeland Security officials to set up various programs, plans, gather data, identify infrastructure in towns, and just basically gather a lot of information without telling people what they're doing with it.
[00:13:20.043 --> 00:13:24.447]  This individual was part of those meetings and after
[00:13:25.268 --> 00:13:30.551]  Attending all the mandatory meetings, having the phone conversations, filling out extensive questionnaires.
[00:13:31.672 --> 00:13:40.456]  He became suspicious of the goals and motives, particularly when they were not fully forthcoming to him with information.
[00:13:40.496 --> 00:13:45.039]  They would sidestep answers or give vague general answers to questions.
[00:13:46.616 --> 00:13:58.145]  They were all so deceptive in the questions, claiming, we want you to harden city buildings for jumbo jets flying into them, and the next, oh, it's for high winds.
[00:14:00.267 --> 00:14:00.887]  Exactly.
[00:14:00.947 --> 00:14:04.771]  I mean, there's deception in their questions, and what kind of answer is that?
[00:14:04.831 --> 00:14:08.253]  I mean, how do you harden all of your buildings in a county against a 747?
[00:14:08.313 --> 00:14:11.436]  That's such an unlikely scenario, it just doesn't make sense.
[00:14:14.110 --> 00:14:15.751]  Being with Special Forces in the U.S.
[00:14:15.851 --> 00:14:18.572]  Army, what does make sense to harden government buildings?
[00:14:19.152 --> 00:14:29.757]  Well, I tell you what, I'm not, first thing, I don't believe in a static defense, so I would say that that's a bad, my training says that's not a good idea.
[00:14:31.078 --> 00:14:36.401]  My concern would be the planning and the preparation, that's what's the real concern.
[00:14:36.761 --> 00:14:42.904]  You know, the information about hardening and possible plane crashes, that's, you know, I think that's just
[00:14:43.911 --> 00:14:46.553]  The agent trying to cover up what they're really interested in.
[00:14:46.993 --> 00:14:50.056]  Also, they may not know fully what the information's for.
[00:14:50.796 --> 00:14:52.537]  You know, people are compartmentalized.
[00:14:52.597 --> 00:14:56.260]  They are only given what they need in generalities to complete their objectives.
[00:14:56.700 --> 00:15:01.204]  And they probably don't know the extent of the plan, even if they can imagine what it might be.
[00:15:03.065 --> 00:15:03.786]  Absolutely.
[00:15:04.166 --> 00:15:10.471]  Continue with the overall, you know, what's happening there in Illinois and Indiana and surrounding areas.
[00:15:10.651 --> 00:15:12.052]  Recaps from what we discussed Sunday.
[00:15:13.086 --> 00:15:19.991]  Well, basically this official had some meetings with DHS and FEMA, other counties.
[00:15:20.291 --> 00:15:39.325]  They brought everybody to Indianapolis for a meeting in late December of 2008, where they were basically told that, hey, GM could collapse, the economy's in horrible shape, we could see mass unemployment, we could see counties lose up to 40% of their funds, and what's going to follow is unrest and depression.
[00:15:40.066 --> 00:15:42.107]  And we need to have a contingency plan for that.
[00:15:42.147 --> 00:15:43.568]  We need to be prepared for that.
[00:15:43.929 --> 00:15:52.014]  Which, what that scenario describes is being prepared to control popular dissent is what they need to be prepared for.
[00:15:52.114 --> 00:15:57.357]  Because the government's fully hijacked by foreign banks and doing everything opposite of the Constitution or the will of the people.
[00:15:58.238 --> 00:16:01.400]  And expanding on that, they also said get ready for mass graves.
[00:16:02.140 --> 00:16:06.723]  Well, you know, the Daily Newscaster has done a lot of stories about how Congress
[00:16:07.538 --> 00:16:14.182]  And appointed officials and elected officials are doing exactly the opposite of what the people want.
[00:16:14.302 --> 00:16:19.686]  In polls, people will say 80-90% they're against particular financial bailouts.
[00:16:20.106 --> 00:16:23.408]  They'll say in polls, there was a recent CNN poll, 96% out of over 1,200,000 respondents
[00:16:28.743 --> 00:16:33.524]  said we believe the Second Amendment gives us the right to carry a firearm.
[00:16:33.564 --> 00:16:34.945]  It's a personal individual right.
[00:16:34.985 --> 00:16:37.045]  That's 96% of the population.
[00:16:37.565 --> 00:16:43.907]  But when you get into the controlled press, you get into the corporate media, that's not the message that you hear.
[00:16:43.967 --> 00:16:47.628]  You hear a message that's funded by outside sources.
[00:16:51.269 --> 00:16:53.570]  I agree with you and we see that in poll after poll.
[00:16:55.990 --> 00:17:01.614]  We know the military covertly has been preparing for martial law for decades, preparing for gun confiscation.
[00:17:01.694 --> 00:17:11.762]  Now it's all on record with the Army Times coming out and Northcom announcing that they'll remove the governors under new orders and a new million-person civilian army that Obama called for.
[00:17:12.162 --> 00:17:17.747]  The Army has now signed the directive, Defense Department Directive 1404,
[00:17:20.714 --> 00:17:20.914]  1-0.
[00:17:21.454 --> 00:17:21.654]  That's 14,004.
[00:17:21.955 --> 00:17:23.975]  That's 14,004.10.
[00:17:24.655 --> 00:17:27.936]  I mean, it's all happening.
[00:17:29.657 --> 00:17:33.118]  This is a more organized takeover than even what we saw with Hitler or Lenin.
[00:17:35.138 --> 00:17:37.179]  Can you speak to that?
[00:17:37.219 --> 00:17:41.100]  The entire battle formation we see forming against us.
[00:17:41.687 --> 00:17:45.971]  Well, you know, I am just very concerned about the existence of NORTHCOM.
[00:17:46.811 --> 00:17:49.294]  NORTHCOM should not exist.
[00:17:49.374 --> 00:17:56.200]  The fact that it exists, that if people want a smoking gun, that there is martial law already, that it has been implemented.
[00:17:57.120 --> 00:17:58.962]  NORTHCOM, just go to their website.
[00:17:59.082 --> 00:17:59.803]  That's the proof.
[00:18:00.423 --> 00:18:01.924]  Because what is martial law?
[00:18:02.065 --> 00:18:05.327]  It is not necessarily a hot shootout on the streets.
[00:18:05.948 --> 00:18:08.150]  Martial law is a system of government.
[00:18:08.704 --> 00:18:11.987]  It's an administrative command and control process.
[00:18:13.228 --> 00:18:21.335]  Well, if that's the case, then we're experiencing martial law right now, and you don't need to go any further than NORTHCOM to find out where it's being administered from.
[00:18:21.395 --> 00:18:26.038]  Martial law is extrajudicial outside the regular government elected by the people.
[00:18:26.078 --> 00:18:30.762]  It is ruled by a military form of government for an elite, and that's exactly what NORTHCOM is.
[00:18:32.083 --> 00:18:33.765]  To a T, it should not exist.
[00:18:35.556 --> 00:18:43.242]  In the 80s, when I was in the military, we had serious discussions about issues like this.
[00:18:43.966 --> 00:18:49.807]  And we would have been abhorred, just totally opposed to such an organization even existing.
[00:18:50.027 --> 00:18:50.647]  Well, that's right.
[00:18:51.508 --> 00:19:07.871]  In the World War I, 20s, 30s, 40s, 50s, 60s, 70s, 80s, and it started changing in the late 80s, everybody was sat down and explained, you don't follow an order to take guns, you don't follow an order to put people in camps, you don't follow orders for this, and now it's the opposite.
[00:19:08.760 --> 00:19:17.764]  It was explained because the chain of command is so critical and so important and people are trained to follow that chain of command without a lot of thought.
[00:19:18.144 --> 00:19:26.568]  However, they also drill into you that if you follow an illegal order, you will be punished by the UCMJ.
[00:19:27.628 --> 00:19:33.771]  They taught us that the Nuremberg Trials proved that I did it because I was ordered to was not a defense.
[00:19:37.571 --> 00:19:50.701]  When we come back, I want to talk about your friends and family and people that are still in the military, who have gotten out, where they stand, what percentage you think of the Republic, the people under arms, will defend the Republic, and how you see this playing out.
[00:19:50.802 --> 00:19:56.426]  More on the mass graves that they're preparing and the rest of it, the incinerators, according to the Rocky Mountain News.
[00:19:56.906 --> 00:19:58.708]  And then your phone calls throughout the hour at 1-800-259-9231.
[00:19:58.728 --> 00:20:00.389]  We'll be right back after this quick break.
[00:20:08.979 --> 00:20:10.962]  It's a new year full of uncertainties.
[00:20:11.563 --> 00:20:14.046]  People are being laid off in record numbers.
[00:20:14.627 --> 00:20:18.793]  The price of food continues to rise and the economy continues to falter.
[00:20:19.562 --> 00:20:21.302]  You know that you need to prepare.
[00:20:21.662 --> 00:20:24.683]  And maybe you've been putting it off, but the time to act is now.
[00:20:25.063 --> 00:20:28.064]  That's why you need to visit OrganicaSeed.com.
[00:20:28.364 --> 00:20:39.746]  At OrganicaSeed.com, you'll find one of the largest online selections of heirloom seeds and survival seed packs, as well as the giant vegetable seed collections that can feed you and your family for years.
[00:20:40.147 --> 00:20:46.568]  Imagine growing your very own fresh vegetables, wheatgrass, fruits, herbs, rice, tea, coffee, and tobacco.
[00:20:47.008 --> 00:20:51.471]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:20:51.491 --> 00:20:52.652]  The enemy struck America on September 11th.
[00:21:16.685 --> 00:21:17.546]  Who is the enemy?
[00:21:18.046 --> 00:21:18.567]  Bin Laden.
[00:21:18.847 --> 00:21:19.828]  This is his ammo.
[00:21:19.848 --> 00:21:21.209]  We have to look to the Middle East.
[00:21:21.229 --> 00:21:22.851]  We have to look to Osama Bin Laden.
[00:21:23.211 --> 00:21:29.977]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:21:30.357 --> 00:21:30.798]  Some U.S.
[00:21:30.858 --> 00:21:36.503]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:21:37.183 --> 00:21:40.704]  I'm aware that some Israeli citizens have been detained.
[00:21:41.065 --> 00:21:50.928]  ...Laden's connections to the CIA, the hijacker's ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government, and much, much more.
[00:21:51.168 --> 00:21:51.909]  Fabled enemies.
[00:21:52.389 --> 00:21:59.671]  Get the DVD at InfoWars.com or see it in super high quality along with hundreds of other titles at PrisonPlanet.tv.
[00:22:00.132 --> 00:22:03.513]  Either you are with us or you are with the terrorists.
[00:22:08.772 --> 00:22:09.812]  Hi, this is Ted Anderson.
[00:22:10.212 --> 00:22:15.694]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold for your IRA?
[00:22:16.254 --> 00:22:16.754]  That's right.
[00:22:17.074 --> 00:22:19.355]  Gold has been available to be placed in IRAs since 1986.
[00:22:19.915 --> 00:22:26.877]  Yet still, the financial industry refuses to recognize the value of real hard assets for your retirement.
[00:22:27.417 --> 00:22:35.039]  The truth be told, gold and silver has outperformed paper investments like stocks, bonds, and CDs, yet no word about IRAs.
[00:22:35.535 --> 00:22:40.398]  Perhaps the financial institutions want to maintain control of your assets by keeping you in paper.
[00:22:41.018 --> 00:22:44.180]  If you'd like to take a look at gold for your retirement, call 800-686-2237.
[00:22:44.280 --> 00:22:50.964]  Don't get left behind by rising inflation and low return on your paper investments.
[00:22:51.344 --> 00:22:51.605]  Call 800-686-2237.
[00:22:51.625 --> 00:22:53.546]  Make sure that you secure your future.
[00:22:53.606 --> 00:22:53.906]  Call 800-686-2237.
[00:22:54.206 --> 00:22:54.486]  That's 1-800-686-2237.
[00:23:06.917 --> 00:23:10.159]  What are you going to do if your family has no food in the event of an emergency?
[00:23:10.379 --> 00:23:13.381]  Do you really want to find out and gamble with your family's lives?
[00:23:13.601 --> 00:23:16.183]  Order a one-year supply that will feed four to five people for only $39.95.
[00:23:16.243 --> 00:23:19.745]  That's right, a one-year supply for under $4,000 from YourFoodStorage.com.
[00:23:25.966 --> 00:23:39.758]  Are taxes, food, energy, housing, medical, forcing Americans into poverty?
[00:23:39.898 --> 00:23:45.803]  Is free enterprise flawed or is our monetary system forcing us into perpetual debt, ensuring inflation and higher taxes?
[00:23:45.943 --> 00:23:48.385]  The answers are in Griffin's book, The Creature from Jekyll Island.
[00:23:48.465 --> 00:23:51.908]  Ron Paul states it's what every American needs to know about the Fed and central banking.
[00:23:52.068 --> 00:23:52.889]  Hi, Ted Anderson.
[00:23:52.929 --> 00:23:53.610]  I will give a U.S.
[00:23:53.630 --> 00:23:55.613]  silver dollar to everyone who purchases this book.
[00:23:55.714 --> 00:23:57.757]  Call 800-686-2237.
[00:23:58.257 --> 00:24:00.080]  It's critical to be made aware of the system.
[00:24:00.180 --> 00:24:01.041]  Get your copy today.
[00:24:01.061 --> 00:24:01.101]  800-686-2237.
[00:24:01.122 --> 00:24:01.302]  That's 800-686-2237.
[00:24:25.489 --> 00:24:26.249]  Deadlines!
[00:24:26.309 --> 00:24:28.170]  We are back live!
[00:24:51.428 --> 00:24:53.650]  You know, we're not running against the wind, though, against this tyranny.
[00:24:53.690 --> 00:24:54.490]  We don't have a choice.
[00:24:54.570 --> 00:24:57.052]  And tyranny always outrages the people.
[00:24:57.092 --> 00:24:58.594]  It always starts collapsing.
[00:24:59.674 --> 00:25:00.815]  And so it's gonna collapse.
[00:25:01.676 --> 00:25:04.458]  The criminals can't help themselves but to steal everything they didn't nail down.
[00:25:04.478 --> 00:25:05.699]  And then some.
[00:25:07.721 --> 00:25:10.282]  And so this is the job we've got to do.
