[00:00:02.647 --> 00:00:04.815]  Yeah.
[00:03:55.126 --> 00:03:59.208]  I was shocked when, you know, the list of things of what you described as lies.
[00:03:59.628 --> 00:04:20.497]  is is is accurate to the best of my knowledge and and now you know with Bagram and there he's uh... you know his administration is saying oh yeah we can uh... we can detain people forever with no habeas corpus just not a Guantanamo we just move them to Bagram and I'm like wait a minute this isn't what I voted for on the other hand uh... yeah and I think that there's a number of areas where you and I probably have
[00:04:21.517 --> 00:04:27.739]  Shared what folks outside of our respective circles might refer to as conspiracy theories.
[00:04:27.959 --> 00:04:30.020]  There are others where I'm sure we differ.
[00:04:31.060 --> 00:04:44.905]  But, for example, you set up your movie with this thing about the Bilderberg Group, and yet you're going on Fox News, which is, you know, you realize Rupert Murdoch has shown up at Bilderberg meetings.
[00:04:46.008 --> 00:04:58.064]  Sir, I mean, I go on your show, I go on Iranian TV, and by the way... Point made, but what I'm saying is that this isn't a secret conspiracy.
[00:04:58.484 --> 00:05:01.868]  The conspiracy is right out there for everyone to see.
[00:05:02.189 --> 00:05:03.851]  They're rubbing our faces in it.
[00:05:04.251 --> 00:05:10.315]  It doesn't require a bunch of people sitting in a closed room to plot the future of the world.
[00:05:10.595 --> 00:05:12.076]  They're doing it right out in front of us.
[00:05:13.177 --> 00:05:15.398]  My biggest concern, frankly, is the Federalist Society.
[00:05:15.659 --> 00:05:21.963]  This right-wing group that has taken over our courts, that believes that corporations should have the same rights as persons.
[00:05:22.583 --> 00:05:23.524]  Well, absolutely.
[00:05:23.924 --> 00:05:29.890]  Look, they've co-opted and controlled the right, as you know, and now they're trying to co-opt these Tea Parties.
[00:05:30.131 --> 00:05:32.673]  These Tea Parties have been going on for a year, or longer.
[00:05:32.693 --> 00:05:42.643]  9-11 Truth actually started the Tea Parties, and you had liberals, conservatives, really fusing together as constitutionalists, people that wanted liberty, and then we see a clear operative.
[00:05:42.663 --> 00:05:43.404]  I mean, there's no doubt.
[00:05:43.444 --> 00:05:44.565]  I've seen him going off scripts.
[00:05:45.166 --> 00:05:45.786]  Mr. Becky,
[00:05:46.832 --> 00:05:53.016]  coming out now trying to co-opt these, the local neocon hosts who are totally discredited in every city.
[00:05:53.376 --> 00:05:55.237]  It came out that over a million Iraqis died.
[00:05:55.277 --> 00:05:56.898]  It came out they lied about WMDs.
[00:05:57.258 --> 00:06:00.039]  It came out that they were for the police state and even gun control.
[00:06:00.480 --> 00:06:02.941]  And so conservatives have been... The Bush administration.
[00:06:03.241 --> 00:06:04.202]  Yes, the Bush administration.
[00:06:04.482 --> 00:06:06.683]  So they've all basically left the Republican Party.
[00:06:06.983 --> 00:06:09.965]  And so the Republican Party is trying to latch on.
[00:06:10.005 --> 00:06:11.606]  That's what Fox News and others are doing.
[00:06:11.786 --> 00:06:13.327]  Right, so they're phony populists.
[00:06:14.224 --> 00:06:15.164]  They're phony populists.
[00:06:15.184 --> 00:06:16.445]  I mean, you've got Dick Armey out there.
[00:06:16.485 --> 00:06:22.066]  Dick Armey, who is a lobbyist, right, for the interests of the very wealthy and powerful in this country.
[00:06:22.307 --> 00:06:24.107]  He's a lobbyist for pharmaceutical companies.
[00:06:24.167 --> 00:06:26.028]  I went through the list earlier.
[00:06:26.048 --> 00:06:29.989]  I'm not sure where it is in my stack, my explosion of papers here all over the desk right now.
[00:06:30.009 --> 00:06:33.410]  Well, Dick Armey is the consummate lobbyist, just like everybody else in Washington.
[00:06:33.590 --> 00:06:51.381]  And his Freedom Watch is one of the groups that is really, really pushing these Tea Parties, and it's like, you know, I don't get it how the average working person, and here you're approaching it arguably from the right, and I'm approaching it arguably from the left, and yet I think that there are a variety of areas where
[00:06:52.522 --> 00:07:03.170]  Americans are being asked to say that they're right or left, being asked to define themselves as Republicans or Democrats, when neither party is addressing their interests in many real ways.
[00:07:03.510 --> 00:07:10.295]  Now, I think that my solution to this, I think in some ways may be very different from yours, Alex, and I'd like to get your take on this.
[00:07:10.895 --> 00:07:14.217]  My solution to this is that we infiltrate the political parties.
[00:07:14.578 --> 00:07:18.860]  And if you and I wanted to take over NBC, we'd have to have hundreds of billions of dollars.
[00:07:18.960 --> 00:07:19.761]  No way we could do it.
[00:07:20.141 --> 00:07:30.128]  But the Republican Party and the Democratic Party are both standing out there with enormous power and levers of power and millions of dollars, and they're standing out there saying, please show up and volunteer for the meetings.
[00:07:30.588 --> 00:07:36.392]  And in my book, Screwed, I document how in Colorado, in New Mexico, and in Oregon,
[00:07:37.052 --> 00:07:41.737]  Activists showed up at the county level and took over the local Democratic Party.
[00:07:41.757 --> 00:07:43.318]  No, no, that's exactly what I'm saying.
[00:07:43.659 --> 00:07:45.080]  We've been taking over the system.
[00:08:02.734 --> 00:08:06.355]  We've been hearing the USA has been spending money faster than tax collections.
[00:08:06.415 --> 00:08:09.456]  Now the government has published the document that sounds the alarm.
[00:08:09.536 --> 00:08:18.698]  That's right, the United States Government Accountability Office, the GAO, has published the Long-Term Fiscal Outlook document, clearly stating that the federal debt burden is spiraling out of control.
[00:08:19.018 --> 00:08:24.340]  This will directly affect programs like Social Security to FDIC's ability to insure bank deposits.
[00:08:24.830 --> 00:08:27.151]  Taxation and inflationary printing of the U.S.
[00:08:27.191 --> 00:08:29.632]  dollar are inevitable pressures facing the economy.
[00:08:30.032 --> 00:08:31.673]  Get this document free by calling 800-686-2237.
[00:08:31.733 --> 00:08:34.734]  The USGAO has spelled it out in black and white.
[00:08:34.894 --> 00:08:35.574]  Call 800-686-2237.
[00:08:35.594 --> 00:08:35.914]  That's 800-686-2237.
[00:08:35.954 --> 00:08:39.376]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:08:51.034 --> 00:08:56.378]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:08:56.918 --> 00:09:03.103]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:09:03.423 --> 00:09:05.244]  Well, Obama's already fudging.
[00:09:05.384 --> 00:09:07.766]  He's fudged since day one of this election.
[00:09:07.846 --> 00:09:18.734]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:09:21.019 --> 00:09:22.280]  It's not about left or right.
[00:09:22.681 --> 00:09:24.082]  It's about a one-world government.
[00:09:24.543 --> 00:09:30.889]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:09:31.470 --> 00:09:39.237]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:09:39.738 --> 00:09:40.879]  The Obama Deception.
[00:09:41.299 --> 00:09:42.481]  The people strike back.
[00:09:49.639 --> 00:09:52.620]  Times are tough right now, and people are unsure about our future.
[00:09:52.920 --> 00:09:56.841]  The economy is hurting, even though there are powers that would make us believe differently.
[00:09:57.182 --> 00:09:59.763]  Banks are failing, and the gold buyers are buying.
[00:10:00.303 --> 00:10:06.785]  Question, with all the chemicals being put into our air, how do you use gold when you are very sick?
[00:10:07.634 --> 00:10:08.094]  Or dead.
[00:10:08.455 --> 00:10:10.176]  Investing in precious metals is smart.
[00:10:10.576 --> 00:10:12.697]  Investing in your health could be smarter.
[00:10:13.138 --> 00:10:17.160]  Life Change Tea changes your life just by drinking our tea.
[00:10:17.560 --> 00:10:24.985]  Detox from deadly chemicals, flush poisons that cause harm to your organs, and lose unwanted pounds that bog you down.
[00:10:25.512 --> 00:10:25.892]  Call us!
[00:10:25.912 --> 00:10:25.952]  928-308-0408.
[00:10:25.972 --> 00:10:26.673]  Again, 928-308-0408.
[00:10:26.833 --> 00:10:29.256]  Or you can order online at GetTheTee.com.
[00:10:29.296 --> 00:10:30.777]  That's GetTheTee.com.
[00:10:30.797 --> 00:10:31.518]  Life Change Tee.
[00:10:31.538 --> 00:10:32.979]  We're changing lives.
[00:10:44.560 --> 00:10:48.544]  If you have over $10,000 in credit card debt, you need to hear this.
[00:10:48.804 --> 00:10:53.448]  Have you been watching the banks getting their bailout money and wondering where your relief is?
[00:10:53.728 --> 00:10:56.150]  The answer you're looking for is the bailout group.
[00:10:56.291 --> 00:11:01.555]  The bailout group has settled over $100 million in credit card debt for people just like you.
[00:11:01.856 --> 00:11:07.901]  The bailout group can help cut your debt by up to 60% of its original value, removing those high interest fees
[00:11:07.981 --> 00:11:08.561]  We're good to go.
[00:11:34.480 --> 00:11:37.481]  You have nothing to lose, except your credit card debt.
[00:11:37.581 --> 00:11:37.861]  Call 800-324-6554.
[00:11:37.882 --> 00:11:38.042]  800-324-6554 today.
[00:11:38.062 --> 00:11:40.783]  Did you know that grapes are one of the most heavily sprayed of all agricultural products?
[00:12:00.046 --> 00:12:00.566]  That's fine.
[00:12:01.247 --> 00:12:02.108]  We're waiting for them.
[00:12:02.148 --> 00:12:03.869]  They went to break about 20 seconds late.
[00:12:04.229 --> 00:12:05.790]  We're following their clock.
[00:12:05.890 --> 00:12:09.273]  And that is exactly what we are inviting you to do today.
[00:12:09.573 --> 00:12:10.874]  Taste our wines.
[00:12:11.395 --> 00:12:12.816]  We select them personally.
[00:12:12.916 --> 00:12:15.498]  They come from small properties in the south of France.
[00:12:15.798 --> 00:12:16.679]  They are delicious.
[00:12:17.039 --> 00:12:18.260]  Connoisseurs love them.
[00:12:18.720 --> 00:12:20.442]  And they are earth-friendly.
[00:12:20.762 --> 00:12:21.502]  My name is Véronique.
[00:12:21.983 --> 00:12:26.286]  I founded the Organic Wine Company in 1980 for people just like you.
[00:12:26.446 --> 00:12:29.929]  People who love wine and want to do well by our earth.
[00:12:30.273 --> 00:12:32.434]  Call us at 1-888-ECOWINE.
[00:12:32.454 --> 00:12:33.794]  We'll answer all your questions.
[00:12:34.054 --> 00:12:35.635]  I look forward to talking with you.
[00:12:35.795 --> 00:12:37.936]  Call 1-888-ECOWINE.
[00:12:38.136 --> 00:12:41.117]  And that is E-C-O-W-I-N-E.
[00:12:44.838 --> 00:12:51.220]  And you're called on that name
[00:13:02.256 --> 00:13:07.938]  Okay, Mr. Hartman, are we back together here?
[00:13:08.098 --> 00:13:10.679]  Helping you win the Water Cooler Wars, Tom Hartman here with you.
[00:13:11.019 --> 00:13:15.861]  And we are doing a... Sometimes it's hard to stitch together two radio shows.
[00:13:15.881 --> 00:13:16.501]  Well, sometimes.
[00:13:16.761 --> 00:13:19.102]  It's always a challenge to stitch together two radio shows.
[00:13:19.762 --> 00:13:22.723]  And we're doing it today with Alex Jones and his show.
[00:13:23.384 --> 00:13:24.384]  And is Alex with us?
[00:13:24.804 --> 00:13:25.484]  Yes, I'm here.
[00:13:25.545 --> 00:13:26.525]  This is very exciting.
[00:13:26.545 --> 00:13:28.246]  I think we did it okay.
[00:13:28.306 --> 00:13:35.690]  You know, I've got on the clock here that we're going to break next time at 26 after.
[00:13:35.951 --> 00:13:36.511]  26 minutes and 51.
[00:13:36.571 --> 00:13:38.012]  I just want to double check.
[00:13:38.052 --> 00:13:44.215]  Yeah, I'm showing 27.50 is our break, but I'm, you know, Sean can correct me.
[00:13:44.616 --> 00:13:45.937]  These are the numbers we were given.
[00:13:46.277 --> 00:13:46.617]  Okay.
[00:13:46.977 --> 00:13:47.738]  No big deal.
[00:13:47.778 --> 00:13:48.438]  This is exciting.
[00:13:48.458 --> 00:13:48.918]  This is fun.
[00:13:49.138 --> 00:13:49.679]  Tom, look.
[00:13:50.359 --> 00:14:17.235]  Regardless, they've stolen $12.8 trillion, they are taking over, they call it a conspiracy theory, when a week and a half ago it was in the Tennessee newspapers, I had listeners calling going, the regular army is going to be running checkpoints on the highways, we call the governor's office, the governor comes out and says the army isn't allowed to run checkpoints, and then the weekend came and it was in the newspapers that they shut the highways down and had regular army out with the police stopping the traffic it said for miles on major roads.
[00:14:18.095 --> 00:14:28.400]  Yeah, and this is a clear violation of posse comitatus, and it blew my mind when I think it was the John Warner defense appropriation bill, the Bush administration, that they blew up posse comitatus.
[00:14:28.580 --> 00:14:28.820]  Yes.
[00:14:29.700 --> 00:14:38.444]  Let me just, and again, this is something that I think people on the left and on the right should be equally furious about, is that our Constitution is being eviscerated, and it's not
[00:14:38.744 --> 00:14:58.463]  You know, your new DVD, The Obama Deception, I mean, actually, I think in some ways I would challenge you as being somewhat disingenuous, because you start out with crimes of the Bush administration, not the Obama administration, and there are, you know, your ten-point thing at the end where you say that he's using the global warming hoax to tax carbon.
[00:14:58.744 --> 00:15:02.928]  Global warming's not a hoax, I would argue, and we can debate that, although it will probably
[00:15:03.288 --> 00:15:04.189]  You know, take hours.
[00:15:05.850 --> 00:15:10.652]  But the thing about, you know, using troops here in the United States, I mean, they just created this.
[00:15:10.692 --> 00:15:11.973]  Again, this was the Bush administration.
[00:15:11.993 --> 00:15:13.114]  They started the Americom.
[00:15:13.434 --> 00:15:13.754]  You know, U.S.
[00:15:14.795 --> 00:15:15.515]  Central Command.
[00:15:15.635 --> 00:15:16.336]  Yeah, Northcom.
[00:15:16.636 --> 00:15:17.296]  Yeah, Northcom.
[00:15:17.316 --> 00:15:18.637]  That freaks out everybody.
[00:15:19.037 --> 00:15:20.158]  Tom, here's the issue.
[00:15:20.718 --> 00:15:24.701]  It's all continuing but expanded under Obama.
[00:15:24.741 --> 00:15:28.764]  Because people say, oh, Obama's a lot better because he's a better speaker and a nicer guy.
[00:15:28.824 --> 00:15:29.504]  No, it's worse.
[00:15:29.865 --> 00:15:33.287]  Because under Bush, people knew he was disingenuous.
[00:15:33.347 --> 00:15:34.608]  He came off as demonic.
[00:15:34.908 --> 00:15:36.669]  He came off as a scam artist.
[00:15:36.689 --> 00:15:38.270]  He came off as dirty, as seedy.
[00:15:38.671 --> 00:15:40.612]  With Obama, he is very charismatic.
[00:15:42.333 --> 00:15:42.453]  Yes.
[00:16:03.566 --> 00:16:04.767]  Broadly, some other good things.
[00:16:05.067 --> 00:16:07.228]  And these are areas, again, where probably you and I disagree.
[00:16:07.768 --> 00:16:13.110]  In your movie, you say, you know, he's going to put into place a draft of the National Service, and in fact, he's talked about that.
[00:16:13.450 --> 00:16:16.112]  Actually, Rahm Emanuel has talked about it more explicitly.
[00:16:17.052 --> 00:16:18.753]  This is what Thomas Jefferson wanted.
[00:16:18.833 --> 00:16:29.837]  This is the basis of the Second Amendment, that every able-bodied man in America from the ages 17 to 47, Jefferson was quite explicit about it, should have a gun in his closet and be a member of a militia, and that we should have no standing army.
[00:16:29.958 --> 00:16:30.758]  Those were local
[00:16:31.238 --> 00:16:33.719]  Posse's, those were not controlled by the federal government.
[00:16:33.919 --> 00:16:40.440]  No, actually, the local militias would be responsible to county authorities who would be responsible to state authorities who would be responsible to federal authorities.
[00:16:40.460 --> 00:16:41.560]  But it was still local.
[00:16:41.901 --> 00:16:44.261]  And so they've turned that idea on its head.
[00:16:44.581 --> 00:16:56.104]  They want the locals disarmed, and then they want locals purely under federal command, so the model Obama wants is clearly closer to the Soviet or the World War II.
[00:16:56.184 --> 00:16:59.405]  I haven't seen that, Alex, and neither one of us, actually, has seen any of the details.
[00:16:59.425 --> 00:17:00.385]  No, I have, I have, I have.
[00:17:00.865 --> 00:17:01.245]  I have.
[00:17:01.825 --> 00:17:05.627]  Okay, and the community service that they're talking about, you know, 50 hours of community service a year.
[00:17:05.667 --> 00:17:07.147]  No, no, that's the start, that's the start.
[00:17:07.387 --> 00:17:12.649]  I've read Rahm Emanuel's book, what they had up at Change.gov, so they pulled it down.
[00:17:13.209 --> 00:17:25.794]  I know what they've called for under AmeriCorps and SecureCorps, and it is 18 to 25, three months of military basic training with assault weapons, but to be a domestic force, Tom.
[00:17:26.374 --> 00:17:27.355]  I mean, that isn't freedom!
[00:17:27.655 --> 00:17:37.982]  If everybody in America... I mean, I would think that this would be the thing that, you know, gun owners of America, my friend Larry Pratt and, you know, would be going, yeah!
[00:17:38.122 --> 00:17:42.966]  You know, let's have as many people in America armed and trained as possible!
[00:17:43.346 --> 00:17:45.807]  Okay, well, let's take... Why are you concerned about that?
[00:17:45.868 --> 00:17:47.649]  Let's take Bush and his faith-based initiatives.
[00:17:48.229 --> 00:17:50.551]  You know, the quote left didn't like that, and I didn't like it either.
[00:17:50.911 --> 00:17:54.974]  Now Obama's all for the faith-based initiative, and what this is... I don't like it either.
[00:17:55.294 --> 00:17:56.595]  It's a whole bunch of different programs.
[00:17:57.156 --> 00:17:59.677]  If you look at what... We have one minute, by the way, Alex.
[00:17:59.938 --> 00:18:11.826]  Okay, if you look at what they're setting up with these brigades, and I have the Philadelphia Daily News and others, it is tattletale squads, it is warrant service, this is going to be one group that's armed like in the Stasi in East Germany.
[00:18:13.047 --> 00:18:19.110]  Then with the rest of the people disarmed, and no, what Rahm Emanuel wants is not what Thomas Jefferson was calling for.
[00:18:19.711 --> 00:18:20.711]  Well, we'll see.
[00:18:20.891 --> 00:18:25.354]  And I think that we need to be having these conversations and raising these issues.
[00:18:26.514 --> 00:18:29.776]  Your concern about national health care I'd like to get into at some point, too.
[00:18:30.076 --> 00:18:32.617]  Let's take calls from our listeners, though, and see what they have to say.
[00:18:32.637 --> 00:18:33.358]  Absolutely, Tom.
[00:18:33.378 --> 00:18:34.258]  I want to thank you.
[00:18:34.318 --> 00:18:35.539]  I want to thank you for having me.
[00:18:36.219 --> 00:18:37.961]  On your show, I know you're very well respected.
[00:18:37.981 --> 00:18:40.304]  I know you've said kind things about 9-11 truth.
[00:18:40.564 --> 00:18:45.288]  We now have one of the heads of the 9-11 Commission coming out and saying it was all a big lie with the Pentagon.
[00:18:45.308 --> 00:18:45.989]  I'm sure you saw that.
[00:18:46.009 --> 00:18:46.790]  Yeah, I did.
[00:18:46.910 --> 00:18:49.673]  And Alex, thank you for participating with me on the show.
[00:18:50.173 --> 00:18:51.715]  There's a lot of areas where we disagree.
[00:18:51.755 --> 00:18:52.916]  There's a lot of areas where we agree.
[00:18:52.936 --> 00:18:55.679]  And I think that this kind of conversation needs to happen more often in America.
[00:18:55.999 --> 00:18:56.719]  We're going to a break.
[00:18:56.739 --> 00:19:02.680]  We'll come back after the break, which we'll resolve, by the way, Alex, if my numbers are right, at about 34 after.
[00:19:03.280 --> 00:19:07.221]  And we'll be taking calls from my callers.
[00:19:07.241 --> 00:19:08.562]  You'll be taking calls from your callers.
[00:19:08.582 --> 00:19:10.582]  We'll alternate them and we'll see what comes out of it.
[00:19:10.922 --> 00:19:11.462]  Okay, Tom.
[00:19:11.802 --> 00:19:12.602]  Thank you.
[00:19:12.682 --> 00:19:13.402]  An interesting time.
[00:19:13.442 --> 00:19:15.163]  The Alex Jones Show, the Tom Hartman Show.
[00:19:16.063 --> 00:19:19.004]  PrisonPlanet.com, Infowars.com, TomHartman.com.
[00:19:19.044 --> 00:19:20.184]  However you spell it, we'll get you there.
[00:19:20.204 --> 00:19:20.724]  We'll be right back.
[00:19:21.883 --> 00:19:24.684]  Okay, uh, we're gonna... They have more breaks than we do.
[00:19:24.744 --> 00:19:27.485]  People grieve about our breaks, but we actually have 14 minutes an hour.
[00:19:27.925 --> 00:19:30.345]  Industry standard's about 20 an hour now.
[00:19:31.166 --> 00:19:36.587]  So, for all you whining about that, uh... Well, then buy some of the books and videos so we can fund this operation.
[00:19:36.827 --> 00:19:42.269]  We'd get rid of all the ads if we had enough funding, except that it wouldn't be tailored for AM and FM stations out there.
[00:19:42.289 --> 00:19:45.870]  A lot of exciting things happening with the show.
[00:19:45.890 --> 00:19:48.751]  You know, for years, Ted Anderson's tried to get us on XM.
[00:19:49.778 --> 00:19:52.919]  And serious, and it looks like that's going to be happening by next month.
[00:19:53.300 --> 00:19:54.480]  Just going to leave it at that for you.
[00:19:54.500 --> 00:19:57.601]  A lot of hurdles to jump on that issue.
[00:19:58.202 --> 00:20:03.684]  And I'm sure you've heard my Obama deception ad airing on Rush Limbaugh.
[00:20:05.385 --> 00:20:08.186]  And Ted Anderson is doing that as an investment.
[00:20:08.806 --> 00:20:09.567]  He told me the numbers.
[00:20:09.587 --> 00:20:12.588]  He's actually losing money doing it, but that's what Ted does.
[00:20:12.628 --> 00:20:16.810]  He spent a hundred and something grand flying airplanes around with Ron Paul banners on it.
[00:20:17.892 --> 00:20:22.137]  He got about 30 grand in donations and spent about a hundred above that on Ron Paul airplanes.
[00:20:22.577 --> 00:20:24.720]  People would say, oh, it didn't affect change, he failed.
[00:20:25.681 --> 00:20:28.184]  No, people are waking up to Liberty and knowing there's an alternative.
[00:20:29.462 --> 00:20:30.882]  To the controlled left or controlled right.
[00:20:31.323 --> 00:20:34.444]  And so I'm basically selling the Obama deception to Ted at cost.
[00:20:35.144 --> 00:20:40.086]  And he is running ads on Rush Limbaugh, Sean Hannity, all of them.
[00:20:41.126 --> 00:20:44.807]  He got a very good deal because radio is in a lot of trouble right now because the rest of the economy is.
[00:20:45.587 --> 00:20:48.468]  Ted looked into this about a year ago and the price is about half what it was then.
[00:20:49.369 --> 00:20:51.049]  And so people are calling me going, what's this?
[00:20:51.089 --> 00:20:52.070]  You're in league with Rush Limbaugh?
[00:20:52.770 --> 00:20:53.030]  No, no.
[00:20:53.170 --> 00:20:54.150]  It's what Tom Hartman was saying.
[00:20:54.190 --> 00:20:55.871]  We are infiltrating.
[00:20:56.972 --> 00:21:10.618]  Can you imagine all of the big-line Republicans tuning into Rush Limbaugh, they hear a film exposing Barack Obama, and what they get is a film exposing Barack Obama, and the big banks, and the Republicans, and the whole stinking system!
[00:21:11.940 --> 00:21:12.921]  So it's a beautiful thing.
[00:21:13.021 --> 00:21:17.364]  And so that's what your support of Ted Anderson and the work he's doing is causing as well.
[00:21:17.564 --> 00:21:18.564]  Why is my shirt off?
[00:21:19.045 --> 00:21:24.989]  Well, because I'm literally almost shirtless right now from the taxes I pay.
[00:21:25.029 --> 00:21:28.151]  I know it's a fraud of the Federal Reserve, but I'm not going to fight that battle.
[00:21:28.551 --> 00:21:31.713]  If I did that, they would come arrest me, put me in prison, selectively enforce on me.
[00:21:31.993 --> 00:21:37.677]  So I pay the mafia, the money, the private banks so I can stay on the air and expose these criminals for what they are.
[00:21:37.937 --> 00:21:38.898]  So I am shirtless.
[00:21:39.178 --> 00:21:40.299]  Somebody buy me a shirt.
[00:21:40.599 --> 00:21:41.039]  Help me.
[00:21:41.280 --> 00:21:41.740]  Come on.
[00:21:42.141 --> 00:21:42.481]  Ha ha!
[00:21:42.702 --> 00:21:43.223]  I'm in trouble!
[00:21:43.444 --> 00:21:44.346]  We're on the march.
[00:21:44.827 --> 00:21:46.431]  The Empire's on the run.
[00:21:47.374 --> 00:21:50.060]  Alex Jones and the GCN Radio Network.
[00:21:54.650 --> 00:21:55.010]  We're good to go.
[00:22:18.087 --> 00:22:23.851]  Pepperspray.com carries one of the largest assortments of pepper spray and personal safety products on the web.
[00:22:24.071 --> 00:22:26.512]  From big to small, we have it all.
[00:22:26.772 --> 00:22:30.555]  Pepper spray, mace, animal repellents, stun guns, and tasers.
