[00:00:04.884 --> 00:00:09.728]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:03:03.539 --> 00:03:14.567]  That's below the Sarkozy story, another link to it, where, you know, they're, oh, look at this rabble, you know, the capitalist bankers are trying to fix it, but the dirty anarchist
[00:03:16.633 --> 00:03:18.074]  They aren't.
[00:03:18.074 --> 00:03:20.136]  And all of these labels are incorrect.
[00:03:20.136 --> 00:03:21.957]  The big central banks are not capitalists.
[00:03:21.957 --> 00:03:31.625]  They're thieving robber barons that create fiat assets and buy everything up that's real with it, and then basically bankrupt the economy to grab up what they don't have.
[00:03:31.625 --> 00:03:34.247]  So they're not capitalists, they're criminal pirates.
[00:03:34.247 --> 00:03:43.133]  And the anarchists, every time you go out to the really bad ones that are flown in and paid for by foundations, on record, I made a whole film about it, police state to the takeover,
[00:03:43.894 --> 00:03:52.101]  With them admitting it, local newscasts admitting it, the news, police admitting it, police angry that they were told to stand down by Delta Force-led anarchists.
[00:03:52.101 --> 00:03:56.324]  Yes, Seattle Post-Intelligencer, Seattle Weekly, Delta Force.
[00:03:56.324 --> 00:04:02.269]  You know, Cheney's private hit rings, hit teams, hit wing as they're now calling it.
[00:04:02.269 --> 00:04:03.770]  Well, it isn't just Cheney.
[00:04:03.770 --> 00:04:05.031]  It's been going on since 1979.
[00:04:07.378 --> 00:04:13.821]  And they were there leading the 50 anarchists who were housed and protected by the government next door to the police station.
[00:04:13.821 --> 00:04:15.622]  And they go out and attack the police.
[00:04:15.622 --> 00:04:17.043]  The police are told to stand down.
[00:04:17.043 --> 00:04:20.024]  And then the media says, why won't the police do anything?
[00:04:20.024 --> 00:04:25.967]  And a day later they say, okay, attack the 60,000 peaceful demonstrators.
[00:04:25.967 --> 00:04:32.450]  I mean, this is a fact, an absolute fact, not in triplicate, not in quadruplicate, but in hundreds of confirmed reports.
[00:04:34.278 --> 00:04:42.283]  Now we're going to go into that, but even bigger is something in mainstream news we keep trying to explain to people for the last five years.
[00:04:42.283 --> 00:04:44.444]  We've been reporting this for five years.
[00:04:44.444 --> 00:04:50.347]  We will tell you the big news when we get back after this quick break.
[00:04:50.347 --> 00:04:51.828]  Please stay with us.
[00:04:51.828 --> 00:04:57.672]  The websites are PrisonPlanet.tv, JonesReport.com, Infowars.net, ArnoldExposed.com.
[00:05:00.802 --> 00:05:02.103]  Hi, this is Alex Jones.
[00:05:02.103 --> 00:05:07.685]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:05:07.685 --> 00:05:12.707]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[00:05:12.707 --> 00:05:18.289]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible that could even happen again.
[00:05:18.289 --> 00:05:23.511]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:05:23.511 --> 00:05:25.372]  They call it a survival seed bank.
[00:05:25.819 --> 00:05:30.623]  And it can produce an endless supply of nutrient-dense food for you and your family.
[00:05:30.623 --> 00:05:31.744]  And here's the best part.
[00:05:31.744 --> 00:05:34.806]  These seeds have not been genetically modified in any way.
[00:05:34.806 --> 00:05:38.429]  And you actually get enough seeds to plant a full acre crisis garden.
[00:05:38.429 --> 00:05:41.632]  So visit them today at survivalseedbank.com.
[00:05:41.632 --> 00:05:43.853]  That's survivalseedbank.com.
[00:05:43.853 --> 00:05:44.794]  Or give them a call at 877-327-0365.
[00:05:44.794 --> 00:05:45.195]  That's 877-327-0365.
[00:05:45.195 --> 00:05:46.095]  Remember, in a real crisis,
[00:05:54.932 --> 00:05:57.475]  Non-hybrid seeds are the ultimate barter item.
[00:05:57.475 --> 00:06:01.340]  This is Alex Jones for SurvivalSeedBank.com.
[00:06:01.340 --> 00:06:07.368]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:06:07.368 --> 00:06:12.655]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:06:13.237 --> 00:06:19.722]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:06:19.722 --> 00:06:21.704]  Well, Obama's already fudging.
[00:06:21.704 --> 00:06:24.165]  He's fudged since day one in this election.
[00:06:24.165 --> 00:06:37.376]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:06:37.376 --> 00:06:39.037]  It's not about left or right.
[00:06:39.037 --> 00:06:40.398]  It's about a one-world government.
[00:06:40.876 --> 00:06:47.802]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:06:47.802 --> 00:06:56.069]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:06:56.069 --> 00:06:57.631]  The Obama Deception.
[00:06:57.631 --> 00:06:58.832]  The people strike back.
[00:07:00.495 --> 00:07:06.660]  How would you like to finally be debt free without paying another cent to creditors and not have to file bankruptcy?
[00:07:06.660 --> 00:07:10.283]  DebtCrisisSolutions.com can help free you from the debt trap.
[00:07:10.283 --> 00:07:15.147]  This is not a debt settlement program which has tax consequences or debt consolidation.
[00:07:15.147 --> 00:07:18.870]  With our program, there are no more payments to creditors or collectors.
[00:07:18.870 --> 00:07:25.375]  We will help restore your credit history, protect your property, prevent paycheck garnishments, and preserve your bank account.
[00:07:25.375 --> 00:07:26.576]  We also provide mortgage
[00:07:26.596 --> 00:07:27.276]  We're good to go.
[00:07:47.367 --> 00:07:47.607]  Call 718-615-0123.
[00:07:47.607 --> 00:07:47.967]  That's 718-615-0123.
[00:07:47.967 --> 00:07:50.048]  Or visit them online at debtcrisissolutions.com.
[00:07:50.048 --> 00:07:51.248]  That's debtcrisissolutions.com today!
[00:08:24.660 --> 00:08:31.325]  Alright, here is one of the most important stories of the day.
[00:08:31.325 --> 00:08:44.135]  Five years ago, the Republicans and Democrats changed the pension rules to state that private companies no longer
[00:08:45.720 --> 00:08:52.085]  have any obligation to ever actually pay on the pensions.
[00:08:52.085 --> 00:09:02.394]  And they changed a bunch of other rules where they could invest in speculative things like derivatives and that whole class of fraud.
[00:09:02.394 --> 00:09:11.762]  And at that point we began to see major companies default on pensions or make deals through the unions or through their employee groups to cut them.
[00:09:12.731 --> 00:09:21.562]  Now here is the Boston Globe from yesterday by Michael Kranich.
[00:09:21.562 --> 00:09:26.949]  Concern increases as losses mount.
[00:09:26.949 --> 00:09:29.973]  Failing plans could overwhelm agency.
[00:09:31.129 --> 00:09:49.828]  Just months before the start of last year's stock market collapse, the federal agency that insures the retirement funds of 44 million Americans departed from its conservative investment strategy and decided to put much of its 64 billion insurance fund into stocks.
[00:09:52.372 --> 00:10:10.878]  Now it's also come out for the last 15 years, the FDIC was supposed to, by federal law, the Federal Depositor's Insurance Corporation, to go out and to make banks put a very small percentage of their deposits into the insurance corporation.
[00:10:12.403 --> 00:10:28.572]  And now we learn that they haven't been doing that and that's why the FDIC is already bankrupt if they don't get another couple hundred billion now with more and more banks and insurance companies and brokerage firms going under.
[00:10:28.572 --> 00:10:38.998]  So, you've heard about Harvard and Yale and all the other major universities losing 20, 30, 40 percent of their portfolios, not just
[00:10:40.540 --> 00:10:45.281]  They're retiree funds, but they're general funds they've been investing in.
[00:10:45.281 --> 00:10:57.464]  So understand, ladies and gentlemen, your savings, your retirement, if it's in big mutual funds or IRAs, most of it has been fed into derivatives.
[00:10:57.464 --> 00:11:10.047]  So even if the stock market was to go back up for a time, which it's plunged a couple hundred points yesterday, it doesn't matter because that's just an average of the top 30 blue chip stocks, and so they manipulate those numbers.
[00:11:12.577 --> 00:11:17.919]  It's not a true bellwether or gauge of what's happening.
[00:11:17.919 --> 00:11:32.305]  So just months before the start of last year's stock market collapse, the federal agency that insures the retirement funds of 44 million Americans departed from its conservative investment strategy and decided to put much of its 64 billion insurance fund in the stocks.
[00:11:33.894 --> 00:11:51.385]  Switching away from heavy reliance on bonds, which you know guarantee five, six, seven percent, the Pension Benefit Guarantee Corporation decided to pour billions of dollars into speculative investments such as stocks in emerging foreign markets, real estate, and private equity funds.
[00:11:51.385 --> 00:11:53.046]  A lot of that was derivatives.
[00:11:53.046 --> 00:12:00.911]  The agency refused to say how much of the new investment strategy has been implemented or how much the fund has
[00:12:02.222 --> 00:12:06.746]  Faired during the downturn.
[00:12:06.746 --> 00:12:17.655]  The agency would only say that its fund was down 6.5% and all of its stock-related investments were down 23% as of last September 30th, the end of the fiscal year.
[00:12:17.655 --> 00:12:19.897]  So, that's three months ago.
[00:12:19.897 --> 00:12:21.178]  No, September.
[00:12:21.178 --> 00:12:22.960]  That's not just the end of last year, it's September.
[00:12:22.960 --> 00:12:25.262]  So, October, November, December.
[00:12:25.262 --> 00:12:26.483]  We're talking five months.
[00:12:28.868 --> 00:12:31.190]  January, February, March, six months.
[00:12:31.190 --> 00:12:35.273]  And then most of the real sinking has happened since then.
[00:12:35.273 --> 00:12:39.096]  The market was down 20 something percent then, so they were down 23 percent.
[00:12:39.096 --> 00:12:43.420]  Now it's down by upwards of 50 percent, so we can safely say it's a 50 percent reduction.
[00:12:46.309 --> 00:12:50.950]  All of its stock-related investments were down 23% as of last September 30th, the end of its fiscal year.
[00:12:50.950 --> 00:13:01.373]  But that was before most of the recent stock market decline, and just before the investment switch was scheduled to begin in earnest.
[00:13:01.373 --> 00:13:13.176]  So they took the federal insurance backed by taxpayers, and right when they knew derivatives bubble was imploding, they pumped that all in.
[00:13:14.585 --> 00:13:15.406]  You like that, huh?
[00:13:15.406 --> 00:13:17.950]  Right when they knew it was all going down, they pumped it in.
[00:13:17.950 --> 00:13:20.895]  They took your money, and they did that.
[00:13:20.895 --> 00:13:23.559]  No statistics on the fund's subsequent performance were released.
[00:13:24.574 --> 00:13:27.335]  Now notice the Feds are saying, we won't tell you what's going on.
[00:13:27.335 --> 00:13:39.717]  Just like the private Federal Reserve goes before the Senate and the House and says, we're not going to tell you, we're above government, we're above the law, the President, the Congress, no court, no agency can ask us any questions.
[00:13:39.717 --> 00:13:47.798]  But, give us $12 trillion, and they've already gobbled that in less than six months, since October 3rd.
[00:13:47.798 --> 00:13:49.739]  I mean, do you understand what's happening?
[00:13:49.739 --> 00:13:50.799]  You think things are bad now.
[00:13:51.857 --> 00:13:53.358]  That's why the Army's standing by.
[00:13:53.358 --> 00:13:55.059]  That's why they're setting up a police state.
[00:13:55.059 --> 00:13:56.039]  Because they're criminals.
[00:13:56.039 --> 00:13:58.340]  They have robbed all of us.
[00:13:58.340 --> 00:14:06.585]  The only hope out of this is to identify them as criminals and have them arrested and then have trials and they will turn state's evidence and it will all come out.
[00:14:06.585 --> 00:14:09.266]  We can have a peaceful revolution and start reversing this.
[00:14:09.266 --> 00:14:11.047]  But of course that won't happen.
[00:14:11.047 --> 00:14:13.328]  The yuppies feel like they're part of the establishment.
[00:14:13.328 --> 00:14:18.651]  They will go down with the ship and take all of us with them and all the Kool-Aid drinking Obama supporters will as well.
[00:14:22.799 --> 00:14:30.785]  Nonetheless, analysts express concern that large portions of the trust fund might have been lost at a time when many private pension plans are suffering major losses.
[00:14:30.785 --> 00:14:35.289]  The guaranteed fund would be the only way to recover the plans if the companies go into bankruptcy.
[00:14:36.820 --> 00:14:46.289]  The truth is, this could be huge, said Zivi Bodhi, a Boston University finance professor, who in 2002 advised the agency to rely almost entirely on bonds.
[00:14:46.289 --> 00:14:51.455]  This has the potential to be another several hundred billion dollars if the auto companies go under.
[00:14:51.455 --> 00:14:53.317]  They have huge unfunded liabilities.
[00:14:53.917 --> 00:14:54.978]  And see, what has Obama said?
[00:14:54.978 --> 00:15:03.904]  He says they're going to pay at least part of your pension, and they're going to reduce your health care, and they're going to take control of GM.
[00:15:03.904 --> 00:15:05.385]  They said, step down.
[00:15:05.385 --> 00:15:06.366]  You're fired.
[00:15:06.366 --> 00:15:08.727]  We're putting in a CEO who will do what we say.
[00:15:08.727 --> 00:15:14.772]  Unprecedented, literal financial dictatorship by the President.
[00:15:14.772 --> 00:15:17.834]  Himself a complete puppet of the private offshore banks.
[00:15:17.834 --> 00:15:22.177]  This has the potential to be another several hundred billion dollars if the auto companies go under.
[00:15:23.496 --> 00:15:29.220]  They have huge unfunded liabilities and pension plans that would be passed on to the agency.
[00:15:29.220 --> 00:15:50.774]  See, what happened, I'm reading out of the Boston Globe here, what happened is, and the IMF and World Bank have bankrupted hundreds of third world countries, they go and buy off the governments, have them sign on 25%, loan sharking rates, a billion dollars turns into 50 billion dollars in just a decade, you know, so you get a billion dollar loan of your Nigeria, Argentina, or a two billion dollar loan, it turns into 45, 50, 60 billion dollars.
[00:15:54.963 --> 00:15:57.285]  Paid to private banks with original U.S.
[00:15:57.285 --> 00:15:59.328]  taxpayer money.
[00:15:59.328 --> 00:16:02.511]  That's predominantly what the Ireland World Bank gets, about half its money.
[00:16:02.511 --> 00:16:13.902]  And then they take your tax money, they go loan it at loan-sharking rates, and then the private banks get the $49 billion that is paid back on the $1 billion in the decade.
[00:16:13.902 --> 00:16:17.546]  And then the country's totally enslaved, and then our nation's enslaved, but the bankers said,
[00:16:18.660 --> 00:16:41.529]  And the RAND Corporation talks about this, British Ministry of Defense 2007 prospectus on what the future holds, what the Army War College says, what Professor Thomas Barnett at the Naval War College says, is they openly work for this international cartel, the military works for them, and that's why they've geared up the police and the FEMA camps and all of this, because when they steal everything you've got, you're going to get angry, and they're going to drop the police down on you like a big fat hammer!
[00:16:44.318 --> 00:16:50.664]  When a criminal robs a liquor store, or robs a department store, or robs your house, they come in with a gun.
[00:16:50.664 --> 00:16:52.425]  And they say, get on the floor!
[00:16:52.425 --> 00:16:55.928]  I'm gonna put you in... I'm gonna bound your hands.
[00:16:55.928 --> 00:16:57.589]  That's what NORTHCOM is.
[00:16:57.589 --> 00:16:59.531]  It's the handcuffs.
[00:16:59.531 --> 00:17:03.815]  So they tie you up, they hogtie your legs and hands with Homeland Security.
[00:17:03.815 --> 00:17:06.597]  They stage some terror attacks so they can sell it.
[00:17:06.597 --> 00:17:10.461]  They hogtie you, get you on the ground, and then they're walking out with everything in front of you.
[00:17:11.533 --> 00:17:12.654]  That's the New World Order.
[00:17:12.654 --> 00:17:15.077]  It's real simple.
[00:17:15.077 --> 00:17:16.179]  So let me give you the newsflash.
[00:17:19.344 --> 00:17:35.859]  They took your pension funds, they took the pension fund insurance federal money, they took the university funds, and they pumped it in the last decade into these Ponzi schemes and leveraged trillions into 1.5 quadrillion, 1,500 trillion.
[00:17:35.859 --> 00:17:38.861]  That's even been in mainstream news, that it's over 1,000 trillion.
[00:17:38.861 --> 00:17:42.104]  A lot of the economists we talk to say it's over 1.5.
[00:17:42.104 --> 00:17:44.086]  Let's just say 1,000 trillion.
[00:17:44.086 --> 00:17:46.068]  And they bought up everything with that, see?
[00:17:49.051 --> 00:17:59.545]  Now in the name of bailing it out, they're engorging even more cash while cutting off credit and liquidity to further shut down the economy so they can buy it all up.
[00:17:59.545 --> 00:18:02.589]  And we better get this message out to people or it's only going to get worse and worse.
[00:18:02.589 --> 00:18:03.631]  So let me give you a newsflash.
[00:18:06.218 --> 00:18:18.251]  Unless you politically get angry and discredit both the Republicans and the Democrats, who act like they're fighting with each other, and expose the big game, there is no hope of coming out of this in any way.
[00:18:18.251 --> 00:18:24.278]  Total world government feudalism and bondage.
[00:18:24.278 --> 00:18:25.739]  That's what's being set up right now.
[00:18:25.739 --> 00:18:27.201]  World government, openly.
[00:18:33.382 --> 00:18:39.825]  In addition, Peter Orszag, head of the White House Office of Management and Budget, has serious concerns about the agency.
[00:18:39.825 --> 00:18:43.226]  I love how Bill Clinton helped ram all these changes through, and now he's all over the news.
[00:18:43.226 --> 00:18:44.626]  He has serious questions.
[00:18:44.626 --> 00:18:45.587]  Same thing with this guy.
[00:18:45.587 --> 00:18:49.428]  Oh, we were really concerned about this when they engineered it.
[00:18:49.428 --> 00:18:54.710]  In addition, head of the White House Office of Management and Budget has serious concerns about the agency.
[00:18:54.710 --> 00:18:58.832]  According to an Obama administration spokesman, last year as a rector of the Congressional Budget Office,
[00:19:00.327 --> 00:19:20.622]  Orzag expressed alarm that the agency was investing a greater share of its assets in risky securities, which he said would make it more likely to experience a decline in the value of the portfolio during an economic downturn, the point at which it is most likely to have an assumed responsibility for a larger number of underfunded pension plans.
[00:19:20.622 --> 00:19:24.185]  So just with this $150-something or $64 billion they gobbled,
[00:19:25.222 --> 00:19:32.288]  They then took that money, did credit default swaps and about five other levels of pyramid schemes, just made up paper insuring it.
[00:19:32.288 --> 00:19:40.736]  They all got bonuses on those in the tens of billions, and the money went into a black hole.
[00:19:40.736 --> 00:19:43.558]  See how that works?
[00:19:43.558 --> 00:19:46.941]  Meanwhile, Limbaugh says it's free market to let the bankers do this.
[00:19:48.197 --> 00:19:51.342]  And to give them all their bonuses of stolen money.
[00:19:51.342 --> 00:19:58.192]  And he calls Obama a socialist who's engineered all this and working with Limbaugh's handlers.
[00:19:58.192 --> 00:19:58.653]  What a joke.
[00:20:00.845 --> 00:20:04.086]  Every 22 seconds a violent crime is committed.
[00:20:04.086 --> 00:20:06.427]  Are you concerned about your personal safety?
[00:20:06.427 --> 00:20:10.048]  Why wait for something bad to happen when you can take action now?
[00:20:10.048 --> 00:20:10.988]  Be smart.
[00:20:10.988 --> 00:20:11.948]  Be safe.
[00:20:11.948 --> 00:20:14.149]  Trust Pepper Spray instead of your luck.
[00:20:14.149 --> 00:20:19.951]  Pepperspray.com is the only website you'll ever need for all your non-lethal self-defense supplies.
[00:20:19.951 --> 00:20:23.372]  Pepperspray.com carries one of the largest assortments of pepper spray.
[00:20:23.612 --> 00:20:24.133]  We're good to go.
[00:20:46.354 --> 00:20:50.761]  Enter the word Pepper in the coupon box and you'll receive 10% off your order.
[00:20:50.761 --> 00:20:52.064]  So what are you waiting for?
[00:20:52.064 --> 00:20:53.646]  Go to Pepperspray.com.
[00:20:53.646 --> 00:20:55.930]  That's Pepperspray.com or call 1-800-908-9988.
[00:20:55.930 --> 00:20:56.311]  Call today!
[00:21:01.937 --> 00:21:04.279]  Are you wondering about your retirement portfolio?
[00:21:04.279 --> 00:21:10.524]  Are you confident that the financial advisor is experienced enough to combat climbing interest rates, taxes, and inflation?
[00:21:10.524 --> 00:21:14.667]  Stop guessing and go to the expert, Robert Chapman of The International Forecaster.
[00:21:14.667 --> 00:21:21.833]  When you subscribe to The International Forecaster, you get Robert Chapman's 45 years of experience and concise investment recommendations.
[00:21:21.833 --> 00:21:27.737]  Who needs sugar-coated excuses when you can get the cold hard facts and proven investment leads you can't get anywhere else?
[00:21:27.737 --> 00:21:31.000]  For a free introductory copy to Robert Chapman's International Forecaster,
[00:21:31.440 --> 00:21:37.783]  Subscribe now at TheInternationalForecaster.com or call 877-479-8178.
[00:21:37.783 --> 00:21:40.104]  Experience the difference.
[00:21:40.104 --> 00:21:45.347]  When you subscribe, you can email Robert Chapman directly to obtain investment advice tailored just for you.
[00:21:45.347 --> 00:21:46.567]  Don't wait another minute.
[00:21:46.567 --> 00:21:50.229]  Subscribe today at TheInternationalForecaster.com or call 877-479-8178.
[00:21:50.229 --> 00:21:50.529]  That's 877-479-8178.
[00:22:00.723 --> 00:22:06.529]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:22:06.529 --> 00:22:13.557]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:22:14.108 --> 00:22:20.691]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:22:20.691 --> 00:22:22.672]  Well, Obama's already fudging.
[00:22:22.672 --> 00:22:25.173]  He's fudged since day one in this election.
[00:22:25.173 --> 00:22:36.137]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:22:36.753 --> 00:22:38.414]  It's not about left or right.
[00:22:38.414 --> 00:22:40.276]  It's about a one world government.
[00:22:40.276 --> 00:22:47.181]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:22:47.181 --> 00:22:55.447]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:22:55.447 --> 00:22:57.009]  The Obama Deception.
[00:22:57.009 --> 00:23:04.254]  The people strike back.
[00:23:04.254 --> 00:23:05.415]  Let's go to the heart of the matter.
[00:23:05.802 --> 00:23:10.746]  Life Change Tea has had some commercials that are not appealing to those who live in denial.
[00:23:10.746 --> 00:23:16.971]  Maybe we are to believe there are no parasites in the world, and that having a clogged colon is good for you.
[00:23:16.971 --> 00:23:19.633]  That being overweight is absolutely healthy.
[00:23:19.633 --> 00:23:22.596]  That there are no unhealthy chemicals in the air.
[00:23:22.596 --> 00:23:27.139]  And last but not least, fluoride in your water is good for you.
[00:23:27.139 --> 00:23:28.200]  Not.
[00:23:28.200 --> 00:23:28.841]  Get the tea.
[00:23:29.497 --> 00:23:32.959]  Change your body and life from unhealthy to healthy.
[00:23:32.959 --> 00:23:35.301]  Order online at GetTheTea.com.
[00:23:35.301 --> 00:23:37.563]  That's GetTheTea.com.
[00:23:37.563 --> 00:23:38.503]  Or you can call us at 928-308-0408.
[00:23:38.503 --> 00:23:38.843]  That's 928-308-0408.
[00:23:38.843 --> 00:23:40.044]  Or order online at GetTheTea.com.
[00:23:40.044 --> 00:23:41.105]  That's GetTheTea.com.
[00:23:41.105 --> 00:23:41.906]  Life Change Tea.
[00:23:41.906 --> 00:23:43.267]  The tea that changes how you feel.
[00:24:04.116 --> 00:24:09.700]  In constant sorrow through his days I am the man of constant sorrow I've seen trouble all my days
[00:24:37.793 --> 00:25:00.901]  Alright, we are back live, finishing up with this pension fund story.
[00:25:00.901 --> 00:25:06.023]  Now listen to how they spin this, that it was a mistake the government made, even though they were told not to do it.
[00:25:07.148 --> 00:25:15.653]  To take the $64 billion insurance fund paid for by taxpayers to insure pension funds.
[00:25:15.653 --> 00:25:17.435]  However, Charles E.F.
[00:25:17.435 --> 00:25:24.759]  Millard, the former agency director, implemented this tragedy until the Bush administration departed on January 20th, dismissed such concerns.
[00:25:24.759 --> 00:25:30.363]  Millard, a former managing director of Lehman Brothers, said flatly that the new investment policy is not riskier than the old one.
[00:25:30.663 --> 00:25:34.787]  Yeah, investing in derivatives is not more risky than buying bonds that are safe.
[00:25:34.787 --> 00:25:40.451]  He said the previous strategy of relying mostly on bonds would never garner enough money to eliminate the agency's deficit.
[00:25:40.451 --> 00:25:41.773]  So it's like a gambler.
[00:25:41.773 --> 00:25:42.493]  Oh, I'm down.
[00:25:42.493 --> 00:25:45.236]  I better just put it all on the tables.
[00:25:45.236 --> 00:25:47.438]  All on the crap table or the roulette wheel.
[00:25:47.438 --> 00:25:53.283]  The prior policy virtually guaranteed that someday a multi-billion dollar bailout would be required for Congress.
[00:25:53.863 --> 00:25:54.964]  Millard said.
[00:25:54.964 --> 00:26:04.769]  He said he believed the new policy, which includes such potentially high growth investments as foreign stocks and private real estate, would lessen, but not eliminate, the possibility that a bailout is needed.
[00:26:04.769 --> 00:26:07.050]  So you've got the government buying real estate.
[00:26:07.050 --> 00:26:13.234]  Asked whether the strategy was a mistake given the subsequent declines in stocks and real estate, Millard asked, ask me in 20 years.
[00:26:13.234 --> 00:26:14.515]  This is their arrogance.
[00:26:14.515 --> 00:26:18.397]  The question is whether policy makers will have the fortitude to stick with it.
[00:26:20.086 --> 00:26:29.453]  Bodhi, the BU professor, who advised the agency, questioned why a government entity that is supposed to be insuring pension funds would be investing in stocks and real estate at all.
[00:26:29.453 --> 00:26:40.201]  Bodhi once likened the agency's strategy to a company that insures against hurricane damage and then invests the premiums in beachfront property.
[00:26:40.201 --> 00:26:45.504]  Well, ladies and gentlemen, I just read you the first part of the article where they said they won't say where they invested.
[00:26:45.504 --> 00:26:46.165]  That's a secret.
[00:26:47.369 --> 00:26:52.517]  The government is just a pack of made-off criminals stealing everything.
[00:26:52.517 --> 00:26:53.900]  That's what they do.
[00:26:53.900 --> 00:26:55.582]  We have been robbed.
[00:26:55.582 --> 00:27:00.070]  They know it's all imploding by design, so the thieving has accelerated.
[00:27:02.717 --> 00:27:05.318]  And the article goes on and on and on.
[00:27:05.318 --> 00:27:11.301]  Since he issued that warning, he said the agency has gone even more aggressively into stocks, which he called totally crazy.
[00:27:11.301 --> 00:27:14.282]  The agents know it's not totally crazy, they're stealing it all.
[00:27:14.282 --> 00:27:16.163]  That's what they were put in power for.
[00:27:16.163 --> 00:27:25.807]  The agency's action has also been questioned by the Government Accountability Office, the investigative arm of Congress, which concluded that the strategy will likely carry more risk than projected by the agency.
[00:27:25.807 --> 00:27:29.769]  We felt they weren't acknowledging the increased risk, said Barbara D.
[00:27:31.704 --> 00:27:36.854]  Bob Ajerg, the GAO's Director of Education, Workforce, and Income Security Issues.
[00:27:42.884 --> 00:27:52.349]  And others, as well as the Governmental Accountability Office, have all said it was illegal when Bush spent tens of billions a year in fake news packages and propaganda.
[00:27:52.349 --> 00:27:55.030]  Now Obama has basically tripled that.
